year,state,place,rate_juv_arrest_quality,subgroup,rate_juv_arrest,subgroup_type
2022,06,32548,1,male,417.910447761194,sex
2022,06,32548,1,female,101.54346060113728,sex
2022,06,32548,1,1014,125.35255405828893,age
2022,06,32548,1,1517,560.6952621250351,age
2022,06,33000,1,all,26.592208482914504,NA
2022,06,33000,1,white,117.096018735363,race-ethnicity
2022,06,33000,1,black,87.71929824561404,race-ethnicity
2022,06,33000,1,asian_other,0,race-ethnicity
2022,06,33000,1,hispanic,33.99818676337262,race-ethnicity
2022,06,33000,1,male,49.26108374384236,sex
2022,06,33000,1,female,0,sex
2022,06,33000,1,1014,10.696331158412665,age
2022,06,33000,1,1517,52.69629369401019,age
2022,06,33182,1,all,181.46990624054843,NA
2022,06,33182,1,white,236.68639053254438,race-ethnicity
2022,06,33182,1,black,264.783759929391,race-ethnicity
2022,06,33182,1,asian_other,0,race-ethnicity
2022,06,33182,1,hispanic,133.08933621693564,race-ethnicity
2022,06,33182,1,male,314.00073882526783,sex
2022,06,33182,1,female,22.197558268590456,sex
2022,06,33182,1,1014,67.02412868632707,age
2022,06,33182,1,1517,354.3406732472792,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,36770,1,all,58.66519428531989,NA
2022,06,36770,1,white,130.08130081300814,race-ethnicity
2022,06,36770,1,black,673.4006734006733,race-ethnicity
2022,06,36770,1,asian_other,5.2194790959862205,race-ethnicity
2022,06,36770,1,hispanic,0,race-ethnicity
2022,06,36770,1,male,86.64259927797833,sex
2022,06,36770,1,female,33.051295610787946,sex
2022,06,36770,1,1014,27.864467231386538,age
2022,06,36770,1,1517,108.75475802066339,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,43000,1,all,48.12319538017324,NA
2022,06,43000,1,white,79.50479868249191,race-ethnicity
2022,06,43000,1,black,53.456878118317896,race-ethnicity
2022,06,43000,1,asian_other,8.890864636585908,race-ethnicity
2022,06,43000,1,hispanic,44.99437570303712,race-ethnicity
2022,06,43000,1,male,81.86990871505178,sex
2022,06,43000,1,female,9.395405646638794,sex
2022,06,43000,1,1014,31.19043493328713,age
2022,06,43000,1,1517,77.10100231303007,age
2022,06,44000,1,all,1.7054078482869177,NA
2022,06,44000,1,white,4.067851767481593,race-ethnicity
2022,06,44000,1,black,4.0154192097655,race-ethnicity
2022,06,44000,1,asian_other,0,race-ethnicity
2022,06,44000,1,hispanic,0,race-ethnicity
2022,06,44000,1,male,3.310911107554947,sex
2022,06,44000,1,female,0,sex
2022,06,44000,1,1014,0,age
2022,06,44000,1,1517,4.5950251194706535,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,46898,1,all,2194.35736677116,NA
2022,06,46898,1,white,5453.043238777196,race-ethnicity
2022,06,46898,1,black,12018.14058956916,race-ethnicity
2022,06,46898,1,asian_other,90.54456085887983,race-ethnicity
2022,06,46898,1,hispanic,0,race-ethnicity
2022,06,46898,1,male,2521.150592216582,sex
2022,06,46898,1,female,322.41642626845413,sex
2022,06,46898,1,1014,965.2509652509652,age
2022,06,46898,1,1517,4152.933421226105,age
2022,06,47766,1,all,476.38491901456376,NA
2022,06,47766,1,white,2838.0634390651085,race-ethnicity
2022,06,47766,1,black,12500,race-ethnicity
2022,06,47766,1,asian_other,30.175015087507543,race-ethnicity
2022,06,47766,1,hispanic,823.7232289950576,race-ethnicity
2022,06,47766,1,male,569.6530295183843,sex
2022,06,47766,1,female,315.63845050215207,sex
2022,06,47766,1,1014,321.3367609254499,age
2022,06,47766,1,1517,746.5472191116088,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,48354,1,all,1014.4766559295049,NA
2022,06,48354,1,white,1503.6031042128602,race-ethnicity
2022,06,48354,1,black,4609.218436873747,race-ethnicity
2022,06,48354,1,asian_other,69.09059504274981,race-ethnicity
2022,06,48354,1,hispanic,1116.7223842378548,race-ethnicity
2022,06,48354,1,male,1485.8841010401188,sex
2022,06,48354,1,female,473.7496116806462,sex
2022,06,48354,1,1014,442.96788482834995,age
2022,06,48354,1,1517,2009.7442143727162,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,49670,1,all,256.9593147751606,NA
2022,06,49670,1,white,468.0708793045804,race-ethnicity
2022,06,49670,1,black,465.1162790697674,race-ethnicity
2022,06,49670,1,asian_other,52.645433008686496,race-ethnicity
2022,06,49670,1,hispanic,472.3665564478035,race-ethnicity
2022,06,49670,1,male,350.9719222462203,sex
2022,06,49670,1,female,121.17540139351712,sex
2022,06,49670,1,1014,69.20415224913495,age
2022,06,49670,1,1517,561.7977528089888,age
2022,06,50076,1,all,378.49582953669307,NA
2022,06,50076,1,white,538.3384257238469,race-ethnicity
2022,06,50076,1,black,1824.212271973466,race-ethnicity
2022,06,50076,1,asian_other,29.45074363127669,race-ethnicity
2022,06,50076,1,hispanic,289.6152254861398,race-ethnicity
2022,06,50076,1,male,628.3544966618667,sex
2022,06,50076,1,female,75.43753771876885,sex
2022,06,50076,1,1014,59.51672419950006,age
2022,06,50076,1,1517,835.3221957040573,age
2022,06,50258,1,all,33.67759317467445,NA
2022,06,50258,1,white,40.241448692152915,race-ethnicity
2022,06,50258,1,black,0,race-ethnicity
2022,06,50258,1,asian_other,0,race-ethnicity
2022,06,50258,1,hispanic,37.28560775540641,race-ethnicity
2022,06,50258,1,male,67.24949562878278,sex
2022,06,50258,1,female,0,sex
2022,06,50258,1,1014,17.649135192375574,age
2022,06,50258,1,1517,61.69031462060457,age
2022,06,51182,1,all,78.80220646178094,NA
2022,06,51182,1,white,86.85079034219211,race-ethnicity
2022,06,51182,NA,black,NA,race-ethnicity
2022,06,51182,1,asian_other,0,race-ethnicity
2022,06,51182,1,hispanic,0,race-ethnicity
2022,06,51182,1,male,49.61548002976929,sex
2022,06,51182,1,female,55.81914596706671,sex
2022,06,51182,1,1014,0,age
2022,06,51182,1,1517,217.6278563656148,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,53322,1,all,837.9724582478758,NA
2022,06,53322,1,white,1554.605518849592,race-ethnicity
2022,06,53322,1,black,2647.4127557160045,race-ethnicity
2022,06,53322,1,asian_other,0,race-ethnicity
2022,06,53322,1,hispanic,0,race-ethnicity
2022,06,53322,1,male,1279.4206397103198,sex
2022,06,53322,1,female,159.45330296127563,sex
2022,06,53322,1,1014,280.7017543859649,age
2022,06,53322,1,1517,1959.3998234774933,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,53980,1,all,473.4101309768029,NA
2022,06,53980,1,white,806.3311930715246,race-ethnicity
2022,06,53980,1,black,2390.438247011952,race-ethnicity
2022,06,53980,1,asian_other,0,race-ethnicity
2022,06,53980,1,hispanic,756.5011820330969,race-ethnicity
2022,06,53980,1,male,746.8045382737325,sex
2022,06,53980,1,female,105.06040973559797,sex
2022,06,53980,1,1014,105.72221488040175,age
2022,06,53980,1,1517,1018.2102995887997,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,56000,1,all,210.3049421661409,NA
2022,06,56000,1,white,466.6483667307164,race-ethnicity
2022,06,56000,1,black,490.6771344455349,race-ethnicity
2022,06,56000,1,asian_other,0,race-ethnicity
2022,06,56000,1,hispanic,260.85336314514626,race-ethnicity
2022,06,56000,1,male,324.6753246753247,sex
2022,06,56000,1,female,81.35041692088673,sex
2022,06,56000,1,1014,72.8862973760933,age
2022,06,56000,1,1517,472.0910858094974,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,57456,1,all,268.5078634445723,NA
2022,06,57456,1,white,731.4524555903866,race-ethnicity
2022,06,57456,1,black,483.0917874396135,race-ethnicity
2022,06,57456,1,asian_other,21.436227224008572,race-ethnicity
2022,06,57456,1,hispanic,248.75621890547262,race-ethnicity
2022,06,57456,1,male,447.37461737697197,sex
2022,06,57456,1,female,55.959709009513155,sex
2022,06,57456,1,1014,123.00123001230013,age
2022,06,57456,1,1517,509.683995922528,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,58072,1,all,39.63311063299739,NA
2022,06,58072,1,white,131.95513525401364,race-ethnicity
2022,06,58072,1,black,105.9322033898305,race-ethnicity
2022,06,58072,1,asian_other,0,race-ethnicity
2022,06,58072,1,hispanic,34.35953820780649,race-ethnicity
2022,06,58072,1,male,49.06169508156506,sex
2022,06,58072,1,female,31.54905878641287,sex
2022,06,58072,1,1014,18.36210062431142,age
2022,06,58072,1,1517,73.8552437223043,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,59451,1,all,0,NA
2022,06,59451,1,white,0,race-ethnicity
2022,06,59451,1,black,0,race-ethnicity
2022,06,59451,1,asian_other,0,race-ethnicity
2022,06,59451,1,hispanic,0,race-ethnicity
2022,06,59451,1,male,0,sex
2022,06,59451,1,female,0,sex
2022,06,59451,1,1014,0,age
2022,06,59451,1,1517,0,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,60102,1,all,244.89795918367346,NA
2022,06,60102,1,white,684.2285323297981,race-ethnicity
2022,06,60102,1,black,446.4285714285714,race-ethnicity
2022,06,60102,1,asian_other,0,race-ethnicity
2022,06,60102,1,hispanic,417.58241758241763,race-ethnicity
2022,06,60102,1,male,419.81528127623847,sex
2022,06,60102,1,female,0,sex
2022,06,60102,1,1014,55.02567865003668,age
2022,06,60102,1,1517,576.3688760806916,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,60620,1,all,456.267217630854,NA
2022,06,60620,1,white,1583.5777126099706,race-ethnicity
2022,06,60620,1,black,1421.5418261344996,race-ethnicity
2022,06,60620,1,asian_other,0,race-ethnicity
2022,06,60620,1,hispanic,271.7391304347826,race-ethnicity
2022,06,60620,1,male,664.8113790970933,sex
2022,06,60620,1,female,174.82517482517483,sex
2022,06,60620,1,1014,258.583536848154,age
2022,06,60620,1,1517,751.8796992481202,age
2022,06,62000,1,all,0,NA
2022,06,62000,1,white,0,race-ethnicity
2022,06,62000,1,black,0,race-ethnicity
2022,06,62000,1,asian_other,0,race-ethnicity
2022,06,62000,1,hispanic,0,race-ethnicity
2022,06,62000,1,male,0,sex
2022,06,62000,1,female,0,sex
2022,06,62000,1,1014,0,age
2022,06,62000,1,1517,0,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,64000,1,all,243.4769272061502,NA
2022,06,64000,1,white,321.7373818620551,race-ethnicity
2022,06,64000,1,black,891.623759889489,race-ethnicity
2022,06,64000,1,asian_other,10.246251579630453,race-ethnicity
2022,06,64000,1,hispanic,63.0731162971229,race-ethnicity
2022,06,64000,1,male,356.3209858213941,sex
2022,06,64000,1,female,107.06213569134384,sex
2022,06,64000,1,1014,104.61860364934306,age
2022,06,64000,1,1517,472.99359169972536,age
2022,06,64224,1,all,806.5969718817591,NA
2022,06,64224,1,white,4471.9555330975245,race-ethnicity
2022,06,64224,1,black,307.6923076923077,race-ethnicity
2022,06,64224,1,asian_other,5.583784689262382,race-ethnicity
2022,06,64224,1,hispanic,634.0898797242213,race-ethnicity
2022,06,64224,1,male,1061.71201061712,sex
2022,06,64224,1,female,453.8279400157853,sex
2022,06,64224,1,1014,486.3137418368765,age
2022,06,64224,1,1517,1397.7943062323673,age
2022,06,65000,1,all,533.4675390035229,NA
2022,06,65000,1,white,940.572894399316,race-ethnicity
2022,06,65000,1,black,1651.705565529623,race-ethnicity
2022,06,65000,1,asian_other,13.05057096247961,race-ethnicity
2022,06,65000,1,hispanic,435.73906421863103,race-ethnicity
2022,06,65000,1,male,665.5466528818816,sex
2022,06,65000,1,female,362.90041175239026,sex
2022,06,65000,1,1014,381.76147972900316,age
2022,06,65000,1,1517,785.2235210136522,age
2022,06,65042,1,all,1017.6199001224913,NA
2022,06,65042,1,white,1267.5480441597383,race-ethnicity
2022,06,65042,1,black,12048.192771084337,race-ethnicity
2022,06,65042,1,asian_other,0,race-ethnicity
2022,06,65042,1,hispanic,1132.342533616419,race-ethnicity
2022,06,65042,1,male,961.1451942740287,sex
2022,06,65042,1,female,314.520356456404,sex
2022,06,65042,1,1014,625.211220006759,age
2022,06,65042,1,1517,1512.2470713525026,age
2022,06,66000,1,all,2425.363503398434,NA
2022,06,66000,1,white,3494.8299170594473,race-ethnicity
2022,06,66000,1,black,10601.026880096648,race-ethnicity
2022,06,66000,1,asian_other,300.7107709130672,race-ethnicity
2022,06,66000,1,hispanic,0,race-ethnicity
2022,06,66000,1,male,2726.2161713431847,sex
2022,06,66000,1,female,314.2857142857143,sex
2022,06,66000,1,1014,1311.7514461856006,age
2022,06,66000,1,1517,4350.990889452428,age
2022,06,67000,1,all,2.0584179000020586,NA
2022,06,67000,1,white,6.9696124895455815,race-ethnicity
2022,06,67000,1,black,0,race-ethnicity
2022,06,67000,1,asian_other,0,race-ethnicity
2022,06,67000,1,hispanic,0,race-ethnicity
2022,06,67000,1,male,4.030470355890532,sex
2022,06,67000,1,female,0,sex
2022,06,67000,1,1014,0,age
2022,06,67000,1,1517,5.7359183205231155,age
2022,06,68000,1,all,6.903693476009664,NA
2022,06,68000,1,white,21.93062611937571,race-ethnicity
2022,06,68000,1,black,0,race-ethnicity
2022,06,68000,1,asian_other,1.3969992456204072,race-ethnicity
2022,06,68000,1,hispanic,15.910898965791569,race-ethnicity
2022,06,68000,1,male,9.62389806367171,sex
2022,06,68000,1,female,4.045225622459093,sex
2022,06,68000,1,1014,4.7240374773639875,age
2022,06,68000,1,1517,10.556875164951174,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,68196,1,all,1619.546901329339,NA
2022,06,68196,1,white,2743.74460742019,race-ethnicity
2022,06,68196,1,black,13186.813186813188,race-ethnicity
2022,06,68196,1,asian_other,20.85070892410342,race-ethnicity
2022,06,68196,1,hispanic,2324.352879027998,race-ethnicity
2022,06,68196,1,male,2487.7428727074634,sex
2022,06,68196,1,female,560.3864734299517,sex
2022,06,68196,1,1014,517.0185264971994,age
2022,06,68196,1,1517,3683.7859639688086,age
2022,06,68252,1,all,522.2524977293369,NA
2022,06,68252,1,white,1209.3023255813953,race-ethnicity
2022,06,68252,1,black,1941.7475728155339,race-ethnicity
2022,06,68252,1,asian_other,72.99270072992701,race-ethnicity
2022,06,68252,1,hispanic,907.2285630670178,race-ethnicity
2022,06,68252,1,male,666.8148477439431,sex
2022,06,68252,1,female,324.90136922719887,sex
2022,06,68252,1,1014,153.2436574152903,age
2022,06,68252,1,1517,1260.6473594548552,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,69000,1,all,164.7936027663713,NA
2022,06,69000,1,white,588.7894488930758,race-ethnicity
2022,06,69000,1,black,1111.111111111111,race-ethnicity
2022,06,69000,1,asian_other,14.2025280499929,race-ethnicity
2022,06,69000,1,hispanic,107.14176385955247,race-ethnicity
2022,06,69000,1,male,250.23959109785966,sex
2022,06,69000,1,female,71.29538225293408,sex
2022,06,69000,1,1014,95.81464221941553,age
2022,06,69000,1,1517,277.4813233724653,age
2022,06,69070,1,all,1128.0398476413714,NA
2022,06,69070,1,white,1778.1937295273747,race-ethnicity
2022,06,69070,1,black,0,race-ethnicity
2022,06,69070,1,asian_other,39.729837107667855,race-ethnicity
2022,06,69070,1,hispanic,27.57859900717044,race-ethnicity
2022,06,69070,1,male,1947.6744186046512,sex
2022,06,69070,1,female,236.26698168930892,sex
2022,06,69070,1,1014,631.5278115132378,age
2022,06,69070,1,1517,1882.6135105204874,age
2022,06,69084,1,all,625.8534365043241,NA
2022,06,69084,1,white,1724.1379310344828,race-ethnicity
2022,06,69084,1,black,2732.24043715847,race-ethnicity
2022,06,69084,1,asian_other,65.45573555882834,race-ethnicity
2022,06,69084,1,hispanic,1020.408163265306,race-ethnicity
2022,06,69084,1,male,824.053452115813,sex
2022,06,69084,1,female,418.7994416007445,sex
2022,06,69084,1,1014,225.5639097744361,age
2022,06,69084,1,1517,1239.9077277970011,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,69196,1,all,630.9776833156217,NA
2022,06,69196,1,white,1313.7878578343245,race-ethnicity
2022,06,69196,NA,black,NA,race-ethnicity
2022,06,69196,1,asian_other,0,race-ethnicity
2022,06,69196,1,hispanic,677.5370411734048,race-ethnicity
2022,06,69196,1,male,1071.7553261011633,sex
2022,06,69196,1,female,162.05266711681298,sex
2022,06,69196,1,1014,155.2312946289972,age
2022,06,69196,1,1517,1483.4044131281291,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,06,70098,1,all,531.2157721796276,NA
2022,06,70098,1,white,1195.4992967651194,race-ethnicity
2022,06,70098,1,black,2325.5813953488373,race-ethnicity
2022,06,70098,1,asian_other,9.328358208955224,race-ethnicity
2022,06,70098,1,hispanic,663.8071895424837,race-ethnicity
2022,06,70098,1,male,727.3134161351684,sex
2022,06,70098,1,female,300.3325109943151,sex
2022,06,70098,1,1014,267.44888275386074,age
2022,06,70098,1,1517,989.6536212325685,age
2022,06,72016,1,all,0,NA
2022,06,72016,1,white,0,race-ethnicity
2022,06,72016,1,black,0,race-ethnicity
2022,06,72016,1,asian_other,0,race-ethnicity
2022,06,72016,1,hispanic,0,race-ethnicity
2022,06,72016,1,male,0,sex
2022,06,72016,1,female,0,sex
2022,06,72016,1,1014,0,age
2022,06,72016,1,1517,0,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
