year,state,county,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2022,49,007,race-ethnicity,Hispanic,2296.4509394572024,2
2022,49,007,gender,Male,6802.189210320563,2
2022,49,007,gender,Female,3778.5588752196836,2
2022,49,007,age,Age 10 to 14,2892.5619834710747,2
2022,49,007,age,Age 15 to 17,9119.17098445596,2
2022,49,009,all,All,NA,NA
2022,49,009,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,009,race-ethnicity,Black,NA,NA
2022,49,009,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,009,race-ethnicity,Hispanic,NA,NA
2022,49,009,gender,Male,NA,NA
2022,49,009,gender,Female,NA,NA
2022,49,009,age,Age 10 to 14,NA,NA
2022,49,009,age,Age 15 to 17,NA,NA
2022,49,011,all,All,1551.094890510949,2
2022,49,011,race-ethnicity,"White, Non-Hispanic",1553.0855067104605,2
2022,49,011,race-ethnicity,Black,6676.7830045523515,2
2022,49,011,race-ethnicity,Other Races and Ethnicities,410.06787330316746,2
2022,49,011,race-ethnicity,Hispanic,471.3275726630008,2
2022,49,011,gender,Male,2102.837916910474,2
2022,49,011,gender,Female,978.7556904400608,2
2022,49,011,age,Age 10 to 14,687.5995986543114,2
2022,49,011,age,Age 15 to 17,3027.5507114744173,2
2022,49,013,all,All,5742.501828822238,3
2022,49,013,race-ethnicity,"White, Non-Hispanic",5597.326649958229,3
2022,49,013,race-ethnicity,Black,NA,NA
2022,49,013,race-ethnicity,Other Races and Ethnicities,4776.119402985075,3
2022,49,013,race-ethnicity,Hispanic,1895.7345971563982,3
2022,49,013,gender,Male,7741.477272727272,3
2022,49,013,gender,Female,3619.9095022624438,3
2022,49,013,age,Age 10 to 14,3117.782909930716,3
2022,49,013,age,Age 15 to 17,10279.44111776447,3
2022,49,015,all,All,NA,NA
2022,49,015,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,015,race-ethnicity,Black,NA,NA
2022,49,015,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,015,race-ethnicity,Hispanic,NA,NA
2022,49,015,gender,Male,NA,NA
2022,49,015,gender,Female,NA,NA
2022,49,015,age,Age 10 to 14,NA,NA
2022,49,015,age,Age 15 to 17,NA,NA
2022,49,017,all,All,493.4210526315789,3
2022,49,017,race-ethnicity,"White, Non-Hispanic",332.77870216306155,3
2022,49,017,race-ethnicity,Black,NA,NA
2022,49,017,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,017,race-ethnicity,Hispanic,NA,NA
2022,49,017,gender,Male,539.0835579514825,3
2022,49,017,gender,Female,421.94092827004215,3
2022,49,017,age,Age 10 to 14,0,3
2022,49,017,age,Age 15 to 17,1315.7894736842104,3
2022,49,019,all,All,2690.058479532164,1
2022,49,019,race-ethnicity,"White, Non-Hispanic",2157.3604060913704,1
2022,49,019,race-ethnicity,Black,NA,NA
2022,49,019,race-ethnicity,Other Races and Ethnicities,8955.223880597014,1
2022,49,019,race-ethnicity,Hispanic,956.9377990430621,1
2022,49,019,gender,Male,4347.826086956522,1
2022,49,019,gender,Female,1293.103448275862,1
2022,49,019,age,Age 10 to 14,1604.2780748663104,1
2022,49,019,age,Age 15 to 17,4761.9047619047615,1
2022,49,021,all,All,2326.2032085561495,2
2022,49,021,race-ethnicity,"White, Non-Hispanic",2402.7282591846224,2
2022,49,021,race-ethnicity,Black,NA,NA
2022,49,021,race-ethnicity,Other Races and Ethnicities,681.5968841285297,2
2022,49,021,race-ethnicity,Hispanic,0,2
2022,49,021,gender,Male,2801.7241379310344,2
2022,49,021,gender,Female,1857.7494692144373,2
2022,49,021,age,Age 10 to 14,1002.3970363913706,2
2022,49,021,age,Age 15 to 17,4427.533725354549,2
2022,49,023,all,All,1309.056147131375,3
2022,49,023,race-ethnicity,"White, Non-Hispanic",1129.6744814429474,3
2022,49,023,race-ethnicity,Black,0,3
2022,49,023,race-ethnicity,Other Races and Ethnicities,1265.8227848101264,3
2022,49,023,race-ethnicity,Hispanic,0,3
2022,49,023,gender,Male,1856.0662719401578,3
2022,49,023,gender,Female,644.3785767970928,3
2022,49,023,age,Age 10 to 14,838.4215901046788,3
2022,49,023,age,Age 15 to 17,2115.4261529367554,3
2022,49,025,all,All,3333.3333333333335,1
2022,49,025,race-ethnicity,"White, Non-Hispanic",2555.5555555555557,1
2022,49,025,race-ethnicity,Black,NA,NA
2022,49,025,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,025,race-ethnicity,Hispanic,NA,NA
2022,49,025,gender,Male,5168.539325842697,1
2022,49,025,gender,Female,1538.4615384615386,1
2022,49,025,age,Age 10 to 14,1346.8013468013467,1
2022,49,025,age,Age 15 to 17,7189.5424836601305,1
2022,49,027,all,All,2385.685884691849,3
2022,49,027,race-ethnicity,"White, Non-Hispanic",2366.5048543689322,3
2022,49,027,race-ethnicity,Black,NA,NA
2022,49,027,race-ethnicity,Other Races and Ethnicities,1123.5955056179776,3
2022,49,027,race-ethnicity,Hispanic,0,3
2022,49,027,gender,Male,3207.5471698113206,3
2022,49,027,gender,Female,1470.5882352941176,3
2022,49,027,age,Age 10 to 14,534.3511450381679,3
2022,49,027,age,Age 15 to 17,5840.45584045584,3
2022,49,029,all,All,45.72473708276177,3
2022,49,029,race-ethnicity,"White, Non-Hispanic",48.07692307692308,3
2022,49,029,race-ethnicity,Black,NA,NA
2022,49,029,race-ethnicity,Other Races and Ethnicities,0,3
2022,49,029,race-ethnicity,Hispanic,0,3
2022,49,029,gender,Male,87.56567425569177,3
2022,49,029,gender,Female,0,3
2022,49,029,age,Age 10 to 14,0,3
2022,49,029,age,Age 15 to 17,116.82242990654204,3
2022,49,031,all,All,NA,NA
2022,49,031,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,031,race-ethnicity,Black,NA,NA
2022,49,031,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,031,race-ethnicity,Hispanic,NA,NA
2022,49,031,gender,Male,NA,NA
2022,49,031,gender,Female,NA,NA
2022,49,031,age,Age 10 to 14,NA,NA
2022,49,031,age,Age 15 to 17,NA,NA
2022,49,033,all,All,NA,NA
2022,49,033,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,033,race-ethnicity,Black,NA,NA
2022,49,033,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,033,race-ethnicity,Hispanic,NA,NA
2022,49,033,gender,Male,NA,NA
2022,49,033,gender,Female,NA,NA
2022,49,033,age,Age 10 to 14,NA,NA
2022,49,033,age,Age 15 to 17,NA,NA
2022,49,035,all,All,2024.6643150713555,2
2022,49,035,race-ethnicity,"White, Non-Hispanic",2072.4182319744536,2
2022,49,035,race-ethnicity,Black,8719.284313946495,2
2022,49,035,race-ethnicity,Other Races and Ethnicities,585.6937109937589,2
2022,49,035,race-ethnicity,Hispanic,41.54549231408392,2
2022,49,035,gender,Male,2619.3938670726357,2
2022,49,035,gender,Female,1397.66281580627,2
2022,49,035,age,Age 10 to 14,1334.0132492979483,2
2022,49,035,age,Age 15 to 17,3175.2422630069873,2
2022,49,037,all,All,106.38297872340426,3
2022,49,037,race-ethnicity,"White, Non-Hispanic",224.2152466367713,3
2022,49,037,race-ethnicity,Black,NA,NA
2022,49,037,race-ethnicity,Other Races and Ethnicities,0,3
2022,49,037,race-ethnicity,Hispanic,0,3
2022,49,037,gender,Male,0,3
2022,49,037,gender,Female,208.1165452653486,3
2022,49,037,age,Age 10 to 14,0,3
2022,49,037,age,Age 15 to 17,235.2941176470588,3
2022,49,039,all,All,2542.841348811498,3
2022,49,039,race-ethnicity,"White, Non-Hispanic",2389.7677549646583,3
2022,49,039,race-ethnicity,Black,869.5652173913044,3
2022,49,039,race-ethnicity,Other Races and Ethnicities,375.9398496240601,3
2022,49,039,race-ethnicity,Hispanic,3797.46835443038,3
2022,49,039,gender,Male,4123.144584936778,3
2022,49,039,gender,Female,944.9694274596998,3
2022,49,039,age,Age 10 to 14,1396.2445835339431,3
2022,49,039,age,Age 15 to 17,4088.2543802725504,3
2022,49,041,all,All,1271.8600953895073,3
2022,49,041,race-ethnicity,"White, Non-Hispanic",1255.0881953867029,3
2022,49,041,race-ethnicity,Black,NA,NA
2022,49,041,race-ethnicity,Other Races and Ethnicities,1092.896174863388,3
2022,49,041,race-ethnicity,Hispanic,0,3
2022,49,041,gender,Male,1743.8364401683705,3
2022,49,041,gender,Female,742.2402159244265,3
2022,49,041,age,Age 10 to 14,427.12226374799786,3
2022,49,041,age,Age 15 to 17,2515.723270440252,3
2022,49,043,all,All,1013.5603625604895,3
2022,49,043,race-ethnicity,"White, Non-Hispanic",1012.1190310485955,3
2022,49,043,race-ethnicity,Black,NA,NA
2022,49,043,race-ethnicity,Other Races and Ethnicities,269.17900403768505,3
2022,49,043,race-ethnicity,Hispanic,0,3
2022,49,043,gender,Male,1650.1623683450807,3
2022,49,043,gender,Female,311.4518333360056,3
2022,49,043,age,Age 10 to 14,477.6188159905353,3
2022,49,043,age,Age 15 to 17,1898.118869067534,3
2022,49,045,all,All,4104.509787013883,3
2022,49,045,race-ethnicity,"White, Non-Hispanic",4436.964504283966,3
2022,49,045,race-ethnicity,Black,6586.826347305389,3
2022,49,045,race-ethnicity,Other Races and Ethnicities,738.0073800738007,3
2022,49,045,race-ethnicity,Hispanic,0,3
2022,49,045,gender,Male,5932.773109243698,3
2022,49,045,gender,Female,2178.1476890384274,3
2022,49,045,age,Age 10 to 14,2032.520325203252,3
2022,49,045,age,Age 15 to 17,7730.614180697177,3
2022,49,047,all,All,4495.252857973261,2
2022,49,047,race-ethnicity,"White, Non-Hispanic",4694.270582571016,2
2022,49,047,race-ethnicity,Black,15789.473684210525,2
2022,49,047,race-ethnicity,Other Races and Ethnicities,2421.0526315789475,2
2022,49,047,race-ethnicity,Hispanic,0,2
2022,49,047,gender,Male,6013.934726806014,2
2022,49,047,gender,Female,2793.7551355792934,2
2022,49,047,age,Age 10 to 14,3335.431088735054,2
2022,49,047,age,Age 15 to 17,6354.009077155824,2
2022,49,049,all,All,2465.3352781822036,2
2022,49,049,race-ethnicity,"White, Non-Hispanic",2512.5650430803043,2
2022,49,049,race-ethnicity,Black,13134.586481759914,2
2022,49,049,race-ethnicity,Other Races and Ethnicities,615.7246605620461,2
2022,49,049,race-ethnicity,Hispanic,0,2
2022,49,049,gender,Male,3398.415732806765,2
2022,49,049,gender,Female,1445.5908162191079,2
2022,49,049,age,Age 10 to 14,1108.721176580481,2
2022,49,049,age,Age 15 to 17,4753.3983701138795,2
2022,49,051,all,All,2458.548661065132,3
2022,49,051,race-ethnicity,"White, Non-Hispanic",2811.1270361938195,3
2022,49,051,race-ethnicity,Black,NA,NA
2022,49,051,race-ethnicity,Other Races and Ethnicities,0,3
2022,49,051,race-ethnicity,Hispanic,0,3
2022,49,051,gender,Male,3416.1104345579383,3
2022,49,051,gender,Female,1443.696866936004,3
2022,49,051,age,Age 10 to 14,1307.0786717351434,3
2022,49,051,age,Age 15 to 17,4493.453349933265,3
2022,49,053,all,All,2897.025171624714,2
2022,49,053,race-ethnicity,"White, Non-Hispanic",2906.945271477291,2
2022,49,053,race-ethnicity,Black,11926.605504587156,2
2022,49,053,race-ethnicity,Other Races and Ethnicities,981.3232035454257,2
2022,49,053,race-ethnicity,Hispanic,0,2
2022,49,053,gender,Male,3795.4665260938327,2
2022,49,053,gender,Female,1920.1375620940007,2
2022,49,053,age,Age 10 to 14,1405.1349959537997,2
2022,49,053,age,Age 15 to 17,5353.033789511929,2
2022,49,055,all,All,NA,NA
2022,49,055,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,055,race-ethnicity,Black,NA,NA
2022,49,055,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,055,race-ethnicity,Hispanic,NA,NA
2022,49,055,gender,Male,NA,NA
2022,49,055,gender,Female,NA,NA
2022,49,055,age,Age 10 to 14,NA,NA
2022,49,055,age,Age 15 to 17,NA,NA
2022,49,057,all,All,1275.5716004813478,2
2022,49,057,race-ethnicity,"White, Non-Hispanic",1298.2342575610458,2
2022,49,057,race-ethnicity,Black,30555.55555555556,2
2022,49,057,race-ethnicity,Other Races and Ethnicities,112.67605633802818,2
2022,49,057,race-ethnicity,Hispanic,60.80505898090721,2
2022,49,057,gender,Male,1626.1134692413464,2
2022,49,057,gender,Female,920.486889117665,2
2022,49,057,age,Age 10 to 14,603.1305346800058,2
2022,49,057,age,Age 15 to 17,2413.1508624180096,2
2022,50,001,all,All,681.981335247667,1
2022,50,001,race-ethnicity,"White, Non-Hispanic",753.968253968254,1
2022,50,001,race-ethnicity,Black,NA,NA
2022,50,001,race-ethnicity,Other Races and Ethnicities,0,1
2022,50,001,race-ethnicity,Hispanic,0,1
2022,50,001,gender,Male,1046.75505931612,1
2022,50,001,gender,Female,295.6393200295639,1
2022,50,001,age,Age 10 to 14,302.11480362537765,1
2022,50,001,age,Age 15 to 17,1237.842617152962,1
2022,50,003,all,All,1144.1647597254005,3
2022,50,003,race-ethnicity,"White, Non-Hispanic",1119.5158850226928,3
2022,50,003,race-ethnicity,Black,NA,NA
2022,50,003,race-ethnicity,Other Races and Ethnicities,0,3
2022,50,003,race-ethnicity,Hispanic,1149.4252873563219,3
2022,50,003,gender,Male,1424.802110817942,3
2022,50,003,gender,Female,811.9925046845722,3
2022,50,003,age,Age 10 to 14,595.2380952380952,3
2022,50,003,age,Age 15 to 17,2057.9268292682927,3
2022,50,005,all,All,573.5492577597842,1
2022,50,005,race-ethnicity,"White, Non-Hispanic",587.3715124816446,1
2022,50,005,race-ethnicity,Black,NA,NA
2022,50,005,race-ethnicity,Other Races and Ethnicities,473.93364928909955,1
2022,50,005,race-ethnicity,Hispanic,0,1
2022,50,005,gender,Male,766.7731629392971,1
2022,50,005,gender,Female,357.39814152966403,1
2022,50,005,age,Age 10 to 14,55.99104143337066,1
2022,50,005,age,Age 15 to 17,1358.2342954159592,1
2022,50,007,all,All,1005.2042489484567,1
2022,50,007,race-ethnicity,"White, Non-Hispanic",896.4231827460726,1
2022,50,007,race-ethnicity,Black,5535.714285714285,1
2022,50,007,race-ethnicity,Other Races and Ethnicities,181.8181818181818,1
2022,50,007,race-ethnicity,Hispanic,0,1
2022,50,007,gender,Male,1658.7677725118485,1
2022,50,007,gender,Female,321.02728731942216,1
2022,50,007,age,Age 10 to 14,645.3126833274669,1
2022,50,007,age,Age 15 to 17,1562.5,1
2022,50,009,all,All,0,3
2022,50,009,race-ethnicity,"White, Non-Hispanic",0,3
2022,50,009,race-ethnicity,Black,NA,NA
2022,50,009,race-ethnicity,Other Races and Ethnicities,0,3
2022,50,009,race-ethnicity,Hispanic,NA,NA
2022,50,009,gender,Male,0,3
2022,50,009,gender,Female,0,3
2022,50,009,age,Age 10 to 14,0,3
2022,50,009,age,Age 15 to 17,0,3
2022,50,011,all,All,1420.6787687450671,3
2022,50,011,race-ethnicity,"White, Non-Hispanic",1344.9023861171365,3
2022,50,011,race-ethnicity,Black,NA,NA
2022,50,011,race-ethnicity,Other Races and Ethnicities,226.24434389140274,3
2022,50,011,race-ethnicity,Hispanic,0,3
2022,50,011,gender,Male,1562.5,3
2022,50,011,gender,Female,1252.1588946459412,3
2022,50,011,age,Age 10 to 14,1111.463956811686,3
2022,50,011,age,Age 15 to 17,1928.087545596665,3
2022,50,013,all,All,365.6307129798903,1
2022,50,013,race-ethnicity,"White, Non-Hispanic",401.6064257028112,1
2022,50,013,race-ethnicity,Black,NA,NA
2022,50,013,race-ethnicity,Other Races and Ethnicities,0,1
2022,50,013,race-ethnicity,Hispanic,NA,NA
2022,50,013,gender,Male,586.5102639296188,1
2022,50,013,gender,Female,0,1
2022,50,013,age,Age 10 to 14,0,1
2022,50,013,age,Age 15 to 17,840.3361344537815,1
2022,50,015,all,All,1207.2434607645876,1
2022,50,015,race-ethnicity,"White, Non-Hispanic",1303.9568345323742,1
2022,50,015,race-ethnicity,Black,0,1
2022,50,015,race-ethnicity,Other Races and Ethnicities,0,1
2022,50,015,race-ethnicity,Hispanic,0,1
2022,50,015,gender,Male,1384.3648208469056,1
2022,50,015,gender,Female,1034.208432776452,1
2022,50,015,age,Age 10 to 14,782.7788649706457,1
2022,50,015,age,Age 15 to 17,1890.7563025210084,1
2022,50,017,all,All,271.52831652443757,3
2022,50,017,race-ethnicity,"White, Non-Hispanic",295.48332629801604,3
2022,50,017,race-ethnicity,Black,NA,NA
2022,50,017,race-ethnicity,Other Races and Ethnicities,0,3
2022,50,017,race-ethnicity,Hispanic,0,3
2022,50,017,gender,Male,298.06259314456037,3
2022,50,017,gender,Female,242.71844660194174,3
2022,50,017,age,Age 10 to 14,123.07692307692308,3
2022,50,017,age,Age 15 to 17,524.6589716684155,3
2022,50,019,all,All,1215.5591572123178,1
2022,50,019,race-ethnicity,"White, Non-Hispanic",1241.6851441241686,1
2022,50,019,race-ethnicity,Black,NA,NA
2022,50,019,race-ethnicity,Other Races and Ethnicities,0,1
2022,50,019,race-ethnicity,Hispanic,0,1
2022,50,019,gender,Male,1555.2099533437015,1
2022,50,019,gender,Female,846.0236886632825,1
2022,50,019,age,Age 10 to 14,477.16428084526245,1
2022,50,019,age,Age 15 to 17,2297.7022977022975,1
2022,50,021,all,All,392.5967470555244,3
2022,50,021,race-ethnicity,"White, Non-Hispanic",403.06328093510683,3
2022,50,021,race-ethnicity,Black,NA,NA
2022,50,021,race-ethnicity,Other Races and Ethnicities,0,3
2022,50,021,race-ethnicity,Hispanic,0,3
2022,50,021,gender,Male,435.41364296081275,3
2022,50,021,gender,Female,347.0883146934053,3
2022,50,021,age,Age 10 to 14,302.2974607013301,3
2022,50,021,age,Age 15 to 17,538.9514943655072,3
2022,50,023,all,All,1039.925719591458,2
2022,50,023,race-ethnicity,"White, Non-Hispanic",1034.414163517008,2
2022,50,023,race-ethnicity,Black,5882.35294117647,2
2022,50,023,race-ethnicity,Other Races and Ethnicities,0,2
2022,50,023,race-ethnicity,Hispanic,0,2
2022,50,023,gender,Male,1423.2209737827716,2
2022,50,023,gender,Female,662.9834254143647,2
2022,50,023,age,Age 10 to 14,562.9629629629629,2
2022,50,023,age,Age 15 to 17,1840.7960199004976,2
2022,50,025,all,All,473.80889707817846,2
2022,50,025,race-ethnicity,"White, Non-Hispanic",539.7301349325337,2
2022,50,025,race-ethnicity,Black,NA,NA
2022,50,025,race-ethnicity,Other Races and Ethnicities,0,2
2022,50,025,race-ethnicity,Hispanic,0,2
2022,50,025,gender,Male,692.0415224913495,2
2022,50,025,gender,Female,225.22522522522522,2
2022,50,025,age,Age 10 to 14,170.94017094017093,2
2022,50,025,age,Age 15 to 17,959.5613433858807,2
2022,50,027,all,All,610.1161188742374,2
2022,50,027,race-ethnicity,"White, Non-Hispanic",671.4316655837124,2
2022,50,027,race-ethnicity,Black,0,2
2022,50,027,race-ethnicity,Other Races and Ethnicities,0,2
2022,50,027,race-ethnicity,Hispanic,675.6756756756757,2
2022,50,027,gender,Male,1078.2747603833866,2
2022,50,027,gender,Female,155.21924718665113,2
2022,50,027,age,Age 10 to 14,259.9090318388564,2
2022,50,027,age,Age 15 to 17,1148.2775836245632,2
2022,51,001,all,All,553.1295487627365,3
2022,51,001,race-ethnicity,"White, Non-Hispanic",109.34937124111536,3
2022,51,001,race-ethnicity,Black,1652.089407191448,3
2022,51,001,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,001,race-ethnicity,Hispanic,303.951367781155,3
2022,51,001,gender,Male,988.8751545117428,3
2022,51,001,gender,Female,165.1073197578426,3
2022,51,001,age,Age 10 to 14,0,3
2022,51,001,age,Age 15 to 17,1576.7634854771784,3
2022,51,003,all,All,338.2296095863935,3
2022,51,003,race-ethnicity,"White, Non-Hispanic",178.2286811077598,3
2022,51,003,race-ethnicity,Black,2182.952182952183,3
2022,51,003,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,003,race-ethnicity,Hispanic,0,3
2022,51,003,gender,Male,453.0011325028313,3
2022,51,003,gender,Female,217.82178217821783,3
2022,51,003,age,Age 10 to 14,248.13895781637717,3
2022,51,003,age,Age 15 to 17,487.1794871794872,3
2022,51,005,all,All,330.9066843150232,3
2022,51,005,race-ethnicity,"White, Non-Hispanic",322.5806451612903,3
2022,51,005,race-ethnicity,Black,467.28971962616816,3
2022,51,005,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,005,race-ethnicity,Hispanic,0,3
2022,51,005,gender,Male,454.0295119182747,3
2022,51,005,gender,Female,158.73015873015873,3
2022,51,005,age,Age 10 to 14,0,3
2022,51,005,age,Age 15 to 17,914.0767824497258,3
2022,51,007,all,All,492.26441631504923,1
2022,51,007,race-ethnicity,"White, Non-Hispanic",546.448087431694,1
2022,51,007,race-ethnicity,Black,564.9717514124294,1
2022,51,007,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,007,race-ethnicity,Hispanic,0,1
2022,51,007,gender,Male,990.0990099009902,1
2022,51,007,gender,Female,122.54901960784314,1
2022,51,007,age,Age 10 to 14,107.64262648008611,1
2022,51,007,age,Age 15 to 17,1217.0385395537526,1
2022,51,009,all,All,381.8118708781673,1
2022,51,009,race-ethnicity,"White, Non-Hispanic",340.3014098201264,1
2022,51,009,race-ethnicity,Black,722.8915662650603,1
2022,51,009,race-ethnicity,Other Races and Ethnicities,244.49877750611248,1
2022,51,009,race-ethnicity,Hispanic,0,1
2022,51,009,gender,Male,436.95380774032463,1
2022,51,009,gender,Female,312.7443315089914,1
2022,51,009,age,Age 10 to 14,161.37708445400753,1
2022,51,009,age,Age 15 to 17,782.7788649706457,1
2022,51,011,all,All,242.57125530624623,3
2022,51,011,race-ethnicity,"White, Non-Hispanic",175.9014951627089,3
2022,51,011,race-ethnicity,Black,298.5074626865672,3
2022,51,011,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,011,race-ethnicity,Hispanic,NA,NA
2022,51,011,gender,Male,258.3979328165375,3
2022,51,011,gender,Female,228.57142857142858,3
2022,51,011,age,Age 10 to 14,0,3
2022,51,011,age,Age 15 to 17,711.7437722419928,3
2022,51,013,all,All,654.2308732089755,1
2022,51,013,race-ethnicity,"White, Non-Hispanic",367.2082989075553,1
2022,51,013,race-ethnicity,Black,4100.1064962726305,1
2022,51,013,race-ethnicity,Other Races and Ethnicities,69.88120195667365,1
2022,51,013,race-ethnicity,Hispanic,0,1
2022,51,013,gender,Male,659.855257556407,1
2022,51,013,gender,Female,648.4229036157819,1
2022,51,013,age,Age 10 to 14,314.20539110302633,1
2022,51,013,age,Age 15 to 17,1296.6723949382908,1
2022,51,015,all,All,518.0601525399338,1
2022,51,015,race-ethnicity,"White, Non-Hispanic",563.6604774535808,1
2022,51,015,race-ethnicity,Black,645.1612903225806,1
2022,51,015,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,015,race-ethnicity,Hispanic,0,1
2022,51,015,gender,Male,793.8680536545305,1
2022,51,015,gender,Female,212.37864077669903,1
2022,51,015,age,Age 10 to 14,402.27165168007576,1
2022,51,015,age,Age 15 to 17,697.759823723834,1
2022,51,017,all,All,0,1
2022,51,017,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,017,race-ethnicity,Black,NA,NA
2022,51,017,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,017,race-ethnicity,Hispanic,NA,NA
2022,51,017,gender,Male,0,1
2022,51,017,gender,Female,0,1
2022,51,017,age,Age 10 to 14,0,1
2022,51,017,age,Age 15 to 17,0,1
2022,51,019,all,All,447.6150510560917,1
2022,51,019,race-ethnicity,"White, Non-Hispanic",392.75956284153006,1
2022,51,019,race-ethnicity,Black,1707.7798861480076,1
2022,51,019,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,019,race-ethnicity,Hispanic,276.2430939226519,1
2022,51,019,gender,Male,803.8106579339088,1
2022,51,019,gender,Female,131.92612137203164,1
2022,51,019,age,Age 10 to 14,193.7046004842615,1
2022,51,019,age,Age 15 to 17,794.9652202716131,1
2022,51,021,all,All,810.8108108108108,1
2022,51,021,race-ethnicity,"White, Non-Hispanic",810.8108108108108,1
2022,51,021,race-ethnicity,Black,NA,NA
2022,51,021,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,021,race-ethnicity,Hispanic,NA,NA
2022,51,021,gender,Male,1587.3015873015872,1
2022,51,021,gender,Female,0,1
2022,51,021,age,Age 10 to 14,1025.6410256410256,1
2022,51,021,age,Age 15 to 17,571.4285714285714,1
2022,51,023,all,All,2083.333333333333,3
2022,51,023,race-ethnicity,"White, Non-Hispanic",1888.7362637362637,3
2022,51,023,race-ethnicity,Black,31428.571428571428,3
2022,51,023,race-ethnicity,Other Races and Ethnicities,630.9148264984227,3
2022,51,023,race-ethnicity,Hispanic,2816.9014084507044,3
2022,51,023,gender,Male,2965.4036243822075,3
2022,51,023,gender,Female,970.2009702009701,3
2022,51,023,age,Age 10 to 14,1345.7556935817806,3
2022,51,023,age,Age 15 to 17,3153.1531531531527,3
2022,51,025,all,All,299.7002997002997,1
2022,51,025,race-ethnicity,"White, Non-Hispanic",244.49877750611248,1
2022,51,025,race-ethnicity,Black,366.9724770642202,1
2022,51,025,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,025,race-ethnicity,Hispanic,NA,NA
2022,51,025,gender,Male,564.9717514124294,1
2022,51,025,gender,Female,0,1
2022,51,025,age,Age 10 to 14,157.48031496062993,1
2022,51,025,age,Age 15 to 17,546.448087431694,1
2022,51,027,all,All,161.98704103671707,1
2022,51,027,race-ethnicity,"White, Non-Hispanic",168.1614349775785,1
2022,51,027,race-ethnicity,Black,0,1
2022,51,027,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,027,race-ethnicity,Hispanic,NA,NA
2022,51,027,gender,Male,307.06243602865914,1
2022,51,027,gender,Female,0,1
2022,51,027,age,Age 10 to 14,0,1
2022,51,027,age,Age 15 to 17,460.1226993865031,1
2022,51,029,all,All,0,1
2022,51,029,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,029,race-ethnicity,Black,0,1
2022,51,029,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,029,race-ethnicity,Hispanic,0,1
2022,51,029,gender,Male,0,1
2022,51,029,gender,Female,0,1
2022,51,029,age,Age 10 to 14,0,1
2022,51,029,age,Age 15 to 17,0,1
2022,51,031,all,All,125.78616352201257,1
2022,51,031,race-ethnicity,"White, Non-Hispanic",175.5926251097454,1
2022,51,031,race-ethnicity,Black,0,1
2022,51,031,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,031,race-ethnicity,Hispanic,0,1
2022,51,031,gender,Male,171.15960633290544,1
2022,51,031,gender,Female,82.20304151253596,1
2022,51,031,age,Age 10 to 14,35.650623885918,1
2022,51,031,age,Age 15 to 17,254.4529262086514,1
2022,51,033,all,All,449.7751124437781,1
2022,51,033,race-ethnicity,"White, Non-Hispanic",554.7850208044383,1
2022,51,033,race-ethnicity,Black,539.568345323741,1
2022,51,033,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,033,race-ethnicity,Hispanic,956.9377990430621,1
2022,51,033,gender,Male,741.2398921832884,1
2022,51,033,gender,Female,216.09940572663425,1
2022,51,033,age,Age 10 to 14,354.13899955732626,1
2022,51,033,age,Age 15 to 17,650.5576208178438,1
2022,51,035,all,All,73.66482504604052,1
2022,51,035,race-ethnicity,"White, Non-Hispanic",39.92015968063872,1
2022,51,035,race-ethnicity,Black,NA,NA
2022,51,035,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,035,race-ethnicity,Hispanic,0,1
2022,51,035,gender,Male,128.122998078155,1
2022,51,035,gender,Female,0,1
2022,51,035,age,Age 10 to 14,0,1
2022,51,035,age,Age 15 to 17,190.47619047619048,1
2022,51,036,all,All,0,1
2022,51,036,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,036,race-ethnicity,Black,0,1
