statefip,puma,place,pop20,afact,afact2,totpop,placepop,placewgt,products,sum_products,place_pop,puma_flag,small_place
42,01805,61000,74,7e-4,2e-4,110522959,302971,0.002741249444832544,1.4e-7,0.98694804,302971,1,0
42,02701,63624,78,6e-4,8e-4,110522959,95112,8.605632789835096e-4,4.8e-7,0.6289968799999999,95112,2,1
42,02702,63624,95034,0.6295,0.9992,110522959,95112,8.605632789835096e-4,0.6289963999999999,0.6289968799999999,95112,2,1
42,00701,69000,76328,0.6869,1,110522959,76328,6.906076410784478e-4,0.6869,0.6869,76328,2,1
44,00101,19180,159,0.0011,0.0019,110522959,82934,7.503780277905879e-4,2.0900000000000003e-6,0.62083423,82934,2,1
44,00103,19180,1487,0.0078,0.0179,110522959,82934,7.503780277905879e-4,1.3962e-4,0.62083423,82934,2,1
44,00104,19180,81169,0.6342,0.9787,110522959,82934,7.503780277905879e-4,0.62069154,0.62083423,82934,2,1
44,00201,19180,119,7e-4,0.0014,110522959,82934,7.503780277905879e-4,9.8e-7,0.62083423,82934,2,1
44,00102,54640,75378,0.3895,0.997,110522959,75604,6.840569659377288e-4,0.3883315,0.3883351,75604,2,1
44,00103,54640,226,0.0012,0.003,110522959,75604,6.840569659377288e-4,3.6e-6,0.3883351,75604,2,1
44,00101,59000,251,0.0017,0.0013,110522959,190934,0.0017275505625939675,2.2099999999999996e-6,0.97120082,190934,1,0
44,00102,59000,2611,0.0135,0.0137,110522959,190934,0.0017275505625939675,1.8495e-4,0.97120082,190934,1,0
44,00103,59000,187649,0.988,0.9828,110522959,190934,0.0017275505625939675,0.9710064,0.97120082,190934,1,0
44,00104,59000,423,0.0033,0.0022,110522959,190934,0.0017275505625939675,7.260000000000001e-6,0.97120082,190934,1,0
44,00201,74300,82823,0.4884,1,110522959,82823,7.493737115742621e-4,0.4884,0.4884,82823,2,1
45,01202,13330,150227,0.6627,1,110522959,150227,0.0013592379480176604,0.6627,0.6627,150227,2,0
45,00602,16000,116,9e-4,8e-4,110522959,136632,0.0012362318312523644,7.2e-7,0.60236168,136632,2,0
45,00603,16000,3861,0.0191,0.0283,110522959,136632,0.0012362318312523644,5.405299999999999e-4,0.60236168,136632,2,0
45,00604,16000,131044,0.6273,0.9591,110522959,136632,0.0012362318312523644,0.60164343,0.60236168,136632,2,0
45,00605,16000,1611,0.015,0.0118,110522959,136632,0.0012362318312523644,1.77e-4,0.60236168,136632,2,0
45,01203,48535,90801,0.5085,1,110522959,90801,8.215578086359414e-4,0.5085,0.5085,90801,2,1
45,01202,50875,1601,0.0071,0.0139,110522959,114852,0.0010391687034003495,9.869e-5,0.49827641,114852,2,0
45,01204,50875,113251,0.5052,0.9861,110522959,114852,0.0010391687034003495,0.49817772,0.49827641,114852,2,0
46,00500,59020,6161,0.043,0.032,110522959,192517,0.0017418733785439097,0.0013759999999999998,0.9577600000000001,192517,1,0
46,00600,59020,186356,0.988,0.968,110522959,192517,0.0017418733785439097,0.956384,0.9577600000000001,192517,1,0
47,02001,14000,94670,0.7931,0.5228,110522959,181099,0.0016385645266699745,0.41463268000000003,0.73494643,181099,2,0
47,02002,14000,81670,0.7084,0.451,110522959,181099,0.0016385645266699745,0.3194884,0.73494643,181099,2,0
47,02003,14000,4412,0.0336,0.0244,110522959,181099,0.0016385645266699745,8.1984e-4,0.73494643,181099,2,0
47,02100,14000,347,0.0029,0.0019,110522959,181099,0.0016385645266699745,5.51e-6,0.73494643,181099,2,0
47,00300,15160,166722,0.7133,1,110522959,166722,0.001508482956921195,0.7133,0.7133,166722,2,0
47,02600,27740,83454,0.3382,1,110522959,83454,7.550829325877893e-4,0.3382,0.3382,83454,3,1
47,01602,40000,7368,0.0629,0.0386,110522959,190738,0.0017257771754011762,0.00242794,0.84768083,190738,1,0
47,01603,40000,171174,0.9367,0.8974,110522959,190738,0.0017257771754011762,0.84059458,0.84768083,190738,1,0
47,01604,40000,12196,0.0729,0.0639,110522959,190738,0.0017257771754011762,0.004658310000000001,0.84768083,190738,1,0
47,03201,48000,129770,1,0.205,110522959,633104,0.005728257782168137,0.205,0.9058072199999999,633104,1,0
47,03202,48000,127679,1,0.2017,110522959,633104,0.005728257782168137,0.2017,0.9058072199999999,633104,1,0
47,03203,48000,92868,0.839,0.1467,110522959,633104,0.005728257782168137,0.12308129999999999,0.9058072199999999,633104,1,0
47,03204,48000,9889,0.0942,0.0156,110522959,633104,0.005728257782168137,0.00146952,0.9058072199999999,633104,1,0
47,03205,48000,67440,0.5822,0.1065,110522959,633104,0.005728257782168137,0.062004300000000005,0.9058072199999999,633104,1,0
47,03206,48000,3944,0.0291,0.0062,110522959,633104,0.005728257782168137,1.8042e-4,0.9058072199999999,633104,1,0
47,03207,48000,102097,0.9686,0.1613,110522959,633104,0.005728257782168137,0.15623518,0.9058072199999999,633104,1,0
47,03208,48000,99417,0.9945,0.157,110522959,633104,0.005728257782168137,0.1561365,0.9058072199999999,633104,1,0
47,02401,51560,15054,0.0984,0.0985,110522959,152769,0.0013822376941609027,0.0096924,0.6685086,152769,2,0
47,02402,51560,137715,0.7308,0.9015,110522959,152769,0.0013822376941609027,0.6588162,0.6685086,152769,2,0
47,02501,52006,170419,0.9991,0.2472,110522959,689447,0.006238043264838756,0.24697752,0.9635967299999999,689447,1,0
47,02502,52006,101272,0.8969,0.1469,110522959,689447,0.006238043264838756,0.13175461,0.9635967299999999,689447,1,0
47,02503,52006,133922,1,0.1942,110522959,689447,0.006238043264838756,0.1942,0.9635967299999999,689447,1,0
47,02504,52006,136002,0.9964,0.1973,110522959,689447,0.006238043264838756,0.19658972,0.9635967299999999,689447,1,0
47,02505,52006,147832,0.9052,0.2144,110522959,689447,0.006238043264838756,0.19407488,0.9635967299999999,689447,1,0
48,02600,01000,5510,0.0291,0.044,110522959,125182,0.0011326334467755246,0.0012804,0.8002096,125182,1,0
48,02700,01000,119672,0.8357,0.956,110522959,125182,0.0011326334467755246,0.7989292,0.8002096,125182,1,0
48,01904,01924,89324,0.5896,0.8537,110522959,104627,9.466539888784556e-4,0.50334152,0.51494311,104627,2,1
48,01907,01924,15303,0.0793,0.1463,110522959,104627,9.466539888784556e-4,0.01160159,0.51494311,104627,2,1
48,00200,03000,101554,0.8568,0.5068,110522959,200393,0.0018131345904338302,0.43422624000000004,0.7805512800000001,200393,1,0
48,00300,03000,98839,0.7022,0.4932,110522959,200393,0.0018131345904338302,0.34632504000000003,0.7805512800000001,200393,1,0
48,02502,04000,44918,0.3276,0.1139,110522959,394266,0.0035672769130258267,0.03731364,0.66027647,394266,2,0
48,02503,04000,117690,0.8642,0.2985,110522959,394266,0.0035672769130258267,0.25796369999999996,0.66027647,394266,2,0
48,02504,04000,89952,0.7642,0.2282,110522959,394266,0.0035672769130258267,0.17439043999999998,0.66027647,394266,2,0
48,02505,04000,44214,0.3541,0.1121,110522959,394266,0.0035672769130258267,0.039694610000000005,0.66027647,394266,2,0
48,02506,04000,8530,0.0635,0.0216,110522959,394266,0.0035672769130258267,0.0013716000000000002,0.66027647,394266,2,0
48,02507,04000,84380,0.6971,0.214,110522959,394266,0.0035672769130258267,0.14917940000000002,0.66027647,394266,2,0
48,02509,04000,4582,0.0313,0.0116,110522959,394266,0.0035672769130258267,3.6308e-4,0.66027647,394266,2,0
48,05203,05000,56526,0.4241,0.0588,110522959,961855,0.008702761930215784,0.024937079999999997,0.84965811,961855,1,0
48,05204,05000,559,0.0032,6e-4,110522959,961855,0.008702761930215784,1.92e-6,0.84965811,961855,1,0
48,05301,05000,14538,0.0843,0.0151,110522959,961855,0.008702761930215784,0.00127293,0.84965811,961855,1,0
48,05302,05000,110468,0.9639,0.1148,110522959,961855,0.008702761930215784,0.11065572,0.84965811,961855,1,0
48,05303,05000,136145,0.8591,0.1415,110522959,961855,0.008702761930215784,0.12156264999999998,0.84965811,961855,1,0
48,05304,05000,137914,0.9595,0.1434,110522959,961855,0.008702761930215784,0.1375923,0.84965811,961855,1,0
48,05305,05000,84431,0.6727,0.0878,110522959,961855,0.008702761930215784,0.05906306,0.84965811,961855,1,0
48,05306,05000,156258,1,0.1625,110522959,961855,0.008702761930215784,0.1625,0.84965811,961855,1,0
48,05307,05000,125470,0.9975,0.1304,110522959,961855,0.008702761930215784,0.130074,0.84965811,961855,1,0
48,05308,05000,108623,0.8549,0.1129,110522959,961855,0.008702761930215784,0.09651821,0.84965811,961855,1,0
48,05309,05000,29776,0.1766,0.031,110522959,961855,0.008702761930215784,0.0054746000000000005,0.84965811,961855,1,0
48,05400,05000,1147,0.0047,0.0012,110522959,961855,0.008702761930215784,5.639999999999999e-6,0.84965811,961855,1,0
48,04400,06128,4861,0.0352,0.0581,110522959,83701,7.5731776236646e-4,0.00204512,0.5949711699999999,83701,2,1
48,04623,06128,78840,0.6295,0.9419,110522959,83701,7.5731776236646e-4,0.5929260499999999,0.5949711699999999,83701,2,1
48,04301,07000,114988,0.9998,0.9974,110522959,115282,0.0010430592977518816,0.9972005199999999,0.9972059799999999,115282,1,0
48,04302,07000,294,0.0021,0.0026,110522959,115282,0.0010430592977518816,5.459999999999999e-6,0.9972059799999999,115282,1,0
48,06701,10768,40425,0.326,0.2165,110522959,186738,0.001689585600038088,0.070579,0.854079,186738,1,0
48,06703,10768,146313,1,0.7835,110522959,186738,0.001689585600038088,0.7835,0.854079,186738,1,0
48,03602,10912,83980,0.3591,1,110522959,83980,7.598421247480354e-4,0.3591,0.3591,83980,2,1
48,01901,13024,672,0.005,0.005,110522959,133434,0.0012072966667495755,2.5e-5,0.40805793,133434,2,0
48,02001,13024,74874,0.5648,0.5611,110522959,133434,0.0012072966667495755,0.31690928,0.40805793,133434,2,0
48,02002,13024,6426,0.0546,0.0482,110522959,133434,0.0012072966667495755,0.00263172,0.40805793,133434,2,0
48,02310,13024,31987,0.2769,0.2397,110522959,133434,0.0012072966667495755,0.06637293,0.40805793,133434,2,0
48,02322,13024,19475,0.1515,0.146,110522959,133434,0.0012072966667495755,0.022118999999999996,0.40805793,133434,2,0
48,05203,13552,17212,0.1291,0.2218,110522959,77587,7.019989394239798e-4,0.028634379999999997,0.23797361999999997,77587,3,1
48,05204,13552,52913,0.2986,0.6819,110522959,77587,7.019989394239798e-4,0.20361533999999998,0.23797361999999997,77587,3,1
48,05305,13552,7462,0.0595,0.0962,110522959,77587,7.019989394239798e-4,0.0057239,0.23797361999999997,77587,3,1
48,03602,15976,120511,0.5153,1,110522959,120511,0.0010903707346452786,0.5153,0.5153,120511,2,0
48,04501,16432,44194,0.2587,0.4913,110522959,89956,8.139123383404891e-4,0.12709931,0.23696783,89956,3,1
48,04502,16432,40408,0.2386,0.4492,110522959,89956,8.139123383404891e-4,0.10717912,0.23696783,89956,3,1
48,04503,16432,5354,0.0452,0.0595,110522959,89956,8.139123383404891e-4,0.0026893999999999998,0.23696783,89956,3,1
48,06601,17000,97251,0.7336,0.306,110522959,317863,0.002875990679909321,0.2244816,0.9184816,317863,1,0
48,06602,17000,106330,1,0.3345,110522959,317863,0.002875990679909321,0.3345,0.9184816,317863,1,0
48,06603,17000,114282,1,0.3595,110522959,317863,0.002875990679909321,0.3595,0.9184816,317863,1,0
48,01901,19000,52141,0.3888,0.04,110522959,1304371,0.011801810336981659,0.015552,0.79802076,1304371,1,0
48,01907,19000,10,1e-4,0,110522959,1304371,0.011801810336981659,0,0.79802076,1304371,1,0
48,02001,19000,28552,0.2154,0.0219,110522959,1304371,0.011801810336981659,0.00471726,0.79802076,1304371,1,0
48,02301,19000,19,2e-4,0,110522959,1304371,0.011801810336981659,0,0.79802076,1304371,1,0
48,02302,19000,2767,0.0261,0.0021,110522959,1304371,0.011801810336981659,5.481e-5,0.79802076,1304371,1,0
48,02303,19000,141,0.0011,1e-4,110522959,1304371,0.011801810336981659,1.1e-7,0.79802076,1304371,1,0
48,02304,19000,85938,0.7029,0.0659,110522959,1304371,0.011801810336981659,0.04632111,0.79802076,1304371,1,0
48,02305,19000,88138,0.643,0.0676,110522959,1304371,0.011801810336981659,0.0434668,0.79802076,1304371,1,0
48,02306,19000,112243,0.8678,0.0861,110522959,1304371,0.011801810336981659,0.07471757999999999,0.79802076,1304371,1,0
48,02307,19000,126432,1,0.0969,110522959,1304371,0.011801810336981659,0.0969,0.79802076,1304371,1,0
48,02308,19000,5209,0.0459,0.004,110522959,1304371,0.011801810336981659,1.8360000000000002e-4,0.79802076,1304371,1,0
48,02309,19000,57608,0.4762,0.0442,110522959,1304371,0.011801810336981659,0.02104804,0.79802076,1304371,1,0
48,02310,19000,39809,0.3447,0.0305,110522959,1304371,0.011801810336981659,0.01051335,0.79802076,1304371,1,0
48,02311,19000,105129,1,0.0806,110522959,1304371,0.011801810336981659,0.0806,0.79802076,1304371,1,0
48,02312,19000,77528,0.6795,0.0594,110522959,1304371,0.011801810336981659,0.040362300000000004,0.79802076,1304371,1,0
48,02313,19000,134065,1,0.1028,110522959,1304371,0.011801810336981659,0.1028,0.79802076,1304371,1,0
48,02314,19000,126010,1,0.0966,110522959,1304371,0.011801810336981659,0.0966,0.79802076,1304371,1,0
48,02315,19000,105207,0.965,0.0807,110522959,1304371,0.011801810336981659,0.07787549999999999,0.79802076,1304371,1,0
48,02316,19000,103887,1,0.0796,110522959,1304371,0.011801810336981659,0.0796,0.79802076,1304371,1,0
48,02317,19000,5871,0.0506,0.0045,110522959,1304371,0.011801810336981659,2.2769999999999998e-4,0.79802076,1304371,1,0
48,02318,19000,19492,0.1727,0.0149,110522959,1304371,0.011801810336981659,0.0025732299999999997,0.79802076,1304371,1,0
48,02319,19000,23784,0.2115,0.0182,110522959,1304371,0.011801810336981659,0.0038493,0.79802076,1304371,1,0
48,02321,19000,2472,0.0188,0.0019,110522959,1304371,0.011801810336981659,3.5720000000000004e-5,0.79802076,1304371,1,0
48,02322,19000,1919,0.0149,0.0015,110522959,1304371,0.011801810336981659,2.235e-5,0.79802076,1304371,1,0
48,02003,19972,5445,0.0355,0.0389,110522959,139869,0.0012655198636149436,0.0013809499999999997,0.6905693500000001,139869,2,0
48,02005,19972,108370,0.8569,0.7748,110522959,139869,0.0012655198636149436,0.6639261200000001,0.6905693500000001,139869,2,0
48,02006,19972,26054,0.1356,0.1863,110522959,139869,0.0012655198636149436,0.025262279999999998,0.6905693500000001,139869,2,0
48,06804,22660,97039,0.7327,0.968,110522959,100243,9.069880222805109e-4,0.7092536,0.7101016,100243,2,1
48,06807,22660,3204,0.0265,0.032,110522959,100243,9.069880222805109e-4,8.48e-4,0.7101016,100243,2,1
48,03301,24000,60631,0.2859,0.0893,110522959,678815,0.006141846057523668,0.02553087,0.8907871299999999,678815,1,0
48,03302,24000,152885,0.9985,0.2252,110522959,678815,0.006141846057523668,0.2248622,0.8907871299999999,678815,1,0
48,03303,24000,107781,0.8712,0.1588,110522959,678815,0.006141846057523668,0.13834655999999998,0.8907871299999999,678815,1,0
48,03304,24000,98007,0.9991,0.1444,110522959,678815,0.006141846057523668,0.14427004,0.8907871299999999,678815,1,0
48,03305,24000,133123,1,0.1961,110522959,678815,0.006141846057523668,0.1961,0.8907871299999999,678815,1,0
48,03306,24000,126388,0.8683,0.1862,110522959,678815,0.006141846057523668,0.16167746,0.8907871299999999,678815,1,0
48,02002,26232,1914,0.0163,0.0252,110522959,75956,6.872418245696805e-4,4.1076e-4,0.46464596,75956,2,1
48,02003,26232,73517,0.4796,0.9679,110522959,75956,6.872418245696805e-4,0.46420484,0.46464596,75956,2,1
48,02501,26232,525,0.0044,0.0069,110522959,75956,6.872418245696805e-4,3.036e-5,0.46464596,75956,2,1
48,02003,27000,4445,0.029,0.0048,110522959,918915,0.008314245368693034,1.392e-4,0.7194150599999999,918915,2,0
48,02006,27000,14349,0.0747,0.0156,110522959,918915,0.008314245368693034,0.00116532,0.7194150599999999,918915,2,0
48,02400,27000,1246,0.0084,0.0014,110522959,918915,0.008314245368693034,1.176e-5,0.7194150599999999,918915,2,0
48,02502,27000,16442,0.1199,0.0179,110522959,918915,0.008314245368693034,0.00214621,0.7194150599999999,918915,2,0
48,02506,27000,59133,0.44,0.0644,110522959,918915,0.008314245368693034,0.028336,0.7194150599999999,918915,2,0
48,02507,27000,31797,0.2627,0.0346,110522959,918915,0.008314245368693034,0.009089419999999999,0.7194150599999999,918915,2,0
48,02508,27000,111821,0.9391,0.1217,110522959,918915,0.008314245368693034,0.11428847,0.7194150599999999,918915,2,0
48,02509,27000,45405,0.31,0.0494,110522959,918915,0.008314245368693034,0.015314,0.7194150599999999,918915,2,0
48,02510,27000,1086,0.0086,0.0012,110522959,918915,0.008314245368693034,1.032e-5,0.7194150599999999,918915,2,0
48,02511,27000,125112,0.9681,0.1362,110522959,918915,0.008314245368693034,0.13185522,0.7194150599999999,918915,2,0
48,02512,27000,71466,0.6223,0.0778,110522959,918915,0.008314245368693034,0.04841494,0.7194150599999999,918915,2,0
48,02513,27000,127811,0.9712,0.1391,110522959,918915,0.008314245368693034,0.13509392,0.7194150599999999,918915,2,0
48,02514,27000,114342,0.7732,0.1244,110522959,918915,0.008314245368693034,0.09618608,0.7194150599999999,918915,2,0
48,02515,27000,73557,0.6075,0.08,110522959,918915,0.008314245368693034,0.048600000000000004,0.7194150599999999,918915,2,0
48,02516,27000,120903,0.6745,0.1316,110522959,918915,0.008314245368693034,0.0887642,0.7194150599999999,918915,2,0
48,01906,27684,119035,0.5828,0.5937,110522959,200509,0.0018141841461193596,0.34600836,0.52274886,200509,2,0
48,02004,27684,81474,0.435,0.4063,110522959,200509,0.0018141841461193596,0.1767405,0.52274886,200509,2,0
48,01901,29000,1003,0.0075,0.0041,110522959,246016,0.002225926651131373,3.075e-5,0.73467701,246016,2,0
48,02301,29000,42244,0.3735,0.1717,110522959,246016,0.002225926651131373,0.06412994999999999,0.73467701,246016,2,0
48,02302,29000,97839,0.9243,0.3977,110522959,246016,0.002225926651131373,0.36759411000000003,0.73467701,246016,2,0
48,02303,29000,13888,0.108,0.0565,110522959,246016,0.002225926651131373,0.006102,0.73467701,246016,2,0
48,02308,29000,91042,0.802,0.3701,110522959,246016,0.002225926651131373,0.2968202,0.73467701,246016,2,0
48,02101,30464,24,1e-4,1e-4,110522959,196100,0.0017742919821753958,1e-8,0.42079205000000003,196100,2,0
48,02318,30464,9822,0.087,0.0501,110522959,196100,0.0017742919821753958,0.004358699999999999,0.42079205000000003,196100,2,0
48,02319,30464,81721,0.7267,0.4167,110522959,196100,0.0017742919821753958,0.30281589000000003,0.42079205000000003,196100,2,0
48,02320,30464,33777,0.3249,0.1722,110522959,196100,0.0017742919821753958,0.05594778,0.42079205000000003,196100,2,0
48,02502,30464,9747,0.0711,0.0497,110522959,196100,0.0017742919821753958,0.00353367,0.42079205000000003,196100,2,0
48,02503,30464,18491,0.1358,0.0943,110522959,196100,0.0017742919821753958,0.01280594,0.42079205000000003,196100,2,0
48,02504,30464,26920,0.2287,0.1373,110522959,196100,0.0017742919821753958,0.03140051,0.42079205000000003,196100,2,0
48,02505,30464,15598,0.1249,0.0795,110522959,196100,0.0017742919821753958,0.00992955,0.42079205000000003,196100,2,0
48,04503,35000,66,6e-4,0,110522959,2304580,0.020851595187566414,0,0.79051123,2304580,1,0
48,04504,35000,6703,0.0418,0.0029,110522959,2304580,0.020851595187566414,1.2121999999999998e-4,0.79051123,2304580,1,0
48,04601,35000,120759,1,0.0524,110522959,2304580,0.020851595187566414,0.0524,0.79051123,2304580,1,0
48,04602,35000,113181,1,0.0491,110522959,2304580,0.020851595187566414,0.0491,0.79051123,2304580,1,0
48,04603,35000,133134,1,0.0578,110522959,2304580,0.020851595187566414,0.0578,0.79051123,2304580,1,0
48,04604,35000,128251,0.8355,0.0557,110522959,2304580,0.020851595187566414,0.04653735,0.79051123,2304580,1,0
48,04605,35000,400,0.0034,2e-4,110522959,2304580,0.020851595187566414,6.8e-7,0.79051123,2304580,1,0
48,04606,35000,39582,0.3531,0.0172,110522959,2304580,0.020851595187566414,0.00607332,0.79051123,2304580,1,0
48,04607,35000,74005,0.5709,0.0321,110522959,2304580,0.020851595187566414,0.018325889999999997,0.79051123,2304580,1,0
48,04608,35000,43422,0.4203,0.0188,110522959,2304580,0.020851595187566414,0.00790164,0.79051123,2304580,1,0
48,04609,35000,118871,0.9172,0.0516,110522959,2304580,0.020851595187566414,0.04732752,0.79051123,2304580,1,0
48,04610,35000,37952,0.3324,0.0165,110522959,2304580,0.020851595187566414,0.0054846,0.79051123,2304580,1,0
48,04611,35000,74364,0.6813,0.0323,110522959,2304580,0.020851595187566414,0.022005990000000003,0.79051123,2304580,1,0
48,04612,35000,102094,0.9529,0.0443,110522959,2304580,0.020851595187566414,0.042213469999999996,0.79051123,2304580,1,0
48,04613,35000,107214,0.8864,0.0465,110522959,2304580,0.020851595187566414,0.0412176,0.79051123,2304580,1,0
48,04614,35000,108326,0.9769,0.047,110522959,2304580,0.020851595187566414,0.0459143,0.79051123,2304580,1,0
48,04615,35000,98699,0.9392,0.0428,110522959,2304580,0.020851595187566414,0.04019776,0.79051123,2304580,1,0
48,04616,35000,106982,0.9591,0.0464,110522959,2304580,0.020851595187566414,0.04450223999999999,0.79051123,2304580,1,0
48,04617,35000,118776,0.9059,0.0515,110522959,2304580,0.020851595187566414,0.04665385,0.79051123,2304580,1,0
48,04618,35000,99668,1,0.0432,110522959,2304580,0.020851595187566414,0.0432,0.79051123,2304580,1,0
48,04619,35000,87877,0.8283,0.0381,110522959,2304580,0.020851595187566414,0.03155823,0.79051123,2304580,1,0
48,04620,35000,42383,0.3673,0.0184,110522959,2304580,0.020851595187566414,0.00675832,0.79051123,2304580,1,0
48,04621,35000,40127,0.353,0.0174,110522959,2304580,0.020851595187566414,0.0061422,0.79051123,2304580,1,0
48,04622,35000,504,0.0042,2e-4,110522959,2304580,0.020851595187566414,8.4e-7,0.79051123,2304580,1,0
48,04624,35000,85771,0.6389,0.0372,110522959,2304580,0.020851595187566414,0.02376708,0.79051123,2304580,1,0
48,04625,35000,10194,0.0699,0.0044,110522959,2304580,0.020851595187566414,3.0756e-4,0.79051123,2304580,1,0
48,04626,35000,27603,0.1989,0.012,110522959,2304580,0.020851595187566414,0.0023868,0.79051123,2304580,1,0
48,04627,35000,1224,0.0088,5e-4,110522959,2304580,0.020851595187566414,4.4e-6,0.79051123,2304580,1,0
48,04628,35000,4969,0.0437,0.0022,110522959,2304580,0.020851595187566414,9.614000000000001e-5,0.79051123,2304580,1,0
48,04629,35000,7707,0.0606,0.0033,110522959,2304580,0.020851595187566414,1.9998e-4,0.79051123,2304580,1,0
48,04630,35000,4090,0.024,0.0018,110522959,2304580,0.020851595187566414,4.32e-5,0.79051123,2304580,1,0
48,04631,35000,6699,0.0509,0.0029,110522959,2304580,0.020851595187566414,1.4761e-4,0.79051123,2304580,1,0
48,04632,35000,8344,0.0374,0.0036,110522959,2304580,0.020851595187566414,1.3464e-4,0.79051123,2304580,1,0
48,04633,35000,662,0.0059,3e-4,110522959,2304580,0.020851595187566414,1.7699999999999998e-6,0.79051123,2304580,1,0
48,04634,35000,7504,0.0608,0.0033,110522959,2304580,0.020851595187566414,2.0064e-4,0.79051123,2304580,1,0
48,04635,35000,16921,0.1416,0.0073,110522959,2304580,0.020851595187566414,0.00103368,0.79051123,2304580,1,0
48,04636,35000,79261,0.6564,0.0344,110522959,2304580,0.020851595187566414,0.02258016,0.79051123,2304580,1,0
48,04637,35000,124349,0.9773,0.054,110522959,2304580,0.020851595187566414,0.05277419999999999,0.79051123,2304580,1,0
48,04638,35000,72931,0.6805,0.0316,110522959,2304580,0.020851595187566414,0.021503800000000003,0.79051123,2304580,1,0
48,04901,35000,32694,0.2671,0.0142,110522959,2304580,0.020851595187566414,0.00379282,0.79051123,2304580,1,0
48,04902,35000,2733,0.02,0.0012,110522959,2304580,0.020851595187566414,2.3999999999999997e-5,0.79051123,2304580,1,0
48,04903,35000,400,0.0034,2e-4,110522959,2304580,0.020851595187566414,6.8e-7,0.79051123,2304580,1,0
48,04904,35000,5347,0.0303,0.0023,110522959,2304580,0.020851595187566414,6.969e-5,0.79051123,2304580,1,0
48,04905,35000,1837,0.0067,8e-4,110522959,2304580,0.020851595187566414,5.36e-6,0.79051123,2304580,1,0
48,02312,37000,2428,0.0213,0.0095,110522959,256684,0.0023224495826247287,2.0234999999999999e-4,0.75433219,256684,1,0
48,02320,37000,70170,0.6751,0.2734,110522959,256684,0.0023224495826247287,0.18457234,0.75433219,256684,1,0
48,02321,37000,125096,0.9522,0.4874,110522959,256684,0.0023224495826247287,0.46410228000000003,0.75433219,256684,1,0
48,02322,37000,58990,0.4589,0.2298,110522959,256684,0.0023224495826247287,0.10545522,0.75433219,256684,1,0
48,03501,39148,148940,0.8207,0.9729,110522959,153095,0.0013851873075529945,0.79845903,0.79905794,153095,1,0
48,03502,39148,4155,0.0221,0.0271,110522959,153095,0.0013851873075529945,5.9891e-4,0.79905794,153095,1,0
48,06301,41464,123570,1,0.4842,110522959,255205,0.002309067747634227,0.4842,0.9571886000000001,255205,1,0
48,06302,41464,131635,0.917,0.5158,110522959,255205,0.002309067747634227,0.47298860000000004,0.9571886000000001,255205,1,0
48,04620,41980,2527,0.0219,0.0221,110522959,114392,0.0010350066722335945,4.8399e-4,0.62125491,114392,2,0
48,04702,41980,111865,0.6348,0.9779,110522959,114392,0.0010350066722335945,0.62077092,0.62125491,114392,2,0
48,02001,42508,2530,0.0191,0.0226,110522959,111822,0.0010117535850628103,4.3165999999999994e-4,0.8834419199999999,111822,1,0
48,02002,42508,107829,0.9156,0.9643,110522959,111822,0.0010117535850628103,0.88291308,0.8834419199999999,111822,1,0
48,02004,42508,308,0.0016,0.0028,110522959,111822,0.0010117535850628103,4.48e-6,0.8834419199999999,111822,1,0
48,02322,42508,1155,0.009,0.0103,110522959,111822,0.0010117535850628103,9.269999999999999e-5,0.8834419199999999,111822,1,0
48,01200,43888,2371,0.0198,0.029,110522959,81638,7.386519573729473e-4,5.742000000000001e-4,0.6200722,81638,2,1
48,01600,43888,79267,0.638,0.971,110522959,81638,7.386519573729473e-4,0.619498,0.6200722,81638,2,1
48,00501,45000,109807,1,0.427,110522959,257141,0.0023265844701099614,0.427,0.8473527999999999,257141,1,0
48,00502,45000,147334,0.7336,0.573,110522959,257141,0.0023265844701099614,0.42035279999999997,0.8473527999999999,257141,1,0
48,06803,45384,8,1e-4,1e-4,110522959,142210,0.0012867009830961908,1e-8,0.92913148,142210,1,0
48,06804,45384,1635,0.0123,0.0115,110522959,142210,0.0012867009830961908,1.4145e-4,0.92913148,142210,1,0
48,06805,45384,135753,0.9723,0.9546,110522959,142210,0.0012867009830961908,0.92815758,0.92913148,142210,1,0
48,06806,45384,3409,0.0299,0.024,110522959,142210,0.0012867009830961908,7.176e-4,0.92913148,142210,1,0
48,06807,45384,1405,0.0116,0.0099,110522959,142210,0.0012867009830961908,1.1484e-4,0.92913148,142210,1,0
48,01905,45744,156738,0.9966,0.8025,110522959,195308,0.0017671260502535044,0.7997715000000001,0.83449446,195308,1,0
48,01906,45744,37190,0.1821,0.1904,110522959,195308,0.0017671260502535044,0.03467184,0.83449446,195308,1,0
48,01907,45744,1380,0.0072,0.0071,110522959,195308,0.0017671260502535044,5.112e-5,0.83449446,195308,1,0
48,01400,47892,163,0.0011,0.0011,110522959,150108,0.0013581612486506084,1.21e-6,0.49709487999999996,150108,2,0
48,02302,47892,5249,0.0496,0.035,110522959,150108,0.0013581612486506084,0.0017360000000000001,0.49709487999999996,150108,2,0
48,02303,47892,88952,0.6918,0.5926,110522959,150108,0.0013581612486506084,0.40996067999999997,0.49709487999999996,150108,2,0
48,02304,47892,621,0.0051,0.0041,110522959,150108,0.0013581612486506084,2.0910000000000005e-5,0.49709487999999996,150108,2,0
