year,state,place,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2016,47,40000,523,523,523,.0086629568,1,1
2016,47,27740,368,368,368,.0087922588,1,1
2016,47,15160,519,519,519,.0154735995,1,1
2016,47,14000,720,720,720,.0161994323,1,1
2016,46,59020,748,748,748,.0303300619,1,1
2016,45,50875,,,,,,
2016,45,48535,,,,,,
2016,45,16000,1478,1478,1478,.0201835372,1,1
2016,45,13330,412,412,412,.0084859217,1,1
2016,44,74300,109,109,109,.0119465142,1,1
2016,44,59000,244,243,245,.0094485749,1,1
2016,44,54640,64,63,65,.0068965517,1,1
2016,44,19180,33,33,33,.003168507,1,1
2016,42,69000,85,85,85,.0084678223,1,1
2016,42,63624,743,743,743,.0320964195,1,1
2016,42,61000,1819,1817,1821,.0255743321,1,1
2016,42,60000,3804,3786,3822,.0201527886,1,1
2016,42,24000,415,415,415,.0183117855,1,1
2016,42,06088,318,317,319,.0221803728,1,1
2016,42,02000,980,978,982,.0328077413,1,1
2016,41,64900,1205,1204,1206,.0285707507,1,1
2016,41,59000,3319,3319,3319,.0485028289,1,1
2016,41,47000,1477,1477,1477,.1047146395,1,1
2016,41,34100,486,486,486,.0234442838,1,1
2016,41,31250,425,425,425,.0350746885,1,1
2016,41,23850,1462,1461,1463,.062736012,1,1
2016,41,05800,551,551,551,.0306383446,1,1
2016,41,05350,1522,1522,1522,.0372227244,1,1
2016,40,75000,2446,2443,2449,.0439083055,1,1
2016,40,55000,5202,5198,5206,.1077487096,1,1
2016,40,52500,203,203,203,.0117763085,1,1
2016,40,41850,791,790,792,.0516622029,1,1
2016,40,23200,51,50,52,.0020353594,1,1
2016,40,09050,30,30,30,.0015740595,1,1
2016,39,77000,3514,3509,3519,.0962001756,1,1
2016,39,61000,367,366,368,.0303833093,1,1
2016,39,21000,745,737,753,.0332693234,1,1
2016,39,18000,3848,3829,3867,.0400170535,1,1
2016,39,16000,2542,2530,2554,.0515158884,1,1
2016,39,15000,1926,1921,1931,.0225640554,1,1
2016,39,01000,1065,1062,1068,.0390524715,1,1
2016,38,25700,222,222,222,.0197105575,1,1
2016,37,75000,NA,NA,NA,NA,NA,NA
2016,37,74440,686,685,687,.0258721486,1,1
2016,37,55000,60,59,61,.0325379595,1,1
2016,37,31400,NA,NA,NA,NA,NA,NA
2016,37,28080,287,287,287,.0119807972,1,1
2016,37,28000,2954,2953,2955,.0400216766,1,1
2016,37,25580,726,726,726,.0217828322,1,1
2016,37,22920,786,786,786,.0153533621,1,1
2016,37,19000,969,968,970,.0244820621,1,1
2016,37,14100,442,442,442,.0132291764,1,1
2016,37,12000,4178,4175,4181,.0280105658,1,1
2016,37,10740,3328,3328,3328,.020739466,1,1
2016,37,02140,787,786,788,.0264697969,1,1
2016,36,84000,333,333,333,.0120194908,1,1
2016,36,73000,2613,2612,2614,.1093534231,1,1
2016,36,63000,3146,3145,3147,.0489809886,1,1
2016,36,51000,23517,23516,23518,.1380089372,1,1
2016,36,50617,123,123,123,.011321797,1,1
2016,36,11000,1935,1933,1937,.0400803685,1,1
2016,36,01000,740,739,741,.0431839414,1,1
2016,35,70500,1249,1246,1252,.073216483,1,1
2016,35,63460,297,296,298,.0169510879,1,1
2016,35,39380,857,857,857,.0339003168,1,1
2016,35,02000,4565,4563,4567,.047960747,1,1
2016,34,74000,56,55,57,.0038251367,1,1
2016,34,57000,330,330,330,.0114190802,1,1
2016,34,51000,649,648,650,.0136164324,1,1
2016,34,36000,357,356,358,.0118176704,1,1
2016,34,21000,227,227,227,.0081204837,1,1
2016,34,13690,219,219,219,.0198261812,1,1
2016,33,50260,348,348,348,.0299020447,1,1
2016,33,45140,796,796,796,.0559814349,1,1
2016,32,68400,,,,,,
2016,32,60600,3251,3251,3251,.0487618297,1,1
2016,32,51800,,,,,,
2016,32,40000,10879,10879,10879,.0332737938,1,1
2016,32,31900,,,,,,
2016,31,37000,1103,1103,1103,.0133984424,1,1
2016,31,28000,329,329,329,.0082026478,1,1
2016,30,06550,622,620,624,.0353328772,1,1
2016,29,70000,1739,1739,1739,.0674868077,1,1
2016,29,65000,167,166,168,.0652853772,1,1
2016,29,54074,204,204,204,.0111201964,1,1
2016,29,41348,,,,,,
2016,29,38000,3045,3044,3046,.0457929149,1,1
2016,29,35000,1368,1368,1368,.0686402395,1,1
2016,29,15670,293,293,293,.016124595,1,1
2016,28,36000,4456,4456,4456,.1653555036,1,1
2016,27,71428,,,,,,
2016,27,58000,,,,,,
2016,27,54880,532,532,532,.0303427819,1,1
2016,27,51730,125,125,125,.347222209,1,1
2016,27,43000,3862,3858,3866,.0884582773,1,1
2016,27,17000,517,516,518,.0515710711,1,1
2016,27,07966,92,90,94,.0287949927,1,1
2016,27,06616,182,181,183,.0157890171,1,1
2016,26,88940,245,245,245,.0348357745,1,1
2016,26,86000,192,192,192,.0150884083,1,1
2016,26,84000,413,413,413,.0169199891,1,1
2016,26,80700,16,16,16,.001236476,3,3
2016,26,76460,139,138,140,.0048751403,1,1
2016,26,74900,346,344,348,.0322941951,1,1
2016,26,69035,,,,,,
2016,26,49000,114,113,115,.0064994297,1,1
2016,26,46000,973,973,973,.0568241552,1,1
2016,26,34000,1744,1741,1747,.027703207,1,1
2016,26,29000,1176,1174,1178,.0507246368,1,1
2016,26,27440,NA,NA,NA,NA,NA,NA
2016,26,22000,1800,1793,1807,.0227006171,1,1
2016,26,21000,130,130,130,.0056741303,1,1
2016,26,03000,416,415,417,.0211060382,1,1
2016,25,82000,3413,3413,3413,.1217884645,1,1
2016,25,67000,1436,1434,1438,.0526296496,1,1
2016,25,62535,95,95,95,.0189696494,1,1
2016,25,55745,151,151,151,.0160552897,1,1
2016,25,45560,,,,,,
2016,25,45000,1033,1033,1033,.0662052184,1,1
2016,25,37490,1054,1053,1055,.0632349402,1,1
2016,25,37000,752,752,752,.0466385521,1,1
2016,25,34550,380,380,380,.0258310102,1,1
2016,25,23000,438,438,438,.0333866924,1,1
2016,25,11000,235,234,236,.0277449824,1,1
2016,25,09000,414,413,415,.0238095243,1,1
2016,25,07000,47,47,47,.0156042501,1,1
2016,24,30325,829,829,829,.02006438,1,1
2016,24,04000,2659,2659,2659,.0321309902,1,1
2016,22,70000,2027,2027,2027,.0498990677,1,1
2016,22,55000,3177,3176,3178,.06377469,1,1
2016,22,41155,998,996,1000,.0291080903,1,1
2016,22,40735,1305,1305,1305,.0415909737,1,1
2016,22,05000,4496,4495,4497,.0998489857,1,1
2016,21,48006,5766,5766,5766,.0577680245,1,1
2016,21,46027,976,976,976,.0234852489,1,1
2016,20,79000,2136,2136,2136,.0422134399,1,1
2016,20,71000,543,542,544,.0226504821,1,1
2016,20,53775,90,90,90,.0039689541,1,1
2016,20,52575,435,435,435,.0147903841,1,1
2016,20,38900,249,249,249,.0207430851,1,1
2016,20,36000,983,982,984,.0345931873,1,1
2016,19,73335,432,432,432,.0284117069,1,1
2016,19,21000,1111,1111,1111,.0309980195,1,1
2016,19,19000,351,351,351,.0215615202,1,1
2016,19,12000,771,771,771,.0335962363,1,1
2016,18,71000,378,376,380,.0180085748,1,1
2016,18,36003,,,,,,
2016,18,31000,104,104,104,.0070546735,1,1
2016,18,25000,1015,1014,1016,.0226188879,1,1
2016,18,23278,97,97,97,.0045022047,1,1
2016,18,22000,516,516,516,.0225534327,1,1
2016,18,10342,85,84,86,.0052433531,1,1
2016,18,05860,235,234,236,.0203093942,1,1
2016,17,79293,393,392,394,.0232283231,1,1
2016,17,72000,440,440,440,.0295242574,1,1
2016,17,68003,120,120,120,.0081004454,1,1
2016,17,65000,2570,2570,2570,.089907296,1,1
2016,17,59000,823,823,823,.0404402725,1,1
2016,17,51622,121,121,121,.0072407397,1,1
2016,17,38570,668,668,668,.0359565094,1,1
2016,17,24582,427,427,427,.0374923162,1,1
2016,17,23074,842,842,842,.0212277826,1,1
2016,17,14351,184,184,184,.0090085678,1,1
2016,17,14000,17988,17986,17990,.0472651981,1,1
2016,17,12385,349,349,349,.0342862755,1,1
2016,17,06613,152,152,152,.0280391071,1,1
2016,17,03012,899,899,899,.0162606034,1,1
2016,17,02154,325,325,325,.0132555673,1,1
2016,16,56260,1082,1082,1082,.0678540096,1,1
2016,16,52120,559,559,559,.0138202133,1,1
2016,16,08830,792,792,792,.0284963846,1,1
2016,15,71550,,,,,,
2016,13,80508,,,,,,
2016,13,69000,749,749,749,.0196861774,1,1
2016,13,68516,,,,,,
2016,13,67284,,,,,,
2016,13,49008,652,652,652,.0271802563,1,1
2016,13,42425,,,,,,
2016,13,19000,1095,1095,1095,.0346628688,1,1
2016,13,04204,318,318,318,.0102057187,1,1
2016,13,04000,3888,3887,3889,.023667343,1,1
2016,13,03440,700,700,700,.0520562194,1,1
2016,12,76600,4310,4310,4310,.0223639347,1,1
2016,12,71000,3207,3207,3207,.0149589991,1,1
2016,12,70600,881,880,881,.0238850489,1,1
2016,12,69700,,,,,,
2016,12,63000,,,,,,
2016,12,58715,,,,,,
2016,12,58050,,,,,,
2016,12,57425,,,,,,
2016,12,55775,,,,,,
2016,12,54200,,,,,,
2016,12,54000,,,,,,
2016,12,53000,6190,6190,6190,.0297334548,1,1
2016,12,49675,,,,,,
2016,12,45975,,,,,,
2016,12,45060,,,,,,
2016,12,45025,,,,,,
2016,12,45000,8036,8036,8036,.0224941149,1,1
2016,12,43975,,,,,,
2016,12,39425,4009,4009,4009,.0389582627,1,1
2016,12,38250,,,,,,
2016,12,36950,3338,3338,3338,.0529580675,1,1
2016,12,35000,3348,3348,3348,.0258574747,1,1
2016,12,32275,,,,,,
2016,12,32000,,,,,,
2016,12,30000,,,,,,
2016,12,25175,837,837,837,.0283969473,1,1
2016,12,24125,1496,1496,1496,.0161405168,1,1
2016,12,24000,2768,2768,2768,.0101617137,1,1
2016,12,17935,,,,,,
2016,12,17200,,,,,,
2016,12,16725,,,,,,
2016,12,16475,,,,,,
2016,12,14400,,,,,,
2016,12,12875,,,,,,
2016,12,10275,,,,,,
2016,12,07875,,,,,,
2016,12,07300,NA,NA,NA,NA,NA,NA
2016,11,50000,6584,6576,6592,.0764594525,1,1
2016,09,80000,503,502,504,.0262992792,1,1
2016,09,73000,157,157,157,.0097316056,1,1
2016,09,55990,42,42,42,.0036803365,1,1
2016,09,52000,873,872,874,.0382056907,1,1
2016,09,37000,257,255,259,.0083309021,1,1
2016,09,18430,38,38,38,.0033477226,1,1
2016,09,08000,283,282,284,.0124730049,1,1
2016,08,83835,1130,1130,1130,.1172442436,1,1
2016,08,77290,1463,1463,1463,.0376887023,1,1
2016,08,62000,1342,1342,1342,.0497645289,1,1
2016,08,46465,704,704,704,.0432432443,1,1
2016,08,45970,630,630,630,.0195828546,1,1
2016,08,43000,,,,,,
2016,08,32155,529,529,529,.0238363445,1,1
2016,08,27425,1041,1041,1041,.0350717604,1,1
2016,08,20000,2269,2269,2269,.0194953047,1,1
2016,08,16000,1451,1451,1451,.0175421629,1,1
2016,08,12815,,,,,,
2016,08,07850,465,465,465,.0149091026,1,1
2016,08,04000,867,867,867,.0207431149,1,1
2016,08,03455,,,,,,
2016,06,85292,3462,3462,3462,.0996545777,1,1
2016,06,84550,1011,1011,1011,.1082672924,1,1
2016,06,84200,2066,2066,2066,.1610916108,1,1
2016,06,82996,2364,2364,2364,.0939997584,1,1
2016,06,82954,686,685,687,.0211852621,1,1
2016,06,82590,1752,1752,1752,.0653877705,1,1
2016,06,81666,321,321,321,.0220557917,1,1
2016,06,81554,175,175,175,.0135114267,1,1
2016,06,81344,490,490,490,.0444323532,1,1
2016,06,80854,431,431,431,.0178615823,1,1
2016,06,80238,628,628,628,.028828498,1,1
2016,06,80000,151,151,151,.0063723833,1,1
2016,06,78582,90,90,90,.0047573741,1,1
2016,06,78120,132,132,132,.0044122073,1,1
2016,06,77000,50,50,50,.0028727378,1,1
2016,06,75000,1407,1407,1407,.0256915912,1,1
2016,06,73080,,,,,,
2016,06,72016,117,117,117,.0068225553,1,1
2016,06,70098,712,710,714,.0221696347,1,1
2016,06,70000,100,100,100,.0090867784,1,1
2016,06,69196,5934,5934,5934,.2282044441,1,1
2016,06,69088,706,706,706,.0192255322,1,1
2016,06,69084,297,297,297,.0192744508,1,1
2016,06,69070,1558,1558,1558,.0945732668,1,1
2016,06,69000,7140,7140,7140,.1294791847,1,1
2016,06,68378,,,,,,
2016,06,68252,33,33,33,.0036247803,1,1
2016,06,68196,167,167,167,.007963758,1,1
2016,06,68084,190,190,190,.0219958331,1,1
2016,06,68000,2817,2817,2817,.0190516766,1,1
2016,06,67000,2308,2308,2308,.0381519124,1,1
2016,06,66000,8289,8288,8290,.0476294458,1,1
2016,06,65042,553,553,553,.0325658098,1,1
2016,06,65000,5830,5830,5830,.1030217335,1,1
2016,06,64224,5007,5006,5008,.1290031672,1,1
2016,06,64000,2305,2305,2305,.0361682102,1,1
2016,06,62938,900,900,900,.032743942,1,1
2016,06,62000,2828,2828,2828,.0546473414,1,1
2016,06,60620,1008,1008,1008,.0322384611,1,1
2016,06,60466,1795,1795,1795,.0698878691,1,1
2016,06,60102,133,132,134,.0069335834,1,1
2016,06,59920,428,428,428,.0228364095,1,1
2016,06,59451,225,225,225,.0318922736,1,1
2016,06,59444,947,947,947,.0466226861,1,1
2016,06,58072,3509,3509,3509,.1400295347,1,1
2016,06,57792,48,48,48,.0032480715,1,1
2016,06,57456,157,157,157,.0136652449,1,1
2016,06,56700,4080,4080,4080,.1111353263,1,1
2016,06,56000,797,797,797,.043291688,1,1
2016,06,55156,384,384,384,.0161840934,1,1
2016,06,54652,1905,1905,1905,.0453506634,1,1
2016,06,53980,324,324,324,.0113596525,1,1
2016,06,53896,4879,4879,4879,.1013986766,1,1
2016,06,53322,203,203,203,.0098405154,1,1
2016,06,53000,1345,1345,1345,.0270297434,1,1
2016,06,52526,5089,5089,5089,.2769674659,1,1
2016,06,51182,,,,,,
2016,06,50258,413,413,413,.0224945527,1,1
2016,06,50076,96,96,96,.0041779093,1,1
2016,06,49670,178,178,178,.0192933008,1,1
2016,06,49270,6227,6227,6227,.1863924861,1,1
2016,06,48354,2037,2037,2037,.0412607118,1,1
2016,06,48256,596,596,596,.0214365348,1,1
2016,06,47766,463,463,463,.0451267064,1,1
2016,06,46898,225,225,225,.0142441122,1,1
2016,06,46842,367,367,367,.0314319991,1,1
2016,06,45484,861,861,861,.0367305167,1,1
2016,06,44000,19665,19665,19665,.031017594,1,1
2016,06,43000,7068,7068,7068,.0924791992,1,1
2016,06,41992,90,90,90,.0064212331,1,1
2016,06,40130,1988,1988,1988,.0467599668,1,1
2016,06,39892,,,,,,
2016,06,39496,,,,,,
2016,06,37692,657,657,657,.0342294462,1,1
2016,06,36770,90,90,90,.0026961446,1,1
2016,06,36546,181,181,181,.0143993637,1,1
2016,06,36448,,,,,,
2016,06,36000,1224,1224,1224,.0385366157,1,1
2016,06,33434,1595,1595,1595,.066893138,1,1
2016,06,33182,1206,1206,1206,.0545874275,1,1
2016,06,33000,1137,1137,1137,.0440834351,1,1
2016,06,32548,105,104,106,.0081559736,1,1
2016,06,30000,2041,2041,2041,.0782742053,1,1
2016,06,29000,756,756,756,.0170951765,1,1
2016,06,28000,496,496,496,.0181379355,1,1
2016,06,27000,2648,2647,2649,.0272759106,1,1
2016,06,26000,303,303,303,.0086150523,1,1
2016,06,24680,2227,2227,2227,.0585836805,1,1
2016,06,24638,,,,,,
2016,06,23182,723,723,723,.0261785798,1,1
2016,06,22804,1296,1295,1297,.0445422046,1,1
2016,06,22230,2876,2876,2876,.1172059625,1,1
2016,06,22020,777,777,777,.0123214033,1,1
2016,06,21712,762,762,762,.0169502832,1,1
2016,06,19766,734,734,734,.0251025986,1,1
2016,06,17918,170,170,170,.0138560599,1,1
2016,06,16532,950,950,950,.0338487849,1,1
2016,06,16350,502,502,502,.0260711499,1,1
2016,06,16000,658,658,658,.0206024181,1,1
2016,06,15044,673,673,673,.0286969133,1,1
2016,06,14218,222,222,222,.0051934682,1,1
2016,06,13588,,,,,,
2016,06,13392,917,917,917,.0129658952,1,1
2016,06,13214,,,,,,
2016,06,13210,2580,2580,2580,.0893166214,1,1
2016,06,13014,547,547,547,.0391413234,1,1
2016,06,11530,,,,,,
2016,06,11194,203,203,203,.0177199729,1,1
2016,06,08954,128,128,128,.0079483362,1,1
2016,06,08786,903,903,903,.0975794271,1,1
2016,06,06000,328,328,328,.0320343785,1,1
2016,06,04982,129,129,129,.0104903635,1,1
2016,06,03526,4166,4166,4166,.0333921127,1,1
2016,06,02364,680,680,680,.0473208055,1,1
2016,06,02252,459,459,459,.0264919773,1,1
2016,06,02000,7163,7163,7163,.1232238114,1,1
2016,06,00884,241,241,241,.0141175091,1,1
2016,06,00562,147,147,147,.013123828,1,1
2016,05,66080,149,149,149,.0065434105,1,1
2016,05,41000,1227,1223,1231,.0279728249,1,1
2016,05,35710,270,270,270,.0188337062,1,1
2016,05,24550,239,239,239,.0160531979,1,1
2016,05,23290,239,239,239,.0242295209,1,1
2016,04,85540,335,335,335,.0129458597,1,1
2016,04,77000,3705,3703,3707,.0432498679,1,1
2016,04,73000,603,600,606,.0137577001,1,1
2016,04,71510,143,143,143,.0050891489,1,1
2016,04,65000,176,175,177,.0060096974,1,1
2016,04,55000,9171,9162,9180,.0435397737,1,1
2016,04,54050,NA,NA,NA,NA,NA,NA
2016,04,46000,1291,1289,1293,.0185974818,1,1
2016,04,28380,,,,,,
2016,04,27820,2106,2106,2106,.0225428697,1,1
2016,04,27400,375,375,375,.0074283904,1,1
2016,04,23620,334,334,334,.0340052955,1,1
2016,04,12000,647,644,650,.0114089223,1,1
2016,04,07940,80,80,80,.0064479727,1,1
2016,04,04720,793,793,793,.0416776165,1,1
2016,02,03000,2476,2476,2476,.0508972816,1,1
2016,01,77256,432,432,432,.0149760796,1,1
2016,01,51000,850,850,850,.0280324519,1,1
2016,01,50000,5696,5696,5696,.1005862802,1,1
2016,01,37000,392,392,392,.009036839,1,1
2016,01,35896,62,62,62,.0044482709,1,1
2016,01,07000,420,420,420,.0062322863,1,1
2016,01,03076,24,24,24,.0028093175,3,3
2017,55,66000,1134,1133,1135,.0607586801,1,1
2017,55,53000,4799,4797,4801,.0585779659,1,1
2017,55,48000,1244,1244,1244,.0461287461,1,1
2017,55,39225,546,546,546,.0252357181,1,1
2017,55,31000,1095,1095,1095,.0363606177,1,1
2017,55,02375,336,336,336,.020584451,1,1
2017,53,80010,783,783,783,.0312849618,1,1
2017,53,74060,1886,1885,1887,.0382098518,1,1
2017,53,70000,2436,2436,2436,.0656727701,1,1
2017,53,67167,418,418,418,.0301152728,1,1
2017,53,67000,1795,1794,1796,.0470350869,1,1
2017,53,63000,17,17,17,.0209617764,3,3
2017,53,57745,626,626,626,.0389158279,1,1
2017,53,53545,523,523,523,.0286339987,1,1
2017,53,35940,,,,,,
2017,53,35415,579,579,579,.0209988039,1,1
2017,53,35275,546,546,546,.0280546714,1,1
2017,53,23515,21,21,21,.0009086975,3,3
2017,53,22640,1683,1683,1683,.0468215346,1,1
2017,53,05280,537,537,537,.0396602675,1,1
2017,53,05210,248,248,248,.0120143397,1,1
2017,53,03180,382,382,382,.0228441581,1,1
2017,51,82000,794,794,794,.0115095815,1,1
2017,51,76432,155,155,155,.0107946238,1,1
2017,51,68000,643,643,643,.0230111293,1,1
2017,51,67000,1420,1420,1420,.05676594,1,1
2017,51,64000,263,263,263,.018341586,1,1
2017,51,57000,636,636,636,.0206654537,1,1
2017,51,56000,610,610,610,.0212684348,1,1
2017,51,47672,169,169,169,.0201670639,1,1
2017,51,35000,386,386,386,.0193901639,1,1
2017,51,16000,292,292,292,.0071839788,1,1
2017,51,01000,190,190,190,.0120942071,1,1
2017,49,83470,12,12,12,.0114394659,3,3
2017,49,82950,1591,1591,1591,.0291867703,1,1
2017,49,70850,NA,NA,NA,NA,NA,NA
2017,49,67440,1914,1914,1914,.0554589704,1,1
2017,49,67000,2240,2238,2242,.0238366332,1,1
2017,49,65330,770,770,770,.0244211853,1,1
2017,49,62470,255,255,255,.015122761,1,1
2017,49,57300,,,,,,
2017,49,55980,1095,1094,1096,.0241951514,1,1
2017,49,44320,,,,,,
2017,49,43660,NA,NA,NA,NA,NA,NA
2017,48,79000,404,404,404,.0266596284,1,1
2017,48,76000,1265,1264,1266,.0394302085,1,1
2017,48,74144,422,421,423,.017556997,1,1
2017,48,72176,282,282,282,.0326729231,1,1
2017,48,70808,2081,2081,2081,.0264394972,1,1
2017,48,65000,8550,8545,8555,.0267393067,1,1
2017,48,64472,294,294,294,.0155366482,1,1
2017,48,63500,801,800,802,.0158050507,1,1
2017,48,61796,636,636,636,.011305863,1,1
2017,48,58016,462,462,462,.0085631674,1,1
2017,48,57200,80,79,81,.0022245084,1,1
2017,48,56348,790,790,790,.0365267247,1,1
2017,48,56000,13167,13167,13167,.2409508526,1,1
2017,48,53388,2158,2158,2158,.0655508637,1,1
2017,48,50820,749,749,749,.0233660899,1,1
2017,48,48768,246,246,246,.0094310688,1,1
2017,48,48072,675,675,675,.0237642583,1,1
2017,48,47892,882,882,882,.0213502459,1,1
2017,48,45744,888,887,889,.033764258,1,1
2017,48,45384,188,188,188,.0077992119,1,1
2017,48,45000,1154,1154,1154,.032124266,1,1
2017,48,43888,204,204,204,.0134078208,1,1
2017,48,42508,1942,1942,1942,.0266849883,1,1
2017,48,41980,3671,3671,3671,.0870895833,1,1
2017,48,41464,562,562,562,.0083411252,1,1
2017,48,39148,1780,1780,1780,.0382647589,1,1
2017,48,37000,845,844,846,.0228298157,1,1
2017,48,35000,53661,53659,53663,.090340361,1,1
2017,48,30464,1165,1165,1165,.0396771319,1,1
2017,48,29000,699,699,699,.0123537518,1,1
2017,48,27684,180,180,180,.0030227208,1,1
2017,48,27000,2618,2618,2618,.0238056276,1,1
2017,48,26232,,,,,,
2017,48,24000,2918,2918,2918,.0177404359,1,1
2017,48,22660,85,85,85,.0024885817,1,1
2017,48,19972,1004,1004,1004,.0335460603,1,1
2017,48,19000,4386,4382,4390,.0222476963,1,1
2017,48,17000,2419,2419,2419,.0436264612,1,1
2017,48,16432,1069,1069,1069,.0173595324,1,1
2017,48,15976,227,227,227,.0159960538,1,1
2017,48,13552,,,,,,
2017,48,13024,546,546,546,.0205294024,1,1
2017,48,10912,851,851,851,.0513176136,1,1
2017,48,10768,2157,2157,2157,.0460238531,1,1
2017,48,07000,17711,17711,17711,.9202910066,1,1
2017,48,06128,1383,1383,1383,.058121454,1,1
2017,48,05000,4049,4046,4052,.0353115611,1,1
2017,48,04000,2905,2905,2905,.0455386266,1,1
2017,48,03000,1911,1911,1911,.0542281494,1,1
2017,48,01924,120,120,120,.0047279461,1,1
2017,48,01000,1505,1505,1505,.0708068684,1,1
2017,47,52006,3323,3322,3324,.0345056765,1,1
2017,47,51560,1531,1531,1531,.0282821935,1,1
2017,47,48000,1344,1344,1344,.0122637805,1,1
2017,47,40000,512,512,512,.0084207756,1,1
2017,47,27740,286,286,286,.0066472981,1,1
2017,47,15160,1128,1128,1128,.0323756486,1,1
2017,47,14000,533,533,533,.0118914815,1,1
2017,46,59020,808,808,808,.0324706621,1,1
2017,45,50875,,,,,,
2017,45,48535,,,,,,
2017,45,16000,1441,1441,1441,.0185163766,1,1
2017,45,13330,501,501,501,.0100993812,1,1
2017,44,74300,84,84,84,.0093823299,1,1
2017,44,59000,298,295,301,.0107468711,1,1
2017,44,54640,69,68,70,.0075941007,1,1
2017,44,19180,46,46,46,.0044384408,1,1
2017,42,69000,306,306,306,.0301388744,1,1
2017,42,63624,1480,1480,1480,.0632884353,1,1
2017,42,61000,2249,2247,2251,.0315343738,1,1
2017,42,60000,4569,4548,4590,.0237773079,1,1
2017,42,24000,482,481,483,.0217342284,1,1
2017,42,06088,505,504,506,.0307140257,1,1
2017,42,02000,1277,1276,1278,.0431710631,1,1
2017,41,64900,1234,1234,1234,.029419478,1,1
2017,41,59000,2401,2401,2401,.0350250192,1,1
2017,41,47000,1168,1168,1168,.0816840306,1,1
2017,41,34100,520,520,520,.0252267979,1,1
2017,41,31250,430,430,430,.0357528888,1,1
2017,41,23850,1379,1378,1380,.0594191663,1,1
2017,41,05800,482,482,482,.0263014305,1,1
2017,41,05350,1804,1804,1804,.0440537259,1,1
2017,40,75000,2294,2294,2294,.0425784662,1,1
2017,40,55000,3181,3180,3182,.0632657111,1,1
2017,40,52500,155,155,155,.0088988403,1,1
2017,40,41850,826,826,826,.0587148145,1,1
2017,40,23200,39,39,39,.0015667684,1,1
2017,40,09050,28,28,28,.0014674283,3,3
2017,39,77000,3233,3225,3241,.0867989361,1,1
2017,39,61000,309,309,309,.03015811,1,1
2017,39,21000,747,743,751,.0332059041,1,1
2017,39,18000,3671,3654,3688,.0376192592,1,1
2017,39,16000,2711,2698,2724,.0534397811,1,1
2017,39,15000,4113,4108,4118,.0476637445,1,1
2017,39,01000,1304,1302,1306,.0446636528,1,1
2017,38,25700,240,240,240,.0209497213,1,1
2017,37,75000,,,,,,
2017,37,74440,629,628,630,.0237188432,1,1
2017,37,55000,10,8,12,.0063051702,3,3
2017,37,31400,NA,NA,NA,NA,NA,NA
2017,37,28080,264,264,264,.0110087153,1,1
2017,37,28000,3051,3050,3052,.0409788713,1,1
2017,37,25580,733,733,733,.0219836254,1,1
2017,37,22920,796,796,796,.0155547736,1,1
2017,37,19000,1007,1002,1012,.0246113986,1,1
2017,37,14100,428,428,428,.0131352814,1,1
2017,37,12000,4499,4498,4500,.029541932,1,1
2017,37,10740,3234,3234,3234,.0199146513,1,1
2017,37,02140,826,825,827,.0272131264,1,1
2017,36,84000,427,427,427,.0154157188,1,1
2017,36,73000,1723,1723,1723,.0739738941,1,1
2017,36,63000,3217,3215,3219,.0500108823,1,1
2017,36,51000,24288,24287,24289,.1416176856,1,1
2017,36,50617,123,123,123,.0112308254,1,1
2017,36,11000,2238,2232,2244,.0450202152,1,1
2017,36,01000,793,792,794,.0453324169,1,1
2017,35,70500,1333,1330,1336,.0773381293,1,1
2017,35,63460,234,232,236,.0128875915,1,1
2017,35,39380,810,808,812,.0321505107,1,1
2017,35,02000,3557,3552,3562,.0373980142,1,1
2017,34,74000,108,108,108,.007238606,1,1
2017,34,57000,297,296,298,.0104126493,1,1
2017,34,51000,665,662,668,.0135280835,1,1
2017,34,36000,485,484,486,.0162343103,1,1
2017,34,21000,363,363,363,.0127127552,1,1
2017,34,13690,179,179,179,.0165756084,1,1
2017,33,50260,474,474,474,.0424693115,1,1
2017,33,45140,1016,1015,1017,.0718376562,1,1
2017,32,68400,,,,,,
2017,32,60600,2650,2650,2650,.0392191671,1,1
2017,32,51800,,,,,,
2017,32,40000,15019,15019,15019,.0448434092,1,1
2017,32,31900,,,,,,
2017,31,37000,1304,1304,1304,.0157260001,1,1
2017,31,28000,343,343,343,.0082181282,1,1
2017,30,06550,533,533,533,.0315590017,1,1
2017,29,70000,2283,2283,2283,.0894172043,1,1
2017,29,65000,178,177,179,.053039331,1,1
2017,29,54074,208,208,208,.0114828311,1,1
2017,29,41348,,,,,,
2017,29,38000,3283,3280,3286,.0487482548,1,1
2017,29,35000,1426,1426,1426,.0705521479,1,1
2017,29,15670,282,282,282,.0154309161,1,1
2017,28,36000,4333,4333,4333,.1692908704,1,1
2017,27,71428,NA,NA,NA,NA,NA,NA
2017,27,58000,,,,,,
2017,27,54880,430,430,430,.0240721051,1,1
2017,27,51730,112,112,112,.0969696939,1,1
2017,27,43000,3590,3589,3591,.0790365934,1,1
2017,27,17000,390,390,390,.038074784,1,1
2017,27,07966,59,59,59,.0434462428,1,1
2017,27,06616,215,215,215,.0186066646,1,1
2017,26,88940,277,276,278,.0403731242,1,1
2017,26,86000,225,225,225,.0177626908,1,1
