year,state,place,subgroup_type,subgroup,min_all,min_black,min_hispanic,min_other,min_white,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2019,06,19766,race-ethnicity,_supp_other,2,2,2,2,2,1752,,,,,
2019,06,19766,race-ethnicity,_supp_white,2,2,2,2,2,742,,,,,
2019,06,21712,all,All,7,7,7,7,7,1002,1001,1003,.0259102192,1,1
2019,06,21712,race-ethnicity,"Black, Non-Hispanic",7,7,7,7,7,155,154,156,.1546906233,1,1
2019,06,21712,race-ethnicity,Hispanic,7,7,7,7,7,480,480,480,.4790419042,1,1
2019,06,21712,race-ethnicity,Other Races and Ethnicities,7,7,7,7,7,101,99,103,.1007984057,1,1
2019,06,21712,race-ethnicity,"White, Non-Hispanic",7,7,7,7,7,256,255,257,.2554890215,1,1
2019,06,21712,race-ethnicity,_supp_all,7,7,7,7,7,1505,,,,,
2019,06,21712,race-ethnicity,_supp_black,7,7,7,7,7,2436,,,,,
2019,06,21712,race-ethnicity,_supp_hispanic,7,7,7,7,7,2905,,,,,
2019,06,21712,race-ethnicity,_supp_other,7,7,7,7,7,6132,,,,,
2019,06,21712,race-ethnicity,_supp_white,7,7,7,7,7,2597,,,,,
2019,06,22020,all,All,3,3,3,3,3,664,663,665,.0102977669,1,1
2019,06,22020,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,278,278,278,.4186747074,1,1
2019,06,22020,race-ethnicity,Hispanic,3,3,3,3,3,186,185,187,.280120492,1,1
2019,06,22020,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,125,123,127,.1882530153,1,1
2019,06,22020,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,75,74,76,.1129518077,1,1
2019,06,22020,race-ethnicity,_supp_all,3,3,3,3,3,645,,,,,
2019,06,22020,race-ethnicity,_supp_black,3,3,3,3,3,1044,,,,,
2019,06,22020,race-ethnicity,_supp_hispanic,3,3,3,3,3,1245,,,,,
2019,06,22020,race-ethnicity,_supp_other,3,3,3,3,3,2628,,,,,
2019,06,22020,race-ethnicity,_supp_white,3,3,3,3,3,1113,,,,,
2019,06,22230,all,All,3,3,3,3,3,2350,2350,2350,.1051407084,1,1
2019,06,22230,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,5,3,7,.0021276595,3,3
2019,06,22230,race-ethnicity,Hispanic,3,3,3,3,3,2033,2033,2033,.8651064038,1,1
2019,06,22230,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,295,295,295,.1255319118,1,1
2019,06,22230,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,6,4,8,.0025531915,3,3
2019,06,22230,race-ethnicity,_supp_all,3,3,3,3,3,645,,,,,
2019,06,22230,race-ethnicity,_supp_black,3,3,3,3,3,1044,,,,,
2019,06,22230,race-ethnicity,_supp_hispanic,3,3,3,3,3,1245,,,,,
2019,06,22230,race-ethnicity,_supp_other,3,3,3,3,3,2628,,,,,
2019,06,22230,race-ethnicity,_supp_white,3,3,3,3,3,1113,,,,,
2019,06,22804,all,All,9,9,9,9,9,1764,1764,1764,.0640406609,1,1
2019,06,22804,race-ethnicity,"Black, Non-Hispanic",9,9,9,9,9,45,43,47,.025510205,2,2
2019,06,22804,race-ethnicity,Hispanic,9,9,9,9,9,1464,1462,1466,.8299319744,1,1
2019,06,22804,race-ethnicity,Other Races and Ethnicities,9,9,9,9,9,91,85,97,.0515873022,3,3
2019,06,22804,race-ethnicity,"White, Non-Hispanic",9,9,9,9,9,155,152,158,.0878684819,1,1
2019,06,22804,race-ethnicity,_supp_all,9,9,9,9,9,1935,,,,,
2019,06,22804,race-ethnicity,_supp_black,9,9,9,9,9,3132,,,,,
2019,06,22804,race-ethnicity,_supp_hispanic,9,9,9,9,9,3735,,,,,
2019,06,22804,race-ethnicity,_supp_other,9,9,9,9,9,7884,,,,,
2019,06,22804,race-ethnicity,_supp_white,9,9,9,9,9,3339,,,,,
2019,06,23182,all,All,3,3,3,3,3,379,379,379,.0139800813,1,1
2019,06,23182,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,107,107,107,.2823219001,1,1
2019,06,23182,race-ethnicity,Hispanic,3,3,3,3,3,193,193,193,.5092348456,1,1
2019,06,23182,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,43,42,44,.1134564653,1,1
2019,06,23182,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,32,31,33,.0844327211,2,2
2019,06,23182,race-ethnicity,_supp_all,3,3,3,3,3,645,,,,,
2019,06,23182,race-ethnicity,_supp_black,3,3,3,3,3,1044,,,,,
2019,06,23182,race-ethnicity,_supp_hispanic,3,3,3,3,3,1245,,,,,
2019,06,23182,race-ethnicity,_supp_other,3,3,3,3,3,2628,,,,,
2019,06,23182,race-ethnicity,_supp_white,3,3,3,3,3,1113,,,,,
2019,06,24638,all,All,,,,,,,,,,,
2019,06,24638,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2019,06,24638,race-ethnicity,Hispanic,,,,,,,,,,,
2019,06,24638,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2019,06,24638,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2019,06,24638,race-ethnicity,_supp_all,,,,,,.,,,,,
2019,06,24638,race-ethnicity,_supp_black,,,,,,.,,,,,
2019,06,24638,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2019,06,24638,race-ethnicity,_supp_other,,,,,,.,,,,,
2019,06,24638,race-ethnicity,_supp_white,,,,,,.,,,,,
2019,06,24680,all,All,3,3,3,3,3,721,721,721,.0190312788,1,1
2019,06,24680,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,53,52,54,.0735090151,1,1
2019,06,24680,race-ethnicity,Hispanic,3,3,3,3,3,595,595,595,.8252426982,1,1
2019,06,24680,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,20,19,21,.027739251,3,3
2019,06,24680,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,45,44,46,.0624133162,1,1
2019,06,24680,race-ethnicity,_supp_all,3,3,3,3,3,645,,,,,
2019,06,24680,race-ethnicity,_supp_black,3,3,3,3,3,1044,,,,,
2019,06,24680,race-ethnicity,_supp_hispanic,3,3,3,3,3,1245,,,,,
2019,06,24680,race-ethnicity,_supp_other,3,3,3,3,3,2628,,,,,
2019,06,24680,race-ethnicity,_supp_white,3,3,3,3,3,1113,,,,,
2019,06,26000,all,All,2,2,2,2,2,275,275,275,.0076856432,1,1
2019,06,26000,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,32,32,32,.1163636371,1,1
2019,06,26000,race-ethnicity,Hispanic,2,2,2,2,2,145,144,146,.5272727013,1,1
2019,06,26000,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,56,55,57,.2036363631,1,1
2019,06,26000,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,33,33,33,.1199999973,1,1
2019,06,26000,race-ethnicity,_supp_all,2,2,2,2,2,430,,,,,
2019,06,26000,race-ethnicity,_supp_black,2,2,2,2,2,696,,,,,
2019,06,26000,race-ethnicity,_supp_hispanic,2,2,2,2,2,830,,,,,
2019,06,26000,race-ethnicity,_supp_other,2,2,2,2,2,1752,,,,,
2019,06,26000,race-ethnicity,_supp_white,2,2,2,2,2,742,,,,,
2019,06,27000,all,All,19,19,19,19,19,1230,1228,1232,.0123187248,1,1
2019,06,27000,race-ethnicity,"Black, Non-Hispanic",19,19,19,19,19,207,203,211,.1682926863,1,1
2019,06,27000,race-ethnicity,Hispanic,19,19,19,19,19,780,775,785,.6341463327,1,1
2019,06,27000,race-ethnicity,Other Races and Ethnicities,19,19,19,19,19,97,84,110,.0788617879,3,3
2019,06,27000,race-ethnicity,"White, Non-Hispanic",19,19,19,19,19,102,91,113,.0829268321,3,3
2019,06,27000,race-ethnicity,_supp_all,19,19,19,19,19,4085,,,,,
2019,06,27000,race-ethnicity,_supp_black,19,19,19,19,19,6612,,,,,
2019,06,27000,race-ethnicity,_supp_hispanic,19,19,19,19,19,7885,,,,,
2019,06,27000,race-ethnicity,_supp_other,19,19,19,19,19,16644,,,,,
2019,06,27000,race-ethnicity,_supp_white,19,19,19,19,19,7049,,,,,
2019,06,28000,all,All,2,2,2,2,2,504,504,504,.0190317947,1,1
2019,06,28000,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,42,42,42,.0833333358,1,1
2019,06,28000,race-ethnicity,Hispanic,2,2,2,2,2,357,357,357,.7083333135,1,1
2019,06,28000,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,49,49,49,.0972222239,1,1
2019,06,28000,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,55,55,55,.1091269851,1,1
2019,06,28000,race-ethnicity,_supp_all,2,2,2,2,2,430,,,,,
2019,06,28000,race-ethnicity,_supp_black,2,2,2,2,2,696,,,,,
2019,06,28000,race-ethnicity,_supp_hispanic,2,2,2,2,2,830,,,,,
2019,06,28000,race-ethnicity,_supp_other,2,2,2,2,2,1752,,,,,
2019,06,28000,race-ethnicity,_supp_white,2,2,2,2,2,742,,,,,
2019,06,29000,all,All,1,1,1,1,1,966,966,966,.0233203769,1,1
2019,06,29000,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,1,0,2,.0010351967,3,3
2019,06,29000,race-ethnicity,Hispanic,1,1,1,1,1,632,632,632,.6542443037,1,1
2019,06,29000,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,277,277,277,.2867494822,1,1
2019,06,29000,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,49,49,49,.0507246368,1,1
2019,06,29000,race-ethnicity,_supp_all,1,1,1,1,1,215,,,,,
2019,06,29000,race-ethnicity,_supp_black,1,1,1,1,1,348,,,,,
2019,06,29000,race-ethnicity,_supp_hispanic,1,1,1,1,1,415,,,,,
2019,06,29000,race-ethnicity,_supp_other,1,1,1,1,1,876,,,,,
2019,06,29000,race-ethnicity,_supp_white,1,1,1,1,1,371,,,,,
2019,06,30000,all,All,1,1,1,1,1,1874,1874,1874,.0734095871,1,1
2019,06,30000,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,31,31,31,.0165421553,1,1
2019,06,30000,race-ethnicity,Hispanic,1,1,1,1,1,670,670,670,.3575240076,1,1
2019,06,30000,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,217,217,217,.1157950908,1,1
2019,06,30000,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,953,953,953,.5085378885,1,1
2019,06,30000,race-ethnicity,_supp_all,1,1,1,1,1,215,,,,,
2019,06,30000,race-ethnicity,_supp_black,1,1,1,1,1,348,,,,,
2019,06,30000,race-ethnicity,_supp_hispanic,1,1,1,1,1,415,,,,,
2019,06,30000,race-ethnicity,_supp_other,1,1,1,1,1,876,,,,,
2019,06,30000,race-ethnicity,_supp_white,1,1,1,1,1,371,,,,,
2019,06,32548,all,All,2,2,2,2,2,41,40,42,.0048122066,1,1
2019,06,32548,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,22,22,22,.5365853906,1,1
2019,06,32548,race-ethnicity,Hispanic,2,2,2,2,2,2,0,4,.048780486,3,3
2019,06,32548,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,2,0,4,.048780486,3,3
2019,06,32548,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,0,0,0,0,3,3
2019,06,32548,race-ethnicity,_supp_all,2,2,2,2,2,430,,,,,
2019,06,32548,race-ethnicity,_supp_black,2,2,2,2,2,696,,,,,
2019,06,32548,race-ethnicity,_supp_hispanic,2,2,2,2,2,830,,,,,
2019,06,32548,race-ethnicity,_supp_other,2,2,2,2,2,1752,,,,,
2019,06,32548,race-ethnicity,_supp_white,2,2,2,2,2,742,,,,,
2019,06,33000,all,All,3,3,3,3,3,787,786,788,.0386542231,1,1
2019,06,33000,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,140,139,141,.177890718,1,1
2019,06,33000,race-ethnicity,Hispanic,3,3,3,3,3,515,515,515,.654383719,1,1
2019,06,33000,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,107,105,109,.1359593421,1,1
2019,06,33000,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,27,27,27,.0343074985,1,1
2019,06,33000,race-ethnicity,_supp_all,3,3,3,3,3,645,,,,,
2019,06,33000,race-ethnicity,_supp_black,3,3,3,3,3,1044,,,,,
2019,06,33000,race-ethnicity,_supp_hispanic,3,3,3,3,3,1245,,,,,
2019,06,33000,race-ethnicity,_supp_other,3,3,3,3,3,2628,,,,,
2019,06,33000,race-ethnicity,_supp_white,3,3,3,3,3,1113,,,,,
2019,06,33182,all,All,2,2,2,2,2,947,947,947,.0417622142,1,1
2019,06,33182,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,205,204,206,.2164730728,1,1
2019,06,33182,race-ethnicity,Hispanic,2,2,2,2,2,534,534,534,.5638859272,1,1
2019,06,33182,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,67,66,68,.0707497373,1,1
2019,06,33182,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,142,141,143,.1499471962,1,1
2019,06,33182,race-ethnicity,_supp_all,2,2,2,2,2,430,,,,,
2019,06,33182,race-ethnicity,_supp_black,2,2,2,2,2,696,,,,,
2019,06,33182,race-ethnicity,_supp_hispanic,2,2,2,2,2,830,,,,,
2019,06,33182,race-ethnicity,_supp_other,2,2,2,2,2,1752,,,,,
2019,06,33182,race-ethnicity,_supp_white,2,2,2,2,2,742,,,,,
2019,06,33434,all,All,6,6,6,6,6,2084,2084,2084,.0837284029,1,1
2019,06,33434,race-ethnicity,"Black, Non-Hispanic",6,6,6,6,6,238,237,239,.1142034531,1,1
2019,06,33434,race-ethnicity,Hispanic,6,6,6,6,6,1448,1448,1448,.6948176622,1,1
2019,06,33434,race-ethnicity,Other Races and Ethnicities,6,6,6,6,6,69,65,73,.0331094041,3,3
2019,06,33434,race-ethnicity,"White, Non-Hispanic",6,6,6,6,6,323,320,326,.1549904048,1,1
2019,06,33434,race-ethnicity,_supp_all,6,6,6,6,6,1290,,,,,
2019,06,33434,race-ethnicity,_supp_black,6,6,6,6,6,2088,,,,,
2019,06,33434,race-ethnicity,_supp_hispanic,6,6,6,6,6,2490,,,,,
2019,06,33434,race-ethnicity,_supp_other,6,6,6,6,6,5256,,,,,
2019,06,33434,race-ethnicity,_supp_white,6,6,6,6,6,2226,,,,,
2019,06,36000,all,All,4,4,4,4,4,1135,1135,1135,.0376613475,1,1
2019,06,36000,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,8,7,9,.0070484583,3,3
2019,06,36000,race-ethnicity,Hispanic,4,4,4,4,4,778,777,779,.6854625344,1,1
2019,06,36000,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,158,158,158,.1392070502,1,1
2019,06,36000,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,183,182,184,.1612334847,1,1
2019,06,36000,race-ethnicity,_supp_all,4,4,4,4,4,860,,,,,
2019,06,36000,race-ethnicity,_supp_black,4,4,4,4,4,1392,,,,,
2019,06,36000,race-ethnicity,_supp_hispanic,4,4,4,4,4,1660,,,,,
2019,06,36000,race-ethnicity,_supp_other,4,4,4,4,4,3504,,,,,
2019,06,36000,race-ethnicity,_supp_white,4,4,4,4,4,1484,,,,,
2019,06,36448,all,All,,,,,,,,,,,
2019,06,36448,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2019,06,36448,race-ethnicity,Hispanic,,,,,,,,,,,
2019,06,36448,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2019,06,36448,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2019,06,36448,race-ethnicity,_supp_all,,,,,,.,,,,,
2019,06,36448,race-ethnicity,_supp_black,,,,,,.,,,,,
2019,06,36448,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2019,06,36448,race-ethnicity,_supp_other,,,,,,.,,,,,
2019,06,36448,race-ethnicity,_supp_white,,,,,,.,,,,,
2019,06,36546,all,All,10,10,10,10,10,223,221,225,.017848568,1,1
2019,06,36546,race-ethnicity,"Black, Non-Hispanic",10,10,10,10,10,117,113,121,.5246636868,2,2
2019,06,36546,race-ethnicity,Hispanic,10,10,10,10,10,78,75,81,.3497757912,2,2
2019,06,36546,race-ethnicity,Other Races and Ethnicities,10,10,10,10,10,12,4,20,.0538116582,3,3
2019,06,36546,race-ethnicity,"White, Non-Hispanic",10,10,10,10,10,3,3,3,.0134529145,1,1
2019,06,36546,race-ethnicity,_supp_all,10,10,10,10,10,2150,,,,,
2019,06,36546,race-ethnicity,_supp_black,10,10,10,10,10,3480,,,,,
2019,06,36546,race-ethnicity,_supp_hispanic,10,10,10,10,10,4150,,,,,
2019,06,36546,race-ethnicity,_supp_other,10,10,10,10,10,8760,,,,,
2019,06,36546,race-ethnicity,_supp_white,10,10,10,10,10,3710,,,,,
2019,06,36770,all,All,3,3,3,3,3,124,124,124,.0032950679,1,1
2019,06,36770,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,38,37,39,.3064516187,2,2
2019,06,36770,race-ethnicity,Hispanic,3,3,3,3,3,54,53,55,.4354838729,1,1
2019,06,36770,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,16,14,18,.1290322542,3,3
2019,06,36770,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,10,8,12,.0806451589,3,3
2019,06,36770,race-ethnicity,_supp_all,3,3,3,3,3,645,,,,,
2019,06,36770,race-ethnicity,_supp_black,3,3,3,3,3,1044,,,,,
2019,06,36770,race-ethnicity,_supp_hispanic,3,3,3,3,3,1245,,,,,
2019,06,36770,race-ethnicity,_supp_other,3,3,3,3,3,2628,,,,,
2019,06,36770,race-ethnicity,_supp_white,3,3,3,3,3,1113,,,,,
2019,06,37692,all,All,1,1,1,1,1,293,293,293,.0153491544,1,1
2019,06,37692,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,13,13,13,.0443686023,1,1
2019,06,37692,race-ethnicity,Hispanic,1,1,1,1,1,242,242,242,.8259385824,1,1
2019,06,37692,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,15,15,15,.0511945374,1,1
2019,06,37692,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,23,23,23,.0784982964,1,1
2019,06,37692,race-ethnicity,_supp_all,1,1,1,1,1,215,,,,,
2019,06,37692,race-ethnicity,_supp_black,1,1,1,1,1,348,,,,,
2019,06,37692,race-ethnicity,_supp_hispanic,1,1,1,1,1,415,,,,,
2019,06,37692,race-ethnicity,_supp_other,1,1,1,1,1,876,,,,,
2019,06,37692,race-ethnicity,_supp_white,1,1,1,1,1,371,,,,,
2019,06,39496,all,All,,,,,,,,,,,
2019,06,39496,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2019,06,39496,race-ethnicity,Hispanic,,,,,,,,,,,
2019,06,39496,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2019,06,39496,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2019,06,39496,race-ethnicity,_supp_all,,,,,,.,,,,,
2019,06,39496,race-ethnicity,_supp_black,,,,,,.,,,,,
2019,06,39496,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2019,06,39496,race-ethnicity,_supp_other,,,,,,.,,,,,
2019,06,39496,race-ethnicity,_supp_white,,,,,,.,,,,,
2019,06,39892,all,All,,,,,,,,,,,
2019,06,39892,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2019,06,39892,race-ethnicity,Hispanic,,,,,,,,,,,
2019,06,39892,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2019,06,39892,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2019,06,39892,race-ethnicity,_supp_all,,,,,,.,,,,,
2019,06,39892,race-ethnicity,_supp_black,,,,,,.,,,,,
2019,06,39892,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2019,06,39892,race-ethnicity,_supp_other,,,,,,.,,,,,
2019,06,39892,race-ethnicity,_supp_white,,,,,,.,,,,,
2019,06,40130,all,All,8,8,8,8,8,1961,1960,1962,.0440436602,1,1
2019,06,40130,race-ethnicity,"Black, Non-Hispanic",8,8,8,8,8,746,745,747,.3804181516,1,1
2019,06,40130,race-ethnicity,Hispanic,8,8,8,8,8,933,931,935,.4757776558,1,1
2019,06,40130,race-ethnicity,Other Races and Ethnicities,8,8,8,8,8,110,108,112,.0560938306,1,1
2019,06,40130,race-ethnicity,"White, Non-Hispanic",8,8,8,8,8,154,153,155,.0785313621,1,1
2019,06,40130,race-ethnicity,_supp_all,8,8,8,8,8,1720,,,,,
2019,06,40130,race-ethnicity,_supp_black,8,8,8,8,8,2784,,,,,
2019,06,40130,race-ethnicity,_supp_hispanic,8,8,8,8,8,3320,,,,,
2019,06,40130,race-ethnicity,_supp_other,8,8,8,8,8,7008,,,,,
2019,06,40130,race-ethnicity,_supp_white,8,8,8,8,8,2968,,,,,
2019,06,41992,all,All,1,1,1,1,1,141,141,141,.0102754701,1,1
2019,06,41992,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,14,14,14,.0992907807,1,1
2019,06,41992,race-ethnicity,Hispanic,1,1,1,1,1,70,70,70,.4964539111,1,1
2019,06,41992,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,29,29,29,.2056737542,1,1
2019,06,41992,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,28,28,28,.1985815614,1,1
2019,06,41992,race-ethnicity,_supp_all,1,1,1,1,1,215,,,,,
2019,06,41992,race-ethnicity,_supp_black,1,1,1,1,1,348,,,,,
2019,06,41992,race-ethnicity,_supp_hispanic,1,1,1,1,1,415,,,,,
2019,06,41992,race-ethnicity,_supp_other,1,1,1,1,1,876,,,,,
2019,06,41992,race-ethnicity,_supp_white,1,1,1,1,1,371,,,,,
2019,06,43000,all,All,4,4,4,4,4,6355,6355,6355,.0880925953,1,1
2019,06,43000,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,1284,1281,1287,.2020456344,1,1
2019,06,43000,race-ethnicity,Hispanic,4,4,4,4,4,3710,3709,3711,.5837922692,1,1
2019,06,43000,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,1014,1011,1017,.1595593989,1,1
2019,06,43000,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,336,336,336,.0528717563,1,1
2019,06,43000,race-ethnicity,_supp_all,4,4,4,4,4,860,,,,,
2019,06,43000,race-ethnicity,_supp_black,4,4,4,4,4,1392,,,,,
2019,06,43000,race-ethnicity,_supp_hispanic,4,4,4,4,4,1660,,,,,
2019,06,43000,race-ethnicity,_supp_other,4,4,4,4,4,3504,,,,,
2019,06,43000,race-ethnicity,_supp_white,4,4,4,4,4,1484,,,,,
2019,06,44000,all,All,127,127,127,127,127,9556,9528,9584,.0177618843,1,1
2019,06,44000,race-ethnicity,"Black, Non-Hispanic",127,127,127,127,127,2085,2046,2124,.2181875259,1,1
2019,06,44000,race-ethnicity,Hispanic,127,127,127,127,127,6511,6455,6567,.6813520193,1,1
2019,06,44000,race-ethnicity,Other Races and Ethnicities,127,127,127,127,127,487,363,611,.0509627461,3,3
2019,06,44000,race-ethnicity,"White, Non-Hispanic",127,127,127,127,127,286,276,296,.0299288407,2,2
2019,06,44000,race-ethnicity,_supp_all,127,127,127,127,127,27305,,,,,
2019,06,44000,race-ethnicity,_supp_black,127,127,127,127,127,44196,,,,,
2019,06,44000,race-ethnicity,_supp_hispanic,127,127,127,127,127,52705,,,,,
2019,06,44000,race-ethnicity,_supp_other,127,127,127,127,127,111252,,,,,
2019,06,44000,race-ethnicity,_supp_white,127,127,127,127,127,47117,,,,,
2019,06,45484,all,All,1,1,1,1,1,1324,1324,1324,.0555508919,1,1
2019,06,45484,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,143,143,143,.1080060452,1,1
2019,06,45484,race-ethnicity,Hispanic,1,1,1,1,1,833,833,833,.6291540861,1,1
2019,06,45484,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,139,139,139,.1049848944,1,1
2019,06,45484,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,209,209,209,.1578549892,1,1
2019,06,45484,race-ethnicity,_supp_all,1,1,1,1,1,215,,,,,
2019,06,45484,race-ethnicity,_supp_black,1,1,1,1,1,348,,,,,
2019,06,45484,race-ethnicity,_supp_hispanic,1,1,1,1,1,415,,,,,
2019,06,45484,race-ethnicity,_supp_other,1,1,1,1,1,876,,,,,
2019,06,45484,race-ethnicity,_supp_white,1,1,1,1,1,371,,,,,
2019,06,46842,all,All,2,2,2,2,2,50,49,51,.004041384,1,1
2019,06,46842,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,3,3,3,.0599999987,1,1
2019,06,46842,race-ethnicity,Hispanic,2,2,2,2,2,21,20,22,.4199999869,2,2
2019,06,46842,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,11,10,12,.2199999988,3,3
2019,06,46842,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,16,16,16,.3199999928,1,1
2019,06,46842,race-ethnicity,_supp_all,2,2,2,2,2,430,,,,,
2019,06,46842,race-ethnicity,_supp_black,2,2,2,2,2,696,,,,,
2019,06,46842,race-ethnicity,_supp_hispanic,2,2,2,2,2,830,,,,,
2019,06,46842,race-ethnicity,_supp_other,2,2,2,2,2,1752,,,,,
2019,06,46842,race-ethnicity,_supp_white,2,2,2,2,2,742,,,,,
2019,06,46898,all,All,4,4,4,4,4,176,176,176,.0107697956,1,1
2019,06,46898,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,22,20,24,.125,3,3
2019,06,46898,race-ethnicity,Hispanic,4,4,4,4,4,88,87,89,.5,1,1
2019,06,46898,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,19,17,21,.1079545468,3,3
2019,06,46898,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,38,38,38,.2159090936,1,1
2019,06,46898,race-ethnicity,_supp_all,4,4,4,4,4,860,,,,,
2019,06,46898,race-ethnicity,_supp_black,4,4,4,4,4,1392,,,,,
2019,06,46898,race-ethnicity,_supp_hispanic,4,4,4,4,4,1660,,,,,
2019,06,46898,race-ethnicity,_supp_other,4,4,4,4,4,3504,,,,,
2019,06,46898,race-ethnicity,_supp_white,4,4,4,4,4,1484,,,,,
2019,06,47766,all,All,1,1,1,1,1,365,365,365,.0354093909,1,1
2019,06,47766,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,23,23,23,.0630136952,1,1
2019,06,47766,race-ethnicity,Hispanic,1,1,1,1,1,190,190,190,.5205479264,1,1
2019,06,47766,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,146,146,146,.400000006,1,1
2019,06,47766,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,6,6,6,.0164383557,1,1
2019,06,47766,race-ethnicity,_supp_all,1,1,1,1,1,215,,,,,
2019,06,47766,race-ethnicity,_supp_black,1,1,1,1,1,348,,,,,
2019,06,47766,race-ethnicity,_supp_hispanic,1,1,1,1,1,415,,,,,
2019,06,47766,race-ethnicity,_supp_other,1,1,1,1,1,876,,,,,
2019,06,47766,race-ethnicity,_supp_white,1,1,1,1,1,371,,,,,
2019,06,48256,all,All,2,2,2,2,2,1233,1233,1233,.0467080846,1,1
2019,06,48256,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,23,22,24,.0186536908,2,2
2019,06,48256,race-ethnicity,Hispanic,2,2,2,2,2,984,984,984,.798053503,1,1
2019,06,48256,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,99,98,100,.0802919716,1,1
2019,06,48256,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,126,125,127,.1021897793,1,1
