year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2018,48,471,tenure,All,2,2,2,0.49731081791569104,0.6967581400501904,1.0103215306840794,1.4641091049964985,1.5409935371186658,1.6184335820409512,2,2,2
2017,48,471,tenure,All,2,2,2,0.619396183995591,0.782133878522853,1.0420268781922593,1.387146169142047,1.5702568407957922,1.5356367436631115,2,2,2
2016,48,471,tenure,All,2,2,2,0.6357258853743789,0.8236820745716008,1.0761809961924416,1.6247518704770116,1.790943839138938,1.7367384725563004,2,2,2
2015,48,471,tenure,All,2,2,2,0.6728235371447253,0.7671539414804903,1.0192610721793238,1.6030050438106782,1.6101518990331054,1.5617347477753738,2,2,2
2014,48,471,tenure,All,2,2,2,0.6313373163514069,0.7032274836286115,0.9959081034065544,1.5443159339545893,1.6605067074562678,1.6033435368660052,2,2,2
2023,48,473,tenure,All,3,3,3,0.6576010986196688,0.9635089787567225,1.1006068220292153,1.7672275790326661,1.9578465167366506,1.7347096048418817,3,3,3
2022,48,473,tenure,All,3,3,3,0.47365743307948166,0.736301081149102,1.0507999791924671,1.9207403217312071,1.7687317221868826,1.5676620732051265,3,3,3
2021,48,473,tenure,All,NA,3,3,NA,0.8992833932923291,1.0356216312572741,NA,1.956249274689567,1.7168189052673015,NA,3,3
2019,48,473,tenure,All,3,3,3,0.8487740061576672,1.1235981367685197,1.438933305961514,1.8684289101535156,2.033240993911377,2.0368663191949135,3,3,3
2018,48,473,tenure,All,3,3,3,1.0049651121969962,1.0604777430787444,1.2753872003952635,2.151842860657858,1.9714352751300264,1.828778464173184,3,3,3
2017,48,473,tenure,All,3,3,3,0.7244078226922077,1.1311619506835742,1.264450896188164,1.8198494181338032,2.1436269231446814,1.985591908697088,3,3,3
2016,48,473,tenure,All,3,3,3,0.5549183919862449,0.9277274047387231,1.1856309376222607,1.6106066845795184,1.7914204132041949,1.9052194608917654,3,3,3
2015,48,473,tenure,All,3,3,3,0.5458384108994224,0.849622816979063,1.1042088872326972,1.3899592967430539,1.5929713048225103,1.6325837216339731,3,3,3
2014,48,473,tenure,All,3,3,3,0.7932623576803901,1.1449187159856655,1.1807587349900999,2.207471677772063,2.2622756166125284,1.763131971389582,3,3,3
2023,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,475,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,48,477,tenure,All,3,3,3,0.6463969022980384,0.7836698854234376,0.8825758281901238,1.8092769901558186,1.815289652749678,1.5843450204881984,3,3,3
2022,48,477,tenure,All,3,3,3,0.9336758089213116,0.9705921847141629,1.076821400846559,2.242488386496819,2.131964127362462,1.7995803829315165,3,3,3
2021,48,477,tenure,All,3,3,3,0.6957505015939968,0.9085596869752882,1.1693592730929925,1.8511920239373794,1.9930628524033092,1.847337298015946,3,3,3
2019,48,477,tenure,All,3,3,3,0.7589539499266411,0.9581201413260647,1.1090303405511606,2.118471984509225,2.032434673816935,1.7734372368655553,3,3,3
2018,48,477,tenure,All,3,3,3,0.8631311420570619,0.9738508074217227,1.095991599160483,2.0308122584466104,2.071927514203862,1.8590699447631005,3,3,3
2017,48,477,tenure,All,3,3,3,1.0004984039771543,1.142958085804772,1.270083367777989,2.409194056151067,2.29308468371745,2.0547428603551627,3,3,3
2016,48,477,tenure,All,3,3,3,0.9009681390755335,0.9823580866582413,1.131638163656549,2.5482611327061067,2.4262549511679192,1.8937071291737901,3,3,3
2015,48,477,tenure,All,3,3,3,1.443636089385876,1.4602121671814037,1.648967975833187,2.6726494547560518,2.5538645512210096,2.4437749879216546,3,3,3
2014,48,477,tenure,All,3,3,3,1.1092107695120121,1.1821030666663042,1.5085880444519806,2.2372238917484975,2.1877966195549448,2.3272087611768697,3,3,3
2023,48,479,tenure,All,1,1,1,0.4858107446912614,0.5875643564356435,0.845824869025981,1.2224288090811235,1.2637623762376238,1.4979418368437933,1,1,1
2022,48,479,tenure,All,1,1,1,0.42949880668257756,0.5310693641618497,0.8545106855828617,0.959236276849642,1.1760195889531149,1.4922603819417526,1,1,1
2021,48,479,tenure,All,1,1,1,0.49242349212637415,0.5459290616908471,0.8729527310636197,1.122412597801327,1.155316263203321,1.4883816630545115,1,1,1
2019,48,479,tenure,All,1,1,1,0.4987637067297355,0.5399564027642503,0.9227478229207755,1.0342937002795098,1.104123185381012,1.5806960585004703,1,1,1
2018,48,479,tenure,All,1,1,1,0.4937645217886102,0.5560825428523881,0.8798759360679558,1.0470861586609133,1.1542269928440672,1.5046104839611043,1,1,1
2017,48,479,tenure,All,1,1,1,0.5136029411764705,0.5720072576901979,0.8981357818586533,1.0655790441176471,1.1595425967340394,1.4877573734001113,1,1,1
2016,48,479,tenure,All,1,1,1,0.4481147021546261,0.4896854425749817,0.8035419480714393,0.9160725602027884,0.9250914411119239,1.2405573065185853,1,1,1
2015,48,479,tenure,All,1,1,1,0.4590658434274403,0.47641750383109144,0.8784207797877275,1.000659848234906,1.0145581474544525,1.3506316335161388,1,1,1
2014,48,479,tenure,All,1,1,1,0.4104629437409176,0.4355097457287238,0.8638239339752407,0.8536433464812124,0.9096815593165958,1.2926612185451898,1,1,1
2023,48,481,tenure,All,3,3,3,0.7315158310790164,0.9989158220590878,1.2172379970977967,1.8411423114920136,2.099816722959989,2.029718452954091,3,3,3
2022,48,481,tenure,All,NA,3,3,NA,0.6759571430867879,1.0768654897506404,NA,1.8413089067954664,1.8902933492248974,NA,3,3
2021,48,481,tenure,All,NA,3,3,NA,0.7192323985373549,0.9460410414679159,NA,1.8534856260631158,1.7003622420889268,NA,3,3
2019,48,481,tenure,All,3,3,3,0.8613077504460087,0.9198521145421718,1.3755858820163638,1.8809626544418574,1.904785462811467,2.178421803690908,3,3,3
2018,48,481,tenure,All,3,3,3,1.0222255380027252,0.9954160183710659,1.2292277050692288,2.169103286463587,2.04405741387593,2.007349035793299,3,3,3
2017,48,481,tenure,All,3,3,3,0.7356904017918388,0.8784952230097215,1.2720007727862706,1.8311319972334343,1.9069321844309068,2.213403231537484,3,3,3
2016,48,481,tenure,All,3,3,3,0.5585068195408659,0.6390724852227043,1.1133676709342726,1.6141951121341391,1.6081237282465501,1.9521994518375272,3,3,3
2015,48,481,tenure,All,3,3,3,0.549140077141198,0.6261628554105703,1.0169803698880513,1.3932609629848294,1.5047368785541537,1.713651678156734,3,3,3
2014,48,481,tenure,All,3,3,3,0.805898477448882,1.0312373200568516,1.2013551291638196,2.2201077975405554,2.4320387871491564,2.0867544471113173,3,3,3
2023,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,483,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,48,485,tenure,All,1,1,1,0.5793987086359967,0.7012203980822316,0.9759428901543287,1.5258272800645682,1.7111724538718582,1.6809028637451515,1,1,1
2022,48,485,tenure,All,1,1,1,0.5334303736050461,0.5927945591569144,0.9752370714477675,1.1456574478408539,1.2414067765455548,1.6205321150228433,1,1,1
2021,48,485,tenure,All,1,1,1,0.5548713874267553,0.7100456621004566,0.9890912107511718,1.5126626278677129,1.609375,1.6573893566717823,1,1,1
2019,48,485,tenure,All,1,1,1,0.5344555007904771,0.6892782510850346,1.0576841108216908,1.3889147214730773,1.6608262337244817,1.8697608335306655,1,1,1
2018,48,485,tenure,All,1,1,1,0.5603604913147758,0.7764050387596899,1.0746070584332104,1.2135329602442038,1.4484617248062015,1.7130593455812217,1,1,1
2017,48,485,tenure,All,1,1,1,0.4964368870387356,0.6718329629196397,0.99717303388433,1.1730050095251534,1.2685109369516903,1.593191723271428,1,1,1
2016,48,485,tenure,All,1,1,1,0.44491718583801854,0.5564919840314302,0.9333412500494794,1.1485336574988603,1.2756479310563336,1.5890828484344695,1,1,1
2015,48,485,tenure,All,1,1,1,0.5746688741721855,0.7259540432454417,1.0310589188094756,1.3461920529801326,1.476174337422897,1.6697712087467098,1,1,1
2014,48,485,tenure,All,1,1,1,0.559494298463064,0.6774310858971562,1.0440060028248588,1.209800033052388,1.3326787402720197,1.6880296610169492,1,1,1
2023,48,487,tenure,All,NA,NA,3,NA,NA,1.573473641254634,NA,NA,2.4865244035263716,NA,NA,3
2022,48,487,tenure,All,NA,NA,3,NA,NA,1.2459156211779192,NA,NA,2.1845302502810466,NA,NA,3
2021,48,487,tenure,All,NA,NA,3,NA,NA,1.6114310414156696,NA,NA,2.5279390054045896,NA,NA,3
2019,48,487,tenure,All,NA,NA,3,NA,NA,1.3638865956949129,NA,NA,2.2877799428344416,NA,NA,3
2018,48,487,tenure,All,NA,NA,3,NA,NA,1.5327788218365839,NA,NA,2.569860391671136,NA,NA,3
2017,48,487,tenure,All,NA,NA,3,NA,NA,1.530690798353239,NA,NA,2.2755996520050243,NA,NA,3
2016,48,487,tenure,All,NA,NA,3,NA,NA,1.9160263196792104,NA,NA,2.693678500873215,NA,NA,3
2015,48,487,tenure,All,NA,NA,3,NA,NA,1.4677831335228442,NA,NA,2.3291400656762367,NA,NA,3
2014,48,487,tenure,All,NA,NA,3,NA,NA,1.4020795933047712,NA,NA,2.168097383687651,NA,NA,3
2023,48,489,tenure,All,NA,NA,3,NA,NA,1.1884664996645766,NA,NA,1.774992387202718,NA,NA,3
2022,48,489,tenure,All,NA,NA,3,NA,NA,1.010970828100646,NA,NA,1.626402176824826,NA,NA,3
2021,48,489,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,489,tenure,All,NA,NA,3,NA,NA,1.0464789464366522,NA,NA,1.6020471541342154,NA,NA,3
2018,48,489,tenure,All,NA,NA,3,NA,NA,1.1697576093106117,NA,NA,1.6561937945229517,NA,NA,3
2017,48,489,tenure,All,NA,NA,3,NA,NA,1.0718777638505683,NA,NA,1.6817105172460112,NA,NA,3
2016,48,489,tenure,All,NA,NA,3,NA,NA,1.2215154332457059,NA,NA,1.9487994144291672,NA,NA,3
2015,48,489,tenure,All,NA,NA,3,NA,NA,1.0100650639254052,NA,NA,1.521967880289735,NA,NA,3
2014,48,489,tenure,All,NA,NA,3,NA,NA,1.1962986765174781,NA,NA,1.7397833900823343,NA,NA,3
2023,48,491,tenure,All,1,1,1,0.23828913601368693,0.35881451376810347,0.8437598210489342,1.0396920444824636,1.1788217465429058,1.6629970606178248,1,1,1
2022,48,491,tenure,All,1,1,1,0.21820245979186376,0.40800270386991383,0.7991466045552607,0.9971617786187322,1.1769532643596148,1.5781897325263943,1,1,1
2021,48,491,tenure,All,1,1,1,0.21225219234445783,0.3724402300010088,0.8392760869795025,1.099580233573002,1.171855139715525,1.7160480776345972,1,1,1
2019,48,491,tenure,All,1,1,1,0.2108552446371263,0.4186021153636463,0.9435490060633971,1.1421654186138168,1.2854650528840912,1.7380842735436335,1,1,1
2018,48,491,tenure,All,1,1,1,0.25558601782042495,0.37614596975830455,0.8442807967947633,1.0763536668951337,1.1941004881533517,1.6530105524518932,1,1,1
2017,48,491,tenure,All,1,1,1,0.22022319918836658,0.39957416607523066,0.8682844140374454,1.0095366925938452,1.1745919091554293,1.7392260468525702,1,1,1
2016,48,491,tenure,All,1,1,1,0.24820168067226892,0.4135728908852018,0.8870127128963647,1.0730756302521007,1.2112934274452287,1.7269730967186765,1,1,1
2015,48,491,tenure,All,1,1,1,0.26461538461538464,0.48501640075156843,0.9039247052976532,1.2681410256410257,1.35979745867966,1.7452436050755586,1,1,1
2014,48,491,tenure,All,1,1,1,0.2834166616468887,0.4452369995398067,0.9110982155810242,0.9569303054032889,1.2267890013805798,1.631234585811693,1,1,1
2023,48,493,tenure,All,3,3,3,0.6826973259100939,0.8427332845340169,1.0355251177386848,1.945239671449697,1.765659234035396,1.5534510710664695,3,3,3
2022,48,493,tenure,All,3,3,3,0.5045239348430578,0.7665084457430704,0.9238005027303472,1.3654069712489447,1.5594108797786606,1.6315656408636052,3,3,3
2021,48,493,tenure,All,3,3,3,0.8053418895608435,0.867591772517141,1.0036298603809761,2.043015720155028,1.8814026059501197,1.747510118054337,3,3,3
2019,48,493,tenure,All,3,3,3,0.781685379755945,1.0730994392132465,1.1638548601677925,2.1804214922827003,2.503196228274546,1.9977258972908623,3,3,3
2018,48,493,tenure,All,3,3,3,0.8766810159572774,0.9857966170381868,1.2810991556659195,2.4750684642030825,2.3600687186792664,2.2484339386856793,3,3,3
2017,48,493,tenure,All,3,3,3,0.9601817921650504,1.0947024566118355,1.1517304152415406,2.713919165902424,2.555680604374583,2.078496972560452,3,3,3
2016,48,493,tenure,All,3,3,3,0.8833526677062946,0.8709255840770248,1.1142236805812524,2.5873605520689757,2.3007198356868885,2.0740653095405284,3,3,3
2015,48,493,tenure,All,3,3,3,0.69477434707785235,0.7443440787792162,1.0614296692096397,1.8932490494588046,1.9512577641852356,1.9728763419100637,3,3,3
2014,48,493,tenure,All,3,3,3,0.6817599009383866,0.8190788316985859,1.076522354391949,1.914752413618525,2.0422961234634505,1.984153577394698,3,3,3
2023,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,495,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,48,497,tenure,All,2,2,2,0.7107673482435071,0.8543327733508117,0.9616944280803023,2.0798353583190736,1.8268500185057444,1.6830533248176047,2,2,2
2022,48,497,tenure,All,2,2,2,0.5414073353798443,0.7099165804939487,0.922761180369507,1.814496971778833,1.6548438018713112,1.6599844654200673,2,2,2
2021,48,497,tenure,All,2,2,2,0.630043587412893,0.9364910633924988,1.0351436629578596,2.097887915317944,2.032833717121614,1.7976806940461274,2,2,2
2019,48,497,tenure,All,2,2,2,0.621589923454169,0.8726518124243798,0.9641025385109957,1.8567718848236459,2.045694269627272,1.7624454941981818,2,2,2
2018,48,497,tenure,All,2,2,2,0.6710786576557523,0.9709418777175441,1.0315581865779042,2.2866781197432666,2.231084754115981,1.9195445563377902,2,2,2
2017,48,497,tenure,All,2,2,2,0.6509147593425475,0.8435254372400524,1.0372695301453594,1.8842937339355796,1.8574891420672057,1.6574769573785477,2,2,2
2016,48,497,tenure,All,2,2,2,0.7522309145419981,0.9284664841283384,1.099663525468239,1.8162332740759901,1.8238038628949997,1.7466013762124266,2,2,2
2015,48,497,tenure,All,2,2,2,0.7671686075167162,0.8826423258294632,0.9935239935692365,1.8845856001105417,1.865392633859677,1.7385380933891665,2,2,2
2014,48,497,tenure,All,2,2,2,0.7037378760225143,0.9151892585512833,1.042230927901595,2.0823566254553123,1.805072329217272,1.6555394733211732,2,2,2
2023,48,499,tenure,All,3,3,3,0.5040609966016838,0.6716034797793685,0.8890841421949772,1.8457087668208827,1.8198242699166622,1.6107327853290316,3,3,3
2022,48,499,tenure,All,3,3,3,0.4557264526587583,0.6764006484964802,0.8630377089998656,1.4522154695834972,1.7087686212392401,1.4442121810279727,3,3,3
2021,48,499,tenure,All,2,2,2,0.6058936933287141,0.6753544057872621,0.9218336172270444,1.9754899777159953,1.8866691347052154,1.793142420207948,2,2,2
2019,48,499,tenure,All,2,2,2,0.5999949308797997,0.6958605672907396,0.9868161399563128,2.233198654221381,2.2120111789115344,2.0898505221426387,2,2,2
2018,48,499,tenure,All,2,2,2,0.6817092997590575,0.768942351002401,1.0406127933585592,1.7149094994595067,1.7569636464771126,1.8389534473361093,2,2,2
2017,48,499,tenure,All,2,2,2,0.8441772986708518,0.8137219870054748,1.0848983526687705,2.2884249018388383,2.084199194982683,1.9974391790464987,2,2,2
2016,48,499,tenure,All,2,2,2,0.741298108140902,0.9127515001361948,1.064048108542227,2.158239078077264,2.314945284414074,2.08847290736349,2,2,2
2015,48,499,tenure,All,2,2,2,0.6966807992744845,0.7525446673952116,1.0296118882698073,1.6950313903126957,1.870383712314906,1.7716984675026246,2,2,2
2014,48,499,tenure,All,2,2,2,0.6643173313939953,0.6945744560164955,1.0813218977169896,1.5491891262657902,1.5690179110476619,1.7246629607825104,2,2,2
2023,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,501,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,48,503,tenure,All,NA,NA,3,NA,NA,1.3558811858277013,NA,NA,2.2588826348030686,NA,NA,3
2022,48,503,tenure,All,NA,NA,3,NA,NA,1.1026082068744807,NA,NA,2.034380014390209,NA,NA,3
2021,48,503,tenure,All,NA,NA,3,NA,NA,1.3815618285603444,NA,NA,2.264764092114624,NA,NA,3
2019,48,503,tenure,All,NA,3,3,NA,0.9350241703798445,1.2456790164010687,NA,2.1915361003723244,2.113493932737034,NA,3,3
2018,48,503,tenure,All,NA,NA,3,NA,NA,1.3235091416139924,NA,NA,2.3578919088053762,NA,NA,3
2017,48,503,tenure,All,NA,NA,3,NA,NA,1.3108514278390353,NA,NA,1.9932952009172493,NA,NA,3
2016,48,503,tenure,All,NA,3,3,NA,1.331114354874588,1.6022068115896106,NA,2.213787322946248,2.343364243969976,NA,3,3
2015,48,503,tenure,All,NA,NA,3,NA,NA,1.2757100791158347,NA,NA,2.116546343281524,NA,NA,3
2014,48,503,tenure,All,NA,NA,3,NA,NA,1.2489027130485466,NA,NA,1.9919591084208204,NA,NA,3
2023,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,505,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,507,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,49,001,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,49,003,tenure,All,2,2,2,0.6192645530459767,0.7584780506652355,0.8706628702238299,2.297217611914772,2.0278710668358473,1.7079545368904967,2,2,2
2022,49,003,tenure,All,2,2,2,0.5038755952286066,0.6971582755715435,0.7456589324632319,2.5691685445831247,2.294242251458267,1.7849562330692181,2,2,2
2021,49,003,tenure,All,2,2,2,0.560153069682286,0.5453013861650791,0.8417434004114964,1.8348559559301638,1.7395641515121818,1.8561695462049346,2,2,2
2019,49,003,tenure,All,NA,2,2,NA,0.7841774977050219,1.0010613567248967,NA,1.8854184363952788,2.0892338745728396,NA,2,2
2018,49,003,tenure,All,NA,2,2,NA,0.9999794304649452,1.0332019304088749,NA,2.1619751574977464,2.1786661994108134,NA,2,2
2017,49,003,tenure,All,NA,2,2,NA,0.5672343979554836,1.0207980060973654,NA,1.8077179370501337,1.9465279444650425,NA,2,2
2016,49,003,tenure,All,NA,2,2,NA,0.6620057830397255,0.9597641821081937,NA,1.640063295454554,1.7775558564384004,NA,2,2
2015,49,003,tenure,All,NA,2,2,NA,0.79573994482949,0.9400005353662015,NA,1.9464122358919735,1.8719607906797504,NA,2,2
2014,49,003,tenure,All,NA,2,2,NA,0.9224742251452579,0.9999106740686821,NA,1.920109360280393,1.6282026672342982,NA,2,2
2023,49,005,tenure,All,2,2,2,0.41184322290984104,0.5475267481398219,0.8070876189077894,1.543016624196093,1.5892327715358838,1.747471216252742,2,2,2
2022,49,005,tenure,All,2,2,2,0.3084682629427905,0.49237447824292463,0.714715284604371,1.9047781294698773,1.5881732659528112,1.5673517110377118,2,2,2
2021,49,005,tenure,All,2,2,2,0.41639963710453404,0.5692090493350298,0.8657686145685725,2.1915602366762688,1.9617728575130744,2.009177409278231,2,2,2
2019,49,005,tenure,All,2,2,2,0.5837831925563737,0.7046216655944355,0.9247964852065699,2.0380788968520775,1.823984410692475,1.886306580163701,2,2,2
2018,49,005,tenure,All,2,2,2,0.39476982780185377,0.6570501549643559,0.9502040985418526,1.8234428135838443,1.6117916730226833,1.7613204993987912,2,2,2
2017,49,005,tenure,All,2,2,2,0.2590484985862986,0.6691039105976979,0.9542526852804142,1.794752899361278,1.871246435050423,1.7534496353128608,2,2,2
2016,49,005,tenure,All,2,2,2,0.2901459014704241,0.5746775019536617,0.9341587882979074,1.3103908402357327,1.5658673378063928,1.8344754752650207,2,2,2
2015,49,005,tenure,All,2,2,2,0.4989484900269219,0.6287118042652153,0.9615063101687915,1.6249458700435944,1.6340899555257196,1.7117347200012911,2,2,2
2014,49,005,tenure,All,2,2,2,0.4147540553445984,0.6707330186734054,0.9105400061010932,1.4563885965936347,1.5861488906362546,1.7068616930189695,2,2,2
2023,49,007,tenure,All,NA,3,3,NA,0.8203579735007576,1.2221012861478655,NA,1.7972107134457669,1.942389259710948,NA,3,3
2022,49,007,tenure,All,NA,NA,3,NA,NA,1.3794732447208877,NA,NA,2.1349180962997916,NA,NA,3
2021,49,007,tenure,All,NA,NA,3,NA,NA,1.072559438684528,NA,NA,1.886100219041888,NA,NA,3
2019,49,007,tenure,All,NA,3,3,NA,0.9767876013242791,1.5111945898287276,NA,1.9082590262014447,2.2552854221772,NA,3,3
2018,49,007,tenure,All,NA,NA,3,NA,NA,1.5775276777531366,NA,NA,2.3119979877245047,NA,NA,3
2017,49,007,tenure,All,NA,3,3,NA,1.999812182727689,1.7945621858968546,NA,2.9605292743640006,2.496409503947155,NA,3,3
2016,49,007,tenure,All,NA,3,3,NA,1.24395811172356,2.0064943646164304,NA,2.3134750830029334,2.8784021751157898,NA,3,3
2015,49,007,tenure,All,NA,NA,3,NA,NA,1.368704881598723,NA,NA,2.155894862368902,NA,NA,3
2014,49,007,tenure,All,NA,NA,3,NA,NA,1.3824001659844865,NA,NA,2.1032612338219034,NA,NA,3
2023,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,49,009,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,49,011,tenure,All,1,1,1,0.4458452722063037,0.5893056974650902,0.8676683890853051,2.589207258834766,1.9792244441200797,1.9655516272323452,1,1,1
2022,49,011,tenure,All,1,1,1,0.40082867951720413,0.5562375513190521,0.875472950547627,2.1769951360115294,1.6256249745945286,1.9070914924217282,1,1,1
