year,state,county,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2020,35,025,all,All,234,234,234,.0161323678,1,1
2020,35,025,race-ethnicity,"Black, Non-Hispanic",5,3,7,.011933174,3,3
2020,35,025,race-ethnicity,Hispanic,172,172,172,.0158044659,1,1
2020,35,025,race-ethnicity,Other Races and Ethnicities,4,0,8,.020833334,3,3
2020,35,025,race-ethnicity,"White, Non-Hispanic",47,47,47,.015609432,1,1
2020,35,027,all,All,113,113,113,.0507637002,1,1
2020,35,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,027,race-ethnicity,Hispanic,61,60,62,.0557077639,1,1
2020,35,027,race-ethnicity,Other Races and Ethnicities,15,14,16,.0457317084,3,3
2020,35,027,race-ethnicity,"White, Non-Hispanic",32,31,33,.0406607352,2,2
2020,35,028,all,All,,,,,,
2020,35,028,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,35,028,race-ethnicity,Hispanic,,,,,,
2020,35,028,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,35,028,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,35,029,all,All,261,261,261,.0510263927,1,1
2020,35,029,race-ethnicity,"Black, Non-Hispanic",8,8,8,.1142857149,1,1
2020,35,029,race-ethnicity,Hispanic,218,218,218,.0495341979,1,1
2020,35,029,race-ethnicity,Other Races and Ethnicities,3,3,3,.027777778,1,1
2020,35,029,race-ethnicity,"White, Non-Hispanic",32,32,32,.0597014911,1,1
2020,35,031,all,All,269,267,271,.0201543421,1,1
2020,35,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,031,race-ethnicity,Hispanic,24,23,25,.0100713391,2,2
2020,35,031,race-ethnicity,Other Races and Ethnicities,235,233,237,.0236157179,1,1
2020,35,031,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,033,all,All,18,18,18,.0440097786,3,3
2020,35,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,033,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,35,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,35,033,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,035,all,All,163,162,164,.0241481476,1,1
2020,35,035,race-ethnicity,"Black, Non-Hispanic",12,12,12,.0346820801,1,1
2020,35,035,race-ethnicity,Hispanic,88,87,89,.0321167894,1,1
2020,35,035,race-ethnicity,Other Races and Ethnicities,8,6,10,.0101651838,3,3
2020,35,035,race-ethnicity,"White, Non-Hispanic",53,51,55,.0184219666,2,2
2020,35,037,all,All,91,90,92,.0704334378,1,1
2020,35,037,race-ethnicity,"Black, Non-Hispanic",6,6,6,.3333333433,1,1
2020,35,037,race-ethnicity,Hispanic,54,53,55,.0697674453,1,1
2020,35,037,race-ethnicity,Other Races and Ethnicities,5,3,7,.227272734,3,3
2020,35,037,race-ethnicity,"White, Non-Hispanic",25,23,27,.0523012541,3,3
2020,35,039,all,All,161,160,162,.0380075537,1,1
2020,35,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,039,race-ethnicity,Hispanic,141,140,142,.0445638448,1,1
2020,35,039,race-ethnicity,Other Races and Ethnicities,17,16,18,.0186403506,3,3
2020,35,039,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,041,all,All,11,9,13,.0036654449,3,3
2020,35,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,041,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,35,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,35,041,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,043,all,All,368,367,369,.0176051278,1,1
2020,35,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,043,race-ethnicity,Hispanic,149,147,151,.0129790939,1,1
2020,35,043,race-ethnicity,Other Races and Ethnicities,160,158,162,.0438716747,1,1
2020,35,043,race-ethnicity,"White, Non-Hispanic",38,36,40,.0069930069,3,3
2020,35,045,all,All,648,648,648,.0308630224,1,1
2020,35,045,race-ethnicity,"Black, Non-Hispanic",8,5,11,.0683760718,3,3
2020,35,045,race-ethnicity,Hispanic,98,98,98,.0190291256,1,1
2020,35,045,race-ethnicity,Other Races and Ethnicities,430,430,430,.0399591103,1,1
2020,35,045,race-ethnicity,"White, Non-Hispanic",103,103,103,.0207326896,1,1
2020,35,047,all,All,39,39,39,.0117647061,1,1
2020,35,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,047,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,35,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,35,047,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,049,all,All,951,950,952,.0509946905,1,1
2020,35,049,race-ethnicity,"Black, Non-Hispanic",3,0,6,.0185185187,3,3
2020,35,049,race-ethnicity,Hispanic,846,844,848,.0607322343,1,1
2020,35,049,race-ethnicity,Other Races and Ethnicities,39,33,45,.0223112125,3,3
2020,35,049,race-ethnicity,"White, Non-Hispanic",36,35,37,.0128159486,2,2
2020,35,051,all,All,181,181,181,.1495867819,1,1
2020,35,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,051,race-ethnicity,Hispanic,86,86,86,.1362915933,1,1
2020,35,051,race-ethnicity,Other Races and Ethnicities,9,9,9,.2142857164,1,1
2020,35,051,race-ethnicity,"White, Non-Hispanic",83,83,83,.1574952602,1,1
2020,35,053,all,All,73,73,73,.0401982367,1,1
2020,35,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,053,race-ethnicity,Hispanic,27,26,28,.022040816,2,2
2020,35,053,race-ethnicity,Other Races and Ethnicities,31,30,32,.1490384638,2,2
2020,35,053,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,055,all,All,183,182,184,.053383898,1,1
2020,35,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,055,race-ethnicity,Hispanic,124,123,125,.049580168,1,1
2020,35,055,race-ethnicity,Other Races and Ethnicities,29,27,31,.1028368771,3,3
2020,35,055,race-ethnicity,"White, Non-Hispanic",32,32,32,.0508744046,1,1
2020,35,057,all,All,257,257,257,.0771771744,1,1
2020,35,057,race-ethnicity,"Black, Non-Hispanic",5,4,6,.15625,3,3
2020,35,057,race-ethnicity,Hispanic,138,137,139,.0810334682,1,1
2020,35,057,race-ethnicity,Other Races and Ethnicities,5,4,6,.0649350658,3,3
2020,35,057,race-ethnicity,"White, Non-Hispanic",106,106,106,.0698287189,1,1
2020,35,059,all,All,10,10,10,.02004008,3,3
2020,35,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,059,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,35,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,35,059,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,061,all,All,503,503,503,.0411586612,1,1
2020,35,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,35,061,race-ethnicity,Hispanic,346,346,346,.0392201319,1,1
2020,35,061,race-ethnicity,Other Races and Ethnicities,33,33,33,.0448979586,1,1
2020,35,061,race-ethnicity,"White, Non-Hispanic",115,115,115,.0448343083,1,1
2020,36,001,all,All,780,777,783,.0200148821,1,1
2020,36,001,race-ethnicity,"Black, Non-Hispanic",352,347,357,.0438683964,1,1
2020,36,001,race-ethnicity,Hispanic,142,135,149,.0365414321,3,3
2020,36,001,race-ethnicity,Other Races and Ethnicities,89,76,102,.0142422784,3,3
2020,36,001,race-ethnicity,"White, Non-Hispanic",152,146,158,.0073034787,2,2
2020,36,003,all,All,60,58,62,.0152905202,2,2
2020,36,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,003,race-ethnicity,Hispanic,9,7,11,.1285714358,3,3
2020,36,003,race-ethnicity,Other Races and Ethnicities,9,3,15,.1111111119,3,3
2020,36,003,race-ethnicity,"White, Non-Hispanic",31,28,34,.0083512934,3,3
2020,36,005,all,All,35872,35871,35873,.1632095873,1,1
2020,36,005,race-ethnicity,"Black, Non-Hispanic",8876,8855,8897,.151664272,1,1
2020,36,005,race-ethnicity,Hispanic,24532,24520,24544,.1789337844,1,1
2020,36,005,race-ethnicity,Other Races and Ethnicities,1377,1306,1448,.0920639187,3,3
2020,36,005,race-ethnicity,"White, Non-Hispanic",706,681,731,.0766641349,2,2
2020,36,007,all,All,602,602,602,.0240665227,1,1
2020,36,007,race-ethnicity,"Black, Non-Hispanic",93,88,98,.0385252684,3,3
2020,36,007,race-ethnicity,Hispanic,35,31,39,.0191256832,3,3
2020,36,007,race-ethnicity,Other Races and Ethnicities,64,59,69,.0228980314,3,3
2020,36,007,race-ethnicity,"White, Non-Hispanic",365,365,365,.02030598,1,1
2020,36,009,all,All,103,101,105,.0089200661,1,1
2020,36,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,009,race-ethnicity,Hispanic,17,15,19,.0469613262,3,3
2020,36,009,race-ethnicity,Other Races and Ethnicities,13,5,21,.0088676671,3,3
2020,36,009,race-ethnicity,"White, Non-Hispanic",66,62,70,.0068907915,3,3
2020,36,011,all,All,147,147,147,.0229329169,1,1
2020,36,011,race-ethnicity,"Black, Non-Hispanic",26,25,27,.0921985805,2,2
2020,36,011,race-ethnicity,Hispanic,18,15,21,.0483870953,3,3
2020,36,011,race-ethnicity,Other Races and Ethnicities,17,14,20,.0273311902,3,3
2020,36,011,race-ethnicity,"White, Non-Hispanic",69,68,70,.0134398127,1,1
2020,36,013,all,All,264,261,267,.0144903669,1,1
2020,36,013,race-ethnicity,"Black, Non-Hispanic",4,3,5,.0120481923,3,3
2020,36,013,race-ethnicity,Hispanic,101,96,106,.0340296514,3,3
2020,36,013,race-ethnicity,Other Races and Ethnicities,35,21,49,.0287592448,3,3
2020,36,013,race-ethnicity,"White, Non-Hispanic",100,95,105,.0072982046,3,3
2020,36,015,all,All,116,115,117,.0105675505,1,1
2020,36,015,race-ethnicity,"Black, Non-Hispanic",18,17,19,.0213017743,3,3
2020,36,015,race-ethnicity,Hispanic,4,3,5,.009708738,3,3
2020,36,015,race-ethnicity,Other Races and Ethnicities,10,7,13,.008525149,3,3
2020,36,015,race-ethnicity,"White, Non-Hispanic",80,80,80,.0093600098,1,1
2020,36,017,all,All,73,72,74,.0145766772,1,1
2020,36,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,017,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,36,017,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,019,all,All,184,184,184,.0178018585,1,1
2020,36,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,019,race-ethnicity,Hispanic,4,3,5,.0250000004,3,3
2020,36,019,race-ethnicity,Other Races and Ethnicities,7,0,14,.0272373538,3,3
2020,36,019,race-ethnicity,"White, Non-Hispanic",143,142,144,.0147346733,1,1
2020,36,021,all,All,155,155,155,.0241282694,1,1
2020,36,021,race-ethnicity,"Black, Non-Hispanic",38,36,40,.0984455943,3,3
2020,36,021,race-ethnicity,Hispanic,25,24,26,.0348675027,2,2
2020,36,021,race-ethnicity,Other Races and Ethnicities,29,25,33,.0428360403,3,3
2020,36,021,race-ethnicity,"White, Non-Hispanic",58,56,60,.0124892332,2,2
2020,36,023,all,All,64,62,66,.0110880109,2,2
2020,36,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,023,race-ethnicity,Hispanic,9,9,9,.0545454547,1,1
2020,36,023,race-ethnicity,Other Races and Ethnicities,7,3,11,.0295358654,3,3
2020,36,023,race-ethnicity,"White, Non-Hispanic",46,44,48,.0087104719,2,2
2020,36,025,all,All,22,18,26,.0083491458,3,3
2020,36,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,025,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,36,025,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,027,all,All,639,639,639,.0182607956,1,1
2020,36,027,race-ethnicity,"Black, Non-Hispanic",188,187,189,.0414827876,1,1
2020,36,027,race-ethnicity,Hispanic,200,196,204,.0262812097,1,1
2020,36,027,race-ethnicity,Other Races and Ethnicities,66,62,70,.0236983839,3,3
2020,36,027,race-ethnicity,"White, Non-Hispanic",164,161,167,.0081730289,1,1
2020,36,029,all,All,1061,1058,1064,.0089604678,1,1
2020,36,029,race-ethnicity,"Black, Non-Hispanic",376,365,387,.0155109111,2,2
2020,36,029,race-ethnicity,Hispanic,202,182,222,.016643323,3,3
2020,36,029,race-ethnicity,Other Races and Ethnicities,101,70,132,.0072651417,3,3
2020,36,029,race-ethnicity,"White, Non-Hispanic",323,314,332,.0047410061,2,2
2020,36,031,all,All,21,19,23,.0088644996,3,3
2020,36,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,031,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,031,race-ethnicity,Other Races and Ethnicities,5,0,10,.1219512224,3,3
2020,36,031,race-ethnicity,"White, Non-Hispanic",17,14,20,.0074074073,3,3
2020,36,033,all,All,132,132,132,.0210191086,1,1
2020,36,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,033,race-ethnicity,Hispanic,6,6,6,.0895522386,1,1
2020,36,033,race-ethnicity,Other Races and Ethnicities,13,9,17,.0127450982,3,3
2020,36,033,race-ethnicity,"White, Non-Hispanic",116,116,116,.0224675573,1,1
2020,36,035,all,All,97,96,98,.0131081082,1,1
2020,36,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,035,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,36,035,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,037,all,All,109,108,110,.015783377,1,1
2020,36,037,race-ethnicity,"Black, Non-Hispanic",29,26,32,.0868263468,3,3
2020,36,037,race-ethnicity,Hispanic,18,16,20,.0431654677,3,3
2020,36,037,race-ethnicity,Other Races and Ethnicities,14,8,20,.0549019612,3,3
2020,36,037,race-ethnicity,"White, Non-Hispanic",38,33,43,.0064406781,3,3
2020,36,039,all,All,74,72,76,.0134667875,2,2
2020,36,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,039,race-ethnicity,Hispanic,9,7,11,.0196506549,3,3
2020,36,039,race-ethnicity,Other Races and Ethnicities,14,11,17,.0353535339,3,3
2020,36,039,race-ethnicity,"White, Non-Hispanic",50,47,53,.0111856824,3,3
2020,36,041,all,All,,,,,,
2020,36,041,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,36,041,race-ethnicity,Hispanic,,,,,,
2020,36,041,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,36,041,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,36,043,all,All,15,13,17,.0025075225,3,3
2020,36,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,043,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,36,043,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,045,all,All,266,263,269,.0182654671,1,1
2020,36,045,race-ethnicity,"Black, Non-Hispanic",16,15,17,.0214477219,3,3
2020,36,045,race-ethnicity,Hispanic,38,33,43,.0286144577,3,3
2020,36,045,race-ethnicity,Other Races and Ethnicities,21,14,28,.0164964646,3,3
2020,36,045,race-ethnicity,"White, Non-Hispanic",163,161,165,.0145328101,1,1
2020,36,047,all,All,29286,29285,29287,.0926068798,1,1
2020,36,047,race-ethnicity,"Black, Non-Hispanic",13134,13123,13145,.1214244738,1,1
2020,36,047,race-ethnicity,Hispanic,11185,11157,11213,.1229188442,1,1
2020,36,047,race-ethnicity,Other Races and Ethnicities,3109,3048,3170,.0498309061,1,1
2020,36,047,race-ethnicity,"White, Non-Hispanic",1616,1585,1647,.0295494441,1,1
2020,36,049,all,All,32,32,32,.0092352089,1,1
2020,36,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,049,race-ethnicity,Hispanic,7,5,9,.109375,3,3
2020,36,049,race-ethnicity,Other Races and Ethnicities,4,0,8,.0597014911,3,3
2020,36,049,race-ethnicity,"White, Non-Hispanic",16,14,18,.0048587914,3,3
2020,36,051,all,All,112,112,112,.0168294515,1,1
2020,36,051,race-ethnicity,"Black, Non-Hispanic",3,0,6,.0352941193,3,3
2020,36,051,race-ethnicity,Hispanic,24,20,28,.057692308,3,3
2020,36,051,race-ethnicity,Other Races and Ethnicities,7,0,14,.0351758786,3,3
2020,36,051,race-ethnicity,"White, Non-Hispanic",52,50,54,.0087321578,2,2
2020,36,053,all,All,71,70,72,.0093347356,1,1
2020,36,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,053,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,053,race-ethnicity,Other Races and Ethnicities,11,6,16,.0265060235,3,3
2020,36,053,race-ethnicity,"White, Non-Hispanic",55,53,57,.0079445327,2,2
2020,36,055,all,All,1786,1785,1787,.0181970093,1,1
2020,36,055,race-ethnicity,"Black, Non-Hispanic",695,688,702,.0293001682,1,1
2020,36,055,race-ethnicity,Hispanic,601,593,609,.0362550505,1,1
2020,36,055,race-ethnicity,Other Races and Ethnicities,107,86,128,.0134845618,3,3
2020,36,055,race-ethnicity,"White, Non-Hispanic",311,304,318,.006230467,1,1
2020,36,057,all,All,212,212,212,.028938029,1,1
2020,36,057,race-ethnicity,"Black, Non-Hispanic",5,3,7,.0232558139,3,3
2020,36,057,race-ethnicity,Hispanic,89,87,91,.0453850068,1,1
2020,36,057,race-ethnicity,Other Races and Ethnicities,10,6,14,.0286532957,3,3
2020,36,057,race-ethnicity,"White, Non-Hispanic",81,80,82,.0168714859,1,1
2020,36,059,all,All,2487,2481,2493,.0129422052,1,1
2020,36,059,race-ethnicity,"Black, Non-Hispanic",900,891,909,.0424368158,1,1
2020,36,059,race-ethnicity,Hispanic,1245,1228,1262,.0237242281,1,1
2020,36,059,race-ethnicity,Other Races and Ethnicities,92,49,135,.0026989761,3,3
2020,36,059,race-ethnicity,"White, Non-Hispanic",173,157,189,.0020500303,3,3
2020,36,061,all,All,19680,19679,19681,.1165055409,1,1
2020,36,061,race-ethnicity,"Black, Non-Hispanic",5869,5866,5872,.1541593373,1,1
2020,36,061,race-ethnicity,Hispanic,11691,11683,11699,.155927822,1,1
2020,36,061,race-ethnicity,Other Races and Ethnicities,1301,1273,1329,.0470456369,1,1
2020,36,061,race-ethnicity,"White, Non-Hispanic",530,504,556,.0187830031,3,3
2020,36,063,all,All,489,487,491,.0190020986,1,1
2020,36,063,race-ethnicity,"Black, Non-Hispanic",118,114,122,.0362853631,2,2
2020,36,063,race-ethnicity,Hispanic,53,53,53,.0328988209,1,1
2020,36,063,race-ethnicity,Other Races and Ethnicities,99,93,105,.0346274935,3,3
2020,36,063,race-ethnicity,"White, Non-Hispanic",213,209,217,.0118254498,1,1
2020,36,065,all,All,454,451,457,.0155468807,1,1
2020,36,065,race-ethnicity,"Black, Non-Hispanic",110,108,112,.0337319858,1,1
2020,36,065,race-ethnicity,Hispanic,74,71,77,.0254996549,2,2
2020,36,065,race-ethnicity,Other Races and Ethnicities,44,33,55,.0133333337,3,3
2020,36,065,race-ethnicity,"White, Non-Hispanic",171,168,174,.0086630527,1,1
2020,36,067,all,All,1303,1300,1306,.0194251463,1,1
2020,36,067,race-ethnicity,"Black, Non-Hispanic",510,505,515,.0393336415,1,1
2020,36,067,race-ethnicity,Hispanic,142,136,148,.0271095838,2,2
2020,36,067,race-ethnicity,Other Races and Ethnicities,147,133,161,.0184580609,3,3
2020,36,067,race-ethnicity,"White, Non-Hispanic",424,418,430,.010364214,1,1
2020,36,069,all,All,328,327,329,.0213222392,1,1
2020,36,069,race-ethnicity,"Black, Non-Hispanic",20,20,20,.0488997549,1,1
2020,36,069,race-ethnicity,Hispanic,133,131,135,.086871326,1,1
2020,36,069,race-ethnicity,Other Races and Ethnicities,29,23,35,.0292044319,3,3
2020,36,069,race-ethnicity,"White, Non-Hispanic",113,111,115,.0090763057,1,1
2020,36,071,all,All,1582,1581,1583,.0278732143,1,1
2020,36,071,race-ethnicity,"Black, Non-Hispanic",359,355,363,.0508570634,1,1
2020,36,071,race-ethnicity,Hispanic,787,787,787,.0398864746,1,1
2020,36,071,race-ethnicity,Other Races and Ethnicities,91,83,99,.0241315309,3,3
2020,36,071,race-ethnicity,"White, Non-Hispanic",301,297,305,.011490304,1,1
2020,36,073,all,All,82,82,82,.0146402428,1,1
2020,36,073,race-ethnicity,"Black, Non-Hispanic",14,11,17,.046052631,3,3
2020,36,073,race-ethnicity,Hispanic,9,8,10,.0192719493,3,3
2020,36,073,race-ethnicity,Other Races and Ethnicities,8,4,12,.0271186437,3,3
2020,36,073,race-ethnicity,"White, Non-Hispanic",41,40,42,.0090407934,1,1
2020,36,075,all,All,769,769,769,.0423621424,1,1
2020,36,075,race-ethnicity,"Black, Non-Hispanic",16,14,18,.0914285704,3,3
2020,36,075,race-ethnicity,Hispanic,41,40,42,.0697278902,1,1
2020,36,075,race-ethnicity,Other Races and Ethnicities,38,34,42,.0679785311,3,3
2020,36,075,race-ethnicity,"White, Non-Hispanic",641,639,643,.0380844884,1,1
2020,36,077,all,All,79,75,83,.0159145854,3,3
2020,36,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,077,race-ethnicity,Hispanic,3,0,6,.0114503819,3,3
2020,36,077,race-ethnicity,Other Races and Ethnicities,8,0,16,.0334728025,3,3
2020,36,077,race-ethnicity,"White, Non-Hispanic",50,46,54,.0115848007,3,3
2020,36,079,all,All,83,83,83,.0062912148,1,1
2020,36,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,079,race-ethnicity,Hispanic,36,34,38,.0091509912,3,3
2020,36,079,race-ethnicity,Other Races and Ethnicities,5,0,10,.0071633239,3,3
2020,36,079,race-ethnicity,"White, Non-Hispanic",18,15,21,.0021911138,3,3
2020,36,081,all,All,20847,20847,20847,.0740849972,1,1
2020,36,081,race-ethnicity,"Black, Non-Hispanic",4755,4753,4757,.1015982255,1,1
2020,36,081,race-ethnicity,Hispanic,10770,10766,10774,.0991110355,1,1
2020,36,081,race-ethnicity,Other Races and Ethnicities,4451,4441,4461,.0486320518,1,1
2020,36,081,race-ethnicity,"White, Non-Hispanic",798,795,801,.0231970008,1,1
2020,36,083,all,All,406,406,406,.0237913858,1,1
2020,36,083,race-ethnicity,"Black, Non-Hispanic",92,89,95,.0404751413,2,2
2020,36,083,race-ethnicity,Hispanic,71,68,74,.0425149687,2,2
2020,36,083,race-ethnicity,Other Races and Ethnicities,60,55,65,.0340328999,3,3
2020,36,083,race-ethnicity,"White, Non-Hispanic",154,152,156,.0135575319,1,1
2020,36,085,all,All,2321,2320,2322,.0357583053,1,1
2020,36,085,race-ethnicity,"Black, Non-Hispanic",641,641,641,.075625293,1,1
2020,36,085,race-ethnicity,Hispanic,1035,1035,1035,.0530878119,1,1
2020,36,085,race-ethnicity,Other Races and Ethnicities,225,220,230,.0228984319,1,1
2020,36,085,race-ethnicity,"White, Non-Hispanic",416,413,419,.0153448908,1,1
2020,36,087,all,All,1140,1139,1141,.0288046096,1,1
2020,36,087,race-ethnicity,"Black, Non-Hispanic",215,212,218,.0441932157,1,1
2020,36,087,race-ethnicity,Hispanic,845,843,847,.0513085201,1,1
2020,36,087,race-ethnicity,Other Races and Ethnicities,27,21,33,.0069605568,3,3
2020,36,087,race-ethnicity,"White, Non-Hispanic",32,28,36,.0022277918,3,3
2020,36,089,all,All,430,428,432,.0300930794,1,1
2020,36,089,race-ethnicity,"Black, Non-Hispanic",3,0,6,.0250000004,3,3
2020,36,089,race-ethnicity,Hispanic,5,0,10,.0252525248,3,3
2020,36,089,race-ethnicity,Other Races and Ethnicities,23,8,38,.0404929593,3,3
2020,36,089,race-ethnicity,"White, Non-Hispanic",326,321,331,.0243229121,1,1
2020,36,091,all,All,462,462,462,.0143997008,1,1
2020,36,091,race-ethnicity,"Black, Non-Hispanic",20,17,23,.0346620455,3,3
2020,36,091,race-ethnicity,Hispanic,37,35,39,.023901809,3,3
2020,36,091,race-ethnicity,Other Races and Ethnicities,34,27,41,.0130518237,3,3
2020,36,091,race-ethnicity,"White, Non-Hispanic",335,333,337,.0122468378,1,1
2020,36,093,all,All,375,374,376,.0178206526,1,1
2020,36,093,race-ethnicity,"Black, Non-Hispanic",125,123,127,.039682541,1,1
2020,36,093,race-ethnicity,Hispanic,83,81,85,.0295268595,1,1
2020,36,093,race-ethnicity,Other Races and Ethnicities,49,46,52,.0119221415,3,3
2020,36,093,race-ethnicity,"White, Non-Hispanic",113,112,114,.0102989431,1,1
2020,36,095,all,All,51,51,51,.0164995156,1,1
2020,36,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,095,race-ethnicity,Hispanic,5,4,6,.0416666679,3,3
2020,36,095,race-ethnicity,Other Races and Ethnicities,3,0,6,.0410958901,3,3
2020,36,095,race-ethnicity,"White, Non-Hispanic",31,30,32,.0108089261,2,2
2020,36,097,all,All,18,18,18,.0104895104,3,3
2020,36,097,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,097,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2020,36,097,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2020,36,097,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2020,36,099,all,All,116,116,116,.0296751093,1,1
2020,36,099,race-ethnicity,"Black, Non-Hispanic",7,6,8,.0777777806,3,3
2020,36,099,race-ethnicity,Hispanic,14,13,15,.0703517571,3,3
2020,36,099,race-ethnicity,Other Races and Ethnicities,4,0,8,.019900497,3,3
2020,36,099,race-ethnicity,"White, Non-Hispanic",91,91,91,.0266159698,1,1
2020,36,101,all,All,265,264,266,.0218953975,1,1
2020,36,101,race-ethnicity,"Black, Non-Hispanic",4,0,8,.0191387553,3,3
2020,36,101,race-ethnicity,Hispanic,17,13,21,.0580204763,3,3
2020,36,101,race-ethnicity,Other Races and Ethnicities,26,21,31,.0390390381,3,3
2020,36,101,race-ethnicity,"White, Non-Hispanic",207,206,208,.0189300403,1,1
2020,36,103,all,All,4071,4065,4077,.0183196012,1,1
2020,36,103,race-ethnicity,"Black, Non-Hispanic",1349,1337,1361,.0731720552,1,1
