year,state,place,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2022,47,15160,race-ethnicity,"Black, Non-Hispanic",443,443,443,.0464945436,1,1
2022,47,15160,race-ethnicity,Hispanic,175,175,175,.0284183174,1,1
2022,47,15160,race-ethnicity,Other Races and Ethnicities,177,177,177,.0362037234,1,1
2022,47,15160,race-ethnicity,"White, Non-Hispanic",263,263,263,.014452138,1,1
2022,47,27740,all,All,227,227,227,.0050042989,1,1
2022,47,27740,race-ethnicity,"Black, Non-Hispanic",61,61,61,.0356725156,1,1
2022,47,27740,race-ethnicity,Hispanic,68,68,68,.0171327796,1,1
2022,47,27740,race-ethnicity,Other Races and Ethnicities,16,16,16,.0028865235,1,1
2022,47,27740,race-ethnicity,"White, Non-Hispanic",67,67,67,.0019625649,1,1
2022,47,40000,all,All,547,546,548,.0090036709,1,1
2022,47,40000,race-ethnicity,"Black, Non-Hispanic",170,170,170,.0220292863,1,1
2022,47,40000,race-ethnicity,Hispanic,90,90,90,.0116339196,1,1
2022,47,40000,race-ethnicity,Other Races and Ethnicities,58,57,59,.0112928348,1,1
2022,47,40000,race-ethnicity,"White, Non-Hispanic",229,229,229,.0057016234,1,1
2022,47,48000,all,All,3084,3084,3084,.028088199,1,1
2022,47,48000,race-ethnicity,"Black, Non-Hispanic",2636,2636,2636,.0332308002,1,1
2022,47,48000,race-ethnicity,Hispanic,290,290,290,.0145377982,1,1
2022,47,48000,race-ethnicity,Other Races and Ethnicities,80,80,80,.0171159599,1,1
2022,47,48000,race-ethnicity,"White, Non-Hispanic",77,77,77,.013160144,1,1
2022,47,51560,all,All,1871,1871,1871,.0311236791,1,1
2022,47,51560,race-ethnicity,"Black, Non-Hispanic",599,599,599,.0525853746,1,1
2022,47,51560,race-ethnicity,Hispanic,605,605,605,.0493958183,1,1
2022,47,51560,race-ethnicity,Other Races and Ethnicities,164,164,164,.027356131,1,1
2022,47,51560,race-ethnicity,"White, Non-Hispanic",503,503,503,.0165020823,1,1
2022,47,52006,all,All,3685,3684,3686,.0401761867,1,1
2022,47,52006,race-ethnicity,"Black, Non-Hispanic",1742,1742,1742,.0464186743,1,1
2022,47,52006,race-ethnicity,Hispanic,1271,1269,1273,.0469575487,1,1
2022,47,52006,race-ethnicity,Other Races and Ethnicities,201,198,204,.0343707241,1,1
2022,47,52006,race-ethnicity,"White, Non-Hispanic",467,467,467,.0219475515,1,1
2022,48,01000,all,All,1274,1274,1274,.0616292581,1,1
2022,48,01000,race-ethnicity,"Black, Non-Hispanic",239,239,239,.1073674783,1,1
2022,48,01000,race-ethnicity,Hispanic,636,636,636,.0760947615,1,1
2022,48,01000,race-ethnicity,Other Races and Ethnicities,64,64,64,.0454868525,1,1
2022,48,01000,race-ethnicity,"White, Non-Hispanic",329,329,329,.0378988609,1,1
2022,48,01924,all,All,102,102,102,.0039196094,1,1
2022,48,01924,race-ethnicity,"Black, Non-Hispanic",47,47,47,.0165492967,1,1
2022,48,01924,race-ethnicity,Hispanic,15,15,15,.0040453076,1,1
2022,48,01924,race-ethnicity,Other Races and Ethnicities,12,11,13,.0014738394,3,3
2022,48,01924,race-ethnicity,"White, Non-Hispanic",29,29,29,.0025588989,1,1
2022,48,03000,all,All,1698,1698,1698,.0523621552,1,1
2022,48,03000,race-ethnicity,"Black, Non-Hispanic",283,283,283,.0889937133,1,1
2022,48,03000,race-ethnicity,Hispanic,861,860,862,.0574497916,1,1
2022,48,03000,race-ethnicity,Other Races and Ethnicities,125,123,127,.0452898555,1,1
2022,48,03000,race-ethnicity,"White, Non-Hispanic",424,424,424,.0368663594,1,1
2022,48,04000,all,All,2542,2541,2543,.0430548266,1,1
2022,48,04000,race-ethnicity,"Black, Non-Hispanic",1275,1275,1275,.0781872794,1,1
2022,48,04000,race-ethnicity,Hispanic,863,863,863,.0310052447,1,1
2022,48,04000,race-ethnicity,Other Races and Ethnicities,175,174,176,.0341796875,1,1
2022,48,04000,race-ethnicity,"White, Non-Hispanic",229,229,229,.0234151334,1,1
2022,48,05000,all,All,1361,1358,1364,.0127793429,1,1
2022,48,05000,race-ethnicity,"Black, Non-Hispanic",259,254,264,.0422719121,1,1
2022,48,05000,race-ethnicity,Hispanic,922,921,923,.0179632548,1,1
2022,48,05000,race-ethnicity,Other Races and Ethnicities,83,71,95,.0072217872,3,3
2022,48,05000,race-ethnicity,"White, Non-Hispanic",81,76,86,.0021569515,3,3
2022,48,06128,all,All,393,393,393,.0160861202,1,1
2022,48,06128,race-ethnicity,"Black, Non-Hispanic",124,124,124,.0308381002,1,1
2022,48,06128,race-ethnicity,Hispanic,177,177,177,.0112281144,1,1
2022,48,06128,race-ethnicity,Other Races and Ethnicities,17,17,17,.016831683,1,1
2022,48,06128,race-ethnicity,"White, Non-Hispanic",75,75,75,.0206270628,1,1
2022,48,07000,all,All,866,866,866,.0517632999,1,1
2022,48,07000,race-ethnicity,"Black, Non-Hispanic",667,667,667,.0665735081,1,1
2022,48,07000,race-ethnicity,Hispanic,125,125,125,.0272628143,1,1
2022,48,07000,race-ethnicity,Other Races and Ethnicities,22,22,22,.0244444441,1,1
2022,48,07000,race-ethnicity,"White, Non-Hispanic",50,50,50,.0407830328,1,1
2022,48,10768,all,All,1913,1913,1913,.0504775979,1,1
2022,48,10768,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,10768,race-ethnicity,Hispanic,1876,1876,1876,.0503394417,1,1
2022,48,10768,race-ethnicity,Other Races and Ethnicities,4,4,4,.0388349518,1,1
2022,48,10768,race-ethnicity,"White, Non-Hispanic",31,31,31,.0637860075,1,1
2022,48,10912,all,All,524,524,524,.0313565917,1,1
2022,48,10912,race-ethnicity,"Black, Non-Hispanic",173,173,173,.0539276823,1,1
2022,48,10912,race-ethnicity,Hispanic,261,261,261,.0263983011,1,1
2022,48,10912,race-ethnicity,Other Races and Ethnicities,6,6,6,.0104347831,1,1
2022,48,10912,race-ethnicity,"White, Non-Hispanic",69,69,69,.022689905,1,1
2022,48,13024,all,All,406,406,406,.0156756751,1,1
2022,48,13024,race-ethnicity,"Black, Non-Hispanic",200,200,200,.0431965441,1,1
2022,48,13024,race-ethnicity,Hispanic,142,142,142,.0097507378,1,1
2022,48,13024,race-ethnicity,Other Races and Ethnicities,33,33,33,.0084702261,1,1
2022,48,13024,race-ethnicity,"White, Non-Hispanic",11,10,12,.0039131981,3,3
2022,48,13552,all,All,,,,,,
2022,48,13552,race-ethnicity,"Black, Non-Hispanic",,,,,,
2022,48,13552,race-ethnicity,Hispanic,,,,,,
2022,48,13552,race-ethnicity,Other Races and Ethnicities,,,,,,
2022,48,13552,race-ethnicity,"White, Non-Hispanic",,,,,,
2022,48,15976,all,All,135,135,135,.0093335174,1,1
2022,48,15976,race-ethnicity,"Black, Non-Hispanic",81,81,81,.0377094969,1,1
2022,48,15976,race-ethnicity,Hispanic,23,23,23,.0066378065,1,1
2022,48,15976,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,48,15976,race-ethnicity,"White, Non-Hispanic",24,24,24,.0032813782,1,1
2022,48,16432,all,All,943,943,943,.0133224083,1,1
2022,48,16432,race-ethnicity,"Black, Non-Hispanic",292,292,292,.0435430966,1,1
2022,48,16432,race-ethnicity,Hispanic,362,362,362,.0130272061,1,1
2022,48,16432,race-ethnicity,Other Races and Ethnicities,76,76,76,.0110449065,1,1
2022,48,16432,race-ethnicity,"White, Non-Hispanic",210,210,210,.007140914,1,1
2022,48,17000,all,All,1847,1846,1848,.0367686562,1,1
2022,48,17000,race-ethnicity,"Black, Non-Hispanic",92,91,93,.0606060624,1,1
2022,48,17000,race-ethnicity,Hispanic,1512,1510,1514,.0398523994,1,1
2022,48,17000,race-ethnicity,Other Races and Ethnicities,48,44,52,.0254372023,3,3
2022,48,17000,race-ethnicity,"White, Non-Hispanic",183,181,185,.0205895584,1,1
2022,48,19000,all,All,6310,6309,6311,.0323933624,1,1
2022,48,19000,race-ethnicity,"Black, Non-Hispanic",2716,2710,2722,.0663085952,1,1
2022,48,19000,race-ethnicity,Hispanic,3166,3161,3171,.0248956122,1,1
2022,48,19000,race-ethnicity,Other Races and Ethnicities,207,195,219,.0228048917,3,3
2022,48,19000,race-ethnicity,"White, Non-Hispanic",215,212,218,.0122263292,1,1
2022,48,19972,all,All,743,743,743,.0223243795,1,1
2022,48,19972,race-ethnicity,"Black, Non-Hispanic",277,277,277,.0398160145,1,1
2022,48,19972,race-ethnicity,Hispanic,243,243,243,.0210062247,1,1
2022,48,19972,race-ethnicity,Other Races and Ethnicities,48,48,48,.0165631473,1,1
2022,48,19972,race-ethnicity,"White, Non-Hispanic",171,171,171,.0144194281,1,1
2022,48,22660,all,All,168,168,168,.0042146458,1,1
2022,48,22660,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,22660,race-ethnicity,Hispanic,164,164,164,.004201035,1,1
2022,48,22660,race-ethnicity,Other Races and Ethnicities,3,2,4,.009708738,3,3
2022,48,22660,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,24000,all,All,2598,2597,2599,.0165871792,1,1
2022,48,24000,race-ethnicity,"Black, Non-Hispanic",87,85,89,.0253348872,1,1
2022,48,24000,race-ethnicity,Hispanic,2375,2374,2376,.0168455243,1,1
2022,48,24000,race-ethnicity,Other Races and Ethnicities,42,37,47,.0124629084,3,3
2022,48,24000,race-ethnicity,"White, Non-Hispanic",78,75,81,.0088275233,2,2
2022,48,26232,all,All,,,,,,
2022,48,26232,race-ethnicity,"Black, Non-Hispanic",,,,,,
2022,48,26232,race-ethnicity,Hispanic,,,,,,
2022,48,26232,race-ethnicity,Other Races and Ethnicities,,,,,,
2022,48,26232,race-ethnicity,"White, Non-Hispanic",,,,,,
2022,48,27000,all,All,3644,3643,3645,.0293442644,1,1
2022,48,27000,race-ethnicity,"Black, Non-Hispanic",1541,1540,1542,.0520572923,1,1
2022,48,27000,race-ethnicity,Hispanic,1668,1668,1668,.0242198966,1,1
2022,48,27000,race-ethnicity,Other Races and Ethnicities,168,164,172,.0239486806,1,1
2022,48,27000,race-ethnicity,"White, Non-Hispanic",244,242,246,.0130516179,1,1
2022,48,27684,all,All,159,159,159,.0023290901,1,1
2022,48,27684,race-ethnicity,"Black, Non-Hispanic",80,80,80,.0107729603,1,1
2022,48,27684,race-ethnicity,Hispanic,23,23,23,.0026635784,1,1
2022,48,27684,race-ethnicity,Other Races and Ethnicities,34,33,35,.0010959611,2,2
2022,48,27684,race-ethnicity,"White, Non-Hispanic",20,19,21,.0009441533,3,3
2022,48,29000,all,All,981,981,981,.0185911655,1,1
2022,48,29000,race-ethnicity,"Black, Non-Hispanic",336,336,336,.0345963761,1,1
2022,48,29000,race-ethnicity,Hispanic,499,499,499,.0179994944,1,1
2022,48,29000,race-ethnicity,Other Races and Ethnicities,61,61,61,.0081268316,1,1
2022,48,29000,race-ethnicity,"White, Non-Hispanic",77,77,77,.0098389983,1,1
2022,48,30464,all,All,1099,1099,1099,.0345814973,1,1
2022,48,30464,race-ethnicity,"Black, Non-Hispanic",275,275,275,.0531093068,1,1
2022,48,30464,race-ethnicity,Hispanic,696,695,697,.0309113525,1,1
2022,48,30464,race-ethnicity,Other Races and Ethnicities,47,46,48,.0255712736,1,1
2022,48,30464,race-ethnicity,"White, Non-Hispanic",69,69,69,.0306939501,1,1
2022,48,35000,all,All,18819,18814,18824,.0325448029,1,1
2022,48,35000,race-ethnicity,"Black, Non-Hispanic",6774,6766,6782,.0542792827,1,1
2022,48,35000,race-ethnicity,Hispanic,10627,10620,10634,.0303658061,1,1
2022,48,35000,race-ethnicity,Other Races and Ethnicities,658,637,679,.0149219884,2,2
2022,48,35000,race-ethnicity,"White, Non-Hispanic",653,648,658,.0109954877,1,1
2022,48,37000,all,All,1169,1169,1169,.0340796448,1,1
2022,48,37000,race-ethnicity,"Black, Non-Hispanic",384,382,386,.0864280909,1,1
2022,48,37000,race-ethnicity,Hispanic,663,662,664,.0278536323,1,1
2022,48,37000,race-ethnicity,Other Races and Ethnicities,39,37,41,.0114705879,3,3
2022,48,37000,race-ethnicity,"White, Non-Hispanic",76,75,77,.0286144577,1,1
2022,48,39148,all,All,851,851,851,.019369524,1,1
2022,48,39148,race-ethnicity,"Black, Non-Hispanic",434,434,434,.0295922533,1,1
2022,48,39148,race-ethnicity,Hispanic,221,221,221,.0148471612,1,1
2022,48,39148,race-ethnicity,Other Races and Ethnicities,102,102,102,.0161061101,1,1
2022,48,39148,race-ethnicity,"White, Non-Hispanic",94,94,94,.0116755683,1,1
2022,48,41464,all,All,1102,1102,1102,.0176241044,1,1
2022,48,41464,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,41464,race-ethnicity,Hispanic,1098,1098,1098,.0177196804,1,1
2022,48,41464,race-ethnicity,Other Races and Ethnicities,3,0,6,.0170454551,3,3
2022,48,41464,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,41980,all,All,1085,1085,1085,.0266630631,1,1
2022,48,41980,race-ethnicity,"Black, Non-Hispanic",253,253,253,.0809859186,1,1
2022,48,41980,race-ethnicity,Hispanic,461,461,461,.0329591781,1,1
2022,48,41980,race-ethnicity,Other Races and Ethnicities,91,91,91,.0160663836,1,1
2022,48,41980,race-ethnicity,"White, Non-Hispanic",275,275,275,.015347695,1,1
2022,48,42508,all,All,1189,1189,1189,.0163650122,1,1
2022,48,42508,race-ethnicity,"Black, Non-Hispanic",396,396,396,.0425120778,1,1
2022,48,42508,race-ethnicity,Hispanic,486,486,486,.019818129,1,1
2022,48,42508,race-ethnicity,Other Races and Ethnicities,77,76,78,.0058765169,1,1
2022,48,42508,race-ethnicity,"White, Non-Hispanic",205,204,206,.0079723112,1,1
2022,48,43888,all,All,165,165,165,.0110323615,1,1
2022,48,43888,race-ethnicity,"Black, Non-Hispanic",60,60,60,.0143163921,1,1
2022,48,43888,race-ethnicity,Hispanic,16,14,18,.0029309397,3,3
2022,48,43888,race-ethnicity,Other Races and Ethnicities,4,2,6,.0040201005,3,3
2022,48,43888,race-ethnicity,"White, Non-Hispanic",58,58,58,.0134539548,1,1
2022,48,45000,all,All,1126,1126,1126,.0316247717,1,1
2022,48,45000,race-ethnicity,"Black, Non-Hispanic",201,197,205,.049913086,1,1
2022,48,45000,race-ethnicity,Hispanic,726,722,730,.0373706706,1,1
2022,48,45000,race-ethnicity,Other Races and Ethnicities,42,37,47,.0245327111,3,3
2022,48,45000,race-ethnicity,"White, Non-Hispanic",132,129,135,.0126448898,1,1
2022,48,45384,all,All,704,704,704,.0336761549,1,1
2022,48,45384,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,45384,race-ethnicity,Hispanic,676,676,676,.0345232636,1,1
2022,48,45384,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,48,45384,race-ethnicity,"White, Non-Hispanic",18,17,19,.0196292251,3,3
2022,48,45744,all,All,536,536,536,.0229628999,1,1
2022,48,45744,race-ethnicity,"Black, Non-Hispanic",208,208,208,.0575380363,1,1
2022,48,45744,race-ethnicity,Hispanic,208,208,208,.0310216248,1,1
2022,48,45744,race-ethnicity,Other Races and Ethnicities,39,39,39,.0135605009,1,1
2022,48,45744,race-ethnicity,"White, Non-Hispanic",73,73,73,.0071949535,1,1
2022,48,47892,all,All,1350,1350,1350,.03519658,1,1
2022,48,47892,race-ethnicity,"Black, Non-Hispanic",641,641,641,.0666043237,1,1
2022,48,47892,race-ethnicity,Hispanic,472,472,472,.0199214965,1,1
2022,48,47892,race-ethnicity,Other Races and Ethnicities,79,79,79,.04993679,1,1
2022,48,47892,race-ethnicity,"White, Non-Hispanic",158,158,158,.0457043685,1,1
2022,48,48072,all,All,432,431,433,.0137724364,1,1
2022,48,48072,race-ethnicity,"Black, Non-Hispanic",62,61,63,.0318602249,1,1
2022,48,48072,race-ethnicity,Hispanic,248,248,248,.0122912228,1,1
2022,48,48072,race-ethnicity,Other Races and Ethnicities,21,20,22,.0141987829,2,2
2022,48,48072,race-ethnicity,"White, Non-Hispanic",101,101,101,.013007083,1,1
2022,48,48768,all,All,121,121,121,.0049929852,1,1
2022,48,48768,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,48768,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,48,48768,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,48,48768,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,50820,all,All,598,598,598,.0156315342,1,1
2022,48,50820,race-ethnicity,"Black, Non-Hispanic",25,25,25,.0258531533,1,1
2022,48,50820,race-ethnicity,Hispanic,361,361,361,.0225526337,1,1
2022,48,50820,race-ethnicity,Other Races and Ethnicities,22,22,22,.0097995549,1,1
2022,48,50820,race-ethnicity,"White, Non-Hispanic",189,189,189,.0099280346,1,1
2022,48,53388,all,All,2093,2093,2093,.0627774447,1,1
2022,48,53388,race-ethnicity,"Black, Non-Hispanic",112,112,112,.0941968039,1,1
2022,48,53388,race-ethnicity,Hispanic,1698,1698,1698,.0641505122,1,1
2022,48,53388,race-ethnicity,Other Races and Ethnicities,62,62,62,.0661686212,1,1
2022,48,53388,race-ethnicity,"White, Non-Hispanic",218,218,218,.0459430963,1,1
2022,48,56000,all,All,815,815,815,.0167261828,1,1
2022,48,56000,race-ethnicity,"Black, Non-Hispanic",227,227,227,.0583247691,1,1
2022,48,56000,race-ethnicity,Hispanic,514,514,514,.0127246622,1,1
2022,48,56000,race-ethnicity,Other Races and Ethnicities,16,16,16,.0084970789,1,1
2022,48,56000,race-ethnicity,"White, Non-Hispanic",54,54,54,.0211184975,1,1
2022,48,56348,all,All,232,232,232,.01092433,1,1
2022,48,56348,race-ethnicity,"Black, Non-Hispanic",61,61,61,.0187981501,1,1
2022,48,56348,race-ethnicity,Hispanic,119,119,119,.0147752669,1,1
2022,48,56348,race-ethnicity,Other Races and Ethnicities,14,14,14,.004142012,1,1
2022,48,56348,race-ethnicity,"White, Non-Hispanic",38,38,38,.0057944497,1,1
2022,48,57200,all,All,86,85,87,.0025487524,1,1
2022,48,57200,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,57200,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,48,57200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,48,57200,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,48,58016,all,All,987,987,987,.0201753844,1,1
2022,48,58016,race-ethnicity,"Black, Non-Hispanic",380,380,380,.059356451,1,1
2022,48,58016,race-ethnicity,Hispanic,386,386,386,.0276643019,1,1
2022,48,58016,race-ethnicity,Other Races and Ethnicities,88,88,88,.0062437919,1,1
2022,48,58016,race-ethnicity,"White, Non-Hispanic",124,124,124,.0085682701,1,1
2022,48,61796,all,All,1893,1893,1893,.0308005214,1,1
2022,48,61796,race-ethnicity,"Black, Non-Hispanic",888,888,888,.0611612387,1,1
2022,48,61796,race-ethnicity,Hispanic,791,791,791,.02837261,1,1
2022,48,61796,race-ethnicity,Other Races and Ethnicities,123,121,125,.0213875845,1,1
2022,48,61796,race-ethnicity,"White, Non-Hispanic",91,90,92,.0068364511,1,1
2022,48,63500,all,All,1049,1049,1049,.0225542895,1,1
2022,48,63500,race-ethnicity,"Black, Non-Hispanic",218,218,218,.0573835224,1,1
2022,48,63500,race-ethnicity,Hispanic,562,562,562,.0396388769,1,1
2022,48,63500,race-ethnicity,Other Races and Ethnicities,115,115,115,.0092051551,1,1
2022,48,63500,race-ethnicity,"White, Non-Hispanic",152,152,152,.0094763096,1,1
2022,48,64472,all,All,284,284,284,.0153996311,1,1
2022,48,64472,race-ethnicity,"Black, Non-Hispanic",29,29,29,.0232558139,1,1
2022,48,64472,race-ethnicity,Hispanic,184,184,184,.0170987826,1,1
2022,48,64472,race-ethnicity,Other Races and Ethnicities,13,12,14,.0155688627,3,3
2022,48,64472,race-ethnicity,"White, Non-Hispanic",52,51,53,.0092873732,1,1
2022,48,65000,all,All,7314,7311,7317,.0217049383,1,1
2022,48,65000,race-ethnicity,"Black, Non-Hispanic",1019,1009,1029,.0390541144,1,1
2022,48,65000,race-ethnicity,Hispanic,5609,5605,5613,.023117695,1,1
2022,48,65000,race-ethnicity,Other Races and Ethnicities,221,202,240,.0101599852,3,3
2022,48,65000,race-ethnicity,"White, Non-Hispanic",403,396,410,.0086662937,1,1
2022,48,70808,all,All,1124,1123,1125,.0126911001,1,1
2022,48,70808,race-ethnicity,"Black, Non-Hispanic",751,751,751,.03017761,1,1
2022,48,70808,race-ethnicity,Hispanic,248,248,248,.0102500515,1,1
2022,48,70808,race-ethnicity,Other Races and Ethnicities,69,67,71,.0025142108,2,2
2022,48,70808,race-ethnicity,"White, Non-Hispanic",54,54,54,.0044846772,1,1
2022,48,72176,all,All,665,665,665,.0771909431,1,1
2022,48,72176,race-ethnicity,"Black, Non-Hispanic",230,230,230,.1192327663,1,1
2022,48,72176,race-ethnicity,Hispanic,280,280,280,.0682427511,1,1
2022,48,72176,race-ethnicity,Other Races and Ethnicities,49,49,49,.0715328455,1,1
2022,48,72176,race-ethnicity,"White, Non-Hispanic",106,106,106,.0558482595,1,1
2022,48,74144,all,All,564,564,564,.0250577573,1,1
2022,48,74144,race-ethnicity,"Black, Non-Hispanic",250,250,250,.046589639,1,1
2022,48,74144,race-ethnicity,Hispanic,192,191,193,.0179724805,1,1
2022,48,74144,race-ethnicity,Other Races and Ethnicities,37,36,38,.0319516398,2,2
2022,48,74144,race-ethnicity,"White, Non-Hispanic",84,84,84,.0158460662,1,1
2022,48,76000,all,All,1170,1170,1170,.0548368953,1,1
2022,48,76000,race-ethnicity,"Black, Non-Hispanic",505,501,509,.087933138,1,1
2022,48,76000,race-ethnicity,Hispanic,522,521,523,.0437076129,1,1
2022,48,76000,race-ethnicity,Other Races and Ethnicities,41,35,47,.0561643839,3,3
2022,48,76000,race-ethnicity,"White, Non-Hispanic",82,79,85,.0280821919,2,2
2022,48,79000,all,All,223,223,223,.0154549861,1,1
2022,48,79000,race-ethnicity,"Black, Non-Hispanic",58,58,58,.0291603822,1,1
2022,48,79000,race-ethnicity,Hispanic,84,83,85,.0150672644,1,1
2022,48,79000,race-ethnicity,Other Races and Ethnicities,3,2,4,.0020905924,3,3
2022,48,79000,race-ethnicity,"White, Non-Hispanic",67,67,67,.0123388581,1,1
2022,49,43660,all,All,10,9,11,.003400204,3,3
2022,49,43660,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,43660,race-ethnicity,Hispanic,7,6,8,.0077007702,3,3
2022,49,43660,race-ethnicity,Other Races and Ethnicities,3,0,6,.0122448979,3,3
2022,49,43660,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,44320,all,All,NA,NA,NA,NA,NA,NA
2022,49,44320,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,44320,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,49,44320,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,49,44320,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,55980,all,All,566,566,566,.0129721304,1,1
2022,49,55980,race-ethnicity,"Black, Non-Hispanic",7,6,8,.0154185025,3,3
2022,49,55980,race-ethnicity,Hispanic,304,304,304,.0301766917,1,1
2022,49,55980,race-ethnicity,Other Races and Ethnicities,64,64,64,.0295066852,1,1
2022,49,55980,race-ethnicity,"White, Non-Hispanic",185,185,185,.0059816348,1,1
2022,49,57300,all,All,NA,NA,NA,NA,NA,NA
2022,49,57300,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,57300,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,49,57300,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,49,57300,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,62470,all,All,329,329,329,.0227949843,1,1
2022,49,62470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,62470,race-ethnicity,Hispanic,212,212,212,.0475656278,1,1
2022,49,62470,race-ethnicity,Other Races and Ethnicities,29,28,30,.0201109573,2,2
2022,49,62470,race-ethnicity,"White, Non-Hispanic",84,84,84,.0100107258,1,1
2022,49,65330,all,All,896,896,896,.0238475464,1,1
2022,49,65330,race-ethnicity,"Black, Non-Hispanic",7,7,7,.0187667552,1,1
2022,49,65330,race-ethnicity,Hispanic,348,348,348,.0579034947,1,1
2022,49,65330,race-ethnicity,Other Races and Ethnicities,148,148,148,.0634376332,1,1
2022,49,65330,race-ethnicity,"White, Non-Hispanic",393,393,393,.0136198234,1,1
2022,49,67000,all,All,2657,2657,2657,.0307270642,1,1
2022,49,67000,race-ethnicity,"Black, Non-Hispanic",171,170,172,.0520389527,1,1
2022,49,67000,race-ethnicity,Hispanic,1472,1468,1476,.0437561311,1,1
2022,49,67000,race-ethnicity,Other Races and Ethnicities,427,420,434,.0399588235,1,1
2022,49,67000,race-ethnicity,"White, Non-Hispanic",582,579,585,.0149795385,1,1
2022,49,67440,all,All,1957,1957,1957,.0586173832,1,1
2022,49,67440,race-ethnicity,"Black, Non-Hispanic",65,65,65,.1240458041,1,1
2022,49,67440,race-ethnicity,Hispanic,1020,1020,1020,.1656650901,1,1
2022,49,67440,race-ethnicity,Other Races and Ethnicities,217,217,217,.0652631596,1,1
2022,49,67440,race-ethnicity,"White, Non-Hispanic",655,655,655,.0280153975,1,1
2022,49,70850,all,All,NA,NA,NA,NA,NA,NA
2022,49,70850,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,70850,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,49,70850,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,49,70850,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,82950,all,All,2136,2136,2136,.0351506583,1,1
2022,49,82950,race-ethnicity,"Black, Non-Hispanic",38,38,38,.0566318929,1,1
2022,49,82950,race-ethnicity,Hispanic,1062,1061,1063,.0925570875,1,1
2022,49,82950,race-ethnicity,Other Races and Ethnicities,258,257,259,.0494063571,1,1
2022,49,82950,race-ethnicity,"White, Non-Hispanic",776,776,776,.0178801846,1,1
2022,49,83470,all,All,14,14,14,.0663507134,3,3
2022,49,83470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,49,83470,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,49,83470,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,49,83470,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,51,01000,all,All,246,246,246,.0153366588,1,1
2022,51,01000,race-ethnicity,"Black, Non-Hispanic",141,141,141,.0346778147,1,1
2022,51,01000,race-ethnicity,Hispanic,76,76,76,.0125619834,1,1
2022,51,01000,race-ethnicity,Other Races and Ethnicities,12,12,12,.0070505287,1,1
2022,51,01000,race-ethnicity,"White, Non-Hispanic",16,16,16,.0037896731,1,1
2022,51,16000,all,All,168,168,168,.0041207778,1,1
2022,51,16000,race-ethnicity,"Black, Non-Hispanic",140,140,140,.0109417746,1,1
2022,51,16000,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
