year,state,place,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2022,39,16000,tenure,All,1,1,1,0.4777757044734772,0.7744109188044741,0.9668036666432438,0.847789868113672,1.1740572928265904,1.2321755528417961,1,1,1
2022,39,18000,tenure,All,2,2,2,0.30619092776013807,0.6925157660787303,0.9878655574094121,0.7749909378968549,1.3145405035284419,1.530058359145861,2,2,2
2022,39,21000,tenure,All,1,1,1,0.7216337757482397,0.9162764166053634,1.0671091791637999,1.2752354203164669,1.5926763151248782,1.5126819421982138,1,1,1
2022,39,61000,tenure,All,2,2,2,0.4687692416043687,0.7645593718373878,0.9883302164720242,1.8892165259494167,2.139256219048382,1.7354530672762396,2,2,2
2022,39,77000,tenure,All,1,1,1,0.5370181608274736,0.8186526968226736,0.994506390871678,1.1119524683410935,1.4961342781324185,1.5031182981529316,1,1,1
2022,40,09050,tenure,All,2,2,2,0.41322100392884015,0.7333287285742821,1.0594047780404166,1.4406999495514707,1.9821395680292493,2.0180250368529373,2,2,2
2022,40,23200,tenure,All,2,2,2,0.2830044676897753,0.7797675163640951,1.0969571324143021,0.8554371468317197,1.4094593569222709,1.8273583338732164,2,2,2
2022,40,41850,tenure,All,2,2,2,0.48298760659913587,0.6418980179915268,0.9694829851640547,1.2337277460318548,1.5325345561690487,1.6043135348640711,2,2,2
2022,40,52500,tenure,All,1,1,1,0.3424346726532344,0.6475370118290061,0.9076700025352968,1.028919626061243,1.3888454598766693,1.5376077382629212,1,1,1
2022,40,55000,tenure,All,2,2,2,0.4103620082329522,0.7005085445345041,0.9849020326295953,1.1454693340664424,1.4438312496020416,1.5504619534428807,2,2,2
2022,40,75000,tenure,All,2,2,2,0.4717365044638085,0.7801056900524971,1.0086431690182447,1.1783927355216,1.57096301327663,1.596008347670312,2,2,2
2022,41,05350,tenure,All,2,2,2,0.1414333270809485,0.34510744229196233,0.9093164112988372,0.8011864338442175,0.9826675130068305,1.4645284293499972,2,2,2
2022,41,05800,tenure,All,1,1,1,0.41505961721256057,0.49983554603460534,0.6715077580516281,1.5578755535819817,1.389013412969257,1.2090939386224293,1,1,1
2022,41,23850,tenure,All,2,2,2,0.31689962650411446,0.5584784753310573,0.8880549630857854,0.7410629295319209,1.0039442112437802,1.306922633696117,2,2,2
2022,41,31250,tenure,All,2,2,2,0.2925381915621356,0.5706708422958957,0.9895689145322827,0.7612866476657549,1.0841850804224857,1.4119647289995514,2,2,2
2022,41,34100,tenure,All,1,1,1,0.2115277024187297,0.4133976798442727,0.8827410516854118,1.068824712627029,1.1446246490377603,1.7351701398552264,1,1,1
2022,41,47000,tenure,All,2,2,2,0.28157366452515764,0.5279920294213898,0.8015923699220869,0.781160225377252,1.014519056122111,1.3079923771930355,2,2,2
2022,41,59000,tenure,All,1,1,1,0.285416240544623,0.5733408075780041,0.9307208864624493,0.5839561152804867,0.9605212611750099,1.39007100335772,1,1,1
2022,41,64900,tenure,All,2,2,2,0.3431664303737323,0.43875231704478135,0.8292309704602167,0.9190908290590132,1.0891215104069258,1.3565212009171093,2,2,2
2022,42,02000,tenure,All,1,1,1,0.2398974358974359,0.4879389475931263,0.9162531997598204,0.8391794871794872,1.0916853452876507,1.2773441203425717,1,1,1
2022,42,06088,tenure,All,2,2,2,0.34426686808059265,0.589704783841625,0.8881051261198816,0.8106490131865886,1.1024557553442156,1.4697550496839784,2,2,2
2022,42,24000,tenure,All,2,2,2,0.5787314198526436,0.7953895403018735,1.0122222543421937,1.2882862232892487,1.6374584216908865,1.5083235436188092,2,2,2
2022,42,60000,tenure,All,1,1,1,0.449748390287729,0.7158885313215908,0.9650887573964497,0.833914901919857,1.1527862654019019,1.3401994301994302,1,1,1
2022,42,61000,tenure,All,1,1,1,0.4926275974093414,0.8247318990748255,1.007339615342155,1.0177395429678986,1.4484827391456974,1.4806947084160065,1,1,1
2022,42,63624,tenure,All,2,2,2,0.3791055192485045,0.7707419089618059,0.9855600195438126,0.8873595763274077,1.4601536736676881,1.4478459025916566,2,2,2
2022,42,69000,tenure,All,2,2,2,0.4863196711998049,0.6936941350330441,0.9389923440783268,1.0627346900133505,1.3473203763812236,1.559377222146705,2,2,2
2022,44,19180,tenure,All,2,2,2,0.3922798079749192,0.6109365576292869,0.9175233291133275,0.8538258058195356,1.2914691020079851,1.4880505350195947,2,2,2
2022,44,54640,tenure,All,2,2,2,0.42885388602029006,0.6296880572255078,0.8722339822054581,0.719598864408289,1.0717558631145314,1.356410848453115,2,2,2
2022,44,59000,tenure,All,1,1,1,0.385724227060344,0.5147318491846414,0.8589967311426254,0.5864897107068298,0.9021223557109719,1.2904859045886892,1,1,1
2022,44,74300,tenure,All,2,2,2,0.42163743701543466,0.7244844755860599,0.8376483144923128,0.8361059666576389,1.3501017755808618,1.4708899083657123,2,2,2
2022,45,13330,tenure,All,2,2,2,0.3704542567207317,0.584175054143367,0.9429586534075559,1.0920009297120896,1.2155567838314973,1.5168674379973213,2,2,2
2022,45,16000,tenure,All,2,2,2,0.3604679700552041,0.6239270902085936,1.0119347169929818,0.8942768853472337,1.1408702797157748,1.4664353299881285,2,2,2
2022,45,48535,tenure,All,1,1,1,0.27405653839255717,0.47532275797743806,0.7000937090339363,0.8074901726285987,1.402881464224669,1.3039831109569087,1,1,1
2022,45,50875,tenure,All,2,2,2,0.3379281732971858,0.5822462318291141,0.9933589562865606,1.187890432544039,1.2326629247687588,1.5451030430596475,2,2,2
2022,46,59020,tenure,All,1,1,1,0.24760046189764018,0.7722159918200975,0.9755016067158369,1.1019626530524131,1.8755525044357866,1.5963733622478427,1,1,1
2022,47,14000,tenure,All,2,2,2,0.44885193940337764,0.6019199446274548,0.8979198858386181,1.3693846465855148,1.3982346199738023,1.5972383987237446,2,2,2
2022,47,15160,tenure,All,1,1,1,0.3081008587178781,0.44181655566740435,0.7362132203506964,1.1205833655864168,1.2640815807577164,1.3619488932308355,1,1,1
2022,47,27740,tenure,All,NA,2,2,NA,0.5878764909778701,0.7555854406987463,NA,1.9234106347708366,1.8256752364557578,NA,2,2
2022,47,40000,tenure,All,2,2,2,0.4986898391833325,0.6803524136295205,0.98147738095547,1.1599368731185047,1.32399937235668,1.5711008223717624,2,2,2
2022,47,48000,tenure,All,1,1,1,0.30851338241151405,0.5766022150852823,0.9050426703206844,0.7970556728223492,1.096237343311238,1.377199048774747,1,1,1
2022,47,51560,tenure,All,1,1,1,0.3909891494180583,0.6185566637115513,0.9178139281018577,1.7047239895857722,1.413807677416694,1.4460116889391823,1,1,1
2022,47,52006,tenure,All,1,1,1,0.31449702067183544,0.5048225929783716,0.8677380568053815,0.9622657112723992,1.0212879290019583,1.366813575072433,1,1,1
2022,48,01000,tenure,All,1,1,1,0.4221179148167033,0.6647732747259963,1.011317316409675,0.9181246788443685,1.223750118657827,1.6474399609612251,1,1,1
2022,48,01924,tenure,All,NA,2,2,NA,0.38429441756351984,0.8098914733206746,NA,1.1524871827546748,1.6189557987655097,NA,2,2
2022,48,03000,tenure,All,1,1,1,0.4215719918940171,0.6719596151466022,0.9794824321012072,1.0950778035409459,1.3031230078859242,1.5817718744072125,1,1,1
2022,48,04000,tenure,All,2,2,2,0.21036043294576867,0.4852289565440628,0.9236489529784992,0.7094404682144486,1.010457924552701,1.4161776866563203,2,2,2
2022,48,05000,tenure,All,1,1,1,0.23884086333953586,0.5272963115222441,0.9276831872863495,0.5697393946600647,0.9999988824942159,1.4489606500380003,1,1,1
2022,48,06128,tenure,All,2,2,2,0.41007063725367043,0.7544815999372261,1.0620258019082427,0.9928371870704961,1.3648574359145664,1.5126598775279243,2,2,2
2022,48,07000,tenure,All,1,1,1,0.4548173437361193,0.635381411963544,1.0170739784308507,1.014289794983582,1.3346155410008922,1.5905822182911662,1,1,1
2022,48,10768,tenure,All,1,1,1,0.48781916622374777,0.665778906626109,0.9145453965820995,1.120880598430375,1.2383061712238768,1.4398183348485474,1,1,1
2022,48,10912,tenure,All,2,2,2,0.32998964831960315,0.6182366371267343,0.9732227911994809,0.6828248261315502,1.0378994120193012,1.4145910127742196,2,2,2
2022,48,13024,tenure,All,2,2,2,0.2079410655998913,0.4952264121841543,1.1407085311210943,0.4992281191381048,1.0210321581191768,1.7724347297575744,2,2,2
2022,48,13552,tenure,All,3,3,3,0.362896247841097,0.5796818150948135,1.0149195188755644,0.9110633536273224,1.3230084436674918,1.8178482840999695,3,3,3
2022,48,15976,tenure,All,2,2,2,0.29843978321131603,0.5965408774305856,0.9191095769366404,0.6185848826490027,0.97447724044002,1.3224302808562962,2,2,2
2022,48,16432,tenure,All,3,3,3,0.3470869777322806,0.6469518847585713,0.960072836061552,1.2191420447631733,1.5185776252560228,1.6549259400793408,3,3,3
2022,48,17000,tenure,All,1,1,1,0.47265840187898744,0.5994831946263515,0.876432193272917,0.9994370824947573,1.155279724257671,1.3413394481821541,1,1,1
2022,48,19000,tenure,All,1,1,1,0.30401179020439667,0.6285505970555664,0.9791435067927184,0.6932388899598602,1.0698388019613683,1.3855544848415684,1,1,1
2022,48,19972,tenure,All,2,2,2,0.14836990988380522,0.5492086236869068,0.8951183933869251,0.5532544896837035,1.1049587294369256,1.3979787593152955,2,2,2
2022,48,22660,tenure,All,2,2,2,0.42779291553133514,0.5634607825441169,0.8709316295165337,1.0298293417467375,1.2518581211690731,1.4499391177764651,2,2,2
2022,48,24000,tenure,All,1,1,1,0.4655741267964795,0.5771371783119159,0.8665441919495299,1.0873755816381043,1.1958029138930508,1.3932332264377076,1,1,1
2022,48,26232,tenure,All,NA,2,2,NA,0.3380595010551438,1.1147176213196364,NA,1.3470239962375177,2.3000497965877735,NA,2,2
2022,48,27000,tenure,All,2,2,2,0.2857329962020229,0.5754504105789991,0.9380980267324815,0.879149271642544,1.1445466684812646,1.4104197527646813,2,2,2
2022,48,27684,tenure,All,2,2,2,0.08983960138033903,0.33217417875113353,0.7481590129195641,0.5033616378175025,1.0595555850684377,1.6965612062924058,2,2,2
2022,48,29000,tenure,All,2,2,2,0.223463786761701,0.4997738099730252,0.9217066494015481,0.7260397170259507,1.1134951637182096,1.4192978059120622,2,2,2
2022,48,30464,tenure,All,2,2,2,0.3186986218370785,0.5668636747444317,1.1220117797239881,1.0784409373929424,1.330402252588325,1.6813879374011933,2,2,2
2022,48,35000,tenure,All,1,1,1,0.27382570939547474,0.6591781834236575,0.9668165556300593,0.707442533398925,1.1477421660726705,1.3904585664349065,1,1,1
2022,48,37000,tenure,All,1,1,1,0.19782890515167925,0.4740222431920432,0.9368396859342817,0.7391340306262318,1.0706193890676803,1.520359200689271,1,1,1
2022,48,39148,tenure,All,1,1,1,0.26217387831960115,0.47475729483466356,0.8712717737653705,0.6805258547215837,1.0024517216039572,1.3595111049134543,1,1,1
2022,48,41464,tenure,All,1,1,1,0.4694537577616971,0.5857792140723258,0.8691589498491379,0.9660961325703574,1.1889803468560678,1.4954728367347883,1,1,1
2022,48,41980,tenure,All,2,2,2,0.22911481532540284,0.4501276615390078,0.8017413652549964,0.8951610654797152,1.1281890425632628,1.4433286402997745,2,2,2
2022,48,42508,tenure,All,1,1,1,0.12542599995754333,0.2464543536866608,0.9219561566673324,0.39857193853852796,0.682019098907662,1.4480843683008953,1,1,1
2022,48,43888,tenure,All,2,2,2,0.479075648016323,0.747720498381934,1.0592187615587976,1.1720482108219032,1.5327935938492316,1.7422206787589294,2,2,2
2022,48,45000,tenure,All,1,1,1,0.3490278540539719,0.5740881820354191,0.906809150928483,0.765435000891538,1.1043841315016008,1.4020571413074443,1,1,1
2022,48,45384,tenure,All,1,1,1,0.5409046093662039,0.7177556488241316,1.0820870596635077,1.1686249169369207,1.2449597944465196,1.652982047430638,1,1,1
2022,48,45744,tenure,All,1,1,1,0.07565354426153706,0.34606255797488056,0.7681573423063698,0.7228387316532727,0.8605534118852678,1.3752215607831837,1,1,1
2022,48,47892,tenure,All,2,2,2,0.3242607744291661,0.7482611431635026,1.1848739854309287,1.0580503335588594,1.5116007819460426,1.7314415028044987,2,2,2
2022,48,48072,tenure,All,1,1,1,0.448190183430728,0.8075429149796237,1.0555941672938454,1.2922774313640042,1.6513017143162059,1.5377767485615539,1,1,1
2022,48,48768,tenure,All,2,2,2,0.756744102385474,0.8613958458510135,1.1209727444945785,1.4220056601747848,1.5503154316419563,1.6281031533925878,2,2,2
2022,48,50820,tenure,All,2,2,2,0.5266592950518554,0.6094373555428563,0.8298134124343123,1.3919922086270382,1.4735964284314353,1.5601372101484026,2,2,2
2022,48,53388,tenure,All,2,2,2,0.39430995513280703,0.6225513111098546,0.962790650448383,1.3688878968020866,1.4466561427348472,1.650488621217058,2,2,2
2022,48,56000,tenure,All,1,1,1,0.345001784246087,0.760128823787417,1.0830454735170907,1.072048694852576,1.4469605034708417,1.5143968886749226,1,1,1
2022,48,56348,tenure,All,2,2,2,0.3238023494551751,0.809611744118929,1.0798631338399072,1.2097441888475724,1.7720948043415974,1.708209799009485,2,2,2
2022,48,57200,tenure,All,2,2,2,0.5931239848402815,0.6939963019689945,0.9353024242511422,1.3515610900559467,1.5023975360485766,1.4319485823674394,2,2,2
2022,48,58016,tenure,All,1,1,1,0.15923105851785757,0.4116216364009401,0.8118885522741123,0.7263746332438641,1.1488989366846423,1.6462647861723216,1,1,1
2022,48,61796,tenure,All,2,2,2,0.14249762079012956,0.38952456844895644,0.8282613237436454,0.465102954194164,0.8751363770012199,1.273187735981594,2,2,2
2022,48,63500,tenure,All,2,2,2,0.3385207244058898,0.49386959011896897,0.9392938711589683,1.0544578095829327,1.0958356161147218,1.4700699481004647,2,2,2
2022,48,64472,tenure,All,1,1,1,0.3657156614903094,0.527880785036545,0.8891152642605576,1.3070904056819552,1.2401074944084987,1.412668045191318,1,1,1
2022,48,65000,tenure,All,1,1,1,0.3214032500534813,0.5538371172207285,0.9109415125815741,0.8476842371070767,1.1130691855541028,1.363130525313574,1,1,1
2022,48,70808,tenure,All,2,2,2,0.22058178981767007,0.388110807752719,0.7503151807135396,0.9243288568534018,1.1615376433809568,1.4255346158545095,2,2,2
2022,48,72176,tenure,All,2,2,2,0.41944403673984443,0.5677582156066941,0.8946933490725025,1.217862680102308,1.3804440431587257,1.5874389059632747,2,2,2
2022,48,74144,tenure,All,1,1,1,0.38312949841686944,0.7276218646233942,1.1358331148618392,1.1457451266691074,1.6124382361823253,1.7077634340338117,1,1,1
2022,48,76000,tenure,All,1,1,1,0.3567145076012319,0.563540250706352,0.8711327304737752,0.7780462403312326,1.057891151821219,1.2788925264887507,1,1,1
2022,48,79000,tenure,All,1,1,1,0.507026878190465,0.6651456377332,1.0046811376292837,1.062874113350089,1.3449126554422075,1.6201582225278561,1,1,1
2022,49,43660,tenure,All,NA,2,2,NA,0.5657011978326281,0.9093328935469464,NA,1.740777518989076,1.7242936016558001,NA,2,2
2022,49,44320,tenure,All,NA,NA,3,NA,NA,0.9841408925876479,NA,NA,2.1712075487516436,NA,NA,3
2022,49,55980,tenure,All,2,2,2,0.39218888233243726,0.7299046138376104,0.9448087640416059,1.6072551229534522,1.8612157427678955,1.682931518692204,2,2,2
2022,49,57300,tenure,All,2,2,2,0.4867519902143964,0.4950775749589339,0.8186949372718103,1.9997489110638271,1.4839373227118022,1.6197765977884186,2,2,2
2022,49,62470,tenure,All,1,1,1,0.21992133316855456,0.6523191474143886,0.8698436436949784,0.8649141520744169,1.2811330955676345,1.32193489844783,1,1,1
2022,49,65330,tenure,All,2,2,2,0.3227564688734822,0.582957427877754,0.840446214430657,2.281629452286343,1.7213056010432437,1.5218778469470624,2,2,2
2022,49,67000,tenure,All,1,1,1,0.42478253306944436,0.7377760182121925,0.9898870248401003,1.0314875197595335,1.3282421498591008,1.5001698472771243,1,1,1
2022,49,67440,tenure,All,2,2,2,0.5215263434146206,0.48291558439214266,0.938110930471817,2.1379782960172222,1.4364256768349075,1.8386191023995395,2,2,2
2022,49,70850,tenure,All,NA,NA,2,NA,NA,1.0175580512262865,NA,NA,2.2420563326158174,NA,NA,2
2022,49,82950,tenure,All,1,1,1,0.4101976518434167,0.5313972073793567,0.9799876879391681,1.562066982624372,1.5206587192281251,1.7387641477228062,1,1,1
2022,49,83470,tenure,All,1,1,1,0.27205634465357875,0.621783823562114,1.0005430120909802,1.4149463219206206,1.3794736185703853,1.5870617246415515,1,1,1
2022,51,01000,tenure,All,1,1,1,0.1958063521430774,0.5729732134911453,0.8422050071483194,0.4690872648781992,1.0820503693156536,1.4060910330152607,1,1,1
2022,51,16000,tenure,All,1,1,1,0.23921729401671962,0.4830799345866434,0.8271958483679661,0.8617873533519312,1.1710389124560097,1.4720759724133654,1,1,1
2022,51,35000,tenure,All,1,1,1,0.26880870862961986,0.5055853328658018,0.8763995155239136,0.74435958212624,1.0401242298251765,1.3033292960326135,1,1,1
2022,51,47672,tenure,All,2,2,2,0.3884929248297609,0.6881480743373326,0.9732357992134489,1.2612577116248092,1.4662999636003329,1.6222742607519105,2,2,2
2022,51,56000,tenure,All,1,1,1,0.2926873525675921,0.6277329846734946,0.9476884299896084,0.7407004173471239,1.202331662671606,1.4189568639589645,1,1,1
2022,51,57000,tenure,All,1,1,1,0.25597269624573377,0.5739354036565034,0.9108149387250446,0.6879029199848312,1.071575913419424,1.3301210953125568,1,1,1
2022,51,64000,tenure,All,1,1,1,0.2733937335699933,0.5148218245640026,0.9151122600108952,0.6101989997978076,0.8729806866384792,1.2091310207277026,1,1,1
2022,51,67000,tenure,All,1,1,1,0.24668630338733433,0.6297467659396895,0.9451709714036916,0.47415667297846975,1.049350991632075,1.3666516350744065,1,1,1
2022,51,68000,tenure,All,2,2,2,0.4035649076421246,0.7693126714029003,0.9900982646362471,1.1192745805327606,1.4474427090170863,1.4645186207608367,2,2,2
2022,51,76432,tenure,All,2,2,2,0.46834617200749923,0.750350950199991,0.8712748888070369,1.142917977014087,1.4198926466376762,1.4096752956987657,2,2,2
2022,51,82000,tenure,All,1,1,1,0.196799482744686,0.34824694441966275,0.7699426199487243,0.8504404752283198,1.003635471496119,1.3538395800268588,1,1,1
2022,53,03180,tenure,All,2,2,2,0.3877481920001205,0.6068500892187872,0.9060576842285459,1.070252657070717,1.3096653920199968,1.522754679801795,2,2,2
2022,53,05210,tenure,All,1,1,1,0.19917507925488245,0.5345733675394513,0.7806977857566492,0.5940355422002066,1.1697208945337245,1.6075308152257883,1,1,1
2022,53,05280,tenure,All,1,1,1,0.24418709101946395,0.4810758530978106,0.9175303439792671,0.5874020406330047,0.8521098432162701,1.3236730448055887,1,1,1
2022,53,22640,tenure,All,2,2,2,0.3658253990591111,0.5848950403935366,0.986780940066875,0.9028853984139689,1.0167212047231282,1.3941003308565094,2,2,2
2022,53,23515,tenure,All,2,2,2,0.21301387747046746,0.5976044812916194,0.9008378555848064,0.7732599942678448,1.0103730335440662,1.3808738533693519,2,2,2
2022,53,35275,tenure,All,2,2,2,0.25597979497845785,0.48810746064339494,0.9259241269793321,1.4259396820680432,1.6254277891854894,1.67094686573628,2,2,2
2022,53,35415,tenure,All,1,1,1,0.1974197261482102,0.597323004146621,0.9690934204478805,0.8563631657661711,1.165055817521555,1.4323746446857542,1,1,1
2022,53,35940,tenure,All,2,2,2,0.35878695937534427,0.5253285567426593,0.818048020512401,1.1557967555472881,1.2544719422532862,1.542363756546419,2,2,2
2022,53,53545,tenure,All,2,2,2,0.5770442669249419,0.8051594003780941,1.097093837584806,1.6600424459859753,2.0818032583522554,2.019603622946579,2,2,2
2022,53,57745,tenure,All,2,2,2,0.4194917415924011,0.6340292155697203,1.0123699251944829,1.0228522335729133,1.1251190225374317,1.5535536828233831,2,2,2
2022,53,63000,tenure,All,1,1,1,0.277477999090105,0.580669739858816,0.8852896692225276,0.5449453987979793,1.0088450722724118,1.3962893520863977,1,1,1
2022,53,67000,tenure,All,1,1,1,0.458675268794067,0.6493763402118238,0.8891712891824387,1.039722157670636,1.3419939040276174,1.4302404892946792,1,1,1
2022,53,67167,tenure,All,2,2,2,0.45989398524151504,0.6008140441139125,0.922366483727213,1.1551727961225993,1.3303035430392647,1.54611736426958,2,2,2
2022,53,70000,tenure,All,1,1,1,0.32422661203308983,0.494185377162948,0.8607055939516536,0.6584898735777425,0.9317574827662675,1.3652433937667654,1,1,1
2022,53,74060,tenure,All,1,1,1,0.25033257062789593,0.49287238311057435,0.9017069640680813,0.9343101876776478,1.1307914162795998,1.4860045066760397,1,1,1
2022,53,80010,tenure,All,2,2,2,0.4145510393973843,0.5922041943185384,0.8959965320358663,1.1245921426631764,1.3160089658979184,1.5896059295921035,2,2,2
2022,55,02375,tenure,All,3,3,3,0.7697765891760713,1.0848648967355699,1.1064727191769248,2.0997080934044416,2.249174081245014,1.8226707879703776,3,3,3
2022,55,31000,tenure,All,1,1,1,0.3895946055551783,0.9045761640860903,0.9760625876999144,1.0333376367029086,1.54691988801111,1.4253410223566405,1,1,1
2022,55,39225,tenure,All,2,2,2,0.33313948051287395,0.7110788999104772,0.8898067986882041,1.1194499980420893,1.4364362763469902,1.728040225155057,2,2,2
2022,55,48000,tenure,All,2,2,2,0.22240169242272273,0.807784119866625,1.0063079918719278,0.5979070548810844,1.3682687002410212,1.4830250065963566,2,2,2
2022,55,53000,tenure,All,1,1,1,0.42021554831251423,0.8403993218929877,1.0128100919890797,0.7475371658608441,1.3680379835175678,1.370817720401078,1,1,1
2022,55,66000,tenure,All,NA,2,2,NA,0.8715390462824898,0.9860890372254009,NA,1.7712846826301785,1.7201163735254645,NA,2,2
