year,state,county,index_air_hazard,index_air_hazard_quality
2014,48,033,87,1
2014,48,035,75,1
2014,48,037,33,1
2014,48,039,35,1
2014,48,041,63,1
2014,48,043,95,1
2014,48,045,94,1
2014,48,047,88,1
2014,48,049,77,1
2014,48,051,75,1
2014,48,053,77,1
2014,48,055,74,1
2014,48,057,86,1
2014,48,059,84,1
2014,48,061,91,1
2014,48,063,47,1
2014,48,065,94,1
2014,48,067,39,1
2014,48,069,96,1
2014,48,071,47,1
2014,48,073,50,1
2014,48,075,81,1
2014,48,077,76,1
2014,48,079,94,1
2014,48,081,82,1
2014,48,083,83,1
2014,48,085,50,1
2014,48,087,86,1
2014,48,089,80,1
2014,48,091,70,1
2014,48,093,81,1
2014,48,095,86,1
2014,48,097,61,1
2014,48,099,74,1
2014,48,101,86,1
2014,48,103,82,1
2014,48,105,81,1
2014,48,107,92,1
2014,48,109,91,1
2014,48,111,97,1
2014,48,113,40,1
2014,48,115,90,1
2014,48,117,95,1
2014,48,119,65,1
2014,48,121,45,1
2014,48,123,74,1
2014,48,125,87,1
2014,48,127,65,1
2014,48,129,89,1
2014,48,131,86,1
2014,48,133,79,1
2014,48,135,71,1
2014,48,137,88,1
2014,48,139,56,1
2014,48,141,49,1
2014,48,143,79,1
2014,48,145,77,1
2014,48,147,70,1
2014,48,149,81,1
2014,48,151,85,1
2014,48,153,94,1
2014,48,155,83,1
2014,48,157,46,1
2014,48,159,52,1
2014,48,161,61,1
2014,48,163,78,1
2014,48,165,87,1
2014,48,167,42,1
2014,48,169,87,1
2014,48,171,84,1
2014,48,173,85,1
2014,48,175,85,1
2014,48,177,80,1
2014,48,179,87,1
2014,48,181,63,1
2014,48,183,15,1
2014,48,185,67,1
2014,48,187,70,1
2014,48,189,92,1
2014,48,191,86,1
2014,48,193,80,1
2014,48,195,95,1
2014,48,197,81,1
2014,48,199,27,1
2014,48,201,17,1
2014,48,203,20,1
2014,48,205,97,1
2014,48,207,84,1
2014,48,209,68,1
2014,48,211,88,1
2014,48,213,58,1
2014,48,215,83,1
2014,48,217,71,1
2014,48,219,90,1
2014,48,221,66,1
2014,48,223,60,1
2014,48,225,56,1
2014,48,227,72,1
2014,48,229,85,1
2014,48,231,61,1
2014,48,233,71,1
2014,48,235,86,1
2014,48,237,75,1
2014,48,239,83,1
2014,48,241,31,1
2014,48,243,97,1
2014,48,245,7,1
2014,48,247,91,1
2014,48,249,88,1
2014,48,251,56,1
2014,48,253,84,1
2014,48,255,72,1
2014,48,257,61,1
2014,48,259,79,1
2014,48,261,94,1
2014,48,263,84,1
2014,48,265,83,1
2014,48,267,85,1
2014,48,269,82,1
2014,48,271,77,1
2014,48,273,88,1
2014,48,275,84,1
2014,48,277,58,1
2014,48,279,95,1
2014,48,281,77,1
2014,48,283,76,1
2014,48,285,79,1
2014,48,287,78,1
2014,48,289,64,1
2014,48,291,43,1
2014,48,293,68,1
2014,48,295,92,1
2014,48,297,83,1
2014,48,299,77,1
2014,48,301,71,1
2014,48,303,83,1
2014,48,305,92,1
2014,48,307,81,1
2014,48,309,57,1
2014,48,311,78,1
2014,48,313,63,1
2014,48,315,31,1
2014,48,317,83,1
2014,48,319,83,1
2014,48,321,86,1
2014,48,323,72,1
2014,48,325,78,1
2014,48,327,86,1
2014,48,329,72,1
2014,48,331,75,1
2014,48,333,81,1
2014,48,335,83,1
2014,48,337,68,1
2014,48,339,29,1
2014,48,341,94,1
2014,48,343,43,1
2014,48,345,92,1
2014,48,347,34,1
2014,48,349,60,1
2014,48,351,25,1
2014,48,353,82,1
2014,48,355,86,1
2014,48,357,93,1
2014,48,359,97,1
2014,48,361,6,1
2014,48,363,69,1
2014,48,365,23,1
2014,48,367,60,1
2014,48,369,96,1
2014,48,371,88,1
2014,48,373,49,1
2014,48,375,87,1
2014,48,377,85,1
2014,48,379,64,1
2014,48,381,90,1
2014,48,383,84,1
2014,48,385,85,1
2014,48,387,58,1
2014,48,389,72,1
2014,48,391,86,1
2014,48,393,93,1
2014,48,395,73,1
2014,48,397,58,1
2014,48,399,83,1
2014,48,401,34,1
2014,48,403,38,1
2014,48,405,44,1
2014,48,407,43,1
2014,48,409,85,1
2014,48,411,79,1
2014,48,413,87,1
2014,48,415,86,1
2014,48,417,83,1
2014,48,419,36,1
2014,48,421,97,1
2014,48,423,42,1
2014,48,425,71,1
2014,48,427,86,1
2014,48,429,80,1
2014,48,431,85,1
2014,48,433,82,1
2014,48,435,85,1
2014,48,437,94,1
2014,48,439,42,1
2014,48,441,76,1
2014,48,443,88,1
2014,48,445,92,1
2014,48,447,84,1
2014,48,449,44,1
2014,48,451,71,1
2014,48,453,57,1
2014,48,455,52,1
2014,48,457,42,1
2014,48,459,35,1
2014,48,461,83,1
2014,48,463,79,1
2014,48,465,74,1
2014,48,467,61,1
2014,48,469,63,1
2014,48,471,46,1
2014,48,473,67,1
2014,48,475,73,1
2014,48,477,76,1
2014,48,479,44,1
2014,48,481,82,1
2014,48,483,87,1
2014,48,485,70,1
2014,48,487,82,1
2014,48,489,93,1
2014,48,491,66,1
2014,48,493,81,1
2014,48,495,81,1
2014,48,497,54,1
2014,48,499,52,1
2014,48,501,85,1
2014,48,503,79,1
2014,48,505,86,1
2014,48,507,72,1
2014,49,001,96,1
2014,49,003,93,1
2014,49,005,93,1
2014,49,007,97,1
2014,49,009,100,1
2014,49,011,68,1
2014,49,013,97,1
2014,49,015,99,1
2014,49,017,99,1
2014,49,019,96,1
2014,49,021,98,1
2014,49,023,96,1
2014,49,025,98,1
2014,49,027,97,1
2014,49,029,92,1
2014,49,031,99,1
2014,49,033,99,1
2014,49,035,36,1
2014,49,037,98,1
2014,49,039,99,1
2014,49,041,97,1
2014,49,043,97,1
2014,49,045,93,1
2014,49,047,95,1
2014,49,049,81,1
2014,49,051,96,1
2014,49,053,71,1
2014,49,055,100,1
2014,49,057,73,1
2014,50,001,94,1
2014,50,003,95,1
2014,50,005,96,1
2014,50,007,82,1
2014,50,009,97,1
2014,50,011,94,1
2014,50,013,85,1
2014,50,015,96,1
2014,50,017,95,1
2014,50,019,96,1
2014,50,021,95,1
2014,50,023,93,1
2014,50,025,92,1
2014,50,027,94,1
2014,51,001,90,1
2014,51,003,62,1
2014,51,005,87,1
2014,51,007,64,1
2014,51,009,70,1
2014,51,011,71,1
2014,51,013,23,1
2014,51,015,78,1
2014,51,017,93,1
2014,51,019,70,1
2014,51,021,90,1
2014,51,023,76,1
2014,51,025,63,1
2014,51,027,60,1
2014,51,029,73,1
2014,51,031,61,1
2014,51,033,56,1
2014,51,035,86,1
2014,51,036,62,1
2014,51,037,66,1
2014,51,041,48,1
2014,51,043,75,1
2014,51,045,89,1
2014,51,047,68,1
2014,51,049,67,1
2014,51,051,74,1
2014,51,053,56,1
2014,51,057,72,1
2014,51,059,40,1
2014,51,061,66,1
2014,51,063,91,1
2014,51,065,68,1
2014,51,067,78,1
2014,51,069,68,1
2014,51,071,87,1
2014,51,073,76,1
2014,51,075,62,1
2014,51,077,92,1
2014,51,079,75,1
2014,51,081,60,1
2014,51,083,57,1
2014,51,085,49,1
2014,51,087,42,1
2014,51,089,66,1
2014,51,091,97,1
2014,51,093,73,1
2014,51,095,67,1
2014,51,097,72,1
2014,51,099,65,1
2014,51,101,64,1
2014,51,103,83,1
2014,51,105,65,1
2014,51,107,53,1
2014,51,109,68,1
2014,51,111,64,1
2014,51,113,78,1
2014,51,115,84,1
2014,51,117,60,1
2014,51,119,80,1
2014,51,121,79,1
2014,51,125,84,1
2014,51,127,60,1
2014,51,131,91,1
2014,51,133,84,1
2014,51,135,63,1
2014,51,137,71,1
2014,51,139,83,1
2014,51,141,85,1
2014,51,143,64,1
2014,51,145,62,1
2014,51,147,65,1
2014,51,149,49,1
2014,51,153,51,1
2014,51,155,83,1
2014,51,157,85,1
2014,51,159,77,1
2014,51,161,73,1
2014,51,163,82,1
2014,51,165,80,1
2014,51,167,80,1
2014,51,169,57,1
2014,51,171,80,1
2014,51,173,88,1
2014,51,175,72,1
2014,51,177,55,1
2014,51,179,55,1
2014,51,181,73,1
2014,51,183,68,1
2014,51,185,86,1
2014,51,187,78,1
2014,51,191,75,1
2014,51,193,75,1
2014,51,195,79,1
2014,51,197,86,1
2014,51,199,67,1
2014,51,510,27,1
2014,51,520,63,1
2014,51,530,77,1
2014,51,540,43,1
2014,51,550,67,1
2014,51,570,42,1
2014,51,580,85,1
2014,51,590,48,1
2014,51,595,45,1
2014,51,600,42,1
2014,51,610,29,1
2014,51,620,59,1
2014,51,630,42,1
2014,51,640,87,1
2014,51,650,72,1
2014,51,660,67,1
2014,51,670,23,1
2014,51,678,76,1
2014,51,680,42,1
2014,51,683,53,1
2014,51,685,52,1
2014,51,690,53,1
2014,51,700,61,1
2014,51,710,53,1
2014,51,720,78,1
2014,51,730,41,1
2014,51,735,79,1
2014,51,740,63,1
2014,51,750,76,1
2014,51,760,35,1
2014,51,770,61,1
2014,51,775,71,1
2014,51,790,75,1
2014,51,800,72,1
2014,51,810,67,1
2014,51,820,74,1
2014,51,830,65,1
2014,51,840,55,1
2014,53,001,77,1
2014,53,003,58,1
2014,53,005,54,1
2014,53,007,43,1
2014,53,009,79,1
2014,53,011,33,1
2014,53,013,90,1
2014,53,015,53,1
2014,53,017,44,1
2014,53,019,90,1
2014,53,021,42,1
2014,53,023,93,1
2014,53,025,64,1
2014,53,027,90,1
2014,53,029,64,1
2014,53,031,72,1
2014,53,033,10,1
2014,53,035,30,1
2014,53,037,79,1
2014,53,039,86,1
2014,53,041,53,1
2014,53,043,77,1
2014,53,045,50,1
2014,53,047,61,1
2014,53,049,97,1
2014,53,051,68,1
2014,53,053,16,1
2014,53,055,81,1
2014,53,057,59,1
2014,53,059,81,1
2014,53,061,18,1
2014,53,063,18,1
2014,53,065,70,1
2014,53,067,30,1
2014,53,069,95,1
2014,53,071,72,1
2014,53,073,46,1
2014,53,075,81,1
2014,53,077,58,1
2014,54,001,91,1
2014,54,003,62,1
2014,54,005,60,1
2014,54,007,85,1
2014,54,009,58,1
2014,54,011,31,1
2014,54,013,79,1
2014,54,015,80,1
2014,54,017,55,1
2014,54,019,83,1
2014,54,021,79,1
2014,54,023,92,1
2014,54,025,91,1
2014,54,027,88,1
2014,54,029,71,1
2014,54,031,91,1
2014,54,033,66,1
2014,54,035,62,1
2014,54,037,70,1
2014,54,039,30,1
2014,54,041,80,1
2014,54,043,57,1
2014,54,045,57,1
2014,54,047,78,1
2014,54,049,79,1
2014,54,051,76,1
2014,54,053,63,1
2014,54,055,87,1
2014,54,057,86,1
2014,54,059,50,1
2014,54,061,81,1
2014,54,063,89,1
2014,54,065,83,1
2014,54,067,91,1
2014,54,069,67,1
2014,54,071,96,1
2014,54,073,71,1
2014,54,075,97,1
2014,54,077,93,1
2014,54,079,47,1
2014,54,081,84,1
2014,54,083,94,1
2014,54,085,71,1
2014,54,087,75,1
2014,54,089,89,1
2014,54,091,86,1
2014,54,093,96,1
2014,54,095,71,1
2014,54,097,88,1
2014,54,099,47,1
2014,54,101,94,1
2014,54,103,72,1
2014,54,105,76,1
2014,54,107,45,1
2014,54,109,81,1
2014,55,001,94,1
2014,55,003,95,1
2014,55,005,96,1
2014,55,007,98,1
2014,55,009,88,1
2014,55,011,95,1
2014,55,013,97,1
2014,55,015,93,1
2014,55,017,94,1
2014,55,019,97,1
2014,55,021,92,1
2014,55,023,94,1
2014,55,025,85,1
2014,55,027,92,1
2014,55,029,97,1
2014,55,031,91,1
2014,55,033,92,1
2014,55,035,90,1
2014,55,037,98,1
2014,55,039,92,1
2014,55,041,98,1
2014,55,043,93,1
2014,55,045,91,1
2014,55,047,95,1
2014,55,049,94,1
2014,55,051,98,1
2014,55,053,92,1
2014,55,055,88,1
2014,55,057,92,1
2014,55,059,79,1
2014,55,061,97,1
2014,55,063,90,1
2014,55,065,94,1
2014,55,067,98,1
2014,55,069,96,1
2014,55,071,79,1
2014,55,073,93,1
2014,55,075,95,1
2014,55,077,94,1
2014,55,078,96,1
2014,55,079,70,1
2014,55,081,94,1
2014,55,083,96,1
2014,55,085,97,1
2014,55,087,91,1
2014,55,089,87,1
2014,55,091,94,1
2014,55,093,89,1
2014,55,095,95,1
2014,55,097,92,1
2014,55,099,98,1
2014,55,101,83,1
2014,55,103,93,1
2014,55,105,80,1
2014,55,107,98,1
2014,55,109,84,1
2014,55,111,92,1
2014,55,113,97,1
2014,55,115,96,1
2014,55,117,90,1
2014,55,119,98,1
2014,55,121,95,1
2014,55,123,95,1
2014,55,125,98,1
2014,55,127,87,1
2014,55,129,97,1
2014,55,131,91,1
2014,55,133,81,1
2014,55,135,95,1
2014,55,137,95,1
2014,55,139,85,1
2014,55,141,86,1
2014,56,001,98,1
2014,56,003,98,1
2014,56,005,98,1
2014,56,007,99,1
2014,56,009,98,1
2014,56,011,98,1
2014,56,013,99,1
2014,56,015,98,1
2014,56,017,99,1
2014,56,019,99,1
2014,56,021,96,1
2014,56,023,100,1
2014,56,025,98,1
2014,56,027,99,1
2014,56,029,99,1
2014,56,031,99,1
2014,56,033,96,1
2014,56,035,100,1
2014,56,037,96,1
2014,56,039,99,1
2014,56,041,97,1
2014,56,043,97,1
2014,56,045,97,1
2018,01,001,18,1
2018,01,003,46,1
2018,01,005,18,1
2018,01,007,18,1
2018,01,009,26,1
2018,01,011,15,1
2018,01,013,26,1
2018,01,015,24,1
2018,01,017,15,1
2018,01,019,24,1
2018,01,021,24,1
2018,01,023,23,1
2018,01,025,22,1
2018,01,027,22,1
2018,01,029,26,1
2018,01,031,25,1
2018,01,033,22,1
2018,01,035,23,1
2018,01,037,15,1
2018,01,039,26,1
2018,01,041,26,1
2018,01,043,24,1
2018,01,045,26,1
2018,01,047,26,1
2018,01,049,39,1
2018,01,051,15,1
2018,01,053,21,1
2018,01,055,21,1
2018,01,057,26,1
2018,01,059,23,1
2018,01,061,44,1
2018,01,063,22,1
2018,01,065,23,1
2018,01,067,26,1
2018,01,069,27,1
2018,01,071,37,1
2018,01,073,10,1
2018,01,075,26,1
2018,01,077,26,1
2018,01,079,24,1
2018,01,081,16,1
2018,01,083,24,1
2018,01,085,26,1
2018,01,087,15,1
2018,01,089,21,1
2018,01,091,19,1
2018,01,093,25,1
2018,01,095,29,1
2018,01,097,22,1
2018,01,099,26,1
2018,01,101,16,1
2018,01,103,18,1
2018,01,105,26,1
2018,01,107,20,1
2018,01,109,25,1
2018,01,111,25,1
2018,01,113,14,1
2018,01,115,20,1
2018,01,117,11,1
2018,01,119,17,1
2018,01,121,22,1
2018,01,123,15,1
2018,01,125,10,1
2018,01,127,22,1
2018,01,129,17,1
2018,01,131,24,1
2018,01,133,26,1
2018,02,013,100,1
2018,02,016,100,1
2018,02,020,46,1
2018,02,050,100,1
2018,02,060,100,1
2018,02,068,100,1
2018,02,070,100,1
2018,02,090,47,1
2018,02,100,100,1
2018,02,105,100,1
2018,02,110,100,1
2018,02,122,81,1
2018,02,130,100,1
2018,02,150,100,1
2018,02,158,100,1
2018,02,164,100,1
2018,02,170,98,1
2018,02,180,100,1
2018,02,185,100,1
2018,02,188,100,1
2018,02,195,100,1
2018,02,198,100,1
2018,02,220,100,1
2018,02,230,100,1
2018,02,240,82,1
2018,02,275,100,1
2018,02,282,100,1
2018,02,290,99,1
2018,04,001,99,1
2018,04,003,97,1
2018,04,005,95,1
2018,04,007,91,1
2018,04,009,84,1
2018,04,011,99,1
2018,04,012,84,1
2018,04,013,30,1
2018,04,015,85,1
2018,04,017,99,1
2018,04,019,68,1
2018,04,021,61,1
2018,04,023,88,1
2018,04,025,93,1
2018,04,027,46,1
2018,05,001,41,1
2018,05,003,25,1
2018,05,005,21,1
2018,05,007,28,1
2018,05,009,38,1
2018,05,011,21,1
2018,05,013,20,1
2018,05,015,47,1
2018,05,017,40,1
2018,05,019,17,1
2018,05,021,55,1
2018,05,023,26,1
2018,05,025,30,1
2018,05,027,15,1
2018,05,029,25,1
2018,05,031,49,1
2018,05,033,24,1
2018,05,035,33,1
2018,05,037,55,1
2018,05,039,24,1
2018,05,041,41,1
2018,05,043,29,1
2018,05,045,18,1
2018,05,047,26,1
2018,05,049,26,1
2018,05,051,26,1
2018,05,053,26,1
2018,05,055,48,1
2018,05,057,26,1
2018,05,059,18,1
2018,05,061,26,1
2018,05,063,28,1
2018,05,065,30,1
2018,05,067,51,1
2018,05,069,28,1
2018,05,071,26,1
2018,05,073,26,1
2018,05,075,43,1
2018,05,077,55,1
2018,05,079,36,1
2018,05,081,24,1
2018,05,083,26,1
2018,05,085,28,1
2018,05,087,65,1
2018,05,089,28,1
2018,05,091,24,1
2018,05,093,55,1
2018,05,095,49,1
2018,05,097,32,1
2018,05,099,28,1
2018,05,101,56,1
2018,05,103,12,1
2018,05,105,26,1
2018,05,107,47,1
2018,05,109,28,1
2018,05,111,55,1
2018,05,113,27,1
2018,05,115,21,1
2018,05,117,44,1
2018,05,119,22,1
2018,05,121,33,1
2018,05,123,55,1
2018,05,125,22,1
2018,05,127,28,1
2018,05,129,29,1
2018,05,131,17,1
2018,05,133,26,1
2018,05,135,27,1
2018,05,137,30,1
2018,05,139,6,1
2018,05,141,26,1
2018,05,143,31,1
2018,05,145,27,1
2018,05,147,49,1
2018,05,149,26,1
2018,06,001,49,1
2018,06,003,93,1
2018,06,005,20,1
2018,06,007,2,1
2018,06,009,24,1
2018,06,011,7,1
2018,06,013,34,1
2018,06,015,37,1
2018,06,017,31,1
2018,06,019,16,1
2018,06,021,12,1
2018,06,023,50,1
2018,06,025,62,1
2018,06,027,98,1
2018,06,029,38,1
2018,06,031,36,1
2018,06,033,0,1
2018,06,035,65,1
2018,06,037,11,1
2018,06,039,20,1
2018,06,041,66,1
2018,06,043,8,1
2018,06,045,47,1
2018,06,047,31,1
2018,06,049,84,1
2018,06,051,79,1
2018,06,053,77,1
2018,06,055,47,1
2018,06,057,33,1
2018,06,059,17,1
2018,06,061,8,1
2018,06,063,74,1
2018,06,065,34,1
2018,06,067,3,1
2018,06,069,74,1
2018,06,071,26,1
2018,06,073,37,1
2018,06,075,46,1
2018,06,077,24,1
2018,06,079,82,1
2018,06,081,65,1
2018,06,083,73,1
2018,06,085,41,1
2018,06,087,45,1
2018,06,089,3,1
2018,06,091,93,1
2018,06,093,25,1
2018,06,095,33,1
2018,06,097,46,1
2018,06,099,27,1
2018,06,101,3,1
2018,06,103,8,1
2018,06,105,36,1
2018,06,107,19,1
2018,06,109,31,1
2018,06,111,54,1
2018,06,113,8,1
2018,06,115,6,1
2018,08,001,19,1
2018,08,003,99,1
2018,08,005,50,1
2018,08,007,99,1
2018,08,009,99,1
2018,08,011,99,1
2018,08,013,43,1
2018,08,014,25,1
2018,08,015,100,1
2018,08,017,99,1
2018,08,019,99,1
2018,08,021,99,1
2018,08,023,98,1
2018,08,025,99,1
2018,08,027,100,1
2018,08,029,98,1
2018,08,031,24,1
2018,08,033,99,1
2018,08,035,76,1
2018,08,037,84,1
2018,08,039,99,1
2018,08,041,79,1
2018,08,043,98,1
2018,08,045,74,1
2018,08,047,99,1
2018,08,049,99,1
2018,08,051,100,1
2018,08,053,100,1
2018,08,055,61,1
2018,08,057,100,1
2018,08,059,51,1
2018,08,061,99,1
2018,08,063,99,1
2018,08,065,100,1
2018,08,067,61,1
2018,08,069,41,1
2018,08,071,99,1
2018,08,073,99,1
2018,08,075,96,1
2018,08,077,88,1
2018,08,079,100,1
2018,08,081,98,1
2018,08,083,98,1
2018,08,085,98,1
2018,08,087,85,1
2018,08,089,99,1
2018,08,091,100,1
2018,08,093,100,1
2018,08,095,99,1
2018,08,097,99,1
2018,08,099,99,1
2018,08,101,79,1
2018,08,103,99,1
2018,08,105,99,1
2018,08,107,99,1
2018,08,109,100,1
2018,08,111,100,1
2018,08,113,100,1
2018,08,115,99,1
2018,08,117,99,1
2018,08,119,99,1
2018,08,121,98,1
2018,08,123,6,1
2018,08,125,99,1
2018,09,001,64,1
2018,09,003,62,1
2018,09,005,82,1
2018,09,007,76,1
2018,09,009,71,1
2018,09,011,78,1
2018,09,013,78,1
2018,09,015,77,1
2018,10,001,77,1
2018,10,003,37,1
2018,10,005,77,1
2018,11,001,21,1
2018,12,001,32,1
2018,12,003,33,1
2018,12,005,50,1
2018,12,007,40,1
2018,12,009,77,1
2018,12,011,51,1
2018,12,013,29,1
2018,12,015,63,1
2018,12,017,55,1
2018,12,019,42,1
2018,12,021,56,1
2018,12,023,41,1
2018,12,027,57,1
2018,12,029,55,1
2018,12,031,39,1
2018,12,033,40,1
2018,12,035,60,1
2018,12,037,64,1
2018,12,039,21,1
2018,12,041,55,1
2018,12,043,55,1
2018,12,045,42,1
2018,12,047,53,1
2018,12,049,58,1
2018,12,051,58,1
2018,12,053,50,1
2018,12,055,56,1
2018,12,057,34,1
2018,12,059,26,1
2018,12,061,76,1
2018,12,063,29,1
2018,12,065,26,1
2018,12,067,61,1
2018,12,069,50,1
2018,12,071,57,1
2018,12,073,22,1
2018,12,075,53,1
2018,12,077,26,1
2018,12,079,32,1
2018,12,081,57,1
2018,12,083,43,1
2018,12,085,64,1
2018,12,086,48,1
2018,12,087,99,1
2018,12,089,51,1
2018,12,091,44,1
2018,12,093,59,1
2018,12,095,29,1
2018,12,097,30,1
2018,12,099,61,1
2018,12,101,44,1
2018,12,103,57,1
2018,12,105,47,1
2018,12,107,49,1
2018,12,109,55,1
2018,12,111,65,1
2018,12,113,44,1
2018,12,115,61,1
2018,12,117,39,1
2018,12,119,46,1
2018,12,121,55,1
2018,12,123,37,1
2018,12,125,44,1
2018,12,127,57,1
2018,12,129,26,1
2018,12,131,48,1
2018,12,133,39,1
2018,13,001,47,1
2018,13,003,40,1
2018,13,005,55,1
2018,13,007,26,1
2018,13,009,26,1
2018,13,011,37,1
2018,13,013,21,1
2018,13,015,23,1
2018,13,017,48,1
2018,13,019,26,1
2018,13,021,22,1
2018,13,023,26,1
2018,13,025,51,1
2018,13,027,26,1
2018,13,029,37,1
2018,13,031,35,1
2018,13,033,29,1
2018,13,035,26,1
2018,13,037,26,1
2018,13,039,54,1
2018,13,043,44,1
2018,13,045,26,1
2018,13,047,23,1
2018,13,049,40,1
2018,13,051,35,1
2018,13,053,18,1
2018,13,055,27,1
2018,13,057,27,1
2018,13,059,25,1
2018,13,061,26,1
2018,13,063,11,1
2018,13,065,44,1
2018,13,067,15,1
2018,13,069,38,1
2018,13,071,26,1
2018,13,073,26,1
2018,13,075,26,1
2018,13,077,26,1
2018,13,079,26,1
2018,13,081,28,1
2018,13,083,36,1
2018,13,085,44,1
2018,13,087,26,1
2018,13,089,11,1
2018,13,091,35,1
2018,13,093,26,1
2018,13,095,26,1
2018,13,097,24,1
2018,13,099,26,1
2018,13,101,45,1
2018,13,103,26,1
2018,13,105,26,1
2018,13,107,31,1
2018,13,109,40,1
2018,13,111,55,1
2018,13,113,26,1
2018,13,115,23,1
2018,13,117,27,1
2018,13,119,26,1
2018,13,121,15,1
2018,13,123,55,1
2018,13,125,36,1
2018,13,127,60,1
2018,13,129,23,1
2018,13,131,26,1
2018,13,133,26,1
2018,13,135,24,1
2018,13,137,46,1
2018,13,139,26,1
2018,13,141,26,1
2018,13,143,26,1
2018,13,145,26,1
2018,13,147,33,1
2018,13,149,26,1
2018,13,151,17,1
2018,13,153,24,1
2018,13,155,55,1
2018,13,157,21,1
2018,13,159,14,1
2018,13,161,57,1
2018,13,163,26,1
2018,13,165,30,1
2018,13,167,26,1
2018,13,169,24,1
2018,13,171,26,1
2018,13,173,26,1
2018,13,175,27,1
2018,13,177,26,1
2018,13,179,26,1
2018,13,181,26,1
2018,13,183,31,1
2018,13,185,24,1
2018,13,187,50,1
2018,13,189,26,1
2018,13,191,55,1
2018,13,193,26,1
2018,13,195,26,1
2018,13,197,26,1
2018,13,199,26,1
2018,13,201,34,1
2018,13,205,26,1
2018,13,207,22,1
2018,13,209,32,1
2018,13,211,13,1
2018,13,213,36,1
2018,13,215,16,1
2018,13,217,5,1
2018,13,219,26,1
2018,13,221,26,1
2018,13,223,26,1
2018,13,225,26,1
2018,13,227,43,1
2018,13,229,44,1
2018,13,231,26,1
2018,13,233,26,1
2018,13,235,28,1
2018,13,237,26,1
2018,13,239,26,1
2018,13,241,55,1
2018,13,243,26,1
2018,13,245,24,1
2018,13,247,13,1
2018,13,249,26,1
2018,13,251,30,1
2018,13,253,26,1
2018,13,255,26,1
2018,13,257,26,1
2018,13,259,26,1
2018,13,261,25,1
2018,13,263,26,1
2018,13,265,26,1
2018,13,267,49,1
2018,13,269,26,1
2018,13,271,33,1
2018,13,273,26,1
2018,13,275,20,1
2018,13,277,28,1
2018,13,279,44,1
2018,13,281,55,1
2018,13,283,36,1
2018,13,285,25,1
2018,13,287,55,1
2018,13,289,26,1
2018,13,291,55,1
2018,13,293,26,1
2018,13,295,25,1
2018,13,297,19,1
2018,13,299,31,1
2018,13,301,26,1
2018,13,303,26,1
2018,13,305,33,1
2018,13,307,31,1
2018,13,309,26,1
2018,13,311,55,1
2018,13,313,21,1
2018,13,315,42,1
2018,13,317,27,1
2018,13,319,26,1
2018,13,321,26,1
2018,15,001,95,1
2018,15,003,94,1
2018,15,005,100,1
2018,15,007,99,1
2018,15,009,97,1
2018,16,001,51,1
2018,16,003,74,1
2018,16,005,96,1
2018,16,007,98,1
2018,16,009,33,1
2018,16,011,96,1
2018,16,013,98,1
2018,16,015,97,1
2018,16,017,21,1
2018,16,019,85,1
2018,16,021,48,1
2018,16,023,100,1
2018,16,025,99,1
2018,16,027,57,1
2018,16,029,97,1
2018,16,031,97,1
2018,16,033,99,1
2018,16,035,53,1
2018,16,037,99,1
2018,16,039,95,1
2018,16,041,98,1
2018,16,043,98,1
2018,16,045,77,1
2018,16,047,97,1
2018,16,049,84,1
2018,16,051,97,1
2018,16,053,93,1
2018,16,055,27,1
2018,16,057,58,1
2018,16,059,97,1
2018,16,061,78,1
2018,16,063,99,1
2018,16,065,95,1
2018,16,067,90,1
2018,16,069,61,1
2018,16,071,98,1
2018,16,073,95,1
2018,16,075,66,1
2018,16,077,97,1
2018,16,079,67,1
2018,16,081,99,1
2018,16,083,92,1
2018,16,085,97,1
2018,16,087,94,1
2018,17,001,31,1
2018,17,003,44,1
2018,17,005,66,1
2018,17,007,73,1
2018,17,009,77,1
2018,17,011,76,1
2018,17,013,55,1
2018,17,015,76,1
2018,17,017,77,1
2018,17,019,58,1
2018,17,021,77,1
2018,17,023,77,1
2018,17,025,77,1
2018,17,027,58,1
2018,17,029,77,1
2018,17,031,12,1
2018,17,033,47,1
2018,17,035,77,1
2018,17,037,73,1
2018,17,039,75,1
2018,17,041,59,1
2018,17,043,23,1
2018,17,045,77,1
2018,17,047,70,1
2018,17,049,67,1
2018,17,051,74,1
2018,17,053,76,1
2018,17,055,51,1
2018,17,057,76,1
2018,17,059,55,1
2018,17,061,55,1
2018,17,063,60,1
2018,17,065,63,1
2018,17,067,77,1
2018,17,069,55,1
2018,17,071,77,1
2018,17,073,73,1
2018,17,075,77,1
2018,17,077,48,1
2018,17,079,77,1
2018,17,081,56,1
2018,17,083,51,1
2018,17,085,76,1
2018,17,087,55,1
2018,17,089,40,1
2018,17,091,65,1
2018,17,093,48,1
2018,17,095,66,1
2018,17,097,42,1
2018,17,099,69,1
2018,17,101,66,1
2018,17,103,59,1
2018,17,105,76,1
2018,17,107,76,1
2018,17,109,77,1
2018,17,111,62,1
2018,17,113,72,1
2018,17,115,55,1
2018,17,117,58,1
2018,17,119,38,1
2018,17,121,59,1
2018,17,123,77,1
2018,17,125,77,1
2018,17,127,54,1
2018,17,129,77,1
2018,17,131,77,1
2018,17,133,47,1
2018,17,135,72,1
2018,17,137,76,1
2018,17,139,77,1
2018,17,141,65,1
2018,17,143,53,1
2018,17,145,53,1
