year,state,county,subgroup_type,subgroup,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality
2014,24,045,gender,Female,16978.4644,15369.152446,19314.937653,2,41623.939816000006,38094.282644,44920.885544,2,83711.201116,78335.00888400001,89065.19039,2
2014,24,045,gender,Male,28544.237821,26063.340600000003,31548.036971,2,63530.774999999994,60026.17692800001,66560.08369999999,2,116876.4575,108405.6875,124691.266546,2
2014,24,047,gender,Female,16978.4644,15369.152446,19314.937653,3,41623.939816000006,38094.282644,44920.885544,3,83711.201116,78335.00888400001,89065.19039,3
2014,24,047,gender,Male,28544.237821,26063.340600000003,31548.036971,3,63530.774999999994,60026.17692800001,66560.08369999999,3,116876.4575,108405.6875,124691.266546,3
2014,24,510,gender,Female,12605.312499999998,12093.187997000001,13319.79778,1,36384.625519,35028.927725,37948.425955000006,1,76188.565288,74704.235736,79202.419341,1
2014,24,510,gender,Male,17111.204667,15731.429999999998,18620.89152,1,49181.489337,47029.364673,51482.53303200001,1,105161.480886,101942.833729,109779.19469,1
2014,25,001,gender,Female,22383.903971,20850.67248,24202.199999999997,1,55800.405837000006,53074.658673,59478.029472,1,111599.793437,105975.38324999998,118848.83313600002,1
2014,25,001,gender,Male,32992.192005000004,31276.00872,35779.511526,1,72977.35368,69750.252737,76104.95455200001,1,132401.77024800002,128076.606233,137354.061878,1
2014,25,003,gender,Female,16342.44478,15220.788869000002,17514.968966,1,40991.166909,38525.651113,43567.306519000005,1,88126.280834,82788.286232,93783.525,1
2014,25,003,gender,Male,25210.624999999996,23003.048296,27363.082901,1,55575.395291,52577.820320000006,60049.734701,1,102973.522898,98582.909288,109615.7975,1
2014,25,005,gender,Female,16496.599777,15638.00436,17344.91,1,46914.01308,45076.5975,48404.399999999994,1,102466.06425,99632.38999999998,105295.896024,1
2014,25,005,gender,Male,28773.725981000003,26836.049992,30233.475096,1,65547.625,64157.236363000004,67764.68556,1,123776.53216,120903.864902,126923.24205,1
2014,25,007,gender,Female,20592.811688,18779.344991,23039.791049000003,3,51230.844003,49181.489337,55425.365744,3,103940.19823,97163.729674,108441.502504,3
2014,25,007,gender,Male,32202.763362,30226.47,35554.389112000004,3,69581.325,65722.2754,72977.35368,3,125729.353013,117317.998011,131880.503436,3
2014,25,009,gender,Female,21249.782536,20269.3425,22541.893777,1,59497.075,57339.34932,61513.925,1,126053.125,123027.85,129842.527529,1
2014,25,009,gender,Male,35861.691557,33882.34278,37948.425955000006,1,82489.165,80270.62999999999,85022.305496,1,154389.8675,150617.49246100002,157790.233792,1
2014,25,011,gender,Female,18756.705,17383.342064,20168.499999999996,2,48581.864837,46809.961759000005,51230.844003,2,98220.595,93625.873913,101868.771152,2
2014,25,011,gender,Male,28479.484736,26288.910160000003,31119.359194,2,64384.143747,61405.43249500001,66599.996449,2,110926.75,105884.625,118628.581144,2
2014,25,013,gender,Female,13714.579999999998,13109.525,14521.319999999998,1,37560.192224000006,35656.151561,39408.175070000005,1,88615.35804,85043.180894,92681.441215,1
2014,25,013,gender,Male,23457.00654,21176.925,25412.31,1,57026.185150000005,54555.7925,60092.274792,1,113219.288679,109466.03052,116703.393121,1
2014,25,015,gender,Female,19286.872044,17556.679249999997,20603.007458,2,52126.681200000006,50220.467077,54656.634999999995,2,102460.680457,99387.656007,106798.06776,2
2014,25,015,gender,Male,29402.611612,27254.20045,31276.00872,2,66826.203257,64637.084688,71517.604565,2,122953.219568,119111.327786,128076.606233,2
2014,25,017,gender,Female,25020.806976000003,24101.3575,26063.340600000003,1,72977.35368,71198.71184,75062.420928,1,153280.59999999998,151167.37548000002,156668.999531,1
2014,25,017,gender,Male,41701.34496,40658.811336000006,43781.136289,1,97645.603786,95497.8475,99387.656007,1,182443.3842,179315.78332800002,186479.184018,1
2014,25,019,gender,Female,20592.811688,18779.344991,23039.791049000003,3,51230.844003,49181.489337,55425.365744,3,103940.19823,97163.729674,108441.502504,3
2014,25,019,gender,Male,32202.763362,30226.47,35554.389112000004,3,69581.325,65722.2754,72977.35368,3,125729.353013,117317.998011,131880.503436,3
2014,25,021,gender,Female,26182.946218,24807.254999999997,27832.53,1,72102.3875,69581.325,75062.420928,1,152055.367684,148769.144062,155595.777733,1
2014,25,021,gender,Male,45809.464393,43704.683376,48195.663544,1,101942.833729,99979.176583,104253.3624,1,196542.03249999997,189583.9,202873.013797,1
2014,25,023,gender,Female,26063.340600000003,24499.540164,27642.079839000002,1,66087.154008,64115.81787600001,68572.9,1,129784.2975,125120.96256,133515.47,1
2014,25,023,gender,Male,38532.325601,36280.574198,40866.913978,1,83610.792562,81421.673993,86220.3375,1,150255.32499999998,145213.19999999998,153691.52446000002,1
2014,25,025,gender,Female,12340.014203,11829.50576,13144.455080000002,1,44203.627699,42623.352896,46107.457338,1,104253.3624,102460.680457,107307.924482,1
2014,25,025,gender,Male,21676.229256,20370.185,23193.775,1,66722.15193600001,64550.641783,70103.42455200001,1,143196.34999999998,139500.505474,148137.63249999998,1
2014,25,027,gender,Female,19765.129999999997,18557.50259,20702.642704,1,56353.223119,54304.876002000005,59403.20222100001,1,115968.875,112973.446723,119879.187569,1
2014,25,027,gender,Male,34222.409334,32787.659558,35496.56,1,75687.739061,74019.887304,77870.439563,1,139111.561816,135529.37112,143691.600635,1
2014,26,001,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,001,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,003,gender,Female,14924.69,13091.473109,16096.290496,3,34338.006351000004,31291.427749999995,36592.383069,3,69581.325,66722.15193600001,72977.35368,3
2014,26,003,gender,Male,23003.048296,21580.041934,25083.791856000003,3,48807.77,46914.01308,51230.844003,3,82686.523783,80068.94499999999,86533.741496,3
2014,26,005,gender,Female,17087.287792000003,15638.00436,18853.256888,1,39616.277712,36696.779482000005,41527.777808,1,78484.689723,72404.915,83576.36505600001,1
2014,26,005,gender,Male,26219.05,23822.672852,29574.772024,1,54211.748448000006,52126.681200000006,56958.969472,1,96955.627032,92214.914676,104088.259088,1
2014,26,007,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,007,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,009,gender,Female,17546.594999999998,16393.829779,18252.492499999997,3,38885.217784,37009.197499999995,40605.231952,3,78190.0218,74796.40756400001,82841.725846,3
2014,26,009,gender,Male,24181.176,22470.454116,25431.487312,3,48581.864837,46914.01308,50219.564999999995,3,84826.269759,82130.839307,88198.14254900001,3
2014,26,011,gender,Female,13823.593656,12705.19289,15116.737548,3,32313.494056000003,30025.372454000004,34247.027507000006,3,66379.24624800001,61822.647986,69750.252737,3
2014,26,011,gender,Male,20482.980672,18765.605232,22849.196222,3,43362.274999999994,40528.652528000006,45380.786616000005,3,80573.15749999999,75687.739061,84727.8685,3
2014,26,013,gender,Female,14074.203924,12909.725337,15324.84019,3,32943.860477,30533.772445,35294.875,3,71413.55324400001,66722.15193600001,76626.22136400001,3
2014,26,013,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,015,gender,Female,17723.071608000002,15988.357374,19314.937653,3,42719.227104000005,39933.63,45883.337499999994,3,81057.30505600001,77043.436855,86533.741496,3
2014,26,015,gender,Male,30233.475096,28524.204852000003,32269.6,3,57964.667453,55967.587499999994,60848.3645,3,98401.405443,95401.792163,104060.353352,3
2014,26,017,gender,Female,17409.907438000002,16134.8,18857.547499999997,2,38260.579918,34195.50695,42639.82726300001,2,85383.705847,78354.6225,91190.237343,2
2014,26,017,gender,Male,26219.05,22727.637086,28773.725981000003,2,54304.876002000005,51025.304007,59424.41656800001,2,100604.494716,95195.32,109428.889341,2
2014,26,019,gender,Female,17315.737114,16033.9575,19422.870775,3,39489.267334,37557.671745,42280.910664,3,77050.294677,71252.152312,82788.286232,3
2014,26,019,gender,Male,25412.31,23988.504568,27328.317499999997,3,50434.296847000005,48259.582002,52740.627499999995,3,89140.882677,84653.326186,93828.02616,3
2014,26,021,gender,Female,14319.634999999998,12662.795332000002,16336.485,1,34195.50695,31765.3466,36303.3,1,71415.07312,68572.9,77255.834673,1
2014,26,021,gender,Male,26219.05,24144.435744,28688.950226,1,54768.394896000005,52126.681200000006,57835.602352,1,103002.726134,99322.542033,107798.178763,1
2014,26,023,gender,Female,10515.564064,8812.023554,12018.251311,2,27285.450296000003,24098.335584,30670.059312,2,59295.38999999999,55431.315784,64384.143747,2
2014,26,023,gender,Male,18993.174761,16649.978976000002,21926.281338,2,42353.85,38802.975596,45183.528489,2,77798.397985,71934.82005600001,81969.148895,2
2014,26,025,gender,Female,17723.071608000002,15988.357374,19314.937653,2,42719.227104000005,39933.63,45883.337499999994,2,81057.30505600001,77043.436855,86533.741496,2
2014,26,025,gender,Male,30233.475096,28524.204852000003,32269.6,2,57964.667453,55967.587499999994,60848.3645,2,98401.405443,95401.792163,104060.353352,2
2014,26,027,gender,Female,18555.019999999997,16134.8,20370.185,2,40984.070673,37531.210464,45379.12499999999,2,81838.889484,73874.500229,88615.35804,2
2014,26,027,gender,Male,27105.874224000003,24202.199999999997,29244.324999999997,2,52126.681200000006,50000.626674,56296.815696000005,2,89245.61249999999,84445.22354400001,97268.791202,2
2014,26,029,gender,Female,17546.594999999998,16393.829779,18252.492499999997,3,38885.217784,37009.197499999995,40605.231952,3,78190.0218,74796.40756400001,82841.725846,3
2014,26,029,gender,Male,24181.176,22470.454116,25431.487312,3,48581.864837,46914.01308,50219.564999999995,3,84826.269759,82130.839307,88198.14254900001,3
2014,26,031,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,031,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,033,gender,Female,14924.69,13091.473109,16096.290496,3,34338.006351000004,31291.427749999995,36592.383069,3,69581.325,66722.15193600001,72977.35368,3
2014,26,033,gender,Male,23003.048296,21580.041934,25083.791856000003,3,48807.77,46914.01308,51230.844003,3,82686.523783,80068.94499999999,86533.741496,3
2014,26,035,gender,Female,14379.542914,12984.558224,15237.916705,3,31441.122086000003,29402.611612,33265.80279,3,66618.100615,62824.877499999995,72132.448008,3
2014,26,035,gender,Male,21580.295,20374.157280000003,24403.885,3,47132.134671,44747.443202,50041.61395200001,3,85716.12499999999,81838.889484,89830.68722400001,3
2014,26,037,gender,Female,20433.456989,18242.734092,22487.8775,2,49009.454999999994,44058.102672,52126.681200000006,2,96997.045519,91463.038104,102964.05844,2
2014,26,037,gender,Male,30020.930004,27523.089715,32192.580992000003,2,65345.939999999995,62320.66499999999,68247.334925,2,112911.986234,109633.421788,117806.299512,2
2014,26,039,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,039,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,041,gender,Female,14924.69,13091.473109,16096.290496,3,34338.006351000004,31291.427749999995,36592.383069,3,69581.325,66722.15193600001,72977.35368,3
2014,26,041,gender,Male,23003.048296,21580.041934,25083.791856000003,3,48807.77,46914.01308,51230.844003,3,82686.523783,80068.94499999999,86533.741496,3
2014,26,043,gender,Female,14074.203924,12909.725337,15324.84019,3,32943.860477,30533.772445,35294.875,3,71413.55324400001,66722.15193600001,76626.22136400001,3
2014,26,043,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,045,gender,Female,20433.456989,18242.734092,22487.8775,2,49009.454999999994,44058.102672,52126.681200000006,2,96997.045519,91463.038104,102964.05844,2
2014,26,045,gender,Male,30020.930004,27523.089715,32192.580992000003,2,65345.939999999995,62320.66499999999,68247.334925,2,112911.986234,109633.421788,117806.299512,2
2014,26,047,gender,Female,17546.594999999998,16393.829779,18252.492499999997,3,38885.217784,37009.197499999995,40605.231952,3,78190.0218,74796.40756400001,82841.725846,3
2014,26,047,gender,Male,24181.176,22470.454116,25431.487312,3,48581.864837,46914.01308,50219.564999999995,3,84826.269759,82130.839307,88198.14254900001,3
2014,26,049,gender,Female,13832.640221,12510.403488000002,15126.374999999998,1,34403.609592,32526.644986000003,36488.67684,1,70697.698232,66722.15193600001,73771.73023100001,1
2014,26,049,gender,Male,23738.854293,21517.216444,25210.624999999996,1,50249.716594000005,48373.762195,52438.1,1,90758.25,86492.61224999999,94691.1075,1
2014,26,051,gender,Female,13823.593656,12705.19289,15116.737548,3,32313.494056000003,30025.372454000004,34247.027507000006,3,66379.24624800001,61822.647986,69750.252737,3
2014,26,051,gender,Male,20482.980672,18765.605232,22849.196222,3,43362.274999999994,40528.652528000006,45380.786616000005,3,80573.15749999999,75687.739061,84727.8685,3
2014,26,053,gender,Female,14074.203924,12909.725337,15324.84019,3,32943.860477,30533.772445,35294.875,3,71413.55324400001,66722.15193600001,76626.22136400001,3
2014,26,053,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,055,gender,Female,17315.737114,16033.9575,19422.870775,2,39489.267334,37557.671745,42280.910664,2,77050.294677,71252.152312,82788.286232,2
2014,26,055,gender,Male,25412.31,23988.504568,27328.317499999997,2,50434.296847000005,48259.582002,52740.627499999995,2,89140.882677,84653.326186,93828.02616,2
2014,26,057,gender,Female,14379.542914,12984.558224,15237.916705,3,31441.122086000003,29402.611612,33265.80279,3,66618.100615,62824.877499999995,72132.448008,3
2014,26,057,gender,Male,21580.295,20374.157280000003,24403.885,3,47132.134671,44747.443202,50041.61395200001,3,85716.12499999999,81838.889484,89830.68722400001,3
2014,26,059,gender,Female,15731.429999999998,14924.69,17647.4375,3,35698.244999999995,31901.326853,38677.795409000006,3,69057.75052,65547.625,78858.83499999999,3
2014,26,059,gender,Male,25614.918227,22831.688407,29244.324999999997,3,51230.844003,48576.959937,54263.566493,3,89449.78902200001,82891.05623,95078.662426,3
2014,26,061,gender,Female,14074.203924,12909.725337,15324.84019,3,32943.860477,30533.772445,35294.875,3,71413.55324400001,66722.15193600001,76626.22136400001,3
2014,26,061,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,063,gender,Female,17651.4712,16430.316944000002,18661.553911000003,3,38320.149999999994,35861.691557,40942.05499999999,3,74796.40756400001,70760.39540000001,78495.89033000001,3
2014,26,063,gender,Male,25754.268441,24101.3575,27685.86403,3,51558.297428,49361.07504900001,54297.488025000006,3,92932.289564,89749.825,98293.472321,3
2014,26,065,gender,Female,15061.850001,12403.6275,17201.804796,1,40033.493203000005,36101.615,42353.85,1,81338.83701900001,75631.875,87854.994425,1
2014,26,065,gender,Male,20571.87,18244.33842,23463.801112,1,51429.675,48404.399999999994,56353.223119,1,101229.812849,94870.559784,103485.35779,1
2014,26,067,gender,Female,15429.901718,14622.1625,16538.17,3,35041.546671000004,32836.106776,36484.449947,3,67214.601339,64550.641783,71773.760564,3
2014,26,067,gender,Male,22588.72,21414.446446,24098.335584,3,47648.523712,46079.582098000006,50103.396672,3,84120.26601,81714.27590400001,87190.712344,3
2014,26,069,gender,Female,13823.593656,12705.19289,15116.737548,3,32313.494056000003,30025.372454000004,34247.027507000006,3,66379.24624800001,61822.647986,69750.252737,3
2014,26,069,gender,Male,20482.980672,18765.605232,22849.196222,3,43362.274999999994,40528.652528000006,45380.786616000005,3,80573.15749999999,75687.739061,84727.8685,3
2014,26,071,gender,Female,14074.203924,12909.725337,15324.84019,3,32943.860477,30533.772445,35294.875,3,71413.55324400001,66722.15193600001,76626.22136400001,3
2014,26,071,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,073,gender,Female,14379.542914,12984.558224,15237.916705,2,31441.122086000003,29402.611612,33265.80279,2,66618.100615,62824.877499999995,72132.448008,2
2014,26,073,gender,Male,21580.295,20374.157280000003,24403.885,2,47132.134671,44747.443202,50041.61395200001,2,85716.12499999999,81838.889484,89830.68722400001,2
2014,26,075,gender,Female,15731.429999999998,14188.539749999998,17111.204667,1,34286.45,31589.17289,39095.0109,1,76641.308425,70085.53749999999,82993.826228,1
2014,26,075,gender,Male,27105.874224000003,24078.406002,30764.843978,1,57480.22499999999,51918.578558,60571.001513,1,104774.629212,95800.375,114742.341681,1
2014,26,077,gender,Female,16496.599777,14549.00756,18452.441062,1,37531.210464,33882.34278,40336.99999999999,1,85247.713341,79232.555424,91395.777339,1
2014,26,077,gender,Male,23361.031114,18765.605232,26319.8925,1,54253.166935,50108.63825,58589.49249999999,1,105534.712456,98825.65,118389.095,1
2014,26,079,gender,Female,17546.594999999998,16393.829779,18252.492499999997,3,38885.217784,37009.197499999995,40605.231952,3,78190.0218,74796.40756400001,82841.725846,3
2014,26,079,gender,Male,24181.176,22470.454116,25431.487312,3,48581.864837,46914.01308,50219.564999999995,3,84826.269759,82130.839307,88198.14254900001,3
2014,26,081,gender,Female,18237.644449,17212.967116,19704.6245,1,42222.611772,39959.39334,45082.780005,1,87732.97499999999,83423.904267,92214.914676,1
2014,26,081,gender,Male,29647.694999999996,27531.276425,31664.545,1,60759.234896,58992.8625,62870.050051,1,106893.05,102869.43425,112641.0725,1
2014,26,083,gender,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,26,083,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,085,gender,Female,14164.694907,13039.662184,15335.029656,3,32423.325072000003,30582.748295,35654.245858,3,64384.143747,61340.118624,69535.40473000001,3
2014,26,085,gender,Male,21461.381249,19600.036214,23003.048296,3,43340.727784,41701.34496,45293.706424,3,77043.436855,73498.620492,80673.99999999999,3
2014,26,087,gender,Female,20492.539111,18151.65,22935.739728,2,44641.04733,40820.847735,48999.080328,2,84445.22354400001,80588.25321800001,94590.26499999998,2
2014,26,087,gender,Male,34426.941781,31664.545,36886.36889,2,59837.327561,56280.19925,63594.55106400001,2,108608.744455,102460.680457,115464.6625,2
2014,26,089,gender,Female,17315.737114,16033.9575,19422.870775,3,39489.267334,37557.671745,42280.910664,3,77050.294677,71252.152312,82788.286232,3
2014,26,089,gender,Male,25412.31,23988.504568,27328.317499999997,3,50434.296847000005,48259.582002,52740.627499999995,3,89140.882677,84653.326186,93828.02616,3
2014,26,091,gender,Female,15731.429999999998,14924.69,17647.4375,2,35698.244999999995,31901.326853,38677.795409000006,2,69057.75052,65547.625,78858.83499999999,2
2014,26,091,gender,Male,25614.918227,22831.688407,29244.324999999997,2,51230.844003,48576.959937,54263.566493,2,89449.78902200001,82891.05623,95078.662426,2
2014,26,093,gender,Female,21951.08884,20374.157280000003,24536.652024000003,1,51701.18744,49211.13999999999,55463.37499999999,1,106662.159787,100842.5,112943.6,1
2014,26,093,gender,Male,36488.67684,32672.97,39063.69448300001,1,69917.014112,66638.52046500001,73615.025,1,122681.244872,114678.69864,129078.4,1
2014,26,095,gender,Female,14924.69,13091.473109,16096.290496,3,34338.006351000004,31291.427749999995,36592.383069,3,69581.325,66722.15193600001,72977.35368,3
2014,26,095,gender,Male,23003.048296,21580.041934,25083.791856000003,3,48807.77,46914.01308,51230.844003,3,82686.523783,80068.94499999999,86533.741496,3
2014,26,097,gender,Female,14924.69,13091.473109,16096.290496,3,34338.006351000004,31291.427749999995,36592.383069,3,69581.325,66722.15193600001,72977.35368,3
2014,26,097,gender,Male,23003.048296,21580.041934,25083.791856000003,3,48807.77,46914.01308,51230.844003,3,82686.523783,80068.94499999999,86533.741496,3
2014,26,099,gender,Female,18555.019999999997,17899.543749999997,19865.9725,1,45379.12499999999,43786.412208,47132.134671,1,88615.35804,86009.02398000001,93828.02616,1
2014,26,099,gender,Male,31762.982225,30252.749999999996,34090.445422000004,1,62911.35956,61476.609784,65471.51567000001,1,113428.858871,109987.297332,116473.0875,1
2014,26,101,gender,Female,17315.737114,16033.9575,19422.870775,3,39489.267334,37557.671745,42280.910664,3,77050.294677,71252.152312,82788.286232,3
2014,26,101,gender,Male,25412.31,23988.504568,27328.317499999997,3,50434.296847000005,48259.582002,52740.627499999995,3,89140.882677,84653.326186,93828.02616,3
2014,26,103,gender,Female,14074.203924,12909.725337,15324.84019,2,32943.860477,30533.772445,35294.875,2,71413.55324400001,66722.15193600001,76626.22136400001,2
2014,26,103,gender,Male,20492.539111,18655.8625,22487.8775,2,45082.780005,43546.26778,47194.28999999999,2,84517.958448,81077.37,88116.205344,2
2014,26,105,gender,Female,14164.694907,13039.662184,15335.029656,3,32423.325072000003,30582.748295,35654.245858,3,64384.143747,61340.118624,69535.40473000001,3
2014,26,105,gender,Male,21461.381249,19600.036214,23003.048296,3,43340.727784,41701.34496,45293.706424,3,77043.436855,73498.620492,80673.99999999999,3
2014,26,107,gender,Female,15429.901718,14622.1625,16538.17,3,35041.546671000004,32836.106776,36484.449947,3,67214.601339,64550.641783,71773.760564,3
2014,26,107,gender,Male,22588.72,21414.446446,24098.335584,3,47648.523712,46079.582098000006,50103.396672,3,84120.26601,81714.27590400001,87190.712344,3
2014,26,109,gender,Female,14924.69,13091.473109,16096.290496,3,34338.006351000004,31291.427749999995,36592.383069,3,69581.325,66722.15193600001,72977.35368,3
2014,26,109,gender,Male,23003.048296,21580.041934,25083.791856000003,3,48807.77,46914.01308,51230.844003,3,82686.523783,80068.94499999999,86533.741496,3
2014,26,111,gender,Female,17409.907438000002,16134.8,18857.547499999997,2,38260.579918,34195.50695,42639.82726300001,2,85383.705847,78354.6225,91190.237343,2
2014,26,111,gender,Male,26219.05,22727.637086,28773.725981000003,2,54304.876002000005,51025.304007,59424.41656800001,2,100604.494716,95195.32,109428.889341,2
2014,26,113,gender,Female,17546.594999999998,16393.829779,18252.492499999997,3,38885.217784,37009.197499999995,40605.231952,3,78190.0218,74796.40756400001,82841.725846,3
2014,26,113,gender,Male,24181.176,22470.454116,25431.487312,3,48581.864837,46914.01308,50219.564999999995,3,84826.269759,82130.839307,88198.14254900001,3
2014,26,115,gender,Female,18512.068128000003,16445.214778,20269.3425,1,45495.682452,42609.396088,50421.24999999999,1,100279.034471,95826.28407,104060.353352,1
2014,26,115,gender,Male,31119.359194,28688.950226,34195.50695,1,67693.187944,64384.143747,71198.71184,1,123404.214978,117829.832903,131095.25,1
2014,26,117,gender,Female,15429.901718,14622.1625,16538.17,3,35041.546671000004,32836.106776,36484.449947,3,67214.601339,64550.641783,71773.760564,3
2014,26,117,gender,Male,22588.72,21414.446446,24098.335584,3,47648.523712,46079.582098000006,50103.396672,3,84120.26601,81714.27590400001,87190.712344,3
2014,26,119,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,119,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,121,gender,Female,14896.713216000002,14074.203924,16263.322493,1,33076.34,30738.304892,36071.461349000005,1,65722.2754,63044.356028,69391.034384,1
2014,26,121,gender,Male,23714.73973,21997.992148,25922.220672,1,50421.24999999999,47132.134671,53280.198669000005,1,88751.48425,85953.45811800001,93783.525,1
2014,26,123,gender,Female,14164.694907,13039.662184,15335.029656,2,32423.325072000003,30582.748295,35654.245858,2,64384.143747,61340.118624,69535.40473000001,2
2014,26,123,gender,Male,21461.381249,19600.036214,23003.048296,2,43340.727784,41701.34496,45293.706424,2,77043.436855,73498.620492,80673.99999999999,2
2014,26,125,gender,Female,22185.35,20672.7125,23092.9325,1,54524.912618,52664.58623,56471.8,1,117829.832903,114557.08,121976.434008,1
2014,26,125,gender,Male,36783.598892,35294.875,38573.744088,1,79665.575,77460.36712,81317.62267200001,1,149246.9,146221.625,152675.54499999998,1
2014,26,127,gender,Female,14164.694907,13039.662184,15335.029656,3,32423.325072000003,30582.748295,35654.245858,3,64384.143747,61340.118624,69535.40473000001,3
2014,26,127,gender,Male,21461.381249,19600.036214,23003.048296,3,43340.727784,41701.34496,45293.706424,3,77043.436855,73498.620492,80673.99999999999,3
2014,26,129,gender,Female,13823.593656,12705.19289,15116.737548,3,32313.494056000003,30025.372454000004,34247.027507000006,3,66379.24624800001,61822.647986,69750.252737,3
2014,26,129,gender,Male,20482.980672,18765.605232,22849.196222,3,43362.274999999994,40528.652528000006,45380.786616000005,3,80573.15749999999,75687.739061,84727.8685,3
2014,26,131,gender,Female,14074.203924,12909.725337,15324.84019,3,32943.860477,30533.772445,35294.875,3,71413.55324400001,66722.15193600001,76626.22136400001,3
2014,26,131,gender,Male,20492.539111,18655.8625,22487.8775,3,45082.780005,43546.26778,47194.28999999999,3,84517.958448,81077.37,88116.205344,3
2014,26,133,gender,Female,15429.901718,14622.1625,16538.17,3,35041.546671000004,32836.106776,36484.449947,3,67214.601339,64550.641783,71773.760564,3
2014,26,133,gender,Male,22588.72,21414.446446,24098.335584,3,47648.523712,46079.582098000006,50103.396672,3,84120.26601,81714.27590400001,87190.712344,3
2014,26,135,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,135,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,137,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,137,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,139,gender,Female,21311.676448,19160.074999999997,24590.240894,1,51230.844003,45871.479456,56818.08250800001,1,98936.642959,90758.25,104311.482,1
2014,26,139,gender,Male,36680.828894,34324.171783,39328.575,1,64637.084688,61989.452225,67451.52139000001,1,107584.067122,103418.931418,113323.000846,1
2014,26,141,gender,Female,15012.686227000002,14239.742368,16134.8,3,31967.514672,30533.772445,34394.237616000006,3,68677.030939,65283.95896,71927.915561,3
2014,26,141,gender,Male,21517.216444,19865.9725,23294.617499999997,3,44800.978288000006,43261.432499999995,46977.979674,3,78208.75200800001,75233.45898200001,81807.573067,3
2014,26,143,gender,Female,13823.593656,12705.19289,15116.737548,3,32313.494056000003,30025.372454000004,34247.027507000006,3,66379.24624800001,61822.647986,69750.252737,3
2014,26,143,gender,Male,20482.980672,18765.605232,22849.196222,3,43362.274999999994,40528.652528000006,45380.786616000005,3,80573.15749999999,75687.739061,84727.8685,3
2014,26,145,gender,Female,16978.4644,14754.547556,18765.605232,1,38776.394392,36488.67684,41705.385788,1,80275.08904800001,75115.34349,84014.681496,1
2014,26,145,gender,Male,28698.139144,26671.80728,31119.359194,1,58277.831623000005,55655.104016000005,61340.118624,1,104060.353352,99349.711152,109918.32499999998,1
