year,state,county,share_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2022,16,055,.166053,1,race-ethnicity,All
2022,16,055,,3,race-ethnicity,Majority Non-White
2022,16,055,.1646485,1,race-ethnicity,Majority White
2022,16,057,.1497942,1,race-ethnicity,All
2022,16,057,,3,race-ethnicity,Majority Non-White
2022,16,057,.1497942,1,race-ethnicity,Majority White
2022,16,059,.1302682,1,race-ethnicity,All
2022,16,059,,3,race-ethnicity,Majority Non-White
2022,16,059,.1322957,1,race-ethnicity,Majority White
2022,16,061,.2081218,1,race-ethnicity,All
2022,16,061,,3,race-ethnicity,Majority Non-White
2022,16,061,.2081218,1,race-ethnicity,Majority White
2022,16,063,.2236025,1,race-ethnicity,All
2022,16,063,,3,race-ethnicity,Majority Non-White
2022,16,063,.1636364,1,race-ethnicity,Majority White
2022,16,065,.0992293,1,race-ethnicity,All
2022,16,065,,3,race-ethnicity,Majority Non-White
2022,16,065,.0992293,1,race-ethnicity,Majority White
2022,16,067,.2399445,1,race-ethnicity,All
2022,16,067,,3,race-ethnicity,Majority Non-White
2022,16,067,.2265193,1,race-ethnicity,Majority White
2022,16,069,.1797337,1,race-ethnicity,All
2022,16,069,.3589744,1,race-ethnicity,Majority Non-White
2022,16,069,.1687598,1,race-ethnicity,Majority White
2022,16,071,.1933333,1,race-ethnicity,All
2022,16,071,,3,race-ethnicity,Majority Non-White
2022,16,071,.1933333,1,race-ethnicity,Majority White
2022,16,073,.2929578,1,race-ethnicity,All
2022,16,073,,3,race-ethnicity,Majority Non-White
2022,16,073,.2929578,1,race-ethnicity,Majority White
2022,16,075,.2629108,1,race-ethnicity,All
2022,16,075,,3,race-ethnicity,Majority Non-White
2022,16,075,.2629108,1,race-ethnicity,Majority White
2022,16,077,.2024291,1,race-ethnicity,All
2022,16,077,,3,race-ethnicity,Majority Non-White
2022,16,077,,3,race-ethnicity,Majority White
2022,16,079,.2209567,1,race-ethnicity,All
2022,16,079,,3,race-ethnicity,Majority Non-White
2022,16,079,.2209567,1,race-ethnicity,Majority White
2022,16,081,.1696203,1,race-ethnicity,All
2022,16,081,,3,race-ethnicity,Majority Non-White
2022,16,081,.1696203,1,race-ethnicity,Majority White
2022,16,083,.220951,1,race-ethnicity,All
2022,16,083,,3,race-ethnicity,Majority Non-White
2022,16,083,.2228696,1,race-ethnicity,Majority White
2022,16,085,.1141304,1,race-ethnicity,All
2022,16,085,,3,race-ethnicity,Majority Non-White
2022,16,085,.1141304,1,race-ethnicity,Majority White
2022,16,087,.2369231,1,race-ethnicity,All
2022,16,087,,3,race-ethnicity,Majority Non-White
2022,16,087,.2369231,1,race-ethnicity,Majority White
2022,17,001,.2622524,1,race-ethnicity,All
2022,17,001,,3,race-ethnicity,Majority Non-White
2022,17,001,.262141,1,race-ethnicity,Majority White
2022,17,003,.3918919,1,race-ethnicity,All
2022,17,003,.4,1,race-ethnicity,Majority Non-White
2022,17,003,.3870968,1,race-ethnicity,Majority White
2022,17,005,.2566964,1,race-ethnicity,All
2022,17,005,,3,race-ethnicity,Majority Non-White
2022,17,005,.2566964,1,race-ethnicity,Majority White
2022,17,007,.2354447,1,race-ethnicity,All
2022,17,007,,3,race-ethnicity,Majority Non-White
2022,17,007,.2354073,1,race-ethnicity,Majority White
2022,17,009,.2313433,1,race-ethnicity,All
2022,17,009,,3,race-ethnicity,Majority Non-White
2022,17,009,.2313433,1,race-ethnicity,Majority White
2022,17,011,.2457627,1,race-ethnicity,All
2022,17,011,.2727273,1,race-ethnicity,Majority Non-White
2022,17,011,.24429,1,race-ethnicity,Majority White
2022,17,013,.2115385,1,race-ethnicity,All
2022,17,013,,3,race-ethnicity,Majority Non-White
2022,17,013,.2115385,1,race-ethnicity,Majority White
2022,17,015,.1612245,1,race-ethnicity,All
2022,17,015,,3,race-ethnicity,Majority Non-White
2022,17,015,.1612245,1,race-ethnicity,Majority White
2022,17,017,.277512,1,race-ethnicity,All
2022,17,017,,3,race-ethnicity,Majority Non-White
2022,17,017,.277512,1,race-ethnicity,Majority White
2022,17,019,.2476828,1,race-ethnicity,All
2022,17,019,,3,race-ethnicity,Majority Non-White
2022,17,019,.2432496,1,race-ethnicity,Majority White
2022,17,021,.2689585,1,race-ethnicity,All
2022,17,021,,3,race-ethnicity,Majority Non-White
2022,17,021,.2689585,1,race-ethnicity,Majority White
2022,17,023,.2622601,1,race-ethnicity,All
2022,17,023,,3,race-ethnicity,Majority Non-White
2022,17,023,.2622601,1,race-ethnicity,Majority White
2022,17,025,.2722372,1,race-ethnicity,All
2022,17,025,,3,race-ethnicity,Majority Non-White
2022,17,025,.2722372,1,race-ethnicity,Majority White
2022,17,027,.1940299,1,race-ethnicity,All
2022,17,027,,3,race-ethnicity,Majority Non-White
2022,17,027,.1940299,1,race-ethnicity,Majority White
2022,17,029,.3389313,1,race-ethnicity,All
2022,17,029,,3,race-ethnicity,Majority Non-White
2022,17,029,.3389313,1,race-ethnicity,Majority White
2022,17,031,.2742029,1,race-ethnicity,All
2022,17,031,.4176993,1,race-ethnicity,Majority Non-White
2022,17,031,.1512016,1,race-ethnicity,Majority White
2022,17,033,.2250859,1,race-ethnicity,All
2022,17,033,,3,race-ethnicity,Majority Non-White
2022,17,033,.2262522,1,race-ethnicity,Majority White
2022,17,035,.1976401,1,race-ethnicity,All
2022,17,035,,3,race-ethnicity,Majority Non-White
2022,17,035,.1976401,1,race-ethnicity,Majority White
2022,17,037,.2512061,1,race-ethnicity,All
2022,17,037,,3,race-ethnicity,Majority Non-White
2022,17,037,.250948,1,race-ethnicity,Majority White
2022,17,039,.2653061,1,race-ethnicity,All
2022,17,039,,3,race-ethnicity,Majority Non-White
2022,17,039,.2653061,1,race-ethnicity,Majority White
2022,17,041,.2356902,1,race-ethnicity,All
2022,17,041,,3,race-ethnicity,Majority Non-White
2022,17,041,.2356902,1,race-ethnicity,Majority White
2022,17,043,.1898369,1,race-ethnicity,All
2022,17,043,.292269,1,race-ethnicity,Majority Non-White
2022,17,043,.1626389,1,race-ethnicity,Majority White
2022,17,045,.3270677,1,race-ethnicity,All
2022,17,045,,3,race-ethnicity,Majority Non-White
2022,17,045,.3270677,1,race-ethnicity,Majority White
2022,17,047,.2352941,1,race-ethnicity,All
2022,17,047,,3,race-ethnicity,Majority Non-White
2022,17,047,.2352941,1,race-ethnicity,Majority White
2022,17,049,.2256675,1,race-ethnicity,All
2022,17,049,,3,race-ethnicity,Majority Non-White
2022,17,049,.2256675,1,race-ethnicity,Majority White
2022,17,051,.2759295,1,race-ethnicity,All
2022,17,051,,3,race-ethnicity,Majority Non-White
2022,17,051,.2759295,1,race-ethnicity,Majority White
2022,17,053,.2407862,1,race-ethnicity,All
2022,17,053,,3,race-ethnicity,Majority Non-White
2022,17,053,.2407862,1,race-ethnicity,Majority White
2022,17,055,.3292181,1,race-ethnicity,All
2022,17,055,,3,race-ethnicity,Majority Non-White
2022,17,055,.3292181,1,race-ethnicity,Majority White
2022,17,057,.2713178,1,race-ethnicity,All
2022,17,057,,3,race-ethnicity,Majority Non-White
2022,17,057,.2713178,1,race-ethnicity,Majority White
2022,17,059,.3076923,1,race-ethnicity,All
2022,17,059,,3,race-ethnicity,Majority Non-White
2022,17,059,.3076923,1,race-ethnicity,Majority White
2022,17,061,.2540984,1,race-ethnicity,All
2022,17,061,,3,race-ethnicity,Majority Non-White
2022,17,061,.2540984,1,race-ethnicity,Majority White
2022,17,063,.2552083,1,race-ethnicity,All
2022,17,063,,3,race-ethnicity,Majority Non-White
2022,17,063,.2552083,1,race-ethnicity,Majority White
2022,17,065,.1924883,1,race-ethnicity,All
2022,17,065,,3,race-ethnicity,Majority Non-White
2022,17,065,.1924883,1,race-ethnicity,Majority White
2022,17,067,.2202487,1,race-ethnicity,All
2022,17,067,,3,race-ethnicity,Majority Non-White
2022,17,067,.2202487,1,race-ethnicity,Majority White
2022,17,069,.2627119,1,race-ethnicity,All
2022,17,069,,3,race-ethnicity,Majority Non-White
2022,17,069,.2627119,1,race-ethnicity,Majority White
2022,17,071,.25,1,race-ethnicity,All
2022,17,071,,3,race-ethnicity,Majority Non-White
2022,17,071,.25,1,race-ethnicity,Majority White
2022,17,073,.2079531,1,race-ethnicity,All
2022,17,073,,3,race-ethnicity,Majority Non-White
2022,17,073,.2084155,1,race-ethnicity,Majority White
2022,17,075,.2586786,1,race-ethnicity,All
2022,17,075,,3,race-ethnicity,Majority Non-White
2022,17,075,.2575928,1,race-ethnicity,Majority White
2022,17,077,.3187036,1,race-ethnicity,All
2022,17,077,,3,race-ethnicity,Majority Non-White
2022,17,077,.3187036,1,race-ethnicity,Majority White
2022,17,079,.1736334,1,race-ethnicity,All
2022,17,079,,3,race-ethnicity,Majority Non-White
2022,17,079,.1736334,1,race-ethnicity,Majority White
2022,17,081,.340708,1,race-ethnicity,All
2022,17,081,,3,race-ethnicity,Majority Non-White
2022,17,081,.3385037,1,race-ethnicity,Majority White
2022,17,083,.2330097,1,race-ethnicity,All
2022,17,083,,3,race-ethnicity,Majority Non-White
2022,17,083,.2330097,1,race-ethnicity,Majority White
2022,17,085,.1487384,1,race-ethnicity,All
2022,17,085,,3,race-ethnicity,Majority Non-White
2022,17,085,.1476064,1,race-ethnicity,Majority White
2022,17,087,.2118644,1,race-ethnicity,All
2022,17,087,,3,race-ethnicity,Majority Non-White
2022,17,087,.2118644,1,race-ethnicity,Majority White
2022,17,089,.2501763,1,race-ethnicity,All
2022,17,089,.3803468,1,race-ethnicity,Majority Non-White
2022,17,089,.1663665,1,race-ethnicity,Majority White
2022,17,091,.296319,1,race-ethnicity,All
2022,17,091,.6037736,1,race-ethnicity,Majority Non-White
2022,17,091,.2462517,1,race-ethnicity,Majority White
2022,17,093,.2392344,1,race-ethnicity,All
2022,17,093,,3,race-ethnicity,Majority Non-White
2022,17,093,.2252162,1,race-ethnicity,Majority White
2022,17,095,.2523617,1,race-ethnicity,All
2022,17,095,,3,race-ethnicity,Majority Non-White
2022,17,095,.251188,1,race-ethnicity,Majority White
2022,17,097,.1991146,1,race-ethnicity,All
2022,17,097,.3731056,1,race-ethnicity,Majority Non-White
2022,17,097,.1387275,1,race-ethnicity,Majority White
2022,17,099,.2491082,1,race-ethnicity,All
2022,17,099,,3,race-ethnicity,Majority Non-White
2022,17,099,.249033,1,race-ethnicity,Majority White
2022,17,101,.2926209,1,race-ethnicity,All
2022,17,101,,3,race-ethnicity,Majority Non-White
2022,17,101,.2926209,1,race-ethnicity,Majority White
2022,17,103,.229703,1,race-ethnicity,All
2022,17,103,,3,race-ethnicity,Majority Non-White
2022,17,103,.229703,1,race-ethnicity,Majority White
2022,17,105,.2401434,1,race-ethnicity,All
2022,17,105,,3,race-ethnicity,Majority Non-White
2022,17,105,.2401434,1,race-ethnicity,Majority White
2022,17,107,.2781137,1,race-ethnicity,All
2022,17,107,,3,race-ethnicity,Majority Non-White
2022,17,107,.2791262,1,race-ethnicity,Majority White
2022,17,109,.2769231,1,race-ethnicity,All
2022,17,109,,3,race-ethnicity,Majority Non-White
2022,17,109,.2769231,1,race-ethnicity,Majority White
2022,17,111,.1896216,1,race-ethnicity,All
2022,17,111,,3,race-ethnicity,Majority Non-White
2022,17,111,.1866239,1,race-ethnicity,Majority White
2022,17,113,.2205675,1,race-ethnicity,All
2022,17,113,,3,race-ethnicity,Majority Non-White
2022,17,113,.2210079,1,race-ethnicity,Majority White
2022,17,115,.351662,1,race-ethnicity,All
2022,17,115,,3,race-ethnicity,Majority Non-White
2022,17,115,.3510972,1,race-ethnicity,Majority White
2022,17,117,.2524983,1,race-ethnicity,All
2022,17,117,,3,race-ethnicity,Majority Non-White
2022,17,117,.2524983,1,race-ethnicity,Majority White
2022,17,119,.283517,1,race-ethnicity,All
2022,17,119,,3,race-ethnicity,Majority Non-White
2022,17,119,.2776952,1,race-ethnicity,Majority White
2022,17,121,.3741776,1,race-ethnicity,All
2022,17,121,,3,race-ethnicity,Majority Non-White
2022,17,121,.3741776,1,race-ethnicity,Majority White
2022,17,123,.2228571,1,race-ethnicity,All
2022,17,123,,3,race-ethnicity,Majority Non-White
2022,17,123,.2228571,1,race-ethnicity,Majority White
2022,17,125,.2488152,1,race-ethnicity,All
2022,17,125,,3,race-ethnicity,Majority Non-White
2022,17,125,.2488152,1,race-ethnicity,Majority White
2022,17,127,.3424658,1,race-ethnicity,All
2022,17,127,,3,race-ethnicity,Majority Non-White
2022,17,127,.3424658,1,race-ethnicity,Majority White
2022,17,129,.1775956,1,race-ethnicity,All
2022,17,129,,3,race-ethnicity,Majority Non-White
2022,17,129,.1775956,1,race-ethnicity,Majority White
2022,17,131,.1709742,1,race-ethnicity,All
2022,17,131,,3,race-ethnicity,Majority Non-White
2022,17,131,.1709742,1,race-ethnicity,Majority White
2022,17,133,.1340405,1,race-ethnicity,All
2022,17,133,,3,race-ethnicity,Majority Non-White
2022,17,133,.131323,1,race-ethnicity,Majority White
2022,17,135,.2569768,1,race-ethnicity,All
2022,17,135,,3,race-ethnicity,Majority Non-White
2022,17,135,.2569768,1,race-ethnicity,Majority White
2022,17,137,.2945974,1,race-ethnicity,All
2022,17,137,,3,race-ethnicity,Majority Non-White
2022,17,137,.2969072,1,race-ethnicity,Majority White
2022,17,139,.285,1,race-ethnicity,All
2022,17,139,,3,race-ethnicity,Majority Non-White
2022,17,139,.285,1,race-ethnicity,Majority White
2022,17,141,.2205792,1,race-ethnicity,All
2022,17,141,,3,race-ethnicity,Majority Non-White
2022,17,141,.22036,1,race-ethnicity,Majority White
2022,17,143,.263227,1,race-ethnicity,All
2022,17,143,.5665722,1,race-ethnicity,Majority Non-White
2022,17,143,.214683,1,race-ethnicity,Majority White
2022,17,145,.238698,1,race-ethnicity,All
2022,17,145,,3,race-ethnicity,Majority Non-White
2022,17,145,.238698,1,race-ethnicity,Majority White
2022,17,147,.1727642,1,race-ethnicity,All
2022,17,147,,3,race-ethnicity,Majority Non-White
2022,17,147,.1727642,1,race-ethnicity,Majority White
2022,17,149,.2634989,1,race-ethnicity,All
2022,17,149,,3,race-ethnicity,Majority Non-White
2022,17,149,.2634989,1,race-ethnicity,Majority White
2022,17,151,.2658228,1,race-ethnicity,All
2022,17,151,,3,race-ethnicity,Majority Non-White
2022,17,151,.2658228,1,race-ethnicity,Majority White
2022,17,153,.3589744,1,race-ethnicity,All
2022,17,153,,3,race-ethnicity,Majority Non-White
2022,17,153,.3207547,1,race-ethnicity,Majority White
2022,17,155,.2303665,1,race-ethnicity,All
2022,17,155,,3,race-ethnicity,Majority Non-White
2022,17,155,.2303665,1,race-ethnicity,Majority White
2022,17,157,.2832053,1,race-ethnicity,All
2022,17,157,,3,race-ethnicity,Majority Non-White
2022,17,157,.2771619,1,race-ethnicity,Majority White
2022,17,159,.2131148,1,race-ethnicity,All
2022,17,159,,3,race-ethnicity,Majority Non-White
2022,17,159,.2131148,1,race-ethnicity,Majority White
2022,17,161,.2556341,1,race-ethnicity,All
2022,17,161,,3,race-ethnicity,Majority Non-White
2022,17,161,.254828,1,race-ethnicity,Majority White
2022,17,163,.3403926,1,race-ethnicity,All
2022,17,163,.6380091,1,race-ethnicity,Majority Non-White
2022,17,163,.2751839,1,race-ethnicity,Majority White
2022,17,165,.2904041,1,race-ethnicity,All
2022,17,165,,3,race-ethnicity,Majority Non-White
2022,17,165,.2904041,1,race-ethnicity,Majority White
2022,17,167,.2632459,1,race-ethnicity,All
2022,17,167,,3,race-ethnicity,Majority Non-White
2022,17,167,.2305453,1,race-ethnicity,Majority White
2022,17,169,.2705314,1,race-ethnicity,All
2022,17,169,,3,race-ethnicity,Majority Non-White
2022,17,169,.2705314,1,race-ethnicity,Majority White
2022,17,171,.28,1,race-ethnicity,All
2022,17,171,,3,race-ethnicity,Majority Non-White
2022,17,171,.28,1,race-ethnicity,Majority White
2022,17,173,.3022508,1,race-ethnicity,All
2022,17,173,,3,race-ethnicity,Majority Non-White
2022,17,173,.3022508,1,race-ethnicity,Majority White
2022,17,175,.1865672,1,race-ethnicity,All
2022,17,175,,3,race-ethnicity,Majority Non-White
2022,17,175,.1865672,1,race-ethnicity,Majority White
2022,17,177,.2565517,1,race-ethnicity,All
2022,17,177,,3,race-ethnicity,Majority Non-White
2022,17,177,.2570836,1,race-ethnicity,Majority White
2022,17,179,.1924433,1,race-ethnicity,All
2022,17,179,,3,race-ethnicity,Majority Non-White
2022,17,179,.1928228,1,race-ethnicity,Majority White
2022,17,181,.2730845,1,race-ethnicity,All
2022,17,181,,3,race-ethnicity,Majority Non-White
2022,17,181,.2730845,1,race-ethnicity,Majority White
2022,17,183,.3777879,1,race-ethnicity,All
2022,17,183,,3,race-ethnicity,Majority Non-White
2022,17,183,.3777879,1,race-ethnicity,Majority White
2022,17,185,.2679558,1,race-ethnicity,All
2022,17,185,,3,race-ethnicity,Majority Non-White
2022,17,185,.2679558,1,race-ethnicity,Majority White
2022,17,187,.2478336,1,race-ethnicity,All
2022,17,187,,3,race-ethnicity,Majority Non-White
2022,17,187,.2478336,1,race-ethnicity,Majority White
2022,17,189,.1569087,1,race-ethnicity,All
2022,17,189,,3,race-ethnicity,Majority Non-White
2022,17,189,.1569087,1,race-ethnicity,Majority White
2022,17,191,.2362769,1,race-ethnicity,All
2022,17,191,,3,race-ethnicity,Majority Non-White
2022,17,191,.2368421,1,race-ethnicity,Majority White
2022,17,193,.2605932,1,race-ethnicity,All
2022,17,193,,3,race-ethnicity,Majority Non-White
2022,17,193,.2605932,1,race-ethnicity,Majority White
2022,17,195,.2114094,1,race-ethnicity,All
2022,17,195,,3,race-ethnicity,Majority Non-White
2022,17,195,.2114094,1,race-ethnicity,Majority White
2022,17,197,.2553341,1,race-ethnicity,All
2022,17,197,.411623,1,race-ethnicity,Majority Non-White
2022,17,197,.2032377,1,race-ethnicity,Majority White
2022,17,199,.2862995,1,race-ethnicity,All
2022,17,199,,3,race-ethnicity,Majority Non-White
2022,17,199,.284538,1,race-ethnicity,Majority White
2022,17,201,.2898502,1,race-ethnicity,All
2022,17,201,.4828694,1,race-ethnicity,Majority Non-White
2022,17,201,.2506517,1,race-ethnicity,Majority White
2022,17,203,.1450044,1,race-ethnicity,All
2022,17,203,,3,race-ethnicity,Majority Non-White
2022,17,203,.1450044,1,race-ethnicity,Majority White
2022,18,001,.1734914,1,race-ethnicity,All
2022,18,001,,3,race-ethnicity,Majority Non-White
2022,18,001,.1734914,1,race-ethnicity,Majority White
2022,18,003,.2679612,1,race-ethnicity,All
2022,18,003,.500657,1,race-ethnicity,Majority Non-White
2022,18,003,.2181272,1,race-ethnicity,Majority White
2022,18,005,.2237249,1,race-ethnicity,All
2022,18,005,,3,race-ethnicity,Majority Non-White
2022,18,005,.2239156,1,race-ethnicity,Majority White
2022,18,007,.2358804,1,race-ethnicity,All
2022,18,007,,3,race-ethnicity,Majority Non-White
2022,18,007,.2390572,1,race-ethnicity,Majority White
2022,18,009,.3082902,1,race-ethnicity,All
2022,18,009,,3,race-ethnicity,Majority Non-White
2022,18,009,.3082902,1,race-ethnicity,Majority White
2022,18,011,.1901441,1,race-ethnicity,All
2022,18,011,,3,race-ethnicity,Majority Non-White
2022,18,011,.1893158,1,race-ethnicity,Majority White
2022,18,013,.2034884,1,race-ethnicity,All
2022,18,013,,3,race-ethnicity,Majority Non-White
2022,18,013,.202729,1,race-ethnicity,Majority White
2022,18,015,.2623457,1,race-ethnicity,All
2022,18,015,,3,race-ethnicity,Majority Non-White
2022,18,015,.256651,1,race-ethnicity,Majority White
2022,18,017,.3709536,1,race-ethnicity,All
2022,18,017,,3,race-ethnicity,Majority Non-White
2022,18,017,.3716038,1,race-ethnicity,Majority White
2022,18,019,.3220551,1,race-ethnicity,All
2022,18,019,,3,race-ethnicity,Majority Non-White
2022,18,019,.3209502,1,race-ethnicity,Majority White
2022,18,021,.3010626,1,race-ethnicity,All
2022,18,021,,3,race-ethnicity,Majority Non-White
2022,18,021,.3,1,race-ethnicity,Majority White
2022,18,023,.3296482,1,race-ethnicity,All
2022,18,023,,3,race-ethnicity,Majority Non-White
2022,18,023,.3293051,1,race-ethnicity,Majority White
2022,18,025,.3379121,1,race-ethnicity,All
2022,18,025,,3,race-ethnicity,Majority Non-White
2022,18,025,.3324022,1,race-ethnicity,Majority White
2022,18,027,.2155907,1,race-ethnicity,All
2022,18,027,,3,race-ethnicity,Majority Non-White
2022,18,027,.2155907,1,race-ethnicity,Majority White
2022,18,029,.2352941,1,race-ethnicity,All
2022,18,029,,3,race-ethnicity,Majority Non-White
2022,18,029,.2352941,1,race-ethnicity,Majority White
2022,18,031,.2749692,1,race-ethnicity,All
2022,18,031,,3,race-ethnicity,Majority Non-White
2022,18,031,.2747525,1,race-ethnicity,Majority White
2022,18,033,.2746936,1,race-ethnicity,All
2022,18,033,,3,race-ethnicity,Majority Non-White
2022,18,033,.2746936,1,race-ethnicity,Majority White
2022,18,035,.3045343,1,race-ethnicity,All
2022,18,035,,3,race-ethnicity,Majority Non-White
2022,18,035,.3046562,1,race-ethnicity,Majority White
2022,18,037,.1599099,1,race-ethnicity,All
2022,18,037,,3,race-ethnicity,Majority Non-White
2022,18,037,.1604845,1,race-ethnicity,Majority White
2022,18,039,.2705362,1,race-ethnicity,All
2022,18,039,,3,race-ethnicity,Majority Non-White
2022,18,039,.2704796,1,race-ethnicity,Majority White
2022,18,041,.3186813,1,race-ethnicity,All
2022,18,041,,3,race-ethnicity,Majority Non-White
2022,18,041,.3186813,1,race-ethnicity,Majority White
2022,18,043,.2848411,1,race-ethnicity,All
2022,18,043,,3,race-ethnicity,Majority Non-White
2022,18,043,.2846028,1,race-ethnicity,Majority White
2022,18,045,.266187,1,race-ethnicity,All
2022,18,045,,3,race-ethnicity,Majority Non-White
2022,18,045,.266187,1,race-ethnicity,Majority White
2022,18,047,.2771588,1,race-ethnicity,All
2022,18,047,,3,race-ethnicity,Majority Non-White
2022,18,047,.2771588,1,race-ethnicity,Majority White
2022,18,049,.2707101,1,race-ethnicity,All
2022,18,049,,3,race-ethnicity,Majority Non-White
2022,18,049,.2716418,1,race-ethnicity,Majority White
2022,18,051,.2483721,1,race-ethnicity,All
2022,18,051,,3,race-ethnicity,Majority Non-White
2022,18,051,.2479031,1,race-ethnicity,Majority White
2022,18,053,.3386939,1,race-ethnicity,All
2022,18,053,,3,race-ethnicity,Majority Non-White
2022,18,053,.3386939,1,race-ethnicity,Majority White
2022,18,055,.2608696,1,race-ethnicity,All
2022,18,055,,3,race-ethnicity,Majority Non-White
2022,18,055,.2608696,1,race-ethnicity,Majority White
2022,18,057,.149159,1,race-ethnicity,All
2022,18,057,,3,race-ethnicity,Majority Non-White
2022,18,057,.1486459,1,race-ethnicity,Majority White
2022,18,059,.213578,1,race-ethnicity,All
2022,18,059,,3,race-ethnicity,Majority Non-White
2022,18,059,.2124625,1,race-ethnicity,Majority White
2022,18,061,.25,1,race-ethnicity,All
2022,18,061,,3,race-ethnicity,Majority Non-White
2022,18,061,.25,1,race-ethnicity,Majority White
2022,18,063,.2060754,1,race-ethnicity,All
2022,18,063,,3,race-ethnicity,Majority Non-White
2022,18,063,.205961,1,race-ethnicity,Majority White
2022,18,065,.270751,1,race-ethnicity,All
2022,18,065,,3,race-ethnicity,Majority Non-White
2022,18,065,.271164,1,race-ethnicity,Majority White
2022,18,067,.3238806,1,race-ethnicity,All
2022,18,067,,3,race-ethnicity,Majority Non-White
2022,18,067,.323496,1,race-ethnicity,Majority White
2022,18,069,.2230769,1,race-ethnicity,All
2022,18,069,,3,race-ethnicity,Majority Non-White
2022,18,069,.2230769,1,race-ethnicity,Majority White
2022,18,071,.2713348,1,race-ethnicity,All
2022,18,071,,3,race-ethnicity,Majority Non-White
2022,18,071,.2710007,1,race-ethnicity,Majority White
2022,18,073,.230622,1,race-ethnicity,All
2022,18,073,,3,race-ethnicity,Majority Non-White
2022,18,073,.230622,1,race-ethnicity,Majority White
2022,18,075,.2833608,1,race-ethnicity,All
2022,18,075,,3,race-ethnicity,Majority Non-White
2022,18,075,.2833608,1,race-ethnicity,Majority White
2022,18,077,.3330125,1,race-ethnicity,All
2022,18,077,,3,race-ethnicity,Majority Non-White
2022,18,077,.3330125,1,race-ethnicity,Majority White
2022,18,079,.3180778,1,race-ethnicity,All
2022,18,079,,3,race-ethnicity,Majority Non-White
2022,18,079,.3183908,1,race-ethnicity,Majority White
2022,18,081,.2452497,1,race-ethnicity,All
2022,18,081,,3,race-ethnicity,Majority Non-White
2022,18,081,.2452497,1,race-ethnicity,Majority White
2022,18,083,.3001776,1,race-ethnicity,All
2022,18,083,,3,race-ethnicity,Majority Non-White
2022,18,083,.2998221,1,race-ethnicity,Majority White
2022,18,085,.2309543,1,race-ethnicity,All
2022,18,085,,3,race-ethnicity,Majority Non-White
2022,18,085,.2308937,1,race-ethnicity,Majority White
2022,18,087,.1840243,1,race-ethnicity,All
2022,18,087,,3,race-ethnicity,Majority Non-White
2022,18,087,.1838611,1,race-ethnicity,Majority White
2022,18,089,.3061812,1,race-ethnicity,All
2022,18,089,.4946129,1,race-ethnicity,Majority Non-White
2022,18,089,.1925333,1,race-ethnicity,Majority White
2022,18,091,.2649472,1,race-ethnicity,All
2022,18,091,,3,race-ethnicity,Majority Non-White
2022,18,091,.2616711,1,race-ethnicity,Majority White
2022,18,093,.2849352,1,race-ethnicity,All
2022,18,093,,3,race-ethnicity,Majority Non-White
2022,18,093,.2849352,1,race-ethnicity,Majority White
2022,18,095,.3227694,1,race-ethnicity,All
2022,18,095,,3,race-ethnicity,Majority Non-White
2022,18,095,.3222331,1,race-ethnicity,Majority White
2022,18,097,.3631,1,race-ethnicity,All
2022,18,097,.453306,1,race-ethnicity,Majority Non-White
2022,18,097,.3007923,1,race-ethnicity,Majority White
2022,18,099,.226199,1,race-ethnicity,All
2022,18,099,,3,race-ethnicity,Majority Non-White
2022,18,099,.2255747,1,race-ethnicity,Majority White
2022,18,101,.2215909,1,race-ethnicity,All
2022,18,101,,3,race-ethnicity,Majority Non-White
2022,18,101,.2215909,1,race-ethnicity,Majority White
2022,18,103,.2942366,1,race-ethnicity,All
2022,18,103,,3,race-ethnicity,Majority Non-White
2022,18,103,.2945344,1,race-ethnicity,Majority White
2022,18,105,.2056774,1,race-ethnicity,All
2022,18,105,,3,race-ethnicity,Majority Non-White
2022,18,105,.2062044,1,race-ethnicity,Majority White
2022,18,107,.2592593,1,race-ethnicity,All
2022,18,107,,3,race-ethnicity,Majority Non-White
2022,18,107,.2592593,1,race-ethnicity,Majority White
2022,18,109,.2679012,1,race-ethnicity,All
2022,18,109,,3,race-ethnicity,Majority Non-White
2022,18,109,.2679012,1,race-ethnicity,Majority White
2022,18,111,.2589474,1,race-ethnicity,All
2022,18,111,,3,race-ethnicity,Majority Non-White
2022,18,111,.2617021,1,race-ethnicity,Majority White
2022,18,113,.282235,1,race-ethnicity,All
2022,18,113,,3,race-ethnicity,Majority Non-White
2022,18,113,.2816781,1,race-ethnicity,Majority White
2022,18,115,.3009259,1,race-ethnicity,All
2022,18,115,,3,race-ethnicity,Majority Non-White
2022,18,115,.3009259,1,race-ethnicity,Majority White
2022,18,117,.2766667,1,race-ethnicity,All
2022,18,117,,3,race-ethnicity,Majority Non-White
2022,18,117,.2766667,1,race-ethnicity,Majority White
2022,18,119,.2861897,1,race-ethnicity,All
2022,18,119,,3,race-ethnicity,Majority Non-White
2022,18,119,.2861897,1,race-ethnicity,Majority White
2022,18,121,.2533333,1,race-ethnicity,All
2022,18,121,,3,race-ethnicity,Majority Non-White
2022,18,121,.2516704,1,race-ethnicity,Majority White
2022,18,123,.2523364,1,race-ethnicity,All
2022,18,123,,3,race-ethnicity,Majority Non-White
2022,18,123,.2523364,1,race-ethnicity,Majority White
2022,18,125,.2411167,1,race-ethnicity,All
