statefip,puma,place,pop20,afact,afact2,products,sum_products,place_pop,puma_flag,small_place
06,01304,53000,1218,0.0094,0.0028,2.6320000000000002e-5,0.9162854800000001,440646,1,0
06,07301,53322,154791,0.7843,0.8893,0.69747799,0.70712115,174068,2,0
06,07303,53322,6683,0.059,0.0384,0.0022655999999999996,0.70712115,174068,2,0
06,07304,53322,12594,0.1019,0.0724,0.007377560000000001,0.70712115,174068,2,0
06,07112,53896,36,3e-4,2e-4,6e-8,0.9289534400000001,175265,1,0
06,07113,53896,168191,0.9664,0.9596,0.9273574400000001,0.9289534400000001,175265,1,0
06,07114,53896,7038,0.0397,0.0402,0.00159594,0.9289534400000001,175265,1,0
06,05905,53980,5126,0.022,0.0366,8.052e-4,0.69658755000000006,139911,2,0
06,05910,53980,14428,0.0734,0.1031,0.00756754,0.69658755000000006,139911,2,0
06,05911,53980,116458,0.8263,0.8324,0.68781212,0.69658755000000006,139911,2,0
06,05913,53980,1295,0.0081,0.0093,7.532999999999999e-5,0.69658755000000006,139911,2,0
06,05916,53980,2604,0.0176,0.0186,3.2736e-4,0.69658755000000006,139911,2,0
06,11103,54652,170151,0.8726,0.8421,0.73481646,0.75168919,202063,1,0
06,11104,54652,15466,0.1213,0.0765,0.00927945,0.75168919,202063,1,0
06,11105,54652,2190,0.018,0.0108,1.944e-4,0.75168919,202063,1,0
06,11106,54652,14256,0.1048,0.0706,0.00739888,0.75168919,202063,1,0
06,03701,55156,2593,0.0183,0.0153,2.7999e-4,0.9064994000000001,169450,1,0
06,03704,55156,166857,0.9203,0.9847,0.9062194100000001,0.9064994000000001,169450,1,0
06,03709,56000,4897,0.044,0.0353,0.0015531999999999998,0.9336279000000001,138699,1,0
06,03717,56000,555,0.0029,0.004,1.1599999999999999e-5,0.9336279000000001,138699,1,0
06,03718,56000,132244,0.9775,0.9535,0.9320462500000001,0.9336279000000001,138699,1,0
06,03719,56000,454,0.0023,0.0033,7.59e-6,0.9336279000000001,138699,1,0
06,03735,56000,472,0.0026,0.0034,8.839999999999998e-6,0.9336279000000001,138699,1,0
06,03736,56000,77,7e-4,6e-4,4.1999999999999995e-7,0.9336279000000001,138699,1,0
06,06505,56700,5175,0.0233,0.0658,0.0015331400000000001,0.5063401,78700,2,1
06,06508,56700,820,0.0041,0.0104,4.264e-5,0.5063401,78700,2,1
06,06509,56700,72705,0.5464,0.9238,0.5047643199999999,0.5063401,78700,2,1
06,01307,57456,75708,0.5511,0.9907,0.54597477,0.5460287100000001,76416,2,1
06,01308,57456,708,0.0058,0.0093,5.3939999999999995e-5,0.5460287100000001,76416,2,1
06,00110,57792,79871,0.324,1,0.324,0.324,79871,3,1
06,03711,58072,2036,0.0118,0.0134,1.5812e-4,0.9772730300000001,151711,1,0
06,03712,58072,149053,0.9945,0.9825,0.9770962500000001,0.9772730300000001,151711,1,0
06,03714,58072,545,0.0051,0.0036,1.836e-5,0.9772730300000001,151711,1,0
06,07112,58072,77,6e-4,5e-4,3e-7,0.9772730300000001,151711,1,0
06,06702,59444,79089,0.622,0.9969,0.6200718,0.6200779999999999,79332,2,1
06,06703,59444,243,0.002,0.0031,6.2e-6,0.6200779999999999,79332,2,1
06,07104,59451,913,0.0075,0.0052,3.9e-5,0.98324352,174453,1,0
06,07111,59451,172641,0.9935,0.9896,0.9831676,0.98324352,174453,1,0
06,07112,59451,899,0.0071,0.0052,3.692e-5,0.98324352,174453,1,0
06,08900,59920,93611,0.5139,1,0.5139,0.5139,93611,2,1
06,08105,60102,74937,0.5405,0.889,0.4805045,0.4892846,84292,2,1
06,08106,60102,9355,0.0791,0.111,0.0087801,0.4892846,84292,2,1
06,07104,60466,2443,0.0202,0.0235,4.747e-4,0.70231535,104026,2,1
06,07106,60466,1994,0.0188,0.0192,3.6095999999999996e-4,0.70231535,104026,2,1
06,07108,60466,626,0.0035,0.006,2.1000000000000002e-5,0.70231535,104026,2,1
06,07109,60466,91429,0.7925,0.8789,0.69652825,0.70231535,104026,2,1
06,07110,60466,7534,0.0681,0.0724,0.00493044,0.70231535,104026,2,1
06,00101,60620,355,0.0024,0.003,7.2e-6,0.55192686,116448,2,0
06,01301,60620,85170,0.6723,0.7314,0.49172022000000004,0.55192686,116448,2,0
06,01302,60620,30012,0.2334,0.2577,0.060147179999999995,0.55192686,116448,2,0
06,01303,60620,911,0.0067,0.0078,5.226e-5,0.55192686,116448,2,0
06,06510,62000,132337,0.8517,0.4201,0.35779917,0.8955995899999999,314998,1,0
06,06511,62000,168377,0.9952,0.5345,0.5319343999999999,0.8955995899999999,314998,1,0
06,06512,62000,14038,0.1315,0.0446,0.0058649,0.8955995899999999,314998,1,0
06,06514,62000,246,0.0014,8e-4,1.12e-6,0.8955995899999999,314998,1,0
06,06101,62938,143903,0.9283,0.9738,0.90397854,0.90442322,147773,1,0
06,06102,62938,1465,0.011,0.0099,1.089e-4,0.90442322,147773,1,0
06,06103,62938,2405,0.0206,0.0163,3.3578e-4,0.90442322,147773,1,0
06,06703,64000,110,9e-4,2e-4,1.8e-7,0.84821328,524943,1,0
06,06704,64000,180,0.0013,3e-4,3.8999999999999997e-7,0.84821328,524943,1,0
06,06705,64000,122406,0.9947,0.2332,0.23196404,0.84821328,524943,1,0
06,06706,64000,57010,0.4517,0.1086,0.04905462,0.84821328,524943,1,0
06,06707,64000,123506,0.9262,0.2353,0.21793486,0.84821328,524943,1,0
06,06708,64000,73010,0.4914,0.1391,0.06835374,0.84821328,524943,1,0
06,06709,64000,147700,0.9982,0.2814,0.28089348,0.84821328,524943,1,0
06,06710,64000,1021,0.0063,0.0019,1.197e-5,0.84821328,524943,1,0
06,05302,64224,163542,0.9226,1,0.9226,0.9226,163542,1,0
06,07104,65000,13330,0.1102,0.06,0.006612,0.7293314,222098,2,0
06,07106,65000,4178,0.0394,0.0188,7.407199999999999e-4,0.7293314,222098,2,0
06,07107,65000,43608,0.3828,0.1963,0.07514364,0.7293314,222098,2,0
06,07108,65000,160625,0.8944,0.7232,0.64683008,0.7293314,222098,2,0
06,07109,65000,357,0.0031,0.0016,4.96e-6,0.7293314,222098,2,0
06,11104,65042,110530,0.8668,0.9979,0.86497972,0.86498371,110763,1,0
06,11105,65042,233,0.0019,0.0021,3.99e-6,0.86498371,110763,1,0
06,07306,66000,171,0.0012,1e-4,1.2e-7,0.87476433,1386932,1,0
06,07307,66000,18,2e-4,0,0,0.87476433,1386932,1,0
06,07308,66000,78368,0.6107,0.0565,0.03450455,0.87476433,1386932,1,0
06,07309,66000,57144,0.3191,0.0412,0.01314692,0.87476433,1386932,1,0
06,07310,66000,141208,0.8501,0.1018,0.08654018,0.87476433,1386932,1,0
06,07311,66000,124314,0.9999,0.0896,0.08959104,0.87476433,1386932,1,0
06,07312,66000,125342,0.9999,0.0904,0.09039095999999999,0.87476433,1386932,1,0
06,07313,66000,625,0.0033,5e-4,1.65e-6,0.87476433,1386932,1,0
06,07314,66000,95392,0.5969,0.0688,0.04106672,0.87476433,1386932,1,0
06,07315,66000,165258,1,0.1192,0.1192,0.87476433,1386932,1,0
06,07316,66000,178619,1,0.1288,0.1288,0.87476433,1386932,1,0
06,07317,66000,164379,0.9996,0.1185,0.1184526,0.87476433,1386932,1,0
06,07318,66000,140926,0.9105,0.1016,0.0925068,0.87476433,1386932,1,0
06,07319,66000,3745,0.0273,0.0027,7.371000000000001e-5,0.87476433,1386932,1,0
06,07320,66000,714,0.0044,5e-4,2.2e-6,0.87476433,1386932,1,0
06,07321,66000,2695,0.0151,0.0019,2.869e-5,0.87476433,1386932,1,0
06,07322,66000,108014,0.7761,0.0779,0.06045819,0.87476433,1386932,1,0
06,07501,67000,146867,1,0.168,0.168,0.99797015,873965,1,0
06,07502,67000,113580,1,0.13,0.13,0.99797015,873965,1,0
06,07503,67000,163762,1,0.1874,0.1874,0.99797015,873965,1,0
06,07504,67000,114494,1,0.131,0.131,0.99797015,873965,1,0
06,07505,67000,107613,1,0.1231,0.1231,0.99797015,873965,1,0
06,07506,67000,111367,1,0.1274,0.1274,0.99797015,873965,1,0
06,07507,67000,114734,0.9981,0.1313,0.13105053,0.99797015,873965,1,0
06,08101,67000,1548,0.0109,0.0018,1.962e-5,0.99797015,873965,1,0
06,08502,68000,2047,0.0127,0.002,2.54e-5,0.86724996,1013240,1,0
06,08503,68000,36917,0.2342,0.0364,0.00852488,0.86724996,1013240,1,0
06,08504,68000,65623,0.4534,0.0648,0.02938032,0.86724996,1013240,1,0
06,08505,68000,88430,0.812,0.0873,0.07088760000000001,0.86724996,1013240,1,0
06,08506,68000,302,0.0024,3e-4,7.199999999999999e-7,0.86724996,1013240,1,0
06,08507,68000,5920,0.0416,0.0058,2.4127999999999997e-4,0.86724996,1013240,1,0
06,08508,68000,100168,0.7077,0.0989,0.06999153,0.86724996,1013240,1,0
06,08509,68000,127950,0.9508,0.1263,0.12008603999999999,0.86724996,1013240,1,0
06,08510,68000,158009,0.9878,0.1559,0.15399802,0.86724996,1013240,1,0
06,08511,68000,102098,0.938,0.1008,0.09455039999999999,0.86724996,1013240,1,0
06,08512,68000,111306,0.9853,0.1099,0.10828447,0.86724996,1013240,1,0
06,08513,68000,108334,0.997,0.1069,0.10657929999999999,0.86724996,1013240,1,0
06,08514,68000,106136,1,0.1047,0.1047,0.86724996,1013240,1,0
06,00103,68084,129,0.001,0.0014,1.4e-6,0.49313299,91008,2,1
06,00104,68084,2445,0.0172,0.0269,4.6268e-4,0.49313299,91008,2,1
06,00105,68084,88299,0.5078,0.9702,0.49266756,0.49313299,91008,2,1
06,00106,68084,135,9e-4,0.0015,1.35e-6,0.49313299,91008,2,1
06,07303,68196,89,8e-4,9e-4,7.2e-7,0.65397905,94833,2,1
06,07304,68196,373,0.003,0.0039,1.17e-5,0.65397905,94833,2,1
06,07305,68196,89497,0.6915,0.9437,0.65256855,0.65397905,94833,2,1
06,07309,68196,4874,0.0272,0.0514,0.00139808,0.65397905,94833,2,1
06,08103,68252,43567,0.3956,0.4123,0.16310588,0.43580753,105661,2,1
06,08104,68252,61739,0.4667,0.5843,0.27269281,0.43580753,105661,2,1
06,08105,68252,355,0.0026,0.0034,8.839999999999998e-6,0.43580753,105661,2,1
06,00110,68378,341,0.0014,0.004,5.6e-6,0.5940200000000001,84605,2,1
06,01305,68378,84264,0.5964,0.996,0.5940144,0.5940200000000001,84605,2,1
06,05904,69000,157,6e-4,5e-4,3e-7,0.9203531500000001,310227,1,0
06,05905,69000,6963,0.0298,0.0224,6.6752e-4,0.9203531500000001,310227,1,0
06,05911,69000,2048,0.0145,0.0066,9.570000000000001e-5,0.9203531500000001,310227,1,0
06,05913,69000,6542,0.0408,0.0211,8.608800000000001e-4,0.9203531500000001,310227,1,0
06,05916,69000,138233,0.936,0.4456,0.4170816,0.9203531500000001,310227,1,0
06,05917,69000,155932,0.9981,0.5026,0.5016450600000001,0.9203531500000001,310227,1,0
06,05918,69000,352,0.0019,0.0011,2.0900000000000003e-6,0.9203531500000001,310227,1,0
06,08303,69070,88665,0.4306,1,0.4306,0.4306,88665,2,1
06,08502,69084,6076,0.0378,0.0476,0.00179928,0.7067739999999999,127647,2,0
06,08503,69084,119063,0.7554,0.9328,0.7046371199999999,0.7067739999999999,127647,2,0
06,08507,69084,2479,0.0174,0.0194,3.3756e-4,0.7067739999999999,127647,2,0
06,08509,69084,29,2e-4,2e-4,4e-8,0.7067739999999999,127647,2,0
06,03701,69088,30391,0.2147,0.1329,0.028533629999999997,0.85878188,228673,1,0
06,03702,69088,198282,0.9575,0.8671,0.83024825,0.85878188,228673,1,0
06,08301,69196,101131,0.7544,0.9218,0.6954059199999999,0.7015993599999999,109707,2,1
06,08302,69196,8576,0.0792,0.0782,0.006193440000000001,0.7015993599999999,109707,2,1
06,03727,70000,121,8e-4,0.0013,1.04e-6,0.8675717300000001,93076,1,1
06,03728,70000,92955,0.8687,0.9987,0.8675706900000001,0.8675717300000001,93076,1,1
06,09701,70098,11255,0.0644,0.0632,0.00407008,0.8371663199999999,178127,1,0
06,09703,70098,166872,0.8893,0.9368,0.8330962399999999,0.8371663199999999,178127,1,0
06,11101,72016,112458,0.9749,0.89,0.867661,0.87856024,126355,1,0
06,11105,72016,12923,0.106,0.1023,0.0108438,0.87856024,126355,1,0
06,11106,72016,974,0.0072,0.0077,5.544e-5,0.87856024,126355,1,0
06,03741,73080,35,3e-4,4e-4,1.2e-7,0.5538826800000001,92726,2,1
06,03742,73080,329,0.0026,0.0035,9.1e-6,0.5538826800000001,92726,2,1
06,03752,73080,92270,0.5566,0.9951,0.55387266,0.5538826800000001,92726,2,1
06,03756,73080,92,8e-4,0.001,8.000000000000001e-7,0.5538826800000001,92726,2,1
06,07701,75000,175157,0.9255,0.546,0.5053230000000001,0.8610052,320804,1,0
06,07702,75000,136971,0.8299,0.427,0.3543673,0.8610052,320804,1,0
06,07704,75000,8676,0.0487,0.027,0.0013149,0.8610052,320804,1,0
06,08501,77000,2587,0.0117,0.0166,1.9422000000000002e-4,0.91768718,155805,1,0
06,08502,77000,151512,0.9434,0.9724,0.91736216,0.91768718,155805,1,0
06,08507,77000,1706,0.012,0.0109,1.308e-4,0.91768718,155805,1,0
06,06503,78120,108621,0.7754,0.98740000000000006,0.76562996,0.7656923000000001,110003,1,1
06,06504,78120,898,0.0061,0.0082,5.0020000000000006e-5,0.7656923000000001,110003,1,1
06,06506,78120,484,0.0028,0.0044,1.232e-5,0.7656923000000001,110003,1,1
06,11101,78582,1017,0.0088,0.008,7.04e-5,0.81781288,126966,1,0
06,11102,78582,123770,0.8386,0.9748,0.81746728,0.81781288,126966,1,0
06,11106,78582,2179,0.016,0.0172,2.752e-4,0.81781288,126966,1,0
06,03760,80000,886,0.0062,0.006,3.7199999999999996e-5,0.8713659799999999,147067,1,0
06,03761,80000,126209,0.9871,0.8582,0.8471292199999999,0.8713659799999999,147067,1,0
06,03768,80000,19972,0.1782,0.1358,0.024199560000000002,0.8713659799999999,147067,1,0
06,07703,80238,93000,0.377,1,0.377,0.377,93000,2,1
06,05904,80854,15980,0.0598,0.1991,0.01190618,0.23053287,80276,3,1
06,05905,80854,64002,0.2742,0.7973,0.21861966,0.23053287,80276,3,1
06,05917,80854,294,0.0019,0.0037,7.0300000000000005e-6,0.23053287,80276,3,1
06,07111,81344,60,3e-4,8e-4,2.4e-7,0.6209031199999999,79040,2,1
06,07112,81344,78980,0.6214,0.9992,0.6209028799999999,0.6209031199999999,79040,2,1
06,09502,81554,43,3e-4,4e-4,1.2e-7,0.7151139600000002,102386,2,1
06,09503,81554,102343,0.7154,0.9996,0.7151138400000001,0.7151139600000002,102386,2,1
06,05500,81666,1601,0.0115,0.0127,1.4605e-4,0.7850526099999999,126090,1,0
06,09501,81666,123582,0.8008,0.9801,0.78486408,0.7850526099999999,126090,1,0
06,09502,81666,907,0.0059,0.0072,4.248e-5,0.7850526099999999,126090,1,0
06,07102,82590,133772,0.7051,0.9923,0.6996707299999999,0.6997009599999999,134810,2,0
06,07103,82590,814,0.0045,0.006,2.7e-5,0.6997009599999999,134810,2,0
06,07104,82590,224,0.0019,0.0017,3.23e-6,0.6997009599999999,134810,2,0
06,10701,82954,141384,0.9181,1,0.9181,0.9181,141384,1,0
06,07301,82996,2063,0.0105,0.021,2.2050000000000002e-4,0.71803601,98381,2,1
06,07303,82996,89257,0.7881,0.9073,0.71504313,0.71803601,98381,2,1
06,07304,82996,5633,0.0456,0.0573,0.00261288,0.71803601,98381,2,1
06,07305,82996,1428,0.011,0.0145,1.595e-4,0.71803601,98381,2,1
06,03713,84200,14525,0.128,0.1326,0.0169728,0.64516332,109501,2,1
06,03715,84200,91716,0.7489,0.8376,0.62727864,0.64516332,109501,2,1
06,03716,84200,3260,0.0306,0.0298,9.1188e-4,0.64516332,109501,2,1
06,05912,84550,86386,0.5089,0.9502,0.48355678,0.4844314,90911,2,1
06,05913,84550,433,0.0027,0.0048,1.296e-5,0.4844314,90911,2,1
06,05914,84550,3929,0.0199,0.0432,8.5968e-4,0.4844314,90911,2,1
06,05916,84550,163,0.0011,0.0018,1.98e-6,0.4844314,90911,2,1
06,03739,85292,84084,0.5023,0.9631,0.48376512999999993,0.4846175199999999,87306,2,1
06,03754,85292,3222,0.0231,0.0369,8.5239e-4,0.4846175199999999,87306,2,1
08,00801,03455,707,0.0067,0.0057,3.8190000000000005e-5,0.76569813,124402,1,0
08,00804,03455,15069,0.0854,0.1211,0.01034194,0.76569813,124402,1,0
08,00817,03455,108626,0.865,0.8732,0.7553179999999999,0.76569813,124402,1,0
08,00808,04000,54887,0.4456,0.1421,0.06331976,0.81029406,386261,1,0
08,00809,04000,123235,0.9919,0.319,0.31641610000000003,0.81029406,386261,1,0
08,00810,04000,124097,0.9982,0.3213,0.32072165999999996,0.81029406,386261,1,0
08,00811,04000,1924,0.0157,0.005,7.85e-5,0.81029406,386261,1,0
08,00815,04000,271,0.0016,7e-4,1.12e-6,0.81029406,386261,1,0
08,00823,04000,2999,0.0199,0.0078,1.5522e-4,0.81029406,386261,1,0
08,00824,04000,78848,0.537,0.2041,0.10960170000000001,0.81029406,386261,1,0
08,00801,07850,5305,0.0503,0.049,0.0024647,0.7779100999999999,108250,1,1
08,00803,07850,102945,0.8154,0.951,0.7754454,0.7779100999999999,108250,1,1
08,00808,12815,33563,0.2725,0.3096,0.084366,0.50495768,108418,2,1
08,00811,12815,74855,0.6092,0.6904,0.42059167999999997,0.50495768,108418,2,1
08,04101,16000,10867,0.0765,0.0227,0.0017365500000000001,0.78495294,478961,1,0
08,04102,16000,103232,0.9172,0.2155,0.1976566,0.78495294,478961,1,0
08,04103,16000,107911,0.9998,0.2253,0.22525494000000001,0.78495294,478961,1,0
08,04104,16000,96650,0.7941,0.2018,0.16024938000000002,0.78495294,478961,1,0
08,04105,16000,79111,0.6556,0.1652,0.10830512,0.78495294,478961,1,0
08,04106,16000,81190,0.5413,0.1695,0.09175035000000001,0.78495294,478961,1,0
08,00807,20000,997,0.0053,0.0014,7.42e-6,0.94528212,715522,1,0
08,00808,20000,1526,0.0124,0.0021,2.6039999999999998e-5,0.94528212,715522,1,0
08,00809,20000,1010,0.0081,0.0014,1.134e-5,0.94528212,715522,1,0
08,00810,20000,223,0.0018,3e-4,5.399999999999999e-7,0.94528212,715522,1,0
08,00811,20000,638,0.0052,9e-4,4.679999999999999e-6,0.94528212,715522,1,0
08,00812,20000,196568,0.9992,0.2747,0.27448024,0.94528212,715522,1,0
08,00813,20000,123394,0.9997,0.1725,0.17244825,0.94528212,715522,1,0
08,00814,20000,119890,1,0.1676,0.1676,0.94528212,715522,1,0
08,00815,20000,143619,0.8251,0.2007,0.16559756999999997,0.94528212,715522,1,0
08,00816,20000,118185,0.9971,0.1652,0.16472092000000002,0.94528212,715522,1,0
08,00817,20000,19,2e-4,0,0,0.94528212,715522,1,0
08,00819,20000,1178,0.0078,0.0016,1.248e-5,0.94528212,715522,1,0
08,00820,20000,3022,0.0265,0.0042,1.113e-4,0.94528212,715522,1,0
08,00824,20000,5253,0.0358,0.0073,2.6134e-4,0.94528212,715522,1,0
08,00102,27425,4255,0.031,0.0251,7.781e-4,0.7290284,169810,2,0
08,00103,27425,165555,0.747,0.9749,0.7282503,0.7290284,169810,2,0
08,00300,32155,108795,0.4994,1,0.4994,0.4994,108795,2,1
08,00816,43000,93,8e-4,6e-4,4.8e-7,0.55947169,155984,2,0
08,00818,43000,61411,0.4885,0.3937,0.19232245,0.55947169,155984,2,0
08,00819,43000,92880,0.6164,0.5954,0.36700456,0.55947169,155984,2,0
08,00820,43000,1600,0.014,0.0103,1.442e-4,0.55947169,155984,2,0
08,00802,45970,98885,0.504,1,0.504,0.504,98885,2,1
08,00102,46465,76378,0.5557,1,0.5557,0.5557,76378,2,1
08,00700,62000,111876,0.6989,1,0.6989,0.6989,111876,2,0
08,00804,77290,7276,0.0412,0.0513,0.00211356,0.65731868,141867,2,0
08,00805,77290,2707,0.0211,0.0191,4.0301e-4,0.65731868,141867,2,0
08,00806,77290,119250,0.7719,0.8406,0.64885914,0.65731868,141867,2,0
08,00807,77290,12634,0.0667,0.0891,0.00594297,0.65731868,141867,2,0
08,00804,83835,24589,0.1394,0.2114,0.02946916,0.46254962,116317,2,0
08,00805,83835,80115,0.6246,0.6888,0.43022448,0.46254962,116317,2,0
08,00806,83835,1651,0.0107,0.0142,1.5194e-4,0.46254962,116317,2,0
08,00807,83835,5901,0.0311,0.0507,0.0015767700000000001,0.46254962,116317,2,0
08,00817,83835,4061,0.0323,0.0349,0.00112727,0.46254962,116317,2,0
09,00104,08000,148646,0.9997,0.9999,0.9996000300000001,0.9996000300000001,148646,1,0
09,00100,18430,86518,0.493,1,0.493,0.493,86518,2,1
09,00302,37000,121054,1,1,1,1,121054,1,0
09,00905,52000,134023,1,1,1,1,134023,1,0
09,00101,55990,314,0.0026,0.0034,8.839999999999998e-6,0.64919408,91184,2,1
09,00103,55990,90870,0.6514,0.9966,0.64918524,0.64919408,91184,2,1
09,00102,73000,135470,0.6808,1,0.6808,0.6808,135470,2,0
09,00901,80000,114403,0.9991,1,0.9991,0.9991,114403,1,0
11,00101,50000,112134,1,0.1626,0.1626,1,689545,1,0
11,00102,50000,126904,1,0.184,0.184,1,689545,1,0
11,00103,50000,120155,1,0.1743,0.1743,1,689545,1,0
11,00104,50000,150517,1,0.2183,0.2183,1,689545,1,0
11,00105,50000,179835,1,0.2608,0.2608,1,689545,1,0
12,09907,07300,498,0.0038,0.0051,1.938e-5,0.7761586,97422,1,1
12,09908,07300,95215,0.7939,0.9773,0.77587847,0.7761586,97422,1,1
12,09909,07300,1709,0.0149,0.0175,2.6075e-4,0.7761586,97422,1,1
12,09906,07875,76809,0.4561,0.9556,0.43584916,0.43707460000000004,80380,2,1
12,09907,07875,3571,0.0276,0.0444,0.00122544,0.43707460000000004,80380,2,1
12,07101,10275,6876,0.0526,0.0354,0.0018620400000000001,0.91240248,194016,1,0
12,07102,10275,186659,0.9464,0.9621,0.91053144,0.91240248,194016,1,0
12,07104,10275,481,0.0036,0.0025,9e-6,0.91240248,194016,1,0
12,10302,12875,23646,0.2122,0.2016,0.04277952,0.70435641,117292,2,0
12,10303,12875,93420,0.8306,0.7965,0.6615729,0.70435641,117292,2,0
12,10304,12875,226,0.0021,0.0019,3.99e-6,0.70435641,117292,2,0
12,01101,14400,131687,0.7915,0.9799,0.7755908499999999,0.7760350599999999,134394,1,0
12,01102,14400,2707,0.0221,0.0201,4.4421e-4,0.7760350599999999,134394,1,0
12,01108,16475,523,0.0034,0.0049,1.666e-5,0.67360004,105691,2,1
12,01109,16475,1865,0.017,0.0176,2.9920000000000006e-4,0.67360004,105691,2,1
12,01110,16475,96474,0.7341,0.9128,0.6700864799999999,0.67360004,105691,2,1
12,01111,16475,6829,0.0495,0.0646,0.0031977000000000004,0.67360004,105691,2,1
12,01103,16725,86859,0.751,1,0.751,0.751,86859,1,1
12,12704,17200,93692,0.6939,1,0.6939,0.6939,93692,2,1
12,08608,17935,75874,0.5157,1,0.5157,0.5157,75874,2,1
12,01104,24000,28261,0.2195,0.1546,0.0339347,0.7753321799999999,182760,1,0
12,01105,24000,9853,0.0528,0.053900000000000003,0.00284592,0.7753321799999999,182760,1,0
12,01107,24000,190,0.0018,0.001,1.8e-6,0.7753321799999999,182760,1,0
12,01108,24000,144456,0.9344,0.7904,0.7385497599999999,0.7753321799999999,182760,1,0
12,07103,24125,803,0.0047,0.0093,4.371e-5,0.63954056,86395,2,1
12,07104,24125,85592,0.6455,0.9907,0.63949685,0.63954056,86395,2,1
12,00101,25175,136408,0.8686,0.9668,0.83976248,0.84104068,141085,1,0
12,00102,25175,4677,0.0385,0.0332,0.0012782,0.84104068,141085,1,0
12,08601,30000,7801,0.062,0.035,0.00217,0.82463046,223109,1,0
12,08606,30000,4952,0.0466,0.0222,0.0010345200000000001,0.82463046,223109,1,0
12,08607,30000,96428,0.981,0.4322,0.4239882,0.82463046,223109,1,0
12,08609,30000,88701,0.9299,0.3976,0.36972824,0.82463046,223109,1,0
12,08610,30000,25227,0.245,0.1131,0.0277095,0.82463046,223109,1,0
12,01109,32000,71400,0.6514,0.4665,0.3038781,0.6382759,153066,2,0
12,01113,32000,81666,0.6268,0.5335,0.3343978,0.6382759,153066,2,0
12,08623,32275,894,0.0072,0.0111,7.992000000000001e-5,0.37524931000000006,80737,2,1
12,08624,32275,57829,0.4547,0.7163,0.32570161000000003,0.37524931000000006,80737,2,1
12,08700,32275,22014,0.1814,0.2727,0.04946778,0.37524931000000006,80737,2,1
12,03101,35000,147760,0.9906,0.1556,0.15413736,0.96570597,949611,1,0
12,03102,35000,124921,1,0.1315,0.1315,0.96570597,949611,1,0
12,03103,35000,116647,1,0.1228,0.1228,0.96570597,949611,1,0
12,03104,35000,101642,0.6952,0.107,0.0743864,0.96570597,949611,1,0
12,03105,35000,157552,1,0.1659,0.1659,0.96570597,949611,1,0
12,03106,35000,132122,1,0.1391,0.1391,0.96570597,949611,1,0
12,03107,35000,168967,0.9999,0.1779,0.17788221,0.96570597,949611,1,0
12,09701,36950,78859,0.3537,0.9954,0.35207298,0.3520831,79226,2,1
12,09702,36950,367,0.0022,0.0046,1.012e-5,0.3520831,79226,2,1
12,10501,38250,104513,0.5388,0.9278,0.49989863999999995,0.50332786,112641,2,0
12,10502,38250,469,0.0021,0.0042,8.819999999999999e-6,0.50332786,112641,2,0
12,10503,38250,7659,0.0503,0.068,0.0034204,0.50332786,112641,2,0
12,10303,39425,1113,0.0099,0.0135,1.3365e-4,0.63694433,82485,2,1
12,10304,39425,75766,0.6908,0.9185,0.6344998,0.63694433,82485,2,1
12,10305,39425,4418,0.0404,0.0536,0.00216544,0.63694433,82485,2,1
12,10306,39425,1188,0.0101,0.0144,1.4544e-4,0.63694433,82485,2,1
12,00902,43975,4404,0.0359,0.052,0.0018668,0.4431132199999999,84678,2,1
12,00903,43975,70543,0.5205,0.8331,0.43362854999999995,0.4431132199999999,84678,2,1
12,00904,43975,9731,0.0663,0.1149,0.00761787,0.4431132199999999,84678,2,1
12,08606,45000,611,0.0057,0.0014,7.98e-6,0.9454268,442241,1,0
12,08610,45000,6051,0.0588,0.0137,8.0556e-4,0.9454268,442241,1,0
12,08611,45000,109326,0.9984,0.2472,0.24680448,0.9454268,442241,1,0
12,08612,45000,2910,0.0292,0.0066,1.9272e-4,0.9454268,442241,1,0
12,08613,45000,115371,0.9994,0.2609,0.26074346,0.9454268,442241,1,0
12,08614,45000,108413,0.8742,0.2451,0.21426642,0.9454268,442241,1,0
12,08615,45000,99472,0.9898,0.2249,0.22260602,0.9454268,442241,1,0
12,08616,45000,87,8e-4,2e-4,1.6e-7,0.9454268,442241,1,0
12,08604,45025,13533,0.1245,0.1633,0.02033085,0.6017962200000001,82890,2,1
12,08612,45025,69328,0.6952,0.8364,0.5814652800000001,0.6017962200000001,82890,2,1
12,08613,45025,29,3e-4,3e-4,8.999999999999999e-8,0.6017962200000001,82890,2,1
12,08602,45060,83029,0.8,0.7437,0.59496,0.6217337000000001,111640,2,0
12,08603,45060,11085,0.101,0.0993,0.010029300000000001,0.6217337000000001,111640,2,0
12,08605,45060,13442,0.1274,0.1204,0.01533896,0.6217337000000001,111640,2,0
12,08606,45060,4084,0.0384,0.0366,0.00140544,0.6217337000000001,111640,2,0
12,01112,45975,76573,0.5156,0.5684,0.29306704,0.50714064,134721,2,0
12,01114,45975,58148,0.496,0.4316,0.2140736,0.50714064,134721,2,0
12,11503,49675,74793,0.4742,1,0.4742,0.4742,74793,2,1
12,09502,53000,3850,0.0267,0.0125,3.3375000000000006e-4,0.54807275,307568,2,0
12,09503,53000,6542,0.0379,0.0213,8.0727e-4,0.54807275,307568,2,0
