year,state,county,share_affordable_80_ami,share_affordable_50_ami,housing_quality
2018,25,005,1.4420964774,1.4220315713,1
2018,25,007,1.3157193558,1.2111504005,2
2018,25,009,1.2690533841,1.0633358125,1
2018,25,011,1.5430155881,1.3930499796,2
2018,25,013,1.3757912358,1.2018646633,1
2018,25,015,1.5556854221,1.4196559211,2
2018,25,017,1.3666053587,1.1481005035,1
2018,25,019,1.3259243702,1.2219405226,2
2018,25,021,1.4141649396,1.2552047875,1
2018,25,023,1.3485667984,1.1859107237,1
2018,25,025,1.1304089627,0.840811812,1
2018,25,027,1.4533070692,1.2931131103,1
2018,26,001,1.692660553,1.9207241666,2
2018,26,003,1.8229874351,1.8804229831,2
2018,26,005,1.8550331858,1.7033738993,1
2018,26,007,1.6926605606,1.9207241908,2
2018,26,009,1.6817762017,1.7522322722,2
2018,26,011,1.6057401056,1.9972459467,2
2018,26,013,1.7267901951,2.0016572535,2
2018,26,015,1.668762461,1.8216459872,2
2018,26,017,1.9220435244,1.9574467148,2
2018,26,019,1.8451373832,1.8744800617,2
2018,26,021,1.5580536811,1.5595509893,1
2018,26,023,1.7991327399,1.8254164299,2
2018,26,025,1.7484052301,1.9168466831,2
2018,26,027,2.0507923476,2.3070561262,2
2018,26,029,1.6301318025,1.7093848116,2
2018,26,031,1.6926605276,1.9207241251,2
2018,26,033,1.8229874351,1.8804229831,2
2018,26,035,1.5995247372,1.7043451087,2
2018,26,037,1.8996688891,2.1056238968,2
2018,26,039,1.692660555,1.9207241653,2
2018,26,041,1.822987464,1.8804230456,2
2018,26,043,1.7267901954,2.0016572605,2
2018,26,045,1.8996689763,2.1056239603,2
2018,26,047,1.598069396,1.6904961397,2
2018,26,049,1.6284723886,1.5951419793,1
2018,26,051,1.6057401511,1.9972460907,2
2018,26,053,1.7267902027,2.0016573046,2
2018,26,055,1.7696843438,1.9884340615,2
2018,26,057,1.5995247294,1.7043451139,2
2018,26,059,1.8723859675,1.7983804001,2
2018,26,061,1.7267902042,2.0016572839,2
2018,26,063,1.6973148232,1.9262123239,2
2018,26,065,1.6324029268,1.3732358284,1
2018,26,067,1.8460018094,1.9665368918,2
2018,26,069,1.6057401435,1.9972460366,2
2018,26,071,1.7267902491,2.0016573737,2
2018,26,073,1.5917448937,1.7338821995,2
2018,26,075,1.7188388589,1.6073078939,1
2018,26,077,1.4633844276,1.6145964295,1
2018,26,079,1.6817762019,1.7522322904,2
2018,26,081,1.6676387172,1.7210647961,1
2018,26,083,1.7267902345,2.0016573182,2
2018,26,085,1.6093606544,1.6919497043,2
2018,26,087,1.8141808508,1.8688044906,2
2018,26,089,1.7733071962,1.9412793659,2
2018,26,091,1.8765310284,1.7745796876,2
2018,26,093,1.9641395505,1.9721640736,1
2018,26,095,1.8229874658,1.880423036,2
2018,26,097,1.822987421,1.8804229895,2
2018,26,099,1.6474162632,1.6570120497,1
2018,26,101,1.8296483898,1.7978514102,2
2018,26,103,1.6804497949,1.9586362792,2
2018,26,105,1.6093606568,1.6919496971,2
2018,26,107,1.8813986143,2.0243080094,2
2018,26,109,1.8229874415,1.8804230316,2
2018,26,111,1.7129009978,1.825361996,2
2018,26,113,1.681776194,1.7522322589,2
2018,26,115,1.7520433148,1.7879866644,1
2018,26,117,1.8813986074,2.0243079128,2
2018,26,119,1.6926605377,1.920724154,2
2018,26,121,1.7744220845,2.0176306296,1
2018,26,123,1.6093606347,1.6919496881,2
2018,26,125,1.7806853376,1.4726687814,1
2018,26,127,1.609360629,1.6919496724,2
2018,26,129,1.6057401191,1.9972460355,2
2018,26,131,1.7267902267,2.0016573092,2
2018,26,133,1.8813985868,2.0243079651,2
2018,26,135,1.6926605468,1.920724144,2
2018,26,137,1.6876288239,1.9390994407,2
2018,26,139,1.8627744951,2.0878113805,1
2018,26,141,1.6926605364,1.9207241561,2
2018,26,143,1.605740112,1.9972459801,2
2018,26,145,1.7646538554,1.8402619722,1
2018,26,147,1.7259542222,1.9120656576,1
2018,26,149,1.7991326993,1.8254164361,2
2018,26,151,1.6973148562,1.9262123886,2
2018,26,153,1.8229874404,1.880423043,2
2018,26,155,1.8704399737,2.1938233598,2
2018,26,157,1.6973148349,1.9262123298,2
2018,26,159,1.8719999895,2.2578579267,2
2018,26,161,1.5432932444,1.3983807475,1
2018,26,163,1.4739287327,1.4270051805,1
2018,26,165,1.6817761771,1.7522322776,2
2018,27,001,1.5362318776,1.6638915859,2
2018,27,003,1.89026705,1.9009751716,1
2018,27,005,1.4979829653,1.6167665136,2
2018,27,007,1.4979829508,1.6167664543,2
2018,27,009,1.5788222743,1.3573266511,2
2018,27,011,1.6793055321,1.9975298757,2
2018,27,013,1.6092900959,1.6088824821,2
2018,27,015,1.7728674258,2.0468890149,2
2018,27,017,1.5435187629,1.650903935,2
2018,27,019,1.4202691191,1.5180945978,1
2018,27,021,1.5362318813,1.6638916103,2
2018,27,023,1.7987836989,2.0477191125,2
2018,27,025,1.487298454,1.4150886968,2
2018,27,027,1.6716785127,1.9786264606,2
2018,27,029,1.4979829303,1.6167664541,2
2018,27,031,1.901543736,2.2809349602,2
2018,27,033,1.7941080095,2.2592775625,2
2018,27,035,1.5503819711,1.6434935471,2
2018,27,037,1.8790571694,1.6233990033,1
2018,27,039,1.4517387815,1.8330298668,2
2018,27,041,1.6773874635,1.9666264428,2
2018,27,043,1.7941079917,2.2592775326,2
2018,27,045,1.7034236807,1.8301365455,2
2018,27,047,1.6010350702,2.2837183213,2
2018,27,049,1.5425553046,1.7437314238,2
2018,27,051,1.6793054975,1.9975298944,2
2018,27,053,1.5591615873,1.361565998,1
2018,27,055,1.7008934174,1.83916127,2
2018,27,057,1.4979829513,1.6167664716,2
2018,27,059,1.4872984589,1.4150887107,2
2018,27,061,1.5362318834,1.6638916264,2
2018,27,063,1.794107993,2.2592775174,2
2018,27,065,1.579475921,1.704929387,2
2018,27,067,1.8373274902,1.9364036468,2
2018,27,069,1.7648592062,2.10622938,2
2018,27,071,1.9015437421,2.2809349813,2
2018,27,073,1.7987836934,2.0477191111,2
2018,27,075,1.9015436832,2.2809349659,2
2018,27,077,1.4979829524,1.6167664818,2
2018,27,079,1.5568876326,1.7523377632,2
2018,27,081,1.7987836728,2.0477190916,2
2018,27,083,1.779541769,1.9440200367,2
2018,27,085,1.809213999,1.891591153,2
2018,27,087,1.4979829473,1.6167664615,2
2018,27,089,1.7586991389,2.1286379527,2
2018,27,091,1.7941080095,2.2592776,2
2018,27,093,1.8013662355,1.8990578273,2
2018,27,095,1.5794759068,1.7049294411,2
2018,27,097,1.5503819586,1.6434934816,2
2018,27,099,1.6010350716,2.2837183226,2
2018,27,101,1.764051671,2.2998195657,2
2018,27,103,1.6092900379,1.6088823979,2
2018,27,105,1.7941080165,2.2592775665,2
2018,27,107,1.8008096189,2.1279349886,2
2018,27,109,1.7815581687,1.7482018279,1
2018,27,111,1.6793055004,1.9975298806,2
2018,27,113,1.8008095928,2.1279350049,2
2018,27,115,1.5794759137,1.7049294041,2
2018,27,117,1.794108025,2.2592775386,2
2018,27,119,1.6716784305,1.978626379,2
2018,27,121,1.676534957,2.000431762,2
2018,27,123,1.5194084402,1.4312168672,1
2018,27,125,1.8008095828,2.1279349561,2
2018,27,127,1.7987836858,2.0477190533,2
2018,27,129,1.8373274587,1.9364037041,2
2018,27,131,1.560268686,1.7701181215,2
2018,27,133,1.7941080076,2.2592775426,2
2018,27,135,1.80080957,2.1279349262,2
2018,27,137,1.7004779475,1.8070547094,1
2018,27,139,1.701601081,1.6786198173,1
2018,27,141,1.611458769,1.5893550027,2
2018,27,143,1.8117231074,1.9378345293,2
2018,27,145,1.7392555361,1.8159914332,1
2018,27,147,1.4820587093,2.1031959081,2
2018,27,149,1.6330045717,1.9623680137,2
2018,27,151,1.6793055268,1.9975299428,2
2018,27,153,1.5503819432,1.6434934863,2
2018,27,155,1.6793055168,1.9975299194,2
2018,27,157,1.7048779401,1.8141999919,2
2018,27,159,1.5503819624,1.6434935018,2
2018,27,161,1.6236817571,1.589770109,2
2018,27,163,1.7052723028,1.758110824,1
2018,27,165,1.794107986,2.2592775627,2
2018,27,167,1.6663223263,2.0122759889,2
2018,27,169,1.6956358315,1.8217623798,2
2018,27,171,1.8225673779,1.9544691174,1
2018,27,173,1.7987836616,2.0477190535,2
2018,28,001,1.5181873653,1.5072112686,2
2018,28,003,1.8033671759,2.0615300439,2
2018,28,005,1.5181873391,1.5072112653,2
2018,28,007,1.6000877351,1.5359054168,2
2018,28,009,1.8033671711,2.0615300357,2
2018,28,011,1.5777816973,1.3535953732,2
2018,28,013,1.7844415947,2.0031459274,2
2018,28,015,1.5969681374,1.5221165534,2
2018,28,017,1.7844415582,2.0031457764,2
2018,28,019,1.5872550479,1.3428805182,2
2018,28,021,1.5181873311,1.5072112447,2
2018,28,023,1.5436300838,1.4910318021,2
2018,28,025,1.5862756048,1.3453800334,2
2018,28,027,1.6093815101,1.7706414576,2
2018,28,029,1.6362293374,1.5599589952,2
2018,28,031,1.641426797,1.6867860468,2
2018,28,033,1.8273621971,1.7178191286,1
2018,28,035,1.5444342173,1.3785263945,2
2018,28,037,1.5031904704,1.5243354048,2
2018,28,039,1.5933069328,1.6409378081,2
2018,28,041,1.6060711826,1.6702272361,2
2018,28,043,1.6117847968,1.5412426513,2
2018,28,045,1.6035003781,1.7222734632,2
2018,28,047,1.5635182539,1.1483035607,1
2018,28,049,1.6353908797,1.3731792004,1
2018,28,051,1.6000877092,1.5359053593,2
2018,28,053,1.5777816645,1.3535954051,2
2018,28,055,1.5777816628,1.3535953735,2
2018,28,057,1.7974090719,2.0117737307,2
2018,28,059,1.7300980429,1.6390515222,1
2018,28,061,1.5546813821,1.8061933292,2
2018,28,063,1.5181873503,1.5072112571,2
2018,28,065,1.6414267625,1.6867860429,2
2018,28,067,1.6414267883,1.6867860567,2
2018,28,069,1.5546814124,1.8061934067,2
2018,28,071,1.5237706026,1.9679031186,2
2018,28,073,1.5444342196,1.3785263921,2
2018,28,075,1.5605791031,1.4775227656,2
2018,28,077,1.518187328,1.5072112199,2
2018,28,079,1.5546813677,1.8061933411,2
2018,28,081,1.7525137396,1.5567243496,2
2018,28,083,1.6000877461,1.5359053973,2
2018,28,085,1.5181873487,1.5072112501,2
2018,28,087,1.6519066884,1.3244765517,2
2018,28,089,1.8787652631,1.7634234045,2
2018,28,091,1.5847787704,1.4147106133,2
2018,28,093,1.8033671495,2.0615299557,2
2018,28,095,1.7758628464,1.9843474872,2
2018,28,097,1.6000877446,1.5359053947,2
2018,28,099,1.5730143953,1.80226505,2
2018,28,101,1.5605791049,1.477522726,2
2018,28,103,1.5862756137,1.3453800557,2
2018,28,105,1.6054842489,1.3641381672,2
2018,28,107,1.6248782309,1.789060027,2
2018,28,109,1.6136025745,1.7489752315,2
2018,28,111,1.5444341808,1.3785263436,2
2018,28,113,1.5181873517,1.5072112965,2
2018,28,115,1.7616931089,1.5554260319,2
2018,28,117,1.8033671239,2.0615299147,2
2018,28,119,1.6093815114,1.770641481,2
2018,28,121,1.8895684898,1.8574678764,1
2018,28,123,1.5546813826,1.8061933382,2
2018,28,125,1.5777816835,1.3535954072,2
2018,28,127,1.8931531103,2.1023706602,2
2018,28,129,1.5947863591,1.7460591532,2
2018,28,131,1.6145090584,1.7489751659,2
2018,28,133,1.5777816983,1.3535954421,2
2018,28,135,1.6093815354,1.7706414918,2
2018,28,137,1.5734094896,1.606753037,2
2018,28,139,1.8033671539,2.061529981,2
2018,28,141,1.8033671385,2.0615299735,2
2018,28,143,1.6093815259,1.7706415579,2
2018,28,145,1.7753554196,1.5561645954,2
2018,28,147,1.5181873503,1.5072112571,2
2018,28,149,1.6149289126,1.5103587097,2
2018,28,151,1.5777816902,1.3535954041,2
2018,28,153,1.6414268098,1.6867860523,2
2018,28,155,1.6206979502,1.3609255332,2
2018,28,157,1.5181873427,1.5072112533,2
2018,28,159,1.5862755815,1.3453800073,2
2018,28,161,1.6052620064,1.532541284,2
2018,28,163,1.8592229187,1.7837646005,2
2018,29,001,1.814667674,1.9222882296,2
2018,29,003,1.902920298,1.9234648625,2
2018,29,005,1.8256651971,2.1518460825,2
2018,29,007,1.6483525686,2.011079167,2
2018,29,009,1.6791019467,1.7512721579,2
2018,29,011,1.791539472,1.879186701,2
2018,29,013,1.86859317,1.9059388613,2
2018,29,015,1.7749634104,1.9135892557,2
2018,29,017,1.6124431521,1.6151924693,2
2018,29,019,1.6010309278,1.5182594261,1
2018,29,021,1.9029202744,1.9234648446,2
2018,29,023,1.6184104803,1.7723527523,2
2018,29,025,1.5729496933,2.0801875512,2
2018,29,027,1.9975189763,2.656633852,2
2018,29,029,1.6951145515,1.8690563389,2
2018,29,031,1.6124431525,1.6151925053,2
2018,29,033,1.7563330565,2.109553905,2
2018,29,035,1.6184104822,1.7723527698,2
2018,29,037,1.7731140936,2.0063934711,1
2018,29,039,1.7915394786,1.8791866757,2
2018,29,041,1.8062192172,2.0118963846,2
2018,29,043,1.903949586,2.1454224432,2
2018,29,045,1.8360848829,2.056831198,2
2018,29,047,1.8146911674,1.8567762305,1
2018,29,049,1.5729496662,2.080187558,2
2018,29,051,1.8409193829,2.587445393,2
2018,29,053,1.743103479,2.1458244165,2
2018,29,055,1.6721435923,1.7318075232,2
2018,29,057,1.7915395256,1.879186739,2
2018,29,059,1.7749634262,1.913589234,2
2018,29,061,1.9213054779,2.0667597478,2
2018,29,063,1.9029203209,1.9234648889,2
2018,29,065,1.7274161176,1.7295116892,2
2018,29,067,1.5845795797,1.5876470491,2
2018,29,069,1.621678354,1.8250067015,2
2018,29,071,1.7290561262,1.866914268,1
2018,29,073,1.5908348226,1.7292395489,2
2018,29,075,1.861779352,2.0843451277,2
2018,29,077,1.6188549115,1.4781161826,1
2018,29,079,1.9213054853,2.0667597475,2
2018,29,081,1.9213054829,2.0667597194,2
2018,29,083,1.7764505123,1.9179727442,2
2018,29,085,1.7749634039,1.9135892454,2
2018,29,087,1.8152132702,2.1574286768,2
2018,29,089,1.7228981846,2.0366520532,2
2018,29,091,1.5845795659,1.5876470489,2
2018,29,093,1.6184104661,1.7723527888,2
2018,29,095,1.584350995,1.5721249198,1
2018,29,097,1.5944643297,1.7990083722,2
2018,29,099,1.7928940251,2.04736769,1
2018,29,101,1.668798161,2.2266570102,2
2018,29,103,1.9128363208,2.0366661986,2
2018,29,105,1.7749633555,1.9135892121,2
2018,29,107,1.5729496675,2.0801875407,2
2018,29,109,1.7915395,1.8791866836,2
2018,29,111,1.8456074157,2.0511840119,2
2018,29,113,1.6788568129,1.8423942261,2
2018,29,115,1.9213054879,2.066759743,2
2018,29,117,1.8337269884,2.1926934004,2
2018,29,119,1.6791019253,1.7512721259,2
2018,29,121,1.912836345,2.036666152,2
2018,29,123,1.618410477,1.7723527518,2
2018,29,125,1.6513909786,1.7159183087,2
2018,29,127,1.8894877677,2.0873898652,2
2018,29,129,1.892542163,2.0629198548,2
2018,29,131,1.7098267344,1.8205787194,2
2018,29,133,1.6216783641,1.8250066809,2
2018,29,135,2.0033685358,2.6530244872,2
2018,29,137,1.8257453979,2.053291722,2
2018,29,139,1.7997736802,2.0248642796,2
2018,29,141,1.709826763,1.8205787805,2
2018,29,143,1.6216784003,1.8250066816,2
2018,29,145,1.594464319,1.7990083066,2
2018,29,147,1.8543023788,2.1037334952,2
2018,29,149,1.5845795669,1.5876470504,2
2018,29,151,1.8409193943,2.5874454654,2
2018,29,153,1.5845795721,1.5876470136,2
2018,29,155,1.6216783686,1.8250066955,2
2018,29,157,1.657209706,1.8309336719,2
2018,29,159,1.806219219,2.0118964329,2
2018,29,161,1.6252587246,1.7441497162,2
2018,29,163,1.6544433043,2.0190404004,2
2018,29,165,1.775360463,1.3578758374,1
2018,29,167,1.7749634109,1.9135892653,2
2018,29,169,1.6557152928,1.9413536663,2
2018,29,171,1.9213054593,2.066759702,2
2018,29,173,1.8423008573,2.0435926367,2
2018,29,175,1.8062192138,2.0118964227,2
2018,29,177,1.572949666,2.0801875691,2
2018,29,179,1.6184104972,1.7723528443,2
2018,29,181,1.6184104943,1.7723527722,2
2018,29,183,1.9373961526,1.8754636434,1
2018,29,185,1.7915395096,1.8791867342,2
2018,29,186,1.6677699072,1.9063728186,2
2018,29,187,1.8274228495,1.86277735,2
2018,29,189,1.6607220736,1.5417245264,1
2018,29,195,1.8062192269,2.0118963541,2
2018,29,197,1.9128363294,2.036666136,2
2018,29,199,1.9128363809,2.0366662164,2
2018,29,201,1.7174989436,1.5009198509,2
2018,29,203,1.5845795618,1.5876470406,2
2018,29,205,1.8879256601,2.0862973228,2
2018,29,207,1.6216783805,1.8250067227,2
2018,29,209,1.6745253815,1.783999017,2
2018,29,211,1.9213055125,2.0667597513,2
2018,29,213,1.6791019513,1.7512721811,2
2018,29,215,1.5845795724,1.5876470277,2
2018,29,217,1.7915394814,1.8791866674,2
2018,29,219,1.6788568456,1.8423942826,2
2018,29,221,1.8337277455,1.8275910968,2
2018,29,223,1.618410478,1.7723527549,2
2018,29,225,1.9039496579,2.1454226243,2
2018,29,227,1.8145971745,2.1567773247,2
2018,29,229,1.5845795723,1.5876470741,2
2018,29,510,1.5269802615,1.4956178308,1
2018,30,001,1.7416599745,1.8258433337,2
2018,30,003,1.6751359427,2.0009250556,2
2018,30,005,1.607280105,1.7504694105,2
2018,30,007,1.7416599226,1.825843237,2
2018,30,009,1.6129924267,1.824434156,2
2018,30,011,1.6751359625,2.0009250938,2
2018,30,013,1.6072800885,1.7504693725,2
2018,30,015,1.6072801092,1.7504694322,2
2018,30,017,1.6844597407,1.9957086336,2
2018,30,019,1.6859820145,1.9864381115,2
2018,30,021,1.690391944,2.0057665066,2
2018,30,023,1.7416599531,1.8258433228,2
2018,30,025,1.6610687356,1.9699927084,2
2018,30,027,1.6072801092,1.7504694322,2
2018,30,029,1.3701832135,1.6580307627,2
2018,30,031,1.5862069109,1.7842833419,2
2018,30,033,1.6751359424,2.0009250309,2
2018,30,035,1.3701831733,1.6580307569,2
2018,30,037,1.675135936,2.000924992,2
2018,30,039,1.7416599621,1.8258433397,2
2018,30,041,1.6072801084,1.7504693855,2
2018,30,043,1.6645620931,1.8499740584,2
2018,30,045,1.6072801279,1.7504694329,2
2018,30,047,1.4995298234,1.7515671366,2
2018,30,049,1.6686898851,1.8031942397,2
2018,30,051,1.6072801187,1.7504694026,2
2018,30,053,1.3701832254,1.658030809,2
2018,30,055,1.675135936,2.000924992,2
2018,30,057,1.7416599574,1.8258433011,2
2018,30,059,1.607280116,1.7504694528,2
2018,30,061,1.499529828,1.7515671193,2
2018,30,063,1.4847699444,1.6106686992,2
2018,30,065,1.6751359625,2.0009250938,2
2018,30,067,1.6930689267,1.8398535038,2
2018,30,069,1.6072801112,1.7504694786,2
2018,30,071,1.6751359217,2.000925031,2
2018,30,073,1.607280138,1.7504694365,2
2018,30,075,1.675135936,2.000924992,2
2018,30,077,1.7416599329,1.825843282,2
2018,30,079,1.6751359625,2.0009250938,2
2018,30,081,1.4995298112,1.7515671544,2
2018,30,083,1.5817316456,1.9525616581,2
2018,30,085,1.6751359439,2.0009250491,2
2018,30,087,1.6535245192,1.9678191903,2
2018,30,089,1.499529822,1.7515671433,2
2018,30,091,1.6394922947,1.9325134532,2
2018,30,093,1.7416599654,1.8258433136,2
2018,30,095,1.6465049772,1.7858578366,2
2018,30,097,1.6648300443,1.8459656217,2
2018,30,099,1.6072801088,1.7504694298,2
2018,30,101,1.6072800997,1.7504694206,2
2018,30,103,1.675135913,2.0009250367,2
2018,30,105,1.6751359257,2.0009249668,2
2018,30,107,1.6072801054,1.7504694127,2
2018,30,109,1.6751359191,2.0009250216,2
2018,30,111,1.5690468043,1.5493867927,1
2018,31,001,1.6221518066,1.9124351788,2
2018,31,003,1.9126880269,2.1401639112,2
2018,31,005,1.6706689779,2.1105336737,2
2018,31,007,1.5441006043,1.8212394821,2
2018,31,009,1.8929589527,2.0149959831,2
2018,31,011,1.91268798,2.1401638563,2
2018,31,013,1.5441005848,1.8212393955,2
2018,31,015,1.5441006089,1.8212395027,2
2018,31,017,1.5441005864,1.8212394517,2
2018,31,019,1.5959851475,1.8416636393,2
2018,31,021,1.9126879926,2.1401638217,2
2018,31,023,1.7623721327,1.9049257309,2
2018,31,025,1.7255245558,2.1189073427,2
2018,31,027,1.8625662713,2.2149383993,2
2018,31,029,1.670668936,2.1105337463,2
2018,31,031,1.5441005686,1.8212394726,2
2018,31,033,1.4820126734,1.782362909,2
2018,31,035,1.6186594915,1.8357461532,2
2018,31,037,1.9126879693,2.140163881,2
2018,31,039,1.9126879765,2.1401638456,2
2018,31,041,1.8929589564,2.014996028,2
2018,31,043,1.9144941994,2.1396983751,2
2018,31,045,1.5441005973,1.8212394909,2
2018,31,047,1.6706689652,2.1105336791,2
2018,31,049,1.5441005759,1.8212394302,2
2018,31,051,1.9144942032,2.139698378,2
2018,31,053,1.9416724762,2.1480362202,2
2018,31,055,1.6841729738,1.5157479751,1
2018,31,057,1.6706689219,2.110533685,2
2018,31,059,1.7623721682,1.9049257693,2
2018,31,061,1.6186594538,1.8357461045,2
2018,31,063,1.6706689318,2.110533622,2
2018,31,065,1.670668959,2.1105336935,2
2018,31,067,1.7623721471,1.9049257556,2
2018,31,069,1.5323697264,1.8412505795,2
2018,31,071,1.8929589706,2.0149960705,2
2018,31,073,1.6706689219,2.110533685,2
2018,31,075,1.6706689434,2.1105336873,2
2018,31,077,1.8929589863,2.0149959398,2
2018,31,079,1.8929589689,2.0149960258,2
2018,31,081,1.7775946831,1.9916171144,2
2018,31,083,1.618659502,1.8357461271,2
2018,31,085,1.6706689186,2.1105336468,2
2018,31,087,1.6706689229,2.1105336889,2
2018,31,089,1.5441005906,1.8212394353,2
2018,31,091,1.6706689655,2.1105336554,2
2018,31,093,1.8353825746,2.0393464584,2
2018,31,095,1.7623721128,1.9049257423,2
2018,31,097,1.7623721401,1.90492575,2
2018,31,099,1.6186594915,1.8357461532,2
2018,31,101,1.670668981,2.1105336377,2
2018,31,103,1.5441005864,1.8212394517,2
2018,31,105,1.5441005759,1.8212394302,2
2018,31,107,1.912687959,2.1401638767,2
2018,31,109,1.6024251113,1.6396637071,1
2018,31,111,1.6706689504,2.1105337257,2
2018,31,113,1.6706689655,2.1105336554,2
2018,31,115,1.8929589863,2.0149959398,2
2018,31,117,1.67066897,2.1105337052,2
2018,31,119,1.9126879766,2.140163906,2
2018,31,121,1.892958941,2.0149960026,2
2018,31,123,1.5441006108,1.821239431,2
2018,31,125,1.9126879876,2.1401638698,2
2018,31,127,1.6675659502,1.9493100458,2
2018,31,129,1.6186595011,1.8357461713,2
2018,31,131,1.7631298,1.9017024117,2
2018,31,133,1.7623721414,1.904925765,2
2018,31,135,1.662249852,2.0929118498,2
2018,31,137,1.6006592852,1.8563335549,2
2018,31,139,1.9011243793,2.1435564255,2
2018,31,141,1.856155216,2.1342152343,2
2018,31,143,1.6862096547,1.8966749451,2
2018,31,145,1.6706689318,2.110533622,2
2018,31,147,1.762372143,1.9049257896,2
2018,31,149,1.5441005864,1.8212394517,2
2018,31,151,1.7623721463,1.9049257915,2
2018,31,153,1.9543090923,1.6257726497,1
2018,31,155,1.8168127789,2.1936741239,2
2018,31,157,1.5441006035,1.8212395161,2
2018,31,159,1.6691528842,1.9493100204,2
2018,31,161,1.544100605,1.8212393857,2
2018,31,163,1.8929589596,2.0149959943,2
2018,31,165,1.5441006043,1.8212394821,2
2018,31,167,1.9126879732,2.140163884,2
2018,31,169,1.7623721401,1.90492575,2
2018,31,171,1.6706689434,2.1105336873,2
2018,31,173,1.9126879659,2.1401638275,2
2018,31,175,1.8929589463,2.0149960313,2
2018,31,177,1.7255245871,2.118907306,2
2018,31,179,1.7552141095,2.1880613843,2
2018,31,181,1.6186594969,1.8357461247,2
2018,31,183,1.8929589527,2.0149959831,2
2018,31,185,1.7447927321,1.887416245,2
2018,32,001,1.7445557122,2.0257497642,2
2018,32,003,1.3837016049,1.0750859303,1
2018,32,005,1.5488907801,1.6501592712,2
2018,32,007,1.6944738879,1.8878368693,2
2018,32,009,1.7445557098,2.0257497253,2
2018,32,011,1.6848032792,1.8320040702,2
2018,32,013,1.6899639195,1.9408609337,2
2018,32,015,1.6989488678,1.9158414098,2
2018,32,017,1.7445557009,2.0257497648,2
2018,32,019,1.5664342358,1.7079776536,2
2018,32,021,1.7445556781,2.0257497748,2
2018,32,023,1.7445556643,2.0257497311,2
2018,32,027,1.7445557098,2.0257497253,2
2018,32,029,1.5122746986,1.6598651075,2
2018,32,031,1.4025651634,1.3280738376,1
2018,32,033,1.7391572403,1.9620562571,2
2018,32,510,1.5664342505,1.7079775975,2
2018,33,001,1.4158782673,1.3215201972,2
2018,33,003,1.4293836073,1.3136553531,2
2018,33,005,1.4358944423,1.3527156984,2
2018,33,007,1.3908448095,1.4913125158,2
2018,33,009,1.3908448228,1.4913125166,2
2018,33,011,1.5011039861,1.2982277804,1
2018,33,013,1.4415682114,1.2482441825,1
2018,33,015,1.5543704346,1.4674497214,1
2018,33,017,1.6206171887,1.4717961525,1
2018,33,019,1.4379323825,1.3565808277,2
2018,34,001,1.2109252854,0.9063820896,1
2018,34,003,1.3061893701,0.8884379826,1
2018,34,005,1.4846059024,1.2228144181,1
2018,34,007,1.3856738449,1.0435501322,1
2018,34,009,1.4278167289,1.2587406955,1
2018,34,011,1.3029353471,0.8158844018,1
2018,34,013,1.2283114969,0.8502028797,1
2018,34,015,1.4857864814,1.1310662956,1
2018,34,017,1.2284252519,0.8866665181,1
2018,34,019,1.4846731112,1.2834242838,1
2018,34,021,1.409350738,1.1624746024,1
2018,34,023,1.4033440017,1.126883225,1
2018,34,025,1.3522392139,1.0774601864,1
2018,34,027,1.5118127663,1.1359611364,1
2018,34,029,1.2928121783,1.2012000862,1
2018,34,031,1.2568385908,0.9508067263,1
2018,34,033,1.468715296,1.1480769553,2
2018,34,035,1.5894894486,1.1692830679,1
2018,34,037,1.6702672549,1.4387338609,1
2018,34,039,1.3232654873,0.9864183776,1
2018,34,041,1.4911141854,1.3080931944,1
2018,35,001,1.4933382085,1.3001912686,1
2018,35,003,1.4503807585,1.7945382311,2
2018,35,005,1.614978171,1.7899578114,2
2018,35,006,1.5483162346,1.7971160786,2
2018,35,007,1.6385698808,1.5552843098,2
2018,35,009,1.6385698828,1.5552842894,2
2018,35,011,1.6270226252,1.4590104736,2
2018,35,013,1.3371991156,1.2579509282,1
2018,35,015,1.7527823903,2.0247846551,2
2018,35,017,1.4503807766,1.7945382897,2
2018,35,019,1.6385698387,1.5552842136,2
2018,35,021,1.6385698688,1.5552842795,2
2018,35,023,1.4503808009,1.7945383181,2
2018,35,025,1.7729727563,2.0290570943,2
2018,35,027,1.6149782249,1.7899579133,2
2018,35,028,1.4095998885,1.4315363787,2
2018,35,029,1.4503807715,1.7945383014,2
2018,35,031,1.5483162708,1.7971160349,2
2018,35,033,1.3991135195,1.3416133333,2
2018,35,035,1.6304655503,1.7822395566,2
2018,35,037,1.6385698586,1.555284319,2
2018,35,039,1.399113522,1.3416133132,2
2018,35,041,1.6385698639,1.5552842876,2
2018,35,043,1.6044152513,1.69771529,1
2018,35,045,1.6341401411,1.5417091561,1
2018,35,047,1.399113513,1.3416133438,2
2018,35,049,1.4681673939,1.4666125196,1
2018,35,051,1.4503807748,1.7945382451,2
2018,35,053,1.4503808002,1.7945383153,2
2018,35,055,1.3991135277,1.3416133343,2
2018,35,057,1.4160849969,1.5911838742,2
2018,35,059,1.6385698586,1.555284319,2
2018,35,061,1.67468642,1.5920306682,1
2018,36,001,1.6070507178,1.4868251632,1
2018,36,003,1.6654188299,1.9136297566,2
2018,36,005,1.1715206832,0.9254116722,1
2018,36,007,1.7804028813,1.5737595143,1
