year,state,county,homeless_count,homeless_share,homeless_count_lb,homeless_count_ub,homeless_quality
2014,34,019,39,.0036568213,36,42,3
2014,34,021,179,.003439001,177,181,1
2014,34,023,945,.0078393957,943,947,1
2014,34,025,563,.0068629244,556,570,1
2014,34,027,94,.0019307398,88,100,3
2014,34,029,635,.0088776425,629,641,1
2014,34,031,341,.0046768067,337,345,1
2014,34,033,397,.038491372,395,399,1
2014,34,035,224,.0070966925,221,227,1
2014,34,037,53,.0058421516,49,57,3
2014,34,039,364,.0056801336,362,366,1
2014,34,041,171,.017215343,164,178,2
2014,35,001,3554,.036802702,3550,3558,1
2014,35,003,,,,,
2014,35,005,109,.0094404984,108,110,1
2014,35,006,,,,,
2014,35,007,,,,,
2014,35,009,136,.016152019,136,136,1
2014,35,011,34,.10625,34,34,1
2014,35,013,694,.017138764,693,695,1
2014,35,015,366,.033008657,366,366,1
2014,35,017,105,.035958905,105,105,1
2014,35,019,,,,,
2014,35,021,,,,,
2014,35,023,63,.1257485,63,63,1
2014,35,025,150,.010346969,150,150,1
2014,35,027,36,.017391304,36,36,1
2014,35,028,,,,,
2014,35,029,373,.068340048,373,373,1
2014,35,031,447,.037540942,447,447,1
2014,35,033,,,,,
2014,35,035,138,.023267576,138,138,1
2014,35,037,4,.0042060986,4,4,1
2014,35,039,,,,,
2014,35,041,31,.010025873,30,32,2
2014,35,043,790,.036869369,787,793,1
2014,35,045,548,.022371912,548,548,1
2014,35,047,45,.013888889,45,45,1
2014,35,049,1255,.08507321,1255,1255,1
2014,35,051,152,.10951009,152,152,1
2014,35,053,91,.040734109,91,91,1
2014,35,055,20,.0069881203,20,20,1
2014,35,057,208,.058377773,207,209,1
2014,35,059,,,,,
2014,35,061,933,.073965438,933,933,1
2014,36,001,749,.019427298,749,749,1
2014,36,003,102,.01840823,100,104,1
2014,36,005,39145,.17618598,39143,39147,1
2014,36,007,558,.020275425,558,558,1
2014,36,009,189,.016276266,188,190,1
2014,36,011,135,.015247346,134,136,1
2014,36,013,314,.017079141,314,314,1
2014,36,015,113,.0095608765,113,113,1
2014,36,017,158,.020209773,158,158,1
2014,36,019,172,.016359141,172,172,1
2014,36,021,195,.026358476,195,195,1
2014,36,023,81,.013509006,81,81,1
2014,36,025,56,.019041143,54,58,2
2014,36,027,707,.018208979,705,709,1
2014,36,029,2911,.023999143,2909,2913,1
2014,36,031,14,.010432191,12,16,3
2014,36,033,88,.01414791,87,89,1
2014,36,035,108,.012117133,106,110,1
2014,36,037,116,.01358632,114,118,1
2014,36,039,161,.032505553,161,161,1
2014,36,041,,,,,
2014,36,043,50,.0078876792,49,51,1
2014,36,045,131,.0092730233,129,133,1
2014,36,047,30120,.093954414,30120,30120,1
2014,36,049,129,.017979095,129,129,1
2014,36,051,137,.019027777,137,137,1
2014,36,053,70,.0070443796,69,71,1
2014,36,055,3301,.03068072,3300,3302,1
2014,36,057,190,.027216731,190,190,1
2014,36,059,3228,.017812112,3222,3234,1
2014,36,061,18811,.11130835,18811,18811,1
2014,36,063,304,.010424882,301,307,1
2014,36,065,294,.011785457,293,295,1
2014,36,067,2714,.037723783,2711,2717,1
2014,36,069,290,.017559795,289,291,1
2014,36,071,1722,.028497195,1722,1722,1
2014,36,073,74,.013304567,74,74,1
2014,36,075,883,.043574814,882,884,1
2014,36,077,96,.013850816,95,97,1
2014,36,079,142,.010260857,142,142,1
2014,36,081,15907,.056110337,15906,15908,1
2014,36,083,620,.030182065,619,621,1
2014,36,085,2426,.039544892,2426,2426,1
2014,36,087,752,.018311985,752,752,1
2014,36,089,671,.043374274,671,671,1
2014,36,091,607,.019642742,606,608,1
2014,36,093,242,.0095826406,241,243,1
2014,36,095,77,.01996888,77,77,1
2014,36,097,42,.019337017,41,43,1
2014,36,099,100,.024113817,100,100,1
2014,36,101,174,.011984296,173,175,1
2014,36,103,5375,.022166319,5373,5377,1
2014,36,105,361,.039380386,361,361,1
2014,36,107,79,.010097137,76,82,2
2014,36,109,122,.011012818,121,123,1
2014,36,111,582,.026990678,582,582,1
2014,36,113,165,.017975815,163,167,1
2014,36,115,221,.024904214,220,222,1
2014,36,117,347,.025466021,347,347,1
2014,36,119,2843,.021073621,2832,2853,1
2014,36,121,37,.0088053308,36,38,2
2014,36,123,69,.030329671,69,69,1
2014,37,001,768,.032477692,768,768,1
2014,37,003,24,.0045653414,24,24,1
2014,37,005,19,.012863914,19,19,1
2014,37,007,42,.011911514,42,42,1
2014,37,009,99,.030555556,99,99,1
2014,37,011,26,.011845103,26,26,1
2014,37,013,73,.0101643,73,73,1
2014,37,015,20,.0078554591,20,20,1
2014,37,017,64,.012994924,64,64,1
2014,37,019,248,.019786181,248,248,1
2014,37,021,734,.024621785,734,734,1
2014,37,023,102,.0077010193,102,102,1
2014,37,025,495,.013563502,495,495,1
2014,37,027,204,.016819194,204,204,1
2014,37,029,7,.003600823,7,7,1
2014,37,031,13,.0015251056,13,13,1
2014,37,033,6,.0021299254,6,6,1
2014,37,035,274,.011145007,274,274,1
2014,37,037,802,.093082637,802,802,1
2014,37,039,13,.0037978382,13,13,1
2014,37,041,16,.0070702606,16,16,1
2014,37,043,,,,,
2014,37,045,133,.0085179964,133,133,1
2014,37,047,10,.0015880578,10,10,1
2014,37,049,139,.0095749814,139,139,1
2014,37,051,793,.015367026,793,793,1
2014,37,053,70,.017866258,70,70,1
2014,37,055,161,.031655524,161,161,1
2014,37,057,341,.013389352,341,341,1
2014,37,059,124,.019564532,124,124,1
2014,37,061,228,.02250074,228,228,1
2014,37,063,847,.02453579,846,848,1
2014,37,065,139,.023105053,139,139,1
2014,37,067,515,.0094043314,515,515,1
2014,37,069,219,.025140626,219,219,1
2014,37,071,732,.022062147,732,732,1
2014,37,073,10,.0059136604,10,10,1
2014,37,075,54,.043689322,54,54,1
2014,37,077,135,.016435355,135,135,1
2014,37,079,108,.033951588,108,108,1
2014,37,081,2807,.03693907,2804,2810,1
2014,37,083,193,.027008116,193,193,1
2014,37,085,180,.0086998548,179,181,1
2014,37,087,285,.038280725,285,285,1
2014,37,089,327,.023793932,327,327,1
2014,37,091,,,,,
2014,37,093,98,.011326861,98,98,1
2014,37,095,,,,,
2014,37,097,423,.015580684,423,423,1
2014,37,099,122,.032866381,122,122,1
2014,37,101,255,.0073803943,255,255,1
2014,37,103,65,.053674649,65,65,1
2014,37,105,315,.030722715,315,315,1
2014,37,107,105,.011321976,105,105,1
2014,37,109,108,.0091875801,108,108,1
2014,37,111,910,.14357841,910,910,1
2014,37,113,20,.0045045046,20,20,1
2014,37,115,17,.006830052,17,17,1
2014,37,117,16,.004649811,16,16,1
2014,37,119,4441,.029766213,4436,4446,1
2014,37,121,28,.014329581,28,28,1
2014,37,123,21,.0050071529,21,21,1
2014,37,125,324,.024917327,324,324,1
2014,37,127,415,.025695004,415,415,1
2014,37,129,819,.031342085,819,819,1
2014,37,131,21,.0099526066,21,21,1
2014,37,133,278,.01076518,278,278,1
2014,37,135,127,.0064251744,127,127,1
2014,37,137,13,.0099540586,13,13,1
2014,37,139,115,.019373314,115,115,1
2014,37,141,79,.0086956518,79,79,1
2014,37,143,37,.020998865,37,37,1
2014,37,145,50,.010704346,50,50,1
2014,37,147,178,.0073235962,178,178,1
2014,37,149,5,.0021008404,5,5,1
2014,37,151,306,.013346127,306,306,1
2014,37,153,219,.028290918,219,219,1
2014,37,155,147,.0061021172,147,147,1
2014,37,157,83,.00631611,83,83,1
2014,37,159,209,.010392322,209,209,1
2014,37,161,266,.030915853,266,266,1
2014,37,163,29,.0024290141,29,29,1
2014,37,165,89,.014478607,89,89,1
2014,37,167,54,.0062118946,54,54,1
2014,37,169,39,.0059424043,39,39,1
2014,37,171,96,.0080066724,96,96,1
2014,37,173,41,.019523809,41,41,1
2014,37,175,114,.03208556,114,114,1
2014,37,177,1,.0016835016,0,2,3
2014,37,179,155,.0037214886,155,155,1
2014,37,181,69,.010103968,69,69,1
2014,37,183,2578,.016483482,2577,2579,1
2014,37,185,105,.042630937,105,105,1
2014,37,187,34,.020142181,34,34,1
2014,37,189,62,.014071721,62,62,1
2014,37,191,320,.01662424,320,320,1
2014,37,193,256,.024931828,256,256,1
2014,37,195,155,.011733535,155,155,1
2014,37,197,49,.0086848633,49,49,1
2014,37,199,5,.0022371365,5,5,1
2014,38,001,,,,,
2014,38,003,,,,,
2014,38,005,,,,,
2014,38,007,3,.031578947,3,3,1
2014,38,009,,,,,
2014,38,011,,,,,
2014,38,013,10,.060606062,10,10,1
2014,38,015,429,.035086285,429,429,1
2014,38,017,227,.011146028,227,227,1
2014,38,019,1,.011904762,0,2,3
2014,38,021,,,,,
2014,38,023,,,,,
2014,38,025,,,,,
2014,38,027,,,,,
2014,38,029,,,,,
2014,38,031,,,,,
2014,38,033,,,,,
2014,38,035,143,.019803351,143,143,1
2014,38,037,,,,,
2014,38,039,,,,,
2014,38,041,,,,,
2014,38,043,,,,,
2014,38,045,,,,,
2014,38,047,,,,,
2014,38,049,,,,,
2014,38,051,,,,,
2014,38,053,598,.39524123,598,598,1
2014,38,055,,,,,
2014,38,057,1,.0014265336,0,2,3
2014,38,059,106,.029977376,106,106,1
2014,38,061,152,.15400203,152,152,1
2014,38,063,,,,,
2014,38,065,,,,,
2014,38,067,,,,,
2014,38,069,,,,,
2014,38,071,19,.011515152,19,19,1
2014,38,073,1,.0030581041,0,2,3
2014,38,075,,,,,
2014,38,077,,,,,
2014,38,079,73,.034385305,73,73,1
2014,38,081,,,,,
2014,38,083,,,,,
2014,38,085,66,.18803419,66,66,1
2014,38,087,,,,,
2014,38,089,32,.0093077375,32,32,1
2014,38,091,,,,,
2014,38,093,3,.0013742556,3,3,1
2014,38,095,,,,,
2014,38,097,,,,,
2014,38,099,,,,,
2014,38,101,413,.051470589,413,413,1
2014,38,103,,,,,
2014,38,105,437,.095854357,437,437,1
2014,39,001,71,.014621087,71,71,1
2014,39,003,216,.017953619,212,220,1
2014,39,005,143,.018912842,142,144,1
2014,39,007,20,.0020807325,19,21,3
2014,39,009,87,.013175829,87,87,1
2014,39,011,70,.011637573,70,70,1
2014,39,013,124,.014076512,123,125,1
2014,39,015,1,.001025641,0,2,3
2014,39,017,922,.016450772,921,923,1
2014,39,019,14,.013631938,14,14,1
2014,39,021,140,.019782394,139,141,1
2014,39,023,426,.023494374,425,427,1
2014,39,025,114,.0045563551,113,115,1
2014,39,027,41,.0066353781,40,42,1
2014,39,029,7,.0017911976,6,8,3
2014,39,031,87,.01775148,85,89,1
2014,39,033,93,.016405011,91,95,1
2014,39,035,3388,.022415116,3376,3400,1
2014,39,037,56,.009700329,56,56,1
2014,39,039,57,.012577228,56,58,1
2014,39,041,87,.002911062,87,87,1
2014,39,043,191,.017444516,190,192,1
2014,39,045,98,.0044271774,94,102,2
2014,39,047,237,.048906315,237,237,1
2014,39,049,3592,.019456076,3579,3605,1
2014,39,051,38,.0072588348,37,39,2
2014,39,053,9,.0043186182,9,9,1
2014,39,055,75,.0083481744,74,76,1
2014,39,057,654,.030335359,653,655,1
2014,39,059,285,.061250806,285,285,1
2014,39,061,2655,.026274901,2647,2663,1
2014,39,063,156,.017595308,155,157,1
2014,39,065,7,.0024682651,5,9,3
2014,39,067,28,.017252002,27,29,2
2014,39,069,75,.017178195,73,77,2
2014,39,071,552,.117322,552,552,1
2014,39,073,33,.0083969468,33,33,1
2014,39,075,,,,,
2014,39,077,62,.0074617886,62,62,1
2014,39,079,69,.017692307,69,69,1
2014,39,081,1,.00041390728,0,2,3
2014,39,083,203,.04084507,203,203,1
2014,39,085,162,.0056516887,161,163,1
2014,39,087,30,.010897203,29,31,2
2014,39,089,514,.020657504,511,517,1
2014,39,091,28,.0068359375,28,28,1
2014,39,093,547,.012737815,541,553,1
2014,39,095,3296,.047777809,3292,3300,1
2014,39,097,18,.0033228723,18,18,1
2014,39,099,202,.0076108663,196,208,2
2014,39,101,244,.021824688,243,245,1
2014,39,103,48,.0020433357,47,49,1
2014,39,105,49,.014767933,48,50,1
2014,39,107,3,.00078390382,0,6,3
2014,39,109,105,.010749386,104,106,1
2014,39,111,274,.11892361,274,274,1
2014,39,113,1271,.019138684,1268,1274,1
2014,39,115,161,.081190117,161,161,1
2014,39,117,6,.0014602093,4,8,3
2014,39,119,34,.0043152682,32,36,3
2014,39,121,60,.03533569,60,60,1
2014,39,123,11,.0032163742,11,11,1
2014,39,125,1,.00068587105,0,2,3
2014,39,127,109,.030311458,108,110,1
2014,39,129,93,.010114192,93,93,1
2014,39,131,3,.0040000002,3,3,1
2014,39,133,386,.021077923,384,388,1
2014,39,135,12,.0037854889,12,12,1
2014,39,137,1,.0022988506,0,2,3
2014,39,139,242,.018273804,240,244,1
2014,39,141,391,.054517567,391,391,1
2014,39,143,307,.036691766,307,307,1
2014,39,145,132,.016637258,131,133,1
2014,39,147,44,.010326214,43,45,1
2014,39,149,4,.00072608457,0,8,3
2014,39,151,1016,.018059654,1012,1020,1
2014,39,153,1553,.022235585,1548,1558,1
2014,39,155,39,.0027803523,34,44,3
2014,39,157,118,.015935179,118,118,1
2014,39,159,43,.0056773173,43,43,1
2014,39,161,1,.0012019231,0,2,3
2014,39,163,3,.0013544018,3,3,1
2014,39,165,160,.0043518469,160,160,1
2014,39,167,168,.02302316,168,168,1
2014,39,169,185,.01424282,182,188,1
2014,39,171,92,.029449424,92,92,1
2014,39,173,350,.023475753,348,352,1
2014,39,175,1,.00101833,0,2,3
2014,40,001,68,.014753743,68,68,1
2014,40,003,3,.0031479539,3,3,1
2014,40,005,263,.11018014,263,263,1
2014,40,007,0,0,0,0,3
2014,40,009,234,.054968286,234,234,1
2014,40,011,1,.00051334704,0,2,3
2014,40,013,503,.066079877,503,503,1
2014,40,015,18,.0030120481,16,20,3
2014,40,017,76,.0029200446,76,76,1
2014,40,019,424,.045562003,424,424,1
2014,40,021,594,.077576071,593,595,1
2014,40,023,13,.0048094708,13,13,1
2014,40,025,0,0,0,0,3
2014,40,027,305,.006783355,305,305,1
2014,40,029,0,0,0,0,3
2014,40,031,752,.034448009,751,753,1
2014,40,033,42,.037906136,42,42,1
2014,40,035,74,.02637206,74,74,1
2014,40,037,366,.028093338,366,366,1
2014,40,039,238,.043597728,238,238,1
2014,40,041,257,.039170858,257,257,1
2014,40,043,19,.017163506,19,19,1
2014,40,045,48,.055235904,48,48,1
2014,40,047,176,.015219647,175,177,1
2014,40,049,139,.024946159,139,139,1
2014,40,051,219,.023106141,218,220,1
2014,40,053,0,0,0,0,3
2014,40,055,0,0,0,0,3
2014,40,057,0,0,0,0,3
2014,40,059,1,.0012886598,0,2,3
2014,40,061,48,.020210527,48,48,1
2014,40,063,1,.00044014084,0,2,3
2014,40,065,122,.025496343,120,124,1
2014,40,067,15,.012809564,14,16,3
2014,40,069,183,.092752151,183,183,1
2014,40,071,390,.046400953,390,390,1
2014,40,073,44,.012290503,43,45,1
2014,40,075,81,.049031477,81,81,1
2014,40,077,6,.0039630118,6,6,1
2014,40,079,257,.026141796,256,258,1
2014,40,081,0,0,0,0,3
2014,40,083,47,.010006387,47,47,1
2014,40,085,78,.042391304,78,78,1
2014,40,087,267,.035062376,267,267,1
2014,40,089,486,.07055749,486,486,1
2014,40,091,18,.0059721302,17,19,3
2014,40,093,1,.00085106381,0,2,3
2014,40,095,573,.19331984,573,573,1
2014,40,097,468,.064276882,468,468,1
2014,40,099,100,.036390103,99,100,1
2014,40,101,639,.046820048,636,642,1
2014,40,103,43,.019652652,43,43,1
2014,40,105,48,.025599999,48,48,1
2014,40,107,20,.0096758585,20,20,1
2014,40,109,10027,.075087242,10023,10031,1
2014,40,111,142,.020678608,142,142,1
2014,40,113,97,.025227569,97,97,1
2014,40,115,71,.011635529,70,72,1
2014,40,117,5,.0019179133,5,5,1
2014,40,119,411,.037838336,411,411,1
2014,40,121,259,.032751642,258,260,1
2014,40,123,289,.039961282,289,289,1
2014,40,125,233,.01734018,233,233,1
2014,40,127,41,.01856884,41,41,1
2014,40,129,0,0,0,0,3
2014,40,131,508,.036041148,508,508,1
2014,40,133,14,.0026866244,14,14,1
2014,40,135,183,.021728806,183,183,1
2014,40,137,729,.087557048,727,731,1
2014,40,139,122,.026163414,122,122,1
2014,40,141,101,.06666667,100,102,1
2014,40,143,3949,.033072595,3949,3949,1
2014,40,145,133,.020203555,133,133,1
2014,40,147,453,.048856772,453,453,1
2014,40,149,0,0,0,0,3
2014,40,151,28,.01943095,28,28,1
2014,40,153,403,.099975191,402,404,1
2014,41,001,148,.060680605,147,149,1
2014,41,003,270,.030477481,270,270,1
2014,41,005,1331,.022598006,1331,1331,1
2014,41,007,213,.042625576,213,213,1
2014,41,009,177,.02297806,177,177,1
2014,41,011,423,.044260751,423,423,1
2014,41,013,114,.034503631,114,114,1
2014,41,015,131,.057785619,131,131,1
2014,41,017,1373,.053693637,1373,1373,1
2014,41,019,504,.037460979,504,504,1
2014,41,021,,,,,
2014,41,023,8,.15384616,8,8,1
2014,41,025,48,.058252428,48,48,1
2014,41,027,45,.010781026,45,45,1
2014,41,029,2285,.078652069,2285,2285,1
2014,41,031,227,.061384533,227,227,1
2014,41,033,667,.062029202,667,667,1
2014,41,035,403,.04162363,403,403,1
2014,41,037,15,.01525941,14,16,3
2014,41,039,2291,.050573952,2289,2291,1
2014,41,041,642,.12251908,642,642,1
2014,41,043,1062,.047101609,1062,1062,1
2014,41,045,390,.076877587,390,390,1
2014,41,047,1682,.028099367,1682,1682,1
2014,41,049,42,.018641811,42,42,1
2014,41,051,4525,.048239909,4525,4525,1
2014,41,053,147,.021585902,146,148,1
2014,41,055,11,.044176705,11,11,1
2014,41,057,140,.042411391,140,140,1
2014,41,059,127,.0096146567,126,128,1
2014,41,061,216,.075709783,216,216,1
2014,41,063,37,.043838862,37,37,1
2014,41,065,94,.025676046,94,94,1
2014,41,067,2325,.026808569,2325,2325,1
2014,41,069,,,,,
2014,41,071,515,.030795909,515,515,1
2014,42,001,204,.013145177,204,204,1
2014,42,003,2579,.017538492,2572,2586,1
2014,42,005,54,.0068519223,54,54,1
2014,42,007,319,.010250643,318,320,1
2014,42,009,65,.0091523519,64,66,1
2014,42,011,1189,.01747784,1189,1189,1
2014,42,013,190,.010851562,189,191,1
2014,42,015,103,.012408144,103,103,1
2014,42,017,776,.0089498879,775,777,1
2014,42,019,309,.012338284,309,309,1
2014,42,021,96,.0056751007,95,97,1
2014,42,023,1,.0016722408,0,2,3
2014,42,025,50,.0068129171,49,51,1
2014,42,027,145,.011532649,145,145,1
2014,42,029,729,.0095952619,726,732,1
2014,42,031,99,.016605167,98,100,1
2014,42,033,189,.017071629,189,189,1
2014,42,035,46,.0113946,46,46,1
2014,42,037,40,.0064651687,38,42,3
2014,42,039,127,.014197876,127,127,1
2014,42,041,265,.010114118,264,266,1
2014,42,043,797,.018060686,795,799,1
2014,42,045,685,.00836151,682,688,1
2014,42,047,28,.0077994429,28,28,1
2014,42,049,635,.016054003,635,635,1
2014,42,051,272,.016054776,272,272,1
2014,42,053,28,.060737528,28,28,1
2014,42,055,325,.014250011,325,325,1
2014,42,057,8,.0045351475,7,9,3
2014,42,059,9,.0031045189,9,9,1
2014,42,061,10,.0020433182,7,13,3
2014,42,063,132,.01368301,132,132,1
2014,42,065,98,.019014359,98,98,1
2014,42,067,5,.0017064846,5,5,1
2014,42,069,129,.005205391,125,133,2
2014,42,071,1553,.022871196,1552,1554,1
2014,42,073,148,.011997406,147,149,1
2014,42,075,152,.0079576988,152,152,1
2014,42,077,830,.016640604,827,833,1
2014,42,079,318,.0077203205,318,318,1
2014,42,081,171,.011334261,169,173,1
2014,42,083,165,.024052478,164,166,1
2014,42,085,204,.012761964,202,206,1
2014,42,087,50,.0096525094,50,50,1
2014,42,089,355,.013518144,355,355,1
2014,42,091,708,.0065082503,706,710,1
2014,42,093,18,.0080428952,18,18,1
2014,42,095,467,.010957554,464,470,1
2014,42,097,101,.0086008683,101,101,1
2014,42,099,21,.0039458852,20,22,2
2014,42,101,4059,.021853598,4037,4081,1
2014,42,103,33,.0041745729,33,33,1
2014,42,105,39,.021618625,39,39,1
2014,42,107,169,.0096433666,166,172,1
2014,42,109,22,.0081210779,22,22,1
2014,42,111,55,.0065710871,51,59,3
2014,42,113,1,.0016,0,2,3
2014,42,115,45,.0070866141,43,47,2
2014,42,117,11,.0020560748,9,13,3
2014,42,119,11,.0027826966,11,11,1
2014,42,121,171,.020899536,171,171,1
2014,42,123,132,.027431421,131,133,1
2014,42,125,232,.0082721245,227,237,1
2014,42,127,26,.0055342698,25,27,2
2014,42,129,447,.0093681235,446,448,1
2014,42,131,10,.0039231069,10,10,1
2014,42,133,764,.011447236,764,764,1
2014,44,001,21,.0031597954,21,21,1
2014,44,003,116,.00604387,116,116,1
2014,44,005,185,.026734104,185,185,1
2014,44,007,553,.0069247917,550,556,1
2014,44,009,144,.009433344,143,145,1
2014,45,001,93,.03048181,93,93,1
2014,45,003,605,.024659656,605,605,1
2014,45,005,45,.034039333,45,45,1
2014,45,007,949,.029882234,949,949,1
2014,45,009,19,.013788098,19,19,1
2014,45,011,22,.005509642,21,23,2
2014,45,013,210,.0098337624,210,210,1
2014,45,015,412,.01265162,412,412,1
2014,45,017,21,.011666667,21,21,1
2014,45,019,791,.016905321,791,791,1
2014,45,021,218,.023945518,218,218,1
2014,45,023,74,.013901935,74,74,1
2014,45,025,4,.00054488488,4,4,1
2014,45,027,50,.011809164,50,50,1
2014,45,029,157,.026127476,157,157,1
2014,45,031,149,.014318663,149,149,1
2014,45,033,12,.0027855153,12,12,1
2014,45,035,200,.0073104757,200,200,1
2014,45,037,38,.010944701,38,38,1
2014,45,039,195,.066507503,195,195,1
2014,45,041,437,.018560993,435,439,1
2014,45,043,103,.010632806,103,103,1
2014,45,045,987,.013071463,987,987,1
2014,45,047,356,.030228412,356,356,1
2014,45,049,171,.052357625,171,171,1
2014,45,051,931,.015714141,931,931,1
2014,45,053,32,.01105736,32,32,1
2014,45,055,4,.00037875201,4,4,1
2014,45,057,58,.0047116168,58,58,1
2014,45,059,173,.018767629,173,173,1
2014,45,061,147,.068372093,147,147,1
2014,45,063,372,.009500945,371,373,1
2014,45,065,1,.0012019231,0,2,3
2014,45,067,137,.027241996,137,137,1
2014,45,069,83,.019524818,83,83,1
2014,45,071,42,.0068481984,42,42,1
2014,45,073,151,.014312796,151,151,1
2014,45,075,259,.024137931,259,259,1
2014,45,077,2142,.12888862,2142,2142,1
2014,45,079,1567,.022871906,1567,1567,1
2014,45,081,6,.0027223229,6,6,1
2014,45,083,915,.020432772,914,916,1
2014,45,085,46,.0027183548,46,46,1
2014,45,087,16,.0038461538,16,16,1
2014,45,089,64,.014469817,64,64,1
2014,45,091,185,.0043779728,185,185,1
2014,46,003,1,.0028248588,0,2,3
2014,46,005,3,.0081521738,3,3,1
2014,46,007,1,.001996008,0,2,3
2014,46,009,,,,,
2014,46,011,9,.0021186441,7,11,3
2014,46,013,18,.0038379531,17,19,3
2014,46,015,3,.0034168565,3,3,1
2014,46,017,,,,,
2014,46,019,,,,,
2014,46,021,,,,,
2014,46,023,64,.048558421,64,64,1
2014,46,025,1,.0024813896,0,2,3
2014,46,027,4,.0032626428,4,4,1
2014,46,029,30,.0075891726,30,30,1
2014,46,031,58,.31351352,58,58,1
2014,46,033,15,.017381229,15,15,1
2014,46,035,16,.0054182187,15,17,3
2014,46,037,,,,,
2014,46,039,1,.0018726592,0,2,3
2014,46,041,,,,,
2014,46,043,,,,,
2014,46,045,,,,,
2014,46,047,5,.0060827252,5,5,1
2014,46,049,,,,,
2014,46,051,8,.0088495575,8,8,1
2014,46,053,1,.0082644625,0,2,3
2014,46,055,,,,,
2014,46,057,,,,,
2014,46,059,,,,,
2014,46,061,,,,,
2014,46,063,1,.005586592,0,2,3
2014,46,065,54,.0204468,54,54,1
2014,46,067,,,,,
2014,46,069,,,,,
2014,46,071,,,,,
2014,46,073,,,,,
2014,46,075,,,,,
2014,46,077,,,,,
2014,46,079,8,.0062695923,7,9,3
2014,46,081,28,.0092745945,28,28,1
2014,46,083,13,.0028805672,13,13,1
2014,46,085,,,,,
2014,46,087,3,.0090909088,3,3,1
2014,46,089,,,,,
2014,46,091,,,,,
2014,46,093,36,.013574661,36,36,1
2014,46,095,3,.0070921984,3,3,1
2014,46,097,,,,,
2014,46,099,923,.030463051,922,924,1
2014,46,101,10,.010881393,10,10,1
2014,46,102,4,.0027303754,4,4,1
2014,46,103,796,.047960475,796,796,1
2014,46,105,3,.011235955,3,3,1
2014,46,107,,,,,
2014,46,109,5,.0046296297,4,6,3
2014,46,111,,,,,
2014,46,115,1,.0040160641,0,2,3
2014,46,117,8,.01847575,8,8,1
2014,46,119,1,.0037453184,0,2,3
2014,46,121,1,.00048923679,0,2,3
2014,46,123,,,,,
2014,46,125,4,.010443864,4,4,1
2014,46,127,4,.003187251,4,4,1
2014,46,129,14,.02074074,14,14,1
2014,46,135,5,.0016186468,4,6,3
2014,46,137,49,.068723701,48,50,1
2014,47,001,82,.0068236664,81,83,1
2014,47,003,133,.01572104,133,133,1
2014,47,005,14,.0062388591,14,14,1
2014,47,007,1,.00051759835,0,2,3
2014,47,009,78,.004256248,78,78,1
2014,47,011,28,.0050233225,28,28,1
2014,47,013,178,.03087062,178,178,1
2014,47,015,3,.0014374701,3,3,1
2014,47,017,19,.010913269,19,19,1
2014,47,019,83,.010251977,83,83,1
2014,47,021,44,.0068248799,44,44,1
2014,47,023,,,,,
2014,47,025,20,.0044023772,20,20,1
2014,47,027,1,.00090661831,0,2,3
2014,47,029,129,.023548741,129,129,1
2014,47,031,50,.0084717041,50,50,1
2014,47,033,,,,,
2014,47,035,335,.044780109,335,335,1
2014,47,037,3188,.03495384,3188,3188,1
2014,47,039,16,.0095181437,16,16,1
2014,47,041,5,.0016756032,5,5,1
2014,47,043,134,.0157777,134,134,1
2014,47,045,10,.0025037557,10,10,1
2014,47,047,10,.002817695,10,10,1
2014,47,049,4,.0017444396,4,4,1
2014,47,051,,,,,
2014,47,053,32,.0061692693,32,32,1
2014,47,055,,,,,
2014,47,057,,,,,
2014,47,059,46,.0046506925,46,46,1
2014,47,061,26,.011368605,26,26,1
2014,47,063,524,.050652489,524,524,1
2014,47,065,477,.010891157,477,477,1
2014,47,067,,,,,
2014,47,069,8,.0020278834,8,8,1
2014,47,071,23,.0062568011,23,23,1
2014,47,073,41,.0057246578,41,41,1
2014,47,075,6,.001905972,6,6,1
2014,47,077,,,,,
2014,47,079,25,.014148274,25,25,1
2014,47,081,,,,,
2014,47,083,6,.0043010754,6,6,1
2014,47,085,1,.00033068782,0,2,3
2014,47,087,1,.00063734862,0,2,3
2014,47,089,107,.014245773,107,107,1
2014,47,091,8,.0035746202,8,8,1
2014,47,093,414,.0069308421,414,414,1
2014,47,095,,,,,
2014,47,097,3,.00066064746,3,3,1
2014,47,099,54,.0078947367,54,54,1
2014,47,101,,,,,
2014,47,103,,,,,
2014,47,105,20,.0027233115,20,20,1
2014,47,107,37,.00467999,37,37,1
2014,47,109,4,.00092123443,4,4,1
2014,47,111,,,,,
2014,47,113,473,.03620914,473,473,1
2014,47,115,14,.0030789531,14,14,1
2014,47,117,,,,,
2014,47,119,3,.00024471816,3,3,1
2014,47,121,6,.0032626428,6,6,1
2014,47,123,,,,,
2014,47,125,349,.010887197,349,349,1
2014,47,127,1,.0010810811,0,2,3
2014,47,129,32,.010025063,32,32,1
2014,47,131,20,.0055218111,20,20,1
2014,47,133,,,,,
2014,47,135,,,,,
2014,47,137,,,,,
2014,47,139,,,,,
2014,47,141,573,.051074069,573,573,1
2014,47,143,101,.019216133,101,101,1
2014,47,145,14,.001997717,14,14,1
2014,47,147,174,.014953592,174,174,1
2014,47,149,1304,.026159,1304,1304,1
2014,47,151,7,.0022831049,7,7,1
