year,state,county,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,housing_quality
2021,13,165,1.6323238516,1.7369910609,1.6875781363,2
2021,13,167,1.7608035631,1.8269490814,1.8057563448,2
2021,13,169,1.9095418833,1.9637107285,1.9295757747,2
2021,13,171,1.7211884758,1.5983179819,1.6337302383,2
2021,13,173,1.6218888526,1.7387189967,1.6978751321,2
2021,13,175,1.7608035544,1.8269490685,1.8057563219,2
2021,13,177,1.6298767347,1.4498161372,1.4066417408,2
2021,13,179,1.410966434,1.2239555572,1.2557416729,2
2021,13,181,1.6525516052,1.8425775031,1.6875782063,2
2021,13,183,1.5510866797,1.2384308867,1.2557417202,2
2021,13,185,1.4470583101,0.9104049558,0.8042658423,1
2021,13,187,1.7595485552,1.9049764162,2.0110877572,2
2021,13,189,1.574800485,1.9124373619,1.6875780796,2
2021,13,191,1.5295412061,1.3027110896,1.2277649001,2
2021,13,193,1.6540249651,1.5632339415,1.5065475302,2
2021,13,195,1.6318020357,1.8928386122,1.9900706088,2
2021,13,197,1.6458607192,1.7178938939,1.5065475043,2
2021,13,199,1.6043153101,1.3520407676,1.3292750439,2
2021,13,201,1.5431952756,1.4699311115,1.4112740168,2
2021,13,205,1.5431952601,1.4699311074,1.4112740037,2
2021,13,207,1.7686028933,1.8964345833,1.9295756437,2
2021,13,209,1.6333498019,1.5563086559,1.5819628068,2
2021,13,211,1.6026940986,1.5699807023,1.3950014713,2
2021,13,213,1.9129775216,2.086634043,2.1267791022,2
2021,13,215,1.6459467969,1.3104278708,1.0874426656,1
2021,13,217,1.6984374382,1.7308428034,1.7695017368,2
2021,13,219,1.6318020438,1.8928386373,1.9900705681,2
2021,13,221,1.6318020147,1.8928386051,1.9900706017,2
2021,13,223,2.0567091087,1.6527070201,1.2177970557,1
2021,13,225,1.9020029269,1.9569619291,1.9295757368,2
2021,13,227,1.5285881724,1.9143233816,2.1267791127,2
2021,13,229,1.6602044414,1.7316097658,1.6978751285,2
2021,13,231,1.5806202344,1.7873149229,1.6337302386,2
2021,13,233,1.8872195145,1.6830440494,1.6692809012,2
2021,13,235,1.897807141,1.3829456914,1.405407952,2
2021,13,237,1.813798955,1.925645113,1.9295757114,2
2021,13,239,1.6540249665,1.5632338664,1.506547459,2
2021,13,241,1.7268671578,1.968834721,2.0110877949,2
2021,13,243,1.654024971,1.5632339178,1.5065475105,2
2021,13,245,1.5604135823,1.2037323435,1.0472609141,1
2021,13,247,1.6984374688,1.7308428955,1.7695019137,2
2021,13,249,1.6540249665,1.5632338664,1.506547459,2
2021,13,251,1.7278294005,1.369382817,1.378157973,2
2021,13,253,1.5431953008,1.4699311313,1.4112740355,2
2021,13,255,1.5806202239,1.7873148964,1.6337301395,2
2021,13,257,1.6293981036,1.824145025,1.8678715852,2
2021,13,259,1.6540249778,1.5632338812,1.5065474853,2
2021,13,261,1.6540249822,1.5632339193,1.5065475189,2
2021,13,263,1.654024981,1.5632339313,1.5065475392,2
2021,13,265,1.6323238817,1.7369911221,1.6875781949,2
2021,13,267,1.6333498006,1.5563086731,1.5819628192,2
2021,13,269,1.6540249785,1.563233916,1.5065475043,2
2021,13,271,1.6333497845,1.5563086293,1.5819627883,2
2021,13,273,1.5435598192,1.4705917742,1.4112739836,2
2021,13,275,1.6910246893,1.6937243968,1.6376030879,2
2021,13,277,1.6205692793,1.6253566263,1.6473473301,2
2021,13,279,1.6333497793,1.5563086405,1.5819627844,2
2021,13,281,1.7268671161,1.9688346896,2.0110877702,2
2021,13,283,1.7355438267,1.8562158744,1.8057563451,2
2021,13,285,1.5784461732,1.4756343839,1.3292750963,2
2021,13,287,1.6257004173,1.6602777289,1.6473472811,2
2021,13,289,1.9095418303,1.963710651,1.9295756807,2
2021,13,291,1.7538061457,1.9045993487,2.0110878233,2
2021,13,293,1.8242539626,1.6286036357,1.6337302094,2
2021,13,295,1.565424727,1.7130631158,1.8278412545,2
2021,13,297,1.6535288363,1.5406995477,1.395001458,2
2021,13,299,1.6602044522,1.7316097601,1.6978751132,2
2021,13,301,1.6323238759,1.7369911381,1.687578201,2
2021,13,303,1.6323238484,1.7369910358,1.6875781065,2
2021,13,305,1.6333498086,1.556308663,1.5819628175,2
2021,13,307,1.6540249673,1.563233902,1.5065474963,2
2021,13,309,1.6333498142,1.5563086346,1.5819627875,2
2021,13,311,1.7088215195,1.8601017986,2.0110878244,2
2021,13,313,1.7538272721,1.9771830291,1.9389002037,1
2021,13,315,1.7608035321,1.8269490591,1.8057563226,2
2021,13,317,1.6323238741,1.7369911492,1.6875782211,2
2021,13,319,1.8789966331,2.006793058,1.9295757524,2
2021,13,321,1.6809368745,1.7220387925,1.6376031342,2
2021,15,001,1.5252345327,1.5998130841,1.6536621029,1
2021,15,003,1.1437122427,1.106192127,1.1228039465,1
2021,15,005,,,,
2021,15,007,1.1834293759,1.2780521423,1.6813501176,2
2021,15,009,1.1864617137,1.2717820287,1.5585331753,2
2021,16,001,1.5620128926,1.4610662185,1.4158506046,1
2021,16,003,1.6333612268,1.7815232633,1.7705858549,2
2021,16,005,1.8637298156,2.0575250906,1.8756819145,2
2021,16,007,1.8456140418,2.0473297069,1.8756819721,2
2021,16,009,1.7827473492,1.9999091087,1.8683814463,2
2021,16,011,1.8651169996,2.1300168145,2.2251708902,2
2021,16,013,1.6267967327,1.6196155336,1.8904335248,2
2021,16,015,1.6536019357,1.6364128912,1.7705858781,2
2021,16,017,1.6386886737,1.7769347834,1.8683814382,2
2021,16,019,1.7870739265,2.1469084147,1.8427462323,1
2021,16,021,1.6437255708,1.7734557123,1.8683813625,2
2021,16,023,1.6333612172,1.777332336,1.7705858992,2
2021,16,025,1.6727440787,1.9203569077,1.8904334749,2
2021,16,027,1.6822288285,1.6211024068,1.7389597965,2
2021,16,029,1.7498135911,2.0670146985,1.8756818986,2
2021,16,031,1.6418755928,1.6148680243,1.3246369435,2
2021,16,033,1.6333611946,1.7773323002,1.7705858268,2
2021,16,035,1.6333612456,1.7773324019,1.7705859446,2
2021,16,037,1.6333612587,1.7773323587,1.7705859016,2
2021,16,039,1.6727440658,1.9203568211,1.8904334191,2
2021,16,041,1.7269655651,2.0199899491,1.8756818878,2
2021,16,043,1.911409293,2.1764045065,2.2605743371,2
2021,16,045,1.8686691954,1.8198433394,1.6617837619,2
2021,16,047,1.6826917791,1.827324969,1.8904333894,2
2021,16,049,1.6333612409,1.7773323984,1.7705859439,2
2021,16,051,1.9131837814,2.2761896492,2.2605741595,2
2021,16,053,1.6727440746,1.9203569449,1.8904335536,2
2021,16,055,1.532843445,1.5006656336,1.73522445,1
2021,16,057,1.6121865258,1.802685443,1.8683814545,2
2021,16,059,1.6333611873,1.7773323403,1.7705858904,2
2021,16,061,1.6333611946,1.7773323002,1.7705858268,2
2021,16,063,1.6727441044,1.9203568723,1.8904334679,2
2021,16,065,1.9508980642,2.3526045827,2.2605739966,2
2021,16,067,1.6727440992,1.92035693,1.8904334971,2
2021,16,069,1.6384119957,1.6630244544,1.7705858968,2
2021,16,071,1.9066027573,2.0596083873,1.8756817979,2
2021,16,073,1.6880570039,1.6299392035,1.8106819293,2
2021,16,075,1.8833731979,1.8742674539,1.6617838071,2
2021,16,077,1.8698524719,2.02298949,1.8756819158,2
2021,16,079,1.7827472923,1.9999090375,1.8683813354,2
2021,16,081,1.8683592268,2.2428071834,2.2605741327,2
2021,16,083,1.5049434162,1.6145111584,1.3246367794,1
2021,16,085,1.6460081064,1.6763168425,1.7705859581,2
2021,16,087,1.8686692266,1.8198433929,1.6617837958,2
2021,17,001,1.78899911,2.1244602075,2.352795375,2
2021,17,003,1.7322174205,2.0245475456,2.1663599571,2
2021,17,005,1.8796514366,2.2991693374,2.2238562092,2
2021,17,007,1.6702577078,1.7122090389,1.4789822357,2
2021,17,009,1.6011195375,2.1049435899,2.3527952427,2
2021,17,011,1.8014199268,1.9615445033,1.9141711756,2
2021,17,013,1.6687508841,2.2675451582,2.1082644214,2
2021,17,015,1.7883468441,2.2119945013,1.9541015218,2
2021,17,017,1.9211625353,2.2370816106,2.1082643326,2
2021,17,019,1.6732289273,1.6626212825,1.0980137682,1
2021,17,021,1.9386808552,2.4621946926,2.4759266133,2
2021,17,023,1.7468634632,2.03855645,1.9862201182,2
2021,17,025,1.7468634907,2.0385564829,1.9862200991,2
2021,17,027,1.7307038688,2.2986814387,2.223856197,2
2021,17,029,1.994080934,2.3139928792,2.1150483706,2
2021,17,031,1.3828606936,1.1872118162,0.7021817741,1
2021,17,033,1.7468634731,2.0385564258,1.9862200599,2
2021,17,035,1.9394648319,2.2508010344,2.1150483887,2
2021,17,037,1.5216601179,1.4093653251,1.0271336173,1
2021,17,039,1.8439554923,2.4001731086,2.4759266648,2
2021,17,041,1.9899745851,2.2611611127,2.1150484212,2
2021,17,043,1.645403752,1.3485528874,0.8639178862,1
2021,17,045,1.9940809307,2.3139928892,2.1150484141,2
2021,17,047,1.6645429008,2.0153214734,2.1663598008,2
2021,17,049,1.8725124601,2.3151285806,2.2238562318,2
2021,17,051,1.9689862352,2.2479860984,2.2238562427,2
2021,17,053,1.7314527995,2.0887380322,2.035579299,2
2021,17,055,1.6014273648,1.785699027,1.6544685787,2
2021,17,057,1.8652146112,2.2244259104,1.9270827283,2
2021,17,059,1.6690400535,2.0523781964,2.1663598598,2
2021,17,061,1.9211625705,2.2370817084,2.1082644697,2
2021,17,063,1.3739320781,1.8721118693,1.3578863181,2
2021,17,065,1.6690400541,2.0523782432,2.1663599313,2
2021,17,067,1.8652145959,2.2244258706,1.9270827306,2
2021,17,069,1.6690400611,2.0523782536,2.1663599224,2
2021,17,071,1.8652145689,2.2244258842,1.9270827006,2
2021,17,073,1.7608898854,2.2700604933,1.9270827356,2
2021,17,075,1.9792829723,2.0883186042,2.0355793225,2
2021,17,077,1.60142734,1.7856989497,1.654468521,2
2021,17,079,1.7203702074,2.0219369046,1.9862200767,2
2021,17,081,1.9503340621,2.2287433387,2.269654302,2
2021,17,083,1.6687508725,2.2675451045,2.1082643897,2
2021,17,085,1.7478684894,2.1569490292,1.9541014349,2
2021,17,087,1.6690400456,2.052378181,2.1663598475,2
2021,17,089,1.6873918484,1.4924963798,1.0940406025,1
2021,17,091,1.863277478,1.7044905009,1.5942559482,1
2021,17,093,1.5261477661,1.4938242927,1.4159254526,2
2021,17,095,1.8378785298,1.9346202228,1.9141712758,2
2021,17,097,1.5977106384,1.4307388206,0.9494946254,1
2021,17,099,1.8716942149,1.7326990839,1.6195422197,1
2021,17,101,1.7468634748,2.0385564305,1.9862200065,2
2021,17,103,1.7029481969,2.1873536646,1.9541014677,2
2021,17,105,1.9158637453,2.0792697293,2.0355793582,2
2021,17,107,1.8045371627,2.4192978961,2.4759266669,2
2021,17,109,1.8067410208,2.2434866334,1.9270826865,2
2021,17,111,1.6571270763,1.4719397767,1.1426960329,1
2021,17,113,1.6769481844,1.7633006721,1.477391066,1
2021,17,115,1.7096800357,1.9705520634,1.8096389561,1
2021,17,117,1.9062630031,2.2337894783,2.1082643824,2
2021,17,119,1.6310785591,1.7209014433,1.384810961,1
2021,17,121,1.9503340441,2.2287433256,2.2696543013,2
2021,17,123,1.7493523896,1.8924385709,1.9141712194,2
2021,17,125,1.8173098774,2.1024788176,2.3527952129,2
2021,17,127,1.6690400548,2.0523781806,2.1663598797,2
2021,17,129,1.7051787571,2.3245288101,2.4759266412,2
2021,17,131,1.7608898786,2.270060514,1.9270827139,2
2021,17,133,1.6989749982,2.0919164969,2.2696543309,2
2021,17,135,1.9689862503,2.2479861355,2.223856259,2
2021,17,137,1.9211625752,2.2370816877,2.1082644256,2
2021,17,139,1.8630948566,2.4080287216,2.4759266116,2
2021,17,141,1.9048663229,2.3949503393,2.1787211019,2
2021,17,143,1.4811165846,1.6577382038,1.3735480161,1
2021,17,145,1.6014273537,1.7856989798,1.6544685392,2
2021,17,147,1.7030768444,2.2665937681,2.4759266203,2
2021,17,149,1.8173099333,2.1024789281,2.3527953201,2
2021,17,151,1.6690400701,2.052378184,2.1663598634,2
2021,17,153,1.6690400634,2.0523781688,2.1663598892,2
2021,17,155,1.6823133536,1.902510635,1.9141712593,2
2021,17,157,1.9084327691,2.2985183936,2.2696543665,2
2021,17,159,1.746863457,2.0385564216,1.9862200423,2
2021,17,161,1.7445210777,1.8375729059,1.4987620977,1
2021,17,163,1.650629031,1.6990862436,1.45902659,1
2021,17,165,1.6690400634,2.0523781688,2.1663598892,2
2021,17,167,1.8262610088,2.1172207695,1.5862589218,1
2021,17,169,1.8173099225,2.1024788266,2.3527951889,2
2021,17,171,1.8983714887,2.1766363085,2.1082644149,2
2021,17,173,1.9386808315,2.4621946638,2.4759266116,2
2021,17,175,1.7493523711,1.8924385924,1.9141712593,2
2021,17,177,2.0725836303,2.4115097295,2.1787211861,2
2021,17,179,1.6486946232,1.8558616685,1.7525913517,1
2021,17,181,1.6690400622,2.0523781443,2.1663598314,2
2021,17,183,1.9789780926,2.1037760447,2.0355793857,2
2021,17,185,1.6408539202,1.9614391954,2.1663599317,2
2021,17,187,1.8652145975,2.224425896,1.9270827415,2
2021,17,189,1.7675911293,2.2120106433,2.2696543298,2
2021,17,191,1.7468634794,2.038556414,1.986220068,2
2021,17,193,1.6690400955,2.0523782461,2.1663598959,2
2021,17,195,1.7853043382,2.2040991203,1.954101535,2
2021,17,197,1.6520523927,1.5531957892,1.317961899,1
2021,17,199,1.6015721693,1.7521994949,1.654468503,2
2021,17,201,1.6141331928,1.5830938442,1.445907564,1
2021,17,203,1.7493523748,1.8924385455,1.9141711977,2
2021,18,001,1.8515599274,2.0491752889,1.9868506929,2
2021,18,003,1.8899059314,1.9032450347,1.666965406,1
2021,18,005,1.8761249857,1.706404588,1.7473786379,2
2021,18,007,1.9533288101,2.5663106536,2.7018495144,2
2021,18,009,1.7280309204,1.9405981677,1.8952293985,2
2021,18,011,1.7663740263,1.7333333253,2.2379239467,2
2021,18,013,1.843693655,2.1361359181,2.2636542793,2
2021,18,015,2.0071149434,2.5605585545,2.7018494322,2
2021,18,017,1.8659992742,2.386416779,2.269780242,2
2021,18,019,1.8043841502,1.8275197533,1.7799448385,1
2021,18,021,1.7985319683,1.9868736874,2.1448707079,2
2021,18,023,2.1221078256,2.4601800752,2.7018494532,2
2021,18,025,1.9118007187,2.163651687,2.2154717426,2
2021,18,027,1.8410450012,2.1439822726,2.2521840928,2
2021,18,029,1.7222358554,2.074221648,2.3501348336,2
2021,18,031,2.0024393221,2.1561253249,1.9864223118,2
2021,18,033,2.0322258782,2.1147064905,2.23988569,2
2021,18,035,1.7179661559,1.6636660222,1.5491089592,1
2021,18,037,1.801661118,2.2772041853,2.2154716744,2
2021,18,039,1.9625019547,2.0282838799,1.7504261584,1
2021,18,041,1.7786427618,1.9443028169,1.5382949348,2
2021,18,043,1.9379387681,1.9585614014,2.1018193056,2
2021,18,045,1.7985319524,1.9868736956,2.1448707824,2
2021,18,047,1.8957154067,2.0885859888,2.3501347483,2
2021,18,049,2.1048352893,2.2103263511,2.1642977299,2
2021,18,051,2.0418528,2.076582333,1.823761362,2
2021,18,053,1.921033871,2.0633781463,2.0171310265,2
2021,18,055,1.8410449853,2.1439822926,2.2521841129,2
2021,18,057,2.111258434,2.1548295979,2.7064507509,1
2021,18,059,2.1531614018,2.2656763369,2.4946864706,2
2021,18,061,1.9379387388,1.9585613971,2.1018193138,2
2021,18,063,2.1631234122,2.3365766481,2.1184305256,1
2021,18,065,1.728030933,1.9405981973,1.8952294431,2
2021,18,067,1.829227514,2.4054480938,2.2697801481,2
2021,18,069,1.8515599156,2.0491753809,1.9868507472,2
2021,18,071,2.0172355058,1.7361368318,1.7473786554,2
2021,18,073,1.9878748036,2.160687455,2.1642978498,2
2021,18,075,1.7280309366,1.9405982437,1.8952295138,2
2021,18,077,2.0024393047,2.156125233,1.9864222227,2
2021,18,079,2.0024392935,2.1561252738,1.9864222782,2
2021,18,081,2.2456322436,2.3051812351,2.2694626474,1
2021,18,083,1.9118007129,2.1636516249,2.2154716788,2
2021,18,085,1.8464536795,1.9574835327,2.1173444298,2
2021,18,087,1.984499686,2.0985873048,2.2398856231,2
2021,18,089,1.6498696785,1.5355271361,1.2682112095,1
2021,18,091,1.7979696955,1.8490083737,1.6324330727,1
2021,18,093,1.8410449922,2.1439822265,2.2521840861,2
2021,18,095,1.8699685713,1.973462379,1.6596092473,1
2021,18,097,1.6191568671,1.5856855832,1.0759019444,1
2021,18,099,1.8816585507,2.1168298725,2.1173444802,2
2021,18,101,1.8099760381,2.1413875651,2.2521841554,2
2021,18,103,1.9210338608,2.0633781712,2.0171310507,2
2021,18,105,1.4567676831,1.2379740051,0.7906246296,1
2021,18,107,2.0512726295,2.5269445924,2.7018494256,2
2021,18,109,1.8436937011,2.1361359909,2.2636542251,2
2021,18,111,1.8948523541,2.2008038862,2.1642977153,2
2021,18,113,2.0361239213,2.1128334565,2.2398855792,2
2021,18,115,1.722235876,2.0742216868,2.3501348458,2
2021,18,117,1.8410449932,2.143982196,2.2521840423,2
2021,18,119,1.8410449844,2.1439822779,2.2521840854,2
2021,18,121,1.7985319885,1.9868737391,2.1448707407,2
2021,18,123,1.9118007292,2.1636516805,2.215471767,2
2021,18,125,1.9118007634,2.1636516342,2.215471703,2
2021,18,127,1.8902498408,1.63787416,1.5384615385,1
2021,18,129,1.9723775898,2.1528609039,1.8237613448,2
2021,18,131,2.1048352852,2.2103263985,2.164297816,2
2021,18,133,1.9099191149,2.1433760952,2.2636543292,2
2021,18,135,1.728030946,1.940598211,1.8952294577,2
2021,18,137,1.8377781141,2.1084000052,2.3501346865,2
2021,18,139,1.7786427758,1.9443028505,1.5382949275,2
2021,18,141,1.871591667,1.8046976031,1.6657634467,1
2021,18,143,2.0024393587,2.1561253207,1.9864223215,2
2021,18,145,2.1531614478,2.26567629,2.4946865697,2
2021,18,147,1.8089922669,2.238425763,2.2154716788,2
2021,18,149,2.1048353444,2.2103264276,2.1642978635,2
2021,18,151,2.0228826709,2.088865417,2.2398856175,2
2021,18,153,1.7985319912,1.9868737221,2.1448707653,2
2021,18,155,1.907551956,2.0977144495,2.3501347667,2
2021,18,157,1.5910387692,1.3482947864,0.9862032649,1
2021,18,159,1.7924386674,2.3464079909,2.2697802622,2
2021,18,161,1.7786427532,1.9443028319,1.5382949295,2
2021,18,163,1.5453125349,1.8280620344,1.7319310345,1
2021,18,165,1.7985320155,1.9868737193,2.1448707663,2
2021,18,167,1.6614532994,1.6925506351,1.4544642857,1
2021,18,169,1.9210338478,2.0633780907,2.0171309639,2
2021,18,171,1.7274723146,2.0683967045,2.1448706762,2
2021,18,173,1.972377591,2.1528609524,1.8237613793,2
2021,18,175,2.0226314704,2.0079022552,2.1018193898,2
2021,18,177,1.7786427927,1.9443028987,1.5382949785,2
2021,18,179,1.7672086789,2.1754973971,1.9868506585,2
2021,18,181,2.0978291721,2.4559946109,2.7018494374,2
2021,18,183,1.767208717,2.1754973672,1.9868506194,2
2021,19,001,1.7714661055,2.4520347393,2.3066180572,2
2021,19,003,1.7714661045,2.4520347322,2.306618061,2
2021,19,005,1.7704834313,2.5643371586,2.6643443984,2
2021,19,007,1.7714661409,2.452034788,2.306618094,2
2021,19,009,1.7714661575,2.4520347806,2.3066180706,2
2021,19,011,1.6882954354,2.0066521752,2.1277495552,2
2021,19,013,1.7313793103,1.9243935476,1.6243561763,1
2021,19,015,1.6228845146,1.8740187561,1.3120708322,2
2021,19,017,1.6654490447,2.2349582465,2.6643443193,2
2021,19,019,1.7808210148,2.0186590554,1.8928034732,2
2021,19,021,1.8636699654,2.3059217462,2.1824092993,2
2021,19,023,1.9300609298,2.7259373356,2.8873788347,2
2021,19,025,1.8636699283,2.3059217505,2.182409282,2
2021,19,027,1.7339314598,2.3137756572,2.1824093314,2
2021,19,029,1.7951420545,1.8531895649,1.7040859469,2
2021,19,031,1.6881309786,2.2381101781,2.0205661172,2
2021,19,033,1.7391149937,2.0653275505,2.1076551848,2
2021,19,035,1.8191768053,2.297949332,2.1824092887,2
2021,19,037,1.7898969109,2.3965542476,2.6643443052,2
2021,19,039,1.7714661314,2.4520347326,2.3066180605,2
2021,19,041,2.1424772978,2.5042241153,2.1334778622,2
2021,19,043,1.7704834224,2.5643371353,2.6643443,2
2021,19,045,1.8938330464,2.1920745568,2.0205661212,2
2021,19,047,1.8636699077,2.3059216764,2.1824091931,2
2021,19,049,1.7373520212,1.7258611431,1.3690455475,2
2021,19,051,1.6359490993,1.9964846614,1.9903182172,2
2021,19,053,1.7714661212,2.4520348147,2.3066181966,2
2021,19,055,1.7755897851,2.0126461506,1.8928035088,2
2021,19,057,1.6758251238,1.8529004536,1.4281532838,2
2021,19,059,2.011496978,2.4566629591,2.1334778622,2
2021,19,061,1.7755897955,2.0126461826,1.8928035366,2
2021,19,063,2.1318272322,2.5339680105,2.1334777785,2
2021,19,065,1.7704834315,2.5643371265,2.6643442937,2
2021,19,067,1.7554148578,2.0470075144,2.1076553046,2
2021,19,069,1.9163828769,2.7708990726,2.8873788562,2
2021,19,071,1.7951420696,1.8531895414,1.7040859633,2
2021,19,073,1.8504513404,2.3033817804,2.182409197,2
2021,19,075,1.9161064608,2.7684878496,2.8873787937,2
2021,19,077,1.5751912893,2.0746901008,2.2409819606,2
2021,19,079,1.9132639855,2.7664697951,2.8873789201,2
2021,19,081,1.7348062033,2.069901048,2.107655224,2
2021,19,083,1.9065032959,2.7698384525,2.8873789328,2
2021,19,085,1.6209991461,1.7946694387,1.7040859424,2
2021,19,087,1.6758251238,1.8529004536,1.4281532838,2
2021,19,089,1.7704834332,2.5643372026,2.6643444072,2
2021,19,091,1.916382856,2.7708990322,2.8873788587,2
2021,19,093,1.8319152791,2.2938333956,2.1824093998,2
2021,19,095,1.8321515124,2.1148828586,2.1277495178,2
2021,19,097,1.8473615578,2.0157515347,1.8928034421,2
2021,19,099,1.8803760907,2.3816112619,2.5847952604,2
2021,19,101,1.7144065793,2.0095936077,1.9903180672,2
2021,19,103,1.5289467497,1.7573700845,0.9369751693,1
2021,19,105,1.8221171725,2.0862985837,2.0205660923,2
2021,19,107,1.714406628,2.0095936923,1.9903182018,2
2021,19,109,1.7554148374,2.0470075004,2.1076552675,2
2021,19,111,1.6758250881,1.8529004121,1.4281532471,2
2021,19,113,1.5945951254,1.8342827904,1.6268537074,1
2021,19,115,1.6758251481,1.8529004744,1.4281532955,2
2021,19,117,1.7714661285,2.4520347635,2.3066180751,2
2021,19,119,2.0076904821,2.4699959213,2.1334778856,2
2021,19,121,1.7067833811,1.9344943856,2.5071770352,2
2021,19,123,1.7144066484,2.0095936881,1.9903182498,2
2021,19,125,1.8397704828,2.3593376993,2.5847954159,2
2021,19,127,1.9031650744,2.310876413,2.1277495542,2
2021,19,129,1.6209991591,1.7946694419,1.7040859633,2
2021,19,131,1.7554148239,2.0470074929,2.1076552446,2
2021,19,133,1.8636699233,2.3059216701,2.1824091826,2
2021,19,135,1.7714661143,2.4520347439,2.3066181067,2
2021,19,137,1.795142038,1.8531895221,1.7040859365,2
2021,19,139,1.8846889388,2.1578098765,2.0205660527,2
2021,19,141,2.1318272343,2.5339680977,2.1334779461,2
2021,19,143,2.142477267,2.5042241734,2.1334778975,2
2021,19,145,1.7951420671,1.8531895263,1.7040859327,2
2021,19,147,2.142477217,2.5042240415,2.1334778023,2
2021,19,149,1.7489691919,1.8792916523,2.0713110643,2
2021,19,151,1.8480519889,2.3033818269,2.1824093246,2
2021,19,153,1.7457060944,1.6860371844,1.1957041284,1
2021,19,155,1.6209991568,1.7946694429,1.7040859704,2
2021,19,157,1.8384667649,2.0872974425,2.1277496105,2
2021,19,159,1.7714661133,2.4520347168,2.3066180628,2
2021,19,161,1.8636699225,2.3059216968,2.1824092583,2
2021,19,163,1.6998618121,2.0561200805,1.6961087594,1
2021,19,165,1.7250687313,1.8398383954,1.7040859823,2
2021,19,167,1.9037173891,2.4700335175,2.1334778841,2
2021,19,169,1.5611299987,1.7287086433,1.3678646232,1
2021,19,171,1.9031650666,2.3108764323,2.1277495919,2
2021,19,173,1.7714661175,2.45203473,2.3066180562,2
2021,19,175,1.7714661175,2.45203473,2.3066180562,2
2021,19,177,1.714406577,2.00959358,1.990318118,2
2021,19,179,1.7144065421,2.0095935284,1.9903180341,2
2021,19,181,1.7067834028,1.9344943256,2.5071770539,2
2021,19,183,1.590139851,1.9806409146,1.9903181797,2
2021,19,185,1.7714661212,2.4520346745,2.3066180211,2
2021,19,187,1.9163829111,2.7708990981,2.8873788846,2
2021,19,189,1.755414821,2.047007445,2.1076552228,2
2021,19,191,1.7298453882,2.4961539305,2.664344466,2
2021,19,193,1.8034835279,1.9375045144,2.0713111148,1
2021,19,195,1.7463852477,2.0233050878,2.1076553104,2
2021,19,197,1.916382865,2.7708989208,2.8873788035,2
2021,20,001,1.684880102,1.9977915976,2.2262912879,2
2021,20,003,1.6848801148,1.9977916845,2.2262913665,2
2021,20,005,1.8698153216,2.3970513469,2.1206792576,2
2021,20,007,1.8363454998,2.2987619529,2.2520718145,2
2021,20,009,1.8363454768,2.2987619215,2.2520717643,2
2021,20,011,1.6848801633,1.9977915767,2.2262912307,2
2021,20,013,1.8159650838,2.1128530863,1.938926046,2
2021,20,015,1.682190599,1.7276574398,1.2364949428,2
2021,20,017,1.5898549207,1.9438203033,1.7883637434,2
2021,20,019,1.5898548882,1.9438202642,1.7883638004,2
2021,20,021,1.6671756092,1.7934661649,1.7015658079,2
2021,20,023,1.8398144936,2.0936436701,1.9114925987,2
2021,20,025,2.04933514,2.7287025572,2.5896569844,2
2021,20,027,1.7820941055,1.9973193813,1.9474791633,2
2021,20,029,1.8329856457,2.0065790264,1.9474792442,2
2021,20,031,1.4859963527,1.7965921065,1.7883636494,2
2021,20,033,1.8286061965,2.3252376538,2.2520717233,2
2021,20,035,1.690186256,2.0593767479,1.9729330476,2
2021,20,037,1.6671755857,1.7934661465,1.7015658103,2
2021,20,039,1.8398144054,2.0936435773,1.9114925375,2
2021,20,041,1.8329856184,2.0065789713,1.9474792072,2
2021,20,043,1.8746282028,2.3276047746,2.1206793758,2
2021,20,045,1.4996541468,1.3444780635,0.8193390077,1
2021,20,047,1.8638196517,2.2440065503,2.252071746,2
2021,20,049,1.5898549147,1.9438202178,1.7883636651,2
2021,20,051,1.6011399408,2.0832919282,1.9114925939,2
2021,20,053,1.7825289743,1.972518394,1.9474791276,2
2021,20,055,2.0472356355,2.6236568725,2.5896568335,2
2021,20,057,2.0471058824,2.6468735992,2.5896570022,2
2021,20,059,1.6267239931,1.9782590404,2.2262912901,2
2021,20,061,1.5465565047,1.241737086,1.1435731969,2
2021,20,063,1.841337865,2.0599461597,1.9114925693,2
2021,20,065,1.841337865,2.0599461597,1.9114925693,2
2021,20,067,1.9893959248,2.4884041072,2.5896569912,2
2021,20,069,1.9614100411,2.5820788515,2.5896569108,2
2021,20,071,1.8413378653,2.0599461816,1.9114926037,2
2021,20,073,1.5898548861,1.9438201964,1.7883636724,2
2021,20,075,2.0471059227,2.6468735692,2.5896570865,2
2021,20,077,1.863819669,2.2440065086,2.252071685,2
2021,20,079,1.7471767226,2.0331454262,1.9940414428,2
2021,20,081,2.0471058846,2.6468734916,2.5896570059,2
2021,20,083,1.961410067,2.5820787739,2.5896569053,2
2021,20,085,1.8157371882,2.0174530462,1.938925992,2
2021,20,087,1.8247753495,2.4564257767,2.1206793165,2
2021,20,089,1.8329856192,2.0065789273,1.9474791176,2
2021,20,091,1.8593935421,1.7296592852,1.204765046,1
2021,20,093,2.0471059008,2.6468735228,2.5896569865,2
2021,20,095,1.7381338934,2.2458547125,2.252071784,2
2021,20,097,1.8316558113,2.2981592486,2.2520717629,2
2021,20,099,1.6671756092,1.7934661649,1.7015658079,2
