year,state,county,share_burdened_80_ami,share_burdened_80_ami_ub,share_burdened_80_ami_lb,share_burdened_50_ami,share_burdened_50_ami_ub,share_burdened_50_ami_lb,share_burdened_30_ami,share_burdened_30_ami_ub,share_burdened_30_ami_lb,rent_quality
2021,18,097,0.2919990139,0.322913582,0.2610844458,0.439763989,0.4806926173,0.3988353607,0.660112196,0.7093862805,0.6108381115,1
2021,18,099,0.2792465776,0.3769479914,0.1815451639,0.5399298273,0.6871985201,0.3926611344,0.7027413059,0.8541626415,0.5513199702,2
2021,18,101,0.1547630777,0.2169368623,0.0925892931,0.2252880261,0.3092985045,0.1412775477,0.280403631,0.3827509591,0.1780563028,2
2021,18,103,0.2317802855,0.3124930816,0.1510674894,0.304848906,0.4076724657,0.2020253464,0.3730008454,0.4943619552,0.2516397355,2
2021,18,105,0.5628473275,0.6411916598,0.4845029951,0.6849004285,0.7701792659,0.5996215912,0.7658772062,0.8514811091,0.6802733033,1
2021,18,107,0.3133667935,0.4052068034,0.2215267836,0.4671211834,0.5874897567,0.3467526101,0.5963382894,0.7337150138,0.4589615649,2
2021,18,109,0.2097362068,0.3018762023,0.1175962113,0.3634756566,0.4954884913,0.2314628218,0.5415424152,0.7169470418,0.3661377887,2
2021,18,111,0.2170198118,0.3073506741,0.1266889496,0.2861649232,0.4056137445,0.166716102,0.3660997326,0.5053151484,0.2268843168,2
2021,18,113,0.1364661411,0.2000430196,0.0728892626,0.1787935585,0.2617311182,0.0958559988,0.2739454425,0.3897259133,0.1581649717,2
2021,18,115,0.1399525076,0.2132785769,0.0666264383,0.1861061732,0.2792990969,0.0929132495,0.2920408724,0.4234432026,0.1606385422,2
2021,18,117,0.1577374969,0.2208829803,0.0945920135,0.2314435886,0.3171621847,0.1457249926,0.2804036003,0.3827509251,0.1780562755,2
2021,18,119,0.1577375032,0.2208829876,0.0945920187,0.2314436046,0.3171622027,0.1457250065,0.2804036137,0.3827509399,0.1780562874,2
2021,18,121,0.2722557025,0.360838237,0.1836731679,0.3312154262,0.4399301144,0.222500738,0.3841217156,0.5082331917,0.2600102394,2
2021,18,123,0.2961990608,0.3775532921,0.2148448295,0.4102717008,0.5148420056,0.3057013961,0.4730590267,0.5875927273,0.3585253262,2
2021,18,125,0.2961990805,0.3775533134,0.2148448477,0.410271717,0.5148420224,0.3057014116,0.4730590335,0.5875927341,0.3585253328,2
2021,18,127,0.3351815914,0.4413122532,0.2290509295,0.5220726362,0.6696691661,0.3744761063,0.6813001266,0.8402862726,0.5223139806,1
2021,18,129,0.2694706867,0.3856788524,0.153262521,0.3393177705,0.4792215182,0.1994140228,0.3673539553,0.5398655154,0.1948423952,2
2021,18,131,0.2527363394,0.355278462,0.1501942168,0.3216818864,0.4498857148,0.1934780581,0.3660997665,0.505315185,0.226884348,2
2021,18,133,0.2302031614,0.3295319707,0.1308743521,0.4173433759,0.5583242662,0.2763624855,0.5415423837,0.7169470112,0.3661377563,2
2021,18,135,0.2937036084,0.3784346835,0.2089725334,0.3430881221,0.4458437326,0.2403325116,0.4428213721,0.5626596653,0.3229830789,2
2021,18,137,0.1574027655,0.2387470236,0.0760585074,0.234518762,0.3454919672,0.1235455569,0.2920408606,0.4234431892,0.160638532,2
2021,18,139,0.399960533,0.4902870631,0.3096340029,0.4696099483,0.571043335,0.3681765616,0.5323477488,0.640343923,0.4243515746,2
2021,18,141,0.3840620289,0.4513019534,0.3168221043,0.5316076458,0.6136829322,0.4495323593,0.6654178205,0.7561033553,0.5747322857,1
2021,18,143,0.1460741817,0.2369689481,0.0551794153,0.238655914,0.3779014915,0.0994103365,0.2697533013,0.4259937256,0.113512877,2
2021,18,145,0.1648405832,0.2666733974,0.0630077691,0.2607595059,0.4178711571,0.1036478547,0.3930948757,0.6324293024,0.153760449,3
2021,18,147,0.2854974234,0.364993963,0.2060008837,0.3758205705,0.4742578486,0.2773832923,0.4730590402,0.5875927409,0.3585253395,2
2021,18,149,0.2527363136,0.3552784327,0.1501941944,0.3216818568,0.4498856821,0.1934780316,0.3660997315,0.5053151472,0.2268843158,2
2021,18,151,0.1337364794,0.1959460362,0.0715269226,0.1690182225,0.2491636857,0.0888727592,0.273945395,0.3897258596,0.1581649304,2
2021,18,153,0.2722556972,0.3608382312,0.1836731632,0.3312154258,0.4399301139,0.2225007376,0.3841217202,0.5082331967,0.2600102438,2
2021,18,155,0.1586740548,0.2408196681,0.0765284416,0.2345187519,0.3454919554,0.1235455484,0.292040859,0.4234431875,0.1606385306,2
2021,18,157,0.4147665157,0.4863457099,0.3431873215,0.5548519781,0.6409497435,0.4687542127,0.645558605,0.7379385107,0.5531786992,1
2021,18,159,0.2720740795,0.361565509,0.1825826501,0.4422527878,0.5639330335,0.3205725421,0.5753160002,0.7151528489,0.4354791515,2
2021,18,161,0.3999605378,0.4902870681,0.3096340075,0.4696099574,0.5710433442,0.3681765705,0.5323477453,0.6403439196,0.4243515711,2
2021,18,163,0.243877288,0.3094006117,0.1783539642,0.3782184551,0.4701055359,0.2863313743,0.5390416522,0.6518568071,0.4262264972,1
2021,18,165,0.2722557208,0.3608382572,0.1836731844,0.3312154533,0.4399301437,0.2225007629,0.3841217469,0.508233225,0.2600102688,2
2021,18,167,0.318927571,0.4080740315,0.2297811106,0.4500465766,0.5626410634,0.3374520898,0.5119883428,0.6335074381,0.3904692475,1
2021,18,169,0.2317802916,0.3124930884,0.1510674947,0.3048489043,0.4076724637,0.2020253448,0.3730008522,0.4943619625,0.2516397419,2
2021,18,171,0.2575181839,0.3423781487,0.1726582192,0.3278555239,0.435543499,0.2201675488,0.3841216747,0.5082331484,0.260010201,2
2021,18,173,0.26947066,0.3856788221,0.153262498,0.3393177545,0.4792215005,0.1994140084,0.3673539375,0.5398654958,0.1948423791,2
2021,18,175,0.3280986631,0.4230163459,0.2331809802,0.4625557337,0.585677418,0.3394340494,0.6619179117,0.7943737725,0.529462051,2
2021,18,177,0.3999605062,0.4902870353,0.3096339771,0.4696099182,0.5710433046,0.3681765319,0.5323477141,0.6403438887,0.4243515394,2
2021,18,179,0.1970761991,0.2788077292,0.1153446689,0.3377499409,0.4616212426,0.2138786391,0.4404649664,0.5888503662,0.2920795666,2
2021,18,181,0.3133667628,0.4052067702,0.2215267554,0.4671140755,0.5893488247,0.3448793263,0.5963382459,0.7337149727,0.458961519,2
2021,18,183,0.197076201,0.2788077315,0.1153446705,0.337749954,0.4616212569,0.213878651,0.4404649846,0.5888503851,0.2920795842,2
2021,19,001,0.1995987959,0.2756902641,0.1235073278,0.3203141655,0.4312172939,0.2094110371,0.4630254679,0.59987719,0.3261737457,2
2021,19,003,0.1995988005,0.2756902693,0.1235073316,0.3203141604,0.4312172883,0.2094110325,0.4630254791,0.5998772015,0.3261737567,2
2021,19,005,0.1791779096,0.2579735385,0.1003822807,0.2842396854,0.3965155456,0.1719638252,0.3791135143,0.5097332717,0.2484937568,2
2021,19,007,0.1995987967,0.275690265,0.1235073284,0.3203141494,0.4312172764,0.2094110225,0.463025456,0.599877178,0.3261737341,2
2021,19,009,0.1995988006,0.2756902694,0.1235073317,0.3203141623,0.4312172904,0.2094110342,0.4630254698,0.5998771921,0.3261737476,2
2021,19,011,0.2797650792,0.3725054132,0.1870247451,0.391336819,0.5090833103,0.2735903278,0.5179376911,0.6672900857,0.3685852966,2
2021,19,013,0.4043564067,0.5041011458,0.3046116676,0.530511811,0.6500147357,0.4110088864,0.6676599972,0.8009214183,0.534398576,1
2021,19,015,0.3798208979,0.481226682,0.2784151139,0.5481562037,0.6740854996,0.4222269079,0.7073233033,0.8433189164,0.5713276903,2
2021,19,017,0.1513201985,0.2201949089,0.082445488,0.2258903474,0.3199058243,0.1318748705,0.3791134708,0.5097332253,0.2484937162,2
2021,19,019,0.1656929006,0.2404597687,0.0909260326,0.2188856765,0.3164514514,0.1213199016,0.345805679,0.4789821421,0.2126292159,2
2021,19,021,0.1569042371,0.2239656407,0.0898428336,0.2309836096,0.3233405332,0.1386266861,0.2836722449,0.3977352366,0.1696092532,2
2021,19,023,0.2268298427,0.302391714,0.1512679714,0.3700329475,0.4771818892,0.2628840059,0.5363866131,0.6658466101,0.4069266161,2
2021,19,025,0.1569042365,0.22396564,0.089842833,0.2309836185,0.3233405433,0.1386266938,0.2836722487,0.3977352408,0.1696092565,2
2021,19,027,0.1488170524,0.2122333952,0.0854007097,0.2223449385,0.3107452375,0.1339446395,0.2836722152,0.3977352033,0.1696092271,2
2021,19,029,0.3150622433,0.3881953389,0.2419291478,0.4506385833,0.5423788743,0.3588982923,0.5050970125,0.6072637665,0.4029302585,2
2021,19,031,0.1342354745,0.2084770375,0.0599939115,0.23052121,0.3461124054,0.1149300145,0.3474178325,0.5051665015,0.1896691636,2
2021,19,033,0.2520681846,0.3433084344,0.1608279348,0.3336411752,0.4482698551,0.2190124953,0.4542772994,0.6030997224,0.3054548764,2
2021,19,035,0.1564338902,0.2231189631,0.0897488173,0.2250079852,0.3148469222,0.1351690482,0.2836722382,0.3977352292,0.1696092473,2
2021,19,037,0.1715544684,0.2477667813,0.0953421556,0.2624360642,0.3685801249,0.1562920035,0.3791134853,0.5097332409,0.2484937298,2
2021,19,039,0.1995988196,0.2756902911,0.123507348,0.3203141972,0.4312173284,0.2094110659,0.4630254919,0.5998772145,0.3261737692,2
2021,19,041,0.331593124,0.44033906,0.222847188,0.4700605596,0.6098093506,0.3303117686,0.5130966955,0.6642620949,0.361931296,2
2021,19,043,0.1791779158,0.2579735458,0.1003822859,0.2842396852,0.3965155454,0.171963825,0.3791135078,0.5097332649,0.2484937508,2
2021,19,045,0.1582072177,0.2430945025,0.0733199329,0.2524520256,0.3808146824,0.1240893688,0.3474178404,0.5051665102,0.1896691706,2
2021,19,047,0.1569042243,0.2239656256,0.089842823,0.2309835885,0.3233405091,0.1386266679,0.2836722102,0.3977351977,0.1696092227,2
2021,19,049,0.2745039882,0.3389860631,0.2100219133,0.3837555461,0.4686686358,0.2988424565,0.6511292954,0.758996968,0.5432616227,2
2021,19,051,0.2134744294,0.2907555743,0.1361932845,0.3058054831,0.4093942108,0.2022167555,0.3998703599,0.5281755437,0.2715651762,2
2021,19,053,0.1995987914,0.275690259,0.1235073239,0.3203141533,0.4312172805,0.209411026,0.4630254611,0.5998771831,0.326173739,2
2021,19,055,0.1656928907,0.2404597569,0.0909260244,0.2174955034,0.3141396629,0.1208513439,0.3458056627,0.4789821244,0.2126292011,2
2021,19,057,0.5667324178,0.6796359,0.4538289355,0.6871263463,0.806455036,0.5677976566,0.7681421802,0.8900997709,0.6461845894,2
2021,19,059,0.3082806466,0.4094733438,0.2070879494,0.4454835343,0.5792943407,0.3116727278,0.5130966955,0.6642620949,0.361931296,2
2021,19,061,0.165692884,0.240459749,0.0909260189,0.2174954895,0.3141396468,0.1208513322,0.3458056484,0.4789821088,0.2126291881,2
2021,19,063,0.3309125508,0.4388551081,0.2229699936,0.4660885233,0.6043623245,0.3278147221,0.5130967224,0.6642621217,0.3619313232,2
2021,19,065,0.1791779248,0.2579735562,0.1003822933,0.2842396931,0.3965155542,0.171963832,0.3791135131,0.5097332705,0.2484937557,2
2021,19,067,0.2520681819,0.3433084314,0.1608279325,0.3446443183,0.4620015598,0.2272870768,0.454277277,0.6030996993,0.3054548546,2
2021,19,069,0.2268298397,0.3023917107,0.1512679688,0.377870139,0.4868788201,0.2688614578,0.5363866119,0.6658466089,0.4069266149,2
2021,19,071,0.3150622427,0.3881953381,0.2419291472,0.45063857,0.5423788607,0.3588982793,0.5050970063,0.6072637603,0.4029302523,2
2021,19,073,0.1569042292,0.2239656314,0.0898428271,0.2284000664,0.31982355,0.1369765828,0.2836722341,0.3977352245,0.1696092437,2
2021,19,075,0.2268298646,0.3023917385,0.1512679907,0.3700329765,0.4771819199,0.2628840332,0.536386642,0.6658466384,0.4069266455,2
2021,19,077,0.187558864,0.2579924527,0.1171252753,0.2465922613,0.3382251481,0.1549593746,0.4320067965,0.5641290738,0.2998845192,2
2021,19,079,0.2268298519,0.3023917243,0.1512679795,0.3700329561,0.4771818983,0.262884014,0.5363866192,0.6658466161,0.4069266223,2
2021,19,081,0.2520681819,0.3433084314,0.1608279325,0.3336411647,0.4482698437,0.2190124857,0.4542772976,0.6030997205,0.3054548746,2
2021,19,083,0.2268298609,0.3023917344,0.1512679874,0.3700329823,0.477181926,0.2628840386,0.5363866677,0.6658466637,0.4069266718,2
2021,19,085,0.2809321739,0.3484964735,0.2133678743,0.35536278,0.4352192642,0.2755062957,0.5050969885,0.6072637425,0.4029302344,2
2021,19,087,0.5667324178,0.6796359,0.4538289355,0.6871263463,0.806455036,0.5677976566,0.7681421802,0.8900997709,0.6461845894,2
2021,19,089,0.1791778977,0.2579735245,0.1003822709,0.2842396693,0.3965155276,0.171963811,0.3791134991,0.5097332555,0.2484937426,2
2021,19,091,0.2268298515,0.3023917239,0.1512679792,0.3778701547,0.4868788367,0.2688614726,0.536386615,0.665846612,0.4069266181,2
2021,19,093,0.1554844418,0.221714395,0.0892544886,0.2250079873,0.3148469245,0.13516905,0.2836722467,0.3977352387,0.1696092548,2
2021,19,095,0.324257437,0.4261985034,0.2223163707,0.4053217965,0.527530241,0.2831133519,0.5179377216,0.6672901159,0.3685853274,2
2021,19,097,0.1815907959,0.2630685434,0.1001130484,0.2452371232,0.349828954,0.1406452924,0.3458056687,0.4789821309,0.2126292065,2
2021,19,099,0.2366160034,0.326968507,0.1462634997,0.3592831667,0.4849479423,0.2336183912,0.5470421271,0.6994135192,0.394670735,2
2021,19,101,0.2134744688,0.2907556189,0.1361933187,0.3195518018,0.4272622896,0.211841314,0.3998703971,0.5281755829,0.2715652114,2
2021,19,103,0.2283644682,0.3061085672,0.1506203692,0.3604633669,0.4656775672,0.2552491667,0.5279923927,0.6692213603,0.3867634251,1
2021,19,105,0.1490621973,0.2302092741,0.0679151205,0.2426013162,0.3626249803,0.1225776521,0.3474178474,0.5051665179,0.1896691768,2
2021,19,107,0.2134744188,0.2907555623,0.1361932753,0.3195517477,0.4272622307,0.2118412648,0.3998703415,0.5281755243,0.2715651587,2
2021,19,109,0.2520681533,0.3433083993,0.1608279072,0.3446442959,0.4620015356,0.2272870562,0.4542772554,0.6030996771,0.3054548336,2
2021,19,111,0.5667324225,0.6796359046,0.4538289404,0.6871263526,0.8064550417,0.5677976635,0.7681421873,0.8900997767,0.6461845979,2
2021,19,113,0.2373654536,0.3161632465,0.1585676608,0.293231112,0.3894478394,0.1970143846,0.4548364967,0.5864394897,0.3232335037,1
2021,19,115,0.5667324255,0.6796359076,0.4538289435,0.6871263729,0.8064550598,0.5677976859,0.7681421999,0.890099787,0.6461846128,2
2021,19,117,0.1995988127,0.2756902832,0.1235073421,0.3203141711,0.4312173,0.2094110422,0.4630254901,0.5998772128,0.3261737675,2
2021,19,119,0.3082806329,0.4094733289,0.2070879369,0.4486301342,0.5838125283,0.3134477401,0.5130966966,0.6642620961,0.3619312972,2
2021,19,121,0.217742632,0.2994553392,0.1360299249,0.2992953484,0.407351379,0.1912393178,0.4815526382,0.629192609,0.3339126673,2
2021,19,123,0.2134744179,0.2907555613,0.1361932745,0.319551743,0.4272622256,0.2118412605,0.3998703415,0.5281755243,0.2715651587,2
2021,19,125,0.2362813471,0.3260631379,0.1464995563,0.3592831368,0.4849479101,0.2336183635,0.5470421119,0.6994135044,0.3946707194,2
2021,19,127,0.3429768794,0.4483261465,0.2376276123,0.4891710791,0.6200983703,0.3582437878,0.517937767,0.6672901607,0.3685853732,2
2021,19,129,0.2809321779,0.3484964778,0.213367878,0.3553627816,0.4352192659,0.2755062972,0.5050970063,0.6072637603,0.4029302523,2
2021,19,131,0.2520681896,0.3433084399,0.1608279392,0.3446443376,0.4620015807,0.2272870946,0.4542772975,0.6030997204,0.3054548746,2
2021,19,133,0.1569042467,0.2239656519,0.0898428415,0.2309836298,0.3233405562,0.1386267034,0.2836722654,0.3977352596,0.1696092712,2
2021,19,135,0.1995987965,0.2756902648,0.1235073282,0.3203141522,0.4312172794,0.2094110251,0.4630254549,0.5998771768,0.3261737329,2
2021,19,137,0.3150622509,0.3881953469,0.2419291549,0.4506385871,0.5423788782,0.3588982961,0.5050970265,0.6072637805,0.4029302726,2
2021,19,139,0.1582072084,0.2430944911,0.0733199257,0.2336688314,0.3573086766,0.1100289862,0.3474178367,0.5051665061,0.1896691673,2
2021,19,141,0.330912538,0.4388550942,0.2229699818,0.4660885021,0.6043623029,0.3278147013,0.5130966963,0.6642620957,0.3619312968,2
2021,19,143,0.3315930938,0.4403390273,0.2228471603,0.4700605576,0.6098093485,0.3303117666,0.5130966977,0.6642620971,0.3619312983,2
2021,19,145,0.3150622464,0.3881953421,0.2419291507,0.4506385719,0.5423788627,0.3588982812,0.5050969987,0.6072637528,0.4029302447,2
2021,19,147,0.3315931238,0.4403390598,0.2228471878,0.4700605637,0.6098093547,0.3303117726,0.5130967127,0.664262112,0.3619313134,2
2021,19,149,0.2853499437,0.3959872761,0.1747126112,0.4367743273,0.5904821068,0.2830665478,0.6580259536,0.8439793659,0.4720725413,3
2021,19,151,0.1569042362,0.2239656396,0.0898428328,0.2284000779,0.3198235631,0.1369765926,0.283672259,0.3977352524,0.1696092656,2
2021,19,153,0.3057009151,0.3600538746,0.2513479557,0.421051321,0.4891389071,0.3529637349,0.6991327186,0.7811929511,0.6170724862,1
2021,19,155,0.2809321759,0.3484964757,0.2133678761,0.3553627883,0.435219273,0.2755063036,0.5050970072,0.6072637612,0.4029302532,2
2021,19,157,0.3242573855,0.4261984476,0.2223163234,0.4053217331,0.5275301746,0.2831132916,0.517937652,0.667290047,0.368585257,2
2021,19,159,0.1995988053,0.2756902748,0.1235073358,0.320314166,0.4312172945,0.2094110376,0.4630254776,0.5998771999,0.3261737552,2
2021,19,161,0.1569042262,0.2239656279,0.0898428245,0.2309835983,0.3233405202,0.1386266763,0.2836722282,0.3977352179,0.1696092385,2
2021,19,163,0.2257698848,0.3136244797,0.1379152898,0.3406669298,0.4659210856,0.2154127739,0.4864704133,0.645389194,0.3275516327,1
2021,19,165,0.3045422983,0.3758530888,0.2332315078,0.4042143919,0.4909414083,0.3174873756,0.5050970019,0.6072637559,0.4029302479,2
2021,19,167,0.2877934957,0.3846123375,0.1909746538,0.4379440159,0.5690654869,0.3068225449,0.5130967124,0.6642621117,0.3619313131,2
2021,19,169,0.3471610375,0.4449756856,0.2493463893,0.4666215617,0.5860805408,0.3471625825,0.694496932,0.8306014954,0.5583923685,1
2021,19,171,0.3429768675,0.4483261337,0.2376276012,0.4891710767,0.6200983679,0.3582437855,0.5179377623,0.6672901561,0.3685853685,2
2021,19,173,0.1995988105,0.2756902808,0.1235073402,0.3203141698,0.4312172986,0.209411041,0.4630254895,0.5998772121,0.3261737668,2
2021,19,175,0.1995988105,0.2756902808,0.1235073402,0.3203141698,0.4312172986,0.209411041,0.4630254895,0.5998772121,0.3261737668,2
2021,19,177,0.213474454,0.2907556022,0.1361933059,0.319551786,0.4272622724,0.2118412996,0.3998703973,0.5281755831,0.2715652115,2
2021,19,179,0.213474459,0.2907556078,0.1361933102,0.3195517954,0.4272622827,0.2118413082,0.3998704091,0.5281755955,0.2715652226,2
2021,19,181,0.2177426417,0.2994553502,0.1360299333,0.2992953642,0.4073513964,0.1912393319,0.4815526794,0.6291926507,0.3339127081,2
2021,19,183,0.212857737,0.2893523875,0.1363630865,0.295956109,0.3972591055,0.1946531125,0.3998703843,0.5281755694,0.2715651993,2
2021,19,185,0.1995988126,0.2756902832,0.123507342,0.3203141803,0.4312173101,0.2094110506,0.4630254926,0.5998772153,0.32617377,2
2021,19,187,0.2268298279,0.3023916975,0.1512679583,0.3778701107,0.4868787903,0.2688614311,0.5363865818,0.6658465794,0.4069265843,2
2021,19,189,0.2520681832,0.3433084328,0.1608279336,0.3446443383,0.4620015813,0.2272870952,0.4542773039,0.6030997271,0.3054548808,2
2021,19,191,0.1592608256,0.2309809765,0.0875406747,0.2608595294,0.3660037762,0.1557152826,0.3791135196,0.5097332774,0.2484937617,2
2021,19,193,0.3014008638,0.415622005,0.1871797226,0.4626790325,0.6255567312,0.2998013339,0.6580259175,0.8439793345,0.4720725005,3
2021,19,195,0.2520681675,0.3433084152,0.1608279197,0.3336411575,0.4482698358,0.2190124791,0.4542772795,0.603099702,0.3054548571,2
2021,19,197,0.2268298558,0.3023917287,0.151267983,0.3778701479,0.4868788296,0.2688614662,0.5363866216,0.6658466184,0.4069266247,2
2021,20,001,0.2600472923,0.3567794056,0.1633151791,0.3706043417,0.4971010372,0.2441076461,0.4782608639,0.624212492,0.3323092358,2
2021,20,003,0.2600472887,0.3567794015,0.1633151759,0.370604351,0.4971010472,0.2441076548,0.4782608838,0.6242125122,0.3323092555,2
2021,20,005,0.2155285798,0.3178817322,0.1131754274,0.3278363868,0.4790954081,0.1765773655,0.3998390708,0.5695686587,0.230109483,2
2021,20,007,0.2183373981,0.2938432972,0.142831499,0.3181332193,0.4183340454,0.2179323933,0.4055403943,0.5267854481,0.2842953404,2
2021,20,009,0.2183373965,0.2938432954,0.1428314976,0.3181332214,0.4183340477,0.2179323952,0.4055403954,0.5267854493,0.2842953415,2
2021,20,011,0.2600472876,0.3567794003,0.163315175,0.3706043436,0.4971010393,0.2441076479,0.4782608796,0.6242125078,0.3323092513,2
2021,20,013,0.2346800794,0.3264095247,0.1429506341,0.363473065,0.4872633561,0.239682774,0.4416151418,0.5820982952,0.3011319885,2
2021,20,015,0.4092708804,0.4748444473,0.3436973134,0.5586092749,0.6388810888,0.478337461,0.7516236874,0.8350672381,0.6681801368,2
2021,20,017,0.3457139821,0.4287589059,0.2626690583,0.5056994779,0.6078649026,0.4035340531,0.5618070441,0.6712200152,0.4523940729,2
2021,20,019,0.345713984,0.4287589079,0.2626690601,0.5056994675,0.6078648922,0.4035340427,0.5618070395,0.6712200108,0.4523940682,2
2021,20,021,0.2626577187,0.3401172531,0.1851981844,0.3977174048,0.5005625747,0.2948722349,0.4340056791,0.5469316815,0.3210796766,2
2021,20,023,0.3015538282,0.3877110559,0.2153966005,0.376003322,0.4802120285,0.2717946156,0.4218651608,0.5383938678,0.3053364539,2
2021,20,025,0.1520449628,0.2367684761,0.0673214496,0.240135699,0.3708913682,0.1093800298,0.3164705976,0.4801976745,0.1527435206,2
2021,20,027,0.2973071291,0.3764909623,0.2181232958,0.4060675211,0.5048231669,0.3073118753,0.4566737911,0.5644896176,0.3488579646,2
2021,20,029,0.3153831232,0.397170872,0.2335953745,0.4101807872,0.510690787,0.3096707873,0.4566738049,0.5644896317,0.3488579781,2
2021,20,031,0.3363860299,0.4172950906,0.2554769693,0.4274809342,0.5230221604,0.331939708,0.5618070621,0.6712200328,0.4523940914,2
2021,20,033,0.217566093,0.2926499397,0.1424822463,0.3170601887,0.4165728865,0.2175474908,0.405540422,0.5267854771,0.2842953668,2
2021,20,035,0.3021089371,0.3605687611,0.2436491131,0.4389440016,0.5131090889,0.3647789143,0.5089122476,0.5911389554,0.4266855399,2
2021,20,037,0.2626577029,0.3401172358,0.1851981701,0.3977173947,0.5005625642,0.2948722252,0.4340056719,0.5469316741,0.3210796696,2
2021,20,039,0.3015538395,0.3877110681,0.2153966109,0.3760033342,0.4802120413,0.2717946271,0.4218651645,0.5383938716,0.3053364575,2
2021,20,041,0.3153831405,0.3971708904,0.2335953905,0.4101808131,0.5106908139,0.3096708123,0.4566738235,0.5644896506,0.3488579963,2
2021,20,043,0.215528599,0.3178817547,0.1131754432,0.3278364086,0.4790954324,0.1765773847,0.3998390881,0.5695686771,0.230109499,2
2021,20,045,0.4294771853,0.5323185013,0.3266358694,0.5650598291,0.6846639328,0.4454557254,0.699359153,0.8333342065,0.5653840994,1
2021,20,047,0.2248520786,0.3025188637,0.1471852934,0.3228488967,0.425308702,0.2203890914,0.4055404388,0.5267854947,0.2842953828,2
2021,20,049,0.3457140275,0.4287589539,0.2626691012,0.5056995186,0.6078649433,0.403534094,0.5618070908,0.6712200606,0.4523941209,2
2021,20,051,0.261826053,0.3398381482,0.1838139578,0.3523537494,0.449969643,0.2547378559,0.4218651185,0.5383938238,0.3053364131,2
2021,20,053,0.2959340713,0.3744013415,0.2174668012,0.3840336007,0.4808242331,0.2872429683,0.4566737918,0.5644896183,0.3488579653,2
2021,20,055,0.1520449487,0.2367684587,0.0673214387,0.2407805033,0.3732818861,0.1082791205,0.3164705563,0.4801976275,0.1527434851,2
2021,20,057,0.1520449534,0.2367684645,0.0673214423,0.252392565,0.3887248936,0.1160602365,0.3164705668,0.4801976395,0.1527434941,2
2021,20,059,0.2587474431,0.354716718,0.1627781682,0.3549102887,0.4770057213,0.2328148561,0.4782609004,0.6242125289,0.3323092719,2
2021,20,061,0.4214143722,0.5217726244,0.32105612,0.6112713124,0.7316434852,0.4908991396,0.6967734995,0.8241826026,0.5693643965,2
2021,20,063,0.3015538343,0.3877110625,0.2153966061,0.3760033328,0.4802120398,0.2717946258,0.4218651715,0.5383938788,0.3053364642,2
2021,20,065,0.3015538343,0.3877110625,0.2153966061,0.3760033328,0.4802120398,0.2717946258,0.4218651715,0.5383938788,0.3053364642,2
2021,20,067,0.1475459501,0.2283511571,0.0667407431,0.2110466049,0.3302708755,0.0918223343,0.3164705973,0.4801976742,0.1527435203,2
2021,20,069,0.1475459646,0.2283511749,0.0667407543,0.2102219711,0.3279740901,0.092469852,0.3164706253,0.4801977062,0.1527435445,2
2021,20,071,0.3015538448,0.3877110739,0.2153966158,0.3760033463,0.4802120541,0.2717946386,0.4218651784,0.538393886,0.3053364708,2
2021,20,073,0.3457140254,0.4287589516,0.2626690992,0.5056995066,0.6078649312,0.4035340819,0.5618070766,0.6712200469,0.4523941064,2
2021,20,075,0.1520449581,0.2367684703,0.0673214459,0.2523925878,0.3887249203,0.1160602552,0.3164706179,0.4801976977,0.1527435381,2
2021,20,077,0.2248520765,0.3025188614,0.1471852916,0.3228488789,0.4253086827,0.220389075,0.4055404101,0.5267854647,0.2842953555,2
2021,20,079,0.1585846477,0.2407114781,0.0764578173,0.25167296,0.3784713713,0.1248745487,0.5207706092,0.7295269552,0.3120142633,3
2021,20,081,0.1520449547,0.2367684661,0.0673214433,0.2523925652,0.3887248938,0.1160602367,0.316470593,0.4801976693,0.1527435167,2
2021,20,083,0.1475459362,0.22835114,0.0667407323,0.2102219282,0.3279740384,0.092469818,0.3164705524,0.4801976231,0.1527434817,2
2021,20,085,0.2275538609,0.3156532005,0.1394545214,0.294017887,0.4074259549,0.1806098191,0.4416150687,0.5820982196,0.3011319178,2
2021,20,087,0.1939961772,0.287982953,0.1000094013,0.3238906118,0.4621636152,0.1856176084,0.399839047,0.5695686332,0.2301094609,2
2021,20,089,0.3153831217,0.3971708703,0.2335953731,0.4101807808,0.5106907804,0.3096707812,0.4566737923,0.5644896188,0.3488579657,2
2021,20,091,0.3060653063,0.3574511136,0.254679499,0.5091025005,0.583598173,0.4346068281,0.7676177162,0.8521056049,0.6831298275,1
2021,20,093,0.1520449572,0.2367684692,0.0673214452,0.2523925758,0.3887249062,0.1160602454,0.3164705988,0.4801976759,0.1527435217,2
2021,20,095,0.2048164944,0.276429566,0.1332034228,0.2897468931,0.3834708858,0.1960229004,0.4055403857,0.5267854391,0.2842953323,2
2021,20,097,0.2183374058,0.2938433059,0.1428315057,0.3181332352,0.4183340625,0.2179324078,0.4055404133,0.5267854681,0.2842953586,2
2021,20,099,0.2626577187,0.3401172531,0.1851981844,0.3977174048,0.5005625747,0.2948722349,0.4340056791,0.5469316815,0.3210796766,2
2021,20,101,0.2981399782,0.3821128501,0.2141671064,0.3622666587,0.462693194,0.2618401235,0.4218651423,0.5383938486,0.3053364361,2
