year,state,county,rate_crime_violent,rate_crime_property,rate_crime_violent_quality,rate_crime_property_quality
2021,34,019,8.539908545343033,121.11143027941029,3,3
2021,34,021,337.9650916610166,1242.2360248447203,3,3
2021,34,023,193.99839305052575,553.6988949311224,2,2
2021,34,025,48.897471035256004,131.5871433910552,3,3
2021,34,027,135.3406236291352,581.4925631507612,3,3
2021,34,029,132.36897614025398,223.3131288121551,2,2
2021,34,031,439.099002623463,834.6335500041262,3,3
2021,34,033,776.809982703237,1456.3256733382752,2,2
2021,34,035,165.72176188399476,369.53045500799533,3,3
2021,34,037,183.4011571574897,342.57951997342417,3,3
2021,34,039,367.8559627108747,1421.0709434001851,3,3
2021,34,041,NA,NA,NA,NA
2021,35,001,2418.01024247712,7437.862566558748,1,1
2021,35,003,NA,NA,NA,NA
2021,35,005,2347.186759774818,4092.964592241671,3,3
2021,35,006,773.3470165664859,740.3606509309485,1,1
2021,35,007,918.9102047396422,1402.5471546026115,1,1
2021,35,009,1209.0483619344775,3050.332539617374,3,3
2021,35,011,1494.9279231179926,1922.0501868659906,1,1
2021,35,013,1820.707105433243,4994.568132125029,2,2
2021,35,015,1312.6882283619223,4853.018200864213,2,2
2021,35,017,195.18773511249913,312.3003761799986,3,3
2021,35,019,1298.9921612541993,3314.669652855543,3,3
2021,35,021,NA,NA,NA,NA
2021,35,023,1708.5904129093499,1091.5994304698625,1,1
2021,35,025,1503.9247762671323,4895.316387831132,3,3
2021,35,027,94.60266879107748,104.56084445329616,3,3
2021,35,028,0,10.433512441963588,3,3
2021,35,029,31.643066213116054,146.34918123566175,3,3
2021,35,031,2113.892468401283,3074.8773065006994,1,1
2021,35,033,827.03213610586,1654.06427221172,3,3
2021,35,035,901.9584534458676,2425.0349193140955,3,3
2021,35,037,126.80115273775215,3170.028818443804,1,1
2021,35,039,225.54341091035266,252.80690014127444,3,3
2021,35,041,20.80840659626489,228.89247255891382,3,3
2021,35,043,196.1931207152964,510.9574866862634,3,3
2021,35,045,2685.6612861234053,3302.362665972403,1,1
2021,35,047,753.0065431151077,1071.0238695763426,3,3
2021,35,049,1369.0793666811742,4380.385601956034,2,2
2021,35,051,1554.899235580264,2623.349548297429,1,1
2021,35,053,487.8048780487805,885.2755194218608,3,3
2021,35,055,591.4573742788882,1625.779383485811,3,3
2021,35,057,336.63366336633663,983.4983498349835,3,3
2021,35,059,218.34061135371178,72.7802037845706,3,3
2021,35,061,1514.6331192757132,4072.797136540689,1,1
2021,36,001,1143.3873884180387,3077.739537751169,2,2
2021,36,003,NA,NA,NA,NA
2021,36,005,NA,NA,NA,NA
2021,36,007,976.8821346385283,2821.880145625935,2,2
2021,36,009,664.4131017601119,1429.8480786416444,3,3
2021,36,011,1376.493919941548,1723.5530504670946,3,3
2021,36,013,1380.7969260086534,3024.7887411942957,3,3
2021,36,015,NA,NA,NA,NA
2021,36,017,46.40664880713819,156.09509144219209,3,3
2021,36,019,NA,NA,NA,NA
2021,36,021,228.94442008865508,360.46568269277606,3,3
2021,36,023,1211.050570406947,2309.2967818831944,3,3
2021,36,025,NA,NA,NA,NA
2021,36,027,311.4738591678716,949.6236639055173,2,2
2021,36,029,801.3983142311115,1795.6966037179573,3,3
2021,36,031,NA,NA,NA,NA
2021,36,033,20.835069589132427,41.670139178264854,3,3
2021,36,035,3.732178846010301,70.91139807419572,3,3
2021,36,037,1169.7809443883054,2197.406957028106,3,3
2021,36,039,NA,NA,NA,NA
2021,36,041,NA,NA,NA,NA
2021,36,043,150.17492903822034,473.6286223513103,3,3
2021,36,045,1037.1151197782954,1643.2323987962666,2,2
2021,36,047,NA,NA,NA,NA
2021,36,049,318.578763914396,401.03444398635736,3,3
2021,36,051,478.6917899538978,925.2566141390776,3,3
2021,36,053,16.066368708556073,182.57237168813717,3,3
2021,36,055,1138.2062292363191,3080.2871131815373,2,2
2021,36,057,119.09808433759261,476.39233735037044,3,3
2021,36,059,41.82001871122487,86.44240981031531,3,3
2021,36,061,27.13993602643777,50.68517853944008,2,2
2021,36,063,1167.249351528138,2265.422352543137,3,3
2021,36,065,1228.2682710292456,2626.339243386745,2,2
2021,36,067,NA,NA,NA,NA
2021,36,069,NA,NA,NA,NA
2021,36,071,189.0643948809497,348.5011687845394,3,3
2021,36,073,NA,NA,NA,NA
2021,36,075,764.2837170286141,1478.5754836085714,3,3
2021,36,077,171.32582439951148,347.74053467227577,3,3
2021,36,079,73.49938750510412,409.35075541037156,3,3
2021,36,081,NA,NA,NA,NA
2021,36,083,NA,NA,NA,NA
2021,36,085,NA,NA,NA,NA
2021,36,087,350.38709006345005,1008.0687103437003,3,3
2021,36,089,611.929876143923,1041.015840346944,3,3
2021,36,091,306.3699417046083,882.5156376324411,3,3
2021,36,093,1215.757229470209,2234.0729454337684,2,2
2021,36,095,NA,NA,NA,NA
2021,36,097,27.90178571428571,50.22321428571428,3,3
2021,36,099,994.1002949852507,1887.905604719764,3,3
2021,36,101,114.70691321572335,182.68138030652236,3,3
2021,36,103,19.960630283165177,47.34083695448057,3,3
2021,36,105,NA,NA,NA,NA
2021,36,107,NA,NA,NA,NA
2021,36,109,35.97190404967909,322.8005073931729,2,2
2021,36,111,367.86134541575484,796.7579813265003,3,3
2021,36,113,403.3976739937892,1517.6886074407844,2,2
2021,36,115,8.129552549427679,19.51092611862643,3,3
2021,36,117,NA,NA,NA,NA
2021,36,119,204.15655136472805,683.4893265434525,3,3
2021,36,121,206.4947515917304,1192.2613633570147,3,3
2021,36,123,358.75524024508223,874.7178329571107,3,3
2021,37,001,1064.033212953418,2224.3483007407444,1,1
2021,37,003,753.6104792962649,2014.195281028199,1,1
2021,37,005,174.15215398716774,531.6223648029331,3,3
2021,37,007,1902.8050741468644,3251.742004645346,3,3
2021,37,009,635.386119257087,1586.5854575531996,3,3
2021,37,011,485.8500647005208,1363.3484067532058,3,3
2021,37,013,734.9993318187893,1287.3624660341218,3,3
2021,37,015,452.91355979011325,2336.3711681855843,3,3
2021,37,017,1312.07440624481,3630.626141836904,3,3
2021,37,019,1314.7568185725283,2613.069833842842,2,2
2021,37,021,1277.619006595975,4076.6945962446766,2,2
2021,37,023,764.7169954322495,3285.596282170919,2,2
2021,37,025,306.07801971075975,1758.2890714591417,2,2
2021,37,027,1150.751747995144,4601.139069222654,2,2
2021,37,029,981.6412277463559,3595.0619757662153,3,3
2021,37,031,1334.9228776639586,3052.513834922878,2,2
2021,37,033,368.66359447004606,469.60719771779685,3,3
2021,37,035,749.8413661039565,2913.2545260449083,2,2
2021,37,037,906.5845827095309,2656.814545618177,1,1
2021,37,039,1770.9977204979834,5025.425214799228,1,1
2021,37,041,732.096259785445,1870.107277471731,1,1
2021,37,043,927.5256888242247,2527.9621715013186,1,1
2021,37,045,746.2620856963354,2366.053817373678,3,3
2021,37,047,413.80114232428025,1692.1164082837936,3,3
2021,37,049,1483.1615798037574,3017.6026823134953,2,2
2021,37,051,1997.1101558237556,4902.242926776625,2,2
2021,37,053,1450.5893019038986,2371.713508612874,1,1
2021,37,055,1410.752219619805,3145.596165368484,1,1
2021,37,057,463.4948331436232,2353.9723047228845,2,2
2021,37,059,1871.0481160237875,2902.945255388666,3,3
2021,37,061,872.1142954544887,3794.9818990645363,3,3
2021,37,063,1765.409190136498,5201.439291261599,2,2
2021,37,065,666.8274234161024,2431.6899087661,2,2
2021,37,067,3070.6529284839185,5327.5448564718445,2,2
2021,37,069,992.4740585703468,2243.7903847808525,3,3
2021,37,071,1275.5417906863154,4014.6574681193383,2,2
2021,37,073,387.3771730914588,1048.7528344671202,3,3
2021,37,075,951.9100012362468,3276.053900358512,3,3
2021,37,077,839.7147270516318,2405.75804384264,1,1
2021,37,079,438.5110114987331,2367.9594620931593,3,3
2021,37,081,1878.979747436088,4695.649213543504,2,2
2021,37,083,878.4565133594367,4065.6509301900956,3,3
2021,37,085,929.0190465317027,3193.2813174311923,2,2
2021,37,087,1008.1854283167194,4637.328794878029,2,2
2021,37,089,600.8947569728007,2766.859973805589,2,2
2021,37,091,472.51249432076327,2698.7732848705136,3,3
2021,37,093,1520.059805631697,3153.213594280128,1,1
2021,37,095,NA,NA,NA,NA
2021,37,097,1355.314221817577,2819.3542718927356,3,3
2021,37,099,992.4107331425192,2758.793444803593,1,1
2021,37,101,595.7789134961197,2332.9547605527164,3,3
2021,37,103,32.16813210379584,128.67252841518336,3,3
2021,37,105,529.0716056229336,2878.4982133988847,1,1
2021,37,107,1642.381405756716,3499.2294242496746,3,3
2021,37,109,1245.4768296953425,2722.073071086728,3,3
2021,37,111,673.7485121387024,3505.738091495048,3,3
2021,37,113,365.2471656995263,2507.9048878245694,1,1
2021,37,115,197.47049696741738,1062.5793408246743,3,3
2021,37,117,1418.0885067302931,4564.894431188944,3,3
2021,37,119,1659.0854590949598,5012.378799700437,2,2
2021,37,121,13.37703163667982,53.50812654671928,3,3
2021,37,123,869.0278475145803,4186.7830520258,1,1
2021,37,125,858.8695775619055,2614.127238435174,2,2
2021,37,127,563.7637617308551,2118.6777754756868,2,2
2021,37,129,1251.4710780504051,3661.152436993449,2,2
2021,37,131,586.0356086398392,2427.861807222191,3,3
2021,37,133,1150.0224226702564,2683.00658911934,2,2
2021,37,135,1873.8129647584537,5727.804513447708,1,1
2021,37,137,1504.9215000406734,3554.8686244204023,3,3
2021,37,139,1124.1816195114807,2956.767479246828,1,1
2021,37,141,798.1277042382808,2293.2746423405442,3,3
2021,37,143,784.4946931241349,1653.5917551145976,3,3
2021,37,145,1041.052334675248,3097.5153209056643,1,1
2021,37,147,1775.5219430234483,3215.9357956877257,2,2
2021,37,149,274.4941256943077,1932.4688532640178,1,1
2021,37,151,931.6481461421781,3355.808911543087,2,2
2021,37,153,2138.5187409066766,7932.842197639778,3,3
2021,37,155,1505.319123564502,5889.196025065737,2,2
2021,37,157,1186.979527628351,3049.4043100887757,1,1
2021,37,159,692.7752156613891,3091.3300320559038,2,2
2021,37,161,422.6529601189002,2249.5045826108494,3,3
2021,37,163,640.6807022264074,2840.1829555391137,3,3
2021,37,165,1121.3829271244385,5076.474047613572,3,3
2021,37,167,609.8345884018794,2679.088627148098,3,3
2021,37,169,11.054375768808317,49.86229070185878,3,3
2021,37,171,463.07341353545985,2460.1691660791125,2,2
2021,37,173,2188.3382747423407,4976.704786107582,1,1
2021,37,175,451.80266230025165,1698.0502744170533,1,1
2021,37,177,873.1082654249127,2066.3562281722934,3,3
2021,37,179,980.6705759766679,2325.7995619916337,1,1
2021,37,181,2159.4372801875734,4905.04103165299,1,1
2021,37,183,824.0477227913569,2211.845000772896,2,2
2021,37,185,465.8796124728678,3192.334162740219,3,3
2021,37,187,1037.2887418402934,3093.981936868461,3,3
2021,37,189,537.7189569233321,1899.3200229231697,2,2
2021,37,191,996.1366275679749,3753.6390075639783,2,2
2021,37,193,705.7887753137904,2834.8228679350914,2,2
2021,37,195,1119.5718267297857,3359.546126253224,3,3
2021,37,197,1196.300876391204,2548.524114199688,2,2
2021,37,199,152.53036988614699,985.9998910497358,3,3
2021,38,001,804.6490835940991,1251.6763522574877,1,1
2021,38,003,1131.6588462600055,2189.713865120986,1,1
2021,38,005,2003.2840722495896,1543.5139573070608,1,1
2021,38,007,119.18951132300357,476.7580452920143,3,3
2021,38,009,263.89320086929524,1303.9428748835765,3,3
2021,38,011,760.5820105820105,1322.7513227513227,3,3
2021,38,013,275.6086357372531,551.2172714745062,1,1
2021,38,015,1492.4153429695082,4434.342918433015,2,2
2021,38,017,2036.1545859928303,5389.853108332604,2,2
2021,38,019,483.2214765100671,348.99328859060404,3,3
2021,38,021,179.53321364452424,398.96269698783163,1,1
2021,38,023,591.9854280510018,1229.5081967213114,3,3
2021,38,025,1060.6808090774543,1554.0207202762704,1,1
2021,38,027,798.990748528175,1597.98149705635,3,3
2021,38,029,542.8226779252111,2291.9179734620025,3,3
2021,38,031,176.67844522968198,647.8209658421673,1,1
2021,38,033,1214.1280353200882,993.3774834437087,1,1
2021,38,035,1443.2087112351403,3941.1225564629763,2,2
2021,38,037,340.280731603573,638.0263717566993,3,3
2021,38,039,579.8394290811775,1025.8697591436219,3,3
2021,38,041,799.3605115907275,879.2965627498002,1,1
2021,38,043,125.15644555694618,709.2198581560284,1,1
2021,38,045,431.3443565780014,670.9801102324467,3,3
2021,38,047,330.76074972436606,441.0143329658214,3,3
2021,38,049,461.2546125461255,1439.1143911439115,3,3
2021,38,051,350.46728971962614,1090.342679127726,3,3
2021,38,053,1387.8796686528121,2535.9686092137767,3,3
2021,38,055,653.8618716796077,1757.2537801389458,1,1
2021,38,057,642.4747174301011,1249.2563950029744,3,3
2021,38,059,1898.77263336979,4481.103414752703,3,3
2021,38,061,596.8920448698158,1698.0549552330967,2,2
2021,38,063,98.84678747940693,1482.7018121911037,1,1
2021,38,065,216.21621621621622,540.5405405405405,1,1
2021,38,067,752.3148148148148,1027.1990740740741,1,1
2021,38,069,544.8241703813769,1733.531451213472,1,1
2021,38,071,1778.6561264822135,5275.820587729851,1,1
2021,38,073,721.9580912132418,1126.9589716499383,3,3
2021,38,075,730.2405498281787,1847.0790378006873,3,3
2021,38,077,1045.5699262661672,2804.3031548410495,1,1
2021,38,079,7443.2363287496,4405.180684362008,2,2
2021,38,081,520.9690023443605,286.5329512893983,3,3
2021,38,083,225.9036144578313,1355.421686746988,1,1
2021,38,085,1101.9283746556473,100.17530678687703,1,1
2021,38,087,387.0967741935484,0,1,1
2021,38,089,984.4084377866095,2577.1935188015896,3,3
2021,38,091,588.2352941176471,374.331550802139,1,1
2021,38,093,1240.8893809392011,3136.8207399206567,1,1
2021,38,095,456.62100456621005,1598.1735159817351,3,3
2021,38,097,374.62537462537466,1011.4885114885114,3,3
2021,38,099,978.2710939704637,1853.0712068478977,1,1
2021,38,101,855.2650460637717,1953.0465229744855,1,1
2021,38,103,496.15480029769293,769.039940461424,3,3
2021,38,105,1552.2620904836192,2483.099323972959,1,1
2021,39,001,170.5122623712088,576.8393556813235,2,2
2021,39,003,2161.3884885832217,3050.6929035368726,2,2
2021,39,005,539.4623531640177,1130.6986373217412,3,3
2021,39,007,532.3442560974364,1012.5780379895574,3,3
2021,39,009,581.5708769643907,2375.542243338153,3,3
2021,39,011,490.4714575861026,808.0895380493497,3,3
2021,39,013,454.701313415925,387.6142343873459,3,3
2021,39,015,153.3391312308326,439.41959994507255,3,3
2021,39,017,860.0655340337033,1970.5533044231277,3,3
2021,39,019,321.85032206806653,647.9208561160192,3,3
2021,39,021,762.7074822896737,1874.450592067842,1,1
2021,39,023,1505.5281110326982,3360.238767348859,2,2
2021,39,025,548.4683199385908,1670.3384206738076,2,2
2021,39,027,589.7678858309943,1727.7604510152564,1,1
2021,39,029,565.2771386716123,861.2999462351523,3,3
2021,39,031,783.7033396138827,2015.2371590071273,3,3
2021,39,033,773.2830831731854,1461.1587290404575,2,2
2021,39,035,2030.3552913316587,3033.9313599180873,2,2
2021,39,037,679.0254441636606,850.7108547618589,3,3
2021,39,039,751.3892874846722,1755.8506613791124,3,3
2021,39,041,1419.2047764090796,4431.086387635945,2,2
2021,39,043,962.0604851302268,1786.6938394048486,3,3
2021,39,045,1958.0861675719818,5028.212382746385,2,2
2021,39,047,1508.8071426099596,3059.1410873101013,3,3
2021,39,049,1444.4924985399325,4150.7816527818595,2,2
2021,39,051,580.6127679027347,1465.1482872283532,2,2
2021,39,053,541.387176955293,1283.6664510197827,3,3
2021,39,055,184.54448336404488,824.0510251382522,3,3
2021,39,057,877.4557146340163,2466.86615263671,3,3
2021,39,059,319.13237507135074,308.75408645114425,3,3
2021,39,061,1099.4265268273614,3033.588012816001,2,2
2021,39,063,966.5010272625246,2255.814105334808,2,2
2021,39,065,198.4514281996226,374.1297416878131,2,2
2021,39,067,663.3385762155508,861.656294877932,3,3
2021,39,069,1060.902310087624,1774.2052284741835,3,3
2021,39,071,706.700789406191,1532.7043250223003,3,3
2021,39,073,975.8694109297373,2132.7182398864443,3,3
2021,39,075,13.426423200859293,33.049657109807484,3,3
2021,39,077,314.61373016749553,769.0978948510249,3,3
2021,39,079,851.49549660324,2001.1681165657374,2,2
2021,39,081,793.9652544955807,1525.4495580615667,2,2
2021,39,083,405.7156089906592,1154.7635876701236,1,1
2021,39,085,273.4687901051671,1039.6120619116114,3,3
2021,39,087,752.9451937852143,957.8282397131637,3,3
2021,39,089,843.884982970115,3203.748486876945,3,3
2021,39,091,808.7483966345632,1180.5117725069026,3,3
2021,39,093,950.7235059975483,1548.0143482389324,2,2
2021,39,095,3252.466557738751,3626.11657792632,2,2
2021,39,097,686.7816090543806,1391.9980274259187,3,3
2021,39,099,1409.6869690282356,3136.4727226129157,2,2
2021,39,101,978.4018926963291,1691.2157521178356,3,3
2021,39,103,331.7754949076319,949.0322296195053,3,3
2021,39,105,447.2071910916328,1153.7945530164125,2,2
2021,39,107,225.36414100678468,445.9837737818475,2,2
2021,39,109,1091.4258464349891,2625.0472045589195,2,2
2021,39,111,318.1885452123724,288.5896107740121,3,3
2021,39,113,1437.3002017586055,3056.334090047633,2,2
2021,39,115,616.2665711214619,1354.3532783948406,3,3
2021,39,117,429.89797088157746,352.5163361228935,3,3
2021,39,119,1304.0557756004912,2431.885685830813,1,1
2021,39,121,84.7098686997035,141.18311449950585,3,3
2021,39,123,326.09501222856295,496.55376862076633,3,3
2021,39,125,615.1235549899247,1256.761056315622,3,3
2021,39,127,256.779254493637,528.1299859265955,3,3
2021,39,129,949.3995689212768,2576.208559991789,2,2
2021,39,131,964.3944116460709,1672.1059000403359,3,3
2021,39,133,671.8175958069303,2202.1915811511626,3,3
2021,39,135,621.541911424184,896.9702878592146,3,3
2021,39,137,209.33275185346707,282.01773513592093,3,3
2021,39,139,2042.2579256473673,3133.9432203489378,2,2
2021,39,141,893.7244997085681,3694.0612654620813,3,3
2021,39,143,389.7446325385932,1403.0806771389355,3,3
2021,39,145,793.0960318313798,2263.684267125497,3,3
2021,39,147,223.43873287041504,1220.7169943898375,3,3
2021,39,149,1190.3036826960897,2132.1961620469083,3,3
2021,39,151,1645.0699530194158,3400.117997830987,2,2
2021,39,153,1378.341658579732,3629.447542653242,2,2
2021,39,155,1403.0732100554403,2390.2195361994864,2,2
2021,39,157,423.54205858640154,694.4369793066379,3,3
2021,39,159,399.99268194643633,1410.7566355799736,1,1
2021,39,161,1329.1381504511276,2099.3333196108415,3,3
2021,39,163,163.38597992686533,521.2790788142846,1,1
2021,39,165,529.4440793414304,1505.0797350729954,2,2
2021,39,167,565.546695138634,1264.5557372126389,3,3
2021,39,169,632.8084627340486,2189.086068535616,3,3
2021,39,171,221.4659968670664,564.468211527035,3,3
2021,39,173,377.48699325082754,1666.0397155551725,3,3
2021,39,175,405.78124287603157,834.3591847900425,3,3
2021,40,001,1305.509350269671,2515.2477443419525,1,1
2021,40,003,1183.8440111420612,2263.2311977715876,3,3
2021,40,005,667.6136363636364,2144.886363636364,1,1
2021,40,007,392.156862745098,1117.6470588235295,1,1
2021,40,009,948.588303727236,2537.0262651572775,1,1
2021,40,011,1314.0850945699585,2353.649633770059,2,2
2021,40,013,1517.1691152393635,4477.286122814294,2,2
2021,40,015,1431.1222378513837,2972.3240999643167,1,1
2021,40,017,1278.4656963815842,4397.546567709512,1,1
2021,40,019,1359.6108269926406,3766.995135337408,1,1
2021,40,021,1094.7647622190877,2297.123961823599,1,1
2021,40,023,1314.0420773048158,4151.813797441812,1,1
2021,40,025,528.4015852047556,2245.7067371202115,3,3
2021,40,027,1700.7764899796503,6050.238939234626,2,2
2021,40,029,547.7899508877975,566.6792595391008,1,1
2021,40,031,1548.1226646474956,2269.921482773946,1,1
2021,40,033,713.9032661074424,2123.8622166696414,3,3
2021,40,035,1079.593564775614,2744.8489980242734,3,3
2021,40,037,485.762082626447,1471.1292269388478,1,1
2021,40,039,826.9329013870456,2049.4528352549178,2,2
2021,40,041,1430.3971686983878,2860.7943373967755,3,3
2021,40,043,857.5197889182058,1890.9410729991205,1,1
2021,40,045,813.0081300813009,2675.0590086546026,1,1
2021,40,047,1532.8607012837708,3749.121798556556,1,1
2021,40,049,1832.1509560212749,3649.3041005429523,1,1
2021,40,051,1050.284260789545,3172.9456016292206,1,1
2021,40,053,672.107537205953,1632.2611617858859,3,3
2021,40,055,919.2501802451334,1315.7894736842104,1,1
2021,40,057,1220.4724409448818,2362.2047244094488,1,1
2021,40,059,268.0166765932102,982.7278141751042,3,3
2021,40,061,708.7353769959867,1272.3080864144822,1,1
2021,40,063,1147.1043618368267,3129.246279516945,1,1
2021,40,065,1097.7564102564102,2668.2692307692305,2,2
2021,40,067,1074.4855217628847,1165.543616827536,3,3
2021,40,069,880.7198927819261,1732.720658625311,3,3
2021,40,071,2410.3228151480043,4566.2100456621,2,2
2021,40,073,844.1690709194379,2217.9687968038065,2,2
2021,40,075,1397.0415590514206,1678.7978398685138,1,1
2021,40,077,1036.1067503924646,2218.733647305076,1,1
2021,40,079,988.9338508547362,2260.7151705343135,2,2
2021,40,081,1195.2175508835646,2439.659713687288,2,2
2021,40,083,1052.0853384104814,2400.442451660169,2,2
2021,40,085,1128.154379020287,2889.6585848589807,1,1
2021,40,087,990.4989260469495,2373.366101299846,2,2
2021,40,089,1664.9524299305735,3542.041655952687,2,2
2021,40,091,1334.7291285003926,2606.6474744831194,1,1
2021,40,093,1070.5533341932155,1999.2261060234748,3,3
2021,40,095,1178.3087038604258,2630.0371069591824,3,3
2021,40,097,1373.9409205404168,3371.243925400097,2,2
2021,40,099,1102.7821824996397,2371.3420787083755,1,1
2021,40,101,1931.938269369501,3201.6560269435413,1,1
2021,40,103,1352.0871143375682,2531.760435571688,3,3
2021,40,105,1043.8633487979755,2372.4167018135804,1,1
2021,40,107,1460.6167423617217,3748.2978614053536,2,2
2021,40,109,1106.4223168121705,3975.474198873473,2,2
2021,40,111,968.0086867283193,2226.712342710415,1,1
2021,40,113,3091.2393890167896,7989.152859347234,2,2
2021,40,115,1462.3135304894006,5299.659774928029,2,2
2021,40,117,787.8138739256328,2109.9056163264304,2,2
2021,40,119,1329.8024412484394,3547.9361824409043,2,2
2021,40,121,1090.427958755361,3184.5971347750706,2,2
2021,40,123,2192.0612809095455,5846.13207644732,3,3
2021,40,125,2283.2072174631676,7120.787191014991,1,1
2021,40,127,679.4601046735837,2258.745753374346,1,1
2021,40,129,517.6876617773943,1211.0588786977773,3,3
2021,40,131,1135.6275692288277,2052.4363493343963,1,1
2021,40,133,1569.1524292364752,4430.696477817418,2,2
2021,40,135,1699.7881569656006,2907.7978412186017,3,3
2021,40,137,1591.326803620036,3278.0401554102787,1,1
2021,40,139,773.9649384558,2093.4352853412906,2,2
2021,40,141,1442.7157001414428,3620.933521923621,1,1
2021,40,143,1966.2687314634265,4930.008144070626,2,2
2021,40,145,2412.3526695581945,5649.301553217424,2,2
2021,40,147,917.1839424741278,2181.688058837246,2,2
2021,40,149,896.9936993626687,1566.0593328987077,3,3
2021,40,151,996.4494330546329,2027.2591913870117,1,1
2021,40,153,1165.5577679568744,3452.96488757224,3,3
2021,41,001,906.947215672048,3313.3804945885486,3,3
2021,41,003,1084.6512926706382,6628.08854057598,2,2
2021,41,005,925.9435055534901,5812.772590353648,2,2
2021,41,007,1672.3968565815323,5054.027504911592,2,2
2021,41,009,599.4540004963632,1676.1802943815503,2,2
2021,41,011,1019.8238908061097,3856.450889057398,3,3
2021,41,013,868.312757201646,1613.1687242798353,3,3
2021,41,015,744.598433330464,1867.952139106482,3,3
2021,41,017,750.9078599125993,2988.243983504647,1,1
2021,41,019,1142.0310805926997,3876.0390314419947,2,2
2021,41,021,1381.7809621289662,3991.811668372569,3,3
2021,41,023,193.77162629757785,110.72664359861592,3,3
2021,41,025,536.6246310705661,1341.5615776764153,2,2
2021,41,027,643.9473134016308,2780.681580597951,3,3
2021,41,029,813.8517201865903,3701.581687434021,2,2
2021,41,031,800.5942555298777,2579.2340706503796,3,3
2021,41,033,894.0994001322903,3206.8973382295917,2,2
2021,41,035,1066.7789082570139,3373.0533099174154,3,3
2021,41,037,1120.8276881389334,2143.1210740238944,3,3
2021,41,039,856.4325733446858,3972.5962599728796,2,2
2021,41,041,1183.1708980066578,3806.2006176553164,3,3
2021,41,043,583.4851892826155,2925.6190418969627,2,2
2021,41,045,1028.3268929837448,4365.598952511737,3,3
2021,41,047,699.6372265562505,4201.767608738419,2,2
2021,41,049,969.5753928452024,3034.102306920762,3,3
2021,41,051,694.0693162540159,3935.125237948067,2,2
2021,41,053,1053.8745699012957,5134.35877555052,2,2
2021,41,055,672.645739910314,5773.542600896861,3,3
2021,41,057,998.9310332116922,2506.542813962918,2,2
2021,41,059,887.9497918474639,3517.840747588323,2,2
2021,41,061,708.4364882879452,3104.170634164921,3,3
2021,41,063,477.4897680763984,1268.7585266030014,3,3
2021,41,065,766.8308085554261,4251.400218020524,3,3
2021,41,067,1231.6899914948938,5679.472668680928,2,2
2021,41,069,NA,NA,NA,NA
2021,41,071,830.9988583400885,2985.715715934779,2,2
2021,42,001,26.97963037906381,82.86600759283883,3,3
2021,42,003,79.59536086563563,218.04762297499272,3,3
2021,42,005,NA,NA,NA,NA
2021,42,007,7.726138119576845,23.772732675621064,3,3
2021,42,009,6.2854868109535085,96.37746443462046,3,3
2021,42,011,NA,NA,NA,NA
2021,42,013,NA,NA,NA,NA
2021,42,015,NA,NA,NA,NA
2021,42,017,NA,NA,NA,NA
2021,42,019,NA,NA,NA,NA
2021,42,021,NA,NA,NA,NA
2021,42,023,NA,NA,NA,NA
2021,42,025,NA,NA,NA,NA
2021,42,027,NA,NA,NA,NA
2021,42,029,NA,NA,NA,NA
2021,42,031,NA,NA,NA,NA
2021,42,033,NA,NA,NA,NA
2021,42,035,NA,NA,NA,NA
2021,42,037,NA,NA,NA,NA
2021,42,039,3.550505947097461,27.22054559441387,3,3
2021,42,041,275.14129989707965,828.4311641230639,2,2
2021,42,043,31.316084856033978,51.02058768679693,3,3
2021,42,045,NA,NA,NA,NA
2021,42,047,NA,NA,NA,NA
2021,42,049,83.48565481072295,214.78247757472334,2,2
2021,42,051,3.090163237873041,11.588112142023903,3,3
2021,42,053,NA,NA,NA,NA
2021,42,055,187.65144656270758,423.6549645400768,3,3
2021,42,057,NA,NA,NA,NA
2021,42,059,NA,NA,NA,NA
2021,42,061,NA,NA,NA,NA
2021,42,063,NA,NA,NA,NA
2021,42,065,NA,NA,NA,NA
2021,42,067,NA,NA,NA,NA
2021,42,069,385.56296368470134,1060.6461311470846,2,2
2021,42,071,3.633192849876471,17.984304606888532,3,3
2021,42,073,NA,NA,NA,NA
2021,42,075,19.65105343682888,58.25133697345704,3,3
2021,42,077,NA,NA,NA,NA
2021,42,079,NA,NA,NA,NA
2021,42,081,NA,NA,NA,NA
2021,42,083,NA,NA,NA,NA
2021,42,085,0.8991512012660049,7.193209610128039,3,3
2021,42,087,NA,NA,NA,NA
2021,42,089,NA,NA,NA,NA
2021,42,091,NA,NA,NA,NA
2021,42,093,NA,NA,NA,NA
2021,42,095,NA,NA,NA,NA
2021,42,097,NA,NA,NA,NA
2021,42,099,NA,NA,NA,NA
2021,42,101,1720.245606234716,4268.42594709008,2,2
2021,42,103,NA,NA,NA,NA
2021,42,105,NA,NA,NA,NA
2021,42,107,NA,NA,NA,NA
2021,42,109,NA,NA,NA,NA
2021,42,111,NA,NA,NA,NA
2021,42,113,NA,NA,NA,NA
2021,42,115,NA,NA,NA,NA
2021,42,117,NA,NA,NA,NA
2021,42,119,11.602543277486424,20.884577899475566,3,3
2021,42,121,NA,NA,NA,NA
2021,42,123,NA,NA,NA,NA
2021,42,125,0.5497503446247471,1.3743758615618682,3,3
2021,42,127,NA,NA,NA,NA
2021,42,129,NA,NA,NA,NA
2021,42,131,NA,NA,NA,NA
2021,42,133,NA,NA,NA,NA
