year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,48,35000,race-ethnicity,"White, Non-Hispanic",0.8236674706442759,0.8153355206546357,0.8319994206339162,2
2021,48,37000,race-ethnicity,"Black, Non-Hispanic",0.9146991092121377,0.8906878231483494,0.938710395275926,3
2021,48,37000,race-ethnicity,Hispanic,0.8113647814781507,0.79258670328295,0.8301428596733514,3
2021,48,37000,race-ethnicity,Other Races and Ethnicities,0.7761362793916278,0.7523391609836027,0.7999333977996529,3
2021,48,37000,race-ethnicity,"White, Non-Hispanic",0.8684686989920855,0.850087190149524,0.8868502078346469,3
2021,48,39148,race-ethnicity,"Black, Non-Hispanic",0.7243118953100438,0.6854508493522364,0.7631729412678512,1
2021,48,39148,race-ethnicity,Hispanic,0.7286272786071218,0.687697378723716,0.7695571784905277,1
2021,48,39148,race-ethnicity,Other Races and Ethnicities,0.7360063687876895,0.6808955839923,0.7911171535830791,1
2021,48,39148,race-ethnicity,"White, Non-Hispanic",0.7615762899494921,0.7273421137521763,0.795810466146808,1
2021,48,41464,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,41464,race-ethnicity,Hispanic,0.7307270554375755,0.7152119040726109,0.7462422068025402,1
2021,48,41464,race-ethnicity,Other Races and Ethnicities,0.8133421268395982,0.670476462449316,0.9562077912298803,1
2021,48,41464,race-ethnicity,"White, Non-Hispanic",0.8530442572496185,0.7793578253722948,0.9267306891269422,1
2021,48,41980,race-ethnicity,"Black, Non-Hispanic",0.8888016505857956,0.8125954326744677,0.9650078684971236,2
2021,48,41980,race-ethnicity,Hispanic,0.8000610194398219,0.7424174112588693,0.8577046276207745,2
2021,48,41980,race-ethnicity,Other Races and Ethnicities,0.7892955184462023,0.718532634970557,0.8600584019218476,2
2021,48,41980,race-ethnicity,"White, Non-Hispanic",0.8355471377452237,0.8085477771432192,0.8625464983472282,2
2021,48,42508,race-ethnicity,"Black, Non-Hispanic",0.8424636056878488,0.7937321436139416,0.891195067761756,1
2021,48,42508,race-ethnicity,Hispanic,0.8461561750672904,0.8099874541376425,0.8823248959969382,1
2021,48,42508,race-ethnicity,Other Races and Ethnicities,0.8465164180541461,0.8079753356183963,0.885057500489896,1
2021,48,42508,race-ethnicity,"White, Non-Hispanic",0.875255501353411,0.8503344474288734,0.9001765552779486,1
2021,48,43888,race-ethnicity,"Black, Non-Hispanic",0.7817980490461598,0.7327019504841479,0.8308941476081717,2
2021,48,43888,race-ethnicity,Hispanic,0.7490901352578697,0.7004757672960764,0.797704503219663,2
2021,48,43888,race-ethnicity,Other Races and Ethnicities,0.8000833236426752,0.6998018799318887,0.9003647673534617,2
2021,48,43888,race-ethnicity,"White, Non-Hispanic",0.7828562326383529,0.7496295807951734,0.8160828844815324,2
2021,48,45000,race-ethnicity,"Black, Non-Hispanic",0.7709591495185576,0.7222093146872821,0.8197089843498331,3
2021,48,45000,race-ethnicity,Hispanic,0.8078097237171481,0.7793830413895829,0.8362364060447133,3
2021,48,45000,race-ethnicity,Other Races and Ethnicities,0.7647474149382245,0.6999009499527662,0.8295938799236828,3
2021,48,45000,race-ethnicity,"White, Non-Hispanic",0.83814249991780565,0.8207781743847394,0.8555068254508719,3
2021,48,45384,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,45384,race-ethnicity,Hispanic,0.7683298576553452,0.7381769624364407,0.7984827528742497,1
2021,48,45384,race-ethnicity,Other Races and Ethnicities,0.8427342444054783,0.7502654721022656,0.935203016708691,1
2021,48,45384,race-ethnicity,"White, Non-Hispanic",0.7620419261592807,0.6928584000159672,0.8312254523025941,1
2021,48,45744,race-ethnicity,"Black, Non-Hispanic",0.8360068777510813,0.7694219091139017,0.9025918463882608,1
2021,48,45744,race-ethnicity,Hispanic,0.8011359185694289,0.7549858713592627,0.8472859657795951,1
2021,48,45744,race-ethnicity,Other Races and Ethnicities,0.7833020789980514,0.7492365675671893,0.8173675904289135,1
2021,48,45744,race-ethnicity,"White, Non-Hispanic",0.8471740244396324,0.8244852666162159,0.8698627822630489,1
2021,48,47892,race-ethnicity,"Black, Non-Hispanic",0.7946602529602325,0.7477027764615014,0.8416177294589635,2
2021,48,47892,race-ethnicity,Hispanic,0.7862624026949354,0.767664674615406,0.8048601307744648,2
2021,48,47892,race-ethnicity,Other Races and Ethnicities,0.8019259057241267,0.7364180825870185,0.8674337288612349,2
2021,48,47892,race-ethnicity,"White, Non-Hispanic",0.821833787472366,0.7967465430459092,0.8469210318988228,2
2021,48,48072,race-ethnicity,"Black, Non-Hispanic",0.8926627476594818,0.8272913619484346,0.9580341333705291,1
2021,48,48072,race-ethnicity,Hispanic,0.8102916263310745,0.7782350643252581,0.842348188336891,1
2021,48,48072,race-ethnicity,Other Races and Ethnicities,0.8236295539666325,0.7261873466163354,0.9210717613169296,1
2021,48,48072,race-ethnicity,"White, Non-Hispanic",0.8405447336666092,0.8132762249858211,0.8678132423473973,1
2021,48,48768,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,48768,race-ethnicity,Hispanic,0.6872961481341542,0.6564462092061689,0.7181460870621394,2
2021,48,48768,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
