year,state,place,subgroup_type,subgroup,share_employed,share_employed_quality
2018,12,76600,race-ethnicity,Other Races and Ethnicities,0.7681847718094447,2
2018,12,76600,race-ethnicity,"White, Non-Hispanic",0.8283214981887034,2
2018,12,76600,all,All,0.7914466349404305,2
2018,13,03440,race-ethnicity,"Black, Non-Hispanic",0.7333844384821772,2
2018,13,03440,race-ethnicity,Hispanic,0.7568748861773811,2
2018,13,03440,race-ethnicity,Other Races and Ethnicities,0.6562786434463794,2
2018,13,03440,race-ethnicity,"White, Non-Hispanic",0.8163195190036505,2
2018,13,03440,all,All,0.7734731893378277,2
2018,13,04000,race-ethnicity,"Black, Non-Hispanic",0.7243719317592405,3
2018,13,04000,race-ethnicity,Hispanic,0.8214659251403909,3
2018,13,04000,race-ethnicity,Other Races and Ethnicities,0.8001238421810708,3
2018,13,04000,race-ethnicity,"White, Non-Hispanic",0.8939223722732821,3
2018,13,04000,all,All,0.8099627621091108,3
2018,13,04204,race-ethnicity,"Black, Non-Hispanic",0.6972414920701656,1
2018,13,04204,race-ethnicity,Hispanic,0.725863475659505,1
2018,13,04204,race-ethnicity,Other Races and Ethnicities,0.6944356120826708,1
2018,13,04204,race-ethnicity,"White, Non-Hispanic",0.7113272789451686,1
2018,13,04204,all,All,0.7033916157573205,1
2018,13,19000,race-ethnicity,"Black, Non-Hispanic",0.7067336341193495,3
2018,13,19000,race-ethnicity,Hispanic,0.7535094339622642,3
2018,13,19000,race-ethnicity,Other Races and Ethnicities,0.7836052836052836,3
2018,13,19000,race-ethnicity,"White, Non-Hispanic",0.7326062989779804,3
2018,13,19000,all,All,0.726267452683835,3
2018,13,42425,race-ethnicity,"Black, Non-Hispanic",0.8704711468875479,3
2018,13,42425,race-ethnicity,Hispanic,0.7564208812293434,2
2018,13,42425,race-ethnicity,Other Races and Ethnicities,0.7782946650557915,2
2018,13,42425,race-ethnicity,"White, Non-Hispanic",0.8145553835303421,2
2018,13,42425,all,All,0.8035324593573947,2
2018,13,49008,race-ethnicity,"Black, Non-Hispanic",0.6728023419002767,1
2018,13,49008,race-ethnicity,Hispanic,0.7222396452577536,3
2018,13,49008,race-ethnicity,Other Races and Ethnicities,0.7401565561645818,1
2018,13,49008,race-ethnicity,"White, Non-Hispanic",0.7580178347708347,1
2018,13,49008,all,All,0.7098368281910843,1
2018,13,67284,race-ethnicity,"Black, Non-Hispanic",0.8473155337233643,2
2018,13,67284,race-ethnicity,Hispanic,0.7894617973812172,2
2018,13,67284,race-ethnicity,Other Races and Ethnicities,0.7779841933441538,2
2018,13,67284,race-ethnicity,"White, Non-Hispanic",0.8376074506710293,2
2018,13,67284,all,All,0.8253589571905985,2
2018,13,68516,race-ethnicity,"Black, Non-Hispanic",0.8522476675148432,1
2018,13,68516,race-ethnicity,Hispanic,0.8303693570451436,1
2018,13,68516,race-ethnicity,Other Races and Ethnicities,0.8637190429550861,1
2018,13,68516,race-ethnicity,"White, Non-Hispanic",0.8622118212580248,1
2018,13,68516,all,All,0.8563454759106932,1
2018,13,69000,race-ethnicity,"Black, Non-Hispanic",0.7525094903550262,3
2018,13,69000,race-ethnicity,Hispanic,0.731767219482485,3
2018,13,69000,race-ethnicity,Other Races and Ethnicities,0.7718907975192812,3
2018,13,69000,race-ethnicity,"White, Non-Hispanic",0.802569204453602,3
2018,13,69000,all,All,0.772870406783785,3
2018,13,80508,race-ethnicity,"Black, Non-Hispanic",0.7882880906699219,2
2018,13,80508,race-ethnicity,Hispanic,0.7877344504412497,3
2018,13,80508,race-ethnicity,Other Races and Ethnicities,0.6857271158859687,3
2018,13,80508,race-ethnicity,"White, Non-Hispanic",0.7776342869964804,2
2018,13,80508,all,All,0.7766347273045707,2
2018,15,71550,race-ethnicity,"Black, Non-Hispanic",0.848999963813322,3
2018,15,71550,race-ethnicity,Hispanic,0.8096624650166101,1
2018,15,71550,race-ethnicity,Other Races and Ethnicities,0.8331474440573036,1
2018,15,71550,race-ethnicity,"White, Non-Hispanic",0.8607907081883116,1
2018,15,71550,all,All,0.8366131037930139,1
2018,16,08830,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,16,08830,race-ethnicity,Hispanic,0.8271594696645251,2
2018,16,08830,race-ethnicity,Other Races and Ethnicities,0.7796142752165162,2
2018,16,08830,race-ethnicity,"White, Non-Hispanic",0.8266654144643975,2
2018,16,08830,all,All,0.8235968814200721,2
2018,16,52120,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,16,52120,race-ethnicity,Hispanic,0.8455779396478341,3
2018,16,52120,race-ethnicity,Other Races and Ethnicities,0.7174014072796382,3
2018,16,52120,race-ethnicity,"White, Non-Hispanic",0.8050689106208465,3
2018,16,52120,all,All,0.8057362304393842,3
2018,16,56260,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,16,56260,race-ethnicity,Hispanic,0.7797690413673927,2
2018,16,56260,race-ethnicity,Other Races and Ethnicities,0.7528330060288329,3
2018,16,56260,race-ethnicity,"White, Non-Hispanic",0.7715154668652667,2
2018,16,56260,all,All,0.7714912019837825,2
2018,17,02154,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,17,02154,race-ethnicity,Hispanic,0.8464668073511984,3
2018,17,02154,race-ethnicity,Other Races and Ethnicities,0.8186221319770624,3
2018,17,02154,race-ethnicity,"White, Non-Hispanic",0.8465107910905164,3
2018,17,02154,all,All,0.8433665100921465,3
2018,17,03012,race-ethnicity,"Black, Non-Hispanic",0.788938001491747,2
2018,17,03012,race-ethnicity,Hispanic,0.792611235888544,2
2018,17,03012,race-ethnicity,Other Races and Ethnicities,0.7670859078243079,2
2018,17,03012,race-ethnicity,"White, Non-Hispanic",0.8466987144675053,2
2018,17,03012,all,All,0.8113606301534855,2
2018,17,06613,race-ethnicity,"Black, Non-Hispanic",0.734352988528879,3
2018,17,06613,race-ethnicity,Hispanic,0.8767851212221853,3
2018,17,06613,race-ethnicity,Other Races and Ethnicities,0.7905990157814355,3
2018,17,06613,race-ethnicity,"White, Non-Hispanic",0.8498219351723305,2
2018,17,06613,all,All,0.8365841381696919,2
2018,17,12385,race-ethnicity,"Black, Non-Hispanic",0.7512023084321898,3
2018,17,12385,race-ethnicity,Hispanic,0.8172677595628415,3
2018,17,12385,race-ethnicity,Other Races and Ethnicities,0.7101871101871102,3
2018,17,12385,race-ethnicity,"White, Non-Hispanic",0.8576362395084535,3
2018,17,12385,all,All,0.8222046514164191,3
2018,17,14000,race-ethnicity,"Black, Non-Hispanic",0.6663545766402039,1
2018,17,14000,race-ethnicity,Hispanic,0.7636063672406906,1
2018,17,14000,race-ethnicity,Other Races and Ethnicities,0.7890582336144852,1
2018,17,14000,race-ethnicity,"White, Non-Hispanic",0.8794251370906373,1
2018,17,14000,all,All,0.7851198938840399,1
2018,17,14351,race-ethnicity,"Black, Non-Hispanic",0.7744916820702403,3
2018,17,14351,race-ethnicity,Hispanic,0.7802254735358727,2
2018,17,14351,race-ethnicity,Other Races and Ethnicities,0.8633380884450784,3
2018,17,14351,race-ethnicity,"White, Non-Hispanic",0.8486420090077794,2
2018,17,14351,all,All,0.8021363047163227,2
2018,17,23074,race-ethnicity,"Black, Non-Hispanic",0.7234020473156794,3
2018,17,23074,race-ethnicity,Hispanic,0.8019253904551997,2
2018,17,23074,race-ethnicity,Other Races and Ethnicities,0.8180032182401211,2
2018,17,23074,race-ethnicity,"White, Non-Hispanic",0.8439483962222695,2
2018,17,23074,all,All,0.8204202851453327,2
2018,17,24582,race-ethnicity,"Black, Non-Hispanic",0.8388655134798193,3
2018,17,24582,race-ethnicity,Hispanic,0.7711429343420697,2
2018,17,24582,race-ethnicity,Other Races and Ethnicities,0.753949915693499,2
2018,17,24582,race-ethnicity,"White, Non-Hispanic",0.808177570093458,2
2018,17,24582,all,All,0.7934199026095642,2
2018,17,38570,race-ethnicity,"Black, Non-Hispanic",0.8184946276190546,2
2018,17,38570,race-ethnicity,Hispanic,0.7984452861524323,2
2018,17,38570,race-ethnicity,Other Races and Ethnicities,0.7987790185568565,3
2018,17,38570,race-ethnicity,"White, Non-Hispanic",0.8369348111334429,2
2018,17,38570,all,All,0.8217355150173022,2
2018,17,51622,race-ethnicity,"Black, Non-Hispanic",0.8305178694662749,2
2018,17,51622,race-ethnicity,Hispanic,0.827539802812644,2
2018,17,51622,race-ethnicity,Other Races and Ethnicities,0.7856130421464375,2
2018,17,51622,race-ethnicity,"White, Non-Hispanic",0.855257944501483,2
2018,17,51622,all,All,0.8366505132330331,2
2018,17,59000,race-ethnicity,"Black, Non-Hispanic",0.7022433132010354,3
2018,17,59000,race-ethnicity,Hispanic,0.7794117647058822,3
2018,17,59000,race-ethnicity,Other Races and Ethnicities,0.7584683357879234,3
2018,17,59000,race-ethnicity,"White, Non-Hispanic",0.8083738530710232,3
2018,17,59000,all,All,0.7853885220193648,3
2018,17,65000,race-ethnicity,"Black, Non-Hispanic",0.6310150305095361,3
2018,17,65000,race-ethnicity,Hispanic,0.7880088630091633,3
2018,17,65000,race-ethnicity,Other Races and Ethnicities,0.6343039491388804,3
2018,17,65000,race-ethnicity,"White, Non-Hispanic",0.7837100876273883,3
2018,17,65000,all,All,0.7494017459347121,3
2018,17,68003,race-ethnicity,"Black, Non-Hispanic",0.9185331894096956,3
2018,17,68003,race-ethnicity,Hispanic,0.8676298529701578,2
2018,17,68003,race-ethnicity,Other Races and Ethnicities,0.7625405366643532,2
2018,17,68003,race-ethnicity,"White, Non-Hispanic",0.8647226183030121,2
2018,17,68003,all,All,0.8422097870495103,2
2018,17,72000,race-ethnicity,"Black, Non-Hispanic",0.6762813401375637,2
2018,17,72000,race-ethnicity,Hispanic,0.789642285104111,3
2018,17,72000,race-ethnicity,Other Races and Ethnicities,0.7558606831882116,3
2018,17,72000,race-ethnicity,"White, Non-Hispanic",0.8406483545299593,2
2018,17,72000,all,All,0.8162079878219766,2
2018,17,79293,race-ethnicity,"Black, Non-Hispanic",0.6877052062265265,2
2018,17,79293,race-ethnicity,Hispanic,0.7838649613239662,2
2018,17,79293,race-ethnicity,Other Races and Ethnicities,0.7718147872733925,3
2018,17,79293,race-ethnicity,"White, Non-Hispanic",0.8115081351244262,2
2018,17,79293,all,All,0.7743809702850968,2
2018,18,05860,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,18,05860,race-ethnicity,Hispanic,0.7099189020586402,3
2018,18,05860,race-ethnicity,Other Races and Ethnicities,0.704619692020532,3
2018,18,05860,race-ethnicity,"White, Non-Hispanic",0.8077413150619065,2
2018,18,05860,all,All,0.793384722052286,2
2018,18,10342,race-ethnicity,"Black, Non-Hispanic",0.826105657580863,3
2018,18,10342,race-ethnicity,Hispanic,0.8520104127058727,3
2018,18,10342,race-ethnicity,Other Races and Ethnicities,0.8183828440393974,2
2018,18,10342,race-ethnicity,"White, Non-Hispanic",0.8678885187122489,2
2018,18,10342,all,All,0.8592047575563951,2
2018,18,22000,race-ethnicity,"Black, Non-Hispanic",0.7353371242891957,3
2018,18,22000,race-ethnicity,Hispanic,0.8735011990407674,3
2018,18,22000,race-ethnicity,Other Races and Ethnicities,0.7849419303163797,3
2018,18,22000,race-ethnicity,"White, Non-Hispanic",0.7971111569112393,3
2018,18,22000,all,All,0.7929796918767507,3
2018,18,23278,race-ethnicity,"Black, Non-Hispanic",0.8431275755054264,3
2018,18,23278,race-ethnicity,Hispanic,0.8587291522085813,3
2018,18,23278,race-ethnicity,Other Races and Ethnicities,0.8127942642551576,3
2018,18,23278,race-ethnicity,"White, Non-Hispanic",0.8686729753771677,2
2018,18,23278,all,All,0.8619473616390765,2
2018,18,25000,race-ethnicity,"Black, Non-Hispanic",0.6916594457782554,1
2018,18,25000,race-ethnicity,Hispanic,0.7780861976841305,1
2018,18,25000,race-ethnicity,Other Races and Ethnicities,0.6237128226325048,1
2018,18,25000,race-ethnicity,"White, Non-Hispanic",0.826066239625915,1
2018,18,25000,all,All,0.7898692969437204,1
2018,18,31000,race-ethnicity,"Black, Non-Hispanic",0.6492910758965805,3
2018,18,31000,race-ethnicity,Hispanic,0.680387667074924,3
2018,18,31000,race-ethnicity,Other Races and Ethnicities,NA,3
2018,18,31000,race-ethnicity,"White, Non-Hispanic",0.7225324419976407,3
2018,18,31000,all,All,0.6846228953823439,3
2018,18,36003,race-ethnicity,"Black, Non-Hispanic",0.7392265707510864,1
2018,18,36003,race-ethnicity,Hispanic,0.7587055435503162,1
2018,18,36003,race-ethnicity,Other Races and Ethnicities,0.7541807591090719,1
2018,18,36003,race-ethnicity,"White, Non-Hispanic",0.7983027917159992,1
2018,18,36003,all,All,0.7760038175491132,1
2018,18,71000,race-ethnicity,"Black, Non-Hispanic",0.6765302246593639,3
2018,18,71000,race-ethnicity,Hispanic,0.8124597147450479,3
2018,18,71000,race-ethnicity,Other Races and Ethnicities,0.7260607727276565,3
2018,18,71000,race-ethnicity,"White, Non-Hispanic",0.80386886367207,3
2018,18,71000,all,All,0.773469085605564,3
2018,19,12000,race-ethnicity,"Black, Non-Hispanic",0.8363877235592845,3
2018,19,12000,race-ethnicity,Hispanic,0.7518590998043052,3
2018,19,12000,race-ethnicity,Other Races and Ethnicities,0.7219842164599775,3
2018,19,12000,race-ethnicity,"White, Non-Hispanic",0.8771117673663767,3
2018,19,12000,all,All,0.8633569030948289,3
2018,19,19000,race-ethnicity,"Black, Non-Hispanic",0.8087386644682605,3
2018,19,19000,race-ethnicity,Hispanic,0.762550881953867,3
2018,19,19000,race-ethnicity,Other Races and Ethnicities,0.7569663889686872,3
2018,19,19000,race-ethnicity,"White, Non-Hispanic",0.8416946621873833,3
2018,19,19000,all,All,0.8295620713047411,3
2018,19,21000,race-ethnicity,"Black, Non-Hispanic",0.807866000901242,3
2018,19,21000,race-ethnicity,Hispanic,0.7966542719773939,3
2018,19,21000,race-ethnicity,Other Races and Ethnicities,0.8083760050283364,3
2018,19,21000,race-ethnicity,"White, Non-Hispanic",0.8455480130505993,3
2018,19,21000,all,All,0.8326816690020944,3
2018,19,73335,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,19,73335,race-ethnicity,Hispanic,0.8277889524988394,2
2018,19,73335,race-ethnicity,Other Races and Ethnicities,0.8353982300884956,3
2018,19,73335,race-ethnicity,"White, Non-Hispanic",0.8703255918573919,2
2018,19,73335,all,All,0.8529430768236738,2
2018,20,36000,race-ethnicity,"Black, Non-Hispanic",0.7333436150524367,3
2018,20,36000,race-ethnicity,Hispanic,0.7974970331211565,3
2018,20,36000,race-ethnicity,Other Races and Ethnicities,0.6394376899696049,3
2018,20,36000,race-ethnicity,"White, Non-Hispanic",0.7851787773933102,3
2018,20,36000,all,All,0.7664072914406176,3
2018,20,38900,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,20,38900,race-ethnicity,Hispanic,0.7899719495091163,3
2018,20,38900,race-ethnicity,Other Races and Ethnicities,0.6844169246646027,3
2018,20,38900,race-ethnicity,"White, Non-Hispanic",0.8585310599737689,1
2018,20,38900,all,All,0.8326730149903849,1
2018,20,52575,race-ethnicity,"Black, Non-Hispanic",0.8997760127138932,3
2018,20,52575,race-ethnicity,Hispanic,0.7941535103277679,2
2018,20,52575,race-ethnicity,Other Races and Ethnicities,0.8366557629112299,2
2018,20,52575,race-ethnicity,"White, Non-Hispanic",0.8776402674327574,2
2018,20,52575,all,All,0.8674788346784483,2
2018,20,53775,race-ethnicity,"Black, Non-Hispanic",0.8832364752068588,3
2018,20,53775,race-ethnicity,Hispanic,0.8227115472177278,2
2018,20,53775,race-ethnicity,Other Races and Ethnicities,0.7747412036492967,2
2018,20,53775,race-ethnicity,"White, Non-Hispanic",0.8623773876700918,2
2018,20,53775,all,All,0.8514611101063639,2
2018,20,71000,race-ethnicity,"Black, Non-Hispanic",0.775151699384955,3
2018,20,71000,race-ethnicity,Hispanic,0.8380036187721075,3
2018,20,71000,race-ethnicity,Other Races and Ethnicities,0.8252151981682219,3
2018,20,71000,race-ethnicity,"White, Non-Hispanic",0.8178543453640014,3
2018,20,71000,all,All,0.8171369598987014,3
2018,20,79000,race-ethnicity,"Black, Non-Hispanic",0.6843077232268003,2
2018,20,79000,race-ethnicity,Hispanic,0.7728746202765726,2
2018,20,79000,race-ethnicity,Other Races and Ethnicities,0.7311282789327846,2
2018,20,79000,race-ethnicity,"White, Non-Hispanic",0.8195898564536149,2
2018,20,79000,all,All,0.7958349723635451,2
2018,21,46027,race-ethnicity,"Black, Non-Hispanic",0.7858093639678222,1
2018,21,46027,race-ethnicity,Hispanic,0.8446260473776768,1
2018,21,46027,race-ethnicity,Other Races and Ethnicities,0.7549502242643037,1
2018,21,46027,race-ethnicity,"White, Non-Hispanic",0.8437524156589917,1
2018,21,46027,all,All,0.8295036401825618,1
2018,21,48006,race-ethnicity,"Black, Non-Hispanic",0.7759616929112778,2
2018,21,48006,race-ethnicity,Hispanic,0.8460142443575845,2
2018,21,48006,race-ethnicity,Other Races and Ethnicities,0.7747544353268775,2
2018,21,48006,race-ethnicity,"White, Non-Hispanic",0.8251857545073082,2
2018,21,48006,all,All,0.8150197579782543,2
2018,22,05000,race-ethnicity,"Black, Non-Hispanic",0.7681191320827614,3
2018,22,05000,race-ethnicity,Hispanic,0.8546735862316243,3
2018,22,05000,race-ethnicity,Other Races and Ethnicities,0.8039524221397412,3
2018,22,05000,race-ethnicity,"White, Non-Hispanic",0.8446806611705053,3
2018,22,05000,all,All,0.8048991998884686,3
2018,22,40735,race-ethnicity,"Black, Non-Hispanic",0.7797207164668782,2
2018,22,40735,race-ethnicity,Hispanic,0.767666259480479,3
2018,22,40735,race-ethnicity,Other Races and Ethnicities,0.8025543177120316,3
2018,22,40735,race-ethnicity,"White, Non-Hispanic",0.8244084315327476,2
2018,22,40735,all,All,0.8105194245613554,2
2018,22,41155,race-ethnicity,"Black, Non-Hispanic",0.6995726963953106,2
2018,22,41155,race-ethnicity,Hispanic,NA,3
2018,22,41155,race-ethnicity,Other Races and Ethnicities,0.7104743083003953,3
2018,22,41155,race-ethnicity,"White, Non-Hispanic",0.7944030497314157,2
2018,22,41155,all,All,0.7582060902190036,2
2018,22,55000,race-ethnicity,"Black, Non-Hispanic",0.6620964225888616,3
2018,22,55000,race-ethnicity,Hispanic,0.7844737591344785,3
2018,22,55000,race-ethnicity,Other Races and Ethnicities,0.7521784593935169,3
2018,22,55000,race-ethnicity,"White, Non-Hispanic",0.8440224988351195,3
2018,22,55000,all,All,0.7402069786170175,3
2018,22,70000,race-ethnicity,"Black, Non-Hispanic",0.7041754899824102,3
2018,22,70000,race-ethnicity,Hispanic,0.6609735639504671,3
2018,22,70000,race-ethnicity,Other Races and Ethnicities,0.7954893861979765,3
2018,22,70000,race-ethnicity,"White, Non-Hispanic",0.753785753064023,3
2018,22,70000,all,All,0.7283893062100775,3
2018,24,04000,race-ethnicity,"Black, Non-Hispanic",0.686309849267262,2
2018,24,04000,race-ethnicity,Hispanic,0.7974461516873641,2
2018,24,04000,race-ethnicity,Other Races and Ethnicities,0.7707401721951546,2
2018,24,04000,race-ethnicity,"White, Non-Hispanic",0.8399212786259542,2
2018,24,04000,all,All,0.7465192041926506,2
2018,24,30325,race-ethnicity,"Black, Non-Hispanic",0.8391972895491269,2
2018,24,30325,race-ethnicity,Hispanic,0.8765432098765432,2
2018,24,30325,race-ethnicity,Other Races and Ethnicities,0.8369955156950674,2
2018,24,30325,race-ethnicity,"White, Non-Hispanic",0.8730943809672875,2
2018,24,30325,all,All,0.8653681172983934,2
2018,25,07000,race-ethnicity,"Black, Non-Hispanic",0.7543486948870389,2
2018,25,07000,race-ethnicity,Hispanic,0.7644554340301333,2
2018,25,07000,race-ethnicity,Other Races and Ethnicities,0.7576668507065955,2
2018,25,07000,race-ethnicity,"White, Non-Hispanic",0.87123593362321194,2
2018,25,07000,all,All,0.8137308426655516,2
2018,25,09000,race-ethnicity,"Black, Non-Hispanic",0.8487039024114758,2
2018,25,09000,race-ethnicity,Hispanic,0.6886538461538462,2
2018,25,09000,race-ethnicity,Other Races and Ethnicities,0.8186046511627907,2
2018,25,09000,race-ethnicity,"White, Non-Hispanic",0.7929579514040448,2
2018,25,09000,all,All,0.8052240441513419,2
2018,25,11000,race-ethnicity,"Black, Non-Hispanic",0.7548508241185061,3
2018,25,11000,race-ethnicity,Hispanic,0.768913043478261,3
2018,25,11000,race-ethnicity,Other Races and Ethnicities,0.7753949342511693,3
2018,25,11000,race-ethnicity,"White, Non-Hispanic",0.8528564060556415,3
2018,25,11000,all,All,0.820564403464655,3
2018,25,23000,race-ethnicity,"Black, Non-Hispanic",0.6839622641509434,3
2018,25,23000,race-ethnicity,Hispanic,0.5701476793248945,3
2018,25,23000,race-ethnicity,Other Races and Ethnicities,0.7123342707914826,3
2018,25,23000,race-ethnicity,"White, Non-Hispanic",0.7640204567908409,2
2018,25,23000,all,All,0.7396053640737211,2
2018,25,34550,race-ethnicity,"Black, Non-Hispanic",NA,3
2018,25,34550,race-ethnicity,Hispanic,0.7467201647176833,2
2018,25,34550,race-ethnicity,Other Races and Ethnicities,0.7947338618346546,3
2018,25,34550,race-ethnicity,"White, Non-Hispanic",0.810947535951799,2
2018,25,34550,all,All,0.7822133227900571,2
2018,25,37000,race-ethnicity,"Black, Non-Hispanic",0.882915845764143,3
2018,25,37000,race-ethnicity,Hispanic,0.6777616980221901,3
2018,25,37000,race-ethnicity,Other Races and Ethnicities,0.770679965170585,3
2018,25,37000,race-ethnicity,"White, Non-Hispanic",0.7944436778437054,3
2018,25,37000,all,All,0.7738159631320453,3
2018,25,37490,race-ethnicity,"Black, Non-Hispanic",0.8121569424679813,1
2018,25,37490,race-ethnicity,Hispanic,0.7756769652868902,1
2018,25,37490,race-ethnicity,Other Races and Ethnicities,0.7908593091828139,1
2018,25,37490,race-ethnicity,"White, Non-Hispanic",0.8142262388302193,1
2018,25,37490,all,All,0.7975893689436147,1
2018,25,45000,race-ethnicity,"Black, Non-Hispanic",0.7657883730656629,3
2018,25,45000,race-ethnicity,Hispanic,0.6559843034663179,3
2018,25,45000,race-ethnicity,Other Races and Ethnicities,0.6787091536431906,3
2018,25,45000,race-ethnicity,"White, Non-Hispanic",0.7547019224096051,3
2018,25,45000,all,All,0.7295173705488682,3
2018,25,45560,race-ethnicity,"Black, Non-Hispanic",0.7970838396111786,3
2018,25,45560,race-ethnicity,Hispanic,0.858329008822003,3
2018,25,45560,race-ethnicity,Other Races and Ethnicities,0.7882173284037935,2
2018,25,45560,race-ethnicity,"White, Non-Hispanic",0.8669777684563759,2
2018,25,45560,all,All,0.8468601790108048,2
2018,25,55745,race-ethnicity,"Black, Non-Hispanic",0.8484162895927602,1
2018,25,55745,race-ethnicity,Hispanic,0.8767051416579223,3
2018,25,55745,race-ethnicity,Other Races and Ethnicities,0.8272862675007447,1
2018,25,55745,race-ethnicity,"White, Non-Hispanic",0.8505784691809922,1
2018,25,55745,all,All,0.8440484834943864,1
2018,25,62535,race-ethnicity,"Black, Non-Hispanic",0.8169366961750459,2
2018,25,62535,race-ethnicity,Hispanic,0.8245649331053214,2
2018,25,62535,race-ethnicity,Other Races and Ethnicities,0.8342485711083716,2
2018,25,62535,race-ethnicity,"White, Non-Hispanic",0.8740921855330686,2
2018,25,62535,all,All,0.8561042337399296,2
2018,25,67000,race-ethnicity,"Black, Non-Hispanic",0.7228047182175622,3
2018,25,67000,race-ethnicity,Hispanic,0.5732588454376164,3
2018,25,67000,race-ethnicity,Other Races and Ethnicities,0.7602137020741672,3
2018,25,67000,race-ethnicity,"White, Non-Hispanic",0.7692839449277032,3
2018,25,67000,all,All,0.6696054965302292,3
2018,25,82000,race-ethnicity,"Black, Non-Hispanic",0.7702200021256245,3
2018,25,82000,race-ethnicity,Hispanic,0.6590895350946134,3
2018,25,82000,race-ethnicity,Other Races and Ethnicities,0.7157871925452378,3
2018,25,82000,race-ethnicity,"White, Non-Hispanic",0.7637127538921539,3
2018,25,82000,all,All,0.7351672862453531,3
2018,26,03000,race-ethnicity,"Black, Non-Hispanic",0.7976303861656981,3
2018,26,03000,race-ethnicity,Hispanic,0.7961882650681222,3
2018,26,03000,race-ethnicity,Other Races and Ethnicities,0.7439782781851356,3
2018,26,03000,race-ethnicity,"White, Non-Hispanic",0.8120582875109168,3
2018,26,03000,all,All,0.7950645252956636,3
2018,26,21000,race-ethnicity,"Black, Non-Hispanic",0.6740764955867931,3
2018,26,21000,race-ethnicity,Hispanic,0.7430139720558883,3
2018,26,21000,race-ethnicity,Other Races and Ethnicities,0.6533760186263097,3
2018,26,21000,race-ethnicity,"White, Non-Hispanic",0.67176945437815,3
2018,26,21000,all,All,0.6733077633354642,3
2018,26,22000,race-ethnicity,"Black, Non-Hispanic",0.599706852887653,1
2018,26,22000,race-ethnicity,Hispanic,0.6211065425736032,1
2018,26,22000,race-ethnicity,Other Races and Ethnicities,0.5773313950026717,1
2018,26,22000,race-ethnicity,"White, Non-Hispanic",0.6702083355134932,1
2018,26,22000,all,All,0.6090385919245433,1
2018,26,27440,race-ethnicity,"Black, Non-Hispanic",0.8250647030948128,2
2018,26,27440,race-ethnicity,Hispanic,NA,3
2018,26,27440,race-ethnicity,Other Races and Ethnicities,0.7612239322466078,2
2018,26,27440,race-ethnicity,"White, Non-Hispanic",0.8339816933638443,2
2018,26,27440,all,All,0.8177993576307734,2
2018,26,29000,race-ethnicity,"Black, Non-Hispanic",0.5406772207563765,3
2018,26,29000,race-ethnicity,Hispanic,0.5966996699669967,3
2018,26,29000,race-ethnicity,Other Races and Ethnicities,0.33602986932171747,3
2018,26,29000,race-ethnicity,"White, Non-Hispanic",0.5991288368610903,3
2018,26,29000,all,All,0.5577526592051545,3
2018,26,34000,race-ethnicity,"Black, Non-Hispanic",0.6543336230796151,1
2018,26,34000,race-ethnicity,Hispanic,0.734657337297441,1
2018,26,34000,race-ethnicity,Other Races and Ethnicities,0.7476519637090222,1
2018,26,34000,race-ethnicity,"White, Non-Hispanic",0.851473792560224,1
2018,26,34000,all,All,0.7965610568094579,1
2018,26,46000,race-ethnicity,"Black, Non-Hispanic",0.7350304446850433,3
2018,26,46000,race-ethnicity,Hispanic,0.7861235284765443,3
2018,26,46000,race-ethnicity,Other Races and Ethnicities,0.7439376118302414,3
2018,26,46000,race-ethnicity,"White, Non-Hispanic",0.7964126000477859,3
2018,26,46000,all,All,0.7796623826455601,3
2018,26,49000,race-ethnicity,"Black, Non-Hispanic",0.7962926829268293,2
2018,26,49000,race-ethnicity,Hispanic,0.8423545331529094,3
2018,26,49000,race-ethnicity,Other Races and Ethnicities,0.8554168344744262,3
2018,26,49000,race-ethnicity,"White, Non-Hispanic",0.8286921265386389,2
2018,26,49000,all,All,0.824259927797834,2
2018,26,69035,race-ethnicity,"Black, Non-Hispanic",0.8514166197241868,3
2018,26,69035,race-ethnicity,Hispanic,0.7497041065543933,3
2018,26,69035,race-ethnicity,Other Races and Ethnicities,0.7628917593524547,2
2018,26,69035,race-ethnicity,"White, Non-Hispanic",0.8117747963558123,2
2018,26,69035,all,All,0.7989587161311812,2
2018,26,74900,race-ethnicity,"Black, Non-Hispanic",0.8250647030948127,2
2018,26,74900,race-ethnicity,Hispanic,NA,3
2018,26,74900,race-ethnicity,Other Races and Ethnicities,0.7612239322466078,2
2018,26,74900,race-ethnicity,"White, Non-Hispanic",0.8339816933638444,2
2018,26,74900,all,All,0.8177993576307734,2
2018,26,76460,race-ethnicity,"Black, Non-Hispanic",0.881896551724138,3
2018,26,76460,race-ethnicity,Hispanic,0.841079460269865,3
2018,26,76460,race-ethnicity,Other Races and Ethnicities,0.8415705183399346,1
2018,26,76460,race-ethnicity,"White, Non-Hispanic",0.7830193225075892,1
2018,26,76460,all,All,0.7976288679571049,1
2018,26,80700,race-ethnicity,"Black, Non-Hispanic",0.8607692307692307,3
