year,state,county,subgroup_type,subgroup,share_employed,share_employed_quality
2021,20,115,race-ethnicity,Hispanic,0.7075892857142857,3
2021,20,115,race-ethnicity,Other Races and Ethnicities,0.6649431230610134,3
2021,20,115,race-ethnicity,"White, Non-Hispanic",0.8434439608269858,3
2021,20,115,all,All,0.819709226678735,3
2021,20,117,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,117,race-ethnicity,Hispanic,0.8660377358490566,3
2021,20,117,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,3
2021,20,117,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,3
2021,20,117,all,All,0.841838433926655,3
2021,20,119,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,119,race-ethnicity,Hispanic,0.8505652957561854,3
2021,20,119,race-ethnicity,Other Races and Ethnicities,0.8658536585365854,3
2021,20,119,race-ethnicity,"White, Non-Hispanic",0.8951890034364262,3
2021,20,119,all,All,0.8381114287922108,3
2021,20,121,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,121,race-ethnicity,Hispanic,0.656441717791411,3
2021,20,121,race-ethnicity,Other Races and Ethnicities,0.6185935637663885,3
2021,20,121,race-ethnicity,"White, Non-Hispanic",0.8541204674857656,3
2021,20,121,all,All,0.8545251752708731,3
2021,20,123,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,123,race-ethnicity,Hispanic,0.8660377358490566,3
2021,20,123,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,3
2021,20,123,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,3
2021,20,123,all,All,0.841838433926655,3
2021,20,125,race-ethnicity,"Black, Non-Hispanic",0.6094527363184079,3
2021,20,125,race-ethnicity,Hispanic,0.7863117870722434,3
2021,20,125,race-ethnicity,Other Races and Ethnicities,0.7668010752688172,3
2021,20,125,race-ethnicity,"White, Non-Hispanic",0.838063806380638,3
2021,20,125,all,All,0.831418364391233,3
2021,20,127,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,127,race-ethnicity,Hispanic,0.7075892857142857,3
2021,20,127,race-ethnicity,Other Races and Ethnicities,0.6649431230610134,3
2021,20,127,race-ethnicity,"White, Non-Hispanic",0.8434439608269858,3
2021,20,127,all,All,0.819709226678735,3
2021,20,129,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,129,race-ethnicity,Hispanic,0.8505652957561854,3
2021,20,129,race-ethnicity,Other Races and Ethnicities,0.8658536585365854,3
2021,20,129,race-ethnicity,"White, Non-Hispanic",0.8951890034364262,3
2021,20,129,all,All,0.8381114287922108,3
2021,20,131,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,131,race-ethnicity,Hispanic,0.8660377358490566,3
2021,20,131,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,3
2021,20,131,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,3
2021,20,131,all,All,0.841838433926655,3
2021,20,133,race-ethnicity,"Black, Non-Hispanic",0.6094527363184079,3
2021,20,133,race-ethnicity,Hispanic,0.7863117870722434,3
2021,20,133,race-ethnicity,Other Races and Ethnicities,0.7668010752688172,3
2021,20,133,race-ethnicity,"White, Non-Hispanic",0.838063806380638,3
2021,20,133,all,All,0.831418364391233,3
2021,20,135,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,135,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,135,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,135,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,135,all,All,0.9225634178905208,3
2021,20,137,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,137,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,137,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,137,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,137,all,All,0.9225634178905208,3
2021,20,139,race-ethnicity,"Black, Non-Hispanic",0.7852494577006508,3
2021,20,139,race-ethnicity,Hispanic,0.8310546875,3
2021,20,139,race-ethnicity,Other Races and Ethnicities,0.7555555555555555,3
2021,20,139,race-ethnicity,"White, Non-Hispanic",0.8871470044866719,3
2021,20,139,all,All,0.8630591824830619,3
2021,20,141,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,141,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,141,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,141,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,141,all,All,0.9225634178905208,3
2021,20,143,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,143,race-ethnicity,Hispanic,0.8660377358490566,3
2021,20,143,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,3
2021,20,143,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,3
2021,20,143,all,All,0.841838433926655,3
2021,20,145,race-ethnicity,"Black, Non-Hispanic",0.8624338624338624,3
2021,20,145,race-ethnicity,Hispanic,0.6791086350974931,3
2021,20,145,race-ethnicity,Other Races and Ethnicities,0.5898801597869507,3
2021,20,145,race-ethnicity,"White, Non-Hispanic",0.8629915138951869,3
2021,20,145,all,All,0.8119742701632855,3
2021,20,147,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,147,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,147,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,147,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,147,all,All,0.9225634178905208,3
2021,20,149,race-ethnicity,"Black, Non-Hispanic",0.8592493297587132,3
2021,20,149,race-ethnicity,Hispanic,0.8305263157894737,3
2021,20,149,race-ethnicity,Other Races and Ethnicities,0.8886703383162864,3
2021,20,149,race-ethnicity,"White, Non-Hispanic",0.8545189346874831,3
2021,20,149,all,All,0.8308839266604837,3
2021,20,151,race-ethnicity,"Black, Non-Hispanic",0.8624338624338624,3
2021,20,151,race-ethnicity,Hispanic,0.6791086350974931,3
2021,20,151,race-ethnicity,Other Races and Ethnicities,0.5898801597869507,3
2021,20,151,race-ethnicity,"White, Non-Hispanic",0.8629915138951869,3
2021,20,151,all,All,0.8119742701632855,3
2021,20,153,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,153,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,153,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,153,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,153,all,All,0.9225634178905208,3
2021,20,155,race-ethnicity,"Black, Non-Hispanic",0.7698412698412699,3
2021,20,155,race-ethnicity,Hispanic,0.8836869056327725,2
2021,20,155,race-ethnicity,Other Races and Ethnicities,0.8449197860962567,2
2021,20,155,race-ethnicity,"White, Non-Hispanic",0.878259771421355,2
2021,20,155,all,All,0.8479751796211626,2
2021,20,157,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,157,race-ethnicity,Hispanic,0.8660377358490566,3
2021,20,157,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,3
2021,20,157,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,3
2021,20,157,all,All,0.841838433926655,3
2021,20,159,race-ethnicity,"Black, Non-Hispanic",0.7698412698412699,3
2021,20,159,race-ethnicity,Hispanic,0.8836869056327725,3
2021,20,159,race-ethnicity,Other Races and Ethnicities,0.8449197860962567,3
2021,20,159,race-ethnicity,"White, Non-Hispanic",0.878259771421355,3
2021,20,159,all,All,0.8479751796211626,3
2021,20,161,race-ethnicity,"Black, Non-Hispanic",0.8592493297587132,2
2021,20,161,race-ethnicity,Hispanic,0.8305263157894737,2
2021,20,161,race-ethnicity,Other Races and Ethnicities,0.8886703383162864,2
2021,20,161,race-ethnicity,"White, Non-Hispanic",0.8545189346874831,2
2021,20,161,all,All,0.8308839266604837,2
2021,20,163,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,163,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,163,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,163,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,163,all,All,0.9225634178905208,3
2021,20,165,race-ethnicity,"Black, Non-Hispanic",0.8624338624338624,3
2021,20,165,race-ethnicity,Hispanic,0.6791086350974931,3
2021,20,165,race-ethnicity,Other Races and Ethnicities,0.5898801597869507,3
2021,20,165,race-ethnicity,"White, Non-Hispanic",0.8629915138951869,3
2021,20,165,all,All,0.8119742701632855,3
2021,20,167,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,167,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,167,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,167,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,167,all,All,0.9225634178905208,3
2021,20,169,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,169,race-ethnicity,Hispanic,0.8660377358490566,2
2021,20,169,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,2
2021,20,169,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,2
2021,20,169,all,All,0.841838433926655,2
2021,20,171,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,171,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,171,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,171,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,171,all,All,0.9225634178905208,3
2021,20,173,race-ethnicity,"Black, Non-Hispanic",0.7996042651423546,1
2021,20,173,race-ethnicity,Hispanic,0.8458062307428963,1
2021,20,173,race-ethnicity,Other Races and Ethnicities,0.788169014084507,1
2021,20,173,race-ethnicity,"White, Non-Hispanic",0.8894509089643491,1
2021,20,173,all,All,0.8659854879312898,1
2021,20,175,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,175,race-ethnicity,Hispanic,0.8505652957561854,3
2021,20,175,race-ethnicity,Other Races and Ethnicities,0.8658536585365854,3
2021,20,175,race-ethnicity,"White, Non-Hispanic",0.8951890034364262,3
2021,20,175,all,All,0.8381114287922108,3
2021,20,177,race-ethnicity,"Black, Non-Hispanic",0.7597222222222222,1
2021,20,177,race-ethnicity,Hispanic,0.8866623572505925,1
2021,20,177,race-ethnicity,Other Races and Ethnicities,0.7962722149978326,1
2021,20,177,race-ethnicity,"White, Non-Hispanic",0.8864638447971781,1
2021,20,177,all,All,0.8424061472943573,1
2021,20,179,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,179,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,179,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,179,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,179,all,All,0.9225634178905208,3
2021,20,181,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,181,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,181,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,181,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,181,all,All,0.9225634178905208,3
2021,20,183,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,183,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,183,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,183,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,183,all,All,0.9225634178905208,3
2021,20,185,race-ethnicity,"Black, Non-Hispanic",0.8624338624338624,3
2021,20,185,race-ethnicity,Hispanic,0.6791086350974931,3
2021,20,185,race-ethnicity,Other Races and Ethnicities,0.5898801597869507,3
2021,20,185,race-ethnicity,"White, Non-Hispanic",0.8629915138951869,3
2021,20,185,all,All,0.8119742701632855,3
2021,20,187,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,187,race-ethnicity,Hispanic,0.8505652957561854,3
2021,20,187,race-ethnicity,Other Races and Ethnicities,0.8658536585365854,3
2021,20,187,race-ethnicity,"White, Non-Hispanic",0.8951890034364262,3
2021,20,187,all,All,0.8381114287922108,3
2021,20,189,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,189,race-ethnicity,Hispanic,0.8505652957561854,3
2021,20,189,race-ethnicity,Other Races and Ethnicities,0.8658536585365854,3
2021,20,189,race-ethnicity,"White, Non-Hispanic",0.8951890034364262,3
2021,20,189,all,All,0.8381114287922108,3
2021,20,191,race-ethnicity,"Black, Non-Hispanic",0.8624338624338624,3
2021,20,191,race-ethnicity,Hispanic,0.6791086350974931,3
2021,20,191,race-ethnicity,Other Races and Ethnicities,0.5898801597869507,3
2021,20,191,race-ethnicity,"White, Non-Hispanic",0.8629915138951869,3
2021,20,191,all,All,0.8119742701632855,3
2021,20,193,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,193,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,193,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,193,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,193,all,All,0.9225634178905208,3
2021,20,195,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,195,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,195,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,195,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,195,all,All,0.9225634178905208,3
2021,20,197,race-ethnicity,"Black, Non-Hispanic",0.8466098555020378,3
2021,20,197,race-ethnicity,Hispanic,0.8306659783169851,3
2021,20,197,race-ethnicity,Other Races and Ethnicities,0.8456215065211605,3
2021,20,197,race-ethnicity,"White, Non-Hispanic",0.8710219991456642,3
2021,20,197,all,All,0.845134238190815,3
2021,20,199,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,199,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,199,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,199,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,199,all,All,0.9225634178905208,3
2021,20,201,race-ethnicity,"Black, Non-Hispanic",0.7043795620437956,3
2021,20,201,race-ethnicity,Hispanic,0.8660377358490566,3
2021,20,201,race-ethnicity,Other Races and Ethnicities,0.8848384424192212,3
2021,20,201,race-ethnicity,"White, Non-Hispanic",0.8851267991775188,3
2021,20,201,all,All,0.841838433926655,3
2021,20,203,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,203,race-ethnicity,Hispanic,0.92002442002442,3
2021,20,203,race-ethnicity,Other Races and Ethnicities,0.9373549883990719,3
2021,20,203,race-ethnicity,"White, Non-Hispanic",0.8836865159228129,3
2021,20,203,all,All,0.9225634178905208,3
2021,20,205,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,205,race-ethnicity,Hispanic,0.7075892857142857,3
2021,20,205,race-ethnicity,Other Races and Ethnicities,0.6649431230610134,3
2021,20,205,race-ethnicity,"White, Non-Hispanic",0.8434439608269858,3
2021,20,205,all,All,0.819709226678735,3
2021,20,207,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,207,race-ethnicity,Hispanic,0.7075892857142857,3
2021,20,207,race-ethnicity,Other Races and Ethnicities,0.6649431230610134,3
2021,20,207,race-ethnicity,"White, Non-Hispanic",0.8434439608269858,3
2021,20,207,all,All,0.819709226678735,3
2021,20,209,race-ethnicity,"Black, Non-Hispanic",0.7287913527677694,1
2021,20,209,race-ethnicity,Hispanic,0.8630407050910356,1
2021,20,209,race-ethnicity,Other Races and Ethnicities,0.7163418290854573,1
2021,20,209,race-ethnicity,"White, Non-Hispanic",0.8248346490292298,1
2021,20,209,all,All,0.811128746148819,1
2021,21,001,race-ethnicity,"Black, Non-Hispanic",0.5778894472361809,3
2021,21,001,race-ethnicity,Hispanic,0.9523809523809523,3
2021,21,001,race-ethnicity,Other Races and Ethnicities,0.834061135371179,3
2021,21,001,race-ethnicity,"White, Non-Hispanic",0.7693717122761392,3
2021,21,001,all,All,0.7506954720331459,3
2021,21,003,race-ethnicity,"Black, Non-Hispanic",0.6262395118230358,3
2021,21,003,race-ethnicity,Hispanic,0.8613569321533924,3
2021,21,003,race-ethnicity,Other Races and Ethnicities,0.6899441340782123,3
2021,21,003,race-ethnicity,"White, Non-Hispanic",0.742313477211515,3
2021,21,003,all,All,0.7451637241587445,3
2021,21,005,race-ethnicity,"Black, Non-Hispanic",0.9136125654450262,3
2021,21,005,race-ethnicity,Hispanic,0.8068833652007649,3
2021,21,005,race-ethnicity,Other Races and Ethnicities,0.8776402039329935,3
2021,21,005,race-ethnicity,"White, Non-Hispanic",0.8576270377353987,3
2021,21,005,all,All,0.8256190147528255,3
2021,21,007,race-ethnicity,"Black, Non-Hispanic",0.717479674796748,3
2021,21,007,race-ethnicity,Hispanic,0.8062283737024222,3
2021,21,007,race-ethnicity,Other Races and Ethnicities,0.9425149700598803,3
2021,21,007,race-ethnicity,"White, Non-Hispanic",0.8234168289570881,3
2021,21,007,all,All,0.8389624009129885,3
2021,21,009,race-ethnicity,"Black, Non-Hispanic",0.6262395118230358,3
2021,21,009,race-ethnicity,Hispanic,0.8613569321533924,3
2021,21,009,race-ethnicity,Other Races and Ethnicities,0.6899441340782123,3
2021,21,009,race-ethnicity,"White, Non-Hispanic",0.742313477211515,3
2021,21,009,all,All,0.7451637241587445,3
2021,21,011,race-ethnicity,"Black, Non-Hispanic",0.6433915211970075,3
2021,21,011,race-ethnicity,Hispanic,0.8566433566433567,3
2021,21,011,race-ethnicity,Other Races and Ethnicities,0.7312925170068028,3
2021,21,011,race-ethnicity,"White, Non-Hispanic",0.7077606078715957,3
2021,21,011,all,All,0.7173815451169244,3
2021,21,013,race-ethnicity,"Black, Non-Hispanic",0.33088235294117646,3
2021,21,013,race-ethnicity,Hispanic,0.6493506493506493,3
2021,21,013,race-ethnicity,Other Races and Ethnicities,0.4474393530997305,3
2021,21,013,race-ethnicity,"White, Non-Hispanic",0.5857150267130038,3
2021,21,013,all,All,0.6873548450857341,3
2021,21,015,race-ethnicity,"Black, Non-Hispanic",0.7797232420220277,1
2021,21,015,race-ethnicity,Hispanic,0.9063063063063063,1
2021,21,015,race-ethnicity,Other Races and Ethnicities,0.9224643755238894,1
2021,21,015,race-ethnicity,"White, Non-Hispanic",0.8948644845971564,1
2021,21,015,all,All,0.8991018009884779,1
2021,21,017,race-ethnicity,"Black, Non-Hispanic",0.8265060240963855,3
2021,21,017,race-ethnicity,Hispanic,0.8978790259230165,3
2021,21,017,race-ethnicity,Other Races and Ethnicities,0.8366666666666667,3
2021,21,017,race-ethnicity,"White, Non-Hispanic",0.8180062458908612,3
2021,21,017,all,All,0.8054046475763205,3
2021,21,019,race-ethnicity,"Black, Non-Hispanic",0.5047169811320755,3
2021,21,019,race-ethnicity,Hispanic,0.888268156424581,3
2021,21,019,race-ethnicity,Other Races and Ethnicities,0.4976635514018692,3
2021,21,019,race-ethnicity,"White, Non-Hispanic",0.6931715869781547,2
2021,21,019,all,All,0.6764541025309361,2
2021,21,021,race-ethnicity,"Black, Non-Hispanic",0.6157407407407407,3
2021,21,021,race-ethnicity,Hispanic,0.8934817170111288,3
2021,21,021,race-ethnicity,Other Races and Ethnicities,0.8158995815899581,3
2021,21,021,race-ethnicity,"White, Non-Hispanic",0.7829560585885486,3
2021,21,021,all,All,0.7550726534886766,3
2021,21,023,race-ethnicity,"Black, Non-Hispanic",0.6433915211970075,3
2021,21,023,race-ethnicity,Hispanic,0.8566433566433567,3
2021,21,023,race-ethnicity,Other Races and Ethnicities,0.7312925170068028,3
2021,21,023,race-ethnicity,"White, Non-Hispanic",0.7077606078715957,3
2021,21,023,all,All,0.7173815451169244,3
2021,21,025,race-ethnicity,"Black, Non-Hispanic",0.8764044943820225,3
2021,21,025,race-ethnicity,Hispanic,0.9821428571428571,3
2021,21,025,race-ethnicity,Other Races and Ethnicities,0.4170731707317073,3
2021,21,025,race-ethnicity,"White, Non-Hispanic",0.6276924907771034,3
2021,21,025,all,All,0.6470856398567242,3
2021,21,027,race-ethnicity,"Black, Non-Hispanic",0.8925008046346958,3
2021,21,027,race-ethnicity,Hispanic,0.8409986859395532,3
2021,21,027,race-ethnicity,Other Races and Ethnicities,0.7782663316582915,3
2021,21,027,race-ethnicity,"White, Non-Hispanic",0.8089390375184402,3
2021,21,027,all,All,0.807336742722266,3
2021,21,029,race-ethnicity,"Black, Non-Hispanic",1,3
2021,21,029,race-ethnicity,Hispanic,0.8943894389438944,3
2021,21,029,race-ethnicity,Other Races and Ethnicities,0.8290258449304175,3
2021,21,029,race-ethnicity,"White, Non-Hispanic",0.8654834411876665,2
2021,21,029,all,All,0.8152187486991633,2
2021,21,031,race-ethnicity,"Black, Non-Hispanic",0.6262395118230358,3
2021,21,031,race-ethnicity,Hispanic,0.8613569321533924,3
2021,21,031,race-ethnicity,Other Races and Ethnicities,0.6899441340782123,3
2021,21,031,race-ethnicity,"White, Non-Hispanic",0.742313477211515,3
2021,21,031,all,All,0.7451637241587445,3
2021,21,033,race-ethnicity,"Black, Non-Hispanic",0.7333333333333333,3
2021,21,033,race-ethnicity,Hispanic,0.7485029940119761,3
2021,21,033,race-ethnicity,Other Races and Ethnicities,0.6379310344827587,3
2021,21,033,race-ethnicity,"White, Non-Hispanic",0.7587362374341791,3
2021,21,033,all,All,0.8182564102564103,3
2021,21,035,race-ethnicity,"Black, Non-Hispanic",0.717479674796748,3
2021,21,035,race-ethnicity,Hispanic,0.8062283737024222,3
2021,21,035,race-ethnicity,Other Races and Ethnicities,0.9425149700598803,3
2021,21,035,race-ethnicity,"White, Non-Hispanic",0.8234168289570881,3
2021,21,035,all,All,0.8389624009129885,3
2021,21,037,race-ethnicity,"Black, Non-Hispanic",0.6836734693877551,3
2021,21,037,race-ethnicity,Hispanic,0.8609865470852018,2
2021,21,037,race-ethnicity,Other Races and Ethnicities,0.8344370860927153,2
2021,21,037,race-ethnicity,"White, Non-Hispanic",0.853426780780376,2
2021,21,037,all,All,0.832007233273056,2
2021,21,039,race-ethnicity,"Black, Non-Hispanic",0.717479674796748,3
2021,21,039,race-ethnicity,Hispanic,0.8062283737024222,3
2021,21,039,race-ethnicity,Other Races and Ethnicities,0.9425149700598803,3
2021,21,039,race-ethnicity,"White, Non-Hispanic",0.8234168289570881,3
2021,21,039,all,All,0.8389624009129885,3
2021,21,041,race-ethnicity,"Black, Non-Hispanic",0.6836734693877551,3
2021,21,041,race-ethnicity,Hispanic,0.8609865470852018,3
2021,21,041,race-ethnicity,Other Races and Ethnicities,0.8344370860927153,3
2021,21,041,race-ethnicity,"White, Non-Hispanic",0.853426780780376,3
2021,21,041,all,All,0.832007233273056,3
2021,21,043,race-ethnicity,"Black, Non-Hispanic",0.5047169811320755,3
2021,21,043,race-ethnicity,Hispanic,0.888268156424581,3
2021,21,043,race-ethnicity,Other Races and Ethnicities,0.4976635514018692,3
2021,21,043,race-ethnicity,"White, Non-Hispanic",0.6931715869781547,3
2021,21,043,all,All,0.6764541025309361,3
2021,21,045,race-ethnicity,"Black, Non-Hispanic",0.6086547507055503,3
2021,21,045,race-ethnicity,Hispanic,0.913135593220339,3
2021,21,045,race-ethnicity,Other Races and Ethnicities,0.8217821782178217,3
2021,21,045,race-ethnicity,"White, Non-Hispanic",0.7767770728035273,3
2021,21,045,all,All,0.7532151110218025,3
2021,21,047,race-ethnicity,"Black, Non-Hispanic",0.6918340026773762,2
2021,21,047,race-ethnicity,Hispanic,0.823731728288908,2
2021,21,047,race-ethnicity,Other Races and Ethnicities,0.7798882681564245,2
2021,21,047,race-ethnicity,"White, Non-Hispanic",0.7592549476135041,2
2021,21,047,all,All,0.7890282451310289,2
2021,21,049,race-ethnicity,"Black, Non-Hispanic",0.8265060240963855,3
2021,21,049,race-ethnicity,Hispanic,0.8978790259230165,3
2021,21,049,race-ethnicity,Other Races and Ethnicities,0.8366666666666667,3
2021,21,049,race-ethnicity,"White, Non-Hispanic",0.8180062458908612,3
2021,21,049,all,All,0.8054046475763205,3
2021,21,051,race-ethnicity,"Black, Non-Hispanic",0,3
2021,21,051,race-ethnicity,Hispanic,0.8636363636363636,3
2021,21,051,race-ethnicity,Other Races and Ethnicities,0.6880733944954128,3
2021,21,051,race-ethnicity,"White, Non-Hispanic",0.6701248091000053,3
2021,21,051,all,All,0.6714311892981492,3
2021,21,053,race-ethnicity,"Black, Non-Hispanic",0.5778894472361809,3
2021,21,053,race-ethnicity,Hispanic,0.9523809523809523,3
2021,21,053,race-ethnicity,Other Races and Ethnicities,0.834061135371179,3
2021,21,053,race-ethnicity,"White, Non-Hispanic",0.7693717122761392,3
2021,21,053,all,All,0.7506954720331459,3
2021,21,055,race-ethnicity,"Black, Non-Hispanic",0.7333333333333333,3
2021,21,055,race-ethnicity,Hispanic,0.7485029940119761,3
2021,21,055,race-ethnicity,Other Races and Ethnicities,0.6379310344827587,3
2021,21,055,race-ethnicity,"White, Non-Hispanic",0.7587362374341791,3
2021,21,055,all,All,0.8182564102564103,3
2021,21,057,race-ethnicity,"Black, Non-Hispanic",0.5778894472361809,3
2021,21,057,race-ethnicity,Hispanic,0.9523809523809523,3
2021,21,057,race-ethnicity,Other Races and Ethnicities,0.834061135371179,3
2021,21,057,race-ethnicity,"White, Non-Hispanic",0.7693717122761392,3
2021,21,057,all,All,0.7506954720331459,3
2021,21,059,race-ethnicity,"Black, Non-Hispanic",0.8064853556485355,3
2021,21,059,race-ethnicity,Hispanic,0.7070844686648501,1
2021,21,059,race-ethnicity,Other Races and Ethnicities,0.6567982456140351,1
2021,21,059,race-ethnicity,"White, Non-Hispanic",0.8349381017881705,1
2021,21,059,all,All,0.8107819113388283,1
2021,21,061,race-ethnicity,"Black, Non-Hispanic",0.6262395118230358,3
2021,21,061,race-ethnicity,Hispanic,0.8613569321533924,3
2021,21,061,race-ethnicity,Other Races and Ethnicities,0.6899441340782123,3
2021,21,061,race-ethnicity,"White, Non-Hispanic",0.742313477211515,3
2021,21,061,all,All,0.7451637241587445,3
2021,21,063,race-ethnicity,"Black, Non-Hispanic",0.5047169811320755,3
2021,21,063,race-ethnicity,Hispanic,0.888268156424581,3
2021,21,063,race-ethnicity,Other Races and Ethnicities,0.4976635514018692,3
2021,21,063,race-ethnicity,"White, Non-Hispanic",0.6931715869781547,3
2021,21,063,all,All,0.6764541025309361,3
2021,21,065,race-ethnicity,"Black, Non-Hispanic",0.8559139784946237,3
2021,21,065,race-ethnicity,Hispanic,0.7244701348747592,3
2021,21,065,race-ethnicity,Other Races and Ethnicities,0.82,3
2021,21,065,race-ethnicity,"White, Non-Hispanic",0.7621286385915774,3
2021,21,065,all,All,0.6727917333218038,3
2021,21,067,race-ethnicity,"Black, Non-Hispanic",0.8620787045754096,1
2021,21,067,race-ethnicity,Hispanic,0.8698400158009085,1
2021,21,067,race-ethnicity,Other Races and Ethnicities,0.8603323820715125,1
2021,21,067,race-ethnicity,"White, Non-Hispanic",0.8866820030398883,1
2021,21,067,all,All,0.8706378536970688,1
2021,21,069,race-ethnicity,"Black, Non-Hispanic",0.6433915211970075,3
2021,21,069,race-ethnicity,Hispanic,0.8566433566433567,3
2021,21,069,race-ethnicity,Other Races and Ethnicities,0.7312925170068028,3
2021,21,069,race-ethnicity,"White, Non-Hispanic",0.7077606078715957,3
2021,21,069,all,All,0.7173815451169244,3
2021,21,071,race-ethnicity,"Black, Non-Hispanic",1,3
2021,21,071,race-ethnicity,Hispanic,0.6,3
2021,21,071,race-ethnicity,Other Races and Ethnicities,0.4984520123839009,3
2021,21,071,race-ethnicity,"White, Non-Hispanic",0.5746077280827574,3
2021,21,071,all,All,0.5800247873840763,3
2021,21,073,race-ethnicity,"Black, Non-Hispanic",0.8961447678992919,2
