year,state,county,subgroup_type,subgroup,share_employed,share_employed_quality
2021,45,067,race-ethnicity,Hispanic,0.9479166666666666,3
2021,45,067,race-ethnicity,Other Races and Ethnicities,0.28181818181818186,3
2021,45,067,race-ethnicity,"White, Non-Hispanic",0.7209156146875491,3
2021,45,067,all,All,0.7096182475542323,3
2021,45,069,race-ethnicity,"Black, Non-Hispanic",0.7477043601104476,3
2021,45,069,race-ethnicity,Hispanic,0.8342259627646008,3
2021,45,069,race-ethnicity,Other Races and Ethnicities,0.811353711790393,3
2021,45,069,race-ethnicity,"White, Non-Hispanic",0.7954466318467925,3
2021,45,069,all,All,0.7860586275139972,3
2021,45,071,race-ethnicity,"Black, Non-Hispanic",0.7908191313908741,3
2021,45,071,race-ethnicity,Hispanic,0.6682134570765662,3
2021,45,071,race-ethnicity,Other Races and Ethnicities,0.7218969555035128,3
2021,45,071,race-ethnicity,"White, Non-Hispanic",0.7987329434697856,3
2021,45,071,all,All,0.7878652521868601,3
2021,45,073,race-ethnicity,"Black, Non-Hispanic",0.6686423934518769,2
2021,45,073,race-ethnicity,Hispanic,0.8420711974110033,2
2021,45,073,race-ethnicity,Other Races and Ethnicities,0.678166137085792,2
2021,45,073,race-ethnicity,"White, Non-Hispanic",0.7350405550170893,2
2021,45,073,all,All,0.7334773629001575,2
2021,45,075,race-ethnicity,"Black, Non-Hispanic",0.7676185651871082,2
2021,45,075,race-ethnicity,Hispanic,0.6707692307692308,2
2021,45,075,race-ethnicity,Other Races and Ethnicities,0.5370508982035928,2
2021,45,075,race-ethnicity,"White, Non-Hispanic",0.677178026184159,2
2021,45,075,all,All,0.7191629581818799,2
2021,45,077,race-ethnicity,"Black, Non-Hispanic",0.668642393451877,2
2021,45,077,race-ethnicity,Hispanic,0.8420711974110031,2
2021,45,077,race-ethnicity,Other Races and Ethnicities,0.6781661370857921,2
2021,45,077,race-ethnicity,"White, Non-Hispanic",0.7350405550170893,2
2021,45,077,all,All,0.7334773629001576,2
2021,45,079,race-ethnicity,"Black, Non-Hispanic",0.7357272738552685,1
2021,45,079,race-ethnicity,Hispanic,0.8753302624956018,1
2021,45,079,race-ethnicity,Other Races and Ethnicities,0.815342308460336,1
2021,45,079,race-ethnicity,"White, Non-Hispanic",0.8360300085198596,1
2021,45,079,all,All,0.788401305640355,1
2021,45,081,race-ethnicity,"Black, Non-Hispanic",0.7962397404084749,3
2021,45,081,race-ethnicity,Hispanic,0.670324427480916,3
2021,45,081,race-ethnicity,Other Races and Ethnicities,0.6404494382022472,3
2021,45,081,race-ethnicity,"White, Non-Hispanic",0.7671287353709806,3
2021,45,081,all,All,0.7537754694366761,3
2021,45,083,race-ethnicity,"Black, Non-Hispanic",0.732980214986758,1
2021,45,083,race-ethnicity,Hispanic,0.8065652818991098,1
2021,45,083,race-ethnicity,Other Races and Ethnicities,0.8023395648846616,1
2021,45,083,race-ethnicity,"White, Non-Hispanic",0.7974939957788506,1
2021,45,083,all,All,0.785667986473928,1
2021,45,085,race-ethnicity,"Black, Non-Hispanic",0.7028205781230104,2
2021,45,085,race-ethnicity,Hispanic,0.7805421463052359,2
2021,45,085,race-ethnicity,Other Races and Ethnicities,0.769278414369774,2
2021,45,085,race-ethnicity,"White, Non-Hispanic",0.7728372779851511,2
2021,45,085,all,All,0.7373486947644743,2
2021,45,087,race-ethnicity,"Black, Non-Hispanic",0.7908191313908741,3
2021,45,087,race-ethnicity,Hispanic,0.6682134570765661,3
2021,45,087,race-ethnicity,Other Races and Ethnicities,0.7218969555035128,3
2021,45,087,race-ethnicity,"White, Non-Hispanic",0.7987329434697856,3
2021,45,087,all,All,0.7878652521868602,3
2021,45,089,race-ethnicity,"Black, Non-Hispanic",0.7028205781230102,3
2021,45,089,race-ethnicity,Hispanic,0.7805421463052358,3
2021,45,089,race-ethnicity,Other Races and Ethnicities,0.769278414369774,3
2021,45,089,race-ethnicity,"White, Non-Hispanic",0.7728372779851511,3
2021,45,089,all,All,0.7373486947644743,3
2021,45,091,race-ethnicity,"Black, Non-Hispanic",0.7696838458207016,1
2021,45,091,race-ethnicity,Hispanic,0.8542719919110212,1
2021,45,091,race-ethnicity,Other Races and Ethnicities,0.7963228008367279,1
2021,45,091,race-ethnicity,"White, Non-Hispanic",0.8175124352128673,1
2021,45,091,all,All,0.8088908314907184,1
2021,46,003,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,003,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,003,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,003,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,003,all,All,0.8833442326072741,3
2021,46,005,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,005,race-ethnicity,Hispanic,0.934900542495479,3
2021,46,005,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,005,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,005,all,All,0.883344232607274,3
2021,46,007,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,007,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,007,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,007,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,007,all,All,0.6230583044823678,3
2021,46,009,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,009,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,009,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,009,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,009,all,All,0.8833442326072741,3
2021,46,011,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,011,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,011,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,011,race-ethnicity,"White, Non-Hispanic",0.8974295803564095,3
2021,46,011,all,All,0.883344232607274,3
2021,46,013,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,013,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,013,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,013,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,013,all,All,0.8681947737778736,3
2021,46,015,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,015,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,015,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,015,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,015,all,All,0.883344232607274,3
2021,46,017,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,017,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,017,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,017,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,017,all,All,0.6230583044823677,3
2021,46,019,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,019,race-ethnicity,Hispanic,0.967207995003123,3
2021,46,019,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,3
2021,46,019,race-ethnicity,"White, Non-Hispanic",0.8970130620306708,3
2021,46,019,all,All,0.871072855825392,3
2021,46,021,race-ethnicity,"Black, Non-Hispanic",0.9105263157894737,3
2021,46,021,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,021,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,021,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,021,all,All,0.8681947737778736,3
2021,46,023,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,023,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,023,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,023,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,023,all,All,0.6230583044823678,3
2021,46,025,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,025,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,025,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,025,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,025,all,All,0.8681947737778738,3
2021,46,027,race-ethnicity,"Black, Non-Hispanic",0.34831460674157305,3
2021,46,027,race-ethnicity,Hispanic,0.9786501377410467,3
2021,46,027,race-ethnicity,Other Races and Ethnicities,0.9557851239669422,3
2021,46,027,race-ethnicity,"White, Non-Hispanic",0.8985969923548685,3
2021,46,027,all,All,0.8997299382716051,3
2021,46,029,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,029,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,029,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,029,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,029,all,All,0.8681947737778736,3
2021,46,031,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,031,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,031,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,031,race-ethnicity,"White, Non-Hispanic",0.8621665827881226,3
2021,46,031,all,All,0.6230583044823677,3
2021,46,033,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,033,race-ethnicity,Hispanic,0.9672079950031232,3
2021,46,033,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,3
2021,46,033,race-ethnicity,"White, Non-Hispanic",0.8970130620306707,3
2021,46,033,all,All,0.871072855825392,3
2021,46,035,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,035,race-ethnicity,Hispanic,0.9349005424954792,3
2021,46,035,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,035,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,035,all,All,0.8833442326072739,3
2021,46,037,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,037,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,037,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,037,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,037,all,All,0.8681947737778735,3
2021,46,039,race-ethnicity,"Black, Non-Hispanic",0.9105263157894737,3
2021,46,039,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,039,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,039,race-ethnicity,"White, Non-Hispanic",0.9177524429967425,3
2021,46,039,all,All,0.8681947737778736,3
2021,46,041,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,041,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,041,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,041,race-ethnicity,"White, Non-Hispanic",0.8621665827881226,3
2021,46,041,all,All,0.6230583044823677,3
2021,46,043,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,043,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,043,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,043,race-ethnicity,"White, Non-Hispanic",0.8974295803564097,3
2021,46,043,all,All,0.883344232607274,3
2021,46,045,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,045,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,045,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,045,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,045,all,All,0.8681947737778736,3
2021,46,047,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,047,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,047,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,047,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,047,all,All,0.6230583044823678,3
2021,46,049,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,049,race-ethnicity,Hispanic,0.5325497287522605,3
2021,46,049,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,049,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,049,all,All,0.8681947737778737,3
2021,46,051,race-ethnicity,"Black, Non-Hispanic",0.9105263157894737,3
2021,46,051,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,051,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,051,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,051,all,All,0.8681947737778736,3
2021,46,053,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,053,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,053,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,053,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,053,all,All,0.6230583044823678,3
2021,46,055,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,055,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,055,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,055,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,055,all,All,0.6230583044823678,3
2021,46,057,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,057,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,057,race-ethnicity,Other Races and Ethnicities,0.5652267354395013,3
2021,46,057,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,057,all,All,0.8681947737778736,3
2021,46,059,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,059,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,059,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,059,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,059,all,All,0.883344232607274,3
2021,46,061,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,061,race-ethnicity,Hispanic,0.9349005424954792,3
2021,46,061,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,061,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,061,all,All,0.883344232607274,3
2021,46,063,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,063,race-ethnicity,Hispanic,0.967207995003123,3
2021,46,063,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,3
2021,46,063,race-ethnicity,"White, Non-Hispanic",0.8970130620306708,3
2021,46,063,all,All,0.871072855825392,3
2021,46,065,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,065,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,065,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,065,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,065,all,All,0.6230583044823677,3
2021,46,067,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,067,race-ethnicity,Hispanic,0.9349005424954792,3
2021,46,067,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,067,race-ethnicity,"White, Non-Hispanic",0.8974295803564097,3
2021,46,067,all,All,0.8833442326072739,3
2021,46,069,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,069,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,069,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,069,race-ethnicity,"White, Non-Hispanic",0.8621665827881227,3
2021,46,069,all,All,0.6230583044823677,3
2021,46,071,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,071,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,071,race-ethnicity,Other Races and Ethnicities,0.38582136164896935,3
2021,46,071,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,071,all,All,0.6230583044823678,3
2021,46,073,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,073,race-ethnicity,Hispanic,0.9349005424954792,3
2021,46,073,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,073,race-ethnicity,"White, Non-Hispanic",0.8974295803564097,3
2021,46,073,all,All,0.883344232607274,3
2021,46,075,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,075,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,075,race-ethnicity,Other Races and Ethnicities,0.38582136164896935,3
2021,46,075,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,075,all,All,0.6230583044823678,3
2021,46,077,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,077,race-ethnicity,Hispanic,0.9349005424954792,3
2021,46,077,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,077,race-ethnicity,"White, Non-Hispanic",0.8974295803564097,3
2021,46,077,all,All,0.883344232607274,3
2021,46,079,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,079,race-ethnicity,Hispanic,0.9349005424954792,3
2021,46,079,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,079,race-ethnicity,"White, Non-Hispanic",0.8974295803564097,3
2021,46,079,all,All,0.883344232607274,3
2021,46,081,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,081,race-ethnicity,Hispanic,0.967207995003123,3
2021,46,081,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,3
2021,46,081,race-ethnicity,"White, Non-Hispanic",0.8970130620306705,3
2021,46,081,all,All,0.8710728558253921,3
2021,46,083,race-ethnicity,"Black, Non-Hispanic",0.8285409806084895,3
2021,46,083,race-ethnicity,Hispanic,0.8642818605441379,3
2021,46,083,race-ethnicity,Other Races and Ethnicities,0.8514949058316257,3
2021,46,083,race-ethnicity,"White, Non-Hispanic",0.9112199010849059,3
2021,46,083,all,All,0.9015053622759386,3
2021,46,085,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,085,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,085,race-ethnicity,Other Races and Ethnicities,0.38582136164896935,3
2021,46,085,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,085,all,All,0.6230583044823678,3
2021,46,087,race-ethnicity,"Black, Non-Hispanic",0.34831460674157305,3
2021,46,087,race-ethnicity,Hispanic,0.9786501377410469,3
2021,46,087,race-ethnicity,Other Races and Ethnicities,0.955785123966942,3
2021,46,087,race-ethnicity,"White, Non-Hispanic",0.8985969923548685,3
2021,46,087,all,All,0.899729938271605,3
2021,46,089,race-ethnicity,"Black, Non-Hispanic",0.9105263157894737,3
2021,46,089,race-ethnicity,Hispanic,0.5325497287522605,3
2021,46,089,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,089,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,089,all,All,0.8681947737778737,3
2021,46,091,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,091,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,091,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,091,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,091,all,All,0.8681947737778736,3
2021,46,093,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,093,race-ethnicity,Hispanic,0.967207995003123,3
2021,46,093,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,3
2021,46,093,race-ethnicity,"White, Non-Hispanic",0.8970130620306707,3
2021,46,093,all,All,0.871072855825392,3
2021,46,095,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,095,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,095,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,095,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,095,all,All,0.6230583044823678,3
2021,46,097,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,097,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,097,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,097,race-ethnicity,"White, Non-Hispanic",0.8974295803564097,3
2021,46,097,all,All,0.883344232607274,3
2021,46,099,race-ethnicity,"Black, Non-Hispanic",0.8629455712448006,2
2021,46,099,race-ethnicity,Hispanic,0.8295845098466448,2
2021,46,099,race-ethnicity,Other Races and Ethnicities,0.8220823529279583,2
2021,46,099,race-ethnicity,"White, Non-Hispanic",0.919461994725936,2
2021,46,099,all,All,0.9025139476529656,2
2021,46,101,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,101,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,101,race-ethnicity,Other Races and Ethnicities,0.5955555555555555,3
2021,46,101,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,101,all,All,0.883344232607274,3
2021,46,102,race-ethnicity,"Black, Non-Hispanic",0.31868131868131866,3
2021,46,102,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,102,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,102,race-ethnicity,"White, Non-Hispanic",0.8621665827881226,3
2021,46,102,all,All,0.6230583044823678,3
2021,46,103,race-ethnicity,"Black, Non-Hispanic",1,2
2021,46,103,race-ethnicity,Hispanic,0.967207995003123,2
2021,46,103,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,2
2021,46,103,race-ethnicity,"White, Non-Hispanic",0.8970130620306705,2
2021,46,103,all,All,0.8710728558253921,2
2021,46,105,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,105,race-ethnicity,Hispanic,0.967207995003123,3
2021,46,105,race-ethnicity,Other Races and Ethnicities,0.6436053278158541,3
2021,46,105,race-ethnicity,"White, Non-Hispanic",0.8970130620306707,3
2021,46,105,all,All,0.8710728558253921,3
2021,46,107,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,107,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,107,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,107,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,107,all,All,0.8681947737778736,3
2021,46,109,race-ethnicity,"Black, Non-Hispanic",0.9105263157894736,3
2021,46,109,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,109,race-ethnicity,Other Races and Ethnicities,0.5652267354395013,3
2021,46,109,race-ethnicity,"White, Non-Hispanic",0.9177524429967426,3
2021,46,109,all,All,0.8681947737778736,3
2021,46,111,race-ethnicity,"Black, Non-Hispanic",1,3
2021,46,111,race-ethnicity,Hispanic,0.9349005424954793,3
2021,46,111,race-ethnicity,Other Races and Ethnicities,0.5955555555555556,3
2021,46,111,race-ethnicity,"White, Non-Hispanic",0.8974295803564096,3
2021,46,111,all,All,0.8833442326072741,3
2021,46,115,race-ethnicity,"Black, Non-Hispanic",0.9105263157894737,3
2021,46,115,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,115,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,115,race-ethnicity,"White, Non-Hispanic",0.9177524429967427,3
2021,46,115,all,All,0.8681947737778737,3
2021,46,117,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,117,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,117,race-ethnicity,Other Races and Ethnicities,0.38582136164896935,3
2021,46,117,race-ethnicity,"White, Non-Hispanic",0.8621665827881227,3
2021,46,117,all,All,0.6230583044823678,3
2021,46,119,race-ethnicity,"Black, Non-Hispanic",0.3186813186813186,3
2021,46,119,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,119,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,119,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,119,all,All,0.6230583044823677,3
2021,46,121,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,121,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,121,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,121,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,121,all,All,0.6230583044823678,3
2021,46,123,race-ethnicity,"Black, Non-Hispanic",0.3186813186813186,3
2021,46,123,race-ethnicity,Hispanic,0.7978260869565218,3
2021,46,123,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,123,race-ethnicity,"White, Non-Hispanic",0.8621665827881229,3
2021,46,123,all,All,0.6230583044823678,3
2021,46,125,race-ethnicity,"Black, Non-Hispanic",0.34831460674157305,3
2021,46,125,race-ethnicity,Hispanic,0.9786501377410468,3
2021,46,125,race-ethnicity,Other Races and Ethnicities,0.955785123966942,3
2021,46,125,race-ethnicity,"White, Non-Hispanic",0.8985969923548685,3
2021,46,125,all,All,0.8997299382716049,3
2021,46,127,race-ethnicity,"Black, Non-Hispanic",0.348314606741573,3
2021,46,127,race-ethnicity,Hispanic,0.9786501377410469,3
2021,46,127,race-ethnicity,Other Races and Ethnicities,0.9557851239669422,3
2021,46,127,race-ethnicity,"White, Non-Hispanic",0.8985969923548685,3
2021,46,127,all,All,0.899729938271605,3
2021,46,129,race-ethnicity,"Black, Non-Hispanic",0.9105263157894737,3
2021,46,129,race-ethnicity,Hispanic,0.5325497287522604,3
2021,46,129,race-ethnicity,Other Races and Ethnicities,0.5652267354395014,3
2021,46,129,race-ethnicity,"White, Non-Hispanic",0.9177524429967425,3
2021,46,129,all,All,0.8681947737778736,3
2021,46,135,race-ethnicity,"Black, Non-Hispanic",0.3483146067415731,3
2021,46,135,race-ethnicity,Hispanic,0.9786501377410468,3
2021,46,135,race-ethnicity,Other Races and Ethnicities,0.9557851239669422,3
2021,46,135,race-ethnicity,"White, Non-Hispanic",0.8985969923548686,3
2021,46,135,all,All,0.899729938271605,3
2021,46,137,race-ethnicity,"Black, Non-Hispanic",0.3186813186813187,3
2021,46,137,race-ethnicity,Hispanic,0.7978260869565217,3
2021,46,137,race-ethnicity,Other Races and Ethnicities,0.3858213616489694,3
2021,46,137,race-ethnicity,"White, Non-Hispanic",0.8621665827881227,3
2021,46,137,all,All,0.6230583044823677,3
2021,47,001,race-ethnicity,"Black, Non-Hispanic",0.8346774193548386,2
2021,47,001,race-ethnicity,Hispanic,0.8787878787878788,2
2021,47,001,race-ethnicity,Other Races and Ethnicities,0.7758620689655172,2
2021,47,001,race-ethnicity,"White, Non-Hispanic",0.7429883309449302,2
2021,47,001,all,All,0.7506769368279923,2
2021,47,003,race-ethnicity,"Black, Non-Hispanic",0.6566059225512529,3
2021,47,003,race-ethnicity,Hispanic,0.6747368421052632,3
2021,47,003,race-ethnicity,Other Races and Ethnicities,0.8162583518930958,3
2021,47,003,race-ethnicity,"White, Non-Hispanic",0.8101801833199735,3
2021,47,003,all,All,0.7853653903557569,3
2021,47,005,race-ethnicity,"Black, Non-Hispanic",0.5518162393162394,3
2021,47,005,race-ethnicity,Hispanic,0.8662790697674418,3
2021,47,005,race-ethnicity,Other Races and Ethnicities,0.6928738708598193,3
2021,47,005,race-ethnicity,"White, Non-Hispanic",0.710000719303714,3
2021,47,005,all,All,0.7055115121868938,3
2021,47,007,race-ethnicity,"Black, Non-Hispanic",1,3
2021,47,007,race-ethnicity,Hispanic,0.6542835481425323,3
2021,47,007,race-ethnicity,Other Races and Ethnicities,0.5917636526410027,3
2021,47,007,race-ethnicity,"White, Non-Hispanic",0.7109829733993364,3
2021,47,007,all,All,0.7002672316248165,3
2021,47,009,race-ethnicity,"Black, Non-Hispanic",0.7608695652173914,1
2021,47,009,race-ethnicity,Hispanic,0.7100822154911294,1
2021,47,009,race-ethnicity,Other Races and Ethnicities,0.7740963855421686,1
2021,47,009,race-ethnicity,"White, Non-Hispanic",0.8203194518597615,1
2021,47,009,all,All,0.8125062511252026,1
