year,state,place,subgroup_type,subgroup,share_employed,share_employed_quality
2021,05,41000,race-ethnicity,"Black, Non-Hispanic",0.7685842631502681,1
2021,05,41000,race-ethnicity,Hispanic,0.8626016260162601,1
2021,05,41000,race-ethnicity,Other Races and Ethnicities,0.8441988950276244,1
2021,05,41000,race-ethnicity,"White, Non-Hispanic",0.8775891758917589,1
2021,05,41000,all,All,0.7937597524356503,1
2021,05,66080,race-ethnicity,"Black, Non-Hispanic",0.8192809417753738,3
2021,05,66080,race-ethnicity,Hispanic,0.825977876610788,3
2021,05,66080,race-ethnicity,Other Races and Ethnicities,0.855457016163639,3
2021,05,66080,race-ethnicity,"White, Non-Hispanic",0.8475917886635351,3
2021,05,66080,all,All,0.8310482569949693,3
2021,06,00562,race-ethnicity,"Black, Non-Hispanic",0.7766737253624368,2
2021,06,00562,race-ethnicity,Hispanic,0.839558686694138,2
2021,06,00562,race-ethnicity,Other Races and Ethnicities,0.8877405122758283,2
2021,06,00562,race-ethnicity,"White, Non-Hispanic",0.9050928160087508,2
2021,06,00562,all,All,0.8124734959116511,2
2021,06,00884,race-ethnicity,"Black, Non-Hispanic",0.9448022079116836,2
2021,06,00884,race-ethnicity,Hispanic,0.88655030800821355,2
2021,06,00884,race-ethnicity,Other Races and Ethnicities,0.8256310938960866,2
2021,06,00884,race-ethnicity,"White, Non-Hispanic",0.8454465421109263,2
2021,06,00884,all,All,0.7532251759186864,2
2021,06,02000,race-ethnicity,"Black, Non-Hispanic",0.8306122448979592,1
2021,06,02000,race-ethnicity,Hispanic,0.8347234912120408,1
2021,06,02000,race-ethnicity,Other Races and Ethnicities,0.8646815345647743,1
2021,06,02000,race-ethnicity,"White, Non-Hispanic",0.8585169169637118,1
2021,06,02000,all,All,0.7814202235314608,1
2021,06,02252,race-ethnicity,"Black, Non-Hispanic",0.8010424612255276,1
2021,06,02252,race-ethnicity,Hispanic,0.8144802604429364,1
2021,06,02252,race-ethnicity,Other Races and Ethnicities,0.8810019067429364,1
2021,06,02252,race-ethnicity,"White, Non-Hispanic",0.8316630669546436,1
2021,06,02252,all,All,0.7547555791710946,1
2021,06,02364,race-ethnicity,"Black, Non-Hispanic",0.7349680886798791,2
2021,06,02364,race-ethnicity,Hispanic,0.7529782164737917,2
2021,06,02364,race-ethnicity,Other Races and Ethnicities,0.7576864919354839,2
2021,06,02364,race-ethnicity,"White, Non-Hispanic",0.7765537152408448,2
2021,06,02364,all,All,0.6839680040845849,2
2021,06,03526,race-ethnicity,"Black, Non-Hispanic",0.6924738926899532,2
2021,06,03526,race-ethnicity,Hispanic,0.7894255983103738,2
2021,06,03526,race-ethnicity,Other Races and Ethnicities,0.7862098872506504,2
2021,06,03526,race-ethnicity,"White, Non-Hispanic",0.7779870466819134,2
2021,06,03526,all,All,0.7086828150476666,2
2021,06,04982,race-ethnicity,"Black, Non-Hispanic",0.7986748216106014,2
2021,06,04982,race-ethnicity,Hispanic,0.8594725490937984,2
2021,06,04982,race-ethnicity,Other Races and Ethnicities,0.9134020618556701,2
2021,06,04982,race-ethnicity,"White, Non-Hispanic",0.7524286134824846,2
2021,06,04982,all,All,0.7582945122755737,2
2021,06,06000,race-ethnicity,"Black, Non-Hispanic",0.7844625753813409,1
2021,06,06000,race-ethnicity,Hispanic,0.8601120283018868,1
2021,06,06000,race-ethnicity,Other Races and Ethnicities,0.8925440212185958,1
2021,06,06000,race-ethnicity,"White, Non-Hispanic",0.8976447281532027,1
2021,06,06000,all,All,0.8123538975094035,1
2021,06,08786,race-ethnicity,"Black, Non-Hispanic",0.824642719196601,3
2021,06,08786,race-ethnicity,Hispanic,0.826786588350465,3
2021,06,08786,race-ethnicity,Other Races and Ethnicities,0.8648908857509627,3
2021,06,08786,race-ethnicity,"White, Non-Hispanic",0.8294082956555927,3
2021,06,08786,all,All,0.775869326063041,3
2021,06,08954,race-ethnicity,"Black, Non-Hispanic",0.9142441860465116,1
2021,06,08954,race-ethnicity,Hispanic,0.8865205188500341,1
2021,06,08954,race-ethnicity,Other Races and Ethnicities,0.8467171932214936,1
2021,06,08954,race-ethnicity,"White, Non-Hispanic",0.8068351407820118,1
2021,06,08954,all,All,0.7895046130340247,1
2021,06,11194,race-ethnicity,"Black, Non-Hispanic",0.8807707747892413,1
2021,06,11194,race-ethnicity,Hispanic,0.8230258728479369,1
2021,06,11194,race-ethnicity,Other Races and Ethnicities,0.8779384595782633,1
2021,06,11194,race-ethnicity,"White, Non-Hispanic",0.8586744827320234,1
2021,06,11194,all,All,0.7764999900432125,1
2021,06,11530,race-ethnicity,"Black, Non-Hispanic",0.750126422250316,1
2021,06,11530,race-ethnicity,Hispanic,0.8243471692683979,1
2021,06,11530,race-ethnicity,Other Races and Ethnicities,0.8711141678129298,1
2021,06,11530,race-ethnicity,"White, Non-Hispanic",0.8216424645171876,1
2021,06,11530,all,All,0.7466362968771393,1
2021,06,13014,race-ethnicity,"Black, Non-Hispanic",0.7377049180327869,3
2021,06,13014,race-ethnicity,Hispanic,0.8694444444444445,1
2021,06,13014,race-ethnicity,Other Races and Ethnicities,0.8381924198250729,1
2021,06,13014,race-ethnicity,"White, Non-Hispanic",0.8723791625066072,1
2021,06,13014,all,All,0.7869529118728502,1
2021,06,13210,race-ethnicity,"Black, Non-Hispanic",0.8480251111692388,2
2021,06,13210,race-ethnicity,Hispanic,0.8361668767485474,2
2021,06,13210,race-ethnicity,Other Races and Ethnicities,0.8807288790723358,2
2021,06,13210,race-ethnicity,"White, Non-Hispanic",0.8710094113305038,2
2021,06,13210,all,All,0.76009020469527,2
2021,06,13214,race-ethnicity,"Black, Non-Hispanic",0.9050021017234132,2
2021,06,13214,race-ethnicity,Hispanic,0.8475612160403769,2
2021,06,13214,race-ethnicity,Other Races and Ethnicities,0.8640160613774065,2
2021,06,13214,race-ethnicity,"White, Non-Hispanic",0.8957539591462015,2
2021,06,13214,all,All,0.7516732659337125,2
2021,06,13392,race-ethnicity,"Black, Non-Hispanic",0.7824086603518268,1
2021,06,13392,race-ethnicity,Hispanic,0.8219979260283443,1
2021,06,13392,race-ethnicity,Other Races and Ethnicities,0.8731593903384138,1
2021,06,13392,race-ethnicity,"White, Non-Hispanic",0.8544003451251079,1
2021,06,13392,all,All,0.7604088250622503,1
2021,06,13588,race-ethnicity,"Black, Non-Hispanic",0.7662621359223301,1
2021,06,13588,race-ethnicity,Hispanic,0.7891182345667269,1
2021,06,13588,race-ethnicity,Other Races and Ethnicities,0.7972018089315998,1
2021,06,13588,race-ethnicity,"White, Non-Hispanic",0.7910436740872006,1
2021,06,13588,all,All,0.7599104921005421,1
2021,06,14218,race-ethnicity,"Black, Non-Hispanic",0.6928137651821862,1
2021,06,14218,race-ethnicity,Hispanic,0.8373223635003739,1
2021,06,14218,race-ethnicity,Other Races and Ethnicities,0.8181442731277533,1
2021,06,14218,race-ethnicity,"White, Non-Hispanic",0.8116492560937005,1
2021,06,14218,all,All,0.7800012520084302,1
2021,06,15044,race-ethnicity,"Black, Non-Hispanic",0.7942046126552336,2
2021,06,15044,race-ethnicity,Hispanic,0.8232791956689869,2
2021,06,15044,race-ethnicity,Other Races and Ethnicities,0.698455949137148,2
2021,06,15044,race-ethnicity,"White, Non-Hispanic",0.6911764705882353,3
2021,06,15044,all,All,0.7637008653986439,2
2021,06,16000,race-ethnicity,"Black, Non-Hispanic",0.7972892166633446,3
2021,06,16000,race-ethnicity,Hispanic,0.8265615524560339,3
2021,06,16000,race-ethnicity,Other Races and Ethnicities,0.8717541070482246,3
2021,06,16000,race-ethnicity,"White, Non-Hispanic",0.8598399033378644,3
2021,06,16000,all,All,0.804092254683102,3
2021,06,16350,race-ethnicity,"Black, Non-Hispanic",0.8856497175141242,2
2021,06,16350,race-ethnicity,Hispanic,0.8467268623024831,2
2021,06,16350,race-ethnicity,Other Races and Ethnicities,0.8605785401950892,2
2021,06,16350,race-ethnicity,"White, Non-Hispanic",0.8414023372287145,2
2021,06,16350,all,All,0.7740557384464605,2
2021,06,16532,race-ethnicity,"Black, Non-Hispanic",0.9093988145639289,2
2021,06,16532,race-ethnicity,Hispanic,0.8281427200558318,2
2021,06,16532,race-ethnicity,Other Races and Ethnicities,0.8504448859709745,2
2021,06,16532,race-ethnicity,"White, Non-Hispanic",0.8686280221380717,2
2021,06,16532,all,All,0.8050848227397003,2
2021,06,17918,race-ethnicity,"Black, Non-Hispanic",0.7027027027027027,2
2021,06,17918,race-ethnicity,Hispanic,0.8694050991501416,2
2021,06,17918,race-ethnicity,Other Races and Ethnicities,0.907218285396693,2
2021,06,17918,race-ethnicity,"White, Non-Hispanic",0.8795037981740887,2
2021,06,17918,all,All,0.8159862330880607,2
2021,06,19766,race-ethnicity,"Black, Non-Hispanic",0.8294080203691916,1
2021,06,19766,race-ethnicity,Hispanic,0.8729462464888992,1
2021,06,19766,race-ethnicity,Other Races and Ethnicities,0.9063798582253728,1
2021,06,19766,race-ethnicity,"White, Non-Hispanic",0.7360876897133221,1
2021,06,19766,all,All,0.7497967792253444,1
2021,06,21712,race-ethnicity,"Black, Non-Hispanic",0.8484429065743945,2
2021,06,21712,race-ethnicity,Hispanic,0.8411420204978038,2
2021,06,21712,race-ethnicity,Other Races and Ethnicities,0.8409973431432659,2
2021,06,21712,race-ethnicity,"White, Non-Hispanic",0.8473997116277232,2
2021,06,21712,all,All,0.7735416867831815,2
2021,06,22020,race-ethnicity,"Black, Non-Hispanic",0.8190406085142927,1
2021,06,22020,race-ethnicity,Hispanic,0.8539784478066833,1
2021,06,22020,race-ethnicity,Other Races and Ethnicities,0.8549837527393637,1
2021,06,22020,race-ethnicity,"White, Non-Hispanic",0.8499690018598884,1
2021,06,22020,all,All,0.7815575021723303,1
2021,06,22230,race-ethnicity,"Black, Non-Hispanic",0.757700205338809,3
2021,06,22230,race-ethnicity,Hispanic,0.8414810190784596,1
2021,06,22230,race-ethnicity,Other Races and Ethnicities,0.8110779195399089,1
2021,06,22230,race-ethnicity,"White, Non-Hispanic",0.8051207022677396,1
2021,06,22230,all,All,0.7317389493723601,1
2021,06,22804,race-ethnicity,"Black, Non-Hispanic",0.8429368029739777,1
2021,06,22804,race-ethnicity,Hispanic,0.791066431754586,1
2021,06,22804,race-ethnicity,Other Races and Ethnicities,0.8318169285911221,1
2021,06,22804,race-ethnicity,"White, Non-Hispanic",0.8407989211648503,1
2021,06,22804,all,All,0.7533155097864475,1
2021,06,23182,race-ethnicity,"Black, Non-Hispanic",0.8740648379052369,1
2021,06,23182,race-ethnicity,Hispanic,0.8233606557377049,1
2021,06,23182,race-ethnicity,Other Races and Ethnicities,0.8642786723627999,1
2021,06,23182,race-ethnicity,"White, Non-Hispanic",0.8630818102297316,1
2021,06,23182,all,All,0.7858128113441281,1
2021,06,24638,race-ethnicity,"Black, Non-Hispanic",0.8722741433021807,3
2021,06,24638,race-ethnicity,Hispanic,0.9039070749736009,2
2021,06,24638,race-ethnicity,Other Races and Ethnicities,0.9223015539689207,2
2021,06,24638,race-ethnicity,"White, Non-Hispanic",0.8674593332847035,2
2021,06,24638,all,All,0.832976344592209,2
2021,06,24680,race-ethnicity,"Black, Non-Hispanic",0.8322573337863858,1
2021,06,24680,race-ethnicity,Hispanic,0.804524004924087,1
2021,06,24680,race-ethnicity,Other Races and Ethnicities,0.7927782888684453,1
2021,06,24680,race-ethnicity,"White, Non-Hispanic",0.8117549008950248,1
2021,06,24680,all,All,0.739030620857294,1
2021,06,26000,race-ethnicity,"Black, Non-Hispanic",0.8904623073719283,1
2021,06,26000,race-ethnicity,Hispanic,0.8662451361867705,1
2021,06,26000,race-ethnicity,Other Races and Ethnicities,0.9231301939058172,1
2021,06,26000,race-ethnicity,"White, Non-Hispanic",0.8729311141932501,1
2021,06,26000,all,All,0.8180776029327291,1
2021,06,27000,race-ethnicity,"Black, Non-Hispanic",0.6428657580508985,1
2021,06,27000,race-ethnicity,Hispanic,0.7882229286300246,1
2021,06,27000,race-ethnicity,Other Races and Ethnicities,0.8265645949569655,1
2021,06,27000,race-ethnicity,"White, Non-Hispanic",0.8270878657372464,1
2021,06,27000,all,All,0.7445961122109919,1
2021,06,28000,race-ethnicity,"Black, Non-Hispanic",0.8216199180586196,2
2021,06,28000,race-ethnicity,Hispanic,0.850086230084015,2
2021,06,28000,race-ethnicity,Other Races and Ethnicities,0.8917928544484561,2
2021,06,28000,race-ethnicity,"White, Non-Hispanic",0.8513339624260101,2
2021,06,28000,all,All,0.7818538262553079,2
2021,06,29000,race-ethnicity,"Black, Non-Hispanic",0.8291139240506329,1
2021,06,29000,race-ethnicity,Hispanic,0.8173244848061474,1
2021,06,29000,race-ethnicity,Other Races and Ethnicities,0.8376189700509622,1
2021,06,29000,race-ethnicity,"White, Non-Hispanic",0.8355215311004784,1
2021,06,29000,all,All,0.7662971342146467,1
2021,06,30000,race-ethnicity,"Black, Non-Hispanic",0.8806295399515739,1
2021,06,30000,race-ethnicity,Hispanic,0.8374774212251633,1
2021,06,30000,race-ethnicity,Other Races and Ethnicities,0.8458961474036851,1
2021,06,30000,race-ethnicity,"White, Non-Hispanic",0.8166111903629736,1
2021,06,30000,all,All,0.7824052498930049,1
2021,06,32548,race-ethnicity,"Black, Non-Hispanic",0.8031832877393683,2
2021,06,32548,race-ethnicity,Hispanic,0.8662044673059182,2
2021,06,32548,race-ethnicity,Other Races and Ethnicities,0.8849895760945101,2
2021,06,32548,race-ethnicity,"White, Non-Hispanic",0.8245022970903522,2
2021,06,32548,all,All,0.7724707370330155,2
2021,06,33000,race-ethnicity,"Black, Non-Hispanic",0.8004231311706629,1
2021,06,33000,race-ethnicity,Hispanic,0.8696920728970284,1
2021,06,33000,race-ethnicity,Other Races and Ethnicities,0.9124005209086963,1
2021,06,33000,race-ethnicity,"White, Non-Hispanic",0.8904552974178235,1
2021,06,33000,all,All,0.7955629233949366,1
2021,06,33182,race-ethnicity,"Black, Non-Hispanic",0.7461151736745887,2
2021,06,33182,race-ethnicity,Hispanic,0.7862453531598513,2
2021,06,33182,race-ethnicity,Other Races and Ethnicities,0.7693819611268836,2
2021,06,33182,race-ethnicity,"White, Non-Hispanic",0.7704634481355243,2
2021,06,33182,all,All,0.7081795279665726,2
2021,06,33434,race-ethnicity,"Black, Non-Hispanic",0.7094276605434947,2
2021,06,33434,race-ethnicity,Hispanic,0.7528662743506493,2
2021,06,33434,race-ethnicity,Other Races and Ethnicities,0.727224762574745,2
2021,06,33434,race-ethnicity,"White, Non-Hispanic",0.7724689696425902,2
2021,06,33434,all,All,0.6891356968413757,2
2021,06,36000,race-ethnicity,"Black, Non-Hispanic",0.8204393505253104,1
2021,06,36000,race-ethnicity,Hispanic,0.836608598644126,1
2021,06,36000,race-ethnicity,Other Races and Ethnicities,0.8618118243122703,1
2021,06,36000,race-ethnicity,"White, Non-Hispanic",0.8530705118371938,1
2021,06,36000,all,All,0.7907537766026739,1
2021,06,36448,race-ethnicity,"Black, Non-Hispanic",0.595112285336856,2
2021,06,36448,race-ethnicity,Hispanic,0.7891845703125,2
2021,06,36448,race-ethnicity,Other Races and Ethnicities,0.7187010954616588,2
2021,06,36448,race-ethnicity,"White, Non-Hispanic",0.8049514113836187,2
2021,06,36448,all,All,0.7512639285774674,2
2021,06,36546,race-ethnicity,"Black, Non-Hispanic",0.8224590590070184,1
2021,06,36546,race-ethnicity,Hispanic,0.86726909602855,1
2021,06,36546,race-ethnicity,Other Races and Ethnicities,0.8656544743501265,1
2021,06,36546,race-ethnicity,"White, Non-Hispanic",0.8834202222527096,1
2021,06,36546,all,All,0.8082317982362714,1
2021,06,36770,race-ethnicity,"Black, Non-Hispanic",0.8727845608507286,2
2021,06,36770,race-ethnicity,Hispanic,0.8357552272543796,2
2021,06,36770,race-ethnicity,Other Races and Ethnicities,0.8543187597407924,2
2021,06,36770,race-ethnicity,"White, Non-Hispanic",0.8634027997528744,2
2021,06,36770,all,All,0.797434413710041,2
2021,06,37692,race-ethnicity,"Black, Non-Hispanic",0.8956937799043062,2
2021,06,37692,race-ethnicity,Hispanic,0.8681152760454277,2
2021,06,37692,race-ethnicity,Other Races and Ethnicities,0.8605801664043176,2
2021,06,37692,race-ethnicity,"White, Non-Hispanic",0.8617176128093159,2
2021,06,37692,all,All,0.8059748304387031,2
2021,06,39496,race-ethnicity,"Black, Non-Hispanic",0.8878048780487805,3
2021,06,39496,race-ethnicity,Hispanic,0.8484149595260706,3
2021,06,39496,race-ethnicity,Other Races and Ethnicities,0.8592778220754073,3
2021,06,39496,race-ethnicity,"White, Non-Hispanic",0.8574764023867015,3
2021,06,39496,all,All,0.8024880755378175,3
2021,06,39892,race-ethnicity,"Black, Non-Hispanic",0.7818290496114764,2
2021,06,39892,race-ethnicity,Hispanic,0.8593031457187191,2
2021,06,39892,race-ethnicity,Other Races and Ethnicities,0.8971264992571656,2
2021,06,39892,race-ethnicity,"White, Non-Hispanic",0.8622851704640878,2
2021,06,39892,all,All,0.8010370794167536,2
2021,06,40130,race-ethnicity,"Black, Non-Hispanic",0.6780397595931577,1
2021,06,40130,race-ethnicity,Hispanic,0.8022118469443648,1
2021,06,40130,race-ethnicity,Other Races and Ethnicities,0.8199753390875463,1
2021,06,40130,race-ethnicity,"White, Non-Hispanic",0.8354380269981394,1
2021,06,40130,all,All,0.6927352720248954,1
2021,06,41992,race-ethnicity,"Black, Non-Hispanic",0.8081285444234405,2
2021,06,41992,race-ethnicity,Hispanic,0.8802935330989146,2
2021,06,41992,race-ethnicity,Other Races and Ethnicities,0.9170493954447465,2
2021,06,41992,race-ethnicity,"White, Non-Hispanic",0.8863580580236611,2
2021,06,41992,all,All,0.8292585909152648,2
2021,06,43000,race-ethnicity,"Black, Non-Hispanic",0.7796957870509357,1
2021,06,43000,race-ethnicity,Hispanic,0.8411861329644679,1
2021,06,43000,race-ethnicity,Other Races and Ethnicities,0.8860252829210701,1
2021,06,43000,race-ethnicity,"White, Non-Hispanic",0.8551800800355713,1
2021,06,43000,all,All,0.7837761825315993,1
2021,06,44000,race-ethnicity,"Black, Non-Hispanic",0.7552719200887902,1
2021,06,44000,race-ethnicity,Hispanic,0.8304578592637519,1
2021,06,44000,race-ethnicity,Other Races and Ethnicities,0.8451493262413317,1
2021,06,44000,race-ethnicity,"White, Non-Hispanic",0.8384796444554563,1
2021,06,44000,all,All,0.7533334235428507,1
2021,06,45484,race-ethnicity,"Black, Non-Hispanic",0.8643560119811724,3
2021,06,45484,race-ethnicity,Hispanic,0.8148777173913043,3
2021,06,45484,race-ethnicity,Other Races and Ethnicities,0.8565086736784592,3
2021,06,45484,race-ethnicity,"White, Non-Hispanic",0.8400999821460453,3
2021,06,45484,all,All,0.7314034900664605,3
2021,06,46842,race-ethnicity,"Black, Non-Hispanic",0.7719269376337008,2
