year,state,county,share_medical_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,Minnesota,"Becker County, Minnesota",.0084428,1,race-ethnicity,All
2023,Minnesota,"Becker County, Minnesota",0,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Becker County, Minnesota",.0091837,1,race-ethnicity,Majority White
2023,Minnesota,"Beltrami County, Minnesota",.0122807,1,race-ethnicity,All
2023,Minnesota,"Beltrami County, Minnesota",.0116279,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Beltrami County, Minnesota",.012334,1,race-ethnicity,Majority White
2023,Minnesota,"Benton County, Minnesota",.0135566,1,race-ethnicity,All
2023,Minnesota,"Benton County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Benton County, Minnesota",.0135566,1,race-ethnicity,Majority White
2023,Minnesota,"Big Stone County, Minnesota",0,1,race-ethnicity,All
2023,Minnesota,"Big Stone County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Big Stone County, Minnesota",0,1,race-ethnicity,Majority White
2023,Minnesota,"Blue Earth County, Minnesota",.0132135,1,race-ethnicity,All
2023,Minnesota,"Blue Earth County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Blue Earth County, Minnesota",.0132205,1,race-ethnicity,Majority White
2023,Minnesota,"Brown County, Minnesota",.0083933,1,race-ethnicity,All
2023,Minnesota,"Brown County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Brown County, Minnesota",.0083933,1,race-ethnicity,Majority White
2023,Minnesota,"Carlton County, Minnesota",.0025359,1,race-ethnicity,All
2023,Minnesota,"Carlton County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Carlton County, Minnesota",.0025359,1,race-ethnicity,Majority White
2023,Minnesota,"Carver County, Minnesota",.0050141,1,race-ethnicity,All
2023,Minnesota,"Carver County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Carver County, Minnesota",.0050141,1,race-ethnicity,Majority White
2023,Minnesota,"Cass County, Minnesota",.0093071,1,race-ethnicity,All
2023,Minnesota,"Cass County, Minnesota",.0252101,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Cass County, Minnesota",.0070755,1,race-ethnicity,Majority White
2023,Minnesota,"Chippewa County, Minnesota",.0084034,1,race-ethnicity,All
2023,Minnesota,"Chippewa County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Chippewa County, Minnesota",.0084034,1,race-ethnicity,Majority White
2023,Minnesota,"Chisago County, Minnesota",.0059172,1,race-ethnicity,All
2023,Minnesota,"Chisago County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Chisago County, Minnesota",.0059172,1,race-ethnicity,Majority White
2023,Minnesota,"Clay County, Minnesota",.010039,1,race-ethnicity,All
2023,Minnesota,"Clay County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Clay County, Minnesota",.010039,1,race-ethnicity,Majority White
2023,Minnesota,"Clearwater County, Minnesota",.0106383,1,race-ethnicity,All
2023,Minnesota,"Clearwater County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Clearwater County, Minnesota",.0106383,1,race-ethnicity,Majority White
2023,Minnesota,"Cook County, Minnesota",.0047619,1,race-ethnicity,All
2023,Minnesota,"Cook County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Cook County, Minnesota",.0051813,1,race-ethnicity,Majority White
2023,Minnesota,"Cottonwood County, Minnesota",.0161725,1,race-ethnicity,All
2023,Minnesota,"Cottonwood County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Cottonwood County, Minnesota",.0161725,1,race-ethnicity,Majority White
2023,Minnesota,"Crow Wing County, Minnesota",.0085026,1,race-ethnicity,All
2023,Minnesota,"Crow Wing County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Crow Wing County, Minnesota",.008034,1,race-ethnicity,Majority White
2023,Minnesota,"Dakota County, Minnesota",.0061345,1,race-ethnicity,All
2023,Minnesota,"Dakota County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Dakota County, Minnesota",.0061345,1,race-ethnicity,Majority White
2023,Minnesota,"Dodge County, Minnesota",.0063492,1,race-ethnicity,All
2023,Minnesota,"Dodge County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Dodge County, Minnesota",.0063492,1,race-ethnicity,Majority White
2023,Minnesota,"Douglas County, Minnesota",.0071378,1,race-ethnicity,All
2023,Minnesota,"Douglas County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Douglas County, Minnesota",.0071378,1,race-ethnicity,Majority White
2023,Minnesota,"Faribault County, Minnesota",.0127119,1,race-ethnicity,All
2023,Minnesota,"Faribault County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Faribault County, Minnesota",.0127119,1,race-ethnicity,Majority White
2023,Minnesota,"Fillmore County, Minnesota",.0095087,1,race-ethnicity,All
2023,Minnesota,"Fillmore County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Fillmore County, Minnesota",.0095087,1,race-ethnicity,Majority White
2023,Minnesota,"Freeborn County, Minnesota",.0062762,1,race-ethnicity,All
2023,Minnesota,"Freeborn County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Freeborn County, Minnesota",.0062762,1,race-ethnicity,Majority White
2023,Minnesota,"Goodhue County, Minnesota",.0039241,1,race-ethnicity,All
2023,Minnesota,"Goodhue County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Goodhue County, Minnesota",.0039241,1,race-ethnicity,Majority White
2023,Minnesota,"Grant County, Minnesota",.0067568,1,race-ethnicity,All
2023,Minnesota,"Grant County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Grant County, Minnesota",.0067568,1,race-ethnicity,Majority White
2023,Minnesota,"Hennepin County, Minnesota",.0068088,1,race-ethnicity,All
2023,Minnesota,"Hennepin County, Minnesota",.0117881,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Hennepin County, Minnesota",.0058805,1,race-ethnicity,Majority White
2023,Minnesota,"Houston County, Minnesota",.0177706,1,race-ethnicity,All
2023,Minnesota,"Houston County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Houston County, Minnesota",.0177706,1,race-ethnicity,Majority White
2023,Minnesota,"Hubbard County, Minnesota",.0040161,1,race-ethnicity,All
2023,Minnesota,"Hubbard County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Hubbard County, Minnesota",.0041436,1,race-ethnicity,Majority White
2023,Minnesota,"Isanti County, Minnesota",.0072202,1,race-ethnicity,All
2023,Minnesota,"Isanti County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Isanti County, Minnesota",.0072411,1,race-ethnicity,Majority White
2023,Minnesota,"Itasca County, Minnesota",.0040816,1,race-ethnicity,All
2023,Minnesota,"Itasca County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Itasca County, Minnesota",.0040844,1,race-ethnicity,Majority White
2023,Minnesota,"Jackson County, Minnesota",.0155039,1,race-ethnicity,All
2023,Minnesota,"Jackson County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Jackson County, Minnesota",.0155039,1,race-ethnicity,Majority White
2023,Minnesota,"Kanabec County, Minnesota",.0071174,1,race-ethnicity,All
2023,Minnesota,"Kanabec County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Kanabec County, Minnesota",.0071174,1,race-ethnicity,Majority White
2023,Minnesota,"Kandiyohi County, Minnesota",.0052711,1,race-ethnicity,All
2023,Minnesota,"Kandiyohi County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Kandiyohi County, Minnesota",.0052711,1,race-ethnicity,Majority White
2023,Minnesota,"Kittson County, Minnesota",.0273973,1,race-ethnicity,All
2023,Minnesota,"Kittson County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Kittson County, Minnesota",.0273973,1,race-ethnicity,Majority White
2023,Minnesota,"Koochiching County, Minnesota",.0074442,1,race-ethnicity,All
2023,Minnesota,"Koochiching County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Koochiching County, Minnesota",.0074442,1,race-ethnicity,Majority White
2023,Minnesota,"Lac qui Parle County, Minnesota",.0051813,1,race-ethnicity,All
2023,Minnesota,"Lac qui Parle County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Lac qui Parle County, Minnesota",.0051813,1,race-ethnicity,Majority White
2023,Minnesota,"Lake County, Minnesota",.0068027,1,race-ethnicity,All
2023,Minnesota,"Lake County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Lake County, Minnesota",.0068027,1,race-ethnicity,Majority White
2023,Minnesota,"Lake of the Woods County, Minnesota",.0451613,1,race-ethnicity,All
2023,Minnesota,"Lake of the Woods County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Lake of the Woods County, Minnesota",.0460526,1,race-ethnicity,Majority White
2023,Minnesota,"Le Sueur County, Minnesota",.0100125,1,race-ethnicity,All
2023,Minnesota,"Le Sueur County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Le Sueur County, Minnesota",.0100125,1,race-ethnicity,Majority White
2023,Minnesota,"Lincoln County, Minnesota",.0172414,1,race-ethnicity,All
2023,Minnesota,"Lincoln County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Lincoln County, Minnesota",.0172414,1,race-ethnicity,Majority White
2023,Minnesota,"Lyon County, Minnesota",.0086849,1,race-ethnicity,All
2023,Minnesota,"Lyon County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Lyon County, Minnesota",.0086849,1,race-ethnicity,Majority White
2023,Minnesota,"Mahnomen County, Minnesota",0,1,race-ethnicity,All
2023,Minnesota,"Mahnomen County, Minnesota",0,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Mahnomen County, Minnesota",NA,3,race-ethnicity,Majority White
2023,Minnesota,"Marshall County, Minnesota",.0178571,1,race-ethnicity,All
2023,Minnesota,"Marshall County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Marshall County, Minnesota",.0178571,1,race-ethnicity,Majority White
2023,Minnesota,"Martin County, Minnesota",.005988,1,race-ethnicity,All
2023,Minnesota,"Martin County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Martin County, Minnesota",.005988,1,race-ethnicity,Majority White
2023,Minnesota,"McLeod County, Minnesota",.0053957,1,race-ethnicity,All
2023,Minnesota,"McLeod County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"McLeod County, Minnesota",.0053957,1,race-ethnicity,Majority White
2023,Minnesota,"Meeker County, Minnesota",.0066313,1,race-ethnicity,All
2023,Minnesota,"Meeker County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Meeker County, Minnesota",.0066313,1,race-ethnicity,Majority White
2023,Minnesota,"Mille Lacs County, Minnesota",.0044444,1,race-ethnicity,All
2023,Minnesota,"Mille Lacs County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Mille Lacs County, Minnesota",.0044444,1,race-ethnicity,Majority White
2023,Minnesota,"Morrison County, Minnesota",.0069686,1,race-ethnicity,All
2023,Minnesota,"Morrison County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Morrison County, Minnesota",.0069686,1,race-ethnicity,Majority White
2023,Minnesota,"Mower County, Minnesota",.008871,1,race-ethnicity,All
2023,Minnesota,"Mower County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Mower County, Minnesota",.008871,1,race-ethnicity,Majority White
2023,Minnesota,"Murray County, Minnesota",.0063898,1,race-ethnicity,All
2023,Minnesota,"Murray County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Murray County, Minnesota",.0063898,1,race-ethnicity,Majority White
2023,Minnesota,"Nicollet County, Minnesota",.0064725,1,race-ethnicity,All
2023,Minnesota,"Nicollet County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Nicollet County, Minnesota",.0064725,1,race-ethnicity,Majority White
2023,Minnesota,"Nobles County, Minnesota",.0046729,1,race-ethnicity,All
2023,Minnesota,"Nobles County, Minnesota",.0054348,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Nobles County, Minnesota",.0036496,1,race-ethnicity,Majority White
2023,Minnesota,"Norman County, Minnesota",.0063694,1,race-ethnicity,All
2023,Minnesota,"Norman County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Norman County, Minnesota",.0063694,1,race-ethnicity,Majority White
2023,Minnesota,"Olmsted County, Minnesota",.0044983,1,race-ethnicity,All
2023,Minnesota,"Olmsted County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Olmsted County, Minnesota",.0043247,1,race-ethnicity,Majority White
2023,Minnesota,"Otter Tail County, Minnesota",.0045616,1,race-ethnicity,All
2023,Minnesota,"Otter Tail County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Otter Tail County, Minnesota",.0045616,1,race-ethnicity,Majority White
2023,Minnesota,"Pennington County, Minnesota",.0113636,1,race-ethnicity,All
2023,Minnesota,"Pennington County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Pennington County, Minnesota",.0113636,1,race-ethnicity,Majority White
2023,Minnesota,"Pine County, Minnesota",.008642,1,race-ethnicity,All
2023,Minnesota,"Pine County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Pine County, Minnesota",.008642,1,race-ethnicity,Majority White
2023,Minnesota,"Pipestone County, Minnesota",0,1,race-ethnicity,All
2023,Minnesota,"Pipestone County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Pipestone County, Minnesota",0,1,race-ethnicity,Majority White
2023,Minnesota,"Polk County, Minnesota",.0162037,1,race-ethnicity,All
2023,Minnesota,"Polk County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Polk County, Minnesota",.0162037,1,race-ethnicity,Majority White
2023,Minnesota,"Pope County, Minnesota",.0065147,1,race-ethnicity,All
2023,Minnesota,"Pope County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Pope County, Minnesota",.0065147,1,race-ethnicity,Majority White
2023,Minnesota,"Ramsey County, Minnesota",.0085055,1,race-ethnicity,All
2023,Minnesota,"Ramsey County, Minnesota",.0099756,1,race-ethnicity,Majority Non-White
2023,Minnesota,"Ramsey County, Minnesota",.0078329,1,race-ethnicity,Majority White
2023,Minnesota,"Red Lake County, Minnesota",.0081301,1,race-ethnicity,All
2023,Minnesota,"Red Lake County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Red Lake County, Minnesota",.0081301,1,race-ethnicity,Majority White
2023,Minnesota,"Redwood County, Minnesota",.0022676,1,race-ethnicity,All
2023,Minnesota,"Redwood County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Redwood County, Minnesota",.0022831,1,race-ethnicity,Majority White
2023,Minnesota,"Renville County, Minnesota",.0090293,1,race-ethnicity,All
2023,Minnesota,"Renville County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Renville County, Minnesota",.007109,1,race-ethnicity,Majority White
2023,Minnesota,"Rice County, Minnesota",.0084881,1,race-ethnicity,All
2023,Minnesota,"Rice County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Rice County, Minnesota",.0084881,1,race-ethnicity,Majority White
2023,Minnesota,"Rock County, Minnesota",.0035587,1,race-ethnicity,All
2023,Minnesota,"Rock County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Rock County, Minnesota",.0035587,1,race-ethnicity,Majority White
2023,Minnesota,"Roseau County, Minnesota",.010846,1,race-ethnicity,All
2023,Minnesota,"Roseau County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Roseau County, Minnesota",.010846,1,race-ethnicity,Majority White
2023,Minnesota,"Scott County, Minnesota",.004721,1,race-ethnicity,All
2023,Minnesota,"Scott County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Scott County, Minnesota",.004721,1,race-ethnicity,Majority White
2023,Minnesota,"Sherburne County, Minnesota",.0068248,1,race-ethnicity,All
2023,Minnesota,"Sherburne County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Sherburne County, Minnesota",.0068248,1,race-ethnicity,Majority White
2023,Minnesota,"Sibley County, Minnesota",.0067114,1,race-ethnicity,All
2023,Minnesota,"Sibley County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Sibley County, Minnesota",.0067114,1,race-ethnicity,Majority White
2023,Minnesota,"St. Louis County, Minnesota",.0047596,1,race-ethnicity,All
2023,Minnesota,"St. Louis County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"St. Louis County, Minnesota",.0047619,1,race-ethnicity,Majority White
2023,Minnesota,"Stearns County, Minnesota",.0070004,1,race-ethnicity,All
2023,Minnesota,"Stearns County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Stearns County, Minnesota",.0070004,1,race-ethnicity,Majority White
2023,Minnesota,"Steele County, Minnesota",.0091286,1,race-ethnicity,All
2023,Minnesota,"Steele County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Steele County, Minnesota",.0091286,1,race-ethnicity,Majority White
2023,Minnesota,"Stevens County, Minnesota",.0038911,1,race-ethnicity,All
2023,Minnesota,"Stevens County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Stevens County, Minnesota",.0038911,1,race-ethnicity,Majority White
2023,Minnesota,"Swift County, Minnesota",.0032573,1,race-ethnicity,All
2023,Minnesota,"Swift County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Swift County, Minnesota",.0032573,1,race-ethnicity,Majority White
2023,Minnesota,"Todd County, Minnesota",.0164474,1,race-ethnicity,All
2023,Minnesota,"Todd County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Todd County, Minnesota",.0164745,1,race-ethnicity,Majority White
2023,Minnesota,"Traverse County, Minnesota",0,1,race-ethnicity,All
2023,Minnesota,"Traverse County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Traverse County, Minnesota",0,1,race-ethnicity,Majority White
2023,Minnesota,"Wabasha County, Minnesota",.0049342,1,race-ethnicity,All
2023,Minnesota,"Wabasha County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Wabasha County, Minnesota",.0049342,1,race-ethnicity,Majority White
2023,Minnesota,"Wadena County, Minnesota",.0073892,1,race-ethnicity,All
2023,Minnesota,"Wadena County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Wadena County, Minnesota",.0073892,1,race-ethnicity,Majority White
2023,Minnesota,"Waseca County, Minnesota",.0137457,1,race-ethnicity,All
2023,Minnesota,"Waseca County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Waseca County, Minnesota",.0137457,1,race-ethnicity,Majority White
2023,Minnesota,"Washington County, Minnesota",.0055314,1,race-ethnicity,All
2023,Minnesota,"Washington County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Washington County, Minnesota",.0055333,1,race-ethnicity,Majority White
2023,Minnesota,"Watonwan County, Minnesota",.0190476,1,race-ethnicity,All
2023,Minnesota,"Watonwan County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Watonwan County, Minnesota",.0190476,1,race-ethnicity,Majority White
2023,Minnesota,"Wilkin County, Minnesota",.0188679,1,race-ethnicity,All
2023,Minnesota,"Wilkin County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Wilkin County, Minnesota",.0188679,1,race-ethnicity,Majority White
2023,Minnesota,"Winona County, Minnesota",.0181028,1,race-ethnicity,All
2023,Minnesota,"Winona County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Winona County, Minnesota",.0181028,1,race-ethnicity,Majority White
2023,Minnesota,"Wright County, Minnesota",.0061191,1,race-ethnicity,All
2023,Minnesota,"Wright County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Wright County, Minnesota",.0061191,1,race-ethnicity,Majority White
2023,Minnesota,"Yellow Medicine County, Minnesota",.0039526,1,race-ethnicity,All
2023,Minnesota,"Yellow Medicine County, Minnesota",NA,3,race-ethnicity,Majority Non-White
2023,Minnesota,"Yellow Medicine County, Minnesota",.0039526,1,race-ethnicity,Majority White
2023,Mississippi,"Adams County, Mississippi",.0530387,1,race-ethnicity,All
2023,Mississippi,"Adams County, Mississippi",.0546116,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Adams County, Mississippi",.037037,1,race-ethnicity,Majority White
2023,Mississippi,"Alcorn County, Mississippi",.0229885,1,race-ethnicity,All
2023,Mississippi,"Alcorn County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"Alcorn County, Mississippi",.0229885,1,race-ethnicity,Majority White
2023,Mississippi,"Amite County, Mississippi",.042328,1,race-ethnicity,All
2023,Mississippi,"Amite County, Mississippi",.0289855,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Amite County, Mississippi",.05,1,race-ethnicity,Majority White
2023,Mississippi,"Attala County, Mississippi",.0797414,1,race-ethnicity,All
2023,Mississippi,"Attala County, Mississippi",.0869565,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Attala County, Mississippi",.077957,1,race-ethnicity,Majority White
2023,Mississippi,"Benton County, Mississippi",.0540541,1,race-ethnicity,All
2023,Mississippi,"Benton County, Mississippi",.1014493,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Benton County, Mississippi",.0258621,1,race-ethnicity,Majority White
2023,Mississippi,"Bolivar County, Mississippi",.0434272,1,race-ethnicity,All
2023,Mississippi,"Bolivar County, Mississippi",.0445026,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Bolivar County, Mississippi",.0340909,1,race-ethnicity,Majority White
2023,Mississippi,"Calhoun County, Mississippi",.0922619,1,race-ethnicity,All
2023,Mississippi,"Calhoun County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"Calhoun County, Mississippi",.0878788,1,race-ethnicity,Majority White
2023,Mississippi,"Carroll County, Mississippi",.0639269,1,race-ethnicity,All
2023,Mississippi,"Carroll County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"Carroll County, Mississippi",.0628571,1,race-ethnicity,Majority White
2023,Mississippi,"Chickasaw County, Mississippi",.062963,1,race-ethnicity,All
2023,Mississippi,"Chickasaw County, Mississippi",.0479452,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Chickasaw County, Mississippi",.0685279,1,race-ethnicity,Majority White
2023,Mississippi,"Choctaw County, Mississippi",.1176471,1,race-ethnicity,All
2023,Mississippi,"Choctaw County, Mississippi",.1538462,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Choctaw County, Mississippi",.1037037,1,race-ethnicity,Majority White
2023,Mississippi,"Claiborne County, Mississippi",.040404,1,race-ethnicity,All
2023,Mississippi,"Claiborne County, Mississippi",.040404,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Claiborne County, Mississippi",NA,3,race-ethnicity,Majority White
2023,Mississippi,"Clarke County, Mississippi",.0425056,1,race-ethnicity,All
2023,Mississippi,"Clarke County, Mississippi",.0315789,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Clarke County, Mississippi",.0454545,1,race-ethnicity,Majority White
2023,Mississippi,"Clay County, Mississippi",.074,1,race-ethnicity,All
2023,Mississippi,"Clay County, Mississippi",.0786026,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Clay County, Mississippi",NA,3,race-ethnicity,Majority White
2023,Mississippi,"Coahoma County, Mississippi",.2064846,1,race-ethnicity,All
2023,Mississippi,"Coahoma County, Mississippi",.2073814,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Coahoma County, Mississippi",NA,3,race-ethnicity,Majority White
2023,Mississippi,"Copiah County, Mississippi",.0677146,1,race-ethnicity,All
2023,Mississippi,"Copiah County, Mississippi",.0768049,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Copiah County, Mississippi",.0340909,1,race-ethnicity,Majority White
2023,Mississippi,"Covington County, Mississippi",.0428571,1,race-ethnicity,All
2023,Mississippi,"Covington County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"Covington County, Mississippi",.0428571,1,race-ethnicity,Majority White
2023,Mississippi,"DeSoto County, Mississippi",.0337746,1,race-ethnicity,All
2023,Mississippi,"DeSoto County, Mississippi",.0478564,1,race-ethnicity,Majority Non-White
2023,Mississippi,"DeSoto County, Mississippi",.0308857,1,race-ethnicity,Majority White
2023,Mississippi,"Forrest County, Mississippi",.0558473,1,race-ethnicity,All
2023,Mississippi,"Forrest County, Mississippi",.0671141,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Forrest County, Mississippi",.0446768,1,race-ethnicity,Majority White
2023,Mississippi,"Franklin County, Mississippi",.0441989,1,race-ethnicity,All
2023,Mississippi,"Franklin County, Mississippi",.0447761,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Franklin County, Mississippi",.0438596,1,race-ethnicity,Majority White
2023,Mississippi,"George County, Mississippi",.0360248,1,race-ethnicity,All
2023,Mississippi,"George County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"George County, Mississippi",.0360248,1,race-ethnicity,Majority White
2023,Mississippi,"Greene County, Mississippi",.0241935,1,race-ethnicity,All
2023,Mississippi,"Greene County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"Greene County, Mississippi",.025,1,race-ethnicity,Majority White
2023,Mississippi,"Grenada County, Mississippi",.0824261,1,race-ethnicity,All
2023,Mississippi,"Grenada County, Mississippi",.0783582,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Grenada County, Mississippi",.1028037,1,race-ethnicity,Majority White
2023,Mississippi,"Hancock County, Mississippi",.0637156,1,race-ethnicity,All
2023,Mississippi,"Hancock County, Mississippi",NA,3,race-ethnicity,Majority Non-White
2023,Mississippi,"Hancock County, Mississippi",.0637156,1,race-ethnicity,Majority White
2023,Mississippi,"Harrison County, Mississippi",.0882072,1,race-ethnicity,All
2023,Mississippi,"Harrison County, Mississippi",.1370614,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Harrison County, Mississippi",.0799256,1,race-ethnicity,Majority White
2023,Mississippi,"Hinds County, Mississippi",.0829253,1,race-ethnicity,All
2023,Mississippi,"Hinds County, Mississippi",.0946297,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Hinds County, Mississippi",.0445902,1,race-ethnicity,Majority White
2023,Mississippi,"Holmes County, Mississippi",.0621572,1,race-ethnicity,All
2023,Mississippi,"Holmes County, Mississippi",.0673267,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Holmes County, Mississippi",NA,3,race-ethnicity,Majority White
2023,Mississippi,"Humphreys County, Mississippi",.0844444,1,race-ethnicity,All
2023,Mississippi,"Humphreys County, Mississippi",.087963,1,race-ethnicity,Majority Non-White
2023,Mississippi,"Humphreys County, Mississippi",NA,3,race-ethnicity,Majority White
