year,state,county,count_membership_associations_per_10k,count_membership_associations_per_10k_quality
2020,21,189,NA,NA
2020,21,191,9.6,1
2020,21,193,4.9,1
2020,21,195,7,1
2020,21,197,7.6,1
2020,21,199,9.2,1
2020,21,201,13.7,1
2020,21,203,6.2,1
2020,21,205,5.3,1
2020,21,207,8.9,1
2020,21,209,7.7,1
2020,21,211,8.9,1
2020,21,213,12.8,1
2020,21,215,6.7,1
2020,21,217,13.8,1
2020,21,219,16.3,1
2020,21,221,17.1,1
2020,21,223,9.4,1
2020,21,225,11,1
2020,21,227,8.8,1
2020,21,229,14.1,1
2020,21,231,7.7,1
2020,21,233,16.1,1
2020,21,235,6.8,1
2020,21,237,NA,NA
2020,21,239,9.3,1
2020,22,001,7.6,1
2020,22,003,11.9,1
2020,22,005,5,1
2020,22,007,5.7,1
2020,22,009,8.3,1
2020,22,011,12.3,1
2020,22,013,13.1,1
2020,22,015,6.5,1
2020,22,017,12.2,1
2020,22,019,10,1
2020,22,021,11.4,1
2020,22,023,12.5,1
2020,22,025,18,1
2020,22,027,9.2,1
2020,22,029,10.2,1
2020,22,031,11.6,1
2020,22,033,11.5,1
2020,22,035,6.7,1
2020,22,037,5.1,1
2020,22,039,8.3,1
2020,22,041,12.1,1
2020,22,043,8.6,1
2020,22,045,6.1,1
2020,22,047,6.3,1
2020,22,049,14,1
2020,22,051,6.7,1
2020,22,053,8.4,1
2020,22,055,7.6,1
2020,22,057,4.4,1
2020,22,059,12.8,1
2020,22,061,12,1
2020,22,063,6.5,1
2020,22,065,4,1
2020,22,067,14.8,1
2020,22,069,12.5,1
2020,22,071,10.2,1
2020,22,073,11.5,1
2020,22,075,6.4,1
2020,22,077,5.3,1
2020,22,079,12.3,1
2020,22,081,10.5,1
2020,22,083,11.5,1
2020,22,085,13.1,1
2020,22,087,5.5,1
2020,22,089,7.8,1
2020,22,091,11,1
2020,22,093,8.4,1
2020,22,095,4.5,1
2020,22,097,7.6,1
2020,22,099,3.7,1
2020,22,101,7.5,1
2020,22,103,7.5,1
2020,22,105,8.3,1
2020,22,107,NA,NA
2020,22,109,5,1
2020,22,111,11.8,1
2020,22,113,6.1,1
2020,22,115,6.8,1
2020,22,117,8.1,1
2020,22,119,13,1
2020,22,121,5.1,1
2020,22,123,20.5,1
2020,22,125,5.9,1
2020,22,127,11.6,1
2020,23,001,7.9,1
2020,23,003,11.2,1
2020,23,005,13.2,1
2020,23,007,11.2,1
2020,23,009,12.1,1
2020,23,011,13.9,1
2020,23,013,15,1
2020,23,015,11.1,1
2020,23,017,9.3,1
2020,23,019,9.3,1
2020,23,021,10.1,1
2020,23,023,7.4,1
2020,23,025,9.9,1
2020,23,027,8.3,1
2020,23,029,5.8,1
2020,23,031,7.4,1
2020,24,001,17.8,1
2020,24,003,7.9,1
2020,24,005,7.8,1
2020,24,009,6,1
2020,24,011,10.2,1
2020,24,013,9.3,1
2020,24,015,6.8,1
2020,24,017,5.8,1
2020,24,019,10.8,1
2020,24,021,9.8,1
2020,24,023,12.8,1
2020,24,025,7.1,1
2020,24,027,8.5,1
2020,24,029,14.6,1
2020,24,031,8.7,1
2020,24,033,7.5,1
2020,24,035,7.6,1
2020,24,037,6.5,1
2020,24,039,12.2,1
2020,24,041,12,1
2020,24,043,12.2,1
2020,24,045,8.8,1
2020,24,047,16.4,1
2020,24,510,10,1
2020,25,001,11.7,1
2020,25,003,10.1,1
2020,25,005,7.6,1
2020,25,007,18.9,1
2020,25,009,8.2,1
2020,25,011,12,1
2020,25,013,8.6,1
2020,25,015,9,1
2020,25,017,9.5,1
2020,25,019,14,1
2020,25,021,9.8,1
2020,25,023,8.6,1
2020,25,025,9.8,1
2020,25,027,8.2,1
2020,26,001,13.8,1
2020,26,003,10.2,1
2020,26,005,10,1
2020,26,007,12.8,1
2020,26,009,9.8,1
2020,26,011,7.3,1
2020,26,013,6.1,1
2020,26,015,9.3,1
2020,26,017,9.7,1
2020,26,019,12.8,1
2020,26,021,12.1,1
2020,26,023,9.6,1
2020,26,025,10.5,1
2020,26,027,8.7,1
2020,26,029,13.8,1
2020,26,031,12.9,1
2020,26,033,7.6,1
2020,26,035,10.7,1
2020,26,037,6.6,1
2020,26,039,6.9,1
2020,26,041,13.8,1
2020,26,043,15.4,1
2020,26,045,11.5,1
2020,26,047,16.1,1
2020,26,049,9,1
2020,26,051,6.7,1
2020,26,053,11.1,1
2020,26,055,10.6,1
2020,26,057,11.5,1
2020,26,059,12,1
2020,26,061,11.5,1
2020,26,063,15.3,1
2020,26,065,13.8,1
2020,26,067,7.9,1
2020,26,069,15.1,1
2020,26,071,11.2,1
2020,26,073,9.2,1
2020,26,075,9,1
2020,26,077,10.2,1
2020,26,079,7.8,1
2020,26,081,12.1,1
2020,26,083,NA,NA
2020,26,085,8.3,1
2020,26,087,9.4,1
2020,26,089,14.8,1
2020,26,091,12.2,1
2020,26,093,7.3,1
2020,26,095,18.7,1
2020,26,097,16.6,1
2020,26,099,5.2,1
2020,26,101,10.8,1
2020,26,103,15.3,1
2020,26,105,12.4,1
2020,26,107,11.8,1
2020,26,109,10.2,1
2020,26,111,9.3,1
2020,26,113,10,1
2020,26,115,7.3,1
2020,26,117,10.5,1
2020,26,119,10.9,1
2020,26,121,10,1
2020,26,123,12,1
2020,26,125,7.9,1
2020,26,127,9.4,1
2020,26,129,7.7,1
2020,26,131,15.5,1
2020,26,133,16.2,1
2020,26,135,9.7,1
2020,26,137,10.8,1
2020,26,139,11.3,1
2020,26,141,16.9,1
2020,26,143,11.9,1
2020,26,145,11.4,1
2020,26,147,8.6,1
2020,26,149,12.6,1
2020,26,151,9.8,1
2020,26,153,6.2,1
2020,26,155,10.3,1
2020,26,157,11.8,1
2020,26,159,10.5,1
2020,26,161,10.2,1
2020,26,163,6.9,1
2020,26,165,11.3,1
2020,27,001,17.2,1
2020,27,003,6.7,1
2020,27,005,15.3,1
2020,27,007,11.9,1
2020,27,009,10.4,1
2020,27,011,23.2,1
2020,27,013,12.2,1
2020,27,015,18.5,1
2020,27,017,11,1
2020,27,019,9.4,1
2020,27,021,19,1
2020,27,023,27,1
2020,27,025,10.1,1
2020,27,027,11.3,1
2020,27,029,15.3,1
2020,27,031,17.9,1
2020,27,033,19.1,1
2020,27,035,14.4,1
2020,27,037,8,1
2020,27,039,14.4,1
2020,27,041,20,1
2020,27,043,23,1
2020,27,045,28.7,1
2020,27,047,18.1,1
2020,27,049,18.5,1
2020,27,051,28,1
2020,27,053,10.6,1
2020,27,055,13.3,1
2020,27,057,9.8,1
2020,27,059,10.2,1
2020,27,061,12.2,1
2020,27,063,20,1
2020,27,065,13.1,1
2020,27,067,19.2,1
2020,27,069,40.4,1
2020,27,071,15.8,1
2020,27,073,17.9,1
2020,27,075,13.8,1
2020,27,077,31.9,1
2020,27,079,13.9,1
2020,27,081,21.3,1
2020,27,083,16.2,1
2020,27,085,16,1
2020,27,087,7.4,1
2020,27,089,32.1,1
2020,27,091,20,1
2020,27,093,14.5,1
2020,27,095,18.1,1
2020,27,097,15.9,1
2020,27,099,13,1
2020,27,101,35.5,1
2020,27,103,9.9,1
2020,27,105,15.3,1
2020,27,107,17.1,1
2020,27,109,10.3,1
2020,27,111,18.3,1
2020,27,113,14.3,1
2020,27,115,14.2,1
2020,27,117,21.2,1
2020,27,119,21.5,1
2020,27,121,26.5,1
2020,27,123,11.5,1
2020,27,125,20.3,1
2020,27,127,22,1
2020,27,129,27.2,1
2020,27,131,10.3,1
2020,27,133,19.6,1
2020,27,135,15.7,1
2020,27,137,14.7,1
2020,27,139,7.2,1
2020,27,141,8.7,1
2020,27,143,17.5,1
2020,27,145,13.6,1
2020,27,147,14.7,1
2020,27,149,23.8,1
2020,27,151,18.3,1
2020,27,153,18.6,1
2020,27,155,20.8,1
2020,27,157,18.7,1
2020,27,159,18.5,1
2020,27,161,15.8,1
2020,27,163,7.8,1
2020,27,165,19.6,1
2020,27,167,13.8,1
2020,27,169,12.9,1
2020,27,171,9.6,1
2020,27,173,24.1,1
2020,28,001,14.2,1
2020,28,003,11.2,1
2020,28,005,14.9,1
2020,28,007,12.9,1
2020,28,009,7.8,1
2020,28,011,14.8,1
2020,28,013,15.8,1
2020,28,015,7,1
2020,28,017,9.9,1
2020,28,019,9.7,1
2020,28,021,5.5,1
2020,28,023,16.7,1
2020,28,025,16.1,1
2020,28,027,10.8,1
2020,28,029,10.9,1
2020,28,031,11.5,1
2020,28,033,7.7,1
2020,28,035,13.2,1
2020,28,037,22.1,1
2020,28,039,9.4,1
2020,28,041,6.7,1
2020,28,043,12,1
2020,28,045,6.5,1
2020,28,047,9,1
2020,28,049,14.2,1
2020,28,051,10,1
2020,28,053,12.8,1
2020,28,055,NA,NA
2020,28,057,9.6,1
2020,28,059,8.7,1
2020,28,061,11,1
2020,28,063,4.1,1
2020,28,065,11.5,1
2020,28,067,14.6,1
2020,28,069,11.1,1
2020,28,071,12.5,1
2020,28,073,9.8,1
2020,28,075,16.4,1
2020,28,077,15.8,1
2020,28,079,14.6,1
2020,28,081,13.1,1
2020,28,083,10.9,1
2020,28,085,15.8,1
2020,28,087,13.6,1
2020,28,089,11.9,1
2020,28,091,17.6,1
2020,28,093,7.1,1
2020,28,095,12,1
2020,28,097,12.2,1
2020,28,099,12.4,1
2020,28,101,14.6,1
2020,28,103,11.7,1
2020,28,105,10.6,1
2020,28,107,11.7,1
2020,28,109,8.7,1
2020,28,111,7.8,1
2020,28,113,14.6,1
2020,28,115,9,1
2020,28,117,8.8,1
2020,28,119,9.7,1
2020,28,121,10.4,1
2020,28,123,11.4,1
2020,28,125,21.1,1
2020,28,127,13.1,1
2020,28,129,9.9,1
2020,28,131,4.9,1
2020,28,133,10.4,1
2020,28,135,14.2,1
2020,28,137,11.4,1
2020,28,139,14.7,1
2020,28,141,5.8,1
2020,28,143,3.1,1
2020,28,145,13.7,1
2020,28,147,11.5,1
2020,28,149,14.5,1
2020,28,151,15.1,1
2020,28,153,11.6,1
2020,28,155,13.1,1
2020,28,157,10.5,1
2020,28,159,17.5,1
2020,28,161,13.6,1
2020,28,163,6.7,1
2020,29,001,11.1,1
2020,29,003,7.2,1
2020,29,005,26.4,1
2020,29,007,9.6,1
2020,29,009,12.2,1
2020,29,011,12,1
2020,29,013,10.6,1
2020,29,015,13.4,1
2020,29,017,8.5,1
2020,29,019,10.5,1
2020,29,021,13.2,1
2020,29,023,8.5,1
2020,29,025,14.7,1
2020,29,027,8.4,1
2020,29,029,13.3,1
2020,29,031,12.6,1
2020,29,033,16.5,1
2020,29,035,7.7,1
2020,29,037,9,1
2020,29,039,11.3,1
2020,29,041,13.5,1
2020,29,043,8.7,1
2020,29,045,10.6,1
2020,29,047,8.5,1
2020,29,049,7.1,1
2020,29,051,22.4,1
2020,29,053,12.3,1
2020,29,055,11.7,1
2020,29,057,11.9,1
2020,29,059,4.7,1
2020,29,061,7.1,1
2020,29,063,8.2,1
2020,29,065,10.4,1
2020,29,067,12.1,1
2020,29,069,13.4,1
2020,29,071,14,1
2020,29,073,14.9,1
2020,29,075,14.6,1
2020,29,077,12.1,1
2020,29,079,20.4,1
2020,29,081,9.8,1
2020,29,083,13.7,1
2020,29,085,8.5,1
2020,29,087,16.6,1
2020,29,089,9.9,1
2020,29,091,12.3,1
2020,29,093,10.5,1
2020,29,095,10.8,1
2020,29,097,11.8,1
2020,29,099,7.5,1
2020,29,101,8.7,1
2020,29,103,13.4,1
2020,29,105,11.7,1
2020,29,107,12.7,1
2020,29,109,14.7,1
2020,29,111,11,1
2020,29,113,6.4,1
2020,29,115,16,1
2020,29,117,13.1,1
2020,29,119,6,1
2020,29,121,12.5,1
2020,29,123,14.3,1
2020,29,125,14.2,1
2020,29,127,18.2,1
2020,29,129,14.1,1
2020,29,131,8.5,1
2020,29,133,8.7,1
2020,29,135,17.4,1
2020,29,137,11.5,1
2020,29,139,7.1,1
2020,29,141,12.9,1
2020,29,143,11,1
2020,29,145,11.3,1
2020,29,147,11.8,1
2020,29,149,4.6,1
2020,29,151,8.3,1
2020,29,153,8.2,1
2020,29,155,13.4,1
2020,29,157,13.2,1
2020,29,159,10.7,1
2020,29,161,12.1,1
2020,29,163,13.1,1
2020,29,165,8.8,1
2020,29,167,9.2,1
2020,29,169,8.9,1
2020,29,171,8.5,1
2020,29,173,7.7,1
2020,29,175,12.1,1
2020,29,177,9.5,1
2020,29,179,14.8,1
2020,29,181,12.2,1
2020,29,183,6.3,1
2020,29,185,12.9,1
2020,29,186,12.4,1
2020,29,187,11.8,1
2020,29,189,10.3,1
2020,29,195,9.4,1
2020,29,197,14.9,1
2020,29,199,19.1,1
2020,29,201,15.2,1
2020,29,203,7.1,1
2020,29,205,24.6,1
2020,29,207,12.9,1
2020,29,209,10.3,1
2020,29,211,13.3,1
2020,29,213,13.4,1
2020,29,215,12.7,1
2020,29,217,11.2,1
2020,29,219,7.6,1
2020,29,221,7.7,1
2020,29,223,13.7,1
2020,29,225,8.4,1
2020,29,227,15.2,1
2020,29,229,11,1
2020,29,510,13.7,1
2020,30,001,8.5,1
2020,30,003,7.6,1
2020,30,005,8.5,1
2020,30,007,5.9,1
2020,30,009,13.4,1
2020,30,011,NA,NA
2020,30,013,12.1,1
2020,30,015,6.8,1
2020,30,017,6.7,1
2020,30,019,NA,NA
2020,30,021,14.5,1
2020,30,023,7.4,1
2020,30,025,26.2,1
2020,30,027,12.2,1
2020,30,029,13,1
2020,30,031,11.3,1
2020,30,033,NA,NA
2020,30,035,5.1,1
2020,30,037,NA,NA
2020,30,039,9.1,1
2020,30,041,9.8,1
2020,30,043,5.8,1
2020,30,045,NA,NA
2020,30,047,9.3,1
2020,30,049,20.7,1
2020,30,051,20.4,1
2020,30,053,15.8,1
2020,30,055,17.4,1
2020,30,057,11.6,1
2020,30,059,NA,NA
2020,30,061,NA,NA
2020,30,063,11.9,1
2020,30,065,8.5,1
2020,30,067,13.4,1
2020,30,069,NA,NA
2020,30,071,7.1,1
2020,30,073,13.6,1
2020,30,075,NA,NA
2020,30,077,7.2,1
2020,30,079,NA,NA
2020,30,081,10.2,1
2020,30,083,18.3,1
2020,30,085,4.6,1
2020,30,087,14.4,1
2020,30,089,5.6,1
2020,30,091,25.4,1
2020,30,093,8.8,1
2020,30,095,12.3,1
2020,30,097,13.6,1
2020,30,099,25.7,1
2020,30,101,10.1,1
2020,30,103,NA,NA
2020,30,105,14.5,1
2020,30,107,NA,NA
2020,30,109,NA,NA
2020,30,111,13.2,1
2020,31,001,13.1,1
2020,31,003,27,1
2020,31,005,NA,NA
2020,31,007,NA,NA
2020,31,009,NA,NA
2020,31,011,11.2,1
2020,31,013,18.4,1
2020,31,015,16.6,1
2020,31,017,20.7,1
2020,31,019,13.4,1
2020,31,021,16.4,1
2020,31,023,10.8,1
2020,31,025,9.8,1
2020,31,027,13.1,1
2020,31,029,18,1
2020,31,031,11,1
2020,31,033,9.5,1
2020,31,035,14.7,1
2020,31,037,15.1,1
2020,31,039,11.1,1
2020,31,041,11.4,1
2020,31,043,7.4,1
2020,31,045,19.5,1
2020,31,047,18.7,1
2020,31,049,38.1,1
2020,31,051,16.1,1
2020,31,053,11,1
2020,31,055,10.2,1
2020,31,057,NA,NA
2020,31,059,16.2,1
2020,31,061,17.3,1
2020,31,063,19.8,1
2020,31,065,17.3,1
2020,31,067,13.4,1
2020,31,069,32,1
2020,31,071,38.6,1
2020,31,073,15.8,1
2020,31,075,NA,NA
2020,31,077,13.7,1
2020,31,079,13.7,1
2020,31,081,19.1,1
2020,31,083,16.3,1
2020,31,085,NA,NA
2020,31,087,11.5,1
2020,31,089,10.9,1
2020,31,091,NA,NA
2020,31,093,9.3,1
2020,31,095,20.7,1
2020,31,097,11.3,1
2020,31,099,17.9,1
2020,31,101,18,1
2020,31,103,NA,NA
2020,31,105,11.6,1
2020,31,107,16.7,1
2020,31,109,12.6,1
2020,31,111,16.1,1
2020,31,113,NA,NA
2020,31,115,NA,NA
2020,31,117,NA,NA
2020,31,119,16.6,1
2020,31,121,18.3,1
2020,31,123,15.4,1
2020,31,125,11.8,1
2020,31,127,9.9,1
2020,31,129,17.1,1
2020,31,131,17.6,1
2020,31,133,NA,NA
2020,31,135,28,1
2020,31,137,20.1,1
2020,31,139,10.9,1
2020,31,141,9.6,1
2020,31,143,21.1,1
2020,31,145,14,1
2020,31,147,17.8,1
2020,31,149,NA,NA
2020,31,151,11.9,1
2020,31,153,6.3,1
2020,31,155,14.4,1
2020,31,157,14.4,1
2020,31,159,14.8,1
2020,31,161,25.4,1
2020,31,163,20.3,1
2020,31,165,NA,NA
2020,31,167,10.3,1
2020,31,169,29.8,1
2020,31,171,59.8,1
2020,31,173,7.4,1
2020,31,175,17.2,1
2020,31,177,7.7,1
2020,31,179,11.3,1
2020,31,181,14.7,1
2020,31,183,NA,NA
2020,31,185,20.5,1
2020,32,001,9,1
2020,32,003,3.4,1
2020,32,005,8.1,1
2020,32,007,5,1
2020,32,009,NA,NA
2020,32,011,NA,NA
2020,32,013,8.1,1
2020,32,015,7,1
2020,32,017,NA,NA
2020,32,019,4.6,1
2020,32,021,NA,NA
2020,32,023,4.8,1
2020,32,027,NA,NA
2020,32,029,NA,NA
2020,32,031,6.3,1
2020,32,033,NA,NA
2020,32,510,7,1
2020,33,001,11.6,1
2020,33,003,12.6,1
2020,33,005,8.9,1
2020,33,007,11.5,1
2020,33,009,13.1,1
2020,33,011,9,1
2020,33,013,14,1
2020,33,015,9.5,1
2020,33,017,7.3,1
2020,33,019,6.7,1
2020,34,001,7.9,1
2020,34,003,9.8,1
2020,34,005,8.2,1
2020,34,007,7.7,1
2020,34,009,12.6,1
2020,34,011,9.6,1
2020,34,013,7.5,1
2020,34,015,7.6,1
2020,34,017,5.2,1
2020,34,019,9.4,1
2020,34,021,11.1,1
2020,34,023,6.3,1
2020,34,025,8.7,1
2020,34,027,10.2,1
2020,34,029,7.1,1
2020,34,031,6.9,1
2020,34,033,11.6,1
2020,34,035,9.3,1
2020,34,037,8.8,1
2020,34,039,8.2,1
2020,34,041,8.9,1
2020,35,001,7.9,1
2020,35,003,8.4,1
2020,35,005,9.2,1
2020,35,006,5.9,1
2020,35,007,14.5,1
2020,35,009,10.5,1
2020,35,011,29.4,1
2020,35,013,5.9,1
2020,35,015,9.1,1
2020,35,017,9.2,1
2020,35,019,6.7,1
2020,35,021,NA,NA
2020,35,023,NA,NA
2020,35,025,9.3,1
2020,35,027,16.8,1
2020,35,028,17,1
2020,35,029,8.3,1
2020,35,031,4.9,1
2020,35,033,NA,NA
2020,35,035,8.5,1
2020,35,037,13.7,1
2020,35,039,5.9,1
2020,35,041,10.9,1
2020,35,043,4.4,1
2020,35,045,6.5,1
2020,35,047,6.2,1
2020,35,049,8.8,1
2020,35,051,9.5,1
2020,35,053,4.2,1
2020,35,055,10.1,1
2020,35,057,6,1
2020,35,059,14.7,1
2020,35,061,5.9,1
2020,36,001,14.4,1
2020,36,003,14.6,1
2020,36,005,2.7,1
2020,36,007,10.5,1
2020,36,009,14.3,1
2020,36,011,10.2,1
2020,36,013,16.3,1
2020,36,015,11.1,1
2020,36,017,9.7,1
2020,36,019,6.6,1
2020,36,021,9.4,1
2020,36,023,10.9,1
2020,36,025,12.9,1
2020,36,027,7.1,1
2020,36,029,9.7,1
2020,36,031,14.4,1
2020,36,033,9.7,1
2020,36,035,9.6,1
2020,36,037,11.5,1
2020,36,039,8.6,1
2020,36,041,11.7,1
2020,36,043,11.5,1
2020,36,045,9.9,1
2020,36,047,5,1
2020,36,049,15,1
2020,36,051,11.6,1
2020,36,053,9.3,1
2020,36,055,8.6,1
2020,36,057,8.5,1
2020,36,059,7.9,1
2020,36,061,12.4,1
2020,36,063,10,1
2020,36,065,10.6,1
2020,36,067,10.1,1
2020,36,069,9.2,1
2020,36,071,7,1
2020,36,073,11.4,1
2020,36,075,9.4,1
2020,36,077,12.1,1
2020,36,079,7.3,1
2020,36,081,4.5,1
2020,36,083,8.2,1
2020,36,085,4.2,1
2020,36,087,10.5,1
2020,36,089,9.3,1
2020,36,091,7.1,1
2020,36,093,7.5,1
2020,36,095,7.1,1
2020,36,097,9.5,1
2020,36,099,12.1,1
2020,36,101,11.3,1
2020,36,103,6.5,1
2020,36,105,9.7,1
2020,36,107,11.1,1
2020,36,109,9.7,1
2020,36,111,9,1
2020,36,113,11.7,1
2020,36,115,8.8,1
2020,36,117,9.7,1
2020,36,119,8.4,1
2020,36,121,14.6,1
2020,36,123,11.7,1
2020,37,001,10,1
2020,37,003,15.1,1
2020,37,005,11,1
2020,37,007,11.3,1
2020,37,009,9,1
2020,37,011,18,1
2020,37,013,11.9,1
2020,37,015,25.6,1
2020,37,017,14.9,1
2020,37,019,8.2,1
2020,37,021,12.2,1
2020,37,023,14.2,1
2020,37,025,9.8,1
2020,37,027,12.8,1
2020,37,029,10.6,1
2020,37,031,13,1
2020,37,033,13.6,1
2020,37,035,14.1,1
2020,37,037,10.4,1
2020,37,039,10.4,1
2020,37,041,13.1,1
2020,37,043,12.6,1
2020,37,045,18,1
2020,37,047,8.9,1
2020,37,049,12.3,1
2020,37,051,9,1
2020,37,053,10.3,1
2020,37,055,14.9,1
2020,37,057,10.1,1
2020,37,059,10.8,1
2020,37,061,11.1,1
2020,37,063,10.3,1
2020,37,065,12.1,1
2020,37,067,10.7,1
2020,37,069,8.5,1
2020,37,071,12.6,1
2020,37,073,11.5,1
2020,37,075,12.5,1
2020,37,077,11.6,1
2020,37,079,7.8,1
2020,37,081,11,1
2020,37,083,11.1,1
2020,37,085,7.7,1
2020,37,087,14.8,1
2020,37,089,10.7,1
2020,37,091,14.8,1
2020,37,093,5.6,1
2020,37,095,8.7,1
2020,37,097,11,1
2020,37,099,13.5,1
2020,37,101,8.2,1
2020,37,103,7.6,1
2020,37,105,14.2,1
2020,37,107,14.2,1
2020,37,109,12.3,1
2020,37,111,14.6,1
2020,37,113,15.9,1
2020,37,115,8.5,1
2020,37,117,15.4,1
2020,37,119,9.3,1
2020,37,121,16.8,1
2020,37,123,9.3,1
2020,37,125,11.5,1
2020,37,127,11.6,1
2020,37,129,9.7,1
2020,37,131,15.5,1
2020,37,133,6.4,1
2020,37,135,9.5,1
2020,37,137,12.2,1
2020,37,139,10.8,1
2020,37,141,8.6,1
2020,37,143,10,1
2020,37,145,14.1,1
2020,37,147,10.4,1
2020,37,149,17.6,1
2020,37,151,10.5,1
2020,37,153,15.6,1
2020,37,155,12.3,1
2020,37,157,15.3,1
2020,37,159,13.4,1
2020,37,161,19.6,1
2020,37,163,14.2,1
2020,37,165,11.7,1
2020,37,167,16.8,1
2020,37,169,8.1,1
2020,37,171,12.8,1
2020,37,173,8.5,1
2020,37,175,17.3,1
2020,37,177,18.5,1
2020,37,179,8.4,1
2020,37,181,15.3,1
2020,37,183,9.8,1
2020,37,185,13.9,1
2020,37,187,20.9,1
2020,37,189,13.9,1
2020,37,191,14.4,1
2020,37,193,14.4,1
2020,37,195,10.2,1
2020,37,197,14,1
2020,37,199,8.1,1
2020,38,001,NA,NA
2020,38,003,13.8,1
2020,38,005,NA,NA
2020,38,007,NA,NA
2020,38,009,25.1,1
2020,38,011,16.7,1
2020,38,013,22.7,1
2020,38,015,15.2,1
2020,38,017,10.2,1
2020,38,019,13.5,1
2020,38,021,26,1
2020,38,023,22.8,1
2020,38,025,9.8,1
2020,38,027,12.8,1
2020,38,029,9.1,1
2020,38,031,23.6,1
2020,38,033,17.3,1
2020,38,035,10.9,1
2020,38,037,NA,NA
2020,38,039,43.4,1
2020,38,041,12.1,1
2020,38,043,12.5,1
2020,38,045,17.1,1
2020,38,047,16,1
2020,38,049,15,1
2020,38,051,23.7,1
2020,38,053,10.2,1
2020,38,055,15.4,1
2020,38,057,21.6,1
2020,38,059,11.4,1
2020,38,061,12.2,1
2020,38,063,23.2,1
2020,38,065,16,1
2020,38,067,27.8,1
2020,38,069,12.5,1
2020,38,071,11.2,1
2020,38,073,28.1,1
2020,38,075,13.1,1
2020,38,077,20,1
2020,38,079,6.6,1
2020,38,081,18.1,1
2020,38,083,39.5,1
2020,38,085,NA,NA
2020,38,087,NA,NA
2020,38,089,9.8,1
2020,38,091,16.7,1
2020,38,093,12.5,1
2020,38,095,18.5,1
2020,38,097,25,1
2020,38,099,15.1,1
2020,38,101,11.4,1
2020,38,103,30.1,1
2020,38,105,11.2,1
2020,39,001,6.9,1
2020,39,003,16,1
2020,39,005,18.3,1
2020,39,007,11.9,1
2020,39,009,8,1
2020,39,011,15.1,1
2020,39,013,14.1,1
2020,39,015,5.5,1
2020,39,017,7.9,1
2020,39,019,13.8,1
2020,39,021,12.4,1
2020,39,023,9.9,1
2020,39,025,6.8,1
2020,39,027,10,1
2020,39,029,15.3,1
2020,39,031,12.3,1
2020,39,033,18.1,1
2020,39,035,8.9,1
2020,39,037,15.8,1
2020,39,039,15.1,1
2020,39,041,8.2,1
2020,39,043,11.6,1
2020,39,045,9.8,1
2020,39,047,10,1
2020,39,049,9.3,1
2020,39,051,15.2,1
2020,39,053,13.7,1
2020,39,055,9,1
2020,39,057,9.4,1
2020,39,059,14.8,1
2020,39,061,10.4,1
2020,39,063,12.9,1
2020,39,065,13.7,1
2020,39,067,16.6,1
2020,39,069,16.3,1
2020,39,071,11.5,1
2020,39,073,10,1
2020,39,075,11.3,1
2020,39,077,12,1
2020,39,079,12.9,1
2020,39,081,18.1,1
2020,39,083,12.4,1
2020,39,085,8.4,1
2020,39,087,8.8,1
2020,39,089,10.1,1
2020,39,091,12.4,1
2020,39,093,9.2,1
2020,39,095,9.6,1
2020,39,097,8.9,1
2020,39,099,12.7,1
2020,39,101,12.9,1
2020,39,103,8.6,1
2020,39,105,15.3,1
2020,39,107,11.5,1
2020,39,109,12,1
2020,39,111,17.2,1
2020,39,113,10.4,1
2020,39,115,9.4,1
2020,39,117,7.2,1
2020,39,119,12.4,1
2020,39,121,12.8,1
2020,39,123,14.1,1
2020,39,125,11.2,1
2020,39,127,9.3,1
2020,39,129,8.4,1
2020,39,131,8.5,1
2020,39,133,8.2,1
2020,39,135,7.6,1
2020,39,137,11.9,1
2020,39,139,14.1,1
2020,39,141,10,1
2020,39,143,12.4,1
2020,39,145,10.5,1
2020,39,147,14.3,1
2020,39,149,10.6,1
2020,39,151,11.7,1
2020,39,153,11,1
2020,39,155,11,1
2020,39,157,16.2,1
2020,39,159,10.5,1
2020,39,161,17.3,1
2020,39,163,3.1,1
2020,39,165,7.8,1
2020,39,167,12.4,1
2020,39,169,13.3,1
2020,39,171,16.7,1
2020,39,173,11.6,1
2020,39,175,18.7,1
2020,40,001,9.2,1
2020,40,003,19.3,1
2020,40,005,12,1
2020,40,007,19.8,1
2020,40,009,16.5,1
2020,40,011,18.3,1
2020,40,013,10.4,1
2020,40,015,15.2,1
2020,40,017,6.8,1
2020,40,019,11.5,1
2020,40,021,7.6,1
2020,40,023,11.3,1
2020,40,025,17.4,1
2020,40,027,7.7,1
2020,40,029,13.3,1
2020,40,031,8,1
2020,40,033,10.9,1
2020,40,035,14.9,1
2020,40,037,10.7,1
2020,40,039,15.1,1
2020,40,041,8.7,1
2020,40,043,26.8,1
2020,40,045,37.3,1
2020,40,047,12.6,1
2020,40,049,16,1
2020,40,051,12.6,1
2020,40,053,19.2,1
2020,40,055,20,1
2020,40,057,16.1,1
2020,40,059,24.4,1
2020,40,061,11.2,1
2020,40,063,12,1
2020,40,065,11.3,1
2020,40,067,11.2,1
2020,40,069,12.7,1
2020,40,071,14.9,1
2020,40,073,17.1,1
2020,40,075,20,1
2020,40,077,13.8,1
2020,40,079,8.1,1
2020,40,081,9.9,1
2020,40,083,8.5,1
2020,40,085,10.8,1
2020,40,087,10.3,1
2020,40,089,11.7,1
2020,40,091,6.9,1
