year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,rate_juv_arrest,rate_juv_arrest_quality
2023,51,760,Virginia,Richmond city,TRUE,Under Age 45,age,0.104:0.298,Strong,0.059:0.089,Strong,0.044:0.092,Strong,0.794:0.521,Strong,NA,NA
2023,51,760,Virginia,Richmond city,TRUE,Age 45 and Over,age,0.216:0.463,Strong,0.022:0.032,Strong,0.032:0.046,Strong,0.730:0.459,Strong,NA,NA
2023,51,760,Virginia,Richmond city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,404.3,Strong
2023,51,760,Virginia,Richmond city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2237.5,Strong
2023,51,770,Virginia,Roanoke city,TRUE,All,all,0.329:0.226,Marginal,0.015:0.042,Marginal,0.037:0.052,Marginal,0.620:0.679,Marginal,1095.3,Strong
2023,51,770,Virginia,Roanoke city,TRUE,Under Age 45,age,0.590:0.264,Marginal,0.019:0.043,Marginal,0.029:0.051,Marginal,0.362:0.643,Marginal,NA,NA
2023,51,770,Virginia,Roanoke city,TRUE,Age 45 and Over,age,0.149:0.202,Marginal,0.012:0.042,Marginal,0.042:0.053,Marginal,0.797:0.703,Marginal,NA,NA
2023,51,770,Virginia,Roanoke city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,547.9,Strong
2023,51,770,Virginia,Roanoke city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2048.8,Strong
2023,51,775,Virginia,Salem city,TRUE,All,all,0.329:0.226,Weak,0.015:0.042,Weak,0.037:0.052,Weak,0.620:0.679,Weak,2978.9,Strong
2023,51,775,Virginia,Salem city,TRUE,Under Age 45,age,0.590:0.264,Weak,0.019:0.043,Weak,0.029:0.051,Weak,0.362:0.643,Weak,NA,NA
2023,51,775,Virginia,Salem city,TRUE,Age 45 and Over,age,0.149:0.202,Weak,0.012:0.042,Weak,0.042:0.053,Weak,0.797:0.703,Weak,NA,NA
2023,51,775,Virginia,Salem city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,2176.3,Strong
2023,51,775,Virginia,Salem city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,4651.2,Strong
2023,51,790,Virginia,Staunton city,TRUE,All,all,0.022:0.054,Weak,0.015:0.036,Weak,0.030:0.031,Weak,0.933:0.879,Weak,2507.2,Strong
2023,51,790,Virginia,Staunton city,TRUE,Under Age 45,age,0.047:0.107,Weak,0.015:0.058,Weak,0.042:0.029,Weak,0.896:0.806,Weak,NA,NA
2023,51,790,Virginia,Staunton city,TRUE,Age 45 and Over,age,0.016:0.032,Weak,0.015:0.027,Weak,0.027:0.032,Weak,0.941:0.909,Weak,NA,NA
2023,51,790,Virginia,Staunton city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1621.6,Strong
2023,51,790,Virginia,Staunton city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,3979.5,Strong
2023,51,800,Virginia,Suffolk city,TRUE,All,all,0.289:0.355,Marginal,0.015:0.027,Marginal,0.073:0.065,Marginal,0.623:0.554,Marginal,620.5,Strong
2023,51,800,Virginia,Suffolk city,TRUE,Under Age 45,age,0.200:0.308,Marginal,0.027:0.033,Marginal,0.101:0.094,Marginal,0.671:0.565,Marginal,NA,NA
2023,51,800,Virginia,Suffolk city,TRUE,Age 45 and Over,age,0.328:0.379,Marginal,0.010:0.024,Marginal,0.060:0.050,Marginal,0.602:0.548,Marginal,NA,NA
2023,51,800,Virginia,Suffolk city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,370.4,Strong
2023,51,800,Virginia,Suffolk city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1054.8,Strong
2023,51,810,Virginia,Virginia Beach city,TRUE,All,all,0.122:0.179,Strong,0.045:0.075,Strong,0.095:0.105,Strong,0.738:0.641,Strong,1633.9,Strong
2023,51,810,Virginia,Virginia Beach city,TRUE,Under Age 45,age,0.098:0.183,Strong,0.099:0.103,Strong,0.126:0.130,Strong,0.678:0.584,Strong,NA,NA
2023,51,810,Virginia,Virginia Beach city,TRUE,Age 45 and Over,age,0.130:0.176,Strong,0.027:0.056,Strong,0.084:0.088,Strong,0.759:0.681,Strong,NA,NA
2023,51,810,Virginia,Virginia Beach city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1052,Strong
2023,51,810,Virginia,Virginia Beach city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2588.5,Strong
2023,51,820,Virginia,Waynesboro city,TRUE,All,all,0.022:0.054,Weak,0.015:0.036,Weak,0.030:0.031,Weak,0.933:0.879,Weak,52.3,Strong
2023,51,820,Virginia,Waynesboro city,TRUE,Under Age 45,age,0.047:0.107,Weak,0.015:0.058,Weak,0.042:0.029,Weak,0.896:0.806,Weak,NA,NA
2023,51,820,Virginia,Waynesboro city,TRUE,Age 45 and Over,age,0.016:0.032,Weak,0.015:0.027,Weak,0.027:0.032,Weak,0.941:0.909,Weak,NA,NA
2023,51,820,Virginia,Waynesboro city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Strong
2023,51,820,Virginia,Waynesboro city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,116.1,Strong
2023,51,830,Virginia,Williamsburg city,TRUE,All,all,0.060:0.131,Weak,0.041:0.047,Weak,0.097:0.085,Weak,0.802:0.736,Weak,4512.2,Strong
2023,51,830,Virginia,Williamsburg city,TRUE,Under Age 45,age,0.055:0.133,Weak,0.109:0.095,Weak,0.163:0.138,Weak,0.673:0.633,Weak,NA,NA
2023,51,830,Virginia,Williamsburg city,TRUE,Age 45 and Over,age,0.062:0.130,Weak,0.024:0.025,Weak,0.080:0.059,Weak,0.834:0.786,Weak,NA,NA
2023,51,830,Virginia,Williamsburg city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,3777.3,Strong
2023,51,830,Virginia,Williamsburg city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,5678.2,Strong
2023,51,840,Virginia,Winchester city,TRUE,All,all,0.030:0.039,Weak,0.081:0.100,Weak,0.028:0.051,Weak,0.861:0.810,Weak,1407.5,Strong
2023,51,840,Virginia,Winchester city,TRUE,Under Age 45,age,0.042:0.026,Weak,0.081:0.100,Weak,0.037:0.072,Weak,0.840:0.802,Weak,NA,NA
2023,51,840,Virginia,Winchester city,TRUE,Age 45 and Over,age,0.025:0.046,Weak,0.081:0.099,Weak,0.025:0.041,Weak,0.870:0.814,Weak,NA,NA
2023,51,840,Virginia,Winchester city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,503.4,Strong
2023,51,840,Virginia,Winchester city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2941.2,Strong
2023,53,001,Washington,Adams County,TRUE,All,all,0.000:0.000,Weak,0.108:0.113,Weak,0.049:0.082,Weak,0.844:0.804,Weak,2269.6,Strong
2023,53,001,Washington,Adams County,TRUE,Under Age 45,age,NA,NA,0.187:0.162,Weak,0.037:0.121,Weak,0.776:0.717,Weak,NA,NA
2023,53,001,Washington,Adams County,TRUE,Age 45 and Over,age,0.000:0.001,Weak,0.075:0.076,Weak,0.053:0.052,Weak,0.871:0.872,Weak,NA,NA
2023,53,001,Washington,Adams County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1259.1,Strong
2023,53,001,Washington,Adams County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,4351.5,Strong
2023,53,003,Washington,Asotin County,TRUE,All,all,0.000:0.000,Weak,0.108:0.113,Weak,0.049:0.082,Weak,0.844:0.804,Weak,0,Weak
2023,53,003,Washington,Asotin County,TRUE,Under Age 45,age,NA,NA,0.187:0.162,Weak,0.037:0.121,Weak,0.776:0.717,Weak,NA,NA
2023,53,003,Washington,Asotin County,TRUE,Age 45 and Over,age,0.000:0.001,Weak,0.075:0.076,Weak,0.053:0.052,Weak,0.871:0.872,Weak,NA,NA
2023,53,003,Washington,Asotin County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,53,003,Washington,Asotin County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,53,005,Washington,Benton County,TRUE,All,all,0.006:0.009,Marginal,0.135:0.231,Marginal,0.086:0.079,Marginal,0.773:0.681,Marginal,912.4,Marginal
2023,53,005,Washington,Benton County,TRUE,Under Age 45,age,0.006:0.010,Marginal,0.243:0.352,Marginal,0.047:0.063,Marginal,0.703:0.575,Marginal,NA,NA
2023,53,005,Washington,Benton County,TRUE,Age 45 and Over,age,0.006:0.009,Marginal,0.098:0.153,Marginal,0.099:0.090,Marginal,0.797:0.748,Marginal,NA,NA
2023,53,005,Washington,Benton County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,598.2,Marginal
2023,53,005,Washington,Benton County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1418.1,Marginal
2023,53,007,Washington,Chelan County,TRUE,All,all,NA,NA,0.084:0.212,Marginal,0.037:0.044,Marginal,0.879:0.740,Marginal,1839.1,Marginal
2023,53,007,Washington,Chelan County,TRUE,Under Age 45,age,NA,NA,0.220:0.332,Marginal,0.049:0.058,Marginal,0.731:0.599,Marginal,NA,NA
2023,53,007,Washington,Chelan County,TRUE,Age 45 and Over,age,NA,NA,0.046:0.154,Marginal,0.033:0.037,Marginal,0.920:0.810,Marginal,NA,NA
2023,53,007,Washington,Chelan County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1231.4,Marginal
2023,53,007,Washington,Chelan County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2970.6,Marginal
2023,53,009,Washington,Clallam County,TRUE,All,all,NA,NA,0.014:0.037,Marginal,0.073:0.092,Marginal,0.912:0.870,Marginal,2864.6,Marginal
2023,53,009,Washington,Clallam County,TRUE,Under Age 45,age,NA,NA,0.062:0.105,Marginal,0.177:0.128,Marginal,0.761:0.767,Marginal,NA,NA
2023,53,009,Washington,Clallam County,TRUE,Age 45 and Over,age,NA,NA,0.009:0.019,Marginal,0.062:0.082,Marginal,0.929:0.898,Marginal,NA,NA
2023,53,009,Washington,Clallam County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,2028,Marginal
2023,53,009,Washington,Clallam County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,4161.1,Marginal
2023,53,011,Washington,Clark County,TRUE,All,all,0.015:0.018,Strong,0.043:0.075,Strong,0.132:0.117,Strong,0.811:0.789,Strong,871.5,Marginal
2023,53,011,Washington,Clark County,TRUE,Under Age 45,age,0.023:0.024,Strong,0.076:0.106,Strong,0.156:0.145,Strong,0.745:0.724,Strong,NA,NA
2023,53,011,Washington,Clark County,TRUE,Age 45 and Over,age,0.011:0.015,Strong,0.029:0.057,Strong,0.122:0.100,Strong,0.837:0.828,Strong,NA,NA
2023,53,011,Washington,Clark County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,487.9,Marginal
2023,53,011,Washington,Clark County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1484,Marginal
2023,53,013,Washington,Columbia County,TRUE,All,all,0.000:0.000,Weak,0.108:0.113,Weak,0.049:0.082,Weak,0.844:0.804,Weak,706.7,Weak
2023,53,013,Washington,Columbia County,TRUE,Under Age 45,age,NA,NA,0.187:0.162,Weak,0.037:0.121,Weak,0.776:0.717,Weak,NA,NA
2023,53,013,Washington,Columbia County,TRUE,Age 45 and Over,age,0.000:0.001,Weak,0.075:0.076,Weak,0.053:0.052,Weak,0.871:0.872,Weak,NA,NA
2023,53,013,Washington,Columbia County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,448.4,Weak
2023,53,013,Washington,Columbia County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1666.7,Weak
2023,53,015,Washington,Cowlitz County,TRUE,All,all,NA,NA,0.037:0.074,Strong,0.071:0.074,Strong,0.892:0.842,Strong,2472.8,Strong
2023,53,015,Washington,Cowlitz County,TRUE,Under Age 45,age,NA,NA,0.065:0.114,Strong,0.081:0.089,Strong,0.854:0.763,Strong,NA,NA
2023,53,015,Washington,Cowlitz County,TRUE,Age 45 and Over,age,NA,NA,0.028:0.054,Strong,0.067:0.066,Strong,0.905:0.880,Strong,NA,NA
2023,53,015,Washington,Cowlitz County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,2049.2,Strong
2023,53,015,Washington,Cowlitz County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,3170,Strong
2023,53,017,Washington,Douglas County,TRUE,All,all,NA,NA,0.084:0.212,Marginal,0.037:0.044,Marginal,0.879:0.740,Marginal,1475.2,Marginal
2023,53,017,Washington,Douglas County,TRUE,Under Age 45,age,NA,NA,0.220:0.332,Marginal,0.049:0.058,Marginal,0.731:0.599,Marginal,NA,NA
2023,53,017,Washington,Douglas County,TRUE,Age 45 and Over,age,NA,NA,0.046:0.154,Marginal,0.033:0.037,Marginal,0.920:0.810,Marginal,NA,NA
2023,53,017,Washington,Douglas County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1072.8,Marginal
2023,53,017,Washington,Douglas County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2178.3,Marginal
2023,53,019,Washington,Ferry County,TRUE,All,all,0.001:0.002,Weak,0.048:0.063,Weak,0.118:0.125,Weak,0.833:0.810,Weak,0,Weak
2023,53,019,Washington,Ferry County,TRUE,Under Age 45,age,NA,NA,0.151:0.115,Weak,0.162:0.155,Weak,0.687:0.728,Weak,NA,NA
2023,53,019,Washington,Ferry County,TRUE,Age 45 and Over,age,0.001:0.002,Weak,0.026:0.044,Weak,0.108:0.114,Weak,0.865:0.840,Weak,NA,NA
2023,53,019,Washington,Ferry County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,53,019,Washington,Ferry County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak
2023,53,021,Washington,Franklin County,TRUE,All,all,0.011:0.010,Marginal,0.189:0.291,Marginal,0.099:0.060,Marginal,0.701:0.639,Marginal,1712.1,Strong
2023,53,021,Washington,Franklin County,TRUE,Under Age 45,age,0.008:0.009,Marginal,0.376:0.385,Marginal,0.051:0.043,Marginal,0.565:0.563,Marginal,NA,NA
2023,53,021,Washington,Franklin County,TRUE,Age 45 and Over,age,0.012:0.010,Marginal,0.127:0.219,Marginal,0.115:0.073,Marginal,0.745:0.698,Marginal,NA,NA
2023,53,021,Washington,Franklin County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1147.6,Strong
2023,53,021,Washington,Franklin County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2750.9,Strong
2023,53,023,Washington,Garfield County,TRUE,All,all,0.000:0.000,Weak,0.108:0.113,Weak,0.049:0.082,Weak,0.844:0.804,Weak,913.2,Weak
2023,53,023,Washington,Garfield County,TRUE,Under Age 45,age,NA,NA,0.187:0.162,Weak,0.037:0.121,Weak,0.776:0.717,Weak,NA,NA
2023,53,023,Washington,Garfield County,TRUE,Age 45 and Over,age,0.000:0.001,Weak,0.075:0.076,Weak,0.053:0.052,Weak,0.871:0.872,Weak,NA,NA
2023,53,023,Washington,Garfield County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,787.4,Weak
2023,53,023,Washington,Garfield County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1087,Weak
2023,53,025,Washington,Grant County,TRUE,All,all,0.003:0.004,Marginal,0.172:0.235,Marginal,0.037:0.070,Marginal,0.787:0.692,Marginal,1877.9,Marginal
2023,53,025,Washington,Grant County,TRUE,Under Age 45,age,0.009:0.003,Marginal,0.177:0.321,Marginal,0.018:0.056,Marginal,0.796:0.620,Marginal,NA,NA
2023,53,025,Washington,Grant County,TRUE,Age 45 and Over,age,0.001:0.004,Marginal,0.170:0.175,Marginal,0.045:0.080,Marginal,0.784:0.741,Marginal,NA,NA
2023,53,025,Washington,Grant County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1358.2,Marginal
2023,53,025,Washington,Grant County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2738.7,Marginal
2023,53,027,Washington,Grays Harbor County,TRUE,All,all,0.000:0.003,Marginal,0.048:0.076,Marginal,0.073:0.088,Marginal,0.879:0.832,Marginal,783.5,Marginal
2023,53,027,Washington,Grays Harbor County,TRUE,Under Age 45,age,NA,NA,0.052:0.134,Marginal,0.105:0.129,Marginal,0.843:0.728,Marginal,NA,NA
2023,53,027,Washington,Grays Harbor County,TRUE,Age 45 and Over,age,0.000:0.001,Marginal,0.047:0.056,Marginal,0.064:0.074,Marginal,0.889:0.868,Marginal,NA,NA
2023,53,027,Washington,Grays Harbor County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,364.7,Marginal
2023,53,027,Washington,Grays Harbor County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1508.8,Marginal
2023,53,029,Washington,Island County,TRUE,All,all,0.004:0.008,Strong,0.045:0.058,Strong,0.092:0.106,Strong,0.858:0.829,Strong,938.4,Weak
2023,53,029,Washington,Island County,TRUE,Under Age 45,age,NA,NA,0.136:0.116,Strong,0.128:0.127,Strong,0.735:0.757,Strong,NA,NA
2023,53,029,Washington,Island County,TRUE,Age 45 and Over,age,0.005:0.011,Strong,0.028:0.033,Strong,0.085:0.097,Strong,0.882:0.859,Strong,NA,NA
2023,53,029,Washington,Island County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,579.8,Weak
2023,53,029,Washington,Island County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1596.4,Weak
2023,53,031,Washington,Jefferson County,TRUE,All,all,NA,NA,0.014:0.037,Weak,0.073:0.092,Weak,0.912:0.870,Weak,655.2,Weak
2023,53,031,Washington,Jefferson County,TRUE,Under Age 45,age,NA,NA,0.062:0.105,Weak,0.177:0.128,Weak,0.761:0.767,Weak,NA,NA
2023,53,031,Washington,Jefferson County,TRUE,Age 45 and Over,age,NA,NA,0.009:0.019,Weak,0.062:0.082,Weak,0.929:0.898,Weak,NA,NA
2023,53,031,Washington,Jefferson County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,229.7,Weak
2023,53,031,Washington,Jefferson County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1474.9,Weak
2023,53,033,Washington,King County,TRUE,All,all,0.020:0.060,Strong,0.044:0.078,Strong,0.275:0.275,Strong,0.662:0.587,Strong,530.2,Marginal
2023,53,033,Washington,King County,TRUE,Under Age 45,age,0.017:0.058,Strong,0.050:0.104,Strong,0.390:0.342,Strong,0.543:0.496,Strong,NA,NA
2023,53,033,Washington,King County,TRUE,Age 45 and Over,age,0.021:0.062,Strong,0.041:0.055,Strong,0.224:0.216,Strong,0.714:0.667,Strong,NA,NA
2023,53,033,Washington,King County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,262.3,Marginal
2023,53,033,Washington,King County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,991.8,Marginal
2023,53,035,Washington,Kitsap County,TRUE,All,all,0.008:0.019,Strong,0.048:0.077,Strong,0.121:0.140,Strong,0.824:0.764,Strong,642.5,Strong
2023,53,035,Washington,Kitsap County,TRUE,Under Age 45,age,0.011:0.039,Strong,0.130:0.126,Strong,0.134:0.171,Strong,0.725:0.664,Strong,NA,NA
2023,53,035,Washington,Kitsap County,TRUE,Age 45 and Over,age,0.006:0.007,Strong,0.023:0.048,Strong,0.116:0.121,Strong,0.855:0.823,Strong,NA,NA
2023,53,035,Washington,Kitsap County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,413.5,Strong
2023,53,035,Washington,Kitsap County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1027.9,Strong
2023,53,037,Washington,Kittitas County,TRUE,All,all,0.003:0.004,Weak,0.172:0.235,Weak,0.037:0.070,Weak,0.787:0.692,Weak,2891.9,Weak
2023,53,037,Washington,Kittitas County,TRUE,Under Age 45,age,0.009:0.003,Weak,0.177:0.321,Weak,0.018:0.056,Weak,0.796:0.620,Weak,NA,NA
2023,53,037,Washington,Kittitas County,TRUE,Age 45 and Over,age,0.001:0.004,Weak,0.170:0.175,Weak,0.045:0.080,Weak,0.784:0.741,Weak,NA,NA
2023,53,037,Washington,Kittitas County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1139.2,Weak
2023,53,037,Washington,Kittitas County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,6015,Weak
2023,53,039,Washington,Klickitat County,TRUE,All,all,0.004:0.005,Weak,0.041:0.082,Weak,0.084:0.080,Weak,0.872:0.833,Weak,650.3,Weak
2023,53,039,Washington,Klickitat County,TRUE,Under Age 45,age,NA,NA,0.066:0.148,Weak,0.080:0.090,Weak,0.854:0.762,Weak,NA,NA
2023,53,039,Washington,Klickitat County,TRUE,Age 45 and Over,age,0.005:0.007,Weak,0.034:0.057,Weak,0.084:0.076,Weak,0.877:0.859,Weak,NA,NA
2023,53,039,Washington,Klickitat County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,286.5,Weak
2023,53,039,Washington,Klickitat County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1321,Weak
2023,53,041,Washington,Lewis County,TRUE,All,all,0.004:0.005,Marginal,0.041:0.082,Marginal,0.084:0.080,Marginal,0.872:0.833,Marginal,1727,Weak
2023,53,041,Washington,Lewis County,TRUE,Under Age 45,age,NA,NA,0.066:0.148,Marginal,0.080:0.090,Marginal,0.854:0.762,Marginal,NA,NA
2023,53,041,Washington,Lewis County,TRUE,Age 45 and Over,age,0.005:0.007,Marginal,0.034:0.057,Marginal,0.084:0.076,Marginal,0.877:0.859,Marginal,NA,NA
2023,53,041,Washington,Lewis County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1071.6,Weak
2023,53,041,Washington,Lewis County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,2807.6,Weak
2023,53,043,Washington,Lincoln County,TRUE,All,all,0.000:0.000,Weak,0.108:0.113,Weak,0.049:0.082,Weak,0.844:0.804,Weak,2955.3,Weak
2023,53,043,Washington,Lincoln County,TRUE,Under Age 45,age,NA,NA,0.187:0.162,Weak,0.037:0.121,Weak,0.776:0.717,Weak,NA,NA
2023,53,043,Washington,Lincoln County,TRUE,Age 45 and Over,age,0.000:0.001,Weak,0.075:0.076,Weak,0.053:0.052,Weak,0.871:0.872,Weak,NA,NA
2023,53,043,Washington,Lincoln County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,1056.8,Weak
2023,53,043,Washington,Lincoln County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,5858.6,Weak
2023,53,045,Washington,Mason County,TRUE,All,all,0.000:0.003,Marginal,0.048:0.076,Marginal,0.073:0.088,Marginal,0.879:0.832,Marginal,678.5,Strong
2023,53,045,Washington,Mason County,TRUE,Under Age 45,age,NA,NA,0.052:0.134,Marginal,0.105:0.129,Marginal,0.843:0.728,Marginal,NA,NA
2023,53,045,Washington,Mason County,TRUE,Age 45 and Over,age,0.000:0.001,Marginal,0.047:0.056,Marginal,0.064:0.074,Marginal,0.889:0.868,Marginal,NA,NA
2023,53,045,Washington,Mason County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,271.8,Strong
2023,53,045,Washington,Mason County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1353.8,Strong
2023,53,047,Washington,Okanogan County,TRUE,All,all,0.001:0.002,Marginal,0.048:0.063,Marginal,0.118:0.125,Marginal,0.833:0.810,Marginal,268.6,Weak
2023,53,047,Washington,Okanogan County,TRUE,Under Age 45,age,NA,NA,0.151:0.115,Marginal,0.162:0.155,Marginal,0.687:0.728,Marginal,NA,NA
2023,53,047,Washington,Okanogan County,TRUE,Age 45 and Over,age,0.001:0.002,Marginal,0.026:0.044,Marginal,0.108:0.114,Marginal,0.865:0.840,Marginal,NA,NA
2023,53,047,Washington,Okanogan County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,71.4,Weak
2023,53,047,Washington,Okanogan County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,600.2,Weak
2023,53,049,Washington,Pacific County,TRUE,All,all,NA,NA,0.037:0.074,Weak,0.071:0.074,Weak,0.892:0.842,Weak,601.8,Marginal
2023,53,049,Washington,Pacific County,TRUE,Under Age 45,age,NA,NA,0.065:0.114,Weak,0.081:0.089,Weak,0.854:0.763,Weak,NA,NA
2023,53,049,Washington,Pacific County,TRUE,Age 45 and Over,age,NA,NA,0.028:0.054,Weak,0.067:0.066,Weak,0.905:0.880,Weak,NA,NA
2023,53,049,Washington,Pacific County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,88.6,Marginal
2023,53,049,Washington,Pacific County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,1430.6,Marginal
2023,53,051,Washington,Pend Oreille County,TRUE,All,all,0.001:0.002,Weak,0.048:0.063,Weak,0.118:0.125,Weak,0.833:0.810,Weak,697.7,Weak
2023,53,051,Washington,Pend Oreille County,TRUE,Under Age 45,age,NA,NA,0.151:0.115,Weak,0.162:0.155,Weak,0.687:0.728,Weak,NA,NA
2023,53,051,Washington,Pend Oreille County,TRUE,Age 45 and Over,age,0.001:0.002,Weak,0.026:0.044,Weak,0.108:0.114,Weak,0.865:0.840,Weak,NA,NA
2023,53,051,Washington,Pend Oreille County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,692.5,Weak
2023,53,051,Washington,Pend Oreille County,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,704.2,Weak
2023,53,053,Washington,Pierce County,TRUE,All,all,0.037:0.066,Strong,0.067:0.099,Strong,0.157:0.164,Strong,0.739:0.671,Strong,731.4,Marginal
2023,53,053,Washington,Pierce County,TRUE,Under Age 45,age,0.027:0.064,Strong,0.132:0.165,Strong,0.212:0.208,Strong,0.629:0.563,Strong,NA,NA
2023,53,053,Washington,Pierce County,TRUE,Age 45 and Over,age,0.041:0.068,Strong,0.038:0.053,Strong,0.133:0.133,Strong,0.787:0.746,Strong,NA,NA
2023,53,053,Washington,Pierce County,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,352.6,Marginal
