year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2021,13,287,all,All,0,1
2021,13,287,race-ethnicity,Black,0,2
2021,13,287,race-ethnicity,Hispanic,0,3
2021,13,287,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,287,race-ethnicity,"White, Non-Hispanic",0,2
2021,13,289,all,All,0,1
2021,13,289,race-ethnicity,Black,0,2
2021,13,289,race-ethnicity,Hispanic,NA,NA
2021,13,289,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,289,race-ethnicity,"White, Non-Hispanic",0,2
2021,13,291,all,All,0,1
2021,13,291,race-ethnicity,Black,NA,NA
2021,13,291,race-ethnicity,Hispanic,0,3
2021,13,291,race-ethnicity,Other Races and Ethnicities,0,2
2021,13,291,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,293,all,All,0.3473737204228897,1
2021,13,293,race-ethnicity,Black,0.4521044992743106,1
2021,13,293,race-ethnicity,Hispanic,NA,NA
2021,13,293,race-ethnicity,Other Races and Ethnicities,0.492063492063492,3
2021,13,293,race-ethnicity,"White, Non-Hispanic",0.23720772619451033,1
2021,13,295,all,All,0,1
2021,13,295,race-ethnicity,Black,0,2
2021,13,295,race-ethnicity,Hispanic,0,3
2021,13,295,race-ethnicity,Other Races and Ethnicities,0,2
2021,13,295,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,297,all,All,0,1
2021,13,297,race-ethnicity,Black,0,1
2021,13,297,race-ethnicity,Hispanic,0,2
2021,13,297,race-ethnicity,Other Races and Ethnicities,0,2
2021,13,297,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,299,all,All,0.25703212901612704,1
2021,13,299,race-ethnicity,Black,0.481447963800905,1
2021,13,299,race-ethnicity,Hispanic,0.12170639899623588,2
2021,13,299,race-ethnicity,Other Races and Ethnicities,0.07103218645948946,2
2021,13,299,race-ethnicity,"White, Non-Hispanic",0.08995294768890119,1
2021,13,301,all,All,0,1
2021,13,301,race-ethnicity,Black,0,1
2021,13,301,race-ethnicity,Hispanic,NA,NA
2021,13,301,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,13,301,race-ethnicity,"White, Non-Hispanic",0,2
2021,13,303,all,All,0,1
2021,13,303,race-ethnicity,Black,0,1
2021,13,303,race-ethnicity,Hispanic,0,3
2021,13,303,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,303,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,305,all,All,0,1
2021,13,305,race-ethnicity,Black,0,1
2021,13,305,race-ethnicity,Hispanic,0,3
2021,13,305,race-ethnicity,Other Races and Ethnicities,0,2
2021,13,305,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,307,all,All,0,2
2021,13,307,race-ethnicity,Black,0,3
2021,13,307,race-ethnicity,Hispanic,0,2
2021,13,307,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,307,race-ethnicity,"White, Non-Hispanic",0,2
2021,13,309,all,All,0,2
2021,13,309,race-ethnicity,Black,0,2
2021,13,309,race-ethnicity,Hispanic,NA,NA
2021,13,309,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,309,race-ethnicity,"White, Non-Hispanic",0,2
2021,13,311,all,All,0,1
2021,13,311,race-ethnicity,Black,0,3
2021,13,311,race-ethnicity,Hispanic,0,3
2021,13,311,race-ethnicity,Other Races and Ethnicities,0,2
2021,13,311,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,313,all,All,0,1
2021,13,313,race-ethnicity,Black,0,2
2021,13,313,race-ethnicity,Hispanic,0,1
2021,13,313,race-ethnicity,Other Races and Ethnicities,0,2
2021,13,313,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,315,all,All,0,1
2021,13,315,race-ethnicity,Black,0,1
2021,13,315,race-ethnicity,Hispanic,0,3
2021,13,315,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,13,315,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,317,all,All,0,1
2021,13,317,race-ethnicity,Black,0,2
2021,13,317,race-ethnicity,Hispanic,0,2
2021,13,317,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,317,race-ethnicity,"White, Non-Hispanic",0,2
2021,13,319,all,All,0,1
2021,13,319,race-ethnicity,Black,0,1
2021,13,319,race-ethnicity,Hispanic,0,3
2021,13,319,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,319,race-ethnicity,"White, Non-Hispanic",0,1
2021,13,321,all,All,0,1
2021,13,321,race-ethnicity,Black,0,1
2021,13,321,race-ethnicity,Hispanic,0,3
2021,13,321,race-ethnicity,Other Races and Ethnicities,0,3
2021,13,321,race-ethnicity,"White, Non-Hispanic",0,1
2021,15,001,all,All,0,1
2021,15,001,race-ethnicity,Black,0,2
2021,15,001,race-ethnicity,Hispanic,0,1
2021,15,001,race-ethnicity,Other Races and Ethnicities,0,1
2021,15,001,race-ethnicity,"White, Non-Hispanic",0,1
2021,15,003,all,All,0.03247006998472415,1
2021,15,003,race-ethnicity,Black,0.01985111662531017,1
2021,15,003,race-ethnicity,Hispanic,4.5195697369610415e-4,1
2021,15,003,race-ethnicity,Other Races and Ethnicities,0.03943868248796963,1
2021,15,003,race-ethnicity,"White, Non-Hispanic",0.00521713571900947,1
2021,15,005,all,All,NA,NA
2021,15,005,race-ethnicity,Black,NA,NA
2021,15,005,race-ethnicity,Hispanic,NA,NA
2021,15,005,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,15,005,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,15,007,all,All,0,1
2021,15,007,race-ethnicity,Black,0,3
2021,15,007,race-ethnicity,Hispanic,0,2
2021,15,007,race-ethnicity,Other Races and Ethnicities,0,1
2021,15,007,race-ethnicity,"White, Non-Hispanic",0,1
2021,15,009,all,All,0,1
2021,15,009,race-ethnicity,Black,0,3
2021,15,009,race-ethnicity,Hispanic,0,1
2021,15,009,race-ethnicity,Other Races and Ethnicities,0,1
2021,15,009,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,001,all,All,0.08548205634514269,1
2021,16,001,race-ethnicity,Black,0.0432923570283271,2
2021,16,001,race-ethnicity,Hispanic,0.1,1
2021,16,001,race-ethnicity,Other Races and Ethnicities,0.08180995475113122,1
2021,16,001,race-ethnicity,"White, Non-Hispanic",0.08514417668304813,1
2021,16,003,all,All,0,1
2021,16,003,race-ethnicity,Black,NA,NA
2021,16,003,race-ethnicity,Hispanic,NA,NA
2021,16,003,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,003,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,005,all,All,0,1
2021,16,005,race-ethnicity,Black,0,3
2021,16,005,race-ethnicity,Hispanic,0,1
2021,16,005,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,005,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,007,all,All,0,1
2021,16,007,race-ethnicity,Black,NA,NA
2021,16,007,race-ethnicity,Hispanic,0,3
2021,16,007,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,007,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,009,all,All,0,1
2021,16,009,race-ethnicity,Black,NA,NA
2021,16,009,race-ethnicity,Hispanic,0,3
2021,16,009,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,009,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,011,all,All,0,1
2021,16,011,race-ethnicity,Black,NA,NA
2021,16,011,race-ethnicity,Hispanic,0,2
2021,16,011,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,011,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,013,all,All,0,2
2021,16,013,race-ethnicity,Black,NA,NA
2021,16,013,race-ethnicity,Hispanic,0,2
2021,16,013,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,013,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,015,all,All,0,1
2021,16,015,race-ethnicity,Black,NA,NA
2021,16,015,race-ethnicity,Hispanic,NA,NA
2021,16,015,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,015,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,017,all,All,0,1
2021,16,017,race-ethnicity,Black,NA,NA
2021,16,017,race-ethnicity,Hispanic,0,2
2021,16,017,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,017,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,019,all,All,0,1
2021,16,019,race-ethnicity,Black,0,3
2021,16,019,race-ethnicity,Hispanic,0,1
2021,16,019,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,019,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,021,all,All,0,1
2021,16,021,race-ethnicity,Black,NA,NA
2021,16,021,race-ethnicity,Hispanic,0,2
2021,16,021,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,021,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,023,all,All,0,1
2021,16,023,race-ethnicity,Black,NA,NA
2021,16,023,race-ethnicity,Hispanic,NA,NA
2021,16,023,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,023,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,025,all,All,0,2
2021,16,025,race-ethnicity,Black,NA,NA
2021,16,025,race-ethnicity,Hispanic,0,3
2021,16,025,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,16,025,race-ethnicity,"White, Non-Hispanic",0,3
2021,16,027,all,All,0,1
2021,16,027,race-ethnicity,Black,0,3
2021,16,027,race-ethnicity,Hispanic,0,1
2021,16,027,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,027,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,029,all,All,0,2
2021,16,029,race-ethnicity,Black,NA,NA
2021,16,029,race-ethnicity,Hispanic,0,3
2021,16,029,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,029,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,031,all,All,0,1
2021,16,031,race-ethnicity,Black,NA,NA
2021,16,031,race-ethnicity,Hispanic,0,2
2021,16,031,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,031,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,033,all,All,0,2
2021,16,033,race-ethnicity,Black,NA,NA
2021,16,033,race-ethnicity,Hispanic,NA,NA
2021,16,033,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,16,033,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,16,035,all,All,0,1
2021,16,035,race-ethnicity,Black,NA,NA
2021,16,035,race-ethnicity,Hispanic,0,3
2021,16,035,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,035,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,037,all,All,0,2
2021,16,037,race-ethnicity,Black,NA,NA
2021,16,037,race-ethnicity,Hispanic,NA,NA
2021,16,037,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,16,037,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,039,all,All,0,1
2021,16,039,race-ethnicity,Black,NA,NA
2021,16,039,race-ethnicity,Hispanic,0,2
2021,16,039,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,039,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,041,all,All,0,1
2021,16,041,race-ethnicity,Black,NA,NA
2021,16,041,race-ethnicity,Hispanic,0,2
2021,16,041,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,041,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,043,all,All,0,1
2021,16,043,race-ethnicity,Black,NA,NA
2021,16,043,race-ethnicity,Hispanic,0,2
2021,16,043,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,043,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,045,all,All,0,1
2021,16,045,race-ethnicity,Black,NA,NA
2021,16,045,race-ethnicity,Hispanic,0,2
2021,16,045,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,045,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,047,all,All,0,1
2021,16,047,race-ethnicity,Black,NA,NA
2021,16,047,race-ethnicity,Hispanic,0,2
2021,16,047,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,047,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,049,all,All,0,1
2021,16,049,race-ethnicity,Black,NA,NA
2021,16,049,race-ethnicity,Hispanic,0,2
2021,16,049,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,049,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,051,all,All,0,1
2021,16,051,race-ethnicity,Black,NA,NA
2021,16,051,race-ethnicity,Hispanic,0,2
2021,16,051,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,051,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,053,all,All,0,1
2021,16,053,race-ethnicity,Black,NA,NA
2021,16,053,race-ethnicity,Hispanic,0,2
2021,16,053,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,053,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,055,all,All,0,1
2021,16,055,race-ethnicity,Black,0,3
2021,16,055,race-ethnicity,Hispanic,0,2
2021,16,055,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,055,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,057,all,All,0,1
2021,16,057,race-ethnicity,Black,0,3
2021,16,057,race-ethnicity,Hispanic,0,2
2021,16,057,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,057,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,059,all,All,0,1
2021,16,059,race-ethnicity,Black,NA,NA
2021,16,059,race-ethnicity,Hispanic,0,3
2021,16,059,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,059,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,061,all,All,0,1
2021,16,061,race-ethnicity,Black,0,3
2021,16,061,race-ethnicity,Hispanic,0,2
2021,16,061,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,061,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,063,all,All,0,2
2021,16,063,race-ethnicity,Black,NA,NA
2021,16,063,race-ethnicity,Hispanic,0,3
2021,16,063,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,063,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,065,all,All,0.5159401431359791,1
2021,16,065,race-ethnicity,Black,NA,NA
2021,16,065,race-ethnicity,Hispanic,0.3646572104018913,2
2021,16,065,race-ethnicity,Other Races and Ethnicities,0.3548172757475083,1
2021,16,065,race-ethnicity,"White, Non-Hispanic",0.548052456449403,1
2021,16,067,all,All,0,1
2021,16,067,race-ethnicity,Black,NA,NA
2021,16,067,race-ethnicity,Hispanic,0,1
2021,16,067,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,067,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,069,all,All,0,1
2021,16,069,race-ethnicity,Black,NA,NA
2021,16,069,race-ethnicity,Hispanic,0,2
2021,16,069,race-ethnicity,Other Races and Ethnicities,0,1
2021,16,069,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,071,all,All,0,2
2021,16,071,race-ethnicity,Black,NA,NA
2021,16,071,race-ethnicity,Hispanic,NA,NA
2021,16,071,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,16,071,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,073,all,All,0,1
2021,16,073,race-ethnicity,Black,NA,NA
2021,16,073,race-ethnicity,Hispanic,0,2
2021,16,073,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,073,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,075,all,All,0,1
2021,16,075,race-ethnicity,Black,NA,NA
2021,16,075,race-ethnicity,Hispanic,0,3
2021,16,075,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,075,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,077,all,All,0,2
2021,16,077,race-ethnicity,Black,NA,NA
2021,16,077,race-ethnicity,Hispanic,0,3
2021,16,077,race-ethnicity,Other Races and Ethnicities,0,3
2021,16,077,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,079,all,All,0,1
2021,16,079,race-ethnicity,Black,0,3
2021,16,079,race-ethnicity,Hispanic,0,2
2021,16,079,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,079,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,081,all,All,0,2
2021,16,081,race-ethnicity,Black,NA,NA
2021,16,081,race-ethnicity,Hispanic,0,2
2021,16,081,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,081,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,083,all,All,0,1
2021,16,083,race-ethnicity,Black,0,3
2021,16,083,race-ethnicity,Hispanic,0,1
2021,16,083,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,083,race-ethnicity,"White, Non-Hispanic",0,1
2021,16,085,all,All,0,2
2021,16,085,race-ethnicity,Black,NA,NA
2021,16,085,race-ethnicity,Hispanic,NA,NA
2021,16,085,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,16,085,race-ethnicity,"White, Non-Hispanic",0,2
2021,16,087,all,All,0,1
2021,16,087,race-ethnicity,Black,NA,NA
2021,16,087,race-ethnicity,Hispanic,0,2
2021,16,087,race-ethnicity,Other Races and Ethnicities,0,2
2021,16,087,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,001,all,All,0.05932753472672984,1
2021,17,001,race-ethnicity,Black,0.04327666151468315,2
2021,17,001,race-ethnicity,Hispanic,0,3
2021,17,001,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,001,race-ethnicity,"White, Non-Hispanic",0.06536644827060796,1
2021,17,003,all,All,0,1
2021,17,003,race-ethnicity,Black,0,2
2021,17,003,race-ethnicity,Hispanic,0,3
2021,17,003,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,003,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,005,all,All,0,1
2021,17,005,race-ethnicity,Black,0,3
2021,17,005,race-ethnicity,Hispanic,0,3
2021,17,005,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,005,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,007,all,All,0,1
2021,17,007,race-ethnicity,Black,NA,NA
2021,17,007,race-ethnicity,Hispanic,0,2
2021,17,007,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,007,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,009,all,All,0,2
2021,17,009,race-ethnicity,Black,NA,NA
2021,17,009,race-ethnicity,Hispanic,NA,NA
2021,17,009,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,009,race-ethnicity,"White, Non-Hispanic",0,2
2021,17,011,all,All,0,1
2021,17,011,race-ethnicity,Black,0,3
2021,17,011,race-ethnicity,Hispanic,0,2
2021,17,011,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,011,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,013,all,All,0,2
2021,17,013,race-ethnicity,Black,NA,NA
2021,17,013,race-ethnicity,Hispanic,NA,NA
2021,17,013,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,013,race-ethnicity,"White, Non-Hispanic",0,2
2021,17,015,all,All,0,1
2021,17,015,race-ethnicity,Black,NA,NA
2021,17,015,race-ethnicity,Hispanic,0,3
2021,17,015,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,015,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,017,all,All,0,1
2021,17,017,race-ethnicity,Black,0,3
2021,17,017,race-ethnicity,Hispanic,0,2
2021,17,017,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,017,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,019,all,All,0.4055563470579855,1
2021,17,019,race-ethnicity,Black,0.19991055456171736,1
2021,17,019,race-ethnicity,Hispanic,0.21318090114324145,1
2021,17,019,race-ethnicity,Other Races and Ethnicities,0.635260528194147,1
2021,17,019,race-ethnicity,"White, Non-Hispanic",0.38578074674937374,1
2021,17,021,all,All,0,1
2021,17,021,race-ethnicity,Black,0,3
2021,17,021,race-ethnicity,Hispanic,NA,NA
2021,17,021,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,021,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,023,all,All,0,1
2021,17,023,race-ethnicity,Black,0,3
2021,17,023,race-ethnicity,Hispanic,NA,NA
2021,17,023,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,023,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,025,all,All,0,1
2021,17,025,race-ethnicity,Black,0,3
2021,17,025,race-ethnicity,Hispanic,NA,NA
2021,17,025,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,025,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,027,all,All,0,1
2021,17,027,race-ethnicity,Black,NA,NA
2021,17,027,race-ethnicity,Hispanic,0,3
2021,17,027,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,027,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,029,all,All,0.06437867096625591,1
2021,17,029,race-ethnicity,Black,0.04608294930875576,2
2021,17,029,race-ethnicity,Hispanic,0.3559322033898305,2
2021,17,029,race-ethnicity,Other Races and Ethnicities,0.13076923076923078,2
2021,17,029,race-ethnicity,"White, Non-Hispanic",0.05208470340655005,1
2021,17,031,all,All,0.10902180808484374,1
2021,17,031,race-ethnicity,Black,0.21072686395445797,1
2021,17,031,race-ethnicity,Hispanic,0.0527695166334799,1
2021,17,031,race-ethnicity,Other Races and Ethnicities,0.04727880214241772,1
2021,17,031,race-ethnicity,"White, Non-Hispanic",0.02405466175856892,1
2021,17,033,all,All,0,1
2021,17,033,race-ethnicity,Black,NA,NA
2021,17,033,race-ethnicity,Hispanic,NA,NA
2021,17,033,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,033,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,035,all,All,0,1
2021,17,035,race-ethnicity,Black,NA,NA
2021,17,035,race-ethnicity,Hispanic,0,3
2021,17,035,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,035,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,037,all,All,0.37331920249056105,1
2021,17,037,race-ethnicity,Black,0.6439422008151167,1
2021,17,037,race-ethnicity,Hispanic,0.3675675675675676,1
2021,17,037,race-ethnicity,Other Races and Ethnicities,0.5554714123438091,1
2021,17,037,race-ethnicity,"White, Non-Hispanic",0.24621672373798745,1
2021,17,039,all,All,0,1
2021,17,039,race-ethnicity,Black,NA,NA
2021,17,039,race-ethnicity,Hispanic,0,3
2021,17,039,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,039,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,041,all,All,0,1
2021,17,041,race-ethnicity,Black,0,3
2021,17,041,race-ethnicity,Hispanic,0,2
2021,17,041,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,041,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,043,all,All,0,1
2021,17,043,race-ethnicity,Black,0,1
2021,17,043,race-ethnicity,Hispanic,0,1
2021,17,043,race-ethnicity,Other Races and Ethnicities,0,1
2021,17,043,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,045,all,All,0,1
2021,17,045,race-ethnicity,Black,NA,NA
2021,17,045,race-ethnicity,Hispanic,NA,NA
2021,17,045,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,045,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,047,all,All,0,1
2021,17,047,race-ethnicity,Black,NA,NA
2021,17,047,race-ethnicity,Hispanic,NA,NA
2021,17,047,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,047,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,049,all,All,0,1
2021,17,049,race-ethnicity,Black,0,3
2021,17,049,race-ethnicity,Hispanic,0,3
2021,17,049,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,049,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,051,all,All,0,1
2021,17,051,race-ethnicity,Black,0,3
2021,17,051,race-ethnicity,Hispanic,0,3
2021,17,051,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,051,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,053,all,All,0,1
2021,17,053,race-ethnicity,Black,0,3
2021,17,053,race-ethnicity,Hispanic,0,3
2021,17,053,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,053,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,055,all,All,0.17204615159924055,1
2021,17,055,race-ethnicity,Black,0.17307692307692307,3
2021,17,055,race-ethnicity,Hispanic,0,2
2021,17,055,race-ethnicity,Other Races and Ethnicities,0.09736842105263158,2
2021,17,055,race-ethnicity,"White, Non-Hispanic",0.17794327364918397,1
2021,17,057,all,All,0,1
2021,17,057,race-ethnicity,Black,0,3
2021,17,057,race-ethnicity,Hispanic,0,2
2021,17,057,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,057,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,059,all,All,0,1
2021,17,059,race-ethnicity,Black,NA,NA
2021,17,059,race-ethnicity,Hispanic,NA,NA
2021,17,059,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,059,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,061,all,All,0,1
2021,17,061,race-ethnicity,Black,NA,NA
2021,17,061,race-ethnicity,Hispanic,0,3
2021,17,061,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,061,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,063,all,All,0,1
2021,17,063,race-ethnicity,Black,0,3
2021,17,063,race-ethnicity,Hispanic,0,3
2021,17,063,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,063,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,065,all,All,0,1
2021,17,065,race-ethnicity,Black,NA,NA
2021,17,065,race-ethnicity,Hispanic,NA,NA
2021,17,065,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,065,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,067,all,All,0,1
2021,17,067,race-ethnicity,Black,0,3
2021,17,067,race-ethnicity,Hispanic,NA,NA
2021,17,067,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,067,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,069,all,All,0,1
2021,17,069,race-ethnicity,Black,NA,NA
2021,17,069,race-ethnicity,Hispanic,NA,NA
2021,17,069,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,069,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,071,all,All,0,1
2021,17,071,race-ethnicity,Black,NA,NA
2021,17,071,race-ethnicity,Hispanic,NA,NA
2021,17,071,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,17,071,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,073,all,All,0,1
2021,17,073,race-ethnicity,Black,0,2
2021,17,073,race-ethnicity,Hispanic,0,2
2021,17,073,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,073,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,075,all,All,0,1
2021,17,075,race-ethnicity,Black,NA,NA
2021,17,075,race-ethnicity,Hispanic,0,2
2021,17,075,race-ethnicity,Other Races and Ethnicities,0,2
2021,17,075,race-ethnicity,"White, Non-Hispanic",0,1
2021,17,077,all,All,0.4613643982567885,1
2021,17,077,race-ethnicity,Black,0.6002714625042416,1
2021,17,077,race-ethnicity,Hispanic,0.36493506493506495,2
2021,17,077,race-ethnicity,Other Races and Ethnicities,0.4426900584795322,1
2021,17,077,race-ethnicity,"White, Non-Hispanic",0.4102233676975945,1
2021,17,079,all,All,0,2
2021,17,079,race-ethnicity,Black,NA,NA
2021,17,079,race-ethnicity,Hispanic,NA,NA
2021,17,079,race-ethnicity,Other Races and Ethnicities,0,3
2021,17,079,race-ethnicity,"White, Non-Hispanic",0,2
2021,17,081,all,All,0.11242492492492492,1
2021,17,081,race-ethnicity,Black,0.5076142131979695,2
2021,17,081,race-ethnicity,Hispanic,0,3
2021,17,081,race-ethnicity,Other Races and Ethnicities,0.0821917808219178,2
