year,state,place,population,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,47,48000,625982,all,All,0.8925752388937942,0.8627935661084426,0.9223569116791458,2,0.7549613396443758,0.7432964931329922,0.7666261861557595,2
2021,47,48000,625982,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,47,48000,625982,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,47,51560,156675,all,All,0.9701491587144996,0.937208120134728,1,2,0.8379084296070184,0.8172134084734606,0.8586034507405762,2
2021,47,51560,156675,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,47,51560,156675,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,47,52006,678134,all,All,0.9360847932790448,0.9150974949859716,0.957072091572118,1,0.8456678584964968,0.8364718086488556,0.8548639083441381,1
2021,47,52006,678134,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,47,52006,678134,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,01000,126160,all,All,0.9224003192735128,0.8877712514750304,0.9570293870719953,3,0.8284521531451083,0.8103855889755764,0.8465187173146402,3
2021,48,01000,126160,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,01000,126160,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,01924,107019,all,All,0.9637608891268636,0.9303076560411052,0.997214122212622,2,0.816737533906609,0.7988280748264571,0.8346469929867608,2
2021,48,01924,107019,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,01924,107019,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,03000,200852,all,All,0.9008957290089652,0.8670696158142082,0.9347218422037225,3,0.8101549739938593,0.795852013994448,0.8244579339932705,3
2021,48,03000,200852,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,03000,200852,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,04000,393278,all,All,0.9110649482977776,0.8822316237472515,0.939898272848304,3,0.8074688125172033,0.7952405442572917,0.8196970807771148,3
2021,48,04000,393278,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,04000,393278,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,05000,969343,all,All,0.938151244654841,0.9222517885121172,0.9540507007975648,2,0.8467996540189993,0.8400715260773937,0.8535277819606049,2
2021,48,05000,969343,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,05000,969343,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,06128,84312,all,All,0.9005549282617702,0.8224498958575619,0.9786599606659784,2,0.725675709240903,0.6921154274115846,0.7592359910702213,2
2021,48,06128,84312,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,06128,84312,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,07000,113638,all,All,0.90055983253222,0.8174003949864271,0.983719270078013,3,0.7579579011573591,0.7305659552503306,0.7853498470643875,3
2021,48,07000,113638,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,07000,113638,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,10768,187957,all,All,0.8497187852154621,0.8021914635841225,0.8972461068468016,1,0.7323559623161086,0.7110747356924408,0.7536371889397763,1
2021,48,10768,187957,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,10768,187957,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,10912,85256,all,All,0.9731369150779896,0.9576514745495304,0.9886223556064488,2,0.8014699513728207,0.7857344070467869,0.8172054956988546,2
2021,48,10912,85256,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,10912,85256,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,13024,133569,all,All,0.9378880433791552,0.908291118969492,0.9674849677888184,2,0.8505182934525415,0.8389808660131495,0.8620557208919335,2
2021,48,13024,133569,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,13024,133569,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,13552,78863,all,All,0.8735268772847241,0.7818274603318164,0.9652262942376318,3,0.8429167592245108,0.8293116141066106,0.856521904342411,3
2021,48,13552,78863,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,13552,78863,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,15976,122650,all,All,0.9731369150779896,0.9576514745495304,0.9886223556064486,2,0.8014699513728208,0.7857344070467871,0.8172054956988546,2
2021,48,15976,122650,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,15976,122650,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,16432,95438,all,All,0.8789166908850505,0.8324421591706391,0.925391222599462,3,0.7792469409783533,0.7599977212769545,0.7984961606797522,3
2021,48,16432,95438,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,16432,95438,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,17000,317828,all,All,0.8748108281180523,0.819073652860784,0.9305480033753206,2,0.7755702126758811,0.7616427739887509,0.7894976513630113,2
2021,48,17000,317828,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,17000,317828,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,19000,1290711,all,All,0.8443303945949265,0.8175576356897614,0.8711031535000917,2,0.7926685678479035,0.7867689790819895,0.7985681566138175,2
2021,48,19000,1290711,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,19000,1290711,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,19972,147208,all,All,0.9703674317334178,0.9555028530904228,0.9852320103764128,2,0.8463009550210694,0.8269546407441534,0.8656472692979854,2
2021,48,19972,147208,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,19972,147208,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,22660,103068,all,All,0.8804531432574145,0.8032628801317261,0.957643406383103,2,0.7643518283087899,0.73335206502755,0.7953515915900298,2
2021,48,22660,103068,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,22660,103068,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,24000,678475,all,All,0.9201657655271864,0.8937189051448508,0.946612625909522,2,0.7577033563240164,0.7477383579178377,0.7676683547301951,2
2021,48,24000,678475,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,24000,678475,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,26232,77532,all,All,0.95637342716958,0.913993634487812,0.9987532198513482,2,0.8147774368955495,0.7950536352380901,0.8345012385530088,2
2021,48,26232,77532,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,26232,77532,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,27000,937539,all,All,0.8937502655438593,0.8703682138371607,0.917132317250558,2,0.7974386419886843,0.7902544108549876,0.804622873122381,2
2021,48,27000,937539,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,27000,937539,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,27684,211081,all,All,0.9314840616722914,0.8900548560617613,0.9729132672828216,2,0.8247989142542284,0.8131039674196522,0.8364938610888045,2
2021,48,27684,211081,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,27684,211081,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,29000,242189,all,All,0.9116478283163474,0.8806027159142421,0.9426929407184528,3,0.7971887449205171,0.7822490747010891,0.812128415139945,3
2021,48,29000,242189,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,29000,242189,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,30464,197427,all,All,0.9119024186481656,0.8875958588509811,0.93620897844535,2,0.7848629778773198,0.7707153383079419,0.7990106174466978,2
2021,48,30464,197427,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,30464,197427,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,35000,2291655,all,All,0.8332695856802119,0.812548926597349,0.8539902447630748,2,0.7748377651547083,0.7695814429817803,0.7800940873276362,2
2021,48,35000,2291655,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,35000,2291655,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,37000,254561,all,All,0.8811080008211623,0.8361907446799772,0.9260252569623472,3,0.8304817451895733,0.8188797591530284,0.8420837312261182,3
2021,48,37000,254561,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,37000,254561,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,39148,156959,all,All,0.8607697908795519,0.7874286814352548,0.9341109003238488,1,0.7379265946861152,0.7170363986741608,0.7588167906980696,1
2021,48,39148,156959,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,39148,156959,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,41464,255895,all,All,0.8826577557801787,0.8508660340262127,0.9144494775341446,1,0.7353500200075916,0.7202918947039273,0.750408145311256,1
2021,48,41464,255895,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,41464,255895,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,41980,115611,all,All,0.9407232254953538,0.8977962080817559,0.9836502429089518,2,0.8279466249760744,0.8057378760472015,0.8501553739049473,2
2021,48,41980,115611,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,41980,115611,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,42508,127214,all,All,0.91110777561403,0.8444985068406673,0.9777170443873924,1,0.8568367961426959,0.8392271399040302,0.8744464523813616,1
2021,48,42508,127214,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,42508,127214,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,43888,81553,all,All,0.9642659036091072,0.9338504118946596,0.9946813953235546,2,0.7766360849438528,0.7531460971012285,0.8001260727864772,2
2021,48,43888,81553,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,43888,81553,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,45000,261199,all,All,0.9288179974315957,0.902245169802452,0.9553908250607392,3,0.8180946008311627,0.8044962387742195,0.8316929628881059,3
2021,48,45000,261199,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,45000,261199,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,45384,143882,all,All,0.9454135305158254,0.8993688458427297,0.9914582151889212,1,0.7710496094126859,0.7437549108878415,0.7983443079375302,1
2021,48,45384,143882,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,45384,143882,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,45744,203427,all,All,0.9223724374266984,0.8610934537114453,0.9836514211419513,1,0.828151609784284,0.8087282839053772,0.8475749356631909,1
2021,48,45744,203427,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,45744,203427,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,47892,147821,all,All,0.9247694212340616,0.8903038218041249,0.959235020663998,2,0.7978365019002445,0.7816157020489478,0.8140573017515411,2
2021,48,47892,147821,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,47892,147821,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,48072,131505,all,All,0.8987377279102384,0.8346849740978186,0.9627904817226582,1,0.8289002888304523,0.8102477844592394,0.8475527932016652,1
2021,48,48072,131505,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,48072,131505,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,48768,86177,all,All,0.8397621615262285,0.751739343957248,0.9277849790952092,2,0.6889191668570533,0.6596237766475356,0.7182145570665711,2
2021,48,48768,86177,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,48768,86177,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,50820,99032,all,All,0.913153289285411,0.8398986626497646,0.9864079159210573,2,0.804881415913179,0.7885613305320881,0.8212015012942698,2
2021,48,50820,99032,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,50820,99032,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,53388,112191,all,All,0.7975234728310899,0.7096540396408428,0.885392906021337,2,0.7693061325334457,0.7511553310955744,0.787456933971317,2
2021,48,53388,112191,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,53388,112191,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,56000,148674,all,All,0.7357224010507537,0.6032721567555165,0.8681726453459909,3,0.7319573859866801,0.7094798754475466,0.7544348965258136,3
2021,48,56000,148674,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,56000,148674,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,56348,125926,all,All,0.9527049043136988,0.9042250704644428,1,2,0.8450389320277333,0.8246110414464455,0.8654668226090211,2
2021,48,56348,125926,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,56348,125926,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,57200,79675,all,All,0.8612497030173438,0.7939109898050947,0.928588416229593,2,0.7246512005191434,0.6992736133521192,0.7500287876861677,2
2021,48,57200,79675,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,57200,79675,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,58016,288696,all,All,0.9666137265694444,0.9493228835848494,0.9839045695540392,1,0.819943609315855,0.8095138944642399,0.83037332416747,1
2021,48,58016,288696,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,58016,288696,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,61796,118149,all,All,0.9153883505928212,0.8744099227445308,0.9563667784411118,2,0.8220724560986201,0.8083812845861007,0.8357636276111395,2
2021,48,61796,118149,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,61796,118149,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,63500,124041,all,All,0.8574073961288401,0.7633059186425516,0.9515088736151286,2,0.8370172866624834,0.8199837034311223,0.8540508698938446,2
2021,48,63500,124041,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,63500,124041,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,64472,99423,all,All,0.9393167833651602,0.8978421777323453,0.9807913889979752,1,0.8074898411525675,0.782957357351728,0.832022324953407,1
2021,48,64472,99423,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,64472,99423,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,65000,1454020,all,All,0.8891183457262218,0.8719436349524118,0.906293056500032,2,0.780396047861994,0.7740138573684802,0.7867782383555079,2
2021,48,65000,1454020,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,65000,1454020,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,70808,109584,all,All,0.8829237939008444,0.8170432781035996,0.9488043096980892,2,0.7971836312802135,0.7773569651231738,0.8170102974372533,2
2021,48,70808,109584,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,70808,109584,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,72176,85587,all,All,0.9466032608695653,0.9187264092542462,0.9744801124848844,2,0.782871295733032,0.7630229903427205,0.8027196011233436,2
2021,48,72176,85587,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,72176,85587,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,74144,107353,all,All,0.8533843799743684,0.7561754018973889,0.950593358051348,1,0.790110238254493,0.7645006113545095,0.8157198651544765,1
2021,48,74144,107353,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,74144,107353,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,76000,142336,all,All,0.953801186101823,0.9277800167198074,0.9798223554838386,1,0.7779723010918854,0.7577914342602962,0.7981531679234747,1
2021,48,76000,142336,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,76000,142336,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,79000,102786,all,All,0.9474808616699304,0.9110039095920082,0.9839578137478528,3,0.7917958774170011,0.7716509111952015,0.8119408436388007,3
2021,48,79000,102786,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,79000,102786,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,43660,83417,all,All,0.9362438220757826,0.8981301167547782,0.974357527396787,3,0.8138350420407894,0.798377920012749,0.8292921640688298,3
2021,49,43660,83417,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,43660,83417,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,44320,79917,all,All,0.9607444167303518,0.9398582291597944,0.9816306043009092,3,0.7782304599065649,0.7662956023030272,0.7901653175101027,3
2021,49,44320,79917,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,44320,79917,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,55980,86639,all,All,0.900852301244978,0.8468686994744058,0.9548359030155504,2,0.8360847408430563,0.8197729929735253,0.8523964887125872,2
2021,49,55980,86639,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,55980,86639,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,57300,98150,all,All,0.9663560477966914,0.947872764950082,0.9848393306433006,2,0.7727329635565718,0.7572434311246004,0.7882224959885433,2
2021,49,57300,98150,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,57300,98150,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,62470,114903,all,All,0.9732365885571548,0.9534125860993896,0.9930605910149196,1,0.7671571547718338,0.7407259305334704,0.7935883790101972,1
2021,49,62470,114903,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,62470,114903,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,65330,100180,all,All,0.8989591266818989,0.8389851020974007,0.9589331512663972,2,0.7667592431869467,0.7441731736965119,0.7893453126773814,2
2021,49,65330,100180,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,65330,100180,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,67000,201165,all,All,0.943124900494446,0.9240656087390424,0.9621841922498494,3,0.8476097751773269,0.8340862403671923,0.8611333099874616,3
2021,49,67000,201165,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,67000,201165,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,67440,95076,all,All,0.92840804212733,0.8836552316132199,0.9731608526414404,2,0.8351394244647491,0.8214539712212334,0.8488248777082648,2
2021,49,67440,95076,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,67440,95076,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,70850,80102,all,All,0.8376022463083619,0.7701640082684068,0.905040484348317,3,0.8379286001236487,0.8231077823732401,0.8527494178740572,3
2021,49,70850,80102,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,70850,80102,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,82950,116544,all,All,0.8389801956331612,0.754754520709468,0.9232058705568544,2,0.8385158135537161,0.8232816779032069,0.8537499492042252,2
2021,49,82950,116544,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,82950,116544,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,83470,139065,all,All,0.8667512519796253,0.8276590386843607,0.90584346527489,2,0.8189770824898136,0.805279125615842,0.8326750393637852,2
2021,49,83470,139065,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,49,83470,139065,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,01000,155203,all,All,0.8163913595933926,0.6708928370778071,0.961889882108978,3,0.8953919045672094,0.8833848429465123,0.9073989661879064,3
2021,51,01000,155203,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,01000,155203,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,16000,251739,all,All,0.9035352638124,0.846646725725947,0.9604238018988532,3,0.8112230362230363,0.7936498659533843,0.8287962064926883,3
2021,51,16000,251739,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,16000,251739,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,35000,137847,all,All,0.9624231764811744,0.9245050599359004,1,3,0.8206529458608146,0.7988539948232434,0.8424518968983858,3
2021,51,35000,137847,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,35000,137847,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,47672,79118,all,All,0.935292694726657,0.8951477861383783,0.9754376033149356,2,0.7884552096360166,0.7635538753255292,0.8133565439465039,2
2021,51,47672,79118,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,47672,79118,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,56000,184764,all,All,0.9824020397483264,0.9704062533864012,0.9943978261102516,2,0.8188772196925937,0.7996070663459157,0.8381473730392718,2
2021,51,56000,184764,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,56000,184764,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,57000,235025,all,All,0.9729284696695872,0.95639835174292,0.9894585875962544,2,0.8016347833310019,0.7876241754794158,0.815645391182588,2
2021,51,57000,235025,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,57000,235025,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,64000,97638,all,All,0.8274380165289256,0.7484856095910403,0.9063904234668108,3,0.7845117101193106,0.7573009561754754,0.8117224640631459,3
2021,51,64000,97638,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,64000,97638,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,67000,227602,all,All,0.9702779903927268,0.9488199538282414,0.9917360269572122,3,0.81595455920116,0.8002618996269414,0.8316472187753786,3
2021,51,67000,227602,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,67000,227602,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,68000,98744,all,All,0.9302699228791772,0.8785464508554477,0.9819933949029068,3,0.7937545808741273,0.7676884050615157,0.8198207566867389,3
2021,51,68000,98744,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,68000,98744,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,76432,96328,all,All,0.9398907103825136,0.8874110300976328,0.9923703906673944,2,0.820201952542827,0.8019797912160161,0.8384241138696379,2
2021,51,76432,96328,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,76432,96328,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,82000,458680,all,All,0.950949501830878,0.9292313394684388,0.9726676641933172,2,0.8367662339717385,0.8272685382419118,0.8462639297015653,2
2021,51,82000,458680,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,51,82000,458680,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,03180,85853,all,All,0.8767262391808456,0.8092988020602666,0.9441536763014244,2,0.7982359599701907,0.7768835330803006,0.8195883868600808,2
2021,53,03180,85853,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,03180,85853,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,05210,149791,all,All,0.9538526214425784,0.9076162922818206,1,1,0.808064806147631,0.793286948744145,0.822842663551117,1
2021,53,05210,149791,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,05210,149791,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,05280,90133,all,All,0.9576589130667812,0.93311743240597,0.982200393727592,2,0.8000963391136802,0.7841460527945341,0.8160466254328262,2
2021,53,05280,90133,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,05280,90133,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,22640,110958,all,All,0.903529980287034,0.858054326899556,0.949005633674512,2,0.7981345627614624,0.7825642687816807,0.8137048567412442,2
2021,53,22640,110958,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,22640,110958,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,23515,99283,all,All,0.8775336361811903,0.8166335202245346,0.938433752137846,2,0.7938856483899437,0.7668096086909085,0.8209616880889788,2
2021,53,23515,99283,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,23515,99283,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,35275,84698,all,All,0.8355893034004621,0.7461226647973129,0.9250559420036112,2,0.7958523378344979,0.7705793776685075,0.8211252980004884,2
2021,53,35275,84698,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,35275,84698,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,35415,135182,all,All,0.8779282908553673,0.8121210227563118,0.9437355589544228,1,0.8064690489214875,0.7868351347838161,0.826102963059159,1
2021,53,35415,135182,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,35415,135182,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,35940,92129,all,All,0.9324677918079342,0.8776058727810097,0.9873297108348588,2,0.8132565406342087,0.7979644656704303,0.8285486155979871,2
2021,53,35940,92129,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,35940,92129,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,53545,78541,all,All,0.8438585700013753,0.7620048871496918,0.9257122528530588,2,0.802462663214366,0.7749166901268921,0.8300086363018399,2
2021,53,53545,78541,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,53545,78541,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,57745,105422,all,All,0.8642849525844031,0.7789766970941029,0.9495932080747032,2,0.8285109815134141,0.8119922097428798,0.8450297532839484,2
2021,53,57745,105422,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,57745,105422,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,63000,731507,all,All,0.943916661821347,0.9195264542123156,0.9683068694303784,2,0.8695091170172792,0.8622466192829907,0.8767716147515676,2
2021,53,63000,731507,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,63000,731507,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,67000,229674,all,All,0.9441355944663612,0.9174896561187458,0.9707815328139766,3,0.7710760272570372,0.7575253689807242,0.7846266855333501,3
