state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,share_poverty_exposure,share_poverty_exposure_quality
26,69035,Michigan,Rochester Hills city,race-ethnicity,White,0.9329025345699268,1,NA,NA
26,74900,Michigan,Southfield city,all,All,0.901832117171505,1,0,1
26,74900,Michigan,Southfield city,race-ethnicity,Other Races and Ethnicities,0.9295753588516746,2,0,3
26,74900,Michigan,Southfield city,race-ethnicity,Black,0.9199244867458508,1,0,1
26,74900,Michigan,Southfield city,race-ethnicity,Hispanic,0.9322301024428684,3,0,3
26,74900,Michigan,Southfield city,race-ethnicity,White,0.8425707547169812,1,NA,NA
26,76460,Michigan,Sterling Heights city,all,All,0.9345452104250273,1,0.00176191205760686,1
26,76460,Michigan,Sterling Heights city,race-ethnicity,Other Races and Ethnicities,0.976786843769766,1,0.02048085485307212,2
26,76460,Michigan,Sterling Heights city,race-ethnicity,Black,0.9415292353823088,1,0,2
26,76460,Michigan,Sterling Heights city,race-ethnicity,Hispanic,0.9716952725082806,1,0,3
26,76460,Michigan,Sterling Heights city,race-ethnicity,White,0.9279805529352008,1,NA,NA
26,80700,Michigan,Troy city,all,All,0.964837997054492,1,0,1
26,80700,Michigan,Troy city,race-ethnicity,Other Races and Ethnicities,0.9779445030915396,1,0,2
26,80700,Michigan,Troy city,race-ethnicity,Black,0.931297709923664,2,0,3
26,80700,Michigan,Troy city,race-ethnicity,Hispanic,0.9833420093701196,2,0,3
26,80700,Michigan,Troy city,race-ethnicity,White,0.960607225211376,1,NA,NA
26,84000,Michigan,Warren city,all,All,0.9020763187429854,1,0.00412068393880547,1
26,84000,Michigan,Warren city,race-ethnicity,Other Races and Ethnicities,0.9508089097303636,1,0.00232625763303285,2
26,84000,Michigan,Warren city,race-ethnicity,Black,0.9083246977547496,1,0.00428155506079808,1
26,84000,Michigan,Warren city,race-ethnicity,Hispanic,0.921244394618834,2,0,3
26,84000,Michigan,Warren city,race-ethnicity,White,0.8883240720911622,1,NA,NA
26,86000,Michigan,Westland city,all,All,0.9154435564553148,1,0,1
26,86000,Michigan,Westland city,race-ethnicity,Other Races and Ethnicities,0.9480081716036772,2,0,3
26,86000,Michigan,Westland city,race-ethnicity,Black,0.9213038662376708,1,0,2
26,86000,Michigan,Westland city,race-ethnicity,Hispanic,0.9433188615533044,2,0,3
26,86000,Michigan,Westland city,race-ethnicity,White,0.907795488507792,1,NA,NA
26,88940,Michigan,Wyoming city,all,All,0.9027862969004894,1,0,1
26,88940,Michigan,Wyoming city,race-ethnicity,Other Races and Ethnicities,0.8813559322033898,1,0,2
26,88940,Michigan,Wyoming city,race-ethnicity,Black,0.9019665828774212,1,0,2
26,88940,Michigan,Wyoming city,race-ethnicity,Hispanic,0.8878906675378416,1,0,2
26,88940,Michigan,Wyoming city,race-ethnicity,White,0.9101319392581528,1,NA,NA
27,06616,Minnesota,Bloomington city,all,All,0.922033632988953,1,0,1
27,06616,Minnesota,Bloomington city,race-ethnicity,Other Races and Ethnicities,0.9502249225915756,1,0,2
27,06616,Minnesota,Bloomington city,race-ethnicity,Black,0.9062739516040732,1,0,2
27,06616,Minnesota,Bloomington city,race-ethnicity,Hispanic,0.928562809219259,1,0,2
27,06616,Minnesota,Bloomington city,race-ethnicity,White,0.9166745798119836,1,NA,NA
27,07966,Minnesota,Brooklyn Park city,all,All,0.925475383297946,1,0,2
27,07966,Minnesota,Brooklyn Park city,race-ethnicity,Other Races and Ethnicities,0.9538001776916244,1,0,3
27,07966,Minnesota,Brooklyn Park city,race-ethnicity,Black,0.8799335111523445,1,0,2
27,07966,Minnesota,Brooklyn Park city,race-ethnicity,Hispanic,0.8608485823446612,2,0,3
27,07966,Minnesota,Brooklyn Park city,race-ethnicity,White,0.9392477467067252,1,NA,NA
27,17000,Minnesota,Duluth city,all,All,0.8418770398219373,1,0.2547909788493111,1
27,17000,Minnesota,Duluth city,race-ethnicity,Other Races and Ethnicities,0.8119134515119917,1,0.26665468683896876,1
27,17000,Minnesota,Duluth city,race-ethnicity,Black,0.712511091393079,2,0.4918191026646975,2
27,17000,Minnesota,Duluth city,race-ethnicity,Hispanic,0.8111401218450827,2,0.04109611559515395,3
27,17000,Minnesota,Duluth city,race-ethnicity,White,0.8486683597056717,1,NA,NA
27,43000,Minnesota,Minneapolis city,all,All,0.862083647971846,1,0.23719012995935193,1
27,43000,Minnesota,Minneapolis city,race-ethnicity,Other Races and Ethnicities,0.8317178484543567,1,0.21828286699885013,1
27,43000,Minnesota,Minneapolis city,race-ethnicity,Black,0.8048312883435583,1,0.2231408050276822,1
27,43000,Minnesota,Minneapolis city,race-ethnicity,Hispanic,0.8458464924873194,1,0.15813253012048192,1
27,43000,Minnesota,Minneapolis city,race-ethnicity,White,0.887661176119848,1,NA,NA
27,51730,Minnesota,Plymouth city,all,All,0.9560811655046604,1,0,2
27,51730,Minnesota,Plymouth city,race-ethnicity,Other Races and Ethnicities,0.9789444900191414,1,0,3
27,51730,Minnesota,Plymouth city,race-ethnicity,Black,0.9004763098520933,2,0,3
27,51730,Minnesota,Plymouth city,race-ethnicity,Hispanic,0.9747311827956988,2,0,3
27,51730,Minnesota,Plymouth city,race-ethnicity,White,0.9542471954019246,1,NA,NA
27,54880,Minnesota,Rochester city,all,All,0.9122540340092874,1,0.07657657228143755,1
27,54880,Minnesota,Rochester city,race-ethnicity,Other Races and Ethnicities,0.9255573749842548,1,0.1172829517501336,2
27,54880,Minnesota,Rochester city,race-ethnicity,Black,0.9427333087421615,1,0.05819159129555223,2
27,54880,Minnesota,Rochester city,race-ethnicity,Hispanic,0.8452176403207331,1,0.14508837695761434,2
27,54880,Minnesota,Rochester city,race-ethnicity,White,0.9064294161918072,1,NA,NA
27,58000,Minnesota,St. Paul city,all,All,0.8993385009249365,1,0.05984403254972875,1
27,58000,Minnesota,St. Paul city,race-ethnicity,Other Races and Ethnicities,0.9220937850472478,1,0.11165341886301308,1
27,58000,Minnesota,St. Paul city,race-ethnicity,Black,0.8799395465994962,1,0.02763246143527833,1
27,58000,Minnesota,St. Paul city,race-ethnicity,Hispanic,0.9009182464454976,1,0.05304558289632916,2
27,58000,Minnesota,St. Paul city,race-ethnicity,White,0.8929493323298191,1,NA,NA
27,71428,Minnesota,Woodbury city,all,All,0.9719512524657498,1,0,2
27,71428,Minnesota,Woodbury city,race-ethnicity,Other Races and Ethnicities,0.9792313201241346,1,0,3
27,71428,Minnesota,Woodbury city,race-ethnicity,Black,0.9826912339475152,2,0,3
27,71428,Minnesota,Woodbury city,race-ethnicity,Hispanic,0.99009900990099,2,0,3
27,71428,Minnesota,Woodbury city,race-ethnicity,White,0.9697053486563552,1,NA,NA
28,36000,Mississippi,Jackson city,all,All,0.8485679483173154,1,0.22029767388398455,1
28,36000,Mississippi,Jackson city,race-ethnicity,Other Races and Ethnicities,0.8690791409238011,2,0.04508221936053259,3
28,36000,Mississippi,Jackson city,race-ethnicity,Black,0.8477857434373147,1,0.23721278070780707,1
28,36000,Mississippi,Jackson city,race-ethnicity,Hispanic,0.8636167457919723,2,0,3
28,36000,Mississippi,Jackson city,race-ethnicity,White,0.8499214137037508,1,NA,NA
29,15670,Missouri,Columbia city,all,All,0.8319956249698413,1,0.30781738439167333,1
29,15670,Missouri,Columbia city,race-ethnicity,Other Races and Ethnicities,0.8859391592229371,1,0.23370273821797105,2
29,15670,Missouri,Columbia city,race-ethnicity,Black,0.8019091415830546,1,0.1294508004678509,2
29,15670,Missouri,Columbia city,race-ethnicity,Hispanic,0.806331061771818,1,0.16195536401594293,2
29,15670,Missouri,Columbia city,race-ethnicity,White,0.8274012832381014,1,NA,NA
29,35000,Missouri,Independence city,all,All,0.8882925632005236,1,0.08814800172160231,1
29,35000,Missouri,Independence city,race-ethnicity,Other Races and Ethnicities,0.8969254032258065,1,0.07739758584978636,2
29,35000,Missouri,Independence city,race-ethnicity,Black,0.8672921108742004,1,0.21015330544764585,2
29,35000,Missouri,Independence city,race-ethnicity,Hispanic,0.8761092444214698,1,0.02448644777142717,2
29,35000,Missouri,Independence city,race-ethnicity,White,0.8894465989665339,1,NA,NA
29,38000,Missouri,Kansas City city,all,All,0.8705782167422408,1,0.11678875361871818,1
29,38000,Missouri,Kansas City city,race-ethnicity,Other Races and Ethnicities,0.8783856164681018,1,0.12394965387800286,1
29,38000,Missouri,Kansas City city,race-ethnicity,Black,0.815903126640174,1,0.15971825464317438,1
29,38000,Missouri,Kansas City city,race-ethnicity,Hispanic,0.8721382933144571,1,0.1606267738889186,1
29,38000,Missouri,Kansas City city,race-ethnicity,White,0.8930760824659835,1,NA,NA
29,41348,Missouri,Lee's Summit city,all,All,0.9523181042353036,1,0,2
29,41348,Missouri,Lee's Summit city,race-ethnicity,Other Races and Ethnicities,0.9439593235326628,1,0,3
29,41348,Missouri,Lee's Summit city,race-ethnicity,Black,0.9337404932011985,1,0,3
29,41348,Missouri,Lee's Summit city,race-ethnicity,Hispanic,0.919046640641052,2,0,3
29,41348,Missouri,Lee's Summit city,race-ethnicity,White,0.9551699639962912,1,NA,NA
29,54074,Missouri,O'Fallon city,all,All,0.9548908614347702,1,0,2
29,54074,Missouri,O'Fallon city,race-ethnicity,Other Races and Ethnicities,0.95875,1,0,3
29,54074,Missouri,O'Fallon city,race-ethnicity,Black,0.9382303839732888,2,0,3
29,54074,Missouri,O'Fallon city,race-ethnicity,Hispanic,0.9541123370110332,2,0,3
29,54074,Missouri,O'Fallon city,race-ethnicity,White,0.9552214059789818,1,NA,NA
29,65000,Missouri,St. Louis city,all,All,0.812247553560754,1,0.10425270870414212,1
29,65000,Missouri,St. Louis city,race-ethnicity,Other Races and Ethnicities,0.8632215462234752,1,0.0799768741568703,1
29,65000,Missouri,St. Louis city,race-ethnicity,Black,0.7356649853995222,1,0.1350967706712527,1
29,65000,Missouri,St. Louis city,race-ethnicity,Hispanic,0.8458473318227987,1,0.00535475234270415,2
29,65000,Missouri,St. Louis city,race-ethnicity,White,0.8765145950263517,1,NA,NA
29,70000,Missouri,Springfield city,all,All,0.7619911863964461,1,0.20702034227568383,1
29,70000,Missouri,Springfield city,race-ethnicity,Other Races and Ethnicities,0.8342459983150801,1,0.33575858430824745,1
29,70000,Missouri,Springfield city,race-ethnicity,Black,0.677826152229395,1,0.25126758848139735,2
29,70000,Missouri,Springfield city,race-ethnicity,Hispanic,0.7297939778129953,1,0.2678864157818844,2
29,70000,Missouri,Springfield city,race-ethnicity,White,0.7588186705304066,1,NA,NA
30,06550,Montana,Billings city,all,All,0.8885373717466656,1,0,1
30,06550,Montana,Billings city,race-ethnicity,Other Races and Ethnicities,0.8588601636613803,1,0,2
30,06550,Montana,Billings city,race-ethnicity,Black,0.8946553059643687,3,0,3
30,06550,Montana,Billings city,race-ethnicity,Hispanic,0.9072691062982324,1,0,3
30,06550,Montana,Billings city,race-ethnicity,White,0.8925329807434212,1,NA,NA
31,28000,Nebraska,Lincoln city,all,All,0.8893531071883127,1,0.08654567133410272,1
31,28000,Nebraska,Lincoln city,race-ethnicity,Other Races and Ethnicities,0.8880101568492608,1,0.05186680472234027,1
31,28000,Nebraska,Lincoln city,race-ethnicity,Black,0.7563256784968685,1,0.08137833344604914,2
31,28000,Nebraska,Lincoln city,race-ethnicity,Hispanic,0.8722020115557457,1,0.02908358649013279,2
31,28000,Nebraska,Lincoln city,race-ethnicity,White,0.8962206606114792,1,NA,NA
31,37000,Nebraska,Omaha city,all,All,0.8917016180420809,1,0.09609223683006723,1
31,37000,Nebraska,Omaha city,race-ethnicity,Other Races and Ethnicities,0.9037622411416064,1,0.08144160597629083,1
31,37000,Nebraska,Omaha city,race-ethnicity,Black,0.8342118774602088,1,0.18201301301117268,1
31,37000,Nebraska,Omaha city,race-ethnicity,Hispanic,0.8552402765406965,1,0.07143165513486796,1
31,37000,Nebraska,Omaha city,race-ethnicity,White,0.8986895722460977,1,NA,NA
32,31900,Nevada,Henderson city,all,All,0.9384963855421686,1,0,1
32,31900,Nevada,Henderson city,race-ethnicity,Other Races and Ethnicities,0.9460978067116176,1,0,1
32,31900,Nevada,Henderson city,race-ethnicity,Black,0.9016869971450816,1,0,2
32,31900,Nevada,Henderson city,race-ethnicity,Hispanic,0.9314622422080944,1,0,2
32,31900,Nevada,Henderson city,race-ethnicity,White,0.9390586623292492,1,NA,NA
32,40000,Nevada,Las Vegas city,all,All,0.8576323359368354,1,0.03811929924512516,1
32,40000,Nevada,Las Vegas city,race-ethnicity,Other Races and Ethnicities,0.872087357771345,1,0.04092966897027193,1
32,40000,Nevada,Las Vegas city,race-ethnicity,Black,0.7703232528171524,1,0.06091187880941935,1
32,40000,Nevada,Las Vegas city,race-ethnicity,Hispanic,0.8344519740037468,1,0.03053505368162922,1
32,40000,Nevada,Las Vegas city,race-ethnicity,White,0.8671154686320902,1,NA,NA
32,51800,Nevada,North Las Vegas city,all,All,0.9083993868385984,1,0.06007897549887577,1
32,51800,Nevada,North Las Vegas city,race-ethnicity,Other Races and Ethnicities,0.9343137792899084,1,0.06675534127596729,1
32,51800,Nevada,North Las Vegas city,race-ethnicity,Black,0.8904741115864839,1,0.04912855976969767,1
32,51800,Nevada,North Las Vegas city,race-ethnicity,Hispanic,0.9027242707760044,1,0.05997015595353405,1
32,51800,Nevada,North Las Vegas city,race-ethnicity,White,0.8964029552931025,1,NA,NA
32,60600,Nevada,Reno city,all,All,0.8673671574719233,1,0.10977599990026458,1
32,60600,Nevada,Reno city,race-ethnicity,Other Races and Ethnicities,0.8519229698892414,1,0.14609464107832787,1
32,60600,Nevada,Reno city,race-ethnicity,Black,0.7793663502230356,1,0.14280101757915353,2
32,60600,Nevada,Reno city,race-ethnicity,Hispanic,0.8431521183857094,1,0.1538321718459628,1
32,60600,Nevada,Reno city,race-ethnicity,White,0.8778485460284883,1,NA,NA
32,68400,Nevada,Sparks city,all,All,0.9273152478952292,1,0,1
32,68400,Nevada,Sparks city,race-ethnicity,Other Races and Ethnicities,0.905317385125533,1,0,2
32,68400,Nevada,Sparks city,race-ethnicity,Black,0.8116849243609807,2,0,3
32,68400,Nevada,Sparks city,race-ethnicity,Hispanic,0.9170005724098454,1,0,2
32,68400,Nevada,Sparks city,race-ethnicity,White,0.9408625556476188,1,NA,NA
33,45140,New Hampshire,Manchester city,all,All,0.9009500566547548,1,0,1
33,45140,New Hampshire,Manchester city,race-ethnicity,Other Races and Ethnicities,0.9149288948408902,1,0,2
33,45140,New Hampshire,Manchester city,race-ethnicity,Black,0.9196234612599564,1,0,2
33,45140,New Hampshire,Manchester city,race-ethnicity,Hispanic,0.8982107355864811,1,0,2
33,45140,New Hampshire,Manchester city,race-ethnicity,White,0.8971718180239625,1,NA,NA
33,50260,New Hampshire,Nashua city,all,All,0.930034524978215,1,0,1
33,50260,New Hampshire,Nashua city,race-ethnicity,Other Races and Ethnicities,0.946152365060009,1,0,2
33,50260,New Hampshire,Nashua city,race-ethnicity,Black,0.8642813078346699,2,0,3
33,50260,New Hampshire,Nashua city,race-ethnicity,Hispanic,0.930576441102757,1,0,3
33,50260,New Hampshire,Nashua city,race-ethnicity,White,0.9295060972214488,1,NA,NA
34,13690,New Jersey,Clifton city,all,All,0.9185893136597362,1,0,1
34,13690,New Jersey,Clifton city,race-ethnicity,Other Races and Ethnicities,0.9400613890106924,1,0,2
34,13690,New Jersey,Clifton city,race-ethnicity,Black,0.9074441687344912,2,0,3
34,13690,New Jersey,Clifton city,race-ethnicity,Hispanic,0.9212331792350048,1,0,2
34,13690,New Jersey,Clifton city,race-ethnicity,White,0.9079827187494398,1,NA,NA
34,21000,New Jersey,Elizabeth city,all,All,0.8364095689832955,1,0,1
34,21000,New Jersey,Elizabeth city,race-ethnicity,Other Races and Ethnicities,0.8281142647754859,1,0,1
34,21000,New Jersey,Elizabeth city,race-ethnicity,Black,0.8177079219650897,1,0,2
34,21000,New Jersey,Elizabeth city,race-ethnicity,Hispanic,0.8367683243414072,1,0,1
34,21000,New Jersey,Elizabeth city,race-ethnicity,White,0.8590305430115899,1,NA,NA
34,36000,New Jersey,Jersey City city,all,All,0.9118810639883544,1,0,1
34,36000,New Jersey,Jersey City city,race-ethnicity,Other Races and Ethnicities,0.9311631113323886,1,0,1
34,36000,New Jersey,Jersey City city,race-ethnicity,Black,0.886571742869095,1,0,1
34,36000,New Jersey,Jersey City city,race-ethnicity,Hispanic,0.8753212879372998,1,0,1
34,36000,New Jersey,Jersey City city,race-ethnicity,White,0.9022792456109856,1,NA,NA
34,51000,New Jersey,Newark city,all,All,0.7546620864857452,1,0.21033576025053183,1
34,51000,New Jersey,Newark city,race-ethnicity,Other Races and Ethnicities,0.7698384241310535,1,0.17692982456140352,1
34,51000,New Jersey,Newark city,race-ethnicity,Black,0.7501473707033818,1,0.25261846654464104,1
34,51000,New Jersey,Newark city,race-ethnicity,Hispanic,0.7610662688581653,1,0.1764665357721057,1
34,51000,New Jersey,Newark city,race-ethnicity,White,0.7447488979168467,1,NA,NA
34,57000,New Jersey,Paterson city,all,All,0.852653441146859,1,0.16554062667312547,1
34,57000,New Jersey,Paterson city,race-ethnicity,Other Races and Ethnicities,0.8510288463863434,1,0.16546762589928057,1
34,57000,New Jersey,Paterson city,race-ethnicity,Black,0.841838432979132,1,0.16978385037518198,1
34,57000,New Jersey,Paterson city,race-ethnicity,Hispanic,0.860381897762997,1,0.17998554332985303,1
34,57000,New Jersey,Paterson city,race-ethnicity,White,0.8680513302726921,1,NA,NA
34,74000,New Jersey,Trenton city,all,All,0.7543314427783389,1,0.27778695975539214,1
34,74000,New Jersey,Trenton city,race-ethnicity,Other Races and Ethnicities,0.8724788549121666,1,0.31168558217738546,2
34,74000,New Jersey,Trenton city,race-ethnicity,Black,0.7619909502262443,1,0.2839269330219368,1
34,74000,New Jersey,Trenton city,race-ethnicity,Hispanic,0.7540676223310954,1,0.2550558072715217,1
34,74000,New Jersey,Trenton city,race-ethnicity,White,0.6626233927075366,1,NA,NA
35,02000,New Mexico,Albuquerque city,all,All,0.8802975445285381,1,0.08756394099818662,1
35,02000,New Mexico,Albuquerque city,race-ethnicity,Other Races and Ethnicities,0.884245086547325,1,0.096451264975451,1
35,02000,New Mexico,Albuquerque city,race-ethnicity,Black,0.8376492912155374,1,0.14891264166935037,2
35,02000,New Mexico,Albuquerque city,race-ethnicity,Hispanic,0.8736403825140515,1,0.10016587647882257,1
35,02000,New Mexico,Albuquerque city,race-ethnicity,White,0.8804885590599877,1,NA,NA
35,39380,New Mexico,Las Cruces city,all,All,0.8559499335965215,1,0.07761641983554404,1
35,39380,New Mexico,Las Cruces city,race-ethnicity,Other Races and Ethnicities,0.850921327757449,1,0.15697106942518962,1
35,39380,New Mexico,Las Cruces city,race-ethnicity,Black,0.8962641761174116,2,0.202571000167863,3
35,39380,New Mexico,Las Cruces city,race-ethnicity,Hispanic,0.8432443574152324,1,0.03939754083371043,1
35,39380,New Mexico,Las Cruces city,race-ethnicity,White,0.8563829787234043,1,NA,NA
35,63460,New Mexico,Rio Rancho city,all,All,0.9381170473521284,1,0,1
35,63460,New Mexico,Rio Rancho city,race-ethnicity,Other Races and Ethnicities,0.9423627636832976,1,0,2
35,63460,New Mexico,Rio Rancho city,race-ethnicity,Black,0.9505716207128446,1,0,3
35,63460,New Mexico,Rio Rancho city,race-ethnicity,Hispanic,0.9422367426768014,1,0,2
35,63460,New Mexico,Rio Rancho city,race-ethnicity,White,0.9362104078460796,1,NA,NA
35,70500,New Mexico,Santa Fe city,all,All,0.859136136193708,1,0,1
35,70500,New Mexico,Santa Fe city,race-ethnicity,Other Races and Ethnicities,0.8085947527853365,1,0,2
35,70500,New Mexico,Santa Fe city,race-ethnicity,Black,0.935309973045822,2,0,3
35,70500,New Mexico,Santa Fe city,race-ethnicity,Hispanic,0.8112628347623584,1,0,1
35,70500,New Mexico,Santa Fe city,race-ethnicity,White,0.8726957570276584,1,NA,NA
36,01000,New York,Albany city,all,All,0.7796422607191003,1,0.2101734813980861,1
36,01000,New York,Albany city,race-ethnicity,Other Races and Ethnicities,0.8297039528088649,1,0.2579263067694944,1
36,01000,New York,Albany city,race-ethnicity,Black,0.777479503736487,1,0.2247403210576015,1
36,01000,New York,Albany city,race-ethnicity,Hispanic,0.7428745928338762,1,0.25768500948766604,2
36,01000,New York,Albany city,race-ethnicity,White,0.7638415553941561,1,NA,NA
36,11000,New York,Buffalo city,all,All,0.841980935542424,1,0.270785297707853,1
36,11000,New York,Buffalo city,race-ethnicity,Other Races and Ethnicities,0.8800850379223167,1,0.341007918707374,1
36,11000,New York,Buffalo city,race-ethnicity,Black,0.8063148949151804,1,0.3189424121695038,1
36,11000,New York,Buffalo city,race-ethnicity,Hispanic,0.8681443083981291,1,0.3714097303634232,1
36,11000,New York,Buffalo city,race-ethnicity,White,0.8517073688037814,1,NA,NA
36,50617,New York,New Rochelle city,all,All,0.8835099460866332,1,0,1
36,50617,New York,New Rochelle city,race-ethnicity,Other Races and Ethnicities,0.9159694269820452,1,0,2
36,50617,New York,New Rochelle city,race-ethnicity,Black,0.8441218615662576,1,0,2
36,50617,New York,New Rochelle city,race-ethnicity,Hispanic,0.9104626098491128,1,0,2
36,50617,New York,New Rochelle city,race-ethnicity,White,0.8814994238412154,1,NA,NA
36,51000,New York,New York city,all,All,0.866489385874412,1,0.16400837387958878,1
36,51000,New York,New York city,race-ethnicity,Other Races and Ethnicities,0.8894025566986735,1,0.13909981861751272,1
36,51000,New York,New York city,race-ethnicity,Black,0.8392825669747768,1,0.20285657481020392,1
36,51000,New York,New York city,race-ethnicity,Hispanic,0.8540849703017268,1,0.19092872265100108,1
36,51000,New York,New York city,race-ethnicity,White,0.861257825978724,1,NA,NA
36,63000,New York,Rochester city,all,All,0.8131454287067741,1,0.4227125889088466,1
36,63000,New York,Rochester city,race-ethnicity,Other Races and Ethnicities,0.8363183081640255,1,0.5189459222884438,1
36,63000,New York,Rochester city,race-ethnicity,Black,0.7962704710659146,1,0.4191070084394845,1
36,63000,New York,Rochester city,race-ethnicity,Hispanic,0.8149065184436585,1,0.5336453238915666,1
36,63000,New York,Rochester city,race-ethnicity,White,0.8190156975644609,1,NA,NA
36,73000,New York,Syracuse city,all,All,0.7113863510944877,1,0.3968073049443729,1
36,73000,New York,Syracuse city,race-ethnicity,Other Races and Ethnicities,0.7336669977840605,1,0.4595504948042589,1
36,73000,New York,Syracuse city,race-ethnicity,Black,0.6795939796989849,1,0.4529980966138939,1
36,73000,New York,Syracuse city,race-ethnicity,Hispanic,0.7049640287769784,1,0.6198104171146567,1
36,73000,New York,Syracuse city,race-ethnicity,White,0.7214090955859657,1,NA,NA
36,84000,New York,Yonkers city,all,All,0.8729223287083393,1,0.07535247278837022,1
36,84000,New York,Yonkers city,race-ethnicity,Other Races and Ethnicities,0.883991350351562,1,0.04888691006233303,1
36,84000,New York,Yonkers city,race-ethnicity,Black,0.8585474232596149,1,0.1587512945702027,2
36,84000,New York,Yonkers city,race-ethnicity,Hispanic,0.8628168309162625,1,0.05929880248160438,1
36,84000,New York,Yonkers city,race-ethnicity,White,0.8703358305081252,1,NA,NA
37,02140,North Carolina,Asheville city,all,All,0.858071018097607,1,0,1
37,02140,North Carolina,Asheville city,race-ethnicity,Other Races and Ethnicities,0.8730357391183424,2,0,3
37,02140,North Carolina,Asheville city,race-ethnicity,Black,0.7159506172839506,2,0,2
37,02140,North Carolina,Asheville city,race-ethnicity,Hispanic,0.7521772345301757,2,0,3
37,02140,North Carolina,Asheville city,race-ethnicity,White,0.8755990310179578,1,NA,NA
37,10740,North Carolina,Cary town,all,All,0.9680075523155188,1,0,1
37,10740,North Carolina,Cary town,race-ethnicity,Other Races and Ethnicities,0.96900112504018,1,0,2
37,10740,North Carolina,Cary town,race-ethnicity,Black,0.9486062717770036,1,0,2
37,10740,North Carolina,Cary town,race-ethnicity,Hispanic,0.9595391964034842,1,0,3
37,10740,North Carolina,Cary town,race-ethnicity,White,0.9700234148689044,1,NA,NA
37,12000,North Carolina,Charlotte city,all,All,0.90968017195628,1,0.06336088928726114,1
37,12000,North Carolina,Charlotte city,race-ethnicity,Other Races and Ethnicities,0.8970118009707622,1,0.05411228841329149,1
37,12000,North Carolina,Charlotte city,race-ethnicity,Black,0.8839342645850452,1,0.07978492435769413,1
37,12000,North Carolina,Charlotte city,race-ethnicity,Hispanic,0.8544501155773437,1,0.02558344932702894,1
37,12000,North Carolina,Charlotte city,race-ethnicity,White,0.9356306740756638,1,NA,NA
37,14100,North Carolina,Concord city,all,All,0.9106916522044344,1,0.14299414445919903,1
37,14100,North Carolina,Concord city,race-ethnicity,Other Races and Ethnicities,0.9258417558758448,1,0.3538956044707119,3
37,14100,North Carolina,Concord city,race-ethnicity,Black,0.8610689747479254,1,0.06557387435475466,2
37,14100,North Carolina,Concord city,race-ethnicity,Hispanic,0.8719066366704162,1,0.2978643853629246,3
37,14100,North Carolina,Concord city,race-ethnicity,White,0.9242326307326072,1,NA,NA
37,19000,North Carolina,Durham city,all,All,0.8792824231653924,1,0.11470626039021518,1
37,19000,North Carolina,Durham city,race-ethnicity,Other Races and Ethnicities,0.9222257350616504,1,0.1732968344030024,1
37,19000,North Carolina,Durham city,race-ethnicity,Black,0.8336081142317222,1,0.10631711977360496,1
37,19000,North Carolina,Durham city,race-ethnicity,Hispanic,0.9169463995668652,1,0.1452890492980917,1
37,19000,North Carolina,Durham city,race-ethnicity,White,0.9009114831623508,1,NA,NA
37,22920,North Carolina,Fayetteville city,all,All,0.8416763790366288,1,0.09872559153415056,1
37,22920,North Carolina,Fayetteville city,race-ethnicity,Other Races and Ethnicities,0.8596682859524563,1,0.06345649582544036,1
37,22920,North Carolina,Fayetteville city,race-ethnicity,Black,0.8410707431074582,1,0.10741014125560382,1
37,22920,North Carolina,Fayetteville city,race-ethnicity,Hispanic,0.8386880856760375,1,0.04728811167156146,1
37,22920,North Carolina,Fayetteville city,race-ethnicity,White,0.8349543073272723,1,NA,NA
37,25580,North Carolina,Gastonia city,all,All,0.8584854623001145,1,0,1
37,25580,North Carolina,Gastonia city,race-ethnicity,Other Races and Ethnicities,0.8564964447317388,1,0,3
37,25580,North Carolina,Gastonia city,race-ethnicity,Black,0.825789741847826,1,0,2
37,25580,North Carolina,Gastonia city,race-ethnicity,Hispanic,0.8196370052936728,1,0,2
37,25580,North Carolina,Gastonia city,race-ethnicity,White,0.8747821395966471,1,NA,NA
37,28000,North Carolina,Greensboro city,all,All,0.8069838197121323,1,0.12784924004408138,1
37,28000,North Carolina,Greensboro city,race-ethnicity,Other Races and Ethnicities,0.8626359662498729,1,0.02911072792065698,1
37,28000,North Carolina,Greensboro city,race-ethnicity,Black,0.7589432872368813,1,0.2060595227182313,1
37,28000,North Carolina,Greensboro city,race-ethnicity,Hispanic,0.7808873720136519,1,0.02274465883486222,2
37,28000,North Carolina,Greensboro city,race-ethnicity,White,0.8375245686407036,1,NA,NA
37,28080,North Carolina,Greenville city,all,All,0.8139383932130047,1,0.44212432806134255,1
37,28080,North Carolina,Greenville city,race-ethnicity,Other Races and Ethnicities,0.8684354485776805,1,0.33561615029341313,2
37,28080,North Carolina,Greenville city,race-ethnicity,Black,0.8173602231779612,1,0.4417978042546898,1
37,28080,North Carolina,Greenville city,race-ethnicity,Hispanic,0.8741073790002645,2,0.14825979556182947,3
37,28080,North Carolina,Greenville city,race-ethnicity,White,0.8027380616606279,1,NA,NA
37,31400,North Carolina,High Point city,all,All,0.8748983632057129,1,0.11343945754316268,1
37,31400,North Carolina,High Point city,race-ethnicity,Other Races and Ethnicities,0.9394189956452236,1,0.08174675984731919,2
37,31400,North Carolina,High Point city,race-ethnicity,Black,0.8269398207426376,1,0.1804225685178282,1
37,31400,North Carolina,High Point city,race-ethnicity,Hispanic,0.9065634348055605,1,0.11345475201404492,2
