year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2021,39,023,Ohio,Clark County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,023,Ohio,Clark County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,025,Ohio,Clermont County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,025,Ohio,Clermont County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,025,Ohio,Clermont County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,025,Ohio,Clermont County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,027,Ohio,Clinton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,027,Ohio,Clinton County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,027,Ohio,Clinton County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,027,Ohio,Clinton County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,029,Ohio,Columbiana County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,029,Ohio,Columbiana County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,029,Ohio,Columbiana County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,029,Ohio,Columbiana County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,031,Ohio,Coshocton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,031,Ohio,Coshocton County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,031,Ohio,Coshocton County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,031,Ohio,Coshocton County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,033,Ohio,Crawford County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,033,Ohio,Crawford County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,033,Ohio,Crawford County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,033,Ohio,Crawford County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,035,Ohio,Cuyahoga County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,035,Ohio,Cuyahoga County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,035,Ohio,Cuyahoga County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,035,Ohio,Cuyahoga County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,037,Ohio,Darke County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,037,Ohio,Darke County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,037,Ohio,Darke County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,037,Ohio,Darke County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,039,Ohio,Defiance County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,039,Ohio,Defiance County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,039,Ohio,Defiance County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,039,Ohio,Defiance County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,041,Ohio,Delaware County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,041,Ohio,Delaware County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,041,Ohio,Delaware County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,041,Ohio,Delaware County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,043,Ohio,Erie County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,043,Ohio,Erie County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,043,Ohio,Erie County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,043,Ohio,Erie County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,045,Ohio,Fairfield County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,045,Ohio,Fairfield County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,045,Ohio,Fairfield County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,045,Ohio,Fairfield County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,047,Ohio,Fayette County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,047,Ohio,Fayette County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,047,Ohio,Fayette County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,047,Ohio,Fayette County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,049,Ohio,Franklin County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,049,Ohio,Franklin County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,049,Ohio,Franklin County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,049,Ohio,Franklin County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,051,Ohio,Fulton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,051,Ohio,Fulton County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,051,Ohio,Fulton County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,051,Ohio,Fulton County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,053,Ohio,Gallia County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,053,Ohio,Gallia County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,053,Ohio,Gallia County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,053,Ohio,Gallia County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,055,Ohio,Geauga County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,055,Ohio,Geauga County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,055,Ohio,Geauga County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,055,Ohio,Geauga County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,057,Ohio,Greene County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,057,Ohio,Greene County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,057,Ohio,Greene County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,057,Ohio,Greene County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,059,Ohio,Guernsey County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,059,Ohio,Guernsey County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,059,Ohio,Guernsey County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,059,Ohio,Guernsey County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,061,Ohio,Hamilton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,061,Ohio,Hamilton County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,061,Ohio,Hamilton County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,061,Ohio,Hamilton County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,063,Ohio,Hancock County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,063,Ohio,Hancock County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,063,Ohio,Hancock County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,063,Ohio,Hancock County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,065,Ohio,Hardin County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,065,Ohio,Hardin County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,065,Ohio,Hardin County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,065,Ohio,Hardin County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,067,Ohio,Harrison County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,067,Ohio,Harrison County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,067,Ohio,Harrison County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,067,Ohio,Harrison County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,069,Ohio,Henry County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,069,Ohio,Henry County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,069,Ohio,Henry County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,069,Ohio,Henry County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,071,Ohio,Highland County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,071,Ohio,Highland County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,071,Ohio,Highland County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,071,Ohio,Highland County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,073,Ohio,Hocking County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,073,Ohio,Hocking County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,073,Ohio,Hocking County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,073,Ohio,Hocking County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,075,Ohio,Holmes County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,075,Ohio,Holmes County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,075,Ohio,Holmes County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,075,Ohio,Holmes County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,077,Ohio,Huron County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,077,Ohio,Huron County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,077,Ohio,Huron County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,077,Ohio,Huron County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,079,Ohio,Jackson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,079,Ohio,Jackson County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,079,Ohio,Jackson County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,079,Ohio,Jackson County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,081,Ohio,Jefferson County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,081,Ohio,Jefferson County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,081,Ohio,Jefferson County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,081,Ohio,Jefferson County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,083,Ohio,Knox County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,083,Ohio,Knox County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,083,Ohio,Knox County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,083,Ohio,Knox County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,085,Ohio,Lake County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,085,Ohio,Lake County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,085,Ohio,Lake County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,085,Ohio,Lake County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,087,Ohio,Lawrence County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,087,Ohio,Lawrence County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,087,Ohio,Lawrence County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,087,Ohio,Lawrence County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,089,Ohio,Licking County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,089,Ohio,Licking County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,089,Ohio,Licking County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,089,Ohio,Licking County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,091,Ohio,Logan County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,091,Ohio,Logan County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,091,Ohio,Logan County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,091,Ohio,Logan County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,093,Ohio,Lorain County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,093,Ohio,Lorain County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,093,Ohio,Lorain County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,093,Ohio,Lorain County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,095,Ohio,Lucas County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,095,Ohio,Lucas County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,095,Ohio,Lucas County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,095,Ohio,Lucas County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,097,Ohio,Madison County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,097,Ohio,Madison County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,097,Ohio,Madison County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,097,Ohio,Madison County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,099,Ohio,Mahoning County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,099,Ohio,Mahoning County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,099,Ohio,Mahoning County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,099,Ohio,Mahoning County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,101,Ohio,Marion County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,101,Ohio,Marion County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,101,Ohio,Marion County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,101,Ohio,Marion County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,103,Ohio,Medina County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,103,Ohio,Medina County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,103,Ohio,Medina County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,103,Ohio,Medina County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,105,Ohio,Meigs County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,105,Ohio,Meigs County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,105,Ohio,Meigs County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,105,Ohio,Meigs County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,107,Ohio,Mercer County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,107,Ohio,Mercer County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,107,Ohio,Mercer County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,107,Ohio,Mercer County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,109,Ohio,Miami County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,109,Ohio,Miami County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,109,Ohio,Miami County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,109,Ohio,Miami County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,111,Ohio,Monroe County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,111,Ohio,Monroe County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,111,Ohio,Monroe County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,111,Ohio,Monroe County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,113,Ohio,Montgomery County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,113,Ohio,Montgomery County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,113,Ohio,Montgomery County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,113,Ohio,Montgomery County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,115,Ohio,Morgan County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,115,Ohio,Morgan County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,115,Ohio,Morgan County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,115,Ohio,Morgan County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,117,Ohio,Morrow County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,117,Ohio,Morrow County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,117,Ohio,Morrow County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,117,Ohio,Morrow County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,119,Ohio,Muskingum County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,119,Ohio,Muskingum County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,119,Ohio,Muskingum County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,119,Ohio,Muskingum County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,121,Ohio,Noble County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,121,Ohio,Noble County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,121,Ohio,Noble County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,121,Ohio,Noble County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,123,Ohio,Ottawa County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,123,Ohio,Ottawa County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,123,Ohio,Ottawa County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,123,Ohio,Ottawa County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,125,Ohio,Paulding County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,125,Ohio,Paulding County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,125,Ohio,Paulding County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,125,Ohio,Paulding County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,127,Ohio,Perry County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,127,Ohio,Perry County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,127,Ohio,Perry County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,127,Ohio,Perry County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,129,Ohio,Pickaway County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,129,Ohio,Pickaway County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,129,Ohio,Pickaway County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,129,Ohio,Pickaway County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,131,Ohio,Pike County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,131,Ohio,Pike County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,131,Ohio,Pike County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,131,Ohio,Pike County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,133,Ohio,Portage County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,133,Ohio,Portage County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,133,Ohio,Portage County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,133,Ohio,Portage County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,135,Ohio,Preble County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,135,Ohio,Preble County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,135,Ohio,Preble County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,135,Ohio,Preble County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2021,39,137,Ohio,Putnam County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
