year,state,county,state_name,county_name,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
2016,48,479,Texas,Webb County,race-ethnicity,Black,555.55554,2
2016,48,479,Texas,Webb County,race-ethnicity,Other Races,123.15271,2
2016,48,479,Texas,Webb County,race-ethnicity,White,5547.646,2
2016,48,481,Texas,Wharton County,all,All,3256.9856,1
2016,48,481,Texas,Wharton County,race-ethnicity,Black,5365.0518,1
2016,48,481,Texas,Wharton County,race-ethnicity,Other Races,NA,NA
2016,48,481,Texas,Wharton County,race-ethnicity,White,4074.3496,1
2016,48,483,Texas,Wheeler County,all,All,867.85468,1
2016,48,483,Texas,Wheeler County,race-ethnicity,Black,NA,NA
2016,48,483,Texas,Wheeler County,race-ethnicity,Other Races,NA,NA
2016,48,483,Texas,Wheeler County,race-ethnicity,White,1030.9774,1
2016,48,485,Texas,Wichita County,all,All,5897.7261,1
2016,48,485,Texas,Wichita County,race-ethnicity,Black,17417.162,1
2016,48,485,Texas,Wichita County,race-ethnicity,Other Races,523.90308,1
2016,48,485,Texas,Wichita County,race-ethnicity,White,5299.1455,1
2016,48,487,Texas,Wilbarger County,all,All,6329.5962,1
2016,48,487,Texas,Wilbarger County,race-ethnicity,Black,NA,NA
2016,48,487,Texas,Wilbarger County,race-ethnicity,Other Races,2020.202,1
2016,48,487,Texas,Wilbarger County,race-ethnicity,White,5196.9648,1
2016,48,489,Texas,Willacy County,all,All,2479.333,2
2016,48,489,Texas,Willacy County,race-ethnicity,Black,NA,NA
2016,48,489,Texas,Willacy County,race-ethnicity,Other Races,NA,NA
2016,48,489,Texas,Willacy County,race-ethnicity,White,2598.4131,2
2016,48,491,Texas,Williamson County,all,All,2832.3518,1
2016,48,491,Texas,Williamson County,race-ethnicity,Black,6440.1143,1
2016,48,491,Texas,Williamson County,race-ethnicity,Other Races,187.00327,1
2016,48,491,Texas,Williamson County,race-ethnicity,White,3085.324,1
2016,48,493,Texas,Wilson County,all,All,2282.6458,1
2016,48,493,Texas,Wilson County,race-ethnicity,Black,1486.3331,1
2016,48,493,Texas,Wilson County,race-ethnicity,Other Races,NA,NA
2016,48,493,Texas,Wilson County,race-ethnicity,White,2766.7407,1
2016,48,495,Texas,Winkler County,all,All,3902.0481,1
2016,48,495,Texas,Winkler County,race-ethnicity,Black,NA,NA
2016,48,495,Texas,Winkler County,race-ethnicity,Other Races,NA,NA
2016,48,495,Texas,Winkler County,race-ethnicity,White,5142.103,1
2016,48,497,Texas,Wise County,all,All,1955.9869,1
2016,48,497,Texas,Wise County,race-ethnicity,Black,14481.061,1
2016,48,497,Texas,Wise County,race-ethnicity,Other Races,NA,NA
2016,48,497,Texas,Wise County,race-ethnicity,White,1922.5414,1
2016,48,499,Texas,Wood County,all,All,777.92346,1
2016,48,499,Texas,Wood County,race-ethnicity,Black,19565.096,1
2016,48,499,Texas,Wood County,race-ethnicity,Other Races,NA,NA
2016,48,499,Texas,Wood County,race-ethnicity,White,546.97473,1
2016,48,501,Texas,Yoakum County,all,All,1038.9967,1
2016,48,501,Texas,Yoakum County,race-ethnicity,Black,NA,NA
2016,48,501,Texas,Yoakum County,race-ethnicity,Other Races,NA,NA
2016,48,501,Texas,Yoakum County,race-ethnicity,White,1114.1229,1
2016,48,503,Texas,Young County,all,All,3627.0095,1
2016,48,503,Texas,Young County,race-ethnicity,Black,NA,NA
2016,48,503,Texas,Young County,race-ethnicity,Other Races,NA,NA
2016,48,503,Texas,Young County,race-ethnicity,White,3334.6379,1
2016,48,505,Texas,Zapata County,all,All,NA,NA
2016,48,505,Texas,Zapata County,race-ethnicity,Black,NA,NA
2016,48,505,Texas,Zapata County,race-ethnicity,Other Races,NA,NA
2016,48,505,Texas,Zapata County,race-ethnicity,White,NA,NA
2016,48,507,Texas,Zavala County,all,All,480.63638,1
2016,48,507,Texas,Zavala County,race-ethnicity,Black,NA,NA
2016,48,507,Texas,Zavala County,race-ethnicity,Other Races,NA,NA
2016,48,507,Texas,Zavala County,race-ethnicity,White,547.24054,1
2016,49,001,Utah,Beaver County,all,All,4180.2881,2
2016,49,001,Utah,Beaver County,race-ethnicity,Black,NA,NA
2016,49,001,Utah,Beaver County,race-ethnicity,Other Races,NA,NA
2016,49,001,Utah,Beaver County,race-ethnicity,White,4671.6992,2
2016,49,003,Utah,Box Elder County,all,All,1424.0149,2
2016,49,003,Utah,Box Elder County,race-ethnicity,Black,1288.3942,2
2016,49,003,Utah,Box Elder County,race-ethnicity,Other Races,325.97925,2
2016,49,003,Utah,Box Elder County,race-ethnicity,White,1559.8772,2
2016,49,005,Utah,Cache County,all,All,5227.5454,1
2016,49,005,Utah,Cache County,race-ethnicity,Black,24595.404,1
2016,49,005,Utah,Cache County,race-ethnicity,Other Races,3205.6934,1
2016,49,005,Utah,Cache County,race-ethnicity,White,4860.875,1
2016,49,007,Utah,Carbon County,all,All,3413.7153,2
2016,49,007,Utah,Carbon County,race-ethnicity,Black,NA,NA
2016,49,007,Utah,Carbon County,race-ethnicity,Other Races,NA,NA
2016,49,007,Utah,Carbon County,race-ethnicity,White,3943.4063,2
2016,49,009,Utah,Daggett County,all,All,NA,NA
2016,49,009,Utah,Daggett County,race-ethnicity,Black,NA,NA
2016,49,009,Utah,Daggett County,race-ethnicity,Other Races,NA,NA
2016,49,009,Utah,Daggett County,race-ethnicity,White,NA,NA
2016,49,011,Utah,Davis County,all,All,3487.6492,2
2016,49,011,Utah,Davis County,race-ethnicity,Black,9448.8193,2
2016,49,011,Utah,Davis County,race-ethnicity,Other Races,676.61346,2
2016,49,011,Utah,Davis County,race-ethnicity,White,3273.8025,2
2016,49,013,Utah,Duchesne County,all,All,9530.1328,1
2016,49,013,Utah,Duchesne County,race-ethnicity,Black,NA,NA
2016,49,013,Utah,Duchesne County,race-ethnicity,Other Races,8874.0049,1
2016,49,013,Utah,Duchesne County,race-ethnicity,White,9627.7852,1
2016,49,015,Utah,Emery County,all,All,409.12704,1
2016,49,015,Utah,Emery County,race-ethnicity,Black,NA,NA
2016,49,015,Utah,Emery County,race-ethnicity,Other Races,NA,NA
2016,49,015,Utah,Emery County,race-ethnicity,White,412.32693,1
2016,49,017,Utah,Garfield County,all,All,NA,NA
2016,49,017,Utah,Garfield County,race-ethnicity,Black,NA,NA
2016,49,017,Utah,Garfield County,race-ethnicity,Other Races,NA,NA
2016,49,017,Utah,Garfield County,race-ethnicity,White,NA,NA
2016,49,019,Utah,Grand County,all,All,4851.0723,1
2016,49,019,Utah,Grand County,race-ethnicity,Black,NA,NA
2016,49,019,Utah,Grand County,race-ethnicity,Other Races,4233.501,1
2016,49,019,Utah,Grand County,race-ethnicity,White,4807.5356,1
2016,49,021,Utah,Iron County,all,All,2657.1235,2
2016,49,021,Utah,Iron County,race-ethnicity,Black,NA,NA
2016,49,021,Utah,Iron County,race-ethnicity,Other Races,1505.5706,2
2016,49,021,Utah,Iron County,race-ethnicity,White,2660.5166,2
2016,49,023,Utah,Juab County,all,All,3795.5901,2
2016,49,023,Utah,Juab County,race-ethnicity,Black,NA,NA
2016,49,023,Utah,Juab County,race-ethnicity,Other Races,1352.9512,2
2016,49,023,Utah,Juab County,race-ethnicity,White,3779.0388,2
2016,49,025,Utah,Kane County,all,All,2074.3813,2
2016,49,025,Utah,Kane County,race-ethnicity,Black,NA,NA
2016,49,025,Utah,Kane County,race-ethnicity,Other Races,NA,NA
2016,49,025,Utah,Kane County,race-ethnicity,White,2207.8418,2
2016,49,027,Utah,Millard County,all,All,5886.8481,1
2016,49,027,Utah,Millard County,race-ethnicity,Black,NA,NA
2016,49,027,Utah,Millard County,race-ethnicity,Other Races,2219.4478,1
2016,49,027,Utah,Millard County,race-ethnicity,White,5313.7046,1
2016,49,029,Utah,Morgan County,all,All,NA,NA
2016,49,029,Utah,Morgan County,race-ethnicity,Black,NA,NA
2016,49,029,Utah,Morgan County,race-ethnicity,Other Races,NA,NA
2016,49,029,Utah,Morgan County,race-ethnicity,White,NA,NA
2016,49,031,Utah,Piute County,all,All,NA,NA
2016,49,031,Utah,Piute County,race-ethnicity,Black,NA,NA
2016,49,031,Utah,Piute County,race-ethnicity,Other Races,NA,NA
2016,49,031,Utah,Piute County,race-ethnicity,White,NA,NA
2016,49,033,Utah,Rich County,all,All,294.10208,2
2016,49,033,Utah,Rich County,race-ethnicity,Black,NA,NA
2016,49,033,Utah,Rich County,race-ethnicity,Other Races,NA,NA
2016,49,033,Utah,Rich County,race-ethnicity,White,317.74277,2
2016,49,035,Utah,Salt Lake County,all,All,5754.2979,2
2016,49,035,Utah,Salt Lake County,race-ethnicity,Black,18092.992,2
2016,49,035,Utah,Salt Lake County,race-ethnicity,Other Races,1097.0333,2
2016,49,035,Utah,Salt Lake County,race-ethnicity,White,6491.8608,2
2016,49,037,Utah,San Juan County,all,All,NA,NA
2016,49,037,Utah,San Juan County,race-ethnicity,Black,NA,NA
2016,49,037,Utah,San Juan County,race-ethnicity,Other Races,NA,NA
2016,49,037,Utah,San Juan County,race-ethnicity,White,50.927284,2
2016,49,039,Utah,Sanpete County,all,All,5165,2
2016,49,039,Utah,Sanpete County,race-ethnicity,Black,NA,NA
2016,49,039,Utah,Sanpete County,race-ethnicity,Other Races,748.22296,2
2016,49,039,Utah,Sanpete County,race-ethnicity,White,5146.6133,2
2016,49,041,Utah,Sevier County,all,All,3846.4155,2
2016,49,041,Utah,Sevier County,race-ethnicity,Black,NA,NA
2016,49,041,Utah,Sevier County,race-ethnicity,Other Races,4004.0039,2
2016,49,041,Utah,Sevier County,race-ethnicity,White,3880.1331,2
2016,49,043,Utah,Summit County,all,All,3825.9312,2
2016,49,043,Utah,Summit County,race-ethnicity,Black,NA,NA
2016,49,043,Utah,Summit County,race-ethnicity,Other Races,784.99921,2
2016,49,043,Utah,Summit County,race-ethnicity,White,4054.7351,2
2016,49,045,Utah,Tooele County,all,All,5638.1069,2
2016,49,045,Utah,Tooele County,race-ethnicity,Black,17702.248,2
2016,49,045,Utah,Tooele County,race-ethnicity,Other Races,419.8952,2
2016,49,045,Utah,Tooele County,race-ethnicity,White,5986.3633,2
2016,49,047,Utah,Uintah County,all,All,10016.38,2
2016,49,047,Utah,Uintah County,race-ethnicity,Black,NA,NA
2016,49,047,Utah,Uintah County,race-ethnicity,Other Races,13464.172,2
2016,49,047,Utah,Uintah County,race-ethnicity,White,8590.4229,2
2016,49,049,Utah,Utah County,all,All,3967.8801,2
2016,49,049,Utah,Utah County,race-ethnicity,Black,40616.246,2
2016,49,049,Utah,Utah County,race-ethnicity,Other Races,1367.6589,2
2016,49,049,Utah,Utah County,race-ethnicity,White,3699.1936,2
2016,49,051,Utah,Wasatch County,all,All,5205.3667,1
2016,49,051,Utah,Wasatch County,race-ethnicity,Black,NA,NA
2016,49,051,Utah,Wasatch County,race-ethnicity,Other Races,184.98444,1
2016,49,051,Utah,Wasatch County,race-ethnicity,White,5992.2529,1
2016,49,053,Utah,Washington County,all,All,7800.7461,2
2016,49,053,Utah,Washington County,race-ethnicity,Black,NA,NA
2016,49,053,Utah,Washington County,race-ethnicity,Other Races,4172.1855,2
2016,49,053,Utah,Washington County,race-ethnicity,White,7038.314,2
2016,49,055,Utah,Wayne County,all,All,NA,NA
2016,49,055,Utah,Wayne County,race-ethnicity,Black,NA,NA
2016,49,055,Utah,Wayne County,race-ethnicity,Other Races,NA,NA
2016,49,055,Utah,Wayne County,race-ethnicity,White,NA,NA
2016,49,057,Utah,Weber County,all,All,2280.7759,2
2016,49,057,Utah,Weber County,race-ethnicity,Black,8653.8457,2
2016,49,057,Utah,Weber County,race-ethnicity,Other Races,246.22961,2
2016,49,057,Utah,Weber County,race-ethnicity,White,2375.3752,2
2016,50,001,Vermont,Addison County,all,All,1444.704,2
2016,50,001,Vermont,Addison County,race-ethnicity,Black,4653.7603,2
2016,50,001,Vermont,Addison County,race-ethnicity,Other Races,NA,NA
2016,50,001,Vermont,Addison County,race-ethnicity,White,1435.2295,2
2016,50,003,Vermont,Bennington County,all,All,2330.5078,1
2016,50,003,Vermont,Bennington County,race-ethnicity,Black,5774.7388,1
2016,50,003,Vermont,Bennington County,race-ethnicity,Other Races,NA,NA
2016,50,003,Vermont,Bennington County,race-ethnicity,White,2363.7952,1
2016,50,005,Vermont,Caledonia County,all,All,562.16931,2
2016,50,005,Vermont,Caledonia County,race-ethnicity,Black,NA,NA
2016,50,005,Vermont,Caledonia County,race-ethnicity,Other Races,2721.0884,2
2016,50,005,Vermont,Caledonia County,race-ethnicity,White,475.00296,2
2016,50,007,Vermont,Chittenden County,all,All,1852.8569,2
2016,50,007,Vermont,Chittenden County,race-ethnicity,Black,NA,NA
2016,50,007,Vermont,Chittenden County,race-ethnicity,Other Races,174.50789,2
2016,50,007,Vermont,Chittenden County,race-ethnicity,White,1747.2698,2
2016,50,009,Vermont,Essex County,all,All,NA,NA
2016,50,009,Vermont,Essex County,race-ethnicity,Black,NA,NA
2016,50,009,Vermont,Essex County,race-ethnicity,Other Races,NA,NA
2016,50,009,Vermont,Essex County,race-ethnicity,White,NA,NA
2016,50,011,Vermont,Franklin County,all,All,1636.3833,2
2016,50,011,Vermont,Franklin County,race-ethnicity,Black,NA,NA
2016,50,011,Vermont,Franklin County,race-ethnicity,Other Races,NA,NA
2016,50,011,Vermont,Franklin County,race-ethnicity,White,1900.9467,2
2016,50,013,Vermont,Grand Isle County,all,All,140.08427,1
2016,50,013,Vermont,Grand Isle County,race-ethnicity,Black,NA,NA
2016,50,013,Vermont,Grand Isle County,race-ethnicity,Other Races,NA,NA
2016,50,013,Vermont,Grand Isle County,race-ethnicity,White,178.33704,1
2016,50,015,Vermont,Lamoille County,all,All,1010.101,1
2016,50,015,Vermont,Lamoille County,race-ethnicity,Black,NA,NA
2016,50,015,Vermont,Lamoille County,race-ethnicity,Other Races,NA,NA
2016,50,015,Vermont,Lamoille County,race-ethnicity,White,950.00598,1
2016,50,017,Vermont,Orange County,all,All,287.59125,3
2016,50,017,Vermont,Orange County,race-ethnicity,Black,NA,NA
2016,50,017,Vermont,Orange County,race-ethnicity,Other Races,NA,NA
2016,50,017,Vermont,Orange County,race-ethnicity,White,301.16074,3
2016,50,019,Vermont,Orleans County,all,All,379.47784,2
2016,50,019,Vermont,Orleans County,race-ethnicity,Black,NA,NA
2016,50,019,Vermont,Orleans County,race-ethnicity,Other Races,NA,NA
2016,50,019,Vermont,Orleans County,race-ethnicity,White,389.34668,2
2016,50,021,Vermont,Rutland County,all,All,845.65375,2
2016,50,021,Vermont,Rutland County,race-ethnicity,Black,NA,NA
2016,50,021,Vermont,Rutland County,race-ethnicity,Other Races,NA,NA
2016,50,021,Vermont,Rutland County,race-ethnicity,White,896.98248,2
2016,50,023,Vermont,Washington County,all,All,1197.9166,2
2016,50,023,Vermont,Washington County,race-ethnicity,Black,NA,NA
2016,50,023,Vermont,Washington County,race-ethnicity,Other Races,NA,NA
2016,50,023,Vermont,Washington County,race-ethnicity,White,1229.0702000000001,2
2016,50,025,Vermont,Windham County,all,All,720.05951,2
2016,50,025,Vermont,Windham County,race-ethnicity,Black,4396.9575,2
2016,50,025,Vermont,Windham County,race-ethnicity,Other Races,NA,NA
2016,50,025,Vermont,Windham County,race-ethnicity,White,698.17969,2
2016,50,027,Vermont,Windsor County,all,All,878.60596,2
2016,50,027,Vermont,Windsor County,race-ethnicity,Black,NA,NA
2016,50,027,Vermont,Windsor County,race-ethnicity,Other Races,NA,NA
2016,50,027,Vermont,Windsor County,race-ethnicity,White,941.96613,2
2016,51,001,Virginia,Accomack County,all,All,1065.8599,2
2016,51,001,Virginia,Accomack County,race-ethnicity,Black,745.7522,2
2016,51,001,Virginia,Accomack County,race-ethnicity,Other Races,NA,NA
2016,51,001,Virginia,Accomack County,race-ethnicity,White,1332.4779,2
2016,51,003,Virginia,Albemarle County,all,All,3368.5708,1
2016,51,003,Virginia,Albemarle County,race-ethnicity,Black,6975.0376,1
2016,51,003,Virginia,Albemarle County,race-ethnicity,Other Races,NA,NA
2016,51,003,Virginia,Albemarle County,race-ethnicity,White,3115.6221,1
2016,51,005,Virginia,Alleghany County,all,All,691.91528,2
2016,51,005,Virginia,Alleghany County,race-ethnicity,Black,NA,NA
2016,51,005,Virginia,Alleghany County,race-ethnicity,Other Races,NA,NA
2016,51,005,Virginia,Alleghany County,race-ethnicity,White,833.75781,2
2016,51,007,Virginia,Amelia County,all,All,1051.927,2
2016,51,007,Virginia,Amelia County,race-ethnicity,Black,249.57198,2
2016,51,007,Virginia,Amelia County,race-ethnicity,Other Races,NA,NA
2016,51,007,Virginia,Amelia County,race-ethnicity,White,1767.9714,2
2016,51,009,Virginia,Amherst County,all,All,713.65442,2
2016,51,009,Virginia,Amherst County,race-ethnicity,Black,2593.5293,2
2016,51,009,Virginia,Amherst County,race-ethnicity,Other Races,1581.111,2
2016,51,009,Virginia,Amherst County,race-ethnicity,White,308.88824,2
2016,51,011,Virginia,Appomattox County,all,All,709.63928,1
2016,51,011,Virginia,Appomattox County,race-ethnicity,Black,1197.3611,1
2016,51,011,Virginia,Appomattox County,race-ethnicity,Other Races,NA,NA
2016,51,011,Virginia,Appomattox County,race-ethnicity,White,665.49097,1
2016,51,013,Virginia,Arlington County,all,All,2129.7813,1
2016,51,013,Virginia,Arlington County,race-ethnicity,Black,6569.665,1
2016,51,013,Virginia,Arlington County,race-ethnicity,Other Races,173.91304,1
2016,51,013,Virginia,Arlington County,race-ethnicity,White,1629.946,1
2016,51,015,Virginia,Augusta County,all,All,295.92886,1
2016,51,015,Virginia,Augusta County,race-ethnicity,Black,NA,NA
2016,51,015,Virginia,Augusta County,race-ethnicity,Other Races,NA,NA
2016,51,015,Virginia,Augusta County,race-ethnicity,White,360.15253,1
2016,51,017,Virginia,Bath County,all,All,NA,NA
2016,51,017,Virginia,Bath County,race-ethnicity,Black,NA,NA
2016,51,017,Virginia,Bath County,race-ethnicity,Other Races,NA,NA
2016,51,017,Virginia,Bath County,race-ethnicity,White,NA,NA
2016,51,019,Virginia,Bedford County,all,All,1281.3245,2
2016,51,019,Virginia,Bedford County,race-ethnicity,Black,1121.1831,2
2016,51,019,Virginia,Bedford County,race-ethnicity,Other Races,NA,NA
2016,51,019,Virginia,Bedford County,race-ethnicity,White,1261.1398,2
2016,51,021,Virginia,Bland County,all,All,NA,NA
2016,51,021,Virginia,Bland County,race-ethnicity,Black,NA,NA
2016,51,021,Virginia,Bland County,race-ethnicity,Other Races,NA,NA
2016,51,021,Virginia,Bland County,race-ethnicity,White,NA,NA
2016,51,023,Virginia,Botetourt County,all,All,4045.1326,1
2016,51,023,Virginia,Botetourt County,race-ethnicity,Black,4338.3008,1
2016,51,023,Virginia,Botetourt County,race-ethnicity,Other Races,NA,NA
2016,51,023,Virginia,Botetourt County,race-ethnicity,White,4502.292,1
2016,51,025,Virginia,Brunswick County,all,All,971.00842,2
2016,51,025,Virginia,Brunswick County,race-ethnicity,Black,1629.0742,2
2016,51,025,Virginia,Brunswick County,race-ethnicity,Other Races,NA,NA
2016,51,025,Virginia,Brunswick County,race-ethnicity,White,641.13251,2
2016,51,027,Virginia,Buchanan County,all,All,1202.4607,2
2016,51,027,Virginia,Buchanan County,race-ethnicity,Black,NA,NA
2016,51,027,Virginia,Buchanan County,race-ethnicity,Other Races,NA,NA
2016,51,027,Virginia,Buchanan County,race-ethnicity,White,1349.1752,2
2016,51,029,Virginia,Buckingham County,all,All,841.53833,1
2016,51,029,Virginia,Buckingham County,race-ethnicity,Black,1464.1556,1
2016,51,029,Virginia,Buckingham County,race-ethnicity,Other Races,NA,NA
2016,51,029,Virginia,Buckingham County,race-ethnicity,White,518.60498,1
2016,51,031,Virginia,Campbell County,all,All,258.38882,2
2016,51,031,Virginia,Campbell County,race-ethnicity,Black,185.64259,2
2016,51,031,Virginia,Campbell County,race-ethnicity,Other Races,NA,NA
2016,51,031,Virginia,Campbell County,race-ethnicity,White,305.09021,2
2016,51,033,Virginia,Caroline County,all,All,549.2594,2
2016,51,033,Virginia,Caroline County,race-ethnicity,Black,1527.5726,2
2016,51,033,Virginia,Caroline County,race-ethnicity,Other Races,NA,NA
2016,51,033,Virginia,Caroline County,race-ethnicity,White,383.62845,2
2016,51,035,Virginia,Carroll County,all,All,324.11176,1
2016,51,035,Virginia,Carroll County,race-ethnicity,Black,4778.9722,1
2016,51,035,Virginia,Carroll County,race-ethnicity,Other Races,NA,NA
2016,51,035,Virginia,Carroll County,race-ethnicity,White,231.55876,1
2016,51,036,Virginia,Charles City County,all,All,916.97211,2
2016,51,036,Virginia,Charles City County,race-ethnicity,Black,11685.52,2
2016,51,036,Virginia,Charles City County,race-ethnicity,Other Races,NA,NA
2016,51,036,Virginia,Charles City County,race-ethnicity,White,307.55319,2
2016,51,037,Virginia,Charlotte County,all,All,573.77838,2
2016,51,037,Virginia,Charlotte County,race-ethnicity,Black,748.71594,2
2016,51,037,Virginia,Charlotte County,race-ethnicity,Other Races,NA,NA
2016,51,037,Virginia,Charlotte County,race-ethnicity,White,530.39142,2
2016,51,041,Virginia,Chesterfield County,all,All,6373.7441,1
2016,51,041,Virginia,Chesterfield County,race-ethnicity,Black,11719.447,1
2016,51,041,Virginia,Chesterfield County,race-ethnicity,Other Races,670.20386,1
2016,51,041,Virginia,Chesterfield County,race-ethnicity,White,5275.2666,1
2016,51,043,Virginia,Clarke County,all,All,1889.2368,2
2016,51,043,Virginia,Clarke County,race-ethnicity,Black,NA,NA
2016,51,043,Virginia,Clarke County,race-ethnicity,Other Races,NA,NA
2016,51,043,Virginia,Clarke County,race-ethnicity,White,2169.7891,2
2016,51,045,Virginia,Craig County,all,All,NA,NA
2016,51,045,Virginia,Craig County,race-ethnicity,Black,NA,NA
2016,51,045,Virginia,Craig County,race-ethnicity,Other Races,NA,NA
2016,51,045,Virginia,Craig County,race-ethnicity,White,NA,NA
2016,51,047,Virginia,Culpeper County,all,All,2536.613,1
2016,51,047,Virginia,Culpeper County,race-ethnicity,Black,11313.847,1
2016,51,047,Virginia,Culpeper County,race-ethnicity,Other Races,NA,NA
2016,51,047,Virginia,Culpeper County,race-ethnicity,White,2044.9852,1
2016,51,049,Virginia,Cumberland County,all,All,119.08562,2
2016,51,049,Virginia,Cumberland County,race-ethnicity,Black,NA,NA
2016,51,049,Virginia,Cumberland County,race-ethnicity,Other Races,NA,NA
2016,51,049,Virginia,Cumberland County,race-ethnicity,White,220.16249,2
2016,51,051,Virginia,Dickenson County,all,All,807.54688,2
2016,51,051,Virginia,Dickenson County,race-ethnicity,Black,NA,NA
2016,51,051,Virginia,Dickenson County,race-ethnicity,Other Races,NA,NA
2016,51,051,Virginia,Dickenson County,race-ethnicity,White,906.07758,2
2016,51,053,Virginia,Dinwiddie County,all,All,1785.6744,2
2016,51,053,Virginia,Dinwiddie County,race-ethnicity,Black,2166.7876,2
2016,51,053,Virginia,Dinwiddie County,race-ethnicity,Other Races,NA,NA
2016,51,053,Virginia,Dinwiddie County,race-ethnicity,White,1493.8281,2
2016,51,057,Virginia,Essex County,all,All,718.33185,1
2016,51,057,Virginia,Essex County,race-ethnicity,Black,1335.4701,1
2016,51,057,Virginia,Essex County,race-ethnicity,Other Races,NA,NA
2016,51,057,Virginia,Essex County,race-ethnicity,White,611.83594,1
2016,51,059,Virginia,Fairfax County,all,All,3969.1577,1
2016,51,059,Virginia,Fairfax County,race-ethnicity,Black,11732.473,1
2016,51,059,Virginia,Fairfax County,race-ethnicity,Other Races,401.06284,1
2016,51,059,Virginia,Fairfax County,race-ethnicity,White,4513.7163,1
2016,51,061,Virginia,Fauquier County,all,All,733.4859,2
2016,51,061,Virginia,Fauquier County,race-ethnicity,Black,2757.7991,2
2016,51,061,Virginia,Fauquier County,race-ethnicity,Other Races,150.92107,2
2016,51,061,Virginia,Fauquier County,race-ethnicity,White,619.84161,2
2016,51,063,Virginia,Floyd County,all,All,5730.6094,2
2016,51,063,Virginia,Floyd County,race-ethnicity,Black,NA,NA
2016,51,063,Virginia,Floyd County,race-ethnicity,Other Races,NA,NA
2016,51,063,Virginia,Floyd County,race-ethnicity,White,6236.5493,2
2016,51,065,Virginia,Fluvanna County,all,All,219.55728,1
2016,51,065,Virginia,Fluvanna County,race-ethnicity,Black,418.88678,1
2016,51,065,Virginia,Fluvanna County,race-ethnicity,Other Races,NA,NA
2016,51,065,Virginia,Fluvanna County,race-ethnicity,White,215.35573,1
2016,51,067,Virginia,Franklin County,all,All,2867.0928,2
2016,51,067,Virginia,Franklin County,race-ethnicity,Black,12571.742,2
2016,51,067,Virginia,Franklin County,race-ethnicity,Other Races,NA,NA
2016,51,067,Virginia,Franklin County,race-ethnicity,White,2398.5818,2
2016,51,069,Virginia,Frederick County,all,All,2963.0842,2
2016,51,069,Virginia,Frederick County,race-ethnicity,Black,6430.498,2
2016,51,069,Virginia,Frederick County,race-ethnicity,Other Races,NA,NA
2016,51,069,Virginia,Frederick County,race-ethnicity,White,3098.761,2
2016,51,071,Virginia,Giles County,all,All,1308.6788,2
2016,51,071,Virginia,Giles County,race-ethnicity,Black,6160.9233,2
2016,51,071,Virginia,Giles County,race-ethnicity,Other Races,NA,NA
2016,51,071,Virginia,Giles County,race-ethnicity,White,1155.3787,2
2016,51,073,Virginia,Gloucester County,all,All,2408.6936,1
2016,51,073,Virginia,Gloucester County,race-ethnicity,Black,1205.6328,1
2016,51,073,Virginia,Gloucester County,race-ethnicity,Other Races,NA,NA
2016,51,073,Virginia,Gloucester County,race-ethnicity,White,3083.9648,1
2016,51,075,Virginia,Goochland County,all,All,43.665264,2
2016,51,075,Virginia,Goochland County,race-ethnicity,Black,NA,NA
2016,51,075,Virginia,Goochland County,race-ethnicity,Other Races,NA,NA
2016,51,075,Virginia,Goochland County,race-ethnicity,White,51.258869,2
2016,51,077,Virginia,Grayson County,all,All,139.54787,2
2016,51,077,Virginia,Grayson County,race-ethnicity,Black,NA,NA
2016,51,077,Virginia,Grayson County,race-ethnicity,Other Races,NA,NA
2016,51,077,Virginia,Grayson County,race-ethnicity,White,149.54837,2
2016,51,079,Virginia,Greene County,all,All,3560.1125,1
2016,51,079,Virginia,Greene County,race-ethnicity,Black,3011.1008,1
2016,51,079,Virginia,Greene County,race-ethnicity,Other Races,NA,NA
2016,51,079,Virginia,Greene County,race-ethnicity,White,4310.8545,1
2016,51,081,Virginia,Greensville County,all,All,1265.3743,1
2016,51,081,Virginia,Greensville County,race-ethnicity,Black,1889.7767,1
2016,51,081,Virginia,Greensville County,race-ethnicity,Other Races,NA,NA
2016,51,081,Virginia,Greensville County,race-ethnicity,White,891.42444,1
2016,51,083,Virginia,Halifax County,all,All,896.90265,2
2016,51,083,Virginia,Halifax County,race-ethnicity,Black,1560.4817,2
2016,51,083,Virginia,Halifax County,race-ethnicity,Other Races,NA,NA
2016,51,083,Virginia,Halifax County,race-ethnicity,White,552.72369,2
2016,51,085,Virginia,Hanover County,all,All,2975.2539,1
2016,51,085,Virginia,Hanover County,race-ethnicity,Black,14971.792,1
2016,51,085,Virginia,Hanover County,race-ethnicity,Other Races,NA,NA
2016,51,085,Virginia,Hanover County,race-ethnicity,White,2507.5601,1
2016,51,087,Virginia,Henrico County,all,All,3694.8923,1
2016,51,087,Virginia,Henrico County,race-ethnicity,Black,6855.8125,1
2016,51,087,Virginia,Henrico County,race-ethnicity,Other Races,142.99333,1
2016,51,087,Virginia,Henrico County,race-ethnicity,White,2426.7324,1
2016,51,089,Virginia,Henry County,all,All,1591.4215,1
2016,51,089,Virginia,Henry County,race-ethnicity,Black,1067.0822,1
2016,51,089,Virginia,Henry County,race-ethnicity,Other Races,NA,NA
2016,51,089,Virginia,Henry County,race-ethnicity,White,2173.4077,1
2016,51,091,Virginia,Highland County,all,All,NA,NA
