state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
31,133,race-ethnicity,"White, Non-Hispanic",0.5424757282,0.61587076,0.4690806963,2,0.8322981366,0.9062674247,0.7583288486,3,0.91462499,0.47492608,1.3543239,1,24965.577725,53877.161109,100686.10658,2,0.065545775,0.059986353,0.071105197,3,0.8669396873,0.8791322162,0.8547471583,2
31,135,all,All,0.5193582142,0.6924694859,0.3462469424,2,0.9456294678,1,0.8223681842,3,1.2312696,0.66923815,1.793301,1,25327.42,53390.21,98270.41,2,0.068122014,0.063246906,0.072997123,3,0.8714844678,0.9046144096,0.838354526,2
31,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,135,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25327.425,40102.0024,69208.368944,2,0.069242351,0.05809667,0.080388032,3,0.8236947791,0.8877423054,0.7596472529,2
31,135,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18649.358727,35154.4659,114463.49922,3,0.098398171,0.070471689,0.12632465,3,NA,NA,NA,NA
31,135,race-ethnicity,"White, Non-Hispanic",0.3210870659,0.4046250317,0.2375491002,2,0.9094827586,0.9776796385,0.8412858788,3,1.236571,0.74067223,1.7324697,3,24010.3989,54304.694675,100360.80274,2,0.065545775,0.059986353,0.071105197,3,0.8761479102,0.8910386931,0.8612571273,2
31,137,all,All,0.3932475884,0.5427688431,0.2437263338,2,0.9357290831,1,0.82243633,3,0.83702821,0.52717775,1.1468787,1,22895.99,52681.04,101917.6,2,0.068122014,0.063246906,0.072997123,3,0.8780293644,0.9072146985,0.8488440302,2
31,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,137,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23933.832441,43729.203936,87967.049984,3,0.069242351,0.05809667,0.080388032,3,0.8730831974,0.9296572939,0.8165091008,2
31,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098398171,0.070471689,0.12632465,3,0.683127572,0.8310579633,0.5351971807,3
31,137,race-ethnicity,"White, Non-Hispanic",0.4134736842,0.4907526783,0.3361946901,2,0.9508632138,0.9912577035,0.9104687241,2,0.83724809,0.57151723,1.1029789,1,23044.5281,53044.964192,102574.00097,2,0.065545775,0.059986353,0.071105197,3,0.8801747865,0.8937609669,0.8665886061,2
31,139,all,All,0.4459290932,0.5696593185,0.3221988679,2,0.8623410622,0.9856337114,0.739048413,2,0.88873285,0.54565442,1.2318113,1,25833.97,56277.54,96244.21,2,0.068122014,0.063246906,0.072997123,3,0.8468375079,0.8718725751,0.8218024407,2
31,139,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,0.7855178735,0.9255645125,0.6454712345,3
31,139,race-ethnicity,Hispanic,0.3443902439,0.5065142121,0.1822662757,3,NA,NA,NA,NA,NA,NA,NA,NA,24010.3989,49389.349328,84425.79852,2,0.069242351,0.05809667,0.080388032,3,0.7746910713,0.8201832821,0.7291988605,2
31,139,race-ethnicity,Other Races and Ethnicities,0.6021220159,0.7484202391,0.4558237928,3,0.8833333333,0.998209821,0.7684568457,3,NA,NA,NA,NA,14837.731216,37200.962656,74189.657344,2,0.098398171,0.070471689,0.12632465,3,0.7005470775,0.7509678367,0.6501263182,2
31,139,race-ethnicity,"White, Non-Hispanic",0.4844544941,0.5486253908,0.4202835974,2,0.91188251,0.9609904355,0.8627745845,2,0.87780231,0.59339064,1.162214,1,25855.715668,57409.341476,102381.24653,2,0.065545775,0.059986353,0.071105197,3,0.8937097467,0.9040820001,0.8833374933,2
31,141,all,All,0.4459290932,0.5696593185,0.3221988679,2,0.8623410738,0.9856337186,0.7390484289,2,0.75906789,0.59144408,0.92669171,1,25833.97,56277.54,96244.21,2,0.068122014,0.063246906,0.072997123,3,0.8468374944,0.8718725625,0.8218024263,2
31,141,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,0.7855178735,0.9255645125,0.6454712345,3
31,141,race-ethnicity,Hispanic,0.3443902439,0.5065142121,0.1822662757,3,NA,NA,NA,NA,0.75037825,0.52594602,0.97481048,1,24010.3989,49389.349328,84425.79852,2,0.069242351,0.05809667,0.080388032,3,0.7746910713,0.8201832821,0.7291988605,2
31,141,race-ethnicity,Other Races and Ethnicities,0.6021220159,0.7484202391,0.4558237928,3,0.8833333333,0.998209821,0.7684568457,3,NA,NA,NA,NA,14837.731216,37200.962656,74189.657344,2,0.098398171,0.070471689,0.12632465,3,0.7005470775,0.7509678367,0.6501263182,2
31,141,race-ethnicity,"White, Non-Hispanic",0.4844544941,0.5486253908,0.4202835974,2,0.91188251,0.9609904355,0.8627745845,2,0.77380216,0.60053813,0.94706619,1,25855.715668,57409.341476,102381.24653,2,0.065545775,0.059986353,0.071105197,3,0.8937097467,0.9040820001,0.8833374933,2
31,143,all,All,0.5563660477,0.7103299016,0.4024021939,2,0.6807623595,0.885075306,0.476449413,3,1.2360851,0.86198664,1.6101835,1,23301.23,53491.52,105007.5,2,0.068122014,0.063246906,0.072997123,3,0.8721809388,0.8981100399,0.8462518376,2
31,143,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,143,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24483.380812,45378.740756,72527.531025,3,0.069242351,0.05809667,0.080388032,3,0.6920195909,0.7779041959,0.6061349859,2
31,143,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18573.877192,36310.83896,74599.457286,3,0.098398171,0.070471689,0.12632465,3,0.7552870091,0.8678891318,0.6426848863,3
31,143,race-ethnicity,"White, Non-Hispanic",0.5424757282,0.61587076,0.4690806963,2,0.8322981366,0.9062674247,0.7583288486,3,1.2145609,0.9010877,1.5280341,1,24965.577725,53877.161109,100686.10658,2,0.065545775,0.059986353,0.071105197,3,0.8669396873,0.8791322162,0.8547471583,2
31,145,all,All,0.5193582142,0.6924694859,0.3462469424,2,0.945629435,1,0.8223681165,3,0.88046354,0.5961895,1.1647376,1,25327.42,53390.21,98270.41,2,0.068122014,0.063246906,0.072997123,3,0.8714844626,0.904614405,0.8383545203,2
31,145,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,145,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25327.425,40102.0024,69208.368944,2,0.069242351,0.05809667,0.080388032,3,0.8236947791,0.8877423054,0.7596472529,2
31,145,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18649.358727,35154.4659,114463.49922,3,0.098398171,0.070471689,0.12632465,3,NA,NA,NA,NA
31,145,race-ethnicity,"White, Non-Hispanic",0.3210870659,0.4046250317,0.2375491002,2,0.9094827586,0.9776796385,0.8412858788,3,0.87297004,0.63750547,1.1084347,1,24010.3989,54304.694675,100360.80274,2,0.065545775,0.059986353,0.071105197,3,0.8761479102,0.8910386931,0.8612571273,2
31,147,all,All,0.5563660477,0.7103299016,0.4024021939,2,0.6807624577,0.8850753875,0.4764495279,3,1.0349659,0.69869328,1.3712385,1,23301.23,53491.52,105007.5,2,0.068122014,0.063246906,0.072997123,3,0.8721809456,0.8981100462,0.846251845,2
31,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,147,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24483.380812,45378.740756,72527.531025,3,0.069242351,0.05809667,0.080388032,3,0.6920195909,0.7779041959,0.6061349859,2
31,147,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18573.877192,36310.83896,74599.457286,3,0.098398171,0.070471689,0.12632465,3,0.7552870091,0.8678891318,0.6426848863,3
31,147,race-ethnicity,"White, Non-Hispanic",0.5424757282,0.61587076,0.4690806963,2,0.8322981366,0.9062674247,0.7583288486,3,1.0298589,0.7393856,1.3203323,1,24965.577725,53877.161109,100686.10658,2,0.065545775,0.059986353,0.071105197,3,0.8669396873,0.8791322162,0.8547471583,2
31,149,all,All,0.5830618893,0.765691074,0.4004327045,3,0.9634209035,1,0.8684184195,3,0.76068151,0.10672712,1.4146359,3,19451.46,44829.54,84087.05,2,0.068122014,0.063246906,0.072997123,3,0.8019485497,0.8426672989,0.7612298006,2
31,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,149,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22794.6825,41334.180448,66484.686592,2,0.069242351,0.05809667,0.080388032,3,0.7776150628,0.8455369652,0.7096931603,2
31,149,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11144.067,27912.861156,49072.558364,3,0.098398171,0.070471689,0.12632465,3,0.7433333333,0.8421890933,0.6444775734,3
31,149,race-ethnicity,"White, Non-Hispanic",0.5413064361,0.631597768,0.4510151043,2,0.9189594797,0.9787607445,0.859158215,3,0.73469996,0.20634499,1.263055,3,24866.148699,52174.4955,96020.21165,2,0.065545775,0.059986353,0.071105197,3,0.8614353285,0.877312653,0.8455580041,2
31,151,all,All,0.5563660477,0.7103299016,0.4024021939,2,0.6807623597,0.8850753062,0.4764494132,3,1.0313065,0.80232632,1.2602867,1,23301.23,53491.52,105007.5,2,0.068122014,0.063246906,0.072997123,3,0.8721809466,0.8981100471,0.846251846,2
31,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,151,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,1.1478218,0.82672036,1.4689232,3,24483.380812,45378.740756,72527.531025,3,0.069242351,0.05809667,0.080388032,3,0.6920195909,0.7779041959,0.6061349859,2
31,151,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18573.877192,36310.83896,74599.457286,3,0.098398171,0.070471689,0.12632465,3,0.7552870091,0.8678891318,0.6426848863,3
31,151,race-ethnicity,"White, Non-Hispanic",0.5424757282,0.61587076,0.4690806963,2,0.8322981366,0.9062674247,0.7583288486,3,1.0155371,0.75876296,1.2723113,1,24965.577725,53877.161109,100686.10658,2,0.065545775,0.059986353,0.071105197,3,0.8669396873,0.8791322162,0.8547471583,2
31,153,all,All,0.3268981181,0.4624556859,0.1913405503,1,1,1,1,3,0.99448919,0.93096393,1.0580144,1,34445.3,78008.47,130689.5,1,0.071811803,0.061531752,0.082091853,1,0.8867374914,0.9134675441,0.8600074387,1
31,153,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,1.0394399,0.82899636,1.2498835,1,36263.259918,82888.173519,113466.864,3,0.12962963,0.066279367,0.19297989,2,0.8590405904,0.9348228308,0.78325835,3
31,153,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.88413298,0.74951684,1.0187491,1,39308.1636,62541.953232,103488.6072,1,0.053731345,0.029584814,0.077877879,2,0.7824145365,0.8421956391,0.7226334339,1
31,153,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21021.76275,65640.327848,119779.03868,3,0.10106383,0.057977509000000003,0.14415015,2,0.8042983565,0.8695539473,0.7390427657,1
31,153,race-ethnicity,"White, Non-Hispanic",0.4034176941,0.4780479074,0.3287874808,1,0.9376290789,0.9902938468,0.884964311,3,1.0651255,1.0052451,1.1250058,1,42212.89926,84003.619148,141327.0315,1,0.068638392,0.05693182,0.080344968,1,0.904705016,0.9169275638,0.8924824681,1
31,155,all,All,0.4829842932,0.6485385765,0.3174300099,2,0.845827484,1,0.69137645700000006,3,1.0662099,0.87359208,1.2588278,1,28873.26,69295.83,126637.1,2,0.068122014,0.063246906,0.072997123,3,0.8702068815,0.9031835451,0.8372302179,2
31,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,155,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24314.328,41863.849104,93033.2568,3,0.069242351,0.05809667,0.080388032,3,0.6106965174,0.7225505143,0.4988425205,3
31,155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098398171,0.070471689,0.12632465,3,0.8327605956,0.9514176773,0.714103514,3
31,155,race-ethnicity,"White, Non-Hispanic",0.4586046512,0.5456102672,0.3715990351,2,0.9408812047,0.9907279756,0.8910344337,3,1.0329628,0.87117648,1.1947491,1,29979.466825,64067.2571,109414.476,2,0.065545775,0.059986353,0.071105197,3,0.8618483979,0.8771248125,0.8465719833,2
31,157,all,All,0.5830618893,0.765691074,0.4004327045,3,0.96342092,1,0.8684184566,3,0.94813043,0.80106282,1.095198,1,19451.46,44829.54,84087.05,2,0.068122014,0.063246906,0.072997123,3,0.8019485473,0.8426672967,0.7612297979,2
31,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,157,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,0.99572599,0.801126,1.190326,1,22794.6825,41334.180448,66484.686592,2,0.069242351,0.05809667,0.080388032,3,0.7776150628,0.8455369652,0.7096931603,2
31,157,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11144.067,27912.861156,49072.558364,3,0.098398171,0.070471689,0.12632465,3,0.7433333333,0.8421890933,0.6444775734,3
31,157,race-ethnicity,"White, Non-Hispanic",0.5413064361,0.631597768,0.4510151043,2,0.9189594797,0.9787607445,0.859158215,3,0.93265569,0.77638167,1.0889297,1,24866.148699,52174.4955,96020.21165,2,0.065545775,0.059986353,0.071105197,3,0.8614353285,0.877312653,0.8455580041,2
31,159,all,All,0.5563660477,0.7103299016,0.4024021939,2,0.6807624121,0.8850753497,0.4764494745,3,1.0279117,0.80803603,1.2477874,1,23301.23,53491.52,105007.5,2,0.068122014,0.063246906,0.072997123,3,0.8721809493,0.8981100496,0.846251849,2
31,159,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,159,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24483.380812,45378.740756,72527.531025,3,0.069242351,0.05809667,0.080388032,3,0.6920195909,0.7779041959,0.6061349859,2
31,159,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18573.877192,36310.83896,74599.457286,3,0.098398171,0.070471689,0.12632465,3,0.7552870091,0.8678891318,0.6426848863,3
31,159,race-ethnicity,"White, Non-Hispanic",0.5424757282,0.61587076,0.4690806963,2,0.8322981366,0.9062674247,0.7583288486,3,1.0303171,0.84652752,1.2141067,1,24965.577725,53877.161109,100686.10658,2,0.065545775,0.059986353,0.071105197,3,0.8669396873,0.8791322162,0.8547471583,2
31,161,all,All,0.5830618893,0.765691074,0.4004327045,3,0.9634209256,1,0.868418469,3,0.85620189,0.4478974,1.2645063,1,19451.46,44829.54,84087.05,2,0.068122014,0.063246906,0.072997123,3,0.8019485319,0.8426672824,0.7612297813,2
31,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,161,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22794.6825,41334.180448,66484.686592,2,0.069242351,0.05809667,0.080388032,3,0.7776150628,0.8455369652,0.7096931603,2
31,161,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11144.067,27912.861156,49072.558364,3,0.098398171,0.070471689,0.12632465,3,0.7433333333,0.8421890933,0.6444775734,3
31,161,race-ethnicity,"White, Non-Hispanic",0.5413064361,0.631597768,0.4510151043,2,0.9189594797,0.9787607445,0.859158215,3,0.95555437,0.56312239,1.3479863,1,24866.148699,52174.4955,96020.21165,2,0.065545775,0.059986353,0.071105197,3,0.8614353285,0.877312653,0.8455580041,2
31,163,all,All,0.28046875,0.4468652264,0.1140722736,3,1,1,1,3,0.6657719,0.1357801,1.1957637,1,23868.57,55315.1,96953.38,2,0.068122014,0.063246906,0.072997123,3,0.8176581848,0.854674822,0.7806415477,2
31,163,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,163,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23898.664075,43516.518615,73956.081,2,0.069242351,0.05809667,0.080388032,3,0.7617165443,0.8263327534,0.6971003353,2
31,163,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098398171,0.070471689,0.12632465,3,NA,NA,NA,NA
31,163,race-ethnicity,"White, Non-Hispanic",0.5005035247,0.5881573449,0.4128497044,2,1,1,1,3,0.59825122,0.14638519,1.0501173,3,23898.664075,55720.335,103636.47133,2,0.065545775,0.059986353,0.071105197,3,0.8825205296,0.896823179,0.8682178801,2
31,165,all,All,0.5830618893,0.765691074,0.4004327045,3,0.9634209093,1,0.8684184324,3,NA,NA,NA,NA,19451.46,44829.54,84087.05,2,0.068122014,0.063246906,0.072997123,3,0.8019485396,0.8426672896,0.7612297896,2
31,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,165,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22794.6825,41334.180448,66484.686592,2,0.069242351,0.05809667,0.080388032,3,0.7776150628,0.8455369652,0.7096931603,2
31,165,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11144.067,27912.861156,49072.558364,3,0.098398171,0.070471689,0.12632465,3,0.7433333333,0.8421890933,0.6444775734,3
31,165,race-ethnicity,"White, Non-Hispanic",0.5413064361,0.631597768,0.4510151043,2,0.9189594797,0.9787607445,0.859158215,3,NA,NA,NA,NA,24866.148699,52174.4955,96020.21165,2,0.065545775,0.059986353,0.071105197,3,0.8614353285,0.877312653,0.8455580041,2
31,167,all,All,0.4459290932,0.5696593185,0.3221988679,2,0.8623410986,0.9856337341,0.7390484631,2,0.45817986,-0.0098728202,0.92623252,1,25833.97,56277.54,96244.21,2,0.068122014,0.063246906,0.072997123,3,0.846837509,0.8718725761,0.8218024418,2
31,167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,0.7855178735,0.9255645125,0.6454712345,3
31,167,race-ethnicity,Hispanic,0.3443902439,0.5065142121,0.1822662757,3,NA,NA,NA,NA,NA,NA,NA,NA,24010.3989,49389.349328,84425.79852,2,0.069242351,0.05809667,0.080388032,3,0.7746910713,0.8201832821,0.7291988605,2
31,167,race-ethnicity,Other Races and Ethnicities,0.6021220159,0.7484202391,0.4558237928,3,0.8833333333,0.998209821,0.7684568457,3,NA,NA,NA,NA,14837.731216,37200.962656,74189.657344,2,0.098398171,0.070471689,0.12632465,3,0.7005470775,0.7509678367,0.6501263182,2
31,167,race-ethnicity,"White, Non-Hispanic",0.4844544941,0.5486253908,0.4202835974,2,0.91188251,0.9609904355,0.8627745845,2,0.47952798,0.077181682,0.88187426,3,25855.715668,57409.341476,102381.24653,2,0.065545775,0.059986353,0.071105197,3,0.8937097467,0.9040820001,0.8833374933,2
31,169,all,All,0.5563660477,0.7103299016,0.4024021939,2,0.6807623622,0.8850753083,0.4764494162,3,1.1766831,0.7267977,1.6265684,1,23301.23,53491.52,105007.5,2,0.068122014,0.063246906,0.072997123,3,0.8721809471,0.8981100476,0.8462518467,2
31,169,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,169,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24483.380812,45378.740756,72527.531025,3,0.069242351,0.05809667,0.080388032,3,0.6920195909,0.7779041959,0.6061349859,2
31,169,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18573.877192,36310.83896,74599.457286,3,0.098398171,0.070471689,0.12632465,3,0.7552870091,0.8678891318,0.6426848863,3
31,169,race-ethnicity,"White, Non-Hispanic",0.5424757282,0.61587076,0.4690806963,2,0.8322981366,0.9062674247,0.7583288486,3,1.1802649,0.80376238,1.5567675,1,24965.577725,53877.161109,100686.10658,2,0.065545775,0.059986353,0.071105197,3,0.8669396873,0.8791322162,0.8547471583,2
31,171,all,All,0.5193582142,0.6924694859,0.3462469424,2,0.9456294612,1,0.8223681706,3,NA,NA,NA,NA,25327.42,53390.21,98270.41,2,0.068122014,0.063246906,0.072997123,3,0.8714844612,0.9046144037,0.8383545186,2
31,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,171,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25327.425,40102.0024,69208.368944,2,0.069242351,0.05809667,0.080388032,3,0.8236947791,0.8877423054,0.7596472529,2
31,171,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18649.358727,35154.4659,114463.49922,3,0.098398171,0.070471689,0.12632465,3,NA,NA,NA,NA
31,171,race-ethnicity,"White, Non-Hispanic",0.3210870659,0.4046250317,0.2375491002,2,0.9094827586,0.9776796385,0.8412858788,3,NA,NA,NA,NA,24010.3989,54304.694675,100360.80274,2,0.065545775,0.059986353,0.071105197,3,0.8761479102,0.8910386931,0.8612571273,2
31,173,all,All,0.4459290932,0.5696593185,0.3221988679,2,0.862341041,0.9856336982,0.7390483839,2,0.85853189,0.5731467,1.1439171,1,25833.97,56277.54,96244.21,2,0.068122014,0.063246906,0.072997123,3,0.8468374969,0.8718725648,0.8218024289,2
31,173,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,0.7855178735,0.9255645125,0.6454712345,3
31,173,race-ethnicity,Hispanic,0.3443902439,0.5065142121,0.1822662757,3,NA,NA,NA,NA,NA,NA,NA,NA,24010.3989,49389.349328,84425.79852,2,0.069242351,0.05809667,0.080388032,3,0.7746910713,0.8201832821,0.7291988605,2
31,173,race-ethnicity,Other Races and Ethnicities,0.6021220159,0.7484202391,0.4558237928,3,0.8833333333,0.998209821,0.7684568457,3,NA,NA,NA,NA,14837.731216,37200.962656,74189.657344,2,0.098398171,0.070471689,0.12632465,3,0.7005470775,0.7509678367,0.6501263182,2
31,173,race-ethnicity,"White, Non-Hispanic",0.4844544941,0.5486253908,0.4202835974,2,0.91188251,0.9609904355,0.8627745845,2,0.62246126,-2.0169442,3.2618668,3,25855.715668,57409.341476,102381.24653,2,0.065545775,0.059986353,0.071105197,3,0.8937097467,0.9040820001,0.8833374933,2
31,175,all,All,0.28046875,0.4468652264,0.1140722736,3,1,1,1,3,1.059423,0.61623627,1.5026097,1,23868.57,55315.1,96953.38,2,0.068122014,0.063246906,0.072997123,3,0.8176581984,0.8546748344,0.7806415623,2
31,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,175,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23898.664075,43516.518615,73956.081,2,0.069242351,0.05809667,0.080388032,3,0.7617165443,0.8263327534,0.6971003353,2
31,175,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098398171,0.070471689,0.12632465,3,NA,NA,NA,NA
31,175,race-ethnicity,"White, Non-Hispanic",0.5005035247,0.5881573449,0.4128497044,2,1,1,1,3,1.0895156,0.72066295,1.4583682,1,23898.664075,55720.335,103636.47133,2,0.065545775,0.059986353,0.071105197,3,0.8825205296,0.896823179,0.8682178801,2
31,177,all,All,0.4829842932,0.6485385765,0.3174300099,2,0.8458274658,1,0.6913764314,3,1.0902869,0.89921933,1.2813543,1,28873.26,69295.83,126637.1,2,0.068122014,0.063246906,0.072997123,3,0.8702068864,0.9031835494,0.8372302233,2
31,177,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088372096,0.050431579,0.12631261,3,NA,NA,NA,NA
31,177,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24314.328,41863.849104,93033.2568,3,0.069242351,0.05809667,0.080388032,3,0.6106965174,0.7225505143,0.4988425205,3
