year,state,place,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,06,78120,tenure,All,1,1,1,0.3316427323546336,0.4009395823955819,0.4539170779474683,0.9815262979681628,1.0416502610797258,0.976876666317192,1,1,1
2022,06,78120,tenure,Owner,NA,1,1,NA,0.47397370024419144,0.5335264425762256,NA,1.3930561352504043,1.1970957459229061,NA,1,1
2022,06,78120,tenure,Renter,NA,NA,1,NA,NA,0.310776780994025,NA,NA,0.5809154047674535,NA,NA,1
2022,06,78582,tenure,All,1,1,1,0.21627005404766148,0.3253313286901553,0.5957919772019259,0.8856127081035433,0.8991811522654716,1.1139933412861804,1,1,1
2022,06,78582,tenure,Owner,1,1,1,0.20267971194142012,0.35878746447737975,0.5875995759424968,1.0607447745389302,1.1978596936656898,1.265499995814633,1,1,1
2022,06,78582,tenure,Renter,NA,1,1,NA,0.27084762654799366,0.6098952649709019,NA,0.41277971040742,0.8531733594438273,NA,1,1
2022,06,80000,tenure,All,1,1,1,0.3341706773381907,0.5438303238055726,0.780184799617993,1.027779423346331,1.0823722641035,1.329005108159069,1,1,1
2022,06,80000,tenure,Owner,1,1,1,0.3818318189134013,0.6858219755643695,0.7931321644379254,1.7521828594507451,1.8389046876637056,1.5639580364303087,1,1,1
2022,06,80000,tenure,Renter,1,1,1,0.2897569852470755,0.4444585452698061,0.771136774335664,0.3527340908689956,0.5529187961147108,1.1648126207516987,1,1,1
2022,06,80238,tenure,All,NA,2,2,NA,0.46980334944470126,0.46895414472565955,NA,1.0393466417024586,0.8991219857709026,NA,2,2
2022,06,80238,tenure,Owner,NA,NA,2,NA,NA,0.5542404953246088,NA,NA,1.4329926136228799,NA,NA,2
2022,06,80238,tenure,Renter,NA,NA,2,NA,NA,0.4051674133587776,NA,NA,0.49983344681585173,NA,NA,2
2022,06,80854,tenure,All,2,2,2,0.22144482751738273,0.40603762162650875,0.8595310892597702,0.638590920777435,0.8219335759337965,1.3146304766570578,2,2,2
2022,06,80854,tenure,Owner,NA,NA,2,NA,NA,0.8105736206441913,NA,NA,1.8260160325257644,NA,NA,2
2022,06,80854,tenure,Renter,NA,2,2,NA,0.3206085105855146,0.8797163034955382,NA,0.4034048474469788,1.1037856904745802,NA,2,2
2022,06,81344,tenure,All,2,2,2,0.20503166181755947,0.3932653691689836,0.5386193923502252,0.7218894403559815,0.8482133662856554,0.8887305477968421,2,2,2
2022,06,81344,tenure,Owner,NA,2,2,NA,0.6354950781702373,0.6740454612984698,NA,1.7113491603937463,1.3357599168028524,NA,2,2
2022,06,81344,tenure,Renter,NA,2,2,NA,0.2595493047786479,0.4543100258971513,NA,0.37174364711523095,0.6104328523862375,NA,2,2
2022,06,81554,tenure,All,2,2,2,0.2849162011173184,0.5328187965302916,0.7539027210417091,0.9860335195530726,1.0489720647496756,1.2257390209218635,2,2,2
2022,06,81554,tenure,Owner,2,2,2,0.3417085427135678,0.5299437790271327,0.7309271164123615,1.458656920968479,1.363114153018822,1.461776779490357,2,2,2
