year,state,county,share_employed,share_employed_ub,share_employed_lb,employed_quality
2018,20,103,0.8333649618,0.8707841503,0.7959457733,2
2018,20,105,0.8599744778,0.8861146304,0.8338343251,2
2018,20,107,0.8344153972,0.8710725436,0.7977582509,2
2018,20,109,0.8763881383,0.9049821769,0.8477940996,2
2018,20,111,0.8004857777,0.8341929974,0.7667785581,2
2018,20,113,0.8390824441,0.8768837488,0.8012811394,2
2018,20,115,0.8004857875,0.8341930065,0.7667785684,2
2018,20,117,0.8599744784,0.8861146309,0.8338343258,2
2018,20,119,0.8324894303,0.8659319342,0.7990469264,2
2018,20,121,0.834415395,0.8710725416,0.7977582485,2
2018,20,123,0.8599744802,0.8861146326,0.8338343278,2
2018,20,125,0.7712902295,0.8095891346,0.7329913245,2
2018,20,127,0.8004857764,0.8341929961,0.7667785566,2
2018,20,129,0.8324894484,0.8659319509,0.7990469459,2
2018,20,131,0.8599744784,0.8861146309,0.8338343258,2
2018,20,133,0.7712902201,0.8095891257,0.7329913145,2
2018,20,135,0.8763881328,0.904982172,0.8477940937,2
2018,20,137,0.8763881403,0.9049821787,0.8477941019,2
2018,20,139,0.8273047668,0.8593643876,0.795245146,2
2018,20,141,0.8763881334,0.9049821725,0.8477940942,2
2018,20,143,0.8599744781,0.8861146307,0.8338343255,2
2018,20,145,0.7847482308,0.8212888981,0.7482075635,2
2018,20,147,0.8763881351,0.904982174,0.8477940962,2
2018,20,149,0.8283333281,0.8685349229,0.7881317332,2
2018,20,151,0.7847482425,0.8212889091,0.7482075759,2
2018,20,153,0.8763881456,0.9049821835,0.8477941077,2
2018,20,155,0.8390824427,0.8768837475,0.8012811378,2
2018,20,157,0.8599744708,0.8861146239,0.8338343176,2
2018,20,159,0.839082446,0.8768837506,0.8012811415,2
2018,20,161,0.8283333385,0.8685349324,0.7881317446,2
2018,20,163,0.8763881308,0.9049821701,0.8477940914,2
2018,20,165,0.7847482348,0.8212889019,0.7482075677,2
2018,20,167,0.8763881347,0.9049821737,0.8477940958,2
2018,20,169,0.8599744836,0.8861146358,0.8338343315,2
2018,20,171,0.8763881234,0.9049821635,0.8477940833,2
2018,20,173,0.8218270578,0.8398226961,0.8038314195,1
2018,20,175,0.8324894491,0.8659319515,0.7990469467,2
2018,20,177,0.8026687529,0.8304568668,0.7748806389,1
2018,20,179,0.8763881456,0.9049821835,0.8477941077,2
2018,20,181,0.8763881331,0.9049821722,0.847794094,2
2018,20,183,0.8763881334,0.9049821725,0.8477940942,2
2018,20,185,0.7847482355,0.8212889025,0.7482075684,2
2018,20,187,0.8324894336,0.8659319372,0.7990469299,2
2018,20,189,0.8324894482,0.8659319507,0.7990469457,2
2018,20,191,0.7847482412,0.8212889079,0.7482075745,2
2018,20,193,0.8763881361,0.9049821749,0.8477940973,2
2018,20,195,0.8763881341,0.9049821732,0.8477940951,2
2018,20,197,0.8273047564,0.859364378,0.7952451348,2
2018,20,199,0.8763881403,0.9049821787,0.8477941019,2
2018,20,201,0.8599744772,0.8861146299,0.8338343245,2
2018,20,203,0.8763881403,0.9049821787,0.8477941019,2
2018,20,205,0.8004857717,0.8341929917,0.7667785516,2
2018,20,207,0.8004857894,0.8341930083,0.7667785705,2
2018,20,209,0.7547511312,0.7918018454,0.717700417,1
2018,21,1,0.6910406585,0.7406697609,0.6414115561,2
2018,21,3,0.7030696122,0.7400638215,0.6660754028,2
2018,21,5,0.8027736699,0.8413841318,0.7641632081,2
2018,21,7,0.7930582577,0.8249985164,0.7611179989,2
2018,21,9,0.7030696203,0.7400638293,0.6660754112,2
2018,21,11,0.7130398702,0.7521077771,0.6739719633,2
2018,21,13,0.5755900767,0.6231434617,0.5280366916,2
2018,21,15,0.8583088039,0.8940857161,0.8225318916,1
2018,21,17,0.7920667909,0.8266831941,0.7574503877,2
2018,21,19,0.6349216392,0.6784487913,0.5913944871,2
2018,21,21,0.7169604759,0.7598394408,0.674081511,2
2018,21,23,0.7130398747,0.7521077814,0.673971968,2
2018,21,25,0.5869707253,0.6381188494,0.5358226011,2
2018,21,27,0.742830996,0.7788392593,0.7068227327,2
2018,21,29,0.8447572294,0.8789861729,0.8105282859,2
2018,21,31,0.7030696213,0.7400638303,0.6660754123,2
2018,21,33,0.7630622716,0.8055915055,0.7205330377,2
2018,21,35,0.7930582529,0.8249985119,0.7611179939,2
2018,21,37,0.7999640949,0.8316575499,0.7682706399,2
2018,21,39,0.7930582534,0.8249985124,0.7611179944,2
2018,21,41,0.799964096,0.831657551,0.7682706411,2
2018,21,43,0.634921667,0.6784488184,0.5913945156,2
2018,21,45,0.6910406561,0.7406697586,0.6414115536,2
2018,21,47,0.6655347479,0.7188355437,0.612233952,2
2018,21,49,0.7920667855,0.8266831891,0.757450382,2
2018,21,51,0.5969595574,0.6470758494,0.5468432655,2
2018,21,53,0.6910406643,0.7406697664,0.6414115622,2
2018,21,55,0.7630622793,0.8055915127,0.7205330458,2
2018,21,57,0.69104066,0.7406697623,0.6414115577,2
2018,21,59,0.8207397957,0.8582360369,0.7832435545,1
2018,21,61,0.703069603,0.7400638127,0.6660753933,2
2018,21,63,0.6349216578,0.6784488094,0.5913945062,2
2018,21,65,0.7535206287,0.7967383885,0.7103028689,2
2018,21,67,0.8459566444,0.8668208901,0.8250923986,1
2018,21,69,0.7130398786,0.7521077852,0.673971972,2
2018,21,71,0.595734765,0.6396836625,0.5517858675,2
2018,21,73,0.8027736644,0.8413841266,0.7641632021,2
2018,21,75,0.7930582484,0.8249985077,0.7611179891,2
2018,21,77,0.7999640952,0.8316575502,0.7682706403,2
2018,21,79,0.7169604604,0.759839426,0.6740814947,2
2018,21,81,0.7999641001,0.8316575548,0.7682706455,2
2018,21,83,0.7930582529,0.8249985119,0.7611179939,2
2018,21,85,0.7428309978,0.7788392611,0.7068227346,2
2018,21,87,0.691040656,0.7406697585,0.6414115535,2
2018,21,89,0.6349216556,0.6784488073,0.591394504,2
2018,21,91,0.820739796,0.8582360372,0.7832435549,2
2018,21,93,0.7492156514,0.7763686852,0.7220626176,2
2018,21,95,0.5755900807,0.6231434656,0.5280366957,2
2018,21,97,0.7920667787,0.8266831827,0.7574503748,2
2018,21,99,0.7030696134,0.7400638227,0.6660754041,2
2018,21,101,0.7772572451,0.8180337744,0.7364807157,2
2018,21,103,0.7912486956,0.8278366394,0.7546607518,2
2018,21,105,0.7930582572,0.824998516,0.7611179984,2
2018,21,107,0.7630622752,0.8055915089,0.7205330414,2
2018,21,109,0.5969595829,0.6470758743,0.5468432914,2
2018,21,111,0.8117048933,0.8256622458,0.7977475408,1
2018,21,113,0.7169604742,0.7598394392,0.6740815092,2
2018,21,115,0.595734771,0.6396836684,0.5517858737,2
2018,21,117,0.8362699545,0.8659528555,0.8065870534,1
2018,21,119,0.5869707473,0.638118871,0.5358226236,2
2018,21,121,0.5755900707,0.6231434558,0.5280366856,2
2018,21,123,0.7810260022,0.8209110453,0.7411409591,2
2018,21,125,0.5969595726,0.6470758642,0.546843281,2
2018,21,127,0.6349216494,0.6784488012,0.5913944975,2
2018,21,129,0.586970745,0.6381188688,0.5358226212,2
2018,21,131,0.5869707371,0.638118861,0.5358226132,2
2018,21,133,0.5869707367,0.6381188607,0.5358226128,2
2018,21,135,0.7130398773,0.7521077839,0.6739719707,2
2018,21,137,0.7169604725,0.7598394376,0.6740815074,2
2018,21,139,0.7630622728,0.8055915066,0.7205330389,2
2018,21,141,0.7030696113,0.7400638207,0.6660754019,2
2018,21,143,0.665534761,0.7188355563,0.6122339656,2
2018,21,145,0.7930582546,0.8249985135,0.7611179957,2
2018,21,147,0.6387950869,0.692616236,0.5849739377,2
2018,21,149,0.7772572614,0.8180337897,0.7364807331,2
2018,21,151,0.7535206331,0.7967383927,0.7103028735,1
2018,21,153,0.59573477,0.6396836674,0.5517858726,2
2018,21,155,0.7810260292,0.8209110705,0.7411409879,2
2018,21,157,0.7930582508,0.82499851,0.7611179917,2
2018,21,159,0.5957347699,0.6396836673,0.5517858724,2
2018,21,161,0.713039878,0.7521077846,0.6739719714,2
2018,21,163,0.7428309959,0.7788392592,0.7068227326,2
2018,21,165,0.7130398742,0.7521077809,0.6739719675,2
2018,21,167,0.8027736603,0.8413841229,0.7641631978,2
2018,21,169,0.7030696116,0.740063821,0.6660754022,2
2018,21,171,0.7030696066,0.7400638162,0.6660753971,2
2018,21,173,0.7130398699,0.7521077768,0.673971963,2
2018,21,175,0.7130398708,0.7521077777,0.6739719639,2
2018,21,177,0.7630622844,0.8055915175,0.7205330512,2
2018,21,179,0.7810260165,0.8209110587,0.7411409743,2
2018,21,181,0.7920667725,0.8266831768,0.7574503682,2
2018,21,183,0.7772572463,0.8180337756,0.736480717,2
2018,21,185,0.7912486937,0.8278366376,0.7546607498,2
2018,21,187,0.799964096,0.831657551,0.7682706411,2
2018,21,189,0.5869707338,0.6381188578,0.5358226098,2
2018,21,191,0.7999641044,0.8316575588,0.7682706499,2
2018,21,193,0.5869707373,0.6381188612,0.5358226134,2
2018,21,195,0.5957347633,0.6396836608,0.5517858658,2
2018,21,197,0.753520626,0.796738386,0.710302866,2
2018,21,199,0.6387951038,0.6926162524,0.5849739552,2
2018,21,201,0.713039877,0.7521077836,0.6739719703,2
2018,21,203,0.5969595709,0.6470758626,0.5468432792,2
2018,21,205,0.7130398765,0.7521077831,0.6739719698,2
2018,21,207,0.6910406594,0.7406697617,0.6414115571,2
2018,21,209,0.7920667857,0.8266831892,0.7574503822,2
2018,21,211,0.8118644472,0.8373414922,0.7863874021,2
2018,21,213,0.7030696102,0.7400638196,0.6660754008,2
2018,21,215,0.844757233,0.8789861762,0.8105282898,2
2018,21,217,0.691040661,0.7406697633,0.6414115588,2
2018,21,219,0.6655347479,0.7188355437,0.612233952,2
2018,21,221,0.6655347511,0.7188355468,0.6122339554,2
2018,21,223,0.791248698,0.8278366416,0.7546607543,2
2018,21,225,0.7772572425,0.8180337721,0.736480713,2
2018,21,227,0.7697289371,0.8132798675,0.7261780068,1
2018,21,229,0.7810260184,0.8209110604,0.7411409764,2
2018,21,231,0.6387951042,0.6926162527,0.5849739556,2
2018,21,233,0.7772572483,0.8180337775,0.7364807192,2
2018,21,235,0.5755900596,0.6231434449,0.5280366744,2
2018,21,237,0.5869707402,0.6381188641,0.5358226164,2
2018,21,239,0.8027736672,0.8413841293,0.7641632052,2
2018,22,1,0.678958686,0.7249430956,0.6329742764,2
2018,22,3,0.7788340137,0.8142690096,0.7433990178,2
2018,22,5,0.8504064727,0.8903701127,0.8104428327,1
2018,22,7,0.752620234,0.7949591423,0.7102813257,2
2018,22,9,0.7075020742,0.7512174947,0.6637866537,2
2018,22,11,0.7788340147,0.8142690106,0.7433990189,2
2018,22,13,0.6929067094,0.7272021365,0.6586112822,2
2018,22,15,0.7823775911,0.8193304737,0.7454247084,2
2018,22,17,0.7665641255,0.7978570074,0.7352712437,1
2018,22,19,0.7648210996,0.7919049077,0.7377372915,2
2018,22,21,0.6484013085,0.6902533489,0.6065492682,2
2018,22,23,0.755067814,0.7964437596,0.7136918685,2
2018,22,25,0.7075020892,0.7512175091,0.6637866694,2
2018,22,27,0.6929067117,0.7272021387,0.6586112846,2
2018,22,29,0.7075020911,0.7512175109,0.6637866714,2
2018,22,31,0.6929067137,0.7272021407,0.6586112867,2
2018,22,33,0.8343339016,0.8558031381,0.8128646651,1
2018,22,35,0.6484013011,0.6902533417,0.6065492605,2
2018,22,37,0.7129664101,0.7575227362,0.6684100839,2
2018,22,39,0.643717005,0.6942519226,0.5931820874,2
2018,22,41,0.6484013065,0.6902533469,0.6065492661,2
2018,22,43,0.7075020841,0.7512175042,0.6637866641,2
2018,22,45,0.7179781602,0.7573816054,0.6785747149,2
2018,22,47,0.7129664194,0.7575227451,0.6684100937,2
2018,22,49,0.6484013115,0.6902533518,0.6065492712,2
2018,22,51,0.7860391079,0.8052589778,0.766819238,1
2018,22,53,0.7550678086,0.7964437545,0.7136918628,2
2018,22,55,0.8123266279,0.8426008028,0.782052453,1
2018,22,57,0.7526202325,0.7949591409,0.7102813241,1
2018,22,59,0.7075020786,0.7512174989,0.6637866583,2
2018,22,61,0.6929067186,0.7272021455,0.6586112918,2
2018,22,63,0.7894070202,0.8345776702,0.7442363703,1
2018,22,65,0.6484013036,0.6902533441,0.6065492631,2
2018,22,67,0.6484013003,0.6902533409,0.6065492597,2
2018,22,69,0.6929067187,0.7272021456,0.6586112918,2
2018,22,71,0.7457678891,0.7649912713,0.7265445069,1
2018,22,73,0.7598850533,0.7991777371,0.7205923695,1
2018,22,75,0.7843660141,0.8229698816,0.7457621467,2
2018,22,77,0.7129664248,0.7575227503,0.6684100993,2
2018,22,79,0.7268534654,0.7572957635,0.6964111673,2
2018,22,81,0.6929067154,0.7272021424,0.6586112884,2
2018,22,83,0.6484012985,0.6902533392,0.6065492579,2
2018,22,85,0.692906721,0.7272021478,0.6586112942,2
2018,22,87,0.784366007,0.8229698749,0.745762139,2
2018,22,89,0.7513961939,0.7954358167,0.707356571,2
2018,22,91,0.7894070125,0.834577663,0.7442363619,2
2018,22,93,0.751396198,0.7954358207,0.7073565754,2
2018,22,95,0.7513961926,0.7954358156,0.7073565697,2
2018,22,97,0.6437169855,0.6942519037,0.5931820672,2
2018,22,99,0.7179781757,0.7573816202,0.6785747311,2
2018,22,101,0.7179781663,0.7573816113,0.6785747213,2
2018,22,103,0.7772273114,0.807579672,0.7468749509,1
2018,22,105,0.6830222494,0.7281170252,0.6379274736,2
2018,22,107,0.6484012986,0.6902533393,0.606549258,2
2018,22,109,0.7076422764,0.7620991677,0.6531853851,1
2018,22,111,0.6484013163,0.6902533564,0.6065492761,2
2018,22,113,0.6789586951,0.7249431043,0.6329742858,2
2018,22,115,0.7268534642,0.7572957623,0.6964111661,2
2018,22,117,0.6830222325,0.728117009,0.637927456,2
2018,22,119,0.7823776061,0.8193304878,0.7454247243,2
2018,22,121,0.7129664033,0.7575227298,0.6684100769,2
2018,22,123,0.6484013112,0.6902533515,0.6065492709,2
2018,22,125,0.712966413,0.757522739,0.6684100869,2
2018,22,127,0.7075020701,0.7512174908,0.6637866494,2
2018,23,1,0.8096094296,0.8573326666,0.7618861926,1
2018,23,3,0.7179057222,0.7568486173,0.6789628271,2
2018,23,5,0.8818989953,0.8992895074,0.8645084833,2
2018,23,7,0.7272557604,0.7630422391,0.6914692817,2
2018,23,9,0.820629824,0.8494880712,0.7917715768,2
2018,23,11,0.8153013385,0.8556689308,0.7749337463,1
2018,23,13,0.8206298265,0.8494880736,0.7917715795,2
2018,23,15,0.8206298216,0.849488069,0.7917715743,2
2018,23,17,0.7272557515,0.7630422306,0.6914692725,2
2018,23,19,0.7873637873,0.8242778125,0.750449762,1
2018,23,21,0.727255756,0.7630422349,0.6914692771,2
2018,23,23,0.9078021645,0.9430361815,0.8725681476,2
2018,23,25,0.7272557458,0.7630422251,0.6914692665,2
2018,23,27,0.8206298256,0.8494880727,0.7917715785,2
2018,23,29,0.7179057153,0.7568486107,0.67896282,2
2018,23,31,0.8532381517,0.8792678189,0.8272084844,2
2018,24,1,0.8050692789,0.8429110797,0.7672274781,2
2018,24,3,0.8512611549,0.8679663283,0.8345559815,1
2018,24,5,0.8370745655,0.850664048,0.8234850829,1
2018,24,9,0.8684390145,0.8947297315,0.8421482975,2
2018,24,11,0.8179031453,0.8455788018,0.7902274888,2
2018,24,13,0.8829060103,0.9069848372,0.8588271835,1
2018,24,15,0.8086889658,0.8508725625,0.7665053691,1
2018,24,17,0.8538773016,0.8846855465,0.8230690566,1
2018,24,19,0.8179031503,0.8455788065,0.790227494,2
2018,24,21,0.8501082779,0.8706330789,0.8295834769,1
2018,24,23,0.8050692955,0.8429110951,0.7672274959,2
2018,24,25,0.8455866496,0.8694612558,0.8217120433,1
2018,24,27,0.8772184934,0.8964134247,0.8580235621,1
2018,24,29,0.8179031416,0.8455787983,0.7902274849,2
2018,24,31,0.8685618792,0.8789976927,0.8581260657,1
2018,24,33,0.8470045864,0.8592204771,0.8347886957,1
2018,24,35,0.8179031533,0.8455788093,0.7902274973,2
2018,24,37,0.8684390226,0.894729739,0.8421483063,2
2018,24,39,0.7845501261,0.8182138558,0.7508863965,2
2018,24,41,0.8179031483,0.8455788047,0.790227492,2
2018,24,43,0.7923173247,0.827183484,0.7574511654,1
2018,24,45,0.7845501327,0.818213862,0.7508864034,2
2018,24,47,0.7845501314,0.8182138608,0.750886402,2
2018,24,510,0.7862616654,0.8035460312,0.7689772996,1
2018,25,1,0.8269510383,0.8556815496,0.7982205271,1
2018,25,3,0.8037385409,0.8375204135,0.7699566683,1
2018,25,5,0.7962967293,0.8123933606,0.7802000979,1
2018,25,7,0.795422735,0.8402563296,0.7505891403,2
2018,25,9,0.8387326345,0.8508446609,0.8266206081,1
2018,25,11,0.8429323691,0.871597271,0.8142674673,2
2018,25,13,0.7749719633,0.7934977848,0.7564461418,1
2018,25,15,0.8443657753,0.8646249327,0.8241066178,2
2018,25,17,0.8510165734,0.8589030941,0.8431300527,1
2018,25,19,0.795422721,0.8402563168,0.7505891252,2
2018,25,21,0.8468509838,0.8578464935,0.835855474,1
2018,25,23,0.856145403,0.8700391713,0.8422516347,1
2018,25,25,0.828077763,0.8411469026,0.8150086235,1
2018,25,27,0.8294570966,0.84135009,0.8175641031,1
2018,26,1,0.7741100546,0.8040778695,0.7441422398,2
2018,26,3,0.7948509956,0.8258710921,0.763830899,2
2018,26,5,0.8615205766,0.8948330206,0.8282081326,1
2018,26,7,0.7741100694,0.8040778836,0.7441422553,2
2018,26,9,0.8130487312,0.8382420078,0.7878554546,2
2018,26,11,0.6895463138,0.725820376,0.6532722515,2
2018,26,13,0.7969812047,0.8266112015,0.7673512078,2
2018,26,15,0.7998472655,0.8298547794,0.7698397516,2
2018,26,17,0.8009355645,0.8324682778,0.7694028511,2
2018,26,19,0.8256889265,0.8570270215,0.7943508315,2
2018,26,21,0.8085248828,0.8420864303,0.7749633354,1
2018,26,23,0.8038066184,0.838615417,0.7689978198,2
2018,26,25,0.7998472707,0.8298547842,0.7698397571,2
2018,26,27,0.7719353801,0.8097487108,0.7341220494,2
2018,26,29,0.8130487263,0.8382420031,0.7878554495,2
2018,26,31,0.7741100588,0.8040778734,0.7441422441,2
2018,26,33,0.7948509956,0.8258710921,0.763830899,2
2018,26,35,0.7690764858,0.8018549088,0.7362980629,2
2018,26,37,0.855740579,0.8812636858,0.8302174723,2
2018,26,39,0.7741100693,0.8040778835,0.7441422552,2
2018,26,41,0.7948509994,0.8258710958,0.7638309031,2
2018,26,43,0.7969812017,0.8266111988,0.7673512047,2
2018,26,45,0.8557405696,0.881263677,0.8302174621,2
2018,26,47,0.8130487313,0.8382420079,0.7878554548,2
2018,26,49,0.7689160184,0.7887566686,0.7490753682,1
2018,26,51,0.6895463093,0.7258203717,0.6532722469,2
2018,26,53,0.796981201,0.826611198,0.7673512039,2
2018,26,55,0.8256889346,0.857027029,0.7943508401,2
2018,26,57,0.7690764812,0.8018549044,0.7362980581,2
2018,26,59,0.7954234828,0.8260374949,0.7648094707,2
2018,26,61,0.7969811934,0.8266111909,0.7673511959,2
2018,26,63,0.7757857098,0.8025907911,0.7489806284,2
2018,26,65,0.8144401748,0.8407770905,0.7881032591,1
2018,26,67,0.7930499481,0.8184144345,0.7676854616,2
2018,26,69,0.6895463264,0.7258203882,0.6532722646,2
2018,26,71,0.796981208,0.8266112047,0.7673512114,2
2018,26,73,0.7690764874,0.8018549102,0.7362980646,2
2018,26,75,0.7178716699,0.7595455388,0.676197801,1
2018,26,77,0.7669529386,0.7975591982,0.736346679,1
2018,26,79,0.8130487264,0.8382420032,0.7878554496,2
2018,26,81,0.8346029115,0.8519758815,0.8172299416,1
2018,26,83,0.7969812049,0.8266112018,0.7673512081,2
2018,26,85,0.7380977629,0.7718207495,0.7043747764,2
2018,26,87,0.8250788684,0.8552765188,0.794881218,2
2018,26,89,0.8256889346,0.857027029,0.7943508401,2
2018,26,91,0.7954234853,0.8260374972,0.7648094734,2
2018,26,93,0.8673741174,0.891894643,0.8428535919,1
2018,26,95,0.7948510036,0.8258710997,0.7638309075,2
2018,26,97,0.7948509848,0.825871082,0.7638308877,2
2018,26,99,0.8084827158,0.8241412112,0.7928242203,1
2018,26,101,0.8256889341,0.8570270286,0.7943508397,2
2018,26,103,0.7969812024,0.8266111994,0.7673512054,2
2018,26,105,0.7380977693,0.7718207556,0.704374783,2
2018,26,107,0.7930499423,0.818414429,0.7676854556,2
2018,26,109,0.7948509867,0.8258710837,0.7638308897,2
2018,26,111,0.8009355619,0.8324682754,0.7694028484,2
2018,26,113,0.8130487264,0.8382420032,0.7878554495,2
2018,26,115,0.7990031423,0.8369255849,0.7610806996,1
2018,26,117,0.7930499362,0.8184144232,0.7676854492,2
2018,26,119,0.774110061,0.8040778756,0.7441422465,2
2018,26,121,0.7672078592,0.8020554314,0.732360287,1
2018,26,123,0.7380977627,0.7718207493,0.7043747762,2
2018,26,125,0.8235082667,0.8353407163,0.8116758171,1
2018,26,127,0.7380977611,0.7718207477,0.7043747745,2
2018,26,129,0.6895463058,0.7258203683,0.6532722434,2
2018,26,131,0.7969811963,0.8266111936,0.767351199,2
2018,26,133,0.7930499378,0.8184144247,0.7676854509,2
2018,26,135,0.7741100693,0.8040778835,0.7441422551,2
2018,26,137,0.7741100669,0.8040778811,0.7441422526,2
2018,26,139,0.8933741973,0.9149238771,0.8718245175,1
2018,26,141,0.7741100705,0.8040778846,0.7441422564,2
2018,26,143,0.6895463295,0.7258203912,0.6532722678,2
2018,26,145,0.7858625045,0.8186598337,0.7530651753,1
2018,26,147,0.775078032,0.8086840748,0.7414719893,1
2018,26,149,0.8038066108,0.8386154099,0.7689978116,2
2018,26,151,0.7757857177,0.8025907987,0.7489806367,2
2018,26,153,0.7948510037,0.8258710998,0.7638309076,2
2018,26,155,0.8146923396,0.8444713801,0.7849132991,2
2018,26,157,0.7757857084,0.8025907898,0.748980627,2
2018,26,159,0.7719353703,0.8097487015,0.734122039,2
2018,26,161,0.8104930292,0.8334355166,0.7875505418,1
2018,26,163,0.7332025191,0.7458580365,0.7205470017,1
2018,26,165,0.8130487332,0.8382420097,0.7878554568,2
2018,27,1,0.8483805142,0.87686578,0.8198952483,2
2018,27,3,0.875262018,0.8977144199,0.8528096162,1
2018,27,5,0.7872002823,0.8170345283,0.7573660363,2
2018,27,7,0.7872002956,0.817034541,0.7573660502,2
2018,27,9,0.8976157571,0.9277418677,0.8674896465,2
2018,27,11,0.8314414315,0.8556324083,0.8072504546,2
2018,27,13,0.8789032712,0.9076725744,0.850133968,2
2018,27,15,0.8331253553,0.8618122854,0.8044384251,2
2018,27,17,0.8470671494,0.8675861708,0.826548128,2
2018,27,19,0.8945194919,0.9248892132,0.8641497705,1
2018,27,21,0.8483805225,0.8768657877,0.8198952572,2
2018,27,23,0.8331253599,0.8618122898,0.8044384301,2
2018,27,25,0.8347986236,0.8610633665,0.8085338807,2
2018,27,27,0.8578207947,0.8821741526,0.8334674368,2
2018,27,29,0.7872003008,0.8170345459,0.7573660557,2
2018,27,31,0.8341539606,0.8646086672,0.8036992539,2
2018,27,33,0.8562457698,0.8823861897,0.8301053499,2
2018,27,35,0.8612620714,0.885614981,0.8369091619,2
2018,27,37,0.9020019824,0.9203562981,0.8836476667,1
2018,27,39,0.8407813085,0.8698645514,0.8116980655,2
2018,27,41,0.8314414359,0.8556324125,0.8072504593,2
2018,27,43,0.8562457746,0.8823861942,0.830105355,2
2018,27,45,0.907097058,0.930134421,0.8840596949,2
2018,27,47,0.8407813047,0.869864548,0.8116980615,2
2018,27,49,0.8699665124,0.8983351229,0.8415979019,2
2018,27,51,0.8314414383,0.8556324147,0.8072504618,2
2018,27,53,0.8761889432,0.8882643997,0.8641134867,1
2018,27,55,0.9070970655,0.9301344277,0.8840597033,2
2018,27,57,0.7872002911,0.8170345367,0.7573660455,2
2018,27,59,0.8347986301,0.8610633726,0.8085338876,2
2018,27,61,0.8483805247,0.8768657897,0.8198952596,2
2018,27,63,0.8562457788,0.8823861981,0.8301053596,2
2018,27,65,0.8347986242,0.861063367,0.8085338813,2
2018,27,67,0.870679918,0.8946951999,0.8466646361,2
2018,27,69,0.8578207934,0.8821741514,0.8334674353,2
2018,27,71,0.8341539554,0.8646086625,0.8036992484,2
2018,27,73,0.8331253601,0.8618122899,0.8044384303,2
2018,27,75,0.8341539571,0.864608664,0.8036992501,2
2018,27,77,0.7872003,0.8170345451,0.7573660548,2
2018,27,79,0.8699665078,0.8983351188,0.8415978969,2
2018,27,81,0.8331253582,0.8618122882,0.8044384283,2
2018,27,83,0.8331253553,0.8618122854,0.8044384251,2
2018,27,85,0.8706799185,0.8946952004,0.8466646366,2
2018,27,87,0.7872002782,0.8170345244,0.7573660319,2
2018,27,89,0.8578208014,0.8821741588,0.8334674439,2
2018,27,91,0.8562457748,0.8823861944,0.8301053552,2
2018,27,93,0.8706799193,0.8946952011,0.8466646375,2
2018,27,95,0.8347986287,0.8610633713,0.8085338861,2
2018,27,97,0.8612620712,0.8856149807,0.8369091617,2
2018,27,99,0.8407813072,0.8698645503,0.8116980642,2
2018,27,101,0.856245776,0.8823861954,0.8301053565,2
2018,27,103,0.8789032734,0.9076725763,0.8501339704,2
2018,27,105,0.856245772,0.8823861918,0.8301053522,2
2018,27,107,0.8578207972,0.8821741549,0.8334674394,2
2018,27,109,0.8938632126,0.9225137707,0.8652126544,1
2018,27,111,0.8314414366,0.8556324132,0.8072504601,2
2018,27,113,0.8578208037,0.882174161,0.8334674464,2
2018,27,115,0.834798625,0.8610633678,0.8085338821,2
2018,27,117,0.85624577,0.8823861899,0.8301053501,2
2018,27,119,0.8578207983,0.8821741559,0.8334674406,2
2018,27,121,0.8314414321,0.8556324089,0.8072504553,2
2018,27,123,0.8505983664,0.8707181063,0.8304786264,1
2018,27,125,0.8578207983,0.882174156,0.8334674406,2
2018,27,127,0.8331253629,0.8618122925,0.8044384333,2
2018,27,129,0.8706799171,0.8946951991,0.8466646351,2
2018,27,131,0.8699665118,0.8983351224,0.8415979013,2
2018,27,133,0.8562457697,0.8823861896,0.8301053497,2
2018,27,135,0.8578207968,0.8821741545,0.833467439,2
2018,27,137,0.870639842,0.893765886,0.847513798,1
2018,27,139,0.8568161448,0.8833185724,0.8303137171,1
2018,27,141,0.8976157647,0.9277418743,0.8674896551,2
2018,27,143,0.8706799212,0.8946952029,0.8466646396,2
2018,27,145,0.8738033072,0.9018899453,0.8457166692,1
2018,27,147,0.8407813247,0.8698645664,0.811698083,2
2018,27,149,0.8314414319,0.8556324087,0.8072504551,2
2018,27,151,0.8314414319,0.8556324087,0.8072504551,2
2018,27,153,0.8612620744,0.8856149837,0.8369091651,2
2018,27,155,0.8314414307,0.8556324076,0.8072504538,2
2018,27,157,0.9070970548,0.9301344182,0.8840596914,2
2018,27,159,0.8612620641,0.8856149742,0.8369091541,2
2018,27,161,0.8789032665,0.9076725702,0.8501339628,2
2018,27,163,0.9015617938,0.9256412682,0.8774823194,1
2018,27,165,0.8562457609,0.8823861815,0.8301053403,2
2018,27,167,0.8314414372,0.8556324137,0.8072504607,2
2018,27,169,0.9070970569,0.9301344201,0.8840596937,2
2018,27,171,0.9117555519,0.9406582318,0.882852872,1
2018,27,173,0.833125356,0.8618122861,0.8044384259,2
2018,28,1,0.6391461826,0.6820206071,0.596271758,2
2018,28,3,0.7144228449,0.7548315423,0.6740141475,2
2018,28,5,0.6391461825,0.6820206071,0.596271758,2
2018,28,7,0.6835307609,0.7298098702,0.6372516516,2
2018,28,9,0.7144228444,0.7548315418,0.674014147,2
2018,28,11,0.6422807496,0.6848528619,0.5997086373,2
2018,28,13,0.7684815578,0.8026920379,0.7342710777,2
2018,28,15,0.6835307667,0.7298098758,0.6372516576,2
