year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2018,01,055,industry,Leisure and Other,.4292279,1
2018,01,057,all,All,.5932518,1
2018,01,057,industry,Goods Producing,.7044865,1
2018,01,057,industry,Public Administration,.6670993,1
2018,01,057,industry,"Trade, Transit, Utilities",.5172414,1
2018,01,057,industry,Information Services,.8036708,3
2018,01,057,industry,Professional Services,.65165,1
2018,01,057,industry,Education and Health,.5821283,1
2018,01,057,industry,Leisure and Other,.3197998,1
2018,01,059,all,All,.652577,1
2018,01,059,industry,Goods Producing,.7387839,1
2018,01,059,industry,Public Administration,.7940922,1
2018,01,059,industry,"Trade, Transit, Utilities",.4968484,1
2018,01,059,industry,Information Services,.588617,3
2018,01,059,industry,Professional Services,.6687987,1
2018,01,059,industry,Education and Health,.653504,1
2018,01,059,industry,Leisure and Other,.3916389,1
2018,01,061,all,All,.5817783,1
2018,01,061,industry,Goods Producing,.6064764,1
2018,01,061,industry,Public Administration,.6927674,1
2018,01,061,industry,"Trade, Transit, Utilities",.600988,1
2018,01,061,industry,Information Services,NA,NA
2018,01,061,industry,Professional Services,.7006952,1
2018,01,061,industry,Education and Health,.6631907,1
2018,01,061,industry,Leisure and Other,NA,NA
2018,01,063,all,All,.6154987,1
2018,01,063,industry,Goods Producing,.7536152,1
2018,01,063,industry,Public Administration,.6637005,1
2018,01,063,industry,"Trade, Transit, Utilities",.4616241,1
2018,01,063,industry,Information Services,NA,NA
2018,01,063,industry,Professional Services,NA,NA
2018,01,063,industry,Education and Health,.4875788,3
2018,01,063,industry,Leisure and Other,.356878,1
2018,01,065,all,All,.6282999,1
2018,01,065,industry,Goods Producing,.843893,1
2018,01,065,industry,Public Administration,.6942978,1
2018,01,065,industry,"Trade, Transit, Utilities",.5719817,1
2018,01,065,industry,Information Services,.8157339,3
2018,01,065,industry,Professional Services,.6454594,3
2018,01,065,industry,Education and Health,.4795846,3
2018,01,065,industry,Leisure and Other,.2644315,1
2018,01,067,all,All,.7480534,1
2018,01,067,industry,Goods Producing,.8602151,1
2018,01,067,industry,Public Administration,.7424917,1
2018,01,067,industry,"Trade, Transit, Utilities",.7109752,1
2018,01,067,industry,Information Services,NA,NA
2018,01,067,industry,Professional Services,1.129496,1
2018,01,067,industry,Education and Health,.4783093,3
2018,01,067,industry,Leisure and Other,NA,NA
2018,01,069,all,All,.751921,1
2018,01,069,industry,Goods Producing,.7299671,1
2018,01,069,industry,Public Administration,.9043787,1
2018,01,069,industry,"Trade, Transit, Utilities",.7921698,1
2018,01,069,industry,Information Services,.7683864,1
2018,01,069,industry,Professional Services,.8516283,1
2018,01,069,industry,Education and Health,.9449323,1
2018,01,069,industry,Leisure and Other,.4340469,1
2018,01,071,all,All,.636896,1
2018,01,071,industry,Goods Producing,.7448755,1
2018,01,071,industry,Public Administration,.8879331,1
2018,01,071,industry,"Trade, Transit, Utilities",.5078697,1
2018,01,071,industry,Information Services,.4877379,3
2018,01,071,industry,Professional Services,.7187957,1
2018,01,071,industry,Education and Health,.670754,1
2018,01,071,industry,Leisure and Other,.3591691,1
2018,01,073,all,All,.9464661,1
2018,01,073,industry,Goods Producing,1.102169,1
2018,01,073,industry,Public Administration,1.032482,1
2018,01,073,industry,"Trade, Transit, Utilities",.8257523,1
2018,01,073,industry,Information Services,1.13366,1
2018,01,073,industry,Professional Services,1.327852,1
2018,01,073,industry,Education and Health,.9569629,1
2018,01,073,industry,Leisure and Other,.5576452,1
2018,01,075,all,All,.7137561,1
2018,01,075,industry,Goods Producing,.9121246,1
2018,01,075,industry,Public Administration,.6918181,1
2018,01,075,industry,"Trade, Transit, Utilities",.6006675,1
2018,01,075,industry,Information Services,.6136448,3
2018,01,075,industry,Professional Services,.8180386,1
2018,01,075,industry,Education and Health,.4393771,3
2018,01,075,industry,Leisure and Other,.2915276,1
2018,01,077,all,All,.6176686,1
2018,01,077,industry,Goods Producing,.7478005,1
2018,01,077,industry,Public Administration,.9109237,1
2018,01,077,industry,"Trade, Transit, Utilities",.5058651,1
2018,01,077,industry,Information Services,.6268328,3
2018,01,077,industry,Professional Services,.7587976,1
2018,01,077,industry,Education and Health,.7587976,1
2018,01,077,industry,Leisure and Other,.3931451,1
2018,01,079,all,All,.6158492,1
2018,01,079,industry,Goods Producing,.8116764,1
2018,01,079,industry,Public Administration,.8348584,1
2018,01,079,industry,"Trade, Transit, Utilities",.6121888,1
2018,01,079,industry,Information Services,.6844802,3
2018,01,079,industry,Professional Services,.9516837,1
2018,01,079,industry,Education and Health,.5106149,1
2018,01,079,industry,Leisure and Other,.3628294,1
2018,01,081,all,All,.6719858,1
2018,01,081,industry,Goods Producing,.8537234,1
2018,01,081,industry,Public Administration,.9861111,1
2018,01,081,industry,"Trade, Transit, Utilities",.5921986,1
2018,01,081,industry,Information Services,.7828014,1
2018,01,081,industry,Professional Services,.6870567,1
2018,01,081,industry,Education and Health,.6586879,1
2018,01,081,industry,Leisure and Other,.4069149,1
2018,01,083,all,All,.8496094,1
2018,01,083,industry,Goods Producing,1.004972,1
2018,01,083,industry,Public Administration,1.225142,1
2018,01,083,industry,"Trade, Transit, Utilities",.6587358,1
2018,01,083,industry,Information Services,.6178977,3
2018,01,083,industry,Professional Services,.8624822,1
2018,01,083,industry,Education and Health,.6720526,1
2018,01,083,industry,Leisure and Other,.439897,1
2018,01,085,all,All,.7702511,1
2018,01,085,industry,Goods Producing,.9807216,1
2018,01,085,industry,Public Administration,.7673033,1
2018,01,085,industry,"Trade, Transit, Utilities",.4934559,1
2018,01,085,industry,Information Services,NA,NA
2018,01,085,industry,Professional Services,.7423947,3
2018,01,085,industry,Education and Health,.4598514,3
2018,01,085,industry,Leisure and Other,NA,NA
2018,01,087,all,All,.7601039,1
2018,01,087,industry,Goods Producing,.7916204,3
2018,01,087,industry,Public Administration,.9488939,1
2018,01,087,industry,"Trade, Transit, Utilities",.3874676,1
2018,01,087,industry,Information Services,NA,NA
2018,01,087,industry,Professional Services,.6233779,1
2018,01,087,industry,Education and Health,.505191,3
2018,01,087,industry,Leisure and Other,NA,NA
2018,01,089,all,All,1.014737,1
2018,01,089,industry,Goods Producing,1.209162,1
2018,01,089,industry,Public Administration,1.228101,1
2018,01,089,industry,"Trade, Transit, Utilities",.6214489,1
2018,01,089,industry,Information Services,1.066229,1
2018,01,089,industry,Professional Services,1.172319,1
2018,01,089,industry,Education and Health,.8691406,1
2018,01,089,industry,Leisure and Other,.3990589,1
2018,01,091,all,All,.7183909,1
2018,01,091,industry,Goods Producing,.946422,1
2018,01,091,industry,Public Administration,.7733902,1
2018,01,091,industry,"Trade, Transit, Utilities",.6998518,1
2018,01,091,industry,Information Services,1.121617,3
2018,01,091,industry,Professional Services,.8236004,1
2018,01,091,industry,Education and Health,.5376344,1
2018,01,091,industry,Leisure and Other,.358732,1
2018,01,093,all,All,.6405265,1
2018,01,093,industry,Goods Producing,.7285874,1
2018,01,093,industry,Public Administration,.7594859,1
2018,01,093,industry,"Trade, Transit, Utilities",.5589544,1
2018,01,093,industry,Information Services,.904709,3
2018,01,093,industry,Professional Services,.6405265,1
2018,01,093,industry,Education and Health,.6785318,1
2018,01,093,industry,Leisure and Other,.388858,1
2018,01,095,all,All,.6473956,1
2018,01,095,industry,Goods Producing,.7055781,1
2018,01,095,industry,Public Administration,.8302549,1
2018,01,095,industry,"Trade, Transit, Utilities",.5966014,1
2018,01,095,industry,Information Services,.8524196,3
2018,01,095,industry,Professional Services,.7623753,1
2018,01,095,industry,Education and Health,.6871074,1
2018,01,095,industry,Leisure and Other,.3971186,1
2018,01,097,all,All,.8040112,1
2018,01,097,industry,Goods Producing,1.14532,1
2018,01,097,industry,Public Administration,1.012491,1
2018,01,097,industry,"Trade, Transit, Utilities",.6966925,1
2018,01,097,industry,Information Services,1.016889,1
2018,01,097,industry,Professional Services,1.006333,1
2018,01,097,industry,Education and Health,.8004926,1
2018,01,097,industry,Leisure and Other,.4490675,1
2018,01,099,all,All,.7665926,1
2018,01,099,industry,Goods Producing,1.202262,1
2018,01,099,industry,Public Administration,.7539242,1
2018,01,099,industry,"Trade, Transit, Utilities",.6488692,1
2018,01,099,industry,Information Services,.6340379,3
2018,01,099,industry,Professional Services,.7916204,1
2018,01,099,industry,Education and Health,.5598814,1
2018,01,099,industry,Leisure and Other,.3680015,1
2018,01,101,all,All,.7817474,1
2018,01,101,industry,Goods Producing,.9365051,1
2018,01,101,industry,Public Administration,.9530126,1
2018,01,101,industry,"Trade, Transit, Utilities",.6747435,1
2018,01,101,industry,Information Services,.9842589,1
2018,01,101,industry,Professional Services,.9413689,1
2018,01,101,industry,Education and Health,.7490272,1
2018,01,101,industry,Leisure and Other,.4885921,1
2018,01,103,all,All,.79612,1
2018,01,103,industry,Goods Producing,1.105417,1
2018,01,103,industry,Public Administration,.8824426,1
2018,01,103,industry,"Trade, Transit, Utilities",.6661786,1
2018,01,103,industry,Information Services,.9727306,3
2018,01,103,industry,Professional Services,.7947474,1
2018,01,103,industry,Education and Health,.6524524,1
2018,01,103,industry,Leisure and Other,.4433565,1
2018,01,105,all,All,.5589544,1
2018,01,105,industry,Goods Producing,.6173527,3
2018,01,105,industry,Public Administration,.6800767,3
2018,01,105,industry,"Trade, Transit, Utilities",.4505006,1
2018,01,105,industry,Information Services,NA,NA
2018,01,105,industry,Professional Services,.6827031,3
2018,01,105,industry,Education and Health,.588617,3
2018,01,105,industry,Leisure and Other,NA,NA
2018,01,107,all,All,.6896552,1
2018,01,107,industry,Goods Producing,.7202448,1
2018,01,107,industry,Public Administration,.8901867,1
2018,01,107,industry,"Trade, Transit, Utilities",.5098258,1
2018,01,107,industry,Information Services,.7007787,3
2018,01,107,industry,Professional Services,.6326475,1
2018,01,107,industry,Education and Health,.5913979,3
2018,01,107,industry,Leisure and Other,.5241936,1
2018,01,109,all,All,.7100483,1
2018,01,109,industry,Goods Producing,.842603,1
2018,01,109,industry,Public Administration,.8849339,1
2018,01,109,industry,"Trade, Transit, Utilities",.6683353,1
2018,01,109,industry,Information Services,.9343716,3
2018,01,109,industry,Professional Services,.8759733,1
2018,01,109,industry,Education and Health,.6970708,1
2018,01,109,industry,Leisure and Other,.3332407,1
2018,01,111,all,All,.5988135,1
2018,01,111,industry,Goods Producing,.6599926,1
2018,01,111,industry,Public Administration,.73693,1
2018,01,111,industry,"Trade, Transit, Utilities",.5561736,1
2018,01,111,industry,Information Services,.9251021,3
2018,01,111,industry,Professional Services,.6910456,1
2018,01,111,industry,Education and Health,.6071562,1
2018,01,111,industry,Leisure and Other,.3629032,1
2018,01,113,all,All,.6366187,1
2018,01,113,industry,Goods Producing,.886531,1
2018,01,113,industry,Public Administration,.7386297,1
2018,01,113,industry,"Trade, Transit, Utilities",.5077166,1
2018,01,113,industry,Information Services,NA,NA
2018,01,113,industry,Professional Services,.6203963,1
2018,01,113,industry,Education and Health,.6410031,1
2018,01,113,industry,Leisure and Other,NA,NA
2018,01,115,all,All,.6376837,1
2018,01,115,industry,Goods Producing,.8502449,1
2018,01,115,industry,Public Administration,.7583975,1
2018,01,115,industry,"Trade, Transit, Utilities",.5572079,1
2018,01,115,industry,Information Services,.9972009,3
2018,01,115,industry,Professional Services,.7312806,1
2018,01,115,industry,Education and Health,.6481805,1
2018,01,115,industry,Leisure and Other,.398443,1
2018,01,117,all,All,.9097271,1
2018,01,117,industry,Goods Producing,.9963261,1
2018,01,117,industry,Public Administration,.8228365,1
2018,01,117,industry,"Trade, Transit, Utilities",.936844,1
2018,01,117,industry,Information Services,1.270994,1
2018,01,117,industry,Professional Services,1.214136,1
2018,01,117,industry,Education and Health,.7942618,1
2018,01,117,industry,Leisure and Other,.4902904,1
2018,01,119,all,All,.6791126,1
2018,01,119,industry,Goods Producing,.8522728,1
2018,01,119,industry,Public Administration,.7699015,1
2018,01,119,industry,"Trade, Transit, Utilities",.4915224,1
2018,01,119,industry,Information Services,NA,NA
2018,01,119,industry,Professional Services,.8694084,1
2018,01,119,industry,Education and Health,.5862194,3
2018,01,119,industry,Leisure and Other,NA,NA
2018,01,121,all,All,.8107116,1
2018,01,121,industry,Goods Producing,1.148202,1
2018,01,121,industry,Public Administration,.8483125,1
2018,01,121,industry,"Trade, Transit, Utilities",.6318782,1
2018,01,121,industry,Information Services,.8684886,3
2018,01,121,industry,Professional Services,.6580154,1
2018,01,121,industry,Education and Health,.6905723,1
2018,01,121,industry,Leisure and Other,.5071533,1
2018,01,123,all,All,.6127179,1
2018,01,123,industry,Goods Producing,.6979978,1
2018,01,123,industry,Public Administration,.7981091,1
2018,01,123,industry,"Trade, Transit, Utilities",.5496849,1
2018,01,123,industry,Information Services,.8045977,3
2018,01,123,industry,Professional Services,.6808491,1
2018,01,123,industry,Education and Health,.6831665,1
2018,01,123,industry,Leisure and Other,.4416945,1
2018,01,125,all,All,.7734953,1
2018,01,125,industry,Goods Producing,1.080605,1
2018,01,125,industry,Public Administration,.9785287,1
2018,01,125,industry,"Trade, Transit, Utilities",.5975009,1
2018,01,125,industry,Information Services,.7391763,1
2018,01,125,industry,Professional Services,.781415,1
2018,01,125,industry,Education and Health,.6916578,1
2018,01,125,industry,Leisure and Other,.3999472,1
2018,01,127,all,All,.6817347,1
2018,01,127,industry,Goods Producing,.8048512,1
2018,01,127,industry,Public Administration,.7889257,1
2018,01,127,industry,"Trade, Transit, Utilities",.6642779,1
2018,01,127,industry,Information Services,.9610438,3
2018,01,127,industry,Professional Services,.870544,1
2018,01,127,industry,Education and Health,.7478869,1
2018,01,127,industry,Leisure and Other,.4557149,1
2018,01,129,all,All,1.119956,1
2018,01,129,industry,Goods Producing,1.654943,1
2018,01,129,industry,Public Administration,.6627175,1
2018,01,129,industry,"Trade, Transit, Utilities",1.050537,1
2018,01,129,industry,Information Services,NA,NA
2018,01,129,industry,Professional Services,.9144761,1
2018,01,129,industry,Education and Health,.6229174,3
2018,01,129,industry,Leisure and Other,NA,NA
2018,01,131,all,All,.7906934,1
2018,01,131,industry,Goods Producing,1.129032,1
2018,01,131,industry,Public Administration,.7675195,1
2018,01,131,industry,"Trade, Transit, Utilities",.5941787,1
2018,01,131,industry,Information Services,NA,NA
2018,01,131,industry,Professional Services,.6122544,3
2018,01,131,industry,Education and Health,.5969597,3
2018,01,131,industry,Leisure and Other,NA,NA
2018,01,133,all,All,.6599926,1
2018,01,133,industry,Goods Producing,.7471265,1
2018,01,133,industry,Public Administration,.7978001,1
2018,01,133,industry,"Trade, Transit, Utilities",.588617,1
2018,01,133,industry,Information Services,NA,NA
2018,01,133,industry,Professional Services,.7146831,1
2018,01,133,industry,Education and Health,.5839822,1
2018,01,133,industry,Leisure and Other,NA,NA
2018,02,013,all,All,.8545879,1
2018,02,013,industry,Goods Producing,.9362364,3
2018,02,013,industry,Public Administration,.7765682,1
2018,02,013,industry,"Trade, Transit, Utilities",.4758942,3
2018,02,013,industry,Information Services,.2939347,3
2018,02,013,industry,Professional Services,NA,NA
2018,02,013,industry,Education and Health,NA,NA
2018,02,013,industry,Leisure and Other,NA,NA
2018,02,016,all,All,.8319328,1
2018,02,016,industry,Goods Producing,.7836134,3
2018,02,016,industry,Public Administration,.8979926,1
2018,02,016,industry,"Trade, Transit, Utilities",.9782913,1
2018,02,016,industry,Information Services,.7247899,3
2018,02,016,industry,Professional Services,.9772409,3
2018,02,016,industry,Education and Health,.8123249,3
2018,02,016,industry,Leisure and Other,.6407563,3
2018,02,020,all,All,.8398145,1
2018,02,020,industry,Goods Producing,1.436584,1
2018,02,020,industry,Public Administration,NA,NA
2018,02,020,industry,"Trade, Transit, Utilities",.7568053,1
2018,02,020,industry,Information Services,1.021538,1
2018,02,020,industry,Professional Services,.9172151,1
2018,02,020,industry,Education and Health,.7784924,1
2018,02,020,industry,Leisure and Other,.4681424,1
2018,02,050,all,All,.5993443,1
2018,02,050,industry,Goods Producing,1.252851,3
2018,02,050,industry,Public Administration,.7554162,1
2018,02,050,industry,"Trade, Transit, Utilities",.3998004,1
2018,02,050,industry,Information Services,NA,NA
2018,02,050,industry,Professional Services,.5950684,1
2018,02,050,industry,Education and Health,NA,NA
2018,02,050,industry,Leisure and Other,NA,NA
2018,02,060,all,All,.8181542,1
2018,02,060,industry,Goods Producing,.8348513,3
2018,02,060,industry,Public Administration,1.004098,3
2018,02,060,industry,"Trade, Transit, Utilities",.7270796,1
2018,02,060,industry,Information Services,NA,NA
2018,02,060,industry,Professional Services,.9255465,3
2018,02,060,industry,Education and Health,NA,NA
2018,02,060,industry,Leisure and Other,NA,NA
2018,02,068,all,All,.6686887,1
2018,02,068,industry,Goods Producing,1.286106,3
2018,02,068,industry,Public Administration,.8506644,3
2018,02,068,industry,"Trade, Transit, Utilities",.6607453,3
2018,02,068,industry,Information Services,NA,NA
2018,02,068,industry,Professional Services,NA,NA
2018,02,068,industry,Education and Health,.3798383,3
2018,02,068,industry,Leisure and Other,NA,NA
2018,02,070,all,All,.6663177,1
2018,02,070,industry,Goods Producing,.6730482,3
2018,02,070,industry,Public Administration,.802423,1
2018,02,070,industry,"Trade, Transit, Utilities",.3881245,1
2018,02,070,industry,Information Services,NA,NA
2018,02,070,industry,Professional Services,.580691,3
2018,02,070,industry,Education and Health,.8794496,3
2018,02,070,industry,Leisure and Other,.7411008,1
2018,02,090,all,All,.7569692,1
