year,state,county,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
2021,22,097,0.68300,0.73282,0.63317,2
2021,22,099,0.67267,0.71405,0.63130,2
2021,22,101,0.67267,0.71405,0.63130,2
2021,22,103,0.77523,0.80558,0.74489,1
2021,22,105,0.76222,0.80858,0.71587,2
2021,22,107,0.60901,0.65115,0.56686,2
2021,22,109,0.74442,0.80327,0.68556,1
2021,22,111,0.60901,0.65115,0.56686,2
2021,22,113,0.75827,0.80548,0.71107,2
2021,22,115,0.71210,0.74395,0.68024,2
2021,22,117,0.76222,0.80858,0.71587,2
2021,22,119,0.75625,0.79226,0.72024,2
2021,22,121,0.72526,0.77328,0.67724,2
2021,22,123,0.60901,0.65115,0.56686,2
2021,22,125,0.72526,0.77328,0.67724,2
2021,22,127,0.66199,0.70823,0.61574,2
2021,23,001,0.76897,0.81972,0.71822,1
2021,23,003,0.73942,0.77741,0.70144,2
2021,23,005,0.85898,0.87811,0.83986,2
2021,23,007,0.70229,0.74019,0.66438,2
2021,23,009,0.81342,0.84268,0.78416,2
2021,23,011,0.76052,0.80664,0.71441,1
2021,23,013,0.81342,0.84268,0.78416,2
2021,23,015,0.81342,0.84268,0.78416,2
2021,23,017,0.70229,0.74019,0.66438,2
2021,23,019,0.78962,0.82597,0.75327,1
2021,23,021,0.70229,0.74019,0.66438,2
2021,23,023,0.84597,0.89002,0.80192,2
2021,23,025,0.70229,0.74019,0.66438,2
2021,23,027,0.81342,0.84268,0.78416,2
2021,23,029,0.73942,0.77741,0.70144,2
2021,23,031,0.85882,0.88450,0.83313,2
2021,24,001,0.81953,0.85571,0.78335,2
2021,24,003,0.85217,0.86812,0.83622,1
2021,24,005,0.81670,0.83152,0.80188,1
2021,24,009,0.83497,0.86480,0.80514,2
2021,24,011,0.78343,0.81388,0.75298,2
2021,24,013,0.84801,0.87493,0.82109,1
2021,24,015,0.76940,0.81644,0.72235,1
2021,24,017,0.82960,0.86188,0.79731,1
2021,24,019,0.78343,0.81388,0.75298,2
2021,24,021,0.83815,0.85893,0.81737,1
2021,24,023,0.81953,0.85571,0.78335,2
2021,24,025,0.84884,0.87187,0.82580,1
2021,24,027,0.87146,0.88983,0.85309,1
2021,24,029,0.78343,0.81388,0.75298,2
2021,24,031,0.83801,0.84890,0.82711,1
2021,24,033,0.82057,0.83349,0.80765,1
2021,24,035,0.78343,0.81388,0.75298,2
2021,24,037,0.83497,0.86480,0.80514,2
2021,24,039,0.80007,0.83516,0.76498,2
2021,24,041,0.78343,0.81388,0.75298,2
2021,24,043,0.74002,0.77850,0.70153,1
2021,24,045,0.80007,0.83516,0.76498,2
2021,24,047,0.80007,0.83516,0.76498,2
2021,24,510,0.74918,0.76772,0.73064,1
2021,25,001,0.82464,0.85207,0.79720,1
2021,25,003,0.82017,0.85397,0.78637,1
2021,25,005,0.78491,0.80091,0.76892,1
2021,25,007,0.82461,0.86497,0.78424,2
2021,25,009,0.82112,0.83367,0.80857,1
2021,25,011,0.83299,0.86258,0.80339,2
2021,25,013,0.75937,0.77831,0.74044,1
2021,25,015,0.81769,0.83940,0.79598,2
2021,25,017,0.84114,0.84904,0.83325,1
2021,25,019,0.82461,0.86497,0.78424,2
2021,25,021,0.84584,0.85666,0.83502,1
2021,25,023,0.85767,0.87100,0.84433,1
2021,25,025,0.81974,0.83321,0.80628,1
2021,25,027,0.80043,0.81273,0.78813,1
2021,26,001,0.76250,0.79579,0.72922,2
2021,26,003,0.74103,0.77540,0.70666,2
2021,26,005,0.84747,0.88266,0.81228,1
2021,26,007,0.76250,0.79579,0.72922,2
2021,26,009,0.82470,0.85038,0.79901,2
2021,26,011,0.73997,0.77757,0.70238,2
2021,26,013,0.77051,0.80251,0.73850,2
2021,26,015,0.76067,0.79389,0.72746,2
2021,26,017,0.82159,0.85198,0.79121,2
2021,26,019,0.82798,0.85886,0.79711,2
2021,26,021,0.76112,0.79676,0.72549,1
2021,26,023,0.71348,0.75287,0.67408,2
2021,26,025,0.76067,0.79389,0.72746,2
2021,26,027,0.73632,0.77541,0.69722,2
2021,26,029,0.82470,0.85038,0.79901,2
2021,26,031,0.76250,0.79579,0.72922,2
2021,26,033,0.74103,0.77540,0.70666,2
2021,26,035,0.74784,0.78270,0.71298,2
2021,26,037,0.77099,0.80129,0.74070,2
2021,26,039,0.76250,0.79579,0.72922,2
2021,26,041,0.74103,0.77540,0.70666,2
2021,26,043,0.77051,0.80251,0.73850,2
2021,26,045,0.77099,0.80129,0.74070,2
2021,26,047,0.82470,0.85038,0.79901,2
2021,26,049,0.72490,0.74707,0.70273,1
2021,26,051,0.73997,0.77757,0.70238,2
2021,26,053,0.77051,0.80251,0.73850,2
2021,26,055,0.82798,0.85886,0.79711,2
2021,26,057,0.74784,0.78270,0.71298,2
2021,26,059,0.73723,0.77049,0.70398,2
2021,26,061,0.77051,0.80251,0.73850,2
2021,26,063,0.73286,0.76303,0.70268,2
2021,26,065,0.81036,0.83700,0.78372,1
2021,26,067,0.77285,0.79978,0.74592,2
2021,26,069,0.73997,0.77757,0.70238,2
2021,26,071,0.77051,0.80251,0.73850,2
2021,26,073,0.74784,0.78270,0.71298,2
2021,26,075,0.77586,0.81509,0.73662,1
2021,26,077,0.82114,0.85053,0.79175,1
2021,26,079,0.82470,0.85038,0.79901,2
2021,26,081,0.84440,0.86166,0.82714,1
2021,26,083,0.77051,0.80251,0.73850,2
2021,26,085,0.76497,0.79907,0.73088,2
2021,26,087,0.74421,0.78097,0.70744,2
2021,26,089,0.82798,0.85886,0.79711,2
2021,26,091,0.73723,0.77049,0.70398,2
2021,26,093,0.83102,0.85823,0.80382,1
2021,26,095,0.74103,0.77540,0.70666,2
2021,26,097,0.74103,0.77540,0.70666,2
2021,26,099,0.78368,0.80030,0.76706,1
2021,26,101,0.82798,0.85886,0.79711,2
2021,26,103,0.77051,0.80251,0.73850,2
2021,26,105,0.76497,0.79907,0.73088,2
2021,26,107,0.77285,0.79978,0.74592,2
2021,26,109,0.74103,0.77540,0.70666,2
2021,26,111,0.82159,0.85198,0.79121,2
2021,26,113,0.82470,0.85038,0.79901,2
2021,26,115,0.74456,0.78652,0.70260,1
2021,26,117,0.77285,0.79978,0.74592,2
2021,26,119,0.76250,0.79579,0.72922,2
2021,26,121,0.77391,0.81036,0.73747,1
2021,26,123,0.76497,0.79907,0.73088,2
2021,26,125,0.81635,0.82843,0.80428,1
2021,26,127,0.76497,0.79907,0.73088,2
2021,26,129,0.73997,0.77757,0.70238,2
2021,26,131,0.77051,0.80251,0.73850,2
2021,26,133,0.77285,0.79978,0.74592,2
2021,26,135,0.76250,0.79579,0.72922,2
2021,26,137,0.76250,0.79579,0.72922,2
2021,26,139,0.82872,0.85569,0.80176,1
2021,26,141,0.76250,0.79579,0.72922,2
2021,26,143,0.73997,0.77757,0.70238,2
2021,26,145,0.73359,0.76966,0.69752,1
2021,26,147,0.79655,0.82977,0.76333,1
2021,26,149,0.71348,0.75287,0.67408,2
2021,26,151,0.73286,0.76303,0.70268,2
2021,26,153,0.74103,0.77540,0.70666,2
2021,26,155,0.77888,0.81220,0.74556,2
2021,26,157,0.73286,0.76303,0.70268,2
2021,26,159,0.73632,0.77541,0.69722,2
2021,26,161,0.83136,0.85211,0.81061,1
2021,26,163,0.68361,0.69689,0.67033,1
2021,26,165,0.82470,0.85038,0.79901,2
2021,27,001,0.82539,0.85520,0.79558,2
2021,27,003,0.85050,0.87421,0.82679,1
2021,27,005,0.83568,0.86415,0.80722,2
2021,27,007,0.83568,0.86415,0.80722,2
2021,27,009,0.87950,0.91272,0.84628,2
2021,27,011,0.82017,0.84520,0.79513,2
2021,27,013,0.86202,0.89243,0.83161,2
2021,27,015,0.87158,0.89705,0.84611,2
2021,27,017,0.82284,0.84447,0.80120,2
2021,27,019,0.88320,0.91629,0.85011,1
2021,27,021,0.82539,0.85520,0.79558,2
2021,27,023,0.87158,0.89705,0.84611,2
2021,27,025,0.80551,0.83304,0.77798,2
2021,27,027,0.89331,0.91611,0.87050,2
2021,27,029,0.83568,0.86415,0.80722,2
2021,27,031,0.79601,0.82900,0.76301,2
2021,27,033,0.89373,0.91712,0.87034,2
2021,27,035,0.78002,0.80917,0.75088,2
2021,27,037,0.86032,0.88118,0.83946,1
2021,27,039,0.86337,0.89047,0.83627,2
2021,27,041,0.82017,0.84520,0.79513,2
2021,27,043,0.89373,0.91712,0.87034,2
2021,27,045,0.90129,0.92494,0.87764,2
2021,27,047,0.86337,0.89047,0.83627,2
2021,27,049,0.82701,0.85777,0.79626,2
2021,27,051,0.82017,0.84520,0.79513,2
2021,27,053,0.85890,0.87159,0.84621,1
2021,27,055,0.90129,0.92494,0.87764,2
2021,27,057,0.83568,0.86415,0.80722,2
2021,27,059,0.80551,0.83304,0.77798,2
2021,27,061,0.82539,0.85520,0.79558,2
2021,27,063,0.89373,0.91712,0.87034,2
2021,27,065,0.80551,0.83304,0.77798,2
2021,27,067,0.83585,0.86236,0.80934,2
2021,27,069,0.89331,0.91611,0.87050,2
2021,27,071,0.79601,0.82900,0.76301,2
2021,27,073,0.87158,0.89705,0.84611,2
2021,27,075,0.79601,0.82900,0.76301,2
2021,27,077,0.83568,0.86415,0.80722,2
2021,27,079,0.82701,0.85777,0.79626,2
2021,27,081,0.87158,0.89705,0.84611,2
2021,27,083,0.87158,0.89705,0.84611,2
2021,27,085,0.83585,0.86236,0.80934,2
2021,27,087,0.83568,0.86415,0.80722,2
2021,27,089,0.89331,0.91611,0.87050,2
2021,27,091,0.89373,0.91712,0.87034,2
2021,27,093,0.83585,0.86236,0.80934,2
2021,27,095,0.80551,0.83304,0.77798,2
2021,27,097,0.78002,0.80917,0.75088,2
2021,27,099,0.86337,0.89047,0.83627,2
2021,27,101,0.89373,0.91712,0.87034,2
2021,27,103,0.86202,0.89243,0.83161,2
2021,27,105,0.89373,0.91712,0.87034,2
2021,27,107,0.89331,0.91611,0.87050,2
2021,27,109,0.88640,0.91632,0.85647,1
2021,27,111,0.82017,0.84520,0.79513,2
2021,27,113,0.89331,0.91611,0.87050,2
2021,27,115,0.80551,0.83304,0.77798,2
2021,27,117,0.89373,0.91712,0.87034,2
2021,27,119,0.89331,0.91611,0.87050,2
2021,27,121,0.82017,0.84520,0.79513,2
2021,27,123,0.85006,0.87046,0.82967,1
2021,27,125,0.89331,0.91611,0.87050,2
2021,27,127,0.87158,0.89705,0.84611,2
2021,27,129,0.83585,0.86236,0.80934,2
2021,27,131,0.82701,0.85777,0.79626,2
2021,27,133,0.89373,0.91712,0.87034,2
2021,27,135,0.89331,0.91611,0.87050,2
2021,27,137,0.81677,0.84314,0.79041,1
2021,27,139,0.90542,0.92811,0.88273,1
2021,27,141,0.87950,0.91272,0.84628,2
2021,27,143,0.83585,0.86236,0.80934,2
2021,27,145,0.81516,0.84728,0.78304,1
2021,27,147,0.86337,0.89047,0.83627,2
2021,27,149,0.82017,0.84520,0.79513,2
2021,27,151,0.82017,0.84520,0.79513,2
2021,27,153,0.78002,0.80917,0.75088,2
2021,27,155,0.82017,0.84520,0.79513,2
2021,27,157,0.90129,0.92494,0.87764,2
2021,27,159,0.78002,0.80917,0.75088,2
2021,27,161,0.86202,0.89243,0.83161,2
2021,27,163,0.89190,0.91622,0.86757,1
2021,27,165,0.89373,0.91712,0.87034,2
2021,27,167,0.82017,0.84520,0.79513,2
2021,27,169,0.90129,0.92494,0.87764,2
2021,27,171,0.83909,0.87623,0.80195,1
2021,27,173,0.87158,0.89705,0.84611,2
2021,28,001,0.65561,0.69829,0.61292,2
2021,28,003,0.73010,0.76761,0.69259,2
2021,28,005,0.65561,0.69829,0.61292,2
2021,28,007,0.68207,0.72793,0.63620,2
2021,28,009,0.73010,0.76761,0.69259,2
2021,28,011,0.60855,0.65490,0.56220,2
2021,28,013,0.79080,0.82536,0.75624,2
2021,28,015,0.68207,0.72793,0.63620,2
2021,28,017,0.79080,0.82536,0.75624,2
2021,28,019,0.74114,0.77685,0.70543,2
2021,28,021,0.65561,0.69829,0.61292,2
2021,28,023,0.72352,0.77085,0.67618,2
2021,28,025,0.74114,0.77685,0.70543,2
2021,28,027,0.67100,0.71781,0.62419,2
2021,28,029,0.75082,0.79944,0.70220,2
2021,28,031,0.66888,0.72249,0.61526,2
2021,28,033,0.79612,0.82871,0.76353,1
2021,28,035,0.76889,0.80548,0.73230,2
2021,28,037,0.65561,0.69829,0.61292,2
2021,28,039,0.70143,0.75475,0.64811,2
2021,28,041,0.66888,0.72249,0.61526,2
2021,28,043,0.68207,0.72793,0.63620,2
2021,28,045,0.70143,0.75475,0.64811,2
2021,28,047,0.73066,0.76714,0.69418,1
2021,28,049,0.74062,0.76703,0.71421,1
2021,28,051,0.68207,0.72793,0.63620,2
2021,28,053,0.60855,0.65490,0.56220,2
2021,28,055,0.60855,0.65490,0.56220,2
2021,28,057,0.79080,0.82536,0.75624,2
2021,28,059,0.75232,0.79654,0.70809,1
2021,28,061,0.72522,0.77406,0.67639,2
2021,28,063,0.65561,0.69829,0.61292,2
2021,28,065,0.66888,0.72249,0.61526,2
2021,28,067,0.66888,0.72249,0.61526,2
2021,28,069,0.72522,0.77406,0.67639,2
2021,28,071,0.79080,0.82536,0.75624,2
2021,28,073,0.76889,0.80548,0.73230,2
2021,28,075,0.72352,0.77085,0.67618,2
2021,28,077,0.65561,0.69829,0.61292,2
2021,28,079,0.72522,0.77406,0.67639,2
2021,28,081,0.77461,0.81032,0.73890,2
2021,28,083,0.68207,0.72793,0.63620,2
2021,28,085,0.65561,0.69829,0.61292,2
2021,28,087,0.74114,0.77685,0.70543,2
2021,28,089,0.80138,0.83198,0.77078,2
2021,28,091,0.76889,0.80548,0.73230,2
2021,28,093,0.73010,0.76761,0.69259,2
2021,28,095,0.79080,0.82536,0.75624,2
2021,28,097,0.68207,0.72793,0.63620,2
2021,28,099,0.72522,0.77406,0.67639,2
2021,28,101,0.72352,0.77085,0.67618,2
2021,28,103,0.74114,0.77685,0.70543,2
2021,28,105,0.74114,0.77685,0.70543,2
2021,28,107,0.67100,0.71781,0.62419,2
2021,28,109,0.70143,0.75475,0.64811,2
2021,28,111,0.76889,0.80548,0.73230,2
2021,28,113,0.65561,0.69829,0.61292,2
2021,28,115,0.77461,0.81032,0.73890,2
2021,28,117,0.73010,0.76761,0.69259,2
2021,28,119,0.67100,0.71781,0.62419,2
2021,28,121,0.82780,0.85979,0.79580,1
2021,28,123,0.72522,0.77406,0.67639,2
2021,28,125,0.60855,0.65490,0.56220,2
2021,28,127,0.82780,0.85979,0.79580,2
2021,28,129,0.72522,0.77406,0.67639,2
2021,28,131,0.70143,0.75475,0.64811,2
2021,28,133,0.60855,0.65490,0.56220,2
2021,28,135,0.67100,0.71781,0.62419,2
2021,28,137,0.67100,0.71781,0.62419,2
2021,28,139,0.73010,0.76761,0.69259,2
2021,28,141,0.73010,0.76761,0.69259,2
2021,28,143,0.67100,0.71781,0.62419,2
2021,28,145,0.77461,0.81032,0.73890,2
2021,28,147,0.65561,0.69829,0.61292,2
2021,28,149,0.75082,0.79944,0.70220,2
2021,28,151,0.60855,0.65490,0.56220,2
2021,28,153,0.66888,0.72249,0.61526,2
2021,28,155,0.74114,0.77685,0.70543,2
2021,28,157,0.65561,0.69829,0.61292,2
2021,28,159,0.74114,0.77685,0.70543,2
2021,28,161,0.68207,0.72793,0.63620,2
2021,28,163,0.80975,0.85431,0.76518,2
2021,29,001,0.82459,0.85557,0.79362,2
2021,29,003,0.80584,0.84058,0.77110,2
2021,29,005,0.84101,0.86785,0.81417,2
2021,29,007,0.79555,0.83012,0.76099,2
2021,29,009,0.74187,0.78221,0.70152,2
2021,29,011,0.79256,0.82695,0.75816,2
2021,29,013,0.85582,0.88764,0.82399,2
2021,29,015,0.75367,0.80023,0.70711,2
2021,29,017,0.86096,0.89359,0.82833,2
2021,29,019,0.84330,0.87685,0.80975,1
2021,29,021,0.80584,0.84058,0.77110,2
2021,29,023,0.69588,0.74414,0.64761,2
2021,29,025,0.84763,0.87641,0.81885,2
2021,29,027,0.84777,0.87739,0.81815,2
2021,29,029,0.74753,0.79192,0.70314,2
2021,29,031,0.86096,0.89359,0.82833,2
2021,29,033,0.82568,0.85556,0.79579,2
2021,29,035,0.69588,0.74414,0.64761,2
2021,29,037,0.85582,0.88764,0.82399,1
2021,29,039,0.79256,0.82695,0.75816,2
2021,29,041,0.82568,0.85556,0.79579,2
2021,29,043,0.83975,0.87069,0.80881,2
2021,29,045,0.82459,0.85557,0.79362,2
2021,29,047,0.83658,0.85706,0.81610,1
2021,29,049,0.84763,0.87641,0.81885,2
2021,29,051,0.84777,0.87739,0.81815,2
2021,29,053,0.82568,0.85556,0.79579,2
2021,29,055,0.75098,0.79889,0.70307,2
2021,29,057,0.79256,0.82695,0.75816,2
2021,29,059,0.75367,0.80023,0.70711,2
2021,29,061,0.84101,0.86785,0.81417,2
2021,29,063,0.80584,0.84058,0.77110,2
2021,29,065,0.75098,0.79889,0.70307,2
2021,29,067,0.70881,0.75295,0.66468,2
2021,29,069,0.68857,0.73112,0.64602,2
2021,29,071,0.81742,0.85995,0.77489,1
2021,29,073,0.75098,0.79889,0.70307,2
2021,29,075,0.84101,0.86785,0.81417,2
2021,29,077,0.82579,0.84780,0.80377,1
2021,29,079,0.84101,0.86785,0.81417,2
2021,29,081,0.84101,0.86785,0.81417,2
2021,29,083,0.79256,0.82695,0.75816,2
2021,29,085,0.75367,0.80023,0.70711,2
2021,29,087,0.84101,0.86785,0.81417,2
2021,29,089,0.82568,0.85556,0.79579,2
2021,29,091,0.70881,0.75295,0.66468,2
2021,29,093,0.69588,0.74414,0.64761,2
2021,29,095,0.83623,0.85148,0.82097,1
2021,29,097,0.73886,0.77255,0.70517,2
2021,29,099,0.84423,0.87192,0.81654,1
2021,29,101,0.84763,0.87641,0.81885,2
2021,29,103,0.82459,0.85557,0.79362,2
2021,29,105,0.75367,0.80023,0.70711,2
2021,29,107,0.84763,0.87641,0.81885,2
2021,29,109,0.79256,0.82695,0.75816,2
2021,29,111,0.82459,0.85557,0.79362,2
2021,29,113,0.79555,0.83012,0.76099,2
2021,29,115,0.84101,0.86785,0.81417,2
2021,29,117,0.84101,0.86785,0.81417,2
2021,29,119,0.74187,0.78221,0.70152,2
2021,29,121,0.82459,0.85557,0.79362,2
2021,29,123,0.69588,0.74414,0.64761,2
2021,29,125,0.75098,0.79889,0.70307,2
2021,29,127,0.82459,0.85557,0.79362,2
2021,29,129,0.84101,0.86785,0.81417,2
2021,29,131,0.74753,0.79192,0.70314,2
2021,29,133,0.68857,0.73112,0.64602,2
2021,29,135,0.84777,0.87739,0.81815,2
2021,29,137,0.82459,0.85557,0.79362,2
2021,29,139,0.79555,0.83012,0.76099,2
2021,29,141,0.74753,0.79192,0.70314,2
2021,29,143,0.68857,0.73112,0.64602,2
2021,29,145,0.73886,0.77255,0.70517,2
2021,29,147,0.84101,0.86785,0.81417,2
2021,29,149,0.70881,0.75295,0.66468,2
2021,29,151,0.84777,0.87739,0.81815,2
2021,29,153,0.70881,0.75295,0.66468,2
2021,29,155,0.68857,0.73112,0.64602,2
2021,29,157,0.74974,0.79592,0.70356,2
2021,29,159,0.82568,0.85556,0.79579,2
2021,29,161,0.75098,0.79889,0.70307,2
2021,29,163,0.79555,0.83012,0.76099,2
2021,29,165,0.83548,0.86885,0.80210,1
2021,29,167,0.75367,0.80023,0.70711,2
2021,29,169,0.74753,0.79192,0.70314,2
2021,29,171,0.84101,0.86785,0.81417,2
2021,29,173,0.82459,0.85557,0.79362,2
2021,29,175,0.82568,0.85556,0.79579,2
2021,29,177,0.84763,0.87641,0.81885,2
2021,29,179,0.69588,0.74414,0.64761,2
2021,29,181,0.69588,0.74414,0.64761,2
2021,29,183,0.86332,0.88148,0.84515,1
2021,29,185,0.79256,0.82695,0.75816,2
2021,29,186,0.74974,0.79592,0.70356,2
2021,29,187,0.74974,0.79592,0.70356,2
2021,29,189,0.83833,0.85162,0.82503,1
2021,29,195,0.82568,0.85556,0.79579,2
2021,29,197,0.82459,0.85557,0.79362,2
2021,29,199,0.82459,0.85557,0.79362,2
2021,29,201,0.86096,0.89359,0.82833,2
2021,29,203,0.70881,0.75295,0.66468,2
2021,29,205,0.82459,0.85557,0.79362,2
2021,29,207,0.68857,0.73112,0.64602,2
2021,29,209,0.74187,0.78221,0.70152,2
2021,29,211,0.84101,0.86785,0.81417,2
2021,29,213,0.74187,0.78221,0.70152,2
2021,29,215,0.70881,0.75295,0.66468,2
2021,29,217,0.79256,0.82695,0.75816,2
2021,29,219,0.79555,0.83012,0.76099,2
2021,29,221,0.74974,0.79592,0.70356,2
2021,29,223,0.69588,0.74414,0.64761,2
2021,29,225,0.83975,0.87069,0.80881,2
2021,29,227,0.84101,0.86785,0.81417,2
2021,29,229,0.70881,0.75295,0.66468,2
2021,29,510,0.78578,0.81047,0.76109,1
2021,30,001,0.77642,0.81462,0.73822,2
2021,30,003,0.80969,0.84062,0.77877,2
2021,30,005,0.80636,0.83924,0.77349,2
2021,30,007,0.77642,0.81462,0.73822,2
2021,30,009,0.88388,0.91136,0.85640,2
2021,30,011,0.80969,0.84062,0.77877,2
2021,30,013,0.80636,0.83924,0.77349,2
2021,30,015,0.80636,0.83924,0.77349,2
2021,30,017,0.80969,0.84062,0.77877,2
2021,30,019,0.80969,0.84062,0.77877,2
2021,30,021,0.80969,0.84062,0.77877,2
2021,30,023,0.77642,0.81462,0.73822,2
2021,30,025,0.80969,0.84062,0.77877,2
2021,30,027,0.80636,0.83924,0.77349,2
2021,30,029,0.82221,0.86122,0.78320,2
2021,30,031,0.88388,0.91136,0.85640,2
2021,30,033,0.80969,0.84062,0.77877,2
2021,30,035,0.82221,0.86122,0.78320,2
2021,30,037,0.80969,0.84062,0.77877,2
2021,30,039,0.77642,0.81462,0.73822,2
2021,30,041,0.80636,0.83924,0.77349,2
2021,30,043,0.77642,0.81462,0.73822,2
2021,30,045,0.80636,0.83924,0.77349,2
2021,30,047,0.79113,0.82462,0.75765,2
2021,30,049,0.77642,0.81462,0.73822,2
2021,30,051,0.80636,0.83924,0.77349,2
2021,30,053,0.82221,0.86122,0.78320,2
2021,30,055,0.80969,0.84062,0.77877,2
2021,30,057,0.77642,0.81462,0.73822,2
2021,30,059,0.80636,0.83924,0.77349,2
2021,30,061,0.79113,0.82462,0.75765,2
2021,30,063,0.79113,0.82462,0.75765,2
2021,30,065,0.80969,0.84062,0.77877,2
2021,30,067,0.88388,0.91136,0.85640,2
2021,30,069,0.80636,0.83924,0.77349,2
2021,30,071,0.80969,0.84062,0.77877,2
2021,30,073,0.80636,0.83924,0.77349,2
2021,30,075,0.80969,0.84062,0.77877,2
2021,30,077,0.77642,0.81462,0.73822,2
2021,30,079,0.80969,0.84062,0.77877,2
2021,30,081,0.79113,0.82462,0.75765,2
2021,30,083,0.80969,0.84062,0.77877,2
2021,30,085,0.80969,0.84062,0.77877,2
2021,30,087,0.80969,0.84062,0.77877,2
2021,30,089,0.79113,0.82462,0.75765,2
2021,30,091,0.80969,0.84062,0.77877,2
2021,30,093,0.77642,0.81462,0.73822,2
2021,30,095,0.88388,0.91136,0.85640,2
2021,30,097,0.88388,0.91136,0.85640,2
2021,30,099,0.80636,0.83924,0.77349,2
2021,30,101,0.80636,0.83924,0.77349,2
2021,30,103,0.80969,0.84062,0.77877,2
2021,30,105,0.80969,0.84062,0.77877,2
2021,30,107,0.80636,0.83924,0.77349,2
2021,30,109,0.80969,0.84062,0.77877,2
2021,30,111,0.81587,0.84159,0.79014,1
2021,31,001,0.85504,0.88575,0.82434,2
2021,31,003,0.90575,0.92655,0.88495,2
2021,31,005,0.90194,0.93087,0.87301,2
2021,31,007,0.87477,0.90863,0.84091,2
2021,31,009,0.86090,0.89431,0.82748,2
2021,31,011,0.90575,0.92655,0.88495,2
2021,31,013,0.87477,0.90863,0.84091,2
2021,31,015,0.87477,0.90863,0.84091,2
2021,31,017,0.87477,0.90863,0.84091,2
2021,31,019,0.85504,0.88575,0.82434,2
2021,31,021,0.90575,0.92655,0.88495,2
2021,31,023,0.86338,0.89032,0.83643,2
2021,31,025,0.80630,0.84226,0.77035,2
2021,31,027,0.90575,0.92655,0.88495,2
2021,31,029,0.90194,0.93087,0.87301,2
2021,31,031,0.87477,0.90863,0.84091,2
2021,31,033,0.87477,0.90863,0.84091,2
2021,31,035,0.85504,0.88575,0.82434,2
2021,31,037,0.90575,0.92655,0.88495,2
2021,31,039,0.90575,0.92655,0.88495,2
2021,31,041,0.86090,0.89431,0.82748,2
2021,31,043,0.90575,0.92655,0.88495,2
2021,31,045,0.87477,0.90863,0.84091,2
2021,31,047,0.90194,0.93087,0.87301,2
2021,31,049,0.87477,0.90863,0.84091,2
2021,31,051,0.90575,0.92655,0.88495,2
2021,31,053,0.80630,0.84226,0.77035,2
2021,31,055,0.84008,0.85826,0.82191,1
2021,31,057,0.90194,0.93087,0.87301,2
2021,31,059,0.86338,0.89032,0.83643,2
2021,31,061,0.85504,0.88575,0.82434,2
2021,31,063,0.90194,0.93087,0.87301,2
2021,31,065,0.90194,0.93087,0.87301,2
2021,31,067,0.86338,0.89032,0.83643,2
2021,31,069,0.87477,0.90863,0.84091,2
2021,31,071,0.86090,0.89431,0.82748,2
2021,31,073,0.90194,0.93087,0.87301,2
2021,31,075,0.90194,0.93087,0.87301,2
2021,31,077,0.86090,0.89431,0.82748,2
2021,31,079,0.86090,0.89431,0.82748,2
2021,31,081,0.86090,0.89431,0.82748,2
2021,31,083,0.85504,0.88575,0.82434,2
2021,31,085,0.90194,0.93087,0.87301,2
2021,31,087,0.90194,0.93087,0.87301,2
2021,31,089,0.87477,0.90863,0.84091,2
2021,31,091,0.90194,0.93087,0.87301,2
2021,31,093,0.86090,0.89431,0.82748,2
2021,31,095,0.86338,0.89032,0.83643,2
2021,31,097,0.86338,0.89032,0.83643,2
2021,31,099,0.85504,0.88575,0.82434,2
2021,31,101,0.90194,0.93087,0.87301,2
2021,31,103,0.87477,0.90863,0.84091,2
2021,31,105,0.87477,0.90863,0.84091,2
2021,31,107,0.90575,0.92655,0.88495,2
2021,31,109,0.87359,0.89684,0.85035,1
2021,31,111,0.90194,0.93087,0.87301,2
2021,31,113,0.90194,0.93087,0.87301,2
2021,31,115,0.86090,0.89431,0.82748,2
2021,31,117,0.90194,0.93087,0.87301,2
2021,31,119,0.90575,0.92655,0.88495,2
2021,31,121,0.86090,0.89431,0.82748,2
2021,31,123,0.87477,0.90863,0.84091,2
2021,31,125,0.90575,0.92655,0.88495,2
2021,31,127,0.86338,0.89032,0.83643,2
2021,31,129,0.85504,0.88575,0.82434,2
2021,31,131,0.86338,0.89032,0.83643,2
2021,31,133,0.86338,0.89032,0.83643,2
2021,31,135,0.90194,0.93087,0.87301,2
2021,31,137,0.85504,0.88575,0.82434,2
2021,31,139,0.90575,0.92655,0.88495,2
2021,31,141,0.90575,0.92655,0.88495,2
2021,31,143,0.86338,0.89032,0.83643,2
2021,31,145,0.90194,0.93087,0.87301,2
2021,31,147,0.86338,0.89032,0.83643,2
2021,31,149,0.87477,0.90863,0.84091,2
2021,31,151,0.86338,0.89032,0.83643,2
2021,31,153,0.90317,0.92869,0.87766,1
2021,31,155,0.80630,0.84226,0.77035,2
2021,31,157,0.87477,0.90863,0.84091,2
2021,31,159,0.86338,0.89032,0.83643,2
2021,31,161,0.87477,0.90863,0.84091,2
2021,31,163,0.86090,0.89431,0.82748,2
2021,31,165,0.87477,0.90863,0.84091,2
2021,31,167,0.90575,0.92655,0.88495,2
2021,31,169,0.86338,0.89032,0.83643,2
2021,31,171,0.90194,0.93087,0.87301,2
2021,31,173,0.90575,0.92655,0.88495,2
2021,31,175,0.86090,0.89431,0.82748,2
