year,state,county,adults,children,wage
2021,29,077,1 Adult,0 Children,16.11
2021,29,077,1 Adult,1 Child,31.44
2021,29,077,1 Adult,2 Children,39.1
2021,29,077,1 Adult,3 Children,51.8
2021,29,077,2 Adults (1 Working),0 Children,25.04
2021,29,077,2 Adults (1 Working),1 Child,30.61
2021,29,077,2 Adults (1 Working),2 Children,36.34
2021,29,077,2 Adults (1 Working),3 Children,39.69
2021,29,077,2 Adults (Both Working),0 Children,12.52
2021,29,077,2 Adults (Both Working),1 Child,17.46
2021,29,077,2 Adults (Both Working),2 Children,22.48
2021,29,077,2 Adults (Both Working),3 Children,26.31
2021,29,079,1 Adult,0 Children,15.07
2021,29,079,1 Adult,1 Child,29.11
2021,29,079,1 Adult,2 Children,35.2
2021,29,079,1 Adult,3 Children,45.34
2021,29,079,2 Adults (1 Working),0 Children,24.32
2021,29,079,2 Adults (1 Working),1 Child,29.85
2021,29,079,2 Adults (1 Working),2 Children,35.58
2021,29,079,2 Adults (1 Working),3 Children,37.94
2021,29,079,2 Adults (Both Working),0 Children,12.16
2021,29,079,2 Adults (Both Working),1 Child,16.3
2021,29,079,2 Adults (Both Working),2 Children,20.53
2021,29,079,2 Adults (Both Working),3 Children,23.08
2021,29,081,1 Adult,0 Children,15.07
2021,29,081,1 Adult,1 Child,28.59
2021,29,081,1 Adult,2 Children,34.15
2021,29,081,1 Adult,3 Children,43.86
2021,29,081,2 Adults (1 Working),0 Children,24.36
2021,29,081,2 Adults (1 Working),1 Child,29.85
2021,29,081,2 Adults (1 Working),2 Children,35.58
2021,29,081,2 Adults (1 Working),3 Children,38.02
2021,29,081,2 Adults (Both Working),0 Children,12.18
2021,29,081,2 Adults (Both Working),1 Child,16.04
2021,29,081,2 Adults (Both Working),2 Children,20.01
2021,29,081,2 Adults (Both Working),3 Children,22.34
2021,29,083,1 Adult,0 Children,15.38
2021,29,083,1 Adult,1 Child,29.04
2021,29,083,1 Adult,2 Children,34.61
2021,29,083,1 Adult,3 Children,44.39
2021,29,083,2 Adults (1 Working),0 Children,24.67
2021,29,083,2 Adults (1 Working),1 Child,30.31
2021,29,083,2 Adults (1 Working),2 Children,36.04
2021,29,083,2 Adults (1 Working),3 Children,38.56
2021,29,083,2 Adults (Both Working),0 Children,12.33
2021,29,083,2 Adults (Both Working),1 Child,16.26
2021,29,083,2 Adults (Both Working),2 Children,20.24
2021,29,083,2 Adults (Both Working),3 Children,22.61
2021,29,085,1 Adult,0 Children,14.92
2021,29,085,1 Adult,1 Child,28.59
2021,29,085,1 Adult,2 Children,34.15
2021,29,085,1 Adult,3 Children,43.56
2021,29,085,2 Adults (1 Working),0 Children,24.32
2021,29,085,2 Adults (1 Working),1 Child,29.85
2021,29,085,2 Adults (1 Working),2 Children,35.58
2021,29,085,2 Adults (1 Working),3 Children,37.73
2021,29,085,2 Adults (Both Working),0 Children,12.16
2021,29,085,2 Adults (Both Working),1 Child,16.04
2021,29,085,2 Adults (Both Working),2 Children,20.01
2021,29,085,2 Adults (Both Working),3 Children,22.19
2021,29,087,1 Adult,0 Children,15.07
2021,29,087,1 Adult,1 Child,28.59
2021,29,087,1 Adult,2 Children,34.15
2021,29,087,1 Adult,3 Children,44.43
2021,29,087,2 Adults (1 Working),0 Children,24.32
2021,29,087,2 Adults (1 Working),1 Child,29.85
2021,29,087,2 Adults (1 Working),2 Children,35.58
2021,29,087,2 Adults (1 Working),3 Children,38.6
2021,29,087,2 Adults (Both Working),0 Children,12.16
2021,29,087,2 Adults (Both Working),1 Child,16.04
2021,29,087,2 Adults (Both Working),2 Children,20.01
2021,29,087,2 Adults (Both Working),3 Children,22.63
2021,29,089,1 Adult,0 Children,15.57
2021,29,089,1 Adult,1 Child,28.87
2021,29,089,1 Adult,2 Children,34.49
2021,29,089,1 Adult,3 Children,44.27
2021,29,089,2 Adults (1 Working),0 Children,24.49
2021,29,089,2 Adults (1 Working),1 Child,30.08
2021,29,089,2 Adults (1 Working),2 Children,35.8
2021,29,089,2 Adults (1 Working),3 Children,38.26
2021,29,089,2 Adults (Both Working),0 Children,12.24
2021,29,089,2 Adults (Both Working),1 Child,16.18
2021,29,089,2 Adults (Both Working),2 Children,20.18
2021,29,089,2 Adults (Both Working),3 Children,22.55
2021,29,091,1 Adult,0 Children,15.07
2021,29,091,1 Adult,1 Child,29.23
2021,29,091,1 Adult,2 Children,35.43
2021,29,091,1 Adult,3 Children,45.55
2021,29,091,2 Adults (1 Working),0 Children,24.32
2021,29,091,2 Adults (1 Working),1 Child,29.85
2021,29,091,2 Adults (1 Working),2 Children,35.58
2021,29,091,2 Adults (1 Working),3 Children,37.79
2021,29,091,2 Adults (Both Working),0 Children,12.16
2021,29,091,2 Adults (Both Working),1 Child,16.36
2021,29,091,2 Adults (Both Working),2 Children,20.65
2021,29,091,2 Adults (Both Working),3 Children,23.18
2021,29,093,1 Adult,0 Children,15.07
2021,29,093,1 Adult,1 Child,28.59
2021,29,093,1 Adult,2 Children,34.15
2021,29,093,1 Adult,3 Children,44.07
2021,29,093,2 Adults (1 Working),0 Children,24.77
2021,29,093,2 Adults (1 Working),1 Child,29.85
2021,29,093,2 Adults (1 Working),2 Children,35.58
2021,29,093,2 Adults (1 Working),3 Children,38.23
2021,29,093,2 Adults (Both Working),0 Children,12.38
2021,29,093,2 Adults (Both Working),1 Child,16.04
2021,29,093,2 Adults (Both Working),2 Children,20.01
2021,29,093,2 Adults (Both Working),3 Children,22.44
2021,29,095,1 Adult,0 Children,17.19
2021,29,095,1 Adult,1 Child,32.82
2021,29,095,1 Adult,2 Children,39.85
2021,29,095,1 Adult,3 Children,52.03
2021,29,095,2 Adults (1 Working),0 Children,27.06
2021,29,095,2 Adults (1 Working),1 Child,32.63
2021,29,095,2 Adults (1 Working),2 Children,38.36
2021,29,095,2 Adults (1 Working),3 Children,41.82
2021,29,095,2 Adults (Both Working),0 Children,13.53
2021,29,095,2 Adults (Both Working),1 Child,18.15
2021,29,095,2 Adults (Both Working),2 Children,22.86
2021,29,095,2 Adults (Both Working),3 Children,26.43
2021,29,097,1 Adult,0 Children,15.92
2021,29,097,1 Adult,1 Child,31.8
2021,29,097,1 Adult,2 Children,39.64
2021,29,097,1 Adult,3 Children,51.85
2021,29,097,2 Adults (1 Working),0 Children,25.16
2021,29,097,2 Adults (1 Working),1 Child,30.79
2021,29,097,2 Adults (1 Working),2 Children,36.52
2021,29,097,2 Adults (1 Working),3 Children,39.19
2021,29,097,2 Adults (Both Working),0 Children,12.58
2021,29,097,2 Adults (Both Working),1 Child,17.64
2021,29,097,2 Adults (Both Working),2 Children,22.75
2021,29,097,2 Adults (Both Working),3 Children,26.34
2021,29,099,1 Adult,0 Children,16.73
2021,29,099,1 Adult,1 Child,31.66
2021,29,099,1 Adult,2 Children,38.15
2021,29,099,1 Adult,3 Children,49.37
2021,29,099,2 Adults (1 Working),0 Children,26.09
2021,29,099,2 Adults (1 Working),1 Child,31.99
2021,29,099,2 Adults (1 Working),2 Children,37.72
2021,29,099,2 Adults (1 Working),3 Children,40.74
2021,29,099,2 Adults (Both Working),0 Children,13.04
2021,29,099,2 Adults (Both Working),1 Child,17.57
2021,29,099,2 Adults (Both Working),2 Children,22.01
2021,29,099,2 Adults (Both Working),3 Children,25.1
2021,29,101,1 Adult,0 Children,15.69
2021,29,101,1 Adult,1 Child,30.43
2021,29,101,1 Adult,2 Children,37.45
2021,29,101,1 Adult,3 Children,49.36
2021,29,101,2 Adults (1 Working),0 Children,24.8
2021,29,101,2 Adults (1 Working),1 Child,30.24
2021,29,101,2 Adults (1 Working),2 Children,35.97
2021,29,101,2 Adults (1 Working),3 Children,39.15
2021,29,101,2 Adults (Both Working),0 Children,12.4
2021,29,101,2 Adults (Both Working),1 Child,16.96
2021,29,101,2 Adults (Both Working),2 Children,21.66
2021,29,101,2 Adults (Both Working),3 Children,25.09
2021,29,103,1 Adult,0 Children,15.07
2021,29,103,1 Adult,1 Child,28.59
2021,29,103,1 Adult,2 Children,34.15
2021,29,103,1 Adult,3 Children,43.48
2021,29,103,2 Adults (1 Working),0 Children,24.32
2021,29,103,2 Adults (1 Working),1 Child,29.85
2021,29,103,2 Adults (1 Working),2 Children,35.58
2021,29,103,2 Adults (1 Working),3 Children,37.65
2021,29,103,2 Adults (Both Working),0 Children,12.16
2021,29,103,2 Adults (Both Working),1 Child,16.04
2021,29,103,2 Adults (Both Working),2 Children,20.01
2021,29,103,2 Adults (Both Working),3 Children,22.15
2021,29,105,1 Adult,0 Children,15.32
2021,29,105,1 Adult,1 Child,28.59
2021,29,105,1 Adult,2 Children,34.15
2021,29,105,1 Adult,3 Children,44.43
2021,29,105,2 Adults (1 Working),0 Children,24.32
2021,29,105,2 Adults (1 Working),1 Child,29.85
2021,29,105,2 Adults (1 Working),2 Children,35.58
2021,29,105,2 Adults (1 Working),3 Children,38.6
2021,29,105,2 Adults (Both Working),0 Children,12.16
2021,29,105,2 Adults (Both Working),1 Child,16.04
2021,29,105,2 Adults (Both Working),2 Children,20.01
2021,29,105,2 Adults (Both Working),3 Children,22.63
2021,29,107,1 Adult,0 Children,17.19
2021,29,107,1 Adult,1 Child,32.06
2021,29,107,1 Adult,2 Children,38.32
2021,29,107,1 Adult,3 Children,49.75
2021,29,107,2 Adults (1 Working),0 Children,27.06
2021,29,107,2 Adults (1 Working),1 Child,32.63
2021,29,107,2 Adults (1 Working),2 Children,38.36
2021,29,107,2 Adults (1 Working),3 Children,41.82
2021,29,107,2 Adults (Both Working),0 Children,13.53
2021,29,107,2 Adults (Both Working),1 Child,17.77
2021,29,107,2 Adults (Both Working),2 Children,22.09
2021,29,107,2 Adults (Both Working),3 Children,25.29
2021,29,109,1 Adult,0 Children,15.07
2021,29,109,1 Adult,1 Child,28.59
2021,29,109,1 Adult,2 Children,34.15
2021,29,109,1 Adult,3 Children,44.43
2021,29,109,2 Adults (1 Working),0 Children,24.43
2021,29,109,2 Adults (1 Working),1 Child,29.85
2021,29,109,2 Adults (1 Working),2 Children,35.58
2021,29,109,2 Adults (1 Working),3 Children,38.6
2021,29,109,2 Adults (Both Working),0 Children,12.22
2021,29,109,2 Adults (Both Working),1 Child,16.04
2021,29,109,2 Adults (Both Working),2 Children,20.01
2021,29,109,2 Adults (Both Working),3 Children,22.63
2021,29,111,1 Adult,0 Children,14.92
2021,29,111,1 Adult,1 Child,28.59
2021,29,111,1 Adult,2 Children,34.15
2021,29,111,1 Adult,3 Children,43.47
2021,29,111,2 Adults (1 Working),0 Children,24.32
2021,29,111,2 Adults (1 Working),1 Child,29.85
2021,29,111,2 Adults (1 Working),2 Children,35.58
2021,29,111,2 Adults (1 Working),3 Children,37.64
2021,29,111,2 Adults (Both Working),0 Children,12.16
2021,29,111,2 Adults (Both Working),1 Child,16.04
2021,29,111,2 Adults (Both Working),2 Children,20.01
2021,29,111,2 Adults (Both Working),3 Children,22.15
2021,29,113,1 Adult,0 Children,16.73
2021,29,113,1 Adult,1 Child,30.84
2021,29,113,1 Adult,2 Children,36.52
2021,29,113,1 Adult,3 Children,46.92
2021,29,113,2 Adults (1 Working),0 Children,26.09
2021,29,113,2 Adults (1 Working),1 Child,31.99
2021,29,113,2 Adults (1 Working),2 Children,37.72
2021,29,113,2 Adults (1 Working),3 Children,40.74
2021,29,113,2 Adults (Both Working),0 Children,13.04
2021,29,113,2 Adults (Both Working),1 Child,17.16
2021,29,113,2 Adults (Both Working),2 Children,21.19
2021,29,113,2 Adults (Both Working),3 Children,23.87
2021,29,115,1 Adult,0 Children,15.07
2021,29,115,1 Adult,1 Child,29.23
2021,29,115,1 Adult,2 Children,35.43
2021,29,115,1 Adult,3 Children,45.4
2021,29,115,2 Adults (1 Working),0 Children,24.41
2021,29,115,2 Adults (1 Working),1 Child,29.85
2021,29,115,2 Adults (1 Working),2 Children,35.58
2021,29,115,2 Adults (1 Working),3 Children,37.64
2021,29,115,2 Adults (Both Working),0 Children,12.2
2021,29,115,2 Adults (Both Working),1 Child,16.36
2021,29,115,2 Adults (Both Working),2 Children,20.65
2021,29,115,2 Adults (Both Working),3 Children,23.11
2021,29,117,1 Adult,0 Children,15.18
2021,29,117,1 Adult,1 Child,29.45
2021,29,117,1 Adult,2 Children,35.71
2021,29,117,1 Adult,3 Children,45.78
2021,29,117,2 Adults (1 Working),0 Children,24.44
2021,29,117,2 Adults (1 Working),1 Child,30.01
2021,29,117,2 Adults (1 Working),2 Children,35.74
2021,29,117,2 Adults (1 Working),3 Children,37.85
2021,29,117,2 Adults (Both Working),0 Children,12.22
2021,29,117,2 Adults (Both Working),1 Child,16.47
2021,29,117,2 Adults (Both Working),2 Children,20.79
2021,29,117,2 Adults (Both Working),3 Children,23.3
2021,29,119,1 Adult,0 Children,15.92
2021,29,119,1 Adult,1 Child,28.59
2021,29,119,1 Adult,2 Children,34.15
2021,29,119,1 Adult,3 Children,44.23
2021,29,119,2 Adults (1 Working),0 Children,24.93
2021,29,119,2 Adults (1 Working),1 Child,29.85
2021,29,119,2 Adults (1 Working),2 Children,35.58
2021,29,119,2 Adults (1 Working),3 Children,38.4
2021,29,119,2 Adults (Both Working),0 Children,12.46
2021,29,119,2 Adults (Both Working),1 Child,16.04
2021,29,119,2 Adults (Both Working),2 Children,20.01
2021,29,119,2 Adults (Both Working),3 Children,22.53
2021,29,121,1 Adult,0 Children,15.15
2021,29,121,1 Adult,1 Child,28.59
2021,29,121,1 Adult,2 Children,34.15
2021,29,121,1 Adult,3 Children,44.1
2021,29,121,2 Adults (1 Working),0 Children,24.4
2021,29,121,2 Adults (1 Working),1 Child,29.85
2021,29,121,2 Adults (1 Working),2 Children,35.58
2021,29,121,2 Adults (1 Working),3 Children,38.26
2021,29,121,2 Adults (Both Working),0 Children,12.2
2021,29,121,2 Adults (Both Working),1 Child,16.04
2021,29,121,2 Adults (Both Working),2 Children,20.01
2021,29,121,2 Adults (Both Working),3 Children,22.46
2021,29,123,1 Adult,0 Children,15.07
2021,29,123,1 Adult,1 Child,28.82
2021,29,123,1 Adult,2 Children,34.62
2021,29,123,1 Adult,3 Children,44.29
2021,29,123,2 Adults (1 Working),0 Children,24.49
2021,29,123,2 Adults (1 Working),1 Child,29.85
2021,29,123,2 Adults (1 Working),2 Children,35.58
2021,29,123,2 Adults (1 Working),3 Children,37.75
2021,29,123,2 Adults (Both Working),0 Children,12.25
2021,29,123,2 Adults (Both Working),1 Child,16.15
2021,29,123,2 Adults (Both Working),2 Children,20.24
2021,29,123,2 Adults (Both Working),3 Children,22.55
2021,29,125,1 Adult,0 Children,15.07
2021,29,125,1 Adult,1 Child,28.82
2021,29,125,1 Adult,2 Children,34.62
2021,29,125,1 Adult,3 Children,44.18
2021,29,125,2 Adults (1 Working),0 Children,24.93
2021,29,125,2 Adults (1 Working),1 Child,29.85
2021,29,125,2 Adults (1 Working),2 Children,35.58
2021,29,125,2 Adults (1 Working),3 Children,37.64
2021,29,125,2 Adults (Both Working),0 Children,12.46
2021,29,125,2 Adults (Both Working),1 Child,16.15
2021,29,125,2 Adults (Both Working),2 Children,20.24
2021,29,125,2 Adults (Both Working),3 Children,22.5
2021,29,127,1 Adult,0 Children,15.65
2021,29,127,1 Adult,1 Child,29.22
2021,29,127,1 Adult,2 Children,35.31
2021,29,127,1 Adult,3 Children,45.97
2021,29,127,2 Adults (1 Working),0 Children,24.64
2021,29,127,2 Adults (1 Working),1 Child,29.95
2021,29,127,2 Adults (1 Working),2 Children,35.68
2021,29,127,2 Adults (1 Working),3 Children,38.56
2021,29,127,2 Adults (Both Working),0 Children,12.32
2021,29,127,2 Adults (Both Working),1 Child,16.35
2021,29,127,2 Adults (Both Working),2 Children,20.59
2021,29,127,2 Adults (Both Working),3 Children,23.4
2021,29,129,1 Adult,0 Children,15.07
2021,29,129,1 Adult,1 Child,28.59
2021,29,129,1 Adult,2 Children,34.15
2021,29,129,1 Adult,3 Children,44.02
2021,29,129,2 Adults (1 Working),0 Children,24.32
2021,29,129,2 Adults (1 Working),1 Child,29.85
2021,29,129,2 Adults (1 Working),2 Children,35.58
2021,29,129,2 Adults (1 Working),3 Children,38.19
2021,29,129,2 Adults (Both Working),0 Children,12.16
2021,29,129,2 Adults (Both Working),1 Child,16.04
2021,29,129,2 Adults (Both Working),2 Children,20.01
2021,29,129,2 Adults (Both Working),3 Children,22.42
2021,29,131,1 Adult,0 Children,15.33
2021,29,131,1 Adult,1 Child,30.07
2021,29,131,1 Adult,2 Children,36.74
2021,29,131,1 Adult,3 Children,47.26
2021,29,131,2 Adults (1 Working),0 Children,24.86
2021,29,131,2 Adults (1 Working),1 Child,30.22
2021,29,131,2 Adults (1 Working),2 Children,35.95
2021,29,131,2 Adults (1 Working),3 Children,38.1
2021,29,131,2 Adults (Both Working),0 Children,12.43
2021,29,131,2 Adults (Both Working),1 Child,16.78
2021,29,131,2 Adults (Both Working),2 Children,21.3
2021,29,131,2 Adults (Both Working),3 Children,24.04
2021,29,133,1 Adult,0 Children,15.07
2021,29,133,1 Adult,1 Child,28.59
2021,29,133,1 Adult,2 Children,34.15
2021,29,133,1 Adult,3 Children,43.53
2021,29,133,2 Adults (1 Working),0 Children,24.32
2021,29,133,2 Adults (1 Working),1 Child,29.85
2021,29,133,2 Adults (1 Working),2 Children,35.58
2021,29,133,2 Adults (1 Working),3 Children,37.7
2021,29,133,2 Adults (Both Working),0 Children,12.16
2021,29,133,2 Adults (Both Working),1 Child,16.04
2021,29,133,2 Adults (Both Working),2 Children,20.01
2021,29,133,2 Adults (Both Working),3 Children,22.18
2021,29,135,1 Adult,0 Children,15.18
2021,29,135,1 Adult,1 Child,29.93
2021,29,135,1 Adult,2 Children,36.83
2021,29,135,1 Adult,3 Children,47.76
2021,29,135,2 Adults (1 Working),0 Children,24.32
2021,29,135,2 Adults (1 Working),1 Child,29.85
2021,29,135,2 Adults (1 Working),2 Children,35.58
2021,29,135,2 Adults (1 Working),3 Children,37.91
2021,29,135,2 Adults (Both Working),0 Children,12.16
2021,29,135,2 Adults (Both Working),1 Child,16.7
2021,29,135,2 Adults (Both Working),2 Children,21.35
2021,29,135,2 Adults (Both Working),3 Children,24.29
2021,29,137,1 Adult,0 Children,15.07
2021,29,137,1 Adult,1 Child,29.12
2021,29,137,1 Adult,2 Children,35.21
2021,29,137,1 Adult,3 Children,45.06
2021,29,137,2 Adults (1 Working),0 Children,24.32
2021,29,137,2 Adults (1 Working),1 Child,29.85
2021,29,137,2 Adults (1 Working),2 Children,35.58
2021,29,137,2 Adults (1 Working),3 Children,37.64
2021,29,137,2 Adults (Both Working),0 Children,12.16
2021,29,137,2 Adults (Both Working),1 Child,16.3
2021,29,137,2 Adults (Both Working),2 Children,20.54
2021,29,137,2 Adults (Both Working),3 Children,22.94
2021,29,139,1 Adult,0 Children,15.07
2021,29,139,1 Adult,1 Child,29.88
2021,29,139,1 Adult,2 Children,36.74
2021,29,139,1 Adult,3 Children,48.02
2021,29,139,2 Adults (1 Working),0 Children,24.32
2021,29,139,2 Adults (1 Working),1 Child,29.85
2021,29,139,2 Adults (1 Working),2 Children,35.58
2021,29,139,2 Adults (1 Working),3 Children,38.3
2021,29,139,2 Adults (Both Working),0 Children,12.16
2021,29,139,2 Adults (Both Working),1 Child,16.68
2021,29,139,2 Adults (Both Working),2 Children,21.3
2021,29,139,2 Adults (Both Working),3 Children,24.42
2021,29,141,1 Adult,0 Children,15.07
2021,29,141,1 Adult,1 Child,29
2021,29,141,1 Adult,2 Children,34.97
2021,29,141,1 Adult,3 Children,45.25
2021,29,141,2 Adults (1 Working),0 Children,24.64
2021,29,141,2 Adults (1 Working),1 Child,29.85
2021,29,141,2 Adults (1 Working),2 Children,35.58
2021,29,141,2 Adults (1 Working),3 Children,38.19
2021,29,141,2 Adults (Both Working),0 Children,12.32
2021,29,141,2 Adults (Both Working),1 Child,16.24
2021,29,141,2 Adults (Both Working),2 Children,20.42
2021,29,141,2 Adults (Both Working),3 Children,23.04
2021,29,143,1 Adult,0 Children,15.07
2021,29,143,1 Adult,1 Child,29.17
2021,29,143,1 Adult,2 Children,35.32
2021,29,143,1 Adult,3 Children,45.23
2021,29,143,2 Adults (1 Working),0 Children,24.32
2021,29,143,2 Adults (1 Working),1 Child,29.85
2021,29,143,2 Adults (1 Working),2 Children,35.58
2021,29,143,2 Adults (1 Working),3 Children,37.64
2021,29,143,2 Adults (Both Working),0 Children,12.16
2021,29,143,2 Adults (Both Working),1 Child,16.33
2021,29,143,2 Adults (Both Working),2 Children,20.59
2021,29,143,2 Adults (Both Working),3 Children,23.02
2021,29,145,1 Adult,0 Children,15.92
2021,29,145,1 Adult,1 Child,30.4
2021,29,145,1 Adult,2 Children,36.84
2021,29,145,1 Adult,3 Children,47.65
2021,29,145,2 Adults (1 Working),0 Children,25.16
2021,29,145,2 Adults (1 Working),1 Child,30.79
2021,29,145,2 Adults (1 Working),2 Children,36.52
2021,29,145,2 Adults (1 Working),3 Children,39.19
2021,29,145,2 Adults (Both Working),0 Children,12.58
2021,29,145,2 Adults (Both Working),1 Child,16.94
2021,29,145,2 Adults (Both Working),2 Children,21.35
2021,29,145,2 Adults (Both Working),3 Children,24.23
2021,29,147,1 Adult,0 Children,15.24
2021,29,147,1 Adult,1 Child,28.8
2021,29,147,1 Adult,2 Children,34.37
2021,29,147,1 Adult,3 Children,44.04
2021,29,147,2 Adults (1 Working),0 Children,24.49
2021,29,147,2 Adults (1 Working),1 Child,30.07
2021,29,147,2 Adults (1 Working),2 Children,35.8
2021,29,147,2 Adults (1 Working),3 Children,38.2
2021,29,147,2 Adults (Both Working),0 Children,12.24
2021,29,147,2 Adults (Both Working),1 Child,16.14
2021,29,147,2 Adults (Both Working),2 Children,20.12
2021,29,147,2 Adults (Both Working),3 Children,22.43
2021,29,149,1 Adult,0 Children,14.92
2021,29,149,1 Adult,1 Child,29.53
2021,29,149,1 Adult,2 Children,36.03
2021,29,149,1 Adult,3 Children,47.25
2021,29,149,2 Adults (1 Working),0 Children,24.39
2021,29,149,2 Adults (1 Working),1 Child,29.85
2021,29,149,2 Adults (1 Working),2 Children,35.58
2021,29,149,2 Adults (1 Working),3 Children,38.6
2021,29,149,2 Adults (Both Working),0 Children,12.2
2021,29,149,2 Adults (Both Working),1 Child,16.5
2021,29,149,2 Adults (Both Working),2 Children,20.95
2021,29,149,2 Adults (Both Working),3 Children,24.03
2021,29,151,1 Adult,0 Children,14.99
2021,29,151,1 Adult,1 Child,28.77
2021,29,151,1 Adult,2 Children,34.39
2021,29,151,1 Adult,3 Children,44.74
2021,29,151,2 Adults (1 Working),0 Children,24.66
2021,29,151,2 Adults (1 Working),1 Child,29.98
2021,29,151,2 Adults (1 Working),2 Children,35.7
2021,29,151,2 Adults (1 Working),3 Children,38.73
2021,29,151,2 Adults (Both Working),0 Children,12.33
2021,29,151,2 Adults (Both Working),1 Child,16.13
2021,29,151,2 Adults (Both Working),2 Children,20.13
2021,29,151,2 Adults (Both Working),3 Children,22.78
2021,29,153,1 Adult,0 Children,15.31
2021,29,153,1 Adult,1 Child,28.94
2021,29,153,1 Adult,2 Children,34.5
2021,29,153,1 Adult,3 Children,43.9
2021,29,153,2 Adults (1 Working),0 Children,24.58
2021,29,153,2 Adults (1 Working),1 Child,30.2
2021,29,153,2 Adults (1 Working),2 Children,35.93
2021,29,153,2 Adults (1 Working),3 Children,38.07
2021,29,153,2 Adults (Both Working),0 Children,12.29
2021,29,153,2 Adults (Both Working),1 Child,16.21
2021,29,153,2 Adults (Both Working),2 Children,20.18
2021,29,153,2 Adults (Both Working),3 Children,22.36
2021,29,155,1 Adult,0 Children,15.07
2021,29,155,1 Adult,1 Child,28.59
2021,29,155,1 Adult,2 Children,34.15
2021,29,155,1 Adult,3 Children,43.93
2021,29,155,2 Adults (1 Working),0 Children,24.39
2021,29,155,2 Adults (1 Working),1 Child,29.85
2021,29,155,2 Adults (1 Working),2 Children,35.58
2021,29,155,2 Adults (1 Working),3 Children,38.09
2021,29,155,2 Adults (Both Working),0 Children,12.2
2021,29,155,2 Adults (Both Working),1 Child,16.04
2021,29,155,2 Adults (Both Working),2 Children,20.01
2021,29,155,2 Adults (Both Working),3 Children,22.38
2021,29,157,1 Adult,0 Children,15.14
2021,29,157,1 Adult,1 Child,30.1
2021,29,157,1 Adult,2 Children,37.06
2021,29,157,1 Adult,3 Children,48.76
2021,29,157,2 Adults (1 Working),0 Children,24.4
2021,29,157,2 Adults (1 Working),1 Child,29.96
2021,29,157,2 Adults (1 Working),2 Children,35.69
2021,29,157,2 Adults (1 Working),3 Children,38.72
2021,29,157,2 Adults (Both Working),0 Children,12.2
2021,29,157,2 Adults (Both Working),1 Child,16.79
2021,29,157,2 Adults (Both Working),2 Children,21.46
2021,29,157,2 Adults (Both Working),3 Children,24.79
2021,29,159,1 Adult,0 Children,15.56
2021,29,159,1 Adult,1 Child,29
2021,29,159,1 Adult,2 Children,34.56
2021,29,159,1 Adult,3 Children,44.41
2021,29,159,2 Adults (1 Working),0 Children,24.87
2021,29,159,2 Adults (1 Working),1 Child,30.26
2021,29,159,2 Adults (1 Working),2 Children,35.99
2021,29,159,2 Adults (1 Working),3 Children,38.57
2021,29,159,2 Adults (Both Working),0 Children,12.43
2021,29,159,2 Adults (Both Working),1 Child,16.24
2021,29,159,2 Adults (Both Working),2 Children,20.21
2021,29,159,2 Adults (Both Working),3 Children,22.62
2021,29,161,1 Adult,0 Children,15.45
2021,29,161,1 Adult,1 Child,29.14
2021,29,161,1 Adult,2 Children,34.7
2021,29,161,1 Adult,3 Children,44.16
2021,29,161,2 Adults (1 Working),0 Children,24.73
2021,29,161,2 Adults (1 Working),1 Child,30.4
2021,29,161,2 Adults (1 Working),2 Children,36.13
2021,29,161,2 Adults (1 Working),3 Children,38.33
2021,29,161,2 Adults (Both Working),0 Children,12.37
2021,29,161,2 Adults (Both Working),1 Child,16.31
2021,29,161,2 Adults (Both Working),2 Children,20.28
2021,29,161,2 Adults (Both Working),3 Children,22.49
2021,29,163,1 Adult,0 Children,15.29
2021,29,163,1 Adult,1 Child,28.9
2021,29,163,1 Adult,2 Children,34.47
2021,29,163,1 Adult,3 Children,43.87
2021,29,163,2 Adults (1 Working),0 Children,24.56
2021,29,163,2 Adults (1 Working),1 Child,30.17
2021,29,163,2 Adults (1 Working),2 Children,35.9
2021,29,163,2 Adults (1 Working),3 Children,38.03
2021,29,163,2 Adults (Both Working),0 Children,12.28
2021,29,163,2 Adults (Both Working),1 Child,16.19
2021,29,163,2 Adults (Both Working),2 Children,20.17
2021,29,163,2 Adults (Both Working),3 Children,22.34
2021,29,165,1 Adult,0 Children,17.19
2021,29,165,1 Adult,1 Child,32.06
2021,29,165,1 Adult,2 Children,38.32
2021,29,165,1 Adult,3 Children,49.75
2021,29,165,2 Adults (1 Working),0 Children,27.06
2021,29,165,2 Adults (1 Working),1 Child,32.63
2021,29,165,2 Adults (1 Working),2 Children,38.36
2021,29,165,2 Adults (1 Working),3 Children,41.82
2021,29,165,2 Adults (Both Working),0 Children,13.53
2021,29,165,2 Adults (Both Working),1 Child,17.77
2021,29,165,2 Adults (Both Working),2 Children,22.09
2021,29,165,2 Adults (Both Working),3 Children,25.29
2021,29,167,1 Adult,0 Children,15.6
2021,29,167,1 Adult,1 Child,28.91
2021,29,167,1 Adult,2 Children,34.53
2021,29,167,1 Adult,3 Children,44.21
2021,29,167,2 Adults (1 Working),0 Children,24.52
2021,29,167,2 Adults (1 Working),1 Child,30.12
2021,29,167,2 Adults (1 Working),2 Children,35.84
2021,29,167,2 Adults (1 Working),3 Children,38.2
2021,29,167,2 Adults (Both Working),0 Children,12.26
2021,29,167,2 Adults (Both Working),1 Child,16.2
2021,29,167,2 Adults (Both Working),2 Children,20.2
2021,29,167,2 Adults (Both Working),3 Children,22.51
