state,county,year,average_to_living_wage_ratio,wage_ratio_quality
21,007,2018,.78279263,1
21,009,2014,.60512495,1
21,009,2018,.6156981,1
21,011,2014,.56787544,1
21,011,2018,.61061949,1
21,013,2014,.56659186,1
21,013,2018,.58760685,1
21,015,2014,.74758214,1
21,015,2018,.76014084,1
21,017,2014,.6624679,1
21,017,2018,.66314554,1
21,019,2014,.81737751,1
21,019,2018,.7879681,1
21,021,2014,.66244853,1
21,021,2018,.68142062,1
21,023,2014,.59557676,1
21,023,2018,.58665776,1
21,025,2014,.61003053,1
21,025,2018,.59027779,1
21,027,2014,.55809295,1
21,027,2018,.57336187,1
21,029,2014,.57453907,1
21,029,2018,.64546072,1
21,031,2014,.59681004,1
21,031,2018,.60363251,1
21,033,2014,.55526,1
21,033,2018,.5849359,1
21,035,2014,.56980681,1
21,035,2018,.60656601,1
21,037,2014,.66402364,1
21,037,2018,.70901781,1
21,039,2014,.5039165,1
21,039,2018,.53161424,1
21,041,2014,.8972379,1
21,041,2018,.9522137,1
21,043,2014,.54770541,1
21,043,2018,.56534904,1
21,045,2014,.52315313,1
21,045,2018,.53418803,1
21,047,2014,.67094237,1
21,047,2018,.68640649,1
21,049,2014,.65090805,1
21,049,2018,.68494296,1
21,051,2014,.61097485,1
21,051,2018,.61698723,1
21,053,2014,.5155986,1
21,053,2018,.51994306,1
21,055,2014,.50993264,1
21,055,2018,.54932338,1
21,057,2014,.57603502,1
21,057,2018,.61253566,1
21,059,2014,.66566312,1
21,059,2018,.69847852,1
21,061,2014,.53851688,1
21,061,2018,.54545456,1
21,063,2014,.51018614,1
21,063,2018,.55023074,1
21,065,2014,.56281453,1
21,065,2018,.5849359,1
21,067,2014,.7620604,1
21,067,2018,.78638494,1
21,069,2014,.55337137,1
21,069,2018,.60452282,1
21,071,2014,.67141134,1
21,071,2018,.67307693,1
21,073,2014,.71320242,1
21,073,2018,.73275864,1
21,075,2014,.58547825,1
21,075,2018,.55021369,1
21,077,2014,.77513868,1
21,077,2018,.81042576,1
21,079,2014,.56921208,1
21,079,2018,.60803664,1
21,081,2014,.59157068,1
21,081,2018,.65425348,1
21,083,2014,.60719758,1
21,083,2018,.65081912,1
21,085,2014,.57320207,1
21,085,2018,.59294873,1
21,087,2014,.51843154,1
21,087,2018,.5324074,1
21,089,2014,.65095979,1
21,089,2018,.69434816,1
21,091,2014,1.1406128,1
21,091,2018,1.1479944,1
21,093,2014,.69737023,1
21,093,2018,.70740104,1
21,095,2014,.6695227,1
21,095,2018,.60808408,1
21,097,2014,.67424428,1
21,097,2018,.71492171,1
21,099,2014,.59208846,1
21,099,2018,.62321937,1
21,101,2014,.65837193,1
21,101,2018,.71489727,1
21,103,2014,.60407144,1
21,103,2018,.61677355,1
21,105,2014,.50993264,1
21,105,2018,.53062683,1
21,107,2014,.73850572,1
21,107,2018,.71492004,1
21,109,2014,.57792366,1
21,109,2018,.56356841,1
21,111,2014,.84570003,1
21,111,2018,.89183265,1
21,113,2014,.62600994,1
21,113,2018,.64134806,1
21,115,2014,.58170092,1
21,115,2018,.5751425,1
21,117,2014,.82580715,1
21,117,2018,.90010059,1
21,119,2014,.61003053,1
21,119,2018,.54576212,1
21,121,2014,.53920656,1
21,121,2018,.5787037,1
21,123,2014,.49473125,1
21,123,2018,.54991394,1
21,125,2014,.62159783,1
21,125,2018,.62677056,1
21,127,2014,.6138078,1
21,127,2018,.59650999,1
21,129,2014,.55714864,1
21,129,2018,.57692307,1
21,131,2014,.61947376,1
21,131,2018,.65081912,1
21,133,2014,.64288139,1
21,133,2018,.59011734,1
21,135,2014,.51937586,1
21,135,2018,.54398149,1
21,137,2014,.56659186,1
21,137,2018,.56445873,1
21,139,2014,.7677319,1
21,139,2018,.76121801,1
21,141,2014,.71289015,1
21,141,2018,.7672475,1
21,143,2014,.48538032,1
21,143,2018,.54398149,1
21,145,2014,.71882629,1
21,145,2018,.73238456,1
21,147,2014,.59208846,1
21,147,2018,.60808408,1
21,149,2014,.56572199,1
21,149,2018,.62586445,1
21,151,2014,.64898574,1
21,151,2018,.68102241,1
21,153,2014,.53354067,1
21,153,2018,.52617526,1
21,155,2014,.6318385,1
21,155,2018,.70490056,1
21,157,2014,.83491641,1
21,157,2018,.86956519,1
21,159,2014,.76301032,1
21,159,2018,.75587612,1
21,161,2014,.7319119,1
21,161,2018,.70071048,1
21,163,2014,.60201627,1
21,163,2018,.63133079,1
21,165,2014,.55620432,1
21,165,2018,.55110401,1
21,167,2014,.81264776,1
21,167,2018,.8386355,1
21,169,2014,.58547825,1
21,169,2018,.60363251,1
21,171,2014,.51937586,1
21,171,2018,.56623936,1
21,173,2014,.64321738,1
21,173,2018,.6702202,1
21,175,2014,.57414639,1
21,175,2018,.60363251,1
21,177,2014,.76301032,1
21,177,2018,.70957983,1
21,179,2014,.66175389,1
21,179,2018,.70866829,1
21,181,2014,.49765649,1
21,181,2018,.50658834,1
21,183,2014,.57697934,1
21,183,2018,.63034189,1
21,185,2014,.66582096,1
21,185,2018,.72392845,1
21,187,2014,.6499604,1
21,187,2018,.70159858,1
21,189,2014,.47782579,1
21,189,2018,.48522082,1
21,191,2014,.68357986,1
21,191,2018,.63610464,1
21,193,2014,.67707723,1
21,193,2018,.66506416,1
21,195,2014,.72892481,1
21,195,2018,.72843617,1
21,197,2014,.52220881,1
21,197,2018,.52973652,1
21,199,2014,.5933432,1
21,199,2018,.61988616,1
21,201,2014,.4705745,1
21,201,2018,.47007042,1
21,203,2014,.53637362,1
21,203,2018,.58938748,1
21,205,2014,.5670194,1
21,205,2018,.59224313,1
21,207,2014,.52976334,1
21,207,2018,.54754275,1
21,209,2014,.88210493,1
21,209,2018,.86686784,1
21,211,2014,.64689791,1
21,211,2018,.65073156,1
21,213,2014,.62277114,1
21,213,2018,.67728382,1
21,215,2014,.54948127,1
21,215,2018,.55349308,1
21,217,2014,.56564748,1
21,217,2018,.57959402,1
21,219,2014,.51285893,1
21,219,2018,.5490613,1
21,221,2014,.51748216,1
21,221,2018,.52321672,1
21,223,2014,.71862131,1
21,223,2018,.82517719,1
21,225,2014,.80456042,1
21,225,2018,.7603277,1
21,227,2014,.67223644,1
21,227,2018,.69982845,1
21,229,2014,.6340698,1
21,229,2018,.68358684,1
21,231,2014,.55053842,1
21,231,2018,.52617526,1
21,233,2014,.89332646,1
21,233,2018,.82353991,1
21,235,2014,.61569643,1
21,235,2018,.65616101,1
21,237,2014,.47782579,1
21,237,2018,.5039174,1
21,239,2014,.67936307,1
21,239,2018,.71009386,1
22,001,2014,.66620296,1
22,001,2018,.66342115,1
22,003,2014,.66721541,1
22,003,2018,.71687669,1
22,005,2014,.91249591,1
22,005,2018,.93947917,1
22,007,2014,.78255272,1
22,007,2018,.76806664,1
22,009,2014,.57841378,1
22,009,2018,.57947648,1
22,011,2014,.7532751,1
22,011,2018,.7474227,1
22,013,2014,.73302573,1
22,013,2018,.71019477,1
22,015,2014,.65275842,1
22,015,2018,.71480668,1
22,017,2014,.77267253,1
22,017,2018,.77771693,1
22,019,2014,.83293343,1
22,019,2018,.88471359,1
22,021,2014,.59026796,1
22,021,2018,.62619323,1
22,023,2014,1.2924496,1
22,023,2018,1.5861,1
22,025,2014,.56495631,1
22,025,2018,.57464683,1
22,027,2014,.73166269,1
22,027,2018,.68035579,1
22,029,2014,.62367934,1
22,029,2018,.61855674,1
22,031,2014,.94093913,1
22,031,2018,.90353751,1
22,033,2014,.85744756,1
22,033,2018,.89637578,1
22,035,2014,.59938014,1
22,035,2018,.56128293,1
22,037,2014,.69790077,1
22,037,2018,.71428567,1
22,039,2014,.64190376,1
22,039,2018,.63573885,1
22,041,2014,.55381918,1
22,041,2018,.56032836,1
22,043,2014,.7148096,1
22,043,2018,.70716399,1
22,045,2014,.93287903,1
22,045,2018,.85181075,1
22,047,2014,1.16649,1
22,047,2018,1.2648369,1
22,049,2014,.80288595,1
22,049,2018,.72546774,1
22,051,2014,.80940223,1
22,051,2018,.82779717,1
22,053,2014,.69657695,1
22,053,2018,.66914856,1
22,055,2014,.93207759,1
22,055,2018,.82878953,1
22,057,2014,1.0317855,1
22,057,2018,.87023592,1
22,059,2014,.70163929,1
22,059,2018,.6958763,1
22,061,2014,.67678505,1
22,061,2018,.65022421,1
22,063,2014,.62885708,1
22,063,2018,.6351161,1
22,065,2014,.54571944,1
22,065,2018,.55746472,1
22,067,2014,.57609344,1
22,067,2018,.61760217,1
22,069,2014,.63068414,1
22,069,2018,.63481677,1
22,071,2014,.88542855,1
22,071,2018,.88024473,1
22,073,2014,.71105695,1
22,073,2018,.72346371,1
22,075,2014,1.1218519,1
22,075,2018,1.1319931,1
22,077,2014,.61859387,1
22,077,2018,.67821956,1
22,079,2014,.71970558,1
22,079,2018,.71731907,1
22,081,2014,.71436244,1
22,081,2018,.73414177,1
22,083,2014,.59330535,1
22,083,2018,.62142038,1
22,085,2014,.6712653,1
22,085,2018,.64623904,1
22,087,2014,.78900492,1
22,087,2018,.81381118,1
22,089,2014,1.1496664,1
22,089,2018,1.1809441,1
22,091,2014,.62512499,1
22,091,2018,.61752284,1
22,093,2014,1.2310519,1
22,093,2018,1.275395,1
22,095,2014,.94198477,1
22,095,2018,.98863637,1
22,097,2014,.66566938,1
22,097,2018,.66257089,1
22,099,2014,.80098909,1
22,099,2018,.70974189,1
22,101,2014,.95660788,1
22,101,2018,.87769914,1
22,103,2014,.77602482,1
22,103,2018,.7867133,1
22,105,2014,.6650812,1
22,105,2018,.62340963,1
22,107,2014,.62671673,1
22,107,2018,.61760217,1
22,109,2014,.96729887,1
22,109,2018,.88566244,1
22,111,2014,.55403185,1
22,111,2018,.5726257,1
22,113,2014,.82556105,1
22,113,2018,.73568445,1
22,115,2014,.61499673,1
22,115,2018,.65701753,1
22,117,2014,.65810323,1
22,117,2018,.64337534,1
22,119,2014,.73403817,1
22,119,2018,.71305841,1
22,121,2014,.86491174,1
22,121,2018,.89813507,1
22,123,2014,.57001865,1
22,123,2018,.7779687,1
22,125,2014,.87330896,1
22,125,2018,.91308933,1
22,127,2014,.65304089,1
22,127,2018,.66533029,1
23,001,2014,.65190065,1
23,001,2018,.6785714,1
23,003,2014,.60248125,1
23,003,2018,.63708568,1
23,005,2014,.72058362,1
23,005,2018,.7662158,1
23,007,2014,.6066404,1
23,007,2018,.59437543,1
23,009,2014,.6058405,1
23,009,2018,.61589402,1
23,011,2014,.66425353,1
23,011,2018,.69790965,1
23,013,2014,.59160316,1
23,013,2018,.63828021,1
23,015,2014,.54538721,1
23,015,2018,.58765262,1
23,017,2014,.58985311,1
23,017,2018,.61189997,1
23,019,2014,.63618392,1
23,019,2018,.67810726,1
23,021,2014,.55169791,1
23,021,2018,.57919413,1
23,023,2014,.78828138,1
23,023,2018,.77761388,1
23,025,2014,.64171535,1
23,025,2018,.65382034,1
23,027,2014,.60067445,1
23,027,2018,.62813234,1
23,029,2014,.57308692,1
23,029,2018,.60298103,1
23,031,2014,.63873076,1
23,031,2018,.68474841,1
24,001,2014,.62242758,1
24,001,2018,.64056635,1
24,003,2014,.8232531,1
24,003,2018,.84923953,1
24,005,2014,.777385,1
24,005,2018,.81121385,1
24,009,2014,.62536103,1
24,009,2018,.68424004,1
24,011,2014,.61999929,1
24,011,2018,.64734298,1
24,013,2014,.60498422,1
24,013,2018,.62257683,1
24,015,2014,.68080705,1
24,015,2018,.71779144,1
24,017,2014,.60825843,1
24,017,2018,.6239484,1
24,019,2014,.62447959,1
24,019,2018,.63052732,1
24,021,2014,.69302791,1
24,021,2018,.68914747,1
24,023,2014,.55942357,1
24,023,2018,.57737893,1
24,025,2014,.72914439,1
24,025,2018,.75156581,1
24,027,2014,.94424993,1
24,027,2018,.9789741,1
24,029,2014,.60835439,1
24,029,2018,.63314271,1
24,031,2014,.96518272,1
24,031,2018,1.0200504,1
24,033,2014,.75995123,1
24,033,2018,.7851935,1
24,035,2014,.54567206,1
24,035,2018,.586788,1
24,037,2014,.96640033,1
24,037,2018,.97022748,1
24,039,2014,.68691027,1
24,039,2018,.70076388,1
24,041,2014,.61002707,1
24,041,2018,.64007425,1
24,043,2014,.64093626,1
24,043,2018,.67428386,1
24,045,2014,.62420982,1
24,045,2018,.65407431,1
24,047,2014,.50031132,1
24,047,2018,.5196541,1
24,510,2014,.91182595,1
24,510,2018,.94243962,1
25,001,2014,.61818999,1
25,001,2018,.65542269,1
25,003,2014,.66931641,1
25,003,2018,.70582736,1
25,005,2014,.72221065,1
25,005,2018,.74645287,1
25,007,2014,.64581096,1
25,007,2018,.69486827,1
25,009,2014,.72444868,1
25,009,2018,.76410866,1
25,011,2014,.60588109,1
25,011,2018,.62981808,1
25,013,2014,.74037963,1
25,013,2018,.74088502,1
25,015,2014,.68419009,1
25,015,2018,.72764105,1
25,017,2014,.99325567,1
25,017,2018,1.062387,1
25,019,2014,.72990698,1
25,019,2018,.77261305,1
25,021,2014,.76916027,1
25,021,2018,.80772167,1
25,023,2014,.65486956,1
25,023,2018,.68279862,1
25,025,2014,1.1179312,1
25,025,2018,1.22218,1
25,027,2014,.79023218,1
25,027,2018,.81221372,1
26,001,2014,.55789429,1
26,001,2018,.60964757,1
26,003,2014,.69288397,1
26,003,2018,.7084372,1
26,005,2014,.75390959,1
26,005,2018,.8042264,1
26,007,2014,.6730603,1
26,007,2018,.67550731,1
26,009,2014,.53051877,1
26,009,2018,.56603777,1
26,011,2014,.54184657,1
26,011,2018,.61053759,1
26,013,2014,.6211412,1
26,013,2018,.69063723,1
26,015,2014,.65726972,1
26,015,2018,.66053796,1
26,017,2014,.71119177,1
26,017,2018,.72478992,1
26,019,2014,.52664065,1
26,019,2018,.56695652,1
26,021,2014,.79811478,1
26,021,2018,.82127738,1
26,023,2014,.68217498,1
26,023,2018,.70694548,1
26,025,2014,.8494221,1
26,025,2018,.88162982,1
26,027,2014,.62944144,1
26,027,2018,.67934781,1
26,029,2014,.69456846,1
26,029,2018,.75228232,1
26,031,2014,.52863079,1
26,031,2018,.57137775,1
26,033,2014,.63530093,1
26,033,2018,.67016733,1
26,035,2014,.62963706,1
26,035,2018,.67550731,1
26,037,2014,.6966657,1
26,037,2018,.68312973,1
26,039,2014,.68532079,1
26,039,2018,.72535211,1
26,041,2014,.66173249,1
26,041,2018,.68084729,1
26,043,2014,.75827885,1
26,043,2018,.80877191,1
26,045,2014,.72096795,1
26,045,2018,.77987105,1
26,047,2014,.63029516,1
26,047,2018,.67047817,1
26,049,2014,.74123126,1
26,049,2018,.77707458,1
26,051,2014,.59565365,1
26,051,2018,.62299752,1
26,053,2014,.62491715,1
26,053,2018,.68262726,1
26,055,2014,.69114554,1
26,055,2018,.72998297,1
26,057,2014,.69854784,1
26,057,2018,.748487,1
26,059,2014,.72121114,1
26,059,2018,.74822694,1
26,061,2014,.68155617,1
26,061,2018,.74314702,1
26,063,2014,.64662874,1
26,063,2018,.6781773,1
26,065,2014,.83527875,1
26,065,2018,.86812633,1
26,067,2014,.55838877,1
26,067,2018,.59215134,1
26,069,2014,.58338183,1
26,069,2018,.6781773,1
26,071,2014,.61453331,1
26,071,2018,.63189751,1
26,073,2014,.63384557,1
26,073,2018,.66478074,1
26,075,2014,.76419079,1
26,075,2018,.8125,1
26,077,2014,.82725567,1
26,077,2018,.8696031,1
26,079,2014,.8172636,1
26,079,2018,.86694974,1
26,081,2014,.78116906,1
26,081,2018,.80020392,1
26,083,2014,.40685692,1
26,083,2018,.44321823,1
26,085,2014,.56450218,1
26,085,2018,.58383769,1
26,087,2014,.58274114,1
26,087,2018,.64154106,1
26,089,2014,.57520121,1
26,089,2018,.61629528,1
26,091,2014,.68698472,1
26,091,2018,.73673189,1
26,093,2014,.68483979,1
26,093,2018,.71667224,1
26,095,2014,.63907689,1
26,095,2018,.62566751,1
26,097,2014,.52863079,1
26,097,2018,.56781775,1
26,099,2014,.86789346,1
26,099,2018,.90201002,1
26,101,2014,.6551246,1
26,101,2018,.71110719,1
26,103,2014,.72572452,1
26,103,2018,.72120464,1
26,105,2014,.64932632,1
26,105,2018,.68462896,1
26,107,2014,.68722004,1
26,107,2018,.68529725,1
26,109,2014,.60037357,1
26,109,2018,.63812745,1
26,111,2014,.98484606,1
26,111,2018,1.0609207,1
26,113,2014,.55277783,1
26,113,2018,.60934746,1
26,115,2014,.78896558,1
26,115,2018,.80796856,1
26,117,2014,.6715278,1
26,117,2018,.67088169,1
26,119,2014,.59282172,1
26,119,2018,.64435744,1
26,121,2014,.70169008,1
26,121,2018,.71901119,1
26,123,2014,.66103184,1
26,123,2018,.68882978,1
26,125,2014,.96560919,1
26,125,2018,1.0134003,1
26,127,2014,.59565365,1
26,127,2018,.63812745,1
26,129,2014,.5220229,1
26,129,2018,.64702743,1
26,131,2014,.52107894,1
26,131,2018,.53933787,1
26,133,2014,.78539437,1
26,133,2018,.78408688,1
26,135,2014,.49747935,1
26,135,2018,.53310788,1
26,137,2014,.65152699,1
26,137,2018,.69225371,1
26,139,2014,.7445296,1
26,139,2018,.79001367,1
26,141,2014,.61642128,1
26,141,2018,.64435744,1
26,143,2014,.53429472,1
26,143,2018,.5580278,1
26,145,2014,.72519022,1
26,145,2018,.76113433,1
26,147,2014,.69378173,1
26,147,2018,.7244556,1
26,149,2014,.68344414,1
26,149,2018,.63011748,1
26,151,2014,.59282172,1
26,151,2018,.62299752,1
26,153,2014,.66928434,1
26,153,2018,.70220721,1
26,155,2014,.61965859,1
26,155,2018,.67730498,1
26,157,2014,.65134865,1
26,157,2018,.69063723,1
26,159,2014,.66014266,1
26,159,2018,.76427579,1
26,161,2014,.87560946,1
26,161,2018,.9223693,1
26,163,2014,.95494926,1
26,163,2018,.98827469,1
26,165,2014,.6563859,1
26,165,2018,.68653309,1
27,001,2014,.53422165,1
27,001,2018,.58122087,1
27,003,2014,.74681771,1
27,003,2018,.78532022,1
27,005,2014,.60191911,1
27,005,2018,.6245802,1
27,007,2014,.61117399,1
27,007,2018,.67834604,1
27,009,2014,.58752745,1
27,009,2018,.66959924,1
27,011,2014,.58538276,1
27,011,2018,.63110882,1
27,013,2014,.63608944,1
27,013,2018,.67919075,1
27,015,2014,.63721818,1
27,015,2018,.67492414,1
27,017,2014,.65623814,1
27,017,2018,.69503081,1
27,019,2014,.76713371,1
27,019,2018,.79604656,1
27,021,2014,.46123335,1
27,021,2018,.52982336,1
27,023,2014,.59431988,1
27,023,2018,.67155373,1
27,025,2014,.56397331,1
27,025,2018,.65583813,1
27,027,2014,.59836972,1
27,027,2018,.64067084,1
27,029,2014,.63721818,1
27,029,2018,.66144252,1
27,031,2014,.50147086,1
27,031,2018,.5282163,1
27,033,2014,.57912678,1
27,033,2018,.62015504,1
27,035,2014,.59177703,1
27,035,2018,.63940096,1
27,037,2014,.77526015,1
27,037,2018,.8328225,1
27,039,2014,.64579552,1
27,039,2018,.71326107,1
27,041,2014,.64385945,1
27,041,2018,.68962669,1
27,043,2014,.78914958,1
27,043,2018,.62858105,1
27,045,2014,.52818507,1
27,045,2018,.54684865,1
27,047,2014,.63364333,1
27,047,2018,.66986853,1
27,049,2014,.71114022,1
27,049,2018,.76223546,1
27,051,2014,.58985132,1
27,051,2018,.63279402,1
27,053,2014,.99792397,1
27,053,2018,1.047349,1
27,055,2014,.50354391,1
27,055,2018,.5526402,1
27,057,2014,.56214619,1
27,057,2018,.62015504,1
27,059,2014,.57616293,1
27,059,2018,.60220653,1
27,061,2014,.64775139,1
27,061,2018,.66291016,1
27,063,2014,.59789473,1
27,063,2018,.64037746,1
27,065,2014,.56058961,1
27,065,2018,.63077176,1
27,067,2014,.59841645,1
27,067,2018,.65112001,1
27,069,2014,.61308789,1
27,069,2018,.6176272,1
27,071,2014,.6390056,1
27,071,2018,.69683176,1
27,073,2014,.5701896,1
27,073,2018,.57296932,1
27,075,2014,.70058542,1
27,075,2018,.69458294,1
27,077,2014,.48364541,1
27,077,2018,.56268758,1
27,079,2014,.68327945,1
27,079,2018,.70531875,1
27,081,2014,.55678391,1
27,081,2018,.56538588,1
27,083,2014,.6640296,1
27,083,2018,.68419278,1
27,085,2014,.68948162,1
27,085,2018,.72789007,1
27,087,2014,.54069704,1
27,087,2018,.57802492,1
27,089,2014,.66581702,1
27,089,2018,.71284121,1
27,091,2014,.63274962,1
27,091,2018,.67829454,1
27,093,2014,.57359004,1
27,093,2018,.62087184,1
27,095,2014,.51588523,1
27,095,2018,.55933851,1
27,097,2014,.55857134,1
27,097,2018,.60414559,1
27,099,2014,.72470188,1
27,099,2018,.78561914,1
27,101,2014,.55499649,1
27,101,2018,.60920119,1
27,103,2014,.63012874,1
27,103,2018,.68481052,1
27,105,2014,.60616767,1
27,105,2018,.69234639,1
27,107,2014,.56750846,1
27,107,2018,.61846983,1
27,109,2014,.88501036,1
27,109,2018,.97226644,1
27,111,2014,.59996927,1
27,111,2018,.6422559,1
27,113,2014,.69369924,1
27,113,2018,.74173075,1
27,115,2014,.48259676,1
27,115,2018,.51538718,1
27,117,2014,.54427189,1
27,117,2018,.61172897,1
27,119,2014,.59011704,1
27,119,2018,.64083815,1
27,121,2014,.66024655,1
27,121,2018,.71129358,1
27,123,2014,.90447015,1
27,123,2018,.93548876,1
27,125,2014,.53622848,1
27,125,2018,.58813614,1
27,127,2014,.55857134,1
27,127,2018,.62858105,1
27,129,2014,.64436787,1
27,129,2018,.6707111,1
27,131,2014,.66891557,1
27,131,2018,.72687578,1
27,133,2014,.59342617,1
27,133,2018,.64880347,1
27,135,2014,.76436728,1
27,135,2018,.76942486,1
27,137,2014,.69240874,1
27,137,2018,.72994471,1
27,139,2014,.70456034,1
27,139,2018,.74547958,1
27,141,2014,.61923295,1
27,141,2018,.66809678,1
27,143,2014,.61526072,1
27,143,2018,.65947843,1
27,145,2014,.68256867,1
27,145,2018,.74209839,1
27,147,2014,.66072464,1
27,147,2018,.7359736,1
27,149,2014,.70782161,1
27,149,2018,.76171213,1
27,151,2014,.60861933,1
27,151,2018,.66312772,1
27,153,2014,.57287073,1
27,153,2018,.65975732,1
27,155,2014,.56125247,1
27,155,2018,.57549709,1
27,157,2014,.5717867,1
27,157,2018,.60119247,1
27,159,2014,.60861933,1
27,159,2018,.62268281,1
27,161,2014,.65419877,1
27,161,2018,.68166494,1
27,163,2014,.65742707,1
27,163,2018,.71023595,1
27,165,2014,.53622848,1
27,165,2018,.59656215,1
27,167,2014,.61755645,1
27,167,2018,.6673407,1
27,169,2014,.64081538,1
27,169,2018,.68166667,1
27,171,2014,.59566635,1
27,171,2018,.63055468,1
27,173,2014,.58538276,1
27,173,2018,.60498816,1
28,001,2014,.70304698,1
28,001,2018,.69519836,1
28,003,2014,.71581042,1
28,003,2018,.7417233,1
28,005,2014,.6978026,1
28,005,2018,.72686762,1
28,007,2014,.64940661,1
28,007,2018,.65789479,1
28,009,2014,.66516346,1
28,009,2018,.7417233,1
28,011,2014,.712183,1
28,011,2018,.73163009,1
28,013,2014,.63252431,1
28,013,2018,.62393892,1
28,015,2014,.61339098,1
28,015,2018,.63667238,1
28,017,2014,.66628891,1
28,017,2018,.69503397,1
28,019,2014,.81035143,1
28,019,2018,.87860787,1
28,021,2014,1.0804266,1
28,021,2018,1.1086404,1
28,023,2014,.67804235,1
28,023,2018,.65405744,1
28,025,2014,.71355945,1
28,025,2018,.75021225,1
28,027,2014,.71581042,1
28,027,2018,.69927847,1
28,029,2014,.67511982,1
28,029,2018,.66453165,1
28,031,2014,.66431046,1
28,031,2018,.70223534,1
28,033,2014,.66741484,1
28,033,2018,.67319214,1
28,035,2014,.79342419,1
28,035,2018,.80147964,1
28,037,2014,.73944569,1
28,037,2018,.77674025,1
28,039,2014,.71949917,1
28,039,2018,.65670103,1
28,041,2014,.62014395,1
28,041,2018,.65895587,1
28,043,2014,.67191637,1
28,043,2018,.70033962,1
28,045,2014,.9721269,1
28,045,2018,.96563005,1
28,047,2014,.76055908,1
28,047,2018,.76104742,1
28,049,2014,.89060616,1
28,049,2018,.8897118,1
28,051,2014,.62239492,1
28,051,2018,.67275047,1
28,053,2014,.56724596,1
28,053,2018,.58573854,1
28,055,2014,.47945791,1
28,055,2018,.54435486,1
28,057,2014,.69892812,1
28,057,2018,.7321732,1
28,059,2014,1.0092671,1
28,059,2018,1,1
28,061,2014,.7535224,1
28,061,2018,.79975075,1
28,063,2014,.60888904,1
28,063,2018,.66956711,1
28,065,2014,.64575607,1
28,065,2018,.67352569,1
28,067,2014,.80961359,1
28,067,2018,.79658902,1
28,069,2014,1.1727586,1
28,069,2018,.94545841,1
28,071,2014,.75205463,1
28,071,2018,.72193575,1
28,073,2014,.60051745,1
28,073,2018,.64015615,1
28,075,2014,.73626643,1
28,075,2018,.72809547,1
28,077,2014,.90998799,1
28,077,2018,.87978369,1
28,079,2014,.61001456,1
28,079,2018,.63348901,1
28,081,2014,.76328689,1
28,081,2018,.79450911,1
28,083,2014,.69217515,1
28,083,2018,.68972838,1
28,085,2014,.73156726,1
28,085,2018,.75021225,1
28,087,2014,.83624661,1
28,087,2018,.82631576,1
28,089,2014,.86512995,1
28,089,2018,.84467578,1
28,091,2014,.72256333,1
28,091,2018,.76082349,1
28,093,2014,.72042292,1
28,093,2018,.80617863,1
28,095,2014,.78333968,1
28,095,2018,.82555181,1
28,097,2014,.62352037,1
28,097,2018,.61863333,1
28,099,2014,.72931629,1
28,099,2018,.73005098,1
28,101,2014,.64241576,1
28,101,2018,.67238456,1
28,103,2014,.61789298,1
28,103,2018,.66850597,1
28,105,2014,.70775497,1
28,105,2018,.73451507,1
28,107,2014,.7191869,1
28,107,2018,.73853993,1
28,109,2014,.6615501,1
28,109,2018,.66173446,1
28,111,2014,.81740129,1
28,111,2018,.80353475,1
28,113,2014,.65369368,1
28,113,2018,.65950274,1
28,115,2014,.65758228,1
28,115,2018,.69826496,1
28,117,2014,.63477528,1
28,117,2018,.66001701,1
28,119,2014,.60326159,1
28,119,2018,.65471143,1
28,121,2014,.75791752,1
28,121,2018,.78863096,1
28,123,2014,.66403794,1
28,123,2018,.69715625,1
28,125,2014,.60663807,1
28,125,2018,.58998305,1
28,127,2014,.57799506,1
28,127,2018,.55648887,1
28,129,2014,.77658677,1
28,129,2018,.79053485,1
28,131,2014,.67778105,1
28,131,2018,.68768519,1
28,133,2014,.63477528,1
28,133,2018,.66956711,1
28,135,2014,.64715564,1
28,135,2018,.67805606,1
28,137,2014,.65515268,1
28,137,2018,.6741221,1
28,139,2014,.64940661,1
28,139,2018,.68866724,1
28,141,2014,.6527831,1
28,141,2018,.67805606,1
28,143,2014,.62891001,1
28,143,2018,.6432088,1
28,145,2014,.82273179,1
28,145,2018,.84040749,1
28,147,2014,.62914783,1
28,147,2018,.60483873,1
28,149,2014,.85795206,1
28,149,2018,.89061189,1
28,151,2014,.70455551,1
28,151,2018,.70776743,1
28,153,2014,.72368884,1
28,153,2018,.72050089,1
28,155,2014,.62914783,1
28,155,2018,.69078952,1
28,157,2014,.62577134,1
28,157,2018,.60696095,1
28,159,2014,.73719472,1
28,159,2018,.78947371,1
28,161,2014,.68204576,1
28,161,2018,.74596775,1
28,163,2014,.77223873,1
28,163,2018,.8078053,1
29,001,2014,.5814755,1
29,001,2018,.61327976,1
29,003,2014,.53941905,1
29,003,2018,.58494782,1
29,005,2014,.55492556,1
29,005,2018,.58738983,1
29,007,2014,.62717462,1
29,007,2018,.66249055,1
29,009,2014,.69111609,1
29,009,2018,.7186662,1
29,011,2014,.53154957,1
29,011,2018,.58355695,1
29,013,2014,.55305552,1
29,013,2018,.605802,1
29,015,2014,.53661931,1
29,015,2018,.55757463,1
29,017,2014,.48653215,1
29,017,2018,.53437966,1
29,019,2014,.74210995,1
29,019,2018,.78171086,1
29,021,2014,.76071924,1
29,021,2018,.79731745,1
29,023,2014,.61347151,1
29,023,2018,.62404865,1
