year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
2021,31,051,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,051,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,051,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,053,all,All,0.86072,0.87563,0.84582,2
2021,31,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,053,race-ethnicity,Hispanic,0.76137,0.85420,0.66855,3
2021,31,053,race-ethnicity,Other Races and Ethnicities,0.82638,0.92741,0.72536,3
2021,31,053,race-ethnicity,"White, Non-Hispanic",0.86824,0.88334,0.85314,2
2021,31,055,all,All,0.85216,0.86008,0.84425,1
2021,31,055,race-ethnicity,"Black, Non-Hispanic",0.82278,0.85404,0.79151,1
2021,31,055,race-ethnicity,Hispanic,0.79708,0.82502,0.76914,1
2021,31,055,race-ethnicity,Other Races and Ethnicities,0.79393,0.82544,0.76242,1
2021,31,055,race-ethnicity,"White, Non-Hispanic",0.87323,0.88184,0.86461,1
2021,31,057,all,All,0.87427,0.88875,0.85978,2
2021,31,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,057,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,057,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,057,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,059,all,All,0.85444,0.86672,0.84215,2
2021,31,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,059,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,059,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,059,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,061,all,All,0.87163,0.88484,0.85842,2
2021,31,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,061,race-ethnicity,Hispanic,0.85343,0.91080,0.79606,2
2021,31,061,race-ethnicity,Other Races and Ethnicities,0.73989,0.84123,0.63856,3
2021,31,061,race-ethnicity,"White, Non-Hispanic",0.87938,0.89286,0.86590,2
2021,31,063,all,All,0.87427,0.88875,0.85978,2
2021,31,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,063,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,063,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,063,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,065,all,All,0.87427,0.88875,0.85978,2
2021,31,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,065,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,065,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,065,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,067,all,All,0.85444,0.86672,0.84215,2
2021,31,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,067,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,067,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,067,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,069,all,All,0.83126,0.84818,0.81434,2
2021,31,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,069,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,069,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,069,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,071,all,All,0.85746,0.87241,0.84252,2
2021,31,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,071,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,071,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,071,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,073,all,All,0.87427,0.88875,0.85978,2
2021,31,073,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,073,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,073,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,073,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,075,all,All,0.87427,0.88875,0.85978,2
2021,31,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,075,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,075,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,075,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,077,all,All,0.85746,0.87241,0.84252,2
2021,31,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,077,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,077,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,077,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,079,all,All,0.85746,0.87241,0.84252,2
2021,31,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,079,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,079,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,079,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,081,all,All,0.85746,0.87241,0.84252,2
2021,31,081,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,081,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,081,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,081,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,083,all,All,0.87163,0.88484,0.85842,2
2021,31,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,083,race-ethnicity,Hispanic,0.85343,0.91080,0.79606,2
2021,31,083,race-ethnicity,Other Races and Ethnicities,0.73989,0.84123,0.63856,3
2021,31,083,race-ethnicity,"White, Non-Hispanic",0.87938,0.89286,0.86590,2
2021,31,085,all,All,0.87427,0.88875,0.85978,2
2021,31,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,085,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,085,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,085,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,087,all,All,0.87427,0.88875,0.85978,2
2021,31,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,087,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,087,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,087,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,089,all,All,0.83126,0.84818,0.81434,2
2021,31,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,089,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,089,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,089,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,091,all,All,0.87427,0.88875,0.85978,2
2021,31,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,091,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,091,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,091,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,093,all,All,0.85746,0.87241,0.84252,2
2021,31,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,093,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,093,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,093,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,095,all,All,0.85444,0.86672,0.84215,2
2021,31,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,095,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,095,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,095,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,097,all,All,0.85444,0.86672,0.84215,2
2021,31,097,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,097,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,097,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,097,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,099,all,All,0.87163,0.88484,0.85842,2
2021,31,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,099,race-ethnicity,Hispanic,0.85343,0.91080,0.79606,2
2021,31,099,race-ethnicity,Other Races and Ethnicities,0.73989,0.84123,0.63856,3
2021,31,099,race-ethnicity,"White, Non-Hispanic",0.87938,0.89286,0.86590,2
2021,31,101,all,All,0.87427,0.88875,0.85978,2
2021,31,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,101,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,101,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,101,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,103,all,All,0.83126,0.84818,0.81434,2
2021,31,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,103,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,103,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,103,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,105,all,All,0.83126,0.84818,0.81434,2
2021,31,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,105,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,105,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,105,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,107,all,All,0.85866,0.86958,0.84773,2
2021,31,107,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,107,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,107,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,107,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,109,all,All,0.87501,0.88524,0.86478,1
2021,31,109,race-ethnicity,"Black, Non-Hispanic",0.81983,0.89711,0.74255,3
2021,31,109,race-ethnicity,Hispanic,0.79287,0.84768,0.73805,1
2021,31,109,race-ethnicity,Other Races and Ethnicities,0.83597,0.87746,0.79447,1
2021,31,109,race-ethnicity,"White, Non-Hispanic",0.88961,0.90014,0.87908,1
2021,31,111,all,All,0.87427,0.88875,0.85978,2
2021,31,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,111,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,111,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,111,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,113,all,All,0.87427,0.88875,0.85978,2
2021,31,113,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,113,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,113,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,113,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,115,all,All,0.85746,0.87241,0.84252,2
2021,31,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,115,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,115,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,115,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,117,all,All,0.87427,0.88875,0.85978,2
2021,31,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,117,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,117,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,117,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,119,all,All,0.85866,0.86958,0.84773,2
2021,31,119,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,119,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,119,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,119,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,121,all,All,0.85746,0.87241,0.84252,2
2021,31,121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,121,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,121,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,121,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,123,all,All,0.83126,0.84818,0.81434,2
2021,31,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,123,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,123,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,123,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,125,all,All,0.85866,0.86958,0.84773,2
2021,31,125,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,125,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,125,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,125,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,127,all,All,0.85444,0.86672,0.84215,2
2021,31,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,127,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,127,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,127,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,129,all,All,0.87163,0.88484,0.85842,2
2021,31,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,129,race-ethnicity,Hispanic,0.85343,0.91080,0.79606,2
2021,31,129,race-ethnicity,Other Races and Ethnicities,0.73989,0.84123,0.63856,3
2021,31,129,race-ethnicity,"White, Non-Hispanic",0.87938,0.89286,0.86590,2
2021,31,131,all,All,0.85444,0.86672,0.84215,2
2021,31,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,131,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,131,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,131,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,133,all,All,0.85444,0.86672,0.84215,2
2021,31,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,133,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,133,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,133,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,135,all,All,0.87427,0.88875,0.85978,2
2021,31,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,135,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,135,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,135,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,137,all,All,0.87163,0.88484,0.85842,2
2021,31,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,137,race-ethnicity,Hispanic,0.85343,0.91080,0.79606,2
2021,31,137,race-ethnicity,Other Races and Ethnicities,0.73989,0.84123,0.63856,3
2021,31,137,race-ethnicity,"White, Non-Hispanic",0.87938,0.89286,0.86590,2
2021,31,139,all,All,0.85866,0.86958,0.84773,2
2021,31,139,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,139,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,139,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,139,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,141,all,All,0.85866,0.86958,0.84773,2
2021,31,141,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,141,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,141,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,141,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,143,all,All,0.85444,0.86672,0.84215,2
2021,31,143,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,143,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,143,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,143,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,145,all,All,0.87427,0.88875,0.85978,2
2021,31,145,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,145,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,145,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,145,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,147,all,All,0.85444,0.86672,0.84215,2
2021,31,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,147,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,147,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,147,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,149,all,All,0.83126,0.84818,0.81434,2
2021,31,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,149,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,149,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,149,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,151,all,All,0.85444,0.86672,0.84215,2
2021,31,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,151,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,151,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,151,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,153,all,All,0.88768,0.89985,0.87551,1
2021,31,153,race-ethnicity,"Black, Non-Hispanic",0.86578,0.93825,0.79331,3
2021,31,153,race-ethnicity,Hispanic,0.81967,0.87256,0.76678,1
2021,31,153,race-ethnicity,Other Races and Ethnicities,0.83879,0.89823,0.77934,1
2021,31,153,race-ethnicity,"White, Non-Hispanic",0.90092,0.91354,0.88829,1
2021,31,155,all,All,0.86072,0.87563,0.84582,2
2021,31,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,155,race-ethnicity,Hispanic,0.76137,0.85420,0.66855,3
2021,31,155,race-ethnicity,Other Races and Ethnicities,0.82638,0.92741,0.72536,3
2021,31,155,race-ethnicity,"White, Non-Hispanic",0.86824,0.88334,0.85314,2
2021,31,157,all,All,0.83126,0.84818,0.81434,2
2021,31,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,157,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,157,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,157,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,159,all,All,0.85444,0.86672,0.84215,2
2021,31,159,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,159,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,159,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,159,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,161,all,All,0.83126,0.84818,0.81434,2
2021,31,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,161,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,161,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,161,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,163,all,All,0.85746,0.87241,0.84252,2
2021,31,163,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,163,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,163,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,163,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,165,all,All,0.83126,0.84818,0.81434,2
2021,31,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,165,race-ethnicity,Hispanic,0.80140,0.86137,0.74142,2
2021,31,165,race-ethnicity,Other Races and Ethnicities,0.64795,0.75394,0.54195,3
2021,31,165,race-ethnicity,"White, Non-Hispanic",0.84547,0.86306,0.82788,2
2021,31,167,all,All,0.85866,0.86958,0.84773,2
2021,31,167,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,167,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,167,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,167,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,169,all,All,0.85444,0.86672,0.84215,2
2021,31,169,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,169,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,169,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,169,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,31,171,all,All,0.87427,0.88875,0.85978,2
2021,31,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,171,race-ethnicity,Hispanic,0.83896,0.89739,0.78052,2
2021,31,171,race-ethnicity,Other Races and Ethnicities,0.83115,0.93604,0.72625,3
2021,31,171,race-ethnicity,"White, Non-Hispanic",0.87909,0.89419,0.86399,2
2021,31,173,all,All,0.85866,0.86958,0.84773,2
2021,31,173,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,173,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,173,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,173,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,175,all,All,0.85746,0.87241,0.84252,2
2021,31,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,175,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,175,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,175,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,177,all,All,0.86072,0.87563,0.84582,2
2021,31,177,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,177,race-ethnicity,Hispanic,0.76137,0.85420,0.66855,3
2021,31,177,race-ethnicity,Other Races and Ethnicities,0.82638,0.92741,0.72536,3
2021,31,177,race-ethnicity,"White, Non-Hispanic",0.86824,0.88334,0.85314,2
2021,31,179,all,All,0.85866,0.86958,0.84773,2
2021,31,179,race-ethnicity,"Black, Non-Hispanic",0.95054,1.00000,0.87656,3
2021,31,179,race-ethnicity,Hispanic,0.76164,0.80740,0.71587,2
2021,31,179,race-ethnicity,Other Races and Ethnicities,0.71729,0.76655,0.66802,2
2021,31,179,race-ethnicity,"White, Non-Hispanic",0.89214,0.90286,0.88142,2
2021,31,181,all,All,0.87163,0.88484,0.85842,2
2021,31,181,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,181,race-ethnicity,Hispanic,0.85343,0.91080,0.79606,2
2021,31,181,race-ethnicity,Other Races and Ethnicities,0.73989,0.84123,0.63856,3
2021,31,181,race-ethnicity,"White, Non-Hispanic",0.87938,0.89286,0.86590,2
2021,31,183,all,All,0.85746,0.87241,0.84252,2
2021,31,183,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,183,race-ethnicity,Hispanic,0.82938,0.88152,0.77725,2
2021,31,183,race-ethnicity,Other Races and Ethnicities,0.86097,0.96560,0.75633,3
2021,31,183,race-ethnicity,"White, Non-Hispanic",0.86843,0.88387,0.85299,2
2021,31,185,all,All,0.85444,0.86672,0.84215,2
2021,31,185,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,31,185,race-ethnicity,Hispanic,0.75007,0.82886,0.67128,2
2021,31,185,race-ethnicity,Other Races and Ethnicities,0.84631,0.91922,0.77340,3
2021,31,185,race-ethnicity,"White, Non-Hispanic",0.86298,0.87541,0.85055,2
2021,32,001,all,All,0.75014,0.76715,0.73313,2
2021,32,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,32,001,race-ethnicity,Hispanic,0.76043,0.80226,0.71860,2
2021,32,001,race-ethnicity,Other Races and Ethnicities,0.68925,0.73154,0.64695,2
2021,32,001,race-ethnicity,"White, Non-Hispanic",0.75558,0.77656,0.73460,2
2021,32,003,all,All,0.76692,0.77117,0.76267,1
2021,32,003,race-ethnicity,"Black, Non-Hispanic",0.70623,0.72132,0.69115,1
2021,32,003,race-ethnicity,Hispanic,0.76992,0.77760,0.76225,1
2021,32,003,race-ethnicity,Other Races and Ethnicities,0.77961,0.78962,0.76960,1
2021,32,003,race-ethnicity,"White, Non-Hispanic",0.77733,0.78371,0.77096,1
2021,32,005,all,All,0.80129,0.81680,0.78578,2
2021,32,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,32,005,race-ethnicity,Hispanic,0.82015,0.85733,0.78298,2
2021,32,005,race-ethnicity,Other Races and Ethnicities,0.77714,0.82138,0.73290,2
2021,32,005,race-ethnicity,"White, Non-Hispanic",0.80444,0.82290,0.78598,2
2021,32,007,all,All,0.75014,0.76715,0.73313,2
2021,32,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,32,007,race-ethnicity,Hispanic,0.76043,0.80226,0.71860,2
2021,32,007,race-ethnicity,Other Races and Ethnicities,0.68925,0.73154,0.64695,2
2021,32,007,race-ethnicity,"White, Non-Hispanic",0.75558,0.77656,0.73460,2
2021,32,009,all,All,0.75014,0.76715,0.73313,2
