year,state,county,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality
2016,29,049,38.57,20.42,1,1
2016,29,051,39.31,62.15,1,1
2016,29,053,11.45,6.97,1,1
2016,29,055,2.52,4.96,1,1
2016,29,057,2.62,0,1,1
2016,29,059,10.59,16.91,1,1
2016,29,061,8,3.56,1,1
2016,29,063,20.16,0,1,1
2016,29,065,5.69,8.77,1,1
2016,29,067,0,0,1,1
2016,29,069,0.55,0,1,1
2016,29,071,37.08,19.21,1,1
2016,29,073,12.08,2.02,1,1
2016,29,075,9,0,1,1
2016,29,077,36.25,53.66,1,1
2016,29,079,8.57,2.67,1,1
2016,29,081,7.98,0,1,1
2016,29,083,10.99,6.04,1,1
2016,29,085,1.25,6.3,1,1
2016,29,087,6.69,0,1,1
2016,29,089,9.66,25.3,1,1
2016,29,091,2.14,3.65,1,1
2016,29,093,2.58,3.95,1,1
2016,29,095,63.5,61.24,1,1
2016,29,097,19.08,18.13,1,1
2016,29,099,39.87,27.63,1,1
2016,29,101,25.64,16.57,1,1
2016,29,103,3.31,13.13,1,1
2016,29,105,8.96,12.83,1,1
2016,29,107,40.15,19.98,1,1
2016,29,109,6.37,6.76,1,1
2016,29,111,16.41,31.33,1,1
2016,29,113,33.87,22.23,1,1
2016,29,115,5.24,5.39,1,1
2016,29,117,13.84,2.32,1,1
2016,29,119,23.64,43.03,1,1
2016,29,121,2.92,5.46,1,1
2016,29,123,3.03,0,1,1
2016,29,125,6.16,7.23,1,1
2016,29,127,19.7,2.3,1,1
2016,29,129,7,4.93,1,1
2016,29,131,7.09,9.11,1,1
2016,29,133,0,0,1,1
2016,29,135,27.39,23.14,1,1
2016,29,137,5.37,8.34,1,1
2016,29,139,5.6,2.97,1,1
2016,29,141,0.71,0,1,1
2016,29,143,0.4,0,1,1
2016,29,145,12.16,11.75,1,1
2016,29,147,10.25,0,1,1
2016,29,149,0,0,1,1
2016,29,151,22.51,34.71,1,1
2016,29,153,0,0,1,1
2016,29,155,0.69,0,1,1
2016,29,157,29.13,44.82,1,1
2016,29,159,12.51,11.19,1,1
2016,29,161,14.93,9.22,1,1
2016,29,163,9.81,0,1,1
2016,29,165,54.09,40.5,1,1
2016,29,167,10.25,4.71,1,1
2016,29,169,21.17,16.3,1,1
2016,29,171,3.58,0,1,1
2016,29,173,9.75,21.84,1,1
2016,29,175,10.38,9.65,1,1
2016,29,177,38.02,15.03,1,1
2016,29,179,2,4.24,1,1
2016,29,181,1.37,6.05,1,1
2016,29,183,51.54,46.22,1,1
2016,29,185,1.35,2.72,1,1
2016,29,186,18.63,18.51,1,1
2016,29,187,12.95,7.48,1,1
2016,29,189,58.82,57.95,1,1
2016,29,195,9.1,8.45,1,1
2016,29,197,3,0,1,1
2016,29,199,7.39,7.21,1,1
2016,29,201,8.54,7.06,1,1
2016,29,203,0,0,1,1
2016,29,205,4.84,3.57,1,1
2016,29,207,5.3,2.84,1,1
2016,29,209,6,19.71,1,1
2016,29,211,8.52,12.29,1,1
2016,29,213,11.71,23.11,1,1
2016,29,215,2,3.74,1,1
2016,29,217,8.87,8.5,1,1
2016,29,219,34.61,24.42,1,1
2016,29,221,3.39,19.56,1,1
2016,29,223,1.17,6.89,1,1
2016,29,225,10.53,11.3,1,1
2016,29,227,9,0,1,1
2016,29,229,0,0,1,1
2016,29,510,77.26,82.34,1,1
2016,30,001,5.88,4.78,1,1
2016,30,003,11.33,18.51,1,1
2016,30,005,3.27,6.28,1,1
2016,30,007,26.34,33.34,1,1
2016,30,009,30.17,27.91,1,1
2016,30,011,15,22,1,1
2016,30,013,31.35,53.91,1,1
2016,30,015,3,0,1,1
2016,30,017,32.4,8.5,1,1
2016,30,019,27,14,1,1
2016,30,021,39.74,8.53,1,1
2016,30,023,6.88,7.04,1,1
2016,30,025,19,12,1,1
2016,30,027,11.91,5.21,1,1
2016,30,029,26.16,23.3,1,1
2016,30,031,55.57,66.9,1,1
2016,30,033,9,13,1,1
2016,30,035,0,10.17,1,1
2016,30,037,34,40,1,1
2016,30,039,16,17,1,1
2016,30,041,15.51,35.28,1,1
2016,30,043,36.82,63,1,1
2016,30,045,11,56,1,1
2016,30,047,5.68,5.8,1,1
2016,30,049,54.11,69.02,1,1
2016,30,051,17,48,1,1
2016,30,053,3.47,0,1,1
2016,30,055,8,0,1,1
2016,30,057,18.41,37.35,1,1
2016,30,059,4,0,1,1
2016,30,061,3.58,9.83,1,1
2016,30,063,38.73,34.23,1,1
2016,30,065,9.03,14.87,1,1
2016,30,067,14.73,9.96,1,1
2016,30,069,5,15,1,1
2016,30,071,3,0,1,1
2016,30,073,5.73,16.13,1,1
2016,30,075,16,0,1,1
2016,30,077,9.68,11.22,1,1
2016,30,079,12,23,1,1
2016,30,081,5.72,5.95,1,1
2016,30,083,53.9,30.62,1,1
2016,30,085,1,0,1,1
2016,30,087,34.12,23.14,1,1
2016,30,089,1.23,0,1,1
2016,30,091,21.14,11.46,1,1
2016,30,093,15.77,6.73,1,1
2016,30,095,37.67,25.47,1,1
2016,30,097,21,12,1,1
2016,30,099,17.79,22.96,1,1
2016,30,101,12.05,13.02,2,2
2016,30,103,15,33,1,1
2016,30,105,21.88,21.42,1,1
2016,30,107,4,9,1,1
2016,30,109,9,13,1,1
2016,30,111,55.26,42.68,1,1
2016,31,001,33.15,22.11,1,1
2016,31,003,10.88,10.21,1,1
2016,31,005,4,16,1,1
2016,31,007,8,22,1,1
2016,31,009,22,19,1,1
2016,31,011,22.24,12.46,1,1
2016,31,013,29.11,18.92,1,1
2016,31,015,6,18,1,1
2016,31,017,2,0,1,1
2016,31,019,46.44,33.97,1,1
2016,31,021,11.98,13.91,1,1
2016,31,023,19.26,24.18,1,1
2016,31,025,37.81,18.58,1,1
2016,31,027,19.55,38.48,1,1
2016,31,029,23,12,1,1
2016,31,031,22.83,4.62,1,1
2016,31,033,35.79,24.71,1,1
2016,31,035,21.03,17.92,1,1
2016,31,037,25.89,24.74,1,1
2016,31,039,16.75,8.77,1,1
2016,31,041,13.32,5.95,1,1
2016,31,043,41.38,66.28,1,1
2016,31,045,9.77,4.92,1,1
2016,31,047,27.48,25.95,1,1
2016,31,049,19,0,1,1
2016,31,051,19.52,42.27,1,1
2016,31,053,30.79,15.15,1,1
2016,31,055,70.92,54.89,1,1
2016,31,057,7,15,1,1
2016,31,059,18,17.51,1,1
2016,31,061,9.48,13.18,1,1
2016,31,063,18,31,1,1
2016,31,065,5,0,1,1
2016,31,067,22.4,13.97,1,1
2016,31,069,14,0,1,1
2016,31,071,11,0,1,1
2016,31,073,14,33,1,1
2016,31,075,7,25,1,1
2016,31,077,14,16,1,1
2016,31,079,45.59,34.17,1,1
2016,31,081,21.23,15.55,1,1
2016,31,083,7,20,1,1
2016,31,085,4,33,1,1
2016,31,087,5,16,1,1
2016,31,089,16.52,14.98,1,1
2016,31,091,5,0,1,1
2016,31,093,21.2,15.59,1,1
2016,31,095,10.81,7.25,1,1
2016,31,097,15.47,4.22,1,1
2016,31,099,25.95,19.45,1,1
2016,31,101,13.82,8.76,1,1
2016,31,103,9,15,1,1
2016,31,105,4,0,1,1
2016,31,107,11.34,6.49,1,1
2016,31,109,63.22,59.98,1,1
2016,31,111,38.43,19.57,1,1
2016,31,113,16,29,1,1
2016,31,115,28,43,1,1
2016,31,117,24,27,1,1
2016,31,119,34.54,32.47,1,1
2016,31,121,25.55,20.17,1,1
2016,31,123,8,0,1,1
2016,31,125,6,0,1,1
2016,31,127,24.6,16.37,1,1
2016,31,129,6.22,4.9,1,1
2016,31,131,29.7,12.83,1,1
2016,31,133,4,8,1,1
2016,31,135,29,25,1,1
2016,31,137,24.08,11.56,1,1
2016,31,139,16,24.24,1,1
2016,31,141,47.43,32.82,1,1
2016,31,143,29.92,22.37,1,1
2016,31,145,10.14,4.93,1,1
2016,31,147,11.52,5.42,1,1
2016,31,149,14,22,1,1
2016,31,151,17.37,14.99,1,1
2016,31,153,60.16,37.79,1,1
2016,31,155,38.45,15.26,1,1
2016,31,157,24.72,24.76,1,1
2016,31,159,29.09,19.56,1,1
2016,31,161,7,0,1,1
2016,31,163,10,11,1,1
2016,31,165,12,21,1,1
2016,31,167,13.38,43.86,1,1
2016,31,169,8.69,9.16,1,1
2016,31,171,29,0,1,1
2016,31,173,7,22.94,1,1
2016,31,175,10.27,3.65,1,1
2016,31,177,42.64,17.89,1,1
2016,31,179,34.64,34.76,1,1
2016,31,181,4.25,0,1,1
2016,31,183,12,32,1,1
2016,31,185,33.92,10.35,1,1
2016,32,001,20.35,12.37,1,1
2016,32,003,61.44,72.27,1,1
2016,32,005,46.25,40.51,1,1
2016,32,007,70.6,61.66,1,1
2016,32,009,25,70,1,1
2016,32,011,69,57,1,1
2016,32,013,60.8,54,1,1
2016,32,015,72,67,1,1
2016,32,017,22.33,11.66,1,1
2016,32,019,20.88,27.97,1,1
2016,32,021,6.3,0,1,1
2016,32,023,11.61,25.3,1,1
2016,32,027,15,29,1,1
2016,32,029,31,51,1,1
2016,32,031,62.92,70.06,1,1
2016,32,033,36.2,40.08,1,1
2016,32,510,36.76,47.96,1,1
2016,33,001,50.18,18.66,1,1
2016,33,003,35.02,24.99,1,1
2016,33,005,48.52,24.94,1,1
2016,33,007,13.74,13.59,1,1
2016,33,009,42.47,20.77,1,1
2016,33,011,81.39,37.72,1,1
2016,33,013,65.53,23.4,1,1
2016,33,015,78.7,41.59,1,1
2016,33,017,79.98,54.15,1,1
2016,33,019,39.82,18.95,1,1
2016,34,001,57.39,54.78,1,1
2016,34,003,86.81,87.31,1,1
2016,34,005,66.21,58.74,1,1
2016,34,007,78.88,72.69,1,1
2016,34,009,53.5,42.43,1,1
2016,34,011,31.9,29.23,1,1
2016,34,013,91.57,91.94,1,1
2016,34,015,63.35,50.03,1,1
2016,34,017,96.27,97.11,1,1
2016,34,019,63.41,45.08,1,1
2016,34,021,86.01,75.69,1,1
2016,34,023,81.31,76.49,1,1
2016,34,025,76.32,64.23,1,1
2016,34,027,73.34,64.26,1,1
2016,34,029,70.8,55.06,1,1
2016,34,031,89.06,86.78,1,1
2016,34,033,59.37,43.58,1,1
2016,34,035,75.3,70.84,1,1
2016,34,037,63.41,37.16,1,1
2016,34,039,87.11,85.42,1,1
2016,34,041,54.77,32.18,1,1
2016,35,001,50.06,70.88,1,1
2016,35,003,4,16,1,1
2016,35,005,11.21,8.28,1,1
2016,35,006,4.1,14.45,1,1
2016,35,007,1,0,1,1
2016,35,009,15.43,12.3,1,1
2016,35,011,0,0,1,1
2016,35,013,13.09,45.12,1,1
2016,35,015,48.89,50.77,1,1
2016,35,017,8.09,23.52,1,1
2016,35,019,0,0,1,1
2016,35,021,1,10,1,1
2016,35,023,2.63,14.05,1,1
2016,35,025,46.94,69.09,1,1
2016,35,027,7.32,11.13,1,1
2016,35,028,89.41,80.19,1,1
2016,35,029,0.12,13.2,1,1
2016,35,031,0.04,13.05,1,1
2016,35,033,0,0,1,1
2016,35,035,11.09,35.19,1,1
2016,35,037,0,0,1,1
2016,35,039,2.21,20.81,1,1
2016,35,041,4.69,14.89,1,1
2016,35,043,26.1,38.9,1,1
2016,35,045,25.44,53.75,1,1
2016,35,047,0,5.83,1,1
2016,35,049,49.47,48.7,1,1
2016,35,051,1.86,15.55,1,1
2016,35,053,2.68,28.26,1,1
2016,35,055,2.82,5.51,1,1
2016,35,057,22.86,53.28,1,1
2016,35,059,2,0,1,1
2016,35,061,24.2,41.82,1,1
2016,36,001,77.98,66.61,1,1
2016,36,003,10.91,18.49,1,1
2016,36,005,97.51,97.53,1,1
2016,36,007,43.93,38.33,1,1
2016,36,009,14.51,15.56,1,1
2016,36,011,36.27,34.79,1,1
2016,36,013,19.7,28.56,1,1
2016,36,015,35.97,50.97,1,1
2016,36,017,18.51,21.28,1,1
2016,36,019,32.12,38.06,1,1
2016,36,021,48.18,25.12,1,1
2016,36,023,35.28,38.78,1,1
2016,36,025,14.74,7.13,1,1
2016,36,027,72.35,14.2,1,1
2016,36,029,56.5,66.5,1,1
2016,36,031,26.7,24.71,1,1
2016,36,033,21.13,23.8,1,1
2016,36,035,20.8,24.14,1,1
2016,36,037,31.73,24.83,1,1
2016,36,039,26.05,14.27,1,1
2016,36,041,20.26,21.2,1,1
2016,36,043,25.14,24.15,1,1
2016,36,045,31.44,35.55,1,1
2016,36,047,97.58,97.67,1,1
2016,36,049,18.28,20.01,1,1
2016,36,051,31.22,21.44,1,1
2016,36,053,33.46,25.38,1,1
2016,36,055,57.48,62.4,1,1
2016,36,057,20.47,27.86,1,1
2016,36,059,80.97,80.64,1,1
2016,36,061,98.24,98.72,1,1
2016,36,063,44.16,42.81,1,1
2016,36,065,40.18,45.94,1,1
2016,36,067,59.53,62.56,1,1
2016,36,069,37.21,28.79,1,1
2016,36,071,72.74,17.64,1,1
2016,36,073,32.86,33.42,1,1
2016,36,075,37.71,34.01,1,1
2016,36,077,25.68,24.01,1,1
2016,36,079,62.69,32.68,1,1
2016,36,081,95.26,95.95,1,1
2016,36,083,69.95,55.65,1,1
2016,36,085,89.05,89.35,1,1
2016,36,087,77.93,71.71,1,1
2016,36,089,16.92,17.51,1,1
2016,36,091,59.24,39.39,1,1
2016,36,093,71.73,58.31,1,1
2016,36,095,51.9,29.78,1,1
2016,36,097,16.13,27.77,1,1
2016,36,099,23.44,18.65,1,1
2016,36,101,23.77,34.02,1,1
2016,36,103,70.97,57.05,1,1
2016,36,105,31.52,10.53,1,1
2016,36,107,23.43,23.67,1,1
2016,36,109,49.2,60.52,1,1
2016,36,111,52.54,10.42,1,1
2016,36,113,41.08,28.71,1,1
2016,36,115,31.79,23.19,1,1
2016,36,117,32.4,28.12,1,1
2016,36,119,86.02,79.08,1,1
2016,36,121,26.8,22.88,1,1
2016,36,123,25.86,28.37,1,1
2016,37,001,18.13,14.97,1,1
2016,37,003,9.29,23.71,1,1
2016,37,005,4.82,0,1,1
2016,37,007,1.57,4.33,1,1
2016,37,009,3.58,7.65,1,1
2016,37,011,2.56,7.38,1,1
2016,37,013,8.62,10.41,1,1
2016,37,015,0,5.03,1,1
2016,37,017,0,8.7,1,1
2016,37,019,16.01,35.78,1,1
2016,37,021,26.63,35.69,1,1
2016,37,023,11.47,15.74,1,1
2016,37,025,40.79,28.95,1,1
2016,37,027,10.78,12.1,1,1
2016,37,029,8.16,8.72,1,1
2016,37,031,28.21,31.88,1,1
2016,37,033,3.85,5.55,1,1
2016,37,035,15.17,19.76,1,1
2016,37,037,31.46,24.03,1,1
2016,37,039,1.68,4.38,1,1
2016,37,041,8.49,10.38,1,1
2016,37,043,2.51,0,1,1
2016,37,045,6.37,5.06,1,1
2016,37,047,2.66,6.68,1,1
2016,37,049,20.02,18.62,1,1
2016,37,051,21.18,23.56,1,1
2016,37,053,34.38,26.09,1,1
2016,37,055,28.99,12.81,1,1
2016,37,057,17.6,14.62,1,1
2016,37,059,10.65,14,1,1
2016,37,061,2.36,12.88,1,1
2016,37,063,55.99,59.87,1,1
2016,37,065,8.39,11.85,1,1
2016,37,067,28.54,41.19,1,1
2016,37,069,54.68,46.7,1,1
2016,37,071,42.07,34.01,1,1
2016,37,073,39.23,30.9,1,1
2016,37,075,1,9.75,1,1
2016,37,077,23.25,26.84,1,1
2016,37,079,3.17,12.68,1,1
2016,37,081,29.79,52.08,1,1
2016,37,083,0.93,0,1,1
2016,37,085,17.46,16.22,1,1
2016,37,087,17.9,11.59,1,1
2016,37,089,22.05,25.19,1,1
2016,37,091,1.54,3.73,1,1
2016,37,093,11.52,17.69,1,1
2016,37,095,3,0,1,1
2016,37,097,37.01,32.31,1,1
2016,37,099,7.82,10.94,1,1
2016,37,101,54.38,38.72,1,1
2016,37,103,14.91,31.16,1,1
2016,37,105,19.47,12.5,1,1
2016,37,107,6.48,8.64,1,1
2016,37,109,35.08,32.88,1,1
2016,37,111,4.68,12.41,1,1
2016,37,113,6.47,4.98,1,1
2016,37,115,14.73,19.5,1,1
2016,37,117,1.83,4.79,1,1
2016,37,119,55.25,63.43,1,1
2016,37,121,5.66,10.27,1,1
2016,37,123,1.7,2.08,1,1
2016,37,125,27.5,32.78,1,1
2016,37,127,8.96,9.33,1,1
2016,37,129,46.22,41.53,1,1
2016,37,131,0.2,0,1,1
2016,37,133,19.43,13.94,1,1
2016,37,135,45.95,46.99,1,1
2016,37,137,13.77,27,1,1
2016,37,139,22.17,7.91,1,1
2016,37,141,20.2,34.22,1,1
2016,37,143,12.45,13.74,1,1
2016,37,145,34.47,21.44,1,1
2016,37,147,24.9,36.08,1,1
2016,37,149,16.39,18.16,1,1
2016,37,151,16.23,24.65,1,1
2016,37,153,1.25,2.76,1,1
2016,37,155,1,14.19,1,1
2016,37,157,14.62,6.25,1,1
2016,37,159,39.06,31.9,1,1
2016,37,161,3.12,4.74,1,1
2016,37,163,2.91,9.09,1,1
2016,37,165,0.51,4.59,1,1
2016,37,167,13.16,0.58,1,1
2016,37,169,13.03,15.8,1,1
2016,37,171,4.17,8.48,1,1
2016,37,173,1,7.96,1,1
2016,37,175,13.2,3.72,1,1
2016,37,177,26,28,1,1
2016,37,179,32.14,27.56,1,1
2016,37,181,2.39,0,1,1
2016,37,183,70.63,66.97,1,1
2016,37,185,1.29,8.62,1,1
2016,37,187,1,0,1,1
2016,37,189,9.94,4.95,1,1
2016,37,191,10.98,14.83,1,1
2016,37,193,2.18,3.78,1,1
2016,37,195,11.33,11.25,1,1
2016,37,197,12.45,16.53,1,1
2016,37,199,3.08,2.31,1,1
2016,38,001,24,0,1,1
2016,38,003,38.45,28.53,1,1
2016,38,005,7.95,26.08,1,1
2016,38,007,57,40,1,1
2016,38,009,35.21,20.73,1,1
2016,38,011,48.33,21.33,1,1
2016,38,013,50,26,1,1
2016,38,015,77.31,51.85,1,1
2016,38,017,70.68,81.5,1,1
2016,38,019,51.52,28.14,1,1
2016,38,021,34.15,33.61,1,1
2016,38,023,48,24,1,1
2016,38,025,52,39,1,1
2016,38,027,28,21,1,1
2016,38,029,11,15,1,1
2016,38,031,31,11,1,1
2016,38,033,2,0,1,1
2016,38,035,57.96,38.3,1,1
2016,38,037,12,43,1,1
2016,38,039,17,11,1,1
2016,38,041,31.95,25.81,1,1
2016,38,043,37,22,1,1
2016,38,045,29,51.24,1,1
2016,38,047,27,49,1,1
2016,38,049,46.8,30.2,1,1
2016,38,051,9,9,1,1
2016,38,053,75.14,44.62,1,1
2016,38,055,41.67,21,1,1
2016,38,057,68.38,37.41,1,1
2016,38,059,60.79,36.98,1,1
2016,38,061,58.15,36.46,1,1
2016,38,063,25,12,1,1
2016,38,065,52,46,1,1
2016,38,067,33.19,17.94,1,1
2016,38,069,9.24,0,1,1
2016,38,071,35.04,10.89,1,1
2016,38,073,36.3,27.55,1,1
2016,38,075,44,31,1,1
2016,38,077,41.01,42.25,1,1
2016,38,079,2.55,9.79,1,1
2016,38,081,37,53.25,1,1
2016,38,083,18,25,1,1
2016,38,085,46.5,58.84,1,1
2016,38,087,37,47,1,1
2016,38,089,79.32,45.94,1,1
2016,38,091,34,23,1,1
2016,38,093,42.08,43.21,1,1
2016,38,095,27,25,1,1
2016,38,097,37.47,22.8,1,1
2016,38,099,26.38,19.27,1,1
2016,38,101,67.2,35.48,1,1
2016,38,103,26.49,19.76,1,1
2016,38,105,87.97,62.2,1,1
2016,39,001,1.35,3.13,1,1
2016,39,003,24.73,33.02,1,1
2016,39,005,24.35,21.18,1,1
2016,39,007,9.84,11.22,1,1
2016,39,009,5.42,9.71,1,1
2016,39,011,37.51,31,1,1
2016,39,013,17.62,17.21,1,1
2016,39,015,35.07,24.3,1,1
2016,39,017,52.29,37.09,1,1
2016,39,019,16.64,13.25,1,1
2016,39,021,31.24,24.49,1,1
2016,39,023,24.16,30.44,1,1
2016,39,025,42.59,27.89,1,1
2016,39,027,21.28,13.01,1,1
2016,39,029,17.83,11.6,1,1
2016,39,031,14.29,10.6,1,1
2016,39,033,9.8,8.13,1,1
2016,39,035,55.18,72.63,1,1
2016,39,037,18.39,15.86,1,1
2016,39,039,27.22,17.6,1,1
2016,39,041,43.64,35.61,1,1
2016,39,043,30,30.74,1,1
2016,39,045,45.2,28.31,1,1
2016,39,047,8.88,0,1,1
2016,39,049,68.35,64.92,1,1
2016,39,051,14.6,11,1,1
2016,39,053,4.16,17.49,1,1
2016,39,055,19.95,20.74,1,1
2016,39,057,32.49,29.19,1,1
2016,39,059,12.36,10.55,1,1
2016,39,061,65.35,57.63,1,1
2016,39,063,37.78,24.07,1,1
2016,39,065,11.34,10.01,1,1
2016,39,067,8.31,14.28,1,1
2016,39,069,31.33,22.33,1,1
2016,39,071,6.12,3.65,1,1
2016,39,073,38.99,26.35,1,1
2016,39,075,24.99,26.33,1,1
2016,39,077,22.63,22.5,1,1
2016,39,079,6.24,2.7,1,1
2016,39,081,16.62,15.23,1,1
2016,39,083,22.92,16.11,1,1
2016,39,085,35.11,39.6,1,1
2016,39,087,15.1,22.6,1,1
2016,39,089,45.74,28.72,1,1
2016,39,091,27.93,28.48,1,1
2016,39,093,35.13,36.27,1,1
2016,39,095,37.74,40.06,1,1
2016,39,097,38.95,22.67,2,1
2016,39,099,22.44,25.58,1,1
2016,39,101,18.66,20.77,1,1
2016,39,103,26.33,22.6,1,1
2016,39,105,5.35,16.5,1,1
2016,39,107,33.53,26.65,1,1
2016,39,109,24.4,21.16,1,1
2016,39,111,6.43,3.01,1,1
2016,39,113,40.8,56.42,1,1
2016,39,115,3.64,11.17,1,1
2016,39,117,32.26,24.91,1,1
2016,39,119,14.6,6.81,1,1
2016,39,121,5.7,12.53,1,1
2016,39,123,33.39,22.83,1,1
2016,39,125,13.7,14.2,1,1
2016,39,127,36.92,26.11,1,1
2016,39,129,39.25,24.32,1,1
2016,39,131,7,18.5,1,1
2016,39,133,37.48,35.96,1,1
2016,39,135,25.55,16.34,1,1
2016,39,137,38.38,22.02,1,1
2016,39,139,19.28,24.23,1,1
2016,39,141,14.65,13.75,1,1
2016,39,143,25.18,17.23,1,1
2016,39,145,7.19,7.27,1,1
2016,39,147,20.46,14.44,1,1
2016,39,149,40.65,43.31,1,1
2016,39,151,36.68,38.31,1,1
2016,39,153,46.23,49.46,1,1
2016,39,155,20.1,16.48,1,1
2016,39,157,21.14,13.9,1,1
2016,39,159,39.49,28.43,1,1
2016,39,161,25.11,21.05,1,1
2016,39,163,6.09,16.36,1,1
2016,39,165,43.04,31.79,1,1
2016,39,167,16.48,18.45,1,1
2016,39,169,30.1,25.15,1,1
2016,39,171,15.61,15.95,1,1
2016,39,173,28.86,27.14,1,1
2016,39,175,22.81,13.54,1,1
2016,40,001,1.27,0,1,1
2016,40,003,20.92,12.31,1,1
2016,40,005,2.4,2.17,1,1
2016,40,007,25.75,20.53,1,1
2016,40,009,19.06,7.81,1,1
2016,40,011,12.74,10.27,1,1
2016,40,013,8.8,8.44,1,1
2016,40,015,5.46,0.95,1,1
2016,40,017,31.82,27.55,1,1
2016,40,019,18.28,20.03,1,1
2016,40,021,6.68,12.6,1,1
2016,40,023,0.46,0,1,1
2016,40,025,11.94,7.41,1,1
2016,40,027,43.21,46.71,1,1
2016,40,029,3.73,4.62,1,1
2016,40,031,29.96,24,1,1
2016,40,033,11.72,11.93,1,1
2016,40,035,5.69,0,1,1
2016,40,037,28.05,21.15,1,1
2016,40,039,16.88,6.51,1,1
2016,40,041,4.74,17.03,1,1
2016,40,043,23.54,10.49,1,1
2016,40,045,21.81,15.69,1,1
2016,40,047,29.31,26.04,1,1
2016,40,049,6.25,2.84,1,1
2016,40,051,29.15,22.16,1,1
2016,40,053,23.86,16.72,1,1
2016,40,055,2.38,0,1,1
2016,40,057,2,0,1,1
2016,40,059,16.16,18.48,1,1
2016,40,061,2,1.95,1,1
2016,40,063,1.88,1.51,1,1
2016,40,065,16.22,5.25,1,1
2016,40,067,1,0,1,1
2016,40,069,3,3.15,1,1
2016,40,071,11.57,10.65,1,1
2016,40,073,44.89,31.77,1,1
2016,40,075,3.78,0,1,1
2016,40,077,4.85,4.29,1,1
2016,40,079,5.17,13.01,1,1
2016,40,081,24.75,31.72,1,1
2016,40,083,26.51,27.86,1,1
2016,40,085,11.84,34.78,1,1
2016,40,087,24.73,16.94,1,1
2016,40,089,1.37,1.33,1,1
2016,40,091,4.15,14.72,1,1
2016,40,093,21.01,27.3,1,1
2016,40,095,10.34,34.82,1,1
2016,40,097,11.94,12.34,1,1
2016,40,099,23.24,7.07,1,1
2016,40,101,11.43,9.79,1,1
2016,40,103,19.09,28.89,1,1
2016,40,105,6.29,13.35,1,1
2016,40,107,2.34,2.27,1,1
2016,40,109,51.72,58.58,1,1
2016,40,111,25.76,16.04,1,1
2016,40,113,24.83,28.49,1,1
2016,40,115,5.16,10.45,1,1
2016,40,117,24.62,26.02,1,1
2016,40,119,13.81,18.89,1,1
2016,40,121,13.58,7.65,1,1
2016,40,123,19.33,12.38,1,1
2016,40,125,14.28,11.79,1,1
2016,40,127,1,0,1,1
2016,40,129,13,0,1,1
2016,40,131,28.19,19.46,1,1
2016,40,133,3.19,3.19,1,1
2016,40,135,6.59,7.95,1,1
2016,40,137,11.92,3.94,1,1
2016,40,139,31.34,14.24,1,1
2016,40,141,3.4,0,1,1
2016,40,143,47.66,47.65,1,1
2016,40,145,25,20.42,1,1
2016,40,147,29.24,22.42,1,1
2016,40,149,15.78,21.02,1,1
2016,40,151,35.54,12.75,1,1
2016,40,153,40.32,24.68,1,1
2016,41,001,10.27,9.26,1,1
2016,41,003,46.1,47.77,1,1
2016,41,005,64.26,56.35,1,1
2016,41,007,24.34,15.61,1,1
2016,41,009,49.25,54.73,1,1
2016,41,011,7.8,12.64,1,1
2016,41,013,4.72,11.13,1,1
2016,41,015,7.16,15.27,1,1
2016,41,017,40.25,36.2,1,1
2016,41,019,12.15,28.73,1,1
2016,41,021,5,0,1,1
2016,41,023,6.61,13.08,1,1
2016,41,025,4.13,13.32,1,1
2016,41,027,40.36,27.7,1,1
2016,41,029,30.05,44.73,1,1
2016,41,031,18.17,32.5,1,1
2016,41,033,7.84,5.04,1,1
2016,41,035,16.59,22.82,1,1
2016,41,037,1.72,9.78,1,1
2016,41,039,35.02,55.57,1,1
2016,41,041,11.48,11.61,1,1
2016,41,043,23.1,24.86,1,1
2016,41,045,13.38,8.03,1,1
2016,41,047,43.36,43.86,1,1
2016,41,049,20.51,66.77,1,1
2016,41,051,80.05,77.39,1,1
2016,41,053,31.66,34.43,1,1
2016,41,055,7,9,1,1
2016,41,057,11.06,16.92,1,1
2016,41,059,24.71,36.56,1,1
2016,41,061,18.02,30.62,1,1
2016,41,063,7.94,21.31,1,1
2016,41,065,22.63,16.66,1,1
2016,41,067,72.62,68.86,1,1
2016,41,069,1,0,1,1
2016,41,071,57.42,44.37,1,1
2016,42,001,51.68,26.07,1,1
2016,42,003,63.37,57.26,1,1
2016,42,005,36.3,24,1,1
2016,42,007,43.09,30.04,1,1
2016,42,009,14.61,18.55,1,1
2016,42,011,65.45,58.14,1,1
2016,42,013,27.18,36.76,1,1
2016,42,015,25.38,21.75,1,1
2016,42,017,67.37,57.27,1,1
2016,42,019,38.29,24.35,1,1
2016,42,021,21.34,32.59,1,1
2016,42,023,10.15,28.01,1,1
2016,42,025,48.33,27.95,1,1
2016,42,027,49.59,66.19,1,1
2016,42,029,64.09,54.04,1,1
2016,42,031,12.85,8,1,1
2016,42,033,14.2,18.25,1,1
2016,42,035,22.9,25.98,1,1
2016,42,037,28.25,21.95,1,1
2016,42,039,17.12,27.22,1,1
2016,42,041,60.59,36.66,1,1
2016,42,043,68.75,48.85,1,1
2016,42,045,80.98,78.41,1,1
2016,42,047,17.88,32.16,1,1
2016,42,049,37.85,48.31,1,1
2016,42,051,38.32,33.46,1,1
