year,state,county,juvenile_arrest_rate,juvenile_arrest_rate_quality
2016,01,001,2363.0354,2
2016,01,003,2066.0569,1
2016,01,005,1681.2625,2
2016,01,007,194.11369,1
2016,01,009,283.30939,2
2016,01,011,187.30449,1
2016,01,013,3154.3328,1
2016,01,015,1415.608,2
2016,01,017,1037.1406,1
2016,01,019,547.34998,1
2016,01,021,919.85498,1
2016,01,023,237.33989,1
2016,01,025,3623.8372,1
2016,01,027,235.20004,1
2016,01,029,1668.9282,1
2016,01,031,1221.8842,1
2016,01,033,587.6947,2
2016,01,035,1251.1991,1
2016,01,037,1052.3419,1
2016,01,039,1698.2029,2
2016,01,041,216.97151,2
2016,01,043,246.11235,1
2016,01,045,712.2558,2
2016,01,047,952.24969,2
2016,01,049,180.36496,2
2016,01,051,297.82361,2
2016,01,053,1092.1799,1
2016,01,055,135.67294,2
2016,01,057,285.6441,1
2016,01,059,NA,NA
2016,01,061,634.66193,1
2016,01,063,294.70126,1
2016,01,065,281.88705,1
2016,01,067,988.0498,2
2016,01,069,3074.395,2
2016,01,071,516.53247,2
2016,01,073,721.797,2
2016,01,075,202.80685,1
2016,01,077,418.52783,2
2016,01,079,64.503853,2
2016,01,081,1461.5159,1
2016,01,083,906.85767,1
2016,01,085,81.092476,2
2016,01,087,621.16547,2
2016,01,089,1604.8883,1
2016,01,091,1515.598,2
2016,01,093,1727.9226,1
2016,01,095,646.99994,1
2016,01,097,1742.1064,2
2016,01,099,762.6347,2
2016,01,101,294.71042,2
2016,01,103,1869.7816,2
2016,01,105,252.59967,1
2016,01,107,254.60323,1
2016,01,109,1429.6548,1
2016,01,111,763.16943,2
2016,01,113,77.398933,2
2016,01,115,476.3942,1
2016,01,117,781.4967,1
2016,01,119,192.57681,2
2016,01,121,278.67166,1
2016,01,123,2150.499,2
2016,01,125,1963.873,1
2016,01,127,663.73151,2
2016,01,129,754.82141,1
2016,01,131,189.48186,1
2016,01,133,81.016273,1
2016,02,013,NA,NA
2016,02,016,137.0507,2
2016,02,020,3844.9146,1
2016,02,050,1037.1619,1
2016,02,060,NA,NA
2016,02,068,NA,NA
2016,02,070,2859.376,1
2016,02,090,1932.1311,1
2016,02,100,1261.1931,2
2016,02,105,NA,NA
2016,02,110,4812.4473,1
2016,02,122,1704.1904,1
2016,02,130,5998.3389,1
2016,02,150,281.83783,1
2016,02,158,NA,NA
2016,02,164,NA,NA
2016,02,170,3608.6169,1
2016,02,180,482.04001,1
2016,02,185,2925.8777,1
2016,02,188,11345.414,1
2016,02,195,NA,NA
2016,02,198,548.20282,2
2016,02,220,2070.9829,1
2016,02,230,NA,NA
2016,02,240,NA,NA
2016,02,261,1603.2115,2
2016,02,270,NA,NA
2016,02,275,317.70844,2
2016,02,282,NA,NA
2016,02,290,NA,NA
2016,04,001,5642.6021,1
2016,04,003,6628.4712,2
2016,04,005,6703.7876,2
2016,04,007,11148.445,2
2016,04,009,6101.4487,2
2016,04,011,1639.7743,1
2016,04,012,13518.954,2
2016,04,013,3154.5701,1
2016,04,015,8045.9839,2
2016,04,017,4753.4048,2
2016,04,019,8363.3174,2
2016,04,021,5235.0659,2
2016,04,023,6657.1992,1
2016,04,025,12178.183,2
2016,04,027,4112.6973,2
2016,05,001,2848.2412,2
2016,05,003,1679.1248,1
2016,05,005,2944.1384,2
2016,05,007,4060.2656,2
2016,05,009,1631.3127,2
2016,05,011,2271.9058,2
2016,05,013,1349.7384,2
2016,05,015,1910.4833,1
2016,05,017,2511.3008,2
2016,05,019,1181.8448,2
2016,05,021,1271.9484,1
2016,05,023,2122.2017,2
2016,05,025,NA,NA
2016,05,027,1780.257,1
2016,05,029,2359.7058,2
2016,05,031,4507.3315,2
2016,05,033,2562.0762,2
2016,05,035,9280.21,1
2016,05,037,1131.1669,2
2016,05,039,510.8472,2
2016,05,041,273.96008,2
2016,05,043,3449.0466,2
2016,05,045,2832.9851,2
2016,05,047,2011.3518,2
2016,05,049,1191.4122,2
2016,05,051,4059.1184,1
2016,05,053,2318.4065,1
2016,05,055,4703.939,1
2016,05,057,5872.6226,1
2016,05,059,2324.8992,1
2016,05,061,966.5011,2
2016,05,063,2806.4377,1
2016,05,065,566.21533,1
2016,05,067,1304.0077000000001,2
2016,05,069,5346.6431,2
2016,05,071,1082.7268,1
2016,05,073,266.44925,2
2016,05,075,1379.2372,2
2016,05,077,1752.913,2
2016,05,079,837.10028,2
2016,05,081,538.3125,2
2016,05,083,1074.2891,2
2016,05,085,2526.0217,1
2016,05,087,1657.6215,1
2016,05,089,405.87946,2
2016,05,091,4915.8594,1
2016,05,093,4773.3896,2
2016,05,095,1544.3777,2
2016,05,097,NA,NA
2016,05,099,NA,NA
2016,05,101,NA,NA
2016,05,103,637.00861,2
2016,05,105,80.25103,2
2016,05,107,3760.9287,2
2016,05,109,630.5965,1
2016,05,111,1216.4734,2
2016,05,113,4662.4072,1
2016,05,115,1997.6517,2
2016,05,117,564.23346,2
2016,05,119,4777.832,2
2016,05,121,771.84314,1
2016,05,123,2902.1431,2
2016,05,125,1836.8723,2
2016,05,127,2297.1389,1
2016,05,129,118.15345,1
2016,05,131,5799.1563,2
2016,05,133,3715.2739,1
2016,05,135,1238.3204,2
2016,05,137,2513.7471,1
2016,05,139,4267.9683000000005,1
2016,05,141,279.23758,2
2016,05,143,2313.5845,2
2016,05,145,659.51935,2
2016,05,147,406.24808,3
2016,05,149,1021.2882,2
2016,06,001,1370.9874,2
2016,06,003,NA,NA
2016,06,005,1185.02,2
2016,06,007,3214.7922,2
2016,06,009,3213.5225,2
2016,06,011,354.91058,2
2016,06,013,1153.0197,2
2016,06,015,2117.5276,2
2016,06,017,3233.969,2
2016,06,019,2347.0088,2
2016,06,021,1771.1813,2
2016,06,023,1810.514,2
2016,06,025,1464.6743,2
2016,06,027,788.47253,2
2016,06,029,1963.4644,2
2016,06,031,4970.7441,2
2016,06,033,3454.5559,1
2016,06,035,2377.1824,2
2016,06,037,1301.0148,2
2016,06,039,2278.4678,2
2016,06,041,2915.3306,2
2016,06,043,268.3573,1
2016,06,045,2871.0576,2
2016,06,047,3733.4087,2
2016,06,049,2475.6079,2
2016,06,051,861.28186,1
2016,06,053,2150.5027,2
2016,06,055,2200.3643,2
2016,06,057,3103.394,2
2016,06,059,1734.1647,2
2016,06,061,1290.9851,2
2016,06,063,4428.9785,2
2016,06,065,1092.5825,1
2016,06,067,1224.0697,2
2016,06,069,2867.1108,2
2016,06,071,2071.3582,2
2016,06,073,2116.6533,2
2016,06,075,1833.255,2
2016,06,077,2252.6235,1
2016,06,079,2160.4939,2
2016,06,081,1602.5597,2
2016,06,083,4340.5093,2
2016,06,085,1686.5209,2
2016,06,087,2277.6697,2
2016,06,089,2728.7581,2
2016,06,091,NA,NA
2016,06,093,3136.5168,2
2016,06,095,3036.6492,2
2016,06,097,2808.4509,2
2016,06,099,1718.001,2
2016,06,101,2121.6646,2
2016,06,103,2540.7349,2
2016,06,105,794.84448,2
2016,06,107,3593.2224,2
2016,06,109,1868.0908,1
2016,06,111,3404.0601,2
2016,06,113,2746.0317,2
2016,06,115,2910.8838,2
2016,08,001,7442.2554,1
2016,08,003,340.71744,2
2016,08,005,8011.3408,2
2016,08,007,2806.814,1
2016,08,009,3682.1394,3
2016,08,011,910.99988,1
2016,08,013,4608.4814,2
2016,08,014,6542.7505,1
2016,08,015,6961.8911,1
2016,08,017,NA,NA
2016,08,019,3441.0378,2
2016,08,021,NA,NA
2016,08,023,NA,NA
2016,08,025,845.10999,1
2016,08,027,7301.5181,1
2016,08,029,2811.9856,2
2016,08,031,8974.377,2
2016,08,033,NA,NA
2016,08,035,2836.4346,1
2016,08,037,2443.8357,2
2016,08,039,138.28151,3
2016,08,041,3813.7351,2
2016,08,043,1760.4465,1
2016,08,045,5529.7622,1
2016,08,047,1529.3501,2
2016,08,049,927.72266,2
2016,08,051,3435.2458,1
2016,08,053,4065.0405,3
2016,08,055,3203.8767,2
2016,08,057,NA,NA
2016,08,059,7705.8115,2
2016,08,061,NA,NA
2016,08,063,2986.0552,2
2016,08,065,1487.5142,1
2016,08,067,3188.2671,2
2016,08,069,4698.9766,2
2016,08,071,1466.9209,2
2016,08,073,358.3266,2
2016,08,075,1348.0723,1
2016,08,077,8477.0127,2
2016,08,079,NA,NA
2016,08,081,7992.7534,2
2016,08,083,2424.1536,2
2016,08,085,4883.6411,2
2016,08,087,6077.4897,2
2016,08,089,697.74579,2
2016,08,091,571.41986,2
2016,08,093,333.73657,2
2016,08,095,1119.7708,2
2016,08,097,1676.7607,1
2016,08,099,489.72281,1
2016,08,101,635.73901,1
2016,08,103,948.05597,2
2016,08,105,3527.4146,2
2016,08,107,5704.5317,2
2016,08,109,430.08597,2
2016,08,111,NA,NA
2016,08,113,232.80069,2
2016,08,115,NA,NA
2016,08,117,1646.7682,2
2016,08,119,5314.7998,1
2016,08,121,2443.136,1
2016,08,123,4872.7144,2
2016,08,125,689.09167,2
2016,09,001,1911.3831,2
2016,09,003,3108.1992,2
2016,09,005,1377.6477,1
2016,09,007,1227.4368,1
2016,09,009,3905.0103,2
2016,09,011,2289.5623,2
2016,09,013,1007.1711,1
2016,09,015,1018.9095,2
2016,10,001,5169.2915,2
2016,10,003,4403.999,2
2016,10,005,5168.5879,2
2016,11,001,1692.2201,2
2016,12,001,NA,NA
2016,12,003,NA,NA
2016,12,005,NA,NA
2016,12,007,NA,NA
2016,12,009,NA,NA
2016,12,011,NA,NA
2016,12,013,NA,NA
2016,12,015,NA,NA
2016,12,017,NA,NA
2016,12,019,NA,NA
2016,12,021,NA,NA
2016,12,023,NA,NA
2016,12,027,NA,NA
2016,12,029,NA,NA
2016,12,031,NA,NA
2016,12,033,NA,NA
2016,12,035,NA,NA
2016,12,037,NA,NA
2016,12,039,NA,NA
2016,12,041,NA,NA
2016,12,043,NA,NA
2016,12,045,NA,NA
2016,12,047,NA,NA
2016,12,049,NA,NA
2016,12,051,NA,NA
2016,12,053,NA,NA
2016,12,055,NA,NA
2016,12,057,NA,NA
2016,12,059,NA,NA
2016,12,061,NA,NA
2016,12,063,NA,NA
2016,12,065,NA,NA
2016,12,067,NA,NA
2016,12,069,NA,NA
2016,12,071,NA,NA
2016,12,073,NA,NA
2016,12,075,NA,NA
2016,12,077,NA,NA
2016,12,079,NA,NA
2016,12,081,NA,NA
2016,12,083,NA,NA
2016,12,085,NA,NA
2016,12,086,NA,NA
2016,12,087,NA,NA
2016,12,089,NA,NA
2016,12,091,NA,NA
2016,12,093,NA,NA
2016,12,095,NA,NA
2016,12,097,NA,NA
2016,12,099,NA,NA
2016,12,101,NA,NA
2016,12,103,NA,NA
2016,12,105,NA,NA
2016,12,107,NA,NA
2016,12,109,NA,NA
2016,12,111,NA,NA
2016,12,113,NA,NA
2016,12,115,NA,NA
2016,12,117,NA,NA
2016,12,119,NA,NA
2016,12,121,NA,NA
2016,12,123,NA,NA
2016,12,125,NA,NA
2016,12,127,NA,NA
2016,12,129,NA,NA
2016,12,131,NA,NA
2016,12,133,NA,NA
2016,13,001,1351.9434,1
2016,13,003,NA,NA
2016,13,005,575.63422,2
2016,13,007,NA,NA
2016,13,009,3973.0579,2
2016,13,011,46.786255,1
2016,13,013,519.8822,1
2016,13,015,3154.5742,2
2016,13,017,4920.6304,1
2016,13,019,2966.1587,1
2016,13,021,2792.5452,1
2016,13,023,3042.7388,1
2016,13,025,1244.8154,1
2016,13,027,3745.1582,2
2016,13,029,3866.0193,1
2016,13,031,5190.751,2
2016,13,033,1897.6505,1
2016,13,035,1957.5616,1
2016,13,037,NA,NA
2016,13,039,383.43893,2
2016,13,043,553.22992,2
2016,13,045,2452.3906,2
2016,13,047,1631.0603,1
2016,13,049,2487.5623,1
2016,13,051,4386.437,2
2016,13,053,413.97238,1
2016,13,055,263.1579,1
2016,13,057,2094.2234,2
2016,13,059,9893.1914,2
2016,13,061,NA,NA
2016,13,063,2093.6802,1
2016,13,065,542.74084,1
2016,13,067,4219.8555,2
2016,13,069,839.95605,2
2016,13,071,2440.55,2
2016,13,073,1480.9042,1
2016,13,075,2331.5693,2
2016,13,077,2775.3845,2
2016,13,079,523.53284,2
2016,13,081,5439.7461,2
2016,13,083,292.83606,1
2016,13,085,1408.1532,1
2016,13,087,4100.2974,2
2016,13,089,2707.719,2
2016,13,091,3830.1292,1
2016,13,093,871.73102,1
2016,13,095,2694.6318,2
2016,13,097,2962.3889,1
2016,13,099,2387.2046,1
2016,13,101,7010.4023,1
2016,13,103,2910.5217,2
2016,13,105,3594.3911,1
2016,13,107,89.870277,2
2016,13,109,893.45544,1
2016,13,111,2622.3879,2
2016,13,113,2627.6782,1
2016,13,115,1755.7648,2
2016,13,117,560.75366,1
2016,13,119,969.96222,2
2016,13,121,3022.1445,2
2016,13,123,1752.7035,1
2016,13,125,NA,NA
2016,13,127,3088.832,2
2016,13,129,2721.6577,2
2016,13,131,2240.4202,2
2016,13,133,254.17999,1
2016,13,135,2241.1421,2
2016,13,137,1815.1355,2
2016,13,139,2138.1235,2
2016,13,141,NA,NA
2016,13,143,1340.8234,1
2016,13,145,1362.6151,1
2016,13,147,612.47614,1
2016,13,149,1167.5253,1
2016,13,151,4270.8809,1
2016,13,153,3662.3242,2
2016,13,155,182.19583,1
2016,13,157,3115.2493,2
2016,13,159,NA,NA
2016,13,161,918.17126,1
2016,13,163,6015.7866,1
2016,13,165,740.57977,2
2016,13,167,1217.1002,2
2016,13,169,4241.2754,1
2016,13,171,793.74316,1
2016,13,173,1085.4817,1
2016,13,175,3832.6133,2
2016,13,177,2136.5886,2
2016,13,179,3614.4312,2
2016,13,181,647.50153,1
2016,13,183,2962.0215,1
2016,13,185,6114.1807,2
2016,13,187,1433.1205,1
2016,13,189,282.12592,2
2016,13,191,3635.4448,2
2016,13,193,1511.573,2
2016,13,195,2374.9116,1
2016,13,197,526.87036,1
2016,13,199,5169.5171,2
2016,13,201,2705.4985,1
2016,13,205,1814.1113,1
2016,13,207,1398.4761,2
2016,13,209,NA,NA
2016,13,211,663.29126,2
2016,13,213,236.63318,1
2016,13,215,6758.2837,1
2016,13,217,2260.7153,2
2016,13,219,719.5119,1
2016,13,221,327.94949,1
2016,13,223,3735.3799,1
2016,13,225,2018.8541,1
2016,13,227,1498.4425,2
2016,13,229,2835.936,1
2016,13,231,2333.2537,1
2016,13,233,2464.7942,2
2016,13,235,270.2301,1
2016,13,237,4385.1406,1
2016,13,239,NA,NA
2016,13,241,3529.5552,1
2016,13,243,NA,NA
2016,13,245,1852.7291,2
2016,13,247,4782.3921,1
2016,13,249,365.29681,1
2016,13,251,1753.3093,2
2016,13,253,1436.7435,2
2016,13,255,6131.0508,2
2016,13,257,2459.9036,2
2016,13,259,NA,NA
2016,13,261,8403.7188,2
2016,13,263,410.95889,1
2016,13,265,1822.9657,2
2016,13,267,2093.7212,2
2016,13,269,948.3667,1
2016,13,271,NA,NA
2016,13,273,1240.1063,1
2016,13,275,5150.4673,2
2016,13,277,6242.7246,2
2016,13,279,2429.6753,2
2016,13,281,1101.9084,1
2016,13,283,1774.9379,2
2016,13,285,4994.1265,2
2016,13,287,1465.4878,1
2016,13,289,1256.4788,1
2016,13,291,1278.8604,1
2016,13,293,6047.1538,2
2016,13,295,2171.6235,2
2016,13,297,3488.4382,2
2016,13,299,7286.7983,2
2016,13,301,NA,NA
2016,13,303,2229.3086,2
2016,13,305,983.75171,1
2016,13,307,NA,NA
2016,13,309,NA,NA
2016,13,311,3162.2869,1
2016,13,313,4292.5278,2
2016,13,315,1201.4963,2
2016,13,317,NA,NA
2016,13,319,592.68042,2
2016,13,321,2806.5918,1
2016,15,001,4451.2383,1
2016,15,003,4652.0161,1
2016,15,005,NA,NA
2016,15,007,9893.2842,1
2016,15,009,5590.3672,1
2016,16,001,7131.3276,1
2016,16,003,499.63528,1
2016,16,005,7790.7412,1
2016,16,007,2630.6375,2
2016,16,009,7401.2397,2
2016,16,011,5084.5776,1
2016,16,013,5358.9585,2
2016,16,015,6801.0054,2
2016,16,017,5966.1948,1
2016,16,019,4658.1411,1
2016,16,021,1752.9166,1
2016,16,023,351.59518,2
2016,16,025,NA,NA
2016,16,027,4424.4199,2
2016,16,029,2705.7986,1
2016,16,031,1949.7778,1
2016,16,033,2109.571,1
2016,16,035,2401.8611,2
2016,16,037,452.05093,2
2016,16,039,1307.6226,1
2016,16,041,3035.3435,2
2016,16,043,4165.4854,2
2016,16,045,2650.0698,1
2016,16,047,2188.9189,2
2016,16,049,1286.1578,2
2016,16,051,2700.9968,1
2016,16,053,3609.6528,1
2016,16,055,6691.7192,1
2016,16,057,749.3465,1
2016,16,059,1518.8912,2
2016,16,061,791.08917,2
2016,16,063,1819.301,2
2016,16,065,1306.8185,1
2016,16,067,5720.2407,1
2016,16,069,5446.4292,1
2016,16,071,NA,NA
2016,16,073,1718.8987,1
2016,16,075,3661.6216,2
2016,16,077,5511.812,2
2016,16,079,1850.3099,2
2016,16,081,1210.4797,1
2016,16,083,4978.3647,2
2016,16,085,3332.6736,1
2016,16,087,2616.9365,1
2016,17,001,NA,NA
2016,17,003,NA,NA
2016,17,005,NA,NA
2016,17,007,NA,NA
2016,17,009,NA,NA
2016,17,011,NA,NA
2016,17,013,NA,NA
2016,17,015,NA,NA
2016,17,017,NA,NA
2016,17,019,NA,NA
2016,17,021,NA,NA
2016,17,023,NA,NA
2016,17,025,NA,NA
2016,17,027,NA,NA
2016,17,029,NA,NA
2016,17,031,1845.2437,3
2016,17,033,NA,NA
2016,17,035,NA,NA
2016,17,037,NA,NA
2016,17,039,NA,NA
2016,17,041,NA,NA
2016,17,043,NA,NA
2016,17,045,NA,NA
2016,17,047,NA,NA
2016,17,049,NA,NA
2016,17,051,NA,NA
2016,17,053,NA,NA
2016,17,055,NA,NA
2016,17,057,NA,NA
2016,17,059,NA,NA
2016,17,061,NA,NA
2016,17,063,NA,NA
2016,17,065,NA,NA
2016,17,067,NA,NA
2016,17,069,NA,NA
2016,17,071,NA,NA
2016,17,073,NA,NA
2016,17,075,NA,NA
2016,17,077,NA,NA
2016,17,079,NA,NA
2016,17,081,NA,NA
2016,17,083,NA,NA
2016,17,085,NA,NA
2016,17,087,NA,NA
2016,17,089,NA,NA
2016,17,091,NA,NA
2016,17,093,NA,NA
2016,17,095,NA,NA
2016,17,097,NA,NA
2016,17,099,NA,NA
2016,17,101,NA,NA
2016,17,103,NA,NA
2016,17,105,NA,NA
2016,17,107,NA,NA
2016,17,109,NA,NA
2016,17,111,NA,NA
2016,17,113,NA,NA
2016,17,115,NA,NA
2016,17,117,NA,NA
2016,17,119,NA,NA
2016,17,121,NA,NA
2016,17,123,NA,NA
2016,17,125,NA,NA
2016,17,127,NA,NA
2016,17,129,NA,NA
2016,17,131,NA,NA
2016,17,133,NA,NA
2016,17,135,NA,NA
2016,17,137,NA,NA
2016,17,139,NA,NA
2016,17,141,NA,NA
2016,17,143,NA,NA
2016,17,145,NA,NA
2016,17,147,NA,NA
2016,17,149,NA,NA
2016,17,151,NA,NA
2016,17,153,NA,NA
2016,17,155,NA,NA
2016,17,157,NA,NA
2016,17,159,NA,NA
2016,17,161,NA,NA
2016,17,163,NA,NA
2016,17,165,NA,NA
2016,17,167,NA,NA
2016,17,169,NA,NA
2016,17,171,NA,NA
2016,17,173,NA,NA
2016,17,175,NA,NA
2016,17,177,NA,NA
2016,17,179,NA,NA
2016,17,181,NA,NA
2016,17,183,NA,NA
2016,17,185,NA,NA
2016,17,187,NA,NA
2016,17,189,NA,NA
2016,17,191,NA,NA
2016,17,193,NA,NA
2016,17,195,NA,NA
2016,17,197,NA,NA
2016,17,199,NA,NA
2016,17,201,2653.5571,2
2016,17,203,NA,NA
2016,18,001,51.971539,2
2016,18,003,3100.0146,1
2016,18,005,4570.7803,1
2016,18,007,NA,NA
2016,18,009,5026.6411,2
2016,18,011,690.27124,2
2016,18,013,1331.0094,2
2016,18,015,NA,NA
2016,18,017,3477.709,2
2016,18,019,5117.7695,1
2016,18,021,NA,NA
2016,18,023,5887.4639,2
2016,18,025,NA,NA
2016,18,027,3484.001,2
2016,18,029,376.04327,2
2016,18,031,NA,NA
2016,18,033,928.61548,2
2016,18,035,3720.238,1
2016,18,037,2397.6057,2
2016,18,039,3203.6155,2
2016,18,041,NA,NA
2016,18,043,1802.2264,2
2016,18,045,NA,NA
2016,18,047,NA,NA
2016,18,049,1237.5416,2
2016,18,051,178.17372,2
2016,18,053,3907.0129,2
2016,18,055,175.27869,2
2016,18,057,1336.4421,2
2016,18,059,1481.6428,2
2016,18,061,43.708588,2
2016,18,063,1536.425,2
2016,18,065,NA,NA
2016,18,067,5230.0508,2
2016,18,069,241.29645,2
2016,18,071,4000.2603,1
2016,18,073,NA,NA
2016,18,075,701.31146,2
2016,18,077,NA,NA
2016,18,079,2576,1
2016,18,081,4020.8635,2
2016,18,083,1924.2098,2
2016,18,085,2059.1135,2
2016,18,087,1348.1405,1
2016,18,089,2367.3376,2
2016,18,091,5932.6104,2
2016,18,093,2539.0723,2
2016,18,095,3599.7605,2
2016,18,097,2640.231,2
2016,18,099,2417.6755,2
2016,18,101,NA,NA
2016,18,103,1273.4744,1
2016,18,105,3614.7954,1
2016,18,107,623.13525,2
2016,18,109,1418.7765,2
2016,18,111,1166.8234,2
2016,18,113,1583.4948,1
2016,18,115,NA,NA
2016,18,117,NA,NA
2016,18,119,NA,NA
2016,18,121,187.15843,2
2016,18,123,3597.395,2
2016,18,125,71.267197,2
2016,18,127,1274.932,2
2016,18,129,535.88312,2
2016,18,131,NA,NA
2016,18,133,NA,NA
2016,18,135,894.55981,2
2016,18,137,68.741753,2
2016,18,139,4431.9209,2
2016,18,141,5356.9673,2
2016,18,143,1556.3848,2
2016,18,145,5253.3179,2
2016,18,147,174.97276,2
2016,18,149,157.67958,3
2016,18,151,91.810287,2
2016,18,153,50.473442,2
2016,18,155,NA,NA
2016,18,157,5312.2607,2
2016,18,159,4083.126,2
2016,18,161,NA,NA
2016,18,163,5230.9663,1
2016,18,165,2926.7773,2
2016,18,167,7134.7808000000005,2
2016,18,169,381.49982,2
2016,18,171,NA,NA
2016,18,173,133.24495,2
2016,18,175,NA,NA
2016,18,177,1969.4609,2
2016,18,179,2521.4893,2
2016,18,181,617.44116,2
2016,18,183,1991.8978,2
2016,19,001,126.05635,1
2016,19,003,1433.0618,1
2016,19,005,2143.1306,1
2016,19,007,3375.3879,1
2016,19,009,1114.6035,2
2016,19,011,428.1387,2
2016,19,013,6898.5288,1
2016,19,015,4762.9531,2
2016,19,017,4803.3784,1
2016,19,019,1393.374,1
2016,19,021,8227.4482,2
2016,19,023,NA,NA
2016,19,025,NA,NA
2016,19,027,1796.4072,1
2016,19,029,3395.77,2
2016,19,031,96.335396,2
2016,19,033,7647.8979,1
2016,19,035,3011.8411,1
2016,19,037,1238.0178,1
2016,19,039,834.58002,1
2016,19,041,4894.23,1
2016,19,043,182.16595,1
2016,19,045,3477.3159,1
2016,19,047,1092.0607,2
2016,19,049,1889.2002,2
2016,19,051,1843.5219,1
2016,19,053,114.8868,2
2016,19,055,2803.571,1
2016,19,057,8529.2383,1
2016,19,059,2555.8757,2
2016,19,061,5260.0601,1
2016,19,063,2832.8362,2
2016,19,065,3948.6777,2
2016,19,067,3038.0774,2
2016,19,069,1445.8441,1
2016,19,071,4406.207,1
2016,19,073,1442.5083,1
2016,19,075,1168.0151,2
2016,19,077,NA,NA
2016,19,079,1302.6326,2
2016,19,081,162.40225,2
2016,19,083,3302.0554,1
2016,19,085,509.78467,2
2016,19,087,5729.5645,1
2016,19,089,6110.6299,1
2016,19,091,3066.3013,1
2016,19,093,NA,NA
2016,19,095,1192.2267,2
2016,19,097,2131.6768,1
2016,19,099,1952.2323,2
2016,19,101,3582.7527,1
2016,19,103,3270.8032,1
2016,19,105,386.86551,1
2016,19,107,NA,NA
2016,19,109,2072.7598,1
2016,19,111,5265.0054,1
2016,19,113,6405.7729,2
2016,19,115,NA,NA
2016,19,117,4264.6533,1
2016,19,119,2825.5239,1
2016,19,121,2647.2742,1
2016,19,123,4248.5107,2
2016,19,125,1152.6755,2
2016,19,127,6653.6348,2
2016,19,129,4280.3101,1
2016,19,131,599.29968,2
2016,19,133,562.20837,1
2016,19,135,363.0423,2
2016,19,137,3674.3159,2
2016,19,139,7187.4702,2
2016,19,141,1824.6569,1
2016,19,143,845.91638,2
2016,19,145,1720.5168,2
2016,19,147,3758.4202,2
2016,19,149,2549.1223,2
2016,19,151,1000.5403,1
2016,19,153,3771.1392,2
2016,19,155,7559.4468,2
2016,19,157,2067.5293,1
2016,19,159,NA,NA
2016,19,161,803.15479,2
2016,19,163,4037.8108,2
2016,19,165,156.41129,1
2016,19,167,80.705688,2
2016,19,169,3127.272,2
2016,19,171,1734.2499,1
2016,19,173,NA,NA
2016,19,175,2692.0593,2
2016,19,177,1072.8693,2
2016,19,179,11294.35,1
2016,19,181,3310.5491,1
2016,19,183,NA,NA
2016,19,185,NA,NA
2016,19,187,7345.084,1
2016,19,189,1016.3204,1
2016,19,191,5548.7217,1
2016,19,193,7230.4331,1
2016,19,195,1090.5918,1
2016,19,197,1390.7189,2
2016,20,001,5792.2876,2
2016,20,003,1151.0248,2
2016,20,005,4685.627,1
2016,20,007,1704.4196,2
2016,20,009,1269.2108,2
2016,20,011,4739.1904,2
2016,20,013,1267.8518,2
2016,20,015,1858.4303,2
2016,20,017,NA,NA
2016,20,019,742.4787,2
2016,20,021,573.55896,2
2016,20,023,413.39398,3
2016,20,025,729.0755,2
2016,20,027,1497.4077,2
2016,20,029,2359.4971,1
2016,20,031,3036.5476,2
2016,20,033,NA,NA
2016,20,035,5192.748,2
2016,20,037,2935.3042,2
2016,20,039,382.77216,2
2016,20,041,3083.8254,2
2016,20,043,1513.1727,2
2016,20,045,10.096931,2
2016,20,047,1007.9019,2
2016,20,049,314.12561,3
2016,20,051,2363.3938,2
2016,20,053,152.68738,2
2016,20,055,3135.573,2
2016,20,057,3856.6565,2
2016,20,059,3875.2737,2
2016,20,061,7358.3516,1
2016,20,063,NA,NA
2016,20,065,NA,NA
2016,20,067,1227.9166,1
2016,20,069,1898.9874,1
2016,20,071,NA,NA
2016,20,073,1740.5648,1
2016,20,075,NA,NA
2016,20,077,5652.1558000000005,2
2016,20,079,6474.0186,2
2016,20,081,188.14853,1
2016,20,083,NA,NA
2016,20,085,1879.1315,2
2016,20,087,1739.3826,3
2016,20,089,NA,NA
2016,20,091,1129.7913,2
2016,20,093,NA,NA
2016,20,095,521.50153,2
2016,20,097,NA,NA
2016,20,099,95.593155,2
2016,20,101,NA,NA
2016,20,103,2144.7317,1
2016,20,105,NA,NA
2016,20,107,1059.6893,2
2016,20,109,413.39398,2
2016,20,111,3025.905,2
2016,20,113,551.99109,2
2016,20,115,2414.6697,2
2016,20,117,386.2085,2
2016,20,119,NA,NA
2016,20,121,1846.4335,2
2016,20,123,152.68738,2
2016,20,125,3148.064,2
2016,20,127,151.24565,3
2016,20,129,507.18298,2
2016,20,131,1158.6255,2
2016,20,133,625.62952,2
2016,20,135,NA,NA
2016,20,137,1192.4825,2
2016,20,139,222.71219,2
2016,20,141,NA,NA
2016,20,143,480.40662,3
2016,20,145,2220.8008,2
2016,20,147,NA,NA
2016,20,149,3835.6655,2
2016,20,151,11291.779,2
2016,20,153,3594.73,3
2016,20,155,3227.1692,2
2016,20,157,3382.2568,2
2016,20,159,846.56482,2
2016,20,161,3602.3579,1
2016,20,163,NA,NA
2016,20,165,623.93927,1
2016,20,167,3773.04,2
2016,20,169,6247.0137,2
2016,20,171,918.6532,1
2016,20,173,2804.6731,2
2016,20,175,1124.3574,2
2016,20,177,860.93439,2
2016,20,179,NA,NA
2016,20,181,3946.0334,1
2016,20,183,NA,NA
2016,20,185,2528.5962,3
