statefip,puma,county,pop10,afact,afact2,products,sum_products,county_pop,puma_flag,size_flag,geographic_allocation_quality
13,03700,133,15994,0.1428,1,0.1428,0.1428,15994,3,1,3
13,03700,195,28120,0.2511,1,0.2511,0.2511,28120,3,0,3
13,03700,219,32808,0.293,1,0.293,0.293,32808,3,0,3
13,03700,221,14899,0.133,1,0.133,0.133,14899,3,1,3
13,03800,013,69367,0.5342,1,0.5342,0.5342,69367,2,0,2
13,03800,157,60485,0.4658,1,0.4658,0.4658,60485,2,0,2
13,03900,159,13900,0.1203,1,0.1203,0.1203,13900,3,1,3
13,03900,211,17868,0.1547,1,0.1547,0.1547,17868,3,0,3
13,03900,297,83768,0.725,1,0.725,0.725,83768,2,0,2
13,04000,245,200549,1,1,1,1,200549,1,0,1
13,04001,135,135979,1,0.1689,0.1689,1,805321,1,0,1
13,04002,135,108241,1,0.1344,0.1344,1,805321,1,0,1
13,04003,135,144475,1,0.1794,0.1794,1,805321,1,0,1
13,04004,135,103912,1,0.129,0.129,1,805321,1,0,1
13,04005,135,118448,1,0.1471,0.1471,1,805321,1,0,1
13,04006,135,194266,1,0.2412,0.2412,1,805321,1,0,1
13,04100,073,124053,1,1,1,1,124053,1,0,1
13,04200,033,23316,0.1789,1,0.1789,0.1789,23316,3,0,3
13,04200,125,3082,0.0237,1,0.0237,0.0237,3082,3,1,3
13,04200,141,9429,0.0724,1,0.0724,0.0724,9429,3,1,3
13,04200,163,16930,0.1299,1,0.1299,0.1299,16930,3,0,3
13,04200,165,8340,0.064,1,0.064,0.064,8340,3,1,3
13,04200,181,7996,0.0614,1,0.0614,0.0614,7996,3,1,3
13,04200,189,21875,0.1679,1,0.1679,0.1679,21875,3,0,3
13,04200,265,1717,0.0132,1,0.0132,0.0132,1717,3,1,3
13,04200,301,5834,0.0448,1,0.0448,0.0448,5834,3,1,3
13,04200,303,21187,0.1626,1,0.1626,0.1626,21187,3,0,3
13,04200,317,10593,0.0813,1,0.0813,0.0813,10593,3,1,3
13,04300,217,99958,0.5398,1,0.5398,0.5398,99958,2,0,2
13,04300,247,85215,0.4602,1,0.4602,0.4602,85215,2,0,2
13,04400,097,132403,1,1,1,1,132403,1,0,1
13,04500,223,142324,1,1,1,1,142324,1,0,1
13,04600,121,125017,1,0.1358,0.1358,0.9773588,920581,1,0,1
13,05001,063,109951,1,0.4238,0.4238,1,259424,1,0,1
13,05002,063,149473,1,0.5762,0.5762,1,259424,1,0,1
13,06001,151,100451,1,0.4926,0.4926,1,203922,1,0,1
13,06002,151,103471,1,0.5074,0.5074,1,203922,1,0,1
15,00100,005,90,4e-4,1,4e-4,4e-4,90,3,1,3
15,00100,007,67091,0.3022,1,0.3022,0.3022,67091,3,0,3
15,00100,009,154834,0.6974,1,0.6974,0.6974,154834,2,0,2
15,00200,001,185079,1,1,1,1,185079,1,0,1
15,00301,003,100975,1,0.1059,0.1059,1,953207,1,0,1
15,00302,003,115164,1,0.1208,0.1208,1,953207,1,0,1
15,00303,003,107596,1,0.1129,0.1129,1,953207,1,0,1
15,00304,003,121369,1,0.1273,0.1273,1,953207,1,0,1
15,00305,003,114534,1,0.1202,0.1202,1,953207,1,0,1
15,00306,003,141615,1,0.1486,0.1486,1,953207,1,0,1
15,00307,003,145342,1,0.1525,0.1525,1,953207,1,0,1
15,00308,003,106612,1,0.1118,0.1118,1,953207,1,0,1
16,00100,009,9285,0.0801,1,0.0801,0.0801,9285,3,1,3
16,00100,017,40877,0.3524,1,0.3524,0.3524,40877,2,0,2
16,00100,021,10972,0.0946,1,0.0946,0.0946,10972,3,1,3
16,00100,055,4845,0.0418,0.035,0.001463,0.966463,138494,1,0,1
16,00100,057,37244,0.3211,1,0.3211,0.3211,37244,3,0,3
16,00100,079,12765,0.1101,1,0.1101,0.1101,12765,3,1,3
16,00200,055,133649,1,0.965,0.965,0.966463,138494,1,0,1
16,00300,003,3976,0.0378,1,0.0378,0.0378,3976,3,1,3
16,00300,015,7028,0.0668,1,0.0668,0.0668,7028,3,1,3
16,00300,023,2891,0.0275,1,0.0275,0.0275,2891,3,1,3
16,00300,033,982,0.0093,1,0.0093,0.0093,982,3,1,3
16,00300,035,8761,0.0833,1,0.0833,0.0833,8761,3,1,3
16,00300,037,4368,0.0415,1,0.0415,0.0415,4368,3,1,3
16,00300,049,16267,0.1547,1,0.1547,0.1547,16267,3,1,3
16,00300,059,7936,0.0755,1,0.0755,0.0755,7936,3,1,3
16,00300,061,3821,0.0363,1,0.0363,0.0363,3821,3,1,3
16,00300,069,39265,0.3734,1,0.3734,0.3734,39265,2,0,2
16,00300,085,9862,0.0938,1,0.0938,0.0938,9862,3,1,3
16,00400,001,33902,0.3201,0.0864,0.02765664,0.87223984,392365,1,0,1
16,00400,027,22458,0.2121,0.1189,0.025218690000000002,0.70826691,188923,2,0,2
16,00400,045,16719,0.1579,1,0.1579,0.1579,16719,3,0,3
16,00400,075,22623,0.2136,1,0.2136,0.2136,22623,3,0,3
16,00400,087,10198,0.0963,1,0.0963,0.0963,10198,3,1,3
16,00500,027,99410,0.8961,0.5262,0.47152782,0.70826691,188923,2,0,2
16,00500,073,11526,0.1039,1,0.1039,0.1039,11526,3,1,3
16,00600,001,45454,0.404,0.1158,0.046783200000000004,0.87223984,392365,1,0,1
16,00600,027,67055,0.596,0.3549,0.2115204,0.70826691,188923,2,0,2
16,00701,001,105357,1,0.2685,0.2685,0.87223984,392365,1,0,1
16,00702,001,100664,1,0.2566,0.2566,0.87223984,392365,1,0,1
16,00800,001,106988,1,0.2727,0.2727,0.87223984,392365,1,0,1
16,00900,031,22952,0.2291,1,0.2291,0.2291,22952,3,0,3
16,00900,083,77230,0.7709,1,0.7709,0.7709,77230,1,0,1
16,01000,013,21376,0.1898,1,0.1898,0.1898,21376,3,0,3
16,01000,025,1117,0.0099,1,0.0099,0.0099,1117,3,1,3
16,01000,039,27038,0.24,1,0.24,0.24,27038,3,0,3
16,01000,047,15464,0.1373,1,0.1373,0.1373,15464,3,1,3
16,01000,053,22374,0.1986,1,0.1986,0.1986,22374,3,0,3
16,01000,063,5208,0.0462,1,0.0462,0.0462,5208,3,1,3
16,01000,067,20069,0.1782,1,0.1782,0.1782,20069,3,0,3
16,01100,011,42777,0.3294,0.9379,0.30894426,0.31036635,45607,3,0,3
16,01100,043,13242,0.102,1,0.102,0.102,13242,3,1,3
16,01100,051,26140,0.2013,1,0.2013,0.2013,26140,3,0,3
16,01100,065,37536,0.289,1,0.289,0.289,37536,3,0,3
16,01100,081,10170,0.0783,1,0.0783,0.0783,10170,3,1,3
16,01200,019,104234,1,1,1,1,104234,1,0,1
16,01300,005,82839,0.6707,1,0.6707,0.6707,82839,2,0,2
16,01300,007,5986,0.0485,1,0.0485,0.0485,5986,3,1,3
16,01300,011,2830,0.0229,0.0621,0.00142209,0.31036635,45607,3,0,3
16,01300,029,6963,0.0564,1,0.0564,0.0564,6963,3,1,3
16,01300,041,12786,0.1035,1,0.1035,0.1035,12786,3,1,3
16,01300,071,4286,0.0347,1,0.0347,0.0347,4286,3,1,3
16,01300,077,7817,0.0633,1,0.0633,0.0633,7817,3,1,3
17,00104,015,15387,0.116,1,0.116,0.116,15387,3,1,3
17,00104,085,22678,0.171,1,0.171,0.171,22678,3,0,3
17,00104,103,36031,0.2717,1,0.2717,0.2717,36031,3,0,3
17,00104,195,58498,0.4412,1,0.4412,0.4412,58498,2,0,2
17,00105,161,147546,1,1,1,1,147546,1,0,1
17,00202,057,37069,0.2051,1,0.2051,0.2051,37069,3,0,3
17,00202,067,19104,0.1057,1,0.1057,0.1057,19104,3,0,3
17,00202,071,7331,0.0406,1,0.0406,0.0406,7331,3,1,3
17,00202,073,50486,0.2793,1,0.2793,0.2793,50486,3,0,3
17,00202,109,32612,0.1804,1,0.1804,0.1804,32612,3,0,3
17,00202,131,16434,0.0909,1,0.0909,0.0909,16434,3,1,3
17,00202,187,17707,0.098,1,0.098,0.098,17707,3,0,3
17,00300,001,67103,0.5955,1,0.5955,0.5955,67103,2,0,2
17,00300,009,6937,0.0616,1,0.0616,0.0616,6937,3,1,3
17,00300,125,14666,0.1302,1,0.1302,0.1302,14666,3,1,3
17,00300,149,16430,0.1458,1,0.1458,0.1458,16430,3,1,3
17,00300,169,7544,0.067,1,0.067,0.067,7544,3,1,3
17,00401,013,5089,0.0353,1,0.0353,0.0353,5089,3,1,3
17,00401,017,13642,0.0946,1,0.0946,0.0946,13642,3,1,3
17,00401,061,13886,0.0963,1,0.0963,0.0963,13886,3,1,3
17,00401,083,22985,0.1593,1,0.1593,0.1593,22985,3,0,3
17,00401,117,47765,0.3311,1,0.3311,0.3311,47765,3,0,3
17,00401,137,35547,0.2464,1,0.2464,0.2464,35547,3,0,3
17,00401,171,5355,0.0371,1,0.0371,0.0371,5355,3,1,3
17,00501,005,17768,0.1251,1,0.1251,0.1251,17768,3,0,3
17,00501,027,37762,0.2659,1,0.2659,0.2659,37762,3,0,3
17,00501,049,34242,0.2411,1,0.2411,0.2411,34242,3,0,3
17,00501,051,22140,0.1559,1,0.1559,0.1559,22140,3,0,3
17,00501,135,30104,0.212,1,0.212,0.212,30104,3,0,3
17,00600,029,53873,0.5206,1,0.5206,0.5206,53873,2,0,2
17,00600,035,11048,0.1068,1,0.1068,0.1068,11048,3,1,3
17,00600,041,19980,0.1931,1,0.1931,0.1931,19980,3,0,3
17,00600,045,18576,0.1795,1,0.1795,0.1795,18576,3,0,3
17,00700,023,16335,0.1492,1,0.1492,0.1492,16335,3,1,3
17,00700,025,13815,0.1262,1,0.1262,0.1262,13815,3,1,3
17,00700,033,19817,0.181,1,0.181,0.181,19817,3,0,3
17,00700,079,9698,0.0886,1,0.0886,0.0886,9698,3,1,3
17,00700,101,16833,0.1537,1,0.1537,0.1537,16833,3,0,3
17,00700,159,16233,0.1483,1,0.1483,0.1483,16233,3,1,3
17,00700,191,16760,0.15310000000000001,1,0.15310000000000001,0.15310000000000001,16760,3,0,3
17,00800,003,8238,0.0583,1,0.0583,0.0583,8238,3,1,3
17,00800,047,6721,0.0476,1,0.0476,0.0476,6721,3,1,3
17,00800,059,5589,0.0396,1,0.0396,0.0396,5589,3,1,3
17,00800,065,8457,0.0599,1,0.0599,0.0599,8457,3,1,3
17,00800,069,4320,0.0306,1,0.0306,0.0306,4320,3,1,3
17,00800,087,12582,0.089,1,0.089,0.089,12582,3,1,3
17,00800,127,15429,0.1092,1,0.1092,0.1092,15429,3,1,3
17,00800,151,4470,0.0316,1,0.0316,0.0316,4470,3,1,3
17,00800,153,6161,0.0436,1,0.0436,0.0436,6161,3,1,3
17,00800,165,24913,0.1763,1,0.1763,0.1763,24913,3,0,3
17,00800,181,17808,0.126,1,0.126,0.126,17808,3,0,3
17,00800,185,11947,0.0846,1,0.0846,0.0846,11947,3,1,3
17,00800,193,14665,0.1038,1,0.1038,0.1038,14665,3,1,3
17,00900,055,39561,0.2099,1,0.2099,0.2099,39561,3,0,3
17,00900,077,60218,0.3195,1,0.3195,0.3195,60218,3,0,3
17,00900,145,22350,0.1186,1,0.1186,0.1186,22350,3,0,3
17,00900,199,66357,0.3521,1,0.3521,0.3521,66357,2,0,2
17,01001,081,38827,0.2436,1,0.2436,0.2436,38827,3,0,3
17,01001,121,39437,0.2474,1,0.2474,0.2474,39437,3,0,3
17,01001,133,32957,0.2067,1,0.2067,0.2067,32957,3,0,3
17,01001,157,33476,0.21,1,0.21,0.21,33476,3,0,3
17,01001,189,14716,0.0923,1,0.0923,0.0923,14716,3,1,3
17,01104,163,150929,1,0.5589,0.5589,1,270056,1,0,1
17,01105,163,119127,1,0.4411,0.4411,1,270056,1,0,1
17,01204,119,121372,1,0.4507,0.4507,1,269282,1,0,1
17,01205,119,147910,1,0.5493,0.5493,1,269282,1,0,1
17,01300,167,197465,1,1,1,1,197465,1,0,1
17,01500,115,110768,1,1,1,1,110768,1,0,1
17,01602,021,34800,0.2346,1,0.2346,0.2346,34800,3,0,3
17,01602,039,16561,0.1117,1,0.1117,0.1117,16561,3,1,3
17,01602,107,30305,0.2043,1,0.2043,0.2043,30305,3,0,3
17,01602,129,12705,0.0857,1,0.0857,0.0857,12705,3,1,3
17,01602,139,14846,0.1001,1,0.1001,0.1001,14846,3,1,3
17,01602,147,16729,0.1128,1,0.1128,0.1128,16729,3,0,3
17,01602,173,22363,0.1508,1,0.1508,0.1508,22363,3,0,3
17,01701,143,186494,1,1,1,1,186494,1,0,1
17,01900,179,135394,1,1,1,1,135394,1,0,1
17,02000,113,169572,1,1,1,1,169572,1,0,1
17,02100,019,201081,1,1,1,1,201081,1,0,1
17,02200,053,14081,0.0857,1,0.0857,0.0857,14081,3,1,3
17,02200,075,29718,0.1808,1,0.1808,0.1808,29718,3,0,3
17,02200,105,38950,0.237,1,0.237,0.237,38950,3,0,3
17,02200,183,81625,0.4966,1,0.4966,0.4966,81625,2,0,2
17,02300,091,113449,1,1,1,1,113449,1,0,1
17,02400,099,113924,1,1,1,1,113924,1,0,1
17,02501,011,34978,0.2313,1,0.2313,0.2313,34978,3,0,3
17,02501,095,52919,0.35,1,0.35,0.35,52919,2,0,2
17,02501,123,12640,0.0836,1,0.0836,0.0836,12640,3,1,3
17,02501,155,6006,0.0397,1,0.0397,0.0397,6006,3,1,3
17,02501,175,5994,0.0396,1,0.0396,0.0396,5994,3,1,3
17,02501,203,38664,0.2557,1,0.2557,0.2557,38664,3,0,3
17,02601,037,105160,1,1,1,1,105160,1,0,1
17,02700,141,53497,0.5286,1,0.5286,0.5286,53497,2,0,2
17,02700,177,47711,0.4714,1,0.4714,0.4714,47711,2,0,2
17,02801,201,204179,1,0.6915,0.6915,0.8849603500000001,295266,1,0,1
17,02901,007,54165,0.3729,1,0.3729,0.3729,54165,2,0,2
17,02901,201,91087,0.6271,0.3085,0.19346035,0.8849603500000001,295266,1,0,1
17,03005,089,146149,1,0.2836,0.2836,1,515269,1,0,1
17,03007,089,116717,1,0.2265,0.2265,1,515269,1,0,1
17,03008,089,138542,1,0.2689,0.2689,1,515269,1,0,1
17,03009,089,113861,1,0.221,0.221,1,515269,1,0,1
17,03102,197,133389,1,0.1969,0.1969,1,677560,1,0,1
17,03105,197,140328,1,0.2071,0.2071,1,677560,1,0,1
17,03106,197,169265,1,0.2498,0.2498,1,677560,1,0,1
17,03107,197,123191,1,0.1818,0.1818,1,677560,1,0,1
17,03108,197,111387,1,0.1644,0.1644,1,677560,1,0,1
17,03202,043,117061,1,0.1277,0.1277,1,916924,1,0,1
17,03203,043,116268,1,0.1268,0.1268,1,916924,1,0,1
17,03204,043,146795,1,0.1601,0.1601,1,916924,1,0,1
17,03205,043,123449,1,0.1346,0.1346,1,916924,1,0,1
17,03207,043,116449,1,0.127,0.127,1,916924,1,0,1
17,03208,043,177668,1,0.1938,0.1938,1,916924,1,0,1
17,03209,043,119234,1,0.13,0.13,1,916924,1,0,1
17,03306,097,159552,1,0.2268,0.2268,1,703462,1,0,1
17,03307,097,141028,1,0.2005,0.2005,1,703462,1,0,1
17,03308,097,113547,1,0.1614,0.1614,1,703462,1,0,1
17,03309,097,155549,1,0.2211,0.2211,1,703462,1,0,1
17,03310,097,133786,1,0.1902,0.1902,1,703462,1,0,1
17,03401,031,126645,1,0.0244,0.0244,0.9997,5194675,1,0,1
17,03407,031,178470,1,0.0344,0.0344,0.9997,5194675,1,0,1
17,03408,031,192426,1,0.037,0.037,0.9997,5194675,1,0,1
17,03409,031,152460,1,0.0293,0.0293,0.9997,5194675,1,0,1
17,03410,031,173605,1,0.0334,0.0334,0.9997,5194675,1,0,1
17,03411,031,173435,1,0.0334,0.0334,0.9997,5194675,1,0,1
17,03412,031,109799,1,0.0211,0.0211,0.9997,5194675,1,0,1
17,03413,031,169326,1,0.0326,0.0326,0.9997,5194675,1,0,1
17,03414,031,167649,1,0.0323,0.0323,0.9997,5194675,1,0,1
17,03415,031,126488,1,0.0243,0.0243,0.9997,5194675,1,0,1
17,03416,031,140526,1,0.0271,0.0271,0.9997,5194675,1,0,1
17,03417,031,120995,1,0.0233,0.0233,0.9997,5194675,1,0,1
17,03418,031,109831,1,0.0211,0.0211,0.9997,5194675,1,0,1
17,03419,031,122032,1,0.0235,0.0235,0.9997,5194675,1,0,1
17,03420,031,185920,1,0.0358,0.0358,0.9997,5194675,1,0,1
17,03421,031,180368,1,0.0347,0.0347,0.9997,5194675,1,0,1
17,03422,031,130093,1,0.025,0.025,0.9997,5194675,1,0,1
17,03501,031,167874,1,0.0323,0.0323,0.9997,5194675,1,0,1
17,03502,031,158484,1,0.0305,0.0305,0.9997,5194675,1,0,1
17,03503,031,143302,1,0.0276,0.0276,0.9997,5194675,1,0,1
17,03504,031,141340,1,0.0272,0.0272,0.9997,5194675,1,0,1
17,03520,031,131504,1,0.0253,0.0253,0.9997,5194675,1,0,1
17,03521,031,190683,1,0.0367,0.0367,0.9997,5194675,1,0,1
17,03522,031,137867,1,0.0265,0.0265,0.9997,5194675,1,0,1
17,03523,031,210091,1,0.0404,0.0404,0.9997,5194675,1,0,1
17,03524,031,172082,1,0.0331,0.0331,0.9997,5194675,1,0,1
17,03525,031,131157,1,0.0252,0.0252,0.9997,5194675,1,0,1
17,03526,031,164118,1,0.0316,0.0316,0.9997,5194675,1,0,1
17,03527,031,149010,1,0.0287,0.0287,0.9997,5194675,1,0,1
17,03528,031,154389,1,0.0297,0.0297,0.9997,5194675,1,0,1
17,03529,031,179950,1,0.0346,0.0346,0.9997,5194675,1,0,1
17,03530,031,129231,1,0.0249,0.0249,0.9997,5194675,1,0,1
17,03531,031,137491,1,0.0265,0.0265,0.9997,5194675,1,0,1
17,03532,031,136034,1,0.0262,0.0262,0.9997,5194675,1,0,1
17,03601,111,134473,1,0.4355,0.4355,1,308760,1,0,1
17,03602,111,174287,1,0.5645,0.5645,1,308760,1,0,1
17,03700,063,50063,0.3038,1,0.3038,0.3038,50063,3,0,3
17,03700,093,114736,0.6962,1,0.6962,0.6962,114736,2,0,2
18,00101,089,115525,1,0.2329,0.2329,1,496005,1,0,1
18,00102,089,130516,1,0.2631,0.2631,1,496005,1,0,1
18,00103,089,119826,1,0.2416,0.2416,1,496005,1,0,1
18,00104,089,130138,1,0.2624,0.2624,1,496005,1,0,1
18,00200,127,164343,1,1,1,1,164343,1,0,1
18,00300,091,111467,1,1,1,1,111467,1,0,1
18,00401,141,114008,1,0.4271,0.4271,1,266931,1,0,1
18,00402,141,152923,1,0.5729,0.5729,1,266931,1,0,1
18,00500,039,197559,1,1,1,1,197559,1,0,1
18,00600,033,42223,0.2621,1,0.2621,0.2621,42223,3,0,3
18,00600,087,37128,0.2305,1,0.2305,0.2305,37128,3,0,3
18,00600,113,47536,0.2951,1,0.2951,0.2951,47536,3,0,3
18,00600,151,34185,0.2122,1,0.2122,0.2122,34185,3,0,3
18,00700,049,20836,0.1978,1,0.1978,0.1978,20836,3,0,3
18,00700,073,33478,0.3179,1,0.3179,0.3179,33478,3,0,3
18,00700,111,14244,0.1352,1,0.1352,0.1352,14244,3,1,3
18,00700,131,13402,0.1272,1,0.1272,0.1272,13402,3,1,3
18,00700,149,23363,0.2218,1,0.2218,0.2218,23363,3,0,3
18,00800,085,77358,0.6218,1,0.6218,0.6218,77358,2,0,2
18,00800,099,47051,0.3782,1,0.3782,0.3782,47051,2,0,2
18,00900,001,34387,0.2596,1,0.2596,0.2596,34387,3,0,3
18,00900,069,37124,0.2803,1,0.2803,0.2803,37124,3,0,3
18,00900,179,27636,0.2087,1,0.2087,0.2087,27636,3,0,3
18,00900,183,33292,0.2514,1,0.2514,0.2514,33292,3,0,3
18,01001,003,128696,1,0.3622,0.3622,1,355329,1,0,1
18,01002,003,120552,1,0.3393,0.3393,1,355329,1,0,1
18,01003,003,106081,1,0.2985,0.2985,1,355329,1,0,1
18,01100,007,8854,0.0708,1,0.0708,0.0708,8854,3,1,3
18,01100,015,20155,0.1612,1,0.1612,0.1612,20155,3,0,3
18,01100,023,33224,0.2658,1,0.2658,0.2658,33224,3,0,3
18,01100,107,38124,0.305,1,0.305,0.305,38124,3,0,3
18,01100,181,24643,0.1971,1,0.1971,0.1971,24643,3,0,3
18,01200,157,172780,1,1,1,1,172780,1,0,1
18,01300,017,38966,0.2831,1,0.2831,0.2831,38966,3,0,3
18,01300,067,82752,0.6012,1,0.6012,0.6012,82752,2,0,2
18,01300,159,15936,0.1158,1,0.1158,0.1158,15936,3,1,3
18,01400,053,70061,0.501,1,0.501,0.501,70061,2,0,2
18,01400,103,36903,0.2639,1,0.2639,0.2639,36903,3,0,3
18,01400,169,32888,0.2352,1,0.2352,0.2352,32888,3,0,3
18,01500,009,12766,0.1164,1,0.1164,0.1164,12766,3,1,3
18,01500,065,49462,0.4511,1,0.4511,0.4511,49462,2,0,2
18,01500,075,21253,0.1938,1,0.1938,0.1938,21253,3,0,3
18,01500,135,26171,0.2387,1,0.2387,0.2387,26171,3,0,3
18,01600,021,26890,0.2498,1,0.2498,0.2498,26890,3,0,3
18,01600,045,17240,0.1601,1,0.1601,0.1601,17240,3,0,3
18,01600,121,17339,0.161,1,0.161,0.161,17339,3,0,3
18,01600,153,21475,0.1995,1,0.1995,0.1995,21475,3,0,3
18,01600,165,16212,0.1506,1,0.1506,0.1506,16212,3,1,3
18,01600,171,8508,0.079,1,0.079,0.079,8508,3,1,3
18,01700,167,107848,1,1,1,1,107848,1,0,1
18,01801,011,56640,0.5235,1,0.5235,0.5235,56640,2,0,2
18,01801,057,51548,0.4765,0.1877,0.08943904999999999,0.90173905,274569,1,0,1
18,01802,057,113910,1,0.4149,0.4149,0.90173905,274569,1,0,1
18,01803,057,109111,1,0.3974,0.3974,0.90173905,274569,1,0,1
18,01900,095,131636,1,1,1,1,131636,1,0,1
18,02000,035,117671,1,1,1,1,117671,1,0,1
18,02100,013,15242,0.1248,1,0.1248,0.1248,15242,3,1,3
18,02100,109,68894,0.5642,1,0.5642,0.5642,68894,2,0,2
18,02100,133,37963,0.3109,1,0.3109,0.3109,37963,3,0,3
18,02200,063,145448,1,1,1,1,145448,1,0,1
18,02301,097,103387,1,0.1144,0.1144,1.0001,903393,1,0,1
18,02302,097,106557,1,0.118,0.118,1.0001,903393,1,0,1
18,02303,097,118447,1,0.1311,0.1311,1.0001,903393,1,0,1
18,02304,097,140897,1,0.156,0.156,1.0001,903393,1,0,1
18,02305,097,142787,1,0.1581,0.1581,1.0001,903393,1,0,1
18,02306,097,154027,1,0.1705,0.1705,1.0001,903393,1,0,1
18,02307,097,137291,1,0.152,0.152,1.0001,903393,1,0,1
18,02400,081,139654,1,1,1,1,139654,1,0,1
18,02500,059,70002,0.6117,1,0.6117,0.6117,70002,2,0,2
18,02500,145,44436,0.3883,1,0.3883,0.3883,44436,2,0,2
18,02600,041,24277,0.2056,1,0.2056,0.2056,24277,3,0,3
18,02600,139,17392,0.1473,1,0.1473,0.1473,17392,3,0,3
18,02600,161,7516,0.0636,1,0.0636,0.0636,7516,3,1,3
18,02600,177,68917,0.5835,1,0.5835,0.5835,68917,2,0,2
18,02700,027,31648,0.1945,1,0.1945,0.1945,31648,3,0,3
18,02700,055,33165,0.2038,1,0.2038,0.2038,33165,3,0,3
18,02700,093,46134,0.2836,1,0.2836,0.2836,46134,3,0,3
18,02700,101,10334,0.0635,1,0.0635,0.0635,10334,3,1,3
18,02700,117,19840,0.1219,1,0.1219,0.1219,19840,3,0,3
18,02700,119,21575,0.1326,1,0.1326,0.1326,21575,3,0,3
18,02800,105,137974,1,1,1,1,137974,1,0,1
18,02900,005,76794,0.6444,1,0.6444,0.6444,76794,2,0,2
18,02900,071,42376,0.3556,1,0.3556,0.3556,42376,2,0,2
18,03000,031,25740,0.2322,1,0.2322,0.2322,25740,3,0,3
18,03000,077,32428,0.2925,1,0.2925,0.2925,32428,3,0,3
18,03000,079,28525,0.2573,1,0.2573,0.2573,28525,3,0,3
18,03000,143,24181,0.2181,1,0.2181,0.2181,24181,3,0,3
18,03100,029,50047,0.4217,1,0.4217,0.4217,50047,2,0,2
18,03100,047,23087,0.1945,1,0.1945,0.1945,23087,3,0,3
18,03100,115,6128,0.0516,1,0.0516,0.0516,6128,3,1,3
18,03100,137,28818,0.2428,1,0.2428,0.2428,28818,3,0,3
18,03100,155,10613,0.0894,1,0.0894,0.0894,10613,3,1,3
18,03200,051,33503,0.2813,1,0.2813,0.2813,33503,3,0,3
18,03200,129,25910,0.2175,1,0.2175,0.2175,25910,3,0,3
18,03200,173,59689,0.5012,1,0.5012,0.5012,59689,2,0,2
18,03300,163,179703,1,1,1,1,179703,1,0,1
18,03400,025,10713,0.0743,1,0.0743,0.0743,10713,3,1,3
18,03400,037,41889,0.2905,1,0.2905,0.2905,41889,3,0,3
18,03400,083,38440,0.2666,1,0.2666,0.2666,38440,3,0,3
18,03400,123,19338,0.1341,1,0.1341,0.1341,19338,3,0,3
18,03400,125,12845,0.0891,1,0.0891,0.0891,12845,3,1,3
18,03400,147,20952,0.1453,1,0.1453,0.1453,20952,3,0,3
18,03500,043,74578,0.5244,1,0.5244,0.5244,74578,2,0,2
18,03500,061,39364,0.2768,1,0.2768,0.2768,39364,3,0,3
18,03500,175,28262,0.1987,1,0.1987,0.1987,28262,3,0,3
18,03600,019,110232,1,1,1,1,110232,1,0,1
19,00100,041,16667,0.1398,1,0.1398,0.1398,16667,3,0,3
19,00100,059,16667,0.1398,1,0.1398,0.1398,16667,3,0,3
19,00100,063,10302,0.0864,1,0.0864,0.0864,10302,3,1,3
19,00100,119,11581,0.0972,1,0.0972,0.0972,11581,3,1,3
19,00100,141,14398,0.1208,1,0.1208,0.1208,14398,3,1,3
19,00100,143,6462,0.0542,1,0.0542,0.0542,6462,3,1,3
19,00100,147,9421,0.079,1,0.079,0.079,9421,3,1,3
19,00100,167,33704,0.2827,1,0.2827,0.2827,33704,3,0,3
19,00200,033,44151,0.3787,1,0.3787,0.3787,44151,2,0,2
19,00200,067,16303,0.1398,1,0.1398,0.1398,16303,3,1,3
19,00200,081,11341,0.0973,1,0.0973,0.0973,11341,3,1,3
19,00200,109,15543,0.1333,1,0.1333,0.1333,15543,3,1,3
19,00200,131,10776,0.0924,1,0.0924,0.0924,10776,3,1,3
19,00200,189,10866,0.0932,1,0.0932,0.0932,10866,3,1,3
19,00200,195,7598,0.0652,1,0.0652,0.0652,7598,3,1,3
19,00400,005,14330,0.1187,1,0.1187,0.1187,14330,3,1,3
19,00400,017,24276,0.2012,1,0.2012,0.2012,24276,3,0,3
19,00400,037,12439,0.1031,1,0.1031,0.1031,12439,3,1,3
19,00400,043,18129,0.1502,1,0.1502,0.1502,18129,3,0,3
19,00400,065,20880,0.173,1,0.173,0.173,20880,3,0,3
19,00400,089,9566,0.0793,1,0.0793,0.0793,9566,3,1,3
19,00400,191,21056,0.1745,1,0.1745,0.1745,21056,3,0,3
19,00500,013,131090,1,1,1,1,131090,1,0,1
19,00600,023,14867,0.1124,1,0.1124,0.1124,14867,3,1,3
19,00600,069,10680,0.0807,1,0.0807,0.0807,10680,3,1,3
19,00600,075,12453,0.0942,1,0.0942,0.0942,12453,3,1,3
19,00600,079,15673,0.1185,1,0.1185,0.1185,15673,3,1,3
19,00600,083,17534,0.1326,1,0.1326,0.1326,17534,3,0,3
19,00600,091,9815,0.0742,1,0.0742,0.0742,9815,3,1,3
19,00600,187,38013,0.2874,1,0.2874,0.2874,38013,3,0,3
19,00600,197,13229,0.1,1,0.1,0.1,13229,3,1,3
19,00700,019,20958,0.1377,1,0.1377,0.1377,20958,3,0,3
19,00700,055,17764,0.1167,1,0.1167,0.1167,17764,3,0,3
19,00700,061,93653,0.6152,1,0.6152,0.6152,93653,2,0,2
19,00700,097,19848,0.1304,1,0.1304,0.1304,19848,3,0,3
