crosswalk_period,statefip,place,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2k,06,58072,05200,0.9996,0.9995,149058,0.9991002000000001,0.9991002000000001,1
2k,06,59444,01503,0.0453,0.1177,7628,0.00533181,0.14942365999999999,3
2k,06,59444,01504,0.1735,0.4439,28768,0.07701664999999999,0.14942365999999999,3
2k,06,59444,01506,0.153,0.4384,28409,0.0670752,0.14942365999999999,3
2k,06,59451,04100,1,0.9747,161094,0.9747,0.97509262,1
2k,06,59451,04402,4e-4,3e-4,43,1.2e-7,0.97509262,1
2k,06,59451,04406,0.0157,0.025,4132,3.925e-4,0.97509262,1
2k,06,59920,00300,0.5071,0.7196,89861,0.36490916,0.36490916,2
2k,06,60102,02305,0.5448,0.903,69362,0.49195439999999996,0.49831759999999997,2
2k,06,60102,02306,0.0656,0.097,7453,0.006363200000000001,0.49831759999999997,2
2k,06,60466,04403,0.4069,0.9245,91688,0.37617904999999996,0.37833079999999997,2
2k,06,60466,04406,0.0285,0.0755,7483,0.00215175,0.37833079999999997,2
2k,06,60620,02101,0.7031,0.8846,91926,0.62196226,0.6333405,2
2k,06,60620,02102,0.0992,0.1147,11921,0.01137824,0.6333405,2
2k,06,62000,07801,1,0.3018,127238,0.3018,0.7062972,2
2k,06,62000,07802,1,0.4043,170481,0.4043,0.7062972,2
2k,06,62000,08001,0.0136,0.0145,6133,1.972e-4,0.7062972,2
2k,06,62000,08003,1e-4,0,19,0,0.7062972,2
2k,06,62938,01601,0.0508,0.0797,9469,0.004048759999999999,0.6251592300000001,2
2k,06,62938,01602,0.67490000000000006,0.9203,109326,0.6211104700000001,0.6251592300000001,2
2k,06,64000,01401,1,0.3307,186984,0.3307,0.8251,1
2k,06,64000,01402,1,0.1861,105203,0.1861,0.8251,1
2k,06,64000,01403,1,0.3083,174301,0.3083,0.8251,1
2k,06,64224,02900,0.9996,0.9767,148058,0.97630932,0.97650574,1
2k,06,64224,03002,0.0122,0.0161,2440,1.9642000000000002e-4,0.97650574,1
2k,06,65000,04300,0.9994,0.0924,206621,0.09234455999999999,0.09236141999999999,3
2k,06,65000,04403,6e-4,1e-4,135,6e-8,0.09236141999999999,3
2k,06,65000,04406,0.012,0.0014,3169,1.6800000000000002e-5,0.09236141999999999,3
2k,06,65042,06300,1,0.9755,104571,0.9755,0.9759777500000001,1
2k,06,65042,06601,0.0195,0.0245,2622,4.7775000000000004e-4,0.9759777500000001,1
2k,06,66000,08101,0.9253,0.1676,234294,0.15508028000000001,0.83352156,1
2k,06,66000,08102,0.7697,0.0743,103843,0.05718871000000001,0.83352156,1
2k,06,66000,08103,1e-4,0,15,0,0.83352156,1
2k,06,66000,08104,2e-4,0,39,0,0.83352156,1
2k,06,66000,08105,0.6648,0.1018,142341,0.06767664,0.83352156,1
2k,06,66000,08106,0.0334,0.0026,3698,8.683999999999999e-5,0.83352156,1
2k,06,66000,08107,1,0.1166,163023,0.1166,0.83352156,1
2k,06,66000,08108,6e-4,1e-4,132,6e-8,0.83352156,1
2k,06,66000,08109,1,0.1718,240206,0.1718,0.83352156,1
2k,06,66000,08110,1,0.0988,138102,0.0988,0.83352156,1
2k,06,66000,08111,0.9744,0.1137,158948,0.11078928,0.83352156,1
2k,06,66000,08112,0.635,0.0874,122122,0.05549900000000001,0.83352156,1
2k,06,66000,08113,0.0022,3e-4,459,6.6e-7,0.83352156,1
2k,06,66000,08114,9e-4,1e-4,180,9e-8,0.83352156,1
2k,06,67000,02201,1,0.0873,136936,0.0873,0.5136000000000001,2
2k,06,67000,02202,1,0.0683,107027,0.0683,0.5136000000000001,2
2k,06,67000,02203,1,0.0823,129066,0.0823,0.5136000000000001,2
2k,06,67000,02204,1,0.068,106640,0.068,0.5136000000000001,2
2k,06,67000,02205,1,0.0672,105336,0.0672,0.5136000000000001,2
2k,06,67000,02206,1,0.0707,110830,0.0707,0.5136000000000001,2
2k,06,67000,02207,1,0.0698,109400,0.0698,0.5136000000000001,2
2k,06,68000,02703,0.1547,0.019,19902,0.0029393,0.79300441,1
2k,06,68000,02704,0.4816,0.0592,62123,0.02851072,0.79300441,1
2k,06,68000,02705,0.8253,0.0833,87510,0.06874749000000001,0.79300441,1
2k,06,68000,02706,0.039,0.0043,4464,1.677e-4,0.79300441,1
2k,06,68000,02707,0.0327,0.0041,4353,1.3407000000000002e-4,0.79300441,1
2k,06,68000,02708,0.7596,0.0943,98991,0.07163028,0.79300441,1
2k,06,68000,02709,0.9472,0.1099,115376,0.10409728,0.79300441,1
2k,06,68000,02710,0.9511,0.1425,149612,0.13553174999999998,0.79300441,1
2k,06,68000,02711,0.9209,0.091,95563,0.0838019,0.79300441,1
2k,06,68000,02712,0.9813,0.0984,103341,0.09655992,0.79300441,1
2k,06,68000,02713,0.9944,0.11,115501,0.109384,0.79300441,1
2k,06,68000,02714,1,0.0915,96085,0.0915,0.79300441,1
2k,06,68084,02404,1e-4,1e-4,10,1e-8,0.51642293,2
2k,06,68084,02405,0.5186,0.9958,84831,0.51642188,0.51642293,2
2k,06,68084,02406,8e-4,0.0013,109,1.04e-6,0.51642293,2
2k,06,68196,08113,0.0194,0.0481,4036,9.3314e-4,0.25948418,3
2k,06,68196,08114,0.044,0.1016,8522,0.004470399999999999,0.25948418,3
2k,06,68196,08115,0.2992,0.8492,71223,0.25408064,0.25948418,3
2k,06,68252,02303,0.4029,0.432,41991,0.17405279999999998,0.43809015999999995,2
2k,06,68252,02304,0.4651,0.5677,55182,0.26403727,0.43809015999999995,2
2k,06,68252,02305,3e-4,3e-4,34,8.999999999999999e-8,0.43809015999999995,2
2k,06,68378,02105,0.5066,1,72013,0.5066,0.5066,2
2k,06,69000,07100,8e-4,2e-4,134,1.6e-7,0.60300744,2
2k,06,69000,07501,1,0.282,151664,0.282,0.60300744,2
2k,06,69000,07502,0.9994,0.3212,172760,0.32100727999999995,0.60300744,2
2k,06,69000,07606,1e-4,0,24,0,0.60300744,2
2k,06,69070,06702,0.4373,0.9923,88410,0.43393279,0.43393279,2
2k,06,69084,02702,0.0375,0.0465,5411,0.0017437499999999999,0.79036647,1
2k,06,69084,02703,0.8446,0.9333,108685,0.78826518,0.79036647,1
2k,06,69084,02707,0.0177,0.0202,2352,3.5754e-4,0.79036647,1
2k,06,69088,04700,0.9987,0.9329,164481,0.93168723,0.93600847,1
2k,06,69088,06101,0.0644,0.0671,11839,0.0043212400000000005,0.93600847,1
2k,06,69196,06701,0.449,1,99553,0.449,0.449,2
2k,06,70000,06125,0.4009,0.1334,89736,0.053480059999999996,0.053480059999999996,3
2k,06,70098,01101,0.0592,0.0632,10609,0.0037414400000000004,0.80133296,1
2k,06,70098,01103,0.8514,0.9368,157206,0.79759152,0.80133296,1
2k,06,72016,06400,1,0.9934,123419,0.9934,0.9934382799999999,1
2k,06,72016,06602,0.0058,0.0066,820,3.828e-5,0.9934382799999999,1
2k,06,73080,06115,0.5635,0.9695,94396,0.54631325,0.54631325,2
2k,06,75000,01901,0.9996,0.1347,124409,0.13464611999999998,0.30444691999999995,3
2k,06,75000,01902,1,0.1691,156231,0.1691,0.30444691999999995,3
2k,06,75000,02002,0.0584,0.012,11067,7.008e-4,0.30444691999999995,3
2k,06,77000,02702,0.9578,0.1455,138372,0.13935989999999998,0.13938081,3
2k,06,77000,02703,2e-4,0,23,0,0.13938081,3
2k,06,77000,02707,0.0123,0.0017,1636,2.0909999999999998e-5,0.13938081,3
2k,06,78120,08002,0.2677,0.9855,100107,0.26381835,0.26381835,3
2k,06,78582,06500,0.9999,0.9996,126626,0.99950004,0.9995002000000001,1
2k,06,78582,06602,4e-4,4e-4,56,1.6e-7,0.9995002000000001,1
2k,06,80000,05424,7e-4,5e-4,127,3.5e-7,0.5520689099999999,2
2k,06,80000,05600,0.9994,0.5524,145309,0.5520685599999999,0.5520689099999999,2
2k,06,80238,02001,0.3865,1,83103,0.3865,0.3865,2
2k,06,80854,07300,0.0019,0.0049,371,9.309999999999999e-6,0.35774775999999997,2
2k,06,80854,07603,0.3595,0.9951,75154,0.35773845,0.35774775999999997,2
2k,06,81344,04402,0.6403,1,73732,0.6403,0.6403,2
2k,06,81554,01302,1e-4,1e-4,11,1e-8,0.71252875,2
2k,06,81554,01303,0.7126,0.9999,92413,0.71252874,0.71252875,2
2k,06,81666,01301,0.7914,0.9886,114620,0.78237804,0.78248634,1
2k,06,81666,01302,0.0095,0.0114,1322,1.083e-4,0.78248634,1
2k,06,82590,04405,0.0039,0.0059,686,2.3009999999999998e-5,0.44010475000000004,2
2k,06,82590,04406,0.0974,0.221,25614,0.0215254,0.44010475000000004,2
2k,06,82590,04407,0.5414,0.7731,89621,0.41855634,0.44010475000000004,2
2k,06,82954,03501,0.9148,1,124386,0.9148,0.9148,1
2k,06,82996,08113,0.0275,0.0608,5709,0.001672,0.31869038,3
2k,06,82996,08115,0.353,0.8955,84031,0.3161115,0.31869038,3
2k,06,82996,08116,0.0208,0.0436,4094,9.0688e-4,0.31869038,3
2k,06,84200,05800,0.9976,0.9648,105981,0.9624844800000001,0.9624855800000001,1
2k,06,84200,06107,0.001,0.0011,117,1.1e-6,0.9624855800000001,1
2k,06,84550,07100,4e-4,8e-4,72,3.2e-7,0.43894888,2
2k,06,84550,07606,0.4393,0.9992,89763,0.43894856,0.43894888,2
2k,06,85292,06110,0.4875,0.9685,82647,0.47214375000000003,0.47278005,2
2k,06,85292,06117,0.0202,0.0315,2684,6.363e-4,0.47278005,2
2k,08,03455,00801,0.0176,0.019,2027,3.344e-4,0.7981696400000001,1
2k,08,03455,00804,0.0662,0.0782,8339,0.00517684,0.7981696400000001,1
2k,08,03455,00817,0.878,0.9028,96320,0.7926584000000001,0.7981696400000001,1
2k,08,04000,00808,0.5433,0.0567,98161,0.03080511,0.16111266,3
2k,08,04000,00809,1,0.0651,112827,0.0651,0.16111266,3
2k,08,04000,00810,1,0.0652,112878,0.0652,0.16111266,3
2k,08,04000,00811,0.0107,7e-4,1179,7.4899999999999994e-6,0.16111266,3
2k,08,04000,00822,6e-4,1e-4,117,6e-8,0.16111266,3
2k,08,07850,00801,0.0117,0.0126,1343,1.4742e-4,0.78111886,1
2k,08,07850,00803,0.8739,0.8936,95278,0.78091704,0.78111886,1
2k,08,07850,00804,0.0068,0.008,857,5.44e-5,0.78111886,1
2k,08,12815,00808,0.1794,0.3228,32422,0.057910319999999994,0.47587816,2
2k,08,12815,00811,0.6172,0.6772,68029,0.41796784,0.47587816,2
2k,08,16000,00901,0.1198,0.0144,18578,0.00172512,0.26971103,3
2k,08,16000,00902,0.91,0.0707,91310,0.064337,0.26971103,3
2k,08,16000,00903,1,0.0772,99670,0.0772,0.26971103,3
2k,08,16000,00904,0.8609,0.1051,135711,0.09048059,0.26971103,3
2k,08,16000,00905,0.6516,0.0552,71362,0.03596832,0.26971103,3
2k,08,20000,00812,1,0.2558,154878,0.2558,0.95477688,1
2k,08,20000,00813,1,0.1593,96437,0.1593,0.95477688,1
2k,08,20000,00814,1,0.1685,102044,0.1685,0.95477688,1
2k,08,20000,00815,0.828,0.2106,127523,0.1743768,0.95477688,1
2k,08,20000,00816,1,0.1968,119184,0.1968,0.95477688,1
2k,08,20000,00820,8e-4,1e-4,87,8e-8,0.95477688,1
2k,08,27425,00102,0.0589,0.0608,8892,0.00358112,0.92761887,1
2k,08,27425,00200,0.9995,0.9245,135153,0.92403775,0.92761887,1
2k,08,32155,00300,0.3674,1,92911,0.3674,0.3674,2
2k,08,43000,00801,0.0038,4e-4,432,1.52e-6,0.08408909,3
2k,08,43000,00818,0.5782,0.0545,55256,0.0315119,0.08408909,3
2k,08,43000,00819,0.6205,0.0847,85856,0.05255635,0.08408909,3
2k,08,43000,00820,0.0138,0.0014,1436,1.9319999999999998e-5,0.08408909,3
2k,08,45970,00300,3e-4,9e-4,77,2.6999999999999996e-7,0.65341167,2
2k,08,45970,00802,0.654,0.9991,86259,0.6534114,0.65341167,2
2k,08,46465,00102,0.4425,1,66863,0.4425,0.4425,2
2k,08,62000,00502,0.7066,0.2528,106578,0.17862848,0.17862848,3
2k,08,77290,00804,0.0322,0.0342,4063,0.00110124,0.6889184,2
2k,08,77290,00805,0.0221,0.022,2608,4.862e-4,0.6889184,2
2k,08,77290,00806,0.7742,0.8842,105058,0.68454764,0.6889184,2
2k,08,77290,00807,0.0467,0.0596,7084,0.0027833199999999997,0.6889184,2
2k,08,83835,00804,0.1824,0.2163,22995,0.03945312,0.46373108999999996,2
2k,08,83835,00805,0.6161,0.6834,72648,0.42104273999999997,0.46373108999999996,2
2k,08,83835,00806,0.0102,0.0131,1389,1.3362e-4,0.46373108999999996,2
2k,08,83835,00807,0.0375,0.0535,5692,0.00200625,0.46373108999999996,2
2k,08,83835,00817,0.0326,0.0336,3577,0.0010953599999999999,0.46373108999999996,2
2k,09,08000,02400,1,1,144229,1,1,1
2k,09,18430,02100,0.4154,0.9636,80893,0.40027944,0.40027944,2
2k,09,37000,00800,1,0.1132,124775,0.1132,0.1132,3
2k,09,52000,02000,1,0.9755,129779,0.9755,0.9755,1
2k,09,55990,02300,0.3539,0.7272,85603,0.25735608,0.25735608,3
2k,09,73000,02500,1,0.2855,122643,0.2855,0.2855,3
2k,09,80000,01900,1,0.4196,110366,0.4196,0.4196,2
2k,11,50000,00101,1,0.1323,106024,0.1323,0.751,1
2k,11,50000,00102,1,0.1343,107613,0.1343,0.751,1
2k,11,50000,00103,1,0.1546,123834,0.1546,0.751,1
2k,11,50000,00104,1,0.1747,140006,0.1747,0.751,1
2k,11,50000,00105,1,0.1551,124246,0.1551,0.751,1
2k,12,07300,03507,0.7752,0.6372,82713,0.49395743999999997,0.49416642,2
2k,12,07300,03508,0.0162,0.0129,1679,2.0898e-4,0.49416642,2
2k,12,07875,03505,0.4323,0.9455,64496,0.40873965,0.41050545,2
2k,12,07875,03506,0.0324,0.0545,3721,0.0017657999999999999,0.41050545,2
2k,12,10275,03800,0.9998,0.9951,153550,0.99490098,0.9949215600000001,1
2k,12,10275,03902,0.0042,0.0049,749,2.058e-5,0.9949215600000001,1
2k,12,12875,02602,0.2181,0.1993,22148,0.04346733,0.62806313,2
2k,12,12875,02603,0.7601,0.7691,85478,0.58459291,0.62806313,2
2k,12,12875,02604,0.0017,0.0017,185,2.89e-6,0.62806313,2
2k,12,14400,03601,0.8336,0.9699,120191,0.80850864,0.80856485,1
2k,12,14400,03602,0.0077,0.0073,905,5.6210000000000006e-5,0.80856485,1
2k,12,16475,03609,0.3229,0.4238,38982,0.13684502,0.32267606,3
2k,12,16475,03610,0.3267,0.5687,52318,0.18579429,0.32267606,3
2k,12,16475,03611,0.0049,0.0075,692,3.675e-5,0.32267606,3
2k,12,16725,03603,0.7268,0.9971,75018,0.72469228,0.72469228,2
2k,12,17200,01901,0.3516,0.9936,85182,0.34934976000000006,0.34934976000000006,3
2k,12,17935,04012,0.2783,1,45704,0.2783,0.2783,3
2k,12,24000,03604,0.149,0.0179,16520,0.0026671,0.1507258,3
2k,12,24000,03605,0.9957,0.1481,136966,0.14746317,0.1507258,3
2k,12,24000,03606,0.0258,0.005,4595,1.29e-4,0.1507258,3
2k,12,24000,03607,0.0634,0.0073,6775,4.6281999999999996e-4,0.1507258,3
2k,12,24000,03609,0.0053,7e-4,638,3.71e-6,0.1507258,3
2k,12,24125,03902,0.0404,0.1156,7203,0.00467024,0.38947267999999996,2
2k,12,24125,03903,0.4351,0.8844,55095,0.38480243999999997,0.38947267999999996,2
2k,12,25175,01001,0.9229,0.8378,104193,0.77320562,0.79755184,1
2k,12,25175,01002,0.1501,0.1622,20177,0.024346220000000002,0.79755184,1
2k,12,30000,04003,0.048,0.015,6441,7.199999999999999e-4,0.43300221,2
2k,12,30000,04004,0.981,0.261,111842,0.256041,0.43300221,2
2k,12,30000,04005,0.7411,0.2371,101602,0.17571481,0.43300221,2
2k,12,30000,04006,0.047,0.0112,4784,5.264e-4,0.43300221,2
2k,12,32000,03609,0.3816,0.3272,46064,0.12485952,0.62004032,2
2k,12,32000,03613,0.736,0.6728,94704,0.4951808,0.62004032,2
2k,12,32275,04019,0.2349,0.5939,40220,0.13950711,0.19157759,3
2k,12,32275,04020,0.1738,0.2996,20292,0.05207048,0.19157759,3
2k,12,35000,01101,0.5017,0.0235,75247,0.01178995,0.23596601,3
2k,12,35000,01102,1,0.0393,125990,0.0393,0.23596601,3
2k,12,35000,01103,1,0.0329,105452,0.0329,0.23596601,3
2k,12,35000,01104,0.6882,0.0283,90620,0.01947606,0.23596601,3
2k,12,35000,01105,1,0.0462,147995,0.0462,0.23596601,3
2k,12,35000,01106,1,0.03,96205,0.03,0.23596601,3
2k,12,35000,01107,1,0.0563,180275,0.0563,0.23596601,3
2k,12,36950,02300,0.2218,0.916,59607,0.2031688,0.2031688,3
2k,12,38250,02401,0.5233,0.93,90882,0.486669,0.49000531,2
2k,12,38250,02402,1e-4,1e-4,13,1e-8,0.49000531,2
2k,12,38250,02404,0.0495,0.0674,6582,0.0033363000000000004,0.49000531,2
2k,12,39425,02603,0.0421,0.0605,4738,0.00254705,0.5447511700000001,2
2k,12,39425,02604,0.6159,0.8766,68682,0.53989794,0.5447511700000001,2
2k,12,39425,02605,0.0398,0.0579,4534,0.00230442,0.5447511700000001,2
2k,12,39425,02606,0.0011,0.0016,126,1.76e-6,0.5447511700000001,2
2k,12,43975,02102,0.0336,0.0453,3892,0.0015220799999999999,0.41630788,2
2k,12,43975,02103,0.5486,0.7447,64030,0.40854242,0.41630788,2
2k,12,43975,02104,0.0649,0.0962,8272,0.00624338,0.41630788,2
2k,12,45000,04005,0.0266,0.0048,3644,1.2767999999999997e-4,0.50541662,2
2k,12,45000,04006,0.0036,5e-4,364,1.8e-6,0.50541662,2
2k,12,45000,04008,0.0011,2e-4,142,2.2e-7,0.50541662,2
2k,12,45000,04009,0.9973,0.1329,100608,0.13254116999999999,0.50541662,2
2k,12,45000,04010,0.9111,0.1675,126804,0.15260925,0.50541662,2
2k,12,45000,04011,0.9925,0.2218,167895,0.2201365,0.50541662,2
2k,12,45025,04008,0.6943,1,87785,0.6943,0.6943,2
2k,12,45060,04001,0.0395,0.0441,4758,0.00174195,0.66244665,2
2k,12,45060,04002,0.8056,0.8086,87189,0.65140816,0.66244665,2
2k,12,45060,04003,0.0565,0.0703,7578,0.00397195,0.66244665,2
2k,12,45060,04006,0.0751,0.0709,7641,0.005324590000000001,0.66244665,2
2k,12,45975,03612,0.7884,0.9969,122041,0.78595596,0.78595596,1
2k,12,49675,02902,0.2864,0.7503,57362,0.21488591999999998,0.21488591999999998,3
2k,12,53000,02202,0.0317,0.0066,8364,2.0921999999999998e-4,0.08903138,3
2k,12,53000,02203,0.2033,0.0269,34229,0.00546877,0.08903138,3
2k,12,53000,02204,0.7666,0.0877,111460,0.06723082,0.08903138,3
2k,12,53000,02205,0.2243,0.019,24100,0.0042617,0.08903138,3
2k,12,53000,02206,0.3059,0.0358,45529,0.01095122,0.08903138,3
2k,12,53000,02207,0.0791,0.0115,14670,9.0965e-4,0.08903138,3
2k,12,54000,02104,0.8101,0.9412,103190,0.76246612,0.76246612,1
2k,12,54200,01400,0.4421,0.8912,75189,0.39399952,0.39399952,2
2k,12,55775,03609,0.0254,0.0198,3063,5.0292e-4,0.8976294599999999,1
2k,12,55775,03610,0.0153,0.0158,2448,2.4174000000000003e-4,0.8976294599999999,1
2k,12,55775,03611,0.9903,0.9017,139536,0.8929535099999999,0.8976294599999999,1
2k,12,55775,03612,0.0627,0.0627,9703,0.0039312900000000005,0.8976294599999999,1
2k,12,57425,03607,0.0048,0.0061,515,2.928e-5,0.5789760300000001,2
2k,12,57425,03608,0.5825,0.9939,84440,0.5789467500000001,0.5789760300000001,2
2k,12,58050,03603,0.1548,0.1528,15974,0.023653439999999998,0.63043293,2
2k,12,58050,03604,0.7563,0.8023,83871,0.60677949,0.63043293,2
2k,12,58715,03300,0.5926,1,164620,0.5926,0.5926,2
2k,12,63000,02604,0.0629,0.0064,7011,4.0256e-4,0.16966338,3
2k,12,63000,02606,0.3487,0.0361,39288,0.01258807,0.16966338,3
2k,12,63000,02607,1,0.1097,119537,0.1097,0.16966338,3
2k,12,63000,02608,0.6479,0.0725,78933,0.04697275,0.16966338,3
2k,12,69700,03607,0.2442,0.2508,26106,0.061245360000000006,0.25118828,3
2k,12,69700,03608,0.3679,0.5123,53327,0.18847517,0.25118828,3
2k,12,69700,03610,0.0309,0.0475,4945,0.00146775,0.25118828,3
2k,12,70600,00701,0.8529,0.8945,162248,0.7629190499999999,0.7782482,1
2k,12,70600,00702,0.1453,0.1055,19128,0.015329150000000001,0.7782482,1
2k,12,71000,02701,0.9525,0.2318,133246,0.2207895,0.49962724,2
2k,12,71000,02702,0.9632,0.2619,150530,0.25226208,0.49962724,2
2k,12,71000,02704,0.0237,0.0064,3670,1.5168e-4,0.49962724,2
2k,12,71000,02705,0.3221,0.082,47162,0.0264122,0.49962724,2
2k,12,71000,02707,0.0062,0.0019,1101,1.1779999999999999e-5,0.49962724,2
2k,12,76600,03501,0.0067,0.0135,1459,9.045e-5,0.47196516,2
2k,12,76600,03502,0.5939,0.782,84636,0.4644298,0.47196516,2
2k,12,76600,03509,0.0583,0.1277,13824,0.00744491,0.47196516,2
2k,13,03440,00500,0.6498,0.6666,115452,0.43315668,0.43315668,2
2k,13,04000,01102,0.0067,8e-4,1307,5.36e-6,0.20051724,3
2k,13,04000,01103,0.9912,0.0723,125190,0.07166376,0.20051724,3
2k,13,04000,01104,1,0.0654,113352,0.0654,0.20051724,3
2k,13,04000,01105,0.3627,0.0173,29935,0.00627471,0.20051724,3
2k,13,04000,01106,1,0.048,83229,0.048,0.20051724,3
2k,13,04000,01107,0.2341,0.0223,38698,0.00522043,0.20051724,3
2k,13,04000,01201,0.2425,0.0163,28164,0.00395275,0.20051724,3
2k,13,04000,01204,0.0023,1e-4,212,2.3e-7,0.20051724,3
2k,13,04204,02300,0.9765,0.9288,195844,0.9069732,0.9069732,1
2k,13,19000,03000,1,0.1106,189885,0.1106,0.1106,3
2k,13,42425,01101,0.3656,0.7141,56840,0.26107495999999997,0.28663973,3
2k,13,42425,01102,0.1023,0.2499,19888,0.02556477,0.28663973,3
2k,13,49008,01000,2e-4,2e-4,29,4e-8,0.99820036,1
2k,13,49008,02700,0.9984,0.9998,155304,0.99820032,0.99820036,1
2k,13,67284,01101,0.0905,0.1593,14070,0.01441665,0.33556405,3
2k,13,67284,01102,0.382,0.8407,74276,0.3211474,0.33556405,3
2k,13,68516,01102,0.4769,0.9882,92742,0.47127258,0.47137642,2
2k,13,68516,01103,0.0088,0.0118,1111,1.0384000000000001e-4,0.47137642,2
2k,13,69000,03400,0.9963,0.2484,133598,0.24748092,0.24758342,3
2k,13,69000,03500,0.0205,0.005,2688,1.0250000000000001e-4,0.24758342,3
2k,13,80508,02800,0.3308,1,67901,0.3308,0.3308,3
2k,15,71550,00303,0.5361,0.171,57682,0.09167310000000001,0.8311368,1
2k,15,71550,00304,1,0.3599,121372,0.3599,0.8311368,1
2k,15,71550,00305,1,0.3396,114531,0.3396,0.8311368,1
2k,15,71550,00306,0.3086,0.1295,43671,0.0399637,0.8311368,1
2k,16,08830,00600,1,0.9336,193280,0.9336,0.937344,1
2k,16,08830,00700,0.0624,0.06,12430,0.0037439999999999995,0.937344,1
2k,16,52120,00700,0.3778,0.9938,75209,0.37545764000000004,0.37545764000000004,2
2k,16,56260,00500,0.4319,0.9988,81605,0.43138172,0.43138172,2
2k,17,02154,03401,0.0058,0.0098,734,5.683999999999999e-5,0.29672076,3
2k,17,02154,03403,0.2996,0.9902,74446,0.29666391999999997,0.29672076,3
2k,17,03012,03004,0.0186,0.0121,2404,2.2505999999999996e-4,0.5978315599999999,2
2k,17,03012,03005,0.8511,0.6282,124387,0.5346610199999999,0.5978315599999999,2
2k,17,03012,03006,0.0437,0.0521,10307,0.00227677,0.5978315599999999,2
2k,17,03012,03104,0.046,0.0579,11471,0.0026634,0.5978315599999999,2
2k,17,03012,03201,0.2323,0.2497,49433,0.058005310000000004,0.5978315599999999,2
2k,17,06613,02000,0.4518,1,76610,0.4518,0.4518,2
2k,17,12385,02100,0.4031,0.8512,81057,0.34311872,0.34311872,3
2k,17,14000,03405,2e-4,0,43,0,0.94035968,1
2k,17,14000,03411,1e-4,0,25,0,0.94035968,1
2k,17,14000,03501,1,0.0586,167874,0.0586,0.94035968,1
2k,17,14000,03502,1,0.0553,158484,0.0553,0.94035968,1
2k,17,14000,03503,1,0.05,143302,0.05,0.94035968,1
2k,17,14000,03504,1,0.0493,141297,0.0493,0.94035968,1
2k,17,14000,03505,0.9991,0.0448,128340,0.044759679999999996,0.94035968,1
2k,17,14000,03506,1,0.0545,156288,0.0545,0.94035968,1
2k,17,14000,03507,1,0.0344,98514,0.0344,0.94035968,1
2k,17,14000,03508,1,0.0456,130803,0.0456,0.94035968,1
2k,17,14000,03509,1,0.0765,219299,0.0765,0.94035968,1
2k,17,14000,03510,1,0.0649,186038,0.0649,0.94035968,1
2k,17,14000,03511,1,0.0401,115057,0.0401,0.94035968,1
2k,17,14000,03512,1,0.0573,164118,0.0573,0.94035968,1
2k,17,14000,03513,1,0.0714,204638,0.0714,0.94035968,1
2k,17,14000,03514,1,0.0364,104200,0.0364,0.94035968,1
2k,17,14000,03515,1,0.0522,149565,0.0522,0.94035968,1
2k,17,14000,03516,1,0.0493,141395,0.0493,0.94035968,1
2k,17,14000,03517,1,0.0358,102738,0.0358,0.94035968,1
2k,17,14000,03518,1,0.0307,88066,0.0307,0.94035968,1
2k,17,14000,03519,1,0.0333,95503,0.0333,0.94035968,1
2k,17,14351,03408,0.436,1,83891,0.436,0.436,2
2k,17,23074,03003,0.4998,0.7624,82509,0.38104752,0.40427524,2
2k,17,23074,03004,1e-4,1e-4,7,1e-8,0.40427524,2
2k,17,23074,03006,0.007,0.0153,1661,1.071e-4,0.40427524,2
2k,17,23074,03402,0.1041,0.2221,24040,0.02312061,0.40427524,2
2k,17,24582,03405,0.3158,1,74486,0.3158,0.3158,3
2k,17,38570,03006,0.0414,0.0661,9749,0.0027365400000000004,0.50638902,2
2k,17,38570,03101,0.0011,0.0012,170,1.32e-6,0.50638902,2
2k,17,38570,03102,0.7156,0.6472,95457,0.46313632,0.50638902,2
2k,17,38570,03103,0.019,0.0253,3727,4.807e-4,0.50638902,2
2k,17,38570,03104,0.1538,0.2603,38394,0.040034139999999996,0.50638902,2
2k,17,51622,03104,0.1895,0.3308,47302,0.0626866,0.26902915,3
2k,17,51622,03201,0.2268,0.3375,48261,0.076545,0.26902915,3
2k,17,51622,03203,0.3995,0.3249,46452,0.12979755,0.26902915,3
2k,17,59000,01700,0.9999,0.1283,112540,0.12828717,0.12835213,3
2k,17,59000,01800,0.0224,0.0029,2527,6.496e-5,0.12835213,3
2k,17,65000,02800,0.9989,0.0667,149117,0.06662662999999999,0.0666591,3
2k,17,65000,02900,0.0191,0.0017,3821,3.247e-5,0.0666591,3
2k,17,68003,03401,0.0318,0.0542,4024,0.00172356,0.28934134,3
2k,17,68003,03402,0.3041,0.9458,70203,0.28761778,0.28934134,3
2k,17,72000,01300,0.9982,0.8467,112819,0.84517594,0.84590999,1
2k,17,72000,01400,0.0277,0.0265,3528,7.3405e-4,0.84590999,1
2k,17,79293,03302,0.5899,0.889,79192,0.5244211,0.52830787,2
2k,17,79293,03303,0.0382,0.0991,8830,0.0037856199999999995,0.52830787,2
2k,17,79293,03304,0.0085,0.0119,1056,1.0115000000000002e-4,0.52830787,2
2k,18,05860,02900,0.5828,0.9931,80404,0.57877868,0.57877868,2
2k,18,10342,01901,0.0036,0.0075,600,2.7e-5,0.46950924,2
2k,18,10342,01902,0.4748,0.9888,78591,0.46948224,0.46950924,2
