year,statefip,place,state_name,place_name,population,puma,pop10,afact,afact2,products,sum_products,place_pop,puma_flag,size_flag,geographic_allocation_quality
2021,49,70850,Utah,South Jordan city,80102,35009,1899,0.0187,0.0245,4.5815000000000005e-4,0.16442837,50418,3,1,3
2021,49,82950,Utah,West Jordan city,116544,35001,2037,0.0195,0.016,3.12e-4,0.35350777,103712,2,0,2
2021,49,82950,Utah,West Jordan city,116544,35006,52449,0.5221,0.412,0.2151052,0.35350777,103712,2,0,2
2021,49,82950,Utah,West Jordan city,116544,35007,49226,0.3571,0.3867,0.13809057,0.35350777,103712,2,0,2
2021,49,83470,Utah,West Valley City city,139065,35001,30299,0.2903,0.234,0.06793020000000001,0.41136052,129480,2,0,2
2021,49,83470,Utah,West Valley City city,139065,35003,57866,0.5434,0.4469,0.24284546,0.41136052,129480,2,0,2
2021,49,83470,Utah,West Valley City city,139065,35004,38560,0.3358,0.2978,0.10000124,0.41136052,129480,2,0,2
2021,49,83470,Utah,West Valley City city,139065,35006,2755,0.0274,0.0213,5.8362e-4,0.41136052,129480,2,0,2
2021,51,01000,Virginia,Alexandria city,155203,51255,139966,1,0.2296,0.2296,0.2296,139966,3,0,3
2021,51,16000,Virginia,Chesapeake city,251739,55001,113140,1,0.0876,0.0876,0.172,222209,3,0,3
2021,51,16000,Virginia,Chesapeake city,251739,55002,109069,1,0.0844,0.0844,0.172,222209,3,0,3
2021,51,35000,Virginia,Hampton city,137847,51175,32,2e-4,0,0,0.0429,137468,3,0,3
2021,51,35000,Virginia,Hampton city,137847,51186,137436,1,0.0429,0.0429,0.0429,137468,3,0,3
2021,51,47672,Virginia,Lynchburg city,79118,51096,75568,0.5795,0.978,0.566751,0.566751,75568,2,1,3
2021,51,56000,Virginia,Newport News city,184764,51175,180687,0.9998,0.3853,0.38522293999999996,0.38522305999999995,180787,2,0,2
2021,51,56000,Virginia,Newport News city,184764,51206,100,6e-4,2e-4,1.2e-7,0.38522305999999995,180787,2,0,2
2021,51,57000,Virginia,Norfolk city,235025,51154,208001,1,0.5233,0.5233,0.5466892,242803,2,0,2
2021,51,57000,Virginia,Norfolk city,235025,51155,34802,0.267,0.0876,0.0233892,0.5466892,242803,2,0,2
2021,51,64000,Virginia,Portsmouth city,97638,51155,95535,0.733,0.169,0.123877,0.123877,95535,3,1,3
2021,51,67000,Virginia,Richmond city,227602,51224,25,2e-4,0,0,0.1302,204239,3,0,3
2021,51,67000,Virginia,Richmond city,227602,51235,204214,1,0.1302,0.1302,0.1302,204239,3,0,3
2021,51,68000,Virginia,Roanoke city,98744,51044,97029,0.7468,0.0924,0.06900432,0.06900432,97029,3,1,3
2021,51,76432,Virginia,Suffolk city,96328,51145,84585,0.5754,0.9941,0.57200514,0.57200514,84585,2,1,3
2021,51,82000,Virginia,Virginia Beach city,458680,51164,141491,1,0.2285,0.2285,0.7074,437994,2,0,2
2021,51,82000,Virginia,Virginia Beach city,458680,51165,170090,1,0.2747,0.2747,0.7074,437994,2,0,2
2021,51,82000,Virginia,Virginia Beach city,458680,51167,126413,1,0.2042,0.2042,0.7074,437994,2,0,2
2021,53,03180,Washington,Auburn city,85853,11505,7419,0.0693,0.1053,0.0072972900000000005,0.52310852,70180,2,1,3
2021,53,03180,Washington,Auburn city,85853,11613,322,0.0027,0.0046,1.242e-5,0.52310852,70180,2,1,3
2021,53,03180,Washington,Auburn city,85853,11614,62439,0.5821,0.8861,0.5157988099999999,0.52310852,70180,2,1,3
2021,53,05210,Washington,Bellevue city,149791,11607,18,1e-4,1e-4,1e-8,0.77120972,127893,1,0,1
2021,53,05210,Washington,Bellevue city,149791,11608,121813,0.9299,0.8273,0.76930627,0.77120972,127893,1,0,1
2021,53,05210,Washington,Bellevue city,149791,11609,6062,0.0462,0.0412,0.00190344,0.77120972,127893,1,0,1
2021,53,05280,Washington,Bellingham city,90133,10100,80899,0.4022,1,0.4022,0.4022,80899,2,1,3
2021,53,22640,Washington,Everett city,110958,11702,14968,0.1342,0.1378,0.018492760000000004,0.63763375,103017,2,0,2
2021,53,22640,Washington,Everett city,110958,11703,88026,0.7639,0.8105,0.61914095,0.63763375,103017,2,0,2
2021,53,22640,Washington,Everett city,110958,11705,23,2e-4,2e-4,4e-8,0.63763375,103017,2,0,2
2021,53,23515,Washington,Federal Way city,99283,11612,85387,0.7068,0.9561,0.67577148,0.67737383,89306,2,1,3
2021,53,23515,Washington,Federal Way city,99283,11614,3919,0.0365,0.0439,0.00160235,0.67737383,89306,2,1,3
2021,53,35275,Washington,Kennewick city,84698,10702,73911,0.7039,0.9195,0.64723605,0.64723605,73911,2,1,3
2021,53,35415,Washington,Kent city,135182,11611,414,0.0033,0.0035,1.155e-5,0.91091528,118589,1,0,1
2021,53,35415,Washington,Kent city,135182,11612,1033,0.0086,0.0087,7.481999999999999e-5,0.91091528,118589,1,0,1
2021,53,35415,Washington,Kent city,135182,11613,114175,0.9456,0.9628,0.91042368,0.91091528,118589,1,0,1
2021,53,35415,Washington,Kent city,135182,11614,779,0.0073,0.0066,4.818e-5,0.91091528,118589,1,0,1
2021,53,35415,Washington,Kent city,135182,11615,2188,0.0193,0.0185,3.5705e-4,0.91091528,118589,1,0,1
2021,53,35940,Washington,Kirkland city,92129,11606,1828,0.0162,0.0207,3.3534e-4,0.5229606,80585,2,1,3
2021,53,35940,Washington,Kirkland city,92129,11607,77646,0.5955,0.8774,0.5224917,0.5229606,80585,2,1,3
2021,53,35940,Washington,Kirkland city,92129,11616,1111,0.0106,0.0126,1.3356e-4,0.5229606,80585,2,1,3
2021,53,53545,Washington,Pasco city,78541,10701,58400,0.5573,0.7359,0.41011707000000003,0.4109278,60964,2,1,3
2021,53,53545,Washington,Pasco city,78541,10703,2564,0.0251,0.0323,8.107300000000001e-4,0.4109278,60964,2,1,3
2021,53,57745,Washington,Renton city,105422,11609,1024,0.0078,0.0111,8.658e-5,0.67714259,91955,2,1,3
2021,53,57745,Washington,Renton city,105422,11610,88770,0.7011,0.9654,0.67684194,0.67714259,91955,2,1,3
2021,53,57745,Washington,Renton city,105422,11611,15,1e-4,2e-4,2e-8,0.67714259,91955,2,1,3
2021,53,57745,Washington,Renton city,105422,11613,1160,0.0096,0.0126,1.2096e-4,0.67714259,91955,2,1,3
2021,53,57745,Washington,Renton city,105422,11615,986,0.0087,0.0107,9.308999999999999e-5,0.67714259,91955,2,1,3
2021,53,63000,Washington,Seattle city,731507,11601,137644,1,0.1264,0.1264,0.55856496,608660,2,0,2
2021,53,63000,Washington,Seattle city,731507,11602,118748,1,0.109,0.109,0.55856496,608660,2,0,2
2021,53,63000,Washington,Seattle city,731507,11603,116891,1,0.1073,0.1073,0.55856496,608660,2,0,2
2021,53,63000,Washington,Seattle city,731507,11604,107411,1,0.0986,0.0986,0.55856496,608660,2,0,2
2021,53,63000,Washington,Seattle city,731507,11605,127779,0.9997,0.1173,0.11726481000000001,0.55856496,608660,2,0,2
2021,53,63000,Washington,Seattle city,731507,11610,106,8e-4,1e-4,8e-8,0.55856496,608660,2,0,2
2021,53,63000,Washington,Seattle city,731507,11611,81,7e-4,1e-4,7e-8,0.55856496,608660,2,0,2
2021,53,67000,Washington,Spokane city,229674,10501,103597,0.8199,0.0661,0.05419539,0.11138402000000001,209726,3,0,3
2021,53,67000,Washington,Spokane city,229674,10502,102939,0.8711,0.0656,0.057144160000000006,0.11138402000000001,209726,3,0,3
2021,53,67000,Washington,Spokane city,229674,10503,521,0.0043,3e-4,1.29e-6,0.11138402000000001,209726,3,0,3
2021,53,67000,Washington,Spokane city,229674,10504,2669,0.0254,0.0017,4.3179999999999997e-5,0.11138402000000001,209726,3,0,3
2021,53,67167,Washington,Spokane Valley city,105796,10502,935,0.0079,0.0104,8.216e-5,0.7149046699999999,89752,2,1,3
2021,53,67167,Washington,Spokane Valley city,105796,10503,88343,0.7262,0.9843,0.7147986599999999,0.7149046699999999,89752,2,1,3
2021,53,67167,Washington,Spokane Valley city,105796,10504,474,0.0045,0.0053,2.3849999999999997e-5,0.7149046699999999,89752,2,1,3
2021,53,70000,Washington,Tacoma city,219593,11501,120073,0.9996,0.1785,0.1784286,0.20557994999999998,198397,3,0,3
2021,53,70000,Washington,Tacoma city,219593,11502,22364,0.2036,0.0333,0.006779880000000001,0.20557994999999998,198397,3,0,3
2021,53,70000,Washington,Tacoma city,219593,11503,1174,0.0109,0.0017,1.853e-5,0.20557994999999998,198397,3,0,3
2021,53,70000,Washington,Tacoma city,219593,11504,36207,0.2893,0.0538,0.01556434,0.20557994999999998,198397,3,0,3
2021,53,70000,Washington,Tacoma city,219593,11505,18579,0.1735,0.0276,0.0047886,0.20557994999999998,198397,3,0,3
2021,53,74060,Washington,Vancouver city,192759,11101,104592,0.9932,0.6334,0.62909288,0.76268304,161807,1,0,1
2021,53,74060,Washington,Vancouver city,192759,11102,10682,0.1007,0.0647,0.006515289999999999,0.76268304,161807,1,0,1
2021,53,74060,Washington,Vancouver city,192759,11103,46527,0.4511,0.2817,0.12707487,0.76268304,161807,1,0,1
2021,53,74060,Washington,Vancouver city,192759,11104,6,1e-4,0,0,0.76268304,161807,1,0,1
2021,53,80010,Washington,Yakima city,96918,10901,91186,0.7576,0.9877,0.74828152,0.74828222,91276,2,1,3
2021,53,80010,Washington,Yakima city,96918,10902,90,7e-4,0.001,7e-7,0.74828222,91276,2,1,3
2021,55,02375,Wisconsin,Appleton city,74856,01401,11142,0.074,0.1499,0.0110926,0.28569308,72677,3,1,3
2021,55,02375,Wisconsin,Appleton city,74856,01500,60045,0.3398,0.8076,0.27442247999999997,0.28569308,72677,3,1,3
2021,55,02375,Wisconsin,Appleton city,74856,01501,1490,0.0089,0.02,1.78e-4,0.28569308,72677,3,1,3
2021,55,31000,Wisconsin,Green Bay city,106346,00200,103361,0.9848,0.548,0.5396704,0.5396857,103998,2,0,2
2021,55,31000,Wisconsin,Green Bay city,106346,00300,637,0.0045,0.0034,1.53e-5,0.5396857,103998,2,0,2
2021,55,39225,Wisconsin,Kenosha city,99270,10000,99225,0.5962,0.996,0.5938152,0.5938152,99225,2,1,3
2021,55,48000,Wisconsin,Madison city,267871,00101,107827,0.9642,0.094,0.0906348,0.1297278,233109,3,0,3
2021,55,48000,Wisconsin,Madison city,267871,00102,44097,0.2398,0.0384,0.009208319999999999,0.1297278,233109,3,0,3
2021,55,48000,Wisconsin,Madison city,267871,00103,81185,0.4221,0.0708,0.02988468,0.1297278,233109,3,0,3
2021,55,53000,Wisconsin,Milwaukee city,565840,40101,44010,0.4047,0.0346,0.01400262,0.44695684999999996,594833,2,0,2
2021,55,53000,Wisconsin,Milwaukee city,565840,40701,363,0.0021,3e-4,6.299999999999999e-7,0.44695684999999996,594833,2,0,2
2021,55,53000,Wisconsin,Milwaukee city,565840,41001,108892,1,0.0857,0.0857,0.44695684999999996,594833,2,0,2
2021,55,53000,Wisconsin,Milwaukee city,565840,41002,118043,1,0.0929,0.0929,0.44695684999999996,594833,2,0,2
2021,55,53000,Wisconsin,Milwaukee city,565840,41003,106287,1,0.0836,0.0836,0.44695684999999996,594833,2,0,2
2021,55,53000,Wisconsin,Milwaukee city,565840,41004,105475,1,0.083,0.083,0.44695684999999996,594833,2,0,2
2021,55,53000,Wisconsin,Milwaukee city,565840,41005,111763,0.9972,0.088,0.08775359999999999,0.44695684999999996,594833,2,0,2
2021,55,66000,Wisconsin,Racine city,77079,30000,78860,0.4036,0.0564,0.022763040000000002,0.022763040000000002,78860,3,1,3
