statefip,puma,county,pop20,afact,afact2,products,sum_products,county_pop,puma_flag,size_flag,geographic_allocation_quality
29,02500,223,10974,0.0925,1,0.0925,0.0925,10974,3,1,3
29,02600,067,11578,0.1041,1,0.1041,0.1041,11578,3,1,3
29,02600,091,39750,0.3575,1,0.3575,0.3575,39750,2,0,2
29,02600,149,8635,0.0777,1,0.0777,0.0777,8635,3,1,3
29,02600,153,8553,0.0769,1,0.0769,0.0769,8553,3,1,3
29,02600,215,24487,0.2202,1,0.2202,0.2202,24487,3,0,3
29,02600,229,18188,0.1636,1,0.1636,0.1636,18188,3,0,3
29,02701,043,88842,0.5232,1,0.5232,0.5232,88842,2,0,2
29,02701,077,41865,0.2466,0.1401,0.03454866,0.89454866,298915,1,0,1
29,02701,225,39085,0.2302,1,0.2302,0.2302,39085,3,0,3
29,02702,077,124577,1,0.4168,0.4168,0.89454866,298915,1,0,1
29,02703,077,132473,1,0.4432,0.4432,0.89454866,298915,1,0,1
29,02800,009,34534,0.2382,1,0.2382,0.2382,34534,3,0,3
29,02800,119,23303,0.1607,1,0.1607,0.1607,23303,3,0,3
29,02800,209,31076,0.2143,1,0.2143,0.2143,31076,3,0,3
29,02800,213,56066,0.3867,1,0.3867,0.3867,56066,2,0,2
29,02900,097,122761,0.6767,1,0.6767,0.6767,122761,2,0,2
29,02900,145,58648,0.3233,1,0.3233,0.3233,58648,3,0,3
30,00100,029,104357,0.7572,1,0.7572,0.7572,104357,1,0,1
30,00100,035,13778,0.1,1,0.1,0.1,13778,3,1,3
30,00100,053,19677,0.1428,1,0.1428,0.1428,19677,3,0,3
30,00200,047,31134,0.1876,1,0.1876,0.1876,31134,3,0,3
30,00200,061,4535,0.0273,1,0.0273,0.0273,4535,3,1,3
30,00200,063,117922,0.7104,1,0.7104,0.7104,117922,2,0,2
30,00200,089,12400,0.0747,1,0.0747,0.0747,12400,3,1,3
30,00300,001,9371,0.0801,1,0.0801,0.0801,9371,3,1,3
30,00300,023,9421,0.0805,1,0.0805,0.0805,9421,3,1,3
30,00300,039,3309,0.0283,1,0.0283,0.0283,3309,3,1,3
30,00300,057,8623,0.0737,1,0.0737,0.0737,8623,3,1,3
30,00300,077,6946,0.0594,1,0.0594,0.0594,6946,3,1,3
30,00300,081,44174,0.3776,1,0.3776,0.3776,44174,2,0,2
30,00300,093,35133,0.3003,1,0.3003,0.3003,35133,3,0,3
30,00400,031,118960,1,1,1,1,118960,1,0,1
30,00500,013,84414,0.5432,1,0.5432,0.5432,84414,2,0,2
30,00500,049,70973,0.4567,1,0.4567,0.4567,70973,2,0,2
30,00600,005,7044,0.054,1,0.054,0.054,7044,3,1,3
30,00600,007,6774,0.0519,1,0.0519,0.0519,6774,3,1,3
30,00600,009,10473,0.0803,1,0.0803,0.0803,10473,3,1,3
30,00600,015,5895,0.0452,1,0.0452,0.0452,5895,3,1,3
30,00600,027,11446,0.0877,1,0.0877,0.0877,11446,3,1,3
30,00600,037,823,0.0063,1,0.0063,0.0063,823,3,1,3
30,00600,041,16309,0.125,1,0.125,0.125,16309,3,1,3
30,00600,043,12085,0.0926,1,0.0926,0.0926,12085,3,1,3
30,00600,045,2023,0.0155,1,0.0155,0.0155,2023,3,1,3
30,00600,051,1959,0.015,1,0.015,0.015,1959,3,1,3
30,00600,059,1927,0.0148,1,0.0148,0.0148,1927,3,1,3
30,00600,067,17191,0.1318,1,0.1318,0.1318,17191,3,0,3
30,00600,069,496,0.0038,1,0.0038,0.0038,496,3,1,3
30,00600,071,4217,0.0323,1,0.0323,0.0323,4217,3,1,3
30,00600,073,5898,0.0452,1,0.0452,0.0452,5898,3,1,3
30,00600,095,8963,0.0687,1,0.0687,0.0687,8963,3,1,3
30,00600,097,3678,0.0282,1,0.0282,0.0282,3678,3,1,3
30,00600,099,6226,0.0477,1,0.0477,0.0477,6226,3,1,3
30,00600,101,4971,0.0381,1,0.0381,0.0381,4971,3,1,3
30,00600,107,2069,0.0159,1,0.0159,0.0159,2069,3,1,3
30,00700,003,13124,0.0884,1,0.0884,0.0884,13124,3,1,3
30,00700,011,1415,0.0095,1,0.0095,0.0095,1415,3,1,3
30,00700,017,11867,0.0799,1,0.0799,0.0799,11867,3,1,3
30,00700,019,1661,0.0112,1,0.0112,0.0112,1661,3,1,3
30,00700,021,8940,0.0602,1,0.0602,0.0602,8940,3,1,3
30,00700,025,3049,0.0205,1,0.0205,0.0205,3049,3,1,3
30,00700,033,1173,0.0079,1,0.0079,0.0079,1173,3,1,3
30,00700,055,1729,0.0116,1,0.0116,0.0116,1729,3,1,3
30,00700,065,4730,0.0318,1,0.0318,0.0318,4730,3,1,3
30,00700,075,1694,0.0114,1,0.0114,0.0114,1694,3,1,3
30,00700,079,1088,0.0073,1,0.0073,0.0073,1088,3,1,3
30,00700,083,11491,0.0774,1,0.0774,0.0774,11491,3,1,3
30,00700,085,10794,0.0727,1,0.0727,0.0727,10794,3,1,3
30,00700,087,8329,0.0561,1,0.0561,0.0561,8329,3,1,3
30,00700,091,3539,0.0238,1,0.0238,0.0238,3539,3,1,3
30,00700,103,762,0.0051,1,0.0051,0.0051,762,3,1,3
30,00700,105,7578,0.051,1,0.051,0.051,7578,3,1,3
30,00700,109,937,0.0063,1,0.0063,0.0063,937,3,1,3
30,00700,111,54617,0.3677,0.3316,0.12192932000000001,0.79032932,164731,1,0,1
30,00800,111,110114,1,0.6684,0.6684,0.79032932,164731,1,0,1
31,00100,007,674,0.0064,1,0.0064,0.0064,674,3,1,3
31,00100,013,10842,0.1027,1,0.1027,0.1027,10842,3,1,3
31,00100,015,1810,0.0171,1,0.0171,0.0171,1810,3,1,3
31,00100,017,2903,0.0275,1,0.0275,0.0275,2903,3,1,3
31,00100,031,5455,0.0517,1,0.0517,0.0517,5455,3,1,3
31,00100,033,9468,0.0897,1,0.0897,0.0897,9468,3,1,3
31,00100,045,8199,0.0777,1,0.0777,0.0777,8199,3,1,3
31,00100,049,1838,0.0174,1,0.0174,0.0174,1838,3,1,3
31,00100,069,1874,0.0178,1,0.0178,0.0178,1874,3,1,3
31,00100,089,10127,0.0959,1,0.0959,0.0959,10127,3,1,3
31,00100,103,769,0.0073,1,0.0073,0.0073,769,3,1,3
31,00100,105,3434,0.0325,1,0.0325,0.0325,3434,3,1,3
31,00100,123,4555,0.0432,1,0.0432,0.0432,4555,3,1,3
31,00100,149,1262,0.012,1,0.012,0.012,1262,3,1,3
31,00100,157,36084,0.3418,1,0.3418,0.3418,36084,3,0,3
31,00100,161,5127,0.0486,1,0.0486,0.0486,5127,3,1,3
31,00100,165,1135,0.0108,1,0.0108,0.0108,1135,3,1,3
31,00200,003,6295,0.0341,1,0.0341,0.0341,6295,3,1,3
31,00200,011,5379,0.0291,1,0.0291,0.0291,5379,3,1,3
31,00200,021,6722,0.0364,1,0.0364,0.0364,6722,3,1,3
31,00200,027,8380,0.0453,1,0.0453,0.0453,8380,3,1,3
31,00200,037,10582,0.0572,1,0.0572,0.0572,10582,3,1,3
31,00200,039,9013,0.0488,1,0.0488,0.0488,9013,3,1,3
31,00200,043,21582,0.1168,1,0.1168,0.1168,21582,3,0,3
31,00200,051,5606,0.0303,1,0.0303,0.0303,5606,3,1,3
31,00200,107,8391,0.0454,1,0.0454,0.0454,8391,3,1,3
31,00200,119,35585,0.1925,1,0.1925,0.1925,35585,3,0,3
31,00200,125,3380,0.0183,1,0.0183,0.0183,3380,3,1,3
31,00200,139,7317,0.0396,1,0.0396,0.0396,7317,3,1,3
31,00200,141,34296,0.1855,1,0.1855,0.1855,34296,3,0,3
31,00200,167,5842,0.0316,1,0.0316,0.0316,5842,3,1,3
31,00200,173,6773,0.0366,1,0.0366,0.0366,6773,3,1,3
31,00200,179,9697,0.0525,1,0.0525,0.0525,9697,3,1,3
31,00300,009,431,0.0039,1,0.0039,0.0039,431,3,1,3
31,00300,041,10545,0.096,1,0.096,0.096,10545,3,1,3
31,00300,071,1813,0.0165,1,0.0165,0.0165,1813,3,1,3
31,00300,077,2188,0.0199,1,0.0199,0.0199,2188,3,1,3
31,00300,079,62895,0.5726,1,0.5726,0.5726,62895,2,0,2
31,00300,081,9429,0.0858,1,0.0858,0.0858,9429,3,1,3
31,00300,093,6475,0.0589,1,0.0589,0.0589,6475,3,1,3
31,00300,115,607,0.0055,1,0.0055,0.0055,607,3,1,3
31,00300,121,7668,0.0698,1,0.0698,0.0698,7668,3,1,3
31,00300,163,2959,0.0269,1,0.0269,0.0269,2959,3,1,3
31,00300,175,4059,0.037,1,0.037,0.037,4059,3,1,3
31,00300,183,774,0.007,1,0.007,0.007,774,3,1,3
31,00400,005,434,0.0042,1,0.0042,0.0042,434,3,1,3
31,00400,029,3893,0.0381,1,0.0381,0.0381,3893,3,1,3
31,00400,047,24111,0.2357,1,0.2357,0.2357,24111,3,0,3
31,00400,057,1654,0.0162,1,0.0162,0.0162,1654,3,1,3
31,00400,063,2519,0.0246,1,0.0246,0.0246,2519,3,1,3
31,00400,065,4636,0.0453,1,0.0453,0.0453,4636,3,1,3
31,00400,073,1893,0.0185,1,0.0185,0.0185,1893,3,1,3
31,00400,075,611,0.006,1,0.006,0.006,611,3,1,3
31,00400,085,856,0.0084,1,0.0084,0.0084,856,3,1,3
31,00400,087,2616,0.0256,1,0.0256,0.0256,2616,3,1,3
31,00400,091,711,0.007,1,0.007,0.007,711,3,1,3
31,00400,101,8335,0.0815,1,0.0815,0.0815,8335,3,1,3
31,00400,111,34676,0.339,1,0.339,0.339,34676,3,0,3
31,00400,113,716,0.007,1,0.007,0.007,716,3,1,3
31,00400,117,399,0.0039,1,0.0039,0.0039,399,3,1,3
31,00400,135,2858,0.0279,1,0.0279,0.0279,2858,3,1,3
31,00400,145,10702,0.1046,1,0.1046,0.1046,10702,3,1,3
31,00400,171,669,0.0065,1,0.0065,0.0065,669,3,1,3
31,00500,001,31205,0.2679,1,0.2679,0.2679,31205,3,0,3
31,00500,019,50084,0.4299,1,0.4299,0.4299,50084,2,0,2
31,00500,035,6104,0.0524,1,0.0524,0.0524,6104,3,1,3
31,00500,061,2889,0.0248,1,0.0248,0.0248,2889,3,1,3
31,00500,083,3073,0.0264,1,0.0264,0.0264,3073,3,1,3
31,00500,099,6688,0.0574,1,0.0574,0.0574,6688,3,1,3
31,00500,129,4095,0.0351,1,0.0351,0.0351,4095,3,1,3
31,00500,137,8968,0.077,1,0.077,0.077,8968,3,1,3
31,00500,181,3395,0.0291,1,0.0291,0.0291,3395,3,1,3
31,00600,023,8369,0.0607,1,0.0607,0.0607,8369,3,1,3
31,00600,059,5551,0.0403,1,0.0403,0.0403,5551,3,1,3
31,00600,067,21704,0.1575,1,0.1575,0.1575,21704,3,0,3
31,00600,095,7240,0.0525,1,0.0525,0.0525,7240,3,1,3
31,00600,097,5290,0.0384,1,0.0384,0.0384,5290,3,1,3
31,00600,127,7074,0.0513,1,0.0513,0.0513,7074,3,1,3
31,00600,131,15912,0.1154,1,0.1154,0.1154,15912,3,1,3
31,00600,133,2544,0.0185,1,0.0185,0.0185,2544,3,1,3
31,00600,143,5214,0.0378,1,0.0378,0.0378,5214,3,1,3
31,00600,147,7871,0.0571,1,0.0571,0.0571,7871,3,1,3
31,00600,151,14292,0.1037,1,0.1037,0.1037,14292,3,1,3
31,00600,159,17609,0.1278,1,0.1278,0.1278,17609,3,0,3
31,00600,169,5034,0.0365,1,0.0365,0.0365,5034,3,1,3
31,00600,185,14125,0.1025,1,0.1025,0.1025,14125,3,1,3
31,00701,025,26598,0.2488,1,0.2488,0.2488,26598,3,0,3
31,00701,053,37167,0.3477,1,0.3477,0.3477,37167,3,0,3
31,00701,155,22278,0.2084,1,0.2084,0.2084,22278,3,0,3
31,00701,177,20865,0.1952,1,0.1952,0.1952,20865,3,0,3
31,00702,153,190604,1,1,1,1,190604,1,0,1
31,00801,109,171287,1,0.5309,0.5309,1,322608,1,0,1
31,00802,109,151321,1,0.4691,0.4691,1,322608,1,0,1
31,00901,055,196880,1,0.3368,0.3368,1,584526,1,0,1
31,00902,055,159143,1,0.2723,0.2723,1,584526,1,0,1
31,00903,055,114458,1,0.1958,0.1958,1,584526,1,0,1
31,00904,055,114045,1,0.1951,0.1951,1,584526,1,0,1
32,00101,031,157689,1,0.3241,0.3241,1,486492,1,0,1
32,00102,031,195423,1,0.4017,0.4017,1,486492,1,0,1
32,00103,031,133380,1,0.2742,0.2742,1,486492,1,0,1
32,00200,001,25516,0.1408,1,0.1408,0.1408,25516,3,0,3
32,00200,007,53702,0.2964,1,0.2964,0.2964,53702,3,0,3
32,00200,009,729,0.004,1,0.004,0.004,729,3,1,3
32,00200,011,1855,0.0102,1,0.0102,0.0102,1855,3,1,3
32,00200,013,17285,0.0954,1,0.0954,0.0954,17285,3,0,3
32,00200,015,5734,0.0316,1,0.0316,0.0316,5734,3,1,3
32,00200,017,4499,0.0248,1,0.0248,0.0248,4499,3,1,3
32,00200,021,4554,0.0251,1,0.0251,0.0251,4554,3,1,3
32,00200,023,51591,0.2847,1,0.2847,0.2847,51591,3,0,3
32,00200,027,6650,0.0367,1,0.0367,0.0367,6650,3,1,3
32,00200,033,9080,0.0501,1,0.0501,0.0501,9080,3,1,3
32,00300,005,49488,0.2886,1,0.2886,0.2886,49488,3,0,3
32,00300,019,59235,0.3455,1,0.3455,0.3455,59235,3,0,3
32,00300,029,4104,0.0239,1,0.0239,0.0239,4104,3,1,3
32,00300,510,58639,0.342,1,0.342,0.342,58639,3,0,3
32,00401,003,141403,1,0.0624,0.0624,1,2265461,1,0,1
32,00402,003,162012,1,0.0715,0.0715,1,2265461,1,0,1
32,00403,003,215691,1,0.0952,0.0952,1,2265461,1,0,1
32,00404,003,154784,1,0.0683,0.0683,1,2265461,1,0,1
32,00405,003,159900,1,0.0706,0.0706,1,2265461,1,0,1
32,00406,003,141840,1,0.0626,0.0626,1,2265461,1,0,1
32,00407,003,132429,1,0.0585,0.0585,1,2265461,1,0,1
32,00408,003,160272,1,0.0707,0.0707,1,2265461,1,0,1
32,00409,003,158332,1,0.0699,0.0699,1,2265461,1,0,1
32,00410,003,107325,1,0.0474,0.0474,1,2265461,1,0,1
32,00411,003,135714,1,0.0599,0.0599,1,2265461,1,0,1
32,00412,003,163143,1,0.072,0.072,1,2265461,1,0,1
32,00413,003,113706,1,0.0502,0.0502,1,2265461,1,0,1
32,00414,003,125552,1,0.0554,0.0554,1,2265461,1,0,1
32,00415,003,193358,1,0.0854,0.0854,1,2265461,1,0,1
33,00100,007,31268,0.189,1,0.189,0.189,31268,3,0,3
33,00100,009,91118,0.5507,1,0.5507,0.5507,91118,2,0,2
33,00100,019,43063,0.2603,1,0.2603,0.2603,43063,3,0,3
33,00201,001,63705,0.4721,1,0.4721,0.4721,63705,2,0,2
33,00201,003,50107,0.3714,1,0.3714,0.3714,50107,2,0,2
33,00201,013,21115,0.1565,0.1373,0.02148745,0.7960454,153808,1,0,1
33,00301,015,19300,0.1285,0.0614,0.0078899,0.8155403,314176,1,0,1
33,00301,017,130889,0.8715,1,0.8715,0.8715,130889,1,0,1
33,00401,013,117822,1,0.766,0.766,0.7960454,153808,1,0,1
33,00501,005,76458,0.7007,1,0.7007,0.7007,76458,2,0,2
33,00501,011,32651,0.2993,0.0772,0.023105960000000002,0.85669246,422937,1,0,1
33,00601,011,115644,1,0.2734,0.2734,0.85669246,422937,1,0,1
33,00602,011,105194,1,0.2487,0.2487,0.85669246,422937,1,0,1
33,00603,011,112349,1,0.2656,0.2656,0.85669246,422937,1,0,1
33,00701,011,57099,0.3399,0.135,0.045886500000000004,0.85669246,422937,1,0,1
33,00701,013,14871,0.0885,0.0967,0.008557949999999998,0.7960454,153808,1,0,1
33,00701,015,96006,0.5715,0.3056,0.17465039999999998,0.8155403,314176,1,0,1
33,00801,015,198870,1,0.633,0.633,0.8155403,314176,1,0,1
34,00101,001,145982,1,0.5317,0.5317,0.9655718999999999,274534,1,0,1
34,00102,001,118083,1,0.4301,0.4301,0.9655718999999999,274534,1,0,1
34,00301,003,109278,1,0.1143,0.1143,1,955732,1,0,1
34,00302,003,125216,1,0.131,0.131,1,955732,1,0,1
34,00303,003,136342,1,0.1427,0.1427,1,955732,1,0,1
34,00304,003,129504,1,0.1355,0.1355,1,955732,1,0,1
34,00305,003,126560,1,0.1324,0.1324,1,955732,1,0,1
34,00306,003,104617,1,0.1095,0.1095,1,955732,1,0,1
34,00307,003,117748,1,0.1232,0.1232,1,955732,1,0,1
34,00308,003,106467,1,0.1114,0.1114,1,955732,1,0,1
34,00501,031,143175,1,0.2732,0.2732,1,524118,1,0,1
34,00502,031,114166,1,0.2178,0.2178,1,524118,1,0,1
34,00503,031,159732,1,0.3048,0.3048,1,524118,1,0,1
34,00504,031,107045,1,0.2042,0.2042,1,524118,1,0,1
34,00601,017,165889,1,0.2289,0.2289,1.0001,724854,1,0,1
34,00602,017,126560,1,0.1746,0.1746,1.0001,724854,1,0,1
34,00603,017,146205,1,0.2017,0.2017,1.0001,724854,1,0,1
34,00604,017,150471,1,0.2076,0.2076,1.0001,724854,1,0,1
34,00605,017,135729,1,0.1873,0.1873,1.0001,724854,1,0,1
34,00800,019,128947,1,1,1,1,128947,1,0,1
34,00901,023,131871,1,0.1528,0.1528,1,863162,1,0,1
34,00902,023,118048,1,0.1368,0.1368,1,863162,1,0,1
34,00903,023,118725,1,0.1375,0.1375,1,863162,1,0,1
34,00904,023,115411,1,0.1337,0.1337,1,863162,1,0,1
34,00905,023,114925,1,0.1331,0.1331,1,863162,1,0,1
34,00906,023,153990,1,0.1784,0.1784,1,863162,1,0,1
34,00907,023,110192,1,0.1277,0.1277,1,863162,1,0,1
34,01001,035,111214,1,0.322,0.322,1,345361,1,0,1
34,01002,035,113861,1,0.3297,0.3297,1,345361,1,0,1
34,01003,035,120286,1,0.3483,0.3483,1,345361,1,0,1
34,01101,025,103643,1,0.161,0.161,1,643615,1,0,1
34,01102,025,111349,1,0.173,0.173,1,643615,1,0,1
34,01103,025,114319,1,0.1776,0.1776,1,643615,1,0,1
34,01104,025,107026,1,0.1663,0.1663,1,643615,1,0,1
34,01105,025,100778,1,0.1566,0.1566,1,643615,1,0,1
34,01106,025,106500,1,0.1655,0.1655,1,643615,1,0,1
34,01201,029,124032,1,0.1946,0.1946,1,637229,1,0,1
34,01202,029,159890,1,0.2509,0.2509,1,637229,1,0,1
34,01203,029,135158,1,0.2121,0.2121,1,637229,1,0,1
34,01204,029,114367,1,0.1795,0.1795,1,637229,1,0,1
34,01205,029,103782,1,0.1629,0.1629,1,637229,1,0,1
34,01401,013,121470,1,0.1406,0.1406,1,863728,1,0,1
34,01402,013,105344,1,0.122,0.122,1,863728,1,0,1
34,01403,013,113124,1,0.131,0.131,1,863728,1,0,1
34,01404,013,108182,1,0.1252,0.1252,1,863728,1,0,1
34,01405,013,104059,1,0.1205,0.1205,1,863728,1,0,1
34,01406,013,156404,1,0.1811,0.1811,1,863728,1,0,1
34,01407,013,155145,1,0.1796,0.1796,1,863728,1,0,1
34,01501,027,132976,1,0.2611,0.2611,1,509285,1,0,1
34,01502,027,131809,1,0.2588,0.2588,1,509285,1,0,1
34,01503,027,118299,1,0.2323,0.2323,1,509285,1,0,1
34,01504,027,126201,1,0.2478,0.2478,1,509285,1,0,1
34,01600,037,144221,1,1,1,1,144221,1,0,1
34,01700,041,109632,1,1,1,1,109632,1,0,1
34,01901,039,104578,1,0.1818,0.1818,1,575345,1,0,1
34,01902,039,102153,1,0.1776,0.1776,1,575345,1,0,1
34,01903,039,118360,1,0.2057,0.2057,1,575345,1,0,1
34,01904,039,112956,1,0.1963,0.1963,1,575345,1,0,1
34,01905,039,137298,1,0.2386,0.2386,1,575345,1,0,1
34,02001,005,164141,1,0.3554,0.3554,1,461860,1,0,1
34,02002,005,161555,1,0.3498,0.3498,1,461860,1,0,1
34,02003,005,136164,1,0.2948,0.2948,1,461860,1,0,1
34,02101,007,127071,1,0.2427,0.2427,0.9999,523485,1,0,1
34,02102,007,106579,1,0.2036,0.2036,0.9999,523485,1,0,1
34,02103,007,169465,1,0.3237,0.3237,0.9999,523485,1,0,1
34,02104,007,120370,1,0.2299,0.2299,0.9999,523485,1,0,1
34,02201,015,131681,1,0.4356,0.4356,1,302294,1,0,1
34,02202,015,170613,1,0.5644,0.5644,1,302294,1,0,1
34,02301,021,128135,1,0.3308,0.3308,1,387340,1,0,1
34,02302,021,115487,1,0.2982,0.2982,1,387340,1,0,1
34,02303,021,143718,1,0.371,0.371,1,387340,1,0,1
34,02401,011,113103,1,0.7337,0.7337,0.83694451,154152,1,0,1
34,02501,011,41049,0.3877,0.2663,0.10324450999999998,0.83694451,154152,1,0,1
34,02501,033,64837,0.6123,1,0.6123,0.6123,64837,2,0,2
34,02601,001,10469,0.099,0.0381,0.0037719000000000003,0.9655718999999999,274534,1,0,1
34,02601,009,95263,0.901,1,0.901,0.901,95263,1,0,1
35,00100,006,27172,0.2243,1,0.2243,0.2243,27172,3,0,3
35,00100,031,72902,0.6018,1,0.6018,0.6018,72902,2,0,2
35,00100,045,21069,0.1739,0.1732,0.030119479999999997,0.85691948,121661,1,0,1
35,00200,045,100592,1,0.8268,0.8268,0.85691948,121661,1,0,1
35,00300,028,19419,0.1545,1,0.1545,0.1545,19419,3,0,3
35,00300,033,4189,0.0333,1,0.0333,0.0333,4189,3,1,3
35,00300,039,40363,0.3212,1,0.3212,0.3212,40363,3,0,3
35,00300,047,27201,0.2165,1,0.2165,0.2165,27201,3,0,3
35,00300,055,34489,0.2745,1,0.2745,0.2745,34489,3,0,3
35,00400,005,65157,0.3954,1,0.3954,0.3954,65157,2,0,2
35,00400,007,12387,0.0752,1,0.0752,0.0752,12387,3,1,3
35,00400,009,48430,0.2939,1,0.2939,0.2939,48430,3,0,3
35,00400,011,1698,0.0103,1,0.0103,0.0103,1698,3,1,3
35,00400,019,4452,0.027,1,0.027,0.027,4452,3,1,3
35,00400,021,657,0.004,1,0.004,0.004,657,3,1,3
35,00400,037,8746,0.0531,1,0.0531,0.0531,8746,3,1,3
35,00400,041,19191,0.1165,1,0.1165,0.1165,19191,3,0,3
35,00400,059,4079,0.0248,1,0.0248,0.0248,4079,3,1,3
35,00500,049,144474,1,0.9332,0.9332,0.9386909600000001,154823,1,0,1
35,00600,043,148834,1,1,1,1,148834,1,0,1
35,00701,001,129990,1,0.1922,0.1922,0.97119508,676444,1,0,1
35,00702,001,100999,1,0.1493,0.1493,0.97119508,676444,1,0,1
35,00703,001,100928,1,0.1492,0.1492,0.97119508,676444,1,0,1
35,00704,001,102247,1,0.1512,0.1512,0.97119508,676444,1,0,1
35,00705,001,105290,1,0.1557,0.1557,0.97119508,676444,1,0,1
35,00706,001,112750,1,0.1667,0.1667,0.97119508,676444,1,0,1
35,00800,001,24240,0.1926,0.0358,0.00689508,0.97119508,676444,1,0,1
35,00800,049,10349,0.0822,0.0668,0.00549096,0.9386909600000001,154823,1,0,1
35,00800,057,15045,0.1196,1,0.1196,0.1196,15045,3,1,3
35,00800,061,76205,0.6056,1,0.6056,0.6056,76205,2,0,2
35,00900,003,3579,0.0201,1,0.0201,0.0201,3579,3,1,3
35,00900,017,28185,0.1587,1,0.1587,0.1587,28185,3,0,3
35,00900,023,4178,0.0235,1,0.0235,0.0235,4178,3,1,3
35,00900,027,20269,0.1141,1,0.1141,0.1141,20269,3,0,3
35,00900,029,25427,0.1431,1,0.1431,0.1431,25427,3,0,3
35,00900,035,67839,0.3819,1,0.3819,0.3819,67839,2,0,2
35,00900,051,11576,0.0652,1,0.0652,0.0652,11576,3,1,3
35,00900,053,16595,0.0934,1,0.0934,0.0934,16595,3,1,3
35,01001,013,103761,1,0.4726,0.4726,1,219561,1,0,1
35,01002,013,115800,1,0.5274,0.5274,1,219561,1,0,1
35,01100,015,62314,0.4556,1,0.4556,0.4556,62314,2,0,2
35,01100,025,74455,0.5444,1,0.5444,0.5444,74455,2,0,2
36,00100,089,108505,1,1,1,1,108505,1,0,1
36,00200,019,79843,0.47,1,0.47,0.47,79843,2,0,2
36,00200,031,37381,0.22,1,0.22,0.22,37381,3,0,3
36,00200,033,47555,0.2799,1,0.2799,0.2799,47555,3,0,3
36,00200,041,5107,0.0301,1,0.0301,0.0301,5107,3,1,3
36,00300,113,65737,0.5175,1,0.5175,0.5175,65737,2,0,2
36,00300,115,61302,0.4825,1,0.4825,0.4825,61302,2,0,2
36,00401,043,54200,0.4936,0.9012,0.44483232,0.45035524,60139,2,0,2
36,00401,065,55607,0.5064,0.2396,0.12133344,0.8354227599999999,232125,1,0,1
36,00402,065,164365,1,0.7081,0.7081,0.8354227599999999,232125,1,0,1
36,00403,043,5939,0.0559,0.0988,0.00552292,0.45035524,60139,2,0,2
36,00403,065,12153,0.1143,0.0524,0.00598932,0.8354227599999999,232125,1,0,1
36,00403,077,58524,0.5504,1,0.5504,0.5504,58524,2,0,2
36,00403,095,29714,0.2795,1,0.2795,0.2795,29714,3,0,3
36,00500,045,116721,0.8145,1,0.8145,0.8145,116721,1,0,1
36,00500,049,26582,0.1855,1,0.1855,0.1855,26582,3,0,3
36,00600,075,117525,1,1,1,1,117525,1,0,1
36,00701,067,148626,1,0.3119,0.3119,0.9501055,476516,1,0,1
36,00702,067,128516,1,0.2697,0.2697,0.9501055,476516,1,0,1
36,00703,067,164828,1,0.3459,0.3459,0.9501055,476516,1,0,1
36,00704,011,76248,0.6882,1,0.6882,0.6882,76248,2,0,2
36,00704,067,34546,0.3118,0.0725,0.0226055,0.9501055,476516,1,0,1
36,00800,099,33814,0.2256,1,0.2256,0.2256,33814,3,0,3
36,00800,117,91283,0.6091,1,0.6091,0.6091,91283,2,0,2
36,00800,123,24774,0.1653,1,0.1653,0.1653,24774,3,0,3
36,00901,055,136023,1,0.1791,0.1791,1,759443,1,0,1
36,00902,055,105871,1,0.1394,0.1394,1,759443,1,0,1
36,00903,055,105242,1,0.1386,0.1386,1,759443,1,0,1
36,00904,055,126093,1,0.166,0.166,1,759443,1,0,1
36,00905,055,104966,1,0.1382,0.1382,1,759443,1,0,1
36,00906,055,181248,1,0.2387,0.2387,1,759443,1,0,1
36,01000,037,58388,0.4193,1,0.4193,0.4193,58388,2,0,2
36,01000,073,40343,0.2897,1,0.2897,0.2897,40343,3,0,3
36,01000,121,40531,0.291,1,0.291,0.291,40531,3,0,3
36,01101,063,105708,1,0.4971,0.4971,1,212666,1,0,1
36,01102,063,106958,1,0.5029,0.5029,1,212666,1,0,1
36,01201,029,109154,1,0.1144,0.1144,1,954236,1,0,1
36,01202,029,129595,1,0.1358,0.1358,1,954236,1,0,1
36,01203,029,113381,1,0.1188,0.1188,1,954236,1,0,1
36,01204,029,155326,1,0.1628,0.1628,1,954236,1,0,1
36,01205,029,157444,1,0.165,0.165,1,954236,1,0,1
36,01206,029,120905,1,0.1267,0.1267,1,954236,1,0,1
36,01207,029,168431,1,0.1765,0.1765,1,954236,1,0,1
36,01300,051,61834,0.3548,1,0.3548,0.3548,61834,2,0,2
36,01300,069,112458,0.6452,1,0.6452,0.6452,112458,2,0,2
36,01500,023,46809,0.4077,1,0.4077,0.4077,46809,2,0,2
36,01500,053,68016,0.5923,1,0.5923,0.5923,68016,2,0,2
36,01600,035,53324,0.5184,1,0.5184,0.5184,53324,2,0,2
36,01600,057,49532,0.4816,1,0.4816,0.4816,49532,2,0,2
36,01700,093,158061,1,1,1,1,158061,1,0,1
36,01801,091,115247,1,0.4894,0.4894,1,235509,1,0,1
36,01802,091,120262,1,0.5106,0.5106,1,235509,1,0,1
36,01900,083,161130,1,1,1,1,161130,1,0,1
36,02001,001,107800,1,0.3424,0.3424,1,314848,1,0,1
36,02002,001,207048,1,0.6576,0.6576,1,314848,1,0,1
36,02100,021,61570,0.5623,1,0.5623,0.5623,61570,2,0,2
