year,state,county,state_name,county_name,population
2017,30,013,Montana,Cascade County,81654
2017,30,015,Montana,Chouteau County,5765
2017,30,017,Montana,Custer County,11721
2017,30,019,Montana,Daniels County,1737
2017,30,021,Montana,Dawson County,8950
2017,30,023,Montana,Deer Lodge County,9106
2017,30,025,Montana,Fallon County,3009
2017,30,027,Montana,Fergus County,11291
2017,30,029,Montana,Flathead County,100000
2017,30,031,Montana,Gallatin County,107810
2017,30,033,Montana,Garfield County,1293
2017,30,035,Montana,Glacier County,13640
2017,30,037,Montana,Golden Valley County,822
2017,30,039,Montana,Granite County,3358
2017,30,041,Montana,Hill County,16463
2017,30,043,Montana,Jefferson County,11891
2017,30,045,Montana,Judith Basin County,1961
2017,30,047,Montana,Lake County,30273
2017,30,049,Montana,Lewis and Clark County,67773
2017,30,051,Montana,Liberty County,2427
2017,30,053,Montana,Lincoln County,19440
2017,30,055,Montana,McCone County,1718
2017,30,057,Montana,Madison County,8175
2017,30,059,Montana,Meagher County,1851
2017,30,061,Montana,Mineral County,4255
2017,30,063,Montana,Missoula County,117441
2017,30,065,Montana,Musselshell County,4639
2017,30,067,Montana,Park County,16353
2017,30,069,Montana,Petroleum County,523
2017,30,071,Montana,Phillips County,4119
2017,30,073,Montana,Pondera County,5960
2017,30,075,Montana,Powder River County,1752
2017,30,077,Montana,Powell County,6795
2017,30,079,Montana,Prairie County,1109
2017,30,081,Montana,Ravalli County,42563
2017,30,083,Montana,Richland County,11039
2017,30,085,Montana,Roosevelt County,11098
2017,30,087,Montana,Rosebud County,9248
2017,30,089,Montana,Sanders County,11711
2017,30,091,Montana,Sheridan County,3469
2017,30,093,Montana,Silver Bow County,34602
2017,30,095,Montana,Stillwater County,9419
2017,30,097,Montana,Sweet Grass County,3691
2017,30,099,Montana,Teton County,6085
2017,30,101,Montana,Toole County,4886
2017,30,103,Montana,Treasure County,679
2017,30,105,Montana,Valley County,7433
2017,30,107,Montana,Wheatland County,2140
2017,30,109,Montana,Wibaux County,1020
2017,30,111,Montana,Yellowstone County,158980
2017,31,001,Nebraska,Adams County,31678
2017,31,003,Nebraska,Antelope County,6362
2017,31,005,Nebraska,Arthur County,457
2017,31,007,Nebraska,Banner County,742
2017,31,009,Nebraska,Blaine County,482
2017,31,011,Nebraska,Boone County,5352
2017,31,013,Nebraska,Box Butte County,10886
2017,31,015,Nebraska,Boyd County,1977
2017,31,017,Nebraska,Brown County,3014
2017,31,019,Nebraska,Buffalo County,49732
2017,31,021,Nebraska,Burt County,6535
2017,31,023,Nebraska,Butler County,8053
2017,31,025,Nebraska,Cass County,25889
2017,31,027,Nebraska,Cedar County,8530
2017,31,029,Nebraska,Chase County,3971
2017,31,031,Nebraska,Cherry County,5818
2017,31,033,Nebraska,Cheyenne County,9676
2017,31,035,Nebraska,Clay County,6205
2017,31,037,Nebraska,Colfax County,10585
2017,31,039,Nebraska,Cuming County,9042
2017,31,041,Nebraska,Custer County,10897
2017,31,043,Nebraska,Dakota County,20186
2017,31,045,Nebraska,Dawes County,8890
2017,31,047,Nebraska,Dawson County,23709
2017,31,049,Nebraska,Deuel County,1883
2017,31,051,Nebraska,Dixon County,5754
2017,31,053,Nebraska,Dodge County,36707
2017,31,055,Nebraska,Douglas County,561620
2017,31,057,Nebraska,Dundy County,1801
2017,31,059,Nebraska,Fillmore County,5582
2017,31,061,Nebraska,Franklin County,2990
2017,31,063,Nebraska,Frontier County,2631
2017,31,065,Nebraska,Furnas County,4780
2017,31,067,Nebraska,Gage County,21601
2017,31,069,Nebraska,Garden County,1906
2017,31,071,Nebraska,Garfield County,2016
2017,31,073,Nebraska,Gosper County,2028
2017,31,075,Nebraska,Grant County,649
2017,31,077,Nebraska,Greeley County,2374
2017,31,079,Nebraska,Hall County,61519
2017,31,081,Nebraska,Hamilton County,9207
2017,31,083,Nebraska,Harlan County,3443
2017,31,085,Nebraska,Hayes County,893
2017,31,087,Nebraska,Hitchcock County,2834
2017,31,089,Nebraska,Holt County,10202
2017,31,091,Nebraska,Hooker County,674
2017,31,093,Nebraska,Howard County,6437
2017,31,095,Nebraska,Jefferson County,7178
2017,31,097,Nebraska,Johnson County,5185
2017,31,099,Nebraska,Kearney County,6530
2017,31,101,Nebraska,Keith County,8072
2017,31,103,Nebraska,Keya Paha County,793
2017,31,105,Nebraska,Kimball County,3619
2017,31,107,Nebraska,Knox County,8472
2017,31,109,Nebraska,Lancaster County,314358
2017,31,111,Nebraska,Lincoln County,35280
2017,31,113,Nebraska,Logan County,768
2017,31,115,Nebraska,Loup County,609
2017,31,117,Nebraska,McPherson County,499
2017,31,119,Nebraska,Madison County,35144
2017,31,121,Nebraska,Merrick County,7882
2017,31,123,Nebraska,Morrill County,4836
2017,31,125,Nebraska,Nance County,3607
2017,31,127,Nebraska,Nemaha County,6949
2017,31,129,Nebraska,Nuckolls County,4275
2017,31,131,Nebraska,Otoe County,16027
2017,31,133,Nebraska,Pawnee County,2641
2017,31,135,Nebraska,Perkins County,2903
2017,31,137,Nebraska,Phelps County,9060
2017,31,139,Nebraska,Pierce County,7138
2017,31,141,Nebraska,Platte County,33175
2017,31,143,Nebraska,Polk County,5328
2017,31,145,Nebraska,Red Willow County,10728
2017,31,147,Nebraska,Richardson County,7969
2017,31,149,Nebraska,Rock County,1436
2017,31,151,Nebraska,Saline County,14441
2017,31,153,Nebraska,Sarpy County,181439
2017,31,155,Nebraska,Saunders County,21057
2017,31,157,Nebraska,Scotts Bluff County,36363
2017,31,159,Nebraska,Seward County,17161
2017,31,161,Nebraska,Sheridan County,5289
2017,31,163,Nebraska,Sherman County,3086
2017,31,165,Nebraska,Sioux County,1203
2017,31,167,Nebraska,Stanton County,5988
2017,31,169,Nebraska,Thayer County,5045
2017,31,171,Nebraska,Thomas County,725
2017,31,173,Nebraska,Thurston County,7223
2017,31,175,Nebraska,Valley County,4209
2017,31,177,Nebraska,Washington County,20721
2017,31,179,Nebraska,Wayne County,9318
2017,31,181,Nebraska,Webster County,3524
2017,31,183,Nebraska,Wheeler County,818
2017,31,185,Nebraska,York County,13806
2017,32,001,Nevada,Churchill County,24230
2017,32,003,Nevada,Clark County,2204079
2017,32,005,Nevada,Douglas County,48309
2017,32,007,Nevada,Elko County,52649
2017,32,009,Nevada,Esmeralda County,850
2017,32,011,Nevada,Eureka County,1961
2017,32,013,Nevada,Humboldt County,16826
2017,32,015,Nevada,Lander County,5693
2017,32,017,Nevada,Lincoln County,5223
2017,32,019,Nevada,Lyon County,54122
2017,32,021,Nevada,Mineral County,4457
2017,32,023,Nevada,Nye County,44202
2017,32,027,Nevada,Pershing County,6508
2017,32,029,Nevada,Storey County,4006
2017,32,031,Nevada,Washoe County,460587
2017,32,033,Nevada,White Pine County,9592
2017,32,510,Nevada,Carson City,54745
2017,33,001,New Hampshire,Belknap County,60785
2017,33,003,New Hampshire,Carroll County,48064
2017,33,005,New Hampshire,Cheshire County,75960
2017,33,007,New Hampshire,Coos County,31634
2017,33,009,New Hampshire,Grafton County,89386
2017,33,011,New Hampshire,Hillsborough County,409697
2017,33,013,New Hampshire,Merrimack County,149216
2017,33,015,New Hampshire,Rockingham County,306363
2017,33,017,New Hampshire,Strafford County,128613
2017,33,019,New Hampshire,Sullivan County,43077
2017,34,001,New Jersey,Atlantic County,269918
2017,34,003,New Jersey,Bergen County,948406
2017,34,005,New Jersey,Burlington County,448596
2017,34,007,New Jersey,Camden County,510719
2017,34,009,New Jersey,Cape May County,93553
2017,34,011,New Jersey,Cumberland County,152538
2017,34,013,New Jersey,Essex County,808285
2017,34,015,New Jersey,Gloucester County,292206
2017,34,017,New Jersey,Hudson County,691643
2017,34,019,New Jersey,Hunterdon County,125059
2017,34,021,New Jersey,Mercer County,374733
2017,34,023,New Jersey,Middlesex County,842798
2017,34,025,New Jersey,Monmouth County,626351
2017,34,027,New Jersey,Morris County,499693
2017,34,029,New Jersey,Ocean County,597943
2017,34,031,New Jersey,Passaic County,512607
2017,34,033,New Jersey,Salem County,62792
2017,34,035,New Jersey,Somerset County,335432
2017,34,037,New Jersey,Sussex County,141682
2017,34,039,New Jersey,Union County,563892
2017,34,041,New Jersey,Warren County,106798
2017,35,001,New Mexico,Bernalillo County,676773
2017,35,003,New Mexico,Catron County,3587
2017,35,005,New Mexico,Chaves County,64866
2017,35,006,New Mexico,Cibola County,26853
2017,35,007,New Mexico,Colfax County,12174
2017,35,009,New Mexico,Curry County,49812
2017,35,011,New Mexico,De Baca County,1829
2017,35,013,New Mexico,Doña Ana County,215579
2017,35,015,New Mexico,Eddy County,56997
2017,35,017,New Mexico,Grant County,27687
2017,35,019,New Mexico,Guadalupe County,4429
2017,35,021,New Mexico,Harding County,692
2017,35,023,New Mexico,Hidalgo County,4305
2017,35,025,New Mexico,Lea County,68759
2017,35,027,New Mexico,Lincoln County,19395
2017,35,028,New Mexico,Los Alamos County,18738
2017,35,029,New Mexico,Luna County,24078
2017,35,031,New Mexico,McKinley County,72564
2017,35,033,New Mexico,Mora County,4551
2017,35,035,New Mexico,Otero County,65817
2017,35,037,New Mexico,Quay County,8306
2017,35,039,New Mexico,Rio Arriba County,39159
2017,35,041,New Mexico,Roosevelt County,18847
2017,35,043,New Mexico,Sandoval County,142507
2017,35,045,New Mexico,San Juan County,126926
2017,35,047,New Mexico,San Miguel County,27748
2017,35,049,New Mexico,Santa Fe County,148750
2017,35,051,New Mexico,Sierra County,11116
2017,35,053,New Mexico,Socorro County,16798
2017,35,055,New Mexico,Taos County,32795
2017,35,057,New Mexico,Torrance County,15506
2017,35,059,New Mexico,Union County,4187
2017,35,061,New Mexico,Valencia County,75940
2017,36,001,New York,Albany County,309612
2017,36,003,New York,Allegany County,46894
2017,36,005,New York,Bronx County,1471160
2017,36,007,New York,Broome County,193639
2017,36,009,New York,Cattaraugus County,77348
2017,36,011,New York,Cayuga County,77603
2017,36,013,New York,Chautauqua County,129046
2017,36,015,New York,Chemung County,85557
2017,36,017,New York,Chenango County,47863
2017,36,019,New York,Clinton County,80980
2017,36,021,New York,Columbia County,60604
2017,36,023,New York,Cortland County,47786
2017,36,025,New York,Delaware County,45001
2017,36,027,New York,Dutchess County,295568
2017,36,029,New York,Erie County,925528
2017,36,031,New York,Essex County,37956
2017,36,033,New York,Franklin County,51116
2017,36,035,New York,Fulton County,53877
2017,36,037,New York,Genesee County,57956
2017,36,039,New York,Greene County,47470
2017,36,041,New York,Hamilton County,4485
2017,36,043,New York,Herkimer County,62240
2017,36,045,New York,Jefferson County,114187
2017,36,047,New York,Kings County,2648771
2017,36,049,New York,Lewis County,26551
2017,36,051,New York,Livingston County,63799
2017,36,053,New York,Madison County,70965
2017,36,055,New York,Monroe County,747642
2017,36,057,New York,Montgomery County,49258
2017,36,059,New York,Nassau County,1369514
2017,36,061,New York,New York County,1664727
2017,36,063,New York,Niagara County,211328
2017,36,065,New York,Oneida County,231332
2017,36,067,New York,Onondaga County,465398
2017,36,069,New York,Ontario County,109899
2017,36,071,New York,Orange County,382226
2017,36,073,New York,Orleans County,40983
2017,36,075,New York,Oswego County,118478
2017,36,077,New York,Otsego County,60094
2017,36,079,New York,Putnam County,99323
2017,36,081,New York,Queens County,2358582
2017,36,083,New York,Rensselaer County,159722
2017,36,085,New York,Richmond County,479458
2017,36,087,New York,Rockland County,328868
2017,36,089,New York,St. Lawrence County,109623
2017,36,091,New York,Saratoga County,229869
2017,36,093,New York,Schenectady County,155565
2017,36,095,New York,Schoharie County,31420
2017,36,097,New York,Schuyler County,18000
2017,36,099,New York,Seneca County,34498
2017,36,101,New York,Steuben County,96281
2017,36,103,New York,Suffolk County,1492953
2017,36,105,New York,Sullivan County,75485
2017,36,107,New York,Tioga County,48578
2017,36,109,New York,Tompkins County,104802
2017,36,111,New York,Ulster County,179417
2017,36,113,New York,Warren County,64532
2017,36,115,New York,Washington County,61620
2017,36,117,New York,Wayne County,90670
2017,36,119,New York,Westchester County,980244
2017,36,121,New York,Wyoming County,40493
2017,36,123,New York,Yates County,24955
2017,37,001,North Carolina,Alamance County,162391
2017,37,003,North Carolina,Alexander County,37286
2017,37,005,North Carolina,Alleghany County,11031
2017,37,007,North Carolina,Anson County,24991
2017,37,009,North Carolina,Ashe County,26957
2017,37,011,North Carolina,Avery County,17536
2017,37,013,North Carolina,Beaufort County,47088
2017,37,015,North Carolina,Bertie County,19224
2017,37,017,North Carolina,Bladen County,33478
2017,37,019,North Carolina,Brunswick County,130897
2017,37,021,North Carolina,Buncombe County,257607
2017,37,023,North Carolina,Burke County,89293
2017,37,025,North Carolina,Cabarrus County,206872
2017,37,027,North Carolina,Caldwell County,81981
2017,37,029,North Carolina,Camden County,10581
2017,37,031,North Carolina,Carteret County,68881
2017,37,033,North Carolina,Caswell County,22646
2017,37,035,North Carolina,Catawba County,157974
2017,37,037,North Carolina,Chatham County,71472
2017,37,039,North Carolina,Cherokee County,28087
2017,37,041,North Carolina,Chowan County,14105
2017,37,043,North Carolina,Clay County,11074
2017,37,045,North Carolina,Cleveland County,97334
2017,37,047,North Carolina,Columbus County,55936
2017,37,049,North Carolina,Craven County,102578
2017,37,051,North Carolina,Cumberland County,332546
2017,37,053,North Carolina,Currituck County,26331
2017,37,055,North Carolina,Dare County,36099
2017,37,057,North Carolina,Davidson County,165466
2017,37,059,North Carolina,Davie County,42456
2017,37,061,North Carolina,Duplin County,59039
2017,37,063,North Carolina,Durham County,311640
2017,37,065,North Carolina,Edgecombe County,52747
2017,37,067,North Carolina,Forsyth County,376320
2017,37,069,North Carolina,Franklin County,66168
2017,37,071,North Carolina,Gaston County,220182
2017,37,073,North Carolina,Gates County,11544
2017,37,075,North Carolina,Graham County,8541
2017,37,077,North Carolina,Granville County,59557
2017,37,079,North Carolina,Greene County,21015
2017,37,081,North Carolina,Guilford County,526953
2017,37,083,North Carolina,Halifax County,51310
2017,37,085,North Carolina,Harnett County,132754
2017,37,087,North Carolina,Haywood County,61084
2017,37,089,North Carolina,Henderson County,115708
2017,37,091,North Carolina,Hertford County,23906
2017,37,093,North Carolina,Hoke County,54116
2017,37,095,North Carolina,Hyde County,5363
2017,37,097,North Carolina,Iredell County,175711
2017,37,099,North Carolina,Jackson County,42973
2017,37,101,North Carolina,Johnston County,196708
2017,37,103,North Carolina,Jones County,9597
2017,37,105,North Carolina,Lee County,60430
2017,37,107,North Carolina,Lenoir County,56883
2017,37,109,North Carolina,Lincoln County,82403
2017,37,111,North Carolina,McDowell County,45159
2017,37,113,North Carolina,Macon County,34732
2017,37,115,North Carolina,Madison County,21746
2017,37,117,North Carolina,Martin County,22789
2017,37,119,North Carolina,Mecklenburg County,1076837
2017,37,121,North Carolina,Mitchell County,15072
2017,37,123,North Carolina,Montgomery County,27435
2017,37,125,North Carolina,Moore County,97264
2017,37,127,North Carolina,Nash County,93991
2017,37,129,North Carolina,New Hanover County,227198
2017,37,131,North Carolina,Northampton County,19862
2017,37,133,North Carolina,Onslow County,193893
2017,37,135,North Carolina,Orange County,144946
2017,37,137,North Carolina,Pamlico County,12689
2017,37,139,North Carolina,Pasquotank County,39743
2017,37,141,North Carolina,Pender County,60958
2017,37,143,North Carolina,Perquimans County,13474
2017,37,145,North Carolina,Person County,39370
2017,37,147,North Carolina,Pitt County,179042
2017,37,149,North Carolina,Polk County,20558
2017,37,151,North Carolina,Randolph County,143282
2017,37,153,North Carolina,Richmond County,44798
2017,37,155,North Carolina,Robeson County,132606
2017,37,157,North Carolina,Rockingham County,90949
2017,37,159,North Carolina,Rowan County,140644
2017,37,161,North Carolina,Rutherford County,66551
2017,37,163,North Carolina,Sampson County,63430
2017,37,165,North Carolina,Scotland County,35093
2017,37,167,North Carolina,Stanly County,61482
2017,37,169,North Carolina,Stokes County,45717
2017,37,171,North Carolina,Surry County,72224
2017,37,173,North Carolina,Swain County,14294
2017,37,175,North Carolina,Transylvania County,33956
2017,37,177,North Carolina,Tyrrell County,4052
2017,37,179,North Carolina,Union County,231366
2017,37,181,North Carolina,Vance County,44211
2017,37,183,North Carolina,Wake County,1072203
2017,37,185,North Carolina,Warren County,19883
2017,37,187,North Carolina,Washington County,12012
2017,37,189,North Carolina,Watauga County,55121
2017,37,191,North Carolina,Wayne County,124172
2017,37,193,North Carolina,Wilkes County,68576
2017,37,195,North Carolina,Wilson County,81671
2017,37,197,North Carolina,Yadkin County,37774
2017,37,199,North Carolina,Yancey County,17744
2017,38,001,North Dakota,Adams County,2318
2017,38,003,North Dakota,Barnes County,10734
2017,38,005,North Dakota,Benson County,6936
2017,38,007,North Dakota,Billings County,940
2017,38,009,North Dakota,Bottineau County,6530
2017,38,011,North Dakota,Bowman County,3166
2017,38,013,North Dakota,Burke County,2131
2017,38,015,North Dakota,Burleigh County,95030
2017,38,017,North Dakota,Cass County,177787
2017,38,019,North Dakota,Cavalier County,3762
2017,38,021,North Dakota,Dickey County,4861
2017,38,023,North Dakota,Divide County,2288
2017,38,025,North Dakota,Dunn County,4289
2017,38,027,North Dakota,Eddy County,2316
2017,38,029,North Dakota,Emmons County,3301
2017,38,031,North Dakota,Foster County,3257
2017,38,033,North Dakota,Golden Valley County,1789
2017,38,035,North Dakota,Grand Forks County,70795
2017,38,037,North Dakota,Grant County,2376
2017,38,039,North Dakota,Griggs County,2258
2017,38,041,North Dakota,Hettinger County,2483
2017,38,043,North Dakota,Kidder County,2482
2017,38,045,North Dakota,LaMoure County,4087
2017,38,047,North Dakota,Logan County,1918
2017,38,049,North Dakota,McHenry County,5900
2017,38,051,North Dakota,McIntosh County,2606
2017,38,053,North Dakota,McKenzie County,12724
2017,38,055,North Dakota,McLean County,9685
2017,38,057,North Dakota,Mercer County,8465
2017,38,059,North Dakota,Morton County,30796
2017,38,061,North Dakota,Mountrail County,10265
2017,38,063,North Dakota,Nelson County,2937
2017,38,065,North Dakota,Oliver County,1940
2017,38,067,North Dakota,Pembina County,6972
2017,38,069,North Dakota,Pierce County,4099
2017,38,071,North Dakota,Ramsey County,11519
2017,38,073,North Dakota,Ransom County,5297
2017,38,075,North Dakota,Renville County,2463
2017,38,077,North Dakota,Richland County,16351
2017,38,079,North Dakota,Rolette County,14531
2017,38,081,North Dakota,Sargent County,3858
2017,38,083,North Dakota,Sheridan County,1353
2017,38,085,North Dakota,Sioux County,4376
2017,38,087,North Dakota,Slope County,771
2017,38,089,North Dakota,Stark County,30209
2017,38,091,North Dakota,Steele County,1917
2017,38,093,North Dakota,Stutsman County,21087
2017,38,095,North Dakota,Towner County,2253
2017,38,097,North Dakota,Traill County,8013
2017,38,099,North Dakota,Walsh County,10855
2017,38,101,North Dakota,Ward County,68946
2017,38,103,North Dakota,Wells County,4022
2017,38,105,North Dakota,Williams County,33349
2017,39,001,Ohio,Adams County,27726
2017,39,003,Ohio,Allen County,103198
2017,39,005,Ohio,Ashland County,53628
2017,39,007,Ohio,Ashtabula County,97807
2017,39,009,Ohio,Athens County,66597
2017,39,011,Ohio,Auglaize County,45778
2017,39,013,Ohio,Belmont County,68029
2017,39,015,Ohio,Brown County,43576
2017,39,017,Ohio,Butler County,380604
2017,39,019,Ohio,Carroll County,27385
2017,39,021,Ohio,Champaign County,38840
2017,39,023,Ohio,Clark County,134557
2017,39,025,Ohio,Clermont County,204214
2017,39,027,Ohio,Clinton County,42009
2017,39,029,Ohio,Columbiana County,103077
2017,39,031,Ohio,Coshocton County,36544
2017,39,033,Ohio,Crawford County,41746
2017,39,035,Ohio,Cuyahoga County,1248514
2017,39,037,Ohio,Darke County,51536
2017,39,039,Ohio,Defiance County,38156
2017,39,041,Ohio,Delaware County,200464
2017,39,043,Ohio,Erie County,74817
2017,39,045,Ohio,Fairfield County,154733
2017,39,047,Ohio,Fayette County,28752
2017,39,049,Ohio,Franklin County,1291981
2017,39,051,Ohio,Fulton County,42289
2017,39,053,Ohio,Gallia County,29973
2017,39,055,Ohio,Geauga County,93918
2017,39,057,Ohio,Greene County,166752
2017,39,059,Ohio,Guernsey County,39093
2017,39,061,Ohio,Hamilton County,813822
2017,39,063,Ohio,Hancock County,75754
2017,39,065,Ohio,Hardin County,31364
2017,39,067,Ohio,Harrison County,15216
2017,39,069,Ohio,Henry County,27185
2017,39,071,Ohio,Highland County,42971
2017,39,073,Ohio,Hocking County,28474
2017,39,075,Ohio,Holmes County,43957
2017,39,077,Ohio,Huron County,58494
2017,39,079,Ohio,Jackson County,32449
2017,39,081,Ohio,Jefferson County,66359
2017,39,083,Ohio,Knox County,61261
2017,39,085,Ohio,Lake County,230117
2017,39,087,Ohio,Lawrence County,60249
2017,39,089,Ohio,Licking County,173448
2017,39,091,Ohio,Logan County,45325
2017,39,093,Ohio,Lorain County,307924
2017,39,095,Ohio,Lucas County,430887
2017,39,097,Ohio,Madison County,44036
2017,39,099,Ohio,Mahoning County,229796
2017,39,101,Ohio,Marion County,64967
2017,39,103,Ohio,Medina County,178371
2017,39,105,Ohio,Meigs County,23080
2017,39,107,Ohio,Mercer County,40873
2017,39,109,Ohio,Miami County,105122
2017,39,111,Ohio,Monroe County,13946
2017,39,113,Ohio,Montgomery County,531542
2017,39,115,Ohio,Morgan County,14709
2017,39,117,Ohio,Morrow County,34994
2017,39,119,Ohio,Muskingum County,86149
2017,39,121,Ohio,Noble County,14406
2017,39,123,Ohio,Ottawa County,40657
2017,39,125,Ohio,Paulding County,18845
2017,39,127,Ohio,Perry County,36024
2017,39,129,Ohio,Pickaway County,57830
2017,39,131,Ohio,Pike County,28270
2017,39,133,Ohio,Portage County,162277
2017,39,135,Ohio,Preble County,41120
2017,39,137,Ohio,Putnam County,33878
2017,39,139,Ohio,Richland County,120589
2017,39,141,Ohio,Ross County,77313
2017,39,143,Ohio,Sandusky County,59195
2017,39,145,Ohio,Scioto County,75929
2017,39,147,Ohio,Seneca County,55243
2017,39,149,Ohio,Shelby County,48759
2017,39,151,Ohio,Stark County,372542
2017,39,153,Ohio,Summit County,541228
2017,39,155,Ohio,Trumbull County,200380
2017,39,157,Ohio,Tuscarawas County,92297
2017,39,159,Ohio,Union County,56741
2017,39,161,Ohio,Van Wert County,28217
2017,39,163,Ohio,Vinton County,13092
2017,39,165,Ohio,Warren County,228882
2017,39,167,Ohio,Washington County,60418
2017,39,169,Ohio,Wayne County,116038
2017,39,171,Ohio,Williams County,36784
2017,39,173,Ohio,Wood County,130492
2017,39,175,Ohio,Wyandot County,22029
2017,40,001,Oklahoma,Adair County,21909
2017,40,003,Oklahoma,Alfalfa County,5907
2017,40,005,Oklahoma,Atoka County,13887
2017,40,007,Oklahoma,Beaver County,5315
2017,40,009,Oklahoma,Beckham County,21793
2017,40,011,Oklahoma,Blaine County,9498
2017,40,013,Oklahoma,Bryan County,46319
2017,40,015,Oklahoma,Caddo County,29173
2017,40,017,Oklahoma,Canadian County,139926
2017,40,019,Oklahoma,Carter County,48190
2017,40,021,Oklahoma,Cherokee County,48888
2017,40,023,Oklahoma,Choctaw County,14863
2017,40,025,Oklahoma,Cimarron County,2154
2017,40,027,Oklahoma,Cleveland County,279641
2017,40,029,Oklahoma,Coal County,5642
2017,40,031,Oklahoma,Comanche County,121526
2017,40,033,Oklahoma,Cotton County,5823
2017,40,035,Oklahoma,Craig County,14327
2017,40,037,Oklahoma,Creek County,71704
2017,40,039,Oklahoma,Custer County,28800
2017,40,041,Oklahoma,Delaware County,42602
2017,40,043,Oklahoma,Dewey County,4878
2017,40,045,Oklahoma,Ellis County,3966
2017,40,047,Oklahoma,Garfield County,61581
2017,40,049,Oklahoma,Garvin County,27909
2017,40,051,Oklahoma,Grady County,54943
2017,40,053,Oklahoma,Grant County,4395
2017,40,055,Oklahoma,Greer County,5843
2017,40,057,Oklahoma,Harmon County,2689
2017,40,059,Oklahoma,Harper County,3808
2017,40,061,Oklahoma,Haskell County,12763
2017,40,063,Oklahoma,Hughes County,13302
2017,40,065,Oklahoma,Jackson County,25125
2017,40,067,Oklahoma,Jefferson County,6183
2017,40,069,Oklahoma,Johnston County,11060
2017,40,071,Oklahoma,Kay County,44544
2017,40,073,Oklahoma,Kingfisher County,15669
2017,40,075,Oklahoma,Kiowa County,8893
2017,40,077,Oklahoma,Latimer County,10411
2017,40,079,Oklahoma,Le Flore County,49731
2017,40,081,Oklahoma,Lincoln County,35142
2017,40,083,Oklahoma,Logan County,46784
2017,40,085,Oklahoma,Love County,10034
2017,40,087,Oklahoma,McClain County,39343
2017,40,089,Oklahoma,McCurtain County,32808
2017,40,091,Oklahoma,McIntosh County,19742
2017,40,093,Oklahoma,Major County,7693
2017,40,095,Oklahoma,Marshall County,16434
2017,40,097,Oklahoma,Mayes County,40921
2017,40,099,Oklahoma,Murray County,13853
2017,40,101,Oklahoma,Muskogee County,69086
2017,40,103,Oklahoma,Noble County,11277
2017,40,105,Oklahoma,Nowata County,10306
2017,40,107,Oklahoma,Okfuskee County,12140
2017,40,109,Oklahoma,Oklahoma County,787958
2017,40,111,Oklahoma,Okmulgee County,38930
2017,40,113,Oklahoma,Osage County,47233
2017,40,115,Oklahoma,Ottawa County,31312
2017,40,117,Oklahoma,Pawnee County,16472
2017,40,119,Oklahoma,Payne County,81575
2017,40,121,Oklahoma,Pittsburg County,44184
2017,40,123,Oklahoma,Pontotoc County,38224
2017,40,125,Oklahoma,Pottawatomie County,72226
2017,40,127,Oklahoma,Pushmataha County,11173
2017,40,129,Oklahoma,Roger Mills County,3716
2017,40,131,Oklahoma,Rogers County,91444
2017,40,133,Oklahoma,Seminole County,24878
2017,40,135,Oklahoma,Sequoyah County,41252
2017,40,137,Oklahoma,Stephens County,43332
2017,40,139,Oklahoma,Texas County,20900
2017,40,141,Oklahoma,Tillman County,7433
2017,40,143,Oklahoma,Tulsa County,646266
2017,40,145,Oklahoma,Wagoner County,78657
2017,40,147,Oklahoma,Washington County,51932
2017,40,149,Oklahoma,Washita County,11134
2017,40,151,Oklahoma,Woods County,9031
2017,40,153,Oklahoma,Woodward County,20459
2017,41,001,Oregon,Baker County,16054
2017,41,003,Oregon,Benton County,90951
2017,41,005,Oregon,Clackamas County,412672
2017,41,007,Oregon,Clatsop County,39182
2017,41,009,Oregon,Columbia County,51782
2017,41,011,Oregon,Coos County,63888
2017,41,013,Oregon,Crook County,23123
2017,41,015,Oregon,Curry County,22669
2017,41,017,Oregon,Deschutes County,186875
2017,41,019,Oregon,Douglas County,109405
2017,41,021,Oregon,Gilliam County,1855
2017,41,023,Oregon,Grant County,7190
2017,41,025,Oregon,Harney County,7289
2017,41,027,Oregon,Hood River County,23377
2017,41,029,Oregon,Jackson County,217479
2017,41,031,Oregon,Jefferson County,23758
2017,41,033,Oregon,Josephine County,86352
2017,41,035,Oregon,Klamath County,66935
2017,41,037,Oregon,Lake County,7863
2017,41,039,Oregon,Lane County,374748
2017,41,041,Oregon,Lincoln County,48920
2017,41,043,Oregon,Linn County,125047
2017,41,045,Oregon,Malheur County,30480
2017,41,047,Oregon,Marion County,341286
2017,41,049,Oregon,Morrow County,11166
2017,41,051,Oregon,Multnomah County,807555
2017,41,053,Oregon,Polk County,83696
2017,41,055,Oregon,Sherman County,1758
2017,41,057,Oregon,Tillamook County,26690
2017,41,059,Oregon,Umatilla County,76985
2017,41,061,Oregon,Union County,26222
2017,41,063,Oregon,Wallowa County,7051
2017,41,065,Oregon,Wasco County,26437
2017,41,067,Oregon,Washington County,588957
2017,41,069,Oregon,Wheeler County,1357
2017,41,071,Oregon,Yamhill County,105722
2017,42,001,Pennsylvania,Adams County,102336
2017,42,003,Pennsylvania,Allegheny County,1223048
2017,42,005,Pennsylvania,Armstrong County,65642
2017,42,007,Pennsylvania,Beaver County,166140
2017,42,009,Pennsylvania,Bedford County,48480
2017,42,011,Pennsylvania,Berks County,417854
2017,42,013,Pennsylvania,Blair County,123457
2017,42,015,Pennsylvania,Bradford County,60853
2017,42,017,Pennsylvania,Bucks County,628341
