state,place,state_name,place_name,year
41,34100,Oregon,Hillsboro city,2018
41,34100,Oregon,Hillsboro city,2019
41,34100,Oregon,Hillsboro city,2020
41,34100,Oregon,Hillsboro city,2021
41,34100,Oregon,Hillsboro city,2022
41,47000,Oregon,Medford city,2013
41,47000,Oregon,Medford city,2014
41,47000,Oregon,Medford city,2015
41,47000,Oregon,Medford city,2016
41,47000,Oregon,Medford city,2017
41,47000,Oregon,Medford city,2018
41,47000,Oregon,Medford city,2019
41,47000,Oregon,Medford city,2020
41,47000,Oregon,Medford city,2021
41,47000,Oregon,Medford city,2022
41,59000,Oregon,Portland city,2013
41,59000,Oregon,Portland city,2014
41,59000,Oregon,Portland city,2015
41,59000,Oregon,Portland city,2016
41,59000,Oregon,Portland city,2017
41,59000,Oregon,Portland city,2018
41,59000,Oregon,Portland city,2019
41,59000,Oregon,Portland city,2020
41,59000,Oregon,Portland city,2021
41,59000,Oregon,Portland city,2022
41,64900,Oregon,Salem city,2013
41,64900,Oregon,Salem city,2014
41,64900,Oregon,Salem city,2015
41,64900,Oregon,Salem city,2016
41,64900,Oregon,Salem city,2017
41,64900,Oregon,Salem city,2018
41,64900,Oregon,Salem city,2019
41,64900,Oregon,Salem city,2020
41,64900,Oregon,Salem city,2021
41,64900,Oregon,Salem city,2022
42,02000,Pennsylvania,Allentown city,2013
42,02000,Pennsylvania,Allentown city,2014
42,02000,Pennsylvania,Allentown city,2015
42,02000,Pennsylvania,Allentown city,2016
42,02000,Pennsylvania,Allentown city,2017
42,02000,Pennsylvania,Allentown city,2018
42,02000,Pennsylvania,Allentown city,2019
42,02000,Pennsylvania,Allentown city,2020
42,02000,Pennsylvania,Allentown city,2021
42,02000,Pennsylvania,Allentown city,2022
42,06088,Pennsylvania,Bethlehem city,2013
42,06088,Pennsylvania,Bethlehem city,2014
42,06088,Pennsylvania,Bethlehem city,2015
42,06088,Pennsylvania,Bethlehem city,2016
42,06088,Pennsylvania,Bethlehem city,2017
42,06088,Pennsylvania,Bethlehem city,2018
42,06088,Pennsylvania,Bethlehem city,2019
42,06088,Pennsylvania,Bethlehem city,2020
42,06088,Pennsylvania,Bethlehem city,2021
42,06088,Pennsylvania,Bethlehem city,2022
42,24000,Pennsylvania,Erie city,2013
42,24000,Pennsylvania,Erie city,2014
42,24000,Pennsylvania,Erie city,2015
42,24000,Pennsylvania,Erie city,2016
42,24000,Pennsylvania,Erie city,2017
42,24000,Pennsylvania,Erie city,2018
42,24000,Pennsylvania,Erie city,2019
42,24000,Pennsylvania,Erie city,2020
42,24000,Pennsylvania,Erie city,2021
42,24000,Pennsylvania,Erie city,2022
42,60000,Pennsylvania,Philadelphia city,2013
42,60000,Pennsylvania,Philadelphia city,2014
42,60000,Pennsylvania,Philadelphia city,2015
42,60000,Pennsylvania,Philadelphia city,2016
42,60000,Pennsylvania,Philadelphia city,2017
42,60000,Pennsylvania,Philadelphia city,2018
42,60000,Pennsylvania,Philadelphia city,2019
42,60000,Pennsylvania,Philadelphia city,2020
42,60000,Pennsylvania,Philadelphia city,2021
42,60000,Pennsylvania,Philadelphia city,2022
42,61000,Pennsylvania,Pittsburgh city,2013
42,61000,Pennsylvania,Pittsburgh city,2014
42,61000,Pennsylvania,Pittsburgh city,2015
42,61000,Pennsylvania,Pittsburgh city,2016
42,61000,Pennsylvania,Pittsburgh city,2017
42,61000,Pennsylvania,Pittsburgh city,2018
42,61000,Pennsylvania,Pittsburgh city,2019
42,61000,Pennsylvania,Pittsburgh city,2020
42,61000,Pennsylvania,Pittsburgh city,2021
42,61000,Pennsylvania,Pittsburgh city,2022
42,63624,Pennsylvania,Reading city,2013
42,63624,Pennsylvania,Reading city,2014
42,63624,Pennsylvania,Reading city,2015
42,63624,Pennsylvania,Reading city,2016
42,63624,Pennsylvania,Reading city,2017
42,63624,Pennsylvania,Reading city,2018
42,63624,Pennsylvania,Reading city,2019
42,63624,Pennsylvania,Reading city,2020
42,63624,Pennsylvania,Reading city,2021
42,63624,Pennsylvania,Reading city,2022
42,69000,Pennsylvania,Scranton city,2013
42,69000,Pennsylvania,Scranton city,2014
42,69000,Pennsylvania,Scranton city,2015
42,69000,Pennsylvania,Scranton city,2016
42,69000,Pennsylvania,Scranton city,2017
42,69000,Pennsylvania,Scranton city,2018
42,69000,Pennsylvania,Scranton city,2019
42,69000,Pennsylvania,Scranton city,2020
42,69000,Pennsylvania,Scranton city,2021
42,69000,Pennsylvania,Scranton city,2022
44,19180,Rhode Island,Cranston city,2013
44,19180,Rhode Island,Cranston city,2014
44,19180,Rhode Island,Cranston city,2015
44,19180,Rhode Island,Cranston city,2016
44,19180,Rhode Island,Cranston city,2017
44,19180,Rhode Island,Cranston city,2018
44,19180,Rhode Island,Cranston city,2019
44,19180,Rhode Island,Cranston city,2020
44,19180,Rhode Island,Cranston city,2021
44,19180,Rhode Island,Cranston city,2022
44,54640,Rhode Island,Pawtucket city,2013
44,54640,Rhode Island,Pawtucket city,2014
44,54640,Rhode Island,Pawtucket city,2015
44,54640,Rhode Island,Pawtucket city,2016
44,54640,Rhode Island,Pawtucket city,2017
44,54640,Rhode Island,Pawtucket city,2018
44,54640,Rhode Island,Pawtucket city,2019
44,54640,Rhode Island,Pawtucket city,2020
44,54640,Rhode Island,Pawtucket city,2021
44,54640,Rhode Island,Pawtucket city,2022
44,59000,Rhode Island,Providence city,2013
44,59000,Rhode Island,Providence city,2014
44,59000,Rhode Island,Providence city,2015
44,59000,Rhode Island,Providence city,2016
44,59000,Rhode Island,Providence city,2017
44,59000,Rhode Island,Providence city,2018
44,59000,Rhode Island,Providence city,2019
44,59000,Rhode Island,Providence city,2020
44,59000,Rhode Island,Providence city,2021
44,59000,Rhode Island,Providence city,2022
44,74300,Rhode Island,Warwick city,2013
44,74300,Rhode Island,Warwick city,2014
44,74300,Rhode Island,Warwick city,2015
44,74300,Rhode Island,Warwick city,2016
44,74300,Rhode Island,Warwick city,2017
44,74300,Rhode Island,Warwick city,2018
44,74300,Rhode Island,Warwick city,2019
44,74300,Rhode Island,Warwick city,2020
44,74300,Rhode Island,Warwick city,2021
44,74300,Rhode Island,Warwick city,2022
45,13330,South Carolina,Charleston city,2013
45,13330,South Carolina,Charleston city,2014
45,13330,South Carolina,Charleston city,2015
45,13330,South Carolina,Charleston city,2016
45,13330,South Carolina,Charleston city,2017
45,13330,South Carolina,Charleston city,2018
45,13330,South Carolina,Charleston city,2019
45,13330,South Carolina,Charleston city,2020
45,13330,South Carolina,Charleston city,2021
45,13330,South Carolina,Charleston city,2022
45,16000,South Carolina,Columbia city,2013
45,16000,South Carolina,Columbia city,2014
45,16000,South Carolina,Columbia city,2015
45,16000,South Carolina,Columbia city,2016
45,16000,South Carolina,Columbia city,2017
45,16000,South Carolina,Columbia city,2018
45,16000,South Carolina,Columbia city,2019
45,16000,South Carolina,Columbia city,2020
45,16000,South Carolina,Columbia city,2021
45,16000,South Carolina,Columbia city,2022
45,48535,South Carolina,Mount Pleasant town,2013
45,48535,South Carolina,Mount Pleasant town,2014
45,48535,South Carolina,Mount Pleasant town,2015
45,48535,South Carolina,Mount Pleasant town,2016
45,48535,South Carolina,Mount Pleasant town,2017
45,48535,South Carolina,Mount Pleasant town,2018
45,48535,South Carolina,Mount Pleasant town,2019
45,48535,South Carolina,Mount Pleasant town,2020
45,48535,South Carolina,Mount Pleasant town,2021
45,48535,South Carolina,Mount Pleasant town,2022
45,50875,South Carolina,North Charleston city,2013
45,50875,South Carolina,North Charleston city,2014
45,50875,South Carolina,North Charleston city,2015
45,50875,South Carolina,North Charleston city,2016
45,50875,South Carolina,North Charleston city,2017
45,50875,South Carolina,North Charleston city,2018
45,50875,South Carolina,North Charleston city,2019
45,50875,South Carolina,North Charleston city,2020
45,50875,South Carolina,North Charleston city,2021
45,50875,South Carolina,North Charleston city,2022
46,59020,South Dakota,Sioux Falls city,2013
46,59020,South Dakota,Sioux Falls city,2014
46,59020,South Dakota,Sioux Falls city,2015
46,59020,South Dakota,Sioux Falls city,2016
46,59020,South Dakota,Sioux Falls city,2017
46,59020,South Dakota,Sioux Falls city,2018
46,59020,South Dakota,Sioux Falls city,2019
46,59020,South Dakota,Sioux Falls city,2020
46,59020,South Dakota,Sioux Falls city,2021
46,59020,South Dakota,Sioux Falls city,2022
47,14000,Tennessee,Chattanooga city,2013
47,14000,Tennessee,Chattanooga city,2014
47,14000,Tennessee,Chattanooga city,2015
47,14000,Tennessee,Chattanooga city,2016
47,14000,Tennessee,Chattanooga city,2017
47,14000,Tennessee,Chattanooga city,2018
47,14000,Tennessee,Chattanooga city,2019
47,14000,Tennessee,Chattanooga city,2020
47,14000,Tennessee,Chattanooga city,2021
47,14000,Tennessee,Chattanooga city,2022
47,15160,Tennessee,Clarksville city,2013
47,15160,Tennessee,Clarksville city,2014
47,15160,Tennessee,Clarksville city,2015
47,15160,Tennessee,Clarksville city,2016
47,15160,Tennessee,Clarksville city,2017
47,15160,Tennessee,Clarksville city,2018
47,15160,Tennessee,Clarksville city,2019
47,15160,Tennessee,Clarksville city,2020
47,15160,Tennessee,Clarksville city,2021
47,15160,Tennessee,Clarksville city,2022
47,27740,Tennessee,Franklin city,2013
47,27740,Tennessee,Franklin city,2014
47,27740,Tennessee,Franklin city,2015
47,27740,Tennessee,Franklin city,2016
47,27740,Tennessee,Franklin city,2017
47,27740,Tennessee,Franklin city,2018
47,27740,Tennessee,Franklin city,2019
47,27740,Tennessee,Franklin city,2020
47,27740,Tennessee,Franklin city,2021
47,27740,Tennessee,Franklin city,2022
47,40000,Tennessee,Knoxville city,2013
47,40000,Tennessee,Knoxville city,2014
47,40000,Tennessee,Knoxville city,2015
47,40000,Tennessee,Knoxville city,2016
47,40000,Tennessee,Knoxville city,2017
47,40000,Tennessee,Knoxville city,2018
47,40000,Tennessee,Knoxville city,2019
47,40000,Tennessee,Knoxville city,2020
47,40000,Tennessee,Knoxville city,2021
47,40000,Tennessee,Knoxville city,2022
47,48000,Tennessee,Memphis city,2013
47,48000,Tennessee,Memphis city,2014
47,48000,Tennessee,Memphis city,2015
47,48000,Tennessee,Memphis city,2016
47,48000,Tennessee,Memphis city,2017
47,48000,Tennessee,Memphis city,2018
47,48000,Tennessee,Memphis city,2019
47,48000,Tennessee,Memphis city,2020
47,48000,Tennessee,Memphis city,2021
47,48000,Tennessee,Memphis city,2022
47,51560,Tennessee,Murfreesboro city,2013
47,51560,Tennessee,Murfreesboro city,2014
47,51560,Tennessee,Murfreesboro city,2015
47,51560,Tennessee,Murfreesboro city,2016
47,51560,Tennessee,Murfreesboro city,2017
47,51560,Tennessee,Murfreesboro city,2018
47,51560,Tennessee,Murfreesboro city,2019
47,51560,Tennessee,Murfreesboro city,2020
47,51560,Tennessee,Murfreesboro city,2021
47,51560,Tennessee,Murfreesboro city,2022
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2013
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2014
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2015
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2016
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2017
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2018
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2019
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2020
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2021
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2022
48,01000,Texas,Abilene city,2013
48,01000,Texas,Abilene city,2014
48,01000,Texas,Abilene city,2015
48,01000,Texas,Abilene city,2016
48,01000,Texas,Abilene city,2017
48,01000,Texas,Abilene city,2018
48,01000,Texas,Abilene city,2019
48,01000,Texas,Abilene city,2020
48,01000,Texas,Abilene city,2021
48,01000,Texas,Abilene city,2022
48,01924,Texas,Allen city,2013
48,01924,Texas,Allen city,2014
48,01924,Texas,Allen city,2015
48,01924,Texas,Allen city,2016
48,01924,Texas,Allen city,2017
48,01924,Texas,Allen city,2018
48,01924,Texas,Allen city,2019
48,01924,Texas,Allen city,2020
48,01924,Texas,Allen city,2021
48,01924,Texas,Allen city,2022
48,03000,Texas,Amarillo city,2013
48,03000,Texas,Amarillo city,2014
48,03000,Texas,Amarillo city,2015
48,03000,Texas,Amarillo city,2016
48,03000,Texas,Amarillo city,2017
48,03000,Texas,Amarillo city,2018
48,03000,Texas,Amarillo city,2019
48,03000,Texas,Amarillo city,2020
48,03000,Texas,Amarillo city,2021
48,03000,Texas,Amarillo city,2022
48,04000,Texas,Arlington city,2013
48,04000,Texas,Arlington city,2014
48,04000,Texas,Arlington city,2015
48,04000,Texas,Arlington city,2016
48,04000,Texas,Arlington city,2017
48,04000,Texas,Arlington city,2018
48,04000,Texas,Arlington city,2019
48,04000,Texas,Arlington city,2020
48,04000,Texas,Arlington city,2021
48,04000,Texas,Arlington city,2022
48,05000,Texas,Austin city,2013
48,05000,Texas,Austin city,2014
48,05000,Texas,Austin city,2015
48,05000,Texas,Austin city,2016
48,05000,Texas,Austin city,2017
48,05000,Texas,Austin city,2018
48,05000,Texas,Austin city,2019
48,05000,Texas,Austin city,2020
48,05000,Texas,Austin city,2021
48,05000,Texas,Austin city,2022
48,06128,Texas,Baytown city,2013
48,06128,Texas,Baytown city,2014
48,06128,Texas,Baytown city,2015
48,06128,Texas,Baytown city,2016
48,06128,Texas,Baytown city,2017
48,06128,Texas,Baytown city,2018
48,06128,Texas,Baytown city,2019
48,06128,Texas,Baytown city,2020
48,06128,Texas,Baytown city,2021
48,06128,Texas,Baytown city,2022
48,07000,Texas,Beaumont city,2013
48,07000,Texas,Beaumont city,2014
48,07000,Texas,Beaumont city,2015
48,07000,Texas,Beaumont city,2016
48,07000,Texas,Beaumont city,2017
48,07000,Texas,Beaumont city,2018
48,07000,Texas,Beaumont city,2019
48,07000,Texas,Beaumont city,2020
48,07000,Texas,Beaumont city,2021
48,07000,Texas,Beaumont city,2022
48,10768,Texas,Brownsville city,2013
48,10768,Texas,Brownsville city,2014
48,10768,Texas,Brownsville city,2015
48,10768,Texas,Brownsville city,2016
48,10768,Texas,Brownsville city,2017
48,10768,Texas,Brownsville city,2018
48,10768,Texas,Brownsville city,2019
48,10768,Texas,Brownsville city,2020
48,10768,Texas,Brownsville city,2021
48,10768,Texas,Brownsville city,2022
48,10912,Texas,Bryan city,2013
48,10912,Texas,Bryan city,2014
48,10912,Texas,Bryan city,2015
48,10912,Texas,Bryan city,2016
48,10912,Texas,Bryan city,2017
48,10912,Texas,Bryan city,2018
48,10912,Texas,Bryan city,2019
48,10912,Texas,Bryan city,2020
48,10912,Texas,Bryan city,2021
48,10912,Texas,Bryan city,2022
48,13024,Texas,Carrollton city,2013
48,13024,Texas,Carrollton city,2014
48,13024,Texas,Carrollton city,2015
48,13024,Texas,Carrollton city,2016
48,13024,Texas,Carrollton city,2017
48,13024,Texas,Carrollton city,2018
48,13024,Texas,Carrollton city,2019
48,13024,Texas,Carrollton city,2020
48,13024,Texas,Carrollton city,2021
48,13024,Texas,Carrollton city,2022
48,13552,Texas,Cedar Park city,2013
48,13552,Texas,Cedar Park city,2014
48,13552,Texas,Cedar Park city,2015
48,13552,Texas,Cedar Park city,2016
48,13552,Texas,Cedar Park city,2017
48,13552,Texas,Cedar Park city,2018
48,13552,Texas,Cedar Park city,2019
48,13552,Texas,Cedar Park city,2020
48,13552,Texas,Cedar Park city,2021
48,13552,Texas,Cedar Park city,2022
48,15976,Texas,College Station city,2013
48,15976,Texas,College Station city,2014
48,15976,Texas,College Station city,2015
48,15976,Texas,College Station city,2016
48,15976,Texas,College Station city,2017
48,15976,Texas,College Station city,2018
48,15976,Texas,College Station city,2019
48,15976,Texas,College Station city,2020
48,15976,Texas,College Station city,2021
48,15976,Texas,College Station city,2022
48,16432,Texas,Conroe city,2013
48,16432,Texas,Conroe city,2014
48,16432,Texas,Conroe city,2015
48,16432,Texas,Conroe city,2016
48,16432,Texas,Conroe city,2017
48,16432,Texas,Conroe city,2018
48,16432,Texas,Conroe city,2019
48,16432,Texas,Conroe city,2020
48,16432,Texas,Conroe city,2021
48,16432,Texas,Conroe city,2022
48,17000,Texas,Corpus Christi city,2013
48,17000,Texas,Corpus Christi city,2014
48,17000,Texas,Corpus Christi city,2015
48,17000,Texas,Corpus Christi city,2016
48,17000,Texas,Corpus Christi city,2017
48,17000,Texas,Corpus Christi city,2018
48,17000,Texas,Corpus Christi city,2019
48,17000,Texas,Corpus Christi city,2020
48,17000,Texas,Corpus Christi city,2021
48,17000,Texas,Corpus Christi city,2022
48,19000,Texas,Dallas city,2013
48,19000,Texas,Dallas city,2014
48,19000,Texas,Dallas city,2015
48,19000,Texas,Dallas city,2016
48,19000,Texas,Dallas city,2017
48,19000,Texas,Dallas city,2018
48,19000,Texas,Dallas city,2019
48,19000,Texas,Dallas city,2020
48,19000,Texas,Dallas city,2021
48,19000,Texas,Dallas city,2022
48,19972,Texas,Denton city,2013
48,19972,Texas,Denton city,2014
48,19972,Texas,Denton city,2015
48,19972,Texas,Denton city,2016
48,19972,Texas,Denton city,2017
48,19972,Texas,Denton city,2018
48,19972,Texas,Denton city,2019
48,19972,Texas,Denton city,2020
48,19972,Texas,Denton city,2021
48,19972,Texas,Denton city,2022
48,22660,Texas,Edinburg city,2013
48,22660,Texas,Edinburg city,2014
48,22660,Texas,Edinburg city,2015
48,22660,Texas,Edinburg city,2016
48,22660,Texas,Edinburg city,2017
48,22660,Texas,Edinburg city,2018
48,22660,Texas,Edinburg city,2019
48,22660,Texas,Edinburg city,2020
48,22660,Texas,Edinburg city,2021
48,22660,Texas,Edinburg city,2022
48,24000,Texas,El Paso city,2013
48,24000,Texas,El Paso city,2014
48,24000,Texas,El Paso city,2015
48,24000,Texas,El Paso city,2016
48,24000,Texas,El Paso city,2017
48,24000,Texas,El Paso city,2018
48,24000,Texas,El Paso city,2019
48,24000,Texas,El Paso city,2020
48,24000,Texas,El Paso city,2021
48,24000,Texas,El Paso city,2022
48,26232,Texas,Flower Mound town,2013
48,26232,Texas,Flower Mound town,2014
48,26232,Texas,Flower Mound town,2015
48,26232,Texas,Flower Mound town,2016
48,26232,Texas,Flower Mound town,2017
48,26232,Texas,Flower Mound town,2018
48,26232,Texas,Flower Mound town,2019
48,26232,Texas,Flower Mound town,2020
48,26232,Texas,Flower Mound town,2021
48,26232,Texas,Flower Mound town,2022
48,27000,Texas,Fort Worth city,2013
48,27000,Texas,Fort Worth city,2014
48,27000,Texas,Fort Worth city,2015
48,27000,Texas,Fort Worth city,2016
48,27000,Texas,Fort Worth city,2017
48,27000,Texas,Fort Worth city,2018
48,27000,Texas,Fort Worth city,2019
48,27000,Texas,Fort Worth city,2020
48,27000,Texas,Fort Worth city,2021
48,27000,Texas,Fort Worth city,2022
48,27684,Texas,Frisco city,2013
48,27684,Texas,Frisco city,2014
48,27684,Texas,Frisco city,2015
48,27684,Texas,Frisco city,2016
48,27684,Texas,Frisco city,2017
48,27684,Texas,Frisco city,2018
48,27684,Texas,Frisco city,2019
48,27684,Texas,Frisco city,2020
48,27684,Texas,Frisco city,2021
48,27684,Texas,Frisco city,2022
48,29000,Texas,Garland city,2013
48,29000,Texas,Garland city,2014
48,29000,Texas,Garland city,2015
48,29000,Texas,Garland city,2016
48,29000,Texas,Garland city,2017
48,29000,Texas,Garland city,2018
48,29000,Texas,Garland city,2019
48,29000,Texas,Garland city,2020
48,29000,Texas,Garland city,2021
48,29000,Texas,Garland city,2022
48,30464,Texas,Grand Prairie city,2013
48,30464,Texas,Grand Prairie city,2014
48,30464,Texas,Grand Prairie city,2015
48,30464,Texas,Grand Prairie city,2016
48,30464,Texas,Grand Prairie city,2017
48,30464,Texas,Grand Prairie city,2018
48,30464,Texas,Grand Prairie city,2019
48,30464,Texas,Grand Prairie city,2020
48,30464,Texas,Grand Prairie city,2021
48,30464,Texas,Grand Prairie city,2022
48,35000,Texas,Houston city,2013
48,35000,Texas,Houston city,2014
48,35000,Texas,Houston city,2015
48,35000,Texas,Houston city,2016
48,35000,Texas,Houston city,2017
48,35000,Texas,Houston city,2018
48,35000,Texas,Houston city,2019
48,35000,Texas,Houston city,2020
48,35000,Texas,Houston city,2021
48,35000,Texas,Houston city,2022
48,37000,Texas,Irving city,2013
48,37000,Texas,Irving city,2014
48,37000,Texas,Irving city,2015
48,37000,Texas,Irving city,2016
48,37000,Texas,Irving city,2017
48,37000,Texas,Irving city,2018
48,37000,Texas,Irving city,2019
48,37000,Texas,Irving city,2020
48,37000,Texas,Irving city,2021
48,37000,Texas,Irving city,2022
48,39148,Texas,Killeen city,2013
48,39148,Texas,Killeen city,2014
48,39148,Texas,Killeen city,2015
48,39148,Texas,Killeen city,2016
48,39148,Texas,Killeen city,2017
48,39148,Texas,Killeen city,2018
48,39148,Texas,Killeen city,2019
48,39148,Texas,Killeen city,2020
48,39148,Texas,Killeen city,2021
48,39148,Texas,Killeen city,2022
48,41464,Texas,Laredo city,2013
48,41464,Texas,Laredo city,2014
48,41464,Texas,Laredo city,2015
48,41464,Texas,Laredo city,2016
48,41464,Texas,Laredo city,2017
48,41464,Texas,Laredo city,2018
48,41464,Texas,Laredo city,2019
48,41464,Texas,Laredo city,2020
48,41464,Texas,Laredo city,2021
48,41464,Texas,Laredo city,2022
48,41980,Texas,League City city,2013
48,41980,Texas,League City city,2014
48,41980,Texas,League City city,2015
48,41980,Texas,League City city,2016
48,41980,Texas,League City city,2017
48,41980,Texas,League City city,2018
48,41980,Texas,League City city,2019
48,41980,Texas,League City city,2020
48,41980,Texas,League City city,2021
48,41980,Texas,League City city,2022
48,42508,Texas,Lewisville city,2013
48,42508,Texas,Lewisville city,2014
48,42508,Texas,Lewisville city,2015
48,42508,Texas,Lewisville city,2016
48,42508,Texas,Lewisville city,2017
48,42508,Texas,Lewisville city,2018
48,42508,Texas,Lewisville city,2019
48,42508,Texas,Lewisville city,2020
48,42508,Texas,Lewisville city,2021
48,42508,Texas,Lewisville city,2022
48,43888,Texas,Longview city,2013
48,43888,Texas,Longview city,2014
48,43888,Texas,Longview city,2015
48,43888,Texas,Longview city,2016
48,43888,Texas,Longview city,2017
48,43888,Texas,Longview city,2018
48,43888,Texas,Longview city,2019
48,43888,Texas,Longview city,2020
48,43888,Texas,Longview city,2021
48,43888,Texas,Longview city,2022
48,45000,Texas,Lubbock city,2013
48,45000,Texas,Lubbock city,2014
48,45000,Texas,Lubbock city,2015
48,45000,Texas,Lubbock city,2016
48,45000,Texas,Lubbock city,2017
48,45000,Texas,Lubbock city,2018
48,45000,Texas,Lubbock city,2019
48,45000,Texas,Lubbock city,2020
48,45000,Texas,Lubbock city,2021
48,45000,Texas,Lubbock city,2022
48,45384,Texas,McAllen city,2013
48,45384,Texas,McAllen city,2014
48,45384,Texas,McAllen city,2015
48,45384,Texas,McAllen city,2016
48,45384,Texas,McAllen city,2017
48,45384,Texas,McAllen city,2018
48,45384,Texas,McAllen city,2019
48,45384,Texas,McAllen city,2020
48,45384,Texas,McAllen city,2021
48,45384,Texas,McAllen city,2022
48,45744,Texas,McKinney city,2013
48,45744,Texas,McKinney city,2014
48,45744,Texas,McKinney city,2015
48,45744,Texas,McKinney city,2016
48,45744,Texas,McKinney city,2017
48,45744,Texas,McKinney city,2018
48,45744,Texas,McKinney city,2019
48,45744,Texas,McKinney city,2020
48,45744,Texas,McKinney city,2021
48,45744,Texas,McKinney city,2022
48,47892,Texas,Mesquite city,2013
48,47892,Texas,Mesquite city,2014
48,47892,Texas,Mesquite city,2015
48,47892,Texas,Mesquite city,2016
48,47892,Texas,Mesquite city,2017
48,47892,Texas,Mesquite city,2018
48,47892,Texas,Mesquite city,2019
48,47892,Texas,Mesquite city,2020
48,47892,Texas,Mesquite city,2021
48,47892,Texas,Mesquite city,2022
48,48072,Texas,Midland city,2013
48,48072,Texas,Midland city,2014
48,48072,Texas,Midland city,2015
48,48072,Texas,Midland city,2016
48,48072,Texas,Midland city,2017
48,48072,Texas,Midland city,2018
48,48072,Texas,Midland city,2019
48,48072,Texas,Midland city,2020
48,48072,Texas,Midland city,2021
48,48072,Texas,Midland city,2022
48,48768,Texas,Mission city,2013
48,48768,Texas,Mission city,2014
48,48768,Texas,Mission city,2015
48,48768,Texas,Mission city,2016
48,48768,Texas,Mission city,2017
48,48768,Texas,Mission city,2018
48,48768,Texas,Mission city,2019
48,48768,Texas,Mission city,2020
48,48768,Texas,Mission city,2021
48,48768,Texas,Mission city,2022
48,50820,Texas,New Braunfels city,2013
48,50820,Texas,New Braunfels city,2014
48,50820,Texas,New Braunfels city,2015
48,50820,Texas,New Braunfels city,2016
48,50820,Texas,New Braunfels city,2017
48,50820,Texas,New Braunfels city,2018
48,50820,Texas,New Braunfels city,2019
48,50820,Texas,New Braunfels city,2020
48,50820,Texas,New Braunfels city,2021
48,50820,Texas,New Braunfels city,2022
48,53388,Texas,Odessa city,2013
48,53388,Texas,Odessa city,2014
48,53388,Texas,Odessa city,2015
48,53388,Texas,Odessa city,2016
48,53388,Texas,Odessa city,2017
48,53388,Texas,Odessa city,2018
48,53388,Texas,Odessa city,2019
48,53388,Texas,Odessa city,2020
48,53388,Texas,Odessa city,2021
48,53388,Texas,Odessa city,2022
48,56000,Texas,Pasadena city,2013
48,56000,Texas,Pasadena city,2014
48,56000,Texas,Pasadena city,2015
48,56000,Texas,Pasadena city,2016
48,56000,Texas,Pasadena city,2017
48,56000,Texas,Pasadena city,2018
48,56000,Texas,Pasadena city,2019
48,56000,Texas,Pasadena city,2020
48,56000,Texas,Pasadena city,2021
48,56000,Texas,Pasadena city,2022
48,56348,Texas,Pearland city,2013
48,56348,Texas,Pearland city,2014
48,56348,Texas,Pearland city,2015
48,56348,Texas,Pearland city,2016
48,56348,Texas,Pearland city,2017
48,56348,Texas,Pearland city,2018
48,56348,Texas,Pearland city,2019
48,56348,Texas,Pearland city,2020
48,56348,Texas,Pearland city,2021
48,56348,Texas,Pearland city,2022
48,57200,Texas,Pharr city,2013
48,57200,Texas,Pharr city,2014
48,57200,Texas,Pharr city,2015
48,57200,Texas,Pharr city,2016
48,57200,Texas,Pharr city,2017
48,57200,Texas,Pharr city,2018
48,57200,Texas,Pharr city,2019
48,57200,Texas,Pharr city,2020
48,57200,Texas,Pharr city,2021
48,57200,Texas,Pharr city,2022
48,58016,Texas,Plano city,2013
48,58016,Texas,Plano city,2014
48,58016,Texas,Plano city,2015
48,58016,Texas,Plano city,2016
48,58016,Texas,Plano city,2017
48,58016,Texas,Plano city,2018
48,58016,Texas,Plano city,2019
48,58016,Texas,Plano city,2020
48,58016,Texas,Plano city,2021
48,58016,Texas,Plano city,2022
48,61796,Texas,Richardson city,2013
48,61796,Texas,Richardson city,2014
48,61796,Texas,Richardson city,2015
48,61796,Texas,Richardson city,2016
48,61796,Texas,Richardson city,2017
48,61796,Texas,Richardson city,2018
48,61796,Texas,Richardson city,2019
48,61796,Texas,Richardson city,2020
48,61796,Texas,Richardson city,2021
48,61796,Texas,Richardson city,2022
48,63500,Texas,Round Rock city,2013
48,63500,Texas,Round Rock city,2014
48,63500,Texas,Round Rock city,2015
48,63500,Texas,Round Rock city,2016
48,63500,Texas,Round Rock city,2017
48,63500,Texas,Round Rock city,2018
48,63500,Texas,Round Rock city,2019
48,63500,Texas,Round Rock city,2020
48,63500,Texas,Round Rock city,2021
48,63500,Texas,Round Rock city,2022
48,64472,Texas,San Angelo city,2013
48,64472,Texas,San Angelo city,2014
48,64472,Texas,San Angelo city,2015
48,64472,Texas,San Angelo city,2016
48,64472,Texas,San Angelo city,2017
48,64472,Texas,San Angelo city,2018
48,64472,Texas,San Angelo city,2019
48,64472,Texas,San Angelo city,2020
48,64472,Texas,San Angelo city,2021
48,64472,Texas,San Angelo city,2022
