crosswalk_period,statefip,county,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2012,06,071,07115,1,0.0577,117434,0.0577,0.9999,1
2012,06,073,07301,1,0.0616,190634,0.0616,1.0001,1
2012,06,073,07302,1,0.0377,116701,0.0377,1.0001,1
2012,06,073,07303,1,0.0346,106971,0.0346,1.0001,1
2012,06,073,07304,1,0.0371,114712,0.0371,1.0001,1
2012,06,073,07305,1,0.0373,115517,0.0373,1.0001,1
2012,06,073,07306,1,0.0444,137469,0.0444,1.0001,1
2012,06,073,07307,1,0.0341,105535,0.0341,1.0001,1
2012,06,073,07308,1,0.0403,124735,0.0403,1.0001,1
2012,06,073,07309,1,0.0522,161646,0.0522,1.0001,1
2012,06,073,07310,1,0.054,167154,0.054,1.0001,1
2012,06,073,07311,1,0.0359,111161,0.0359,1.0001,1
2012,06,073,07312,1,0.0355,110017,0.0355,1.0001,1
2012,06,073,07313,1,0.0568,175677,0.0568,1.0001,1
2012,06,073,07314,1,0.0479,148200,0.0479,1.0001,1
2012,06,073,07315,1,0.0489,151208,0.0489,1.0001,1
2012,06,073,07316,1,0.0535,165573,0.0535,1.0001,1
2012,06,073,07317,1,0.0527,163042,0.0527,1.0001,1
2012,06,073,07318,1,0.0503,155805,0.0503,1.0001,1
2012,06,073,07319,1,0.0419,129770,0.0419,1.0001,1
2012,06,073,07320,1,0.0437,135320,0.0437,1.0001,1
2012,06,073,07321,1,0.0561,173552,0.0561,1.0001,1
2012,06,073,07322,1,0.0436,134914,0.0436,1.0001,1
2012,06,075,07501,1,0.1701,136936,0.1701,1,1
2012,06,075,07502,1,0.1329,107027,0.1329,1,1
2012,06,075,07503,1,0.1603,129066,0.1603,1,1
2012,06,075,07504,1,0.1324,106640,0.1324,1,1
2012,06,075,07505,1,0.1308,105336,0.1308,1,1
2012,06,075,07506,1,0.1376,110830,0.1376,1,1
2012,06,075,07507,1,0.1359,109400,0.1359,1,1
2012,06,077,07701,1,0.2538,173937,0.2538,1,1
2012,06,077,07702,1,0.2218,152010,0.2218,1,1
2012,06,077,07703,1,0.2853,195536,0.2853,1,1
2012,06,077,07704,1,0.2391,163823,0.2391,1,1
2012,06,079,07901,1,0.6047,163049,0.6047,1,1
2012,06,079,07902,1,0.3953,106588,0.3953,1,1
2012,06,081,08101,1,0.1911,137297,0.1911,1,1
2012,06,081,08102,1,0.1634,117380,0.1634,1,1
2012,06,081,08103,1,0.1451,104258,0.1451,1,1
2012,06,081,08104,1,0.1652,118704,0.1652,1,1
2012,06,081,08105,1,0.1771,127245,0.1771,1,1
2012,06,081,08106,1,0.1581,113567,0.1581,1,1
2012,06,083,08301,1,0.287,121676,0.287,0.9999,1
2012,06,083,08302,1,0.2419,102551,0.2419,0.9999,1
2012,06,083,08303,1,0.471,199668,0.471,0.9999,1
2012,06,085,08501,1,0.1096,195320,0.1096,1,1
2012,06,085,08502,1,0.0823,146619,0.0823,1,1
2012,06,085,08503,1,0.0731,130275,0.0731,1,1
2012,06,085,08504,1,0.0724,128989,0.0724,1,1
2012,06,085,08505,1,0.0595,106040,0.0595,1,1
2012,06,085,08506,1,0.0619,110301,0.0619,1,1
2012,06,085,08507,1,0.0766,136555,0.0766,1,1
2012,06,085,08508,1,0.0749,133422,0.0749,1,1
2012,06,085,08509,1,0.0684,121804,0.0684,1,1
2012,06,085,08510,1,0.0845,150464,0.0845,1,1
2012,06,085,08511,1,0.0585,104222,0.0585,1,1
2012,06,085,08512,1,0.0592,105399,0.0592,1,1
2012,06,085,08513,1,0.0611,108883,0.0611,1,1
2012,06,085,08514,1,0.058,103349,0.058,1,1
2012,06,087,08701,1,0.541,141949,0.541,1,1
2012,06,087,08702,1,0.459,120433,0.459,1,1
2012,06,089,08900,1,1,177223,1,1,1
2012,06,091,05700,0.0318,1,3240,0.0318,0.0318,3
2012,06,093,01500,0.3251,1,44900,0.3251,0.3251,3
2012,06,095,09501,1,0.3504,144838,0.3504,1,1
2012,06,095,09502,1,0.3358,138815,0.3358,1,1
2012,06,095,09503,1,0.3138,129691,0.3138,1,1
2012,06,097,09701,1,0.3701,179083,0.3701,1,1
2012,06,097,09702,1,0.2483,120153,0.2483,1,1
2012,06,097,09703,1,0.3816,184642,0.3816,1,1
2012,06,099,09901,1,0.2207,113557,0.2207,1,1
2012,06,099,09902,1,0.2302,118448,0.2302,1,1
2012,06,099,09903,1,0.3385,174119,0.3385,1,1
2012,06,099,09904,1,0.2106,108329,0.2106,1,1
2012,06,101,10100,0.5677,1,94737,0.5677,0.5677,2
2012,06,103,01100,0.5005,1,63463,0.5005,0.5005,2
2012,06,105,01100,0.1087,1,13786,0.1087,0.1087,3
2012,06,107,10701,1,0.3075,135978,0.3075,1,1
2012,06,107,10702,1,0.3381,149481,0.3381,1,1
2012,06,107,10703,1,0.3544,156720,0.3544,1,1
2012,06,109,00300,0.2896,1,55365,0.2896,0.2896,3
2012,06,111,11101,1,0.1375,113229,0.1375,1,1
2012,06,111,11102,1,0.1823,150075,0.1823,1,1
2012,06,111,11103,1,0.2373,195386,0.2373,1,1
2012,06,111,11104,1,0.145,119372,0.145,1,1
2012,06,111,11105,1,0.1454,119708,0.1454,1,1
2012,06,111,11106,1,0.1525,125548,0.1525,1,1
2012,06,113,11300,1,1,200849,1,1,1
2012,06,115,10100,0.4323,1,72155,0.4323,0.4323,2
2012,08,001,00804,0.0431,0.0137,6041,5.904700000000001e-4,0.85156567,1
2012,08,001,00805,0.8202,0.219,96700,0.1796238,0.85156567,1
2012,08,001,00806,1,0.3073,135704,0.3073,0.85156567,1
2012,08,001,00807,1,0.3434,151662,0.3434,0.85156567,1
2012,08,001,00809,0.0493,0.0126,5557,6.211799999999999e-4,0.85156567,1
2012,08,001,00810,0.2226,0.0569,25125,0.012665939999999999,0.85156567,1
2012,08,001,00817,0.0253,0.0065,2849,1.6444999999999999e-4,0.85156567,1
2012,08,001,00824,0.1769,0.0407,17965,0.00719983,0.85156567,1
2012,08,003,00800,0.154,1,15445,0.154,0.154,3
2012,08,005,00808,1,0.1894,108362,0.1894,0.83962479,1
2012,08,005,00809,0.9507,0.1875,107270,0.17825625,0.83962479,1
2012,08,005,00810,0.7774,0.1534,87753,0.11925316,0.83962479,1
2012,08,005,00811,1,0.1927,110222,0.1927,0.83962479,1
2012,08,005,00815,0.172,0.0463,26489,0.0079636,0.83962479,1
2012,08,005,00820,0.7463,0.1356,77546,0.10119827999999999,0.83962479,1
2012,08,005,00824,0.5353,0.095,54361,0.0508535,0.83962479,1
2012,08,007,00900,0.112,1,12084,0.112,0.112,3
2012,08,009,00800,0.0378,1,3788,0.0378,0.0378,3
2012,08,011,00100,0.0589,1,6499,0.0589,0.0589,3
2012,08,013,00801,0.2112,0.0725,21345,0.015312,0.72372551,2
2012,08,013,00802,0.7037,0.3692,108744,0.25980603999999996,0.72372551,2
2012,08,013,00803,1,0.3865,113853,0.3865,0.72372551,2
2012,08,013,00804,0.3613,0.1719,50625,0.06210747,0.72372551,2
2012,08,014,00804,0.3656,0.9166,51229,0.33510895999999996,0.33840326,3
2012,08,014,00805,0.0395,0.0834,4660,0.0032943,0.33840326,3
2012,08,015,00600,0.1716,1,17809,0.1716,0.1716,3
2012,08,017,00100,0.0166,1,1836,0.0166,0.0166,3
2012,08,019,00801,0.0899,1,9088,0.0899,0.0899,3
2012,08,021,00800,0.0823,1,8256,0.0823,0.0823,3
2012,08,023,00800,0.0351,1,3524,0.0351,0.0351,3
2012,08,025,00100,0.0527,1,5823,0.0527,0.0527,3
2012,08,027,00600,0.041,1,4255,0.041,0.041,3
2012,08,029,01002,0.3039,1,30952,0.3039,0.3039,3
2012,08,031,00812,1,0.2519,151191,0.2519,0.96335,1
2012,08,031,00813,1,0.1668,100124,0.1668,0.96335,1
2012,08,031,00814,1,0.17,102044,0.17,0.96335,1
2012,08,031,00815,0.828,0.2125,127528,0.17595,0.96335,1
2012,08,031,00816,1,0.1987,119271,0.1987,0.96335,1
2012,08,033,00900,0.0191,1,2064,0.0191,0.0191,3
2012,08,035,00821,0.7561,0.3246,92652,0.24543006,0.86501145,1
2012,08,035,00822,1,0.3576,102075,0.3576,0.86501145,1
2012,08,035,00823,0.8241,0.3179,90738,0.26198139000000004,0.86501145,1
2012,08,037,00400,0.4596,1,52197,0.4596,0.4596,2
2012,08,039,00100,0.0337,0.161,3717,0.0054257,0.1530058,3
2012,08,039,00823,0.1759,0.839,19369,0.1475801,0.1530058,3
2012,08,041,04101,0.7907,0.1417,88198,0.11204218999999999,0.97024219,1
2012,08,041,04102,1,0.172,107035,0.172,0.97024219,1
2012,08,041,04103,1,0.1651,102746,0.1651,0.97024219,1
2012,08,041,04104,1,0.174,108283,0.174,0.97024219,1
2012,08,041,04105,1,0.176,109521,0.176,0.97024219,1
2012,08,041,04106,1,0.1711,106480,0.1711,0.97024219,1
2012,08,043,00600,0.4512,1,46824,0.4512,0.4512,2
2012,08,045,00200,0.5619,1,56389,0.5619,0.5619,2
2012,08,047,00801,0.0538,1,5441,0.0538,0.0538,3
2012,08,049,00400,0.1307,1,14843,0.1307,0.1307,3
2012,08,051,00900,0.142,1,15324,0.142,0.142,3
2012,08,053,00900,0.0078,1,843,0.0078,0.0078,3
2012,08,055,00600,0.0647,1,6711,0.0647,0.0647,3
2012,08,057,00400,0.0123,1,1394,0.0123,0.0123,3
2012,08,059,00801,0.645,0.1219,65182,0.0786255,0.79927457,1
2012,08,059,00804,0.23,0.0603,32237,0.013869000000000001,0.79927457,1
2012,08,059,00805,0.1403,0.0309,16539,0.0043352700000000004,0.79927457,1
2012,08,059,00817,0.9747,0.2054,109802,0.20020338000000001,0.79927457,1
2012,08,059,00818,1,0.2173,116177,0.2173,0.79927457,1
2012,08,059,00819,1,0.2588,138358,0.2588,0.79927457,1
2012,08,059,00820,0.2537,0.0493,26363,0.012507409999999998,0.79927457,1
2012,08,059,00821,0.2439,0.0559,29885,0.01363401,0.79927457,1
2012,08,061,00100,0.0127,1,1398,0.0127,0.0127,3
2012,08,063,00100,0.0749,1,8270,0.0749,0.0749,3
2012,08,065,00600,0.0704,1,7310,0.0704,0.0704,3
2012,08,067,00900,0.4758,1,51334,0.4758,0.4758,2
2012,08,069,00102,1,0.3844,115164,0.3844,1,1
2012,08,069,00103,1,0.6156,184466,0.6156,1,1
2012,08,071,00800,0.1546,1,15507,0.1546,0.1546,3
2012,08,073,00100,0.0495,1,5467,0.0495,0.0495,3
2012,08,075,00100,0.2057,1,22709,0.2057,0.2057,3
2012,08,077,01001,1,0.8785,128898,0.8785,0.8997624999999999,1
2012,08,077,01002,0.175,0.1215,17825,0.021262499999999997,0.8997624999999999,1
2012,08,079,00800,0.0071,1,712,0.0071,0.0071,3
2012,08,081,00200,0.1375,1,13795,0.1375,0.1375,3
2012,08,083,00900,0.2367,1,25535,0.2367,0.2367,3
2012,08,085,01002,0.4053,1,41276,0.4053,0.4053,2
2012,08,087,00100,0.2551,1,28159,0.2551,0.2551,3
2012,08,089,00800,0.1878,1,18831,0.1878,0.1878,3
2012,08,091,01002,0.0436,1,4436,0.0436,0.0436,3
2012,08,093,00600,0.1562,1,16206,0.1562,0.1562,3
2012,08,095,00100,0.0402,1,4442,0.0402,0.0402,3
2012,08,097,00400,0.151,1,17148,0.151,0.151,3
2012,08,099,00800,0.1252,1,12551,0.1252,0.1252,3
2012,08,101,00600,0.0449,0.0293,4661,0.00131557,0.95031657,1
2012,08,101,00700,1,0.9482,150830,0.9482,0.95031657,1
2012,08,101,00800,0.0356,0.0225,3572,8.01e-4,0.95031657,1
2012,08,103,00200,0.0664,1,6666,0.0664,0.0664,3
2012,08,105,00800,0.1195,1,11982,0.1195,0.1195,3
2012,08,107,00200,0.2342,1,23509,0.2342,0.2342,3
2012,08,109,00800,0.0609,1,6108,0.0609,0.0609,3
2012,08,111,00900,0.0065,1,699,0.0065,0.0065,3
2012,08,113,01002,0.0723,1,7359,0.0723,0.0723,3
2012,08,115,00100,0.0215,1,2379,0.0215,0.0215,3
2012,08,117,00400,0.2465,1,27994,0.2465,0.2465,3
2012,08,119,04101,0.2093,1,23350,0.2093,0.2093,3
2012,08,121,00100,0.0436,1,4814,0.0436,0.0436,3
2012,08,123,00100,0.0439,0.0192,4843,8.4288e-4,0.77187249,1
2012,08,123,00300,1,0.6841,172967,0.6841,0.77187249,1
2012,08,123,00802,0.2963,0.1811,45795,0.05365993,0.77187249,1
2012,08,123,00824,0.2878,0.1156,29220,0.033269679999999996,0.77187249,1
2012,08,125,00100,0.091,1,10043,0.091,0.091,3
2012,09,001,00100,1,0.1824,167187,0.1824,1.0001,1
2012,09,001,00101,1,0.1253,114873,0.1253,1.0001,1
2012,09,001,00102,1,0.2005,183814,0.2005,1.0001,1
2012,09,001,00103,1,0.1448,132726,0.1448,1.0001,1
2012,09,001,00104,1,0.1573,144229,0.1573,1.0001,1
2012,09,001,00105,1,0.1898,174000,0.1898,1.0001,1
2012,09,003,00300,1,0.176,157346,0.176,1,1
2012,09,003,00301,1,0.1225,109493,0.1225,1,1
2012,09,003,00302,1,0.1396,124775,0.1396,1,1
2012,09,003,00303,1,0.1801,160995,0.1801,1,1
2012,09,003,00304,1,0.1262,112847,0.1262,1,1
2012,09,003,00305,1,0.1239,110788,0.1239,1,1
2012,09,003,00306,1,0.1317,117770,0.1317,1,1
2012,09,005,00500,1,1,189927,1,1,1
2012,09,007,00700,1,1,165676,1,1,1
2012,09,009,00900,1,0.1547,133419,0.1547,1,1
2012,09,009,00901,1,0.128,110366,0.128,1,1
2012,09,009,00902,1,0.1508,130096,0.1508,1,1
2012,09,009,00903,1,0.144,124204,0.144,1,1
2012,09,009,00904,1,0.1418,122279,0.1418,1,1
2012,09,009,00905,1,0.1505,129779,0.1505,1,1
2012,09,009,00906,1,0.1302,112334,0.1302,1,1
2012,09,011,01100,1,0.5075,139086,0.5075,1,1
2012,09,011,01101,1,0.4925,134969,0.4925,1,1
2012,09,013,01300,1,1,152691,1,1,1
2012,09,015,01500,1,1,118428,1,1,1
2012,10,001,00200,1,1,162310,1,1,1
2012,10,003,00101,1,0.201,108214,0.201,1,1
2012,10,003,00102,1,0.2694,145071,0.2694,1,1
2012,10,003,00103,1,0.2685,144597,0.2685,1,1
2012,10,003,00104,1,0.2611,140597,0.2611,1,1
2012,10,005,00300,1,1,197145,1,1,1
2012,11,001,00101,1,0.1762,106024,0.1762,1,1
2012,11,001,00102,1,0.1871,112600,0.1871,1,1
2012,11,001,00103,1,0.1727,103901,0.1727,1,1
2012,11,001,00104,1,0.2327,140006,0.2327,1,1
2012,11,001,00105,1,0.2313,139192,0.2313,1,1
2012,12,001,00101,1,0.5755,142345,0.5755,1,1
2012,12,001,00102,1,0.4245,104991,0.4245,1,1
2012,12,003,08900,0.27,1,27115,0.27,0.27,3
2012,12,005,00500,0.6284,1,168852,0.6284,0.6284,2
2012,12,007,02300,0.1535,1,28520,0.1535,0.1535,3
2012,12,009,00901,1,0.3376,183425,0.3376,1,1
2012,12,009,00902,1,0.2131,115817,0.2131,1,1
2012,12,009,00903,1,0.214,116283,0.214,1,1
2012,12,009,00904,1,0.2353,127851,0.2353,1,1
2012,12,011,01101,1,0.0825,144209,0.0825,0.9999,1
2012,12,011,01102,1,0.0622,108754,0.0622,0.9999,1
2012,12,011,01103,1,0.058,101332,0.058,0.9999,1
2012,12,011,01104,1,0.0675,117990,0.0675,0.9999,1
2012,12,011,01105,1,0.0962,168134,0.0962,0.9999,1
2012,12,011,01106,1,0.0945,165230,0.0945,0.9999,1
2012,12,011,01107,1,0.0574,100306,0.0574,0.9999,1
2012,12,011,01108,1,0.079,138155,0.079,0.9999,1
2012,12,011,01109,1,0.0579,101245,0.0579,0.9999,1
2012,12,011,01110,1,0.0645,112759,0.0645,0.9999,1
2012,12,011,01111,1,0.0762,133224,0.0762,0.9999,1
2012,12,011,01112,1,0.0735,128559,0.0735,0.9999,1
2012,12,011,01113,1,0.067,117196,0.067,0.9999,1
2012,12,011,01114,1,0.0635,110973,0.0635,0.9999,1
2012,12,013,06300,0.0761,1,14625,0.0761,0.0761,3
2012,12,015,01500,1,1,159978,1,1,1
2012,12,017,01701,1,1,141236,1,1,1
2012,12,019,01900,1,1,190865,1,1,1
2012,12,021,02101,1,0.3235,104015,0.3235,1,1
2012,12,021,02102,1,0.3387,108892,0.3387,1,1
2012,12,021,02103,1,0.3378,108613,0.3378,1,1
2012,12,023,02300,0.3636,1,67531,0.3636,0.3636,2
2012,12,027,02700,0.2316,1,34862,0.2316,0.2316,3
2012,12,029,02300,0.0884,1,16422,0.0884,0.0884,3
2012,12,031,03101,1,0.1365,117975,0.1365,1.0001,1
2012,12,031,03102,1,0.1374,118733,0.1374,1.0001,1
2012,12,031,03103,1,0.1187,102549,0.1187,1.0001,1
2012,12,031,03104,1,0.1524,131674,0.1524,1.0001,1
2012,12,031,03105,1,0.1427,123350,0.1427,1.0001,1
2012,12,031,03106,1,0.1317,113789,0.1317,1.0001,1
2012,12,031,03107,1,0.1807,156193,0.1807,1.0001,1
2012,12,033,03301,1,0.3709,110392,0.3709,1,1
2012,12,033,03302,1,0.6291,187227,0.6291,1,1
2012,12,035,03500,0.9326,1,95696,0.9326,0.9326,1
2012,12,037,06300,0.0601,1,11549,0.0601,0.0601,3
2012,12,039,06300,0.2415,1,46389,0.2415,0.2415,3
2012,12,041,02300,0.0912,1,16939,0.0912,0.0912,3
2012,12,043,09300,0.1252,1,12884,0.1252,0.1252,3
2012,12,045,06300,0.0826,1,15863,0.0826,0.0826,3
2012,12,047,12100,0.1383,1,14799,0.1383,0.1383,3
2012,12,049,02700,0.1843,1,27731,0.1843,0.1843,3
2012,12,051,09300,0.3804,1,39140,0.3804,0.3804,2
2012,12,053,05301,1,1,172778,1,1,1
2012,12,055,02700,0.5841,0.8899,87912,0.5197905899999999,0.5314281599999999,2
2012,12,055,09300,0.1057,0.1101,10874,0.01163757,0.5314281599999999,2
2012,12,057,05701,1,0.1138,139898,0.1138,0.9999,1
2012,12,057,05702,1,0.1271,156280,0.1271,0.9999,1
2012,12,057,05703,1,0.1202,147714,0.1202,0.9999,1
2012,12,057,05704,1,0.1258,154649,0.1258,0.9999,1
2012,12,057,05705,1,0.1191,146416,0.1191,0.9999,1
2012,12,057,05706,1,0.1018,125158,0.1018,0.9999,1
2012,12,057,05707,1,0.145,178275,0.145,0.9999,1
2012,12,057,05708,1,0.1471,180836,0.1471,0.9999,1
2012,12,059,00500,0.0742,1,19927,0.0742,0.0742,3
2012,12,061,06100,1,1,138028,1,1,1
2012,12,063,06300,0.259,1,49746,0.259,0.259,3
2012,12,065,06300,0.0769,1,14761,0.0769,0.0769,3
2012,12,067,12100,0.0829,1,8870,0.0829,0.0829,3
2012,12,069,06901,1,0.3395,100839,0.3395,0.82585427,1
2012,12,069,06902,0.4587,0.2033,60403,0.09325371,0.82585427,1
2012,12,069,06903,0.8598,0.4572,135810,0.39310056,0.82585427,1
2012,12,071,07101,1,0.1944,120296,0.1944,1,1
2012,12,071,07102,1,0.2557,158207,0.2557,1,1
2012,12,071,07103,1,0.2203,136315,0.2203,1,1
2012,12,071,07104,1,0.1631,100944,0.1631,1,1
2012,12,071,07105,1,0.1665,102992,0.1665,1,1
2012,12,073,07300,1,0.5052,139184,0.5052,1,1
2012,12,073,07301,1,0.4948,136303,0.4948,1,1
2012,12,075,02300,0.2197,1,40801,0.2197,0.2197,3
2012,12,077,06300,0.0436,1,8365,0.0436,0.0436,3
2012,12,079,12100,0.1796,1,19224,0.1796,0.1796,3
2012,12,081,08101,1,0.3331,107538,0.3331,1,1
2012,12,081,08102,1,0.353,113948,0.353,1,1
2012,12,081,08103,1,0.3139,101347,0.3139,1,1
2012,12,083,08301,1,0.3019,100021,0.3019,1,1
2012,12,083,08302,1,0.3103,102804,0.3103,1,1
2012,12,083,08303,1,0.3878,128473,0.3878,1,1
2012,12,085,08500,1,1,146318,1,1,1
2012,12,086,08601,1,0.0459,114465,0.0459,0.99164592,1
2012,12,086,08602,1,0.0406,101323,0.0406,0.99164592,1
2012,12,086,08603,1,0.0403,100720,0.0403,0.99164592,1
2012,12,086,08604,1,0.0402,100433,0.0402,0.99164592,1
2012,12,086,08605,1,0.0423,105499,0.0423,0.99164592,1
2012,12,086,08606,1,0.0405,101112,0.0405,0.99164592,1
2012,12,086,08607,1,0.0402,100459,0.0402,0.99164592,1
2012,12,086,08608,1,0.0452,112930,0.0452,0.99164592,1
2012,12,086,08609,1,0.0405,101006,0.0405,0.99164592,1
2012,12,086,08610,1,0.0404,100923,0.0404,0.99164592,1
2012,12,086,08611,1,0.0405,101124,0.0405,0.99164592,1
2012,12,086,08612,1,0.0402,100297,0.0402,0.99164592,1
2012,12,086,08613,1,0.0406,101386,0.0406,0.99164592,1
2012,12,086,08614,1,0.0406,101343,0.0406,0.99164592,1
2012,12,086,08615,1,0.0413,103186,0.0413,0.99164592,1
2012,12,086,08616,1,0.0405,101136,0.0405,0.99164592,1
2012,12,086,08617,1,0.041,102442,0.041,0.99164592,1
2012,12,086,08618,1,0.0426,106294,0.0426,0.99164592,1
2012,12,086,08619,1,0.0405,101209,0.0405,0.99164592,1
2012,12,086,08620,1,0.0404,100968,0.0404,0.99164592,1
2012,12,086,08621,1,0.0407,101507,0.0407,0.99164592,1
2012,12,086,08622,1,0.0411,102646,0.0411,0.99164592,1
2012,12,086,08623,1,0.0423,105632,0.0423,0.99164592,1
2012,12,086,08624,1,0.0401,100194,0.0401,0.99164592,1
2012,12,086,08700,0.2784,0.0113,28201,0.0031459199999999995,0.99164592,1
2012,12,087,08700,0.7216,1,73090,0.7216,0.7216,2
2012,12,089,08900,0.73,1,73314,0.73,0.73,2
2012,12,091,09100,1,1,180822,1,1,1
2012,12,093,09300,0.3887,1,39996,0.3887,0.3887,2
2012,12,095,09501,1,0.1105,126654,0.1105,1,1
2012,12,095,09502,1,0.1061,121592,0.1061,1,1
2012,12,095,09503,1,0.0924,105917,0.0924,1,1
2012,12,095,09504,1,0.1093,125220,0.1093,1,1
2012,12,095,09505,1,0.0951,108980,0.0951,1,1
2012,12,095,09506,1,0.0886,101497,0.0886,1,1
2012,12,095,09507,1,0.0938,107435,0.0938,1,1
2012,12,095,09508,1,0.0941,107817,0.0941,1,1
2012,12,095,09509,1,0.1065,122100,0.1065,1,1
2012,12,095,09510,1,0.1036,118744,0.1036,1,1
2012,12,097,09701,1,0.5614,150845,0.5614,1,1
2012,12,097,09702,1,0.4386,117840,0.4386,1,1
2012,12,099,09901,1,0.0786,103754,0.0786,1,1
2012,12,099,09902,1,0.0852,112504,0.0852,1,1
2012,12,099,09903,1,0.108,142518,0.108,1,1
2012,12,099,09904,1,0.0941,124204,0.0941,1,1
2012,12,099,09905,1,0.095,125430,0.095,1,1
2012,12,099,09906,1,0.113,149191,0.113,1,1
2012,12,099,09907,1,0.087,114816,0.087,1,1
2012,12,099,09908,1,0.0808,106704,0.0808,1,1
2012,12,099,09909,1,0.0786,103727,0.0786,1,1
2012,12,099,09910,1,0.0776,102440,0.0776,1,1
2012,12,099,09911,1,0.1021,134846,0.1021,1,1
2012,12,101,10101,1,0.2464,114487,0.2464,1.0001,1
2012,12,101,10102,1,0.225,104558,0.225,1.0001,1
2012,12,101,10103,1,0.2793,129773,0.2793,1.0001,1
2012,12,101,10104,1,0.2494,115879,0.2494,1.0001,1
2012,12,103,10301,1,0.1278,117168,0.1278,0.9999,1
2012,12,103,10302,1,0.1171,107370,0.1171,0.9999,1
2012,12,103,10303,1,0.1141,104566,0.1141,0.9999,1
2012,12,103,10304,1,0.1173,107480,0.1173,0.9999,1
2012,12,103,10305,1,0.1176,107780,0.1176,0.9999,1
2012,12,103,10306,1,0.1194,109431,0.1194,0.9999,1
2012,12,103,10307,1,0.1657,151899,0.1657,0.9999,1
2012,12,103,10308,1,0.1209,110848,0.1209,0.9999,1
2012,12,105,10501,1,0.2885,173680,0.2885,1,1
2012,12,105,10502,1,0.2631,158399,0.2631,1,1
2012,12,105,10503,1,0.2209,133015,0.2209,1,1
2012,12,105,10504,1,0.2275,137001,0.2275,1,1
2012,12,107,10700,0.738,1,74364,0.738,0.738,2
2012,12,109,10700,0.262,0.1389,26398,0.0363918,0.8974918,1
2012,12,109,10900,1,0.8611,163641,0.8611,0.8974918,1
2012,12,111,11101,1,0.369,102496,0.369,1,1
2012,12,111,11102,1,0.631,175293,0.631,1,1
2012,12,113,11300,1,1,151372,1,1,1
2012,12,115,11501,1,0.3258,123642,0.3258,1,1
2012,12,115,11502,1,0.3463,131395,0.3463,1,1
2012,12,115,11503,1,0.3279,124411,0.3279,1,1
2012,12,117,11701,1,0.2521,106584,0.2521,0.9999,1
2012,12,117,11702,1,0.2466,104246,0.2466,0.9999,1
2012,12,117,11703,1,0.2467,104294,0.2467,0.9999,1
2012,12,117,11704,1,0.2545,107594,0.2545,0.9999,1
2012,12,119,06902,0.5413,0.763,71276,0.4130119,0.4462393,2
2012,12,119,06903,0.1402,0.237,22144,0.0332274,0.4462393,2
2012,12,121,12100,0.3883,1,41551,0.3883,0.3883,2
2012,12,123,12100,0.2109,1,22570,0.2109,0.2109,3
2012,12,125,02300,0.0836,1,15535,0.0836,0.0836,3
2012,12,127,03500,0.0674,0.014,6918,9.436000000000001e-4,0.9869435999999999,1
2012,12,127,12701,1,0.2244,110993,0.2244,0.9869435999999999,1
2012,12,127,12702,1,0.2582,127717,0.2582,0.9869435999999999,1
2012,12,127,12703,1,0.2647,130896,0.2647,0.9869435999999999,1
2012,12,127,12704,1,0.2387,118069,0.2387,0.9869435999999999,1
2012,12,129,06300,0.1602,1,30776,0.1602,0.1602,3
2012,12,131,00500,0.2048,1,55043,0.2048,0.2048,3
2012,12,133,00500,0.0926,1,24896,0.0926,0.0926,3
2012,13,001,01200,0.1138,1,18236,0.1138,0.1138,3
2012,13,003,00500,0.0497,1,8375,0.0497,0.0497,3
2012,13,005,00500,0.0659,1,11096,0.0659,0.0659,3
2012,13,007,01100,0.0284,1,3451,0.0284,0.0284,3
2012,13,009,01600,0.2527,1,45720,0.2527,0.2527,3
2012,13,011,03500,0.1364,1,18395,0.1364,0.1364,3
2012,13,013,03800,0.5342,1,69367,0.5342,0.5342,2
2012,13,015,02900,1,1,100157,1,1,1
2012,13,017,00700,0.1367,1,17634,0.1367,0.1367,3
2012,13,019,00700,0.1495,1,19286,0.1495,0.1495,3
2012,13,021,01400,1,1,155547,1,1,1
2012,13,023,01300,0.0913,1,13063,0.0913,0.0913,3
2012,13,025,00500,0.1093,1,18411,0.1093,0.1093,3
2012,13,027,00700,0.126,1,16243,0.126,0.126,3
2012,13,029,00200,0.2795,1,30233,0.2795,0.2795,3
2012,13,031,00300,0.5123,1,70217,0.5123,0.5123,2
2012,13,033,04200,0.1789,1,23316,0.1789,0.1789,3
2012,13,035,01900,0.1566,1,23655,0.1566,0.1566,3
2012,13,037,01100,0.055,1,6694,0.055,0.055,3
2012,13,039,00100,0.3496,1,50513,0.3496,0.3496,3
2012,13,043,01300,0.0769,1,10998,0.0769,0.0769,3
2012,13,045,02300,1,1,110527,1,1,1
2012,13,047,02600,0.3647,1,63942,0.3647,0.3647,2
2012,13,049,00500,0.0723,1,12171,0.0723,0.0723,3
2012,13,051,00401,1,0.6012,159408,0.6012,1,1
2012,13,051,00402,1,0.3988,105720,0.3988,1,1
2012,13,053,01700,0.056,1,11267,0.056,0.056,3
2012,13,055,02600,0.1484,1,26015,0.1484,0.1484,3
2012,13,057,03101,1,0.4799,102871,0.4799,1,1
2012,13,057,03102,1,0.5201,111475,0.5201,1,1
2012,13,059,03600,1,1,116714,1,1,1
2012,13,061,01800,0.0188,1,3183,0.0188,0.0188,3
2012,13,063,05001,1,0.4238,109951,0.4238,1,1
