state,puma12,place,stab,PlaceName,PUMA12name,pop20,afact2,afact
28,1400,66160,MS,"Scooba town, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",744,1,0.0063
28,1400,66280,MS,"Sebastopol town, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",266,1,0.0023
28,1400,70120,MS,"Standing Pine CDP, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",517,1,0.0044
28,1400,72040,MS,"Sylvarena village, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",87,1,0.0007
28,1400,72400,MS,"Taylorsville town, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",1148,1,0.0097
28,1400,74675,MS,"Tucker CDP, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",642,1,0.0054
28,1400,75360,MS,"Union town, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",559,0.2738,0.0047
28,1400,77520,MS,"Walnut Grove town, MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",510,1,0.0043
28,1400,99999,MS,[not in a place],"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",79455,0.0601,0.6738
28,1500,13580,MS,"Chunky town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",272,1,0.0025
28,1500,15180,MS,"Collinsville CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1984,1,0.0181
28,1500,15540,MS,"Conehatta CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1376,1,0.0125
28,1500,18180,MS,"Decatur town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1945,1,0.0177
28,1500,18980,MS,"De Soto CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",274,1,0.0025
28,1500,22580,MS,"Enterprise town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",496,1,0.0045
28,1500,31980,MS,"Hickory town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",408,1,0.0037
28,1500,38600,MS,"Lake town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",91,0.1916,0.0008
28,1500,39600,MS,"Lauderdale CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",395,1,0.0036
28,1500,45160,MS,"Marion town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1751,1,0.0159
28,1500,46640,MS,"Meridian city, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",35052,1,0.319
28,1500,46680,MS,"Meridian Station CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",581,1,0.0053
28,1500,50720,MS,"Nellieburg CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1316,1,0.012
28,1500,51720,MS,"Newton city, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",3195,1,0.0291
28,1500,54960,MS,"Pachuta town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",207,1,0.0019
28,1500,60720,MS,"Quitman city, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",2061,1,0.0188
28,1500,67520,MS,"Shubuta town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",406,1,0.0037
28,1500,70760,MS,"Stonewall town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",879,1,0.008
28,1500,73880,MS,"Toomsuba CDP, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",778,1,0.0071
28,1500,75360,MS,"Union town, MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1483,0.7262,0.0135
28,1500,99999,MS,[not in a place],"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",54940,0.0416,0.5
28,1600,680,MS,"Alcorn State University CDP, MS",Southwest Region,1120,1,0.0064
28,1600,7322,MS,"Bogue Chitto CDP, MS",Southwest Region,437,1,0.0025
28,1600,8820,MS,"Brookhaven city, MS",Southwest Region,11674,1,0.0663
28,1600,9460,MS,"Bude town, MS",Southwest Region,780,1,0.0044
28,1600,12740,MS,"Centreville town, MS",Southwest Region,1258,1,0.0071
28,1600,14540,MS,"Cloverdale CDP, MS",Southwest Region,557,1,0.0032
28,1600,16620,MS,"Crosby town, MS",Southwest Region,242,1,0.0014
28,1600,24500,MS,"Fayette city, MS",Southwest Region,1445,1,0.0082
28,1600,24740,MS,"Fernwood CDP, MS",Southwest Region,286,1,0.0016
28,1600,27820,MS,"Gloster town, MS",Southwest Region,897,1,0.0051
28,1600,31740,MS,"Hermanville CDP, MS",Southwest Region,692,1,0.0039
28,1600,40640,MS,"Liberty town, MS",Southwest Region,560,1,0.0032
28,1600,43280,MS,"McComb city, MS",Southwest Region,12413,1,0.0705
28,1600,44680,MS,"Magnolia city, MS",Southwest Region,1883,1,0.0107
28,1600,46200,MS,"Meadville town, MS",Southwest Region,448,1,0.0025
28,1600,48560,MS,"Monticello town, MS",Southwest Region,1441,1,0.0082
28,1600,48880,MS,"Morgantown CDP, MS",Southwest Region,1334,1,0.0076
28,1600,50440,MS,"Natchez city, MS",Southwest Region,14520,1,0.0825
28,1600,51360,MS,"New Hebron town, MS",Southwest Region,386,1,0.0022
28,1600,54640,MS,"Osyka town, MS",Southwest Region,381,1,0.0022
28,1600,55560,MS,"Pattison CDP, MS",Southwest Region,176,1,0.001
28,1600,59560,MS,"Port Gibson city, MS",Southwest Region,1269,1,0.0072
28,1600,64080,MS,"Roxie town, MS",Southwest Region,469,1,0.0027
28,1600,67960,MS,"Silver Creek town, MS",Southwest Region,175,1,0.001
28,1600,71480,MS,"Summit town, MS",Southwest Region,1505,1,0.0085
28,1600,75160,MS,"Tylertown town, MS",Southwest Region,1515,1,0.0086
28,1600,78640,MS,"Wesson town, MS",Southwest Region,22,0.012,0.0001
28,1600,81120,MS,"Woodville town, MS",Southwest Region,928,1,0.0053
28,1600,99999,MS,[not in a place],Southwest Region,117233,0.0887,0.6659
28,1700,3580,MS,"Bassfield town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",192,1,0.0015
28,1700,9380,MS,"Buckatunna CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",383,1,0.0029
28,1700,13700,MS,"Clara CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",386,1,0.003
28,1700,15140,MS,"Collins city, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",2342,1,0.018
28,1700,20740,MS,"Eastabuchie CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",125,0.6684,0.001
28,1700,22020,MS,"Ellisville city, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",4652,1,0.0357
28,1700,39640,MS,"Laurel city, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",17161,1,0.1318
28,1700,39800,MS,"Leaf CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",62,1,0.0005
28,1700,39840,MS,"Leakesville town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",3775,1,0.029
28,1700,43840,MS,"McLain town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",313,1,0.0024
28,1700,49160,MS,"Moselle CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",304,1,0.0023
28,1700,49520,MS,"Mount Olive town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",895,1,0.0069
28,1700,54680,MS,"Ovett CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",183,1,0.0014
28,1700,59920,MS,"Prentiss town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",976,1,0.0075
28,1700,64920,MS,"Sandersville town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",636,1,0.0049
28,1700,66400,MS,"Seminary town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",305,1,0.0023
28,1700,66840,MS,"Sharon CDP, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",1344,1,0.0103
28,1700,69160,MS,"Soso town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",418,1,0.0032
28,1700,70320,MS,"State Line town, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",452,1,0.0035
28,1700,78360,MS,"Waynesboro city, MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",4567,1,0.0351
28,1700,99999,MS,[not in a place],"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",90745,0.0687,0.6969
28,1800,2060,MS,"Arnold Line CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",2333,1,0.0131
28,1800,3940,MS,"Baxterville CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",267,1,0.0015
28,1800,4500,MS,"Beaumont town, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",669,1,0.0038
28,1800,15340,MS,"Columbia city, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",5864,1,0.0329
28,1800,20740,MS,"Eastabuchie CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",62,0.3316,0.0003
28,1800,25740,MS,"Foxworth CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",523,1,0.0029
28,1800,27620,MS,"Glendale CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",1681,1,0.0094
28,1800,31020,MS,"Hattiesburg city, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",48730,1,0.2732
28,1800,38160,MS,"Kokomo CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",150,1,0.0008
28,1800,42640,MS,"Lumberton city, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",1608,0.9944,0.009
28,1800,51040,MS,"New Augusta town, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",554,1,0.0031
28,1800,53080,MS,"Oak Grove CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",1758,1,0.0099
28,1800,56800,MS,"Petal city, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",11010,1,0.0617
28,1800,60480,MS,"Purvis city, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",1909,1,0.0107
28,1800,61080,MS,"Rawls Springs CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",1202,1,0.0067
28,1800,62480,MS,"Richton town, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",920,1,0.0052
28,1800,64240,MS,"Runnelstown CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",320,1,0.0018
28,1800,71560,MS,"Sumrall town, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",1765,1,0.0099
28,1800,78890,MS,"West Hattiesburg CDP, MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",6006,1,0.0337
28,1800,99999,MS,[not in a place],"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",91040,0.0689,0.5104
28,1900,460,MS,"Agricola CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",346,1,0.0024
28,1900,3980,MS,"Bay St. Louis city, MS","South Region--Pearl River, Hancock, George & Stone Counties",9284,1,0.0641
28,1900,5180,MS,"Benndale CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",65,1,0.0004
28,1900,7620,MS,"Bond CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",506,1,0.0035
28,1900,19100,MS,"Diamondhead city, MS","South Region--Pearl River, Hancock, George & Stone Counties",9529,1,0.0658
28,1900,32110,MS,"Hide-A-Way Lake CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",2065,1,0.0143
28,1900,37600,MS,"Kiln CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",2224,1,0.0154
28,1900,42440,MS,"Lucedale city, MS","South Region--Pearl River, Hancock, George & Stone Counties",2869,1,0.0198
28,1900,42640,MS,"Lumberton city, MS","South Region--Pearl River, Hancock, George & Stone Counties",9,0.0056,0.0001
28,1900,51840,MS,"Nicholson CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",2833,1,0.0196
28,1900,55920,MS,"Pearlington CDP, MS","South Region--Pearl River, Hancock, George & Stone Counties",1153,1,0.008
28,1900,57160,MS,"Picayune city, MS","South Region--Pearl River, Hancock, George & Stone Counties",11885,1,0.0821
28,1900,59480,MS,"Poplarville city, MS","South Region--Pearl River, Hancock, George & Stone Counties",2833,1,0.0196
28,1900,78200,MS,"Waveland city, MS","South Region--Pearl River, Hancock, George & Stone Counties",7210,1,0.0498
28,1900,80160,MS,"Wiggins city, MS","South Region--Pearl River, Hancock, George & Stone Counties",4272,1,0.0295
28,1900,99999,MS,[not in a place],"South Region--Pearl River, Hancock, George & Stone Counties",87759,0.0664,0.6059
28,2000,6220,MS,"Biloxi city, MS",South Region--Harrison County--Gulfport & Biloxi Cities,49449,1,0.237
28,2000,18420,MS,"DeLisle CDP, MS",South Region--Harrison County--Gulfport & Biloxi Cities,1275,1,0.0061
28,2000,19180,MS,"DIberville city, MS",South Region--Harrison County--Gulfport & Biloxi Cities,12721,1,0.061
28,2000,29700,MS,"Gulfport city, MS",South Region--Harrison County--Gulfport & Biloxi Cities,72926,1,0.3496
28,2000,31540,MS,"Henderson Point CDP, MS",South Region--Harrison County--Gulfport & Biloxi Cities,232,1,0.0011
28,2000,41680,MS,"Long Beach city, MS",South Region--Harrison County--Gulfport & Biloxi Cities,16780,1,0.0804
28,2000,42800,MS,"Lyman CDP, MS",South Region--Harrison County--Gulfport & Biloxi Cities,2372,1,0.0114
28,2000,55400,MS,"Pass Christian city, MS",South Region--Harrison County--Gulfport & Biloxi Cities,5686,1,0.0273
28,2000,65720,MS,"Saucier CDP, MS",South Region--Harrison County--Gulfport & Biloxi Cities,1077,1,0.0052
28,2000,99999,MS,[not in a place],South Region--Harrison County--Gulfport & Biloxi Cities,46103,0.0349,0.221
28,2100,6180,MS,"Big Point CDP, MS",South Region--Jackson County,618,1,0.0043
28,2100,22900,MS,"Escatawpa CDP, MS",South Region--Jackson County,3254,1,0.0227
28,2100,26860,MS,"Gautier city, MS",South Region--Jackson County,19024,1,0.1328
28,2100,29620,MS,"Gulf Hills CDP, MS",South Region--Jackson County,8526,1,0.0595
28,2100,29660,MS,"Gulf Park Estates CDP, MS",South Region--Jackson County,5972,1,0.0417
28,2100,31460,MS,"Helena CDP, MS",South Region--Jackson County,983,1,0.0069
28,2100,34340,MS,"Hurley CDP, MS",South Region--Jackson County,1557,1,0.0109
28,2100,39520,MS,"Latimer CDP, MS",South Region--Jackson County,6720,1,0.0469
28,2100,49240,MS,"Moss Point city, MS",South Region--Jackson County,12147,1,0.0848
28,2100,53520,MS,"Ocean Springs city, MS",South Region--Jackson County,18429,1,0.1286
28,2100,55360,MS,"Pascagoula city, MS",South Region--Jackson County,22010,1,0.1536
28,2100,64680,MS,"St. Martin CDP, MS",South Region--Jackson County,7811,1,0.0545
28,2100,76200,MS,"Vancleave CDP, MS",South Region--Jackson County,5592,1,0.039
28,2100,77080,MS,"Wade CDP, MS",South Region--Jackson County,996,1,0.007
28,2100,99999,MS,[not in a place],South Region--Jackson County,29613,0.0224,0.2067
29,100,514,MO,"Albany city, MO",Northwest Missouri,1679,1,0.0158
29,100,712,MO,"Allendale village, MO",Northwest Missouri,48,1,0.0005
29,100,910,MO,"Altamont village, MO",Northwest Missouri,171,1,0.0016
29,100,1864,MO,"Arkoe town, MO",Northwest Missouri,56,1,0.0005
29,100,2692,MO,"Avalon CDP, MO",Northwest Missouri,83,1,0.0008
29,100,3340,MO,"Barnard city, MO",Northwest Missouri,201,1,0.0019
29,100,5068,MO,"Bethany city, MO",Northwest Missouri,2915,1,0.0275
29,100,5464,MO,"Bigelow village, MO",Northwest Missouri,5,1,0
29,100,5495,MO,"Big Lake village, MO",Northwest Missouri,65,1,0.0006
29,100,6247,MO,"Blanchard CDP, MO",Northwest Missouri,27,1,0.0003
29,100,6742,MO,"Blythedale village, MO",Northwest Missouri,211,1,0.002
29,100,8470,MO,"Brimson village, MO",Northwest Missouri,50,1,0.0005
29,100,8650,MO,"Brookfield city, MO",Northwest Missouri,4111,1,0.0388
29,100,8884,MO,"Browning city, MO",Northwest Missouri,219,1,0.0021
29,100,9388,MO,"Bucklin city, MO",Northwest Missouri,413,1,0.0039
29,100,9838,MO,"Burlington Junction city, MO",Northwest Missouri,521,1,0.0049
29,100,10342,MO,"Cainsville city, MO",Northwest Missouri,283,1,0.0027
29,100,13690,MO,"Chillicothe city, MO",Northwest Missouri,9107,1,0.086
29,100,13852,MO,"Chula city, MO",Northwest Missouri,195,1,0.0018
29,100,14662,MO,"Clearmont city, MO",Northwest Missouri,158,1,0.0015
29,100,15130,MO,"Clyde village, MO",Northwest Missouri,55,1,0.0005
29,100,15274,MO,"Coffey city, MO",Northwest Missouri,151,1,0.0014
29,100,15886,MO,"Conception CDP, MO",Northwest Missouri,111,1,0.001
29,100,15922,MO,"Conception Junction town, MO",Northwest Missouri,177,1,0.0017
29,100,16462,MO,"Corning town, MO",Northwest Missouri,3,1,0
29,100,17056,MO,"Craig city, MO",Northwest Missouri,105,1,0.001
29,100,18316,MO,"Darlington village, MO",Northwest Missouri,66,1,0.0006
29,100,18496,MO,"Dawn CDP, MO",Northwest Missouri,100,1,0.0009
29,100,19162,MO,"Denver village, MO",Northwest Missouri,32,1,0.0003
29,100,20674,MO,"Eagleville town, MO",Northwest Missouri,275,1,0.0026
29,100,21340,MO,"Edinburg CDP, MO",Northwest Missouri,84,1,0.0008
29,100,22024,MO,"Elmo city, MO",Northwest Missouri,114,1,0.0011
29,100,23266,MO,"Fairfax city, MO",Northwest Missouri,648,1,0.0061
29,100,25066,MO,"Forest City city, MO",Northwest Missouri,243,1,0.0023
29,100,25228,MO,"Fortescue town, MO",Northwest Missouri,21,1,0.0002
29,100,26308,MO,"Gallatin city, MO",Northwest Missouri,1821,1,0.0172
29,100,26362,MO,"Galt city, MO",Northwest Missouri,168,1,0.0016
29,100,26776,MO,"Gentry village, MO",Northwest Missouri,56,1,0.0005
29,100,27064,MO,"Gilman City city, MO",Northwest Missouri,329,1,0.0031
29,100,28072,MO,"Graham town, MO",Northwest Missouri,147,1,0.0014
29,100,28594,MO,"Grant City town, MO",Northwest Missouri,817,1,0.0077
29,100,29116,MO,"Greencastle city, MO",Northwest Missouri,224,1,0.0021
29,100,29134,MO,"Green City city, MO",Northwest Missouri,602,1,0.0057
29,100,29692,MO,"Guilford town, MO",Northwest Missouri,60,1,0.0006
29,100,30466,MO,"Harris town, MO",Northwest Missouri,65,1,0.0006
29,100,33004,MO,"Hopkins city, MO",Northwest Missouri,472,1,0.0045
29,100,33742,MO,"Humphreys village, MO",Northwest Missouri,89,1,0.0008
29,100,35324,MO,"Irena village, MO",Northwest Missouri,14,1,0.0001
29,100,36314,MO,"Jameson town, MO",Northwest Missouri,73,1,0.0007
29,100,36332,MO,"Jamesport city, MO",Northwest Missouri,559,1,0.0053
29,100,38774,MO,"King City city, MO",Northwest Missouri,799,1,0.0075
29,100,39566,MO,"Laclede city, MO",Northwest Missouri,305,1,0.0029
29,100,40304,MO,"Lake Viking CDP, MO",Northwest Missouri,486,1,0.0046
29,100,40736,MO,"Laredo city, MO",Northwest Missouri,156,1,0.0015
29,100,41417,MO,"Leisure Lake CDP, MO",Northwest Missouri,166,1,0.0016
29,100,43292,MO,"Linneus city, MO",Northwest Missouri,281,1,0.0027
29,100,43454,MO,"Livonia village, MO",Northwest Missouri,52,1,0.0005
29,100,43472,MO,"Lock Springs village, MO",Northwest Missouri,40,1,0.0004
29,100,44372,MO,"Lucerne village, MO",Northwest Missouri,57,1,0.0005
29,100,44390,MO,"Ludlow town, MO",Northwest Missouri,111,1,0.001
29,100,45020,MO,"McFall city, MO",Northwest Missouri,119,1,0.0011
29,100,45596,MO,"Maitland city, MO",Northwest Missouri,276,1,0.0026
29,100,45866,MO,"Marceline city, MO",Northwest Missouri,2121,0.9991,0.02
29,100,46640,MO,"Maryville city, MO",Northwest Missouri,10633,1,0.1004
29,100,47036,MO,"Meadville city, MO",Northwest Missouri,415,1,0.0039
29,100,47486,MO,"Mercer town, MO",Northwest Missouri,263,1,0.0025
29,100,48062,MO,"Milan city, MO",Northwest Missouri,1819,1,0.0172
29,100,49790,MO,"Mooresville village, MO",Northwest Missouri,98,1,0.0009
29,100,50312,MO,"Mound City city, MO",Northwest Missouri,1004,1,0.0095
29,100,50528,MO,"Mount Moriah town, MO",Northwest Missouri,75,1,0.0007
29,100,51860,MO,"New Hampton city, MO",Northwest Missouri,228,1,0.0022
29,100,52328,MO,"Newtown town, MO",Northwest Missouri,113,1,0.0011
29,100,54848,MO,"Oregon city, MO",Northwest Missouri,837,1,0.0079
29,100,55424,MO,"Osgood village, MO",Northwest Missouri,24,1,0.0002
29,100,56360,MO,"Parnell city, MO",Northwest Missouri,135,1,0.0013
29,100,56558,MO,"Pattonsburg city, MO",Northwest Missouri,314,1,0.003
29,100,57404,MO,"Pickering city, MO",Northwest Missouri,149,1,0.0014
29,100,58898,MO,"Pollock village, MO",Northwest Missouri,46,1,0.0004
29,100,59420,MO,"Powersville village, MO",Northwest Missouri,42,1,0.0004
29,100,59942,MO,"Princeton city, MO",Northwest Missouri,1007,1,0.0095
29,100,60158,MO,"Purdin city, MO",Northwest Missouri,141,1,0.0013
29,100,60410,MO,"Quitman CDP, MO",Northwest Missouri,42,1,0.0004
29,100,60644,MO,"Ravanna CDP, MO",Northwest Missouri,60,1,0.0006
29,100,60716,MO,"Ravenwood town, MO",Northwest Missouri,439,1,0.0041
29,100,61904,MO,"Ridgeway city, MO",Northwest Missouri,372,1,0.0035
29,100,62696,MO,"Rock Port city, MO",Northwest Missouri,1278,1,0.0121
29,100,64046,MO,"St. Catharine CDP, MO",Northwest Missouri,78,1,0.0007
29,100,67358,MO,"Sheridan town, MO",Northwest Missouri,145,1,0.0014
29,100,68132,MO,"Skidmore city, MO",Northwest Missouri,245,1,0.0023
29,100,68942,MO,"South Lineville town, MO",Northwest Missouri,13,1,0.0001
29,100,69464,MO,"Spickard city, MO",Northwest Missouri,222,1,0.0021
29,100,70270,MO,"Stanberry city, MO",Northwest Missouri,1129,1,0.0107
29,100,72340,MO,"Tarkio city, MO",Northwest Missouri,1506,1,0.0142
29,100,73348,MO,"Tindall town, MO",Northwest Missouri,46,1,0.0004
29,100,73816,MO,"Trenton city, MO",Northwest Missouri,5609,1,0.0529
29,100,75166,MO,"Unionville city, MO",Northwest Missouri,1735,1,0.0164
29,100,75364,MO,"Utica village, MO",Northwest Missouri,222,1,0.0021
29,100,77848,MO,"Watson village, MO",Northwest Missouri,61,1,0.0006
29,100,78622,MO,"Westboro city, MO",Northwest Missouri,116,1,0.0011
29,100,79180,MO,"Wheeling city, MO",Northwest Missouri,220,1,0.0021
29,100,80440,MO,"Winigan CDP, MO",Northwest Missouri,37,1,0.0003
29,100,80548,MO,"Winston village, MO",Northwest Missouri,229,1,0.0022
29,100,81070,MO,"Worth village, MO",Northwest Missouri,65,1,0.0006
29,100,81106,MO,"Worthington village, MO",Northwest Missouri,47,1,0.0004
29,100,99999,MO,[not in a place],Northwest Missouri,41521,0.023,0.3919
29,200,298,MO,"Agency village, MO","Buchanan, Andrew & DeKalb Counties",671,1,0.0059
29,200,1018,MO,"Amazonia village, MO","Buchanan, Andrew & DeKalb Counties",238,1,0.0021
29,200,1054,MO,"Amity town, MO","Buchanan, Andrew & DeKalb Counties",26,1,0.0002
29,200,6922,MO,"Bolckow city, MO","Buchanan, Andrew & DeKalb Counties",163,1,0.0014
29,200,10828,MO,"Cameron city, MO","Buchanan, Andrew & DeKalb Counties",3360,0.3947,0.0295
29,200,14158,MO,"Clarksdale city, MO","Buchanan, Andrew & DeKalb Counties",245,1,0.0021
29,200,16588,MO,"Cosby village, MO","Buchanan, Andrew & DeKalb Counties",114,1,0.001
29,200,16802,MO,"Country Club village, MO","Buchanan, Andrew & DeKalb Counties",2487,1,0.0218
29,200,18946,MO,"De Kalb town, MO","Buchanan, Andrew & DeKalb Counties",233,1,0.002
29,200,21034,MO,"Easton city, MO","Buchanan, Andrew & DeKalb Counties",227,1,0.002
29,200,23824,MO,"Faucett CDP, MO","Buchanan, Andrew & DeKalb Counties",248,1,0.0022
29,200,24184,MO,"Fillmore city, MO","Buchanan, Andrew & DeKalb Counties",173,1,0.0015
29,200,28036,MO,"Gower city, MO","Buchanan, Andrew & DeKalb Counties",28,0.0183,0.0002
29,200,41834,MO,"Lewis and Clark Village town, MO","Buchanan, Andrew & DeKalb Counties",96,1,0.0008
29,200,46946,MO,"Maysville city, MO","Buchanan, Andrew & DeKalb Counties",1095,1,0.0096
29,200,55352,MO,"Osborn city, MO","Buchanan, Andrew & DeKalb Counties",324,0.8663,0.0028
29,200,60842,MO,"Rea city, MO","Buchanan, Andrew & DeKalb Counties",46,1,0.0004
29,200,63200,MO,"Rosendale city, MO","Buchanan, Andrew & DeKalb Counties",119,1,0.001
29,200,63596,MO,"Rushville village, MO","Buchanan, Andrew & DeKalb Counties",225,1,0.002
29,200,64550,MO,"St. Joseph city, MO","Buchanan, Andrew & DeKalb Counties",72473,1,0.6359
29,200,66044,MO,"Savannah city, MO","Buchanan, Andrew & DeKalb Counties",5069,1,0.0445
29,200,70738,MO,"Stewartsville city, MO","Buchanan, Andrew & DeKalb Counties",733,1,0.0064
29,200,75130,MO,"Union Star town, MO","Buchanan, Andrew & DeKalb Counties",380,1,0.0033
29,200,78028,MO,"Weatherby town, MO","Buchanan, Andrew & DeKalb Counties",80,1,0.0007
29,200,99999,MO,[not in a place],"Buchanan, Andrew & DeKalb Counties",25122,0.0139,0.2204
29,300,604,MO,"Alexandria city, MO",Northeast Missouri,105,1,0.0009
29,300,1576,MO,"Arbela town, MO",Northeast Missouri,24,1,0.0002
29,300,2422,MO,"Atlanta city, MO",Northeast Missouri,379,1,0.0031
29,300,3322,MO,"Baring city, MO",Northeast Missouri,125,1,0.001
29,300,5104,MO,"Bethel village, MO",Northeast Missouri,135,1,0.0011
29,300,5266,MO,"Bevier city, MO",Northeast Missouri,636,1,0.0052
29,300,8002,MO,"Brashear city, MO",Northeast Missouri,235,1,0.0019
29,300,10486,MO,"Callao city, MO",Northeast Missouri,251,1,0.002
29,300,11134,MO,"Canton city, MO",Northeast Missouri,2774,1,0.0225
29,300,12592,MO,"Center city, MO",Northeast Missouri,528,1,0.0043
29,300,13978,MO,"Clarence city, MO",Northeast Missouri,738,1,0.006
29,300,16138,MO,"Connelsville CDP, MO",Northeast Missouri,53,1,0.0004
29,300,19990,MO,"Downing city, MO",Northeast Missouri,300,1,0.0024
29,300,21322,MO,"Edina city, MO",Northeast Missouri,1012,1,0.0082
29,300,21988,MO,"Elmer city, MO",Northeast Missouri,51,1,0.0004
29,300,22672,MO,"Ethel town, MO",Northeast Missouri,41,1,0.0003
29,300,23032,MO,"Ewing city, MO",Northeast Missouri,406,1,0.0033
29,300,23050,MO,"Excello CDP, MO",Northeast Missouri,61,1,0.0005
29,300,24760,MO,"Florida village, MO",Northeast Missouri,5,1,0
29,300,26920,MO,"Gibbs village, MO",Northeast Missouri,70,1,0.0006
29,300,27514,MO,"Glenwood village, MO",Northeast Missouri,181,1,0.0015
