state,place,year
26,06190,2016
26,14780,2016
26,70900,2016
26,59320,2016
26,00480,2016
26,41040,2016
26,24020,2016
26,50320,2016
26,15000,2016
26,40480,2016
26,88240,2016
26,71740,2016
26,21780,2016
26,27500,2016
26,15920,2016
26,36800,2016
26,24120,2016
26,22120,2016
26,82680,2016
26,23560,2016
26,33420,2016
26,86120,2016
26,30040,2016
26,39660,2016
26,51200,2016
26,25780,2016
26,70940,2016
26,61860,2016
26,45190,2016
26,05880,2016
26,34640,2016
26,31380,2016
26,32300,2016
26,26360,2016
26,40960,2016
26,66720,2016
26,59220,2016
26,43300,2016
26,84800,2016
26,46000,2016
26,56140,2016
26,66100,2016
26,77420,2016
26,81960,2016
26,07060,2016
26,14820,2016
26,60580,2016
26,24540,2016
26,22380,2016
26,13480,2016
26,18880,2016
26,47240,2016
26,00860,2016
26,11380,2016
26,63300,2016
26,36560,2016
26,17900,2016
26,60180,2016
26,65420,2016
26,63820,2016
26,06260,2016
26,29000,2016
26,16620,2016
26,06820,2016
26,29200,2016
26,33280,2016
26,12060,2016
26,19880,2016
26,55960,2016
26,61600,2016
26,61760,2016
26,55280,2016
26,77700,2016
26,46880,2016
26,31200,2016
26,03400,2016
26,47820,2016
26,27760,2016
26,44520,2016
26,32980,2016
26,32320,2016
26,06660,2016
26,51540,2016
26,84360,2016
26,82780,2016
26,07960,2016
26,41060,2016
26,28000,2016
26,43340,2016
26,40800,2016
26,15715,2016
26,34620,2016
26,80340,2016
26,01540,2016
26,41340,2016
26,71000,2016
26,10160,2016
26,63660,2016
26,03740,2016
26,47980,2016
26,01300,2016
26,67500,2016
26,38460,2016
26,41920,2016
26,57920,2016
26,82880,2016
26,12760,2016
26,55220,2016
26,12580,2016
26,18080,2016
26,46360,2016
26,39680,2016
26,44780,2016
26,22520,2016
26,36300,2016
26,39360,2016
26,75220,2016
26,65680,2016
26,65800,2016
26,43220,2016
26,13760,2016
26,25360,2016
26,06120,2016
26,64060,2016
26,61920,2016
26,72180,2016
26,81200,2016
26,04740,2016
26,36460,2016
26,24880,2016
26,37100,2016
26,60340,2016
26,38780,2016
26,52180,2016
26,87420,2016
26,85080,2016
26,76560,2016
26,47180,2016
26,19780,2016
26,49900,2016
26,56080,2016
26,63900,2016
26,06900,2016
26,44880,2016
26,16140,2016
26,71660,2016
26,65860,2016
26,40860,2016
26,04280,2016
26,24420,2016
26,71340,2016
26,61320,2016
26,78140,2016
26,87140,2016
26,01960,2016
26,19140,2016
26,40980,2016
26,13860,2016
26,31160,2016
26,01800,2016
26,44715,2016
26,85140,2016
26,56020,2016
26,72960,2016
26,06360,2016
26,69640,2016
26,49400,2016
26,41420,2016
26,81740,2016
26,75620,2016
26,53580,2016
26,56620,2016
26,11000,2016
26,82490,2016
26,14260,2016
26,17740,2016
26,36380,2016
26,62740,2016
26,75860,2016
26,34480,2016
26,42160,2016
26,62340,2016
26,86380,2016
26,17690,2016
26,24500,2016
26,65560,2016
26,04160,2016
26,74975,2016
26,68240,2016
26,16440,2016
26,71860,2016
26,82300,2016
26,31260,2016
26,42260,2016
26,67140,2016
26,74740,2016
26,50755,2016
26,06430,2016
26,34000,2016
26,82960,2016
26,23980,2016
26,88940,2016
26,42820,2016
26,71360,2016
26,14200,2016
26,13820,2016
26,42780,2016
26,75420,2016
26,69080,2016
26,17700,2016
26,58945,2016
26,29580,2016
26,49540,2016
26,34160,2016
26,19500,2016
26,12280,2016
26,12480,2016
26,00620,2016
26,18100,2016
26,23600,2016
26,23740,2016
26,04940,2016
26,49740,2016
26,11180,2016
26,16420,2016
26,17460,2016
26,05470,2016
26,58080,2016
26,46040,2016
26,04020,2016
26,40320,2016
26,01660,2016
26,23140,2016
26,53340,2016
26,58740,2016
26,60640,2016
26,44760,2016
26,77600,2016
26,46800,2016
26,25980,2016
26,32360,2016
26,14020,2016
26,50920,2016
26,35300,2016
26,10760,2016
26,60840,2016
26,00380,2016
26,50830,2016
26,16280,2016
26,00440,2016
26,79120,2016
26,09000,2016
26,39720,2016
26,55500,2016
26,41540,2016
26,21180,2016
26,16480,2016
26,30060,2016
26,39540,2016
26,64140,2016
26,10620,2016
26,87060,2016
26,57140,2016
26,50280,2016
26,70840,2016
26,69400,2016
26,52960,2016
26,68380,2016
26,03520,2016
26,57380,2016
26,57100,2016
26,81540,2016
26,76460,2016
26,55820,2016
26,70760,2016
26,82453,2016
26,30420,2016
26,69800,2016
26,24290,2016
26,84000,2016
26,14320,2016
26,18040,2016
26,42240,2016
26,03300,2016
26,06460,2016
26,60740,2016
26,62500,2016
26,10300,2016
26,24060,2016
26,85300,2016
26,28060,2016
26,50720,2016
26,59740,2016
26,76820,2016
26,51900,2016
26,80660,2016
26,37080,2016
26,62180,2016
26,56860,2016
26,41220,2016
26,85700,2016
26,53520,2016
26,67980,2016
26,43558,2016
26,35760,2016
26,08180,2016
26,29940,2016
26,30600,2016
26,49640,2016
26,19420,2016
26,72080,2016
26,05580,2016
26,08300,2016
26,55540,2016
26,76240,2016
26,13010,2016
26,52760,2016
26,13400,2016
26,66140,2016
26,19560,2016
26,76380,2016
26,53020,2016
26,71560,2016
26,17100,2016
26,44480,2016
26,41720,2016
26,49980,2016
26,75280,2016
26,26460,2016
26,13220,2016
26,52440,2016
26,53920,2016
26,23380,2016
26,76720,2016
26,22040,2016
26,88480,2016
26,55020,2016
26,75140,2016
26,86050,2016
26,63800,2016
26,45420,2016
26,79240,2016
26,49700,2016
26,25000,2016
26,50000,2016
26,45240,2016
26,39500,2016
26,64020,2016
26,73100,2016
26,76220,2016
26,13600,2016
26,35100,2016
26,03920,2016
26,12980,2016
26,47260,2016
26,56320,2016
26,56360,2016
26,59140,2016
26,58640,2016
26,69520,2016
26,31000,2016
26,67280,2016
26,88220,2016
26,45340,2016
26,81040,2016
26,86780,2016
26,55100,2016
26,37860,2016
26,30700,2016
26,86680,2016
26,57080,2016
26,34360,2016
26,46940,2016
26,62020,2016
26,61220,2016
26,38700,2016
26,82450,2016
26,44940,2016
26,53960,2016
26,88140,2016
26,83060,2016
26,88260,2016
26,59440,2016
26,58980,2016
26,75100,2016
26,04105,2016
26,65440,2016
26,44440,2016
26,09180,2016
26,08640,2016
26,77860,2016
26,42460,2016
26,61020,2016
26,08160,2016
26,08460,2016
26,30340,2016
26,46320,2016
26,74900,2016
26,27380,2016
26,27440,2016
26,07660,2016
26,59920,2016
26,27880,2016
26,37420,2016
26,16160,2016
26,50560,2016
26,70040,2016
26,64900,2016
26,40000,2016
26,69020,2016
26,69035,2016
26,80700,2016
26,57280,2016
26,69880,2016
26,72840,2016
26,36920,2016
26,83020,2016
26,63540,2016
26,49720,2016
26,69680,2016
26,85580,2016
26,74200,2016
26,66300,2016
26,60860,2016
26,86960,2016
26,51660,2016
26,47100,2016
26,80960,2016
26,26640,2016
26,37820,2016
26,67820,2016
26,54660,2016
26,81700,2016
26,31720,2016
26,18020,2016
26,75820,2016
26,27960,2016
26,33340,2016
26,41680,2016
26,39800,2016
26,06880,2016
26,89260,2016
26,01340,2016
26,69260,2016
26,54120,2016
26,60680,2016
26,66000,2016
26,66343,2016
26,70800,2016
26,69540,2016
26,66400,2016
26,39400,2016
26,70520,2016
26,30540,2016
26,11555,2016
26,89320,2016
26,68990,2016
26,67900,2016
26,30200,2016
26,10440,2016
26,73560,2016
26,70640,2016
26,37600,2016
26,53180,2016
26,59860,2016
26,15140,2016
26,12000,2016
26,08540,2016
26,65820,2016
26,52080,2016
26,70680,2016
26,51600,2016
26,01180,2016
26,63200,2016
26,89000,2016
26,13140,2016
26,25940,2016
26,79760,2016
26,76960,2016
26,52980,2016
26,17840,2016
26,14460,2016
26,17360,2016
26,86920,2016
26,11920,2016
26,29660,2016
26,54560,2016
26,74380,2016
26,03200,2016
26,13620,2016
26,21100,2016
26,65900,2016
26,47280,2016
26,18920,2016
26,71540,2016
26,51820,2016
26,52920,2016
26,63260,2016
26,50760,2016
26,57520,2016
26,37620,2016
26,61940,2016
26,12260,2016
26,05080,2016
26,44200,2016
26,55560,2016
26,63700,2016
26,18300,2016
26,53730,2016
26,23500,2016
26,82020,2016
26,13880,2016
26,31180,2016
26,00700,2016
26,81420,2016
26,13420,2016
26,27080,2016
26,43380,2016
26,81840,2016
26,52540,2016
26,29920,2016
26,54220,2016
26,09220,2016
26,32640,2016
26,10180,2016
26,46500,2016
26,52380,2016
26,46440,2016
26,36960,2016
26,21040,2016
26,62980,2016
26,05140,2016
26,03000,2016
26,05660,2016
26,89140,2016
26,71140,2016
26,50660,2016
26,15020,2016
26,22160,2016
26,22000,2016
26,35540,2016
26,35480,2016
26,35520,2016
26,35580,2016
26,36700,2016
26,36280,2016
26,38180,2016
26,49000,2016
26,65060,2016
26,86000,2016
26,84940,2016
26,40680,2016
26,31420,2016
26,21020,2016
26,21000,2016
26,01380,2016
26,47800,2016
26,52940,2016
26,68760,2016
26,24740,2016
26,88900,2016
26,74960,2016
26,79000,2016
26,69420,2016
26,07020,2016
26,88380,2016
26,80420,2016
26,68880,2016
26,32020,2016
26,69180,2016
26,28360,2016
26,50880,2016
26,11480,2016
26,53320,2016
26,09560,2016
26,12290,2016
26,36720,2016
26,12320,2016
26,85110,2016
26,36590,2016
27,99999,2016
27,29096,2016
27,49498,2016
27,00460,2016
27,39014,2016
27,64156,2016
27,38996,2016
27,56950,2016
27,05554,2016
27,17486,2016
27,47690,2016
27,47536,2016
27,01486,2016
27,12718,2016
27,26738,2016
27,53026,2016
27,37322,2016
27,10648,2016
27,01720,2016
27,13114,2016
27,06382,2016
27,36836,2016
27,11494,2016
27,61996,2016
27,22814,2016
27,12700,2016
27,29258,2016
27,40814,2016
27,48760,2016
27,71338,2016
27,15832,2016
27,22472,2016
27,02728,2016
27,34784,2016
27,09280,2016
27,18440,2016
27,48130,2016
27,51234,2016
27,70006,2016
27,61114,2016
27,70708,2016
27,05068,2016
27,64444,2016
27,65794,2016
27,06256,2016
27,22976,2016
27,32606,2016
27,37656,2016
27,51892,2016
27,53386,2016
27,53458,2016
27,21536,2016
27,55366,2016
27,23804,2016
27,53998,2016
27,56176,2016
27,58612,2016
27,56896,2016
27,58684,2016
27,11980,2016
27,13384,2016
27,32012,2016
27,48058,2016
27,03718,2016
27,04204,2016
27,24758,2016
27,48706,2016
27,17378,2016
27,39320,2016
27,39878,2016
27,60754,2016
27,23084,2016
27,34190,2016
27,56824,2016
27,40310,2016
27,43198,2016
27,50200,2016
27,01324,2016
27,24506,2016
27,66910,2016
27,46042,2016
27,12394,2016
27,19880,2016
27,60844,2016
27,12772,2016
27,61816,2016
27,27008,2016
27,59116,2016
27,12160,2016
27,58936,2016
27,19718,2016
27,64750,2016
27,10018,2016
27,71788,2016
27,03628,2016
27,39446,2016
27,43954,2016
27,13780,2016
27,32966,2016
27,71824,2016
27,05744,2016
27,41138,2016
27,68548,2016
27,45556,2016
27,67432,2016
27,67036,2016
27,10918,2016
27,10972,2016
27,10144,2016
27,26666,2016
27,47520,2016
27,12664,2016
27,67792,2016
27,69880,2016
27,05104,2016
27,10252,2016
27,07174,2016
27,20798,2016
27,53782,2016
27,38114,2016
27,03124,2016
27,26378,2016
27,51280,2016
27,11296,2016
27,34928,2016
27,17630,2016
27,44422,2016
27,50902,2016
27,25280,2016
27,41210,2016
27,43720,2016
27,11548,2016
27,42146,2016
27,68656,2016
27,56266,2016
27,27278,2016
27,46798,2016
27,11350,2016
27,62320,2016
27,72022,2016
27,10576,2016
27,37304,2016
27,59314,2016
27,64318,2016
27,43864,2016
27,15976,2016
27,03214,2016
27,12862,2016
27,24182,2016
27,56554,2016
27,47923,2016
27,20834,2016
27,23498,2016
27,27746,2016
27,29402,2016
27,66136,2016
27,03574,2016
27,03196,2016
27,17882,2016
27,54056,2016
27,56212,2016
27,59782,2016
27,61308,2016
27,11746,2016
27,24344,2016
27,36494,2016
27,24992,2016
27,38546,2016
27,44566,2016
27,31796,2016
27,63022,2016
27,69250,2016
27,70798,2016
27,05896,2016
27,13978,2016
27,19286,2016
27,21032,2016
27,39806,2016
27,07516,2016
27,31832,2016
27,50416,2016
27,46348,2016
27,41804,2016
27,13924,2016
27,14428,2016
27,15346,2016
27,31274,2016
27,65506,2016
27,07300,2016
27,54736,2016
27,04042,2016
27,21932,2016
27,23192,2016
27,69700,2016
27,61492,2016
27,31076,2016
27,63544,2016
27,41696,2016
27,37016,2016
27,41678,2016
27,08794,2016
27,17288,2016
27,01900,2016
27,35180,2016
27,55726,2016
27,20618,2016
27,12376,2016
27,66802,2016
27,27530,2016
27,26864,2016
27,42092,2016
27,46024,2016
27,53098,2016
27,46924,2016
27,32498,2016
27,39986,2016
27,15994,2016
27,11566,2016
27,69304,2016
27,27872,2016
27,42254,2016
27,42398,2016
27,07336,2016
27,19898,2016
27,32768,2016
27,00928,2016
27,09964,2016
27,45106,2016
27,21608,2016
27,48796,2016
27,23120,2016
27,17738,2016
27,15472,2016
27,70924,2016
27,06688,2016
27,18998,2016
27,07678,2016
27,22940,2016
27,33056,2016
27,67900,2016
27,69106,2016
27,50596,2016
27,56284,2016
27,56302,2016
27,11008,2016
27,22094,2016
27,71950,2016
27,49030,2016
27,62104,2016
27,52450,2016
27,09802,2016
27,27188,2016
27,35450,2016
27,38888,2016
27,69808,2016
27,23354,2016
27,29636,2016
27,00838,2016
27,11674,2016
27,22526,2016
27,27404,2016
27,39716,2016
27,00694,2016
27,12952,2016
27,19340,2016
27,65920,2016
27,24056,2016
27,27944,2016
27,44890,2016
27,53620,2016
27,04798,2016
27,22904,2016
27,34172,2016
27,24398,2016
27,15706,2016
27,09730,2016
27,32840,2016
27,51136,2016
27,72328,2016
27,67972,2016
27,02422,2016
27,18458,2016
27,69142,2016
27,03682,2016
27,28646,2016
27,29474,2016
27,46492,2016
27,43000,2016
27,56680,2016
27,07948,2016
27,14158,2016
27,54808,2016
27,45628,2016
27,24308,2016
27,57220,2016
27,18188,2016
27,30140,2016
27,54214,2016
27,06616,2016
27,18116,2016
27,43252,2016
27,51730,2016
27,41462,2016
27,49012,2016
27,40166,2016
27,07966,2016
27,10846,2016
27,26990,2016
27,55186,2016
27,15022,2016
27,25622,2016
27,55006,2016
27,30842,2016
27,40256,2016
27,38222,2016
27,41480,2016
27,13168,2016
27,38006,2016
27,48580,2016
27,43270,2016
27,62014,2016
27,68818,2016
27,15148,2016
27,71500,2016
27,20078,2016
27,25918,2016
27,60016,2016
27,65164,2016
27,44476,2016
27,43306,2016
27,56770,2016
27,33866,2016
27,08218,2016
27,29510,2016
27,30230,2016
27,09226,2016
27,18368,2016
27,61852,2016
27,34370,2016
27,35612,2016
27,00496,2016
27,45340,2016
27,49768,2016
27,07282,2016
27,62356,2016
27,09370,2016
27,31328,2016
27,05698,2016
27,18260,2016
27,12412,2016
27,15310,2016
27,72184,2016
27,32570,2016
27,44980,2016
27,68080,2016
27,25118,2016
27,12502,2016
27,35648,2016
27,07048,2016
27,09316,2016
27,40418,2016
27,64048,2016
27,03376,2016
27,30950,2016
27,62284,2016
27,01162,2016
27,21190,2016
27,70258,2016
27,28700,2016
27,34316,2016
27,48184,2016
27,31562,2016
27,52756,2016
27,48166,2016
27,44044,2016
27,25424,2016
27,70420,2016
27,53710,2016
27,63454,2016
27,45682,2016
27,32372,2016
27,61690,2016
27,50344,2016
27,02692,2016
27,34676,2016
27,06490,2016
27,52558,2016
27,53296,2016
27,26612,2016
27,32444,2016
27,34136,2016
27,35378,2016
27,16030,2016
27,26576,2016
27,30446,2016
27,32732,2016
27,58144,2016
27,31040,2016
27,53134,2016
27,37592,2016
27,45268,2016
27,05680,2016
27,43540,2016
27,47122,2016
27,38258,2016
27,39266,2016
27,04960,2016
27,40526,2016
27,45016,2016
27,07138,2016
27,14968,2016
27,21104,2016
27,65956,2016
27,04456,2016
27,60250,2016
27,04024,2016
27,01558,2016
27,55438,2016
27,70402,2016
27,28214,2016
27,43738,2016
27,45808,2016
27,36746,2016
27,33110,2016
27,19160,2016
27,68584,2016
27,36134,2016
27,11872,2016
27,32462,2016
27,01972,2016
27,28430,2016
27,31526,2016
27,34100,2016
27,66046,2016
27,13564,2016
27,43126,2016
27,64264,2016
27,23660,2016
27,38708,2016
27,40688,2016
27,03250,2016
27,21410,2016
27,23228,2016
27,56428,2016
27,65308,2016
27,36728,2016
27,60376,2016
27,71086,2016
27,06112,2016
27,30644,2016
27,08254,2016
27,62788,2016
27,23948,2016
27,51460,2016
27,04348,2016
27,04672,2016
27,39392,2016
27,54596,2016
27,68674,2016
27,42010,2016
27,45052,2016
27,51028,2016
27,64547,2016
27,65927,2016
27,69690,2016
27,26216,2016
27,29870,2016
27,41912,2016
27,45520,2016
27,63112,2016
27,67090,2016
27,02134,2016
27,48976,2016
27,62698,2016
27,01252,2016
27,68170,2016
27,48562,2016
27,65470,2016
27,65668,2016
27,20330,2016
27,24884,2016
27,47212,2016
27,69070,2016
27,59620,2016
27,10792,2016
27,17180,2016
27,14878,2016
27,33344,2016
27,14842,2016
27,37448,2016
27,68620,2016
27,10468,2016
27,18134,2016
27,13420,2016
27,26126,2016
27,06814,2016
27,21824,2016
27,42110,2016
27,50056,2016
27,52522,2016
27,31472,2016
27,67558,2016
27,48310,2016
27,67180,2016
27,21266,2016
27,37556,2016
27,53080,2016
27,27098,2016
27,29150,2016
27,35720,2016
27,08416,2016
27,23444,2016
27,50776,2016
27,07066,2016
27,18872,2016
27,61006,2016
27,63778,2016
27,66334,2016
27,02908,2016
27,40346,2016
27,08164,2016
27,35558,2016
27,55600,2016
27,15886,2016
27,58576,2016
27,67918,2016
27,00190,2016
27,18728,2016
27,36620,2016
27,38654,2016
27,64210,2016
27,25010,2016
27,52882,2016
27,14320,2016
27,64543,2016
27,10900,2016
27,22958,2016
27,26450,2016
27,31094,2016
27,35198,2016
27,03052,2016
27,16300,2016
27,60808,2016
27,13582,2016
27,33920,2016
27,46150,2016
27,47068,2016
27,58036,2016
27,07660,2016
27,17144,2016
27,33236,2016
27,56338,2016
27,00262,2016
27,36548,2016
27,37412,2016
27,70582,2016
27,05644,2016
27,18836,2016
27,56086,2016
27,71734,2016
27,23246,2016
27,65938,2016
27,26630,2016
27,28484,2016
27,50506,2016
27,59566,2016
27,00172,2016
27,07030,2016
27,54880,2016
27,09154,2016
27,48598,2016
27,16264,2016
27,20114,2016
27,62806,2016
27,50470,2016
27,66766,2016
27,50164,2016
27,15724,2016
27,06778,2016
27,46060,2016
27,54340,2016
27,19556,2016
27,56014,2016
27,18566,2016
27,20906,2016
27,03970,2016
27,66172,2016
27,15184,2016
27,28520,2016
27,67504,2016
27,49210,2016
27,12088,2016
27,49732,2016
27,67216,2016
27,66388,2016
27,14626,2016
27,24470,2016
27,64570,2016
27,57022,2016
27,08290,2016
27,32912,2016
27,15670,2016
27,56518,2016
27,63220,2016
27,70492,2016
27,02548,2016
27,21122,2016
27,58396,2016
27,07984,2016
27,29294,2016
27,51064,2016
27,54934,2016
27,28574,2016
27,29618,2016
27,56482,2016
27,51388,2016
27,30806,2016
27,31760,2016
27,65542,2016
27,18152,2016
27,27566,2016
27,71680,2016
27,17612,2016
27,05014,2016
27,11962,2016
27,13870,2016
27,21158,2016
27,46258,2016
27,20978,2016
27,19700,2016
27,39050,2016
27,41714,2016
27,70870,2016
27,21986,2016
27,26270,2016
27,36404,2016
27,65344,2016
27,59188,2016
27,67144,2016
27,69628,2016
27,38366,2016
27,62500,2016
27,14446,2016
27,20690,2016
27,24074,2016
27,37970,2016
27,58000,2016
27,69970,2016
27,23318,2016
27,66460,2016
27,47104,2016
27,59998,2016
27,02026,2016
27,44530,2016
27,45430,2016
27,55852,2016
27,20420,2016
27,35738,2016
27,37502,2016
27,40382,2016
27,47221,2016
27,08038,2016
27,48202,2016
27,51712,2016
27,53476,2016
27,11836,2016
27,44116,2016
27,53656,2016
27,05050,2016
27,15544,2016
27,59098,2016
27,67396,2016
27,68008,2016
27,38420,2016
27,42362,2016
27,66982,2016
27,67846,2016
27,35288,2016
27,53908,2016
27,58306,2016
27,08488,2016
27,28124,2016
27,06076,2016
27,56572,2016
27,44368,2016
27,53890,2016
27,14716,2016
27,48256,2016
27,20222,2016
27,22364,2016
27,38150,2016
27,17126,2016
27,20546,2016
27,44296,2016
27,68260,2016
27,45196,2016
27,04492,2016
27,27116,2016
27,32750,2016
27,38564,2016
27,29204,2016
27,39338,2016
27,62662,2016
27,68224,2016
27,03160,2016
27,55546,2016
27,25604,2016
27,63130,2016
27,02260,2016
27,17000,2016
27,28682,2016
27,52630,2016
27,08056,2016
27,21338,2016
27,39394,2016
27,41372,2016
27,28790,2016
27,11386,2016
27,08524,2016
27,33416,2016
27,36530,2016
27,44548,2016
27,67288,2016
27,19934,2016
27,31238,2016
27,23714,2016
27,06148,2016
27,39140,2016
27,02872,2016
27,30302,2016
27,03106,2016
27,13006,2016
27,19142,2016
27,61204,2016
27,65272,2016
27,71140,2016
27,48634,2016
27,58738,2016
27,59350,2016
27,32174,2016
27,52594,2016
27,18662,2016
27,04834,2016
27,18674,2016
27,72238,2016
27,11764,2016
27,05752,2016
27,04618,2016
27,25658,2016
27,28394,2016
27,45376,2016
27,23678,2016
27,71122,2016
27,23300,2016
27,02152,2016
27,67612,2016
27,58090,2016
27,03070,2016
27,00622,2016
27,29582,2016
27,56698,2016
27,22652,2016
27,25874,2016
27,41534,2016
27,41570,2016
27,45772,2016
27,58072,2016
27,04762,2016
27,08092,2016
27,19088,2016
27,34478,2016
27,61888,2016
27,49966,2016
27,54268,2016
27,55510,2016
27,57238,2016
27,20276,2016
27,33164,2016
27,57130,2016
27,12484,2016
27,55078,2016
27,56724,2016
27,58648,2016
27,41426,2016
27,49300,2016
27,06580,2016
27,18746,2016
27,00676,2016
27,11440,2016
27,16084,2016
27,44242,2016
27,26936,2016
27,15418,2016
27,32876,2016
27,44818,2016
27,05212,2016
27,12124,2016
27,14734,2016
27,01864,2016
27,29672,2016
27,62446,2016
27,05482,2016
27,28754,2016
27,11602,2016
27,17342,2016
27,08110,2016
27,08902,2016
27,38060,2016
27,69736,2016
27,26000,2016
27,64948,2016
27,69844,2016
27,08200,2016
27,17090,2016
27,67378,2016
27,32642,2016
27,43036,2016
27,26828,2016
27,41282,2016
27,72310,2016
27,18530,2016
27,42290,2016
27,51424,2016
27,41660,2016
27,46294,2016
27,00892,2016
27,59152,2016
27,66874,2016
27,31706,2016
27,45862,2016
27,67756,2016
27,68296,2016
27,21770,2016
27,30392,2016
27,58900,2016
27,40562,2016
27,15616,2016
27,25334,2016
27,39428,2016
27,06058,2016
27,51316,2016
27,70366,2016
27,62824,2016
27,34244,2016
27,47914,2016
27,04114,2016
27,47680,2016
27,35414,2016
27,71428,2016
27,45790,2016
27,34622,2016
27,34658,2016
27,34865,2016
27,57292,2016
27,00316,2016
27,13456,2016
27,58018,2016
27,14770,2016
27,35702,2016
27,39230,2016
27,57040,2016
27,08992,2016
27,36818,2016
27,48094,2016
27,07462,2016
27,09496,2016
27,16156,2016
27,22202,2016
27,32786,2016
27,44944,2016
27,64426,2016
27,71392,2016
27,01234,2016
27,18386,2016
27,24524,2016
27,43144,2016
27,55276,2016
27,62896,2016
27,71032,2016
27,14518,2016
27,30014,2016
27,36800,2016
27,66424,2016
27,56788,2016
27,49138,2016
27,43774,2016
27,11800,2016
27,60322,2016
27,01684,2016
27,40220,2016
27,61402,2016
27,08452,2016
27,00730,2016
27,57346,2016
27,15454,2016
27,43810,2016
27,68764,2016
27,30284,2016
27,12430,2016
27,28016,2016
27,09604,2016
27,11656,2016
27,52144,2016
27,57202,2016
27,17900,2016
27,26972,2016
27,71446,2016
28,50440,2016
28,99999,2016
28,48880,2016
28,14540,2016
28,15700,2016
28,24420,2016
28,38360,2016
28,27540,2016
28,62560,2016
28,40640,2016
28,16620,2016
28,27820,2016
28,12740,2016
28,23220,2016
28,43400,2016
28,38320,2016
28,64800,2016
28,02140,2016
28,68960,2016
28,32020,2016
28,00940,2016
28,20380,2016
28,29900,2016
28,67040,2016
28,05820,2016
28,54920,2016
28,63720,2016
28,46720,2016
28,49320,2016
28,80800,2016
28,05220,2016
28,67000,2016
28,08180,2016
28,14260,2016
28,61890,2016
28,09180,2016
28,06060,2016
28,10580,2016
28,58360,2016
28,68320,2016
28,18940,2016
28,76320,2016
28,11580,2016
28,52400,2016
28,75880,2016
28,53680,2016
28,51420,2016
28,33900,2016
28,81000,2016
28,45720,2016
28,00300,2016
28,26020,2016
28,78520,2016
28,59560,2016
28,00680,2016
28,22580,2016
28,70760,2016
28,54960,2016
28,67520,2016
28,60720,2016
28,79120,2016
28,14580,2016
28,26060,2016
28,36800,2016
28,42600,2016
28,13820,2016
28,24460,2016
28,42960,2016
28,17060,2016
28,26980,2016
28,31220,2016
28,04540,2016
28,78640,2016
28,15140,2016
28,49520,2016
28,66400,2016
28,77400,2016
28,42840,2016
28,33700,2016
28,69280,2016
28,31780,2016
28,54040,2016
28,08655,2016
28,31020,2016
28,56800,2016
28,27620,2016
28,61080,2016
28,09460,2016
28,46200,2016
28,64080,2016
28,42440,2016
28,39840,2016
28,70320,2016
28,43840,2016
28,21940,2016
28,29460,2016
28,32820,2016
28,03980,2016
28,78200,2016
28,55920,2016
28,19100,2016
28,37600,2016
28,06220,2016
28,29700,2016
28,41680,2016
28,31540,2016
28,55400,2016
28,18420,2016
28,42800,2016
28,19180,2016
28,65720,2016
28,36000,2016
28,14420,2016
28,07540,2016
28,21580,2016
28,61160,2016
28,10140,2016
28,72680,2016
28,39880,2016
28,75760,2016
28,20500,2016
28,78680,2016
28,40600,2016
28,16980,2016
28,72440,2016
28,28220,2016
28,57200,2016
28,35220,2016
28,42240,2016
28,67920,2016
28,05140,2016
28,46000,2016
28,26300,2016
28,44920,2016
28,74400,2016
28,06180,2016
28,22900,2016
28,34340,2016
28,77080,2016
28,76200,2016
28,39520,2016
28,64680,2016
28,29620,2016
28,53520,2016
28,26860,2016
28,29660,2016
28,31460,2016
28,49240,2016
28,55360,2016
28,42200,2016
28,48640,2016
28,04060,2016
28,31420,2016
28,24500,2016
28,59920,2016
28,03580,2016
28,39640,2016
28,64920,2016
28,66840,2016
28,69160,2016
28,22020,2016
28,18340,2016
28,66160,2016
28,07330,2016
28,54840,2016
28,75520,2016
28,00100,2016
28,72360,2016
28,71560,2016
28,78890,2016
28,02060,2016
28,60480,2016
28,42640,2016
28,46640,2016
28,39600,2016
28,45160,2016
28,73880,2016
28,46680,2016
28,15180,2016
28,50720,2016
28,48560,2016
28,51360,2016
28,67960,2016
28,61400,2016
28,70120,2016
28,77520,2016
28,40360,2016
28,11780,2016
28,29940,2016
28,64840,2016
28,02700,2016
28,67200,2016
28,74840,2016
28,48720,2016
28,58440,2016
28,76560,2016
28,66720,2016
28,50880,2016
28,66080,2016
28,29340,2016
28,35260,2016
28,48120,2016
28,48800,2016
28,67840,2016
28,08820,2016
28,07340,2016
28,10460,2016
28,15420,2016
28,15380,2016
28,51400,2016
28,02100,2016
28,16420,2016
28,44520,2016
28,62520,2016
28,24940,2016
28,37190,2016
28,11100,2016
28,15340,2016
28,25740,2016
28,10060,2016
28,33100,2016
28,59720,2016
28,01260,2016
28,30980,2016
28,68720,2016
28,30220,2016
28,51240,2016
28,00180,2016
28,26780,2016
28,20260,2016
28,80760,2016
28,37560,2016
28,56960,2016
28,74675,2016
28,75360,2016
28,55930,2016
28,18180,2016
28,15540,2016
28,38600,2016
28,51720,2016
28,13580,2016
28,31980,2016
28,44240,2016
28,67640,2016
28,08980,2016
28,48030,2016
28,70240,2016
28,42980,2016
28,71320,2016
28,15500,2016
28,16460,2016
28,65560,2016
28,03620,2016
28,15980,2016
28,16940,2016
28,59240,2016
28,59480,2016
28,51840,2016
28,57160,2016
28,32110,2016
28,62480,2016
28,04500,2016
