year,state,place,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,12,07300,17.42720284100661,8.43455872040071,12.39545529032305,0.1945704449296083,0.10120697796881124,0.13551620226276306,1,1,1
2022,12,07875,25.419053072501868,12.697941476879846,14.347919750077384,0.3040278210732265,0.16331726850147174,0.14503952280014498,2,2,2
2022,12,10275,13.731329968726719,7.3687860975921575,3.339017905854029,0.19333878446673655,0.08849678225813534,0.03897899381967561,1,1,1
2022,12,12875,50.25102035398001,21.511252451421957,13.23630026156059,0.6000117307111785,0.276383076060094,0.14366046051844494,2,2,2
2022,12,14400,33.64216550931916,13.628527417282122,7.229491885130562,0.4760443060061669,0.18492235263717616,0.07229491885130562,1,1,1
2022,12,16475,38.028730529492016,12.078543683004607,10.749189494574422,0.43432214150234905,0.14459027531459456,0.12916889139078072,2,2,2
2022,12,16725,30.890428580806677,13.853730347149696,6.2214499717257,0.4445271803393947,0.18814217325294252,0.06221449971725699,1,1,1
2022,12,17200,9.809909397368015,12.594830802141857,2.8102090686939993,0.1506020855971345,0.136088200989215,0.0748031496062992,2,2,2
2022,12,17935,28.762958921319303,16.152764473241024,6.1538508813206505,0.3668643970099464,0.1852700048640511,0.0615385088132065,2,2,2
2022,12,24000,48.513817011783765,22.54786595944306,14.976453136828788,0.6042332992634958,0.2936675437010151,0.17178993922402896,1,1,1
2022,12,24125,43.94208852898717,29.279241812069156,22.26671801232935,0.5450361748109679,0.3601911112441265,0.27779756571184805,2,2,2
2022,12,25175,68.58579716567786,34.551451183328574,18.897571182834245,0.7865482416077233,0.45018519880142543,0.22166071614426153,1,1,1
2022,12,30000,48.72910735983042,24.6682924172067,13.470051715831707,0.5757655688163809,0.28177644595386325,0.16012065707143508,1,1,1
2022,12,32000,43.41990550852144,16.05291512132349,6.506863059396352,0.5051149982337271,0.17451694685454203,0.07424728353897356,2,2,2
2022,12,32275,65.97224963739309,37.182396663221496,27.458706306049674,0.7583224702949427,0.4429704477836214,0.29472018963499935,2,2,2
2022,12,35000,46.28497777149305,24.9293654258751,14.235497900695057,0.6161892421316726,0.317508571255189,0.18430828220084355,1,1,1
2022,12,36950,35.53420007128761,16.2176869912994,15.628160145562866,0.415024847949262,0.1851993991022721,0.17447371584651136,2,2,2
2022,12,38250,38.58247580664245,22.334986050402055,17.515512964079864,0.5527104619444227,0.2829360538431932,0.22428114207362704,2,2,2
2022,12,39425,47.79215954169087,27.87215298084736,10.750432642998021,0.5847410500284373,0.3455640171809742,0.13634312792119122,2,2,2
2022,12,43975,37.98037939370783,13.338550835888578,12.606522530277498,0.48112094958245505,0.194314882417977,0.14838206430657344,2,2,2
2022,12,45000,66.38356937994094,37.37530919812706,27.271663194510097,0.7730478715275917,0.4768378099038632,0.30691475728827533,1,1,1
2022,12,45025,62.65242140232598,21.780747181505,15.775855716520404,0.7332472981793481,0.2687960785692522,0.19131070887928137,2,2,2
2022,12,45060,45.867643708377805,22.925629875897414,14.133492885693991,0.5358371677699432,0.28526066566120367,0.17738320098834168,2,2,2
2022,12,45975,38.75122269232215,10.456222039649852,8.743725309154767,0.4730163609957927,0.16629470948126335,0.08743725309154766,2,2,2
2022,12,49675,13.326292931451587,5.508600486584352,1.2603620368803925,0.17141148359396413,0.10070234057210056,0.01683302317712739,2,2,2
2022,12,53000,49.78180280421899,17.92232125349395,11.179146292509301,0.6387487388670172,0.2474348300220182,0.17845786419658505,2,2,2
2022,12,54000,21.443948256774988,8.166481239779893,4.421948785714913,0.2937682537241915,0.13286952928938764,0.07742237394738687,1,1,1
2022,12,54200,12.190357202874818,5.176575771122039,1.505681818181818,0.1472769036000446,0.06115333035315153,0.0299715909090909,2,2,2
2022,12,55775,30.098649002673696,12.674868234172077,10.474409198169319,0.3545781629992729,0.1340860123992713,0.1092415696163185,2,2,2
2022,12,57425,25.852350666062492,12.138525790695354,5.687239563390943,0.32035338504715205,0.13658299527102244,0.07839907191593765,2,2,2
2022,12,58050,37.91835863266,15.32862733433972,8.40826512757783,0.4936389349209527,0.23285821822625424,0.08452539562441581,2,2,2
2022,12,58715,22.406455793139678,18.640056588026596,10.575624955599991,0.24800223557408943,0.2025601545372276,0.1408629818196164,1,1,1
2022,12,63000,38.186176158758656,21.400651081919637,14.586499673199427,0.4799531295469172,0.273757101393553,0.1728469873120166,1,1,1
2022,12,69700,26.68050616306218,8.60056020692928,3.173867731600221,0.3214435548787441,0.09883046834999672,0.05040233075726292,2,2,2
2022,12,70600,65.46585802853816,42.65334966032021,22.635615279928807,0.7797866732228839,0.5499261215890523,0.2780415956587827,1,1,1
2022,12,71000,53.14761888622249,27.16320657302204,16.41702855708538,0.6193212223925715,0.33829894769004654,0.1859821253908151,1,1,1
2022,12,76600,49.356956493231436,33.38310056220039,22.478918989708106,0.5966448113177824,0.4096099951415534,0.2421873431655976,2,2,2
2022,13,03440,67.35780436747025,34.60786188795048,12.33125278230368,0.8639123271678354,0.4982487652885839,0.18703514701010487,1,1,1
