year,state,county,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,27,103,94.70921576959455,78.4676814523939,NA,1.48853486061839,1.509028290475222,NA,3,3,NA
2022,27,105,100.06025512581205,85.79922185296263,70.58879920816524,1.7276861299492836,2.133376833914242,2.0520621345618637,3,3,3
2022,27,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,109,93.13394755492558,87.0353581142339,57.03977973986518,1.58293408929837,1.8965977954859952,2.0056014430836417,1,1,1
2022,27,111,93.24482152779451,89.13863187300375,57.755210456208296,1.5824005508356191,1.8857842541489336,1.468935770012546,2,2,2
2022,27,113,117.46755994184268,103.74018012078798,NA,1.8851813345591983,1.847681823760032,NA,3,3,NA
2022,27,115,87.31758463087208,72.20686419866243,51.65976166950183,1.5928094982780918,1.585936426117587,1.293842080532697,3,3,3
2022,27,117,112.29930708501388,NA,NA,1.850076649541302,NA,NA,3,NA,NA
2022,27,119,103.71370664671487,89.01359315957131,60.84657807082833,1.6868378462531606,1.67127913050207,1.6590500486088402,3,3,3
2022,27,121,109.37483468143394,NA,NA,1.794979201288555,NA,NA,3,NA,NA
2022,27,123,96.51973924698429,74.5593267882188,33.823747956605736,1.4372867673936882,1.3852791023842916,0.9158440014436448,1,1,1
2022,27,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,127,104.0505292568339,87.58853104245337,NA,1.7675888712595025,2.151269925809149,NA,3,3,NA
2022,27,129,134.04298970473104,NA,NA,2.2284905467444855,NA,NA,3,NA,NA
2022,27,131,91.43307016282586,65.82379263437919,44.018661223324195,1.518777586064163,1.5137367163411029,1.3676871476798045,2,2,2
2022,27,133,111.6834717175257,NA,NA,1.8439182958664204,NA,NA,3,NA,NA
2022,27,135,114.9716651686755,101.68330422932203,NA,1.8644579468380729,1.829744149228007,NA,3,3,NA
2022,27,137,87.96443974779349,74.31545023114637,54.27684743858556,1.4187885567084535,1.4980462380146955,1.2072099381208157,1,1,1
2022,27,139,90.02216349842298,67.45651460452905,44.110999497739826,1.61669934361947,1.4088611749261568,1.50238573581115,1,1,1
2022,27,141,91.75533742986582,69.18303660639182,54.507464449542894,1.6526424697892448,1.570841923485345,1.7931997897217886,1,1,1
2022,27,143,133.31980666874568,NA,NA,2.210456191765682,NA,NA,3,NA,NA
2022,27,145,93.45863673285902,72.27846035135977,33.55956048454466,1.5593421434293948,1.5684386333319436,1.0810264337964333,1,1,1
2022,27,147,94.10878136662716,66.74856110551795,NA,1.5717254210712204,1.4914155178580144,NA,3,3,NA
2022,27,149,113.71417149130676,NA,NA,1.7878240924207116,NA,NA,3,NA,NA
2022,27,151,111.96377438680875,NA,NA,1.8611545861908816,NA,NA,3,NA,NA
2022,27,153,92.30960176453573,79.13640353242253,64.7911457542636,1.5574358163522823,1.7347291474087398,1.7735836171263306,3,3,3
2022,27,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,157,104.95424009734948,93.92520729771665,NA,1.7797652603505312,1.788274944563382,NA,3,3,NA
2022,27,159,97.95564177551012,87.86688931285525,NA,1.6138962164620263,1.8220340052130668,NA,3,3,NA
2022,27,161,93.74060148296797,NA,NA,1.604716359657266,NA,NA,3,NA,NA
2022,27,163,91.75303855044366,69.00466562986003,40.19842627437564,1.929336614222156,1.6987169517884917,1.7898563120082107,1,1,1
2022,27,165,121.72023390130595,NA,NA,1.9309918034401108,NA,NA,3,NA,NA
2022,27,167,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,169,95.84687858810467,86.29621724766494,52.93908937190306,1.6846442183617647,1.7045370931708086,1.3747771810140317,2,2,2
2022,27,171,89.7409399973368,71.07702366805565,60.826911795293405,1.6411915459268134,1.5887452671337752,1.933741586520073,1,1,1
2022,27,173,112.73335284385514,NA,NA,1.8688503707613453,NA,NA,3,NA,NA
2022,28,001,108.4804792285404,94.32751338296485,90.61104249010685,1.575313013511114,1.762271215188111,1.7661884690198866,3,3,3
2022,28,003,103.82545741434721,87.48268392410952,87.06956319202578,1.82881739392744,2.0194880755863625,2.0537697826243893,3,3,3
2022,28,005,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,007,108.78725073224089,86.64652686349491,70.150783973597,1.6176882797852403,1.4665292583965872,1.2903870940173487,3,3,3
2022,28,009,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,011,93.93994482312658,83.71939982957367,79.88730668786263,1.3689774437097888,1.4652320198109057,1.4165059752259923,3,3,3
2022,28,013,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,017,137.55170972966943,NA,NA,2.173970535927823,NA,NA,3,NA,NA
2022,28,019,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,021,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,023,114.5628924428014,NA,NA,1.8063324333511968,NA,NA,3,NA,NA
2022,28,025,150.18726093081438,NA,NA,2.1548839564131774,NA,NA,3,NA,NA
2022,28,027,99.63352911890479,70.5220677685845,68.77301202563103,1.5289798016230876,1.3860499430387043,1.385588564016908,3,3,3
2022,28,029,103.6214487253063,97.13472061843737,NA,1.6166222100940202,1.844487331669883,NA,3,3,NA
2022,28,031,110.44071536986739,NA,NA,1.8825266616072855,NA,NA,3,NA,NA
2022,28,033,86.04073714839961,54.32353332446455,40.05177514792899,1.801513094083414,1.6034987361979514,1.4898298816568047,1,1,1
2022,28,035,93.51804969458128,60.22083339692116,44.809076665101585,1.5445360801164143,1.5011868233121053,1.3196321594825176,2,2,2
2022,28,037,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,039,101.71351198375727,NA,NA,1.9544508128319136,NA,NA,3,NA,NA
2022,28,041,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,043,104.1466340682452,82.03005034542976,67.73436228436334,1.5712821131452832,1.4203644932159356,1.266222877125012,3,3,3
2022,28,045,93.76654371518838,80.91282751776546,63.786520152635894,1.7939439717274377,2.0805825164565444,1.932549169713885,3,3,3
2022,28,047,89.35646493574116,59.41312741312741,47.35917871133324,1.4314217414972428,1.3032432432432433,1.1652483227520374,1,1,1
2022,28,049,94.2096781596641,61.49810343618681,45.25913290953151,1.3577917305115317,1.1693636852917904,1.0661221200248066,1,1,1
2022,28,051,110.19382571456191,NA,NA,1.6317540296084505,NA,NA,3,NA,NA
2022,28,053,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,055,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,057,122.62504610257987,98.03195543417199,70.4030493138941,2.0352336791896684,1.9728715945734343,1.733904599978002,3,3,3
2022,28,059,91.97891641865968,66.58358451194064,47.10354050820018,1.6248700204381656,1.553848829121261,1.3312451608362077,1,1,1
2022,28,061,100.26509286835896,NA,NA,1.745727338426666,NA,NA,3,NA,NA
2022,28,063,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,067,92.39676740010265,74.12313977239569,65.65327097052126,1.702087181909638,1.6834549168368838,1.6181303464828607,2,2,2
2022,28,069,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,071,122.19870075094379,95.3362046961553,64.99023644421938,1.87979253229714,1.914950183770929,1.6797764712812546,2,2,2
2022,28,073,95.1437957373519,62.123656785795546,45.55335360520901,1.560793540544121,1.520215057200849,1.3270749288835917,2,2,2
2022,28,075,93.48727582839814,66.84489818316823,62.67075442120181,1.6193181945705246,1.523537696296427,1.4540639608099846,2,2,2
2022,28,077,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,079,97.49336497303976,NA,NA,1.718010059473474,NA,NA,3,NA,NA
2022,28,081,91.10401207089977,64.43962886416855,53.251200456774114,1.590714188138167,1.486651820404712,1.2954212406603682,2,2,2
2022,28,083,98.88473149300424,76.79551979964864,64.99442998008665,1.518663087392874,1.3680191877581247,1.2388235540822452,3,3,3
2022,28,085,107.90657292099677,92.62335542123057,86.83349764709838,1.568935590197841,1.7576201749878173,1.728413020589802,3,3,3
2022,28,087,109.78150106910081,82.39528058966201,72.97599860340861,1.6294622120729143,1.5416575348470236,1.4865649419191995,3,3,3
2022,28,089,86.78760929021384,63.443010153758706,40.02528936873845,1.4336598906762734,1.288891298587388,1.1696333041532925,1,1,1
2022,28,091,111.82933784400785,NA,NA,1.791481620201874,NA,NA,3,NA,NA
2022,28,093,104.35688089903385,88.33209206086391,87.59597011066325,1.826741065954523,2.0325538355319304,2.059033851810764,3,3,3
2022,28,095,111.52525638993683,88.09025134285044,67.54994307601972,1.9059854772098397,1.8807777317963603,1.705373537599258,3,3,3
2022,28,097,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,099,95.00799465669078,80.68022691392586,77.38496856500417,1.6931563563099843,1.8352410814873024,1.8037808439858696,3,3,3
2022,28,101,107.6225448883757,NA,NA,1.7606708851703003,NA,NA,3,NA,NA
2022,28,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,105,117.79481202937161,88.3016563956559,75.86961800262176,1.7038975982998747,1.56912681320674,1.5155011359113313,3,3,3
2022,28,107,92.78065269152079,65.10504421497427,63.12805367450029,1.4604510373492476,1.3318797075026023,1.3291389805056009,3,3,3
2022,28,109,88.90489968864256,70.05893359626678,62.347812779900714,1.836087517932167,1.9818732361604856,1.9181620959865333,2,2,2
2022,28,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,113,102.60512257730853,88.16823239382646,84.0394913989241,1.5165594469987953,1.700678405296727,1.700472958108059,3,3,3
2022,28,115,90.59663848878739,NA,NA,1.647430197990308,NA,NA,3,NA,NA
2022,28,117,110.86629108156836,94.45671600293453,94.04393233866979,1.8918351677798677,2.093800074952637,2.1235134740908292,3,3,3
2022,28,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,121,89.98380963734411,71.72333526317087,58.41633190093197,1.729156794073072,2.003799774900877,2.085915498001143,1,1,1
2022,28,123,95.27291563236523,81.08969992274295,77.80084533458471,1.6958055660667286,1.8393358115754737,1.8079396116816744,3,3,3
2022,28,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,127,96.04320305353541,NA,NA,2.013571239647557,NA,NA,3,NA,NA
2022,28,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,133,94.87581262988586,85.13313604628439,81.38104806333718,1.3783361217773815,1.479369381978013,1.4314433889807376,3,3,3
2022,28,135,112.76377899297232,NA,NA,1.6602823003637628,NA,NA,3,NA,NA
2022,28,137,99.5026922366969,74.2960781292864,64.9993075810619,1.4143629736191528,1.3584861341417922,1.347851519571217,3,3,3
2022,28,139,114.53961828116373,97.91290436452604,97.68258382473694,1.9285684397758212,2.128361958568552,2.159899988951501,3,3,3
2022,28,141,119.06599518360767,NA,NA,1.973832208800261,NA,NA,3,NA,NA
2022,28,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,145,99.89514641189187,NA,NA,1.7196577882769628,NA,NA,3,NA,NA
2022,28,147,133.22184142573238,NA,NA,1.8227266354830336,NA,NA,3,NA,NA
2022,28,149,95.64249129182562,80.55831344021864,69.32874191603166,1.715688466227165,1.779524971430692,1.780172530435672,3,3,3
2022,28,151,92.43702950630626,81.44907297497681,77.48849910376279,1.3539482905415854,1.4425287512649372,1.3925178993849938,2,2,2
2022,28,153,108.57963293332801,NA,NA,1.858297203153623,NA,NA,3,NA,NA
2022,28,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,157,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,159,153.66692205414577,NA,NA,2.1896805676464917,NA,NA,3,NA,NA
2022,28,161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,163,72.81933676185595,NA,NA,1.3629764472914183,NA,NA,3,NA,NA
2022,29,001,141.63470769166204,115.71324082177641,73.62485727776267,2.259528895098439,2.4470133605987163,2.211860698700674,3,3,3
2022,29,003,151.11616532310015,NA,NA,2.383350327093395,NA,NA,3,NA,NA
2022,29,005,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,007,110.39942788038934,100.8680467627904,NA,2.09655569604966,2.1688607216221683,NA,3,3,NA
2022,29,009,107.69187337073403,75.32976165477436,66.34196568994636,1.873576946447904,1.7724808653447262,1.6636371427628824,3,3,3
2022,29,011,127.66926257362022,NA,NA,2.0682807139779458,NA,NA,3,NA,NA
2022,29,013,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,015,108.44214935023201,NA,NA,1.8253805077000165,NA,NA,3,NA,NA
2022,29,017,153.5065520005865,NA,NA,2.0744153756543224,NA,NA,3,NA,NA
2022,29,019,98.21321656176578,83.56699974388277,39.08536497484167,1.554163278276234,1.7286854408586367,1.135198106550557,1,1,1
2022,29,021,101.44556127846573,79.55627050644841,69.52163508348353,1.886644286647051,1.9894618055728923,1.8204910761095603,2,2,2
2022,29,023,110.1563779081857,91.4233143651878,83.62498043911731,1.7234734756029526,1.7856514619867758,1.9050709928089031,2,2,2
2022,29,025,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,027,117.924242000556,106.0955252236498,NA,2.316031730769245,2.6288613965991945,NA,3,3,NA
2022,29,029,93.77391047110599,79.12719026127597,67.79482795069922,1.7649469173751364,1.7321615139619542,1.760972499450261,2,2,2
2022,29,031,93.86680926562461,68.7780983694558,46.96649029982363,1.6842882748566668,1.7392471314500435,1.4812169312169312,2,2,2
2022,29,033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,035,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,037,97.0122002127382,76.9574188566214,42.25505105366065,1.5570968564665415,1.8737946881355507,1.4253747555941778,1,1,1
2022,29,039,120.65638379441918,NA,NA,1.9981519261859355,NA,NA,3,NA,NA
2022,29,041,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,043,91.0985827381882,74.20327225623488,54.68795669794571,1.9103654559344776,1.949654794813242,1.7527461860950064,2,2,2
2022,29,045,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,047,100.45663921513888,70.51145536358328,38.49010619160912,1.7254182536042593,1.663071480094803,1.2615331050890732,1,1,1
2022,29,049,116.63218565908731,123.72647815816808,NA,1.6771865216346022,2.128031947096522,NA,3,3,NA
2022,29,051,108.09963307493682,94.00120852923563,69.9207991813007,2.0718024030179163,2.4332740272969287,2.1814644209769853,2,2,2
2022,29,053,120.9495508880935,94.87472029858402,NA,1.9053956607271627,2.171635275670936,NA,3,3,NA
2022,29,055,128.42305590048926,NA,NA,2.1364336241389923,NA,NA,3,NA,NA
2022,29,057,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,059,112.00506624181669,NA,NA,1.8610096766158633,NA,NA,3,NA,NA
2022,29,061,172.9997709417106,NA,NA,2.5418914251488647,NA,NA,3,NA,NA
2022,29,063,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,065,144.63215785898575,127.4027771245853,NA,2.068231275110953,2.1454460895807506,NA,3,3,NA
2022,29,067,104.20316217083034,NA,NA,1.6184404280100606,NA,NA,3,NA,NA
2022,29,069,117.99843038198028,96.0662978808156,91.15872192160633,1.7837875282927256,1.7006886437638256,1.7618150882949195,3,3,3
2022,29,071,99.9995878053452,94.19016012004332,60.30295045862174,1.5424660341599716,1.9319415479381163,2.0356287172684175,1,1,1
2022,29,073,156.6484299082837,NA,NA,2.292054364176084,NA,NA,3,NA,NA
2022,29,075,209.03017481349514,NA,NA,2.9370476561630112,NA,NA,3,NA,NA
2022,29,077,95.45662222665663,67.40777284316383,40.29554168062728,1.5673118795708432,1.4357810033481058,1.2005861855877988,1,1,1
2022,29,079,157.27568714844978,152.89082520976373,NA,2.3015845911221726,2.7614337174998154,NA,3,3,NA
2022,29,081,180.96903003637013,NA,NA,2.6658506170386147,NA,NA,3,NA,NA
2022,29,083,108.40020705881497,112.23961517457322,91.14725021498145,1.8107040681421651,2.2996468709935045,2.088542147353494,3,3,3
2022,29,085,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,089,140.13434896877365,NA,NA,2.094739186600739,NA,NA,3,NA,NA
2022,29,091,92.15582639941356,74.92053048471556,73.9130282825842,1.4979670702958927,1.5117150130464232,1.734846404487987,2,2,2
2022,29,093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,095,96.71193058102992,77.1819191660258,47.01984640194153,1.4417522068839763,1.43431598735367,1.1506442496527278,1,1,1
2022,29,097,94.51241158246052,57.13003587689946,51.930794105197165,1.687767272043276,1.4646567501798606,1.3601521741078575,2,2,2
2022,29,099,98.31728477452569,81.43210606004652,57.08372913556792,1.8476737534560017,1.9150633332102367,1.9623422445379293,1,1,1
2022,29,101,98.70533983354389,93.03002061552947,66.39614216647635,1.7052328405189134,1.7928269982486502,1.7142413304352382,2,2,2
2022,29,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,105,96.35963217456617,80.38593557272686,74.27542794280946,1.7148687567845045,2.0080740312882144,1.984989195529487,3,3,3
2022,29,107,107.20136213226772,109.7617162564025,76.88893444879695,1.5828782863664064,1.988384328078866,1.843508978173404,3,3,3
2022,29,109,100.66366086393845,88.61528787752299,86.42884612292939,1.7982246968811282,2.0871153988277307,2.041358106432973,3,3,3
2022,29,111,209.2818091255217,NA,NA,2.9960375554970455,NA,NA,3,NA,NA
2022,29,113,100.41660847057987,93.21331873145672,58.0805369137117,1.678073481289993,1.9292121612377708,1.9475705517093356,2,2,2
2022,29,115,152.585811937618,139.09183350850657,140.14421501147166,2.3820184360510934,2.5121980397686,2.5146322048976915,3,3,3
2022,29,117,137.98393210714278,129.89094502303243,126.7692303774971,2.197606439205363,2.563817023277432,2.380882358557946,3,3,3
2022,29,119,117.7273924008986,79.52962244206826,71.0241071418099,1.97393213674955,1.8144794732176657,1.710458557281518,3,3,3
2022,29,121,168.81746552792907,NA,NA,2.586694739845887,NA,NA,3,NA,NA
2022,29,123,151.6061396527144,NA,NA,2.1360665620069805,NA,NA,3,NA,NA
2022,29,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,127,132.2531066259957,111.96487056505605,72.48639191891215,2.1750781083293416,2.46387077451031,2.2004760451121683,3,3,3
2022,29,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,131,102.85303385782922,78.42953819542784,74.02442786419331,1.9321483870970977,1.757939189528485,1.8232684985852017,3,3,3
2022,29,133,149.4545338549743,NA,NA,2.098348563022666,NA,NA,3,NA,NA
2022,29,135,110.56330284341567,NA,NA,1.910576523970562,NA,NA,3,NA,NA
2022,29,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,139,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,141,106.12508577678904,80.46972584518983,NA,1.9648689062866955,1.778341066026105,NA,3,3,NA
2022,29,143,136.1539546846848,103.77148633777087,100.28023489675073,1.9653427713197704,1.7777405283333787,1.853030218046364,3,3,3
2022,29,145,98.8086877050284,60.17960914638858,55.705048965539305,1.7307300332689546,1.495152482874752,1.3978947227112788,3,3,3
2022,29,147,121.53914268628722,113.83661581164309,108.15977607570757,1.96418261597462,2.3970765817104747,2.194787815540051,3,3,3
2022,29,149,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,151,175.25894666103815,NA,NA,2.341281695177756,NA,NA,3,NA,NA
2022,29,153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,155,138.29626014680815,104.6806788811978,NA,1.986765825941004,1.7868324537676477,NA,3,3,NA
2022,29,157,145.79158367779948,NA,NA,2.041676309046367,NA,NA,3,NA,NA
2022,29,159,103.97550782877556,79.08420900215609,73.76924539061015,1.8573608905712733,2.1665785434279172,2.039821326743965,3,3,3
2022,29,161,110.23919350074733,80.83884458735382,67.64958089693825,1.8763421913525435,1.6329930757153903,1.678886187695012,3,3,3
2022,29,163,120.4692745352409,NA,NA,2.1321385607782606,NA,NA,3,NA,NA
2022,29,165,96.7618619293906,70.70058239122987,56.22022233986236,1.8602990780301327,1.541538198013018,1.2459855302629257,1,1,1
2022,29,167,98.37607167136946,82.11803668944248,75.94840549465323,1.7247197309113909,2.016905048519652,2.001718971047924,3,3,3
2022,29,169,104.94034880585636,80.63011381950034,63.94681661694753,1.7820022846108488,1.633121842691549,1.6418585448951046,2,2,2
2022,29,171,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,173,207.24666534340605,NA,NA,2.816369092458451,NA,NA,3,NA,NA
2022,29,175,112.41116127595933,81.30709419370629,73.76924539061017,1.8822364896553976,2.1988126961154393,2.039821326743965,3,3,3
2022,29,177,114.38277616626532,120.3956483639832,NA,1.6546924267063825,2.0947236491546732,NA,3,3,NA
2022,29,179,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,181,162.98009704745456,NA,NA,2.2517106669956415,NA,NA,3,NA,NA
2022,29,183,89.51443350575671,65.78220556322746,43.036545788062654,1.998064408476556,1.9760965344906951,1.9283194581628331,1,1,1
2022,29,185,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,186,146.91428802974454,NA,NA,2.056545293356353,NA,NA,3,NA,NA
2022,29,187,103.70272936714784,77.66928340416122,74.55406818975558,1.7091014535787783,1.8051450343451023,1.7776151775002458,2,2,2
2022,29,189,97.97379562592378,75.10093557958912,36.05401047964531,1.693884810982789,1.669523130056913,1.114786664363448,1,1,1
2022,29,195,114.7635155080085,83.21163979613694,73.76924539061015,1.9614331875361517,2.2134999841907708,2.039821326743965,3,3,3
2022,29,197,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,199,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,201,93.59817089232058,60.971666153372354,46.96649029982363,1.8240946586727125,1.6626886356636896,1.4812169312169312,3,3,3
2022,29,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,205,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,207,117.65353315982432,95.9199238047667,90.98544218401602,1.780338556071166,1.6992249030033364,1.7600822909190168,3,3,3
2022,29,209,110.14689900378913,77.3024283316301,67.42473125154471,1.9162161181894652,1.8281679951123735,1.674464798378866,3,3,3
2022,29,211,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,213,99.700778353011,71.9854915167181,62.61366453125207,1.7936659962706738,1.7390381639641637,1.6263541311759395,2,2,2
2022,29,215,95.24177264164287,79.1584423468251,78.99372437114339,1.5288265327181858,1.5540941316675183,1.7856533653735789,3,3,3
2022,29,217,111.72309108705119,94.73718991326491,92.4161236277204,1.9088189991122555,2.14833441918515,2.101230881480883,3,3,3
2022,29,219,107.51022112982642,102.35355538475876,59.82295918275571,1.7490096078824575,2.020614527770791,1.9649947743997755,3,3,3
2022,29,221,132.52883876996006,NA,NA,2.001664699904104,NA,NA,3,NA,NA
2022,29,223,161.06737751815473,NA,NA,2.2325834717026427,NA,NA,3,NA,NA
2022,29,225,97.88054352973904,80.72210999473793,NA,1.9781850638499865,2.0148431721982725,NA,3,3,NA
2022,29,227,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,229,98.02165871012697,82.97604356868928,NA,1.556625393403027,1.5922701438861604,NA,3,3,NA
2022,29,510,102.75414900860798,84.17012015145643,48.381522585669785,1.401191093224387,1.4817387674786082,1.00735007788162,1,1,1
2022,30,001,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,003,127.38990833286728,NA,NA,1.9521404113942065,NA,NA,3,NA,NA
2022,30,005,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,007,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,009,137.893718746678,NA,NA,1.9864791826673287,NA,NA,3,NA,NA
2022,30,011,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,013,91.16086862797307,72.74085445766488,48.419666374012294,1.579827011144507,1.9050932936899696,1.5297629499561018,2,2,2
2022,30,015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,017,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,019,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,021,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,023,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,025,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,027,131.19151855835435,NA,NA,1.9905354167760687,NA,NA,3,NA,NA
2022,30,029,82.62073859858758,70.59652512647419,59.61204759543877,1.3105593387852088,1.2820865688988647,1.2257684680218144,1,1,1
2022,30,031,76.67255838441578,54.290307455288364,33.67543296985247,1.348162912263548,1.2835420992698774,1.217447081462476,1,1,1
2022,30,033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,035,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,037,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,039,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,041,116.52694168482476,124.98831502687544,NA,1.8438896480407727,2.289436784295396,NA,3,3,NA
2022,30,043,128.31403783824857,136.63878101721934,NA,1.8151575892151863,2.2338192316185776,NA,3,3,NA
2022,30,045,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,047,100.89727142237692,84.18020619144177,NA,1.5168996236492984,1.6271027300658656,NA,3,3,NA
2022,30,049,95.97383602725483,86.01638399307055,57.54266211604096,1.506073329469583,1.643935427902974,1.6726962457337884,2,2,2
2022,30,051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,053,84.38809628898696,NA,NA,1.3282329156892023,NA,NA,3,NA,NA
2022,30,055,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,057,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,059,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,061,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,063,91.62422318489809,74.72626731061338,50.33430840589722,1.4270274362616997,1.5368471946697717,1.331815447917834,2,2,2
2022,30,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,067,113.43906811173684,123.35601255732578,NA,1.7544046281187633,2.265278893465162,NA,3,3,NA
2022,30,069,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,071,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,073,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,075,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,077,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,079,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,081,95.10224257001362,75.8816875419263,63.168167537066424,1.5533541215418298,1.613845466068439,1.5954581344974024,2,2,2
2022,30,083,129.5256431295324,NA,NA,1.8698532054888723,NA,NA,3,NA,NA
2022,30,085,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,089,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,091,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,093,97.80960292964718,78.98101076708544,NA,1.5804277251381655,1.6448386983200305,NA,3,3,NA
2022,30,095,144.4266652949573,NA,NA,2.0097176092293054,NA,NA,3,NA,NA
2022,30,097,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,099,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,30,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
