year,state,place,subgroup_type,subgroup,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2021,06,57456,tenure,All,0.3975570187995038,2,0.5016348018841784,2,0.8620791767072701,2
2021,06,57456,tenure,Owner,NA,NA,0.535684875102937,2,0.840729266747633,2
2021,06,57456,tenure,Renter,NA,NA,0.4785760758434799,2,0.8814582550704321,2
2021,06,57792,tenure,All,0.4161901935279842,3,0.5625508264752704,3,0.8670658146625562,3
2021,06,57792,tenure,Owner,NA,NA,0.7370617383425562,3,0.8243206988291889,3
2021,06,57792,tenure,Renter,NA,NA,NA,NA,0.916485328639326,3
2021,06,58072,tenure,All,0.32098460679931073,1,0.5667016758021989,1,0.9318756488212566,1
2021,06,58072,tenure,Owner,0.5335381141163952,1,0.5679765344053527,1,0.8168157411734871,1
2021,06,58072,tenure,Renter,0.23983033135351423,1,0.5661067023961149,1,0.9986437737028614,1
2021,06,59444,tenure,All,0.3670255251136809,2,0.43275643151911025,2,0.7840164869394123,2
2021,06,59444,tenure,Owner,NA,NA,0.4988004362050164,2,0.7790120424243596,2
2021,06,59444,tenure,Renter,NA,NA,0.37875041020916206,2,0.7888034102414307,2
2021,06,59451,tenure,All,0.2554683575533669,1,0.39275744708044813,1,0.4737015944658655,1
2021,06,59451,tenure,Owner,NA,NA,0.3146091682922974,1,0.444732205481656,1
2021,06,59451,tenure,Renter,NA,NA,0.4560498064866894,1,0.49861948138065554,1
2021,06,59920,tenure,All,0.406183205952349,2,0.624184119863032,2,0.8765586841141921,2
2021,06,59920,tenure,Owner,0.3710710128055879,2,0.6694423221331754,2,0.772705385918292,2
2021,06,59920,tenure,Renter,0.4332641252906816,2,0.5878300707522943,2,0.9629239221781395,2
2021,06,60102,tenure,All,0.42463244058966093,2,0.8777736130026336,2,1.048926709317027,2
2021,06,60102,tenure,Owner,NA,NA,0.602616112793135,2,0.7690601486186598,2
2021,06,60102,tenure,Renter,NA,NA,1.0826862712898404,2,1.25851842169597,2
2021,06,60466,tenure,All,0.514208188556269,2,0.6222210125942051,2,0.785828625661934,2
2021,06,60466,tenure,Owner,NA,NA,0.5199983611624176,2,0.6108312924609671,2
2021,06,60466,tenure,Renter,NA,NA,NA,NA,0.9978281772057294,2
2021,06,60620,tenure,All,0.50739754470216,2,0.6520319585805429,2,0.9389207202027804,2
2021,06,60620,tenure,Owner,0.5794530253277111,2,0.6836849687310549,2,0.8939312287453,2
2021,06,60620,tenure,Renter,0.4745430155579145,2,0.6335567429929706,2,0.9763969788292473,2
2021,06,62000,tenure,All,0.21638341650607967,2,0.31005581529781107,2,0.6336011771368777,2
2021,06,62000,tenure,Owner,0.31967310632359974,2,0.4561561841609208,2,0.6593265812742605,2
2021,06,62000,tenure,Renter,0.16789463892098283,2,0.24924655223275383,2,0.6199413381109938,2
2021,06,62938,tenure,All,0.23691155804122155,1,0.435706698993781,1,0.6689233951691148,1
2021,06,62938,tenure,Owner,NA,NA,0.5541482329242766,1,0.6132756539038796,1
2021,06,62938,tenure,Renter,0.2792267172197123,1,0.35357827386144297,1,0.7170511058425929,1
2021,06,64000,tenure,All,0.34193683901244765,2,0.4920530421775007,2,0.8138361763165567,2
2021,06,64000,tenure,Owner,0.4020348861533988,2,0.5828597202514161,2,0.7826313084316763,2
2021,06,64000,tenure,Renter,0.3174713473828089,2,0.44577860245819506,2,0.8316047852991434,2
2021,06,64224,tenure,All,0.4382996451671104,1,0.47970590176609806,1,0.8326634511139044,1
2021,06,64224,tenure,Owner,NA,NA,0.6107144686642892,1,0.7880868403931103,1
2021,06,64224,tenure,Renter,0.3305865244789142,1,0.41773561202901427,1,0.850758334650706,1
2021,06,65000,tenure,All,0.391752170402061,3,0.5624911989997107,3,0.8510260017300817,3
2021,06,65000,tenure,Owner,0.6084223177154471,3,0.7213537216196197,3,0.7754945171411044,3
2021,06,65000,tenure,Renter,0.26764273927197463,3,0.4684158128193131,3,0.8989716267318553,3
2021,06,65042,tenure,All,0.28812647148563614,1,0.5109080302263795,1,0.7836336212533416,1
2021,06,65042,tenure,Owner,0.39464228453850425,1,0.635565714312613,1,0.7211629271254419,1
2021,06,65042,tenure,Renter,0.23636594651644463,1,0.43162408732734364,1,0.8353411362179649,1
2021,06,66000,tenure,All,0.27084161914593086,1,0.4881001198144192,1,0.8502036259359054,1
2021,06,66000,tenure,Owner,0.38656931337233785,1,0.5638602662220485,1,0.7484818677922452,1
2021,06,66000,tenure,Renter,0.22546437115833873,1,0.453699514436705,1,0.9024479112014319,1
2021,06,67000,tenure,All,0.6067455972493682,2,0.8291079812206573,2,0.9827185345478335,2
2021,06,67000,tenure,Owner,0.5146001350760796,2,0.6739644970414201,2,0.8554651050548602,2
2021,06,67000,tenure,Renter,0.6387143014665343,2,0.8913587574813276,2,1.0406438572851369,2
2021,06,68000,tenure,All,0.4411052653861083,1,0.6466371370192239,1,0.8851493229698012,1
2021,06,68000,tenure,Owner,0.528892873997961,1,0.6542047360051859,1,0.7887209825323136,1
2021,06,68000,tenure,Renter,0.3896837201684859,1,0.6413651605278204,1,0.9564105195271748,1
2021,06,68084,tenure,All,0.4570963520058334,2,0.7394366779912173,2,1.0065121100696974,2
2021,06,68084,tenure,Owner,0.5455516589445992,2,0.7063199544000863,2,0.8394944708242259,2
2021,06,68084,tenure,Renter,0.39442575122361195,2,0.762398175652135,2,1.1400722428085028,2
2021,06,68196,tenure,All,0.4830808083746506,2,0.5473619057562016,2,0.9627516086004326,2
2021,06,68196,tenure,Owner,0.6864881872599168,2,0.751704412711754,2,0.8989904298524355,2
2021,06,68196,tenure,Renter,0.32045225096662083,2,0.3785589855557613,2,1.0254466911880076,2
2021,06,68252,tenure,All,0.3553732187864543,2,0.5977279645355807,2,0.9433399899144533,2
2021,06,68252,tenure,Owner,0.4863637060900975,2,0.602680857518413,2,0.8335501815963975,2
2021,06,68252,tenure,Renter,0.276483717531865,2,0.5936741695066925,2,1.047732122194233,2
2021,06,68378,tenure,All,NA,NA,0.44754035192508373,2,0.7615788520901537,2
2021,06,68378,tenure,Owner,NA,NA,0.5419270429857632,2,0.6935532108877817,2
2021,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,06,69000,tenure,All,0.26143240217287256,2,0.5585741914189468,2,0.9418232947628435,2
2021,06,69000,tenure,Owner,0.45549188067085067,2,0.5091206516809379,2,0.793007291985525,2
2021,06,69000,tenure,Renter,0.1766889411617288,2,0.5829597919455033,2,1.0272136453471277,2
2021,06,69070,tenure,All,0.29658233884762447,2,0.47169347625341407,2,0.7942204129465029,2
2021,06,69070,tenure,Owner,NA,NA,0.6899877372364706,2,0.808425130039004,2
2021,06,69070,tenure,Renter,0.22563652326602285,2,0.381614456271823,2,0.787898422536182,2
2021,06,69084,tenure,All,0.3625086258284146,1,0.6092051128741881,1,0.919841995057528,1
2021,06,69084,tenure,Owner,0.5429470424683812,1,0.6980175014450117,1,0.7484566024296962,1
2021,06,69084,tenure,Renter,0.25468984841730274,1,0.5574759107390511,1,1.006688834561853,1
2021,06,69088,tenure,All,0.31592888842675176,1,0.3778495294813278,1,0.7310986497499687,1
2021,06,69088,tenure,Owner,0.42486901457117404,1,0.5260095287694909,1,0.7425408268297553,1
2021,06,69088,tenure,Renter,0.1994222045918956,1,0.20168567301899504,1,0.7160254734468579,1
2021,06,69196,tenure,All,0.3485438030838398,2,0.5955830121745941,2,0.9952143508229058,2
2021,06,69196,tenure,Owner,0.509652832102448,2,0.6886786523408215,2,0.880864655762888,2
2021,06,69196,tenure,Renter,0.22825464120821143,2,0.5296971247529703,2,1.093828878800956,2
2021,06,70000,tenure,All,0.3074850551486065,3,0.43678576536691216,3,0.7502700964615518,3
2021,06,70000,tenure,Owner,NA,NA,NA,NA,0.5465255250128052,3
2021,06,70000,tenure,Renter,0.3470967741935484,3,0.4719074130255766,3,0.8126893848272443,3
2021,06,70098,tenure,All,0.29808914588145524,1,0.4700516954916646,1,0.8151063514804259,1
2021,06,70098,tenure,Owner,0.4242693997707307,1,0.5545368491865154,1,0.7645953697981267,1
2021,06,70098,tenure,Renter,0.23416705277955507,1,0.4100201671367116,1,0.8555395948011602,1
2021,06,72016,tenure,All,0.30980275725052875,1,0.4429544537304949,1,0.6825592199147088,1
2021,06,72016,tenure,Owner,0.27767770934231756,1,0.45412448534622374,1,0.6777698550440246,1
2021,06,72016,tenure,Renter,0.3510020470737687,1,0.42801677545543454,1,0.6906992639592685,1
2021,06,73080,tenure,All,0.27069312891722075,2,0.6350193848329599,2,0.9317997771527375,2
2021,06,73080,tenure,Owner,NA,NA,0.5546205391927692,2,0.8662461738243206,2
2021,06,73080,tenure,Renter,0.1757603878731619,2,0.6727245220450555,2,0.9696375219585873,2
2021,06,75000,tenure,All,0.276345595241915,3,0.37930164589012016,3,0.7541578164844837,3
2021,06,75000,tenure,Owner,0.4289696073031952,3,0.5277329712592238,3,0.7673474795796908,3
2021,06,75000,tenure,Renter,0.19790852797326575,3,0.2978153973775532,3,0.7461237150435891,3
2021,06,77000,tenure,All,0.3469443328444098,3,0.5271552888094957,3,0.919108620251615,3
2021,06,77000,tenure,Owner,0.47345773493405285,3,0.6464440378940076,3,0.7992124069572817,3
2021,06,77000,tenure,Renter,0.2559692819009975,3,0.4284029547799589,3,1.0085085323293246,3
2021,06,78120,tenure,All,0.5131128794078785,1,0.48418070029544,1,0.4822026163704289,1
2021,06,78120,tenure,Owner,NA,NA,NA,NA,0.6320586315295634,1
2021,06,78120,tenure,Renter,NA,NA,NA,NA,0.33621798871157044,1
2021,06,78582,tenure,All,0.36717945817328224,1,0.47547194790921904,1,0.6921752014475541,1
2021,06,78582,tenure,Owner,0.35620658546343037,1,0.5083143782190161,1,0.6642097594786929,1
2021,06,78582,tenure,Renter,NA,NA,0.4272711875513551,1,0.7359825168229791,1
2021,06,80000,tenure,All,0.3180722279847794,2,0.38270899233124744,2,0.763951284165036,2
2021,06,80000,tenure,Owner,0.5124231770395462,2,0.4887228570841648,2,0.6261467308843973,2
2021,06,80000,tenure,Renter,0.1918455453240329,2,0.2997285667169466,2,0.8829412204937284,2
2021,06,80238,tenure,All,0.4579945799457995,2,0.523807947933041,2,0.5189982649285243,2
2021,06,80238,tenure,Owner,NA,NA,NA,NA,0.5366909124390019,2
2021,06,80238,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,06,80854,tenure,All,0.3147042679181402,3,0.5938002243835012,3,0.9872706466833795,3
2021,06,80854,tenure,Owner,NA,NA,0.6857133875264253,3,0.7608307144170154,3
2021,06,80854,tenure,Renter,NA,NA,0.5272122683752545,3,1.1609125367678133,3
2021,06,81344,tenure,All,0.14972600318189855,2,0.3571777940816826,2,0.5796818943722877,2
2021,06,81344,tenure,Owner,NA,NA,NA,NA,0.6650925576123913,2
2021,06,81344,tenure,Renter,NA,NA,NA,NA,0.5221473414783943,2
2021,06,81554,tenure,All,0.21621556286441168,2,0.4276311000459214,2,0.6649149729652469,2
2021,06,81554,tenure,Owner,NA,NA,0.42596641838276905,2,0.6317805062242957,2
2021,06,81554,tenure,Renter,NA,NA,NA,NA,0.7085648524743641,2
2021,06,81666,tenure,All,0.2970515057843329,1,0.4499799913038842,1,0.7488760084980108,1
2021,06,81666,tenure,Owner,NA,NA,0.5842081403791836,1,0.7158610536882921,1
2021,06,81666,tenure,Renter,0.23397089482197386,1,0.3702278781853166,1,0.773807125894986,1
2021,06,82590,tenure,All,0.3542460339073458,2,0.5011945565881106,2,0.820108172410705,2
2021,06,82590,tenure,Owner,NA,NA,0.46877146491604615,2,0.778307575217404,2
2021,06,82590,tenure,Renter,NA,NA,NA,NA,0.8611773567360361,2
2021,06,82954,tenure,All,0.28082659128570037,1,0.43432171979243883,1,0.8087050405890481,1
2021,06,82954,tenure,Owner,NA,NA,0.5632895714639584,1,0.7660060060060059,1
2021,06,82954,tenure,Renter,0.20819431469371413,1,0.37924468422722946,1,0.8331931545945472,1
2021,06,82996,tenure,All,0.37142643889374183,2,0.4693614324883731,2,1.07257411985229,2
2021,06,82996,tenure,Owner,NA,NA,0.7009925027156008,2,0.9044533248908883,2
2021,06,82996,tenure,Renter,0.17979436558429718,2,0.3208487933470674,2,1.1751786303084195,2
2021,06,84200,tenure,All,0.41976395116005544,2,0.5294536849264068,2,0.861571593770127,2
2021,06,84200,tenure,Owner,0.4640281322543404,2,0.5568149305860677,2,0.7898515357553073,2
2021,06,84200,tenure,Renter,NA,NA,0.49975991333997266,2,0.9492450345394673,2
2021,06,84550,tenure,All,0.3300993447950499,2,0.5027883403440262,2,0.9600926316248285,2
2021,06,84550,tenure,Owner,0.4801852395452326,2,0.5912201206469954,2,0.9060189698445628,2
2021,06,84550,tenure,Renter,0.26919080671796564,2,0.45275597700971804,2,0.9975162650497476,2
2021,06,85292,tenure,All,0.316596920531368,2,0.5726379021925833,2,0.8652903625749429,2
2021,06,85292,tenure,Owner,0.4030026846662749,2,0.5461769223737825,2,0.7598548067400608,2
2021,06,85292,tenure,Renter,NA,NA,0.5961084489299178,2,0.9731962911612957,2
2021,08,03455,tenure,All,0.3763222853210737,1,0.5321937385761888,1,0.9137713267880122,1
2021,08,03455,tenure,Owner,0.5676393591684706,1,0.6140148834270256,1,0.8690961955887458,1
2021,08,03455,tenure,Renter,0.2092426916123067,1,0.42742863401694375,1,0.9851247793129166,1
2021,08,04000,tenure,All,0.2651978304386134,3,0.5184727676579353,3,0.9262578644687905,3
2021,08,04000,tenure,Owner,0.4918743898907053,3,0.6174899379641178,3,0.8519247919704486,3
2021,08,04000,tenure,Renter,0.15470357720353156,3,0.44457813700298426,3,1.0051400400090431,3
2021,08,07850,tenure,All,0.31831324868132055,2,0.4479725871514196,2,0.6750700970035745,2
2021,08,07850,tenure,Owner,0.7532300934980595,2,0.7432154385770988,2,0.765666236744975,2
2021,08,07850,tenure,Renter,0.13525689915644443,2,0.3143416599893636,2,0.6300701430113742,2
2021,08,12815,tenure,All,0.2574926944843408,2,0.447483942828182,2,0.7651179931915842,2
2021,08,12815,tenure,Owner,NA,NA,0.6152976026410899,2,0.7610124245128624,2
2021,08,12815,tenure,Renter,NA,NA,0.2556853343181286,2,0.7701596689096218,2
2021,08,16000,tenure,All,0.3287131068068509,3,0.49643829103899756,3,0.7605887887053465,3
2021,08,16000,tenure,Owner,0.4488865440832831,3,0.6236039368818621,3,0.7386174698578851,3
2021,08,16000,tenure,Renter,0.2352965910645261,3,0.3872017039025917,3,0.783994967824422,3
2021,08,20000,tenure,All,0.34322339723139705,1,0.5801139346579436,1,0.9100189101471406,1
2021,08,20000,tenure,Owner,0.44685729501657384,1,0.587959971397277,1,0.8327776962939865,1
2021,08,20000,tenure,Renter,0.30012279403729775,1,0.576216120116116,1,0.95253037804699,1
2021,08,27425,tenure,All,0.35381337281165376,2,0.6104239358616952,2,0.8296222928821643,2
2021,08,27425,tenure,Owner,0.5525424874315079,2,0.6913714112380347,2,0.7842459798624365,2
2021,08,27425,tenure,Renter,0.21601075904868186,2,0.5517410965375315,2,0.8636906416765319,2
2021,08,32155,tenure,All,0.3991241144681992,2,0.620339789395096,2,0.9518467278912554,2
2021,08,32155,tenure,Owner,0.49513303049967555,2,0.5513253869418253,2,0.8004198453740208,2
2021,08,32155,tenure,Renter,0.32210707146741563,2,0.6830152811456146,2,1.12087675832185,2
2021,08,43000,tenure,All,0.355649770244665,3,0.5688329020142665,3,0.8894737427504458,3
2021,08,43000,tenure,Owner,0.49525065518956524,3,0.669117519219606,3,0.8142040192966026,3
2021,08,43000,tenure,Renter,0.26034230225504185,3,0.4941156827810749,3,0.9599653252014055,3
2021,08,45970,tenure,All,0.4469324594939013,2,0.6180667582690187,2,0.9092083059374223,2
2021,08,45970,tenure,Owner,0.5270145106514357,2,0.6825970894686989,2,0.8397766995356603,2
2021,08,45970,tenure,Renter,NA,NA,0.5554034305474795,2,0.9942105798198039,2
2021,08,46465,tenure,All,0.44878763912407865,2,0.5855709737515623,2,0.8559206117568795,2
2021,08,46465,tenure,Owner,NA,NA,0.6534353854889637,2,0.8402450393776175,2
2021,08,46465,tenure,Renter,NA,NA,NA,NA,0.8807896086139122,2
2021,08,62000,tenure,All,0.5045560142386314,3,0.6941010134233083,3,0.8999265659336335,3
2021,08,62000,tenure,Owner,0.6303046789989118,3,0.6573599240265908,3,0.8300141473500925,3
2021,08,62000,tenure,Renter,0.41720679056916976,3,0.7242415300443302,3,0.9771457755452881,3
2021,08,77290,tenure,All,0.37122551520171787,2,0.5145687243605652,2,0.9135925711374359,2
2021,08,77290,tenure,Owner,0.635500921542667,2,0.6124051395115437,2,0.8364027806402848,2
2021,08,77290,tenure,Renter,0.1515762573517631,2,0.4072292065700355,2,1.020287406461588,2
2021,08,83835,tenure,All,0.3406448989679241,2,0.5289701929719797,2,0.9545237829504747,2
2021,08,83835,tenure,Owner,NA,NA,0.6301451026253181,2,0.8460894495503689,2
2021,08,83835,tenure,Renter,0.2553752223564943,2,0.43905915188851746,2,1.0598804797329653,2
2021,09,08000,tenure,All,0.43095638669600106,1,0.7943081219178896,1,0.9373454447518547,1
2021,09,08000,tenure,Owner,0.4327261594979336,1,0.7028243962341384,1,0.862269432283069,1
2021,09,08000,tenure,Renter,0.430261893320519,1,0.8317287568020092,1,0.9762170196952805,1
2021,09,18430,tenure,All,0.36111247996529805,2,0.6008480333702813,2,0.8968655366806664,2
2021,09,18430,tenure,Owner,0.39598195312423745,2,0.5264518831362803,2,0.764786945259248,2
2021,09,18430,tenure,Renter,NA,NA,NA,NA,1.0895991050498808,2
2021,09,37000,tenure,All,0.3333900805810918,3,0.8088039804018383,3,1.0171220297799,3
2021,09,37000,tenure,Owner,NA,NA,0.62695171751141,3,0.8272133095662507,3
2021,09,37000,tenure,Renter,0.31944908738383365,3,0.8429576829378327,3,1.0763585143450218,3
2021,09,52000,tenure,All,0.32342917997870074,1,0.5761361642393402,1,0.917900984072233,1
2021,09,52000,tenure,Owner,NA,NA,0.492133726647001,1,0.7559707554833469,1
2021,09,52000,tenure,Renter,0.3577834531092237,1,0.5901256805993368,1,0.9478556186697923,1
2021,09,55990,tenure,All,0.3293394728195393,2,0.4788258159640775,2,0.6986458989178577,2
2021,09,55990,tenure,Owner,0.14991055456171737,2,0.3735684676456123,2,0.5209620407413547,2
2021,09,55990,tenure,Renter,0.45308355437665787,2,0.5677227301722305,2,0.8547526786071571,2
2021,09,73000,tenure,All,0.299567495297844,3,0.519114100907857,3,0.7141075568438373,3
2021,09,73000,tenure,Owner,NA,NA,0.4941621785997231,3,0.6935034571781267,3
2021,09,73000,tenure,Renter,0.3457551603152009,3,0.5340200373664447,3,0.7255959100623667,3
2021,09,80000,tenure,All,0.3994593014759608,2,0.8158490894833145,2,1.0107839338757587,2
2021,09,80000,tenure,Owner,0.30516592541909,2,0.7390617595956405,2,0.9666160849772383,2
2021,09,80000,tenure,Renter,0.4250673604013751,2,0.8450941466642604,2,1.0314885948688766,2
2021,11,50000,tenure,All,0.4340564212241573,1,0.7404249537170712,1,0.8954322203776288,1
2021,11,50000,tenure,Owner,0.5058889512058329,1,0.7173395665108372,1,0.7686582715608348,1
2021,11,50000,tenure,Renter,0.4181184668989547,1,0.7461899303786721,1,0.9335980211152736,1
2021,12,07300,tenure,All,0.3985556770151692,2,0.4557299068768531,2,0.6585966853665968,2
2021,12,07300,tenure,Owner,0.5876495551278966,2,0.6653563407476811,2,0.8129776333835099,2
2021,12,07300,tenure,Renter,NA,NA,0.20889622187530976,2,0.4662403280316613,2
2021,12,07875,tenure,All,0.3746388713808058,2,0.5789697558698482,2,0.9128461079812322,2
2021,12,07875,tenure,Owner,0.5262414484080361,2,0.8060466651300539,2,1.0046567524877128,2
2021,12,07875,tenure,Renter,NA,NA,0.19051067187239967,2,0.7486349915610043,2
2021,12,10275,tenure,All,0.4269555208715725,1,0.5414917831777075,1,0.8322685804927616,1
2021,12,10275,tenure,Owner,0.4776090715768889,1,0.6000696225601593,1,0.7825753096828384,1
2021,12,10275,tenure,Renter,0.3146743964429953,1,0.4152772428729178,1,0.9482783293091761,1
2021,12,12875,tenure,All,0.38952734017985086,2,0.5501406975838781,2,0.9471416943068387,2
2021,12,12875,tenure,Owner,0.4649865702251932,2,0.5468155157602034,2,0.8415053672668047,2
2021,12,12875,tenure,Renter,0.30744075559522,2,0.5543215396621117,2,1.0885148819595578,2
2021,12,14400,tenure,All,0.2983324583997,1,0.31390386689411814,1,0.7703536747186094,1
2021,12,14400,tenure,Owner,NA,NA,0.5219783448501008,1,0.7379660854950902,1
2021,12,14400,tenure,Renter,NA,NA,0.15898063621611022,1,0.7949691595511302,1
2021,12,16475,tenure,All,0.30171734922317833,2,0.4947167679603405,2,0.9692424536475406,2
2021,12,16475,tenure,Owner,NA,NA,0.6919539459867317,2,0.8407861547719597,2
2021,12,16475,tenure,Renter,NA,NA,0.3004984404707477,2,1.13154745741334,2
2021,12,16725,tenure,All,0.4586088090138747,2,0.6168292710729336,2,0.8611722662312875,2
2021,12,16725,tenure,Owner,0.5481862058228242,2,0.744660514765398,2,0.870258292244053,2
2021,12,16725,tenure,Renter,NA,NA,0.4321223446475957,2,0.8474688780723094,2
2021,12,17200,tenure,All,0.4585804872991913,2,0.5458401189790588,2,0.7071414925387067,2
2021,12,17200,tenure,Owner,0.5442758887481395,2,0.5877313463016359,2,0.7944753506497834,2
2021,12,17200,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,12,17935,tenure,All,0.2343491613512875,2,0.33968292982671744,2,0.6990893982812781,2
2021,12,17935,tenure,Owner,NA,NA,0.6013581488933601,2,0.7445374939069531,2
2021,12,17935,tenure,Renter,NA,NA,0.0896419130016823,2,0.6628732769545078,2
2021,12,24000,tenure,All,0.27070671936911567,3,0.4728162396798189,3,0.8916873967225839,3
2021,12,24000,tenure,Owner,0.4628103047467608,3,0.6390948970996504,3,0.8179608017770934,3
2021,12,24000,tenure,Renter,0.17894640407989057,3,0.38080285139018855,3,0.9418210277953314,3
2021,12,24125,tenure,All,0.43106575466189684,2,0.6382808873514496,2,1.0204987300196433,2
2021,12,24125,tenure,Owner,0.5819061964814144,2,0.6501185236860865,2,0.8745133156241985,2
2021,12,24125,tenure,Renter,0.33320754750259873,2,0.6299254180059596,2,1.1315966813513731,2
2021,12,25175,tenure,All,0.31650273316144784,1,0.5335031051112341,1,1.0016372388722568,1
2021,12,25175,tenure,Owner,0.7141713966721129,1,0.8319303927023911,1,1.0281970107253497,1
2021,12,25175,tenure,Renter,0.170433117884414,1,0.421224173291754,1,0.9901049102423294,1
2021,12,30000,tenure,All,0.40379843179594044,2,0.5258344200639544,2,0.8795591996913056,2
2021,12,30000,tenure,Owner,0.5268684147165157,2,0.7039273761290684,2,0.8473807744507393,2
2021,12,30000,tenure,Renter,0.30276454988726587,2,0.38565563888255916,2,0.9046960925120547,2
2021,12,32000,tenure,All,0.2800642631943042,2,0.4914982490774952,2,0.8980406004645687,2
2021,12,32000,tenure,Owner,0.5138854100863509,2,0.689253752798082,2,0.8790401400266512,2
2021,12,32000,tenure,Renter,0.06710569689722243,2,0.3251894429458393,2,0.9141583479991913,2
2021,12,32275,tenure,All,0.43727999125200007,3,0.660261310987467,3,0.9690454230836457,3
2021,12,32275,tenure,Owner,NA,NA,0.8817620720788382,3,0.8701745329477232,3
2021,12,32275,tenure,Renter,NA,NA,0.5339775682085487,3,1.043914021921354,3
2021,12,35000,tenure,All,0.3077192979790986,3,0.5312793934833895,3,0.8682674533635902,3
2021,12,35000,tenure,Owner,0.4424560701007557,3,0.6623608946372355,3,0.8738291910465059,3
2021,12,35000,tenure,Renter,0.2165626166901173,3,0.4359681269074579,3,0.8635936158035594,3
2021,12,36950,tenure,All,0.3579672415221775,2,0.4293992162669483,2,0.84952229908311,2
2021,12,36950,tenure,Owner,NA,NA,0.6633475012046052,2,0.9140732471430179,2
2021,12,36950,tenure,Renter,NA,NA,0.22491780193431693,2,0.7921382542645116,2
2021,12,38250,tenure,All,0.5201390964073144,2,0.6067330921313536,2,0.973306843831557,2
2021,12,38250,tenure,Owner,0.8232025754726641,2,0.7782609259419785,2,0.8994017995424798,2
2021,12,38250,tenure,Renter,0.19107363974069488,2,0.39749362719551967,2,1.074817607350843,2
2021,12,39425,tenure,All,0.5480953325127673,2,0.679466941568483,2,1.1449981096981368,2
2021,12,39425,tenure,Owner,0.743614791456119,2,0.8329240171979929,2,0.9825012432596751,2
2021,12,39425,tenure,Renter,0.2786164809945753,2,0.48820462131232134,2,1.3538542768393447,2
2021,12,43975,tenure,All,0.4703954394489465,2,0.6620288529660386,2,0.9721242892011653,2
2021,12,43975,tenure,Owner,0.6006236372414999,2,0.6903071002969353,2,0.8469827358610642,2
2021,12,43975,tenure,Renter,NA,NA,0.6197147188645211,2,1.1927592936309137,2
2021,12,45000,tenure,All,0.3372418882692726,2,0.5377665065153384,2,0.8103558339569258,2
2021,12,45000,tenure,Owner,0.46689386555440343,2,0.621886205807682,2,0.7707386074008347,2
2021,12,45000,tenure,Renter,0.29850162907894373,2,0.5130214914081448,2,0.8222795810762725,2
2021,12,45025,tenure,All,0.3807732493878612,2,0.4664378522728485,2,0.7838134361998559,2
2021,12,45025,tenure,Owner,0.4054354653696778,2,0.5478892812455767,2,0.759944231145432,2
2021,12,45025,tenure,Renter,0.37223064468060413,2,0.43012339008389555,2,0.7946716029251234,2
2021,12,45060,tenure,All,0.4782742242512284,2,0.5619045381372951,2,0.9062944787310677,2
2021,12,45060,tenure,Owner,0.49164054742242425,2,0.5541972729598987,2,0.7290295352221376,2
2021,12,45060,tenure,Renter,0.46296874731172505,2,0.5701628775011489,2,1.1633784876177877,2
2021,12,45975,tenure,All,0.30894846009530363,2,0.5505323034678673,2,0.9220364298621461,2
2021,12,45975,tenure,Owner,0.4664471317630648,2,0.7769227642954322,2,0.8776284788546782,2
2021,12,45975,tenure,Renter,0.07943182800913823,2,0.2788925021478686,2,0.9735704931126206,2
2021,12,49675,tenure,All,0.5033709567457011,3,0.6597218247381376,3,0.8885275803131698,3
2021,12,49675,tenure,Owner,0.6052437611877434,3,0.7522921401144111,3,0.9277136196052916,3
2021,12,49675,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,12,53000,tenure,All,0.29496028696304727,3,0.3888298430505459,3,0.9243285245239429,3
2021,12,53000,tenure,Owner,0.5262145706781143,3,0.6639797591554168,3,0.9351143417436332,3
2021,12,53000,tenure,Renter,0.19212541566101113,3,0.2584019440843627,3,0.9186245748446807,3
2021,12,54000,tenure,All,0.4415239220318961,1,0.5741251674399024,1,0.8807716363099508,1
2021,12,54000,tenure,Owner,0.5991155334438917,1,0.7122958870731164,1,0.9227386248241024,1
2021,12,54000,tenure,Renter,NA,NA,0.30773791876667655,1,0.7715173346052916,1
2021,12,54200,tenure,All,0.44910868315123637,2,0.5146754143646409,2,0.723759519417246,2
2021,12,54200,tenure,Owner,0.5227566171723693,2,0.6344896933132227,2,0.7967469502658742,2
2021,12,54200,tenure,Renter,NA,NA,NA,NA,0.4974786656322731,2
2021,12,55775,tenure,All,0.2948333350291194,2,0.5439040056185824,2,1.0079403135998664,2
2021,12,55775,tenure,Owner,0.46114052180480175,2,0.7376959635084942,2,0.9286941142256534,2
2021,12,55775,tenure,Renter,0.06952414186503872,2,0.2998993385361808,2,1.1133987321029017,2
2021,12,57425,tenure,All,0.4656429289950889,2,0.5635627520028029,2,0.917482406508318,2
2021,12,57425,tenure,Owner,0.5862104770130415,2,0.7029892415347884,2,0.8474170269496726,2
2021,12,57425,tenure,Renter,NA,NA,0.33606490583915666,2,1.020632055884532,2
2021,12,58050,tenure,All,0.2663580682799268,2,0.5044216979612131,2,0.9580154319160035,2
