year,state,place,subgroup_type,subgroup,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,06,57456,tenure,Renter,1.0465059356259945,0.48500081076698554,NA,2,2,NA
2022,06,57792,tenure,All,1.2726684432529616,0.8381465701792572,0.6896623401943328,2,2,2
2022,06,57792,tenure,Owner,1.5895880548805483,NA,NA,2,NA,NA
2022,06,57792,tenure,Renter,0.9939348169777937,NA,NA,2,NA,NA
2022,06,58072,tenure,All,1.2947488341211837,1.0899581330759025,1.0197006524242036,1,1,1
2022,06,58072,tenure,Owner,1.553808946563285,1.5310265942236203,2.2322469982847344,1,1,1
2022,06,58072,tenure,Renter,1.0625935474378896,0.6779439626246783,0.21134230926152595,1,1,1
2022,06,59444,tenure,All,1.3804235103694757,1.1946162356421401,0.8633983797335447,2,2,2
2022,06,59444,tenure,Owner,1.5745885782320166,2.0307300796251684,NA,2,2,NA
2022,06,59444,tenure,Renter,1.2126076669473929,0.4340985133869305,NA,2,2,NA
2022,06,59451,tenure,All,1.15310214673272,1.2362228479485116,1.374016436439937,1,1,1
2022,06,59451,tenure,Owner,1.7437942266651691,1.9223021582733812,NA,1,1,NA
2022,06,59451,tenure,Renter,0.5000620886626103,0.4487103760582792,NA,1,1,NA
2022,06,59920,tenure,All,1.3895214794536392,1.0465924081256868,0.9301675478458846,2,2,2
2022,06,59920,tenure,Owner,1.35995780339153,1.305796435101033,1.159400742415113,2,2,2
2022,06,59920,tenure,Renter,1.43003113989161,0.5902796971685803,0.3602315203140257,2,2,2
2022,06,60102,tenure,All,1.4987377500633674,1.146844385924852,0.9358023576028045,2,2,2
2022,06,60102,tenure,Owner,1.4363585255939049,1.4776783979141097,NA,2,2,NA
2022,06,60102,tenure,Renter,1.5405014746642915,0.8667008276752485,NA,2,2,NA
2022,06,60466,tenure,All,1.6308573463459322,1.3641905948636384,1.3259110084541001,2,2,2
2022,06,60466,tenure,Owner,1.5885589482472808,1.9060446283770955,NA,2,2,NA
2022,06,60466,tenure,Renter,1.696037183981872,NA,NA,2,NA,NA
2022,06,60620,tenure,All,1.2322823474827747,1.0373296867113904,0.8514524792851528,2,2,2
2022,06,60620,tenure,Owner,1.4453622281550176,1.2052280016461545,1.247334880395315,2,2,2
2022,06,60620,tenure,Renter,1.049629632462507,0.8001578702749631,0.394482069721876,2,2,2
2022,06,62000,tenure,All,1.0625464131669717,0.8189371177000192,0.7024534412326767,1,1,1
2022,06,62000,tenure,Owner,1.458060960045911,1.650015129262964,1.443548398487448,1,1,1
2022,06,62000,tenure,Renter,0.8375668990482887,0.3320721675030135,0.14741054328326267,1,1,1
2022,06,62938,tenure,All,1.2530725477409246,1.1492029986809487,1.2343074608596596,1,1,1
2022,06,62938,tenure,Owner,1.5779446394297147,1.6930002141917062,NA,1,1,NA
2022,06,62938,tenure,Renter,0.8435632573323485,0.5046893614196901,NA,1,1,NA
2022,06,64000,tenure,All,1.3619436547962547,1.0097870419650494,0.7390904118728904,1,1,1
2022,06,64000,tenure,Owner,1.5837913472791953,1.7202130586161937,1.8231069202109789,1,1,1
2022,06,64000,tenure,Renter,1.2200882848389012,0.5933369004566512,0.24979508105385614,1,1,1
2022,06,64224,tenure,All,1.3676956373163232,0.9070690136909751,0.9850065849458008,1,1,1
2022,06,64224,tenure,Owner,1.4748244734202607,1.7893522626441882,NA,1,1,NA
2022,06,64224,tenure,Renter,1.3024378322233763,0.4802610114192496,0.4644736842105263,1,1,1
2022,06,65000,tenure,All,1.2580660598127735,1.0110988352232564,0.7874238907858953,2,2,2
2022,06,65000,tenure,Owner,1.4015449472737724,1.6675287609315996,1.740832895544561,2,2,2
2022,06,65000,tenure,Renter,1.1637157682554138,0.5927467438687603,0.2332548966506043,2,2,2
2022,06,65042,tenure,All,1.171838423152065,0.9091353709908738,0.7058749606869061,1,1,1
2022,06,65042,tenure,Owner,1.474842978380515,1.4193852969495784,1.3435619347913081,1,1,1
2022,06,65042,tenure,Renter,0.9446655521052827,0.5509127173110862,0.31702958943904014,1,1,1
2022,06,66000,tenure,All,1.2045133698058328,0.9097395504929008,0.7256294245101838,1,1,1
2022,06,66000,tenure,Owner,1.4401617653310852,1.525261103703388,1.6566739125769865,1,1,1
2022,06,66000,tenure,Renter,1.081924208515222,0.5634696300311544,0.24120107390754422,1,1,1
2022,06,67000,tenure,All,1.4289313111081285,1.2995990341044599,1.1462161828011375,1,1,1
2022,06,67000,tenure,Owner,1.5426495726495726,1.7154424202090786,2.084673762588898,1,1,1
2022,06,67000,tenure,Renter,1.3797313887615188,1.0887446108059076,0.7734930902675684,1,1,1
2022,06,68000,tenure,All,1.3501170069537387,1.1187050537200132,1.04948959983104,1,1,1
2022,06,68000,tenure,Owner,1.5800774366782755,1.6077654075261798,1.8873345875088168,1,1,1
2022,06,68000,tenure,Renter,1.191031646998787,0.7492759812688885,0.46856550287996573,1,1,1
2022,06,68084,tenure,All,1.3991568498613993,1.2007170336331041,1.1992532438892551,2,2,2
2022,06,68084,tenure,Owner,1.4916468324904004,1.7838632522843276,NA,2,2,NA
2022,06,68084,tenure,Renter,1.3325496455250982,0.7195916822537487,0.40658422806108524,2,2,2
2022,06,68196,tenure,All,1.2000861627795396,0.7861072714970305,0.8145102806750062,2,2,2
2022,06,68196,tenure,Owner,1.285210239308441,1.40939528745069,NA,2,2,NA
2022,06,68196,tenure,Renter,1.137476419789107,0.348572546327959,0.18918693148755394,2,2,2
2022,06,68252,tenure,All,1.449339875753416,1.1083387328387795,0.9071757754328371,2,2,2
2022,06,68252,tenure,Owner,1.4730046560185308,1.5258963584830763,1.5459718168854815,2,2,2
2022,06,68252,tenure,Renter,1.4258728725446328,0.6958510071700543,0.30793348048374447,2,2,2
2022,06,68378,tenure,All,1.2565217391304349,1.229247730220493,NA,2,2,NA
2022,06,68378,tenure,Owner,1.4087003954725215,NA,NA,2,NA,NA
2022,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA
2022,06,69000,tenure,All,1.3488767341325958,1.0334605797745942,0.9581829259340436,1,1,1
2022,06,69000,tenure,Owner,1.6315364374076882,1.853216569031023,2.409010630719431,1,1,1
2022,06,69000,tenure,Renter,1.1992405485167936,0.6571194000998416,0.3079254188705179,1,1,1
2022,06,69070,tenure,All,1.2399944696008047,0.8158429952647931,0.7287724137931034,2,2,2
2022,06,69070,tenure,Owner,1.5672752714717122,1.5145997071682162,NA,2,2,NA
2022,06,69070,tenure,Renter,1.097257039587763,0.47480329711502434,0.2627859791506332,2,2,2
2022,06,69084,tenure,All,1.5222764844036292,1.1429173801267631,0.9601633898381061,1,1,1
2022,06,69084,tenure,Owner,1.6576103635595558,1.9617767072350014,NA,1,1,NA
2022,06,69084,tenure,Renter,1.45414405262507,0.7311636158857254,0.26083430753685255,1,1,1
2022,06,69088,tenure,All,1.1947145648231878,1.2227734092328146,1.2687849248630925,1,1,1
2022,06,69088,tenure,Owner,1.267639505094647,1.6017666749357147,1.5915348693220361,1,1,1
2022,06,69088,tenure,Renter,1.0545649123397824,0.5043020280224463,0.46995468694647174,1,1,1
2022,06,69196,tenure,All,1.3554077084404244,1.2181855961947556,1.058841600829689,2,2,2
2022,06,69196,tenure,Owner,1.4799797471643281,1.61925791814601,2.0039972393027834,2,2,2
2022,06,69196,tenure,Renter,1.2411205536949255,0.8757743283244863,0.32309568416227635,2,2,2
2022,06,70000,tenure,All,1.1996655102571636,0.8394074197556852,0.47353466407541606,1,1,1
2022,06,70000,tenure,Owner,NA,NA,NA,NA,NA,NA
2022,06,70000,tenure,Renter,1.0714053655321818,0.7339331829279023,0.31544916681911706,1,1,1
2022,06,70098,tenure,All,1.2676939269992142,1.1072026257043868,1.0254533359380804,1,1,1
2022,06,70098,tenure,Owner,1.4612326620119676,1.6321540206353833,1.715089598821562,1,1,1
2022,06,70098,tenure,Renter,1.0797297553649712,0.6267011032997714,0.3856319052320293,1,1,1
2022,06,72016,tenure,All,NA,NA,NA,1,1,1
2022,06,72016,tenure,Owner,NA,NA,NA,1,1,1
2022,06,72016,tenure,Renter,NA,NA,NA,1,1,NA
2022,06,73080,tenure,All,1.2319059431568091,1.0422263984205384,0.7898288508557458,2,2,2
2022,06,73080,tenure,Owner,1.3003598971722365,NA,NA,2,NA,NA
2022,06,73080,tenure,Renter,1.1933607111030757,0.836983702954779,0.24208690987124468,2,2,2
2022,06,75000,tenure,All,1.2356736293592345,0.8841263989130828,0.6392505476789972,1,1,1
2022,06,75000,tenure,Owner,1.4366725600473953,1.410210663098162,1.2113216015386783,1,1,1
2022,06,75000,tenure,Renter,1.068120885173599,0.4533895471389116,0.180585588813306,1,1,1
2022,06,77000,tenure,All,1.7925124836559942,1.119992301797206,1.040019193770837,1,1,1
2022,06,77000,tenure,Owner,1.9187074761008982,1.9777790197510228,2.629482823925599,1,1,1
2022,06,77000,tenure,Renter,1.7279969039448604,0.6061384368808227,0.2623324510331015,1,1,1
2022,06,78120,tenure,All,0.9882861739809751,1.064467394442808,1.0180925118459785,1,1,1
2022,06,78120,tenure,Owner,1.1970957459229061,1.3930561352504043,NA,1,1,NA
2022,06,78120,tenure,Renter,0.6128395883453379,NA,NA,1,NA,NA
2022,06,78582,tenure,All,1.1392708210448712,0.9418496305667801,0.9693187908952107,1,1,1
2022,06,78582,tenure,Owner,1.265499995814633,1.1978596936656898,1.0607447745389302,1,1,1
2022,06,78582,tenure,Renter,0.9219662335078165,0.41277971040742,NA,1,1,NA
2022,06,80000,tenure,All,1.3548530927493998,1.1572339387142883,1.1685281491219166,1,1,1
2022,06,80000,tenure,Owner,1.5639580364303087,1.8389046876637056,1.7521828594507451,1,1,1
2022,06,80000,tenure,Renter,1.2087239889975596,0.5529187961147108,0.3527340908689956,1,1,1
2022,06,80238,tenure,All,0.9715136351118707,1.1792778379094373,NA,2,2,NA
2022,06,80238,tenure,Owner,1.4329926136228799,NA,NA,2,NA,NA
2022,06,80238,tenure,Renter,0.6263677187135264,NA,NA,2,NA,NA
2022,06,80854,tenure,All,1.3248488715126356,0.8226437303950405,0.6645636993133051,2,2,2
2022,06,80854,tenure,Owner,1.8260160325257644,NA,NA,2,NA,NA
2022,06,80854,tenure,Renter,1.1182171399495684,0.38393482757698544,NA,2,2,NA
2022,06,81344,tenure,All,0.9105626175682608,0.8876531768098033,0.7874379599520794,2,2,2
2022,06,81344,tenure,Owner,1.3357599168028524,1.7113491603937463,NA,2,2,NA
2022,06,81344,tenure,Renter,0.6458564557898631,0.37174364711523095,NA,2,2,NA
2022,06,81554,tenure,All,1.2438046252540578,1.076770712383034,1.037709497206704,2,2,2
2022,06,81554,tenure,Owner,1.461776779490357,1.363114153018822,1.458656920968479,2,2,2
2022,06,81554,tenure,Renter,0.9512034105166006,0.6510295711410435,NA,2,2,NA
2022,06,81666,tenure,All,1.1706456589842043,0.8494800130031058,0.776757501742446,1,1,1
2022,06,81666,tenure,Owner,1.4412833004806918,1.3365586199452626,1.3379544614328418,1,1,1
2022,06,81666,tenure,Renter,0.9379755869449135,0.43387853390176845,0.2921794901438753,1,1,1
2022,06,82590,tenure,All,1.0654270083175363,0.8253891730785172,0.6158059185662764,2,2,2
2022,06,82590,tenure,Owner,1.124289174264766,1.1527785460986224,NA,2,2,NA
2022,06,82590,tenure,Renter,0.9976562365813555,0.42133366784394094,NA,2,2,NA
2022,06,82954,tenure,All,1.690197356000568,1.176561811745056,1.1588521439776243,1,1,1
2022,06,82954,tenure,Owner,2.1784793886491602,2.252348375142314,NA,1,1,NA
2022,06,82954,tenure,Renter,1.3181704995485575,0.34233389331006453,NA,1,1,NA
2022,06,82996,tenure,All,1.2650303046819307,0.8902465938099524,0.8770998964743714,2,2,2
2022,06,82996,tenure,Owner,1.2912977223468984,1.3925380563858252,NA,2,2,NA
2022,06,82996,tenure,Renter,1.2372913184311092,0.45649047958713096,NA,2,2,NA
2022,06,84200,tenure,All,1.1644208908938527,0.9044676773001881,0.9984378145242739,2,2,2
2022,06,84200,tenure,Owner,1.3376149175127996,1.4846196641055072,NA,2,2,NA
2022,06,84200,tenure,Renter,0.9729865735765689,0.3243490710596149,NA,2,2,NA
2022,06,84550,tenure,All,1.311106535783217,1.0260756860413105,1.0044933622358854,2,2,2
2022,06,84550,tenure,Owner,1.4769024474838137,1.6066465017742444,NA,2,2,NA
2022,06,84550,tenure,Renter,1.1924869942008247,0.5959977237254956,0.3833897014030076,2,2,2
2022,06,85292,tenure,All,1.313485007512246,1.1778434670064026,1.200013072193557,2,2,2
2022,06,85292,tenure,Owner,1.3172542205124884,1.4409958313439182,NA,2,2,NA
2022,06,85292,tenure,Renter,1.3082978364961093,0.6717631357882395,NA,2,2,NA
2022,08,03455,tenure,All,1.6694494264519597,1.5594952258953356,2.0168275144290755,2,2,2
2022,08,03455,tenure,Owner,2.1551765258214877,2.601704996153116,3.54739524459949,2,2,2
2022,08,03455,tenure,Renter,1.1878071759229547,0.5997324241373405,NA,2,2,NA
2022,08,04000,tenure,All,1.3228719672257057,1.0473535990201708,0.8944672782823806,1,1,1
2022,08,04000,tenure,Owner,1.521831094603245,1.549707433413313,1.8201953900710395,1,1,1
2022,08,04000,tenure,Renter,1.1180014517702448,0.5801406425718032,0.15531819561803692,1,1,1
2022,08,07850,tenure,All,1.3373051529692308,1.1387495199376128,0.7367795435426165,1,1,1
2022,08,07850,tenure,Owner,2.064334337171607,2.2398967448133,NA,1,1,NA
2022,08,07850,tenure,Renter,1.0344463799629873,0.6984175357288699,0.1914683453223247,1,1,1
2022,08,12815,tenure,All,1.5911702772003427,1.251622798540088,1.3583090762862124,2,2,2
2022,08,12815,tenure,Owner,1.8158472184269159,1.9657355150182567,1.8617371249112107,2,2,2
2022,08,12815,tenure,Renter,1.2595968518617064,0.19883218436130007,NA,2,2,NA
2022,08,16000,tenure,All,1.4066639888088026,1.2403511815489723,1.164611981761886,1,1,1
2022,08,16000,tenure,Owner,1.7682802257971524,1.9671297497879332,2.395682014900795,1,1,1
2022,08,16000,tenure,Renter,1.0885487814750385,0.608614656745197,0.141018895103608,1,1,1
2022,08,20000,tenure,All,1.3436037395543163,0.9705611021070505,0.7449019243643724,1,1,1
2022,08,20000,tenure,Owner,1.5724533999389345,1.4212548006369594,1.5641460257029791,1,1,1
2022,08,20000,tenure,Renter,1.2119842349142238,0.7088661259948084,0.34936606171024187,1,1,1
2022,08,27425,tenure,All,1.3768611553183288,1.0643934696831658,0.9051792893341642,2,2,2
2022,08,27425,tenure,Owner,1.7466748874520848,1.8776046150245445,2.2133187036776305,2,2,2
2022,08,27425,tenure,Renter,1.1061842534577253,0.5150643569954493,0.15216898774467563,2,2,2
2022,08,32155,tenure,All,1.3902385468463991,1.3066004774798115,1.3466822719537157,1,1,1
2022,08,32155,tenure,Owner,1.4678309348273653,1.7735493532225917,2.756706260349652,1,1,1
2022,08,32155,tenure,Renter,1.295299431488109,0.8620204868351404,0.41088815619594327,1,1,1
2022,08,43000,tenure,All,1.607108629021584,1.301610667779372,1.2349051057378315,2,2,2
2022,08,43000,tenure,Owner,1.865425546706671,2.075626001007275,2.7095373797046163,2,2,2
2022,08,43000,tenure,Renter,1.357575407772791,0.6751435594181726,0.2976455631646007,2,2,2
2022,08,45970,tenure,All,1.5251496952227541,1.3833118101028246,1.2789856412179395,1,1,1
2022,08,45970,tenure,Owner,1.8821040914290559,2.104027441483103,2.10894782766873,1,1,1
2022,08,45970,tenure,Renter,1.1495155573725322,0.6270011780910876,NA,1,1,NA
2022,08,46465,tenure,All,1.4693468646656922,1.2151328638502974,1.2897477322655402,2,2,2
2022,08,46465,tenure,Owner,1.5753131676238765,1.647339866447825,NA,2,2,NA
2022,08,46465,tenure,Renter,1.3220020446640794,0.6118540062066858,NA,2,2,NA
2022,08,62000,tenure,All,1.5013310124138661,1.5452838157860658,1.2941155150584598,2,2,2
2022,08,62000,tenure,Owner,1.789726631616875,2.169294632881945,2.059056203478407,2,2,2
2022,08,62000,tenure,Renter,1.1257378366923845,0.825682393486704,0.460047087415173,2,2,2
2022,08,77290,tenure,All,1.4954942279245043,1.3297453609958123,1.4350150609367536,2,2,2
2022,08,77290,tenure,Owner,1.5888484883626444,1.8419029423401663,2.3291611624732655,2,2,2
2022,08,77290,tenure,Renter,1.31417461786713,0.5371328120789801,NA,2,2,NA
2022,08,83835,tenure,All,1.560320605786855,1.3491034105002842,1.036044718729366,2,2,2
2022,08,83835,tenure,Owner,1.7117786421272827,1.860350989312155,1.919066012499585,2,2,2
2022,08,83835,tenure,Renter,1.3905869886314273,0.7786535351787683,NA,2,2,NA
2022,09,08000,tenure,All,1.1719716961304034,1.0284465745700593,0.6972692680743118,1,1,1
2022,09,08000,tenure,Owner,1.1553950536222368,1.1146280648289237,0.90825487190716,1,1,1
2022,09,08000,tenure,Renter,1.1843145243430433,0.8913560289083302,0.4954730647351743,1,1,1
2022,09,18430,tenure,All,1.548874393126802,1.2755716465251405,1.0299106401537133,2,2,2
2022,09,18430,tenure,Owner,1.687215489608166,1.5952198387958076,NA,2,2,NA
2022,09,18430,tenure,Renter,1.3321054721667496,0.7276876416828858,NA,2,2,NA
2022,09,37000,tenure,All,1.1694462975316877,0.9718132099284813,0.5200695745250201,1,1,1
2022,09,37000,tenure,Owner,1.1887966804979253,0.8706045041485578,NA,1,1,NA
2022,09,37000,tenure,Renter,1.1654193771227908,0.9338673093280409,0.4390317700453858,1,1,1
2022,09,52000,tenure,All,1.2281264072474902,0.7715389292228461,0.581170156915359,1,1,1
2022,09,52000,tenure,Owner,1.5780856423173804,NA,NA,1,NA,NA
2022,09,52000,tenure,Renter,1.1573298512691488,0.6856024322185665,0.4609796862946773,1,1,1
2022,09,55990,tenure,All,1.4233406186425333,1.2190651239351469,0.629731417863835,1,1,1
2022,09,55990,tenure,Owner,1.5257845983685885,1.5343635624237495,0.8634405038117335,1,1,1
2022,09,55990,tenure,Renter,1.3505459133317408,0.9698988221549396,NA,1,1,NA
2022,09,73000,tenure,All,1.1117294666180122,0.875123111875296,0.6446281590817988,2,2,2
2022,09,73000,tenure,Owner,1.4347101296306057,1.2557564439874018,1.1138802212468437,2,2,2
2022,09,73000,tenure,Renter,0.9405710772878053,0.6178840611572856,0.3449841451077277,2,2,2
2022,09,80000,tenure,All,1.2815727261415952,1.1554152907244075,0.526364105800677,1,1,1
2022,09,80000,tenure,Owner,1.5746734809767178,1.3746543778801843,0.9005361930294906,1,1,1
2022,09,80000,tenure,Renter,1.1380780279862848,0.9933957388158272,0.322724286444266,1,1,1
2022,11,50000,tenure,All,1.3100767256443862,1.1715858771235668,0.806752815902828,1,1,1
2022,11,50000,tenure,Owner,1.6585499917550706,1.6593545133635905,1.811624946966483,1,1,1
2022,11,50000,tenure,Renter,1.1949232585596221,0.9777860783969063,0.5046690424338415,1,1,1
2022,12,07300,tenure,All,1.0319211970106683,0.7468802688094286,0.5185556023492288,1,1,1
2022,12,07300,tenure,Owner,1.4740634035561153,1.0668913647546565,0.6443705707723533,1,1,1
2022,12,07300,tenure,Renter,0.47065356880614445,0.13296799673824633,NA,1,1,NA
2022,12,07875,tenure,All,1.3490161511388516,1.3698686301415213,1.2660752400005588,2,2,2
2022,12,07875,tenure,Owner,1.4807698411135943,1.7370490227949331,1.6606693480125754,2,2,2
2022,12,07875,tenure,Renter,1.022545243128104,NA,NA,2,NA,NA
2022,12,10275,tenure,All,1.3359209568617343,1.4516370560231224,1.1178486946818662,1,1,1
2022,12,10275,tenure,Owner,1.5544868321730587,1.8372936540299463,1.476528050048237,1,1,1
2022,12,10275,tenure,Renter,0.768475952201926,0.30492582501796844,0.11089649082433131,1,1,1
2022,12,12875,tenure,All,1.3758455470661735,1.0187054792323835,0.7647911661203178,2,2,2
2022,12,12875,tenure,Owner,1.5669822669836826,1.5867811676752217,1.333822180311333,2,2,2
2022,12,12875,tenure,Renter,1.1786719540677415,0.44294352799803227,0.15280155685486735,2,2,2
2022,12,14400,tenure,All,1.0234719387241815,0.7637111426573935,0.4772380425540288,1,1,1
2022,12,14400,tenure,Owner,1.3476551772264167,1.3599524886575975,NA,1,1,NA
2022,12,14400,tenure,Renter,0.8050465626306756,0.3183458404148249,NA,1,1,NA
2022,12,16475,tenure,All,1.2981785171749063,0.9036793601657671,1.180557637965227,2,2,2
2022,12,16475,tenure,Owner,1.716799118620257,1.3856263227252474,NA,2,2,NA
2022,12,16475,tenure,Renter,0.8463045292026519,0.23966919466410572,NA,2,2,NA
2022,12,16725,tenure,All,1.2243317273152787,1.0499625554849021,0.7739965110836172,1,1,1
2022,12,16725,tenure,Owner,1.375747101110599,1.4320284279975501,1.2379961250222906,1,1,1
2022,12,16725,tenure,Renter,1.0184127752630059,0.4151625471780209,NA,1,1,NA
2022,12,17200,tenure,All,1.4928936691631498,1.6005516316530024,1.5020363833831116,2,2,2
2022,12,17200,tenure,Owner,1.7724270901485237,2.0101111229506246,1.9351401869158877,2,2,2
2022,12,17200,tenure,Renter,NA,NA,NA,NA,NA,NA
2022,12,17935,tenure,All,0.8360575657987944,0.7556743302049067,0.38394380862635413,1,1,1
2022,12,17935,tenure,Owner,1.966294155866849,NA,NA,1,NA,NA
2022,12,17935,tenure,Renter,0.5077511659114147,0.21640648913376187,NA,1,1,NA
2022,12,24000,tenure,All,1.2195296607954447,0.8332435029901328,0.6634913551341587,1,1,1
2022,12,24000,tenure,Owner,1.561597393522951,1.3645949266495938,1.2341062879482365,1,1,1
2022,12,24000,tenure,Renter,0.9999938244618243,0.4212112367934533,0.19734670993911668,1,1,1
2022,12,24125,tenure,All,1.3591732030008348,1.0882226518620497,1.0139059805684336,2,2,2
2022,12,24125,tenure,Owner,1.910126011148947,1.9803195652622878,2.1190332792340003,2,2,2
2022,12,24125,tenure,Renter,0.9458504382271162,0.5332522711235402,0.3926763384355726,2,2,2
2022,12,25175,tenure,All,1.3168166327701114,0.9059055136133488,0.5915630395087247,1,1,1
2022,12,25175,tenure,Owner,1.916855249446105,1.7613385241160753,1.7391705161713082,1,1,1
2022,12,25175,tenure,Renter,1.086681923062472,0.5776648266724702,0.24629136689284384,1,1,1
2022,12,30000,tenure,All,1.1087865217234787,0.8698955702709538,0.7581761687038553,1,1,1
2022,12,30000,tenure,Owner,1.1704878114915174,1.25680988788692,1.1917405814468585,1,1,1
2022,12,30000,tenure,Renter,1.05860129186165,0.48936543201605726,0.2770462712672413,1,1,1
2022,12,32000,tenure,All,1.1581794551394131,0.780427469308893,0.596860483830071,2,2,2
2022,12,32000,tenure,Owner,1.3777962160584385,1.3807809598147087,1.0921197521183414,2,2,2
2022,12,32000,tenure,Renter,0.9584389317821335,0.28359773585539233,0.09698125782355967,2,2,2
2022,12,32275,tenure,All,1.2663587359891557,0.9038351065618082,0.6983427690624594,2,2,2
2022,12,32275,tenure,Owner,1.3423179254294477,1.581037053711075,NA,2,2,NA
2022,12,32275,tenure,Renter,1.2167096643548778,0.5711147841090374,0.3282638147448695,2,2,2
2022,12,35000,tenure,All,1.4410600625097356,1.0925256314404714,0.9714372227564517,1,1,1
2022,12,35000,tenure,Owner,1.7345351898641603,1.787862746529095,1.9062894407631619,1,1,1
2022,12,35000,tenure,Renter,1.1836067703180437,0.5268504034974346,0.2856110937160056,1,1,1
2022,12,36950,tenure,All,1.0533585212105305,0.7175542749450611,0.7668854097659564,2,2,2
2022,12,36950,tenure,Owner,1.453437122317554,NA,NA,2,NA,NA
2022,12,36950,tenure,Renter,0.7312039186254569,0.29307072954028146,NA,2,2,NA
2022,12,38250,tenure,All,1.438891274273306,1.3913012916037475,1.3914508831560524,2,2,2
2022,12,38250,tenure,Owner,1.656376423404252,2.1581624951291585,2.5278964098727514,2,2,2
2022,12,38250,tenure,Renter,1.1972081705142175,0.47090113636937353,0.3599239349349299,2,2,2
2022,12,39425,tenure,All,1.4340928732973617,1.3488294316160825,1.016791990101873,2,2,2
2022,12,39425,tenure,Owner,1.5264660656516496,1.8445801785134568,1.5596127132486959,2,2,2
2022,12,39425,tenure,Renter,1.3090147946304747,0.6559881649262108,0.20730163876917773,2,2,2
2022,12,43975,tenure,All,1.562029330359998,1.2602302299174257,1.2227817909249568,2,2,2
2022,12,43975,tenure,Owner,1.753214466863353,1.7757508544199054,1.8249868917043774,2,2,2
2022,12,43975,tenure,Renter,1.2533274386971043,0.43559365387920146,NA,2,2,NA
2022,12,45000,tenure,All,1.0678224617369243,0.7768692842496089,0.6113724916642337,1,1,1
2022,12,45000,tenure,Owner,1.3767722585259086,1.3985602670394093,1.3094321074052393,1,1,1
2022,12,45000,tenure,Renter,0.9914059228421296,0.5751089056020541,0.36036877477791485,1,1,1
2022,12,45025,tenure,All,1.1087129232923638,0.6035940145014036,0.42690516548030255,1,1,1
2022,12,45025,tenure,Owner,1.412938934762463,1.1907434895107414,NA,1,1,NA
2022,12,45025,tenure,Renter,0.9972981697464193,0.32320821560669183,0.18988445607150642,1,1,1
2022,12,45060,tenure,All,1.2007251816640694,0.8901618509020333,0.8074467267350461,2,2,2
2022,12,45060,tenure,Owner,1.2648501631199633,1.223962292000264,1.4684322732904433,2,2,2
2022,12,45060,tenure,Renter,1.1334178754885242,0.4869969770658857,0.22772596578612922,2,2,2
2022,12,45975,tenure,All,1.1836484309201125,1.1575024240394345,0.9271309680030114,1,1,1
2022,12,45975,tenure,Owner,1.5578126227365403,1.9616480441653532,1.5106003502193854,1,1,1
2022,12,45975,tenure,Renter,0.8686106612639045,0.27104678200819904,NA,1,1,NA
2022,12,49675,tenure,All,1.602155409259111,1.7789057875559897,1.771781424462866,2,2,2
2022,12,49675,tenure,Owner,1.8140449977732545,2.2072498637171494,2.1462696705536057,2,2,2
2022,12,49675,tenure,Renter,0.908753196470194,NA,NA,2,NA,NA
2022,12,53000,tenure,All,1.2016971880342062,0.8448050390432498,0.7374658909653171,2,2,2
2022,12,53000,tenure,Owner,1.539428309114584,1.6385486013222883,1.662090990805147,2,2,2
2022,12,53000,tenure,Renter,1.0049231164476486,0.3536106979469906,0.23657461647041012,2,2,2
2022,12,54000,tenure,All,1.4398752674329407,1.6194232234404051,2.0083093288914604,1,1,1
2022,12,54000,tenure,Owner,1.5586038199120054,2.3139977558965827,3.0902769843073803,1,1,1
2022,12,54000,tenure,Renter,1.1128317387921276,0.3159905385061352,NA,1,1,NA
2022,12,54200,tenure,All,1.4512282713812,1.7808672329012067,2.1738636363636363,1,1,1
2022,12,54200,tenure,Owner,1.7544859359844809,2.2292091683667343,2.739419244638451,1,1,1
2022,12,54200,tenure,Renter,0.6450174034850301,NA,NA,1,NA,NA
2022,12,55775,tenure,All,1.2212312723475605,1.0943656075395054,0.8773209434257012,1,1,1
2022,12,55775,tenure,Owner,1.4684580733467518,1.6176202074073947,1.1333934001896138,1,1,1
2022,12,55775,tenure,Renter,0.8576355745292086,0.23656056950411475,NA,1,1,NA
2022,12,57425,tenure,All,1.1780357595831719,1.1051929017762678,0.8345079220961094,2,2,2
2022,12,57425,tenure,Owner,1.5116747504292256,1.6866172881041481,1.2627580936692337,2,2,2
2022,12,57425,tenure,Renter,0.7475054879405022,NA,NA,2,NA,NA
2022,12,58050,tenure,All,1.2314677844380926,1.0379223039684706,0.7857619809345948,1,1,1
2022,12,58050,tenure,Owner,1.3781877785964225,1.6491901035985985,1.3765189519011272,1,1,1
2022,12,58050,tenure,Renter,1.073639024634673,0.37862470126738645,0.08534471177987926,1,1,1
2022,12,58715,tenure,All,1.315395297943354,1.3411760244584918,1.199680298488134,1,1,1
2022,12,58715,tenure,Owner,1.4684839147772173,1.7419148568136131,1.5929325925769982,1,1,1
2022,12,58715,tenure,Renter,0.8684527965995013,0.48696959093846437,0.3599264252604508,1,1,1
2022,12,63000,tenure,All,1.3588857044979197,1.1097516325286616,0.9317787110663652,1,1,1
