year,state,place,subgroup_type,subgroup,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2021,20,53775,tenure,Renter,1.5058007176787642,0.8272943197135658,NA,2,2,NA
2021,20,71000,tenure,All,1.4999107146687012,1.5030765929857786,1.3409375759400897,3,3,3
2021,20,71000,tenure,Owner,1.5570654645787323,1.825812951221369,1.90037159772073,3,3,3
2021,20,71000,tenure,Renter,1.4368613923731361,1.2053150078723225,0.8497886805423299,3,3,3
2021,20,79000,tenure,All,1.6438937135023894,1.757033861825047,1.3821567921277018,2,2,2
2021,20,79000,tenure,Owner,1.874956654553968,2.583318940140895,2.695697954742744,2,2,2
2021,20,79000,tenure,Renter,1.4428772746418241,1.2412113474723967,0.6724426985646526,2,2,2
2021,21,46027,tenure,All,1.6056587728275127,1.3617710100919889,0.9375412567189514,1,1,1
2021,21,46027,tenure,Owner,2.2799912816041847,2.607622936872554,2.306268151016457,1,1,1
2021,21,46027,tenure,Renter,1.2725510885247313,0.8454319791729733,0.3547496708989766,1,1,1
2021,21,48006,tenure,All,1.70076113852263,1.4577731925164266,1.2834591181499058,2,2,2
2021,21,48006,tenure,Owner,1.9422843587293517,2.0820729064576105,2.1571476960086375,2,2,2
2021,21,48006,tenure,Renter,1.4299416981124786,0.8677177741380568,0.44286442019121247,2,2,2
2021,22,05000,tenure,All,1.4528864362140794,1.2484370886788594,0.9486422131866331,3,3,3
2021,22,05000,tenure,Owner,1.7649380928177862,1.8067826840647427,1.8605415236456355,3,3,3
2021,22,05000,tenure,Renter,1.2706151096141303,0.8995609314300085,0.43011647332107444,3,3,3
2021,22,40735,tenure,All,1.8192549438121068,1.6456994348022937,1.4571420312467425,2,2,2
2021,22,40735,tenure,Owner,2.2170884025822306,2.5879392681887468,2.784201697815798,2,2,2
2021,22,40735,tenure,Renter,1.4164421420219326,0.8598893233941447,0.4287489281120235,2,2,2
2021,22,41155,tenure,All,1.6226009377003363,1.622895431225462,1.6602210865806954,2,2,2
2021,22,41155,tenure,Owner,1.8672511666378833,2.2392872167850486,NA,2,2,NA
2021,22,41155,tenure,Renter,1.2320828179537482,NA,NA,2,NA,NA
2021,22,55000,tenure,All,1.2109780686439056,0.900152787184778,0.7571431327532653,3,3,3
2021,22,55000,tenure,Owner,1.4894224924012158,1.564846909300982,1.4862535388486946,3,3,3
2021,22,55000,tenure,Renter,1.0470318735794693,0.4958211401147138,0.3382770326673716,3,3,3
2021,22,70000,tenure,All,1.567217150063317,1.3538915967796106,1.214680561724042,3,3,3
2021,22,70000,tenure,Owner,1.7640001711151594,2.186181199749022,2.1445302184053774,3,3,3
2021,22,70000,tenure,Renter,1.3946021719825132,0.6548024001671907,0.44851287655439037,3,3,3
2021,24,04000,tenure,All,1.360945689485927,1.2180700325732898,0.7746205887730847,2,2,2
2021,24,04000,tenure,Owner,1.6113990443728503,1.6234615570249529,1.395336662371134,2,2,2
2021,24,04000,tenure,Renter,1.2059746913461353,0.9803962537794056,0.460780029019457,2,2,2
2021,24,30325,tenure,All,1.519413641966033,1.3785797962711175,1.1911359461914333,2,2,2
2021,24,30325,tenure,Owner,1.8534553661683122,1.799572449115423,NA,2,2,NA
2021,24,30325,tenure,Renter,1.1666685737434692,0.9432071353435949,NA,2,2,NA
2021,25,07000,tenure,All,1.2389182351059616,0.9414683427923123,0.7791727227252191,2,2,2
2021,25,07000,tenure,Owner,1.5144471998250697,1.4477177070632856,1.4797325275154725,2,2,2
2021,25,07000,tenure,Renter,1.1599096778046416,0.7903254709595537,0.6085478305493908,2,2,2
2021,25,09000,tenure,All,1.2108534274968452,1.0166445721019297,0.901707881159936,2,2,2
2021,25,09000,tenure,Owner,1.367056294504904,1.4438321853475267,NA,2,2,NA
2021,25,09000,tenure,Renter,1.0657981637237968,0.7191891455338395,0.5460835509138381,2,2,2
2021,25,11000,tenure,All,1.120649747871373,0.8325389444315275,0.8133870524677227,3,3,3
2021,25,11000,tenure,Owner,1.3602202785876256,1.5707130229817325,NA,3,3,NA
2021,25,11000,tenure,Renter,1.038568257491676,0.6215061549601738,0.5326776649746193,3,3,3
2021,25,23000,tenure,All,1.338434357881629,1.4295905092220869,0.659672927517839,2,2,2
2021,25,23000,tenure,Owner,1.6843189447842961,1.8857411281930083,NA,2,2,NA
2021,25,23000,tenure,Renter,1.2219575112558363,1.2898569968601399,0.5956345632987796,2,2,2
2021,25,34550,tenure,All,1.294715978688247,1.087217068601081,0.7344768837732114,2,2,2
2021,25,34550,tenure,Owner,1.4877693977319277,1.6740297059693936,NA,2,2,NA
2021,25,34550,tenure,Renter,1.1884137296923227,0.8292044446743719,0.44871216171009,2,2,2
2021,25,37000,tenure,All,1.2383521666836337,1.035964588712652,0.902500434103143,3,3,3
2021,25,37000,tenure,Owner,1.4803745766088863,1.337909654561559,1.1397131552917903,3,3,3
2021,25,37000,tenure,Renter,1.1133240697853946,0.8739439452863081,0.7245116403532245,3,3,3
2021,25,37490,tenure,All,1.1980781195566224,0.9984651633508554,0.820741642728758,1,1,1
2021,25,37490,tenure,Owner,1.3020589422688738,1.27794518582293,NA,1,1,NA
2021,25,37490,tenure,Renter,1.1177009825393192,0.813335697603799,0.5361127264476708,1,1,1
2021,25,45000,tenure,All,1.3362923229047152,1.207695160056278,0.6924678635894739,3,3,3
2021,25,45000,tenure,Owner,1.399581687337283,1.212962962962963,1.0606867181261646,3,3,3
2021,25,45000,tenure,Renter,1.3017343111443096,1.1516985193840295,0.47968656521571457,3,3,3
2021,25,45560,tenure,All,1.390069575024009,1.1678102465967128,0.8184857733932802,2,2,2
2021,25,45560,tenure,Owner,1.9621054819327584,1.9554522558088294,NA,2,2,NA
2021,25,45560,tenure,Renter,1.0065739492490244,0.5657913265421957,0.49521705399585086,2,2,2
2021,25,55745,tenure,All,1.311553210411076,1.054832895598979,0.8024953318621627,1,1,1
2021,25,55745,tenure,Owner,1.607178911946158,1.4916180071576566,NA,1,1,NA
2021,25,55745,tenure,Renter,1.1690473636940188,0.7819153445355703,0.5270424463715199,1,1,1
2021,25,62535,tenure,All,1.28885871172372,0.8017137563579124,0.702218067476842,2,2,2
2021,25,62535,tenure,Owner,1.28382929743515,NA,NA,2,NA,NA
2021,25,62535,tenure,Renter,1.2911738740558412,0.5844460414552103,0.3700822404978884,2,2,2
2021,25,67000,tenure,All,1.260372360746759,0.9203622411945663,0.7241751237927146,3,3,3
2021,25,67000,tenure,Owner,1.4806838067034593,1.208352996696555,1.091732979664014,3,3,3
2021,25,67000,tenure,Renter,1.1262446220036877,0.7407968711806404,0.5418005418005418,3,3,3
2021,25,82000,tenure,All,1.4153486577866528,1.0518360563203613,0.746307765602668,3,3,3
2021,25,82000,tenure,Owner,1.8007447248655357,1.6208505532595654,1.1812048192771085,3,3,3
2021,25,82000,tenure,Renter,1.2697286143071536,0.8370100049204526,0.5814726840855107,3,3,3
2021,26,03000,tenure,All,1.4731368602854742,1.204535961293282,0.7312319137671933,3,3,3
2021,26,03000,tenure,Owner,2.4167209709620034,2.937635011583196,NA,3,3,NA
2021,26,03000,tenure,Renter,1.1802837275701514,0.8105251410884261,0.31205001201602245,3,3,3
2021,26,21000,tenure,All,1.5772519353494043,1.377842373344138,0.9616761529234936,3,3,3
2021,26,21000,tenure,Owner,1.7124447944129706,1.9018072972703248,1.3700135358898673,3,3,3
2021,26,21000,tenure,Renter,1.3634413660084312,0.5664340476234536,NA,3,3,NA
2021,26,22000,tenure,All,1.3481327722644671,1.3155787912616528,1.161694252171375,1,1,1
2021,26,22000,tenure,Owner,1.5554314816945936,1.8228878439415448,2.0979997611272347,1,1,1
2021,26,22000,tenure,Renter,1.175300908719615,0.8643470205643905,0.44022105580295084,1,1,1
2021,26,27440,tenure,All,1.6249890360448955,1.095760039774536,0.6791480124813458,2,2,2
2021,26,27440,tenure,Owner,1.8852813852813852,1.765967420602367,NA,2,2,NA
2021,26,27440,tenure,Renter,1.4523128108484988,0.6128796276146492,NA,2,2,NA
2021,26,29000,tenure,All,1.5029658224272668,1.5651231669435817,1.329050736497545,3,3,3
2021,26,29000,tenure,Owner,1.9553355103760666,2.3120755342057313,2.3305439330543933,3,3,3
2021,26,29000,tenure,Renter,1.1374585071069878,0.8972585190878811,0.5332592695458964,3,3,3
2021,26,34000,tenure,All,1.6111430985933883,1.3991949034533944,1.2582650209870636,1,1,1
2021,26,34000,tenure,Owner,1.9219739289114488,2.189639836715019,2.58115316322734,1,1,1
2021,26,34000,tenure,Renter,1.3531007370122767,0.8629843884249802,0.4990588513904922,1,1,1
2021,26,46000,tenure,All,1.6708265281471801,1.83365799411566,1.4769702086445065,3,3,3
2021,26,46000,tenure,Owner,1.8761711468953624,2.6026875405415337,2.6349416596248925,3,3,3
2021,26,46000,tenure,Renter,1.478318580048635,1.2588757036475222,0.6500234114630958,3,3,3
2021,26,49000,tenure,All,1.9176384747885222,1.8478123839906047,1.594802624042847,2,2,2
2021,26,49000,tenure,Owner,1.9980922641675807,2.172903955696013,2.167633280409072,2,2,2
2021,26,49000,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,26,69035,tenure,All,2.067246172121055,1.6222783907804286,1.2884995715149146,2,2,2
2021,26,69035,tenure,Owner,2.4095115729006107,NA,NA,2,NA,NA
2021,26,69035,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,26,74900,tenure,All,1.6343477995540985,1.1032806498974872,0.6791480124813458,2,2,2
2021,26,74900,tenure,Owner,1.8852813852813854,NA,NA,2,NA,NA
2021,26,74900,tenure,Renter,1.4678801162530564,NA,NA,2,NA,NA
2021,26,76460,tenure,All,1.5496206843164577,1.364777179236043,1.1749086960813344,1,1,1
2021,26,76460,tenure,Owner,1.685582224202261,1.8404809619238478,1.7802816901408451,1,1,1
2021,26,76460,tenure,Renter,1.2397512374666837,0.5624606670862178,NA,1,1,NA
2021,26,80700,tenure,All,1.9165728126037769,1.6323140118667274,1.2947647448641484,2,2,2
2021,26,80700,tenure,Owner,2.337967031827789,2.206609109854123,NA,2,2,NA
2021,26,80700,tenure,Renter,1.3513316307916818,NA,NA,2,NA,NA
2021,26,84000,tenure,All,1.7761570194924716,1.5351561000259015,1.47095617572715,2,2,2
2021,26,84000,tenure,Owner,2.09091451975876,2.0736599721368743,2.495449284945168,2,2,2
2021,26,84000,tenure,Renter,1.3636395426728884,0.7656835205992509,0.3118591934381408,2,2,2
2021,26,86000,tenure,All,1.6203925490008255,1.5579612305195079,1.2998229005691824,2,2,2
2021,26,86000,tenure,Owner,1.9120461439653744,2.190364940933196,NA,2,2,NA
2021,26,86000,tenure,Renter,1.345049867712838,1.0526375814844409,0.5145950536036514,2,2,2
2021,26,88940,tenure,All,1.7634542780928362,1.602786058243522,NA,2,2,NA
2021,26,88940,tenure,Owner,2.160330768848926,NA,NA,2,NA,NA
2021,26,88940,tenure,Renter,1.2979557551416536,NA,NA,2,NA,NA
2021,27,06616,tenure,All,1.607041774769839,1.5935325326341556,1.3239638468510677,2,2,2
2021,27,06616,tenure,Owner,1.9715176957505047,2.0165237917753758,NA,2,2,NA
2021,27,06616,tenure,Renter,1.2583425931777705,1.077207653283359,NA,2,2,NA
2021,27,07966,tenure,All,1.6024063314881742,1.7366284622731614,NA,2,2,NA
2021,27,07966,tenure,Owner,1.948470333745365,NA,NA,2,NA,NA
2021,27,07966,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,27,17000,tenure,All,1.723928270156234,1.7124447415050483,1.217042428628472,3,3,3
2021,27,17000,tenure,Owner,2.272281261251953,NA,NA,3,NA,NA
2021,27,17000,tenure,Renter,1.2467128277103867,1.1143843973325536,0.6891679750058829,3,3,3
2021,27,43000,tenure,All,1.4824660848732905,1.2273982881700893,0.8433849973441123,2,2,2
2021,27,43000,tenure,Owner,1.89246791666733,1.8855075336595275,1.995121365180297,2,2,2
2021,27,43000,tenure,Renter,1.2653788213877417,0.9582041676181171,0.48474731005910054,2,2,2
2021,27,51730,tenure,All,1.6820083682008369,1.5144092219020173,NA,2,2,NA
2021,27,51730,tenure,Owner,1.9217742711440393,NA,NA,2,NA,NA
2021,27,51730,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,27,54880,tenure,All,1.879388552114925,1.9585069004165836,1.9370086309879362,2,2,2
2021,27,54880,tenure,Owner,2.399936010752745,3.4370029421076835,NA,2,2,NA
2021,27,54880,tenure,Renter,1.3511418967721216,1.074128236987678,NA,2,2,NA
2021,27,58000,tenure,All,1.5764339061706911,1.498540738627636,1.0725070838023523,1,1,1
2021,27,58000,tenure,Owner,1.915881099432947,1.842621060722521,2.074169491525424,1,1,1
2021,27,58000,tenure,Renter,1.3486963264514877,1.279715611335492,0.6063737219926039,1,1,1
2021,27,71428,tenure,All,1.7376288680397864,1.8207753452547917,NA,2,2,NA
2021,27,71428,tenure,Owner,1.7334648412511897,1.9699639157263165,NA,2,2,NA
2021,27,71428,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,28,36000,tenure,All,1.4017522457401717,1.1655882368150323,1.0666006345106567,3,3,3
2021,28,36000,tenure,Owner,1.707516586942326,1.9788288417509747,2.2495997252148316,3,3,3
2021,28,36000,tenure,Renter,1.2235981986558289,0.7055871209302768,0.44782568326050926,3,3,3
2021,29,15670,tenure,All,1.704915821260812,1.6765978595941402,0.955899934350676,2,2,2
2021,29,15670,tenure,Owner,2.277632405424376,2.806209425419928,NA,2,2,NA
2021,29,15670,tenure,Renter,1.3152512109260943,1.1368445596027816,0.38790415230592484,2,2,2
2021,29,35000,tenure,All,1.7040710450466818,1.8037598583028716,1.5214064724676082,3,3,3
2021,29,35000,tenure,Owner,1.9077213990748352,2.4559485531111203,2.7472208357861208,3,3,3
2021,29,35000,tenure,Renter,1.4732196682144043,1.2118537284752149,0.5265068552247104,3,3,3
2021,29,38000,tenure,All,1.581235163686972,1.4647126524709004,1.1039970722432793,1,1,1
2021,29,38000,tenure,Owner,1.8917493144409456,2.028473705434642,2.56636665368418,1,1,1
2021,29,38000,tenure,Renter,1.3680270970629271,1.075415403593407,0.40805428464483934,1,1,1
2021,29,41348,tenure,All,2.0287997899419237,1.8521501633484256,NA,1,1,NA
2021,29,41348,tenure,Owner,2.708177634812646,2.841408934867797,NA,1,1,NA
2021,29,41348,tenure,Renter,1.326316491524719,NA,NA,1,NA,NA
2021,29,54074,tenure,All,2.2336661664802278,2.020994207181504,NA,2,2,NA
2021,29,54074,tenure,Owner,2.3516003744074063,2.4480284767548053,NA,2,2,NA
2021,29,54074,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,29,65000,tenure,All,1.466480569720415,1.5832648364293933,1.1076431324621603,3,3,3
2021,29,65000,tenure,Owner,1.9255600814663951,2.4452116097685717,2.598724148574956,3,3,3
2021,29,65000,tenure,Renter,1.2466846518884482,1.2165176595556342,0.5720856559749002,3,3,3
2021,29,70000,tenure,All,1.6245725942431763,1.4921204178348186,1.1854666604329156,3,3,3
2021,29,70000,tenure,Owner,2.0345655862431995,2.3623583478177492,2.585861495835487,3,3,3
2021,29,70000,tenure,Renter,1.3592048469850906,1.0109757557996693,0.45655940452080346,3,3,3
2021,30,06550,tenure,All,1.6028686792340996,1.6371503178846505,1.6259931516260033,1,1,1
2021,30,06550,tenure,Owner,1.6585193328975396,1.9814581450773276,NA,1,1,NA
2021,30,06550,tenure,Renter,1.533723130468654,1.2861969919031795,0.46980123323513284,1,1,1
2021,31,28000,tenure,All,1.5765660234090297,1.562755396540646,1.2132969264927216,3,3,3
2021,31,28000,tenure,Owner,2.118569813246327,2.6330774031710065,3.692600985699631,3,3,3
2021,31,28000,tenure,Renter,1.2331588286922446,1.0769563365938857,0.4656201265897595,3,3,3
2021,31,37000,tenure,All,1.5727291226247364,1.3494773507765772,0.8898106141742596,3,3,3
2021,31,37000,tenure,Owner,1.9796878926322703,1.8386747582472378,1.9737506133805125,3,3,3
2021,31,37000,tenure,Renter,1.2957362752700696,1.0399286256430993,0.40413121354005055,3,3,3
2021,32,31900,tenure,All,1.4203460667193086,1.165705914692624,1.2418601760196382,1,1,1
2021,32,31900,tenure,Owner,1.7226806398398236,1.8372464212678472,2.3454844333498905,1,1,1
2021,32,31900,tenure,Renter,1.0980081208746673,0.40264797245005846,0.11496875690747081,1,1,1
2021,32,40000,tenure,All,1.296224835324317,0.993764006780101,0.8169509320193462,2,2,2
2021,32,40000,tenure,Owner,1.637667921168142,1.8261349955011306,2.0650671354359984,2,2,2
2021,32,40000,tenure,Renter,1.073485912993466,0.5252018644049034,0.21974929828074172,2,2,2
2021,32,51800,tenure,All,1.4479154123504319,1.0883788690848955,1.0718645938765807,1,1,1
2021,32,51800,tenure,Owner,1.8954982985957318,1.9213586330291894,2.08060678873804,1,1,1
2021,32,51800,tenure,Renter,1.0575613667530652,0.4196051709187483,0.1733498745512535,1,1,1
2021,32,60600,tenure,All,1.4586107738489977,1.1152701473657434,1.015701336112139,1,1,1
2021,32,60600,tenure,Owner,1.7987916839133025,1.8549244335149953,2.371181781635007,1,1,1
2021,32,60600,tenure,Renter,1.2633385454255837,0.6773665349251874,0.27222950876710933,1,1,1
2021,32,68400,tenure,All,1.6696243452489108,1.5920209362374846,2.290813212443528,2,2,2
2021,32,68400,tenure,Owner,1.7861145882903924,2.0983847997686778,NA,2,2,NA
2021,32,68400,tenure,Renter,1.4880060062915828,NA,NA,2,NA,NA
2021,33,45140,tenure,All,1.3546717918391484,1.4492373849358329,0.8627028579635214,1,1,1
2021,33,45140,tenure,Owner,1.4430289441500204,1.9157185976317623,NA,1,1,NA
2021,33,45140,tenure,Renter,1.304395731848759,1.2182299546142208,0.4304635761589404,1,1,1
2021,33,50260,tenure,All,1.54076934146722,1.3478771575454167,1.0104659280216943,2,2,2
2021,33,50260,tenure,Owner,1.769319141404063,2.248273160205487,NA,2,2,NA
2021,33,50260,tenure,Renter,1.340552771941167,0.595960895291999,NA,2,2,NA
2021,34,13690,tenure,All,1.274679695344649,0.9001896184704136,0.48216537728290176,2,2,2
2021,34,13690,tenure,Owner,1.367769517937942,NA,NA,2,NA,NA
2021,34,13690,tenure,Renter,1.2371851119627308,0.7113942862933715,0.3155190343289701,2,2,2
2021,34,21000,tenure,All,1.2179771133259505,1.0021144385949772,0.4196887818217332,3,3,3
2021,34,21000,tenure,Owner,1.1019299231778152,NA,NA,3,NA,NA
2021,34,21000,tenure,Renter,1.2407714106952266,0.9103858456617353,0.2741529812102382,3,3,3
2021,34,36000,tenure,All,1.2190722338241382,0.780819304737778,0.4532780959117114,3,3,3
2021,34,36000,tenure,Owner,1.2284088778600026,1.2578260071717116,0.753501908399984,3,3,3
2021,34,36000,tenure,Renter,1.2168250031915147,0.6740800369835823,0.36964852801387993,3,3,3
2021,34,51000,tenure,All,1.0993223138625847,0.9201450287531391,0.4587573762079877,3,3,3
2021,34,51000,tenure,Owner,0.9744177714080975,0.9551569506726457,0.6804252657911195,3,3,3
2021,34,51000,tenure,Renter,1.1227396082435446,0.9034460226295697,0.4179154258487195,3,3,3
2021,34,57000,tenure,All,1.1441092539747248,0.8409475465313029,0.491694016662459,2,2,2
2021,34,57000,tenure,Owner,0.9069448674992385,0.739792220343078,NA,2,2,NA
2021,34,57000,tenure,Renter,1.191756930420415,0.8036261079774375,0.39705070142494203,2,2,2
2021,34,74000,tenure,All,1.3364785948245717,1.2394547930089204,0.8693193675541888,2,2,2
2021,34,74000,tenure,Owner,1.59304521020438,1.8279253509937758,NA,2,2,NA
2021,34,74000,tenure,Renter,1.187853423376143,0.990249530389978,0.5750461615417326,2,2,2
2021,35,02000,tenure,All,1.5195099135139454,1.3287518181454958,1.1580997714195884,2,2,2
2021,35,02000,tenure,Owner,1.8548609099714033,2.0114395926289346,2.1775617066164803,2,2,2
2021,35,02000,tenure,Renter,1.2373095269675896,0.7764974074421191,0.3948305918705192,2,2,2
2021,35,39380,tenure,All,1.3631408300582906,1.3294188642707367,1.3049778697169365,1,1,1
2021,35,39380,tenure,Owner,2.160251714287109,2.961547434229144,2.9096825931310937,1,1,1
2021,35,39380,tenure,Renter,1.0108168708969383,0.6614348036067315,0.6126153857980279,1,1,1
2021,35,63460,tenure,All,1.9736173280985068,2.1987963142308864,2.387308467595013,2,2,2
2021,35,63460,tenure,Owner,2.042084688648767,2.61653848085053,3.1458952001645977,2,2,2
2021,35,63460,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,35,70500,tenure,All,1.589423892392098,1.4350177273182962,1.4449237330857656,2,2,2
2021,35,70500,tenure,Owner,1.7463168796312505,2.0774939013026454,2.163717297930496,2,2,2
2021,35,70500,tenure,Renter,1.3245004476802502,0.501723107327968,0.2901338362474149,2,2,2
2021,36,01000,tenure,All,1.373989106330048,1.2026229826797155,0.7342656991260474,3,3,3
2021,36,01000,tenure,Owner,1.7725120039177558,1.750730413820326,NA,3,3,NA
2021,36,01000,tenure,Renter,1.2072852257096147,1.0039424985980359,0.3729538952662711,3,3,3
2021,36,11000,tenure,All,1.3234459233815181,1.3157038782588493,0.9315996117875419,2,2,2
2021,36,11000,tenure,Owner,1.635861376192868,2.0838788870703766,2.157422870704052,2,2,2
2021,36,11000,tenure,Renter,1.1678577809540824,0.9584482399017404,0.45395918607732855,2,2,2
2021,36,50617,tenure,All,1.2647525667485415,1.0883464706100925,0.7184739469978235,2,2,2
2021,36,50617,tenure,Owner,1.3943737135015628,1.1535384615384616,NA,2,2,NA
2021,36,50617,tenure,Renter,1.1842639953624698,0.961448614723425,NA,2,2,NA
2021,36,51000,tenure,All,1.1900386195632129,0.959594629393959,0.6658307281268656,1,1,1
2021,36,51000,tenure,Owner,1.260210139206425,1.4254050916876393,1.3137895598774918,1,1,1
2021,36,51000,tenure,Renter,1.1671934511924373,0.7958769501141122,0.4627319165397833,1,1,1
2021,36,63000,tenure,All,1.3622200595047445,1.2864359116049364,0.7785634606730926,3,3,3
2021,36,63000,tenure,Owner,1.7186542592334952,2.2669676999754294,1.9951205398554483,3,3,3
2021,36,63000,tenure,Renter,1.2058455814281985,0.9752292612416351,0.452279453820893,3,3,3
2021,36,73000,tenure,All,1.3484824335708918,1.25086445905112,0.8816253628041973,3,3,3
2021,36,73000,tenure,Owner,1.8383406935495548,2.174743024963289,2.07309518893248,3,3,3
2021,36,73000,tenure,Renter,1.1237294891383778,0.8947302436374274,0.49749316317228803,3,3,3
2021,36,84000,tenure,All,1.2419906241683556,1.0595742482174229,0.7137208683420142,2,2,2
2021,36,84000,tenure,Owner,1.520305150854652,1.5046122576610381,1.1587709633982128,2,2,2
2021,36,84000,tenure,Renter,1.087537800413815,0.7893965118073777,0.441049961398478,2,2,2
2021,37,02140,tenure,All,1.7949970025866617,1.6023712895344426,1.5949760483694817,2,2,2
2021,37,02140,tenure,Owner,2.2725158019373946,3.5485115040235478,NA,2,2,NA
2021,37,02140,tenure,Renter,1.436193140539403,0.6457357186476539,0.5706157386149698,2,2,2
2021,37,10740,tenure,All,2.3040922598813616,1.6710201124394022,1.2765188929029172,2,2,2
2021,37,10740,tenure,Owner,2.6542775262307456,2.84509491713339,2.834439092988159,2,2,2
2021,37,10740,tenure,Renter,2.028061036103585,0.8387245892658921,0.3000061622242367,2,2,2
2021,37,12000,tenure,All,1.561110240363913,1.1276129480523462,0.8972811286236968,2,2,2
2021,37,12000,tenure,Owner,2.0313318101285223,2.136385586038893,2.087426835011314,2,2,2
2021,37,12000,tenure,Renter,1.2874962534672019,0.5724254540258736,0.21062667505362834,2,2,2
2021,37,14100,tenure,All,2.136598181468108,1.779971437738124,1.67996131964287,2,2,2
2021,37,14100,tenure,Owner,2.2721569413972245,2.2365813169365154,2.3419764991696987,2,2,2
2021,37,14100,tenure,Renter,1.9618505433392852,NA,NA,2,NA,NA
2021,37,19000,tenure,All,1.70652824456378,1.208596429776172,1.0608933632743802,3,3,3
2021,37,19000,tenure,Owner,2.1393184227023485,2.0145882798925574,2.0715956446516985,3,3,3
2021,37,19000,tenure,Renter,1.4512671283666672,0.7527261929047585,0.3882190043218525,3,3,3
2021,37,22920,tenure,All,1.4989621211306545,0.9909344052460594,0.8978661548878755,1,1,1
2021,37,22920,tenure,Owner,1.9370685855665954,1.9486259697181998,1.7676595269626754,1,1,1
2021,37,22920,tenure,Renter,1.2484529288452684,0.4312644980277868,0.34372907345676884,1,1,1
2021,37,25580,tenure,All,1.4791818621812907,1.3507995383330211,1.1710657161347002,2,2,2
2021,37,25580,tenure,Owner,1.6785915000664995,1.7767542889485706,1.982332463204749,2,2,2
2021,37,25580,tenure,Renter,1.2902150274980886,0.9522066088173261,0.5205284468020672,2,2,2
2021,37,28000,tenure,All,1.5896549542286702,1.1997778343202492,1.09634558961097,2,2,2
2021,37,28000,tenure,Owner,2.0810980780702892,1.985852454530582,2.2817421444352295,2,2,2
2021,37,28000,tenure,Renter,1.2469749647568114,0.5822416687436996,0.2737758069629629,2,2,2
2021,37,28080,tenure,All,1.4283429064641455,1.1380934203096111,0.9251496720079287,2,2,2
2021,37,28080,tenure,Owner,1.92125854134383,2.165739136735746,NA,2,2,NA
2021,37,28080,tenure,Renter,1.2126038207012793,0.7303355780637729,0.4799522654493777,2,2,2
2021,37,31400,tenure,All,1.7920150442758322,1.564122276228918,1.4423082741193372,2,2,2
2021,37,31400,tenure,Owner,2.0730273473508714,2.5418793939308877,2.6271754643944076,2,2,2
2021,37,31400,tenure,Renter,1.5224006216089603,0.7069158678339684,0.48710377693264195,2,2,2
2021,37,55000,tenure,All,1.6757239688974075,1.2745903078848464,0.8324357869438698,3,3,3
2021,37,55000,tenure,Owner,1.9990947581585599,2.045036249210945,2.1340398148034527,3,3,3
2021,37,55000,tenure,Renter,1.468825442873047,0.8546968274288711,0.2447522852903434,3,3,3
2021,37,74440,tenure,All,1.386883707645342,1.2694904655676438,1.098890077723245,2,2,2
2021,37,74440,tenure,Owner,1.95404472108649,2.4808348205185182,2.3392326034627082,2,2,2
2021,37,74440,tenure,Renter,1.120789194597105,0.6124602801274813,0.43251633830402725,2,2,2
2021,37,75000,tenure,All,1.535374639190974,1.3966599110188287,1.1332100698712764,3,3,3
2021,37,75000,tenure,Owner,1.9931700882575265,2.240488234568881,2.657592380463093,3,3,3
2021,37,75000,tenure,Renter,1.2160788988076423,0.8888621772779816,0.42393562696170195,3,3,3
2021,38,25700,tenure,All,1.7092177745960675,2.0595887250255487,1.6403580998171938,2,2,2
2021,38,25700,tenure,Owner,2.624030161942982,3.5352289090486346,NA,2,2,NA
2021,38,25700,tenure,Renter,1.356619331150095,1.627747979567005,0.8765899634222081,2,2,2
2021,39,01000,tenure,All,1.5060023774828386,1.664792851738425,1.0868679487752808,3,3,3
2021,39,01000,tenure,Owner,2.009815638271033,2.6432390988100045,2.2205705728604785,3,3,3
2021,39,01000,tenure,Renter,1.2246946421353653,1.182289286388222,0.5601603910895879,3,3,3
2021,39,15000,tenure,All,1.3632587546702901,1.3102901063473051,0.8086440144231759,2,2,2
2021,39,15000,tenure,Owner,1.7518115740519837,2.098064380290566,1.8132090972925525,2,2,2
2021,39,15000,tenure,Renter,1.2305154246611827,1.0871377600495535,0.5807649206979649,2,2,2
2021,39,16000,tenure,All,1.332658051900388,1.3453891963777997,1.0574235964471845,3,3,3
2021,39,16000,tenure,Owner,1.5943830249577717,1.9162956608077948,2.2461406153317798,3,3,3
2021,39,16000,tenure,Renter,1.2143474171940094,1.0548586206071084,0.6074280688224661,3,3,3
2021,39,18000,tenure,All,1.5713551026254189,1.3634395345137658,0.8771479470723348,2,2,2
2021,39,18000,tenure,Owner,1.928755127480867,2.181131073751748,2.1796760414219642,2,2,2
2021,39,18000,tenure,Renter,1.3671891134297935,0.9492491601457003,0.3203042377506099,2,2,2
