year,state,county,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2021,29,105,tenure,Owner,NA,3,3,NA,0.7238882349138687,0.9004484822707084,NA,1.9916085414272788,2.152481663793155,NA,3,3
2022,29,105,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,105,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,107,tenure,All,3,3,3,0.8821008469845913,1.1414693974369927,1.114510540746835,2.0989823277482316,2.078674190356995,1.6374570739719725,3,3,3
2021,29,107,tenure,All,3,3,3,0.9619760904974467,1.108502274615737,1.116123673454067,2.402082386490905,2.403612970333945,1.7005231782002492,3,3,3
2022,29,107,tenure,Owner,NA,3,3,NA,1.0662356000503193,1.048836805154327,NA,2.3319383077312916,1.7046143295681475,NA,3,3
2021,29,107,tenure,Owner,NA,3,3,NA,0.9583386767563897,1.037138151754551,NA,2.857388693924754,1.8736661412993125,NA,3,3
2022,29,107,tenure,Renter,NA,NA,3,NA,NA,1.2156430802970384,NA,NA,1.5340400268619239,NA,NA,3
2021,29,107,tenure,Renter,NA,NA,3,NA,NA,1.2265530697608737,NA,NA,1.4584525748998154,NA,NA,3
2022,29,109,tenure,All,3,3,3,0.9103627056445369,0.9280808356076639,1.0410210654614538,2.1650440459861926,2.19693018663581,1.8642744315418887,3,3,3
2021,29,109,tenure,All,3,3,3,0.8951386143597896,0.95188087583034,1.12200081920475,1.9706679747614484,2.032180438967432,1.9391368594245957,3,3,3
2022,29,109,tenure,Owner,3,3,3,0.8360767242552033,0.8684695759065767,0.8847593953681874,2.319140253026799,2.469821757836509,1.9041741783386492,3,3,3
2021,29,109,tenure,Owner,3,3,3,0.9288295040334368,1.0207652512101195,1.0216937138885094,2.833556987046304,2.8385369531923477,2.131297659920716,3,3,3
2022,29,109,tenure,Renter,NA,NA,3,NA,NA,1.309979867954005,NA,NA,1.7955986768810845,NA,NA,3
2021,29,109,tenure,Renter,NA,NA,3,NA,NA,1.2647817953420435,NA,NA,1.6656078149600095,NA,NA,3
2022,29,111,tenure,All,NA,NA,3,NA,NA,2.1296330335014693,NA,NA,3.039979555988567,NA,NA,3
2021,29,111,tenure,All,NA,NA,3,NA,NA,1.2589742482904875,NA,NA,2.0846421701122555,NA,NA,3
2022,29,111,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,111,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,111,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,111,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,113,tenure,All,2,2,2,0.7700859336294652,0.9733462097799133,1.046538966061731,2.300832429958953,2.0487086825612613,1.7511301732829792,2,2,2
2021,29,113,tenure,All,2,2,2,0.8357827437077403,1.0477443779143358,1.1186189439596503,2.4421750807226945,2.289268768158238,2.0681389191841784,2,2,2
2022,29,113,tenure,Owner,2,2,2,0.5710203353590692,0.8817303947974708,0.9838400257769243,2.6555550666827914,2.15256044677416,1.8085422993243803,2,2,2
2021,29,113,tenure,Owner,NA,2,2,NA,1.0166461687579402,1.067880748581672,NA,2.626513456773339,2.325816052338424,NA,2,2
2022,29,113,tenure,Renter,NA,2,2,NA,1.1630930077977004,1.2075945985337586,NA,1.8336198386572664,1.60365485345844,NA,2,2
2021,29,113,tenure,Renter,NA,NA,2,NA,NA,1.2079843362892015,NA,NA,1.6142911241032047,NA,NA,2
2022,29,115,tenure,All,3,3,3,1.443920026220911,1.4326779290249259,1.5690050763281838,2.6380203212061617,2.6247874422141897,2.4544578224934486,3,3,3
2021,29,115,tenure,All,3,3,3,1.3372036474164133,1.3717942274103767,1.6424185914201956,2.7626409996622763,2.7226606184737947,2.6530386478392454,3,3,3
2022,29,115,tenure,Owner,NA,NA,3,NA,NA,1.4163900448015816,NA,NA,2.6174231915945216,NA,NA,3
2021,29,115,tenure,Owner,NA,NA,3,NA,NA,1.3812630854389538,NA,NA,2.935870593971377,NA,NA,3
2022,29,115,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,115,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,117,tenure,All,3,3,3,1.3101701798811658,1.3428867907192927,1.4312407507177782,2.5042704748664164,2.672940457982262,2.2664551976703744,3,3,3
2021,29,117,tenure,All,3,3,3,1.2350751517666652,1.421465753285517,1.483643182903883,2.660512504012528,2.671214302608534,2.396723947672082,3,3,3
2022,29,117,tenure,Owner,NA,NA,3,NA,NA,1.3101987696154878,NA,NA,2.4728336176050267,NA,NA,3
2021,29,117,tenure,Owner,NA,NA,3,NA,NA,1.2738877453353485,NA,NA,2.6373641703881283,NA,NA,3
2022,29,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,119,tenure,All,3,3,3,0.7446763331260879,0.9299202515202261,1.213001246504621,1.7907108408830839,1.9868197182909375,2.02868079297635,3,3,3
2021,29,119,tenure,All,NA,NA,3,NA,NA,1.007315939423038,NA,NA,1.7568579441338465,NA,NA,3
2022,29,119,tenure,Owner,NA,NA,3,NA,NA,0.9771444933803457,NA,NA,1.9635305617903518,NA,NA,3
2021,29,119,tenure,Owner,NA,NA,3,NA,NA,0.9415296601223019,NA,NA,1.7916506254849032,NA,NA,3
2022,29,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,121,tenure,All,NA,NA,3,NA,NA,1.7250004579244549,NA,NA,2.6306497032167506,NA,NA,3
2021,29,121,tenure,All,NA,3,3,NA,1.0602988913262974,1.1583256046019037,NA,2.425611645184949,2.0623007236610933,NA,3,3
2022,29,121,tenure,Owner,NA,NA,3,NA,NA,1.282251502521186,NA,NA,2.547188422302191,NA,NA,3
2021,29,121,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,123,tenure,All,NA,NA,3,NA,NA,1.5649489735481381,NA,NA,2.194473380440364,NA,NA,3
2021,29,123,tenure,All,NA,NA,3,NA,NA,1.73199427556895,NA,NA,2.3855983794348337,NA,NA,3
2022,29,123,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,123,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,123,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,123,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,127,tenure,All,3,3,3,0.9524694885910256,1.162590197867415,1.3583904303165477,2.473456663095495,2.5324237995850747,2.216820649301466,3,3,3
2021,29,127,tenure,All,3,3,3,0.891785227053066,0.9555552743464719,1.0606536830566906,2.251985244003655,2.156047635507865,1.892645046468143,3,3,3
2022,29,127,tenure,Owner,NA,3,3,NA,1.0246975901231687,1.1287677098839763,NA,3.4056278226813084,2.3250391491084357,NA,3,3
2021,29,127,tenure,Owner,NA,3,3,NA,1.1868719358303024,1.1212822278232835,NA,3.1965989973866322,2.2936160763549682,NA,3,3
2022,29,127,tenure,Renter,NA,NA,3,NA,NA,1.7429590179274859,NA,NA,2.035577976338876,NA,NA,3
2021,29,127,tenure,Renter,NA,NA,3,NA,NA,0.9762135399849318,NA,NA,1.3341943816596709,NA,NA,3
2022,29,129,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,129,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,129,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,129,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,131,tenure,All,3,3,3,0.8214138182448134,0.8500579203370829,1.0808042850526318,1.9840801939812307,1.8836641980579971,2.0200067646377784,3,3,3
2021,29,131,tenure,All,NA,NA,3,NA,NA,1.3775379152676892,NA,NA,2.142555251974652,NA,NA,3
2022,29,131,tenure,Owner,NA,NA,3,NA,NA,1.1350517955219837,NA,NA,2.1986980563041625,NA,NA,3
2021,29,131,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,131,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,131,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,133,tenure,All,NA,NA,3,NA,NA,1.540514747396374,NA,NA,2.1880550533079077,NA,NA,3
2021,29,133,tenure,All,NA,NA,3,NA,NA,1.780816960030304,NA,NA,2.468906119496133,NA,NA,3
2022,29,133,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,133,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,133,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,133,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,135,tenure,All,NA,NA,3,NA,NA,1.1590929592871417,NA,NA,1.9866382402613922,NA,NA,3
2021,29,135,tenure,All,NA,NA,3,NA,NA,1.6707344216644184,NA,NA,2.5157574539095617,NA,NA,3
2022,29,135,tenure,Owner,NA,NA,3,NA,NA,1.2336992856758362,NA,NA,2.1541106112146444,NA,NA,3
2021,29,135,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,135,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,135,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,137,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,137,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,137,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,137,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,139,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,139,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,139,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,139,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,139,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,139,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,141,tenure,All,NA,3,3,NA,0.8704597968347028,1.11352480424223,NA,1.9040660745556173,2.0527272838273767,NA,3,3
2021,29,141,tenure,All,NA,NA,3,NA,NA,1.4872646004089765,NA,NA,2.252281937115939,NA,NA,3
2022,29,141,tenure,Owner,NA,NA,3,NA,NA,1.1810238372642068,NA,NA,2.2446700980463863,NA,NA,3
2021,29,141,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,141,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,141,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,143,tenure,All,3,3,3,1.033046790343008,1.2135472822858453,1.4075089556934788,2.0028714002035244,2.040483819850008,2.0550492616050127,3,3,3
2021,29,143,tenure,All,3,3,3,1.3333183245278957,1.5231822610404042,1.5870159719837622,2.379088655545468,2.5988118497354384,2.275105131449591,3,3,3
2022,29,143,tenure,Owner,NA,NA,3,NA,NA,1.2625502811027243,NA,NA,2.2567124254868713,NA,NA,3
2021,29,143,tenure,Owner,NA,NA,3,NA,NA,1.209593030652576,NA,NA,2.117259461247477,NA,NA,3
2022,29,143,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,143,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,145,tenure,All,3,3,3,0.6046723683712076,0.6432045556998468,1.0143297266109372,1.457050489655393,1.5429499560937556,1.7600689493508088,3,3,3
2021,29,145,tenure,All,3,3,3,0.7659359915419242,0.8230737490482003,1.0066468831331288,1.8597226269463791,1.9877493023681196,1.9280399518333395,3,3,3
2022,29,145,tenure,Owner,NA,3,3,NA,0.7451250412528524,1.0407517535297486,NA,2.3975076261002983,2.2279373822722635,NA,3,3
2021,29,145,tenure,Owner,3,3,3,0.8842972996739834,0.9483030640107305,0.9379882605414185,2.771193656635294,2.9404100022666184,2.3327020272957717,3,3,3
2022,29,145,tenure,Renter,NA,3,3,NA,0.5692855958892756,0.9886966460053753,NA,0.9231725509696669,1.3061707949539056,NA,3,3
2021,29,145,tenure,Renter,NA,NA,3,NA,NA,1.0884043091697668,NA,NA,1.4461757888833706,NA,NA,3
2022,29,147,tenure,All,3,3,3,1.1240756368632705,1.1818821332501595,1.2653108394703223,2.318175931848521,2.502902806952632,2.0297270285820703,3,3,3
2021,29,147,tenure,All,3,3,3,1.047081087124657,1.2134492114173148,1.290194600339107,2.47251843937052,2.426893219421465,2.166918398605458,3,3,3
2022,29,147,tenure,Owner,3,3,3,1.2467758888787168,1.301013468049053,1.1790088822926414,3.0046914561610385,3.1093127877769446,2.252854085444194,3,3,3
2021,29,147,tenure,Owner,3,3,3,1.2094827137013782,1.162071501833739,1.1420650544227988,3.486963629731913,3.147008116300555,2.4492322899176795,3,3,3
2022,29,147,tenure,Renter,NA,NA,3,NA,NA,1.3842954121670474,NA,NA,1.72210158895086,NA,NA,3
2021,29,147,tenure,Renter,NA,NA,3,NA,NA,1.4924404388921275,NA,NA,1.7814665339527056,NA,NA,3
2022,29,149,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,149,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,149,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,149,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,149,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,149,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,151,tenure,All,NA,NA,3,NA,NA,1.7904357405081575,NA,NA,2.3928193108979707,NA,NA,3
2021,29,151,tenure,All,NA,NA,3,NA,NA,1.725624042051388,NA,NA,2.491611418065815,NA,NA,3
2022,29,151,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,151,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,151,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,151,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,153,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,153,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,153,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,153,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,153,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,153,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,155,tenure,All,NA,3,3,NA,1.2293695940805476,1.4289320103147125,NA,2.05630613164471,2.0764723162262464,NA,3,3
2021,29,155,tenure,All,3,3,3,1.3551538775895131,1.5499540530571125,1.608795799960625,2.4009242086070857,2.6255836417521468,2.2968849594264538,3,3,3
2022,29,155,tenure,Owner,NA,NA,3,NA,NA,1.2776690890740052,NA,NA,2.2718312334581525,NA,NA,3
2021,29,155,tenure,Owner,NA,NA,3,NA,NA,1.2182522283300177,NA,NA,2.1259186589249186,NA,NA,3
2022,29,155,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,155,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,157,tenure,All,NA,NA,3,NA,NA,1.5054254694974263,NA,NA,2.099790770497815,NA,NA,3
2021,29,157,tenure,All,NA,NA,3,NA,NA,1.2002856520754155,NA,NA,1.9334865402371544,NA,NA,3
2022,29,157,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,157,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,157,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,157,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,159,tenure,All,3,3,3,0.8161701605182321,0.8378921273628602,1.0687742554441297,2.242134806022889,2.320424697274071,1.9356746525041955,3,3,3
2021,29,159,tenure,All,3,3,3,0.6702058863953825,0.7618406563069985,1.029277230553703,2.2045884313296575,2.1287131007870754,1.9380916801689636,3,3,3
2022,29,159,tenure,Owner,3,3,3,0.7744968967462856,0.8316771729788565,0.9994680545748275,2.977430882076359,3.3015189946371217,2.1852647380643733,3,3,3
2021,29,159,tenure,Owner,3,3,3,0.6980982651139889,0.8229981756526646,1.0296838911649706,3.0883132642675357,2.859574620422233,2.2623686000295047,3,3,3
2022,29,159,tenure,Renter,NA,NA,3,NA,NA,1.1668237256662046,NA,NA,1.5825723996768124,NA,NA,3
2021,29,159,tenure,Renter,NA,NA,3,NA,NA,1.0286192644766308,NA,NA,1.413420229494725,NA,NA,3
2022,29,161,tenure,All,3,3,3,0.7300552322905149,0.8548587644616658,1.1423054979920928,1.7874243217056192,1.7162500090181634,1.93790737926831,3,3,3
2021,29,161,tenure,All,2,2,2,0.7697152448502891,0.9626043371941287,1.0885233892714266,1.8206888989167267,1.8880540328373816,1.8456662464142835,2,2,2
2022,29,161,tenure,Owner,NA,3,3,NA,0.8466574709487535,0.9577141525564107,NA,2.4618960483440198,2.133794987408158,NA,3,3
2021,29,161,tenure,Owner,NA,2,2,NA,1.0119325091685718,1.0850268487069266,NA,2.5897906857242883,2.2278839915640694,NA,2,2
2022,29,161,tenure,Renter,NA,NA,3,NA,NA,1.3356564049748658,NA,NA,1.7327241589438083,NA,NA,3
2021,29,161,tenure,Renter,NA,2,2,NA,0.9184002562262386,1.0927278847261108,NA,1.2592120834859972,1.3860597460641546,NA,2,2
2022,29,163,tenure,All,NA,NA,3,NA,NA,1.256682208821146,NA,NA,2.2361174877157346,NA,NA,3
2021,29,163,tenure,All,NA,NA,3,NA,NA,1.3794812276055461,NA,NA,2.4288179622994237,NA,NA,3
2022,29,163,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,163,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,163,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,163,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,165,tenure,All,1,1,1,0.6560790541732839,0.7615621788283659,1.0038790195637508,1.4012705134992058,1.6169064748201438,1.9097706318866652,1,1,1
2021,29,165,tenure,All,1,1,1,0.40908452925544747,0.7339826439425405,1.0054448813138874,1.151598633117736,1.7922083114705334,1.8128394675920738,1,1,1
2022,29,165,tenure,Owner,1,1,1,0.9026742656729505,0.7909381462680956,0.9701789264413518,2.3590530469092506,2.234442564391803,2.222780961291077,1,1,1
2021,29,165,tenure,Owner,NA,1,1,NA,0.7334089141544357,0.8112025344509428,NA,2.6397429811634847,2.2381455396322902,NA,1,1
2022,29,165,tenure,Renter,1,1,1,0.48995865327820437,0.7369828535472708,1.0350763234816498,0.7560543414057885,1.100204498977505,1.6200064956154596,1,1,1
2021,29,165,tenure,Renter,1,1,1,0.33047745225391206,0.7342945680355548,1.1447048105284057,0.41074565148762854,1.3314226095194,1.5079209241159903,1,1,1
2022,29,167,tenure,All,3,3,3,0.9020224340968357,0.9427692086166807,1.0560886031321248,2.1723723091414624,2.1618413735651343,1.8100844956225257,3,3,3
2021,29,167,tenure,All,3,3,3,0.7414527973471348,0.732884089434017,0.9550427008738015,1.8509770092967672,1.721733365016206,1.8872047806950667,3,3,3
2022,29,167,tenure,Owner,NA,3,3,NA,0.8739736015134277,0.9103335498292805,NA,2.472134239159044,1.9543604906304148,NA,3,3
2021,29,167,tenure,Owner,NA,NA,3,NA,NA,0.8999812960079485,NA,NA,2.1764591794308505,NA,NA,3
2022,29,167,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,167,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,169,tenure,All,2,2,2,0.6930275894906077,0.8522293293831334,1.0905077326511805,1.750396678905712,1.715407492255486,1.8410769308947974,2,2,2
2021,29,169,tenure,All,2,2,2,0.6810149755149012,0.8139795291060787,1.1725115337832284,1.7005279445003854,1.6404053386759192,1.8571109897091695,2,2,2
2022,29,169,tenure,Owner,NA,2,2,NA,0.839456298052605,0.9330258500322898,NA,2.4268499085127013,2.0319768442392725,NA,2,2
2021,29,169,tenure,Owner,2,2,2,0.7664830317105013,0.8123084526049685,1.1949825921142325,2.318305355172916,1.9639876505999558,2.0170280749028495,2,2,2
2022,29,169,tenure,Renter,2,2,2,0.6010190744126765,0.8630712270898233,1.260671289458295,0.8839405056188734,1.1115268861831118,1.6348042618825886,2,2,2
2021,29,169,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,171,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,171,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,171,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,171,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,171,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,171,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,173,tenure,All,NA,NA,3,NA,NA,2.287527591179432,NA,NA,3.0368789144798987,NA,NA,3
2021,29,173,tenure,All,NA,NA,3,NA,NA,1.2751592653814985,NA,NA,2.026170899170067,NA,NA,3
2022,29,173,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,173,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,173,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,173,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,175,tenure,All,3,3,3,0.8354629904232506,0.9155632651402844,1.1511748390743461,2.2614276359279075,2.392933476647458,1.955271746696958,3,3,3
2021,29,175,tenure,All,3,3,3,0.7004214373835065,0.9256050237573197,1.0806024600251511,2.2348039823177817,2.1848872019751417,1.8369269846787122,3,3,3
2022,29,175,tenure,Owner,NA,NA,3,NA,NA,1.0414437667958019,NA,NA,2.099013202185031,NA,NA,3
2021,29,175,tenure,Owner,NA,NA,3,NA,NA,1.087275117126031,NA,NA,2.0693006532609015,NA,NA,3
2022,29,175,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,175,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,177,tenure,All,NA,3,3,NA,1.2478087185127997,1.1863246810868109,NA,2.185013511432802,1.7092712143119482,NA,3,3
2021,29,177,tenure,All,NA,3,3,NA,1.2130253372663766,1.178850390085854,NA,2.5081360329845843,1.7632498948320363,NA,3,3
2022,29,177,tenure,Owner,NA,3,3,NA,1.1660540180369345,1.103636234225283,NA,2.431756725717907,1.7594137586391037,NA,3,3
2021,29,177,tenure,Owner,NA,NA,3,NA,NA,1.0707667990266936,NA,NA,1.907294788571455,NA,NA,3
2022,29,177,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,177,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,179,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,179,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,179,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,179,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,179,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,179,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,181,tenure,All,NA,NA,3,NA,NA,1.6788387202894977,NA,NA,2.3102968994160706,NA,NA,3
2021,29,181,tenure,All,NA,NA,3,NA,NA,1.6398071194074164,NA,NA,2.3044252992823697,NA,NA,3
2022,29,181,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,29,181,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,29,181,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
