year,state,place,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2021,37,55000,0.2764554355018756,3,0.6974733965247143,3,1.1079891935958333,3
2021,37,74440,0.39584557937107834,2,0.6137742345641926,2,0.9138053744926299,2
2021,37,75000,0.43781026904122267,3,0.6858490508378048,3,0.9638119717546907,3
2021,38,25700,0.628985550797586,2,0.9978301247883008,2,1.0682045267985412,2
2021,39,01000,0.5309580551444012,3,0.9548690598714108,3,1.0657740451378612,3
2021,39,15000,0.5138573517300057,2,0.8711327406550607,2,1.0355655067653937,2
2021,39,16000,0.5463882414649873,3,0.8370134571544278,3,1.0118794885340172,3
2021,39,18000,0.35011773707541466,2,0.6961465869609587,2,1.000389403326655,2
2021,39,21000,0.6425752350677053,3,0.9466329642925377,3,1.1047632949860993,3
2021,39,61000,0.4786765505225457,3,0.7118159714903814,3,0.99777084548662,3
2021,39,77000,0.6186041134073945,3,0.8580965088107717,3,1.047384104635092,3
2021,40,09050,0.45709121500267713,2,0.6960293319272235,2,1.053313768494168,2
2021,40,23200,NA,NA,0.5135536219026458,2,0.8611142448245983,2
2021,40,41850,0.6483478428832885,1,0.883085724932348,1,1.0523362881042442,1
2021,40,52500,0.5104271048242169,2,0.7442904806742526,2,0.9968842288643752,2
2021,40,55000,0.48049668542381774,3,0.7677025106914771,3,1.059939196033393,3
2021,40,75000,0.48021074896657756,3,0.7193836702952587,3,0.9929980017921969,3
2021,41,05350,0.2735377495955238,2,0.4382219180159998,2,0.9491915446338529,2
2021,41,05800,0.34475572588803194,2,0.5192120178175363,2,0.7696297532524711,2
2021,41,23850,0.26279747336814774,2,0.5016797748423116,2,0.8223152006021766,2
2021,41,31250,0.2865236207911146,2,0.5953764799798963,2,0.9682498068203771,2
2021,41,34100,0.3339093170487227,1,0.5399792829538054,1,0.9170064385422062,1
2021,41,47000,0.38730422924744845,2,0.5011547585564473,2,0.7882032174201582,2
2021,41,59000,0.31163035747926277,2,0.5734180286458409,2,0.9113254618777205,2
2021,41,64900,0.30385562984357883,2,0.464443312139668,2,0.8305009301750049,2
2021,42,02000,0.38126609117068,3,0.6634898801336215,3,0.9152995040061045,3
2021,42,06088,0.5595581056981066,2,0.647758334762472,2,0.8981191873729785,2
2021,42,24000,0.6518915002689297,3,0.7922850565450261,3,1.0325963917713705,3
2021,42,60000,0.4663596477895654,1,0.7367350420620234,1,0.9970993125274641,1
2021,42,61000,0.5366861274546393,2,0.825381931473909,2,1.0315606856473953,2
2021,42,63624,0.44109782882016463,2,0.72112301134894,2,0.9992597105750262,2
2021,42,69000,0.6166750731566112,3,0.9174384902495702,3,1.0946694321101196,3
2021,44,19180,0.5032154098753087,2,0.6567885950910852,2,0.815806124748587,2
2021,44,54640,0.5630050597346398,2,0.6624029052919753,2,0.9629094799850785,2
2021,44,59000,0.5286739396767983,3,0.5817134347076345,3,0.9006217563331792,3
2021,44,74300,0.5908214396470718,2,0.6873115709496077,2,0.8742203684858773,2
2021,45,13330,0.40334474445880275,2,0.5752906576635658,2,0.8941957653819155,2
2021,45,16000,0.4137015272856865,3,0.5685006764665818,3,1.0478127854728576,3
2021,45,48535,0.36571629707849346,2,0.5559795505416014,2,0.7067363886891256,2
2021,45,50875,0.3960465792250912,2,0.6738918339840144,2,1.249550267131479,2
2021,46,59020,0.37030548062695395,1,0.8580864999438014,1,1.024142655995434,1
2021,47,14000,0.4862591140287073,3,0.6725787325546675,3,0.9772955037003361,3
2021,47,15160,0.4793236829967034,2,0.5468477137755745,2,0.8639408825873632,2
2021,47,27740,NA,NA,0.4979144942648592,3,0.6597281352615183,3
2021,47,40000,0.5275873917283357,3,0.6732465312018919,3,0.9834877035926781,3
2021,47,48000,0.3498533515110768,2,0.5021597561584223,2,0.9044209479715364,2
2021,47,51560,0.43591891184395465,2,0.854208332963261,2,1.1407747024663608,2
2021,47,52006,0.298897814661606,1,0.5058718609861766,1,0.8820155126566805,1
2021,48,01000,0.5755543000739287,3,0.6086340958007401,3,0.897590349052636,3
2021,48,01924,NA,NA,0.33681207918629014,2,0.7989238869098463,2
2021,48,03000,0.5357055203048325,3,0.7231710806874041,3,1.005240920866775,3
2021,48,04000,0.22432231155240592,3,0.45858770016315464,3,0.9589965900486461,3
2021,48,05000,0.20730597925589442,2,0.5220805465243712,2,0.9247476784728359,2
2021,48,06128,0.5350864197424988,2,0.6974910448697966,2,1.0615049349753896,2
2021,48,07000,0.4252988717246362,3,0.6252331791021583,3,0.9750744859917599,3
2021,48,10768,0.676784675501046,1,0.7322103079264257,1,1.0084492346458356,1
2021,48,10912,0.24684120172102925,2,0.5681786387436671,2,0.9917359494511927,2
2021,48,13024,0.13467676516396251,2,0.48556367880007134,2,1.1086376839308218,2
2021,48,13552,NA,NA,0.4338648087935668,3,1.0558924574522215,3
2021,48,15976,0.2412299628461805,2,0.5390122982466052,2,0.9463498968990588,2
2021,48,16432,NA,NA,0.619578635653491,3,0.9962893085553381,3
2021,48,17000,0.434900966820187,2,0.5747237786617078,2,0.9161691575798746,2
2021,48,19000,0.29980584913092856,2,0.6702824743672327,2,1.0260975313927871,2
2021,48,19972,0.21007104268354326,2,0.6257686547250276,2,0.9619660349671886,2
2021,48,22660,0.47959897233203164,2,0.6424945320384255,2,0.969087801476627,2
2021,48,24000,0.5583280209833988,2,0.6309924336811902,2,0.8999196665104531,2
2021,48,26232,NA,NA,0.34559972099411596,2,1.0206906537617892,2
2021,48,27000,0.3321097838749549,2,0.5526494271348511,2,0.9443288833253441,2
2021,48,27684,0.2357366612185351,2,0.39241911566365256,2,0.7275688885384848,2
2021,48,29000,0.23609806929009763,3,0.5560114238203642,3,0.9648659194461903,3
2021,48,30464,0.29318424740033655,2,0.6232181911761527,2,1.0953757142560052,2
2021,48,35000,0.30637593085010767,2,0.6540625575084679,2,0.9972660332187532,2
2021,48,37000,0.1294642467786939,3,0.5791012218555053,3,0.9810352759027124,3
2021,48,39148,0.40386052571383313,1,0.5556126113373921,1,0.9554702182158874,1
2021,48,41464,0.510809121506513,1,0.6182850079661106,1,0.9431836416985325,1
2021,48,41980,NA,NA,0.41813508065880467,2,0.8363517925837551,2
2021,48,42508,0.22314143104873105,1,0.39967312315262177,1,0.9640407527010184,1
2021,48,43888,0.6455299972112662,2,0.8430207958042181,2,1.079888779677523,2
2021,48,45000,0.37080681402462184,3,0.6400309128890035,3,0.9657480715853802,3
2021,48,45384,0.559679456306186,1,0.6437710705007016,1,1.0707198182292916,1
2021,48,45744,0.18773911976195914,1,0.36328809408582546,1,0.812152021137339,1
2021,48,47892,0.4703985380673494,2,0.8485484549625362,2,1.1859845868430174,2
2021,48,48072,0.6104849292706899,1,0.888688978293983,1,1.0256819397804338,1
2021,48,48768,0.6332355532558842,2,0.7891478286839518,2,1.0432556056978612,2
2021,48,50820,0.5659452228013887,2,0.7492228275467928,2,1.0304678004262,2
2021,48,53388,0.4996443265453715,2,0.7137467670681135,2,1.0674746077309338,2
2021,48,56000,0.3706074335718387,3,0.8021350200009925,3,1.1198151668430867,3
2021,48,56348,NA,NA,0.9276252312009194,2,1.1302141744726424,2
2021,48,57200,0.640563475897239,2,0.7030498156118328,2,0.9114568942339318,2
2021,48,58016,0.11391857237947696,1,0.39205080749358256,1,0.8655782869640929,1
2021,48,61796,0.1452449400680049,2,0.5889675635469565,2,1.1070359401873842,2
2021,48,63500,0.2558765140634431,2,0.5612574976124446,2,0.97682399786408,2
2021,48,64472,0.4733564855708509,1,0.746396221088545,1,1.0045832404781994,1
2021,48,65000,0.395595156608477,2,0.5691815459297173,2,0.9513076155641845,2
2021,48,70808,0.27369174232981996,2,0.512758213444912,2,1.0050235222927646,2
2021,48,72176,0.484203897497424,2,0.6447635501697873,2,0.9831372787869905,2
2021,48,74144,0.5698576779633483,1,0.7793921156147445,1,1.1844412779069209,1
2021,48,76000,0.3778360385615017,1,0.43503162488348557,1,0.8973891886877615,1
2021,48,79000,0.6972885504847309,3,0.8127141037522554,3,1.0464073204432442,3
2021,49,43660,NA,NA,0.6034074463886331,3,0.916189440595506,3
2021,49,44320,NA,NA,NA,NA,0.8741058578850344,3
2021,49,55980,0.44503664196119974,2,0.8049099065937135,2,0.9680810813715621,2
2021,49,57300,0.1958834899799268,2,0.5409614609342087,2,0.9493090599032155,2
2021,49,62470,0.1819613457408733,1,0.6258092738407699,1,0.8530569254293865,1
2021,49,65330,NA,NA,0.592654006454284,2,0.7901227539809251,2
2021,49,67000,0.40717370015662785,3,0.7426703510737731,3,0.997526955982751,3
2021,49,67440,0.2531608081465797,2,0.5517984757802082,2,0.8636480729630632,2
2021,49,70850,NA,NA,0.545652866295317,3,0.9728375074985518,3
2021,49,82950,NA,NA,0.4825927362435938,2,0.8911653126885777,2
2021,49,83470,0.40888577995339986,2,0.6676851445737371,2,0.9987661347490837,2
2021,51,01000,0.21894038713657746,3,0.5347962098200117,3,0.8796036897847626,3
2021,51,16000,0.34094631483166515,3,0.49556751217012557,3,0.7608334506546529,3
2021,51,35000,0.28047645384287584,3,0.5754361090832828,3,0.9786692802927078,3
2021,51,47672,0.7991745380058924,2,0.8732225483555811,2,1.183010767869501,2
2021,51,56000,0.367867723698987,2,0.6473657119846647,2,0.969942352738709,2
2021,51,57000,0.24749970731969634,2,0.5343378632030962,2,0.9040278709115661,2
2021,51,64000,0.2712609970674487,3,0.5455818965517242,3,0.91962995072262,3
2021,51,67000,0.36431689187531896,3,0.6879477475294857,3,1.0215394350653646,3
2021,51,68000,0.5860050501186013,3,0.9819176126462182,3,1.1110699417931906,3
2021,51,76432,0.3953352719724674,2,0.6105904254307791,2,0.9325712458964188,2
2021,51,82000,0.18414908696739765,2,0.3167553453542221,2,0.7879340629644642,2
2021,53,03180,0.3469003893505403,2,0.5511870228917531,2,0.9465852574657619,2
2021,53,05210,0.31816953924333835,1,0.5060754836946355,1,0.859312835075584,1
2021,53,05280,0.340396955678257,2,0.47485427891705384,2,0.7851545758998884,2
2021,53,22640,0.34005709862985933,2,0.6362824301247507,2,0.9841550294027147,2
2021,53,23515,0.3159762810746867,2,0.5362680645840386,2,0.9220518499589487,2
2021,53,35275,0.4243542473564138,2,0.7127328705304045,2,0.9601980020496841,2
2021,53,35415,0.43120546960796036,1,0.5607773093778703,1,0.9834780798933757,1
2021,53,35940,0.2899975449989268,2,0.4286922361207531,2,0.8817335619584105,2
2021,53,53545,NA,NA,0.7067451651292784,2,0.9859789855053901,2
2021,53,57745,0.39513691559891684,2,0.5473210748985174,2,0.9462532004974176,2
2021,53,63000,0.30907743721435055,2,0.56655191966674745,2,0.9110094278076122,2
2021,53,67000,0.32200601054987876,3,0.6263774814942205,3,0.9001733076937002,3
2021,53,67167,0.36338106613194293,2,0.53235872165461,2,0.9366511954368228,2
2021,53,70000,0.32163677191066137,3,0.5074316776452605,3,0.8332123889959416,3
2021,53,74060,0.3856126973567634,1,0.5870051080112164,1,0.9202636709009502,1
2021,53,80010,0.369025067803574,2,0.6729335317781604,2,0.8913873154513838,2
2021,55,02375,1.0773524222215838,3,1.1214433735855642,3,1.205940238429228,3
2021,55,31000,0.5757048483565351,2,0.919054938121748,2,1.0476145434297057,2
2021,55,39225,0.3889606108642872,2,0.6244326647278188,2,0.9605637403433169,2
2021,55,48000,0.28380422786051485,3,0.7764948911556521,3,0.9950880362681309,3
2021,55,53000,0.3523635035942514,2,0.8278128567549081,2,1.0401052967815758,2
2021,55,66000,NA,NA,0.7568886710064373,3,1.0230461041784038,3
