year,state,place,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2021,38,25700,1.7092177745960675,2.0595887250255487,1.6403580998171938,2,2,2
2021,39,01000,1.5091768345089958,1.6770351510795614,1.0976097570732353,3,3,3
2021,39,15000,1.3632587546702901,1.3102901063473051,0.8086440144231759,2,2,2
2021,39,16000,1.332658051900388,1.3478068503600753,1.0574235964471845,3,3,3
2021,39,18000,1.5713551026254189,1.3607962447595123,0.8771479470723348,2,2,2
2021,39,21000,1.5476006389046617,1.660145552296143,1.3590991497911031,3,3,3
2021,39,61000,1.755711121945415,1.975705784518527,1.8110931885424841,3,3,3
2021,39,77000,1.5713344544942793,1.6140801297172145,1.310259279217806,3,3,3
2021,40,09050,1.9465177050113855,1.7282058913133205,1.493652578712207,2,2,2
2021,40,23200,1.6616631926745526,1.8863143580989647,NA,2,2,NA
2021,40,41850,1.635048152511024,2.038737245773505,1.5834920333822713,1,1,1
2021,40,52500,1.7652273087864028,1.5930874126962729,1.4493178708617704,2,2,2
2021,40,55000,1.7500144561404536,1.607189051373691,1.2975616975392357,3,3,3
2021,40,75000,1.612150869175661,1.4692305492428488,1.1425336366119938,3,3,3
2021,41,05350,1.59126596797948,0.957478612676689,0.774333287070613,2,2,2
2021,41,05800,1.335721297527389,1.3671221730328778,1.2268655142478202,2,2,2
2021,41,23850,1.350256748670251,1.1153212320417327,0.8703731241037258,2,2,2
2021,41,31250,1.4757592986253367,1.1042138834934485,0.8796637017233142,2,2,2
2021,41,34100,1.7922331047880269,1.244117345771853,1.017491241275918,1,1,1
2021,41,47000,1.3848287567178759,1.079564914527777,1.0083324684845854,2,2,2
2021,41,59000,1.4043969743630913,1.0555068280882125,0.6838522054530385,2,2,2
2021,41,64900,1.4317936507375195,1.1733946362180827,0.9976383279270685,2,2,2
2021,42,02000,1.2382042477425919,0.9823639221851052,0.7403452975920036,3,3,3
2021,42,06088,1.713636321908518,1.5273135533624216,1.5708340186133638,2,2,2
2021,42,24000,1.6940414588455768,1.6458753580681842,1.392702846921362,3,3,3
2021,42,60000,1.3909612849469208,1.209197868682494,0.9137813985064495,1,1,1
2021,42,61000,1.5062285330858705,1.3877969769321343,1.054654903653414,2,2,2
2021,42,63624,1.5056207209616037,1.3360962733810255,0.9184172240040362,2,2,2
2021,42,69000,1.8526012252894375,1.8403333403428137,1.3693821532121413,3,3,3
2021,44,19180,1.3396462791266526,1.1632607919917233,0.8368286984158088,2,2,2
2021,44,54640,1.4377550458944073,1.2605261725131311,0.8627560380341772,2,2,2
2021,44,59000,1.2796361954678588,0.9175811255682709,0.7460474884779185,3,3,3
2021,44,74300,1.3795675033366148,1.2978868792361582,0.9668588258367422,2,2,2
2021,45,13330,1.4806103792219665,1.3351580400443679,1.166857859696056,2,2,2
2021,45,16000,1.5077265971612566,1.0853913941657942,0.9039012809306152,3,3,3
2021,45,48535,1.4604701033379976,1.54959520098382,1.5060718057022175,2,2,2
2021,45,50875,1.9054004011418826,1.3993203709721627,1.238686565435004,2,2,2
2021,46,59020,1.879601173801952,1.8244783580161232,1.5482132199880245,1,1,1
2021,47,14000,1.6119034375693366,1.3088446304899335,1.1614587690739966,3,3,3
2021,47,15160,1.7159621719068228,1.43726318970435,1.6012176223906427,2,2,2
2021,47,27740,1.5916005141777259,1.933524504692388,NA,3,3,NA
2021,47,40000,1.5057136458275335,1.2168503902425785,1.1119135563892422,3,3,3
2021,47,48000,1.3719592711515773,1.0278839605900747,0.7897503368290069,2,2,2
2021,47,51560,2.057802407028848,2.029014858874751,2.2192281557701072,2,2,2
2021,47,52006,1.3805490961411422,1.0809337270740709,0.9385504380111712,1,1,1
2021,48,01000,1.5349898615669826,1.4349170950952805,1.3911031253914525,3,3,3
2021,48,01924,1.7113079360682917,1.4344041328300632,NA,2,2,NA
2021,48,03000,1.5961615393897477,1.6163955482013685,1.3810103615004343,3,3,3
2021,48,04000,1.5047017032914523,1.0463301427814944,0.6915232919117802,3,3,3
2021,48,05000,1.471147071667281,1.0058229744204807,0.5853393740654216,2,2,2
2021,48,06128,1.5454528053973307,1.5048722083840769,1.5290927492146584,2,2,2
2021,48,07000,1.5227404280855028,1.292266678799603,1.1055017497268855,3,3,3
2021,48,10768,1.6543866112859529,1.5689628945316432,1.4573186385171597,1,1,1
2021,48,10912,1.376057291683149,0.9500284411152087,0.6645374453251724,2,2,2
2021,48,13024,1.8169891921433001,0.981677453577119,0.5406825985612412,2,2,2
2021,48,13552,1.9474142630650257,1.230412414972701,NA,3,3,NA
2021,48,15976,1.3306712391310151,0.9208621006181468,0.6589262064503238,2,2,2
2021,48,16432,1.754181205781506,1.539828512999491,NA,3,3,NA
2021,48,17000,1.5412611898324868,1.1945050475886743,1.0684362505508624,2,2,2
2021,48,19000,1.426768010510533,1.1319094356811776,0.7388134421739504,2,2,2
2021,48,19972,1.4689248120056089,1.062261669641512,0.4726724084243878,2,2,2
2021,48,22660,1.6572730412707855,1.3907013020009225,1.271753392830429,2,2,2
2021,48,24000,1.485343462624829,1.328882385884744,1.2381948024031042,2,2,2
2021,48,26232,2.2438452753316835,2.017823738074584,NA,2,2,NA
2021,48,27000,1.4878922269196304,1.1630769040144613,0.9257323845021446,2,2,2
2021,48,27684,1.6733972591136572,1.3433544135627788,1.097375412690014,2,2,2
2021,48,29000,1.4572753474231792,1.1456404014580723,0.7547399502362478,3,3,3
2021,48,30464,1.581904120026272,1.2223526847037136,0.8554732707177305,2,2,2
2021,48,35000,1.4295853713909068,1.1745419328070177,0.8204804963394172,2,2,2
2021,48,37000,1.5950627893868674,1.1697923960490946,0.5943368822374551,3,3,3
2021,48,39148,1.4331163789978585,1.058356573402483,0.8941666509300217,1,1,1
2021,48,41464,1.562559103696098,1.3225476815754664,1.1757984614389383,1,1,1
2021,48,41980,1.8274452099769949,1.5901766477892203,NA,2,2,NA
2021,48,42508,1.6229874860806996,0.8820174697882539,0.9729561632073022,1,1,1
2021,48,43888,1.8391572554368427,1.7854133846462168,1.709314731771556,2,2,2
2021,48,45000,1.5262949845237406,1.2493745809786068,0.9103414778234823,3,3,3
2021,48,45384,1.8501446610674448,1.532521520020792,1.4506355817920975,1,1,1
2021,48,45744,1.3860851832456356,0.7713016452857723,0.613556455052702,1,1,1
2021,48,47892,1.695013229926727,1.5918241046102517,1.2882055869580717,2,2,2
2021,48,48072,1.6223961267227838,1.6332204256291685,1.3011579976444785,1,1,1
2021,48,48768,1.610980319559244,1.6405311739087234,1.4178130972682865,2,2,2
2021,48,50820,1.9576353250634138,2.2403235973928446,2.1684891668446094,2,2,2
2021,48,53388,1.6782243752777934,1.5698842504800488,1.4127737482709979,2,2,2
2021,48,56000,1.7421995083217903,1.675842896160554,1.4142048327711956,3,3,3
2021,48,56348,1.8805587465042044,2.2006542634433033,NA,2,2,NA
2021,48,57200,1.301712409231551,1.1897270602362242,1.2658380591767326,2,2,2
2021,48,58016,1.5892286442975796,0.9869298203053923,0.5090189576082621,1,1,1
2021,48,61796,1.7113691223370235,1.0725038888509335,0.41180187576386634,2,2,2
2021,48,63500,1.6838844478268182,1.2232143955322632,0.93330761317002,2,2,2
2021,48,64472,1.8769924059436798,1.7213194937885976,1.6562113012906636,1,1,1
2021,48,65000,1.472100318062993,1.1837735261798485,1.0458591729027527,2,2,2
2021,48,70808,2.0274898847886007,1.2009980107092226,0.8535434913939584,2,2,2
2021,48,72176,1.638169274133122,1.4398678112758614,1.2102506913751125,2,2,2
2021,48,74144,1.881774666848978,1.5659244686856608,1.5106648807405214,1,1,1
2021,48,76000,1.4240196702975234,1.0877923404941863,1.0281788016470503,1,1,1
2021,48,79000,1.6464153807342208,1.6958585327308462,1.5637996961560632,3,3,3
2021,49,43660,1.781270419114175,1.68372582554927,NA,3,3,NA
2021,49,44320,1.9914789614389359,NA,NA,3,NA,NA
2021,49,55980,1.6299632210427513,1.580134673728862,1.5750119398241191,2,2,2
2021,49,57300,1.9228587498784582,1.6027357306557668,1.6122763978313162,2,2,2
2021,49,62470,1.257554646848051,1.2460192475940508,0.741159627773801,1,1,1
2021,49,65330,1.3457437439694568,1.5258162470255852,NA,2,2,NA
2021,49,67000,1.5230759320393794,1.3637636176494283,1.1484593693079317,3,3,3
2021,49,67440,1.8925933556224384,1.7815836274789547,1.8470776091316146,2,2,2
2021,49,70850,1.8644076116218906,1.5237890459946737,NA,3,3,NA
2021,49,82950,1.926040204824978,1.5282944724727137,NA,2,2,NA
2021,49,83470,1.682797522927588,1.4448182143207027,1.5216751486736626,2,2,2
2021,51,01000,1.318209771096686,0.9420138731468468,0.43201974242307395,3,3,3
2021,51,16000,1.4806419822610164,1.4200358698437099,1.3264786169244769,3,3,3
2021,51,35000,1.463551160878245,1.1767757434892754,0.8418065202972986,3,3,3
2021,51,47672,1.9479741613331587,1.738027279311726,1.992016723423749,2,2,2
2021,51,56000,1.4202166892496741,1.1222382239220239,0.8247062632596367,2,2,2
2021,51,57000,1.3052354931725114,1.0117604994405598,0.7037644008512096,2,2,2
2021,51,64000,1.3419703060022872,1.0281788793103448,0.6829586184424895,3,3,3
2021,51,67000,1.4017758538721008,1.0145739220344976,0.6147792855208009,3,3,3
2021,51,68000,1.6230434195778751,1.620378809788695,1.2927959781686533,3,3,3
2021,51,76432,1.558922324927672,1.3785682988173802,1.2126390949100931,2,2,2
2021,51,82000,1.461234968247534,0.9629273820080796,0.7925873426165263,2,2,2
2021,53,03180,1.4411031368118734,1.122791315504666,0.8502351074332042,2,2,2
2021,53,05210,1.6597855815502025,1.1414164362293788,0.7972605028739403,1,1,1
2021,53,05280,1.2476328820435885,1.1273382436993333,1.0322339949261305,2,2,2
2021,53,22640,1.4642802913040243,1.0947810092951678,0.9424488401281369,2,2,2
2021,53,23515,1.3505954783770535,1.0380269596271923,0.8595641855905777,2,2,2
2021,53,35275,1.6024560167669177,1.6084593662569002,1.3783260365175125,2,2,2
2021,53,35415,1.4503467029914618,1.1107777817879032,0.9994979680803483,1,1,1
2021,53,35940,1.7464956592491536,0.9002927637689211,0.6944904995479398,2,2,2
2021,53,53545,1.9310466849304002,2.159016675917527,NA,2,2,NA
2021,53,57745,1.3689526058965142,1.0629399634916248,0.7770803265042205,2,2,2
2021,53,63000,1.401256184705872,0.9475359675469631,0.5126396687810528,2,2,2
2021,53,67000,1.483091804239361,1.3437705530323798,0.9997985598486279,3,3,3
2021,53,67167,1.5212313519084155,1.2853569825519922,1.2657871235334137,2,2,2
2021,53,70000,1.348469818595549,0.9930347557379149,0.7242265389760707,3,3,3
2021,53,74060,1.4756027674773766,1.1525410543971342,1.0660094327014042,1,1,1
2021,53,80010,1.4766034670157242,1.492924789057343,0.9590840348695967,2,2,2
2021,55,02375,2.065845201359698,2.6944797189035588,2.698488340478996,3,3,3
2021,55,31000,1.6005852569839056,1.8202244840271435,1.4284605559204562,2,2,2
2021,55,39225,1.8142397836833724,1.4521941721599898,0.8943994426330251,2,2,2
2021,55,48000,1.4229672595855338,1.2522538228545281,0.6363069288387886,3,3,3
2021,55,53000,1.4372995353926483,1.3570555077299493,0.7192994411633158,2,2,2
2021,55,66000,1.7997071554875437,1.609564852986812,NA,3,3,NA
2022,01,03076,1.5338485761151968,1.3998572295334433,1.0732139613272789,2,2,2
2022,01,07000,1.3946052183706048,1.319134827286785,1.0954686038378236,2,2,2
2022,01,35896,1.7747439885664482,1.5474725805355087,1.4617285936171387,3,3,3
2022,01,37000,1.8250266476567194,1.8161072470643826,1.4454326235046615,2,2,2
2022,01,50000,1.5221636089442618,1.1443827906102981,1.1334868862432161,2,2,2
2022,01,51000,1.6046262018060748,1.4700346977990029,1.2191725804336235,1,1,1
2022,01,77256,1.4524467380167367,1.3549785645854897,0.9636244302830733,2,2,2
2022,02,03000,1.6381788982837684,1.6146091442924544,0.9443338796534769,1,1,1
2022,04,04720,1.277825779073166,1.1334970908750275,NA,2,2,NA
2022,04,07940,1.5157355967106754,1.5838282759850197,1.6953151702985891,2,2,2
2022,04,12000,1.611291452468728,1.497991216488935,1.7706409949124684,1,1,1
2022,04,23620,1.3384778046017163,1.2981377987443747,1.5062101832125008,2,2,2
2022,04,27400,1.7066887692530688,1.7946111081705771,2.2684243876074754,1,1,1
2022,04,27820,1.548693537957484,1.3382263808685233,1.186363226874268,1,1,1
2022,04,28380,1.5407941973851578,1.3847025203996939,NA,2,2,NA
2022,04,46000,1.528088381118351,1.359641085160524,1.4088691621353973,1,1,1
2022,04,54050,1.3580125816404316,1.4730118366723843,1.5341293834493586,2,2,2
2022,04,55000,1.4816697965445158,1.2058491841653702,1.1433261687629708,1,1,1
2022,04,65000,1.5245364183627275,1.521389484306755,1.507869023434964,2,2,2
2022,04,71510,1.7055267536174918,1.9480318929352822,2.4062501132007,1,1,1
2022,04,73000,1.4574208820923518,0.9543697520522586,0.780980659378922,1,1,1
2022,04,77000,1.4186667610984374,1.2216261699923214,1.0907380576954815,1,1,1
2022,04,85540,1.5263609957660411,1.5391873427876333,1.5859789381522629,1,1,1
2022,05,23290,1.4403752745087357,1.557577370949125,1.071133453808936,1,1,1
2022,05,24550,1.7100516718217595,1.9426764924223998,2.01612200948653,2,2,2
2022,05,35710,1.781612778294291,1.5613471508947874,1.4032187728781649,2,2,2
2022,05,41000,1.6263624457587122,1.4570992287408253,1.0656387913123067,1,1,1
2022,05,66080,1.866517933328056,1.8514666569632443,2.0277134256902696,2,2,2
2022,06,00562,1.3935926655521795,1.2073401905792396,1.2022780066308787,2,2,2
2022,06,00884,1.2464957054217236,0.8578254085456749,0.6579968609429522,2,2,2
2022,06,02000,1.2525617711140522,0.8435286529407308,0.646890181400419,1,1,1
2022,06,02252,1.1385671608044998,1.1229927611588943,0.791806775678272,1,1,1
2022,06,02364,1.2620612059602647,0.9183603828048914,0.8879854686362321,2,2,2
2022,06,03526,1.316924932112055,0.958432793617554,0.7151878968820925,1,1,1
2022,06,04982,1.169387235620752,0.7159285713756413,0.5915068493150685,2,2,2
2022,06,06000,1.260723789157501,0.802295633725277,0.5514949205392499,1,1,1
2022,06,08786,1.3178081987178114,1.0542432379370374,1.189637240487904,3,3,3
2022,06,08954,1.1211540023963775,0.6434183182835878,0.4232178838178008,1,1,1
2022,06,11194,1.18135338661063,1.1367844138417948,1.2507625003444989,1,1,1
2022,06,11530,1.3568696779137448,1.2506640606957102,1.2711711750533652,1,1,1
2022,06,13014,1.2950175693184043,0.9361383045198918,0.8154691304076409,2,2,2
2022,06,13210,1.032868277362616,1.1631764618077773,0.9652046702557421,2,2,2
2022,06,13214,1.0163674463385626,1.1328664018398495,NA,2,2,NA
2022,06,13392,1.1768656948897298,0.929436922532774,0.750028878986851,1,1,1
2022,06,13588,1.3573593550860148,0.8664271727757649,0.7297675197766403,1,1,1
2022,06,14218,1.3066053766711987,0.7416133056084637,0.6670644542321658,1,1,1
2022,06,15044,1.2760066945159747,0.9805616115623408,0.8402947371291994,2,2,2
2022,06,16000,1.3127268630521074,1.0605528012259173,0.9472547737994023,2,2,2
2022,06,16350,0.9604473808450577,0.9159342820187741,0.8757977307518621,2,2,2
2022,06,16532,1.279994374143823,0.8082123091132091,0.7297432366614672,2,2,2
2022,06,17918,1.5023928790816623,1.2530966509085868,1.255859765606234,2,2,2
2022,06,19766,1.2921900864818443,0.9271679348569799,1.0458125167186176,1,1,1
2022,06,21712,1.275777174216793,0.9626309521584018,0.721334528927246,2,2,2
2022,06,22020,1.195533442663101,1.1311636835995047,1.0376968898243832,1,1,1
2022,06,22230,1.2385397301881633,0.8276859192309604,0.7207602586385431,1,1,1
2022,06,22804,1.1898657774089563,0.8279067049608649,0.6864895130733969,1,1,1
2022,06,23182,1.1566045403614869,0.9463894410832472,0.852839610119442,1,1,1
2022,06,24638,1.4237683093217455,1.3677126972398697,NA,2,2,NA
2022,06,24680,1.2546563135627145,0.9833738534129689,0.9175887252860667,1,1,1
2022,06,26000,1.384666451743007,1.2052863884210914,1.2153506572063713,1,1,1
2022,06,27000,1.1908758257491872,0.8258196426348253,0.6471384551790532,1,1,1
2022,06,28000,1.2499791463031693,0.950842670995458,0.6526977075768637,2,2,2
2022,06,29000,1.362028967390887,1.0624627209364674,1.0486606926434303,1,1,1
2022,06,30000,1.0133486502010338,0.5427820267686424,0.39932407456302477,1,1,1
2022,06,32548,1.2749694426697984,0.8391889289760933,0.48278763962165483,2,2,2
2022,06,33000,1.2118862299880802,1.1058479793706313,1.009228137694826,1,1,1
2022,06,33182,1.2776338042030724,1.0125954345628123,0.949245609901639,2,2,2
2022,06,33434,1.18493575330696,0.8751174535495588,0.8455173858164778,2,2,2
2022,06,36000,1.1462854417381036,0.997833357657783,0.9350596825029026,1,1,1
2022,06,36448,1.4008469673721113,1.323284721858555,1.2729192171873347,2,2,2
2022,06,36546,1.2000908451613408,0.6978891468533427,0.3337400837502323,1,1,1
2022,06,36770,1.1059787908724024,0.9690477618158886,0.7960694525333598,1,1,1
2022,06,37692,1.2033343556006928,1.049925298804781,0.7134453781512605,2,2,2
2022,06,39496,1.2501200766873986,0.9787706688607669,0.8656736884311906,2,2,2
2022,06,39892,1.3801876642728692,1.486515378914693,1.3542176039119804,2,2,2
2022,06,40130,1.3153604731885502,1.0107122129187,0.7578833160555895,1,1,1
2022,06,41992,1.4116735941952987,1.3512271659792925,1.0076914119225335,2,2,2
2022,06,43000,1.2105291196888415,0.8332500338041833,0.6345037558814927,1,1,1
2022,06,44000,1.088154781096372,0.7932668840579737,0.49198375997546784,1,1,1
2022,06,45484,1.1609866233978907,0.9403502859235129,0.9842826222136397,2,2,2
2022,06,46842,1.0022823519797128,0.9164450387280542,0.8811158869933923,1,1,1
2022,06,46898,1.4364811562509674,0.9378405012245506,0.5790027907125056,2,2,2
2022,06,47766,1.712569304216271,1.394186990727244,1.4964879872990424,2,2,2
2022,06,48256,1.4230070163134778,1.2389764958897436,1.0752344552566813,2,2,2
2022,06,48354,1.201022527355948,1.0015882948151806,0.8317545721361828,1,1,1
2022,06,49270,1.0338298308161409,0.9258119949521288,0.9653040099689648,1,1,1
2022,06,49670,1.6235486377923034,1.3098587764343024,0.846321559597816,2,2,2
2022,06,50076,1.1039540675615964,1.2319619919126072,NA,2,2,NA
2022,06,50258,1.1922127209120377,1.011755542414005,0.887364390555201,2,2,2
2022,06,51182,1.2668323673861837,0.856169709840048,0.842062100111951,2,2,2
2022,06,52526,1.3321036601088077,1.066036744558789,1.1837570012925462,1,1,1
2022,06,53000,1.2269349876843514,1.026430861918181,0.8258648217136775,1,1,1
2022,06,53322,1.1270463391878256,0.8303581852330811,0.7921639278125582,2,2,2
2022,06,53896,0.8773508045687614,0.8910805231888472,0.855284441425699,1,1,1
2022,06,53980,1.3192007324035857,1.0901520311478325,1.0159415057194605,2,2,2
2022,06,54652,1.1853564377789716,0.9643960576536557,1.08692455845148,1,1,1
2022,06,55156,1.2144138651240677,1.0069236637503651,0.7923669898913089,1,1,1
2022,06,56000,1.177150280595895,0.7561825140831757,0.6405468737884897,1,1,1
2022,06,56700,1.1220073438191047,1.2701240111055607,NA,2,2,NA
2022,06,57456,1.1873792995459052,1.0035839306551093,1.0821173548587395,2,2,2
2022,06,57792,1.2726684432529616,0.8381465701792572,0.6896623401943328,2,2,2
2022,06,58072,1.2947488341211837,1.0899581330759025,1.0197006524242036,1,1,1
2022,06,59444,1.3804235103694757,1.1946162356421401,0.8633983797335447,2,2,2
2022,06,59451,1.15310214673272,1.2362228479485116,1.374016436439937,1,1,1
2022,06,59920,1.3895214794536392,1.0465924081256868,0.9301675478458846,2,2,2
2022,06,60102,1.4987377500633674,1.146844385924852,0.9358023576028045,2,2,2
2022,06,60466,1.6308573463459322,1.3641905948636384,1.3259110084541001,2,2,2
2022,06,60620,1.2322823474827747,1.0373296867113904,0.8514524792851528,2,2,2
2022,06,62000,1.0625464131669717,0.8189371177000192,0.7024534412326767,1,1,1
2022,06,62938,1.2530725477409246,1.1492029986809487,1.2343074608596596,1,1,1
2022,06,64000,1.3619436547962547,1.0097870419650494,0.7390904118728904,1,1,1
2022,06,64224,1.3676956373163232,0.9070690136909751,0.9850065849458008,1,1,1
2022,06,65000,1.2580660598127735,1.0110988352232564,0.7874238907858953,2,2,2
2022,06,65042,1.171838423152065,0.9091353709908738,0.7058749606869061,1,1,1
2022,06,66000,1.2045133698058328,0.9097395504929008,0.7256294245101838,1,1,1
2022,06,67000,1.4289313111081285,1.2995990341044599,1.1462161828011375,1,1,1
2022,06,68000,1.3501170069537387,1.1187050537200132,1.04948959983104,1,1,1
2022,06,68084,1.3991568498613993,1.2007170336331041,1.1992532438892551,2,2,2
2022,06,68196,1.2000861627795396,0.7861072714970305,0.8145102806750062,2,2,2
2022,06,68252,1.449339875753416,1.1083387328387795,0.9071757754328371,2,2,2
2022,06,68378,1.2565217391304349,1.229247730220493,NA,2,2,NA
2022,06,69000,1.3488767341325958,1.0334605797745942,0.9581829259340436,1,1,1
2022,06,69070,1.2399944696008047,0.8158429952647931,0.7287724137931034,2,2,2
2022,06,69084,1.5222764844036292,1.1429173801267631,0.9601633898381061,1,1,1
2022,06,69088,1.1947145648231878,1.2227734092328146,1.2687849248630925,1,1,1
2022,06,69196,1.3554077084404244,1.2181855961947556,1.058841600829689,2,2,2
2022,06,70000,1.1996655102571636,0.8394074197556852,0.47353466407541606,1,1,1
2022,06,70098,1.2676939269992142,1.1072026257043868,1.0254533359380804,1,1,1
2022,06,72016,NA,NA,NA,1,1,1
2022,06,73080,1.2319059431568091,1.0422263984205384,0.7898288508557458,2,2,2
2022,06,75000,1.2356736293592345,0.8841263989130828,0.6392505476789972,1,1,1
2022,06,77000,1.7925124836559942,1.119992301797206,1.040019193770837,1,1,1
2022,06,78120,0.9882861739809751,1.064467394442808,1.0180925118459785,1,1,1
2022,06,78582,1.1392708210448712,0.9418496305667801,0.9693187908952107,1,1,1
2022,06,80000,1.3548530927493998,1.1572339387142883,1.1685281491219166,1,1,1
2022,06,80238,0.9715136351118707,1.1792778379094373,NA,2,2,NA
2022,06,80854,1.3248488715126356,0.8226437303950405,0.6645636993133051,2,2,2
2022,06,81344,0.9105626175682608,0.8876531768098033,0.7874379599520794,2,2,2
2022,06,81554,1.2438046252540578,1.076770712383034,1.037709497206704,2,2,2
2022,06,81666,1.1706456589842043,0.8494800130031058,0.776757501742446,1,1,1
2022,06,82590,1.0654270083175363,0.8253891730785172,0.6158059185662764,2,2,2
2022,06,82954,1.690197356000568,1.176561811745056,1.1588521439776243,1,1,1
2022,06,82996,1.2650303046819307,0.8902465938099524,0.8770998964743714,2,2,2
2022,06,84200,1.1644208908938527,0.9044676773001881,0.9984378145242739,2,2,2
2022,06,84550,1.311106535783217,1.0260756860413105,1.0044933622358854,2,2,2
2022,06,85292,1.313485007512246,1.1778434670064026,1.200013072193557,2,2,2
2022,08,03455,1.6694494264519597,1.5594952258953356,2.0168275144290755,2,2,2
2022,08,04000,1.3228719672257057,1.0473535990201708,0.8944672782823806,1,1,1
2022,08,07850,1.3373051529692308,1.1387495199376128,0.7367795435426165,1,1,1
2022,08,12815,1.5911702772003427,1.251622798540088,1.3583090762862124,2,2,2
2022,08,16000,1.4066639888088026,1.2403511815489723,1.164611981761886,1,1,1
2022,08,20000,1.3436037395543163,0.9705611021070505,0.7449019243643724,1,1,1
2022,08,27425,1.3768611553183288,1.0643934696831658,0.9051792893341642,2,2,2
2022,08,32155,1.3902385468463991,1.3066004774798115,1.3466822719537157,1,1,1
2022,08,43000,1.607108629021584,1.301610667779372,1.2349051057378315,2,2,2
2022,08,45970,1.5251496952227541,1.3833118101028246,1.2789856412179395,1,1,1
2022,08,46465,1.4693468646656922,1.2151328638502974,1.2897477322655402,2,2,2
2022,08,62000,1.5013310124138661,1.5452838157860658,1.2941155150584598,2,2,2
2022,08,77290,1.4954942279245043,1.3297453609958123,1.4350150609367536,2,2,2
2022,08,83835,1.560320605786855,1.3491034105002842,1.036044718729366,2,2,2
2022,09,08000,1.1719716961304034,1.0284465745700593,0.6972692680743118,1,1,1
2022,09,18430,1.548874393126802,1.2755716465251405,1.0299106401537133,2,2,2
2022,09,37000,1.1694462975316877,0.9718132099284813,0.5200695745250201,1,1,1
2022,09,52000,1.2281264072474902,0.7715389292228461,0.581170156915359,1,1,1
2022,09,55990,1.4233406186425333,1.2190651239351469,0.629731417863835,1,1,1
2022,09,73000,1.1117294666180122,0.875123111875296,0.6446281590817988,2,2,2
2022,09,80000,1.2815727261415952,1.1554152907244075,0.526364105800677,1,1,1
2022,11,50000,1.3100767256443862,1.1715858771235668,0.806752815902828,1,1,1
2022,12,07300,1.0319211970106683,0.7468802688094286,0.5185556023492288,1,1,1
2022,12,07875,1.3490161511388516,1.3698686301415213,1.2660752400005588,2,2,2
2022,12,10275,1.3359209568617343,1.4516370560231224,1.1178486946818662,1,1,1
2022,12,12875,1.3758455470661735,1.0187054792323835,0.7647911661203178,2,2,2
2022,12,14400,1.0234719387241815,0.7637111426573935,0.4772380425540288,1,1,1
2022,12,16475,1.2981785171749063,0.9036793601657671,1.180557637965227,2,2,2
2022,12,16725,1.2243317273152787,1.0499625554849021,0.7739965110836172,1,1,1
2022,12,17200,1.4928936691631498,1.6005516316530024,1.5020363833831116,2,2,2
2022,12,17935,0.8360575657987944,0.7556743302049067,0.38394380862635413,1,1,1
2022,12,24000,1.2195296607954447,0.8332435029901328,0.6634913551341587,1,1,1
2022,12,24125,1.3591732030008348,1.0882226518620497,1.0139059805684336,2,2,2
2022,12,25175,1.3168166327701114,0.9059055136133488,0.5915630395087247,1,1,1
2022,12,30000,1.1087865217234787,0.8698955702709538,0.7581761687038553,1,1,1
2022,12,32000,1.1581794551394131,0.780427469308893,0.596860483830071,2,2,2
2022,12,32275,1.2663587359891557,0.9038351065618082,0.6983427690624594,2,2,2
2022,12,35000,1.4410600625097356,1.0925256314404714,0.9714372227564517,1,1,1
2022,12,36950,1.0533585212105305,0.7175542749450611,0.7668854097659564,2,2,2
2022,12,38250,1.438891274273306,1.3913012916037475,1.3914508831560524,2,2,2
2022,12,39425,1.4340928732973617,1.3488294316160825,1.016791990101873,2,2,2
2022,12,43975,1.562029330359998,1.2602302299174257,1.2227817909249568,2,2,2
2022,12,45000,1.0678224617369243,0.7768692842496089,0.6113724916642337,1,1,1
2022,12,45025,1.1087129232923638,0.6035940145014036,0.42690516548030255,1,1,1
2022,12,45060,1.2007251816640694,0.8901618509020333,0.8074467267350461,2,2,2
2022,12,45975,1.1836484309201125,1.1575024240394345,0.9271309680030114,1,1,1
2022,12,49675,1.602155409259111,1.7789057875559897,1.771781424462866,2,2,2
2022,12,53000,1.2016971880342062,0.8448050390432498,0.7374658909653171,2,2,2
2022,12,54000,1.4398752674329407,1.6194232234404051,2.0083093288914604,1,1,1
2022,12,54200,1.4512282713812,1.7808672329012067,2.1738636363636363,1,1,1
2022,12,55775,1.2212312723475605,1.0943656075395054,0.8773209434257012,1,1,1
2022,12,57425,1.1780357595831719,1.1051929017762678,0.8345079220961094,2,2,2
2022,12,58050,1.2314677844380926,1.0379223039684706,0.7857619809345948,1,1,1
2022,12,58715,1.315395297943354,1.3411760244584918,1.199680298488134,1,1,1
2022,12,63000,1.3588857044979197,1.1097516325286616,0.9317787110663652,1,1,1
2022,12,69700,1.181193986876917,1.0548469471796535,0.8092370638019452,2,2,2
2022,12,70600,1.3081524279378023,1.0566478756125157,0.7832798548630178,1,1,1
2022,12,71000,1.2093523785238136,0.8674269309040423,0.7186127226810912,1,1,1
2022,12,76600,1.2415909424643157,1.0832681927782744,0.902163115271114,2,2,2
2022,13,03440,1.3331077145738992,0.864358095618654,0.5257958357766505,1,1,1
2022,13,04000,1.3744606370439847,0.9593187784451785,0.7819478551746059,1,1,1
