year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,48,30464,all,All,0.3123027253301844,0.25474690252319343,0.36985854813717534,2
2014,48,30464,race-ethnicity,"Black, Non-Hispanic",0.3536776221547408,0.2179539544360164,0.4894012898734652,2
2014,48,30464,race-ethnicity,Hispanic,0.2740271090430075,0.19832463607039386,0.3497295820156211,2
2014,48,30464,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,30464,race-ethnicity,"White, Non-Hispanic",0.3495037237247139,0.26750462984747353,0.43150281760195425,2
2014,48,35000,all,All,0.39244790842545413,0.3717205257843052,0.41317529106660306,2
2014,48,35000,race-ethnicity,"Black, Non-Hispanic",0.42482540883848824,0.37910483496760683,0.47054598270936965,2
2014,48,35000,race-ethnicity,Hispanic,0.30244710095598687,0.2738146196000898,0.33107958231188395,2
2014,48,35000,race-ethnicity,Other Races and Ethnicities,0.46288164340358595,0.3874538500994378,0.5383094367077341,2
2014,48,35000,race-ethnicity,"White, Non-Hispanic",0.5913023404946901,0.5478944154991233,0.6347102654902569,2
2014,48,37000,all,All,0.2991457075816199,0.2252964309701984,0.3729949841930414,3
2014,48,37000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,37000,race-ethnicity,Hispanic,0.24933464550534523,0.1460040499393831,0.35266524107130737,3
2014,48,37000,race-ethnicity,Other Races and Ethnicities,0.39553490962030013,0.24944690355433577,0.5416229156862645,3
2014,48,37000,race-ethnicity,"White, Non-Hispanic",0.33926572420567297,0.21162620924036615,0.4669052391709798,3
2014,48,39148,all,All,0.3523180874542289,0.2844036160150085,0.42023255889344924,1
2014,48,39148,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,39148,race-ethnicity,Hispanic,0.3662899911050447,0.25696008058091774,0.4756199016291716,1
2014,48,39148,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,39148,race-ethnicity,"White, Non-Hispanic",0.27079815729199147,0.13432381767321824,0.4072724969107647,1
2014,48,41464,all,All,0.4048280561092917,0.34849403570592186,0.4611620765126615,1
2014,48,41464,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,41464,race-ethnicity,Hispanic,0.3934877878808314,0.3289609741416756,0.4580146016199872,1
2014,48,41464,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,41464,race-ethnicity,"White, Non-Hispanic",0.5149085648871802,0.3457046852006972,0.6841124445736632,1
2014,48,41980,all,All,0.5111722426421133,0.41701795342134085,0.6053265318628857,2
2014,48,41980,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,41980,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,48,41980,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,41980,race-ethnicity,"White, Non-Hispanic",0.5604810793752367,0.38104580536694754,0.7399163533835259,2
2014,48,42508,all,All,0.4092562404796266,0.27417380542375175,0.5443386755355015,1
2014,48,42508,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,42508,race-ethnicity,Hispanic,0.3142619347482158,0.10881529641602175,0.5197085730804099,1
2014,48,42508,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,42508,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,48,43888,all,All,0.3900939090550256,0.2965648703417131,0.48362294776833814,2
2014,48,43888,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,43888,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,48,43888,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,43888,race-ethnicity,"White, Non-Hispanic",0.37879644319588857,0.25944350843103114,0.498149377960746,2
2014,48,45000,all,All,0.44399992624007995,0.3724907578623784,0.5155090946177815,3
2014,48,45000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,45000,race-ethnicity,Hispanic,0.3500504784188878,0.24922526923535127,0.45087568760242436,3
2014,48,45000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,45000,race-ethnicity,"White, Non-Hispanic",0.5109336746747833,0.40636658175493884,0.6155007675946279,3
2014,48,45384,all,All,0.3660694579712041,0.24198910077347724,0.49014981516893097,1
2014,48,45384,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,45384,race-ethnicity,Hispanic,0.359218395057089,0.23045624898794295,0.4879805411262351,1
2014,48,45384,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,45384,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,48,45744,all,All,0.43114583816863133,0.34355833308971645,0.5187333432475463,1
2014,48,45744,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,45744,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,48,45744,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,45744,race-ethnicity,"White, Non-Hispanic",0.44312957035557893,0.33283865427682746,0.5534204864343304,1
2014,48,47892,all,All,0.23778215359227178,0.1834954986278279,0.2920688085567157,2
2014,48,47892,race-ethnicity,"Black, Non-Hispanic",0.240367894752231,0.10165927923577489,0.3790765102686871,2
2014,48,47892,race-ethnicity,Hispanic,0.2208182238014344,0.15633644071641045,0.28530000688645835,2
2014,48,47892,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,47892,race-ethnicity,"White, Non-Hispanic",0.314582000854232,0.21817388520462805,0.41099011650383593,2
2014,48,48072,all,All,0.41187341187341187,0.3055867847877452,0.5181600389590786,1
2014,48,48072,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,48072,race-ethnicity,Hispanic,0.29851461427886916,0.16749262290995892,0.4295366056477794,1
2014,48,48072,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,48072,race-ethnicity,"White, Non-Hispanic",0.5300261096605744,0.37843916269425953,0.6816130566268892,1
2014,48,48768,all,All,0.40941552850112306,0.27436983771160495,0.5444612192906412,2
2014,48,48768,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,48768,race-ethnicity,Hispanic,0.43116069568194654,0.2871781264298257,0.5751432649340673,2
2014,48,48768,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,48768,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,48,50820,all,All,0.4115530884799527,0.33481593537833215,0.48829024158157325,2
2014,48,50820,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,50820,race-ethnicity,Hispanic,0.36996558825240955,0.2539515880366108,0.4859795884682083,2
2014,48,50820,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,50820,race-ethnicity,"White, Non-Hispanic",0.4507538996352999,0.34911391921120216,0.5523938800593976,2
2014,48,53388,all,All,0.3758395560393612,0.2971867679168115,0.4544923441619109,2
2014,48,53388,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,53388,race-ethnicity,Hispanic,0.3240307373435533,0.21382171448286896,0.43423976020423766,2
2014,48,53388,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,53388,race-ethnicity,"White, Non-Hispanic",0.48000315793357873,0.3241061178042802,0.6359001980628772,2
2014,48,56000,all,All,0.36616130291585713,0.29321282809741656,0.4391097777342977,3
2014,48,56000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,56000,race-ethnicity,Hispanic,0.31727564775481853,0.22049458717452486,0.4140567083351122,3
2014,48,56000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,56000,race-ethnicity,"White, Non-Hispanic",0.48162762981827756,0.3555502480773246,0.6077050115592305,3
2014,48,56348,all,All,0.3751290067453696,0.29200957833205665,0.4582484351586825,2
2014,48,56348,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,56348,race-ethnicity,Hispanic,0.24593064772767045,0.12258273462176325,0.3692785608335777,2
2014,48,56348,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,56348,race-ethnicity,"White, Non-Hispanic",0.36641559097124254,0.20977164862793599,0.5230595333145491,2
2014,48,57200,all,All,0.2613970588235294,0.13414190696161876,0.3886522106854401,2
2014,48,57200,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,57200,race-ethnicity,Hispanic,0.2601904761904762,0.13167380977864326,0.3887071426023091,2
2014,48,57200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,57200,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,48,58016,all,All,0.5235390736267518,0.45353041936294114,0.5935477278905624,1
2014,48,58016,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,58016,race-ethnicity,Hispanic,0.4141344371194322,0.26066834410181267,0.5676005301370517,1
2014,48,58016,race-ethnicity,Other Races and Ethnicities,0.6250097695793865,0.495797026312206,0.7542225128465669,1
2014,48,58016,race-ethnicity,"White, Non-Hispanic",0.5515315125713475,0.4287648944886932,0.6742981306540017,1
2014,48,61796,all,All,0.39588094061135115,0.32910994965734214,0.46265193156536016,2
2014,48,61796,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,61796,race-ethnicity,Hispanic,0.28318418013552943,0.18674902969134557,0.3796193305797133,2
2014,48,61796,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,61796,race-ethnicity,"White, Non-Hispanic",0.5542356243133377,0.42829845231867736,0.6801727963079981,2
2014,48,63500,all,All,0.43590358551727654,0.35733533704334003,0.5144718339912131,2
2014,48,63500,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,63500,race-ethnicity,Hispanic,0.3067115250712098,0.19722156282025693,0.41620148732216267,2
2014,48,63500,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,63500,race-ethnicity,"White, Non-Hispanic",0.50949798718785555,0.38258093458616005,0.636415039789551,2
2014,48,64472,all,All,0.36231003039513676,0.2728981220304942,0.45172193875977934,1
2014,48,64472,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,64472,race-ethnicity,Hispanic,0.29135618479880776,0.1575948067890194,0.42511756280859614,1
2014,48,64472,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,64472,race-ethnicity,"White, Non-Hispanic",0.43881856540084385,0.2969082980589599,0.5807288327427278,1
2014,48,65000,all,All,0.35533954490156,0.32127537335576917,0.38940371644735083,2
2014,48,65000,race-ethnicity,"Black, Non-Hispanic",0.32662165022366,0.18589802063651087,0.4673452798108092,2
2014,48,65000,race-ethnicity,Hispanic,0.3393725886455219,0.29638577962845253,0.38235939766259125,2
2014,48,65000,race-ethnicity,Other Races and Ethnicities,0.3216483676033569,0.18828800797251036,0.4550087272342035,2
2014,48,65000,race-ethnicity,"White, Non-Hispanic",0.44356583392843274,0.3620021671927183,0.5251295006641471,2
2014,48,70808,all,All,0.5640578837647889,0.4620656111395974,0.6660501563899804,2
2014,48,70808,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,70808,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,48,70808,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,70808,race-ethnicity,"White, Non-Hispanic",0.5927184900881296,0.4237945616954997,0.7616424184807595,2
2014,48,72176,all,All,0.3900725294650952,0.2984285885387543,0.48171647039143606,2
2014,48,72176,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,72176,race-ethnicity,Hispanic,0.3499486125385406,0.22657478385828667,0.4733224412187945,2
2014,48,72176,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,72176,race-ethnicity,"White, Non-Hispanic",0.3761669412410763,0.23253817315521189,0.5197957093269407,2
2014,48,74144,all,All,0.3156359179387827,0.195514118833927,0.4357577170436384,1
2014,48,74144,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,74144,race-ethnicity,Hispanic,0.3048449777635983,0.08554247242338661,0.52414748310381,1
2014,48,74144,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,74144,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,48,76000,all,All,0.3531974108869143,0.27375840555336883,0.4326364162204598,1
2014,48,76000,race-ethnicity,"Black, Non-Hispanic",0.3364077941190168,0.1728947572580095,0.49992083098002404,1
2014,48,76000,race-ethnicity,Hispanic,0.2909043866509409,0.18747573080908675,0.3943330424927951,1
2014,48,76000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,76000,race-ethnicity,"White, Non-Hispanic",0.45436544624607694,0.30794497805554233,0.6007859144366116,1
2014,48,79000,all,All,0.48222811671087534,0.39024527665953357,0.5742109567622171,3
2014,48,79000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,48,79000,race-ethnicity,Hispanic,0.525,0.3482011626403129,0.7017988373596871,3
2014,48,79000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,48,79000,race-ethnicity,"White, Non-Hispanic",0.4260204081632653,0.3002436632961033,0.5517971530304273,3
2014,49,43660,all,All,0.3580865603644647,0.2793721417289417,0.43680097899998765,3
2014,49,43660,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,43660,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,43660,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,43660,race-ethnicity,"White, Non-Hispanic",0.3835021707670043,0.2890723381162595,0.47793200341774916,3
2014,49,44320,all,All,0.4139644918656651,0.3560114528870068,0.47191753084432336,3
2014,49,44320,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,44320,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,44320,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,44320,race-ethnicity,"White, Non-Hispanic",0.41664683895195054,0.3559273978355776,0.4773662800683235,3
2014,49,55980,all,All,0.41117362143164615,0.31542144527649374,0.5069257975867986,2
2014,49,55980,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,55980,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,55980,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,55980,race-ethnicity,"White, Non-Hispanic",0.5000076527140453,0.38045969301839594,0.6195556124096947,2
2014,49,57300,all,All,0.41197185881556725,0.3320553974755804,0.4918883201555541,2
2014,49,57300,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,57300,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,57300,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,57300,race-ethnicity,"White, Non-Hispanic",0.36431275761363496,0.28159996184817454,0.4470255533790954,2
2014,49,62470,all,All,0.31527093596059114,0.21569214354078964,0.41484972838039263,1
2014,49,62470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,62470,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,62470,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,62470,race-ethnicity,"White, Non-Hispanic",0.3679525222551928,0.2501122938161514,0.4857927506942342,1
2014,49,65330,all,All,0.3228346456692913,0.20382251521276484,0.4418467761258178,2
2014,49,65330,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,65330,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,65330,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,65330,race-ethnicity,"White, Non-Hispanic",0.34408602150537637,0.2161997703560176,0.4719722726547352,2
2014,49,67000,all,All,0.37588014839747574,0.2995662413532341,0.45219405544171737,3
2014,49,67000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,67000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,67000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,67000,race-ethnicity,"White, Non-Hispanic",0.43496264514564764,0.3327910218153268,0.5371342684759685,3
2014,49,67440,all,All,0.4940438670652605,0.39904578940865904,0.589041944721862,2
2014,49,67440,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,67440,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,67440,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,67440,race-ethnicity,"White, Non-Hispanic",0.48741887263927836,0.3882438764073157,0.586593868871241,2
2014,49,70850,all,All,0.5161119022148655,0.4326426748227077,0.5995811296070233,3
2014,49,70850,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,70850,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,70850,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,70850,race-ethnicity,"White, Non-Hispanic",0.5530560485540632,0.4574440041488249,0.6486680929593015,3
2014,49,82950,all,All,0.4943162267799807,0.4066316971361392,0.5820007564238222,2
2014,49,82950,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,82950,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,49,82950,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,82950,race-ethnicity,"White, Non-Hispanic",0.5439043521438905,0.44061159523055543,0.6471971090572257,2
2014,49,83470,all,All,0.32778582158218766,0.25979140483328556,0.3957802383310898,2
2014,49,83470,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,49,83470,race-ethnicity,Hispanic,0.29907544041076867,0.18824301562266732,0.40990786519887,2
2014,49,83470,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,49,83470,race-ethnicity,"White, Non-Hispanic",0.3766002031870341,0.27676779536674534,0.4764326110073228,2
2014,51,01000,all,All,0.5568360398114196,0.43386137335552083,0.6798107062673183,3
2014,51,01000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,51,01000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,01000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,01000,race-ethnicity,"White, Non-Hispanic",0.7071352502662407,0.5526200132061547,0.8616504873263267,3
2014,51,16000,all,All,0.43968668407310707,0.3515452109272939,0.5278281572189202,3
2014,51,16000,race-ethnicity,"Black, Non-Hispanic",0.4319478402607987,0.23275657798024404,0.6311391025413533,3
2014,51,16000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,16000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,16000,race-ethnicity,"White, Non-Hispanic",0.534532791642484,0.42345469672673597,0.6456108865582321,3
2014,51,35000,all,All,0.3587085485930838,0.22824020715418034,0.4891768900319873,3
2014,51,35000,race-ethnicity,"Black, Non-Hispanic",0.4052597638877036,0.22020598610576914,0.590313541669638,3
2014,51,35000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,35000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,35000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,51,47672,all,All,0.4795486600846262,0.3794709067280727,0.5796264134411797,2
2014,51,47672,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,51,47672,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,47672,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,47672,race-ethnicity,"White, Non-Hispanic",0.5852359208523592,0.4551573420172902,0.7153144996874282,2
2014,51,56000,all,All,0.46116507090880604,0.35599885307282053,0.56633128874479155,2
2014,51,56000,race-ethnicity,"Black, Non-Hispanic",0.5083568462979771,0.3350043334198045,0.6817093591761496,2
2014,51,56000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,56000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,56000,race-ethnicity,"White, Non-Hispanic",0.5066596265401373,0.33237317509874487,0.6809460779815297,2
2014,51,57000,all,All,0.433572989299488,0.36510146687919354,0.5020445117197825,2
2014,51,57000,race-ethnicity,"Black, Non-Hispanic",0.5038620938043208,0.4040161677182185,0.603708019890423,2
2014,51,57000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,57000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,57000,race-ethnicity,"White, Non-Hispanic",0.45129323271132565,0.3297193982698548,0.5728670671527964,2
2014,51,64000,all,All,0.4336569579288026,0.32335915483709027,0.543954761020515,3
2014,51,64000,race-ethnicity,"Black, Non-Hispanic",0.39855818743563337,0.21494222469469212,0.5821741501765746,3
2014,51,64000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,64000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,64000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,51,67000,all,All,0.4481525618301404,0.3454095181920814,0.5508956054681994,3
2014,51,67000,race-ethnicity,"Black, Non-Hispanic",0.39302354040728077,0.2585231398613591,0.5275239409532024,3
2014,51,67000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,67000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,67000,race-ethnicity,"White, Non-Hispanic",0.689012699208769,0.5288014914105097,0.8492239070070282,3
2014,51,68000,all,All,0.4439024390243902,0.3019766176908728,0.5858282603579076,3
2014,51,68000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,51,68000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,68000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,68000,race-ethnicity,"White, Non-Hispanic",0.41273996509598604,0.24133997409220906,0.584139956099763,3
2014,51,76432,all,All,0.4630053394355454,0.33841563571979494,0.5875950431512958,2
2014,51,76432,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,51,76432,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,76432,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,51,76432,race-ethnicity,"White, Non-Hispanic",0.4793510324483775,0.32505460941692316,0.6336474554798319,2
2014,51,82000,all,All,0.4253182461103253,0.36994836137150794,0.4806881308491427,2
2014,51,82000,race-ethnicity,"Black, Non-Hispanic",0.2755102040816326,0.143961743374373,0.40705866478889224,2
2014,51,82000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,51,82000,race-ethnicity,Other Races and Ethnicities,0.3302158273381295,0.1844350732913552,0.47599658138490375,2
2014,51,82000,race-ethnicity,"White, Non-Hispanic",0.5339168490153173,0.44740351582516347,0.6204301822054712,2
2014,53,03180,all,All,0.25389421853922034,0.15726255368249514,0.35052588339594554,2
2014,53,03180,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,03180,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,03180,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,03180,race-ethnicity,"White, Non-Hispanic",0.2754645846399512,0.13309760653271066,0.4178315627471918,2
2014,53,05210,all,All,0.6422355913644515,0.5166661405726701,0.7678050421562329,1
2014,53,05210,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,05210,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,05210,race-ethnicity,Other Races and Ethnicities,0.8501672928316711,0.7122677938065101,0.9880667918568322,1
2014,53,05210,race-ethnicity,"White, Non-Hispanic",0.5473878680302952,0.3180777988581788,0.7766979372024115,1
2014,53,05280,all,All,0.4213858600070348,0.31056007272515934,0.5322116472889102,2
2014,53,05280,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,05280,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,05280,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,05280,race-ethnicity,"White, Non-Hispanic",0.47261963492846565,0.33197583430082345,0.6132634355561078,2
2014,53,22640,all,All,0.36613896431648046,0.2524237529975394,0.47985417563542154,2
2014,53,22640,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,22640,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,22640,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,22640,race-ethnicity,"White, Non-Hispanic",0.48450805775016464,0.3129271546698711,0.6560889608304582,2
2014,53,23515,all,All,0.1746582937077746,0.09096808849667239,0.25834849891887685,2
2014,53,23515,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,23515,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,23515,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,23515,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,53,35275,all,All,0.28404441846873174,0.1617397253846952,0.4063491115527683,2
2014,53,35275,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,35275,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,35275,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,35275,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,53,35415,all,All,0.1807126255807653,0.09405689311126257,0.26736835805026804,1
2014,53,35415,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,35415,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,35415,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,35415,race-ethnicity,"White, Non-Hispanic",0.17869439647015906,0.040347625475305265,0.3170411674650129,1
2014,53,35940,all,All,0.5844834500736397,0.4707534469413523,0.6982134532059271,2
2014,53,35940,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,35940,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,35940,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,35940,race-ethnicity,"White, Non-Hispanic",0.5647828287225943,0.42066272075745903,0.7089029366877296,2
2014,53,53545,all,All,0.3246925830733233,0.22948008229968625,0.4199050838469604,2
2014,53,53545,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,53545,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,53545,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,53545,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,53,57745,all,All,0.4882218123379232,0.36285093469663565,0.6135926899792108,2
2014,53,57745,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,57745,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,57745,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,53,57745,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,53,63000,all,All,0.623097922693169,0.5609209642563665,0.6852748811299715,2
2014,53,63000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,63000,race-ethnicity,Hispanic,0.459253852466077,0.24878057120152752,0.6697271337306264,2
2014,53,63000,race-ethnicity,Other Races and Ethnicities,0.6388907787249577,0.49279882941074954,0.7849827280391659,2
2014,53,63000,race-ethnicity,"White, Non-Hispanic",0.6876771645166164,0.6160605486639009,0.7592937803693319,2
2014,53,67000,all,All,0.3340431568241528,0.24601729467068523,0.4220690189776204,3
2014,53,67000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,53,67000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,53,67000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
