year,state,county,state_name,county_name,share_digital_access,share_digital_access_quality
2019,27,157,Minnesota,Wabasha County,NA,NA
2019,27,159,Minnesota,Wadena County,NA,NA
2019,27,161,Minnesota,Waseca County,NA,NA
2019,27,163,Minnesota,Washington County,0.9060571405021688,1
2019,27,165,Minnesota,Watonwan County,NA,NA
2019,27,167,Minnesota,Wilkin County,NA,NA
2019,27,169,Minnesota,Winona County,NA,NA
2019,27,171,Minnesota,Wright County,0.8923609004307991,1
2019,27,173,Minnesota,Yellow Medicine County,NA,NA
2019,28,001,Mississippi,Adams County,NA,NA
2019,28,003,Mississippi,Alcorn County,NA,NA
2019,28,005,Mississippi,Amite County,NA,NA
2019,28,007,Mississippi,Attala County,NA,NA
2019,28,009,Mississippi,Benton County,NA,NA
2019,28,011,Mississippi,Bolivar County,NA,NA
2019,28,013,Mississippi,Calhoun County,NA,NA
2019,28,015,Mississippi,Carroll County,NA,NA
2019,28,017,Mississippi,Chickasaw County,NA,NA
2019,28,019,Mississippi,Choctaw County,NA,NA
2019,28,021,Mississippi,Claiborne County,NA,NA
2019,28,023,Mississippi,Clarke County,NA,NA
2019,28,025,Mississippi,Clay County,NA,NA
2019,28,027,Mississippi,Coahoma County,NA,NA
2019,28,029,Mississippi,Copiah County,NA,NA
2019,28,031,Mississippi,Covington County,NA,NA
2019,28,033,Mississippi,DeSoto County,0.8892824287028519,1
2019,28,035,Mississippi,Forrest County,0.7917702999268471,1
2019,28,037,Mississippi,Franklin County,NA,NA
2019,28,039,Mississippi,George County,NA,NA
2019,28,041,Mississippi,Greene County,NA,NA
2019,28,043,Mississippi,Grenada County,NA,NA
2019,28,045,Mississippi,Hancock County,NA,NA
2019,28,047,Mississippi,Harrison County,0.8077263225598971,1
2019,28,049,Mississippi,Hinds County,0.8448757219879961,1
2019,28,051,Mississippi,Holmes County,NA,NA
2019,28,053,Mississippi,Humphreys County,NA,NA
2019,28,055,Mississippi,Issaquena County,NA,NA
2019,28,057,Mississippi,Itawamba County,NA,NA
2019,28,059,Mississippi,Jackson County,0.841592244731282,1
2019,28,061,Mississippi,Jasper County,NA,NA
2019,28,063,Mississippi,Jefferson County,NA,NA
2019,28,065,Mississippi,Jefferson Davis County,NA,NA
2019,28,067,Mississippi,Jones County,0.5912813301348333,1
2019,28,069,Mississippi,Kemper County,NA,NA
2019,28,071,Mississippi,Lafayette County,NA,NA
2019,28,073,Mississippi,Lamar County,NA,NA
2019,28,075,Mississippi,Lauderdale County,0.7739639731671604,1
2019,28,077,Mississippi,Lawrence County,NA,NA
2019,28,079,Mississippi,Leake County,NA,NA
2019,28,081,Mississippi,Lee County,0.7719402198959774,1
2019,28,083,Mississippi,Leflore County,NA,NA
2019,28,085,Mississippi,Lincoln County,NA,NA
2019,28,087,Mississippi,Lowndes County,NA,NA
2019,28,089,Mississippi,Madison County,0.9063327173750187,1
2019,28,091,Mississippi,Marion County,NA,NA
2019,28,093,Mississippi,Marshall County,NA,NA
2019,28,095,Mississippi,Monroe County,NA,NA
2019,28,097,Mississippi,Montgomery County,NA,NA
2019,28,099,Mississippi,Neshoba County,NA,NA
2019,28,101,Mississippi,Newton County,NA,NA
2019,28,103,Mississippi,Noxubee County,NA,NA
2019,28,105,Mississippi,Oktibbeha County,NA,NA
2019,28,107,Mississippi,Panola County,NA,NA
2019,28,109,Mississippi,Pearl River County,NA,NA
2019,28,111,Mississippi,Perry County,NA,NA
2019,28,113,Mississippi,Pike County,NA,NA
2019,28,115,Mississippi,Pontotoc County,NA,NA
2019,28,117,Mississippi,Prentiss County,NA,NA
2019,28,119,Mississippi,Quitman County,NA,NA
2019,28,121,Mississippi,Rankin County,0.8927224570696883,1
2019,28,123,Mississippi,Scott County,NA,NA
2019,28,125,Mississippi,Sharkey County,NA,NA
2019,28,127,Mississippi,Simpson County,NA,NA
2019,28,129,Mississippi,Smith County,NA,NA
2019,28,131,Mississippi,Stone County,NA,NA
2019,28,133,Mississippi,Sunflower County,NA,NA
2019,28,135,Mississippi,Tallahatchie County,NA,NA
2019,28,137,Mississippi,Tate County,NA,NA
2019,28,139,Mississippi,Tippah County,NA,NA
2019,28,141,Mississippi,Tishomingo County,NA,NA
2019,28,143,Mississippi,Tunica County,NA,NA
2019,28,145,Mississippi,Union County,NA,NA
2019,28,147,Mississippi,Walthall County,NA,NA
2019,28,149,Mississippi,Warren County,NA,NA
2019,28,151,Mississippi,Washington County,NA,NA
2019,28,153,Mississippi,Wayne County,NA,NA
2019,28,155,Mississippi,Webster County,NA,NA
2019,28,157,Mississippi,Wilkinson County,NA,NA
2019,28,159,Mississippi,Winston County,NA,NA
2019,28,161,Mississippi,Yalobusha County,NA,NA
2019,28,163,Mississippi,Yazoo County,NA,NA
2019,29,001,Missouri,Adair County,NA,NA
2019,29,003,Missouri,Andrew County,NA,NA
2019,29,005,Missouri,Atchison County,NA,NA
2019,29,007,Missouri,Audrain County,NA,NA
2019,29,009,Missouri,Barry County,NA,NA
2019,29,011,Missouri,Barton County,NA,NA
2019,29,013,Missouri,Bates County,NA,NA
2019,29,015,Missouri,Benton County,NA,NA
2019,29,017,Missouri,Bollinger County,NA,NA
2019,29,019,Missouri,Boone County,0.8575104990031249,1
2019,29,021,Missouri,Buchanan County,0.7796315913370998,1
2019,29,023,Missouri,Butler County,NA,NA
2019,29,025,Missouri,Caldwell County,NA,NA
2019,29,027,Missouri,Callaway County,NA,NA
2019,29,029,Missouri,Camden County,NA,NA
2019,29,031,Missouri,Cape Girardeau County,0.8658050103717887,1
2019,29,033,Missouri,Carroll County,NA,NA
2019,29,035,Missouri,Carter County,NA,NA
2019,29,037,Missouri,Cass County,0.8834352801894239,1
2019,29,039,Missouri,Cedar County,NA,NA
2019,29,041,Missouri,Chariton County,NA,NA
2019,29,043,Missouri,Christian County,0.8790140548349235,1
2019,29,045,Missouri,Clark County,NA,NA
2019,29,047,Missouri,Clay County,0.9053037629209378,1
2019,29,049,Missouri,Clinton County,NA,NA
2019,29,051,Missouri,Cole County,0.8177306994942265,1
2019,29,053,Missouri,Cooper County,NA,NA
2019,29,055,Missouri,Crawford County,NA,NA
2019,29,057,Missouri,Dade County,NA,NA
2019,29,059,Missouri,Dallas County,NA,NA
2019,29,061,Missouri,Daviess County,NA,NA
2019,29,063,Missouri,DeKalb County,NA,NA
2019,29,065,Missouri,Dent County,NA,NA
2019,29,067,Missouri,Douglas County,NA,NA
2019,29,069,Missouri,Dunklin County,NA,NA
2019,29,071,Missouri,Franklin County,0.8663219563103342,1
2019,29,073,Missouri,Gasconade County,NA,NA
2019,29,075,Missouri,Gentry County,NA,NA
2019,29,077,Missouri,Greene County,0.7454219566840926,1
2019,29,079,Missouri,Grundy County,NA,NA
2019,29,081,Missouri,Harrison County,NA,NA
2019,29,083,Missouri,Henry County,NA,NA
2019,29,085,Missouri,Hickory County,NA,NA
2019,29,087,Missouri,Holt County,NA,NA
2019,29,089,Missouri,Howard County,NA,NA
2019,29,091,Missouri,Howell County,NA,NA
2019,29,093,Missouri,Iron County,NA,NA
2019,29,095,Missouri,Jackson County,0.8455759456678892,1
2019,29,097,Missouri,Jasper County,0.849974455230014,1
2019,29,099,Missouri,Jefferson County,0.8978304170990327,1
2019,29,101,Missouri,Johnson County,NA,NA
2019,29,103,Missouri,Knox County,NA,NA
2019,29,105,Missouri,Laclede County,NA,NA
2019,29,107,Missouri,Lafayette County,NA,NA
2019,29,109,Missouri,Lawrence County,NA,NA
2019,29,111,Missouri,Lewis County,NA,NA
2019,29,113,Missouri,Lincoln County,NA,NA
2019,29,115,Missouri,Linn County,NA,NA
2019,29,117,Missouri,Livingston County,NA,NA
2019,29,119,Missouri,McDonald County,NA,NA
2019,29,121,Missouri,Macon County,NA,NA
2019,29,123,Missouri,Madison County,NA,NA
2019,29,125,Missouri,Maries County,NA,NA
2019,29,127,Missouri,Marion County,NA,NA
2019,29,129,Missouri,Mercer County,NA,NA
2019,29,131,Missouri,Miller County,NA,NA
2019,29,133,Missouri,Mississippi County,NA,NA
2019,29,135,Missouri,Moniteau County,NA,NA
2019,29,137,Missouri,Monroe County,NA,NA
2019,29,139,Missouri,Montgomery County,NA,NA
2019,29,141,Missouri,Morgan County,NA,NA
2019,29,143,Missouri,New Madrid County,NA,NA
2019,29,145,Missouri,Newton County,NA,NA
2019,29,147,Missouri,Nodaway County,NA,NA
2019,29,149,Missouri,Oregon County,NA,NA
2019,29,151,Missouri,Osage County,NA,NA
2019,29,153,Missouri,Ozark County,NA,NA
2019,29,155,Missouri,Pemiscot County,NA,NA
2019,29,157,Missouri,Perry County,NA,NA
2019,29,159,Missouri,Pettis County,NA,NA
2019,29,161,Missouri,Phelps County,NA,NA
2019,29,163,Missouri,Pike County,NA,NA
2019,29,165,Missouri,Platte County,0.9002529009223446,1
2019,29,167,Missouri,Polk County,NA,NA
2019,29,169,Missouri,Pulaski County,NA,NA
2019,29,171,Missouri,Putnam County,NA,NA
2019,29,173,Missouri,Ralls County,NA,NA
2019,29,175,Missouri,Randolph County,NA,NA
2019,29,177,Missouri,Ray County,NA,NA
2019,29,179,Missouri,Reynolds County,NA,NA
2019,29,181,Missouri,Ripley County,NA,NA
2019,29,183,Missouri,St. Charles County,0.9120715745878355,1
2019,29,185,Missouri,St. Clair County,NA,NA
2019,29,186,Missouri,Ste. Genevieve County,NA,NA
2019,29,187,Missouri,St. Francois County,0.8399733566462678,1
2019,29,189,Missouri,St. Louis County,0.89191952137318,1
2019,29,195,Missouri,Saline County,NA,NA
2019,29,197,Missouri,Schuyler County,NA,NA
2019,29,199,Missouri,Scotland County,NA,NA
2019,29,201,Missouri,Scott County,NA,NA
2019,29,203,Missouri,Shannon County,NA,NA
2019,29,205,Missouri,Shelby County,NA,NA
2019,29,207,Missouri,Stoddard County,NA,NA
2019,29,209,Missouri,Stone County,NA,NA
2019,29,211,Missouri,Sullivan County,NA,NA
2019,29,213,Missouri,Taney County,NA,NA
2019,29,215,Missouri,Texas County,NA,NA
2019,29,217,Missouri,Vernon County,NA,NA
2019,29,219,Missouri,Warren County,NA,NA
2019,29,221,Missouri,Washington County,NA,NA
2019,29,223,Missouri,Wayne County,NA,NA
2019,29,225,Missouri,Webster County,NA,NA
2019,29,227,Missouri,Worth County,NA,NA
2019,29,229,Missouri,Wright County,NA,NA
2019,29,510,Missouri,St. Louis city,0.8168266577643941,1
2019,30,001,Montana,Beaverhead County,NA,NA
2019,30,003,Montana,Big Horn County,NA,NA
2019,30,005,Montana,Blaine County,NA,NA
2019,30,007,Montana,Broadwater County,NA,NA
2019,30,009,Montana,Carbon County,NA,NA
2019,30,011,Montana,Carter County,NA,NA
2019,30,013,Montana,Cascade County,0.7996708922476841,1
2019,30,015,Montana,Chouteau County,NA,NA
2019,30,017,Montana,Custer County,NA,NA
2019,30,019,Montana,Daniels County,NA,NA
2019,30,021,Montana,Dawson County,NA,NA
2019,30,023,Montana,Deer Lodge County,NA,NA
2019,30,025,Montana,Fallon County,NA,NA
2019,30,027,Montana,Fergus County,NA,NA
2019,30,029,Montana,Flathead County,0.8900469506649296,1
2019,30,031,Montana,Gallatin County,0.8786975952330283,1
2019,30,033,Montana,Garfield County,NA,NA
2019,30,035,Montana,Glacier County,NA,NA
2019,30,037,Montana,Golden Valley County,NA,NA
2019,30,039,Montana,Granite County,NA,NA
2019,30,041,Montana,Hill County,NA,NA
2019,30,043,Montana,Jefferson County,NA,NA
2019,30,045,Montana,Judith Basin County,NA,NA
2019,30,047,Montana,Lake County,NA,NA
2019,30,049,Montana,Lewis and Clark County,0.8720671410326583,1
2019,30,051,Montana,Liberty County,NA,NA
2019,30,053,Montana,Lincoln County,NA,NA
2019,30,055,Montana,McCone County,NA,NA
2019,30,057,Montana,Madison County,NA,NA
2019,30,059,Montana,Meagher County,NA,NA
2019,30,061,Montana,Mineral County,NA,NA
2019,30,063,Montana,Missoula County,0.8889741018229013,1
2019,30,065,Montana,Musselshell County,NA,NA
2019,30,067,Montana,Park County,NA,NA
2019,30,069,Montana,Petroleum County,NA,NA
2019,30,071,Montana,Phillips County,NA,NA
2019,30,073,Montana,Pondera County,NA,NA
2019,30,075,Montana,Powder River County,NA,NA
2019,30,077,Montana,Powell County,NA,NA
2019,30,079,Montana,Prairie County,NA,NA
2019,30,081,Montana,Ravalli County,NA,NA
2019,30,083,Montana,Richland County,NA,NA
2019,30,085,Montana,Roosevelt County,NA,NA
2019,30,087,Montana,Rosebud County,NA,NA
2019,30,089,Montana,Sanders County,NA,NA
2019,30,091,Montana,Sheridan County,NA,NA
2019,30,093,Montana,Silver Bow County,NA,NA
2019,30,095,Montana,Stillwater County,NA,NA
2019,30,097,Montana,Sweet Grass County,NA,NA
2019,30,099,Montana,Teton County,NA,NA
2019,30,101,Montana,Toole County,NA,NA
2019,30,103,Montana,Treasure County,NA,NA
2019,30,105,Montana,Valley County,NA,NA
2019,30,107,Montana,Wheatland County,NA,NA
2019,30,109,Montana,Wibaux County,NA,NA
2019,30,111,Montana,Yellowstone County,0.8641929446055808,1
2019,31,001,Nebraska,Adams County,NA,NA
2019,31,003,Nebraska,Antelope County,NA,NA
2019,31,005,Nebraska,Arthur County,NA,NA
2019,31,007,Nebraska,Banner County,NA,NA
2019,31,009,Nebraska,Blaine County,NA,NA
2019,31,011,Nebraska,Boone County,NA,NA
2019,31,013,Nebraska,Box Butte County,NA,NA
2019,31,015,Nebraska,Boyd County,NA,NA
2019,31,017,Nebraska,Brown County,NA,NA
2019,31,019,Nebraska,Buffalo County,NA,NA
2019,31,021,Nebraska,Burt County,NA,NA
2019,31,023,Nebraska,Butler County,NA,NA
2019,31,025,Nebraska,Cass County,NA,NA
2019,31,027,Nebraska,Cedar County,NA,NA
2019,31,029,Nebraska,Chase County,NA,NA
2019,31,031,Nebraska,Cherry County,NA,NA
2019,31,033,Nebraska,Cheyenne County,NA,NA
2019,31,035,Nebraska,Clay County,NA,NA
2019,31,037,Nebraska,Colfax County,NA,NA
2019,31,039,Nebraska,Cuming County,NA,NA
2019,31,041,Nebraska,Custer County,NA,NA
2019,31,043,Nebraska,Dakota County,NA,NA
2019,31,045,Nebraska,Dawes County,NA,NA
2019,31,047,Nebraska,Dawson County,NA,NA
2019,31,049,Nebraska,Deuel County,NA,NA
2019,31,051,Nebraska,Dixon County,NA,NA
2019,31,053,Nebraska,Dodge County,NA,NA
2019,31,055,Nebraska,Douglas County,0.8917731432238722,1
2019,31,057,Nebraska,Dundy County,NA,NA
2019,31,059,Nebraska,Fillmore County,NA,NA
2019,31,061,Nebraska,Franklin County,NA,NA
2019,31,063,Nebraska,Frontier County,NA,NA
2019,31,065,Nebraska,Furnas County,NA,NA
2019,31,067,Nebraska,Gage County,NA,NA
2019,31,069,Nebraska,Garden County,NA,NA
2019,31,071,Nebraska,Garfield County,NA,NA
2019,31,073,Nebraska,Gosper County,NA,NA
2019,31,075,Nebraska,Grant County,NA,NA
2019,31,077,Nebraska,Greeley County,NA,NA
2019,31,079,Nebraska,Hall County,NA,NA
2019,31,081,Nebraska,Hamilton County,NA,NA
2019,31,083,Nebraska,Harlan County,NA,NA
2019,31,085,Nebraska,Hayes County,NA,NA
2019,31,087,Nebraska,Hitchcock County,NA,NA
2019,31,089,Nebraska,Holt County,NA,NA
2019,31,091,Nebraska,Hooker County,NA,NA
2019,31,093,Nebraska,Howard County,NA,NA
2019,31,095,Nebraska,Jefferson County,NA,NA
2019,31,097,Nebraska,Johnson County,NA,NA
2019,31,099,Nebraska,Kearney County,NA,NA
2019,31,101,Nebraska,Keith County,NA,NA
2019,31,103,Nebraska,Keya Paha County,NA,NA
2019,31,105,Nebraska,Kimball County,NA,NA
2019,31,107,Nebraska,Knox County,NA,NA
2019,31,109,Nebraska,Lancaster County,0.8975036024457685,1
2019,31,111,Nebraska,Lincoln County,NA,NA
2019,31,113,Nebraska,Logan County,NA,NA
2019,31,115,Nebraska,Loup County,NA,NA
2019,31,117,Nebraska,McPherson County,NA,NA
2019,31,119,Nebraska,Madison County,NA,NA
2019,31,121,Nebraska,Merrick County,NA,NA
2019,31,123,Nebraska,Morrill County,NA,NA
2019,31,125,Nebraska,Nance County,NA,NA
2019,31,127,Nebraska,Nemaha County,NA,NA
2019,31,129,Nebraska,Nuckolls County,NA,NA
2019,31,131,Nebraska,Otoe County,NA,NA
2019,31,133,Nebraska,Pawnee County,NA,NA
2019,31,135,Nebraska,Perkins County,NA,NA
2019,31,137,Nebraska,Phelps County,NA,NA
2019,31,139,Nebraska,Pierce County,NA,NA
2019,31,141,Nebraska,Platte County,NA,NA
2019,31,143,Nebraska,Polk County,NA,NA
2019,31,145,Nebraska,Red Willow County,NA,NA
2019,31,147,Nebraska,Richardson County,NA,NA
2019,31,149,Nebraska,Rock County,NA,NA
2019,31,151,Nebraska,Saline County,NA,NA
2019,31,153,Nebraska,Sarpy County,0.9231003524446314,1
2019,31,155,Nebraska,Saunders County,NA,NA
2019,31,157,Nebraska,Scotts Bluff County,NA,NA
2019,31,159,Nebraska,Seward County,NA,NA
2019,31,161,Nebraska,Sheridan County,NA,NA
2019,31,163,Nebraska,Sherman County,NA,NA
2019,31,165,Nebraska,Sioux County,NA,NA
2019,31,167,Nebraska,Stanton County,NA,NA
2019,31,169,Nebraska,Thayer County,NA,NA
2019,31,171,Nebraska,Thomas County,NA,NA
2019,31,173,Nebraska,Thurston County,NA,NA
2019,31,175,Nebraska,Valley County,NA,NA
2019,31,177,Nebraska,Washington County,NA,NA
2019,31,179,Nebraska,Wayne County,NA,NA
2019,31,181,Nebraska,Webster County,NA,NA
2019,31,183,Nebraska,Wheeler County,NA,NA
2019,31,185,Nebraska,York County,NA,NA
2019,32,001,Nevada,Churchill County,NA,NA
2019,32,003,Nevada,Clark County,0.8411935983834947,1
2019,32,005,Nevada,Douglas County,NA,NA
2019,32,007,Nevada,Elko County,NA,NA
2019,32,009,Nevada,Esmeralda County,NA,NA
2019,32,011,Nevada,Eureka County,NA,NA
2019,32,013,Nevada,Humboldt County,NA,NA
2019,32,015,Nevada,Lander County,NA,NA
2019,32,017,Nevada,Lincoln County,NA,NA
2019,32,019,Nevada,Lyon County,NA,NA
2019,32,021,Nevada,Mineral County,NA,NA
2019,32,023,Nevada,Nye County,NA,NA
2019,32,027,Nevada,Pershing County,NA,NA
2019,32,029,Nevada,Storey County,NA,NA
2019,32,031,Nevada,Washoe County,0.8906646571528748,1
2019,32,033,Nevada,White Pine County,NA,NA
2019,32,510,Nevada,Carson City,NA,NA
2019,33,001,New Hampshire,Belknap County,NA,NA
2019,33,003,New Hampshire,Carroll County,NA,NA
2019,33,005,New Hampshire,Cheshire County,0.8572294430601387,1
2019,33,007,New Hampshire,Coos County,NA,NA
2019,33,009,New Hampshire,Grafton County,0.821660145332588,1
2019,33,011,New Hampshire,Hillsborough County,0.9083573203434447,1
2019,33,013,New Hampshire,Merrimack County,0.8482596597630672,1
2019,33,015,New Hampshire,Rockingham County,0.9195649373651499,1
2019,33,017,New Hampshire,Strafford County,0.8564565870631029,1
2019,33,019,New Hampshire,Sullivan County,NA,NA
2019,34,001,New Jersey,Atlantic County,0.8727139004658004,1
2019,34,003,New Jersey,Bergen County,0.9103053823752738,1
2019,34,005,New Jersey,Burlington County,0.9114855886261275,1
2019,34,007,New Jersey,Camden County,0.8725316860155501,1
2019,34,009,New Jersey,Cape May County,0.8689757932533769,1
2019,34,011,New Jersey,Cumberland County,0.8271417445482866,1
2019,34,013,New Jersey,Essex County,0.8231005216639187,1
2019,34,015,New Jersey,Gloucester County,0.8820205238742327,1
2019,34,017,New Jersey,Hudson County,0.8884776347763478,1
2019,34,019,New Jersey,Hunterdon County,0.9220893092002255,1
2019,34,021,New Jersey,Mercer County,0.8595425331101788,1
2019,34,023,New Jersey,Middlesex County,0.8930627548914678,1
2019,34,025,New Jersey,Monmouth County,0.9084022181822721,1
2019,34,027,New Jersey,Morris County,0.9270789950509777,1
2019,34,029,New Jersey,Ocean County,0.8479788289778366,1
2019,34,031,New Jersey,Passaic County,0.8838741156379605,1
2019,34,033,New Jersey,Salem County,0.847729880347484,1
2019,34,035,New Jersey,Somerset County,0.9392199402965598,1
2019,34,037,New Jersey,Sussex County,0.9220318305329119,1
2019,34,039,New Jersey,Union County,0.8813210404048785,1
2019,34,041,New Jersey,Warren County,0.8781045828714296,1
2019,35,001,New Mexico,Bernalillo County,0.8295620828065623,1
2019,35,003,New Mexico,Catron County,NA,NA
2019,35,005,New Mexico,Chaves County,0.686838798589437,1
2019,35,006,New Mexico,Cibola County,NA,NA
2019,35,007,New Mexico,Colfax County,NA,NA
2019,35,009,New Mexico,Curry County,NA,NA
2019,35,011,New Mexico,De Baca County,NA,NA
2019,35,013,New Mexico,Doña Ana County,0.7819556477103193,1
2019,35,015,New Mexico,Eddy County,NA,NA
2019,35,017,New Mexico,Grant County,NA,NA
2019,35,019,New Mexico,Guadalupe County,NA,NA
2019,35,021,New Mexico,Harding County,NA,NA
2019,35,023,New Mexico,Hidalgo County,NA,NA
2019,35,025,New Mexico,Lea County,0.7784132690579296,1
2019,35,027,New Mexico,Lincoln County,NA,NA
2019,35,028,New Mexico,Los Alamos County,NA,NA
2019,35,029,New Mexico,Luna County,NA,NA
2019,35,031,New Mexico,McKinley County,0.3896588240710898,1
2019,35,033,New Mexico,Mora County,NA,NA
2019,35,035,New Mexico,Otero County,0.8330501802511084,1
2019,35,037,New Mexico,Quay County,NA,NA
2019,35,039,New Mexico,Rio Arriba County,NA,NA
2019,35,041,New Mexico,Roosevelt County,NA,NA
2019,35,043,New Mexico,Sandoval County,0.8610542525023004,1
2019,35,045,New Mexico,San Juan County,0.6666196752895843,1
2019,35,047,New Mexico,San Miguel County,NA,NA
2019,35,049,New Mexico,Santa Fe County,0.8228587050915056,1
2019,35,051,New Mexico,Sierra County,NA,NA
2019,35,053,New Mexico,Socorro County,NA,NA
2019,35,055,New Mexico,Taos County,NA,NA
2019,35,057,New Mexico,Torrance County,NA,NA
2019,35,059,New Mexico,Union County,NA,NA
2019,35,061,New Mexico,Valencia County,0.6939063192234887,1
2019,36,001,New York,Albany County,0.8586495587914316,1
2019,36,003,New York,Allegany County,NA,NA
2019,36,005,New York,Bronx County,0.7960730895716982,1
2019,36,007,New York,Broome County,0.8349872019569028,1
2019,36,009,New York,Cattaraugus County,0.7390791384317522,1
2019,36,011,New York,Cayuga County,0.8334656546730604,1
2019,36,013,New York,Chautauqua County,0.7913813352606378,1
2019,36,015,New York,Chemung County,0.8243057629143028,1
2019,36,017,New York,Chenango County,NA,NA
2019,36,019,New York,Clinton County,0.8244860288969512,1
2019,36,021,New York,Columbia County,NA,NA
2019,36,023,New York,Cortland County,NA,NA
2019,36,025,New York,Delaware County,NA,NA
2019,36,027,New York,Dutchess County,0.8985605587673823,1
2019,36,029,New York,Erie County,0.8518650552562474,1
2019,36,031,New York,Essex County,NA,NA
2019,36,033,New York,Franklin County,NA,NA
2019,36,035,New York,Fulton County,NA,NA
2019,36,037,New York,Genesee County,NA,NA
2019,36,039,New York,Greene County,NA,NA
2019,36,041,New York,Hamilton County,NA,NA
2019,36,043,New York,Herkimer County,NA,NA
2019,36,045,New York,Jefferson County,0.8488620371718348,1
2019,36,047,New York,Kings County,0.8299493605400724,1
2019,36,049,New York,Lewis County,NA,NA
2019,36,051,New York,Livingston County,0.8564654620017942,1
2019,36,053,New York,Madison County,0.8102054952666821,1
2019,36,055,New York,Monroe County,0.8567694343627573,1
2019,36,057,New York,Montgomery County,NA,NA
2019,36,059,New York,Nassau County,0.8953419090347222,1
2019,36,061,New York,New York County,0.8759038951943692,1
2019,36,063,New York,Niagara County,0.8500744827586207,1
2019,36,065,New York,Oneida County,0.8444163814208013,1
2019,36,067,New York,Onondaga County,0.8210765317818118,1
2019,36,069,New York,Ontario County,0.8788701792504073,1
2019,36,071,New York,Orange County,0.8682478447127933,1
2019,36,073,New York,Orleans County,NA,NA
2019,36,075,New York,Oswego County,0.8625,1
2019,36,077,New York,Otsego County,NA,NA
2019,36,079,New York,Putnam County,0.9346388163620539,1
2019,36,081,New York,Queens County,0.8508499117967961,1
2019,36,083,New York,Rensselaer County,0.8658154734762122,1
2019,36,085,New York,Richmond County,0.8175312843887743,1
2019,36,087,New York,Rockland County,0.8533976179208077,1
2019,36,089,New York,St. Lawrence County,0.7823122898767276,1
2019,36,091,New York,Saratoga County,0.914577698910708,1
2019,36,093,New York,Schenectady County,0.8207215274890459,1
2019,36,095,New York,Schoharie County,NA,NA
2019,36,097,New York,Schuyler County,NA,NA
2019,36,099,New York,Seneca County,NA,NA
2019,36,101,New York,Steuben County,0.8306646641040654,1
2019,36,103,New York,Suffolk County,0.9186483479541525,1
2019,36,105,New York,Sullivan County,0.8569406077348066,1
2019,36,107,New York,Tioga County,NA,NA
2019,36,109,New York,Tompkins County,0.8486682208223798,1
2019,36,111,New York,Ulster County,0.8664091328413284,1
2019,36,113,New York,Warren County,0.8606427195620586,1
2019,36,115,New York,Washington County,NA,NA
2019,36,117,New York,Wayne County,0.8333788284107659,1
2019,36,119,New York,Westchester County,0.8761150657776176,1
2019,36,121,New York,Wyoming County,NA,NA
2019,36,123,New York,Yates County,NA,NA
2019,37,001,North Carolina,Alamance County,0.802304247776603,1
2019,37,003,North Carolina,Alexander County,NA,NA
2019,37,005,North Carolina,Alleghany County,NA,NA
2019,37,007,North Carolina,Anson County,NA,NA
2019,37,009,North Carolina,Ashe County,NA,NA
2019,37,011,North Carolina,Avery County,NA,NA
2019,37,013,North Carolina,Beaufort County,NA,NA
2019,37,015,North Carolina,Bertie County,NA,NA
2019,37,017,North Carolina,Bladen County,NA,NA
2019,37,019,North Carolina,Brunswick County,0.9156632696754303,1
2019,37,021,North Carolina,Buncombe County,0.8283040256321376,1
2019,37,023,North Carolina,Burke County,0.7753726046841731,1
2019,37,025,North Carolina,Cabarrus County,0.8932381755283584,1
2019,37,027,North Carolina,Caldwell County,0.8428628548580568,1
2019,37,029,North Carolina,Camden County,NA,NA
2019,37,031,North Carolina,Carteret County,0.8658241834127477,1
2019,37,033,North Carolina,Caswell County,NA,NA
2019,37,035,North Carolina,Catawba County,0.8481503436563756,1
2019,37,037,North Carolina,Chatham County,0.7847036578209559,1
2019,37,039,North Carolina,Cherokee County,NA,NA
2019,37,041,North Carolina,Chowan County,NA,NA
2019,37,043,North Carolina,Clay County,NA,NA
2019,37,045,North Carolina,Cleveland County,0.6974410928461714,1
2019,37,047,North Carolina,Columbus County,NA,NA
2019,37,049,North Carolina,Craven County,0.7953151275431657,1
2019,37,051,North Carolina,Cumberland County,0.8593904865961681,1
2019,37,053,North Carolina,Currituck County,NA,NA
2019,37,055,North Carolina,Dare County,NA,NA
2019,37,057,North Carolina,Davidson County,0.8261031199062027,1
2019,37,059,North Carolina,Davie County,NA,NA
2019,37,061,North Carolina,Duplin County,NA,NA
2019,37,063,North Carolina,Durham County,0.8921534238218698,1
2019,37,065,North Carolina,Edgecombe County,NA,NA
2019,37,067,North Carolina,Forsyth County,0.8430317716383959,1
2019,37,069,North Carolina,Franklin County,0.8525823353293414,1
2019,37,071,North Carolina,Gaston County,0.8427162942652121,1
2019,37,073,North Carolina,Gates County,NA,NA
2019,37,075,North Carolina,Graham County,NA,NA
2019,37,077,North Carolina,Granville County,NA,NA
2019,37,079,North Carolina,Greene County,NA,NA
2019,37,081,North Carolina,Guilford County,0.8367576709350084,1
2019,37,083,North Carolina,Halifax County,NA,NA
2019,37,085,North Carolina,Harnett County,0.8218933126508101,1
2019,37,087,North Carolina,Haywood County,NA,NA
2019,37,089,North Carolina,Henderson County,0.8425706739704588,1
2019,37,091,North Carolina,Hertford County,NA,NA
2019,37,093,North Carolina,Hoke County,NA,NA
2019,37,095,North Carolina,Hyde County,NA,NA
