year,state,county,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2021,37,091,NA,NA,NA,3
2021,37,093,NA,NA,NA,3
2021,37,095,NA,NA,NA,3
2021,37,097,0.9151154325455056,0.7658720953998619,1,3
2021,37,099,NA,NA,NA,3
2021,37,101,NA,NA,NA,3
2021,37,103,NA,NA,NA,3
2021,37,105,NA,NA,NA,3
2021,37,107,NA,NA,NA,3
2021,37,109,NA,NA,NA,3
2021,37,111,NA,NA,NA,3
2021,37,113,NA,NA,NA,3
2021,37,115,NA,NA,NA,3
2021,37,117,NA,NA,NA,3
2021,37,119,0.9124250617138827,0.868656069752896,0.9561940536748694,1
2021,37,121,NA,NA,NA,3
2021,37,123,NA,NA,NA,3
2021,37,125,NA,NA,NA,3
2021,37,127,NA,NA,NA,3
2021,37,129,0.9952687203995728,0.9859271239844366,1,3
2021,37,131,NA,NA,NA,3
2021,37,133,0.9699450361694025,0.9335601382132479,1,1
2021,37,135,0.9850351384869781,0.9559645262638556,1,1
2021,37,137,NA,NA,NA,3
2021,37,139,NA,NA,NA,3
2021,37,141,NA,NA,NA,3
2021,37,143,NA,NA,NA,3
2021,37,145,NA,NA,NA,3
2021,37,147,0.7831325301204819,0.6184251952563475,0.9478398649846163,3
2021,37,149,NA,NA,NA,3
2021,37,151,NA,NA,NA,3
2021,37,153,NA,NA,NA,3
2021,37,155,0.748540975752528,0.6322142209362888,0.8648677305687672,3
2021,37,157,NA,NA,NA,3
2021,37,159,0.8734835355285961,0.7315849302120239,1,3
2021,37,161,NA,NA,NA,3
2021,37,163,NA,NA,NA,3
2021,37,165,NA,NA,NA,3
2021,37,167,NA,NA,NA,3
2021,37,169,NA,NA,NA,3
2021,37,171,NA,NA,NA,3
2021,37,173,NA,NA,NA,3
2021,37,175,NA,NA,NA,3
2021,37,177,NA,NA,NA,3
2021,37,179,0.9394313958873959,0.8598364419765256,1,3
2021,37,181,NA,NA,NA,3
2021,37,183,0.9387575629660898,0.9011731128543119,0.9763420130778677,1
2021,37,185,NA,NA,NA,3
2021,37,187,NA,NA,NA,3
2021,37,189,0.9999999999999999,0.9999999999999999,0.9999999999999999,3
2021,37,191,0.8708058124174373,0.7384062200752572,1,3
2021,37,193,NA,NA,NA,3
2021,37,195,NA,NA,NA,3
2021,37,197,NA,NA,NA,3
2021,37,199,NA,NA,NA,3
2021,38,001,NA,NA,NA,3
2021,38,003,NA,NA,NA,3
2021,38,005,NA,NA,NA,3
2021,38,007,NA,NA,NA,3
2021,38,009,NA,NA,NA,3
2021,38,011,NA,NA,NA,3
2021,38,013,NA,NA,NA,3
2021,38,015,NA,NA,NA,3
2021,38,017,0.9565126489650847,0.8730871576841391,1,3
2021,38,019,NA,NA,NA,3
2021,38,021,NA,NA,NA,3
2021,38,023,NA,NA,NA,3
2021,38,025,NA,NA,NA,3
2021,38,027,NA,NA,NA,3
2021,38,029,NA,NA,NA,3
2021,38,031,NA,NA,NA,3
2021,38,033,NA,NA,NA,3
2021,38,035,1,1,1,3
2021,38,037,NA,NA,NA,3
2021,38,039,NA,NA,NA,3
2021,38,041,NA,NA,NA,3
2021,38,043,NA,NA,NA,3
2021,38,045,NA,NA,NA,3
2021,38,047,NA,NA,NA,3
2021,38,049,NA,NA,NA,3
2021,38,051,NA,NA,NA,3
2021,38,053,NA,NA,NA,3
2021,38,055,NA,NA,NA,3
2021,38,057,NA,NA,NA,3
2021,38,059,NA,NA,NA,3
2021,38,061,NA,NA,NA,3
2021,38,063,NA,NA,NA,3
2021,38,065,NA,NA,NA,3
2021,38,067,NA,NA,NA,3
2021,38,069,NA,NA,NA,3
2021,38,071,NA,NA,NA,3
2021,38,073,NA,NA,NA,3
2021,38,075,NA,NA,NA,3
2021,38,077,NA,NA,NA,3
2021,38,079,NA,NA,NA,3
2021,38,081,NA,NA,NA,3
2021,38,083,NA,NA,NA,3
2021,38,085,NA,NA,NA,3
2021,38,087,NA,NA,NA,3
2021,38,089,NA,NA,NA,3
2021,38,091,NA,NA,NA,3
2021,38,093,NA,NA,NA,3
2021,38,095,NA,NA,NA,3
2021,38,097,NA,NA,NA,3
2021,38,099,NA,NA,NA,3
2021,38,101,NA,NA,NA,3
2021,38,103,NA,NA,NA,3
2021,38,105,NA,NA,NA,3
2021,39,001,NA,NA,NA,3
2021,39,003,0.9888677708389899,0.9668065936312871,1,3
2021,39,005,NA,NA,NA,3
2021,39,007,NA,NA,NA,3
2021,39,009,0.9999999999999999,0.9999999999999999,0.9999999999999999,3
2021,39,011,NA,NA,NA,3
2021,39,013,NA,NA,NA,3
2021,39,015,NA,NA,NA,3
2021,39,017,0.9731700963792654,0.9507197725554383,0.9956204202030926,1
2021,39,019,NA,NA,NA,3
2021,39,021,NA,NA,NA,3
2021,39,023,0.8355419639823309,0.6695618140550726,1,3
2021,39,025,0.9536998447849737,0.8979379343302234,1,3
2021,39,027,NA,NA,NA,3
2021,39,029,NA,NA,NA,3
2021,39,031,NA,NA,NA,3
2021,39,033,NA,NA,NA,3
2021,39,035,0.9523793486680362,0.921261352110513,0.9834973452255594,1
2021,39,037,NA,NA,NA,3
2021,39,039,NA,NA,NA,3
2021,39,041,0.8871804040765242,0.7485142303594945,1,3
2021,39,043,NA,NA,NA,3
2021,39,045,0.9809212319433088,0.9433562425471418,1,3
2021,39,047,NA,NA,NA,3
2021,39,049,0.9044649337383404,0.8666443571207051,0.9422855103559756,1
2021,39,051,0.9604157767335897,0.9079867104747849,1,3
2021,39,053,NA,NA,NA,3
2021,39,055,NA,NA,NA,3
2021,39,057,0.9534667287110284,0.9005036346966379,1,3
2021,39,059,NA,NA,NA,3
2021,39,061,0.9383214053350682,0.892853793065731,0.9837890176044055,1
2021,39,063,1,1,1,3
2021,39,065,NA,NA,NA,3
2021,39,067,NA,NA,NA,3
2021,39,069,NA,NA,NA,3
2021,39,071,NA,NA,NA,3
2021,39,073,NA,NA,NA,3
2021,39,075,NA,NA,NA,3
2021,39,077,NA,NA,NA,3
2021,39,079,NA,NA,NA,3
2021,39,081,NA,NA,NA,3
2021,39,083,NA,NA,NA,3
2021,39,085,0.980668858601912,0.9656827626026344,0.9956549546011896,3
2021,39,087,NA,NA,NA,3
2021,39,089,0.9644381223328592,0.911055473787994,1,3
2021,39,091,NA,NA,NA,3
2021,39,093,0.957983193277311,0.9163053454895407,0.9996610410650812,3
2021,39,095,0.9169511033755676,0.8539842213395558,0.9799179854115795,1
2021,39,097,NA,NA,NA,3
2021,39,099,0.9307602994774471,0.8549964214913587,1,3
2021,39,101,NA,NA,NA,3
2021,39,103,0.9273395532937517,0.8492254622909178,1,3
2021,39,105,NA,NA,NA,3
2021,39,107,NA,NA,NA,3
2021,39,109,NA,NA,NA,3
2021,39,111,NA,NA,NA,3
2021,39,113,0.9465648854961832,0.9033356348749381,0.9897941361174284,1
2021,39,115,NA,NA,NA,3
2021,39,117,NA,NA,NA,3
2021,39,119,0.9362578768783326,0.861558175881018,1,3
2021,39,121,NA,NA,NA,3
2021,39,123,NA,NA,NA,3
2021,39,125,NA,NA,NA,3
2021,39,127,NA,NA,NA,3
2021,39,129,NA,NA,NA,3
2021,39,131,NA,NA,NA,3
2021,39,133,0.8696973534253514,0.6634465480373822,1,3
2021,39,135,NA,NA,NA,3
2021,39,137,NA,NA,NA,3
2021,39,139,NA,NA,NA,3
2021,39,141,NA,NA,NA,3
2021,39,143,NA,NA,NA,3
2021,39,145,NA,NA,NA,3
2021,39,147,NA,NA,NA,3
2021,39,149,NA,NA,NA,3
2021,39,151,0.9630203895387927,0.9210076116538503,1,3
2021,39,153,0.9701581872595126,0.9382774383447301,1,3
2021,39,155,0.901277372050462,0.8093560420756506,0.9931987020252734,3
2021,39,157,NA,NA,NA,3
2021,39,159,NA,NA,NA,3
2021,39,161,NA,NA,NA,3
2021,39,163,NA,NA,NA,3
2021,39,165,NA,NA,NA,3
2021,39,167,NA,NA,NA,3
2021,39,169,0.9592495460964293,0.924554064051431,0.9939450281414276,3
2021,39,171,NA,NA,NA,3
2021,39,173,0.9579122959489198,0.9151035181230761,1,3
2021,39,175,NA,NA,NA,3
2021,40,001,NA,NA,NA,3
2021,40,003,NA,NA,NA,3
2021,40,005,NA,NA,NA,3
2021,40,007,NA,NA,NA,3
2021,40,009,NA,NA,NA,3
2021,40,011,NA,NA,NA,3
2021,40,013,NA,NA,NA,3
2021,40,015,NA,NA,NA,3
2021,40,017,NA,NA,NA,3
2021,40,019,NA,NA,NA,3
2021,40,021,NA,NA,NA,3
2021,40,023,NA,NA,NA,3
2021,40,025,NA,NA,NA,3
2021,40,027,0.9870046673377871,0.9674148200368698,1,3
2021,40,029,NA,NA,NA,3
2021,40,031,0.9752800230272364,0.9480955915678708,1,3
2021,40,033,NA,NA,NA,3
2021,40,035,NA,NA,NA,3
2021,40,037,NA,NA,NA,3
2021,40,039,NA,NA,NA,3
2021,40,041,NA,NA,NA,3
2021,40,043,NA,NA,NA,3
2021,40,045,NA,NA,NA,3
2021,40,047,NA,NA,NA,3
2021,40,049,NA,NA,NA,3
2021,40,051,NA,NA,NA,3
2021,40,053,NA,NA,NA,3
2021,40,055,NA,NA,NA,3
2021,40,057,NA,NA,NA,3
2021,40,059,NA,NA,NA,3
2021,40,061,NA,NA,NA,3
2021,40,063,NA,NA,NA,3
2021,40,065,NA,NA,NA,3
2021,40,067,NA,NA,NA,3
2021,40,069,NA,NA,NA,3
2021,40,071,NA,NA,NA,3
2021,40,073,NA,NA,NA,3
2021,40,075,NA,NA,NA,3
2021,40,077,NA,NA,NA,3
2021,40,079,NA,NA,NA,3
2021,40,081,NA,NA,NA,3
2021,40,083,NA,NA,NA,3
2021,40,085,NA,NA,NA,3
2021,40,087,NA,NA,NA,3
2021,40,089,NA,NA,NA,3
2021,40,091,NA,NA,NA,3
2021,40,093,NA,NA,NA,3
2021,40,095,NA,NA,NA,3
2021,40,097,NA,NA,NA,3
2021,40,099,NA,NA,NA,3
2021,40,101,NA,NA,NA,3
2021,40,103,NA,NA,NA,3
2021,40,105,NA,NA,NA,3
2021,40,107,NA,NA,NA,3
2021,40,109,0.7604758042714247,0.6651952554673437,0.8557563530755057,1
2021,40,111,NA,NA,NA,3
2021,40,113,NA,NA,NA,3
2021,40,115,NA,NA,NA,3
2021,40,117,NA,NA,NA,3
2021,40,119,0.9630051813471503,0.9188981191536985,1,3
2021,40,121,NA,NA,NA,3
2021,40,123,NA,NA,NA,3
2021,40,125,NA,NA,NA,3
2021,40,127,NA,NA,NA,3
2021,40,129,NA,NA,NA,3
2021,40,131,NA,NA,NA,3
2021,40,133,NA,NA,NA,3
2021,40,135,NA,NA,NA,3
2021,40,137,NA,NA,NA,3
2021,40,139,NA,NA,NA,3
2021,40,141,NA,NA,NA,3
2021,40,143,0.8695804029580676,0.8091066322961928,0.9300541736199424,1
2021,40,145,NA,NA,NA,3
2021,40,147,NA,NA,NA,3
2021,40,149,NA,NA,NA,3
2021,40,151,NA,NA,NA,3
2021,40,153,NA,NA,NA,3
2021,41,001,NA,NA,NA,3
2021,41,003,0.9943311893600786,0.983187264590589,1,3
2021,41,005,0.8912532198454475,0.7982429755614934,0.9842634641294016,3
2021,41,007,NA,NA,NA,3
2021,41,009,NA,NA,NA,3
2021,41,011,NA,NA,NA,3
2021,41,013,NA,NA,NA,3
2021,41,015,NA,NA,NA,3
2021,41,017,NA,NA,NA,3
2021,41,019,NA,NA,NA,3
2021,41,021,NA,NA,NA,3
2021,41,023,NA,NA,NA,3
2021,41,025,NA,NA,NA,3
2021,41,027,NA,NA,NA,3
2021,41,029,NA,NA,NA,3
2021,41,031,NA,NA,NA,3
2021,41,033,NA,NA,NA,3
2021,41,035,NA,NA,NA,3
2021,41,037,NA,NA,NA,3
2021,41,039,0.9356142429099017,0.8870852721310355,0.9841432136887679,1
2021,41,041,NA,NA,NA,3
2021,41,043,0.9943311893600785,0.9831872645905889,1,3
2021,41,045,NA,NA,NA,3
2021,41,047,0.8479795396419437,0.7454439308960208,0.9505151483878667,3
2021,41,049,NA,NA,NA,3
2021,41,051,0.9283821063449992,0.8771497627175928,0.9796144499724055,1
2021,41,053,NA,NA,NA,3
2021,41,055,NA,NA,NA,3
2021,41,057,NA,NA,NA,3
2021,41,059,NA,NA,NA,3
2021,41,061,NA,NA,NA,3
2021,41,063,NA,NA,NA,3
2021,41,065,NA,NA,NA,3
2021,41,067,0.9319993982247631,0.8853790152645488,0.9786197811849774,1
2021,41,069,NA,NA,NA,3
2021,41,071,0.953281423804227,0.886242338145242,1,3
2021,42,001,0.9592476489028213,0.9016761490000087,1,3
2021,42,003,0.9720556065203585,0.951331744832738,0.992779468207979,1
2021,42,005,0.9579650009020386,0.9071830727727722,1,3
2021,42,007,0.9288607197506416,0.8441287275831784,1,3
2021,42,009,NA,NA,NA,3
2021,42,011,0.8994824840764332,0.8316549709694724,0.9673099971833939,1
2021,42,013,0.9745886273692981,0.9430309043955265,1,3
2021,42,015,NA,NA,NA,3
2021,42,017,0.9472744970798184,0.8933317010977908,1,3
2021,42,019,0.9247985675917637,0.8083004285026798,1,3
2021,42,021,0.9380530973451328,0.869254512155,1,3
2021,42,023,NA,NA,NA,3
2021,42,025,NA,NA,NA,3
2021,42,027,0.9780794133707778,0.9500099133435477,1,3
2021,42,029,0.9748559455212154,0.939440250496101,1,1
2021,42,031,NA,NA,NA,3
2021,42,033,NA,NA,NA,3
2021,42,035,NA,NA,NA,3
2021,42,037,0.9883016503029037,0.9653607601504172,1,3
2021,42,039,0.8878290728729492,0.7756216390918317,1,3
2021,42,041,0.9431396671922742,0.870321764573669,1,1
2021,42,043,0.8947956220683494,0.7875348215332434,1,3
2021,42,045,0.9820345172880957,0.9594977526939417,1,1
2021,42,047,NA,NA,NA,3
2021,42,049,0.8532860982164672,0.7152186812274894,0.9913535152054449,3
2021,42,051,0.8327683615819209,0.6501665248562307,1,3
2021,42,053,NA,NA,NA,3
2021,42,055,0.8324666748366782,0.6346106894860939,1,3
2021,42,057,NA,NA,NA,3
2021,42,059,NA,NA,NA,3
2021,42,061,NA,NA,NA,3
2021,42,063,0.9579650009020385,0.9071830727727721,1,3
2021,42,065,NA,NA,NA,3
2021,42,067,NA,NA,NA,3
2021,42,069,0.940438261002729,0.841453869728075,1,3
2021,42,071,0.8928835925402275,0.8327609114826378,0.9530062735978173,1
2021,42,073,NA,NA,NA,3
2021,42,075,0.8322784810126582,0.7062978811098356,0.9582590809154808,3
2021,42,077,0.8951111981039327,0.7713490606172924,1,3
2021,42,079,0.8858860180436553,0.7953437983744103,0.9764282377129003,3
2021,42,081,0.8913415202860251,0.8264753301437922,0.956207710428258,3
2021,42,083,NA,NA,NA,3
2021,42,085,0.8489231758277082,0.6902314485058361,1,3
2021,42,087,NA,NA,NA,3
2021,42,089,NA,NA,NA,3
2021,42,091,0.9289720765760273,0.8806283874903138,0.9773157656617408,1
2021,42,093,NA,NA,NA,3
2021,42,095,0.9365902235930652,0.8751139966787177,0.9980664505074127,3
2021,42,097,NA,NA,NA,3
2021,42,099,NA,NA,NA,3
2021,42,101,0.8616802065322944,0.7961834868758794,0.9271769261887094,1
2021,42,103,NA,NA,NA,3
2021,42,105,NA,NA,NA,3
2021,42,107,0.9654278305963699,0.9125443086421081,1,3
2021,42,109,NA,NA,NA,3
2021,42,111,NA,NA,NA,3
2021,42,113,NA,NA,NA,3
2021,42,115,NA,NA,NA,3
2021,42,117,NA,NA,NA,3
2021,42,119,NA,NA,NA,3
2021,42,121,NA,NA,NA,3
2021,42,123,NA,NA,NA,3
2021,42,125,0.9142094441992282,0.8335339614500015,0.994884926948455,3
2021,42,127,NA,NA,NA,3
2021,42,129,0.9165090516076736,0.8501092856774121,0.9829088175379351,3
2021,42,131,NA,NA,NA,3
2021,42,133,0.97870083959346,0.9502162399962253,1,3
2021,44,001,NA,NA,NA,3
2021,44,003,0.9289972899728998,0.8335786825642817,1,3
2021,44,005,1,1,1,3
2021,44,007,0.9574937428413863,0.9260696245525969,0.9889178611301758,1
2021,44,009,0.976165065812878,0.9484386304532368,1,3
2021,45,001,NA,NA,NA,3
2021,45,003,0.7256513026052105,0.5298638379977585,0.9214387672126625,3
2021,45,005,NA,NA,NA,3
2021,45,007,0.8328718852252706,0.6829915752726345,0.9827521951779066,3
2021,45,009,NA,NA,NA,3
2021,45,011,NA,NA,NA,3
2021,45,013,0.8766445041731504,0.7170245625292384,1,3
2021,45,015,0.9640709255665095,0.9295347647276553,0.9986070864053638,3
2021,45,017,NA,NA,NA,3
2021,45,019,0.97569453533654,0.9531752031716485,0.9982138675014316,2
2021,45,021,NA,NA,NA,3
2021,45,023,NA,NA,NA,3
2021,45,025,NA,NA,NA,3
2021,45,027,NA,NA,NA,3
2021,45,029,NA,NA,NA,3
2021,45,031,NA,NA,NA,3
2021,45,033,NA,NA,NA,3
2021,45,035,0.9740763125220786,0.9453941688244856,1,3
2021,45,037,NA,NA,NA,3
2021,45,039,NA,NA,NA,3
2021,45,041,NA,NA,NA,3
2021,45,043,NA,NA,NA,3
2021,45,045,0.9507449158347838,0.9146085924536589,0.9868812392159088,1
2021,45,047,NA,NA,NA,3
2021,45,049,NA,NA,NA,3
2021,45,051,0.8361275088547816,0.7084175467734662,0.963837470936097,1
2021,45,053,NA,NA,NA,3
2021,45,055,NA,NA,NA,3
2021,45,057,NA,NA,NA,3
2021,45,059,NA,NA,NA,3
2021,45,061,NA,NA,NA,3
2021,45,063,0.8532933843707335,0.7572408543561379,0.9493459143853292,3
2021,45,065,NA,NA,NA,3
2021,45,067,NA,NA,NA,3
2021,45,069,NA,NA,NA,3
2021,45,071,NA,NA,NA,3
2021,45,073,0.9554594044286078,0.8991145514761133,1,3
2021,45,075,NA,NA,NA,3
2021,45,077,0.9554594044286079,0.8991145514761134,1,3
2021,45,079,0.9396737432869509,0.893190460903085,0.9861570256708168,1
2021,45,081,NA,NA,NA,3
2021,45,083,0.8870314744678073,0.815963417731304,0.9580995312043106,1
2021,45,085,NA,NA,NA,3
2021,45,087,NA,NA,NA,3
2021,45,089,NA,NA,NA,3
2021,45,091,0.8580360426627437,0.7406870129892613,0.9753850723362261,3
2021,46,003,NA,NA,NA,3
2021,46,005,NA,NA,NA,3
2021,46,007,NA,NA,NA,3
2021,46,009,NA,NA,NA,3
2021,46,011,NA,NA,NA,3
2021,46,013,NA,NA,NA,3
2021,46,015,NA,NA,NA,3
2021,46,017,NA,NA,NA,3
2021,46,019,NA,NA,NA,3
2021,46,021,NA,NA,NA,3
2021,46,023,NA,NA,NA,3
2021,46,025,NA,NA,NA,3
2021,46,027,NA,NA,NA,3
2021,46,029,NA,NA,NA,3
2021,46,031,NA,NA,NA,3
2021,46,033,NA,NA,NA,3
2021,46,035,NA,NA,NA,3
2021,46,037,NA,NA,NA,3
2021,46,039,NA,NA,NA,3
2021,46,041,NA,NA,NA,3
2021,46,043,NA,NA,NA,3
2021,46,045,NA,NA,NA,3
2021,46,047,NA,NA,NA,3
2021,46,049,NA,NA,NA,3
2021,46,051,NA,NA,NA,3
2021,46,053,NA,NA,NA,3
2021,46,055,NA,NA,NA,3
2021,46,057,NA,NA,NA,3
2021,46,059,NA,NA,NA,3
2021,46,061,NA,NA,NA,3
2021,46,063,NA,NA,NA,3
2021,46,065,NA,NA,NA,3
2021,46,067,NA,NA,NA,3
2021,46,069,NA,NA,NA,3
2021,46,071,NA,NA,NA,3
2021,46,073,NA,NA,NA,3
2021,46,075,NA,NA,NA,3
2021,46,077,NA,NA,NA,3
2021,46,079,NA,NA,NA,3
2021,46,081,NA,NA,NA,3
2021,46,083,NA,NA,NA,3
2021,46,085,NA,NA,NA,3
2021,46,087,NA,NA,NA,3
2021,46,089,NA,NA,NA,3
2021,46,091,NA,NA,NA,3
2021,46,093,NA,NA,NA,3
2021,46,095,NA,NA,NA,3
2021,46,097,NA,NA,NA,3
2021,46,099,0.8323886423851888,0.7115827711067284,0.9531945136636493,3
2021,46,101,NA,NA,NA,3
2021,46,102,NA,NA,NA,3
2021,46,103,NA,NA,NA,3
2021,46,105,NA,NA,NA,3
2021,46,107,NA,NA,NA,3
2021,46,109,NA,NA,NA,3
2021,46,111,NA,NA,NA,3
2021,46,115,NA,NA,NA,3
2021,46,117,NA,NA,NA,3
2021,46,119,NA,NA,NA,3
2021,46,121,NA,NA,NA,3
2021,46,123,NA,NA,NA,3
2021,46,125,NA,NA,NA,3
2021,46,127,NA,NA,NA,3
2021,46,129,NA,NA,NA,3
2021,46,135,NA,NA,NA,3
2021,46,137,NA,NA,NA,3
2021,47,001,NA,NA,NA,3
2021,47,003,NA,NA,NA,3
2021,47,005,NA,NA,NA,3
2021,47,007,NA,NA,NA,3
2021,47,009,0.94668911335578,0.8456359055645069,1,3
2021,47,011,1,1,1,3
2021,47,013,NA,NA,NA,3
2021,47,015,NA,NA,NA,3
2021,47,017,NA,NA,NA,3
2021,47,019,NA,NA,NA,3
2021,47,021,NA,NA,NA,3
2021,47,023,NA,NA,NA,3
2021,47,025,NA,NA,NA,3
2021,47,027,NA,NA,NA,3
2021,47,029,NA,NA,NA,3
2021,47,031,NA,NA,NA,3
2021,47,033,NA,NA,NA,3
2021,47,035,NA,NA,NA,3
2021,47,037,0.9403652090341182,0.9015401821852852,0.9791902358829513,1
2021,47,039,NA,NA,NA,3
2021,47,041,NA,NA,NA,3
2021,47,043,NA,NA,NA,3
2021,47,045,NA,NA,NA,3
2021,47,047,NA,NA,NA,3
2021,47,049,NA,NA,NA,3
2021,47,051,NA,NA,NA,3
2021,47,053,NA,NA,NA,3
2021,47,055,NA,NA,NA,3
2021,47,057,NA,NA,NA,3
2021,47,059,NA,NA,NA,3
2021,47,061,NA,NA,NA,3
2021,47,063,NA,NA,NA,3
2021,47,065,0.8544999455871151,0.7776806759878213,0.9313192151864088,1
2021,47,067,NA,NA,NA,3
2021,47,069,NA,NA,NA,3
2021,47,071,NA,NA,NA,3
2021,47,073,NA,NA,NA,3
2021,47,075,NA,NA,NA,3
2021,47,077,NA,NA,NA,3
2021,47,079,NA,NA,NA,3
2021,47,081,NA,NA,NA,3
2021,47,083,NA,NA,NA,3
2021,47,085,NA,NA,NA,3
2021,47,087,NA,NA,NA,3
2021,47,089,NA,NA,NA,3
2021,47,091,NA,NA,NA,3
2021,47,093,0.940549507865339,0.8955248375011394,0.9855741782295385,1
2021,47,095,NA,NA,NA,3
2021,47,097,NA,NA,NA,3
2021,47,099,NA,NA,NA,3
2021,47,101,NA,NA,NA,3
2021,47,103,NA,NA,NA,3
2021,47,105,NA,NA,NA,3
2021,47,107,NA,NA,NA,3
2021,47,109,NA,NA,NA,3
2021,47,111,NA,NA,NA,3
2021,47,113,0.9739912029068655,0.937170571175352,1,3
2021,47,115,NA,NA,NA,3
2021,47,117,NA,NA,NA,3
2021,47,119,NA,NA,NA,3
2021,47,121,NA,NA,NA,3
2021,47,123,NA,NA,NA,3
2021,47,125,0.9158143194335169,0.8275587180606618,1,3
2021,47,127,NA,NA,NA,3
2021,47,129,NA,NA,NA,3
2021,47,131,NA,NA,NA,3
2021,47,133,NA,NA,NA,3
2021,47,135,NA,NA,NA,3
2021,47,137,NA,NA,NA,3
2021,47,139,NA,NA,NA,3
2021,47,141,0.915929203539823,0.8192144461898184,1,3
2021,47,143,NA,NA,NA,3
2021,47,145,NA,NA,NA,3
2021,47,147,NA,NA,NA,3
2021,47,149,0.994739087160529,0.9861701773198203,1,1
2021,47,151,NA,NA,NA,3
2021,47,153,NA,NA,NA,3
2021,47,155,NA,NA,NA,3
2021,47,157,0.9176634537219835,0.8729069274576795,0.9624199799862876,1
2021,47,159,NA,NA,NA,3
2021,47,161,NA,NA,NA,3
2021,47,163,0.8411764965526982,0.7120228223611437,0.9703301707442528,3
2021,47,165,0.967816683831102,0.9054403057870617,1,3
2021,47,167,NA,NA,NA,3
2021,47,169,NA,NA,NA,3
2021,47,171,NA,NA,NA,3
2021,47,173,NA,NA,NA,3
2021,47,175,NA,NA,NA,3
2021,47,177,NA,NA,NA,3
2021,47,179,0.8584836216415164,0.6778798424579553,1,3
2021,47,181,NA,NA,NA,3
2021,47,183,NA,NA,NA,3
2021,47,185,NA,NA,NA,3
2021,47,187,1,1,1,3
2021,47,189,NA,NA,NA,3
2021,48,001,NA,NA,NA,3
2021,48,003,NA,NA,NA,3
2021,48,005,0.9777419827207497,0.9463308417153979,1,3
2021,48,007,NA,NA,NA,3
2021,48,009,NA,NA,NA,3
2021,48,011,NA,NA,NA,3
2021,48,013,NA,NA,NA,3
2021,48,015,NA,NA,NA,3
2021,48,017,NA,NA,NA,3
2021,48,019,NA,NA,NA,3
2021,48,021,NA,NA,NA,3
2021,48,023,NA,NA,NA,3
2021,48,025,NA,NA,NA,3
2021,48,027,0.9010782934833568,0.8469424581274908,0.9552141288392227,1
2021,48,029,0.9005696192201602,0.8692888432923949,0.9318503951479256,1
2021,48,031,NA,NA,NA,3
2021,48,033,NA,NA,NA,3
2021,48,035,NA,NA,NA,3
2021,48,037,NA,NA,NA,3
2021,48,039,0.9193462662769067,0.8450739693456093,0.9936185632082042,3
2021,48,041,0.9762080218970418,0.9592881419980066,0.993127901796077,1
2021,48,043,NA,NA,NA,3
2021,48,045,NA,NA,NA,3
2021,48,047,NA,NA,NA,3
2021,48,049,NA,NA,NA,3
2021,48,051,NA,NA,NA,3
2021,48,053,NA,NA,NA,3
2021,48,055,NA,NA,NA,3
2021,48,057,NA,NA,NA,3
2021,48,059,NA,NA,NA,3
2021,48,061,0.8633905961262063,0.7866704530389268,0.9401107392134858,1
2021,48,063,NA,NA,NA,3
2021,48,065,NA,NA,NA,3
2021,48,067,NA,NA,NA,3
2021,48,069,NA,NA,NA,3
2021,48,071,NA,NA,NA,3
2021,48,073,NA,NA,NA,3
2021,48,075,NA,NA,NA,3
2021,48,077,NA,NA,NA,3
2021,48,079,NA,NA,NA,3
2021,48,081,NA,NA,NA,3
2021,48,083,NA,NA,NA,3
2021,48,085,0.9246630264614915,0.8757347558056098,0.9735912971173731,1
2021,48,087,NA,NA,NA,3
2021,48,089,NA,NA,NA,3
2021,48,091,NA,NA,NA,3
2021,48,093,NA,NA,NA,3
2021,48,095,NA,NA,NA,3
2021,48,097,NA,NA,NA,3
2021,48,099,0.8433132010353753,0.7327589797528704,0.9538674223178802,3
2021,48,101,NA,NA,NA,3
2021,48,103,NA,NA,NA,3
2021,48,105,NA,NA,NA,3
2021,48,107,NA,NA,NA,3
2021,48,109,NA,NA,NA,3
2021,48,111,NA,NA,NA,3
2021,48,113,0.8810329393557784,0.8455231205640883,0.9165427581474686,1
2021,48,115,NA,NA,NA,3
2021,48,117,NA,NA,NA,3
2021,48,119,NA,NA,NA,3
2021,48,121,0.9413599763922263,0.907372473567229,0.9753474792172236,1
2021,48,123,NA,NA,NA,3
2021,48,125,NA,NA,NA,3
2021,48,127,NA,NA,NA,3
2021,48,129,NA,NA,NA,3
2021,48,131,NA,NA,NA,3
2021,48,133,NA,NA,NA,3
2021,48,135,NA,NA,NA,3
2021,48,137,NA,NA,NA,3
2021,48,139,0.9729197439684885,0.9279386554695985,1,3
2021,48,141,0.9436772951711441,0.9069411693877206,0.9804134209545675,1
2021,48,143,NA,NA,NA,3
2021,48,145,NA,NA,NA,3
2021,48,147,NA,NA,NA,3
2021,48,149,NA,NA,NA,3
2021,48,151,NA,NA,NA,3
2021,48,153,NA,NA,NA,3
2021,48,155,NA,NA,NA,3
2021,48,157,0.880835743374845,0.7935015643829231,0.968169922366767,3
2021,48,159,NA,NA,NA,3
2021,48,161,NA,NA,NA,3
2021,48,163,NA,NA,NA,3
2021,48,165,NA,NA,NA,3
2021,48,167,0.8640192539109507,0.7089345265904198,1,3
2021,48,169,NA,NA,NA,3
2021,48,171,NA,NA,NA,3
