year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2018,04,015,all,All,0.6725764941378324,0.5747001696126937,0.7704528186629711,1
2018,04,017,all,All,0.7635820895522388,0.7166471833752636,0.8105169957292141,2
2018,04,019,all,All,0.871408911061414,0.8495582993136286,0.8932595228091995,1
2018,04,021,all,All,0.7447623161738368,0.6876940963091905,0.8018305360384831,1
2018,04,023,all,All,0.8585922637920101,0.7978139703183939,0.9193705572656264,3
2018,04,025,all,All,0.9288711707931179,0.8890936009998559,0.9686487405863798,1
2018,04,027,all,All,0.8460057747834456,0.7800368528367494,0.9119746967301419,1
2018,05,001,all,All,NA,NA,NA,NA
2018,05,003,all,All,NA,NA,NA,NA
2018,05,005,all,All,0.8143025309005297,0.7242141575959362,0.9043909042051232,3
2018,05,007,all,All,0.8985377499253954,0.8603715655409201,0.9367039343098706,1
2018,05,009,all,All,0.8143025309005296,0.7242141575959361,0.9043909042051231,3
2018,05,011,all,All,NA,NA,NA,NA
2018,05,013,all,All,NA,NA,NA,NA
2018,05,015,all,All,NA,NA,NA,NA
2018,05,017,all,All,NA,NA,NA,NA
2018,05,019,all,All,0.8817317845828933,0.8240221799095214,0.9394413892562651,3
2018,05,021,all,All,0.9228257133035408,0.8780284744010161,0.9676229522060655,3
2018,05,023,all,All,0.8760119301235619,0.8186238690966066,0.9333999911505173,3
2018,05,025,all,All,NA,NA,NA,NA
2018,05,027,all,All,0.8867041198501873,0.8112513673684244,0.9621568723319501,3
2018,05,029,all,All,0.9577677224736049,0.9273208059742992,0.9882146389729105,3
2018,05,031,all,All,0.9192486625582726,0.8769230173224671,0.9615743077940782,2
2018,05,033,all,All,0.9102730819245775,0.861079198161509,0.9594669656876459,3
2018,05,035,all,All,0.8734439834024896,0.8105789334572744,0.9363090333477049,2
2018,05,037,all,All,NA,NA,NA,NA
2018,05,039,all,All,NA,NA,NA,NA
2018,05,041,all,All,NA,NA,NA,NA
2018,05,043,all,All,NA,NA,NA,NA
2018,05,045,all,All,0.9536132140399173,0.9209158274717271,0.9863106006081075,2
2018,05,047,all,All,NA,NA,NA,NA
2018,05,049,all,All,NA,NA,NA,NA
2018,05,051,all,All,0.8817317845828933,0.8240221799095214,0.9394413892562651,2
2018,05,053,all,All,NA,NA,NA,NA
2018,05,055,all,All,0.9228257133035408,0.8780284744010161,0.9676229522060655,3
2018,05,057,all,All,NA,NA,NA,NA
2018,05,059,all,All,0.8817317845828934,0.8240221799095215,0.9394413892562652,3
2018,05,061,all,All,NA,NA,NA,NA
2018,05,063,all,All,0.8760119301235619,0.8186238690966066,0.9333999911505173,3
2018,05,065,all,All,NA,NA,NA,NA
2018,05,067,all,All,0.9376804619826757,0.9021393082479972,0.9732216157173543,3
