year,state,place,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,18,10342,0.5755407594388686,0.46093089654571806,0.6901506223320192,2
2018,18,22000,0.4143060933360506,0.3186112707315011,0.5100009159406002,3
2018,18,23278,0.5519494187252376,0.45814227152777354,0.6457565659227017,2
2018,18,25000,0.35837805201559425,0.30337984170234905,0.41337626232883945,1
2018,18,31000,0.3408849557522124,0.24544183922369767,0.4363280722807271,3
2018,18,36003,0.41386653130691453,0.3686318164017598,0.45910124621206927,1
2018,18,71000,0.38480626343869123,0.31791098920589106,0.4517015376714914,3
2018,19,12000,0.49591177029853584,0.39186142986310313,0.5999621107339685,3
2018,19,19000,0.5007267441860466,0.4165940884536746,0.5848593999184185,3
2018,19,21000,0.3714530210366155,0.28549863586043206,0.4574074062127989,3
2018,19,73335,0.4327386692381871,0.3215684125015636,0.5439089259748107,2
2018,20,36000,0.43044390073400907,0.3507791748863923,0.5101086265816258,3
2018,20,38900,0.5563126252505011,0.40689737278155486,0.7057278777194473,1
2018,20,52575,0.4369001727466676,0.352251101545487,0.5215492439478482,2
2018,20,53775,0.6099324313850555,0.5424359779888501,0.6774288847812608,2
2018,20,71000,0.41221215920846094,0.31666203675548443,0.5077622816614374,3
2018,20,79000,0.3573776647318963,0.307744394920357,0.4070109345434356,2
2018,21,46027,0.5000637511156445,0.43001388404734836,0.5701136181839406,1
2018,21,48006,0.3940523303037137,0.33595770715356815,0.4521469534538593,2
2018,22,05000,0.5495844194205565,0.4792386526142012,0.6199301862269118,3
2018,22,40735,0.49119072523947055,0.40796505573852626,0.5744163947404148,2
2018,22,41155,0.4915586004404209,0.39472808470055176,0.58838911618029,2
2018,22,55000,0.6166902404526167,0.555255330358968,0.6781251505462653,3
2018,22,70000,0.5208423419362554,0.43170317984918727,0.6099815040233236,3
2018,24,04000,0.5013946604428758,0.45554391600344774,0.5472454048823039,2
2018,24,30325,0.48134200616227324,0.3651531782398072,0.5975308340847393,2
2018,25,07000,0.45871264567678044,0.41292603567928854,0.5044992556742723,2
2018,25,09000,0.5011570247933884,0.3879515371358467,0.6143625124509302,2
2018,25,11000,0.7820088300220751,0.6701151065210337,0.8939025535231165,3
2018,25,23000,0.5227524972253051,0.3860227148915362,0.659482279559074,2
2018,25,34550,0.43666026871401153,0.342075476112152,0.5312450613158711,2
2018,25,37000,0.34001358695652173,0.2269941892747669,0.45303298463827657,3
2018,25,37490,0.25821596244131456,0.178603112645989,0.33782881223664013,1
2018,25,45000,0.42800318217979316,0.3340218202556499,0.5219845441039364,3
2018,25,45560,0.7840764331210192,0.7192657940016717,0.8488870722403666,2
2018,25,55745,0.6459562651856995,0.5333296784790588,0.7585828518923402,1
2018,25,62535,0.6629213483146068,0.5455380492236195,0.7803046474055941,2
2018,25,67000,0.5416555762576524,0.44325170239978506,0.6400594501155197,3
2018,25,82000,0.4247465557577333,0.3390107199151835,0.5104823916002831,3
2018,26,03000,0.6376337274006066,0.5354475585171771,0.7398198962840362,3
2018,26,21000,0.42430278884462147,0.33650634454773665,0.5120992331415063,3
2018,26,22000,0.349127111387776,0.2890022503744437,0.40925197240110833,1
2018,26,27440,0.614354066985646,0.47356633048693353,0.7551418034843584,2
2018,26,29000,0.4860097323600973,0.34777640171805024,0.6242430630021444,3
2018,26,34000,0.48422302283537505,0.3825883778390068,0.5858576678317433,1
2018,26,46000,0.3873605956153998,0.28072475529798896,0.4939964359328107,3
2018,26,49000,0.5415896487985212,0.4432585676143494,0.639920729982693,2
2018,26,69035,0.5910039363938274,0.4964181937454759,0.6855896790421789,2
2018,26,74900,0.6143540669856459,0.4735663304869335,0.7551418034843582,2
2018,26,76460,0.523537323470074,0.40623697075699255,0.6408376761831553,1
2018,26,80700,0.5931716656030632,0.4969413415107978,0.6894019896953286,2
2018,26,84000,0.3054101221640489,0.20572995157872986,0.4050902927493679,2
2018,26,86000,0.4026884862653419,0.2772360317182725,0.5281409408124114,2
2018,26,88940,0.3780566976844839,0.27255910292462715,0.48355429244434067,2
2018,27,06616,0.4261067708333333,0.3022151482684584,0.5499983933982082,2
2018,27,07966,0.3633245382585752,0.22540304646405918,0.5012460300530912,2
2018,27,17000,0.4256039248119909,0.2730250308399512,0.57818281878403055,3
2018,27,43000,0.5657121422016338,0.4945361691954662,0.6368881152078014,2
2018,27,51730,0.5935483870967742,0.46770853998799744,0.7193882342055509,2
2018,27,54880,0.4442796610169491,0.3575376103970355,0.5310217116368627,2
2018,27,58000,0.30580898487123226,0.24433835967736586,0.3672796100650987,1
2018,27,71428,0.41832669322709165,0.2782381881234165,0.5584151983307668,2
2018,28,36000,0.5083146425274131,0.4298195722802642,0.5868097127745621,3
2018,29,15670,0.5285917496443812,0.41314662878896957,0.6440368704997927,2
2018,29,35000,0.4320019290237879,0.3511462497185204,0.5128576083290555,3
2018,29,38000,0.39126808054395257,0.3436487470601922,0.4388874140277129,1
2018,29,41348,0.5253380881619854,0.4298445227163967,0.620831653607574,1
2018,29,54074,0.4739371768815964,0.39978012832906196,0.5480942254341309,2
2018,29,65000,0.558066211245402,0.47683221818555355,0.6393002043052505,3
2018,29,70000,0.4179190559005121,0.3270858359806591,0.5087522758203651,3
2018,30,06550,0.3906299866142394,0.29176843798346463,0.4894915352450142,1
2018,31,28000,0.38408744006283574,0.32083940065590427,0.4473354794697672,3
2018,31,37000,0.3768146591996191,0.3392399116314544,0.4143894067677838,3
2018,32,31900,0.3707856381072933,0.3108893836846327,0.4306818925299539,1
2018,32,40000,0.3455667420312064,0.30547156530534947,0.38566191875706335,2
2018,32,51800,0.26077611163146114,0.21133401142518038,0.3102182118377419,1
2018,32,60600,0.40042918184023185,0.3428633063807208,0.4579950572997429,1
2018,32,68400,0.41278956838977093,0.3187751509940143,0.5068039857855275,2
2018,33,45140,0.423963133640553,0.3109426395662681,0.5369836277148379,1
2018,33,50260,0.3333333333333333,0.21142965835648658,0.45523700831018005,2
2018,34,13690,0.6121657277405278,0.5326766558026175,0.6916547996784381,2
2018,34,21000,0.5466229149576155,0.445539678726992,0.647706151188239,3
2018,34,36000,0.7003872398313962,0.642799158265944,0.7579753213968483,3
2018,34,51000,0.6763919821826281,0.6122535146412342,0.7405304497240219,3
2018,34,57000,0.6042105263157894,0.5149736276291892,0.6934474250023897,2
2018,34,74000,0.5609821910415542,0.46196150924448076,0.6600028728386277,2
2018,35,02000,0.3991028696470527,0.34402975364195476,0.45417598565215067,2
2018,35,39380,0.35964093243049555,0.20809421129435438,0.5111876535666368,1
2018,35,63460,0.3477688537294851,0.2338689615061136,0.46166874595285656,2
2018,35,70500,0.46631762652705055,0.35821566514624864,0.5744195879078525,2
2018,36,01000,0.579110251450677,0.45120733715608824,0.7070131657452656,3
2018,36,11000,0.4510457714458927,0.372904437437588,0.5291871054541974,2
2018,36,50617,0.5968767023787905,0.5194503639583902,0.6743030407991909,2
2018,36,51000,0.5444766908753828,0.5315537662055898,0.5573996155451757,1
2018,36,63000,0.4474058227538173,0.3709016713469221,0.5239099741607125,3
2018,36,73000,0.4375658587987355,0.3498232332977521,0.5253084842997189,3
2018,36,84000,0.6015497553017944,0.505571285662597,0.6975282249409919,2
2018,37,02140,0.45870240277110086,0.34036712727955953,0.5770376782626422,2
2018,37,10740,0.5367780479504974,0.46746876196575066,0.6060873339352442,2
2018,37,12000,0.42979319423923545,0.3925113364808146,0.4670750519976563,2
2018,37,14100,0.4412879278342067,0.3480717536407833,0.53450410202763,2
2018,37,19000,0.4460362239615806,0.36956894373291005,0.5225035041902512,3
2018,37,22920,0.3853896714728592,0.3287386752971626,0.44204066764855576,1
2018,37,25580,0.37016272658758437,0.2625642211063323,0.4777612320688364,2
2018,37,28000,0.38814382402031705,0.3189750533854549,0.4573125946551792,2
2018,37,28080,0.3809402146142054,0.29181065484330604,0.4700697743851048,2
2018,37,31400,0.36010991185098185,0.27818779438840946,0.44203202931355423,2
2018,37,55000,0.49322955108256894,0.4397437861860991,0.5467153159790388,3
2018,37,74440,0.416129941800667,0.3020198796353616,0.5302400039659724,2
2018,37,75000,0.3876810597437851,0.32608933878920093,0.44927278069836923,3
2018,38,25700,0.3795350858135998,0.2555677386802978,0.5035024329469018,2
2018,39,01000,0.4054725785501597,0.32218118116528116,0.4887639759350383,3
2018,39,15000,0.4424973030846456,0.3698821054167672,0.515112500752524,2
2018,39,16000,0.3966270376232816,0.33805218273362175,0.45520189251294146,3
2018,39,18000,0.3890497641123589,0.3559372200346069,0.4221623081901109,2
2018,39,21000,0.38640451714755325,0.2961018040397263,0.4767072302553802,3
2018,39,61000,0.3964912280701754,0.28287818198750936,0.5101042741528414,3
2018,39,77000,0.3878090025821782,0.31174999139478055,0.46386801376957587,3
2018,40,09050,0.5205031135174845,0.46700933969432196,0.5739968873406469,2
2018,40,23200,0.5832295558322955,0.4619757756143688,0.7044833360502223,2
2018,40,41850,0.414519056261343,0.2956916937705724,0.5333464187521136,1
2018,40,52500,0.34794432890737476,0.2720303907952549,0.42385826701949464,2
2018,40,55000,0.3867305135568769,0.3384286633088136,0.43503236380494015,3
2018,40,75000,0.47005096464830104,0.42427700020769094,0.5158249290889112,3
2018,41,05350,0.37969292076926453,0.28859486549368685,0.4707909760448422,2
2018,41,05800,0.46790673303641606,0.36548052532256947,0.5703329407502626,2
2018,41,23850,0.5077945812892302,0.42685082013981374,0.5887383424386465,2
2018,41,31250,0.3590758968717989,0.270163787728041,0.44798800601555683,2
2018,41,34100,0.44438135522878525,0.35191847503019125,0.5368442354273792,1
2018,41,47000,0.29751336297575465,0.20852147049700936,0.38650525545449993,2
2018,41,59000,0.5918740978445415,0.5501963456029844,0.6335518500860986,2
2018,41,64900,0.3922236177990093,0.324886477684046,0.45956075791397266,2
2018,42,02000,0.25220883534136546,0.15338889918518836,0.3510287714975425,3
2018,42,06088,0.42053721320649134,0.3119890894743715,0.5290853369386112,2
2018,42,24000,0.367300131061599,0.24449149551877591,0.49010876660442204,3
2018,42,60000,0.4769363621099091,0.4356475915380068,0.5182251326818114,1
2018,42,61000,0.5252130718064747,0.44824010605551523,0.6021860375574342,2
2018,42,63624,0.2593073593073593,0.1716061791898641,0.34700853942485455,2
2018,42,69000,0.5529725609756098,0.4300990073590045,0.675846114592215,3
2018,44,19180,0.4237576582709326,0.2956032086313858,0.5519121079104794,2
2018,44,54640,0.3709604005461994,0.2894836189387618,0.452437182153637,2
2018,44,59000,0.3768209083119109,0.2844077787168918,0.46923403790692997,3
2018,44,74300,0.48511438420557823,0.39231141662772484,0.5779173517834316,2
