year,state,place,state_name,place_name,share_digital_access,share_digital_access_quality
2017,39,15000,Ohio,Cincinnati city,0.796999524522571,1
2017,39,16000,Ohio,Cleveland city,0.6855232737585679,1
2017,39,18000,Ohio,Columbus city,0.8691300849150568,1
2017,39,21000,Ohio,Dayton city,0.7669170323856441,1
2017,39,61000,Ohio,Parma city,0.8437537039231955,1
2017,39,77000,Ohio,Toledo city,0.7956474725199874,1
2017,40,09050,Oklahoma,Broken Arrow city,0.9390002257392962,1
2017,40,23200,Oklahoma,Edmond city,0.9102970868185751,1
2017,40,41850,Oklahoma,Lawton city,0.8581637775743437,1
2017,40,52500,Oklahoma,Norman city,0.9110622771374077,1
2017,40,55000,Oklahoma,Oklahoma City city,0.8406351394516081,1
2017,40,75000,Oklahoma,Tulsa city,0.8011067388096409,1
2017,41,05350,Oregon,Beaverton city,0.912546754535508,1
2017,41,05800,Oregon,Bend city,0.8993153762787133,1
2017,41,23850,Oregon,Eugene city,0.855692995316926,1
2017,41,31250,Oregon,Gresham city,0.8326981238781381,1
2017,41,34100,Oregon,Hillsboro city,0.9394565021032801,1
2017,41,47000,Oregon,Medford city,0.840104246512341,1
2017,41,59000,Oregon,Portland city,0.8935679337598795,1
2017,41,64900,Oregon,Salem city,0.8714771581412042,1
2017,42,02000,Pennsylvania,Allentown city,0.7900873965041398,1
2017,42,06088,Pennsylvania,Bethlehem city,0.7845686729773174,1
2017,42,24000,Pennsylvania,Erie city,0.7667047401484866,1
2017,42,60000,Pennsylvania,Philadelphia city,0.7069036628380808,1
2017,42,61000,Pennsylvania,Pittsburgh city,0.8175521310807468,1
2017,42,63624,Pennsylvania,Reading city,0.7982617764644533,1
2017,42,69000,Pennsylvania,Scranton city,0.7746299942831735,1
2017,44,19180,Rhode Island,Cranston city,0.8500208594075929,1
2017,44,54640,Rhode Island,Pawtucket city,0.8195876288659794,1
2017,44,59000,Rhode Island,Providence city,0.8142340544921753,1
2017,44,74300,Rhode Island,Warwick city,0.8691813090758245,1
2017,45,13330,South Carolina,Charleston city,0.7984325466713632,1
2017,45,16000,South Carolina,Columbia city,0.8113148831998672,1
2017,45,48535,South Carolina,Mount Pleasant town,0.918216805644644,1
2017,45,50875,South Carolina,North Charleston city,0.6847266595669151,1
2017,46,59020,South Dakota,Sioux Falls city,0.8678522909719649,1
2017,47,14000,Tennessee,Chattanooga city,0.7363163782325459,1
2017,47,15160,Tennessee,Clarksville city,0.8803156353768701,1
2017,47,27740,Tennessee,Franklin city,0.9114198147778,1
2017,47,40000,Tennessee,Knoxville city,0.7724685705613032,1
2017,47,48000,Tennessee,Memphis city,0.706419003886126,1
2017,47,51560,Tennessee,Murfreesboro city,0.8264467901589518,1
2017,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),0.852268857717192,1
2017,48,01000,Texas,Abilene city,0.7497198094704399,1
2017,48,01924,Texas,Allen city,0.9689349997010106,1
2017,48,03000,Texas,Amarillo city,0.8068390895232087,1
2017,48,04000,Texas,Arlington city,0.8487051754953037,1
2017,48,05000,Texas,Austin city,0.8873546183490966,1
2017,48,06128,Texas,Baytown city,0.847101662498161,1
2017,48,07000,Texas,Beaumont city,0.7314946619217082,1
2017,48,10768,Texas,Brownsville city,0.34955310905673403,1
2017,48,10912,Texas,Bryan city,0.7725659719981934,1
2017,48,13024,Texas,Carrollton city,0.9065315315315315,1
2017,48,13552,Texas,Cedar Park city,0.9417679656775116,1
2017,48,15976,Texas,College Station city,0.8657446753715007,1
2017,48,16432,Texas,Conroe city,0.8643205788988634,1
2017,48,17000,Texas,Corpus Christi city,0.8366278919142983,1
2017,48,19000,Texas,Dallas city,0.7966668225865551,1
2017,48,19972,Texas,Denton city,0.9058169497027614,1
2017,48,22660,Texas,Edinburg city,0.7408439946534275,1
2017,48,24000,Texas,El Paso city,0.7949082720941193,1
2017,48,26232,Texas,Flower Mound town,0.9769113567996249,1
2017,48,27000,Texas,Fort Worth city,0.8562115937288255,1
2017,48,27684,Texas,Frisco city,0.9522847506377442,1
2017,48,29000,Texas,Garland city,0.891906269462321,1
2017,48,30464,Texas,Grand Prairie city,0.8591456700031228,1
2017,48,35000,Texas,Houston city,0.8267883192508888,1
2017,48,37000,Texas,Irving city,0.8467956999442936,1
2017,48,39148,Texas,Killeen city,0.8604311152764761,1
2017,48,41464,Texas,Laredo city,0.6357023340234254,1
2017,48,41980,Texas,League City city,0.9320298990349751,1
2017,48,42508,Texas,Lewisville city,0.9221739461849227,1
2017,48,43888,Texas,Longview city,0.8106347062795408,1
2017,48,45000,Texas,Lubbock city,0.7977243861134632,1
2017,48,45384,Texas,McAllen city,0.7982960642087643,1
2017,48,45744,Texas,McKinney city,0.904258243979752,1
2017,48,47892,Texas,Mesquite city,0.9095621607190532,1
2017,48,48072,Texas,Midland city,0.841962691621006,1
2017,48,48768,Texas,Mission city,0.737711258073249,1
2017,48,50820,Texas,New Braunfels city,0.8572049046139454,1
2017,48,53388,Texas,Odessa city,0.8584517766497461,1
2017,48,56000,Texas,Pasadena city,0.8550870992173694,1
2017,48,56348,Texas,Pearland city,0.9404293213348331,1
2017,48,57200,Texas,Pharr city,0.6040092588548718,1
2017,48,58016,Texas,Plano city,0.9386394916947907,1
2017,48,61796,Texas,Richardson city,0.9266801497082549,1
2017,48,63500,Texas,Round Rock city,0.9514699749791493,1
2017,48,64472,Texas,San Angelo city,0.752423480202357,1
2017,48,65000,Texas,San Antonio city,0.789133749962623,1
2017,48,70808,Texas,Sugar Land city,0.953655599518321,1
2017,48,72176,Texas,Temple city,0.8340208067165541,1
2017,48,74144,Texas,Tyler city,0.8731612545101305,1
2017,48,76000,Texas,Waco city,0.7587816360197964,1
2017,48,79000,Texas,Wichita Falls city,0.7536965498867724,1
2017,49,43660,Utah,Layton city,0.9049578014334789,1
2017,49,44320,Utah,Lehi city,NA,NA
2017,49,55980,Utah,Ogden city,0.8065739570164349,1
2017,49,57300,Utah,Orem city,0.9062699030500319,1
2017,49,62470,Utah,Provo city,0.6784222870545163,1
2017,49,65330,Utah,St. George city,0.8260425183973835,1
2017,49,67000,Utah,Salt Lake City city,0.8549163742540276,1
2017,49,67440,Utah,Sandy city,0.8988170148502391,1
2017,49,70850,Utah,South Jordan city,0.8931708438721545,1
2017,49,82950,Utah,West Jordan city,0.939359583269496,1
2017,49,83470,Utah,West Valley City city,0.8784803799050237,1
2017,51,01000,Virginia,Alexandria city,0.9235793130176411,1
2017,51,16000,Virginia,Chesapeake city,0.9064171122994652,1
2017,51,35000,Virginia,Hampton city,0.8203578200386731,1
2017,51,47672,Virginia,Lynchburg city,0.7836341410800316,1
2017,51,56000,Virginia,Newport News city,0.6713598752328553,1
2017,51,57000,Virginia,Norfolk city,0.8584859487576403,1
2017,51,64000,Virginia,Portsmouth city,0.8165866578381062,1
2017,51,67000,Virginia,Richmond city,0.7433553391837622,1
2017,51,68000,Virginia,Roanoke city,0.7440960767094676,1
2017,51,76432,Virginia,Suffolk city,0.7913958339631768,1
2017,51,82000,Virginia,Virginia Beach city,0.9035884799014323,1
2017,53,03180,Washington,Auburn city,0.9198343490118178,1
2017,53,05210,Washington,Bellevue city,0.9311774182721353,1
2017,53,05280,Washington,Bellingham city,0.8793614595210947,1
2017,53,22640,Washington,Everett city,0.8793332556241986,1
2017,53,23515,Washington,Federal Way city,0.8783630055173198,1
2017,53,35275,Washington,Kennewick city,0.7620686130889517,1
2017,53,35415,Washington,Kent city,0.9266615041224434,1
2017,53,35940,Washington,Kirkland city,0.9392674498963373,1
2017,53,53545,Washington,Pasco city,0.8474888501066512,1
2017,53,57745,Washington,Renton city,0.9222633388447103,1
2017,53,63000,Washington,Seattle city,0.907974920450995,1
2017,53,67000,Washington,Spokane city,0.8631186672399916,1
2017,53,67167,Washington,Spokane Valley city,0.8506719520448612,1
2017,53,70000,Washington,Tacoma city,0.8258544692535588,1
2017,53,74060,Washington,Vancouver city,0.882681482564515,1
2017,53,80010,Washington,Yakima city,0.8055851693911396,1
2017,55,02375,Wisconsin,Appleton city,0.8615421341608976,1
2017,55,31000,Wisconsin,Green Bay city,0.8232214210260415,1
2017,55,39225,Wisconsin,Kenosha city,0.7972112921541183,1
2017,55,48000,Wisconsin,Madison city,0.8752645562210114,1
2017,55,53000,Wisconsin,Milwaukee city,0.7188253659221062,1
2017,55,66000,Wisconsin,Racine city,0.839878562334737,1
2018,01,03076,Alabama,Auburn city,0.8232139025960095,1
2018,01,07000,Alabama,Birmingham city,0.7349796768794616,1
2018,01,35896,Alabama,Hoover city,0.9505508341202392,1
2018,01,37000,Alabama,Huntsville city,0.8772510842919102,1
2018,01,50000,Alabama,Mobile city,0.7240432361940111,1
2018,01,51000,Alabama,Montgomery city,0.8113185500623182,1
2018,01,77256,Alabama,Tuscaloosa city,0.8229821268260834,1
2018,02,03000,Alaska,Anchorage municipality,0.9123046967754191,1
2018,04,04720,Arizona,Avondale city,0.9011494252873563,1
2018,04,07940,Arizona,Buckeye city,0.933978831458541,1
2018,04,12000,Arizona,Chandler city,0.9162108971501267,1
2018,04,23620,Arizona,Flagstaff city,0.8733770198217266,1
2018,04,27400,Arizona,Gilbert town,0.9523773152568265,1
2018,04,27820,Arizona,Glendale city,0.8535166263279005,1
2018,04,28380,Arizona,Goodyear city,0.9580003787161523,1
2018,04,46000,Arizona,Mesa city,0.8807389398897089,1
2018,04,54050,Arizona,Peoria city,0.9042994083963428,1
2018,04,55000,Arizona,Phoenix city,0.8489032359108667,1
2018,04,65000,Arizona,Scottsdale city,0.9111122504785343,1
2018,04,71510,Arizona,Surprise city,0.9133490868311439,1
2018,04,73000,Arizona,Tempe city,0.894433522742574,1
2018,04,77000,Arizona,Tucson city,0.8456082872057425,1
2018,04,85540,Arizona,Yuma city,0.8347305052323619,1
2018,05,23290,Arkansas,Fayetteville city,0.8599859009815086,1
2018,05,24550,Arkansas,Fort Smith city,0.8073754302804582,1
2018,05,35710,Arkansas,Jonesboro city,0.7969957954699579,1
2018,05,41000,Arkansas,Little Rock city,0.8011212385146657,1
2018,05,66080,Arkansas,Springdale city,0.768500531466481,1
2018,06,00562,California,Alameda city,0.9252050514255956,1
2018,06,00884,California,Alhambra city,0.8868634638041628,1
2018,06,02000,California,Anaheim city,0.8872640255251263,1
2018,06,02252,California,Antioch city,0.9047743206443015,1
2018,06,02364,California,Apple Valley town,0.8575014402106822,1
2018,06,03526,California,Bakersfield city,0.883739670270937,1
2018,06,04982,California,Bellflower city,0.8385320346854066,1
2018,06,06000,California,Berkeley city,0.9232068666392732,1
2018,06,08786,California,Buena Park city,0.9063484528073885,1
2018,06,08954,California,Burbank city,0.7404087320018579,1
2018,06,11194,California,Carlsbad city,0.9485428253615128,1
2018,06,11530,California,Carson city,0.8686809507867426,1
2018,06,13014,California,Chico city,0.8869811320754717,1
2018,06,13210,California,Chino city,0.8877651025128386,1
2018,06,13214,California,Chino Hills city,0.9556110764105767,1
2018,06,13392,California,Chula Vista city,0.9113452478492421,1
2018,06,13588,California,Citrus Heights city,0.8646001796945193,1
2018,06,14218,California,Clovis city,0.9047432174345289,1
2018,06,15044,California,Compton city,0.5979010984523664,1
2018,06,16000,California,Concord city,0.9113947091659251,1
2018,06,16350,California,Corona city,0.8953781799167936,1
2018,06,16532,California,Costa Mesa city,0.9260454150639037,1
2018,06,17918,California,Daly City city,0.9183032446938277,1
2018,06,19766,California,Downey city,0.8690982194141298,1
2018,06,21712,California,El Cajon city,0.8923476005188068,1
2018,06,22020,California,Elk Grove city,0.9178291682208132,1
2018,06,22230,California,El Monte city,0.831599330467032,1
2018,06,22804,California,Escondido city,0.9161531133964501,1
2018,06,23182,California,Fairfield city,0.9290627245662663,1
2018,06,24638,California,Folsom city,0.9628608679456138,1
2018,06,24680,California,Fontana city,0.8724538220048186,1
2018,06,26000,California,Fremont city,0.9487110668046982,1
2018,06,27000,California,Fresno city,0.8097237878849827,1
2018,06,28000,California,Fullerton city,0.9290172642762284,1
2018,06,29000,California,Garden Grove city,0.8812421693216396,1
2018,06,30000,California,Glendale city,0.8329012555140821,1
2018,06,32548,California,Hawthorne city,0.9148899705216974,1
2018,06,33000,California,Hayward city,0.9049421876598792,1
2018,06,33182,California,Hemet city,0.7719660874439462,1
2018,06,33434,California,Hesperia city,0.9134389777280439,1
2018,06,36000,California,Huntington Beach city,0.9197227950197071,1
2018,06,36448,California,Indio city,0.9273568422865861,1
2018,06,36546,California,Inglewood city,0.8590292246185033,1
2018,06,36770,California,Irvine city,0.9430953569645532,1
2018,06,37692,California,Jurupa Valley city,0.8596682305630027,1
2018,06,39496,California,Lake Forest city,0.9553641092327698,1
2018,06,39892,California,Lakewood city,0.9087061901281114,1
2018,06,40130,California,Lancaster city,0.8070785376492691,1
2018,06,41992,California,Livermore city,0.9332723052277111,1
2018,06,43000,California,Long Beach city,0.8701566031643526,1
2018,06,44000,California,Los Angeles city,0.8483396790694882,1
2018,06,45484,California,Manteca city,0.8968614838638128,1
2018,06,46842,California,Menifee city,0.8584494013334729,1
2018,06,46898,California,Merced city,0.8535762224352829,1
2018,06,47766,California,Milpitas city,0.9421441215836968,1
2018,06,48256,California,Mission Viejo city,0.9494108024597862,1
2018,06,48354,California,Modesto city,0.8662304256882809,1
2018,06,49270,California,Moreno Valley city,0.9214214214214215,1
2018,06,49670,California,Mountain View city,0.9341616766467066,1
2018,06,50076,California,Murrieta city,0.9230650489333457,1
2018,06,50258,California,Napa city,0.8948132412816427,1
2018,06,51182,California,Newport Beach city,0.9331888674220667,1
2018,06,52526,California,Norwalk city,0.8390209373370091,1
2018,06,53000,California,Oakland city,0.8584878313907844,1
2018,06,53322,California,Oceanside city,0.9092621041676991,1
2018,06,53896,California,Ontario city,0.8603887757321679,1
2018,06,53980,California,Orange city,0.9232650779229855,1
2018,06,54652,California,Oxnard city,0.8520902800531966,1
2018,06,55156,California,Palmdale city,0.905847308031774,1
2018,06,56000,California,Pasadena city,0.8568672195321052,1
2018,06,56700,California,Perris city,0.8472625828199465,1
2018,06,57456,California,Pittsburg city,0.8885367142102483,1
2018,06,57792,California,Pleasanton city,0.9550348774816669,1
2018,06,58072,California,Pomona city,0.8806250317081833,1
2018,06,59444,California,Rancho Cordova city,0.863122780587539,1
2018,06,59451,California,Rancho Cucamonga city,0.9400042587926323,1
2018,06,59920,California,Redding city,0.8810463411884091,1
2018,06,60102,California,Redwood City city,0.9215540036612652,1
2018,06,60466,California,Rialto city,0.8266823621738277,1
2018,06,60620,California,Richmond city,0.8820478686524115,1
2018,06,62000,California,Riverside city,0.8926849933021147,1
2018,06,62938,California,Roseville city,0.9322984128211572,1
2018,06,64000,California,Sacramento city,0.896035078307614,1
2018,06,64224,California,Salinas city,0.8691607532408917,1
2018,06,65000,California,San Bernardino city,0.7436749643898799,1
2018,06,65042,California,San Buenaventura (Ventura) city,0.8918444693992139,1
2018,06,66000,California,San Diego city,0.9246775342711087,1
2018,06,67000,California,San Francisco city,0.8862129885592859,1
2018,06,68000,California,San Jose city,0.9230710573192455,1
2018,06,68084,California,San Leandro city,0.9134280789619175,1
2018,06,68196,California,San Marcos city,0.93505544856896206,1
2018,06,68252,California,San Mateo city,0.9220815896896101,1
2018,06,68378,California,San Ramon city,0.9590541663518924,1
2018,06,69000,California,Santa Ana city,0.8505318203741782,1
2018,06,69070,California,Santa Barbara city,0.8649255196790754,1
2018,06,69084,California,Santa Clara city,0.9269253757775663,1
2018,06,69088,California,Santa Clarita city,0.9351790131686145,1
2018,06,69196,California,Santa Maria city,0.8950106318347509,1
2018,06,70000,California,Santa Monica city,0.9278570625913024,1
2018,06,70098,California,Santa Rosa city,0.9108207419153186,1
2018,06,72016,California,Simi Valley city,0.8989992802247556,1
2018,06,73080,California,South Gate city,0.82685407960829,1
2018,06,75000,California,Stockton city,0.8106470483585714,1
2018,06,77000,California,Sunnyvale city,0.9335125669915276,1
2018,06,78120,California,Temecula city,0.9423902127271068,1
2018,06,78582,California,Thousand Oaks city,0.9305316157126009,1
2018,06,80000,California,Torrance city,0.9157498499754505,1
2018,06,80238,California,Tracy city,0.9073779707672625,1
2018,06,80854,California,Tustin city,0.9612815995411153,1
2018,06,81344,California,Upland city,0.89586191129401,1
2018,06,81554,California,Vacaville city,0.9386210503645818,1
2018,06,81666,California,Vallejo city,0.9101605559549485,1
2018,06,82590,California,Victorville city,0.9101315456615229,1
2018,06,82954,California,Visalia city,0.8762198974935056,1
2018,06,82996,California,Vista city,0.9001013701317812,1
2018,06,84200,California,West Covina city,0.8894273563445753,1
2018,06,84550,California,Westminster city,0.8720159887486584,1
2018,06,85292,California,Whittier city,0.8214801965886094,1
2018,08,03455,Colorado,Arvada city,0.897301379118477,1
2018,08,04000,Colorado,Aurora city,0.892288521735214,1
2018,08,07850,Colorado,Boulder city,0.9186207533234859,1
2018,08,12815,Colorado,Centennial city,0.9486886819372746,1
2018,08,16000,Colorado,Colorado Springs city,0.9113978376296459,1
2018,08,20000,Colorado,Denver city,0.8796161431278277,1
2018,08,27425,Colorado,Fort Collins city,0.9131804895871392,1
2018,08,32155,Colorado,Greeley city,0.872895467160037,1
2018,08,43000,Colorado,Lakewood city,0.8843259807639795,1
2018,08,45970,Colorado,Longmont city,0.8860342379510809,1
2018,08,46465,Colorado,Loveland city,0.8864616082714809,1
2018,08,62000,Colorado,Pueblo city,0.7569092431789131,1
2018,08,77290,Colorado,Thornton city,0.9145857592616552,1
2018,08,83835,Colorado,Westminster city,0.8892656841006913,1
2018,09,08000,Connecticut,Bridgeport city,0.838044458383973,1
2018,09,18430,Connecticut,Danbury city,0.8599554751634896,1
2018,09,37000,Connecticut,Hartford city,0.7738756728598715,1
2018,09,52000,Connecticut,New Haven city,0.8465773572905072,1
2018,09,55990,Connecticut,Norwalk city,0.905357597713186,1
2018,09,73000,Connecticut,Stamford city,0.8722048498436485,1
2018,09,80000,Connecticut,Waterbury city,0.6973469482911363,1
2018,11,50000,District of Columbia,Washington city,0.8519424230196607,1
2018,12,07300,Florida,Boca Raton city,0.9427079608039483,1
2018,12,07875,Florida,Boynton Beach city,0.7963267543859649,1
2018,12,10275,Florida,Cape Coral city,0.8771829291004685,1
2018,12,12875,Florida,Clearwater city,0.7855412286465178,1
2018,12,14400,Florida,Coral Springs city,0.9410681834273442,1
2018,12,16475,Florida,Davie town,0.9497502859853241,1
2018,12,16725,Florida,Deerfield Beach city,0.848347682021242,1
2018,12,17200,Florida,Deltona city,0.8035630093621607,1
2018,12,17935,Florida,Doral city,NA,NA
2018,12,24000,Florida,Fort Lauderdale city,0.8042159054615139,1
2018,12,24125,Florida,Fort Myers city,0.8196980961308465,1
2018,12,25175,Florida,Gainesville city,0.8426820126118976,1
2018,12,30000,Florida,Hialeah city,0.7974322985468957,1
2018,12,32000,Florida,Hollywood city,0.8713332162304585,1
2018,12,32275,Florida,Homestead city,0.861517197384509,1
2018,12,35000,Florida,Jacksonville city,0.8709988001098694,1
2018,12,36950,Florida,Kissimmee city,0.7624733870221235,1
2018,12,38250,Florida,Lakeland city,0.7165743481997899,1
2018,12,39425,Florida,Largo city,0.7757777717079566,1
2018,12,43975,Florida,Melbourne city,0.8310652739793732,1
2018,12,45000,Florida,Miami city,0.6720764820868308,1
2018,12,45025,Florida,Miami Beach city,0.8111284405685039,1
2018,12,45060,Florida,Miami Gardens city,0.7341624184173783,1
2018,12,45975,Florida,Miramar city,0.8378676470588236,1
2018,12,49675,Florida,North Port city,0.9019737610464438,1
2018,12,53000,Florida,Orlando city,0.8723549607623319,1
2018,12,54000,Florida,Palm Bay city,0.8846909970763182,1
2018,12,54200,Florida,Palm Coast city,0.7362447970863684,1
2018,12,55775,Florida,Pembroke Pines city,0.9055573119752696,1
2018,12,57425,Florida,Plantation city,0.8654995219885278,1
2018,12,58050,Florida,Pompano Beach city,0.8356600836657262,1
2018,12,58715,Florida,Port St. Lucie city,0.9238317345771363,1
2018,12,63000,Florida,St. Petersburg city,0.8568966823208605,1
2018,12,69700,Florida,Sunrise city,0.8321321749038598,1
2018,12,70600,Florida,Tallahassee city,0.8896757905926123,1
2018,12,71000,Florida,Tampa city,0.8646841548358618,1
2018,12,76600,Florida,West Palm Beach city,0.8231335487476009,1
2018,13,03440,Georgia,Athens-Clarke County unified government (balance),0.8655713674952666,1
2018,13,04000,Georgia,Atlanta city,0.8608528979930978,1
2018,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),0.7620307254044155,1
2018,13,19000,Georgia,Columbus city,0.8080480909115862,1
2018,13,42425,Georgia,Johns Creek city,0.9708205109191353,1
2018,13,49008,Georgia,Macon-Bibb County,0.7727139279854934,1
2018,13,67284,Georgia,Roswell city,0.9285196340919233,1
2018,13,68516,Georgia,Sandy Springs city,0.9349474301512168,1
2018,13,69000,Georgia,Savannah city,0.840134590555186,1
2018,13,72122,Georgia,South Fulton city,0.8736424703340928,1
2018,13,80508,Georgia,Warner Robins city,0.8390380842860042,1
2018,15,71550,Hawaii,Urban Honolulu CDP,0.8339368360470972,1
2018,16,08830,Idaho,Boise City city,0.8645842988228751,1
2018,16,52120,Idaho,Meridian city,0.9417096639241389,1
2018,16,56260,Idaho,Nampa city,0.8737787628685584,1
2018,17,02154,Illinois,Arlington Heights village,0.910109970229054,1
2018,17,03012,Illinois,Aurora city,0.8433965705946734,1
2018,17,06613,Illinois,Bloomington city,0.8623847376788554,1
2018,17,12385,Illinois,Champaign city,0.8713367311479208,1
2018,17,14000,Illinois,Chicago city,0.808932484511349,1
2018,17,14351,Illinois,Cicero town,0.8517089799946174,1
2018,17,23074,Illinois,Elgin city,0.8690775023533103,1
2018,17,24582,Illinois,Evanston city,0.9216847766835048,1
2018,17,38570,Illinois,Joliet city,0.8653768038482095,1
2018,17,51622,Illinois,Naperville city,0.9431480122087856,1
2018,17,59000,Illinois,Peoria city,0.8071508576197484,1
2018,17,65000,Illinois,Rockford city,0.8380123896138131,1
2018,17,68003,Illinois,Schaumburg village,0.9376084994097632,1
2018,17,72000,Illinois,Springfield city,0.784761214755781,1
2018,17,79293,Illinois,Waukegan city,0.8700780449906417,1
2018,18,05860,Indiana,Bloomington city,0.8795890664527674,1
2018,18,10342,Indiana,Carmel city,0.9566458911067791,1
2018,18,22000,Indiana,Evansville city,0.7855657564344005,1
2018,18,23278,Indiana,Fishers city,0.9508858819020666,1
2018,18,25000,Indiana,Fort Wayne city,0.8449699877675261,1
2018,18,31000,Indiana,Hammond city,0.76093252762184,1
2018,18,36003,Indiana,Indianapolis city (balance),0.8009754488478394,1
2018,18,71000,Indiana,South Bend city,0.7399479102071189,1
2018,19,12000,Iowa,Cedar Rapids city,0.8595714865213704,1
2018,19,19000,Iowa,Davenport city,0.8203056880545725,1
2018,19,21000,Iowa,Des Moines city,0.8181893964654885,1
2018,19,73335,Iowa,Sioux City city,0.8198480107286544,1
2018,20,36000,Kansas,Kansas City city,0.7953240143495856,1
2018,20,38900,Kansas,Lawrence city,0.8845249585467865,1
2018,20,52575,Kansas,Olathe city,0.9474692540634077,1
2018,20,53775,Kansas,Overland Park city,0.9200839501828556,1
2018,20,71000,Kansas,Topeka city,0.668080516298883,1
2018,20,79000,Kansas,Wichita city,0.8402195298747023,1
2018,21,46027,Kentucky,Lexington-Fayette urban county,0.9027825463312656,1
2018,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),0.8403648433930759,1
2018,22,05000,Louisiana,Baton Rouge city,0.8116608144838608,1
2018,22,40735,Louisiana,Lafayette city,0.8778587487402124,1
2018,22,41155,Louisiana,Lake Charles city,0.7347563748825081,1
2018,22,55000,Louisiana,New Orleans city,0.7722109036517434,1
2018,22,70000,Louisiana,Shreveport city,0.6384192900200938,1
2018,24,04000,Maryland,Baltimore city,0.7699195629078768,1
2018,24,30325,Maryland,Frederick city,0.9023741158344422,1
2018,25,07000,Massachusetts,Boston city,0.8598083546313083,1
2018,25,09000,Massachusetts,Brockton city,0.8042195152580686,1
2018,25,11000,Massachusetts,Cambridge city,0.9027445400254404,1
2018,25,23000,Massachusetts,Fall River city,0.730517096706524,1
2018,25,34550,Massachusetts,Lawrence city,0.7099492151431209,1
2018,25,37000,Massachusetts,Lowell city,0.7570576750567253,1
2018,25,37490,Massachusetts,Lynn city,0.7606350822488784,1
2018,25,45000,Massachusetts,New Bedford city,0.7893959377472962,1
2018,25,45560,Massachusetts,Newton city,0.9249863873674771,1
2018,25,55745,Massachusetts,Quincy city,0.8879822881166198,1
2018,25,62535,Massachusetts,Somerville city,0.9189744209222964,1
2018,25,67000,Massachusetts,Springfield city,0.7038438627842601,1
2018,25,82000,Massachusetts,Worcester city,0.8493611204106685,1
2018,26,03000,Michigan,Ann Arbor city,0.9206855664546728,1
2018,26,21000,Michigan,Dearborn city,0.8250861208589549,1
2018,26,22000,Michigan,Detroit city,0.6893550555132109,1
2018,26,27440,Michigan,Farmington Hills city,0.9134221158162502,1
2018,26,29000,Michigan,Flint city,0.6441791466515965,1
2018,26,34000,Michigan,Grand Rapids city,0.8266906932372271,1
2018,26,46000,Michigan,Lansing city,0.7957064423927125,1
2018,26,49000,Michigan,Livonia city,0.9134108569255013,1
2018,26,69035,Michigan,Rochester Hills city,0.9031597528684907,1
2018,26,74900,Michigan,Southfield city,0.853091555781384,1
2018,26,76460,Michigan,Sterling Heights city,0.920969978789362,1
2018,26,80700,Michigan,Troy city,0.9345569331901461,1
2018,26,84000,Michigan,Warren city,0.8196751033432446,1
2018,26,86000,Michigan,Westland city,0.8462393376121808,1
2018,26,88940,Michigan,Wyoming city,0.8758291420657482,1
2018,27,06616,Minnesota,Bloomington city,0.8868401321818333,1
2018,27,07966,Minnesota,Brooklyn Park city,0.8277757815307223,1
2018,27,17000,Minnesota,Duluth city,0.8037460633184154,1
2018,27,43000,Minnesota,Minneapolis city,0.8513008394537559,1
2018,27,51730,Minnesota,Plymouth city,0.9470101022777185,1
2018,27,54880,Minnesota,Rochester city,0.8643666052146431,1
2018,27,58000,Minnesota,St. Paul city,0.8635743755286645,1
2018,27,71428,Minnesota,Woodbury city,0.9508488706988025,1
2018,28,36000,Mississippi,Jackson city,0.8124810305871244,1
2018,29,15670,Missouri,Columbia city,0.8347998462689888,1
2018,29,35000,Missouri,Independence city,0.8110786325849452,1
2018,29,38000,Missouri,Kansas City city,0.8361872338783953,1
2018,29,41348,Missouri,Lee's Summit city,0.902166428306584,1
2018,29,54074,Missouri,O'Fallon city,0.928476025110191,1
2018,29,65000,Missouri,St. Louis city,0.7601025676565369,1
2018,29,70000,Missouri,Springfield city,0.6752587730371118,1
2018,30,06550,Montana,Billings city,0.811807807301975,1
2018,31,28000,Nebraska,Lincoln city,0.8864281361539131,1
2018,31,37000,Nebraska,Omaha city,0.8640109072612279,1
2018,32,31900,Nevada,Henderson city,0.907273902451151,1
2018,32,40000,Nevada,Las Vegas city,0.8061101827854318,1
2018,32,51800,Nevada,North Las Vegas city,0.8670754309797649,1
2018,32,60600,Nevada,Reno city,0.8574273160699262,1
2018,32,68400,Nevada,Sparks city,0.8851467384339357,1
2018,33,45140,New Hampshire,Manchester city,0.8752201598699363,1
2018,33,50260,New Hampshire,Nashua city,0.9043094496365525,1
2018,34,13690,New Jersey,Clifton city,0.8826638822723268,1
2018,34,21000,New Jersey,Elizabeth city,0.7475696694750487,1
2018,34,36000,New Jersey,Jersey City city,0.8694322589469776,1
2018,34,51000,New Jersey,Newark city,0.7364710047301085,1
2018,34,57000,New Jersey,Paterson city,0.7125863549033233,1
2018,34,74000,New Jersey,Trenton city,0.6610380622837371,1
2018,35,02000,New Mexico,Albuquerque city,0.8131567545330013,1
2018,35,39380,New Mexico,Las Cruces city,0.7544213429756855,1
2018,35,63460,New Mexico,Rio Rancho city,0.887219268742541,1
2018,35,70500,New Mexico,Santa Fe city,0.8240688960966335,1
